EpLenMean,StdIW,MinBehavPdf,Penalization,MeanIW,DivergenceHarmonic,TimestepsSoFar,ESSRenyiArithmetic,MinTargetPdf,MinIW,OptimizationReturnMax,WReturnMean,TimeElapsed,InitialReturnMean,InitialReturnStd,MeanEntropy,MeanD2-0,Bound,InitialReturnMax,VarianceInitializer,ReturnMeanIW,Iteration,Epsilon,EmpiricalD2Arithmetic,EpisodesSoFar,ESSRenyiHarmonic,InitialReturnMin,StdWReturnMean,MaxIW,OptimizationReturnMin,EpThisIter,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,EpRewMean,ReturnStepMax,Inner Iteration,Weights,LearnableVariance,ReturnStepMaxmin
248.54,1971.565,-206.46964,True,579.2955,17851400000000.0,355864,50.0,-206.46964,0.09215555,4988.844,7231069.5,776.991135597229,2474.931,1051.5636,0.4189424,1.0,-8623057000000.0,4998.826,-1.0,2672668000.0,67,1.0,1.0,3350,50.0,9.982119,,12390.75,,50,2464.949,-9271378.0,1.0,2474.931022440701,10.0,1,[-0.157  0.791 -1.603 -2.052],,10.0
298.8,8125.328,-255.18407,True,2213.6104,6.5304965e+18,370804,50.0,-255.18407,0.45801157,4999.26,11238327.0,816.4021463394165,2978.946,1537.5985,0.4189424,1.0,-5214834400000000.0,4999.26,-1.0,19970902000.0,68,1.0,1.0,3400,50.0,,,55051.02,,50,2978.946,-13278995.0,1.0,2978.9459236923344,10.0,1,[-0.1    0.813 -1.606 -2.063],,10.0
273.96,116.88888,-228.22069,True,26.473516,1.7254933e+18,384502,50.0,-228.22069,0.27022862,4769.404,10534730.0,849.1989285945892,2731.289,1753.5082,0.4189424,1.0,-2680492000000000.0,4999.214,-1.0,595890750.0,69,1.0,1.0,3450,50.0,229.80992,,824.1524,,50,2501.479,-12575358.0,1.0,2731.288933992505,10.0,1,[-0.041  0.814 -1.623 -2.054],,10.0
335.34,1906.8469,-245.38808,True,687.6107,4.0215325e+16,401269,50.0,-245.38808,0.10554085,4759.502,13072087.0,889.2210781574249,3343.9854,1374.718,0.4189424,1.0,-409252900000000.0,4999.372,-1.0,10065807000.0,70,1.0,1.0,3500,50.0,239.86995,,9248.084,,50,3104.1152,-15112850.0,1.0,3343.9853079404043,10.0,1,[-0.093  0.8   -1.654 -2.06 ],,10.0
278.24,405.62848,-233.67827,True,66.30166,5.538916e+21,415181,50.0,-233.67827,0.35595214,4769.321,10743070.0,928.8875579833984,2773.849,1746.0905,0.4189424,1.0,-1.518638e+17,4999.122,-1.0,1586480600.0,71,1.0,1.0,3550,50.0,229.80136,,2903.8286,,50,2544.0476,-12783622.0,1.0,2773.8489954524453,10.0,1,[-0.037  0.789 -1.663 -2.086],,10.0
305.7,7040.179,-246.29335,True,2505.6719,8.23238e+27,430466,50.0,-246.29335,0.12992446,4999.1504,11496348.0,973.8500833511353,3047.682,1485.928,0.4189424,1.0,-1.8514391e+20,4999.1504,-1.0,28622592000.0,72,1.0,1.0,3600,50.0,,,45743.477,,50,3047.682,-13536927.0,1.0,3047.682073177909,10.0,1,[-0.098  0.796 -1.676 -2.084],,10.0
324.22,214763.31,-241.34642,True,55042.004,2.9124505e+26,446677,50.0,-241.34642,0.067570746,4949.346,13505439.0,1015.3762543201447,3234.9858,1743.6472,0.4189424,1.0,-3.482532e+19,4999.26,-1.0,1109802700000.0,73,1.0,1.0,3650,50.0,49.91351,,1237224.8,,50,3185.0723,-15546109.0,1.0,3234.986022980951,10.0,1,[-0.036  0.793 -1.678 -2.078],,10.0
273.52,2.4565008,-233.93492,True,2.4909585,1.2180782e+20,460353,50.0,-233.93492,0.05178616,4959.464,9985959.0,1046.797195672989,2726.5527,1597.4569,0.4189424,1.0,-2.252298e+16,4999.389,-1.0,21819944.0,74,1.0,1.0,3700,50.0,39.92544,,12.236149,,50,2686.6272,-12026730.0,1.0,2726.552635742122,10.0,1,[-0.011  0.89  -1.723 -2.018],,10.0
306.5,20.97418,-250.56187,True,12.9371395,1.4373441e+16,475678,50.0,-250.56187,0.297391,4789.2607,12284601.0,1077.189391374588,3056.029,1716.1838,0.4189424,1.0,-244630800000000.0,4999.056,-1.0,218322750.0,75,1.0,1.0,3750,50.0,209.79533,,91.64141,,50,2846.2336,-14325103.0,1.0,3056.0291612755304,10.0,1,[-0.063  0.867 -1.734 -2.04 ],,10.0
358.5,23359.951,-230.04211,True,5463.962,1.5349834e+16,493603,50.0,-230.04211,0.030924816,4779.351,14547276.0,1112.4423835277557,3576.0684,1326.2771,0.4189424,1.0,-252876990000000.0,4999.1553,-1.0,63952294000.0,76,1.0,1.0,3800,50.0,219.80408,,147007.53,,50,3356.2644,-16587865.0,1.0,3576.068314482073,10.0,1,[-0.106  0.833 -1.745 -2.07 ],,10.0
276.88,563.88544,-232.05466,True,273.3334,351636100000.0,507447,50.0,-232.05466,0.119586155,4719.466,8841244.0,1145.0010778903961,2758.7434,1109.3143,0.4189424,1.0,-1211801700000.0,4999.2534,-1.0,1729096600.0,77,1.0,1.0,3850,50.0,279.78735,,3229.8306,,50,2478.9563,-10881904.0,1.0,2758.7435888522277,10.0,1,[-0.161  0.818 -1.754 -2.093],,10.0
299.46,11863.035,-225.23203,True,2193.485,2.0364154e+25,522420,50.0,-225.23203,0.1410037,4999.16,10919546.0,1178.7133491039276,2984.6235,1418.298,0.4189424,1.0,-9.2083467e+18,4999.16,-1.0,23807594000.0,78,1.0,1.0,3900,50.0,,,84787.24,,50,2984.6235,-12960133.0,1.0,2984.6234457650307,10.0,1,[-0.108  0.847 -1.747 -2.078],,10.0
297.14,1694.605,-229.95758,True,321.3574,242112830000000.0,537277,50.0,-229.95758,0.059428416,4999.0933,11154629.0,1214.410629749298,2962.1587,1542.8042,0.4189424,1.0,-31755487000000.0,4999.0933,-1.0,5339378000.0,79,1.0,1.0,3950,50.0,,,12095.6875,,50,2962.1587,-13195160.0,1.0,2962.158699807233,10.0,1,[-0.125  0.943 -1.772 -2.004],,10.0
293.28,299.8018,-230.78426,True,136.76097,336398200000.0,551941,50.0,-230.78426,0.079455175,4989.3027,9976933.0,1251.7019584178925,2922.8274,1197.5024,0.4189424,1.0,-1184760300000.0,4999.2827,-1.0,1183134100.0,80,1.0,1.0,4000,50.0,9.980091,,1403.0647,,50,2912.848,-12017618.0,1.0,2922.827447218797,10.0,1,[-0.185  0.955 -1.785 -2.013],,10.0
276.7,512.9317,-226.30127,True,121.654144,455788830.0,565776,50.0,-226.30127,0.1539364,4999.3184,10065002.0,1277.1208980083466,2757.459,1568.8926,0.4189424,1.0,-46005070000.0,4999.3184,-1.0,2438059300.0,81,1.0,1.0,4050,50.0,,,2824.813,,50,2757.459,-12105715.0,1.0,2757.4587737239717,10.0,1,[-0.126  0.939 -1.79  -2.024],,10.0
317.36,4679.272,-233.01099,True,1552.5461,3031272500000000.0,581644,50.0,-233.01099,0.08499359,4999.2705,11397620.0,1312.3597204685211,3164.4338,1176.4268,0.4189424,1.0,-112362050000000.0,4999.2705,-1.0,10229588000.0,82,1.0,1.0,4100,50.0,,,24474.633,,50,3164.4338,-13438298.0,1.0,3164.433681920996,10.0,1,[-0.16   0.901 -1.814 -2.052],,10.0
330.6,6392.9316,-242.13004,True,1727.356,3.4270684e+16,598174,50.0,-242.13004,0.18173876,4979.4097,13593895.0,1342.678136587143,3298.5068,1647.3456,0.4189424,1.0,-377807600000000.0,4999.375,-1.0,20471458000.0,83,1.0,1.0,4150,50.0,19.96548,,40680.12,,50,3278.5413,-15634661.0,1.0,3298.506885829473,10.0,1,[-0.098  0.905 -1.819 -2.059],,10.0
281.72,1151300.2,-232.06006,True,164987.3,5.300458e+27,612260,50.0,-232.06006,0.18271475,4989.1777,11264586.0,1373.5629034042358,2809.1306,1836.6741,0.4189424,1.0,-1.4856119e+20,4999.1616,-1.0,4118572200000.0,84,1.0,1.0,4200,50.0,9.983788,,8224079.5,,50,2799.1465,-13305173.0,1.0,2809.130517258125,10.0,1,[-0.037  0.9   -1.832 -2.054],,10.0
367.76,13879.701,-225.66264,True,3327.0063,5.656736e+20,630648,50.0,-225.66264,0.05915609,4969.6064,15634417.0,1411.722440958023,3670.0337,1471.4849,0.4189424,1.0,-4.854005e+16,4999.554,-1.0,34758513000.0,85,1.0,1.0,4250,50.0,29.94751,,95599.8,,50,3640.0867,-17675332.0,1.0,3670.0339543705672,10.0,1,[-0.105  0.993 -1.851 -2.008],,10.0
361.82,19.02196,-221.74573,True,6.6107225,4676946000000.0,648739,50.0,-221.74573,0.011946618,4729.6543,15894487.0,1446.3087811470032,3612.05,1687.4783,0.4189424,1.0,-4413561000000.0,4999.4194,-1.0,146748350.0,86,1.0,1.0,4300,50.0,269.76517,,104.81441,,50,3342.2844,-17935292.0,1.0,3612.0499454378146,10.0,1,[-0.046  0.976 -1.863 -2.016],,10.0
363.2,727.9885,-240.68819,True,221.86674,1.0774874e+17,666899,50.0,-240.68819,0.08464673,4789.5605,15238165.0,1482.2210879325867,3624.5632,1449.3824,0.4189424,1.0,-669872360000000.0,4999.366,-1.0,2526270500.0,87,1.0,1.0,4350,50.0,209.80585,,4502.138,,50,3414.757,-17278926.0,1.0,3624.5628577645443,10.0,1,[-0.097  0.986 -1.896 -2.025],,10.0
348.84,2.8711994,-238.50371,True,3.1308596,30625364000.0,684341,50.0,-238.50371,0.36679208,4989.5347,15549285.0,1521.8289952278137,3482.4006,1849.9113,0.4189424,1.0,-357207830000.0,4999.516,-1.0,57617476.0,88,1.0,1.0,4400,50.0,9.981602,,14.119007,,50,3472.419,-17590168.0,1.0,3482.400617581033,10.0,1,[-0.043  0.961 -1.91  -2.04 ],,10.0
322.68,321586880.0,-220.13623,True,47163830.0,8.003674e+33,700475,50.0,-220.13623,0.5440225,4989.201,13003001.0,1559.328753232956,3218.7,1625.7214,0.4189424,1.0,-1.8255633e+23,4999.1816,-1.0,912478900000000.0,89,1.0,1.0,4450,50.0,9.9805155,,2297563000.0,,50,3208.7197,-15043607.0,1.0,3218.700379631354,10.0,1,[-0.093  0.97  -1.937 -2.065],,10.0
330.7,872.9983,-232.63086,True,275.92813,6370305500.0,717010,50.0,-232.63086,0.2324155,4999.3506,12135772.0,1593.0763561725616,3297.5278,1123.4258,0.4189424,1.0,-165567890000.0,4999.3506,-1.0,2690176300.0,90,1.0,1.0,4500,50.0,,,5956.6333,,50,3297.5278,-14176517.0,1.0,3297.5274811939344,10.0,1,[-0.149  0.908 -1.954 -2.156],,10.0
370.44,2787.3428,-227.27759,True,1103.3352,2.9806466e+21,735532,50.0,-227.27759,0.104969084,4989.493,16162008.0,1630.033484697342,3697.1707,1578.9036,0.4189424,1.0,-1.11418745e+17,4999.4736,-1.0,21221315000.0,91,1.0,1.0,4550,50.0,9.980615,,14003.01,,50,3687.1904,-18202858.0,1.0,3697.170625010171,10.0,1,[-0.109  0.953 -1.954 -2.141],,10.0
393.3,6129.2217,-229.33662,True,1590.1614,2.4084618e+17,755197,50.0,-229.33662,0.095019974,4369.876,16979800.0,1665.98974776268,3925.979,1251.5944,0.4189424,1.0,-1001539400000000.0,4999.402,-1.0,17751007000.0,92,1.0,1.0,4600,50.0,629.526,,42815.594,,50,3296.4531,-19020594.0,1.0,3925.9792031030465,10.0,1,[-0.129  1.061 -1.979 -2.086],,10.0
370.56,110697200.0,-232.11792,True,15877644.0,3.0985687e+20,773725,50.0,-232.11792,0.13664255,4819.475,16656902.0,1704.6743483543396,3699.772,1722.959,0.4189424,1.0,-3.61785e+16,4999.341,-1.0,256507960000000.0,93,1.0,1.0,4650,50.0,179.86595,,790751940.0,,50,3519.9065,-18697644.0,1.0,3699.7721923744607,10.0,1,[-0.071  1.062 -1.99  -2.108],,10.0
350.52,30742.611,-251.17432,True,9970.608,6.639669e+26,791251,50.0,-251.17432,0.029876558,4819.628,15043940.0,1740.633048772812,3498.2888,1675.0876,0.4189424,1.0,-5.258662e+19,4999.4688,-1.0,236391060000.0,94,1.0,1.0,4700,50.0,179.84097,,180439.25,,50,3318.4475,-17084784.0,1.0,3498.288531627908,10.0,1,[-0.012  1.07  -2.001 -2.092],,10.0
320.04,178.32935,-239.14265,True,54.506767,922363760000000.0,807253,50.0,-239.14265,0.057404332,4999.291,14109083.0,1770.2570412158966,3193.9111,1976.8696,0.4189424,1.0,-61976620000000.0,4999.291,-1.0,795037800.0,95,1.0,1.0,4750,50.0,,,1184.7665,,50,3193.9111,-16149780.0,1.0,3193.911320806749,10.0,1,[ 0.095  0.93  -2.363 -1.795],,10.0
452.6,129107.125,-241.05055,True,18459.549,54112385000000.0,829883,50.0,-241.05055,0.04349402,4989.407,22140750.0,1816.4695796966553,4523.3574,1296.1439,0.4189424,1.0,-15473222000000.0,4999.3867,-1.0,461303380000.0,96,1.0,1.0,4800,50.0,9.979712,,922209.4,,50,4513.3774,-24181540.0,1.0,4523.357200052647,10.0,1,[-0.015  0.888 -2.393 -1.824],,10.0
392.38,29807.416,-240.00452,True,5518.66,3.338261e+21,849502,50.0,-240.00452,0.00796205,4789.493,18213158.0,1855.1543967723846,3918.9446,1689.6833,0.4189424,1.0,-1.1790772e+17,4999.3506,-1.0,137725350000.0,97,1.0,1.0,4850,50.0,209.85721,,211399.55,,50,3709.0874,-20253912.0,1.0,3918.944864806622,10.0,1,[ 0.026  0.918 -2.396 -1.788],,10.0
401.12,244597.81,-244.7473,True,52783.44,3.5303108e+18,869558,50.0,-244.7473,0.13674682,4819.5713,18648360.0,1898.586728811264,4006.291,1611.8296,0.4189424,1.0,-3835731400000000.0,4999.418,-1.0,1311006700000.0,98,1.0,1.0,4900,50.0,179.84686,,1665986.0,,50,3826.4438,-20689168.0,1.0,4006.290666514691,10.0,1,[ 0.101  0.83  -2.396 -1.837],,10.0
394.44,84350.6,-226.3448,True,19212.225,2.376652e+21,889280,50.0,-226.3448,0.054238316,4999.4717,18247172.0,1940.03013753891,3939.6584,1651.1389,0.4189424,1.0,-9.949179e+16,4999.4717,-1.0,428945700000.0,99,1.0,1.0,4950,50.0,,,587266.25,,50,3939.6584,-20288022.0,1.0,3939.658700776933,10.0,1,[ 0.1    0.778 -2.415 -1.949],,10.0
432.66,8076956.0,-239.06839,True,1159147.9,1.0570163e+22,910913,50.0,-239.06839,0.123115174,4969.6357,20969970.0,1990.197378873825,4323.563,1508.8976,0.4189424,1.0,-2.0985624e+17,4999.578,-1.0,28952790000000.0,100,1.0,1.0,5000,50.0,29.942421,,57697684.0,,50,4293.6206,-23010912.0,1.0,4323.562975945922,10.0,1,[ 0.071  0.887 -2.422 -1.896],,10.0
479.54,28636.635,-261.90366,True,7555.228,1.2697054e+20,934890,50.0,-261.90366,0.051257864,4789.7173,23808762.0,2038.5743782520294,4793.832,909.9094,0.4189424,1.0,-2.299683e+16,4999.5312,-1.0,188776270000.0,101,1.0,1.0,5050,50.0,209.81409,,159728.64,,50,4584.018,-25849668.0,1.0,4793.831931393064,10.0,1,[ 0.021  0.811 -2.445 -1.978],,10.0
477.38,20260.873,-251.09224,True,6337.7485,2.3778135e+22,958759,50.0,-251.09224,0.2995406,4719.7695,23646268.0,2088.2930512428284,4771.8154,935.9759,0.4189424,1.0,-3.147084e+17,4999.5674,-1.0,157511060000.0,102,1.0,1.0,5100,50.0,279.79803,,125640.56,,50,4492.017,-25687206.0,1.0,4771.815130598121,10.0,1,[ 0.082  0.719 -2.435 -2.035],,10.0
427.82,133.94943,-244.32921,True,41.121098,3534178600.0,980150,50.0,-244.32921,0.06728678,4719.7407,20523468.0,2126.648859024048,4275.041,1499.1644,0.4189424,1.0,-122003685000.0,4999.5557,-1.0,675581060.0,103,1.0,1.0,5150,50.0,279.8148,,904.29846,,50,3995.2258,-22564390.0,1.0,4275.041017671021,10.0,1,[ 0.147  0.637 -2.44  -2.103],,10.0
473.38,42570.312,-239.00797,True,12926.289,7.287714e+17,1003819,50.0,-239.00797,0.038765926,4999.677,23546702.0,2172.5331180095673,4732.411,1072.8405,0.4189424,1.0,-1742666700000000.0,4999.677,-1.0,322801430000.0,104,1.0,1.0,5200,50.0,,,226916.28,,50,4732.411,-25587728.0,1.0,4732.41132221777,10.0,1,[ 0.039  0.636 -2.473 -2.051],,10.0
500.0,73025.03,-251.20381,True,10660.888,1.1772645e+19,1028819,50.0,-251.20381,0.10587636,0.9238281,24992284.0,2221.6927053928375,4999.228,0.2343356,0.4189424,1.0,-7002972600000000.0,4999.623,-1.0,266421810000.0,105,1.0,1.0,5250,50.0,4998.699,,521799.7,,50,0.5291309,-27033268.0,1.0,4999.2283638062845,10.0,1,[ 0.017  0.544 -2.491 -2.131],,10.0
481.14,61054.293,-260.25534,True,14626.237,1.0552074e+23,1052876,50.0,-260.25534,0.11014103,4699.8506,23977600.0,2267.635078907013,4809.9355,917.6703,0.4189424,1.0,-6.629742e+17,4999.6147,-1.0,365477200000.0,106,1.0,1.0,5300,50.0,299.7643,,405263.4,,50,4510.172,-26018576.0,1.0,4809.935821216711,10.0,1,[ 0.071  0.573 -2.486 -2.144],,10.0
482.34,6337.343,-233.0146,True,1714.1854,5663746000000000.0,1076993,50.0,-233.0146,0.09267449,3620.2036,23771798.0,2317.5963163375854,4821.689,723.26306,0.4189424,1.0,-153621750000000.0,4999.423,-1.0,37773894000.0,107,1.0,1.0,5350,50.0,1379.2191,,40110.594,,50,3442.4702,-25812616.0,1.0,4821.689408786428,10.0,1,[ 0.116  0.688 -2.488 -2.124],,10.0
475.72,57102.984,-237.91995,True,12310.313,6.607728e+21,1100779,50.0,-237.91995,0.114331245,4089.9478,23358060.0,2365.5123138427734,4755.418,862.587,0.4189424,1.0,-1.6589036e+17,4999.424,-1.0,307540360000.0,108,1.0,1.0,5400,50.0,909.4761,,403400.16,,50,3845.9421,-25398878.0,1.0,4755.4184093491385,10.0,1,[ 0.1    0.805 -2.482 -2.163],,10.0
474.36,90.291115,-248.10423,True,39.85788,435744500000.0,1124497,50.0,-248.10423,0.030008141,4739.596,23244900.0,2421.8817241191864,4741.6113,872.93787,0.4189424,1.0,-1347928900000.0,4999.4307,-1.0,793049300.0,109,1.0,1.0,5450,50.0,259.83447,,539.8824,,50,4481.777,-25285724.0,1.0,4741.611309501554,10.0,1,[ 0.088  0.916 -2.499 -2.109],,10.0
497.0,3362.142,-232.20546,True,1158.8687,79628110000000.0,1149347,50.0,-232.20546,0.049380027,1510.3267,24735876.0,2471.559282541275,4969.023,211.39153,0.4189424,1.0,-18241016000000.0,4999.6094,-1.0,28928852000.0,110,1.0,1.0,5500,50.0,3489.2827,,19860.426,,50,1479.7404,-26776850.0,1.0,4969.023012927744,10.0,1,[-0.026  0.949 -2.513 -2.071],,10.0
483.1,139082.38,-250.13936,True,19894.441,3.3848778e+24,1173502,50.0,-250.13936,0.15252884,4989.533,24017994.0,2521.714120388031,4829.6387,832.2147,0.4189424,1.0,-3.7547528e+18,4999.5127,-1.0,467747730000.0,111,1.0,1.0,5550,50.0,9.97944,,993470.8,,50,4819.6597,-26058886.0,1.0,4829.639091210782,10.0,1,[-0.023  0.881 -2.536 -2.173],,10.0
490.02,23263.775,-237.58911,True,5375.317,6.518465e+20,1198003,50.0,-237.58911,0.0930372,4999.532,24492062.0,2578.9805686473846,4899.206,699.88666,0.4189424,1.0,-5.21059e+16,4999.532,-1.0,134328860000.0,112,1.0,1.0,5600,50.0,,,164663.23,,50,4899.206,-26532970.0,1.0,4899.206389243258,10.0,1,[ 0.022  0.843 -2.536 -2.193],,10.0
480.06,8932404.0,-254.84123,True,1278345.6,2.1715117e+22,1222006,50.0,-254.84123,0.012116617,4999.6133,23992798.0,2633.800379037857,4799.4785,978.67145,0.4189424,1.0,-3.0078378e+17,4999.6133,-1.0,31951958000000.0,113,1.0,1.0,5650,50.0,,,63805120.0,,50,4799.4785,-26033772.0,1.0,4799.479142820116,10.0,1,[ 0.011  0.747 -2.543 -2.273],,10.0
482.14,1165.4595,-246.65182,True,356.12305,5686344300000.0,1246113,50.0,-246.65182,0.0486887,4749.723,24005428.0,2701.930042743683,4820.1245,878.5377,0.4189424,1.0,-4875535000000.0,4999.5303,-1.0,8893883000.0,114,1.0,1.0,5700,50.0,249.80716,,7865.531,,50,4570.3174,-26046334.0,1.0,4820.124434952375,10.0,1,[ 0.07   0.786 -2.527 -2.172],,10.0
493.64,2035988500.0,-251.86244,True,290855520.0,7.454321e+27,1270795,50.0,-251.86244,0.032364454,1300.7964,24423220.0,2771.2992408275604,4934.9077,264.4073,0.4189424,1.0,-1.7621204e+20,4999.535,-1.0,7267389600000000.0,115,1.0,1.0,5750,50.0,3698.7388,,14542774000.0,,50,1236.1685,-26464132.0,1.0,4934.90726105375,10.0,1,[ 0.035  0.903 -2.553 -2.179],,10.0
483.6,324.35278,-235.91383,True,94.7229,255073500000.0,1294975,50.0,-235.91383,0.20285256,4249.7725,23863950.0,2824.7780995368958,4834.291,702.55524,0.4189424,1.0,-1032943400000.0,4999.3916,-1.0,2269401300.0,116,1.0,1.0,5800,50.0,749.61914,,2232.1575,,50,4084.6716,-25904744.0,1.0,4834.290707012641,10.0,1,[ 0.145  0.871 -2.536 -2.227],,10.0
441.9,10907.409,-239.50392,True,2566.0974,5331546400000000.0,1317070,50.0,-239.50392,0.008397547,4999.414,21207520.0,2877.1460931301117,4415.965,1306.4368,0.4189424,1.0,-149062300000000.0,4999.414,-1.0,51000074000.0,117,1.0,1.0,5850,50.0,,,64302.266,,50,4415.965,-23248328.0,1.0,4415.964609913376,10.0,1,[ 0.178  0.98  -2.566 -2.271],,10.0
469.74,196.34892,-249.833,True,63.52218,249950070000000.0,1340557,50.0,-249.833,0.000107256295,4989.5396,23322332.0,2936.1917815208435,4695.49,1129.0272,0.4189424,1.0,-32266938000000.0,4999.5195,-1.0,1501581400.0,118,1.0,1.0,5900,50.0,9.979774,,1057.0061,,50,4685.5103,-25363230.0,1.0,4695.490217064191,10.0,1,[ 0.11   0.882 -2.586 -2.303],,10.0
488.08,169516.78,-243.42436,True,24839.875,1.8087726e+19,1364961,50.0,-243.42436,0.028252909,4999.5693,24315720.0,2986.820386648178,4879.648,710.4614,0.4189424,1.0,-8680457500000000.0,4999.5693,-1.0,620812440000.0,119,1.0,1.0,5950,50.0,,,1211407.8,,50,4879.648,-26356660.0,1.0,4879.647999361571,10.0,1,[ 4.758e-04  9.409e-01 -2.598e+00 -2.302e+00],,10.0
490.48,812.53485,-236.81721,True,168.58363,398326750.0,1389485,50.0,-236.81721,0.026207132,3340.0544,24281416.0,3040.5170407295227,4903.239,489.5593,0.4189424,1.0,-44944957000.0,4999.565,-1.0,4212694000.0,120,1.0,1.0,6000,50.0,1659.5105,,5732.6357,,50,3243.7285,-26322352.0,1.0,4903.238616120575,10.0,1,[ 0.081  0.99  -2.593 -2.22 ],,10.0
436.58,42414.207,-241.68571,True,8180.463,6.315272e+17,1411314,50.0,-241.68571,0.01034146,4569.8125,20827832.0,3103.2339894771576,4362.5737,1340.068,0.4189424,1.0,-1621970000000000.0,4999.411,-1.0,204278040000.0,121,1.0,1.0,6050,50.0,429.5987,,299187.5,,50,3932.975,-22868638.0,1.0,4362.573684104569,10.0,1,[ 0.137  1.097 -2.592 -2.252],,10.0
438.96,2549.3218,-261.3594,True,591.5006,10377072000000.0,1433262,50.0,-261.3594,0.058866154,4999.4844,21269084.0,3174.5731155872345,4386.649,1423.5151,0.4189424,1.0,-6588799000000.0,4999.4844,-1.0,14609800000.0,122,1.0,1.0,6100,50.0,,,17919.416,,50,4386.649,-23309950.0,1.0,4386.648945469387,10.0,1,[ 0.072  1.177 -2.606 -2.183],,10.0
481.5,1987.243,-234.5609,True,563.66876,7.784275e+34,1457337,50.0,-234.5609,0.417142,4589.809,23778802.0,3241.1354751586914,4813.594,779.8148,0.4189424,1.0,-5.694102e+23,4999.55,-1.0,14050212000.0,123,1.0,1.0,6150,50.0,409.74066,,10819.037,,50,4403.8535,-25819726.0,1.0,4813.594524089988,10.0,1,[-0.005  1.099 -2.656 -2.217],,10.0
478.02,237854.25,-244.04991,True,46614.465,8.238667e+22,1481238,50.0,-244.04991,0.063832335,1950.061,22970472.0,3297.5881555080414,4775.3633,407.89417,0.4189424,1.0,-5.857978e+17,4999.5635,-1.0,953172000000.0,124,1.0,1.0,6200,50.0,3049.5024,,1681154.8,,50,1725.8611,-25011406.0,1.0,4775.363415424121,10.0,1,[-0.107  1.063 -2.662 -2.279],,10.0
480.44,115832.086,-242.93452,True,17350.533,3633159800000000.0,1505260,50.0,-242.93452,0.032790955,4989.5786,23994068.0,3356.1675112247467,4803.3306,960.2527,0.4189424,1.0,-123449160000000.0,4999.5586,-1.0,433634540000.0,125,1.0,1.0,6250,50.0,9.980067,,827976.06,,50,4793.35,-26034998.0,1.0,4803.330552472655,10.0,1,[-0.047  1.076 -2.665 -2.293],,10.0
500.0,1114.4092,-241.59845,True,274.00366,6329707500.0,1530260,50.0,-241.59845,0.10839044,0.69873047,24993174.0,3419.56565785408,4999.3174,0.14329955,0.4189424,1.0,-169224780000.0,4999.64,-1.0,6848088600.0,126,1.0,1.0,6300,50.0,4998.9414,,7851.382,,50,0.37603515,-27034174.0,1.0,4999.3174680132515,10.0,1,[-0.037  1.003 -2.68  -2.393],,10.0
480.94,168656.23,-241.71016,True,27564.432,5.038937e+23,1554307,50.0,-241.71016,0.2086477,4999.549,23997096.0,3482.630138397217,4808.299,936.673,0.4189424,1.0,-1.4487241e+18,4999.549,-1.0,688892700000.0,127,1.0,1.0,6350,50.0,,,1198793.5,,50,4808.299,-26038018.0,1.0,4808.29903399823,10.0,1,[-0.055  1.037 -2.674 -2.274],,10.0
490.02,43282.66,-239.54791,True,6370.675,1.888153e+18,1578808,50.0,-239.54791,0.15128182,4999.5576,24492790.0,3557.0751798152924,4899.2793,699.89703,0.4189424,1.0,-2804534200000000.0,4999.5576,-1.0,159206280000.0,128,1.0,1.0,6400,50.0,,,309259.88,,50,4899.2793,-26533720.0,1.0,4899.2791209615525,10.0,1,[ 0.007  1.044 -2.671 -2.27 ],,10.0
477.02,25476.732,-238.03284,True,5158.459,4.0971793e+16,1602659,50.0,-238.03284,0.06116443,4999.5684,23655344.0,3627.678286552429,4768.766,956.1475,0.4189424,1.0,-413235250000000.0,4999.5684,-1.0,128895530000.0,129,1.0,1.0,6450,50.0,,,179999.27,,50,4768.766,-25696282.0,1.0,4768.765726364477,10.0,1,[ 0.101  0.997 -2.739 -2.268],,10.0
492.68,45.341175,-251.9803,True,13.078336,2.934602e+19,1627293,50.0,-251.9803,0.04564537,3670.404,24526842.0,3700.4751348495483,4925.734,513.7951,0.4189424,1.0,-1.1055917e+16,4999.5728,-1.0,319266100.0,130,1.0,1.0,6500,50.0,1329.1687,,327.22546,,50,3596.566,-26567786.0,1.0,4925.7341374985335,10.0,1,[ 0.059  1.09  -2.744 -2.196],,10.0
498.14,1134585.1,-245.71649,True,191293.14,5.317e+27,1652200,50.0,-245.71649,0.10762245,520.6655,24808402.0,3769.3340334892273,4980.0986,83.77993,0.4189424,1.0,-1.4881672e+20,4999.5625,-1.0,4429088000000.0,131,1.0,1.0,6550,50.0,4478.897,,8056893.0,,50,501.20163,-26849338.0,1.0,4980.098579085926,10.0,1,[-0.061  1.059 -2.754 -2.179],,10.0
482.5,36.84934,-236.61548,True,11.017869,783390140.0,1676325,50.0,-236.61548,0.04130013,4999.4946,24022226.0,3826.3135929107666,4823.79,867.91486,0.4189424,1.0,-57394024000.0,4999.4946,-1.0,273045630.0,132,1.0,1.0,6600,50.0,,,257.64294,,50,4823.79,-26063106.0,1.0,4823.789896375833,10.0,1,[-0.023  1.155 -2.767 -2.11 ],,10.0
