EmpiricalD2Harmonic,VarianceInitializer,ReturnStepMaxmin,MinBehavPdf,InitialReturnMean,LearnableVariance,ReturnStepMax,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MeanIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,EpRewMean,ReturnMeanIW,MeanD2-0,StdIW,EpisodesSoFar,Bound,DivergenceHarmonic,ESSRenyiArithmetic,Weights,Penalization,StdWReturnMean,Inner Iteration,OptimizationReturnMean,EpLenMean,WReturnMean,MinIW,MaxIW,EpThisIter,InitialReturnStd,InitialBound,TimeElapsed,MinTargetPdf,Epsilon,Iteration,OptimizationReturnMin,InitialReturnMax,TimestepsSoFar
1.0,-1.0,10.0,-239.66234,4852.7686,,10.0,4989.7007,0.4189424,9.9809675,400.4132,50.0,1.0,4852.768769338268,6097832400.0,1.0,2326.8323,36500,-249816150000.0,14259299000.0,50.0,[-0.119  1.422 -4.011 -3.059],True,,1,4842.7876,485.42,24068432.0,0.042060755,16512.674,50,720.4642,-26109456.0,10430.442096233368,-239.66234,1e-07,730,,4999.6816,16128614
1.0,-1.0,10.0,-245.1773,4990.1504,,10.0,350.09473,0.4189424,4649.5947,10219299.0,50.0,1.0,4990.150944857131,220952010000000.0,1.0,71484424.0,36550,-1.2842557e+23,3.9593343e+33,50.0,[-0.086  1.456 -4.01  -3.018],True,,1,340.55624,499.1,24904254.0,0.13770163,510610180.0,50,51.473427,-26945288.0,10443.664487361908,-245.1773,1e-07,731,,4999.6895,16153569
1.0,-1.0,10.0,-251.30107,4899.5483,,10.0,4999.676,0.4189424,,275.4953,50.0,1.0,4899.5480914487325,6885636600.0,1.0,616.37445,36600,-715860900000.0,120666320000.0,50.0,[-0.026  1.438 -4.005 -3.02 ],True,,1,4899.5483,490.02,24495480.0,0.014025527,2501.3477,50,699.9354,-26536502.0,10457.030984401703,-251.30107,1e-07,732,,4999.676,16178070
1.0,-1.0,10.0,-248.59586,4899.545,,10.0,4999.682,0.4189424,,3.8073804,50.0,1.0,4899.544949656912,94664376.0,1.0,10.080949,36650,-63774320000000.0,976364500000000.0,50.0,[-0.01   1.367 -4.008 -3.122],True,,1,4899.545,490.02,24495450.0,0.045817036,73.281746,50,699.935,-26536478.0,10468.707994937897,-248.59586,1e-07,733,,4999.682,16202571
1.0,-1.0,10.0,-250.13174,4799.5674,,10.0,4999.6714,0.4189424,,324.76443,50.0,1.0,4799.56745420967,8116600300.0,1.0,1521.211,36700,-1789485600000.0,761786200000.0,50.0,[-0.066  1.388 -4.01  -3.104],True,,1,4799.5674,480.04,23995674.0,0.12268759,9670.342,50,979.7076,-26036690.0,10480.967337846756,-250.13174,1e-07,734,,4999.6714,16226573
1.0,-1.0,10.0,-243.3263,4999.5474,,10.0,0.30810547,0.4189424,4999.3633,580.04974,50.0,1.0,4999.547338164949,14498604000.0,1.0,2114.039,36750,-485996760000.0,53368550000.0,50.0,[-0.022  1.488 -3.969 -3.149],True,,1,0.18405274,500.0,24995474.0,0.16998176,13018.427,50,0.07518076,-27036492.0,10493.174243211746,-243.3263,1e-07,735,,4999.6714,16251573
1.0,-1.0,10.0,-239.06798,4999.467,,10.0,0.5371094,0.4189424,4999.122,757.8989,50.0,1.0,4999.467203423671,18943764000.0,1.0,3000.0933,36800,-1533537300000.0,550708640000.0,50.0,[ 0.04   1.402 -3.987 -3.212],True,,1,0.34516603,500.0,24994670.0,0.022893872,20290.492,50,0.1291031,-27035676.0,10505.080302715302,-239.06798,1e-07,736,,4999.659,16276573
1.0,-1.0,10.0,-239.8387,4999.483,,10.0,0.52441406,0.4189424,4999.168,181.38002,50.0,1.0,4999.483099195635,4533532000.0,1.0,426.4411,36850,-4467767000000.0,4782086000000.0,50.0,[ 0.066  1.331 -3.977 -3.312],True,,1,0.31518555,500.0,24994830.0,0.2128473,2606.6318,50,0.1075505,-27035860.0,10516.382499933243,-239.8387,1e-07,737,,4999.6924,16301573
1.0,-1.0,10.0,-241.40648,4999.4473,,10.0,0.43945312,0.4189424,4999.1924,11.610063,50.0,1.0,4999.4476269239,290185000.0,1.0,12.205204,36900,-1.5603308e+18,5.844839e+23,50.0,[ 0.064  1.233 -3.981 -3.388],True,,1,0.2552539,500.0,24994476.0,0.3865829,49.704594,50,0.08690397,-27035456.0,10530.991221666336,-241.40648,1e-07,738,,4999.632,16326573
1.0,-1.0,10.0,-244.67044,4899.4985,,10.0,4999.649,0.4189424,,3102.8267,50.0,1.0,4899.498347834906,77552770000.0,1.0,17307.02,36950,-9179438000000000.0,2.0228237e+19,50.0,[-0.058  1.213 -3.974 -3.405],True,,1,4899.4985,490.02,24494982.0,0.08810467,120665.21,50,699.9283,-26535976.0,10543.849697113037,-244.67044,1e-07,739,,4999.649,16351074
1.0,-1.0,10.0,-257.02307,4999.437,,10.0,0.5097656,0.4189424,4999.1475,9.189978,50.0,1.0,4999.437112853121,229695600.0,1.0,24.189932,37000,-2308648200000.0,1279261900000.0,50.0,[-0.004  1.185 -3.974 -3.42 ],True,,1,0.2895996,500.0,24994370.0,0.07284989,145.45378,50,0.11300172,-27035372.0,10557.982182502747,-257.02307,1e-07,740,,4999.657,16376074
1.0,-1.0,10.0,-244.2246,4861.871,,10.0,4999.6143,0.4189424,,217813.64,50.0,1.0,4861.870733668747,5444210000000.0,1.0,1524334.4,37050,-604334650000000.0,8.610731e+16,50.0,[-0.064  1.176 -3.97  -3.434],True,,1,4861.871,486.32,24146468.0,0.16876706,10888155.0,50,713.2198,-26187430.0,10571.014827728271,-244.2246,1e-07,741,,4999.6143,16400390
1.0,-1.0,10.0,-242.52896,4544.1367,,10.0,2259.9934,0.4189424,2739.6335,50836.496,50.0,1.0,4544.136826307195,1029431400000.0,1.0,340051.56,37100,-2.0564237e+16,1.0151321e+20,50.0,[-0.105  1.145 -3.959 -3.399],True,,1,1804.5032,454.96,21054990.0,0.08638739,2429179.2,50,637.03394,-23095960.0,10581.638890504837,-242.52896,1e-07,742,,4999.627,16423138
1.0,-1.0,10.0,-251.5151,3903.9993,,10.0,2829.979,0.4189424,2169.6172,239.4244,50.0,1.0,3903.999149577492,2216183000.0,1.0,744.2801,37150,-139164840000.0,4502638600.0,50.0,[-0.156  1.17  -3.961 -3.374],True,,1,1734.3821,391.16,16083447.0,0.15984885,4144.338,50,917.735,-18124390.0,10591.937571763992,-251.5151,1e-07,743,,4999.596,16442696
1.0,-1.0,10.0,-258.08536,4472.7695,,10.0,4999.654,0.4189424,,5924.956,50.0,1.0,4472.769541380938,130991400000.0,1.0,40542.71,37200,-102968620000000.0,2538842100000000.0,50.0,[-0.116  1.199 -3.96  -3.336],True,,1,4472.7695,447.74,21116294.0,0.17447536,289708.25,50,1053.8628,-23157284.0,10605.004044294357,-258.08536,1e-07,744,,4999.654,16465083
1.0,-1.0,10.0,-236.54832,3913.0093,,10.0,3040.031,0.4189424,1959.6204,990.15735,50.0,1.0,3913.0092294613587,11035117000.0,1.0,1928.4519,37250,-29841418000000.0,213624000000000.0,50.0,[-0.163  1.22  -3.965 -3.301],True,,1,1953.3888,392.14,15972096.0,0.00962901,9092.766,50,812.68353,-18013086.0,10616.09012746811,-236.54832,1e-07,745,,4999.6514,16484690
1.0,-1.0,10.0,-242.59116,4750.9307,,10.0,1840.1172,0.4189424,3159.5298,194129.7,50.0,1.0,4750.930458800675,3937022800000.0,1.0,884875.3,37300,-6.4916425e+18,1.0116786e+25,50.0,[-0.105  1.214 -3.964 -3.325],True,,1,1591.4006,475.38,22827810.0,0.008176026,5831211.5,50,506.43063,-24868800.0,10628.057280302048,-242.59116,1e-07,746,,4999.647,16508459
1.0,-1.0,10.0,-235.8633,4999.4683,,10.0,0.42578125,0.4189424,4999.1865,31.100693,50.0,1.0,4999.468257999258,777365700.0,1.0,101.72759,37350,-47962650000.0,534513900.0,50.0,[-0.043  1.209 -3.961 -3.325],True,,1,0.2816992,500.0,24994680.0,0.13881129,611.05786,50,0.100435734,-27035646.0,10639.419149637222,-235.8633,1e-07,747,,4999.6123,16533459
1.0,-1.0,10.0,-260.60147,4999.4707,,10.0,0.43408203,0.4189424,4999.2134,27628808.0,50.0,1.0,4999.4705796782255,690536700000000.0,1.0,193322220.0,37400,-8.61859e+17,1.7803684e+23,50.0,[ 6.548e-04  1.249e+00 -3.952e+00 -3.309e+00],True,,1,0.25719726,500.0,24994708.0,0.20582707,1380884400.0,50,0.10724984,-27035700.0,10652.197607278824,-260.60147,1e-07,748,,4999.6475,16558459
1.0,-1.0,10.0,-255.40721,4899.622,,10.0,4989.638,0.4189424,9.980467,308.67703,50.0,1.0,4899.621916838773,7714450000.0,1.0,678.1144,37450,-2154500200000.0,1106422900000.0,50.0,[ 0.074  1.192 -3.946 -3.392],True,,1,4889.6416,490.04,24494224.0,0.06899605,2689.4573,50,698.5202,-26535190.0,10664.902172088623,-255.40721,1e-07,749,,4999.6187,16582961
1.0,-1.0,10.0,-243.34422,4999.447,,10.0,0.4716797,0.4189424,4999.1743,402.79044,50.0,1.0,4999.446580151756,10066596000.0,1.0,1246.272,37500,-4.4303936e+22,4.712148e+32,50.0,[ 0.133  1.286 -3.933 -3.336],True,,1,0.2722949,500.0,24994466.0,0.15084386,5986.8857,50,0.12195661,-27035458.0,10678.755717277527,-243.34422,1e-07,750,,4999.646,16607961
1.0,-1.0,10.0,-248.38257,4871.525,,10.0,4999.6416,0.4189424,,3476.569,50.0,1.0,4871.525089916227,86851390000.0,1.0,23381.14,37550,-7.6604805e+19,1.4087948e+27,50.0,[-0.063  1.216 -3.956 -3.2  ],True,,1,4871.525,487.26,24237186.0,0.17269018,167118.55,50,710.9364,-26278180.0,10690.875336170197,-248.38257,1e-07,751,,4999.6416,16632324
1.0,-1.0,10.0,-240.9678,4643.17,,10.0,1669.9714,0.4189424,3329.7258,1237.229,50.0,1.0,4643.169949523431,25225126000.0,1.0,4883.893,37600,-882990600000.0,176625530000.0,50.0,[-0.123  1.199 -3.959 -3.205],True,,1,1313.4441,464.84,21828630.0,0.071541205,24881.684,50,519.23395,-23869664.0,10700.878659248352,-240.9678,1e-07,752,,4999.6973,16655566
1.0,-1.0,10.0,-236.85442,4782.3755,,10.0,1490.0703,0.4189424,3509.582,9262.444,50.0,1.0,4782.375147658246,145248700000.0,1.0,31526.922,37650,-5706926500000000.0,7.818337e+18,50.0,[-0.122  1.291 -3.953 -3.121],True,,1,1272.7931,478.56,23055754.0,0.14125136,181505.14,50,429.70087,-25096752.0,10713.75170826912,-236.85442,1e-07,753,,4999.6523,16679494
1.0,-1.0,10.0,-238.86072,4899.7407,,10.0,4989.651,0.4189424,9.979911,225.12248,50.0,1.0,4899.74053189049,5626233000.0,1.0,674.8166,37700,-299612180000.0,20748784000.0,50.0,[-0.065  1.291 -3.951 -3.147],True,,1,4889.7607,490.04,24495410.0,0.03509378,3852.4697,50,698.5373,-26536390.0,10724.982472419739,-238.86072,1e-07,754,,4999.631,16703996
1.0,-1.0,10.0,-242.159,4999.571,,10.0,0.37597656,0.4189424,4999.3257,626.74274,50.0,1.0,4999.57063562384,15665715000.0,1.0,2945.2302,37750,-612570560000.0,85531310000.0,50.0,[-0.065  1.352 -3.947 -3.038],True,,1,0.24494141,500.0,24995706.0,0.08338783,20662.291,50,0.070693076,-27036748.0,10738.701224327087,-242.159,1e-07,755,,4999.7017,16728996
1.0,-1.0,10.0,-244.2416,4899.5474,,10.0,4999.676,0.4189424,,3373.8284,50.0,1.0,4899.547584550022,84329250000.0,1.0,16009.481,37800,-8.12897e+17,1.5863348e+23,50.0,[-0.053  1.27  -3.953 -3.131],True,,1,4899.5474,490.02,24495474.0,0.25160035,92283.18,50,699.93536,-26536494.0,10751.23965215683,-244.2416,1e-07,756,,4999.676,16753497
1.0,-1.0,10.0,-249.51431,4999.513,,10.0,0.31201172,0.4189424,4999.3276,318.474,50.0,1.0,4999.513088262533,7960239600.0,1.0,946.9269,37850,-1027800400000.0,249689740000.0,50.0,[ 3.397e-03  1.282e+00 -3.957e+00 -3.155e+00],True,,1,0.18545899,500.0,24995130.0,0.21194634,5580.5615,50,0.073360614,-27036122.0,10763.274045944214,-249.51431,1e-07,757,,4999.6396,16778497
1.0,-1.0,10.0,-248.43935,4999.5493,,10.0,0.36035156,0.4189424,4999.3066,325.33585,50.0,1.0,4999.549460391528,8132005400.0,1.0,1126.193,37900,-238136250000.0,12699853000.0,50.0,[ 0.035  1.352 -3.954 -3.055],True,,1,0.2428125,500.0,24995494.0,0.04903165,7791.946,50,0.07654263,-27036510.0,10775.35601568222,-248.43935,1e-07,758,,4999.667,16803497
1.0,-1.0,10.0,-238.0583,4999.5264,,10.0,0.39111328,0.4189424,4999.302,1060.907,50.0,1.0,4999.526629291169,26517920000.0,1.0,3616.1067,37950,-410904100000.0,35469370000.0,50.0,[ 0.08   1.435 -3.964 -2.975],True,,1,0.22486328,500.0,24995266.0,0.040123634,23075.791,50,0.08894603,-27036302.0,10790.782363414764,-238.0583,1e-07,759,,4999.693,16828497
1.0,-1.0,10.0,-259.25638,4999.5137,,10.0,0.4506836,0.4189424,4999.2217,3570.9888,50.0,1.0,4999.513752127268,89254980000.0,1.0,9976.046,38000,-3.0414086e+18,2.220622e+24,50.0,[ 0.117  1.527 -3.972 -2.898],True,,1,0.29203126,500.0,24995138.0,0.34610793,45275.44,50,0.10062741,-27036158.0,10802.65634059906,-259.25638,1e-07,760,,4999.6724,16853497
1.0,-1.0,10.0,-250.14833,4985.366,,10.0,710.08936,0.4189424,4289.5874,9.915467,50.0,1.0,4985.366479899971,247817540.0,1.0,27.2787,38050,-66248933000.0,1045745700.0,50.0,[-0.073  1.367 -4.005 -2.897],True,,1,695.7791,498.6,24863758.0,0.08474237,151.97441,50,99.39703,-26904782.0,10814.359228849411,-250.14833,1e-07,761,,4999.677,16878427
1.0,-1.0,10.0,-245.00362,4884.1777,,10.0,4999.7266,0.4189424,,14026.124,50.0,1.0,4884.17750780256,286244080000.0,1.0,92519.2,38100,-96614580000000.0,2227482800000000.0,50.0,[-0.111  1.404 -4.001 -2.863],True,,1,4884.1777,488.54,24347924.0,0.20182136,660502.94,50,701.94995,-26388990.0,10826.76429271698,-245.00362,1e-07,762,,4999.7266,16902854
1.0,-1.0,10.0,-247.91946,4999.5757,,10.0,0.3881836,0.4189424,4999.328,3.564175,50.0,1.0,4999.57580304851,89087920.0,1.0,4.827726,38150,-264786940000.0,16819403000.0,50.0,[-0.063  1.429 -3.995 -2.832],True,,1,0.24764648,500.0,24995758.0,0.2324226,27.28412,50,0.07606886,-27036818.0,10838.95551109314,-247.91946,1e-07,763,,4999.7163,16927854
1.0,-1.0,10.0,-262.00916,4981.556,,10.0,480.13232,0.4189424,4519.5845,34968.656,50.0,1.0,4981.556022653864,873875400000.0,1.0,172501.16,38200,-187166690000000.0,8331090300000000.0,50.0,[-0.107  1.44  -4.016 -2.87 ],True,,1,461.97156,498.26,24821986.0,0.060137197,1014643.2,50,78.00671,-26863044.0,10851.201144695282,-262.00916,1e-07,764,,4999.717,16952767
1.0,-1.0,10.0,-250.78336,4688.1943,,10.0,4999.673,0.4189424,,1741985.9,50.0,1.0,4688.194256253644,33426642000000.0,1.0,6862072.0,38250,-4.3211152e+20,4.4824613e+28,50.0,[-0.151  1.54  -4.013 -2.809],True,,1,4688.1943,469.16,22950068.0,0.29547316,42478736.0,50,985.34344,-24991088.0,10862.682524681091,-250.78336,1e-07,765,,4999.673,16976225
1.0,-1.0,10.0,-238.42053,4899.7554,,10.0,4989.6953,0.4189424,9.980332,10.6323185,50.0,1.0,4899.755318118163,265232580.0,1.0,26.84738,38300,-2.5085133e+17,1.5106252e+22,50.0,[-0.1    1.638 -4.006 -2.751],True,,1,4889.775,490.04,24495558.0,0.02546447,138.56866,50,698.5393,-26536584.0,10874.528229236603,-238.42053,1e-07,766,,4999.676,17000727
1.0,-1.0,10.0,-255.45331,4659.38,,10.0,4999.6855,0.4189424,,231.92441,50.0,1.0,4659.379545072168,4129180000.0,1.0,871.145,38350,-5929466000000000.0,8.4401674e+18,50.0,[-0.162  1.646 -4.005 -2.752],True,,1,4659.38,466.2,22750976.0,0.06244507,6112.7964,50,1020.3715,-24792006.0,10887.289497613907,-255.45331,1e-07,767,,4999.6855,17024037
1.0,-1.0,10.0,-242.91426,4389.221,,10.0,4989.684,0.4189424,9.979903,410549.3,50.0,1.0,4389.221543665846,4992950300000.0,1.0,1962585.8,38400,-6.193004e+17,9.207118e+22,50.0,[-0.218  1.621 -3.999 -2.763],True,,1,4379.2417,439.56,19970744.0,0.041385926,13911719.0,50,839.92725,-22011754.0,10899.700192928314,-242.91426,1e-07,768,,4999.664,17046015
1.0,-1.0,10.0,-256.3217,4965.7397,,10.0,1050.2363,0.4189424,3949.4463,139982.38,50.0,1.0,4965.739624713954,3048847700000.0,1.0,957341.0,38450,-2.632208e+17,1.6632284e+22,50.0,[-0.168  1.708 -3.984 -2.689],True,,1,1016.2933,496.7,24682792.0,0.12616175,6840927.0,50,155.63588,-26723824.0,10912.921902656555,-256.3217,1e-07,769,,4999.6826,17070850
1.0,-1.0,10.0,-243.04942,4899.554,,10.0,4999.6655,0.4189424,,128.76558,50.0,1.0,4899.554333571127,3218064100.0,1.0,242.0524,38500,-22009612000000.0,116258640000000.0,50.0,[-0.106  1.714 -3.982 -2.692],True,,1,4899.554,490.02,24495542.0,0.14749353,1251.2101,50,699.93634,-26536560.0,10924.874985218048,-243.04942,1e-07,770,,4999.6655,17095351
1.0,-1.0,10.0,-250.38591,4995.72,,10.0,190.44775,0.4189424,4809.258,365.04367,50.0,1.0,4995.720260956856,9124255000.0,1.0,880.9558,38550,-9831325000000.0,23159602000000.0,50.0,[-0.159  1.767 -3.979 -2.593],True,,1,186.4625,499.64,24957932.0,0.074636675,5399.9595,50,26.637617,-26998986.0,10937.149506807327,-250.38591,1e-07,771,,4999.7056,17120333
1.0,-1.0,10.0,-246.3374,4966.287,,10.0,730.1162,0.4189424,4269.5527,23295.213,50.0,1.0,4966.286899699708,546367100000.0,1.0,100654.02,38600,-4.812127e+18,5.559047e+24,50.0,[-0.178  1.853 -3.982 -2.504],True,,1,696.73413,496.76,24679830.0,0.01163538,539053.9,50,125.7953,-26720854.0,10949.214569091797,-246.3374,1e-07,772,,4999.669,17145171
1.0,-1.0,10.0,-248.69301,4805.6353,,10.0,4849.7124,0.4189424,149.892,11719.755,50.0,1.0,4805.635428212547,253070800000.0,1.0,74930.46,38650,-163909390000000.0,6430047600000000.0,50.0,[-0.235  1.889 -3.975 -2.399],True,,1,4655.7437,480.9,23587182.0,0.17420402,535675.7,50,702.176,-25628152.0,10960.811556816101,-248.69301,1e-07,773,,4999.6045,17169216
1.0,-1.0,10.0,-247.97218,4899.3853,,10.0,4999.629,0.4189424,,1365.8884,50.0,1.0,4899.385164837485,34139206000.0,1.0,7203.9663,38700,-9061335000000000.0,1.9711572e+19,50.0,[-0.18   1.913 -3.978 -2.384],True,,1,4899.3853,490.02,24493852.0,0.12986897,50685.977,50,699.9121,-26534842.0,10973.30097579956,-247.97218,1e-07,774,,4999.629,17193717
1.0,-1.0,10.0,-243.4259,4999.3594,,10.0,0.78125,0.4189424,4998.829,3289.6187,50.0,1.0,4999.35924628118,82215430000.0,1.0,12645.802,38750,-1.11223e+16,2.969815e+19,50.0,[-0.12   1.929 -3.974 -2.392],True,,1,0.5301172,500.0,24993592.0,0.006179692,88024.984,50,0.17073414,-27034568.0,10986.092978715897,-243.4259,1e-07,775,,4999.6104,17218717
1.0,-1.0,10.0,-244.92908,4999.4346,,10.0,0.5058594,0.4189424,4999.0938,3149.9446,50.0,1.0,4999.434561917921,78731215000.0,1.0,9159.684,38800,-38193590000000.0,348769870000000.0,50.0,[-0.102  1.844 -3.972 -2.481],True,,1,0.3407129,500.0,24994342.0,0.1869735,40809.44,50,0.09458811,-27035310.0,10998.539412260056,-244.92908,1e-07,776,,4999.5996,17243717
1.0,-1.0,10.0,-242.48067,4702.04,,10.0,4989.6094,0.4189424,9.980372,7328.542,50.0,1.0,4702.039969599518,183129280000.0,1.0,22755.268,38850,-92229080000000.0,2034056800000000.0,50.0,[-0.15   1.909 -3.965 -2.386],True,,1,4692.0596,470.32,23494670.0,0.0085655255,132322.75,50,1177.0687,-25535626.0,11010.862274885178,-242.48067,1e-07,777,,4999.59,17267233
1.0,-1.0,10.0,-242.54086,4899.6567,,10.0,4989.6133,0.4189424,9.980245,2012.7668,50.0,1.0,4899.6563895040235,50308930000.0,1.0,11477.88,38900,-5945216000000.0,8342695000000.0,50.0,[-0.14   1.835 -3.976 -2.486],True,,1,4889.6763,490.04,24494570.0,0.03697378,79925.39,50,698.52515,-26535530.0,11024.032691001892,-242.54086,1e-07,778,,4999.5938,17291735
1.0,-1.0,10.0,-244.69934,4999.439,,10.0,0.37353516,0.4189424,4999.2686,12831.289,50.0,1.0,4999.439136988146,320690950000.0,1.0,78866.89,38950,-3.4890222e+21,2.9224228e+30,50.0,[-0.089  1.851 -3.963 -2.458],True,,1,0.17057617,500.0,24994392.0,0.06499009,561469.0,50,0.08669777,-27035394.0,11035.812039375305,-244.69934,1e-07,779,,4999.642,17316735
1.0,-1.0,10.0,-243.758,4825.6646,,10.0,4989.639,0.4189424,9.980426,16572.95,50.0,1.0,4825.664418603639,373862400000.0,1.0,69979.805,39000,-1.2861204e+20,3.9710616e+27,50.0,[-0.212  1.867 -3.972 -2.454],True,,1,4815.684,482.82,23806114.0,1.0955737,485184.8,50,720.4701,-25847096.0,11047.623469352722,-243.758,1e-07,780,,4999.6196,17340876
1.0,-1.0,10.0,-240.68694,4269.1685,,10.0,4999.6216,0.4189424,,1359.0972,50.0,1.0,4269.168443214086,23598217000.0,1.0,3933.1,39050,-86101770000000.0,1778807000000000.0,50.0,[-0.27   1.812 -3.942 -2.545],True,,1,4269.1685,427.58,18988208.0,0.034651067,16880.033,50,873.1602,-21029186.0,11057.278675794601,-240.68694,1e-07,781,,4999.6216,17362255
1.0,-1.0,10.0,-231.29526,4098.0166,,10.0,2349.8162,0.4189424,2649.8313,387.61063,50.0,1.0,4098.016350261277,5558474000.0,1.0,1622.0388,39100,-312660850000.0,22641236000.0,50.0,[-0.33   1.795 -3.939 -2.549],True,,1,1448.1852,410.64,17287578.0,0.11460547,11441.487,50,702.7376,-19328574.0,11066.198051452637,-231.29526,1e-07,782,,4999.6475,17382787
1.0,-1.0,10.0,-240.5592,3266.6953,,10.0,4989.5815,0.4189424,9.979108,3583.925,50.0,1.0,3266.69536347233,46388285000.0,1.0,22618.39,39150,-2035274100000.0,949693800000.0,50.0,[-0.39   1.813 -3.935 -2.543],True,,1,3256.7163,327.64,11375791.0,0.018108886,161779.25,50,839.34,-13416707.0,11075.569069623947,-240.5592,1e-07,783,,4999.5605,17399169
1.0,-1.0,10.0,-217.12936,3289.1082,,10.0,4989.67,0.4189424,9.979885,4433.61,50.0,1.0,3289.1080589618105,43417158000.0,1.0,29903.709,39200,-289009630000.0,14479815000.0,50.0,[-0.408  1.724 -3.943 -2.629],True,,1,3279.1282,329.88,11594644.0,0.016040646,213747.88,50,881.1425,-13635634.0,11083.367508888245,-217.12936,1e-07,784,,4999.65,17415663
1.0,-1.0,10.0,-243.51569,3655.0723,,10.0,4999.663,0.4189424,,112.428566,50.0,1.0,3655.0719174952164,2016339300.0,1.0,243.05739,39250,-630056200000.0,94689714000.0,50.0,[-0.351  1.749 -3.944 -2.628],True,,1,3655.0723,366.44,14243507.0,0.057506032,1138.3014,50,940.18964,-16284512.0,11091.512602567673,-243.51569,1e-07,785,,4999.663,17433985
1.0,-1.0,10.0,-215.37906,3432.463,,10.0,2919.9639,0.4189424,2079.7412,3929219.2,50.0,1.0,3432.4627868392254,30628920000000.0,1.0,20288912.0,39300,-1.1616606e+23,3.239457e+33,50.0,[-0.392  1.822 -3.933 -2.536],True,,1,1352.7216,344.22,12368332.0,0.913349,143381730.0,50,765.8534,-14409368.0,11099.417096138,-215.37906,1e-07,786,,4999.705,17451196
1.0,-1.0,10.0,-231.51416,4353.8022,,10.0,2110.0886,0.4189424,2889.6062,1396.0581,50.0,1.0,4353.802020720837,19295922000.0,1.0,4138.7407,39350,-75913190000000.0,1382709600000000.0,50.0,[-0.286  1.792 -3.928 -2.595],True,,1,1464.1958,436.08,19339192.0,0.186603,25108.229,50,619.3554,-21380228.0,11110.219772815704,-231.51416,1e-07,787,,4999.695,17473000
1.0,-1.0,10.0,-236.07574,4642.55,,10.0,4999.681,0.4189424,,1305.1666,50.0,1.0,4642.550212971545,22848383000.0,1.0,5445.741,39400,-8435549600000.0,16989985000000.0,50.0,[-0.224  1.796 -3.93  -2.599],True,,1,4642.55,464.72,22167938.0,0.1522498,36869.383,50,784.0067,-24208968.0,11123.615785837173,-236.07574,1e-07,788,,4999.681,17496236
1.0,-1.0,10.0,-249.16904,4942.9194,,10.0,890.1553,0.4189424,4109.5225,995.5673,50.0,1.0,4942.919255211795,24443234000.0,1.0,3668.351,39450,-20208171000000.0,97797100000000.0,50.0,[-0.171  1.779 -3.929 -2.627],True,,1,833.3968,494.44,24465768.0,0.09865448,24369.918,50,182.53221,-26506798.0,11135.798102140427,-249.16904,1e-07,789,,4999.6777,17520958
1.0,-1.0,10.0,-240.03156,4899.569,,10.0,4999.688,0.4189424,,47583270.0,50.0,1.0,4899.56894653097,1189359900000000.0,1.0,191201570.0,39500,-3.3952003e+23,2.767263e+34,50.0,[-0.14   1.698 -3.932 -2.717],True,,1,4899.569,490.02,24495688.0,0.07428219,977581250.0,50,699.9384,-26536722.0,11151.382609128952,-240.03156,1e-07,790,,4999.688,17545459
1.0,-1.0,10.0,-238.72388,4899.5093,,10.0,4999.6714,0.4189424,,1869.0863,50.0,1.0,4899.5089784204065,46716887000.0,1.0,5376.313,39550,-6.201053e+17,9.23116e+22,50.0,[-0.068  1.756 -3.944 -2.634],True,,1,4899.5093,490.02,24495090.0,0.048828572,33969.812,50,699.9298,-26536114.0,11162.710303544998,-238.72388,1e-07,791,,4999.6714,17569960
1.0,-1.0,10.0,-233.13464,4799.6763,,10.0,4999.643,0.4189424,,304619.9,50.0,1.0,4799.676428280102,7613590000000.0,1.0,1050601.5,39600,-7.054721e+21,1.1947995e+31,50.0,[ 0.03   1.659 -3.904 -2.429],True,,1,4799.6763,480.06,23994768.0,0.55329835,5349224.5,50,978.7118,-26035768.0,11174.754989862442,-233.13464,1e-07,792,,4999.643,17593963
1.0,-1.0,10.0,-250.78421,4999.4336,,10.0,0.53125,0.4189424,4999.125,1092.8265,50.0,1.0,4999.433749054374,27313720000.0,1.0,2939.122,39650,-9455351000000.0,21338962000000.0,50.0,[ 0.226  1.525 -3.92  -2.505],True,,1,0.3086914,500.0,24994336.0,0.025112558,13103.726,50,0.12196534,-27035348.0,11188.088385820389,-250.78421,1e-07,793,,4999.6562,17618963
1.0,-1.0,10.0,-246.8016,4999.4614,,10.0,0.45214844,0.4189424,4999.1777,177.65242,50.0,1.0,4999.461458022285,4440328000.0,1.0,482.62445,39700,-220476690000.0,11204530000.0,50.0,[ 0.228  1.428 -3.918 -2.585],True,,1,0.2837207,500.0,24994614.0,0.016426552,3221.709,50,0.099197865,-27035604.0,11200.066802978516,-246.8016,1e-07,794,,4999.63,17643963
1.0,-1.0,10.0,-236.72273,4803.0654,,10.0,4999.6924,0.4189424,,849.5754,50.0,1.0,4803.066015269814,21229597000.0,1.0,2535.8428,39750,-7007816000000.0,11717856000000.0,50.0,[ 0.285  1.35  -3.917 -2.664],True,,1,4803.0654,480.4,23995336.0,0.13758402,14550.165,50,962.23376,-26036374.0,11211.605240106583,-236.72273,1e-07,795,,4999.6924,17667983
