LearnableVariance,TimestepsSoFar,DivergenceHarmonic,ReturnStepMaxmin,OptimizationReturnMax,Inner Iteration,Epsilon,VarianceInitializer,MinIW,EpisodesSoFar,InitialReturnMean,InitialReturnStd,StdWReturnMean,WReturnMean,OptimizationReturnMean,Penalization,MaxIW,EpThisIter,InitialReturnMin,EpLenMean,TimeElapsed,EmpiricalD2Arithmetic,Bound,Weights,ESSRenyiHarmonic,InitialReturnMax,MinBehavPdf,EpRewMean,MeanEntropy,EmpiricalD2Harmonic,OptimizationReturnMin,StdIW,InitialBound,Iteration,ReturnStepMax,MeanD2-0,ReturnMeanIW,MeanIW,ESSRenyiArithmetic,MinTargetPdf
,20388016,4.2491975e+29,10.0,4989.3223,1,1.0,-1.0,0.031274073,45200,4885.267,702.23145,,24358962.0,4875.2866,True,1110090.8,50,9.980431,488.68,46950.89961671829,1.0,-1.3302299e+21,[-0.04   1.335 -5.278 -4.666],50.0,4999.3027,-240.80975,4885.266992155152,0.4189424,1.0,,155585.97,-26399626.0,904,10.0,1.0,473273470000.0,24262.807,50.0,-240.80975
,20413016,122592790.0,10.0,0.66308594,1,1.0,-1.0,0.21050885,45250,4999.0293,0.17612332,,24990292.0,0.33538085,True,70.04126,50,4998.694,500.0,46997.70991778374,1.0,-22733519000.0,[ 0.014  1.363 -5.28  -4.654],50.0,4999.357,-260.92136,4999.029227510608,0.4189424,1.0,,11.11014,-27031018.0,905,10.0,1.0,138373070.0,5.537142,50.0,-260.92136
,20437517,5.0008224e+21,9.999999,4999.287,1,1.0,-1.0,0.063312404,45300,4898.981,699.85443,,24489812.0,4898.981,True,243534.8,50,,490.02,47047.28831219673,1.0,-1.4430848e+17,[ 0.067  1.348 -5.285 -4.683],50.0,4999.287,-241.7954,4898.981072777155,0.4189424,1.0,,34605.523,-26530468.0,906,9.999999,1.0,197828330000.0,7916.4277,50.0,-241.7954
,20461521,2.259087e+17,10.0,4989.3765,1,1.0,-1.0,0.00348878,45350,4799.454,977.6473,,23990556.0,4789.4746,True,35802.707,50,9.9801445,480.08,47098.06204152107,1.0,-969981100000000.0,[ 0.104  1.464 -5.282 -4.656],50.0,4999.3564,-239.54915,4799.454281751311,0.4189424,1.0,,5155.595,-26031280.0,907,10.0,1.0,31816176000.0,1273.3218,50.0,-239.54915
,20486022,2.061862e+19,10.0,4999.4453,1,1.0,-1.0,0.01043339,45400,4899.1963,699.8852,,24491960.0,4899.1963,True,258238.66,50,,490.02,47147.43632745743,1.0,-9266936000000000.0,[ 0.026  1.543 -5.312 -4.607],50.0,4999.4453,-251.99446,4899.19616807168,0.4189424,1.0,,36294.133,-26532766.0,908,10.0,1.0,178120430000.0,7127.1626,50.0,-251.99446
,20510523,8486725000000000.0,10.0,4999.3555,1,1.0,-1.0,0.035906274,45450,4899.116,699.87384,,24491166.0,4899.116,True,9359003.0,50,,490.02,47202.73959875107,1.0,-192893830000000.0,[-4.271e-03  1.435e+00 -5.314e+00 -4.661e+00],50.0,4999.3555,-244.54242,4899.116495320458,0.4189424,1.0,,1309768.8,-26531880.0,909,10.0,1.0,4896137400000.0,195902.22,50.0,-244.54242
,20535024,1686304800000000.0,10.0,4999.3135,1,1.0,-1.0,0.13239808,45500,4898.978,699.85406,,24489782.0,4898.978,True,79.75806,50,,490.02,47249.68938398361,1.0,-83800010000000.0,[ 0.035  1.378 -5.322 -4.765],50.0,4999.3135,-259.66855,4898.978020706529,0.4189424,1.0,,15.75725,-26530460.0,910,10.0,1.0,180123100.0,7.2286115,50.0,-259.66855
,20558530,9.5205523e+27,10.0,4989.3506,1,1.0,-1.0,0.09107357,45550,4699.655,1184.8256,,23490566.0,4689.6753,True,38973540.0,50,9.979525,470.12,47303.24479842186,1.0,-1.9911737e+20,[-0.024  1.395 -5.327 -4.751],50.0,4999.33,-243.01756,4699.65473946875,0.4189424,1.0,,5456174.5,-25531254.0,911,10.0,1.0,19498696000000.0,780337.7,50.0,-243.01756
,20583031,5450029300000.0,10.0,4999.331,1,1.0,-1.0,0.08236604,45600,4898.9585,699.85126,,24489586.0,4898.9585,True,2726.7295,50,,490.02,47352.59874010086,1.0,-4766317000000.0,[ 0.038  1.392 -5.328 -4.752],50.0,4999.331,-270.63553,4898.958603196416,0.4189424,1.0,,395.98953,-26530284.0,912,10.0,1.0,2253294300.0,90.20046,50.0,-270.63553
,20608031,111036875000000.0,10.0,0.75390625,1,1.0,-1.0,0.15791424,45650,4998.9814,0.17873293,,24989812.0,0.4292285,True,1211.0872,50,4998.552,500.0,47407.24997854233,1.0,-21504748000000.0,[-0.021  1.476 -5.344 -4.822],50.0,4999.3057,-242.21867,4998.9809851525715,0.4189424,1.0,,209.6551,-27030482.0,913,10.0,1.0,1336704300.0,53.4909,50.0,-242.21867
,20633031,1.9017913e+25,10.0,1.0351562,1,1.0,-1.0,0.26777,45700,4998.9355,0.23076712,,24989350.0,0.64698243,True,9155604.0,50,4998.288,500.0,47464.72611403465,1.0,-8.8993537e+18,[ 0.037  1.469 -5.345 -4.799],50.0,4999.323,-247.71585,4998.935120190609,0.4189424,1.0,,1283425.5,-27030038.0,914,10.0,1.0,5551326000000.0,222175.92,50.0,-247.71585
,20655539,13417733000.0,10.0,4999.3223,1,1.0,-1.0,0.14587308,45750,4499.775,1497.9299,,22491770.0,4499.775,True,13112.126,50,,450.16,47517.172196149826,1.0,-246190950000.0,[ 0.043  1.58  -5.352 -4.742],50.0,4999.3223,-244.13377,4499.775122361581,0.4189424,1.0,,1852.0808,-24532460.0,915,10.0,1.0,9807969000.0,392.55786,50.0,-244.13377
,20680041,8.083649e+22,10.0,4989.2764,1,1.0,-1.0,1.3121907,45800,4899.0596,698.44,,24488600.0,4889.08,True,3295461.0,50,9.979609,490.04,47563.780277490616,1.0,-5.801905e+17,[ 0.097  1.573 -5.345 -4.854],50.0,4999.256,-238.29724,4899.059509110856,0.4189424,1.0,,468694.8,-26529240.0,916,10.0,1.0,2309048200000.0,92405.89,50.0,-238.29724
,20705041,9.8862526e+17,10.0,0.7919922,1,1.0,-1.0,0.68752,45850,4999.0396,0.1906663,,24990396.0,0.41753906,True,92819.83,50,4998.622,500.0,47620.90149116516,1.0,-2029226700000000.0,[ 0.097  1.683 -5.311 -4.805],50.0,4999.414,-236.85625,4999.039599455543,0.4189424,1.0,,15623.312,-27031162.0,917,10.0,1.0,103680156000.0,4149.1865,50.0,-236.85625
,20729542,15430654000000.0,10.0,4999.373,1,1.0,-1.0,0.1447158,45900,4899.0977,699.87115,,24490976.0,4899.0977,True,408.22165,50,,490.02,47667.505355119705,1.0,-8018433000000.0,[ 0.122  1.802 -5.314 -4.775],50.0,4999.373,-252.79086,4899.09756669251,0.4189424,1.0,,114.2937,-26531710.0,918,10.0,1.0,2065106400.0,82.65326,50.0,-252.79086
,20753544,3.7557195e+21,10.0,4999.4033,1,1.0,-1.0,0.4221493,45950,4798.9453,979.5806,,23989452.0,4798.9453,True,2143481.2,50,,480.04,47714.750262498856,1.0,-1.2506733e+17,[ 0.201  1.71  -5.302 -4.803],50.0,4999.4033,-245.70369,4798.945205500716,0.4189424,1.0,,326053.38,-26030210.0,919,10.0,1.0,1894597500000.0,75821.37,50.0,-245.70369
,20778045,9.298175e+22,10.0,4999.3403,1,1.0,-1.0,0.15011828,46000,4899.0776,699.8683,,24490778.0,4899.0776,True,626803.7,50,,490.02,47767.93292379379,1.0,-6.2227005e+17,[ 0.21   1.789 -5.298 -4.707],50.0,4999.3403,-238.20082,4899.077821743054,0.4189424,1.0,,89043.18,-26531498.0,920,10.0,1.0,417507020000.0,16708.7,50.0,-238.20082
,20803045,1.4800465e+27,10.0,0.54296875,1,1.0,-1.0,0.42168576,46050,4999.2383,0.12411245,,24992380.0,0.35626954,True,20511.51,50,4998.882,500.0,47825.13925218582,1.0,-7.851129e+19,[-0.026  1.852 -5.344 -4.683],50.0,4999.425,-242.76192,4999.238094509987,0.4189424,1.0,,3289.416,-27033162.0,921,10.0,1.0,35832726000.0,1433.7601,50.0,-242.76192
,20827525,7.1202064e+17,10.0,4989.474,1,1.0,-1.0,0.007427111,46100,4894.8345,698.579,,24447418.0,4884.8555,True,16036742.0,50,9.979235,489.6,47880.55970001221,1.0,-1738024000000000.0,[-0.09   1.765 -5.335 -4.745],50.0,4999.453,-254.54305,4894.834513914071,0.4189424,1.0,,3066678.5,-26488218.0,922,10.0,1.0,15974326000000.0,639179.2,50.0,-254.54305
,20852525,5.455706e+31,10.0,0.35253906,1,1.0,-1.0,0.07728606,46150,4999.322,0.10282,,24993220.0,0.20969726,True,185316.73,50,4999.1123,500.0,47941.40028500557,1.0,-1.5073943e+22,[-0.075  1.826 -5.358 -4.64 ],50.0,4999.465,-250.60338,4999.322005406893,0.4189424,1.0,,39415.754,-27034034.0,923,10.0,1.0,326923750000.0,13080.862,50.0,-250.60338
,20877525,1.1440394e+33,10.0,0.5307617,1,1.0,-1.0,0.0740694,46200,4999.338,0.10758612,,24993384.0,0.31740233,True,1197757700.0,50,4999.021,500.0,48001.07473111153,1.0,-6.902986e+22,[-0.007  1.895 -5.353 -4.561],50.0,4999.552,-255.06006,4999.338462172818,0.4189424,1.0,,261539060.0,-27034280.0,924,10.0,1.0,1651180600000000.0,66069084.0,50.0,-255.06006
,20901528,9872484000000.0,10.0,4999.5537,1,1.0,-1.0,0.67564344,46250,4799.6523,978.7069,,23994532.0,4799.6523,True,121619.02,50,,480.06,48058.89753508568,1.0,-6503744000000.0,[-2.962e-03  2.141e+00 -5.392e+00 -4.580e+00],50.0,4999.5537,-242.52396,4799.652495910218,0.4189424,1.0,,17514.014,-26035432.0,925,10.0,1.0,91204190000.0,3649.0745,50.0,-242.52396
,20925530,5863110600000.0,10.0,4999.586,1,1.0,-1.0,0.109973095,46300,4799.4727,979.6883,,23994730.0,4799.4727,True,765121.94,50,,480.04,48115.14104223251,1.0,-5393046600000.0,[-0.016  2.21  -5.403 -4.477],50.0,4999.586,-247.95412,4799.472959264277,0.4189424,1.0,,107770.305,-26035658.0,926,10.0,1.0,451230830000.0,18052.66,50.0,-247.95412
,20949532,143408250000000.0,10.0,4999.577,1,1.0,-1.0,0.19517669,46350,4799.445,979.6826,,23994450.0,4799.445,True,158258.47,50,,480.04,48171.55111169815,1.0,-24537725000000.0,[-0.055  2.12  -5.422 -4.552],50.0,4999.577,-236.10204,4799.44484030287,0.4189424,1.0,,22135.393,-26035364.0,927,10.0,1.0,97343830000.0,3894.7097,50.0,-236.10204
,20974532,3.165282e+19,10.0,0.5571289,1,1.0,-1.0,0.028809268,46400,4999.442,0.10417343,,24994416.0,0.42995116,True,170654.06,50,4999.0117,500.0,48234.04027438164,1.0,-1.1482387e+16,[-0.016  2.205 -5.422 -4.47 ],50.0,4999.569,-248.87389,4999.441695657936,0.4189424,1.0,,29630.79,-27035334.0,928,10.0,1.0,172448830000.0,6899.6436,50.0,-248.87389
,20999033,1.4647514e+32,10.0,4999.585,1,1.0,-1.0,0.51565206,46450,4899.409,699.9155,,24494090.0,4899.409,True,5749398.0,50,,490.02,48289.31773471832,1.0,-2.4700415e+22,[ 0.124  2.37  -5.424 -4.595],50.0,4999.585,-237.82198,4899.408955847249,0.4189424,1.0,,820635.1,-26535020.0,929,10.0,1.0,4579424500000.0,183224.42,50.0,-237.82198
,21023037,2365064000000.0,10.0,4989.691,1,1.0,-1.0,0.6281942,46500,4799.9023,977.73883,,23995038.0,4789.9233,True,19569.83,50,9.979373,480.08,48343.93975329399,1.0,-3156972400000.0,[-0.062  2.512 -5.361 -4.534],50.0,4999.6704,-244.57364,4799.902556172111,0.4189424,1.0,,3123.6497,-26036038.0,930,10.0,1.0,18208926000.0,728.57935,50.0,-244.57364
,21047538,7.501705e+35,10.0,4999.6484,1,1.0,-1.0,0.011009099,46550,4899.521,699.9316,,24495210.0,4899.521,True,13636.118,50,,490.02,48400.25763130188,1.0,-1.7677192e+24,[-0.114  2.586 -5.355 -4.448],50.0,4999.6484,-251.2796,4899.521053792382,0.4189424,1.0,,2019.7122,-26536198.0,931,10.0,1.0,11358150000.0,454.45197,50.0,-251.2796
,21072380,505699200000000.0,10.0,1340.1404,1,1.0,-1.0,0.21399362,46600,4967.544,190.37418,,24712732.0,1308.023,True,352346.16,50,3659.5208,496.84,48457.64994573593,1.0,-46000520000000.0,[-0.232  2.556 -5.371 -4.429],50.0,4999.661,-264.6732,4967.543703959097,0.4189424,1.0,,49328.312,-26753726.0,932,10.0,1.0,103802225000.0,7425.7573,50.0,-264.6732
,21095885,7.7411776e+17,10.0,4999.626,1,1.0,-1.0,0.09769277,46650,4699.969,1185.7458,,23495700.0,4699.969,True,2604.803,50,,470.1,48507.59754037857,1.0,-1795697800000000.0,[-0.177  2.564 -5.372 -4.456],50.0,4999.626,-242.65009,4699.968893665395,0.4189424,1.0,,364.03818,-25536672.0,933,10.0,1.0,1427770600.0,57.18208,50.0,-242.65009
,21120755,8.2484235e+18,10.0,650.2202,1,1.0,-1.0,0.027963834,46700,4972.9316,127.335945,,24746262.0,623.5201,True,279828.22,50,4349.4116,497.4,48549.35842490196,1.0,-5861752600000000.0,[-0.238  2.557 -5.374 -4.444],50.0,4999.632,-237.3086,4972.931722667268,0.4189424,1.0,,39123.285,-26787236.0,934,10.0,1.0,156101150000.0,6269.9907,50.0,-237.3086
,21145755,7170413000000.0,10.0,0.33935547,1,1.0,-1.0,0.0938127,46750,4999.495,0.06510142,,24994950.0,0.22759765,True,145647.78,50,4999.2676,500.0,48599.76160120964,1.0,-5590129600000.0,[-0.194  2.528 -5.367 -4.558],50.0,4999.607,-240.98122,4999.495206404219,0.4189424,1.0,,22337.104,-27035902.0,935,10.0,1.0,125028470000.0,5002.157,50.0,-240.98122
,21170755,8.9758945e+18,10.0,0.359375,1,1.0,-1.0,0.16981065,46800,4999.4478,0.07302037,,24994476.0,0.23091798,True,326.35782,50,4999.217,500.0,48646.81302666664,1.0,-6114482400000000.0,[-0.162  2.447 -5.37  -4.646],50.0,4999.576,-256.5434,4999.4476171662645,0.4189424,1.0,,60.728115,-27035398.0,936,10.0,1.0,501723000.0,20.07363,50.0,-256.5434
,21195181,3.617521e+28,10.0,4989.6147,1,1.0,-1.0,0.24028398,46850,4883.8765,700.7868,,24343348.0,4873.895,True,77111780.0,50,9.981432,488.52,48694.31305480003,1.0,-3.88177e+20,[-0.223  2.437 -5.372 -4.645],50.0,4999.596,-260.0314,4883.876247955253,0.4189424,1.0,,11012447.0,-26384288.0,937,10.0,1.0,50132632000000.0,2047569.5,50.0,-260.0314
,21219683,1.666647e+20,10.0,4989.561,1,1.0,-1.0,0.0139819365,46900,4899.6333,698.5218,,24494338.0,4889.6523,True,264491.72,50,9.980733,490.04,48741.04467010498,1.0,-2.6347614e+16,[-0.154  2.358 -5.378 -4.713],50.0,4999.542,-259.07303,4899.633422216753,0.4189424,1.0,,50418.5,-26535230.0,938,10.0,1.0,283020560000.0,11323.24,50.0,-259.07303
,21244683,4.9169773e+19,10.0,0.5004883,1,1.0,-1.0,0.092997454,46950,4999.342,0.12080341,,24993420.0,0.33055663,True,193.40192,50,4999.011,500.0,48786.728355407715,1.0,-1.4310627e+16,[-0.092  2.281 -5.374 -4.789],50.0,4999.5117,-248.37106,4999.341790689787,0.4189424,1.0,,32.779263,-27034284.0,939,10.0,1.0,260416640.0,10.419704,50.0,-248.37106
,21267688,6.2934116e+18,10.0,4999.526,1,1.0,-1.0,0.01579485,47000,4599.6445,1355.6261,,22994454.0,4599.6445,True,96806.44,50,,460.1,48833.94525551796,1.0,-5119880700000000.0,[-0.152  2.295 -5.373 -4.793],50.0,4999.526,-249.39882,4599.64482036849,0.4189424,1.0,,13630.01,-25035324.0,940,10.0,1.0,56054026000.0,2242.7314,50.0,-249.39882
,21292323,5.8470846e+18,10.0,1030.0889,1,1.0,-1.0,0.04669504,47050,4925.014,221.93791,,24305020.0,955.5543,True,279333.34,50,3969.46,492.7,48888.44964337349,1.0,-4935153000000000.0,[-0.209  2.299 -5.377 -4.767],50.0,4999.549,-247.39336,4925.01430269318,0.4189424,1.0,,39760.12,-26345916.0,941,10.0,1.0,170309420000.0,6822.518,50.0,-247.39336
,21315141,146551780000.0,10.0,4999.559,1,1.0,-1.0,0.06821303,47100,4558.8706,1025.9501,,21835876.0,4558.8706,True,14718.534,50,,456.36,48934.54858422279,1.0,-790964200000.0,[-0.268  2.312 -5.38  -4.782],50.0,4999.559,-268.8829,4558.870867346468,0.4189424,1.0,,2083.2334,-23876772.0,942,10.0,1.0,9672263000.0,418.124,50.0,-268.8829
,21339584,307564120000000.0,10.0,1490.072,1,1.0,-1.0,0.023105847,47150,4886.424,301.8988,,23968280.0,1376.9409,True,151264.97,50,3509.4827,488.86,48978.46751785278,1.0,-35835490000000.0,[-0.228  2.344 -5.381 -4.746],50.0,4999.5547,-246.44748,4886.423688297509,0.4189424,1.0,,21150.504,-26009180.0,943,10.0,1.0,43582534000.0,3338.5112,50.0,-246.44748
,21364501,2.2166348e+20,10.0,350.2295,1,1.0,-1.0,0.030515136,47200,4982.216,69.85486,,24827352.0,332.89044,True,31416.941,50,4649.325,498.34,49031.13631749153,1.0,-3.0385414e+16,[-0.182  2.385 -5.382 -4.74 ],50.0,4999.5547,-255.41425,4982.215586515015,0.4189424,1.0,,6709.1655,-26868252.0,944,10.0,1.0,73760540000.0,3014.4062,50.0,-255.41425
,21388148,325306600000000.0,10.0,4999.5337,1,1.0,-1.0,0.026615774,47250,4727.8296,1011.8485,,23376210.0,4727.8296,True,422398.66,50,,472.94,49070.17105674744,1.0,-37045443000000.0,[-0.216  2.339 -5.394 -4.851],50.0,4999.5337,-240.63565,4727.829576963161,0.4189424,1.0,,60684.41,-25417088.0,945,10.0,1.0,235955630000.0,11945.82,50.0,-240.63565
,21413148,72403435000000.0,10.0,0.37597656,1,1.0,-1.0,0.009909838,47300,4999.36,0.09937031,,24993598.0,0.22605468,True,295160.88,50,4999.134,500.0,49117.63565707207,1.0,-17514602000000.0,[-0.167  2.368 -5.398 -4.826],50.0,4999.51,-233.31187,4999.359870174184,0.4189424,1.0,,41314.348,-27034458.0,946,10.0,1.0,149042330000.0,5963.602,50.0,-233.31187
,21437649,51124782000000.0,10.0,4999.5625,1,1.0,-1.0,0.33831742,47350,4899.4126,699.916,,24494124.0,4899.4126,True,65490.516,50,,490.02,49166.325013399124,1.0,-14675882000000.0,[-0.121  2.393 -5.379 -4.799],50.0,4999.5625,-254.55351,4899.4125592810415,0.4189424,1.0,,11246.646,-26535018.0,947,10.0,1.0,83233310000.0,3330.2485,50.0,-254.55351
,21462649,10612033000.0,10.0,0.33789062,1,1.0,-1.0,0.24134223,47400,4999.4375,0.074847065,,24994372.0,0.20703125,True,134.91745,50,4999.2305,500.0,49217.322190999985,1.0,-210409400000.0,[-0.122  2.473 -5.377 -4.703],50.0,4999.5684,-247.31226,4999.43749412316,0.4189424,1.0,,23.712357,-27035290.0,948,10.0,1.0,167808460.0,6.7140174,50.0,-247.31226
,21486652,4.5494873e+25,10.0,4999.6035,1,1.0,-1.0,0.024126202,47450,4799.641,978.70435,,23994414.0,4799.641,True,7934.482,50,,480.06,49272.947929143906,1.0,-1.3765967e+19,[-0.06   2.478 -5.376 -4.713],50.0,4999.6035,-241.13007,4799.640899935607,0.4189424,1.0,,1122.3518,-26035358.0,949,10.0,1.0,6786793000.0,271.567,50.0,-241.13007
,21511652,5336339600000000.0,10.0,0.41064453,1,1.0,-1.0,0.038479507,47500,4999.388,0.103261426,,24993882.0,0.2697754,True,293794.9,50,4999.1187,500.0,49329.57601976395,1.0,-149242460000000.0,[-0.137  2.39  -5.37  -4.757],50.0,4999.5293,-251.72238,4999.388412293243,0.4189424,1.0,,41126.387,-27034762.0,950,10.0,1.0,157313760000.0,6294.4873,50.0,-251.72238
,21536154,4.784761e+20,10.0,4989.553,1,1.0,-1.0,0.18267015,47550,4899.5786,698.51416,,24493794.0,4889.599,True,5965.365,50,9.98016,490.04,49380.492411613464,1.0,-4.464198e+16,[-0.08   2.368 -5.368 -4.769],50.0,4999.533,-243.98758,4899.5788577479225,0.4189424,1.0,,1105.0388,-26534672.0,951,10.0,1.0,6375094000.0,255.10094,50.0,-243.98758
,21560112,199965060.0,10.0,4999.5703,1,1.0,-1.0,0.1461003,47600,4790.433,978.94403,,23906578.0,4790.433,True,72.161026,50,,479.16,49423.13690185547,1.0,-29066453000.0,[-0.176  2.448 -5.366 -4.776],50.0,4999.5703,-242.55406,4790.433033151017,0.4189424,1.0,,13.100387,-25947494.0,952,10.0,1.0,206421780.0,8.3044,50.0,-242.55406
,21584493,6.4341725e+22,10.0,4989.573,1,1.0,-1.0,0.13048075,47650,4874.8164,711.1417,,24269560.0,4864.8345,True,336899.2,50,9.981743,487.62,49465.62513279915,1.0,-5.1768258e+17,[-0.204  2.403 -5.361 -4.809],50.0,4999.555,-236.97423,4874.816513261263,0.4189424,1.0,,47129.445,-26310458.0,953,10.0,1.0,113195170000.0,7106.9326,50.0,-236.97423
,21609493,19465861000000.0,10.0,0.4501953,1,1.0,-1.0,0.8519847,47700,4999.353,0.100741684,,24993530.0,0.25873047,True,75406.734,50,4999.094,500.0,49509.443464040756,1.0,-9070118000000.0,[-0.145  2.389 -5.361 -4.823],50.0,4999.5444,-247.46777,4999.35300743147,0.4189424,1.0,,11906.955,-27034416.0,954,10.0,1.0,65774730000.0,2631.7021,50.0,-247.46777
,21634493,363389520000.0,10.0,0.41455078,1,1.0,-1.0,0.12998793,47750,4999.3003,0.091450654,,24993002.0,0.23286133,True,4383.4424,50,4999.0674,500.0,49550.37686038017,1.0,-1235083700000.0,[-0.153  2.337 -5.358 -4.936],50.0,4999.482,-244.5095,4999.300320230116,0.4189424,1.0,,739.7244,-27033832.0,955,10.0,1.0,4841711000.0,193.72092,50.0,-244.5095
,21657998,7730181000.0,10.0,4999.5063,1,1.0,-1.0,0.08073844,47800,4699.767,1185.6948,,23493680.0,4699.767,True,56.37427,50,,470.1,49594.98747897148,1.0,-179585450000.0,[-0.109  2.366 -5.355 -4.902],50.0,4999.5063,-245.54951,4699.766879813373,0.4189424,1.0,,10.26222,-25534540.0,956,10.0,1.0,151983230.0,6.1421223,50.0,-245.54951
,21682500,2.1386895e+33,10.0,4989.527,1,1.0,-1.0,0.024502395,47850,4899.5493,698.5097,,24493496.0,4889.5684,True,13820317.0,50,9.980986,490.04,49644.58514356613,1.0,-9.43806e+22,[-0.172  2.368 -5.354 -4.896],50.0,4999.508,-249.7445,4899.548985140598,0.4189424,1.0,,2001557.9,-26534362.0,957,10.0,1.0,10338044000000.0,413631.44,50.0,-249.7445
,21706502,72344486000.0,10.0,4999.45,1,1.0,-1.0,0.06558382,47900,4799.281,979.64905,,23992808.0,4799.281,True,76393.46,50,,480.04,49690.482078552246,1.0,-587335700000.0,[-0.105  2.301 -5.355 -4.978],50.0,4999.45,-252.87814,4799.280784142011,0.4189424,1.0,,10693.745,-26033612.0,958,10.0,1.0,38425186000.0,1537.4684,50.0,-252.87814
,21731003,2.1022066e+20,10.0,4999.434,1,1.0,-1.0,0.056643862,47950,4899.2407,699.8916,,24492412.0,4899.2407,True,58757.3,50,,490.02,49735.80960845947,1.0,-2.9589295e+16,[-0.061  2.288 -5.356 -5.02 ],50.0,4999.434,-239.68962,4899.241179750518,0.4189424,1.0,,8387.16,-26533200.0,959,10.0,1.0,56107196000.0,2245.0452,50.0,-239.68962
,21755007,4.5786574e+17,10.0,4989.4966,1,1.0,-1.0,0.19831078,48000,4799.7446,977.70624,,23993456.0,4789.7637,True,34120.465,50,9.980797,480.08,49783.62569189072,1.0,-1380950900000000.0,[-0.12   2.351 -5.357 -4.931],50.0,4999.4775,-224.20073,4799.744457996019,0.4189424,1.0,,4774.491,-26034288.0,960,10.0,1.0,17607230000.0,704.5625,50.0,-224.20073
,21779509,1.9892186e+19,10.0,4989.5884,1,1.0,-1.0,0.64228797,48050,4899.5356,698.5078,,24493362.0,4889.555,True,120092.125,50,9.98103,490.04,49836.39815211296,1.0,-9102581000000000.0,[-0.061  2.364 -5.356 -4.917],50.0,4999.5693,-250.59686,4899.535460462972,0.4189424,1.0,,16893.05,-26534266.0,961,10.0,1.0,77569020000.0,3103.7397,50.0,-250.59686
,21803513,10677216000.0,10.0,4989.478,1,1.0,-1.0,0.026203135,48100,4799.674,977.692,,23992750.0,4789.693,True,700.8165,50,9.98085,480.08,49885.89814591408,1.0,-211979810000.0,[-0.125  2.291 -5.361 -4.995],50.0,4999.459,-258.38608,4799.673734115593,0.4189424,1.0,,122.6421,-26033558.0,962,10.0,1.0,1102701400.0,44.161083,50.0,-258.38608
,21828015,520688640.0,10.0,4989.497,1,1.0,-1.0,0.071512826,48150,4899.4727,698.4989,,24492730.0,4889.4927,True,40.577618,50,9.980046,490.04,49932.4291138649,1.0,-46668284000.0,[-0.079  2.263 -5.356 -5.027],50.0,4999.477,-253.33865,4899.472528085805,0.4189424,1.0,,6.462111,-26533560.0,963,10.0,1.0,99751120.0,4.009132,50.0,-253.33865
,21852516,3477446000000.0,10.0,4999.443,1,1.0,-1.0,0.0615295,48200,4899.2275,699.88965,,24492276.0,4899.2275,True,677.20557,50,,490.02,49983.762645959854,1.0,-3806321700000.0,[-0.125  2.272 -5.362 -4.986],50.0,4999.443,-240.28384,4899.227592730819,0.4189424,1.0,,101.08037,-26533076.0,964,10.0,1.0,680783300.0,27.259773,50.0,-240.28384
,21877018,361904700000000.0,10.0,4989.457,1,1.0,-1.0,0.012986939,48250,4899.468,698.4983,,24492680.0,4889.488,True,13310353.0,50,9.979642,490.04,50036.62419915199,1.0,-45528486000000.0,[-0.079  2.248 -5.362 -5.02 ],50.0,4999.4365,-264.77527,4899.467492865696,0.4189424,1.0,,1863162.4,-26533466.0,965,10.0,1.0,6705081500000.0,268293.38,50.0,-264.77527
,21901020,31691316000000.0,9.999999,4999.4688,1,1.0,-1.0,0.019834775,48300,4799.312,979.6556,,23993126.0,4799.312,True,49.3208,50,,480.04,50083.86999130249,1.0,-11488841000000.0,[-0.072  2.307 -5.392 -4.915],50.0,4999.4688,-228.86832,4799.312478329376,0.4189424,1.0,,8.433152,-26033948.0,966,9.999999,1.0,106924040.0,4.319391,50.0,-228.86832
,21925975,7.756676e+20,10.0,460.3994,1,1.0,-1.0,0.48089,48350,4990.072,64.42401,,24904964.0,450.9671,True,12623545.0,50,4539.1045,499.1,50132.71966433525,1.0,-5.6844206e+16,[-0.13   2.286 -5.391 -4.902],50.0,4999.504,-254.5706,4990.07157656162,0.4189424,1.0,,1767003.1,-26945816.0,967,10.0,1.0,5255950000000.0,254638.56,50.0,-254.5706
,21950975,4.6000196e+26,10.0,0.69921875,1,1.0,-1.0,0.03023888,48400,4999.2397,0.1397778,,24992398.0,0.4917383,True,1470496.9,50,4998.748,500.0,50185.89876508713,1.0,-4.377017e+19,[-0.085  2.236 -5.374 -5.006],50.0,4999.4473,-239.04878,4999.239841603906,0.4189424,1.0,,236586.7,-27033196.0,968,10.0,1.0,1525577000000.0,61039.08,50.0,-239.04878
,21975476,2.7995605e+17,10.0,4999.464,1,1.0,-1.0,0.05020972,48450,4899.156,699.8794,,24491560.0,4899.156,True,1008930.94,50,,490.02,50241.40857076645,1.0,-1080352100000000.0,[-3.179e-03  2.179e+00 -5.376e+00 -5.081e+00],50.0,4999.464,-252.58829,4899.155913993902,0.4189424,1.0,,141124.53,-26532374.0,969,10.0,1.0,545086540000.0,21812.492,50.0,-252.58829
