Iteration,InitialReturnMean,OptimizationReturnMin,WReturnMean,InitialReturnMin,ReturnStepMax,ReturnMeanIW,EpRewMean,EmpiricalD2Arithmetic,TimestepsSoFar,InitialBound,OptimizationReturnMean,InitialReturnStd,MeanIW,ESSRenyiHarmonic,MinTargetPdf,MeanD2-0,VarianceInitializer,InitialReturnMax,MeanEntropy,StdWReturnMean,StdIW,Bound,ESSRenyiArithmetic,TimeElapsed,EpLenMean,Penalization,DivergenceHarmonic,Weights,MinBehavPdf,EpisodesSoFar,LearnableVariance,MinIW,ReturnStepMaxmin,OptimizationReturnMax,Inner Iteration,EpThisIter,Epsilon,EmpiricalD2Harmonic,MaxIW
623,4529.895,,21749244.0,,10.0,11452900000.0,4529.894907381948,1.0,13214956,-23789902.0,4529.895,1108.7366,470.9735,50.0,-231.58131,1.0,-1.0,4999.2764,0.4189424,,1642.3756,-182975920000000.0,50.0,32830.842187166214,453.4,True,8038891400000000.0,[ 0.237  0.632 -4.428 -3.921],-231.58131,31150,,0.024617821,10.0,4999.2764,1,50,1.0,1.0,8836.9795
624,4814.8477,,23793066.0,779.495,10.0,1623338800.0,4814.847641941359,1.0,13239042,-25833750.0,4035.3525,781.222,65.05051,50.0,-246.57489,1.0,-1.0,4999.287,0.4189424,,256.2782,-1332020500000.0,50.0,32880.58343744278,481.72,True,425031930000.0,[ 0.21   0.686 -4.433 -3.906],-246.57489,31200,,0.09323332,10.0,4219.792,1,50,1.0,1.0,1837.5801
625,4405.441,,20755002.0,,10.0,1075262300.0,4405.440989442781,1.0,13261092,-22795576.0,4405.441,1160.643,43.69952,50.0,-240.92056,1.0,-1.0,4999.171,0.4189424,,131.70688,-73178810000.0,50.0,32929.78276491165,441.0,True,1248569000.0,[ 0.23   0.629 -4.438 -3.92 ],-240.92056,31250,,0.08994114,10.0,4999.171,1,50,1.0,1.0,910.4736
626,3858.1243,,16587294.0,409.63416,10.0,12127608000.0,3858.1243319949194,1.0,13280423,-18627590.0,3448.4902,1304.6726,617.3834,50.0,-239.61812,1.0,-1.0,4998.825,0.4189424,,2519.521,-3176268800000.0,50.0,32975.10333824158,386.62,True,2405089100000.0,[ 0.245  0.591 -4.441 -3.967],-239.61812,31300,,0.28502226,10.0,4589.191,1,50,1.0,1.0,16000.237
627,4869.4717,,23971672.0,2808.4304,10.0,3410846500.0,4869.471497303394,1.0,13304782,-26012220.0,2061.041,509.8237,137.85626,50.0,-245.26918,1.0,-1.0,4999.1436,0.4189424,,469.67474,-977747200000.0,50.0,33023.88318371773,487.18,True,227995680000.0,[ 0.197  0.631 -4.447 -3.971],-245.26918,31350,,0.05640925,10.0,2190.7131,1,50,1.0,1.0,2927.0505
628,4780.666,,23657446.0,,10.0,8473950700.0,4780.665866887377,1.0,13328695,-25698112.0,4780.666,895.92413,339.51837,50.0,-244.60785,1.0,-1.0,4999.279,0.4189424,,1174.2222,-135944920000.0,50.0,33077.20975136757,478.26,True,3901974500.0,[ 0.162  0.673 -4.452 -3.942],-244.60785,31400,,0.06919215,10.0,4999.279,1,50,1.0,1.0,6595.6064
629,4899.0967,,24488972.0,9.980697,10.0,2580718000000.0,4899.096508570916,1.0,13353197,-26529728.0,4889.1157,698.4452,103300.31,50.0,-249.39705,1.0,-1.0,4999.385,0.4189424,,494288.75,-3.1431748e+20,50.0,33133.73509168625,490.04,True,2.372259e+28,[ 0.151  0.724 -4.444 -3.909],-249.39705,31450,,0.1066514,10.0,4989.4043,1,50,1.0,1.0,3377525.2
630,4999.153,,24991528.0,4998.358,10.0,251160220000.0,4999.152738999917,1.0,13378197,-27032314.0,0.7947168,0.21768688,10049.543,50.0,-250.04785,1.0,-1.0,4999.418,0.4189424,,38609.17,-4.9305686e+18,50.0,33186.997279405594,500.0,True,5.83724e+24,[ 0.074  0.799 -4.441 -3.845],-250.04785,31500,,0.115257844,10.0,1.0600586,1,50,1.0,1.0,270293.38
631,4998.9824,,24989818.0,4997.7554,10.0,215946200.0,4998.981790180482,1.0,13403197,-27030616.0,1.2264551,0.29649317,8.6413765,50.0,-247.41316,1.0,-1.0,4999.4424,0.4189424,,19.080816,-31151692000.0,50.0,33250.810076236725,500.0,True,229787420.0,[ 0.081  0.709 -4.452 -3.93 ],-247.41316,31550,,0.014802611,10.0,1.6870117,1,50,1.0,1.0,120.489784
632,4799.0786,,23988788.0,,10.0,931220500000000.0,4799.078061391698,1.0,13427200,-26029556.0,4799.0786,978.5898,37270850.0,50.0,-245.63489,1.0,-1.0,4999.4043,0.4189424,,196358030.0,-8.111613e+23,50.0,33307.087636470795,480.06,True,1.5799109e+35,[ 0.093  0.647 -4.449 -3.932],-245.63489,31600,,0.069310494,10.0,4999.4043,1,50,1.0,1.0,1378232000.0
633,4999.1377,,24991378.0,4998.588,10.0,716478600000.0,4999.137750637725,1.0,13452200,-27032180.0,0.549834,0.19951627,28670.803,50.0,-239.5996,1.0,-1.0,4999.4443,0.4189424,,136312.11,-2.3615677e+21,50.0,33363.40298271179,500.0,True,1.3390754e+30,[ 0.052  0.746 -4.443 -3.868],-239.5996,31650,,0.405977,10.0,0.8564453,1,50,1.0,1.0,845982.8
634,4899.0195,,24488208.0,9.979581,10.0,1011636100.0,4899.019911482119,1.0,13476702,-26528874.0,4889.0405,698.4344,40.512726,50.0,-256.7719,1.0,-1.0,4999.2773,0.4189424,,147.26746,-84588670000.0,50.0,33417.99034714699,490.04,True,1677398500.0,[ 0.11   0.69  -4.44  -3.964],-256.7719,31700,,0.017837385,10.0,4989.298,1,50,1.0,1.0,1042.2079
635,4799.2573,,23988584.0,9.980489,9.999999,28978420000000.0,4799.2571565420185,1.0,13500706,-26029264.0,4789.2764,977.607,1159557.4,50.0,-253.82582,1.0,-1.0,4999.3037,0.4189424,,8024771.0,-1.9863196e+18,50.0,33471.83974671364,480.08,True,9.474116e+23,[ 0.113  0.752 -4.445 -3.961],-253.82582,31750,,0.07832366,9.999999,4989.323,1,50,1.0,1.0,57330850.0
636,4803.894,,23789508.0,,10.0,3287437600.0,4803.894219736792,1.0,13524737,-25830172.0,4803.894,843.8651,131.661,50.0,-250.96288,1.0,-1.0,4999.282,0.4189424,,367.24365,-4104885600000.0,50.0,33517.755093336105,480.62,True,4039865300000.0,[ 0.235  0.757 -4.437 -3.936],-250.96288,31800,,0.08073351,10.0,4999.282,1,50,1.0,1.0,2071.2236
637,4550.868,,22265092.0,359.67084,9.999999,1198310400.0,4550.868185071255,1.0,13547506,-24305706.0,4191.1973,1246.8726,48.689056,50.0,-249.32788,1.0,-1.0,4999.2197,0.4189424,,116.888466,-303897640000.0,50.0,33569.44130682945,455.38,True,22004179000.0,[ 0.223  0.699 -4.434 -3.955],-249.32788,31850,,0.061089814,9.999999,4639.549,1,50,1.0,1.0,739.0135
638,4394.0645,,21172368.0,,9.999999,354409940000.0,4394.064709873077,1.0,13569495,-23212936.0,4394.0645,1365.4908,14195.353,50.0,-238.0029,1.0,-1.0,4999.165,0.4189424,,97511.91,-71734630000000.0,50.0,33608.99656224251,439.78,True,1223649700000000.0,[ 0.205  0.654 -4.443 -3.994],-238.0029,31900,,0.062871486,9.999999,4999.165,1,50,1.0,1.0,696757.75
639,4491.611,,21816348.0,,10.0,2812559000.0,4491.610955994713,1.0,13591969,-23856980.0,4491.611,1281.319,114.74707,50.0,-237.33614,1.0,-1.0,4999.2427,0.4189424,,371.73502,-799166400000.0,50.0,33662.239339113235,449.48,True,152295330000.0,[ 0.219  0.707 -4.435 -3.964],-237.33614,31950,,0.12777363,10.0,4999.2427,1,50,1.0,1.0,2410.814
640,4555.5356,,22089206.0,339.73383,10.0,2790062600000000.0,4555.535349236301,1.0,13614762,-24129856.0,4215.802,1155.986,111752080.0,50.0,-236.23299,1.0,-1.0,4999.259,0.4189424,,780659500.0,-4.164299e+21,50.0,33706.04783964157,455.86,True,4.1643958e+30,[ 0.26   0.751 -4.441 -3.947],-236.23299,32000,,0.0010316592,10.0,4659.525,1,50,1.0,1.0,5576365000.0
641,4642.964,,23048696.0,9.980035,10.0,1392134700.0,4642.963896951797,1.0,13637988,-25089334.0,4632.984,1221.303,55.8745,50.0,-239.47061,1.0,-1.0,4999.249,0.4189424,,252.01996,-52703175000.0,50.0,33759.349041461945,464.52,True,632257300.0,[ 0.165  0.701 -4.458 -4.009],-239.47061,32050,,0.094814666,10.0,4989.269,1,50,1.0,1.0,1797.1503
642,4536.889,,22158612.0,,10.0,2532853800.0,4536.888873975066,1.0,13660688,-24199350.0,4536.889,1255.0901,138.21198,50.0,-245.78821,1.0,-1.0,4999.373,0.4189424,,591.6181,-136758540000.0,50.0,33814.41124725342,454.0,True,4326138400.0,[ 0.186  0.658 -4.458 -4.049],-245.78821,32100,,0.053637512,10.0,4999.373,1,50,1.0,1.0,4179.137
643,4998.6113,,24986114.0,4997.666,10.0,1463036400000.0,4998.611116733704,1.0,13685688,-27026758.0,0.9451367,0.42108834,58553.01,50.0,-241.87048,1.0,-1.0,4999.2603,0.4189424,,251247.33,-1.3392429e+22,50.0,33863.11013865471,500.0,True,4.30712e+31,[ 0.142  0.693 -4.463 -4.022],-241.87048,32150,,0.051541775,10.0,1.5942383,1,50,1.0,1.0,1761297.5
644,4212.703,,19565584.0,349.74133,10.0,4892072000.0,4212.703335127116,1.0,13706775,-21606088.0,3862.9622,1348.5978,360.2923,50.0,-240.24539,1.0,-1.0,4999.087,0.4189424,,2179.1182,-638504860000.0,50.0,33908.2809407711,421.74,True,96422070000.0,[ 0.26   0.722 -4.468 -3.993],-240.24539,32200,,0.123096384,10.0,4649.3457,1,50,1.0,1.0,15592.433
645,4892.4937,,24211528.0,1979.0206,10.0,2507464200.0,4892.49388822785,1.0,13731247,-26252236.0,2913.4734,524.43524,100.64425,50.0,-254.79845,1.0,-1.0,4999.328,0.4189424,,249.55202,-639705200000.0,50.0,33961.27545070648,489.44,True,97497420000.0,[ 0.23   0.771 -4.473 -3.969],-254.79845,32250,,0.085227355,10.0,3020.3076,1,50,1.0,1.0,1253.159
646,4965.3296,,24699402.0,3488.3726,10.0,7480090000.0,4965.329416843041,1.0,13756084,-26739890.0,1476.9569,211.91077,300.9709,50.0,-245.26604,1.0,-1.0,4999.052,0.4189424,,1971.1852,-68156420000.0,50.0,34016.62186002731,496.74,True,884258800.0,[ 0.218  0.713 -4.467 -3.987],-245.26604,32300,,0.06470116,10.0,1510.6792,1,50,1.0,1.0,14093.899
647,4813.9863,,23999502.0,,10.0,25207340000000.0,4813.986208130654,1.0,13780162,-26040256.0,4813.9863,908.3168,1009052.94,50.0,-246.6132,1.0,-1.0,4999.391,0.4189424,,4742187.5,-4.216479e+20,50.0,34073.01232075691,481.56,True,4.2689645e+28,[ 0.156  0.717 -4.471 -3.976],-246.6132,32350,,0.18245843,10.0,4999.391,1,50,1.0,1.0,24491202.0
648,4999.0522,,24990524.0,4998.5244,10.0,641581450000.0,4999.052301922571,1.0,13805162,-27031306.0,0.5278418,0.2214638,25671.408,50.0,-254.80014,1.0,-1.0,4999.416,0.4189424,,146531.1,-5.459955e+16,50.0,34134.89380812645,500.0,True,7.157842e+20,[ 0.106  0.801 -4.479 -3.899],-254.80014,32400,,0.06652113,10.0,0.89160156,1,50,1.0,1.0,1033740.06
649,4998.9893,,24989894.0,4998.068,10.0,629694900000.0,4998.989209788222,1.0,13830162,-27030684.0,0.9213574,0.27232698,25201.39,50.0,-242.15742,1.0,-1.0,4999.4263,0.4189424,,140730.12,-2323979000000000.0,50.0,34191.499824523926,500.0,True,1.296103e+18,[ 0.173  0.904 -4.457 -3.894],-242.15742,32450,,0.22483215,10.0,1.3583984,1,50,1.0,1.0,1004506.9
650,4999.2734,,24992736.0,4998.902,10.0,42632410000.0,4999.273578988236,1.0,13855162,-27033650.0,0.371709,0.14803939,1705.9591,50.0,-244.41837,1.0,-1.0,4999.5674,0.4189424,,8358.413,-130387380000000.0,50.0,34248.97187948227,500.0,True,4078952500000000.0,[ 0.109  0.807 -4.469 -3.673],-244.41837,32500,,0.083801106,10.0,0.66552734,1,50,1.0,1.0,59388.258
651,4999.2993,,24992992.0,4998.873,10.0,13269857000.0,4999.299383943578,1.0,13880162,-27033896.0,0.42632812,0.15664373,530.94025,50.0,-245.49324,1.0,-1.0,4999.5566,0.4189424,,1749.8726,-116491056000000.0,50.0,34305.0152258873,500.0,True,3257253300000000.0,[ 0.089  0.929 -4.48  -3.659],-245.49324,32550,,0.09522026,10.0,0.68359375,1,50,1.0,1.0,11333.063
652,4999.2114,,24992112.0,4998.874,10.0,586926260000.0,4999.211135298194,1.0,13905162,-27032942.0,0.33711913,0.13593043,23487.494,50.0,-231.12016,1.0,-1.0,4999.4697,0.4189424,,154791.77,-1700845800000000.0,50.0,34367.34754419327,500.0,True,6.941057e+17,[ 0.12   0.814 -4.457 -3.686],-231.12016,32600,,0.041412458,10.0,0.5957031,1,50,1.0,1.0,1106843.4
653,4999.279,,24992786.0,4998.8745,10.0,6827867600.0,4999.27862110436,1.0,13930162,-27033718.0,0.40411133,0.16904224,273.20673,50.0,-239.70178,1.0,-1.0,4999.582,0.4189424,,1240.2839,-3717813000000.0,50.0,34423.20129275322,500.0,True,3306244000000.0,[ 0.146  0.897 -4.447 -3.597],-239.70178,32650,,0.08465965,10.0,0.70751953,1,50,1.0,1.0,8434.621
654,4999.172,,24991718.0,4998.5337,10.0,126382270000.0,4999.1719142335805,1.0,13955162,-27032660.0,0.6382422,0.20837341,5056.793,50.0,-249.78792,1.0,-1.0,4999.597,0.4189424,,19709.55,-8080942000000000.0,50.0,34483.654368162155,500.0,True,1.5676949e+19,[ 0.266  0.915 -4.433 -3.574],-249.78792,32700,,0.0077430317,10.0,1.0634766,1,50,1.0,1.0,126140.01
655,4998.807,,24988070.0,4997.7363,10.0,861779300000000.0,4998.807010002932,1.0,13980162,-27028886.0,1.0706543,0.39829132,34486348.0,50.0,-254.88545,1.0,-1.0,4999.445,0.4189424,,150875090.0,-3.227981e+22,50.0,34541.01175022125,500.0,True,2.5018778e+32,[ 0.313  0.823 -4.444 -3.643],-254.88545,32750,,0.37559342,10.0,1.7084961,1,50,1.0,1.0,973621500.0
656,4679.8154,,22730610.0,309.73737,10.0,17980413000000.0,4679.815418960217,1.0,14003575,-24771406.0,4370.078,911.0098,727284.2,50.0,-245.44127,1.0,-1.0,4999.4214,0.4189424,,3891203.8,-7.167829e+23,50.0,34592.120085954666,468.26,True,1.2336374e+35,[ 0.44   0.798 -4.425 -3.43 ],-245.44127,32800,,1.3457702,10.0,4689.684,1,50,1.0,1.0,27293574.0
657,4817.088,,23749868.0,1099.2686,10.0,53451270000.0,4817.08820187159,1.0,14027670,-25790698.0,3717.8193,738.5996,2209.4316,50.0,-241.53633,1.0,-1.0,4999.457,0.4189424,,11100.957,-852041450000000.0,50.0,34645.94431066513,481.9,True,1.7428778e+17,[ 0.373  0.694 -4.445 -3.426],-241.53633,32850,,0.14235485,10.0,3900.1885,1,50,1.0,1.0,78140.664
658,4946.2505,,24554830.0,2928.716,10.0,38174355000.0,4946.250403177482,1.0,14052408,-26595656.0,2017.5344,299.06155,1529.9828,50.0,-240.92966,1.0,-1.0,4999.4575,0.4189424,,4619.8345,-6.311181e+20,50.0,34708.67985415459,494.76,True,9.563591e+28,[ 0.277  0.641 -4.472 -3.373],-240.92966,32900,,0.060094997,10.0,2070.7415,1,50,1.0,1.0,26129.947
659,4227.2803,,19895510.0,349.71954,10.0,887019840.0,4227.2802941783075,1.0,14073566,-21936304.0,3877.5605,1423.2393,39.541393,50.0,-239.42659,1.0,-1.0,4999.423,0.4189424,,175.67404,-539699280000.0,50.0,34754.43422985077,423.16,True,69708650000.0,[ 0.342  0.535 -4.465 -3.385],-239.42659,32950,,0.07688849,10.0,4649.703,1,50,1.0,1.0,1245.0396
660,4768.192,,23588330.0,379.6422,10.0,2929979000000.0,4768.192044644273,1.0,14097416,-25629154.0,4388.55,923.4037,117336.41,50.0,-250.5033,1.0,-1.0,4999.455,0.4189424,,608203.1,-1.0904794e+20,50.0,34808.69881939888,477.0,True,2.855193e+27,[ 0.287  0.561 -4.473 -3.373],-250.5033,33000,,0.10047755,10.0,4619.813,1,50,1.0,1.0,4265294.5
661,4998.87,,24988704.0,4998.1445,10.0,1410758500.0,4998.870185340055,1.0,14122416,-27029436.0,0.725625,0.27770856,56.45438,50.0,-246.04494,1.0,-1.0,4999.3506,0.4189424,,218.26797,-35968910000.0,50.0,34864.68619918823,500.0,True,286772800.0,[ 0.22   0.508 -4.488 -3.462],-246.04494,33050,,0.06967101,10.0,1.2060547,1,50,1.0,1.0,1552.6957
662,4899.2427,,24490432.0,9.979631,10.0,187536610000000.0,4899.242684027738,1.0,14146918,-26531342.0,4889.263,698.46625,7507133.0,50.0,-253.16812,1.0,-1.0,4999.5605,0.4189424,,52295076.0,-2.3821732e+20,50.0,34917.68659877777,490.04,True,1.3624164e+28,[ 0.22   0.564 -4.489 -3.436],-253.16812,33100,,0.26010245,10.0,4989.581,1,50,1.0,1.0,373570370.0
663,4999.257,,24992566.0,4998.786,10.0,1726511500.0,4999.256666623987,1.0,14171918,-27033494.0,0.47054687,0.18338227,69.087654,50.0,-240.1585,1.0,-1.0,4999.584,0.4189424,,166.81758,-15685326000000.0,50.0,34970.07519221306,500.0,True,59053716000000.0,[ 0.217  0.645 -4.487 -3.34 ],-240.1585,33150,,0.10346792,10.0,0.79785156,1,50,1.0,1.0,808.4092
664,4999.371,,24993712.0,4998.8735,10.0,3619853200000.0,4999.371313063169,1.0,14196918,-27034630.0,0.49780273,0.11712651,144836.81,50.0,-240.1959,1.0,-1.0,4999.5684,0.4189424,,450600.78,-1.1473737e+23,50.0,35026.279686927795,500.0,True,3.1606107e+33,[ 0.103  0.623 -4.494 -3.295],-240.1959,33200,,0.17002325,10.0,0.6948242,1,50,1.0,1.0,2469693.2
665,4876.9272,,24283906.0,,10.0,105750060.0,4876.927358100799,1.0,14221308,-26324888.0,4876.9272,706.74365,4.251619,50.0,-239.58876,1.0,-1.0,4999.6426,0.4189424,,5.345197,-412090830000.0,50.0,35078.92738032341,487.8,True,40747258000.0,[-4.212e-03  5.616e-01 -4.483e+00 -3.078e+00],-239.58876,33250,,0.029821903,10.0,4999.6426,1,50,1.0,1.0,25.816326
666,4150.0073,,18370794.0,9.981268,10.0,907479740.0,4150.007224086679,1.0,14242086,-20411768.0,4140.0254,1071.5574,40.271717,50.0,-250.65846,1.0,-1.0,4999.634,0.4189424,,99.13511,-808452750000.0,50.0,35123.71913051605,415.56,True,156556900000.0,[-0.034  0.56  -4.486 -3.086],-250.65846,33300,,0.06516287,10.0,4989.6523,1,50,1.0,1.0,642.20325
667,3174.29,,11355028.0,1289.7874,10.0,1341938800.0,3174.289688933333,1.0,14258002,-13396004.0,1884.5023,1130.8904,101.488106,50.0,-229.81808,1.0,-1.0,4999.648,0.4189424,,278.00024,-135045560000.0,50.0,35158.71400618553,318.32,True,4291606500.0,[-0.074  0.584 -4.483 -3.044],-229.81808,33350,,0.08694279,10.0,3709.8606,1,50,1.0,1.0,1830.6953
668,3614.0422,,14376803.0,1509.6794,10.0,1226662800.0,3614.0423150763263,1.0,14276110,-16417770.0,2104.3628,1146.9532,157.1374,50.0,-263.67145,1.0,-1.0,4999.633,0.4189424,,263.76712,-112046030000.0,50.0,35196.13748908043,362.16,True,2948290000.0,[-0.049  0.539 -4.493 -3.157],-263.67145,33400,,0.08433216,10.0,3489.9534,1,50,1.0,1.0,1219.5247
669,4694.3315,,22832302.0,,10.0,308828670.0,4694.331534572643,1.0,14299592,-24873272.0,4694.3315,891.93744,21.648,50.0,-230.93651,1.0,-1.0,4999.628,0.4189424,,73.89602,-36977100000.0,50.0,35249.89067983627,469.64,True,322790880.0,[-0.023  0.634 -4.497 -3.234],-230.93651,33450,,0.12797265,10.0,4999.628,1,50,1.0,1.0,510.73718
670,4899.677,,24494776.0,9.980382,10.0,400547170.0,4899.676970381322,1.0,14324094,-26535706.0,4889.697,698.5281,16.051258,50.0,-239.17572,1.0,-1.0,4999.577,0.4189424,,52.943905,-33016556000.0,50.0,35304.52586269379,490.04,True,255399280.0,[ 0.008  0.631 -4.498 -3.236],-239.17572,33500,,0.09970475,10.0,4989.5967,1,50,1.0,1.0,331.8616
671,4999.438,,24994382.0,4999.121,10.0,624942800.0,4999.438257062729,1.0,14349094,-27035308.0,0.31714845,0.099836886,25.005537,50.0,-256.4021,1.0,-1.0,4999.573,0.4189424,,110.763824,-4.530637e+17,50.0,35363.63302874565,500.0,True,4.928083e+22,[ 0.041  0.591 -4.501 -3.27 ],-256.4021,33550,,0.05654714,10.0,0.45214844,1,50,1.0,1.0,793.8626
672,4592.1133,,21791500.0,1329.5259,10.0,1733994600000.0,4592.113401914083,1.0,14372075,-23832456.0,3262.588,839.04297,69750.63,50.0,-246.44652,1.0,-1.0,4999.62,0.4189424,,471184.3,-1.9271027e+22,50.0,35420.953739881516,459.62,True,8.915648e+31,[-0.02   0.579 -4.505 -3.272],-246.44652,33600,,0.024433699,10.0,3670.0942,1,50,1.0,1.0,3367644.5
673,2970.8794,,10210540.0,,10.0,32395936000.0,2970.879278762609,1.0,14386975,-12251437.0,2970.8794,1176.6123,3848.1548,50.0,-244.74232,1.0,-1.0,4999.5547,0.4189424,,17807.943,-1.107876e+17,50.0,35458.937272787094,298.0,True,2.9467815e+21,[-0.073  0.596 -4.505 -3.244],-244.74232,33650,,0.031530906,10.0,4999.5547,1,50,1.0,1.0,127175.89
674,4763.709,,23376984.0,9.981028,10.0,25829073000000.0,4763.709232082735,1.0,14410802,-25417934.0,4753.728,827.0773,1558589.8,50.0,-250.3742,1.0,-1.0,4999.6055,0.4189424,,10195822.0,-4.017366e+23,50.0,35506.228168964386,476.54,True,3.8746384e+34,[-0.013  0.579 -4.504 -3.252],-250.3742,33700,,0.039860014,10.0,4989.6245,1,50,1.0,1.0,72838830.0
675,4899.421,,24494208.0,,10.0,369196740.0,4899.420998865354,1.0,14435303,-26535148.0,4899.421,699.9173,14.792241,50.0,-250.83002,1.0,-1.0,4999.5967,0.4189424,,25.693354,-318044540000000.0,50.0,35562.242685079575,490.02,True,2.4284336e+16,[ 0.044  0.559 -4.506 -3.265],-250.83002,33750,,0.10999994,10.0,4999.5967,1,50,1.0,1.0,154.1417
676,4717.906,,23083410.0,9.9815,10.0,1262700200.0,4717.906025514359,1.0,14458902,-25124336.0,4707.925,908.16925,63.71165,50.0,-244.23296,1.0,-1.0,4999.5728,0.4189424,,210.091,-146372660000.0,50.0,35615.38191866875,471.98,True,5055383600.0,[-0.013  0.579 -4.506 -3.251],-244.23296,33800,,0.08605322,10.0,4989.5913,1,50,1.0,1.0,1370.7928
677,4909.438,,24499422.0,499.7356,10.0,4.6219895e+16,4909.437617737948,1.0,14483453,-26540342.0,4409.702,629.95746,1849116500.0,50.0,-248.83165,1.0,-1.0,4999.5664,0.4189424,,12943455000.0,-1.4728883e+22,50.0,35661.98261260986,491.02,True,5.2083344e+31,[ 0.014  0.527 -4.509 -3.272],-248.83165,33850,,0.046096127,10.0,4499.831,1,50,1.0,1.0,92453300000.0
678,4999.4185,,24994184.0,4999.0664,10.0,103289216000000.0,4999.418266468668,1.0,14508453,-27035132.0,0.35183594,0.110591725,4132570.5,50.0,-248.18216,1.0,-1.0,4999.6025,0.4189424,,26926626.0,-7.01205e+20,50.0,35718.78814911842,500.0,True,1.1804272e+29,[ 0.068  0.534 -4.504 -3.241],-248.18216,33900,,0.045853402,10.0,0.5361328,1,50,1.0,1.0,192215410.0
679,4999.385,,24993850.0,4998.967,10.0,88432706000.0,4999.3851383475185,1.0,14533453,-27034774.0,0.4183203,0.12589712,3538.051,50.0,-241.8938,1.0,-1.0,4999.568,0.4189424,,20732.557,-2967333200000.0,50.0,35768.709968328476,500.0,True,1989824100000.0,[ 0.152  0.561 -4.47  -3.16 ],-241.8938,33950,,0.02170527,10.0,0.6010742,1,50,1.0,1.0,147265.73
680,4999.3457,,24993460.0,4998.633,10.0,893399200000.0,4999.346006510142,1.0,14558453,-27034364.0,0.7130957,0.17311355,35753.38,50.0,-244.60245,1.0,-1.0,4999.5415,0.4189424,,199721.02,-2.5103708e+17,50.0,35822.46403217316,500.0,True,1.5130147e+22,[ 0.238  0.588 -4.476 -3.073],-244.60245,34000,,0.053960953,10.0,0.9086914,1,50,1.0,1.0,1398327.4
681,4999.453,,24994532.0,4999.2114,10.0,9846956000.0,4999.452910108109,1.0,14583453,-27035514.0,0.2415332,0.10682605,393.96625,50.0,-252.19199,1.0,-1.0,4999.6357,0.4189424,,1369.4119,-255669800000.0,50.0,35874.74322891235,500.0,True,14507152000.0,[ 0.202  0.705 -4.474 -3.05 ],-252.19199,34050,,0.077726,10.0,0.4243164,1,50,1.0,1.0,7708.456
682,4899.4717,,24494716.0,,10.0,26143515000.0,4899.471780562952,1.0,14607954,-26535744.0,4899.4717,699.9245,1046.021,50.0,-245.6769,1.0,-1.0,4999.693,0.4189424,,3827.9456,-3016243800000.0,50.0,35934.425520181656,490.02,True,2146295500000.0,[ 0.234  0.75  -4.481 -2.938],-245.6769,34100,,0.06359707,10.0,4999.693,1,50,1.0,1.0,21364.426
683,4999.529,,24995286.0,4999.285,10.0,12878805000.0,4999.5287489592165,1.0,14632954,-27036326.0,0.24360351,0.104078636,515.2861,50.0,-251.74994,1.0,-1.0,4999.701,0.4189424,,3128.7668,-21559448000000.0,50.0,35988.57502198219,500.0,True,111447770000000.0,[ 0.214  0.828 -4.469 -2.843],-251.74994,34150,,0.083982885,10.0,0.41601562,1,50,1.0,1.0,22272.51
684,4999.5547,,24995548.0,4999.377,10.0,25854357000000.0,4999.554855362054,1.0,14657954,-27036576.0,0.17791015,0.07525908,1034370.5,50.0,-250.62589,1.0,-1.0,4999.6875,0.4189424,,6615938.0,-4.8813474e+19,50.0,36040.93069982529,500.0,True,5.7200365e+26,[ 0.065  0.975 -4.517 -2.972],-250.62589,34200,,0.12175513,10.0,0.31054688,1,50,1.0,1.0,47298876.0
685,4999.471,,24994716.0,4999.241,10.0,6338765000000.0,4999.471459607077,1.0,14682954,-27035702.0,0.2302539,0.09895687,253610.7,50.0,-238.1214,1.0,-1.0,4999.6396,0.4189424,,619265.4,-3.8729015e+20,50.0,36094.663400650024,500.0,True,3.600886e+28,[ 0.174  0.987 -4.552 -3.194],-238.1214,34250,,0.14221591,10.0,0.3984375,1,50,1.0,1.0,2694195.0
686,4899.802,,24496018.0,9.980178,10.0,75839840000.0,4899.801345928342,1.0,14707456,-26537042.0,4889.821,698.5459,3034.2593,50.0,-239.72986,1.0,-1.0,4999.682,0.4189424,,19616.14,-3.9354576e+17,50.0,36143.29485702515,490.04,True,3.7180226e+22,[ 0.027  1.005 -4.524 -2.995],-239.72986,34300,,0.18541095,10.0,4989.702,1,50,1.0,1.0,140256.31
687,4856.813,,24101484.0,,10.0,1408348800000.0,4856.813501775532,1.0,14731747,-26142532.0,4856.813,716.1338,86219.14,50.0,-240.51628,1.0,-1.0,4999.712,0.4189424,,514973.66,-3.0681285e+19,50.0,36195.420969963074,485.82,True,2.2597392e+26,[-0.068  1.055 -4.552 -2.937],-240.51628,34350,,0.1563653,10.0,4999.712,1,50,1.0,1.0,3650081.5
