StdWReturnMean,OptimizationReturnMin,EpLenMean,WReturnMean,ESSRenyiHarmonic,MeanIW,MaxIW,OptimizationReturnMax,MeanEntropy,ESSRenyiArithmetic,ReturnStepMax,DivergenceHarmonic,MinIW,Epsilon,EpThisIter,TimestepsSoFar,EpisodesSoFar,Weights,EmpiricalD2Harmonic,ReturnStepMaxmin,Iteration,VarianceInitializer,InitialReturnMin,TimeElapsed,ReturnMeanIW,Bound,InitialBound,MinBehavPdf,MeanD2-0,EmpiricalD2Arithmetic,StdIW,Inner Iteration,InitialReturnStd,InitialReturnMax,LearnableVariance,InitialReturnMean,OptimizationReturnMean,EpRewMean,Penalization,MinTargetPdf
,,483.24,24018884.0,50.0,76.56795,1091.1917,4539.7344,0.4189424,50.0,10.0,6438379300000000.0,0.15832199,1.0,50,11781371,26850,[ 0.164  0.316 -4.105 -3.036],1.0,10.0,537,-1.0,459.7453,30042.375066757202,1909259100.0,-163756050000000.0,-26059734.0,-246.19882,1.0,1.0,191.90547,1,825.6968,4999.4795,,4830.8496,4371.1045,4830.849813282362,True,-246.19882
,,419.74,19111634.0,50.0,1151.9104,26021.725,3510.4229,0.4189424,50.0,10.0,3.864247e+16,0.019119209,1.0,50,11802358,26900,[ 0.225  0.304 -4.104 -3.047],1.0,10.0,538,-1.0,1489.124,30087.194304943085,26301788000.0,-401214440000000.0,-21152530.0,-235.49608,1.0,1.0,4720.224,1,1240.1611,4999.547,,4192.0923,2702.968,4192.092129248701,True,-235.49608
,,500.0,24989588.0,50.0,186.1253,4804.583,1.4326172,0.4189424,50.0,10.0,35917990000.0,0.033977743,1.0,50,11827358,26950,[ 0.176  0.34  -4.109 -3.032],1.0,10.0,539,-1.0,4998.118,30140.850149154663,4650284500.0,-391437680000.0,-27030498.0,-248.50575,1.0,1.0,697.47845,1,0.38020024,4999.551,,4998.959,0.84043944,4998.958648950105,True,-248.50575
,,500.0,24992156.0,50.0,3277053.0,119746930.0,0.9736328,0.4189424,50.0,10.0,2.5480883e+29,0.0649009,1.0,50,11852358,27000,[ 0.127  0.376 -4.113 -3.044],1.0,10.0,540,-1.0,4998.6357,30197.853789567947,81896915000000.0,-1.030229e+21,-27033114.0,-240.55934,1.0,1.0,17335466.0,1,0.23389524,4999.6094,,4999.216,0.57980466,4999.21555432867,True,-240.55934
,,490.04,24492242.0,50.0,856005.4,41947984.0,4989.6543,0.4189424,50.0,10.0,2.8419888e+23,0.02291554,1.0,50,11876860,27050,[ 0.186  0.451 -4.098 -2.965],1.0,10.0,541,-1.0,9.980524,30244.544906377792,21386650000000.0,-1.0880545e+18,-26533224.0,-250.70648,1.0,1.0,5870870.5,1,698.4919,4999.635,,4899.424,4889.4434,4899.423543501784,True,-250.70648
,,500.0,24993684.0,50.0,18.744396,371.20264,0.48535156,0.4189424,50.0,10.0,91866730.0,0.013852398,1.0,50,11901860,27100,[ 0.085  0.388 -4.097 -3.004],1.0,10.0,542,-1.0,4999.085,30289.62410259247,468462900.0,-20029815000.0,-27034610.0,-250.26575,1.0,1.0,52.444695,1,0.11632175,4999.5703,,4999.3687,0.28347656,4999.3684323013285,True,-250.26575
,,500.0,24994474.0,50.0,9065473.0,421120220.0,0.48583984,0.4189424,50.0,10.0,8.478954e+31,0.05536718,1.0,50,11926860,27150,[ 0.029  0.395 -4.117 -2.986],1.0,10.0,543,-1.0,4999.1313,30333.423137664795,226588680000000.0,-1.8793125e+22,-27035438.0,-249.72697,1.0,1.0,59034404.0,1,0.111495726,4999.617,,4999.4473,0.3161328,4999.447513759745,True,-249.72697
,,500.0,24993802.0,50.0,2930634.2,146176220.0,0.9111328,0.4189424,50.0,10.0,8.5362106e+24,0.1524823,1.0,50,11951860,27200,[ 0.089  0.389 -4.115 -3.001],1.0,10.0,544,-1.0,4998.7295,30388.74808549881,73228660000000.0,-5.963069e+18,-27034790.0,-245.53795,1.0,1.0,20463680.0,1,0.1645496,4999.6406,,4999.38,0.65063477,4999.380028304839,True,-245.53795
,,500.0,24994642.0,50.0,11227372.0,557774500.0,0.38330078,0.4189424,50.0,10.0,1.3493551e+28,0.1903531,1.0,50,11976860,27250,[ 0.078  0.482 -4.115 -2.918],1.0,10.0,545,-1.0,4999.2104,30441.613479614258,280627500000000.0,-2.3707592e+20,-27035594.0,-258.64194,1.0,1.0,78079680.0,1,0.08464507,4999.5938,,4999.464,0.25383788,4999.464320359247,True,-258.64194
,,490.02,24493644.0,50.0,100.35253,1044.5004,4999.622,0.4189424,50.0,10.0,6372179500.0,0.9626289,1.0,50,12001361,27300,[ 0.184  0.511 -4.128 -2.859],1.0,10.0,546,-1.0,,30493.57351565361,2507718000.0,-165427090000.0,-26534616.0,-247.72296,1.0,1.0,232.02547,1,699.9092,4999.622,,4899.3643,4899.3643,4899.364350639265,True,-247.72296
,,490.02,24491100.0,50.0,2625.7927,114683.664,4999.4844,0.4189424,50.0,10.0,1.6688645e+22,0.08709417,1.0,50,12025862,27350,[ 0.232  0.476 -4.094 -2.964],1.0,10.0,547,-1.0,,30547.93938946724,65620320000.0,-2.636425e+17,-26531958.0,-242.79211,1.0,1.0,16041.68,1,699.873,4999.4844,,4899.11,4899.11,4899.1100826588,True,-242.79211
,,387.14,17469052.0,50.0,79.01483,1231.6615,4989.4463,0.4189424,50.0,10.0,1766758800000000.0,0.04603989,1.0,50,12045219,27400,[ 0.342  0.434 -4.077 -2.926],1.0,10.0,548,-1.0,9.980243,30590.24398469925,1431008500.0,-85780916000000.0,-19509854.0,-247.1306,1.0,1.0,244.76411,1,1589.6771,4999.427,,3865.4854,3855.5056,3865.4856303945876,True,-247.1306
,,467.26,22995446.0,50.0,45.8731,709.1641,4999.5996,0.4189424,50.0,10.0,88154420.0,0.16938107,1.0,50,12068582,27450,[ 0.324  0.493 -4.08  -2.914],1.0,10.0,549,-1.0,,30638.10307264328,943788540.0,-20106054000.0,-25036396.0,-258.62115,1.0,1.0,129.4493,1,1088.0988,4999.5996,,4670.277,4670.277,4670.277116082422,True,-258.62115
,,499.24,24915928.0,50.0,1220.8063,22425.967,390.68066,0.4189424,50.0,10.0,1.1173039e+20,0.24617739,1.0,50,12093544,27500,[ 0.274  0.529 -4.086 -2.911],1.0,10.0,550,-1.0,4608.8945,30691.35876774788,30507092000.0,-2.1572818e+16,-26956860.0,-242.5005,1.0,1.0,3605.9578,1,54.628277,4999.575,,4991.287,382.39233,4991.286866010612,True,-242.5005
,,373.58,16403233.0,50.0,26.961147,262.24387,4999.2026,0.4189424,50.0,10.0,13612863000.0,0.12605014,1.0,50,12112223,27550,[ 0.355  0.468 -4.076 -2.983],1.0,10.0,551,-1.0,,30725.401010751724,464856130.0,-238549070000.0,-18443848.0,-247.50618,1.0,1.0,51.912212,1,1580.287,4999.2026,,3729.065,3729.065,3729.0651355343375,True,-247.50618
,,493.96,24479680.0,50.0,3889309.8,191670640.0,1940.8025,0.4189424,50.0,10.0,7.6652225e+27,0.0763437,1.0,50,12136921,27600,[ 0.313  0.512 -4.082 -2.971],1.0,10.0,552,-1.0,3058.6438,30770.453775405884,97166680000000.0,-1.7867379e+20,-26520504.0,-274.33118,1.0,1.0,26827172.0,1,309.4713,4999.4463,,4938.0063,1879.3628,4938.006437372696,True,-274.33118
,,500.0,24990334.0,50.0,102.09884,1276.5111,1.6567383,0.4189424,50.0,10.0,2.6441883e+18,0.20412561,1.0,50,12161921,27650,[ 0.302  0.628 -4.088 -3.015],1.0,10.0,553,-1.0,4997.8647,30824.275538921356,2551357000.0,-3318622200000000.0,-27031224.0,-242.06166,1.0,1.0,231.57053,1,0.3359851,4999.5215,,4999.033,1.1686718,4999.033427868937,True,-242.06166
,,379.58,16499196.0,50.0,400.09216,7923.8354,4269.912,0.4189424,50.0,10.0,310947970.0,0.3679468,1.0,50,12180900,27700,[ 0.401  0.554 -4.074 -3.006],1.0,10.0,554,-1.0,729.5222,30863.41676735878,8061709300.0,-44048245000.0,-18540004.0,-234.59373,1.0,1.0,1362.1693,1,1463.7347,4999.4346,,3789.0203,3059.498,3789.02045315627,True,-234.59373
,,425.96,19970242.0,50.0,123.6843,1784.798,4999.6074,0.4189424,50.0,10.0,2860644000.0,0.069202706,1.0,50,12202198,27750,[ 0.414  0.563 -4.086 -2.883],1.0,10.0,555,-1.0,,30906.99689412117,2695771100.0,-111854410000.0,-22011200.0,-241.27287,1.0,1.0,360.20868,1,1366.6724,4999.6074,,4254.6973,4254.6973,4254.697375872278,True,-241.27287
,,495.54,24640912.0,50.0,10.679695,72.31976,2240.8943,0.4189424,50.0,10.0,72922700000.0,0.052347057,1.0,50,12226975,27800,[ 0.383  0.607 -4.096 -2.853],1.0,10.0,556,-1.0,2758.6287,30949.421612501144,265298450.0,-551381100000.0,-26681804.0,-239.4948,1.0,1.0,14.955858,1,313.63107,4999.523,,4954.044,2195.415,4954.04380413855,True,-239.4948
,,449.98,21552272.0,50.0,156007.89,2428363.8,4310.126,0.4189424,50.0,10.0,2.2748263e+31,0.15816022,1.0,50,12249474,27850,[ 0.41   0.555 -4.091 -2.875],1.0,10.0,557,-1.0,689.4131,30987.82458782196,3016841800000.0,-9.733934e+21,-23593172.0,-258.38712,1.0,1.0,420276.47,1,1155.02,4999.539,,4496.4653,3807.0522,4496.465376245285,True,-258.38712
,,490.02,24492106.0,50.0,84952.05,4005895.0,4999.637,0.4189424,50.0,10.0,1.5272542e+33,0.2177021,1.0,50,12273975,27900,[ 0.322  0.638 -4.106 -2.844],1.0,10.0,558,-1.0,,31032.23789334297,2122192500000.0,-7.976034e+22,-26533090.0,-244.06282,1.0,1.0,560505.5,1,699.8873,4999.637,,4899.2104,4899.2104,4899.210656663769,True,-244.06282
,,492.7,24526848.0,50.0,268.20883,8715.388,3660.412,0.4189424,50.0,10.0,3.8080043e+16,0.22521499,1.0,50,12298610,27950,[ 0.291  0.528 -4.11  -2.895],1.0,10.0,559,-1.0,1339.1991,31072.000969409943,6702371000.0,-398274900000000.0,-26567812.0,-251.19984,1.0,1.0,1220.6034,1,512.38336,4999.6113,,4925.882,3586.6829,4925.881751207466,True,-251.19984
,,399.62,17793500.0,50.0,540.0053,22229.729,4249.9014,0.4189424,50.0,10.0,85432860000.0,0.115892716,1.0,50,12318591,28000,[ 0.375  0.5   -4.089 -2.98 ],1.0,10.0,560,-1.0,749.37756,31108.653967618942,9275041000.0,-605735400000.0,-19834184.0,-232.75371,1.0,1.0,3113.6963,1,1368.0286,4999.279,,3990.238,3240.8604,3990.237818646612,True,-232.75371
,,492.58,24521892.0,50.0,22924408.0,1068661570.0,3720.2295,0.4189424,50.0,10.0,9.258274e+31,0.12004321,1.0,50,12343220,28050,[ 0.344  0.552 -4.095 -2.963],1.0,10.0,561,-1.0,1279.3539,31148.777345895767,572470960000000.0,-1.9637539e+22,-26562836.0,-248.5456,1.0,1.0,149781120.0,1,520.7358,4999.5835,,4924.5024,3645.1487,4924.502731237004,True,-248.5456
,,490.02,24493216.0,50.0,1061.3439,13156.217,4999.627,0.4189424,50.0,10.0,99570850000000.0,0.17362551,1.0,50,12367721,28100,[ 0.25   0.617 -4.107 -2.914],1.0,10.0,562,-1.0,,31187.45481324196,26524266000.0,-20392054000000.0,-26534192.0,-247.11693,1.0,1.0,2560.4333,1,699.90314,4999.627,,4899.322,4899.322,4899.321712421841,True,-247.11693
,,500.0,24992794.0,50.0,29.082859,407.31323,0.70166016,0.4189424,50.0,10.0,10309799000.0,0.06308097,1.0,50,12392721,28150,[ 0.216  0.555 -4.118 -3.016],1.0,10.0,563,-1.0,4998.911,31226.258390903473,726808300.0,-207956600000.0,-27033756.0,-243.606,1.0,1.0,72.791794,1,0.18869664,4999.613,,4999.2793,0.36824217,4999.279378815387,True,-243.606
,,500.0,24993848.0,50.0,1053.8958,21560.262,0.67578125,0.4189424,50.0,10.0,2847231200000.0,0.00065022265,1.0,50,12417721,28200,[ 0.133  0.62  -4.129 -3.082],1.0,10.0,564,-1.0,4998.9414,31264.781950950623,26340405000.0,-3470150900000.0,-27034814.0,-257.9129,1.0,1.0,3274.6406,1,0.13456126,4999.617,,4999.385,0.44362304,4999.384981875513,True,-257.9129
,,500.0,24993290.0,50.0,3322.0435,106786.07,0.82421875,0.4189424,50.0,10.0,5.721481e+19,0.0878952,1.0,50,12442721,28250,[ 0.103  0.566 -4.143 -3.189],1.0,10.0,565,-1.0,4998.7617,31300.27220606804,83033190000.0,-1.5437574e+16,-27034224.0,-247.70139,1.0,1.0,15163.647,1,0.19386673,4999.586,,4999.3286,0.5671387,4999.328871642226,True,-247.70139
,,480.06,23992424.0,50.0,244.4125,8457.304,4999.627,0.4189424,50.0,10.0,2245685100000.0,0.06995437,1.0,50,12466724,28300,[ 0.209  0.629 -4.131 -3.176],1.0,10.0,566,-1.0,,31337.056154966354,6106813400.0,-3064575600000.0,-26033396.0,-242.08678,1.0,1.0,1221.1399,1,978.6637,4999.627,,4799.442,4799.442,4799.441697075237,True,-242.08678
,,490.04,24490038.0,50.0,30816738.0,1539594800.0,4989.5713,0.4189424,50.0,10.0,3.674247e+30,0.049417716,1.0,50,12491226,28350,[ 0.301  0.681 -4.113 -3.24 ],1.0,10.0,567,-1.0,9.98031,31370.27520465851,769844700000000.0,-3.9120175e+21,-26530950.0,-253.65631,1.0,1.0,215539760.0,1,698.4605,4999.552,,4899.2036,4889.223,4899.203327310117,True,-253.65631
,,490.04,24492260.0,50.0,548.5185,9601.237,4989.567,0.4189424,50.0,10.0,2.5336943e+18,0.3835394,1.0,50,12515728,28400,[ 0.262  0.794 -4.122 -3.278],1.0,10.0,568,-1.0,9.979974,31412.76870584488,13707293000.0,-3248587400000000.0,-26533160.0,-243.43393,1.0,1.0,1958.0039,1,698.49225,4999.547,,4899.425,4889.4453,4899.425294981312,True,-243.43393
,,500.0,24991406.0,50.0,181.93925,6086.178,0.9165039,0.4189424,50.0,10.0,86561000000000.0,0.27616033,1.0,50,12540728,28450,[ 0.217  0.677 -4.125 -3.28 ],1.0,10.0,569,-1.0,4998.659,31453.91351032257,4546341000.0,-18992660000000.0,-27032332.0,-251.157,1.0,1.0,852.741,1,0.24299613,4999.5757,,4999.1406,0.4815039,4999.140695942423,True,-251.157
,,490.04,24492232.0,50.0,60145.65,2296323.8,4989.638,0.4189424,50.0,10.0,3.3265183e+28,0.2080754,1.0,50,12565230,28500,[ 0.158  0.575 -4.125 -3.239],1.0,10.0,570,-1.0,9.979761,31491.609369039536,1503119100000.0,-3.7223996e+20,-26533194.0,-250.77557,1.0,1.0,324319.6,1,698.4918,4999.618,,4899.4224,4889.443,4899.422555026086,True,-250.77557
,,500.0,24993278.0,50.0,5004.7173,130681.4,0.6533203,0.4189424,50.0,10.0,2.2314195e+17,0.02690487,1.0,50,12590230,28550,[ 0.174  0.69  -4.118 -3.193],1.0,10.0,571,-1.0,4998.961,31523.799204349518,125077160000.0,-964216000000000.0,-27034240.0,-256.35052,1.0,1.0,20023.824,1,0.14466466,4999.6143,,4999.3276,0.3667871,4999.327642869974,True,-256.35052
,,490.04,24493770.0,50.0,1223.0266,39933.496,4989.631,0.4189424,50.0,10.0,2.947987e+16,0.12528697,1.0,50,12614732,28600,[ 0.215  0.791 -4.112 -3.132],1.0,10.0,572,-1.0,9.979506,31561.760882616043,30566339000.0,-350451040000000.0,-26534730.0,-247.207,1.0,1.0,5663.2095,1,698.51385,4999.6104,,4899.576,4889.5967,4899.576272282755,True,-247.207
,,480.66,23995972.0,50.0,1032661.4,33396930.0,4989.576,0.4189424,50.0,10.0,2.1390641e+33,0.27134162,1.0,50,12638765,28650,[ 0.203  0.881 -4.11  -3.047],1.0,10.0,573,-1.0,9.97987,31602.19136762619,25809046000000.0,-9.439069e+22,-26036890.0,-258.31738,1.0,1.0,4784686.0,1,949.77155,4999.556,,4805.6113,4795.632,4805.611802853869,True,-258.31738
,,500.0,24989738.0,50.0,509383.84,17017448.0,2.0019531,0.4189424,50.0,10.0,1.7112462e+36,0.4212356,1.0,50,12663765,28700,[ 0.354  0.683 -4.104 -3.049],1.0,10.0,574,-1.0,4997.5977,31641.36967110634,12723710000000.0,-2.6698146e+24,-27030692.0,-239.67976,1.0,1.0,2503319.0,1,0.3879161,4999.5996,,4998.9736,1.3760742,4998.973743171985,True,-239.67976
,,500.0,24992434.0,50.0,2086.532,39912.78,0.9086914,0.4189424,50.0,10.0,5.2258697e+20,0.23183464,1.0,50,12688765,28750,[ 0.314  0.8   -4.109 -3.03 ],1.0,10.0,575,-1.0,4998.655,31683.523366689682,52143256000.0,-4.665501e+16,-27033360.0,-239.15327,1.0,1.0,6350.5674,1,0.20907182,4999.5635,,4999.243,0.5885937,4999.243387513336,True,-239.15327
,,490.04,24493400.0,50.0,118.58489,2504.8616,4989.628,0.4189424,50.0,10.0,3817818400.0,0.011993009,1.0,50,12713267,28800,[ 0.324  0.909 -4.111 -2.97 ],1.0,10.0,576,-1.0,9.979804,31721.924242019653,2963182000.0,-129068655000.0,-26534364.0,-253.57764,1.0,1.0,375.74368,1,698.5085,4999.608,,4899.5396,4889.5596,4899.5392037893525,True,-253.57764
,,500.0,24992150.0,50.0,4270.168,58184.516,1.1206055,0.4189424,50.0,10.0,1.5425382e+21,0.01279965,1.0,50,12738267,28850,[ 0.406  1.022 -4.056 -3.17 ],1.0,10.0,577,-1.0,4998.5117,31760.95307826996,106707460000.0,-8.015839e+16,-27033134.0,-248.67726,1.0,1.0,11588.793,1,0.2664029,4999.6323,,4999.215,0.7032812,4999.215039382958,True,-248.67726
,,490.02,24492942.0,50.0,2782.7935,116351.1,4999.593,0.4189424,50.0,10.0,5.218719e+24,0.15484574,1.0,50,12762768,28900,[ 0.417  1.126 -4.051 -3.101],1.0,10.0,578,-1.0,,31806.722514867783,69546500000.0,-4.6623576e+18,-26533894.0,-241.11757,1.0,1.0,16274.609,1,699.89923,4999.593,,4899.2944,4899.2944,4899.294314900631,True,-241.11757
,,490.02,24494376.0,50.0,1439.1608,61376.375,4999.7007,0.4189424,50.0,10.0,27264706000000.0,0.020859744,1.0,50,12787269,28950,[ 0.199  1.037 -4.136 -3.096],1.0,10.0,579,-1.0,,31851.56315279007,35969626000.0,-10693161000000.0,-26535416.0,-255.57492,1.0,1.0,8571.423,1,699.9197,4999.7007,,4899.438,4899.438,4899.437789888728,True,-255.57492
,,490.02,24494088.0,50.0,611.1906,7284.424,4999.6353,0.4189424,50.0,10.0,26325417000000.0,0.0013048957,1.0,50,12811770,29000,[ 0.215  0.968 -4.135 -3.2  ],1.0,10.0,580,-1.0,,31899.773599863052,15275034000.0,-10487010000000.0,-26535068.0,-252.12128,1.0,1.0,1380.3511,1,699.9155,4999.6353,,4899.409,4899.409,4899.4089272468855,True,-252.12128
,,500.0,24994614.0,50.0,1025.352,35162.76,0.54248047,0.4189424,50.0,10.0,2.9262916e+20,0.13630934,1.0,50,12836770,29050,[ 0.218  1.038 -4.132 -3.096],1.0,10.0,581,-1.0,4999.1074,31949.454991579056,25625326000.0,-3.4913443e+16,-27035608.0,-247.47394,1.0,1.0,4948.7534,1,0.127476,4999.65,,4999.4614,0.35396484,4999.461348049592,True,-247.47394
,,500.0,24995284.0,50.0,33476974.0,1666376300.0,0.2939453,0.4189424,50.0,10.0,2.8691707e+31,0.021793548,1.0,50,12861770,29100,[-0.01   1.021 -4.163 -2.999],1.0,10.0,582,-1.0,4999.351,31999.436652183533,836745900000000.0,-1.0932285e+22,-27036276.0,-245.56424,1.0,1.0,233273600.0,1,0.073608235,4999.645,,4999.5283,0.1774707,4999.52858317503,True,-245.56424
,,490.04,24495230.0,50.0,16.743597,256.083,4989.6533,0.4189424,50.0,10.0,1.5207618e+17,0.0003352784,1.0,50,12886272,29150,[ 0.073  1.001 -4.156 -3.091],1.0,10.0,583,-1.0,9.980715,32050.946094751358,418019650.0,-795905760000000.0,-26536214.0,-241.13866,1.0,1.0,37.652355,1,698.5345,4999.6343,,4899.722,4889.7417,4899.722447393773,True,-241.13866
,,497.7,24783180.0,50.0,363734.56,17067898.0,1030.0635,0.4189424,50.0,10.0,9.018015e+35,0.01911454,1.0,50,12911157,29200,[-0.049  1.012 -4.158 -3.112],1.0,10.0,584,-1.0,3969.5942,32108.436827898026,9090425000000.0,-1.9381635e+24,-26824184.0,-242.53894,1.0,1.0,2390874.2,1,145.12332,4999.6577,,4976.1553,1006.5609,4976.155207793412,True,-242.53894
,,404.12,16977614.0,50.0,9715.652,209837.62,2709.9653,0.4189424,50.0,10.0,8.097546e+22,0.06436636,1.0,50,12931363,29250,[-0.11   0.997 -4.159 -3.112],1.0,10.0,585,-1.0,2289.6694,32153.043138742447,120273715000.0,-5.8077475e+17,-19018590.0,-237.31035,1.0,1.0,31462.908,1,842.13574,4999.635,,4033.413,1743.7438,4033.413208153906,True,-237.31035
,,487.52,24259986.0,50.0,2491.4607,27112.865,4999.6475,0.4189424,50.0,10.0,111755470000000.0,0.28183064,1.0,50,12955739,29300,[-0.05   0.994 -4.156 -3.13 ],1.0,10.0,586,-1.0,,32208.636305332184,58343870000.0,-21634174000000.0,-26300978.0,-240.36908,1.0,1.0,6651.076,1,708.8907,4999.6475,,4874.1626,4874.1626,4874.162595920617,True,-240.36908
,,500.0,24995476.0,50.0,4145.3633,139927.11,0.38330078,0.4189424,50.0,10.0,2014448300000.0,0.068808906,1.0,50,12980739,29350,[-0.029  1.096 -4.163 -3.061],1.0,10.0,587,-1.0,4999.3076,32261.604735136032,103617446000.0,-3000419000000.0,-27036506.0,-251.54639,1.0,1.0,20303.287,1,0.08150928,4999.691,,4999.548,0.24001953,4999.5476522747795,True,-251.54639
,,490.04,24495638.0,50.0,21.40618,908.83563,4989.7007,0.4189424,50.0,10.0,1690724900.0,0.24007875,1.0,50,13005241,29400,[-0.007  1.201 -4.184 -3.   ],1.0,10.0,588,-1.0,9.979933,32313.94521689415,534545180.0,-84456460000.0,-26536662.0,-247.66269,1.0,1.0,127.00742,1,698.54047,4999.6807,,4899.763,4889.783,4899.7631831160425,True,-247.66269
,,480.08,23995762.0,50.0,230.96954,6626.8784,4989.6997,0.4189424,50.0,10.0,81073140000.0,0.11006375,1.0,50,13029245,29450,[ 0.045  1.235 -4.186 -3.007],1.0,10.0,589,-1.0,9.98015,32365.85903787613,5771545600.0,-586906800000.0,-26036786.0,-245.42705,1.0,1.0,961.0763,1,977.75354,4999.6797,,4799.975,4789.995,4799.975056550503,True,-245.42705
,,500.0,24995306.0,50.0,4304.3745,213800.1,0.34375,0.4189424,50.0,10.0,290801100000000.0,0.055380695,1.0,50,13054245,29500,[ 0.068  1.161 -4.187 -3.105],1.0,10.0,590,-1.0,4999.3545,32417.08248925209,107583726000.0,-34912451000000.0,-27036344.0,-240.18976,1.0,1.0,29928.088,1,0.07893012,4999.698,,4999.531,0.17611328,4999.530597472954,True,-240.18976
,,500.0,24994844.0,50.0,3519.549,133829.42,0.56152344,0.4189424,50.0,10.0,577468100000.0,0.18004128,1.0,50,13079245,29550,[ 0.181  1.121 -4.199 -3.138],1.0,10.0,591,-1.0,4999.0747,32464.211060523987,87958980000.0,-1638899600000.0,-27035830.0,-249.54054,1.0,1.0,18992.807,1,0.1147602,4999.636,,4999.485,0.40987304,4999.4845078834,True,-249.54054
,,500.0,24994918.0,50.0,408.9027,11387.494,0.52441406,0.4189424,50.0,10.0,4187957800000.0,0.1794653,1.0,50,13104245,29600,[ 0.181  1.184 -4.19  -3.03 ],1.0,10.0,592,-1.0,4999.1396,32517.192395210266,10220323000.0,-4186957700000.0,-27035930.0,-245.4601,1.0,1.0,1603.3767,1,0.09713263,4999.664,,4999.4917,0.3520703,4999.4916741323705,True,-245.4601
,,500.0,24994542.0,50.0,8190.536,81516.7,0.4091797,0.4189424,50.0,10.0,5.4132234e+19,0.04990572,1.0,50,13129245,29650,[ 0.172  1.087 -4.188 -3.108],1.0,10.0,593,-1.0,4999.2397,32561.20891237259,204718900000.0,-1.5016451e+16,-27035538.0,-252.88162,1.0,1.0,18599.133,1,0.10162532,4999.649,,4999.4546,0.21448243,4999.454257648592,True,-252.88162
,,500.0,24993496.0,50.0,61.204395,1051.2158,0.86328125,0.4189424,50.0,10.0,60088943000.0,0.03136966,1.0,50,13154245,29700,[ 0.324  1.113 -4.142 -3.3  ],1.0,10.0,594,-1.0,4998.7725,32602.16805267334,1529592400.0,-501827140000.0,-27034480.0,-258.19617,1.0,1.0,166.14172,1,0.17931986,4999.6357,,4999.3496,0.5770508,4999.3494323054965,True,-258.19617
,,500.0,24993640.0,50.0,32.61999,269.34088,0.6142578,0.4189424,50.0,10.0,153898420.0,0.056388598,1.0,50,13179245,29750,[ 0.235  1.035 -4.171 -3.33 ],1.0,10.0,595,-1.0,4998.9893,32646.035395383835,815300160.0,-26134070000.0,-27034598.0,-237.09567,1.0,1.0,51.818947,1,0.13672149,4999.6035,,4999.3643,0.37461913,4999.363878615793,True,-237.09567
,,500.0,24991886.0,50.0,3630.0635,150202.36,1.081543,0.4189424,50.0,10.0,1022373340000000.0,0.03467963,1.0,50,13204245,29800,[ 0.327  0.963 -4.167 -3.374],1.0,10.0,596,-1.0,4998.451,32688.937654972076,90729680000.0,-65346360000000.0,-27032784.0,-254.06056,1.0,1.0,20982.664,1,0.23987971,4999.5327,,4999.1885,0.73728514,4999.188492452894,True,-254.06056
,,490.04,24492596.0,50.0,13056.509,589043.25,4989.604,0.4189424,50.0,10.0,1218869200000000.0,0.058488317,1.0,50,13228747,29850,[ 0.36   1.019 -4.163 -3.267],1.0,10.0,597,-1.0,9.980209,32731.2458820343,326276700000.0,-71578870000000.0,-26533536.0,-240.28293,1.0,1.0,82453.64,1,698.4971,4999.584,,4899.459,4889.479,4899.458985400296,True,-240.28293
,,480.06,23992688.0,50.0,2396790.0,59743960.0,4999.537,0.4189424,50.0,10.0,2.2919747e+34,0.98245215,1.0,50,13252750,29900,[ 0.311  0.948 -4.167 -3.358],1.0,10.0,598,-1.0,,32773.55086517334,59902773000000.0,-3.0897183e+23,-26033584.0,-246.00052,1.0,1.0,8931987.0,1,978.6692,4999.537,,4799.4683,4799.4683,4799.468183012954,True,-246.00052
,,500.0,24991956.0,50.0,953.4777,12813.466,0.96972656,0.4189424,50.0,10.0,2182449600000000.0,0.039605383,1.0,50,13277750,29950,[ 0.187  0.925 -4.19  -3.572],1.0,10.0,599,-1.0,4998.5566,32817.56217670441,23830210000.0,-95365820000000.0,-27032838.0,-243.84259,1.0,1.0,2356.569,1,0.21585917,4999.5264,,4999.196,0.639082,4999.195696686767,True,-243.84259
,,490.02,24489052.0,50.0,60372.613,2428808.5,4999.4463,0.4189424,50.0,10.0,1.2769004e+30,0.4969734,1.0,50,13302251,30000,[ 0.236  0.862 -4.176 -3.668],1.0,10.0,600,-1.0,,32866.91343975067,1508714300000.0,-2.3060924e+21,-26529874.0,-249.84572,1.0,1.0,343519.53,1,699.8437,4999.4463,,4898.905,4898.905,4898.904977770023,True,-249.84572
,,440.7,20889624.0,50.0,115634.44,1903196.6,4999.2246,0.4189424,50.0,9.999999,1.8019973e+30,0.052870438,1.0,50,13324286,30050,[ 0.292  0.751 -4.165 -3.682],1.0,9.999999,601,-1.0,,32905.99996519089,2470587700000.0,-2.739282e+21,-22930254.0,-243.88882,1.0,1.0,380668.72,1,1225.9182,4999.2246,,4403.0386,4403.0386,4403.03848845155,True,-243.88882
,,490.02,24488654.0,50.0,22380.885,743757.4,4999.495,0.4189424,50.0,10.0,1.2700443e+31,0.03395183,1.0,50,13348787,30100,[ 0.187  0.687 -4.187 -3.683],1.0,10.0,602,-1.0,,32960.898990154266,559129760000.0,-7.273042e+21,-26529506.0,-243.53145,1.0,1.0,108015.85,1,699.838,4999.495,,4898.8657,4898.8657,4898.865356749072,True,-243.53145
