EpLenMean,InitialReturnMin,MinIW,Epsilon,EmpiricalD2Arithmetic,Weights,InitialReturnMax,DivergenceHarmonic,ReturnMeanIW,InitialReturnStd,EpThisIter,MinBehavPdf,TimestepsSoFar,InitialReturnMean,MeanIW,ESSRenyiHarmonic,EpRewMean,OptimizationReturnMean,TimeElapsed,StdIW,Penalization,MaxIW,EpisodesSoFar,StdWReturnMean,OptimizationReturnMax,OptimizationReturnMin,VarianceInitializer,ReturnStepMax,Inner Iteration,EmpiricalD2Harmonic,LearnableVariance,Bound,MinTargetPdf,InitialBound,WReturnMean,MeanD2-0,Iteration,MeanEntropy,ReturnStepMaxmin,ESSRenyiArithmetic
500.0,4999.2383,0.030442586,1.0,1.0,[ 0.13   0.488 -4.203 -2.356],4999.6743,4472068000000.0,6847211500.0,0.08777089,50,-240.24294,11508814,4999.54,273.94806,50.0,4999.540121001013,0.30182618,29570.34368467331,849.4857,True,5437.9956,27250,,0.43603516,,-1.0,10.0,1,1.0,,-4322952200000.0,-240.24294,-27036422.0,24995402.0,1.0,545,0.4189424,10.0,50.0
490.04,9.981342,0.7013369,1.0,1.0,[ 0.21   0.553 -4.202 -2.286],4999.666,6.326909e+28,2.3410752e+16,698.5355,50,-243.37361,11533316,4899.73,936722050.0,50.0,4899.729965296324,4889.7485,29626.85863184929,6555187700.0,True,46823035000.0,27300,,4989.6846,,-1.0,10.0,1,1.0,,-5.133954e+20,-243.37361,-26536320.0,24495306.0,1.0,546,0.4189424,10.0,50.0
497.84,3909.7378,0.3002728,1.0,1.0,[-0.019  0.637 -4.206 -2.233],4999.734,4.525666e+31,1831580700000.0,152.58182,50,-245.56891,11558208,4977.8105,116495.05,50.0,4977.810399351841,1068.0726,29691.52527308464,778738.8,True,5562992.5,27350,,1089.9961,,-1.0,10.0,1,1.0,,-1.3730596e+22,-245.56891,-26842948.0,24801876.0,1.0,547,0.4189424,10.0,50.0
500.0,4999.4053,0.30295128,1.0,1.0,[ 0.032  0.661 -4.209 -2.258],4999.6865,1.5485589e+28,46943707000000.0,0.060709994,50,-246.57082,11583208,4999.5894,1878057.6,50.0,4999.58921503473,0.18398437,29754.349633693695,10142799.0,True,68865680.0,27400,,0.28125,,-1.0,10.0,1,1.0,,-2.5398254e+20,-246.57082,-27036926.0,24995892.0,1.0,548,0.4189424,10.0,50.0
500.0,4999.37,0.20418791,1.0,1.0,[ 0.147  0.633 -4.202 -2.299],4999.703,2.7792105e+29,2675272800000.0,0.08109671,50,-268.73297,11608208,4999.552,107036.93,50.0,4999.551960732982,0.18184571,29817.039689540863,473098.6,True,2752452.8,27450,,0.3330078,,-1.0,10.0,1,1.0,,-1.0759783e+21,-268.73297,-27036564.0,24995518.0,1.0,549,0.4189424,10.0,50.0
421.02,,0.053557366,1.0,1.0,[-0.066  0.722 -4.263 -2.373],4999.7,3.6133272e+24,373959030000.0,1072.6427,50,-246.32455,11629259,4205.275,33026.71,50.0,4205.274447914809,4205.275,29877.609900712967,67327.5,True,314772.97,27500,,4999.7,,-1.0,10.0,1,1.0,,-3.8796807e+18,-246.32455,-20875932.0,18834896.0,1.0,550,0.4189424,10.0,50.0
500.0,4999.468,0.3483863,1.0,1.0,[-3.744e-03  7.186e-01 -4.264e+00 -2.368e+00],4999.697,5.3538406e+26,459371900.0,0.053684253,50,-234.21472,11654259,4999.608,18.377792,50.0,4999.608049735945,0.1402832,29937.524228334427,40.43316,True,259.47354,27550,,0.2290039,,-1.0,10.0,1,1.0,,-4.722527e+19,-234.21472,-27037124.0,24996080.0,1.0,551,0.4189424,10.0,50.0
455.32,2309.775,0.049928572,1.0,1.0,[-0.065  0.715 -4.267 -2.376],4999.71,1.0246868e+26,976963500000.0,784.26373,50,-243.42763,11677025,4549.4575,52759.82,50.0,4549.457530461143,2239.6826,29984.307658195496,189911.62,True,1288986.0,27600,,2689.935,,-1.0,10.0,1,1.0,,-2.0660441e+19,-243.42763,-23353682.0,21312632.0,1.0,552,0.4189424,10.0,50.0
500.0,4999.4907,0.08378832,1.0,1.0,[-0.006  0.733 -4.273 -2.38 ],4999.703,14122961000.0,4108741400.0,0.055502694,50,-237.01181,11702025,4999.611,164.37437,50.0,4999.610815006438,0.12011719,30041.0710542202,340.22186,True,1894.234,27650,,0.21240234,,-1.0,10.0,1,1.0,,-246661220000.0,-237.01181,-27037154.0,24996108.0,1.0,553,0.4189424,10.0,50.0
500.0,4999.389,0.020633087,1.0,1.0,[ 3.264e-03  8.171e-01 -4.273e+00 -2.289e+00],4999.7183,25970643000.0,9780174000.0,0.07644632,50,-240.96576,11727025,4999.586,391.27716,50.0,4999.585726732842,0.19658203,30096.14320731163,1073.0282,True,6743.1616,27700,,0.32910156,,-1.0,10.0,1,1.0,,-338697520000.0,-240.96576,-27036916.0,24995856.0,1.0,554,0.4189424,10.0,50.0
500.0,4999.4175,0.5106877,1.0,1.0,[ 0.016  0.719 -4.263 -2.364],4999.7183,29615419000000.0,73812240.0,0.05753984,50,-270.37704,11752025,4999.615,2.9529605,50.0,4999.615460656045,0.19792968,30149.898660182953,2.613068,True,12.778058,27750,,0.30078125,,-1.0,10.0,1,1.0,,-11107268000000.0,-270.37704,-27037210.0,24996152.0,1.0,555,0.4189424,10.0,50.0
495.0,3239.7007,0.009049207,1.0,1.0,[-0.036  0.735 -4.275 -2.394],4999.7104,8.30842e+20,11955207000.0,259.8772,50,-236.7835,11776775,4948.822,478.33884,50.0,4948.822099265823,1709.1215,30198.051998376846,1454.6398,True,7153.5654,27800,,1760.0098,,-1.0,10.0,1,1.0,,-5.883061e+16,-236.7835,-26599428.0,24558376.0,1.0,556,0.4189424,10.0,50.0
403.14,1999.8752,0.025773285,1.0,1.0,[-0.085  0.698 -4.273 -2.402],4999.723,1.2456608e+22,64186900000.0,932.09735,50,-230.34862,11796932,4024.3003,7185.888,50.0,4024.300220454518,2024.425,30239.251985788345,13805.552,True,60362.156,27850,,2999.848,,-1.0,10.0,1,1.0,,-2.2779613e+17,-230.34862,-19104852.0,17063796.0,1.0,557,0.4189424,10.0,50.0
500.0,4999.4854,0.26580784,1.0,1.0,[-0.026  0.714 -4.273 -2.389],4999.698,188522270.0,278135700.0,0.047781907,50,-238.17975,11821932,4999.6133,11.127023,50.0,4999.613165768054,0.12780273,30281.19746351242,28.78046,True,144.67905,27900,,0.21289062,,-1.0,10.0,1,1.0,,-28301693000.0,-238.17975,-27037174.0,24996130.0,1.0,558,0.4189424,10.0,50.0
500.0,4999.454,0.04267881,1.0,1.0,[ 3.309e-03  7.185e-01 -4.272e+00 -2.379e+00],4999.6934,5.941752e+30,31294826000000.0,0.05366191,50,-236.81386,11846932,4999.6084,1251995.0,50.0,4999.608351531698,0.15421875,30328.6472966671,7129427.5,True,50512530.0,27950,,0.23925781,,-1.0,10.0,1,1.0,,-4.97506e+21,-236.81386,-27037120.0,24996082.0,1.0,559,0.4189424,10.0,50.0
470.1,,0.13931206,1.0,1.0,[ 0.101  0.705 -4.273 -2.455],4999.688,32616305000.0,755792260.0,1185.7506,50,-251.43867,11870437,4699.9873,30.30001,50.0,4699.987299769259,4699.9873,30370.90339756012,90.85429,True,559.2343,28000,,4999.688,,-1.0,10.0,1,1.0,,-369357700000.0,-251.43867,-25536916.0,23495884.0,1.0,560,0.4189424,10.0,50.0
500.0,4999.4336,0.27836025,1.0,1.0,[-4.173e-03  7.066e-01 -4.263e+00 -2.389e+00],4999.701,340383070000.0,7038439000.0,0.056036267,50,-245.78838,11895437,4999.598,281.5757,50.0,4999.598088286073,0.16452149,30415.079650640488,1472.2004,True,10092.764,28050,,0.26757812,,-1.0,10.0,1,1.0,,-1197804500000.0,-245.78838,-27037026.0,24995980.0,1.0,561,0.4189424,10.0,50.0
500.0,4999.3755,0.0931878,1.0,1.0,[ 0.056  0.722 -4.261 -2.385],4999.7183,3.794705e+22,1214398800.0,0.06782288,50,-233.17657,11920437,4999.589,48.584473,50.0,4999.589059739545,0.21357422,30467.867193460464,82.64062,True,395.54126,28100,,0.34277344,,-1.0,10.0,1,1.0,,-3.9758907e+17,-233.17657,-27036952.0,24995892.0,1.0,562,0.4189424,10.0,50.0
483.64,2929.733,0.1464038,1.0,1.0,[-0.043  0.668 -4.265 -2.439],4999.737,942769900.0,251607760.0,440.3995,50,-250.54408,11944619,4834.037,14.269527,50.0,4834.037186995269,1904.3042,30520.032690286636,31.609089,True,193.39897,28150,,2070.004,,-1.0,10.0,1,1.0,,-62920434000.0,-250.54408,-25602942.0,23561868.0,1.0,563,0.4189424,10.0,50.0
500.0,4999.434,0.10370501,1.0,1.0,[-0.013  0.676 -4.267 -2.439],4999.699,345671050000000.0,3892539000.0,0.054910608,50,-247.64845,11969619,4999.6123,155.7254,50.0,4999.612081454621,0.17802735,30554.266652584076,521.7241,True,2792.329,28200,,0.26513672,,-1.0,10.0,1,1.0,,-37950558000000.0,-247.64845,-27037166.0,24996122.0,1.0,564,0.4189424,10.0,50.0
500.0,4999.437,0.016032327,1.0,1.0,[ 0.035  0.714 -4.271 -2.426],4999.7207,7.613874e+17,180110180000.0,0.06620388,50,-249.2391,11994619,4999.5996,7205.652,50.0,4999.5992802256815,0.16226563,30600.17475914955,37401.723,True,266720.75,28250,,0.2836914,,-1.0,10.0,1,1.0,,-1781117800000000.0,-249.2391,-27037054.0,24995992.0,1.0,565,0.4189424,10.0,50.0
500.0,4999.3936,0.07263899,1.0,1.0,[-0.008  0.762 -4.312 -2.664],4999.681,9.733655e+22,10867830000.0,0.060486834,50,-263.592,12019619,4999.5776,434.81735,50.0,4999.577558131663,0.18394531,30648.110862016678,2826.36,True,20195.357,28300,,0.28759766,,-1.0,10.0,1,1.0,,-6.3676175e+17,-263.592,-27036806.0,24995776.0,1.0,566,0.4189424,10.0,50.0
411.38,2129.816,0.12771904,1.0,1.0,[-0.07   0.762 -4.308 -2.666],4999.702,1.4829335e+30,2785115300000000.0,851.6938,50,-231.8238,12040188,4106.2593,154950780.0,50.0,4106.259525410116,1976.4436,30684.66870856285,1084575600.0,True,7746980000.0,28350,,2869.8862,,-1.0,10.0,1,1.0,,-2.485444e+21,-231.8238,-19627782.0,17586748.0,1.0,567,0.4189424,10.0,50.0
323.8,1479.8516,0.059612785,1.0,1.0,[-0.132  0.756 -4.308 -2.664],4999.6904,10427847000.0,2512160000.0,1007.00714,50,-246.54326,12056378,3229.1375,347.87933,50.0,3229.137581628799,1749.2859,30710.514281749725,900.2367,True,4557.537,28400,,3519.8389,,-1.0,10.0,1,1.0,,-210931430000.0,-246.54326,-13482412.0,11441392.0,1.0,568,0.4189424,10.0,50.0
430.28,2199.7246,0.10006139,1.0,1.0,[-0.087  0.795 -4.308 -2.646],4999.6772,4.203121e+23,241032720000.0,827.948,50,-255.80746,12077892,4296.663,13546.082,50.0,4296.662907539689,2096.9382,30747.062497377396,53709.48,True,375746.5,28450,,2799.9526,,-1.0,10.0,1,1.0,,-1.3231964e+18,-255.80746,-21187824.0,19146808.0,1.0,569,0.4189424,10.0,50.0
500.0,4999.3486,0.16705048,1.0,1.0,[-0.025  0.802 -4.308 -2.65 ],4999.6895,9.800556e+19,122983270000.0,0.06665896,50,-246.43053,12102892,4999.584,4920.1245,50.0,4999.58388856754,0.23521484,30796.870502233505,20406.78,True,124895.1,28500,,0.3408203,,-1.0,10.0,1,1.0,,-2.0205444e+16,-246.43053,-27036870.0,24995838.0,1.0,570,0.4189424,10.0,50.0
500.0,4999.417,0.21420924,1.0,1.0,[ 0.022  0.837 -4.303 -2.671],4999.702,2.405904e+32,4441751000.0,0.06854252,50,-244.50984,12127892,4999.578,177.70024,50.0,4999.578043606608,0.16105469,30844.24386239052,291.9484,True,1422.6611,28550,,0.28515625,,-1.0,10.0,1,1.0,,-3.1657878e+22,-244.50984,-27036826.0,24995780.0,1.0,571,0.4189424,10.0,50.0
454.34,2759.7415,0.082066216,1.0,1.0,[-0.059  0.768 -4.3   -2.736],4999.6875,2.8422099e+19,179297220000.0,665.7711,50,-246.32698,12150609,4538.814,7194.8105,50.0,4538.813466487714,1779.0721,30888.54921412468,48849.29,True,349103.1,28600,,2239.946,,-1.0,10.0,1,1.0,,-1.0881163e+16,-246.32698,-23085104.0,21044078.0,1.0,572,0.4189424,10.0,50.0
346.38,,0.19262044,1.0,1.0,[-0.11   0.793 -4.297 -2.708],4999.7124,2.1013055e+18,17594655000.0,1110.8043,50,-233.31844,12167928,3455.104,2289.7424,50.0,3455.1040503888757,3455.104,30926.215449094772,9412.462,True,65920.625,28650,,4999.7124,,-1.0,10.0,1,1.0,,-2958636500000000.0,-233.31844,-15212667.0,13171630.0,1.0,573,0.4189424,10.0,50.0
474.86,,0.10251558,1.0,1.0,[-0.053  0.815 -4.298 -2.695],4999.6987,4.2409126e+17,75092206000.0,767.68646,50,-259.92517,12191671,4745.6216,4105.659,50.0,4745.6215761601015,4745.6216,30981.36646962166,19081.586,True,135551.67,28700,,4999.6987,,-1.0,10.0,1,1.0,,-1329218000000000.0,-259.92517,-25151306.0,23110266.0,1.0,574,0.4189424,10.0,50.0
500.0,4999.3965,0.20683454,1.0,1.0,[-0.006  0.797 -4.299 -2.732],4999.6797,8.884866e+18,29344168000.0,0.064756036,50,-237.86014,12216671,4999.575,1173.9194,50.0,4999.575118385067,0.17863281,31023.657425880432,7949.878,True,56817.598,28750,,0.28320312,,-1.0,10.0,1,1.0,,-6083678400000000.0,-237.86014,-27036776.0,24995752.0,1.0,575,0.4189424,10.0,50.0
490.04,9.980501,0.026189543,1.0,1.0,[ 0.056  0.804 -4.298 -2.728],4999.6885,279536240000.0,20480692000.0,698.54144,50,-243.5388,12241173,4899.7705,819.4152,50.0,4899.770612403315,4889.79,31061.664951086044,3675.29,True,25697.379,28800,,4989.708,,-1.0,10.0,1,1.0,,-1099574800000.0,-243.5388,-26536742.0,24495712.0,1.0,576,0.4189424,10.0,50.0
500.0,4999.3306,0.0072446624,1.0,1.0,[ 0.064  0.895 -4.292 -2.644],4999.6987,1.5761357e+20,1311761800.0,0.07368894,50,-253.30211,12266173,4999.5757,52.480335,50.0,4999.575776892987,0.2452539,31104.570758104324,112.44675,True,574.12335,28850,,0.36816406,,-1.0,10.0,1,1.0,,-2.5623526e+16,-253.30211,-27036800.0,24995758.0,1.0,577,0.4189424,10.0,50.0
500.0,4999.454,0.035192445,1.0,1.0,[-0.037  0.844 -4.296 -2.697],4999.682,102001094000000.0,8559837700.0,0.05169047,50,-266.16476,12291173,4999.6045,342.45047,50.0,4999.6041076670235,0.1500293,31145.04290318489,1869.2223,True,13255.76,28900,,0.22802734,,-1.0,10.0,1,1.0,,-20621577000000.0,-266.16476,-27037070.0,24996042.0,1.0,578,0.4189424,10.0,50.0
490.02,,0.007894786,1.0,1.0,[ 0.014  0.822 -4.296 -2.727],4999.6934,113591310000000.0,146895730.0,699.93896,50,-248.10725,12315674,4899.5723,5.8977013,50.0,4899.572836917635,4899.5723,31187.60911822319,11.890369,True,73.99186,28950,,4999.6934,,-1.0,10.0,1,1.0,,-21752873000000.0,-248.10725,-26536762.0,24495728.0,1.0,579,0.4189424,10.0,50.0
497.2,4399.6465,0.123691365,1.0,1.0,[-0.043  0.818 -4.291 -2.701],4999.6904,1.400007e+29,613190800000.0,101.50959,50,-240.99936,12340534,4970.598,24843.8,50.0,4970.598474719729,570.95197,31225.35320663452,147725.14,True,1050596.0,29000,,600.04395,,-1.0,10.0,1,1.0,,-7.636699e+20,-240.99936,-26758188.0,24717154.0,1.0,580,0.4189424,10.0,50.0
372.5,1749.853,0.009207153,1.0,1.0,[-0.097  0.815 -4.298 -2.731],4999.6616,2557437700000000.0,14015730000.0,1060.1912,50,-227.17867,12359159,3717.2954,744.49054,50.0,3717.29528073357,1967.4424,31247.27664375305,2708.9214,True,18134.52,29050,,3249.8086,,-1.0,10.0,1,1.0,,-103227900000000.0,-227.17867,-16983286.0,14942289.0,1.0,581,0.4189424,10.0,50.0
297.88,1459.8217,0.7807759,1.0,1.0,[-0.142  0.778 -4.3   -2.754],4999.6416,3327752000000000.0,70647110000.0,1005.1587,50,-216.31042,12374053,2969.3425,7179.576,50.0,2969.342796815563,1509.5212,31272.70806121826,39972.863,True,285147.1,29100,,3539.8198,,-1.0,10.0,1,1.0,,-117806200000000.0,-216.31042,-11868314.0,9827340.0,1.0,582,0.4189424,10.0,50.0
397.18,2099.6665,0.12215336,1.0,1.0,[-0.108  0.872 -4.297 -2.679],4999.6743,1.4982696e+22,59592360000.0,929.0078,50,-228.30708,12393912,3964.6672,6757.2046,50.0,3964.6669537079274,1865.0005,31303.54632616043,20151.607,True,92635.88,29150,,2900.0078,,-1.0,10.0,1,1.0,,-2.4982328e+17,-228.30708,-18622650.0,16581640.0,1.0,583,0.4189424,10.0,50.0
496.36,3469.6848,0.1211288,1.0,1.0,[-0.045  0.879 -4.296 -2.678],4999.7,2.3158495e+28,2104499400000.0,217.6703,50,-272.69208,12418730,4962.8027,157505.1,50.0,4962.802703794679,1493.1178,31338.88960647583,964289.1,True,6830080.0,29200,,1530.0154,,-1.0,10.0,1,1.0,,-3.1059715e+20,-272.69208,-26717832.0,24676790.0,1.0,584,0.4189424,10.0,50.0
500.0,4999.3735,0.019745994,1.0,1.0,[ 0.012  0.864 -4.296 -2.698],4999.6836,1074549750000.0,86632150.0,0.072400175,50,-244.58228,12443730,4999.565,3.4659228,50.0,4999.564766804355,0.19123048,31371.536303043365,3.1001265,True,15.250455,29250,,0.3100586,,-1.0,10.0,1,1.0,,-2115779800000.0,-244.58228,-27036676.0,24995648.0,1.0,585,0.4189424,10.0,50.0
493.3,3349.7722,0.36134797,1.0,1.0,[-0.049  0.877 -4.298 -2.698],4999.6772,200156180.0,577093200.0,284.47595,50,-259.5275,12468395,4931.5977,34.410522,50.0,4931.598136546761,1581.8259,31402.73751282692,137.98984,True,779.61346,29300,,1649.905,,-1.0,10.0,1,1.0,,-29452147000.0,-259.5275,-26442610.0,24401586.0,1.0,586,0.4189424,10.0,50.0
500.0,4999.338,0.14173064,1.0,1.0,[-0.019  0.879 -4.298 -2.705],4999.6836,1.588147e+22,69679430000000.0,0.07186777,50,-238.40068,12493395,4999.5796,2787682.5,50.0,4999.579300174961,0.24142578,31444.349328041077,19018584.0,True,135873360.0,29350,,0.34570312,,-1.0,10.0,1,1.0,,-2.5727785e+17,-238.40068,-27036822.0,24995792.0,1.0,587,0.4189424,10.0,50.0
490.02,,0.16039614,1.0,1.0,[ 0.042  0.888 -4.294 -2.716],4999.698,7766662400000.0,1356570600.0,699.9391,50,-237.20276,12517896,4899.573,54.290512,50.0,4899.573567268195,4899.573,31481.258753299713,302.30246,True,2165.7932,29400,,4999.698,,-1.0,10.0,1,1.0,,-5689351000000.0,-237.20276,-26536776.0,24495736.0,1.0,588,0.4189424,10.0,50.0
490.02,,0.13627607,1.0,1.0,[ 0.166  0.894 -4.289 -2.729],4999.676,6.2900817e+31,1675147600000000.0,699.9321,50,-249.58945,12542397,4899.5254,67017584.0,50.0,4899.525238531137,4899.5254,31522.828337192535,411757120.0,True,2944193000.0,29450,,4999.676,,-1.0,10.0,1,1.0,,-1.6186995e+22,-249.58945,-26536270.0,24495250.0,1.0,589,0.4189424,10.0,50.0
490.02,,0.19005126,1.0,1.0,[ 0.157  0.851 -4.266 -2.974],4999.644,2.1728575e+31,549619450000000.0,699.92706,50,-236.1718,12566898,4899.4893,21989292.0,50.0,4899.4895809073905,4899.4893,31564.766602754593,151087650.0,True,1079511200.0,29500,,4999.644,,-1.0,10.0,1,1.0,,-9.513672e+21,-236.1718,-26535886.0,24494896.0,1.0,590,0.4189424,10.0,50.0
490.02,,0.10268153,1.0,1.0,[ 0.386  0.785 -4.253 -3.047],4999.5283,169788260000.0,22869672000.0,699.88947,50,-236.867,12591399,4899.226,915.2165,50.0,4899.22621623,4899.226,31600.527183294296,4140.644,True,23787.234,29550,,4999.5283,,-1.0,10.0,1,1.0,,-863812200000.0,-236.867,-26533156.0,24492262.0,1.0,591,0.4189424,10.0,50.0
490.04,9.980284,0.09564255,1.0,1.0,[ 0.295  0.743 -4.263 -3.122],4999.6064,165347100000000.0,11865298000.0,698.49567,50,-239.59073,12615901,4899.449,474.78375,50.0,4899.449625727116,4889.469,31635.765074968338,1457.7726,True,7789.569,29600,,4989.626,,-1.0,10.0,1,1.0,,-26255517000000.0,-239.59073,-26533460.0,24492504.0,1.0,592,0.4189424,10.0,50.0
480.04,,0.13579865,1.0,1.0,[ 0.383  0.805 -4.247 -3.06 ],4999.5635,1711638700000.0,11510396000.0,979.64746,50,-266.75684,12639903,4799.273,460.6254,50.0,4799.272899819782,4799.273,31669.743295431137,1247.4845,True,6224.806,29650,,4999.5635,,-1.0,10.0,1,1.0,,-2681592300000.0,-266.75684,-26033654.0,23992730.0,1.0,593,0.4189424,10.0,50.0
500.0,4998.8623,0.18214688,1.0,1.0,[ 0.303  0.872 -4.261 -2.993],4999.629,1.2641506e+30,319126200000.0,0.16607311,50,-248.84186,12664903,4999.3867,12769.657,50.0,4999.387145371969,0.5248242,31703.96859049797,59126.906,True,417974.75,29700,,0.76660156,,-1.0,10.0,1,1.0,,-2.294718e+21,-248.84186,-27034850.0,24993870.0,1.0,594,0.4189424,10.0,50.0
500.0,4999.342,0.05265307,1.0,1.0,[ 0.069  0.892 -4.284 -2.91 ],4999.6885,327981240000.0,20325353000.0,0.079567134,50,-237.61044,12689903,4999.5464,813.18506,50.0,4999.54624327158,0.20439453,31749.49065041542,4108.824,True,29372.416,29750,,0.3466797,,-1.0,10.0,1,1.0,,-1189191400000.0,-237.61044,-27036490.0,24995462.0,1.0,595,0.4189424,10.0,50.0
490.04,9.979264,0.13232537,1.0,1.0,[ 0.066  0.8   -4.292 -2.995],4999.698,2.5377252e+22,424150800.0,698.5361,50,-242.30795,12714405,4899.7324,16.99243,50.0,4899.731825321327,4889.752,31795.417617082596,23.903202,True,103.21145,29800,,4989.7188,,-1.0,10.0,1,1.0,,-3.251354e+17,-242.30795,-26536358.0,24495324.0,1.0,596,0.4189424,10.0,50.0
480.0,3189.6484,0.03851593,1.0,1.0,[-0.033  0.734 -4.316 -2.964],4999.6743,2.384936e+35,611889900000.0,454.9433,50,-243.06673,12738405,4797.5786,26576.635,50.0,4797.5783449607725,1607.9298,31840.738480567932,113875.13,True,747010.25,29850,,1810.0259,,-1.0,10.0,1,1.0,,-9.9672694e+23,-243.06673,-25264744.0,23223732.0,1.0,597,0.4189424,10.0,50.0
357.08,2089.7065,0.16699442,1.0,1.0,[-0.089  0.739 -4.315 -2.937],4999.6567,1.4142623e+20,779840000000.0,947.6309,50,-233.79497,12756259,3561.8752,43403.57,50.0,3561.8753272266704,1472.1686,31875.530323266983,177321.95,True,1080510.6,29900,,2909.9502,,-1.0,10.0,1,1.0,,-2.4272454e+16,-233.79497,-15625951.0,13584960.0,1.0,598,0.4189424,10.0,50.0
268.76,1439.7972,0.09963935,1.0,1.0,[-0.147  0.752 -4.319 -2.956],4999.5137,273013280.0,952560100.0,728.3678,50,-203.71492,12769697,2677.5427,79.92079,50.0,2677.5429048961355,1237.7457,31902.042309999466,410.0897,True,2937.4307,29950,,3559.7163,,-1.0,10.0,1,1.0,,-34673664000.0,-203.71492,-9740622.0,7699755.5,1.0,599,0.4189424,10.0,50.0
270.26,,0.06647243,1.0,1.0,[-0.169  0.838 -4.291 -2.873],4999.6606,1638687700.0,10274747000.0,965.65924,50,-221.5934,12783210,2692.9646,723.0508,50.0,2692.9644245365143,2692.9646,31930.298348665237,4380.054,True,31339.375,30000,,4999.6606,,-1.0,10.0,1,1.0,,-92894440000.0,-221.5934,-10225543.0,8184555.0,1.0,600,0.4189424,10.0,50.0
347.28,9.979868,0.018427208,1.0,1.0,[-0.124  0.873 -4.291 -2.848],4999.6562,6.385913e+20,49088310000.0,1084.0085,50,-231.30843,12800574,3464.5107,5042.9004,50.0,3464.5103238819215,3454.5303,31968.270838022232,11474.052,True,69108.47,30050,,4989.6763,,-1.0,10.0,1,1.0,,-5.157587e+16,-231.30843,-15218895.0,13177905.0,1.0,601,0.4189424,10.0,50.0
473.2,2869.6982,1.819907,1.0,1.0,[-0.063  0.886 -4.292 -2.849],4999.702,2.7604601e+23,164447490000.0,523.79285,50,-240.43913,12824234,4728.399,6972.3633,50.0,4728.398833365875,1858.7004,32023.966734409332,25715.795,True,156988.56,30100,,2130.004,,-1.0,10.0,1,1.0,,-1.0723423e+18,-240.43913,-24673156.0,22632114.0,1.0,602,0.4189424,10.0,50.0
355.48,,0.24878299,1.0,1.0,[-0.1    0.796 -4.297 -2.926],4999.683,6.8065907e+16,6315277000.0,999.4698,50,-227.05417,12842008,3546.2854,803.0723,50.0,3546.2851783450124,3546.2854,32063.34548640251,2768.9705,True,18644.621,30150,,4999.683,,-1.0,10.0,1,1.0,,-532487360000000.0,-227.05417,-15616094.0,13575078.0,1.0,603,0.4189424,10.0,50.0
476.9,,0.18862408,1.0,1.0,[-0.044  0.781 -4.298 -2.95 ],4999.67,1454243500.0,440273000.0,779.6055,50,-242.83205,12865853,4766.784,20.598944,50.0,4766.784191916132,4766.784,32109.467696666718,49.566658,True,261.88397,30200,,4999.67,,-1.0,10.0,1,1.0,,-78271810000.0,-242.83205,-25371026.0,23330016.0,1.0,604,0.4189424,10.0,50.0
500.0,4999.3633,0.28317556,1.0,1.0,[-0.014  0.776 -4.299 -2.957],4999.679,2.0994225e+32,229514750000000.0,0.07787521,50,-247.88324,12890853,4999.5464,9181908.0,50.0,4999.546734688015,0.1834375,32165.550357818604,62847196.0,True,449005800.0,30250,,0.31591797,,-1.0,10.0,1,1.0,,-2.9572538e+22,-247.88324,-27036488.0,24995468.0,1.0,605,0.4189424,10.0,50.0
490.04,9.982576,0.07107334,1.0,1.0,[ 0.064  0.722 -4.312 -3.037],4999.637,2.9083749e+22,65634873000.0,698.53253,50,-239.01285,12915355,4899.71,2625.8608,50.0,4899.710131521914,4889.7275,32213.20236968994,12305.301,True,84826.06,30300,,4989.655,,-1.0,10.0,1,1.0,,-3.4806202e+17,-239.01285,-26536088.0,24495106.0,1.0,606,0.4189424,10.0,50.0
500.0,4998.932,0.17390658,1.0,1.0,[ 0.176  0.671 -4.308 -3.058],4999.616,1.503993e+17,335219000000.0,0.12631737,50,-244.52539,12940355,4999.425,13411.995,50.0,4999.424499023192,0.49244142,32262.959275007248,60118.406,True,351422.62,30350,,0.68408203,,-1.0,10.0,1,1.0,,-791834600000000.0,-244.52539,-27035212.0,24994246.0,1.0,607,0.4189424,10.0,50.0
480.08,9.980203,0.019432148,1.0,1.0,[ 0.211  0.771 -4.311 -2.992],4999.664,5528706000000.0,19475001000.0,977.732,50,-245.55074,12964359,4799.8687,779.22327,50.0,4799.8690204648665,4789.889,32316.85484457016,3507.1055,True,22139.684,30400,,4989.684,,-1.0,10.0,1,1.0,,-4818442000000.0,-245.55074,-26035708.0,23994702.0,1.0,608,0.4189424,10.0,50.0
500.0,4999.2583,0.23062794,1.0,1.0,[ 0.236  0.863 -4.305 -2.911],4999.624,4.6033963e+18,4976462300.0,0.08783044,50,-244.18764,12989359,4999.486,199.10936,50.0,4999.486066340251,0.22779296,32370.600262880325,492.94476,True,3107.188,30450,,0.36572266,,-1.0,10.0,1,1.0,,-4378937700000000.0,-244.18764,-27035840.0,24994860.0,1.0,609,0.4189424,10.0,50.0
500.0,4999.302,0.1312956,1.0,1.0,[ 0.034  0.752 -4.342 -2.822],4999.666,1.4318827e+32,1738125800000000.0,0.08198526,50,-257.73532,13014359,4999.5586,69539976.0,50.0,4999.5584581269395,0.2566992,32422.990319252014,486651620.0,True,3476101400.0,30500,,0.3642578,,-1.0,10.0,1,1.0,,-2.44225e+22,-257.73532,-27036596.0,24995584.0,1.0,610,0.4189424,10.0,50.0
