TimestepsSoFar,InitialReturnMin,MinTargetPdf,ReturnStepMax,StdWReturnMean,EpRewMean,Bound,Iteration,WReturnMean,InitialReturnMax,OptimizationReturnMin,MaxIW,InitialReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpLenMean,MeanEntropy,OptimizationReturnMean,ReturnMeanIW,TimeElapsed,EpisodesSoFar,InitialBound,MinBehavPdf,MeanD2-0,MinIW,Epsilon,LearnableVariance,ESSRenyiHarmonic,InitialReturnStd,Weights,DivergenceHarmonic,EmpiricalD2Harmonic,MeanIW,ESSRenyiArithmetic,Inner Iteration,Penalization,StdIW,ReturnStepMaxmin,EpThisIter,VarianceInitializer
12680861,,-243.5733,10.0,,4899.500019736843,-inf,306,59478304.0,4999.6445,,64.10109,4899.5005,104090.16,4999.6445,490.02,0.4189424,4899.5005,59478304.0,56235.52735233307,30600,-inf,-239.7238,104090.16,2.520407e-13,1.0,,0.0004803528,699.9286,[ 0.058  0.491 -3.852 -1.398],inf,104090.16,2.3997383,0.0004803528,2,True,10.628847,10.0,50,-1.0
12705861,4999.3125,-245.56386,10.0,,4999.488950435333,-1.9449646e+17,307,24994888.0,4999.6265,,282.81003,4999.4893,1.0,0.31396484,500.0,0.4189424,0.17646484,657495360.0,56316.51322007179,30650,-27035876.0,-245.56386,1.0,0.8775018,1.0,,50.0,0.082583934,[ 0.058  0.491 -3.852 -1.398],9.081643e+21,1.0,26.305893,50.0,1,True,44.690983,10.0,50,-1.0
12726482,2069.6565,-244.42862,10.0,,4117.619426614139,-inf,307,210187040.0,4999.662,,233.89317,4117.6196,1.9415874e+27,2930.0056,412.42,0.4189424,2047.963,210187040.0,56379.92108273506,30700,-inf,-245.29425,1.9415874e+27,1.0482662e-24,1.0,,2.5752124e-26,918.29767,[-0.052  0.515 -3.86  -1.451],inf,1.9415874e+27,8.409269,2.5752124e-26,2,True,39.40447,10.0,50,-1.0
12747398,1809.702,-248.30486,10.0,,4176.58873284853,-6270133000000000.0,308,18280912.0,4999.6167,,61882.3,4176.589,1.0,3189.9146,418.32,0.4189424,2366.8865,23128175000.0,56439.69038653374,30750,-20321884.0,-248.30486,1.0,0.14970195,1.0,,50.0,914.88824,[-0.052  0.515 -3.86  -1.451],9.43832e+18,1.0,2117.9631,50.0,1,True,8714.322,10.0,50,-1.0
12771819,,-247.79208,10.0,,4883.127519058293,-inf,308,5274614000.0,4999.666,,9908.733,4883.1274,128894.99,4999.666,488.42,0.4189424,4883.1274,5274614000.0,56515.99324131012,30800,-inf,-244.35435,128894.99,1.1988371e-05,1.0,,0.0003879127,703.5723,[-0.005  0.553 -3.856 -1.438],inf,128894.984,234.23492,0.00038791267,2,True,1404.3817,10.0,50,-1.0
12796819,4999.3643,-254.5428,10.0,,4999.511193239642,-739201050000000.0,309,24995112.0,4999.635,,10496.416,4999.511,1.0,0.2705078,500.0,0.4189424,0.14695312,20238107000.0,56601.31185746193,30850,-27036108.0,-254.5428,1.0,0.34133524,1.0,,50.0,0.07055913,[-0.005  0.553 -3.856 -1.438],1.31171505e+17,1.0,809.68896,50.0,1,True,2092.9167,10.0,50,-1.0
12819629,,-238.77612,10.0,,4558.402238947885,-8.967051e+23,309,2551494700.0,4999.6846,,4545.8345,4558.4023,127597.04,4999.6846,456.2,0.4189424,4558.4023,2551494700.0,56690.91787648201,30900,-8.967051e+23,-236.97952,127597.04,3.514447e-14,1.0,,0.00039185863,896.7201,[-0.03   0.467 -3.857 -1.524],1.9302791e+35,127597.04,102.09915,0.00039185863,2,True,639.1823,10.0,50,-1.0
12842907,2049.8218,-246.97838,10.0,,4651.980429443207,-50624307000.0,310,22140268.0,4999.66,,261.97192,4651.9805,1.0,2949.8384,465.56,0.4189424,2602.1587,369710000.0,56775.65664792061,30950,-24181280.0,-246.97838,1.0,0.077022344,1.0,,50.0,706.64294,[-0.03   0.467 -3.857 -1.524],606290700.0,1.0,22.626848,50.0,1,True,50.97001,10.0,50,-1.0
12867882,4739.5596,-245.38203,10.0,,4994.344101355803,-26118820000000.0,310,20646082.0,4999.674,,19.838816,4994.344,26.192307,260.11426,499.5,0.4189424,254.78448,20269456.0,56862.70207428932,31000,-27360934000000.0,-244.82812,26.192307,0.02307484,1.0,,1.9089576,36.39785,[ 6.066e-04  4.722e-01 -3.857e+00 -1.522e+00],163768750000000.0,26.192305,0.8511195,1.9089575,2,True,2.8098056,10.0,50,-1.0
12892400,169.91293,-254.82686,10.0,,4902.934700750468,-2.1443387e+22,311,24495942.0,4999.658,,30706664.0,4902.9346,1.0,4829.745,490.36,0.4189424,4733.0215,26914738000000.0,56963.74423074722,31050,-26536956.0,-254.82686,1.0,0.0057070893,1.0,,50.0,676.146,[ 6.431e-04  4.710e-01 -3.857e+00 -1.525e+00],1.1038672e+32,1.0,1076785.6,50.0,1,True,5170632.0,10.0,50,-1.0
12917400,4999.3228,-261.72946,10.0,,4999.485409132161,-6.379806e+19,311,364032600.0,4999.6436,,656.75085,4999.486,5093.945,0.32080078,500.0,0.4189424,0.16267578,364032600.0,57065.43227124214,31100,-6.379806e+19,-251.37627,5093.945,1.0170187e-09,1.0,,0.009815576,0.071541786,[ 0.056  0.523 -3.852 -1.425],9.771248e+26,5093.945,14.563545,0.009815576,2,True,92.18621,10.0,50,-1.0
12941902,9.980405,-261.49103,10.0,,4899.687151501544,-3.6754656e+24,312,24494876.0,4999.636,,53837090000.0,4899.687,1.0,4989.656,490.04,0.4189424,4889.7065,2.6912924e+16,57165.83838534355,31150,-26535872.0,-261.49103,1.0,0.10561818,1.0,,50.0,698.52954,[ 0.056  0.523 -3.852 -1.425],3.2431155e+36,1.0,1076743200.0,50.0,1,True,7537192400.0,10.0,50,-1.0
12966902,4999.159,-235.97116,10.0,,4999.418261020452,-2.8037662e+16,312,103985580.0,4999.561,,1506.9923,4999.418,65.98679,0.40185547,500.0,0.4189424,0.25908202,1844275000.0,57267.757674217224,31200,-147728440000000.0,-235.80035,65.98679,0.00072546426,1.0,,0.7577274,0.08843597,[ 0.179  0.518 -3.851 -1.407],1.8873277e+20,65.98679,73.7878,0.7577274,2,True,273.263,10.0,50,-1.0
12990696,,-242.00749,10.0,,4757.586052025557,-9.5133714e+23,313,23659820.0,4999.579,,2800124400.0,4757.586,1.0,4999.579,475.88,0.4189424,4757.586,1824239400000000.0,57364.611345529556,31250,-25700770.0,-242.00749,1.0,0.1095477,1.0,,50.0,1012.5193,[ 0.147  0.586 -3.848 -1.347],2.172833e+35,1.0,72986890.0,50.0,1,True,398340800.0,10.0,50,-1.0
13015696,4998.7676,-277.1509,10.0,,4999.243290408378,-inf,313,5370574.5,4999.512,,10.736587,4999.243,19616256000.0,0.7446289,500.0,0.4189424,0.4756836,5370574.5,57478.043753147125,31300,-inf,-261.24103,19616256000.0,7.6783105e-21,1.0,,2.5489064e-09,0.15343957,[ 0.344  0.502 -3.827 -1.475],inf,19616256000.0,0.21487291,2.5489064e-09,2,True,1.5031022,10.0,50,-1.0
13040696,4998.802,-237.71759,10.0,,4999.262391008277,-181499150000.0,314,24992626.0,4999.5303,,733.3296,4999.262,1.0,0.7285156,500.0,0.4189424,0.46060547,2321983200.0,57591.3460791111,31350,-27033536.0,-237.71759,1.0,0.015551398,1.0,,50.0,0.15999062,[ 0.344  0.502 -3.827 -1.475],7707966000.0,1.0,92.909065,50.0,1,True,158.5065,10.0,50,-1.0
13064365,509.81873,-269.6643,10.0,,4732.254230163514,-2.1890012e+16,314,176649740.0,4999.51,,259.93323,4732.254,1250.3193,4489.691,473.38,0.4189424,4222.4355,176649740.0,57689.71825790405,31400,-2.1890012e+16,-272.44452,1250.3193,1.0519565e-07,1.0,,0.039989784,925.37195,[ 0.404  0.537 -3.824 -1.371],1.15046555e+20,1250.3193,7.080881,0.039989784,2,True,37.230316,10.0,50,-1.0
13088798,,-244.11096,10.0,,4885.404120999554,-2842201900000000.0,315,24363594.0,4999.5605,,76058.484,4885.4043,1.0,4999.5605,488.66,0.4189424,4885.4043,119510420000.0,57789.213806152344,31450,-26404530.0,-244.11096,1.0,0.0042651608,1.0,,50.0,704.5718,[ 0.404  0.537 -3.824 -1.371],1.9392654e+18,1.0,4783.475,50.0,1,True,13759.615,10.0,50,-1.0
13113115,539.72266,-241.92398,10.0,,4862.201005261501,-inf,315,225791580.0,4999.4805,,450.22217,4862.201,616612.3,4459.758,486.34,0.4189424,4322.4785,225791580.0,57896.93704009056,31500,-inf,-240.45853,616612.3,2.400728e-12,1.0,,8.108823e-05,702.2636,[ 0.378  0.436 -3.827 -1.441],inf,616612.3,10.266036,8.108823e-05,2,True,63.45271,10.0,50,-1.0
13137861,3259.172,-246.45085,10.0,,4948.0200152047255,-34279076000.0,316,24554282.0,4999.5005,,9424.443,4948.0195,1.0,1740.3284,494.92,0.4189424,1688.848,6159213600.0,57995.03528523445,31550,-26595168.0,-246.45085,1.0,0.07777108,1.0,,50.0,267.1759,[ 0.378  0.436 -3.827 -1.441],189850270.0,1.0,296.56473,50.0,1,True,1437.3622,10.0,50,-1.0
13162861,4999.042,-243.00485,10.0,,4999.336324668223,-4.1543543e+18,316,18542236000.0,4999.5586,,388297660.0,4999.3364,21.13453,0.51660156,500.0,0.4189424,0.29435548,778767600000000.0,58091.907849788666,31600,-382588550000.0,-243.94942,21.13453,101.47805,1.0,,2.3657968,0.12629095,[ 0.291  0.504 -3.885 -1.45 ],4.1419884e+24,21.13453,31160274.0,2.3657968,2,True,78171770.0,10.0,50,-1.0
13183612,689.63635,-227.18472,10.0,,4145.355656852317,-1.1238009e+19,317,18943036.0,4999.5586,,7346863.0,4145.3555,1.0,4309.9224,415.02,0.4189424,3455.7195,6865400000000.0,58170.456513643265,31650,-20983962.0,-227.18472,1.0,0.10324398,1.0,,50.0,1326.296,[ 0.408  0.304 -3.865 -1.543],3.0320957e+25,1.0,349775.84,50.0,1,True,1465298.1,10.0,50,-1.0
13208222,1089.7432,-243.20792,10.0,,4921.050609647418,-4.6272674e+19,317,81415690.0,4999.6465,,99.97798,4921.051,3014.6257,3909.9033,492.2,0.4189424,3831.3076,81415690.0,58257.526858091354,31700,-4.6272674e+19,-241.245,3014.6257,4.161825e-06,1.0,,0.016585806,547.32965,[ 0.336  0.404 -3.887 -1.553],5.140239e+26,3014.6257,3.27224,0.016585806,2,True,14.559824,10.0,50,-1.0
13233222,4998.758,-239.35262,10.0,,4999.254453750569,-14251888000000.0,318,24992546.0,4999.5547,,6102.545,4999.2544,1.0,0.796875,500.0,0.4189424,0.49666014,11005730000.0,58337.5865521431,31750,-27033476.0,-239.35262,1.0,0.82728523,1.0,,50.0,0.16212226,[ 0.336  0.404 -3.887 -1.553],48689997000000.0,1.0,440.36926,50.0,1,True,1254.4586,10.0,50,-1.0
13256237,569.5882,-242.97064,10.0,,4600.696016468977,-inf,318,789421400.0,4999.4727,,1155.2043,4600.696,45818030.0,4429.8843,460.3,0.4189424,4031.108,789421400.0,58408.633682727814,31800,-inf,-243.84428,45818030.0,3.7699912e-14,1.0,,1.0912734e-06,1092.1393,[ 0.405  0.334 -3.884 -1.63 ],inf,45818030.0,31.584623,1.0912734e-06,2,True,164.66983,10.0,50,-1.0
13279918,9.980179,-250.96454,10.0,,4733.894679998691,-2.5769294e+24,319,23321908.0,4999.585,,16994964000.0,4733.895,1.0,4989.605,473.62,0.4189424,4723.9146,8061803400000000.0,58495.338248729706,31850,-25362860.0,-250.96454,1.0,0.27204484,1.0,,50.0,955.06665,[ 0.405  0.334 -3.884 -1.63 ],1.594265e+36,1.0,340126140.0,50.0,1,True,2379262700.0,10.0,50,-1.0
13303395,,-256.13058,10.0,,4693.566043926981,-inf,319,3772956200.0,4999.5576,,7537.7075,4693.566,4456498.0,4999.5576,469.54,0.4189424,4693.566,3772956200.0,58567.140649557114,31900,-inf,-246.13165,4456498.0,5.3076055e-13,1.0,,1.1219572e-05,1091.8259,[ 0.417  0.454 -3.886 -1.599],inf,4456498.0,150.97055,1.1219572e-05,2,True,1055.2489,10.0,50,-1.0
13327532,,-235.35759,10.0,,4826.192137585989,-4.8251703e+16,320,24028446.0,4999.505,,626306.5,4826.1924,1.0,4999.505,482.74,0.4189424,4826.1924,496471700000.0,58643.74762797356,31950,-26069334.0,-235.35759,1.0,0.13394444,1.0,,50.0,858.0901,[ 0.417  0.454 -3.886 -1.599],5.589842e+20,1.0,19865.15,50.0,1,True,89881.07,10.0,50,-1.0
13351796,1958.8555,-251.97723,10.0,,4850.753167063049,-inf,320,1049844860.0,4999.496,,2079.9648,4850.753,72191190000.0,3040.6406,485.28,0.4189424,2891.8977,1049844860.0,58727.94854736328,32000,-inf,-244.80913,72191190000.0,5.993131e-17,1.0,,6.926053e-10,560.938,[ 0.406  0.354 -3.889 -1.673],inf,72191190000.0,42.008114,6.926053e-10,2,True,291.1493,10.0,50,-1.0
13374849,309.72424,-251.52412,10.0,,4608.129835785174,-4.7424694e+21,321,22473002.0,4999.3926,,10309956.0,4608.13,1.0,4689.6685,461.06,0.4189424,4298.406,7678431000000.0,58799.753578186035,32050,-24513794.0,-251.52412,1.0,0.48278692,1.0,,50.0,1112.7175,[ 0.406  0.354 -3.889 -1.673],5.400468e+30,1.0,307576.84,50.0,1,True,1479531.8,10.0,50,-1.0
13399813,4629.0986,-247.82005,10.0,,4991.761811186673,-inf,321,742446340.0,4999.5605,,1484.0814,4991.7617,874531.8,370.4619,499.28,0.4189424,362.66318,742446340.0,58878.92083621025,32100,-inf,-242.11325,874531.8,1.1307752e-12,1.0,,5.7173453e-05,51.809437,[ 0.4    0.452 -3.882 -1.595],inf,874531.75,29.70791,5.717345e-05,2,True,207.76764,10.0,50,-1.0
13424505,3599.0586,-253.6666,10.0,,4937.001693651251,-1256511900000000.0,322,24449592.0,4999.4775,,321108.7,4937.0015,1.0,1400.419,493.84,0.4189424,1337.943,270608430000.0,58942.51019001007,32150,-26490458.0,-253.6666,1.0,0.14613152,1.0,,50.0,274.9667,[ 0.4    0.452 -3.882 -1.595],3.7891243e+17,1.0,13924.057,50.0,1,True,54311.848,10.0,50,-1.0
13449505,4998.7935,-257.14874,10.0,,4999.391216899681,-inf,322,1315254800.0,4999.5957,,2575.006,4999.391,218831.48,0.8022461,500.0,0.4189424,0.59776366,1315254800.0,59004.40496826172,32200,-inf,-248.29579,218831.48,4.971313e-14,1.0,,0.00022848633,0.15370868,[ 0.266  0.511 -3.89  -1.798],inf,218831.47,52.622734,0.00022848631,2,True,360.42288,10.0,50,-1.0
13474505,4999.088,-245.64684,10.0,,4999.418708119859,-2.563415e+18,323,24994188.0,4999.6084,,5156873.5,4999.419,1.0,0.5205078,500.0,0.4189424,0.33083007,3025591900000.0,59074.342933654785,32250,-27035160.0,-245.64684,1.0,0.59264314,1.0,,50.0,0.105577625,[ 0.266  0.511 -3.89  -1.798],1.5775534e+24,1.0,121050.21,50.0,1,True,721331.94,10.0,50,-1.0
13496668,,-249.53009,10.0,,4428.436922290663,-inf,323,10681095.0,4999.35,,20.706684,4428.437,6.306005e+23,4999.35,443.26,0.4189424,4428.437,10681095.0,59136.09301996231,32300,-inf,-235.88521,6.306005e+23,2.5009934e-28,1.0,,7.92895e-23,1151.2665,[ 0.493  0.407 -3.896 -1.8  ],inf,6.306005e+23,0.44620362,7.92895e-23,2,True,2.8984811,10.0,50,-1.0
13517239,689.45337,-241.54343,10.0,,4108.852155762183,-5.1942896e+16,324,18794878.0,4999.439,,1195541.9,4108.852,1.0,4309.9854,411.42,0.4189424,3419.3987,368997760000.0,59197.52123403549,32350,-20835704.0,-241.54343,1.0,0.002584899,1.0,,50.0,1382.8278,[ 0.493  0.407 -3.896 -1.8  ],6.47817e+20,1.0,37599.02,50.0,1,True,171886.33,10.0,50,-1.0
13541196,,-250.50041,10.0,,4789.988230944979,-5.901092e+23,324,4033981700.0,4999.497,,7991.5903,4789.9883,37805.97,4999.497,479.14,0.4189424,4789.9883,4033981700.0,59276.72457790375,32400,-5.901092e+23,-241.43437,37805.97,6.984293e-09,1.0,,0.0013225424,978.94666,[ 0.422  0.476 -3.911 -1.725],8.360857e+34,37805.97,161.45227,0.0013225424,2,True,1118.644,10.0,50,-1.0
13564910,,-250.00859,10.0,,4741.402395735817,-1438824000000000.0,325,23559466.0,4999.6333,,3956.8481,4741.4023,1.0,4999.6333,474.28,0.4189424,4741.4023,5943651000.0,59356.75194311142,32450,-25600456.0,-250.00859,1.0,0.16871557,1.0,,50.0,1038.5411,[ 0.422  0.476 -3.911 -1.725],4.969931e+17,1.0,238.09361,50.0,1,True,730.9507,10.0,50,-1.0
13585762,649.6846,-249.84224,10.0,,4166.592843693845,-inf,325,2191116.8,4999.374,,1.5360271,4166.5933,640903300.0,4349.6895,417.04,0.4189424,3516.9082,2191116.8,59418.095598459244,32500,-inf,-243.64374,640903300.0,1.1406917e-13,1.0,,7.801489e-08,1461.8783,[ 0.433  0.354 -3.915 -1.701],inf,640903300.0,0.08841661,7.801489e-08,2,True,0.29547247,10.0,50,-1.0
13607882,9.979619,-249.25201,10.0,,4420.716877774379,-3966975300000.0,326,21126852.0,4999.458,,3348.514,4420.717,1.0,4989.4785,442.4,0.4189424,4410.7373,2369756000.0,59466.901958703995,32550,-23167694.0,-249.25201,1.0,0.09594366,1.0,,50.0,1258.616,[ 0.433  0.354 -3.915 -1.701],3773979200000.0,1.0,142.46803,50.0,1,True,485.6696,10.0,50,-1.0
13632882,4998.7334,-251.51012,10.0,,4999.256788789063,-248088690000.0,326,178140140.0,4999.6157,,17849.555,4999.257,241.64821,0.8823242,500.0,0.4189424,0.52333987,20139070000.0,59541.82375884056,32600,-7684601000000000.0,-246.60081,241.64821,0.21185581,1.0,,0.20691235,0.19608703,[ 0.324  0.366 -3.937 -1.643],12474482000.0,241.64821,805.8723,0.20691235,2,True,2737.3706,10.0,50,-1.0
13646963,9.980357,-241.13525,10.0,,2806.3933577875155,-1204224000000000.0,327,9913180.0,4999.4424,,434.56296,2806.3936,1.0,4989.462,281.62,0.4189424,2796.4128,435564000.0,59590.89279603958,32650,-11953994.0,-241.13525,1.0,0.08596923,1.0,,50.0,1427.353,[ 0.466  0.274 -3.922 -1.74 ],3.481923e+17,1.0,67.42653,50.0,1,True,99.54111,10.0,50,-1.0
13670918,1319.579,-254.11043,10.0,,4789.14211085734,-inf,327,224096380.0,4999.504,,2721.1807,4789.142,270853950000.0,3679.9248,479.1,0.4189424,3469.5632,224096380.0,59671.82645916939,32700,-inf,-248.90465,270853950000.0,9.962897e-12,1.0,,1.8460133e-10,812.29694,[ 0.345  0.288 -3.944 -1.727],inf,270853950000.0,82.66707,1.8460133e-10,2,True,425.4527,10.0,50,-1.0
13692025,9.980471,-250.6917,10.0,,4218.177929392541,-1.4328933e+21,328,20184166.0,4999.5303,,58376.6,4218.1777,1.0,4989.55,422.14,0.4189424,4208.1973,35527614000.0,59754.88295292854,32750,-22225068.0,-250.6917,1.0,0.048192736,1.0,,50.0,1546.3319,[ 0.345  0.288 -3.944 -1.727],4.9294917e+29,1.0,1422.3533,50.0,1,True,8155.7153,10.0,50,-1.0
13704587,759.5704,-239.0814,10.0,,2502.537768776566,-inf,328,168129950000.0,4999.2275,,336395.78,2502.5378,1346019.6,4239.657,251.24,0.4189424,1742.9675,168129950000.0,59799.71727848053,32800,-inf,-238.95195,1346019.6,3.0896558e-07,1.0,,3.714656e-05,1197.2316,[ 0.455  0.232 -3.944 -1.709],inf,1346019.6,6729.1265,3.714656e-05,2,True,47095.234,10.0,50,-1.0
13714679,349.71118,-191.89919,10.0,,2007.8288417034837,-776346540000000.0,329,5201988.5,4999.1836,,6254.321,2007.8289,1.0,4649.4727,201.84,0.4189424,1658.1177,700216600.0,59833.97695326805,32850,-7242585.0,-191.89919,1.0,0.8885503,1.0,,50.0,1081.9482,[ 0.455  0.232 -3.944 -1.709],1.4474564e+17,1.0,210.85321,50.0,1,True,875.62286,10.0,50,-1.0
13738287,1289.3491,-239.2809,10.0,,4719.364499902575,-inf,329,110927800.0,4999.5234,,793.8263,4719.3647,33630170.0,3710.1743,472.16,0.4189424,3430.0156,110927800.0,59920.371663331985,32900,-inf,-231.52156,33630170.0,2.8197758e-11,1.0,,1.4867603e-06,857.4767,[ 0.353  0.283 -3.961 -1.661],inf,33630170.0,26.230125,1.4867603e-06,2,True,120.813484,10.0,50,-1.0
13762562,2459.0583,-237.84807,10.0,,4853.223401158999,-303409400000.0,330,23817458.0,4999.4805,,23746.615,4853.2236,1.0,2540.422,485.5,0.4189424,2394.1648,12906505000.0,60007.0207388401,32950,-25858326.0,-237.84807,1.0,0.12539789,1.0,,50.0,513.4985,[ 0.353  0.283 -3.961 -1.661],20262484000.0,1.0,531.7032,50.0,1,True,3322.5715,10.0,50,-1.0
13787562,4998.2246,-276.18146,10.0,,4999.206364757039,-56997932000000.0,330,131212776.0,4999.586,,141.40091,4999.2065,37.341488,1.3613281,500.0,0.4189424,0.9817578,142943070.0,60100.26150035858,33000,-76509675000000.0,-274.54742,37.341488,4.4827208e-05,1.0,,1.3389932,0.27023804,[ 0.334  0.339 -3.965 -1.64 ],779957900000000.0,37.341488,5.719839,1.3389932,2,True,21.753782,10.0,50,-1.0
13812461,3978.523,-238.02658,10.0,,4978.69764147055,-7.622397e+23,331,24807846.0,4999.5537,,312225000.0,4978.6973,1.0,1021.03076,497.98,0.4189424,1000.1747,156832630000000.0,60199.22622561455,33050,-26848774.0,-238.02658,1.0,0.07425046,1.0,,50.0,142.88249,[ 0.364  0.339 -3.96  -1.638],1.3949203e+35,1.0,6277851.5,50.0,1,True,43706896.0,10.0,50,-1.0
13834657,949.5847,-254.43364,10.0,,4435.204624915553,-inf,331,141162050.0,4999.5273,,272.8903,4435.2046,2740922800000000.0,4049.9426,443.92,0.4189424,3485.6204,141162050.0,60290.05190038681,33100,-inf,-249.53204,2740922800000000.0,1.3257578e-19,1.0,,1.8242032e-14,1097.3544,[ 0.339  0.233 -3.97  -1.698],inf,2740922800000000.0,5.6488423,1.8242032e-14,2,True,38.200214,10.0,50,-1.0
13855800,819.6183,-247.50789,10.0,,4223.627357617346,-1.6812844e+22,332,19425274.0,4999.508,,290528770.0,4223.628,1.0,4179.8896,422.86,0.4189424,3404.0093,86812470000000.0,60382.83731484413,33150,-21466156.0,-247.50789,1.0,0.0035894339,1.0,,50.0,1259.4631,[ 0.339  0.233 -3.97  -1.698],6.7867935e+31,1.0,5938256.0,50.0,1,True,40658350.0,10.0,50,-1.0
13880800,4998.7305,-251.14632,10.0,,4999.330917713346,-inf,332,8986575.0,4999.6416,,11.937023,4999.331,10396459.0,0.9111328,500.0,0.4189424,0.6003906,8986575.0,60494.09824204445,33200,-inf,-244.9736,10396459.0,1.3607189e-09,1.0,,4.8093298e-06,0.18213676,[ 0.226  0.273 -3.99  -1.671],inf,10396459.0,0.35961995,4.8093298e-06,2,True,1.717683,10.0,50,-1.0
13905800,4998.9556,-255.5591,10.0,,4999.397943204076,-2.515784e+17,333,24993978.0,4999.6084,,432811.62,4999.398,1.0,0.65283203,500.0,0.4189424,0.4424121,270086400000.0,60608.05723643303,33250,-27034952.0,-255.5591,1.0,0.1468468,1.0,,50.0,0.1420469,[ 0.226  0.273 -3.99  -1.671],1.5194734e+22,1.0,10806.352,50.0,1,True,60988.887,10.0,50,-1.0
13930800,4998.831,-258.29556,10.0,,4999.349121722814,-inf,333,42749400.0,4999.634,,82.702736,4999.3496,15998605000.0,0.8027344,500.0,0.4189424,0.5180762,42749400.0,60718.338222026825,33300,-inf,-248.31299,15998605000.0,8.185696e-19,1.0,,3.1252723e-09,0.20434211,[ 0.157  0.185 -4.002 -1.725],inf,15998606000.0,1.7104852,3.1252725e-09,2,True,11.572846,10.0,50,-1.0
13955302,9.97979,-250.6921,10.0,,4899.619271631652,-4.840921e+18,334,24494198.0,4999.6562,,199502.64,4899.619,1.0,4989.6763,490.04,0.4189424,4889.639,247295820000.0,60829.44816803932,33350,-26535206.0,-250.6921,1.0,0.5027242,1.0,,50.0,698.51996,[ 0.157  0.185 -4.002 -1.725],5.625831e+24,1.0,9895.316,50.0,1,True,37169.16,10.0,50,-1.0
13980302,4999.2935,-250.29907,10.0,,4999.562535003929,-inf,334,46287964.0,4999.6978,,55.334534,4999.5625,8629519000.0,0.40429688,500.0,0.4189424,0.26913086,46287964.0,60911.79113173485,33400,-inf,-250.9289,8629519000.0,1.0740467e-16,1.0,,5.7940657e-09,0.08590068,[ 0.062  0.206 -4.012 -1.803],inf,8629519000.0,1.851901,5.7940657e-09,2,True,8.001072,10.0,50,-1.0
14005302,4999.3228,-249.77713,10.0,,4999.557543514585,-409418660000.0,335,24995574.0,4999.6963,,20729.873,4999.5576,1.0,0.37353516,500.0,0.4189424,0.23476562,13329875000.0,60993.447284698486,33450,-27036618.0,-249.77713,1.0,0.0757311,1.0,,50.0,0.08110133,[ 0.062  0.206 -4.012 -1.803],37661876000.0,1.0,533.27576,50.0,1,True,2903.2173,10.0,50,-1.0
14029305,,-244.55513,10.0,,4799.684729976343,-1.7834207e+16,335,946623000.0,4999.699,,1873.5371,4799.6846,238.97986,4999.699,480.06,0.4189424,4799.6846,946623000.0,61088.823634147644,33500,-1.7834207e+16,-242.74951,238.97986,7.636594e-07,1.0,,0.20922266,978.71356,[ 0.121  0.223 -4.01  -1.792],7.635251e+19,238.97984,37.910706,0.20922266,2,True,262.23398,10.0,50,-1.0
14054305,4999.1494,-240.091,10.0,,4999.477277594175,-5.26393e+16,336,24994772.0,4999.7188,,17288.771,4999.4775,1.0,0.56933594,500.0,0.4189424,0.32785156,12664223000.0,61191.55569767952,33550,-27035834.0,-240.091,1.0,0.30343238,1.0,,50.0,0.11146972,[ 0.121  0.223 -4.01  -1.792],6.6516435e+20,1.0,506.7048,50.0,1,True,2416.287,10.0,50,-1.0
14078846,699.8762,-244.93478,10.0,,4907.358875134908,-inf,336,161591120.0,4999.7217,,232.93866,4907.359,36386510000000.0,4299.8457,490.82,0.4189424,4207.483,161591120.0,61290.93798828125,33600,-inf,-245.78397,36386510000000.0,2.4657632e-20,1.0,,1.3741356e-12,602.63385,[ 0.055  0.129 -3.999 -1.744],inf,36386510000000.0,6.464626,1.3741356e-12,2,True,33.395596,10.0,50,-1.0
14102924,519.8552,-254.91968,10.0,,4814.554475077675,-1.7527144e+18,337,23921222.0,4999.682,,87949.8,4814.554,1.0,4479.827,481.56,0.4189424,4294.699,61584835000.0,61376.27994966507,33650,-25962252.0,-254.91968,1.0,0.13684285,1.0,,50.0,860.9812,[ 0.055  0.129 -3.999 -1.744],7.374693e+23,1.0,2473.2915,50.0,1,True,12321.09,10.0,50,-1.0
14127924,4999.081,-257.89764,10.0,,4999.403409409642,-1.9649247e+23,337,183028350.0,4999.651,,212.78677,4999.4033,27928.346,0.5698242,500.0,0.4189424,0.32234374,183028350.0,61458.86525630951,33700,-1.9649247e+23,-251.81526,27928.346,4.381075e-09,1.0,,0.0017902958,0.14029098,[ 0.114  0.149 -3.999 -1.734],9.2688186e+33,27928.346,7.3223805,0.0017902958,2,True,34.01098,10.0,50,-1.0
