Weights,MeanIW,MeanD2-0,VarianceInitializer,InitialReturnStd,InitialBound,TimestepsSoFar,Epsilon,WReturnMean,MinIW,EpLenMean,ReturnMeanIW,EpThisIter,OptimizationReturnMean,Penalization,OptimizationReturnMin,LearnableVariance,OptimizationReturnMax,Bound,EmpiricalD2Arithmetic,EpisodesSoFar,Inner Iteration,MinTargetPdf,InitialReturnMin,MeanEntropy,Iteration,ReturnStepMax,StdWReturnMean,StdIW,DivergenceHarmonic,ESSRenyiArithmetic,ReturnStepMaxmin,EmpiricalD2Harmonic,MinBehavPdf,EpRewMean,InitialReturnMean,InitialReturnMax,MaxIW,TimeElapsed,ESSRenyiHarmonic
[ 0.099  0.404 -2.29  -2.042],1.3845999,21.511463,-1.0,1087.6632,-7636731300000.0,3393629,1.0,31155760.0,0.0011989389,454.08,34000370.0,50,3717.733,True,,,4180.0034,-8336181300000.0,21.511463,13100,2,-244.03313,819.46075,0.4189424,131,10.0,,2.625328,16685071000000.0,2.324342,10.0,21.511463,-244.47148,4537.193576879,4537.194,4999.4644,14.168214,16115.885176181793,2.324342
[ 0.102  0.414 -2.287 -2.035],179536.02,1.0,-1.0,1187.2942,-23455038.0,3416010,1.0,21414262.0,0.61692876,447.62,4472212000000.0,50,4472.65,True,,,4999.375,-1.5631694e+19,1.0,13150,1,-248.18382,,0.4189424,132,10.0,,1191073.9,5.867327e+25,50.0,10.0,1.0,-248.18382,4472.6496985013955,4472.65,4999.375,8514711.0,16211.806329250336,50.0
[ 0.008  0.37  -2.307 -2.103],3.3909948,inf,-1.0,677.238,-inf,3440330,1.0,83331816.0,,486.4,83331816.0,50,4462.911,True,,,4599.9814,-inf,inf,13200,2,-285.14938,399.72433,0.4189424,132,10.0,,17.896482,inf,,10.0,inf,-248.2173,4862.63519096342,4862.6353,4999.7056,124.04169,16390.372165441513,
[ 0.008  0.37  -2.307 -2.103],5979.98,1.0,-1.0,661.2461,-25753586.0,3464460,1.0,23712664.0,0.29706445,482.6,149447750000.0,50,3414.99,True,,,3590.0798,-9.5302055e+23,1.0,13250,1,-240.32468,1409.4705,0.4189424,133,10.0,,33931.547,2.18058e+35,50.0,10.0,1.0,-240.32468,4824.460419715127,4824.4604,4999.5503,241691.22,16511.36262178421,50.0
[-0.051  0.361 -2.316 -2.116],72.19849,38949730.0,-1.0,1241.5756,-inf,3477678,1.0,1803504600.0,1.5606433e-09,264.36,1803504600.0,50,2114.7578,True,,,4479.934,-inf,38949730.0,13300,2,-218.43037,519.6701,0.4189424,133,10.0,,352.27957,inf,1.283706e-06,10.0,38949730.0,-222.22241,2634.427851022915,2634.4277,4999.604,1966.6285,16564.517761468887,1.283706e-06
[-0.051  0.361 -2.316 -2.116],2736.161,1.0,-1.0,1227.2689,-12820442.0,3492949,1.0,10779451.0,0.047925074,305.42,13210818000.0,50,2035.5096,True,,,3989.962,-9.1753646e+18,1.0,13350,1,-252.78615,1009.6935,0.4189424,134,10.0,,10138.226,2.021053e+25,50.0,10.0,1.0,-252.78615,3045.203068821452,3045.2031,4999.6553,67072.23,16635.14807701111,50.0
[ 0.01   0.373 -2.317 -2.115],0.7840601,3031590000000000.0,-1.0,541.89874,-inf,3517498,1.0,1976341.9,1.9714001e-10,490.98,1976341.9,50,3728.9963,True,,,3820.0383,-inf,3031590000000000.0,13400,2,-249.09431,1179.6106,0.4189424,134,10.0,,5.2241106,inf,1.6492995e-14,10.0,3031590000000000.0,-240.3254,4908.607134920798,4908.6074,4999.649,37.327133,16827.488101243973,1.6492995e-14
[ 0.01   0.373 -2.317 -2.115],1932.8594,1.0,-1.0,798.5554,-25795802.0,3541546,1.0,23754870.0,0.008859973,480.96,48233185000.0,50,4798.052,True,,,4989.5806,-1.4198794e+19,1.0,13450,1,-238.58179,9.981061,0.4189424,135,10.0,,8183.098,4.8402356e+25,50.0,10.0,1.0,-238.58179,4808.032788116287,4808.033,4999.5615,57107.9,17008.21089553833,50.0
[-0.047  0.396 -2.315 -2.109],5.714484,28045946.0,-1.0,1418.122,-inf,3557144,1.0,141624000.0,4.7389356e-08,311.96,141624000.0,50,3110.988,True,,,4999.548,-inf,28045946.0,13500,2,-224.20287,,0.4189424,135,10.0,,24.778095,inf,1.7827889e-06,10.0,28045946.0,-223.32368,3110.9885239954847,3110.988,4999.548,155.35065,17126.248354911804,1.7827889e-06
[-0.047  0.396 -2.315 -2.109],1335.2894,1.0,-1.0,1179.4857,-11192737.0,3571121,1.0,9151871.0,0.16898867,279.54,12341715000.0,50,2775.821,True,,,4989.5264,-3.8924554e+19,1.0,13550,1,-235.64447,9.979737,0.4189424,136,10.0,,2832.051,3.6377263e+26,50.0,10.0,1.0,-235.64447,2785.8004104222414,2785.8005,4999.5063,13855.506,17222.7798204422,50.0
[ 0.015  0.392 -2.315 -2.115],30.130823,2326162200.0,-1.0,731.8299,-inf,3595405,1.0,177670340.0,6.739498e-08,485.68,177670340.0,50,4455.9043,True,,,4599.925,-inf,2326162200.0,13600,2,-248.84175,399.72327,0.4189424,136,10.0,,210.44228,inf,2.1494632e-08,10.0,2326162200.0,-244.83487,4855.627275959575,4855.627,4999.648,1503.2258,17371.411558628082,2.1494632e-08
[ 0.015  0.392 -2.315 -2.115],19.204723,1.0,-1.0,697.2593,-26447016.0,3619865,1.0,24406070.0,0.12508066,489.2,479069120.0,50,4860.856,True,,,4969.6377,-55273615000.0,1.0,13650,1,-245.61174,29.941357,0.4189424,137,10.0,,39.095016,720828740.0,50.0,10.0,1.0,-245.61174,4890.7973414097105,4890.7974,4999.579,200.89761,17539.113329172134,50.0
[-0.008  0.345 -2.315 -2.15 ],2.1525412,305.35782,-1.0,1134.0359,-3.3647038e+16,3641712,1.0,52945852.0,7.121564e-07,436.94,52945852.0,50,4365.1733,True,,,4999.625,-3.3647038e+16,305.35782,13700,2,-240.21964,,0.4189424,137,10.0,,6.388692,2.7179111e+20,0.16374233,10.0,305.35782,-237.39867,4365.173478740268,4365.1733,4999.625,36.299244,17700.670932769775,0.16374233
[-0.008  0.345 -2.315 -2.15 ],539482.2,1.0,-1.0,983.89966,-24556488.0,3664934,1.0,22515516.0,0.049184512,464.44,6925826700000.0,50,4631.944,True,,,4989.6323,-3.0454894e+22,1.0,13750,1,-242.4539,9.980521,0.4189424,138,10.0,,2526619.5,2.2266913e+32,50.0,10.0,1.0,-242.4539,4641.92401654897,4641.924,4999.613,17650582.0,17903.14754796028,50.0
[ 0.053  0.361 -2.314 -2.149],3.1461039,1440.3193,-1.0,1045.3829,-4.2463189e+18,3688454,1.0,78630430.0,9.946999e-09,470.4,78630430.0,50,4332.555,True,,,4629.8896,-4.2463189e+18,1440.3193,13800,2,-264.6873,369.70297,0.4189424,138,10.0,,9.723783,4.3289032e+24,0.034714524,10.0,1440.3193,-263.9762,4702.258172631113,4702.2583,4999.593,48.27837,18116.72346639633,0.034714524
[ 0.053  0.361 -2.314 -2.149],16.328074,1.0,-1.0,977.2648,-25632898.0,3712251,1.0,23591986.0,0.11980531,475.94,392981500.0,50,4747.8496,True,,,4989.5596,-488631960000.0,1.0,13850,1,-261.98914,9.979779,0.4189424,139,10.0,,31.506647,57231630000.0,50.0,10.0,1.0,-261.98914,4757.829456286974,4757.8296,4999.5396,181.47372,18304.513817548752,50.0
[ 0.033  0.307 -2.319 -2.175],3.911175,536.59393,-1.0,904.26636,-6.562347e+17,3736121,1.0,96635740.0,6.93201e-07,477.4,96635740.0,50,4772.28,True,,,4999.617,-6.562347e+17,536.59393,13900,2,-246.1887,,0.4189424,139,10.0,,15.638108,1.0338622e+23,0.09318033,10.0,536.59393,-243.37943,4772.27997584909,4772.28,4999.617,103.68816,18496.173085927963,0.09318033
[ 0.033  0.307 -2.319 -2.175],278.8759,1.0,-1.0,884.7522,-26053224.0,3760226,1.0,24012260.0,0.22525795,482.1,6929425400.0,50,4819.6963,True,,,4999.602,-5.201537e+18,1.0,13950,1,-244.0438,,0.4189424,140,10.0,,982.1787,6.495506e+24,50.0,10.0,1.0,-244.0438,4819.696413569905,4819.6963,4999.602,6685.9917,18695.670107603073,50.0
[-0.022  0.324 -2.321 -2.152],6.1691008,324986660.0,-1.0,1431.5603,-inf,3777546,1.0,154126130.0,7.175543e-11,346.4,154126130.0,50,2807.4446,True,,,4349.764,-inf,324986660.0,14000,2,-243.94878,649.83997,0.4189424,140,10.0,,24.508305,inf,1.5385247e-07,10.0,324986660.0,-239.95631,3457.284439233038,3457.2844,4999.604,157.55647,18851.810419797897,1.5385247e-07
[-0.022  0.324 -2.321 -2.152],17.878548,1.0,-1.0,1513.5886,-15673450.0,3794422,1.0,13632538.0,0.12434233,337.52,114117300.0,50,3337.7678,True,,,4969.596,-72049050000.0,1.0,14050,1,-232.29253,29.959188,0.4189424,141,10.0,,26.220877,1242354400.0,50.0,10.0,1.0,-232.29253,3367.7273062996082,3367.7273,4999.555,115.63897,19008.35100889206,50.0
[ 0.008  0.331 -2.321 -2.153],1.5633534,589.0147,-1.0,22.385946,-2.395878e+18,3819407,1.0,36939880.0,0.0016714337,499.7,36939880.0,50,156.69405,True,,,160.25146,-2.395878e+18,589.0147,14100,2,-241.6518,4839.3643,0.4189424,141,10.0,,9.474922,1.378079e+24,0.08488753,10.0,589.0147,-239.74806,4996.058298885626,4996.058,4999.6157,67.78281,19206.399662733078,0.08488753
[ 0.008  0.331 -2.321 -2.153],1049.5609,1.0,-1.0,709.3208,-26109156.0,3843685,1.0,24068198.0,0.03840677,485.56,25104503000.0,50,3475.0469,True,,,3620.2551,-1.6945565e+16,1.0,14150,1,-256.7507,1379.3391,0.4189424,142,10.0,,2863.754,6.8938697e+19,50.0,10.0,1.0,-256.7507,4854.385909027481,4854.3857,4999.594,14063.823,19403.881107330322,50.0
[ 0.054  0.361 -2.317 -2.122],1.2295525,317.51477,-1.0,808.4635,-6.748477e+16,3867716,1.0,30639076.0,5.142984e-09,480.62,30639076.0,50,3944.9238,True,,,4140.2188,-6.748477e+16,317.51477,14200,2,-240.90257,859.33276,0.4189424,142,10.0,,6.183009,1.0933985e+21,0.15747298,10.0,317.51477,-238.94868,4804.256512382486,4804.2563,4999.552,43.81599,19589.376592874527,0.15747298
[ 0.054  0.361 -2.317 -2.122],30.573257,1.0,-1.0,889.802,-25665118.0,3891616,1.0,23624226.0,0.17897305,478.0,756900800.0,50,4428.5806,True,,,4649.759,-278068760000.0,1.0,14250,1,-249.41336,349.75323,0.4189424,143,10.0,,100.56062,18463652000.0,50.0,10.0,1.0,-249.41336,4778.33427244612,4778.3345,4999.512,659.5628,19758.31208395958,50.0
[ 0.082  0.315 -2.316 -2.153],6.912692,373.10114,-1.0,982.40247,-9.145548e+16,3914838,1.0,171753400.0,6.005403e-08,464.44,171753400.0,50,3801.8816,True,,,4160.0,-9.145548e+16,373.10114,14300,2,-240.3275,839.58887,0.4189424,143,10.0,,29.322227,2.0080456e+21,0.13401192,10.0,373.10114,-237.93471,4641.470323590841,4641.47,4999.589,155.90633,19930.187215805054,0.13401192
[ 0.082  0.315 -2.316 -2.153],36.505596,1.0,-1.0,1048.757,-24628446.0,3938029,1.0,22587564.0,0.2142877,463.82,741076860.0,50,4025.811,True,,,4389.838,-2318431000000.0,1.0,14350,1,-236.23843,609.66907,0.4189424,144,10.0,,64.50989,1289713400000.0,50.0,10.0,1.0,-236.23843,4635.4797071885005,4635.4795,4999.507,306.80008,20104.08824777603,50.0
[ 0.039  0.272 -2.327 -2.162],1.7204252,979.5039,-1.0,639.7196,-3.5251518e+17,3962573,1.0,42480644.0,1.6786636e-07,490.88,42480644.0,50,4478.037,True,,,4569.9414,-3.5251518e+17,979.5039,14400,2,-251.17027,429.67084,0.4189424,144,10.0,,7.4568777,2.9833317e+22,0.05104625,10.0,979.5039,-247.32333,4907.708194348721,4907.7085,4999.6123,51.975636,20290.860028743744,0.05104625
[ 0.039  0.272 -2.327 -2.162],10022.213,1.0,-1.0,1082.9418,-25152242.0,3986001,1.0,23111332.0,0.017949328,468.56,250277680000.0,50,4274.115,True,,,4589.7944,-6.842684e+16,1.0,14450,1,-254.17258,409.74762,0.4189424,145,10.0,,65460.492,1.12413956e+21,50.0,10.0,1.0,-254.17258,4683.862612472898,4683.8623,4999.542,467966.66,20458.204048633575,50.0
[ 0.096  0.297 -2.322 -2.157],0.31650737,44426.2,-1.0,1451.279,-1.9449675e+24,4006349,1.0,7856043.5,4.4112465e-08,406.96,7856043.5,50,3634.6973,True,,,4569.6665,-1.9449675e+24,44426.2,14500,2,-243.48366,429.75446,0.4189424,145,10.0,,0.7460269,9.0831634e+35,0.001125462,10.0,44426.2,-240.47925,4064.451577124162,4064.4512,4999.421,3.8926897,20613.87248158455,0.001125462
[ 0.096  0.297 -2.322 -2.157],33.911243,1.0,-1.0,1659.2737,-18968960.0,4025199,1.0,16928008.0,0.41479355,377.0,485781900.0,50,3754.9656,True,,,4989.618,-755356400000.0,1.0,14550,1,-259.71075,9.980634,0.4189424,146,10.0,,64.08317,136803066000.0,50.0,10.0,1.0,-259.71075,3764.9460857880104,3764.9463,4999.5986,361.1129,20751.13668680191,50.0
[ 0.037  0.299 -2.333 -2.175],5.833765,2936.9316,-1.0,904.22394,-1.1471089e+19,4049208,1.0,82522744.0,4.1735536e-08,480.18,82522744.0,50,4420.5566,True,,,4619.9546,-1.1471089e+19,2936.9316,14600,2,-248.66846,379.69287,0.4189424,146,10.0,,17.95629,3.1589523e+25,0.017024571,10.0,2936.9316,-245.0687,4800.249537510827,4800.2495,4999.6475,98.997314,20924.79412150383,0.017024571
[ 0.037  0.299 -2.333 -2.175],39.844707,1.0,-1.0,942.37286,-25662658.0,4073056,1.0,23621768.0,0.18524691,476.96,990342800.0,50,4328.393,True,,,4559.9185,-2.0673427e+17,1.0,14650,1,-247.40868,439.59442,0.4189424,147,10.0,,77.981064,1.0261372e+22,50.0,10.0,1.0,-247.40868,4767.987260882588,4767.9873,4999.5127,488.13025,21094.465012073517,50.0
[-0.008  0.342 -2.332 -2.183],76.60812,405950000.0,-1.0,1152.0912,-inf,4094143,1.0,1913972100.0,9.55689e-09,421.74,1913972100.0,50,3242.5369,True,,,4029.7979,-inf,405950000.0,14700,2,-244.4216,969.8136,0.4189424,147,10.0,,382.95502,inf,1.2316788e-07,10.0,405950000.0,-243.02803,4212.350415041195,4212.35,4999.6113,2599.2444,21246.97655248642,1.2316788e-07
[-0.008  0.342 -2.332 -2.183],75200.41,1.0,-1.0,845.7967,-24259496.0,4117342,1.0,22218538.0,0.11887661,463.98,1199144000000.0,50,3177.4087,True,,,3539.8572,-1.0168355e+20,1.0,14750,1,-241.23837,1459.742,0.4189424,148,10.0,,463517.44,2.4822866e+27,50.0,10.0,1.0,-241.23837,4637.150702186389,4637.1504,4999.599,3313815.8,21371.54225087166,50.0
[ 0.047  0.318 -2.334 -2.2  ],0.27215266,1757.3757,-1.0,1559.2837,-1.2732098e+19,4139303,1.0,4449391.0,7.6510815e-08,439.22,4449391.0,50,4389.8936,True,,,4999.499,-1.2732098e+19,1757.3757,14800,2,-247.26869,,0.4189424,148,10.0,,0.47468287,3.8921117e+25,0.028451513,10.0,1757.3757,-247.23444,4389.893765400466,4389.8936,4999.499,1.9593394,21504.987113714218,0.028451513
[ 0.047  0.318 -2.334 -2.2  ],135.57422,1.0,-1.0,689.23206,-26073764.0,4163579,1.0,24032870.0,0.4323186,485.52,3292181000.0,50,4383.883,True,,,4529.761,-3357355300000000.0,1.0,14850,1,-243.86057,469.7583,0.4189424,149,10.0,,381.79694,2.7062747e+18,50.0,10.0,1.0,-243.86057,4853.640878346681,4853.6406,4999.5195,1894.9856,21650.05557179451,50.0
[-0.014  0.309 -2.337 -2.211],1.2325,106895884000.0,-1.0,1392.3717,-inf,4181824,1.0,30791336.0,4.49584e-12,364.9,30791336.0,50,3122.9316,True,,,4479.8125,-inf,106895884000.0,14900,2,-253.40813,519.7197,0.4189424,149,10.0,,5.670731,inf,4.6774484e-10,10.0,106895884000.0,-243.53818,3642.6511115570506,3642.6514,4999.532,32.309856,21754.619479179382,4.6774484e-10
[-0.014  0.309 -2.337 -2.211],19.254635,1.0,-1.0,1441.3499,-18627318.0,4200896,1.0,16586329.0,0.112663515,381.44,161750380.0,50,3329.2334,True,,,4519.83,-206720430000.0,1.0,14950,1,-232.67186,479.8141,0.4189424,150,10.0,,33.223866,10242874000.0,50.0,10.0,1.0,-232.67186,3809.047323076287,3809.047,4999.644,152.90016,21861.683395385742,50.0
[ 0.017  0.306 -2.337 -2.214],4.959023,97.5469,-1.0,1311.6808,-3630735800000000.0,4223295,1.0,90751870.0,0.00013338082,447.98,91014690.0,50,4477.266,True,,,4999.6914,-3589796000000000.0,97.5469,15000,2,-240.42574,,0.4189424,150,10.0,,23.071497,3.0935562e+18,0.51257396,10.0,97.5469,-238.49213,4477.2658232882295,4477.266,4999.6914,163.09949,21984.389355182648,0.51257396
[ 0.017  0.307 -2.337 -2.214],2473.9895,1.0,-1.0,996.01294,-25585870.0,4247047,1.0,23544880.0,0.19324455,475.04,61826195000.0,50,4259.1904,True,,,4509.8394,-165830790000.0,1.0,15050,1,-249.56595,489.79233,0.4189424,151,10.0,,17296.477,2596834300.0,50.0,10.0,1.0,-249.56595,4748.983105451112,4748.983,4999.632,123549.32,22118.411564350128,50.0
[ 0.045  0.32  -2.336 -2.213],21343030.0,4.5754256,-1.0,709.6263,-1260301400.0,4271212,1.0,38825310.0,59.350803,483.3,447983800000000.0,50,4291.6245,True,,,4459.966,-1.5868363e+20,4.5754256,15100,2,-247.08636,539.6448,0.4189424,151,10.0,,83848040.0,6.04517e+27,10.927945,10.0,4.5754256,-247.17268,4831.269233543587,4831.2695,4999.6104,486440200.0,22246.4375936985,10.927945
[-0.076  0.292 -2.34  -2.22 ],132.6087,1.0,-1.0,768.1537,-3947811.0,4278061,1.0,2438554.8,0.96324736,136.98,210753700.0,50,969.84406,True,,,3909.603,-13004675000000.0,1.0,15150,1,-196.68623,389.74963,0.4189424,152,10.0,,303.51086,74244450000000.0,50.0,10.0,1.0,-196.68623,1359.593604888768,1359.5936,4299.3525,1564.6826,22292.68314266205,50.0
[-0.014  0.298 -2.333 -2.225],13.488367,156345170000.0,-1.0,1704.3695,-inf,4295027,1.0,14537937.0,9.23259e-16,339.32,14537937.0,50,3386.8987,True,,,4999.539,-inf,156345170000.0,15200,2,-249.72641,,0.4189424,152,10.0,,81.82815,inf,3.198052e-10,10.0,156345170000.0,-239.99126,3386.8986065332006,3386.8987,4999.539,581.7957,22381.855305433273,3.198052e-10
[-0.014  0.298 -2.333 -2.225],11.724857,1.0,-1.0,1581.3083,-17946264.0,4313364,1.0,15905376.0,0.09705981,366.74,129075510.0,50,3231.5076,True,,,4569.771,-52855430000.0,1.0,15250,1,-240.99896,429.75488,0.4189424,153,10.0,,16.229034,667469600.0,50.0,10.0,1.0,-240.99896,3661.26208023777,3661.2622,4999.526,75.65469,22483.12812614441,50.0
[ 0.013  0.311 -2.334 -2.217],8.428082,41.582767,-1.0,1390.4526,-226714310000000.0,4335314,1.0,30651688.0,0.0002233913,439.0,30737216.0,50,3877.495,True,,,4489.8364,-170480840000000.0,41.582767,15300,2,-247.20996,509.7383,0.4189424,153,10.0,,37.209454,6977662400000000.0,1.2024212,10.0,41.582767,-244.36308,4387.233492132215,4387.233,4999.5747,253.08798,22568.49102663994,1.2024212
[ 0.013  0.305 -2.334 -2.22 ],73606.27,1.0,-1.0,986.0434,-25545682.0,4359056,1.0,23504690.0,0.012955273,474.84,1838756900000.0,50,4706.898,True,,,4959.7085,-3.4767342e+20,1.0,15350,1,-251.0958,39.933517,0.4189424,154,10.0,,370647.6,2.9018744e+28,50.0,10.0,1.0,-251.0958,4746.831362518493,4746.831,4999.642,2496213.8,22639.165511369705,50.0
[ 0.074  0.316 -2.333 -2.229],0.38615113,1513.0046,-1.0,1141.0709,-7.4125297e+18,4382261,1.0,9516178.0,1.8145697e-07,464.1,9516178.0,50,4288.9194,True,,,4649.667,-7.4125297e+18,1513.0046,15400,2,-241.66382,349.74518,0.4189424,154,10.0,,1.2916552,1.3193147e+25,0.033046827,10.0,1513.0046,-240.76369,4638.664467867695,4638.6646,4999.412,6.6107845,22746.888494491577,0.033046827
[ 0.074  0.316 -2.333 -2.229],205.12738,1.0,-1.0,1158.4652,-23765162.0,4404849,1.0,21724232.0,0.04683204,451.76,3857610000.0,50,4494.696,True,,,4979.597,-594254400000.0,1.0,15450,1,-241.59026,19.968971,0.4189424,155,10.0,,773.2279,83685480000.0,50.0,10.0,1.0,-241.59026,4514.663959191946,4514.6646,4999.566,4358.498,22850.079648256302,50.0
[ 0.078  0.373 -2.338 -2.203],0.95158076,308.41815,-1.0,1576.5769,-3.0232747e+16,4426268,1.0,18884782.0,3.310128e-08,428.38,18884782.0,50,4280.959,True,,,4999.4595,-3.0232747e+16,308.41815,15500,2,-251.62227,,0.4189424,155,10.0,,1.9128922,2.1945942e+20,0.16211757,10.0,308.41815,-248.77762,4280.9591418520195,4280.959,4999.4595,9.277857,22958.875071525574,0.16211757
[ 0.078  0.373 -2.338 -2.203],36.831215,1.0,-1.0,1070.367,-24428672.0,4449326,1.0,22387758.0,0.08282985,461.16,787790400.0,50,3809.4016,True,,,4200.0376,-55553004000.0,1.0,15550,1,-244.74161,799.5113,0.4189424,156,10.0,,81.84759,720074800.0,50.0,10.0,1.0,-244.74161,4608.912431603748,4608.9126,4999.549,379.3334,23054.762199640274,50.0
[ 0.055  0.315 -2.347 -2.203],22.29072,768.51526,-1.0,1044.2422,-1.9887903e+17,4473024,1.0,556101600.0,6.0769945e-11,473.96,556101600.0,50,4728.0566,True,,,4989.55,-1.9887903e+17,768.51526,15600,2,-233.50066,9.9796095,0.4189424,156,10.0,,154.62968,9.496264e+21,0.06506052,10.0,768.51526,-226.45003,4738.036217478286,4738.036,4999.5293,1104.6946,23156.26704621315,0.06506052
[ 0.055  0.315 -2.347 -2.203],391.03238,1.0,-1.0,987.46765,-25472726.0,4496727,1.0,23431752.0,0.10938066,474.06,8056625000.0,50,4728.8657,True,,,4989.637,-103332910000000.0,1.0,15650,1,-241.3266,9.980344,0.4189424,157,10.0,,1677.3456,2563030300000000.0,50.0,10.0,1.0,-241.3266,4738.846065755057,4738.846,4999.6177,8879.15,23273.41028547287,50.0
[-0.007  0.311 -2.354 -2.194],392.13828,4540099600.0,-1.0,931.49133,-inf,4519641,1.0,9355911000.0,2.9512735e-16,458.28,9355911000.0,50,2989.982,True,,,3409.891,-inf,4540099600.0,15700,2,-236.53154,1589.7592,0.4189424,157,10.0,,2614.0703,inf,1.10129745e-08,10.0,4540099600.0,-236.3443,4579.741087648875,4579.741,4999.6504,18671.953,23374.375344514847,1.10129745e-08
[-0.007  0.311 -2.354 -2.194],1845129.0,1.0,-1.0,1592.6605,-20410552.0,4539557,1.0,18369570.0,0.026395757,398.32,21793000000000.0,50,3979.0703,True,,,4999.6357,-1.8440038e+22,1.0,15750,1,-251.04057,,0.4189424,158,10.0,,11455117.0,8.163219e+31,50.0,10.0,1.0,-251.04057,3979.0705516758926,3979.0703,4999.6357,81897400.0,23489.027876615524,50.0
[ 0.055  0.32  -2.356 -2.192],1.0792022,3803.9639,-1.0,892.1684,-6.267224e+19,4563650,1.0,26557138.0,3.3543413e-06,481.86,26557138.0,50,4807.0776,True,,,4989.6313,-6.267224e+19,3803.9639,15800,2,-244.65765,9.981062,0.4189424,158,10.0,,5.0885468,9.4296664e+26,0.013144184,10.0,3803.9639,-241.48549,4817.058328356941,4817.0586,4999.6123,35.765934,23608.32703256607,0.013144184
[ 0.055  0.32  -2.356 -2.192],177.50006,1.0,-1.0,888.4355,-25348878.0,4587388,1.0,23307976.0,0.17727704,474.76,4227512300.0,50,4315.759,True,,,4569.906,-14312455000000.0,1.0,15850,1,-248.958,429.62387,0.4189424,159,10.0,,477.86206,49152580000000.0,50.0,10.0,1.0,-248.958,4745.382876474633,4745.3833,4999.53,3043.0935,23721.05042886734,50.0
[-0.007  0.319 -2.354 -2.186],7.8469667,285390580000000.0,-1.0,1207.118,-inf,4608096,1.0,106708510.0,1.0419587e-17,414.16,106708510.0,50,3167.2842,True,,,4030.121,-inf,285390580000000.0,15900,2,-244.97757,969.4906,0.4189424,159,10.0,,29.706898,inf,1.7519849e-13,10.0,285390580000000.0,-238.38976,4136.774903160816,4136.775,4999.612,185.84671,23833.20603942871,1.7519849e-13
[-0.007  0.319 -2.354 -2.186],20.505764,1.0,-1.0,1186.8099,-20716758.0,4628899,1.0,18675808.0,0.07264342,416.06,283480450.0,50,3715.653,True,,,4559.854,-24432507000.0,1.0,15950,1,-243.75002,439.7399,0.4189424,160,10.0,,35.66136,140007620.0,50.0,10.0,1.0,-243.75002,4155.393112714865,4155.393,4999.5938,196.29176,23966.017513513565,50.0
[ 0.024  0.313 -2.355 -2.185],7.2860193,74.71088,-1.0,719.9376,-8649560000000000.0,4652892,1.0,119414330.0,0.0006062591,479.86,117505100.0,50,3407.0063,True,,,3609.8965,-1.0723752e+16,74.71088,16000,2,-240.33981,1389.5781,0.4189424,160,10.0,,29.799475,2.7611325e+19,0.6692466,10.0,74.71088,-238.37769,4796.584459585853,4796.5845,4999.4746,168.2871,24113.012274503708,0.6692466
[ 0.024  0.315 -2.355 -2.179],971.3314,1.0,-1.0,1093.6837,-24738910.0,4676087,1.0,22697922.0,0.14434972,463.9,23963562000.0,50,4637.001,True,,,4999.636,-3.157727e+20,1.0,16050,1,-241.82544,,0.4189424,161,10.0,,5720.7764,2.3937943e+28,50.0,10.0,1.0,-241.82544,4637.001211441477,4637.001,4999.636,40850.56,24267.680025100708,50.0
[-0.033  0.341 -2.356 -2.18 ],23.978348,2299732.5,-1.0,1384.049,-inf,4691393,1.0,599262800.0,6.3447327e-09,306.12,599262800.0,50,2352.663,True,,,4299.679,-inf,2299732.5,16100,2,-233.8831,699.90375,0.4189424,161,10.0,,109.958824,inf,2.1741658e-05,10.0,2299732.5,-234.70413,3052.566747080507,3052.567,4999.583,662.0432,24367.469325065613,2.1741658e-05
[-0.033  0.341 -2.356 -2.18 ],7.251739,1.0,-1.0,1332.3923,-15546345.0,4708559,1.0,13505416.0,0.06883201,343.32,58951050.0,50,2515.2227,True,,,4089.8691,-43907720000.0,1.0,16150,1,-230.49898,909.7074,0.4189424,162,10.0,,9.245108,461607780.0,50.0,10.0,1.0,-230.49898,3424.9302020327996,3424.9304,4999.5767,45.897747,24442.769936084747,50.0
[-2.101e-03  3.476e-01 -2.355e+00 -2.179e+00],4.8730254,151.48048,-1.0,880.5442,-8840633400000000.0,4731775,1.0,53998790.0,0.00013030696,464.32,53998790.0,50,3280.9106,True,,,3639.7288,-8840633400000000.0,151.48048,16200,2,-252.51984,1359.8191,0.4189424,162,10.0,,21.035376,1.876442e+19,0.33007553,10.0,151.48048,-251.99829,4640.729648699296,4640.7295,4999.548,145.72037,24594.750512838364,0.33007553
[-2.101e-03  3.476e-01 -2.355e+00 -2.179e+00],31505.287,1.0,-1.0,1241.4047,-22379330.0,4753472,1.0,20338348.0,0.7382206,433.94,786359060000.0,50,4335.581,True,,,4999.6294,-2.1630323e+22,1.0,16250,1,-249.0291,,0.4189424,163,10.0,,114757.41,1.1232229e+32,50.0,10.0,1.0,-249.0291,4335.581008266391,4335.581,4999.6294,609692.0,24720.93769311905,50.0
