Penalization,MinIW,OptimizationReturnMin,InitialReturnMin,Bound,TimestepsSoFar,InitialReturnMean,TimeElapsed,MeanEntropy,EmpiricalD2Arithmetic,InitialReturnStd,DivergenceHarmonic,ReturnMeanIW,OptimizationReturnMax,MaxIW,EpLenMean,MinBehavPdf,EpThisIter,Weights,StdWReturnMean,OptimizationReturnMean,StdIW,Iteration,EpRewMean,EpisodesSoFar,Inner Iteration,VarianceInitializer,ReturnStepMaxmin,WReturnMean,LearnableVariance,Epsilon,ReturnStepMax,InitialBound,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0,ESSRenyiArithmetic,MeanIW,MinTargetPdf,InitialReturnMax
True,2.528578e-32,,9.982029,-inf,243165,1342.3169,877.6289565563202,0.4189424,4.7031065e+19,942.7458,inf,420990.34,4988.6704,7.0793624,135.26,-226.78969,50,[-0.099  0.544 -1.01  -1.629],,1332.335,1.0607032,31,1342.3169349961595,3100,2,-1.0,9.999999,420990.34,,1.0,9.999999,-inf,1.0631272e-18,4.7031065e+19,4.7031065e+19,1.0631272e-18,0.25099936,-232.40796,4998.6523
True,0.00319653,,,-3.526391e+20,248691,1094.7704,913.0960988998413,0.4189424,1.0,659.758,3.8454827e+29,38618325000.0,2639.0664,183731.56,110.52,-106.40294,50,[-0.099  0.544 -1.01  -1.629],,1094.7704,36349.082,32,1094.7703630496655,3150,1,-1.0,10.0,1633802.8,,1.0,10.0,-2202469.0,50.0,1.0,1.0,50.0,9197.729,-106.40294,2639.0664
True,1.4519489e-13,,,-inf,254680,1187.4103,951.8328278064728,0.4189424,93650080.0,601.32837,inf,1765513.2,2638.9775,70.31137,119.78,-113.66432,50,[-0.207  0.516 -1.055 -1.665],,1187.4103,12.737418,32,1187.410331036939,3200,2,-1.0,10.0,1765513.2,,1.0,10.0,-inf,5.339024e-07,93650080.0,93650080.0,5.339024e-07,3.1984243,-122.30811,2638.9775
True,0.045773357,,269.92017,-4.31905e+16,261038,1261.1885,991.2540800571442,0.4189424,1.0,556.6262,5.511538e+21,36719110000.0,2399.387,2493530.0,127.16,-115.80254,50,[-0.207  0.516 -1.055 -1.665],,991.2683,348597.72,33,1261.1885151021647,3250,1,-1.0,10.0,1900429.1,,1.0,10.0,-2482203.0,50.0,1.0,1.0,50.0,54873.387,-115.80254,2669.3071
True,2.1951873e-13,,59.92067,-inf,266705,1122.9681,1023.856055021286,0.4189424,2769621.8,641.8519,inf,10099330.0,2869.4048,111.5403,113.34,-120.60098,50,[-0.156  0.62  -1.063 -1.617],,1063.0475,18.151487,33,1122.968155532897,3300,2,-1.0,10.0,10099330.0,,1.0,10.0,-inf,1.8053006e-05,2769621.8,2769621.8,1.8053006e-05,4.166462,-135.17465,2929.3254
True,0.15628779,,29.951828,-6340454400000.0,272110,1070.5746,1056.3974316120148,0.4189424,1.0,706.68774,102497160000000.0,563433700.0,2739.4485,2589.1108,108.1,-108.84333,50,[-0.156  0.62  -1.063 -1.617],,1040.6227,392.5429,34,1070.5745825725396,3350,1,-1.0,10.0,1645537.5,,1.0,10.0,-2271759.5,50.0,1.0,1.0,50.0,95.650536,-108.84333,2769.4004
True,2.653254e-10,,279.8012,-5.8101625e+18,278342,1235.9908,1094.671780347824,0.4189424,2322.1624,552.995,8.616911e+25,3329171.5,2488.9187,93.797455,124.64,-109.7049,50,[-0.221  0.579 -1.161 -1.619],,956.18964,17.633873,34,1235.9907847789846,3400,2,-1.0,10.0,3329171.5,,1.0,10.0,-5.8101625e+18,0.021531656,2322.1624,2322.1624,0.021531656,5.8111153,-114.5072,2768.72
True,0.22587964,,429.7842,-8.247125e+16,284380,1197.1895,1136.088074207306,0.4189424,1.0,479.24878,1.3666063e+22,3142581800.0,2509.6467,78798.0,120.76,-118.751854,50,[-0.221  0.579 -1.161 -1.619],,767.40533,11052.482,35,1197.1894858576925,3450,1,-1.0,9.999999,1662942.0,,1.0,9.999999,-2368420.2,50.0,1.0,1.0,50.0,2095.6038,-118.751854,2939.431
True,8.633924e-18,,19.969381,-inf,291679,1449.2926,1180.4411034584045,0.4189424,131893420.0,729.065,inf,3821960.2,3089.172,190.58081,145.98,-131.83244,50,[-0.129  0.57  -1.181 -1.701],,1429.3232,26.650473,35,1449.2927440281842,3500,2,-1.0,10.0,3821960.2,,1.0,10.0,-inf,3.7909396e-07,131893420.0,131893420.0,3.7909396e-07,4.1842847,-133.86728,3109.1416
True,0.2259361,,,-8.9675976e+17,299036,1461.0564,1225.504739522934,0.4189424,1.0,1023.2011,1.9322192e+23,28114311000.0,4998.5815,162278.67,147.14,-220.52385,50,[-0.129  0.57  -1.181 -1.701],,1461.0564,24510.512,36,1461.0563303169815,3550,1,-1.0,10.0,3181625.8,,1.0,10.0,-5221725.0,50.0,1.0,1.0,50.0,6579.5605,-220.52385,4998.5815
True,1.04386014e-10,,209.82896,-1.6397294e+24,304714,1125.1489,1259.7815515995026,0.4189424,91223.54,761.3125,3.0564647e+36,6239545300.0,3179.4246,675356.9,113.56,-138.01694,50,[-0.098  0.683 -1.206 -1.666],,915.31995,94549.66,36,1125.1488761646488,3600,2,-1.0,10.0,6239545300.0,,1.0,10.0,-1.6397294e+24,0.0005481042,91223.54,91223.54,0.0005481042,13509.242,-145.17192,3389.2534
True,0.3821024,,19.96917,-20082416000.0,311188,1284.2479,1296.204781293869,0.4189424,1.0,857.7242,503189100.0,33419922.0,3288.5703,129.70232,129.48,-145.78085,50,[-0.098  0.683 -1.206 -1.666],,1264.2788,22.096136,37,1284.2479441790508,3650,1,-1.0,9.999999,2384983.5,,1.0,9.999999,-3278762.2,50.0,1.0,1.0,50.0,6.4370832,-145.78085,3308.5396
True,1.2251544,,9.983448,-8.205059e+23,316706,1093.1729,1330.2200953960419,0.4189424,1.6469024,802.2118,8.631313e+35,1730352800000.0,3278.8696,18065846.0,110.36,-138.5603,50,[-0.047  0.683 -1.238 -1.685],,1083.1896,2533357.2,37,1093.1729234241798,3700,2,-1.0,10.0,3621975.5,,1.0,10.0,-98253720.0,30.360025,1.6469024,1.6469024,30.360025,422832.16,-140.25552,3288.853
True,0.1776887,,49.9406,-842833800000.0,323209,1290.19,1363.3877155780792,0.4189424,1.0,501.79974,2518251000000.0,582955140.0,2499.6401,5713.075,130.06,-108.741425,50,[-0.296  0.687 -1.242 -1.662],,1240.2493,955.63855,38,1290.1899155615667,3750,1,-1.0,9.999999,1916393.0,,1.0,9.999999,-2447149.0,50.0,1.0,1.0,50.0,252.71347,-108.741425,2549.5808
True,1.1027979e-08,,9.980406,-1.2421317e+22,331183,1584.3628,1394.8955514431,0.4189424,22720.012,820.4842,6.4696715e+31,829348.94,4338.9863,12.184911,159.48,-205.44084,50,[-0.214  0.648 -1.285 -1.737],,1574.3823,1.7620765,38,1584.362773191725,3800,2,-1.0,10.0,829348.94,,1.0,10.0,-1.2421317e+22,0.0022007031,22720.012,22720.012,0.0022007031,0.4449991,-208.9686,4348.967
True,0.14882736,,9.979689,-29864480000.0,338740,1500.9419,1430.5975909233093,0.4189424,1.0,757.5026,719294140.0,238368350.0,3668.2048,5226.478,151.14,-154.69252,50,[-0.214  0.648 -1.285 -1.737],,1490.9622,733.5092,39,1500.9418163773835,3850,1,-1.0,10.0,2826636.5,,1.0,10.0,-3931286.8,50.0,1.0,1.0,50.0,162.72783,-154.69252,3678.1846
True,2.6876125e-11,,509.66534,-4.6750544e+17,347578,1756.9639,1472.3625881671906,0.4189424,1011.64594,709.5089,2.3996519e+23,3974215.0,2909.177,34.670822,176.76,-137.20874,50,[-0.154  0.662 -1.289 -1.744],,1247.2987,5.1741157,39,1756.9639517352434,3900,2,-1.0,10.0,3974215.0,,1.0,10.0,-4.6750544e+17,0.049424402,1011.646,1011.64594,0.049424406,1.1663275,-139.20041,3418.8423
True,0.06905239,,59.91618,-137230010000000.0,356664,1806.7344,1517.871899843216,0.4189424,1.0,1032.6395,4522677000000000.0,9016189000.0,4939.096,53530.16,181.72,-201.14738,50,[-0.154  0.662 -1.289 -1.744],,1746.8181,7486.73,40,1806.7343104574234,3950,1,-1.0,9.999999,4330633.5,,1.0,9.999999,-6371087.0,50.0,1.0,1.0,50.0,1267.3307,-201.14738,4999.012
True,5.387828e-09,,39.945442,-6.1478195e+20,365749,1806.4454,1560.1385924816132,0.4189424,7186.199,864.0952,1.5281975e+29,1079419.6,4348.7812,12.605797,181.7,-178.21194,50,[-0.139  0.585 -1.326 -1.834],,1766.5,2.0791574,40,1806.4453781402967,4000,2,-1.0,10.0,1079419.6,,1.0,10.0,-6.1478195e+20,0.006957781,7186.199,7186.199,0.006957781,0.5863515,-184.73366,4388.7266
True,0.18347746,,249.74683,-35279933000.0,374791,1798.0509,1602.794203042984,0.4189424,1.0,930.1547,260645490.0,2342912300.0,4748.8994,41336.508,180.84,-208.43115,50,[-0.139  0.585 -1.326 -1.834],,1548.304,5778.525,41,1798.0508810842389,4050,1,-1.0,10.0,4098174.5,,1.0,10.0,-6138330.0,50.0,1.0,1.0,50.0,955.7445,-208.43115,4998.6465
True,7.8866345e-09,,,-2.7259518e+18,385081,2047.494,1646.1121175289154,0.4189424,1000.902,1157.7328,1.7851525e+24,5612923.5,4998.769,58.02727,205.8,-205.79422,50,[-0.105  0.665 -1.377 -1.908],,2047.494,8.12906,41,2047.4940315452393,4100,2,-1.0,10.0,5612923.5,,1.0,10.0,-2.7259518e+18,0.049954943,1000.9019,1000.902,0.049954943,1.5340837,-210.37848,4998.769
True,0.032034285,,19.959553,-2452240000000.0,396395,2252.5215,1696.3166718482971,0.4189424,1.0,1301.2147,1422693400000.0,18447948000.0,4979.0815,45837.1,226.28,-222.3142,50,[-0.105  0.665 -1.377 -1.908],,2232.562,6413.446,42,2252.5214673600667,4150,1,-1.0,10.0,6767012.5,,1.0,10.0,-8807495.0,50.0,1.0,1.0,50.0,946.0368,-222.3142,4999.041
True,6.01692e-06,,,-2.0041391e+16,406074,1925.225,1738.2069537639618,0.4189424,343.39523,862.27045,3.085417e+20,200474190.0,3738.1633,895.75635,193.58,-162.73921,50,[-0.155  0.647 -1.408 -1.897],,1925.225,126.641335,42,1925.2248848290453,4200,2,-1.0,10.0,200474190.0,,1.0,10.0,-2.0041391e+16,0.14560482,343.39523,343.39523,0.14560482,24.202105,-161.55484,3738.1633
True,0.23032373,,289.7412,-1.3738421e+18,415925,1959.8506,1782.219307899475,0.4189424,1.0,804.5637,4.5353893e+23,31954639000.0,4708.7344,81018.21,197.02,-219.55562,50,[-0.155  0.647 -1.408 -1.897],,1670.1095,12857.952,43,1959.8505747261752,4250,1,-1.0,10.0,4488337.5,,1.0,10.0,-6528355.5,50.0,1.0,1.0,50.0,3992.8955,-219.55562,4998.4756
True,2.2058575e-12,,9.984118,-inf,426024,2009.3604,1826.403708934784,0.4189424,32578664.0,1383.2477,inf,110312210.0,4988.491,1678.7618,201.98,-221.34204,50,[-0.122  0.765 -1.425 -1.877],,1999.3761,234.98222,43,2009.3601774901385,4300,2,-1.0,10.0,110312210.0,,1.0,10.0,-inf,1.5347467e-06,32578666.0,32578664.0,1.5347468e-06,33.906055,-231.71907,4998.475
True,0.35503,,,-195679810000.0,435992,1983.3118,1876.963371515274,0.4189424,1.0,1352.2723,9160068000.0,407839940.0,4998.8267,6714.106,199.36,-198.48032,50,[-0.122  0.765 -1.425 -1.877],,1983.3118,939.1671,44,1983.3118030697328,4350,1,-1.0,10.0,5762166.0,,1.0,10.0,-7802470.5,50.0,1.0,1.0,50.0,164.1338,-198.48032,4998.8267
True,0.00013515915,,19.961277,-4.012165e+19,446038,1999.5044,1925.5054769515991,0.4189424,1512.8647,1508.4276,3.866264e+26,5337971.0,4979.11,23.675215,200.92,-227.42427,50,[-0.073  0.772 -1.444 -1.909],,1979.5431,3.2863114,44,1999.504439387089,4400,2,-1.0,10.0,5337971.0,,1.0,10.0,-4.012165e+19,0.03304988,1512.8647,1512.8647,0.03304988,1.0425115,-228.09065,4999.0713
True,0.09838389,,9.981676,-5518576300000.0,456860,2154.0366,1971.52863407135,0.4189424,1.0,1531.7603,7314327700000.0,623876860.0,4988.8467,1056.3934,216.44,-222.97467,50,[-0.073  0.772 -1.444 -1.909],,2144.055,150.30157,45,2154.036709702023,4450,1,-1.0,10.0,6986164.0,,1.0,10.0,-9026471.0,50.0,1.0,1.0,50.0,31.13507,-222.97467,4998.828
True,6.3061805e-07,,229.85977,-3.961531e+20,468107,2239.091,2012.817230939865,0.4189424,4902.293,1284.5195,3.7684494e+28,13534555.0,4769.4917,95.49869,224.94,-229.91232,50,[-0.121  0.744 -1.46  -1.931],,2009.2314,14.858973,45,2239.0910568168956,4500,2,-1.0,10.0,13534555.0,,1.0,10.0,-3.961531e+20,0.010199308,4902.293,4902.293,0.010199308,3.8063064,-230.88045,4999.3516
True,0.16969408,,,-779729440000.0,480059,2380.6592,2067.7719769477844,0.4189424,1.0,1472.1765,145926000000.0,181369780.0,4999.322,391.5958,239.04,-242.6233,50,[-0.121  0.744 -1.46  -1.931],,2380.6592,63.822044,46,2380.6589339044813,4550,1,-1.0,9.999999,7834840.5,,1.0,9.999999,-9875553.0,50.0,1.0,1.0,50.0,29.42632,-242.6233,4999.322
True,1.6617634e-11,,279.82993,-1.5369617e+22,491037,2185.555,2115.1895818710327,0.4189424,9231.618,1290.1599,5.6746504e+31,2069506.9,4719.0137,3.0972307,219.56,-222.80525,50,[-0.069  0.72  -1.469 -1.953],,1905.7249,0.70493335,46,2185.554827590562,4600,2,-1.0,10.0,2069506.9,,1.0,10.0,-1.5369617e+22,0.0054161684,9231.618,9231.618,0.0054161684,0.41113576,-226.91592,4998.8438
True,0.12035133,,259.84515,-7463033000000.0,504946,2772.2935,2169.9241845607758,0.4189424,1.0,1580.5515,13370704000000.0,1111977900.0,4739.459,2830.9407,278.18,-213.08197,50,[-0.069  0.72  -1.469 -1.953],,2512.4482,395.2914,47,2772.293429135338,4650,1,-1.0,10.0,10183754.0,,1.0,10.0,-12224456.0,50.0,1.0,1.0,50.0,74.492516,-213.08197,4999.304
True,1.0256959e-08,,,-2.7206022e+18,516569,2314.116,2220.0094962120056,0.4189424,1324.3517,1252.1816,1.7784493e+24,6404199000.0,4998.5605,17693.361,232.46,-192.85413,50,[-0.111  0.682 -1.487 -1.975],,2314.116,2481.8594,47,2314.1157694416556,4700,2,-1.0,10.0,6404199000.0,,1.0,10.0,-2.7206022e+18,0.037754323,1324.3517,1324.3517,0.037754323,385.95325,-192.98654,4998.5605
True,0.09197503,,259.79254,-782143300000.0,528360,2348.0708,2273.806347131729,0.4189424,1.0,1198.4545,146558750000.0,1123708500.0,4738.836,3541.38,235.82,-202.95439,50,[-0.111  0.682 -1.487 -1.975],,2088.2783,515.30194,48,2348.070854809673,4750,1,-1.0,10.0,6949730.0,,1.0,10.0,-8989876.0,50.0,1.0,1.0,50.0,152.7759,-202.95439,4998.6284
True,2.3942343e-05,,,-4.7952042e+20,540353,2388.7642,2323.4468376636505,0.4189424,6305.449,1489.4344,5.521596e+28,2411866.8,4999.3115,9.749555,239.86,-213.61182,50,[-0.068  0.725 -1.492 -1.96 ],,2388.7642,1.5367705,48,2388.763974787481,4800,2,-1.0,10.0,2411866.8,,1.0,10.0,-4.7952042e+20,0.007929649,6305.449,6305.449,0.007929649,0.4928319,-215.44608,4999.3115
True,0.25828317,,9.981277,-18674760000000.0,552499,2419.227,2365.6988604068756,0.4189424,1.0,1543.1537,83715570000000.0,5023650300.0,4989.1016,9668.57,242.92,-236.63148,50,[-0.068  0.725 -1.492 -1.96 ],,2409.2458,1491.2305,49,2419.2270478503433,4850,1,-1.0,10.0,8233982.0,,1.0,10.0,-10274500.0,50.0,1.0,1.0,50.0,323.76733,-236.63148,4999.083
True,2.8633318e-09,,19.963947,-1.443546e+17,565709,2631.5315,2418.5942866802216,0.4189424,933.1979,1111.4553,5.0053355e+21,18955228.0,4978.998,58.403908,264.2,-230.66888,50,[-0.112  0.691 -1.519 -1.972],,2611.5676,8.405526,49,2631.5316092614457,4900,2,-1.0,10.0,18955228.0,,1.0,10.0,-1.443546e+17,0.053579204,933.1979,933.1979,0.053579204,2.227814,-233.73822,4998.962
True,0.1622794,,29.944588,-75525980000000.0,578090,2465.4673,2469.1301283836365,0.4189424,1.0,1216.5868,1403658300000000.0,1981384700.0,4938.8374,6221.957,247.62,-226.25949,50,[-0.112  0.691 -1.519 -1.972],,2435.5227,1184.1401,50,2465.4672383621514,4950,1,-1.0,10.0,7558611.5,,1.0,10.0,-9574468.0,50.0,1.0,1.0,50.0,364.70966,-226.25949,4968.782
True,4.64559e-09,,249.7506,-inf,593828,3139.4587,2539.383734703064,0.4189424,128137.22,1569.9923,inf,9873087.0,4749.6006,23.59011,314.76,-259.01453,50,[-0.054  0.693 -1.533 -1.992],,2889.708,3.3892705,50,3139.4585281756604,5000,2,-1.0,10.0,9873087.0,,1.0,10.0,-inf,0.0003902067,128137.22,128137.22,0.0003902067,0.85250443,-261.52554,4999.351
True,0.11622211,,289.7664,-2723999500000000.0,607871,2799.0837,2603.672378540039,0.4189424,1.0,1446.0413,1.7823662e+18,14926347000.0,4709.15,35400.715,280.86,-229.47484,50,[-0.054  0.693 -1.533 -1.992],,2509.3171,4986.718,51,2799.083703444296,5050,1,-1.0,10.0,9925905.0,,1.0,10.0,-11966290.0,50.0,1.0,1.0,50.0,848.13556,-229.47484,4998.9165
True,9.680764e-09,,9.979997,-8.270932e+19,620510,2517.739,2663.428105354309,0.4189424,5631.425,1227.1013,1.6431381e+27,21596016.0,4989.0015,134.72408,252.78,-213.80971,50,[-0.104  0.658 -1.546 -1.999],,2507.759,18.845984,51,2517.7388789062234,5100,2,-1.0,10.0,21596016.0,,1.0,10.0,-8.270932e+19,0.008878748,5631.425,5631.425,0.008878748,3.4957101,-221.31693,4998.9814
True,0.0062731784,,,-203840940000000.0,632660,2419.5642,2725.4995696544647,0.4189424,1.0,1061.1382,9977737000000000.0,14588272000.0,4999.136,60117.656,243.0,-194.52104,50,[-0.104  0.658 -1.546 -1.999],,2419.5642,10380.9795,52,2419.5642835264835,5150,1,-1.0,10.0,6980305.0,,1.0,10.0,-9020867.0,50.0,1.0,1.0,50.0,3877.394,-194.52104,4999.136
True,3.9535178e-10,,,-inf,649113,3282.4128,2797.678818464279,0.4189424,58799548.0,1585.6593,inf,10223795.0,4999.2188,22.065706,329.06,-222.75348,50,[-0.044  0.669 -1.556 -1.994],,3282.4128,3.1657405,52,3282.41286499817,5200,2,-1.0,10.0,10223795.0,,1.0,10.0,-inf,8.503466e-07,58799550.0,58799548.0,8.503467e-07,0.73621225,-232.57376,4999.2188
True,0.26996073,,49.92874,-1180473800000000.0,663637,2895.8596,2857.6965293884277,0.4189424,1.0,1661.5752,3.34666e+17,3253634000.0,4949.2363,5195.151,290.48,-218.05,50,[-0.044  0.669 -1.556 -1.994],,2845.9312,731.8894,53,2895.8600198139525,5250,1,-1.0,10.0,11146837.0,,1.0,10.0,-13187427.0,50.0,1.0,1.0,50.0,143.96202,-218.05,4999.165
True,1.0753666e-09,,,-5.9274023e+22,678678,2998.3293,2923.1399879455566,0.4189424,23480.57,1332.6318,8.43695e+32,4703293400.0,4999.2935,10364.319,300.82,-232.25375,50,[-0.093  0.642 -1.574 -2.015],,2998.3293,1450.8267,53,2998.3295454060867,5300,2,-1.0,10.0,4703293400.0,,1.0,10.0,-5.9274023e+22,0.0021294202,23480.57,23480.57,0.0021294202,208.5958,-233.84471,4999.2935
True,0.053096812,,,-1464556200000000.0,692857,2826.2878,2974.521436214447,0.4189424,1.0,1357.7856,5.1512573e+17,32989868000.0,4999.1094,76636.305,283.58,-225.89478,50,[-0.093  0.642 -1.574 -2.015],,2826.2878,11649.428,54,2826.2879909981066,5350,1,-1.0,10.0,9831486.0,,1.0,10.0,-11872029.0,50.0,1.0,1.0,50.0,3085.22,-225.89478,4999.1094
True,1.8177289e-07,,19.96378,-inf,709610,3342.5557,3063.28230881691,0.4189424,303959970.0,1707.8966,inf,9959369.0,4979.3887,49.982197,335.06,-228.11288,50,[-0.031  0.641 -1.579 -2.024],,3322.5918,7.0565367,54,3342.5555836616963,5400,2,-1.0,10.0,9959369.0,,1.0,10.0,-inf,1.6449535e-07,303959970.0,303959970.0,1.6449535e-07,1.4039334,-228.42313,4999.3525
True,0.353851,,259.83102,-2.2516916e+16,724870,3044.6084,3133.5127692222595,0.4189424,1.0,1779.53,1.2174514e+20,4835305000.0,4739.528,9532.045,305.2,-254.58745,50,[-0.031  0.641 -1.579 -2.024],,2784.7776,1333.738,55,3044.6084658387454,5450,1,-1.0,10.0,12436367.0,,1.0,10.0,-14477117.0,50.0,1.0,1.0,50.0,195.99825,-254.58745,4999.359
True,2.6457256e-09,,49.915073,-1.11900166e+21,740517,3119.9707,3208.866199731827,0.4189424,10158.619,1361.1952,3.0065777e+29,15564695.0,4949.5103,29.507475,312.94,-238.11266,50,[-0.086  0.644 -1.6   -2.047],,3070.056,5.4104385,55,3119.9710179080926,5500,2,-1.0,10.0,15564695.0,,1.0,10.0,-1.11900166e+21,0.004921929,10158.619,10158.619,0.004921929,2.040461,-236.68666,4999.4253
True,0.0076311347,,9.981984,-193970440000000.0,755566,3000.1733,3279.2628388404846,0.4189424,1.0,1249.6956,9031244000000000.0,31988105000.0,4989.418,169359.62,300.98,-220.47733,50,[-0.086  0.644 -1.6   -2.047],,2990.1912,24279.738,56,3000.1735464556427,5550,1,-1.0,10.0,10562780.0,,1.0,10.0,-12603562.0,50.0,1.0,1.0,50.0,4739.9985,-220.47733,4999.4
True,8.923588e-07,,9.980994,-2.5949725e+17,765737,2023.6954,3324.4255287647247,0.4189424,1288.0444,999.08496,2.486865e+22,84339110.0,4479.2935,589.9126,203.42,-179.63327,50,[-0.143  0.651 -1.6   -2.024],,2013.7144,82.522964,56,2023.6953660654735,5600,2,-1.0,10.0,84339110.0,,1.0,10.0,-2.5949725e+17,0.03881854,1288.0444,1288.0444,0.03881854,12.580894,-183.97452,4489.2744
True,0.12480804,,289.76712,-3276117600000.0,777724,2387.2634,3378.687310218811,0.4189424,1.0,1099.9186,2577179600000.0,531186660.0,4709.2104,937.7568,239.74,-231.81328,50,[-0.143  0.651 -1.6   -2.024],,2097.4963,190.39998,57,2387.263473058072,5650,1,-1.0,10.0,6908848.0,,1.0,10.0,-8949279.0,50.0,1.0,1.0,50.0,96.97589,-231.81328,4998.9775
True,1.4990399e-12,,39.937077,-inf,792835,3012.4084,3492.9685566425323,0.4189424,839152.5,1247.025,inf,145424020.0,4959.4307,849.2765,302.22,-231.12936,50,[-0.082  0.647 -1.602 -2.037],,2972.4712,119.209885,57,3012.4086347992165,5700,2,-1.0,10.0,145424020.0,,1.0,10.0,-inf,5.9583926e-05,839152.5,839152.5,5.9583926e-05,20.743782,-234.44843,4999.3677
True,0.044189066,,29.952866,-623026600000000.0,807165,2856.9736,3581.3737292289734,0.4189424,1.0,1397.4927,9.321427e+16,12740657000.0,4969.254,11473.83,286.6,-233.69061,50,[-0.082  0.647 -1.602 -2.037],,2827.0212,3100.7966,58,2856.97394890871,5750,1,-1.0,10.0,10115286.0,,1.0,10.0,-12155909.0,50.0,1.0,1.0,50.0,1546.2722,-233.69061,4999.2065
True,3.5774637e-08,,19.967,-inf,822905,3140.1438,3663.167858362198,0.4189424,7207454.0,1659.6805,inf,4038017.2,4979.22,11.220642,314.8,-245.88353,50,[-0.027  0.674 -1.605 -2.028],,3120.1768,1.6646949,58,3140.1435644575104,5800,2,-1.0,10.0,4038017.2,,1.0,10.0,-inf,6.9372622e-06,7207454.0,7207454.0,6.9372622e-06,0.5268096,-248.19116,4999.187
True,0.8316899,,,-1215510100000000.0,836435,2697.425,3736.205640077591,0.4189424,1.0,1695.2446,3.5482288e+17,803033200.0,4999.183,443.41803,270.6,-229.76947,50,[-0.027  0.674 -1.605 -2.028],,2697.425,86.71948,59,2697.424751146177,5850,1,-1.0,10.0,10149954.0,,1.0,10.0,-12190557.0,50.0,1.0,1.0,50.0,50.588223,-229.76947,4999.183
True,8.3801596e-13,,259.8431,-3.7812845e+24,852984,3300.3584,3829.8109526634216,0.4189424,175102.44,1208.4777,3.433922e+36,541149300.0,4739.292,1858.0499,330.98,-240.96558,50,[-0.06   0.557 -1.763 -1.877],,3040.5156,260.0194,59,3300.3584417222196,5900,2,-1.0,10.0,541149300.0,,1.0,10.0,-3.7812845e+24,0.00028554714,175102.44,175102.44,0.00028554714,39.88532,-249.4391,4999.1353
True,0.029818263,,9.981429,-1.995863e+16,870025,3399.5579,3941.4083564281464,0.4189424,1.0,1434.1827,9.564905e+19,19155700000.0,4989.4175,32656.738,340.82,-235.12817,50,[-0.06   0.557 -1.763 -1.877],,3389.577,6398.701,60,3399.558105199438,5950,1,-1.0,10.0,13613876.0,,1.0,10.0,-15654662.0,50.0,1.0,1.0,50.0,2380.1978,-235.12817,4999.399
True,3.4557765e-08,,269.73224,-inf,887967,3582.1382,4049.1516828536987,0.4189424,72777300.0,1650.5659,inf,10218677.0,4729.623,19.321672,358.84,-233.7949,50,[ 2.737e-04  5.438e-01 -1.765e+00 -1.890e+00],,3312.4055,3.475214,60,3582.138030377771,6000,2,-1.0,10.0,10218677.0,,1.0,10.0,-inf,6.8702747e-07,72777300.0,72777300.0,6.8702747e-07,0.8059923,-234.21892,4999.3555
True,0.0109919775,,279.76584,-1.9603463e+19,906109,3622.5522,4150.398317575455,0.4189424,1.0,1719.2461,9.228304e+25,555576700.0,4719.5293,515.59973,362.84,-244.06187,50,[ 2.737e-04  5.438e-01 -1.765e+00 -1.890e+00],,3342.7866,76.96017,61,3622.5523201915985,6050,1,-1.0,10.0,16078692.0,,1.0,10.0,-18119394.0,50.0,1.0,1.0,50.0,24.386353,-244.06187,4999.295
True,2.6754107e-10,,339.69464,-inf,921656,3099.8735,4233.299768924713,0.4189424,29902300.0,1353.6714,inf,975830850.0,4659.191,1898.8641,310.94,-223.86983,50,[-0.055  0.517 -1.772 -1.896],,2760.179,265.8358,61,3099.8734376505668,6100,2,-1.0,9.999999,975830850.0,,1.0,9.999999,-inf,1.6721121e-06,29902300.0,29902300.0,1.6721121e-06,42.34686,-229.2001,4998.8857
True,0.16832985,,39.945053,-3.965345e+18,938932,3447.5813,4323.219189167023,0.4189424,1.0,1504.6744,3.776091e+24,130140410000.0,4959.2803,932752.7,345.52,-228.4116,50,[-0.055  0.517 -1.772 -1.896],,3407.6365,130581.37,62,3447.5814110721326,6150,1,-1.0,10.0,14149863.0,,1.0,10.0,-16190507.0,50.0,1.0,1.0,50.0,22653.385,-228.4116,4999.225
True,8.567964e-06,,9.980273,-inf,957137,3634.7632,4400.921585321426,0.4189424,13063869.0,1693.3799,inf,1014397.6,4989.485,0.95538837,364.1,-242.92625,50,[ 0.005  0.529 -1.774 -1.905],,3624.7825,0.17136966,62,3634.7627710141332,6200,2,-1.0,10.0,1014397.6,,1.0,10.0,-inf,3.82735e-06,13063869.0,13063869.0,3.82735e-06,0.09308815,-245.1856,4999.4653
True,0.21418636,,9.983534,-620345400000.0,976838,3935.123,4493.438661336899,0.4189424,1.0,1604.2598,92238010000.0,543396600.0,4989.462,556.47644,394.02,-234.34926,50,[ 0.005  0.529 -1.774 -1.905],,3925.1394,81.479385,63,3935.1229244052283,6250,1,-1.0,10.0,18058840.0,,1.0,10.0,-20099668.0,50.0,1.0,1.0,50.0,27.86828,-234.34926,4999.4453
