Weights,OptimizationReturnMax,InitialReturnMin,ESSRenyiHarmonic,Iteration,MinIW,DivergenceHarmonic,Epsilon,MeanD2-0,EpisodesSoFar,InitialReturnMean,StdIW,Bound,Penalization,InitialReturnStd,MinTargetPdf,ReturnMeanIW,StdWReturnMean,ReturnStepMax,OptimizationReturnMin,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMax,Inner Iteration,MinBehavPdf,EpLenMean,TimestepsSoFar,EpThisIter,EpRewMean,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,ESSRenyiArithmetic,MaxIW,ReturnStepMaxmin,TimeElapsed,MeanIW,LearnableVariance,WReturnMean,MeanEntropy
[ 0.046  0.62  -3.989 -4.021],4119.827,879.5437,0.39141834,411,0.17286418,8.786927e+19,1.0,127.74057,41100,4916.2983,165899940.0,-1.9771747e+16,True,576.6793,-243.00171,642245200000000.0,,9.999999,,-1.0,127.74057,4999.371,2,-241.18526,491.78,17333443,50,4916.298212828053,4036.7542,-3478553000000000.0,127.74056,0.39141834,1185502600.0,9.999999,72262.19065332413,25710092.0,,287337180.0,0.4189424
[ 0.171  0.62  -3.983 -4.031],4559.168,439.6435,50.0,412,0.038744636,1005792500000.0,1.0,1.0,41150,3845.4475,137.45369,-2047551900000.0,True,1427.0201,-241.66302,1380027800.0,,9.999999,,-1.0,1.0,4998.8115,1,-241.66302,385.2,17352703,50,3845.44761854048,3405.8044,-18864126.0,1.0,50.0,713.50574,9.999999,72321.64461755753,69.60896,,16823852.0,0.4189424
[ 0.125  0.659 -3.994 -4.017],4999.2397,,0.14604858,412,1.1951111e-05,1.1969974e+22,1.0,342.35184,41200,4465.0566,286.43402,-2.2325896e+17,True,1307.9543,-253.4724,868729400.0,,10.0,,-1.0,342.35184,4999.2397,2,-252.96942,446.84,17375045,50,4465.056543895386,4465.0566,-5456660000000000.0,342.35184,0.14604858,1851.7098,10.0,72396.1001405716,57.133,,168629360.0,0.4189424
[ 0.179  0.68  -3.987 -4.012],4999.416,,50.0,413,0.08793544,598599800000.0,1.0,1.0,41250,3699.3474,511.59915,-1582400100000.0,True,1683.1587,-243.03761,3476177000.0,,10.0,,-1.0,1.0,4999.416,1,-243.03761,370.6,17393575,50,3699.3477044383226,3699.3474,-18558968.0,1.0,50.0,2545.2393,10.0,72452.1948685646,153.60428,,16518196.0,0.4189424
[ 0.134  0.638 -3.997 -4.011],4999.1445,,0.02844595,413,5.1342197e-10,3.3696476e+25,1.0,1757.7195,41300,4544.925,57.987297,-1.184508e+19,True,1183.6056,-253.39308,283888770.0,,9.999999,,-1.0,1757.7195,4999.1445,2,-246.47354,454.82,17416316,50,4544.925238487133,4544.925,-1.184508e+19,1757.7195,0.02844595,408.86996,9.999999,72527.4772245884,11.798378,,283888770.0,0.4189424
[ 0.134  0.638 -3.997 -4.011],4079.538,919.4122,50.0,414,0.20479947,78205090000000.0,1.0,1.0,41350,4559.0625,2833.6692,-18062020000000.0,True,964.7638,-245.94087,18157967000.0,,9.999999,,-1.0,1.0,4998.95,1,-245.94087,456.32,17439132,50,4559.062736967752,3639.6506,-23756216.0,1.0,50.0,14558.605,9.999999,72601.92327165604,730.32263,,21715822.0,0.4189424
[ 0.177  0.682 -3.993 -4.019],4998.741,,0.084572755,414,9.729305e-08,3.469966e+21,1.0,591.207,41400,3978.067,71.725,-1.2018169e+17,True,1548.1193,-242.75644,312373340.0,,10.0,,-1.0,591.207,4998.741,2,-234.68367,398.4,17459052,50,3978.067144446482,3978.067,-1.2018169e+17,591.207,0.084572755,508.67615,10.0,72676.94281244278,12.58724,,312373340.0,0.4189424
[ 0.177  0.682 -3.993 -4.019],4989.1313,9.980473,50.0,415,0.040998742,1.01379564e+34,1.0,1.0,41450,3877.257,1466775700.0,-2.0545432e+23,True,1474.5366,-236.79333,5233693600000000.0,,9.999999,,-1.0,1.0,4999.112,1,-236.79333,388.4,17478472,50,3877.257003497789,3867.2766,-19247904.0,1.0,50.0,10476685000.0,9.999999,72744.51181936264,218763200.0,,17207380.0,0.4189424
[ 0.06   0.695 -4.016 -4.054],3260.478,1738.7993,5.5319616e-32,415,,inf,1.0,9.038385e+32,41500,4933.4243,0.15290321,-inf,True,456.37515,-268.99875,553884.9,,10.0,,-1.0,9.038385e+32,4999.2773,2,-239.61755,493.5,17503147,50,4933.424242494781,3194.625,-inf,9.038385e+32,5.5319616e-32,1.0924352,10.0,72847.42835521698,0.022167698,,553884.9,0.4189424
[ 0.06   0.695 -4.016 -4.054],4999.3594,,50.0,416,0.66775155,1.7273311e+36,1.0,1.0,41550,4898.49,2721881.0,-2.6820744e+24,True,699.78436,-256.7258,14432677000000.0,,10.0,,-1.0,1.0,4999.3594,1,-256.7258,490.02,17527648,50,4898.490415236882,4898.49,-26525638.0,1.0,50.0,19317458.0,10.0,72941.25086951256,577847.2,,24484908.0,0.4189424
[ 0.093  0.616 -3.993 -4.142],4998.9775,,1.4026096e-13,416,2.3824721e-20,inf,1.0,356478400000000.0,41600,4323.214,0.6057948,-inf,True,1562.9231,-262.90366,24498.293,,10.0,,-1.0,356478400000000.0,4998.9775,2,-245.22438,432.68,17549282,50,4323.214125096677,4323.214,-inf,356478400000000.0,1.4026096e-13,4.1312146,10.0,73028.3992638588,0.12469013,,24498.293,0.4189424
[ 0.093  0.616 -3.993 -4.142],4998.994,,50.0,417,0.12808596,122086830000000.0,1.0,1.0,41650,4407.207,151.43834,-22546611000000.0,True,1364.6613,-250.96324,1415952600.0,,10.0,,-1.0,1.0,4998.994,1,-250.96324,441.14,17571339,50,4407.207359149855,4407.207,-23326202.0,1.0,50.0,785.5961,10.0,73119.52475500107,61.61334,,21285776.0,0.4189424
[ 0.033  0.63  -4.    -4.132],4529.4814,469.71564,1.3683102e-06,417,2.0557177e-11,inf,1.0,36541420.0,41700,4801.192,2.0650682,-inf,True,839.6221,-269.56744,16635024.0,,10.0,,-1.0,36541420.0,4999.1973,2,-264.58102,480.34,17595356,50,4801.191641546289,4331.4756,-inf,36541420.0,1.3683102e-06,10.428828,10.0,73223.65287208557,0.668804,,16635024.0,0.4189424
[ 0.033  0.63  -4.    -4.132],4659.265,339.78546,50.0,418,0.017485974,507956700000.0,1.0,1.0,41750,4730.748,339.8585,-1457199600000.0,True,982.0283,-244.03801,2937148000.0,,9.999998,,-1.0,1.0,4999.051,1,-244.03801,473.3,17619021,50,4730.748489074489,4390.963,-25384826.0,1.0,50.0,2171.1536,9.999998,73333.22559928894,125.78368,,23344360.0,0.4189424
[ 0.068  0.682 -3.999 -4.137],4989.242,9.981154,0.023792753,418,3.346184e-08,3.0729299e+25,1.0,2101.4802,41800,4807.1562,32.70898,-1.1311904e+19,True,937.3228,-249.99908,126803704.0,,10.0,,-1.0,2101.4802,4999.223,2,-248.83707,480.92,17643067,50,4807.156458031826,4797.176,-1.1311904e+19,2101.4802,0.023792753,233.59357,10.0,73480.19785785675,5.139147,,126803704.0,0.4189424
[ 0.068  0.682 -3.999 -4.137],4529.409,469.67603,50.0,419,0.004707004,1.2706015e+22,1.0,1.0,41850,4808.3413,99811.06,-2.300073e+17,True,792.60254,-239.3773,752915800000.0,,10.0,,-1.0,1.0,4999.0854,1,-239.3773,481.06,17667120,50,4808.341096940957,4338.665,-25788856.0,1.0,50.0,544161.2,10.0,73647.23951673508,30141.398,,23748360.0,0.4189424
[ 0.134  0.689 -4.03  -4.036],4649.4683,349.68463,0.0009580307,419,7.963015e-12,1.3172962e+34,1.0,52190.395,41900,4531.7217,2.1182358,-2.342011e+23,True,1282.8308,-252.93454,8269790.0,,10.0,,-1.0,52190.395,4999.153,2,-246.184,453.5,17689795,50,4531.721695901963,4182.037,-2.342011e+23,52190.395,0.0009580307,15.14425,10.0,73790.02101111412,0.3339523,,8269790.0,0.4189424
[ 0.134  0.689 -4.03  -4.036],4619.624,379.6836,50.0,420,0.05989909,190185900000.0,1.0,1.0,41950,4606.736,16216.512,-954652000000.0,True,1092.2659,-223.12004,64706850000.0,,10.0,,-1.0,1.0,4999.3076,1,-223.12004,461.0,17712845,50,4606.735595371546,4227.052,-24455740.0,1.0,50.0,100028.87,10.0,73950.8198685646,3292.7312,,22415058.0,0.4189424
[ 0.095  0.734 -4.037 -4.017],4089.7944,909.46826,0.24981242,420,1.9197807e-06,5.1813024e+20,1.0,200.15018,42000,4872.0103,266.37338,-4.6450003e+16,True,607.2062,-248.73875,1132991200.0,,10.0,,-1.0,200.15018,4999.2627,2,-246.94858,487.4,17737215,50,4872.01032863431,3962.542,-6707430000000000.0,200.15018,0.24981242,1875.0243,10.0,74108.2322742939,45.561764,,1066846900.0,0.4189424
[ 0.108  0.746 -4.037 -4.023],701.35205,4297.913,50.0,421,0.042076163,1234953000000.0,1.0,1.0,42050,4984.449,411.72202,-2271291400000.0,True,98.07753,-238.79062,3558636300.0,,9.999998,,-1.0,1.0,4999.265,1,-238.79062,498.62,17762146,50,4984.449417367901,686.5363,-26895006.0,1.0,50.0,2339.3523,9.999998,74276.43901443481,154.64839,,24854354.0,0.4189424
[ 0.079  0.668 -4.032 -3.931],4989.3433,9.981461,0.033456102,421,6.8356316e-09,2.6080981e+23,1.0,1494.4956,42100,4893.6436,267.48355,-1.0421711e+18,True,698.61566,-246.6322,1147662000.0,,10.0,,-1.0,1494.4956,4999.3247,2,-243.7876,489.54,17786623,50,4893.64363786787,4883.6626,-1.0421711e+18,1494.4956,0.033456102,1880.1813,10.0,74427.29970049858,45.97076,,1147662000.0,0.4189424
[ 0.079  0.668 -4.032 -3.931],1.7055664,4997.5464,50.0,422,0.10961457,22218846000.0,1.0,1.0,42150,4998.657,250.96997,-306409800000.0,True,0.42839837,-250.53046,2233641500.0,,10.0,,-1.0,1.0,4999.252,1,-250.53046,500.0,17811623,50,4998.657235824864,1.1108887,-27027222.0,1.0,50.0,1266.3068,10.0,74552.89277219772,89.41671,,24986574.0,0.4189424
[ 0.085  0.73  -4.031 -3.93 ],2410.8254,2588.6023,0.107142866,422,1.0199579e-05,4.178059e+23,1.0,466.66663,42200,4950.5303,27.892601,-1.3191136e+18,True,337.41858,-243.70667,147477230.0,,10.0,,-1.0,466.66663,4999.4277,2,-242.22118,495.2,17836383,50,4950.530379852727,2361.928,-1.3191136e+18,466.66663,0.107142866,155.54515,10.0,74677.99116373062,5.9030514,,147477230.0,0.4189424
[ 0.085  0.73  -4.031 -3.93 ],2830.4094,2168.9568,50.0,423,0.31671602,500251840.0,1.0,1.0,42250,4942.188,252.58517,-47025540000.0,True,396.17603,-240.28854,1382075800.0,,10.0,,-1.0,1.0,4999.366,1,-240.28854,494.36,17861101,50,4942.188073315555,2773.2314,-26622912.0,1.0,50.0,1753.3776,10.0,74804.09674978256,61.6272,,24582176.0,0.4189424
[ 0.027  0.707 -4.034 -3.934],4999.3594,,1.2343763e-05,423,7.986379e-12,inf,1.0,4050628.5,42300,4798.995,23.197504,-inf,True,979.5908,-241.8205,187058180.0,,10.0,,-1.0,4050628.5,4999.3594,2,-243.83217,480.04,17885103,50,4798.994940711083,4798.995,-inf,4050628.8,1.2343763e-05,128.07297,10.0,74927.21639537811,7.5279655,,187058180.0,0.4189424
[ 0.027  0.707 -4.034 -3.934],1.3408203,4998.135,50.0,424,1.4322591,2.6369433e+36,1.0,1.0,42350,4998.9556,1235760000.0,-3.314009e+24,True,0.28797302,-249.22034,4416899300000000.0,,10.0,,-1.0,1.0,4999.4756,1,-249.22034,500.0,17910103,50,4998.955668981309,0.8209082,-27030384.0,1.0,50.0,8827101000.0,10.0,75042.15906214714,176783060.0,,24989558.0,0.4189424
[-3.793e-03  8.166e-01 -4.036e+00 -3.882e+00],4989.4336,9.980427,2.3679256e-06,424,7.4061044e-14,inf,1.0,21115528.0,42400,4792.3267,0.63443804,-inf,True,974.6673,-245.84279,1710959.8,,10.0,,-1.0,21115528.0,4999.414,2,-241.79265,479.38,17934072,50,4792.326982127497,4782.3467,-inf,21115528.0,2.3679256e-06,3.369459,10.0,75147.80078530312,0.15735765,,1710959.8,0.4189424
[-3.793e-03  8.166e-01 -4.036e+00 -3.882e+00],0.9946289,4998.4478,50.0,425,0.051192205,40527404000000.0,1.0,1.0,42450,4999.1484,5991.309,-13023856000000.0,True,0.21046683,-257.51508,31979934000.0,,10.0,,-1.0,1.0,4999.4424,1,-257.51508,500.0,17959072,50,4999.148282722948,0.7005176,-27032290.0,1.0,50.0,37034.023,10.0,75241.39575314522,1279.5819,,24991482.0,0.4189424
[ 0.045  0.78  -4.037 -3.869],4999.496,,0.47946277,425,0.587045,1958544300.0,1.0,104.28339,42500,4799.0283,1510.111,-102261940000.0,True,979.5976,-242.9967,11944102000.0,,10.0,,-1.0,104.28339,4999.496,2,-240.55989,480.04,17983074,50,4799.028640372336,4799.0283,-6854135400000000.0,104.28339,0.47946277,9525.9375,10.0,75358.07074928284,478.05063,,36090732.0,0.4189424
[-0.014  0.886 -4.043 -3.841],530.08203,4469.4053,50.0,426,0.26040426,1749974300.0,1.0,1.0,42550,4984.6094,33.72221,-85591800000.0,True,78.75998,-235.20622,218679740.0,,10.0,,-1.0,1.0,4999.4873,1,-235.20622,498.58,18008003,50,4984.609380437263,515.20416,-26893370.0,1.0,50.0,225.31761,10.0,75481.25872302055,9.655769,,24852536.0,0.4189424
[ 0.016  0.89  -4.04  -3.837],4999.4346,,6.2671113,426,0.00157055,153233830000.0,1.0,7.978158,42600,4799.169,1.2479054,-798883500000.0,True,979.6262,-235.5021,18377692.0,,10.0,,-1.0,7.978158,4999.4346,2,-235.74196,480.04,18032005,50,4799.168606394942,4799.169,-945811000000.0,7.9781575,6.267111,7.213925,10.0,75597.51451277733,0.7742591,,20358260.0,0.4189424
[ 0.016  0.884 -4.039 -3.84 ],4999.4766,,50.0,427,0.050694715,161821260000.0,1.0,1.0,42650,4860.346,892819.75,-2020843200000.0,True,745.5198,-242.42178,1199884700000.0,,10.0,,-1.0,1.0,4999.4766,1,-242.42178,486.16,18056313,50,4860.346216666963,4860.346,-26219600.0,1.0,50.0,6377516.0,10.0,75702.5159933567,127784.72,,24178766.0,0.4189424
[ 0.064  0.891 -4.031 -3.879],0.74316406,4998.705,5.076934,427,0.0014890557,575867700.0,1.0,9.848464,42700,4999.088,3.7198436,-49007268000.0,True,0.19703779,-246.51903,33912596.0,,10.0,,-1.0,9.848464,4999.448,2,-245.65388,500.0,18081313,50,4999.087885371351,0.38280272,-68112500000.0,9.848464,5.076934,24.771315,10.0,75806.59539151192,1.356933,,33469004.0,0.4189424
[ 0.066  0.896 -4.028 -3.852],0.8847656,4998.5635,50.0,428,0.34570676,1.6861227e+35,1.0,1.0,42750,4999.1035,57329.332,-8.379982e+23,True,0.22803062,-239.37798,253272030000.0,,10.0,,-1.0,1.0,4999.448,1,-239.37798,500.0,18106313,50,4999.103609668157,0.54015625,-27031852.0,1.0,50.0,406638.53,10.0,75901.97306513786,10135.398,,24991036.0,0.4189424
[-0.052  0.909 -4.03  -3.813],4989.547,9.979824,,428,,inf,1.0,inf,42800,4728.696,17.820656,-inf,True,802.2587,-273.88745,74741096.0,,10.0,,-1.0,inf,4999.527,2,-253.41971,473.16,18129971,50,4728.695622911277,4718.716,-inf,inf,,126.51521,10.0,76011.95241475105,3.0134122,,74741096.0,0.4189424
[-0.052  0.909 -4.03  -3.813],2450.1282,2549.3953,50.0,429,0.17579551,1.4551118e+32,1.0,1.0,42850,4719.1265,2087781.5,-2.4618396e+22,True,597.7832,-241.88324,6498574000000.0,,10.0,,-1.0,1.0,4999.5234,1,-241.88324,472.22,18153582,50,4719.12659884341,2169.7312,-24668374.0,1.0,50.0,14413461.0,10.0,76090.31668710709,429612.56,,22627500.0,0.4189424
[ 0.004  0.932 -4.031 -3.798],4989.4863,9.981,4.710632e-08,429,6.150571e-05,inf,1.0,1061428740.0,42900,4799.6396,6.071671,-inf,True,977.68494,-253.83578,28531148.0,,10.0,,-1.0,1061428740.0,4999.4673,2,-251.34566,480.08,18177586,50,4799.639774225874,4789.6587,-inf,1061428740.0,4.710632e-08,43.455112,10.0,76170.93761229515,1.1806883,,28531148.0,0.4189424
[ 0.004  0.932 -4.031 -3.798],0.8544922,4998.627,50.0,430,0.15227303,6.9068104e+17,1.0,1.0,42950,4999.213,42.63333,-1696067700000000.0,True,0.16307744,-237.86308,453189570.0,,10.0,,-1.0,1.0,4999.4814,1,-237.86308,500.0,18202586,50,4999.2133347042645,0.58633786,-27032974.0,1.0,50.0,278.53595,10.0,76261.47832226753,18.133867,,24992134.0,0.4189424
[-0.046  0.917 -4.029 -3.833],4999.5107,,7.394055e-08,430,5.916747e-14,inf,1.0,676218940.0,43000,4574.1064,2.0428643,-inf,True,1198.8632,-266.88702,16507957.0,,10.0,,-1.0,676218940.0,4999.5107,2,-265.5538,457.72,18225472,50,4574.106649685986,4574.1064,-inf,676218940.0,7.394055e-08,13.031673,10.0,76350.83518528938,0.7204132,,16507957.0,0.4189424
[-0.046  0.917 -4.029 -3.833],2039.9651,2959.53,50.0,431,0.27296793,4.9466892e+33,1.0,1.0,43050,4867.4854,29255006.0,-1.4353704e+23,True,411.01273,-241.02989,48728195000000.0,,10.0,,-1.0,1.0,4999.495,1,-241.02989,486.96,18249820,50,4867.485347414063,1907.9553,-25902194.0,1.0,50.0,208282030.0,10.0,76464.54457068443,4725226.0,,23861346.0,0.4189424
[ 0.016  0.912 -4.029 -3.829],0.7885742,4998.624,4.8344693e-11,431,4.6771393e-07,inf,1.0,1034239700000.0,43100,4999.1626,1.3332114,-inf,True,0.19591308,-261.65808,12008020.0,,10.0,,-1.0,1034239700000.0,4999.4126,2,-262.0071,500.0,18274820,50,4999.163027014711,0.5390527,-inf,1034239700000.0,4.8344693e-11,8.886558,10.0,76569.38061380386,0.48044872,,12008020.0,0.4189424
[ 0.016  0.912 -4.029 -3.829],0.7373047,4998.7236,50.0,432,0.44081837,6.398287e+20,1.0,1.0,43150,4999.191,292692.34,-5.162298e+16,True,0.17387712,-227.49384,1241956600000.0,,10.0,,-1.0,1.0,4999.461,1,-227.49384,500.0,18299820,50,4999.191084466476,0.4674121,-27032730.0,1.0,50.0,2086428.6,10.0,76682.57834362984,49698.25,,24991910.0,0.4189424
[ 3.968e-03  8.135e-01 -4.038e+00 -3.905e+00],4989.481,9.980912,1.4937665e-07,432,4.8665537e-15,inf,1.0,334724350.0,43200,4899.311,2.0784497,-inf,True,698.47577,-251.16335,12416145.0,,10.0,,-1.0,334724350.0,4999.462,2,-248.40825,490.04,18324322,50,4899.310829344709,4889.3296,-inf,334724350.0,1.4937665e-07,13.87892,10.0,76813.38881111145,0.5165278,,12416145.0,0.4189424
[ 3.968e-03  8.135e-01 -4.038e+00 -3.905e+00],0.9873047,4998.4434,50.0,433,0.12019716,2.9244593e+23,1.0,1.0,43250,4999.061,601625.2,-1.103619e+18,True,0.23147409,-247.41335,2258363200000.0,,10.0,,-1.0,1.0,4999.4307,1,-247.41335,500.0,18349322,50,4999.061085505356,0.6177246,-27031404.0,1.0,50.0,4296911.0,10.0,76909.08551120758,90389.35,,24990610.0,0.4189424
[ 0.062  0.794 -4.035 -3.917],1.2045898,4998.133,0.09605221,433,0.00023847465,2.071499e+22,1.0,520.55023,43300,4998.911,147.82611,-2.9371196e+17,True,0.2788355,-242.35999,543701300.0,,10.0,,-1.0,520.55023,4999.3374,2,-242.308,500.0,18374322,50,4998.9110686986305,0.7782617,-2.9371196e+17,520.55023,0.09605221,1056.4901,10.0,77056.80223536491,21.756536,,543701300.0,0.4189424
[ 0.062  0.794 -4.035 -3.917],4989.444,9.980243,50.0,434,0.0004299283,1.0830951e+30,1.0,1.0,43350,4854.3306,7399128.5,-2.1238686e+21,True,759.76605,-259.9687,31600120000000.0,,10.0,,-1.0,1.0,4999.4243,1,-259.9687,485.58,18398601,50,4854.330467421816,4844.35,-26182562.0,1.0,50.0,52041268.0,10.0,77167.5958378315,1265104.4,,24141768.0,0.4189424
[ 0.038  0.673 -4.055 -3.919],4999.399,,1.136114e-09,434,2.4099277e-15,inf,1.0,44009670000.0,43400,4799.5684,142.43317,-inf,True,976.65594,-250.63867,510730880.0,,10.0,,-1.0,44009670000.0,4999.399,2,-240.42323,480.1,18422606,50,4799.5678583496665,4799.5684,-inf,44009670000.0,1.136114e-09,1017.50604,10.0,77299.37140536308,20.480108,,510730880.0,0.4189424
[ 0.038  0.673 -4.055 -3.919],4989.443,9.979533,50.0,435,0.10096011,175510420000000.0,1.0,1.0,43450,4899.13,1037.592,-27042454000000.0,True,698.4501,-258.50458,6263997400.0,,9.999999,,-1.0,1.0,4999.4224,1,-258.50458,490.04,18447108,50,4899.129694433414,4889.15,-26530088.0,1.0,50.0,5576.816,9.999999,77436.22904491425,250.69128,,24489304.0,0.4189424
[ 0.098  0.687 -4.053 -3.909],4999.2695,,0.24440646,435,1.2915616e-07,7.2169634e+19,1.0,204.57724,43500,4676.147,1.991506,-1.7335833e+16,True,1133.9155,-243.63235,14552328.0,,9.999999,,-1.0,204.57724,4999.2695,2,-241.26123,467.82,18470499,50,4676.147234440506,4676.147,-1.7335833e+16,204.57724,0.24440646,13.327688,9.999999,77574.88287115097,0.62031037,,14552328.0,0.4189424
[ 0.098  0.687 -4.053 -3.909],4579.676,419.7351,50.0,436,0.07849834,124532920000.0,1.0,1.0,43550,4907.1743,17.29202,-720483250000.0,True,641.06287,-243.41495,314736130.0,,10.0,,-1.0,1.0,4999.411,1,-243.41495,490.86,18495042,50,4907.17404973402,4487.4385,-26532096.0,1.0,50.0,73.440704,10.0,77692.36911869049,12.6624975,,24491318.0,0.4189424
[ 0.095  0.624 -4.052 -3.908],4989.3804,9.980215,0.09298656,436,4.3042256e-10,3.1491454e+22,1.0,537.7121,43600,4853.622,7.1926594,-3.621426e+17,True,760.83435,-256.4011,46771596.0,,10.0,,-1.0,537.7121,4999.3604,2,-257.6519,485.54,18519319,50,4853.621745846779,4843.642,-3.621426e+17,537.7121,0.09298656,48.128323,10.0,77824.01791906357,1.8888124,,46771596.0,0.4189424
[ 0.095  0.624 -4.052 -3.908],1.5874023,4997.5645,50.0,437,0.034524404,1150959200000.0,1.0,1.0,43650,4998.461,208.63556,-2191132300000.0,True,0.3746881,-242.4302,1974681900.0,,10.0,,-1.0,1.0,4999.152,1,-242.4302,500.0,18544319,50,4998.460889141058,0.89643556,-27025174.0,1.0,50.0,1040.5553,10.0,77972.65476632118,79.03971,,24984610.0,0.4189424
[ 0.117  0.566 -4.05  -3.91 ],4989.173,9.981255,0.007833189,437,7.3584463e-09,4.704423e+29,1.0,6383.0957,43700,4853.9263,11.380442,-1.3995894e+21,True,729.70135,-233.19992,76920980.0,,9.999999,,-1.0,6383.0957,4999.1543,2,-229.9577,485.62,18568600,50,4853.925952700745,4843.9443,-1.3995894e+21,6383.0957,0.007833189,73.15661,9.999999,78118.53099536896,3.1504953,,76920980.0,0.4189424
[ 0.117  0.566 -4.05  -3.91 ],4989.217,9.979824,50.0,438,0.03372362,32479239000000.0,1.0,1.0,43750,4520.9033,1693.2362,-11639791000000.0,True,1317.0818,-242.42644,10379758000.0,,10.0,,-1.0,1.0,4999.197,1,-242.42644,452.38,18591219,50,4520.903345464114,4510.9233,-24213862.0,1.0,50.0,11629.114,10.0,78264.38639259338,443.32593,,22173272.0,0.4189424
[ 0.091  0.623 -4.048 -3.907],4999.365,,0.04021407,438,5.2685737e-05,5.1497803e+25,1.0,1243.346,43800,4863.65,9.912429,-1.4644632e+19,True,736.7408,-240.7468,74536830.0,,10.0,,-1.0,1243.346,4999.365,2,-235.82121,486.54,18615546,50,4863.650239428118,4863.65,-1.4644632e+19,1243.346,0.04021407,63.068794,10.0,78426.78440570831,3.0036592,,74536830.0,0.4189424
[ 0.091  0.623 -4.048 -3.907],640.68164,4358.5977,50.0,439,0.4385775,15405286000.0,1.0,1.0,43850,4985.812,172.65086,-254563830000.0,True,89.603065,-245.7421,1281963100.0,,10.0,,-1.0,1.0,4999.2793,1,-245.7421,498.74,18640483,50,4985.8120334060595,627.21436,-26907008.0,1.0,50.0,1202.2126,10.0,78595.61074256897,51.320934,,24866350.0,0.4189424
[ 0.11   0.569 -4.046 -3.933],4989.034,9.980234,0.015644807,439,1.73222e-08,2.5882261e+26,1.0,3195.9487,43900,4636.4146,3.867536,-3.282648e+19,True,1041.3872,-269.50867,25991398.0,,9.999999,,-1.0,3195.9487,4999.0146,2,-263.185,463.94,18663680,50,4636.414447696257,4626.4346,-3.282648e+19,3195.9487,0.015644807,26.138983,9.999999,78711.66290402412,1.0567563,,25991398.0,0.4189424
[ 0.11   0.569 -4.046 -3.933],4549.461,449.53857,50.0,440,0.011917123,9532451000000.0,1.0,1.0,43950,4753.538,4238.2837,-6316884000000.0,True,880.33746,-247.8699,17140688000.0,,9.999999,,-1.0,1.0,4998.9995,1,-247.8699,475.6,18687460,50,4753.5379264138255,4303.9995,-25411560.0,1.0,50.0,30322.375,9.999999,78828.21231746674,694.3269,,23371118.0,0.4189424
[ 0.05   0.585 -4.053 -3.935],1.4633789,4997.751,3.9193565e-05,440,6.953289e-11,inf,1.0,1275719.6,44000,4998.6816,10.090805,-inf,True,0.2943629,-240.25357,44574456.0,,10.0,,-1.0,1275719.6,4999.2144,2,-236.56415,500.0,18712460,50,4998.681476181469,0.9305371,-inf,1275719.6,3.9193565e-05,71.54268,10.0,78922.99211406708,1.7838869,,44574456.0,0.4189424
[ 0.05   0.585 -4.053 -3.935],1.4492188,4997.8027,50.0,441,0.19565974,519344360000.0,1.0,1.0,44050,4998.7607,89.14674,-1471846000000.0,True,0.31424463,-254.48607,1254329000.0,,10.0,,-1.0,1.0,4999.252,1,-254.48607,500.0,18737460,50,4998.760619445572,0.9578711,-27028252.0,1.0,50.0,371.8035,10.0,79043.74564886093,50.19925,,24987608.0,0.4189424
[ 0.084  0.538 -4.051 -3.959],4999.148,,0.0028223342,441,1.0977147e-09,8.1725405e+32,1.0,17715.832,44100,4891.524,37.019783,-5.833442e+22,True,700.40796,-238.97684,137243490.0,,9.999999,,-1.0,17715.832,4999.148,2,-235.60133,489.36,18761928,50,4891.523582756317,4891.524,-5.833442e+22,17715.832,0.0028223342,264.6235,9.999999,79170.61824297905,5.5112104,,137243490.0,0.4189424
[ 0.084  0.538 -4.051 -3.959],4999.203,,50.0,442,0.040496368,76612730000000.0,1.0,1.0,44150,4696.1636,1355.6053,-17871432000000.0,True,1029.9427,-240.24594,10406233000.0,,9.999998,,-1.0,1.0,4999.203,1,-240.24594,469.88,18785422,50,4696.163716602237,4696.1636,-25155338.0,1.0,50.0,7190.336,9.999998,79255.66018748283,416.6053,,23114736.0,0.4189424
[ 0.127  0.501 -4.046 -3.985],4539.1606,459.67325,0.0011528289,442,1.5577883e-09,3.6028875e+32,1.0,43371.57,44200,3888.1665,13.883083,-3.8727295e+22,True,1467.1934,-244.94658,49814980.0,,9.999999,,-1.0,43371.57,4998.834,2,-242.832,389.48,18804896,50,3888.166835676129,3428.4937,-3.8727295e+22,43371.57,0.0011528289,99.18178,9.999999,79316.73992657661,2.0005631,,49814980.0,0.4189424
