DivergenceHarmonic,MinTargetPdf,Bound,OptimizationReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpThisIter,Inner Iteration,ReturnMeanIW,ReturnStepMax,MeanD2-0,EpLenMean,WReturnMean,Penalization,VarianceInitializer,InitialReturnMean,EmpiricalD2Harmonic,ESSRenyiHarmonic,Weights,Iteration,ReturnStepMaxmin,StdWReturnMean,TimestepsSoFar,ESSRenyiArithmetic,MinIW,InitialReturnMax,MeanIW,InitialReturnMin,MeanEntropy,StdIW,Epsilon,MaxIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,InitialBound,EpRewMean,TimeElapsed,InitialReturnStd,MinBehavPdf
507116700000.0,-250.33607,-1453560300000.0,3776.1528,1.0,4979.562,50,1,224162830.0,10.0,1.0,380.18,16882826.0,True,-1.0,3796.1174,1.0,50.0,[ 0.048  0.345 -1.909 -1.828],33,10.0,,524641,50.0,0.14155774,4999.5264,13.656048,19.964565,0.4189424,29.27134,1e-07,208.00984,3250,,,-18923720.0,3796.117316469698,104.92717123031616,1572.3613,-250.33607
inf,-245.56354,-inf,3134.5254,19962352000.0,3809.817,50,2,58192812.0,10.0,19962352000.0,432.86,58192812.0,True,-1.0,4324.072,19962352000.0,2.5047149e-09,[-0.012  0.344 -1.923 -1.829],33,10.0,,546284,2.5047149e-09,5.0389613e-13,4999.3633,3.849156,1189.5463,0.4189424,13.652363,1e-07,83.735085,3300,,,-inf,4324.071634505859,111.07577848434448,1125.8048,-238.96762
2.7158575e+26,-240.78316,-3.3632906e+19,3400.1057,1.0,4589.8354,50,1,911006040000.0,10.0,1.0,381.56,16849680.0,True,-1.0,3809.7898,1.0,50.0,[-0.012  0.344 -1.923 -1.829],34,10.0,,565362,50.0,0.0646607,4999.5195,50941.434,409.68393,0.4189424,223873.02,1e-07,1195979.8,3350,,,-18890568.0,3809.789757182735,116.72974276542664,1528.1304,-240.78316
inf,-239.83577,-inf,3439.3347,5052226.0,4569.669,50,2,1738627100.0,10.0,5052226.0,387.54,1738627100.0,True,-1.0,3869.0925,5052226.0,9.8966275e-06,[ 0.043  0.316 -1.924 -1.837],34,10.0,,584739,9.8966275e-06,8.1425185e-07,4999.427,226.84248,429.758,0.4189424,1572.472,1e-07,11233.894,3400,,,-inf,3869.092461129981,123.577401638031,1476.6256,-241.9909
5.160484e+26,-254.32965,-4.635978e+19,3796.8894,1.0,4719.6665,50,1,736768400000.0,10.0,1.0,408.14,18797564.0,True,-1.0,4076.6577,1.0,50.0,[ 0.043  0.316 -1.924 -1.837],35,10.0,,605146,50.0,0.49892426,4999.4346,46493.984,279.76797,0.4189424,164219.03,1e-07,1062250.4,3450,,,-20838386.0,4076.6576353074856,131.3035008907318,1475.9501,-254.32965
inf,-253.8392,-inf,4029.9375,19525802000.0,4999.609,50,2,22417732.0,10.0,19525802000.0,403.48,22417732.0,True,-1.0,4029.9375,19525802000.0,2.5607143e-09,[-0.014  0.415 -1.975 -1.849],35,10.0,,625320,2.5607143e-09,2.4504116e-14,4999.609,1.5276711,,0.4189424,6.456618,1e-07,42.315254,3500,,,-inf,4029.937614004601,138.86961030960083,1529.4902,-242.35287
3.912957e+33,-242.09499,-1.276548e+23,4222.3677,1.0,4989.3867,50,1,85508540000000.0,10.0,1.0,423.66,19722022.0,True,-1.0,4232.349,1.0,50.0,[-0.014  0.415 -1.975 -1.849],36,10.0,,646503,50.0,0.118236214,4999.368,5278262.0,9.981475,0.4189424,22387548.0,1e-07,114280750.0,3550,,,-21762792.0,4232.349140665616,148.5137026309967,1345.0815,-242.09499
4.805161e+25,-242.40912,-1.4145996e+19,3692.0757,879.82983,4659.619,50,2,145706670.0,10.0,879.82983,403.64,145706670.0,True,-1.0,4031.7957,879.82983,0.05682917,[ 0.047  0.42  -1.98  -1.863],36,10.0,,666685,0.05682917,0.00024664606,4999.339,5.8460608,339.71988,0.4189424,40.000767,1e-07,285.84695,3600,,,-1.4145996e+19,4031.7956526633393,157.83464431762695,1628.0385,-240.37103
7226768000000000.0,-228.35468,-173478660000000.0,3902.749,1.0,4999.3047,50,1,163312500.0,10.0,1.0,390.74,18116386.0,True,-1.0,3902.749,1.0,50.0,[ 0.047  0.42  -1.98  -1.863],37,10.0,,686222,50.0,0.059226543,4999.3047,8.395765,,0.4189424,12.684506,1e-07,77.27114,3650,,,-20157100.0,3902.749190660236,168.67207956314087,1698.5095,-228.35468
inf,-243.17096,-inf,4109.4644,38317802000000.0,4639.846,50,2,58125080.0,10.0,38317802000000.0,447.24,58125080.0,True,-1.0,4469.1733,38317802000000.0,1.3048765e-12,[-0.013  0.41  -1.991 -1.872],37,10.0,,708584,1.3048765e-12,5.6648026e-15,4999.5547,3.129218,359.70862,0.4189424,10.80642,1e-07,67.66294,3700,,,-inf,4469.173081666625,181.8803095817566,1138.2152,-242.39798
3623811800.0,-227.11443,-123273920000.0,4099.524,1.0,4999.4736,50,1,420939040.0,10.0,1.0,410.42,18898040.0,True,-1.0,4099.524,1.0,50.0,[-0.013  0.41  -1.991 -1.872],38,10.0,,729105,50.0,0.15983422,4999.4736,37.36911,,0.4189424,108.66508,1e-07,607.7197,3750,,,-20938894.0,4099.523659081979,195.61787271499634,1446.3562,-227.11443
1754832900000000.0,-242.94316,-85491270000000.0,4290.987,22.27646,4989.4775,50,2,720087300.0,10.0,22.27646,430.42,784349060.0,True,-1.0,4300.9673,22.27646,2.2445216,[ 0.017  0.417 -1.991 -1.869],38,10.0,,750626,2.2445216,0.02170196,4999.458,145.48476,9.98058,0.4189424,1014.4645,1e-07,7246.7305,3800,,,-87278140000000.0,4300.967505282698,211.09963130950928,1495.18,-241.02835
5.2488917e+19,-241.33644,-1.4785439e+16,4530.5005,1.0,4999.459,50,1,836864700.0,10.0,1.0,453.32,22000048.0,True,-1.0,4530.5005,1.0,50.0,[ 0.017  0.415 -1.991 -1.87 ],39,10.0,,773292,50.0,0.31995833,4999.459,43.23504,,0.4189424,127.80056,1e-07,785.91986,3850,,,-24040894.0,4530.500712337809,228.0802083015442,1214.3365,-241.33644
inf,-242.67204,-inf,3978.527,7333555.0,4949.6436,50,2,12919413.0,10.0,7333555.0,403.42,12919413.0,True,-1.0,4028.4363,7333555.0,6.8179756e-06,[-0.03   0.455 -1.996 -1.874],39,10.0,,793463,6.8179756e-06,5.2752227e-08,4999.5527,0.5959224,49.90931,0.4189424,1.8115864,1e-07,11.4965515,3900,,,-inf,4028.4362630308474,243.75798773765564,1264.3046,-235.57242
6.0149095e+25,-234.12996,-1.5828528e+19,3775.2446,1.0,4999.6064,50,1,397095400000.0,10.0,1.0,378.14,16203630.0,True,-1.0,3775.2446,1.0,50.0,[-0.03   0.455 -1.996 -1.874],40,10.0,,812370,50.0,0.063407145,4999.6064,35115.88,,0.4189424,79218.65,1e-07,340620.88,3950,,,-18244590.0,3775.244729772929,256.8205759525299,1396.8383,-234.12996
3.1831965e+23,-241.87439,-1.1513825e+18,3883.728,641.3587,4689.598,50,2,3214202.5,10.0,641.3587,419.74,3214202.5,True,-1.0,4193.5176,641.3587,0.07795949,[ 0.031  0.469 -1.996 -1.869],40,10.0,,833357,0.07795949,0.00091193756,4999.387,0.13625246,309.78894,0.4189424,0.36189303,1e-07,2.0355885,4000,,,-1.1513825e+18,4193.5174178634215,271.83041167259216,1424.8309,-239.85559
2.820135e+35,-238.94557,-1.08376466e+24,4003.7815,1.0,4989.4766,50,1,5396978000000.0,10.0,1.0,401.8,18702396.0,True,-1.0,4013.7622,1.0,50.0,[ 0.031  0.469 -1.996 -1.869],41,10.0,,853447,50.0,0.2533803,4999.457,302715.88,9.980669,0.4189424,1336995.0,1e-07,7003796.0,4050,,,-20743236.0,4013.762013882646,287.238648891449,1610.0034,-238.94557
inf,-242.04404,-inf,3616.1025,106478670.0,4769.607,50,2,3831695.2,10.0,106478670.0,385.1,3831695.2,True,-1.0,3845.9553,106478670.0,4.695776e-07,[ 0.035  0.585 -2.01  -1.823],41,10.0,,872702,4.695776e-07,7.948769e-15,4999.46,0.64944893,229.85309,0.4189424,3.5343518,1e-07,25.016697,4100,,,-inf,3845.9556240038264,301.1530315876007,1649.2399,-232.48106
236206200.0,-228.81508,-31435510000.0,3814.2373,1.0,4699.473,50,1,72600230.0,10.0,1.0,411.88,18883382.0,True,-1.0,4114.0522,1.0,50.0,[ 0.035  0.585 -2.01  -1.823],42,10.0,,893296,50.0,0.18269245,4999.288,4.194725,299.8149,0.4189424,7.069841,1e-07,50.892628,4150,,,-20924084.0,4114.052164284633,315.5206890106201,1399.27,-228.81508
inf,-239.12158,-inf,4281.8027,4027430.5,4989.3525,50,2,52082450.0,10.0,4027430.5,429.58,52082450.0,True,-1.0,4291.7827,4027430.2,1.2414865e-05,[-0.021  0.578 -2.027 -1.801],42,10.0,,914775,1.2414864e-05,2.6471742e-13,4999.332,2.7532446,9.979397,0.4189424,5.33135,1e-07,20.103935,4200,,,-inf,4291.782600082572,330.39750361442566,1445.8279,-237.51926
1.8538427e+30,-233.42772,-2.7785833e+21,4569.326,1.0,4999.382,50,1,7340812000000.0,10.0,1.0,457.24,22340680.0,True,-1.0,4569.326,1.0,50.0,[-0.021  0.578 -2.027 -1.801],43,10.0,,937637,50.0,0.08832273,4999.382,495373.1,,0.4189424,3145731.0,1e-07,22432590.0,4250,,,-24381466.0,4569.32600476962,346.1227967739105,1209.1067,-233.42772
2.237053e+23,-230.66537,-9.65243e+17,3808.4802,314.63486,4749.61,50,2,22723240.0,10.0,314.63486,406.34,22723240.0,True,-1.0,4058.3188,314.63486,0.15891437,[ 0.04   0.594 -2.028 -1.801],43,10.0,,957954,0.15891437,0.0057339743,4999.448,0.94681054,249.83824,0.4189424,3.1717763,1e-07,19.510988,4300,,,-9.65243e+17,4058.31877300638,360.9596366882324,1511.3446,-229.99371
6.7597584e+21,-241.16098,-1.6777225e+17,3605.2778,1.0,4639.586,50,1,193519630000.0,10.0,1.0,397.08,17845020.0,True,-1.0,3964.8843,1.0,50.0,[ 0.04   0.594 -2.028 -1.801],44,10.0,,977808,50.0,0.10230931,4999.1924,8943.387,359.6064,0.4189424,40068.324,1e-07,281009.2,4350,,,-19885644.0,3964.884288750676,375.14820885658264,1457.6396,-241.16098
inf,-246.85596,-inf,4559.227,6164602400.0,4999.4883,50,2,5227368.0,10.0,6164602400.0,456.16,5227368.0,True,-1.0,4559.227,6164602400.0,8.110823e-09,[-0.007  0.52  -2.042 -1.889],44,10.0,,1000616,8.110823e-09,2.8581635e-21,4999.4883,0.8753879,,0.4189424,3.7710285,1e-07,23.880571,4400,,,-inf,4559.226906195182,392.9358766078949,1186.4183,-240.55109
10441513000.0,-235.85728,-215060870000.0,4623.1543,1.0,4999.499,50,1,6521035000.0,10.0,1.0,462.54,22643988.0,True,-1.0,4623.1543,1.0,50.0,[-0.007  0.52  -2.042 -1.889],45,10.0,,1023743,50.0,0.1370058,4999.499,268.21222,,0.4189424,1293.984,1e-07,9073.085,4450,,,-24684868.0,4623.15444647361,411.4444739818573,1127.1346,-235.85728
2.2004324e+20,-240.88684,-3.027172e+16,4289.3354,46.862495,4709.635,50,2,26902196.0,10.0,46.862495,458.24,16908462.0,True,-1.0,4579.06,46.862495,1.0669513,[ 0.023  0.561 -2.04  -1.853],45,10.0,,1046655,1.0669513,0.00024305943,4999.3594,1.1000739,289.7245,0.4189424,3.2409358,1e-07,18.893393,4500,,,-6644971000000.0,4579.059835201746,429.2447898387909,1006.35266,-235.31468
909747100000000.0,-231.55164,-61591437000000.0,3882.53,1.0,4999.253,50,1,41886335000.0,10.0,1.0,388.76,17961312.0,True,-1.0,3882.53,1.0,50.0,[ 0.059  0.519 -2.04  -1.873],46,10.0,,1066093,50.0,0.06947992,4999.253,1853.0078,,0.4189424,6709.1562,1e-07,36086.816,4550,,,-20001984.0,3882.5301488493055,443.9414122104645,1699.1974,-231.55164
inf,-257.97824,-inf,3324.315,1.3880974e+21,3900.1167,50,2,150829340.0,10.0,1.3880974e+21,442.74,150829340.0,True,-1.0,4423.726,1.3880974e+21,3.6020527e-20,[-0.015  0.487 -2.073 -1.963],46,10.0,,1088230,3.6020527e-20,2.3585582e-24,4999.5283,8.512189,1099.4116,0.4189424,39.903255,1e-07,265.7403,4600,,,-inf,4423.726167378881,461.5493276119232,1072.7451,-239.52637
4.1363373e+30,-233.594,-4.1508498e+21,4455.915,1.0,4999.624,50,1,4893260000000.0,10.0,1.0,445.94,21306886.0,True,-1.0,4455.915,1.0,50.0,[-0.015  0.487 -2.073 -1.963],47,10.0,,1110527,50.0,0.0464109,4999.624,290582.62,,0.4189424,1209037.6,1e-07,6549008.5,4650,,,-23347864.0,4455.915048455197,477.47667813301086,1204.8684,-233.594
4.6928236e+23,-245.65886,-1.3980043e+18,4025.2373,707.0408,4649.67,50,2,32321004.0,10.0,707.0408,437.86,32321004.0,True,-1.0,4374.9746,707.0408,0.07071728,[ 0.039  0.515 -2.07  -1.951],47,10.0,,1132420,0.07071728,5.655824e-06,4999.407,1.3774245,349.73734,0.4189424,5.24622,1e-07,37.02535,4700,,,-1.3980043e+18,4374.974589751958,494.0691714286804,1299.6375,-245.2481
67207475000.0,-242.23177,-529162530000.0,4098.3887,1.0,4659.6494,50,1,113478510.0,10.0,1.0,444.12,21496032.0,True,-1.0,4438.122,1.0,50.0,[ 0.039  0.515 -2.07  -1.951],48,10.0,,1154626,50.0,0.014751202,4999.383,5.329326,339.73322,0.4189424,6.7800674,1e-07,39.28959,4750,,,-23536814.0,4438.1221452702375,512.4728167057037,1341.3064,-242.23177
inf,-248.63377,-inf,4165.744,963660900.0,4699.672,50,2,98663460.0,10.0,963660900.0,446.9,98663460.0,True,-1.0,4465.5264,963660900.0,5.188547e-08,[-0.019  0.537 -2.075 -1.951],48,10.0,,1176971,5.188547e-08,2.9042867e-17,4999.454,4.5153465,299.78235,0.4189424,16.72542,1e-07,100.33865,4800,,,-inf,4465.526515666201,531.2440524101257,1110.6481,-245.09755
1.5955835e+32,-234.19429,-2.5780809e+22,4701.5254,1.0,4989.6865,50,1,2753753000000.0,10.0,1.0,471.4,23014800.0,True,-1.0,4711.5073,1.0,50.0,[-0.019  0.537 -2.075 -1.951],49,10.0,,1200541,50.0,0.17153989,4999.6685,119715.43,9.981785,0.4189424,409631.47,1e-07,2598822.2,4850,,,-25055820.0,4711.5071192409005,548.625180721283,903.60565,-234.19429
1.2049017e+26,-238.65375,-2.2402233e+19,4160.9243,878.76764,4649.7847,50,2,6429583.0,10.0,878.76764,451.4,6429583.0,True,-1.0,4510.6855,878.76764,0.056897864,[ 0.037  0.556 -2.083 -1.935],49,10.0,,1223111,0.056897864,0.00055635156,4999.546,0.29574513,349.7611,0.4189424,0.80311376,1e-07,4.932548,4900,,,-2.2402233e+19,4510.685530784605,566.7589437961578,1210.5072,-235.5328
8.56212e+22,-254.32643,-5.9715335e+17,4496.4434,1.0,4739.6416,50,1,375595830000.0,10.0,1.0,475.88,23353440.0,True,-1.0,4756.2295,1.0,50.0,[ 0.037  0.556 -2.083 -1.935],50,10.0,,1246905,50.0,0.0019829392,4999.4277,15030.103,259.78607,0.4189424,69206.44,1e-07,434386.28,4950,,,-25394262.0,4756.229196189931,586.1240317821503,855.4087,-254.32643
1.3483348e+34,-234.96095,-2.3696183e+23,3011.3657,38584.203,4729.5527,50,2,50762640.0,10.0,38584.203,328.8,50762640.0,True,-1.0,3281.1519,38584.203,0.0012958671,[ 0.128  0.477 -2.098 -1.903],50,10.0,,1263345,0.0012958671,4.073143e-08,4999.339,2.0761642,269.78635,0.4189424,6.862885,1e-07,38.54965,5000,,,-2.3696183e+23,3281.151792379927,598.5611944198608,1736.0991,-235.13156
3.1662123e+32,-224.32083,-3.6314017e+22,3096.78,1.0,4709.7075,50,1,430530300000.0,10.0,1.0,339.36,13991618.0,True,-1.0,3386.554,1.0,50.0,[ 0.128  0.477 -2.098 -1.903],51,10.0,,1280313,50.0,0.343771,4999.4814,23608.91,289.774,0.4189424,89562.414,1e-07,567325.06,5050,,,-16032470.0,3386.5541422961433,611.4623246192932,1588.354,-224.32083
inf,-244.64304,-inf,4014.9836,1896293300000.0,4989.47,50,2,1457616.9,10.0,1896293300000.0,402.94,1457616.9,True,-1.0,4024.965,1896293500000.0,2.6367226e-11,[ 0.078  0.373 -2.127 -1.94 ],51,10.0,,1300460,2.6367228e-11,1.2330675e-19,4999.4517,17.145628,9.981276,0.4189424,119.63608,1e-07,854.5965,5100,,,-inf,4024.965319997252,627.5530772209167,1615.0365,-235.88594
8501858300.0,-233.77219,-188628660000.0,3582.5728,1.0,4669.8354,50,1,447089280.0,10.0,1.0,391.76,17667046.0,True,-1.0,3912.31,1.0,50.0,[ 0.078  0.373 -2.127 -1.94 ],52,10.0,,1320048,50.0,0.05086518,4999.5728,34.846413,329.73737,0.4189424,91.6251,1e-07,566.5521,5150,,,-19707978.0,3912.31003737465,642.7791867256165,1536.5143,-233.77219
7.312436e+20,-241.00404,-5.5189037e+16,4617.4434,380.85825,4989.6016,50,2,36831052.0,10.0,380.85825,462.96,36831052.0,True,-1.0,4627.424,380.85825,0.13128243,[ 0.041  0.335 -2.134 -1.972],52,10.0,,1343196,0.13128243,3.2738612e-08,4999.582,1.7611469,9.980482,0.4189424,4.276051,1e-07,21.546663,5200,,,-5.5189037e+16,4627.423682270225,660.3729364871979,1122.118,-238.56674
2661192200.0,-239.71817,-105620275000.0,4551.715,1.0,4989.4204,50,1,344527520.0,10.0,1.0,456.44,22156094.0,True,-1.0,4561.695,1.0,50.0,[ 0.041  0.335 -2.134 -1.972],53,10.0,,1366018,50.0,0.047298837,4999.4004,14.527729,9.979977,0.4189424,29.751366,1e-07,164.76541,5250,,,-24196892.0,4561.69443756212,676.1368782520294,1160.6206,-239.71817
22116519000000.0,-238.68166,-9597737000000.0,4031.8586,43.94967,4629.8687,50,2,35632908.0,10.0,43.94967,440.42,34528976.0,True,-1.0,4401.498,43.94967,1.137665,[ 0.066  0.389 -2.134 -1.991],53,10.0,,1388039,1.137665,0.00031708667,4999.508,1.4491568,369.63928,0.4189424,3.7966962,1e-07,17.829044,5300,,,-12989070000000.0,4401.497982966993,692.8640332221985,1470.5256,-239.60217
7858232300.0,-245.90604,-181133850000.0,4352.1514,1.0,4999.443,50,1,224914960.0,10.0,1.0,435.54,20971880.0,True,-1.0,4352.1514,1.0,50.0,[ 0.059  0.387 -2.134 -1.974],54,10.0,,1409816,50.0,0.15750515,4999.443,11.564362,,0.4189424,24.472307,1e-07,157.76817,5350,,,-23012710.0,4352.151631955374,708.4777987003326,1425.0114,-245.90604
inf,-249.9383,-inf,3892.6343,4844174300.0,4160.0513,50,2,62545144.0,10.0,4844174300.0,473.42,62545144.0,True,-1.0,4732.122,4844174300.0,1.0321677e-08,[-3.827e-04  3.858e-01 -2.141e+00 -1.955e+00],54,10.0,,1433487,1.0321677e-08,1.6307933e-16,4999.5386,3.048763,839.4872,0.4189424,7.9920616,1e-07,44.545395,5400,,,-inf,4732.121549570413,727.2524516582489,822.904,-251.4326
2.1819784e+30,-249.80789,-3.0146406e+21,2833.4443,1.0,2980.2856,50,1,14674638000000.0,10.0,1.0,485.44,23891490.0,True,-1.0,4852.675,1.0,50.0,[-3.827e-04  3.858e-01 -2.141e+00 -1.955e+00],55,10.0,,1457759,50.0,0.029497411,4999.516,677607.1,2019.2306,0.4189424,3931771.8,1e-07,27649032.0,5450,,,-25932386.0,4852.674782600079,747.3192799091339,585.69476,-249.80789
4.424868e+17,-239.35886,-1357533300000000.0,3503.065,130.8768,3740.1182,50,2,19776842.0,10.0,130.8768,476.5,22782210.0,True,-1.0,4762.4053,130.8768,0.38203868,[ 0.06   0.395 -2.141 -1.945],55,10.0,,1481584,0.38203868,5.4098523e-06,4999.4585,0.800483,1259.3402,0.4189424,3.4412746,1e-07,24.252934,5500,,,-1390526700000000.0,4762.405177242768,766.9738190174103,767.3271,-238.50418
4.109987e+35,-243.61082,-1.308363e+24,3305.9204,1.0,3780.4717,50,1,31016125000000.0,10.0,1.0,452.88,21447448.0,True,-1.0,4524.951,1.0,50.0,[ 0.061  0.388 -2.138 -1.949],56,10.0,,1504228,50.0,0.0099836,4999.503,1256269.0,1219.0314,0.4189424,4848548.0,1e-07,26200756.0,5550,,,-23488328.0,4524.951470407873,784.9068489074707,986.0327,-243.61082
8.910806e+35,-210.24971,-1.9260318e+24,1541.5093,41101.656,4679.2,50,2,26043160.0,10.0,41101.656,187.12,26043160.0,True,-1.0,1861.2184,41101.656,0.001216496,[ 0.176  0.435 -2.134 -1.965],56,10.0,,1513584,0.001216496,2.8567234e-07,4998.9097,1.0500962,319.70935,0.4189424,6.883807,1e-07,49.17502,5600,,,-1.9260318e+24,1861.2184534097564,792.6019861698151,1324.6891,-210.70068
3.711711e+18,-220.85255,-3930958300000000.0,2008.3243,1.0,4679.1685,50,1,1145176700.0,9.999999,1.0,233.76,7551401.0,True,-1.0,2328.102,1.0,50.0,[ 0.176  0.435 -2.134 -1.965],57,9.999999,,1525272,50.0,0.10007971,4998.946,149.24861,319.77753,0.4189424,359.6178,1e-07,1497.2283,5650,,,-9591805.0,2328.1019597347295,800.4529180526733,1459.9116,-220.85255
inf,-258.32822,-inf,4318.5654,101769350.0,4999.5107,50,2,1081319700.0,10.0,101769350.0,432.2,1081319700.0,True,-1.0,4318.5654,101769350.0,4.9130705e-07,[ 0.071  0.494 -2.157 -1.938],57,10.0,,1546882,4.9130705e-07,2.8893964e-13,4999.5107,122.925995,,0.4189424,857.5375,1e-07,6125.6816,5700,,,-inf,4318.565714986673,816.7128722667694,1462.0464,-253.58968
9.8433676e+33,-237.01495,-2.0247755e+23,3987.769,1.0,4999.486,50,1,12511482000.0,10.0,1.0,399.22,18520358.0,True,-1.0,3987.769,1.0,50.0,[ 0.071  0.494 -2.157 -1.938],58,10.0,,1566843,50.0,0.20740974,4999.486,570.97314,,0.4189424,1516.6925,1e-07,9123.0625,5750,,,-20561220.0,3987.7693219477324,832.8265130519867,1618.0405,-237.01495
inf,-267.57764,-inf,2152.6726,3.960774e+36,3310.0098,50,2,290441180.0,10.0,3.960774e+36,385.0,290441180.0,True,-1.0,3842.3247,3.960774e+36,1.2623795e-35,[-0.051  0.517 -2.169 -1.932],58,10.0,,1586093,1.2623795e-35,1.3389614e-35,4999.6616,11.622406,1689.6519,0.4189424,59.276882,1e-07,398.14508,5800,,,-inf,3842.324549933925,846.5423398017883,1022.2776,-250.62411
6.826471e+21,-236.29607,-1.6861944e+17,3279.1404,1.0,4379.9204,50,1,26706657000.0,10.0,1.0,390.72,16382276.0,True,-1.0,3898.7312,1.0,50.0,[-0.051  0.517 -2.169 -1.932],59,10.0,,1605629,50.0,0.1300157,4999.511,2090.8496,619.5908,0.4189424,4436.884,1e-07,25212.656,5850,,,-18423158.0,3898.7312171236063,862.4478449821472,1087.2766,-236.29607
inf,-240.40347,-inf,4250.889,76915.59,4379.884,50,2,4409566.5,10.0,76915.59,487.2,4409566.5,True,-1.0,4870.5864,76915.59,0.0006500632,[ 0.004  0.526 -2.161 -1.903],59,10.0,,1629989,0.0006500632,4.0361188e-06,4999.581,0.1769743,619.69745,0.4189424,0.58868545,1e-07,3.8528607,5900,,,-inf,4870.586459309729,879.9963359832764,671.0378,-240.64748
3.0513123e+21,-244.16663,-1.1273656e+17,4685.348,1.0,4999.579,50,1,39857287000.0,10.0,1.0,468.74,23114742.0,True,-1.0,4685.348,1.0,50.0,[ 0.004  0.526 -2.161 -1.903],60,10.0,,1653426,50.0,0.10958782,4999.579,1595.2947,,0.4189424,7461.032,1e-07,51358.625,5950,,,-25155688.0,4685.348365792518,897.0828609466553,1078.0781,-244.16663
2.4685381e+17,-247.23097,-1014064600000000.0,4136.8076,78.41559,4619.7524,50,2,127279860000.0,10.0,78.41559,451.96,55099884000.0,True,-1.0,4516.462,78.41559,0.6376283,[ 0.061  0.509 -2.155 -1.92 ],60,10.0,,1676024,0.6376283,0.00031646795,4999.4062,5092.4795,379.65393,0.4189424,35621.734,1e-07,254444.61,6000,,,-1681611500000000.0,4516.461799156046,914.3956553936005,1179.7539,-245.5464
9.099795e+24,-249.03435,-6.1561414e+18,4027.2969,1.0,4599.6416,50,1,743924100000.0,10.0,1.0,443.06,21092186.0,True,-1.0,4427.0703,1.0,50.0,[ 0.062  0.532 -2.155 -1.902],61,10.0,,1698177,50.0,0.04787026,4999.415,30110.73,399.77347,0.4189424,107627.86,1e-07,675341.44,6050,,,-23132996.0,4427.070383376535,930.620599269867,1221.9795,-249.03435
inf,-255.69315,-inf,4480.2373,264798930.0,4679.75,50,2,17382364.0,10.0,264798930.0,480.2,17382364.0,True,-1.0,4799.9814,264798930.0,1.8882251e-07,[ 0.038  0.418 -2.199 -1.915],61,10.0,,1722187,1.8882251e-07,2.1694943e-15,4999.4937,1.2251699,319.74365,0.4189424,5.178142,1e-07,27.128033,6100,,,-inf,4799.981267069243,949.0224885940552,753.1227,-242.26408
43200815000000.0,-244.76024,-13869916000000.0,3745.9329,1.0,3890.2617,50,1,455368540000.0,10.0,1.0,485.7,23964682.0,True,-1.0,4855.301,1.0,50.0,[ 0.038  0.418 -2.199 -1.915],62,10.0,,1746472,50.0,0.08126745,4999.63,18221.1,1109.368,0.4189424,127399.87,1e-07,910020.06,6150,,,-26005670.0,4855.300843678777,966.7045924663544,625.0905,-244.76024
1121112300000000.0,-243.67549,-68333127000000.0,3920.683,31.423883,4589.8564,50,2,569587300.0,10.0,31.423883,433.38,557715700.0,True,-1.0,4330.3013,31.423885,1.5911463,[ 0.099  0.407 -2.195 -1.911],62,10.0,,1768141,1.5911465,0.0015060108,4999.4746,22.851852,409.6181,0.4189424,118.102585,1e-07,824.6555,6200,,,-70340747000000.0,4330.301515913895,984.8994188308716,1375.3148,-243.18019
426358660.0,-242.12637,-42318172000.0,3749.33,1.0,4969.6157,50,1,177066000.0,10.0,1.0,378.44,17495574.0,True,-1.0,3779.2766,1.0,50.0,[ 0.099  0.411 -2.192 -1.913],63,10.0,,1787063,50.0,0.3170932,4999.5625,10.270045,29.946693,0.4189424,21.24443,1e-07,127.57754,6250,,,-19536496.0,3779.276729063413,997.9812128543854,1792.3843,-242.12637
1.2310883e+18,-252.27245,-2264379000000000.0,4707.615,128.1515,4999.4824,50,2,284750340.0,10.0,128.1515,470.94,107537016.0,True,-1.0,4707.615,128.1515,0.39016318,[ 0.044  0.386 -2.204 -1.919],63,10.0,,1810610,0.39016318,5.078675e-06,4999.4824,19.295948,,0.4189424,127.79613,1e-07,913.5629,6300,,,-2360736800000000.0,4707.615142239793,1016.9743626117706,1070.1953,-250.77013
2.2267263e+34,-237.33723,-3.045333e+23,4799.229,1.0,4979.504,50,1,787379800000000.0,10.0,1.0,482.06,24009628.0,True,-1.0,4819.19,1.0,50.0,[ 0.039  0.408 -2.203 -1.908],64,10.0,,1834713,50.0,0.46294752,4999.465,31518726.0,19.960718,0.4189424,217598460.0,1e-07,1554656300.0,6350,,,-26050480.0,4819.1898912548195,1034.2882676124573,886.02246,-237.33723
