InitialBound,Bound,ReturnMeanIW,VarianceInitializer,InitialReturnMax,ReturnStepMax,EpRewMean,Weights,Epsilon,StdWReturnMean,Iteration,MeanIW,InitialReturnMean,TimestepsSoFar,EmpiricalD2Arithmetic,ReturnStepMaxmin,OptimizationReturnMean,ESSRenyiArithmetic,MaxIW,Penalization,EmpiricalD2Harmonic,TimeElapsed,ESSRenyiHarmonic,InitialReturnStd,DivergenceHarmonic,MinBehavPdf,MeanD2-0,StdIW,WReturnMean,MeanEntropy,MinIW,OptimizationReturnMin,EpLenMean,OptimizationReturnMax,MinTargetPdf,EpisodesSoFar,Inner Iteration,EpThisIter,InitialReturnMin,LearnableVariance
-26535832.0,-5747223000000.0,102157900.0,-1.0,4999.672,10.0,4899.481321829922,[-0.024  1.204 -3.453 -2.91 ],1.0,,373,4.1076717,4899.4814,15999851,1.0,10.0,4899.4814,50.0,45.102127,True,1.0,67992.88299512863,50.0,699.9259,7929136700000.0,-234.7143,1.0,6.51993,24494812.0,0.4189424,0.32887056,,490.02,4999.672,-234.7143,37250,1,50,,
-inf,-inf,93027730.0,-1.0,4999.66,10.0,4959.52796225842,[-0.08   1.189 -3.451 -2.932],1.0,,373,3.7217612,4959.5283,16024655,7869613.5,10.0,1349.8912,6.353552e-06,61.4482,True,7869613.5,68062.52310013771,6.353552e-06,201.39963,inf,-255.59982,7869613.5,11.423089,93027730.0,0.4189424,3.3832163e-14,,496.08,1390.0234,-268.79816,37300,2,50,3609.6367,
-26797106.0,-3.1064656e+19,350097000000.0,-1.0,4999.649,10.0,4972.117760303776,[-0.08   1.189 -3.451 -2.932],1.0,,374,14714.857,4972.1177,16049520,1.0,10.0,1292.6691,50.0,552376.3,True,1.0,68153.61550021172,50.0,184.7995,2.3166814e+26,-240.83812,1.0,77898.04,24756106.0,0.4189424,0.064156525,,497.3,1320.2002,-240.83812,37350,1,50,3679.4487,
-4.739479e+21,-4.739479e+21,13381735.0,-1.0,4999.6533,10.0,4899.499972831975,[-0.022  1.167 -3.452 -2.931],1.0,,374,0.5550237,4899.5,16074021,5130.2944,10.0,4899.5,0.009746029,5.9576015,True,5130.2944,68214.5706641674,0.009746029,699.9286,5.392533e+30,-235.36774,5130.2944,0.9926332,13381735.0,0.4189424,0.00096049753,,490.02,4999.6533,-234.91798,37400,2,50,,
-27035994.0,-1.7040505e+16,1701271200000.0,-1.0,4999.6426,10.0,4999.499953136124,[-0.022  1.167 -3.452 -2.931],1.0,,375,68064.48,4999.5,16099021,1.0,10.0,0.25973633,50.0,2418749.0,True,1.0,68292.25756692886,50.0,0.09151576,6.9696925e+19,-234.69658,1.0,362591.84,24994998.0,0.4189424,0.085235156,,500.0,0.40234375,-234.69658,37450,1,50,4999.24,
-2.2819593e+16,-2.2819593e+16,18125464.0,-1.0,4999.6826,10.0,4904.870028904114,[ 0.043  1.267 -3.478 -2.903],1.0,,375,0.73213476,4904.87,16123549,477.10562,10.0,4635.086,0.1047986,23.900986,True,477.10562,68370.1786570549,0.1047986,662.1552,1.2500787e+20,-253.84912,477.10562,3.4064364,18125464.0,0.4189424,1.9089791e-07,,490.56,4729.899,-257.9767,37500,2,50,269.7835,
-26535692.0,-8767022300000.0,11709355000.0,-1.0,4999.645,10.0,4899.469460127599,[ 0.043  1.267 -3.478 -2.903],1.0,,376,468.48926,4899.469,16148050,1.0,10.0,4899.469,50.0,10874.315,True,1.0,68443.79799437523,50.0,699.9242,18402547000000.0,-248.64961,1.0,1613.035,24494694.0,0.4189424,0.09279901,,490.02,4999.645,-248.64961,37550,1,50,,
-2.4140404e+22,-2.4140404e+22,93941304.0,-1.0,4999.6714,10.0,4999.402946122574,[ 0.07   1.177 -3.481 -2.985],1.0,,376,3.7585013,4999.4033,16173050,17534.016,10.0,0.5313379,0.0028516,88.46212,True,17534.016,68514.12353944778,0.0028516,0.15690407,1.3989895e+32,-252.42839,17534.016,15.978112,93941304.0,0.4189424,1.9944557e-10,,500.0,0.7998047,-263.59613,37600,2,50,4998.8716,
-26535054.0,-1808862800000.0,1306120400.0,-1.0,4999.616,10.0,4899.40842914149,[ 0.07   1.177 -3.481 -2.985],1.0,,377,52.28311,4899.4087,16197551,1.0,10.0,4899.4087,50.0,1071.6875,True,1.0,68584.01057386398,50.0,699.9155,784383400000.0,-253.26054,1.0,161.6228,24494084.0,0.4189424,0.080190845,,490.02,4999.616,-253.26054,37650,1,50,,
-5.3731955e+17,-5.3731955e+17,3786613000.0,-1.0,4999.6226,10.0,4899.683210394081,[ 1.394e-03  1.280e+00 -3.474e+00 -2.969e+00],1.0,,377,151.51382,4899.683,16222053,1071.8567,10.0,4889.704,0.046648026,3817.244,True,1071.8567,68644.55201792717,0.046648026,698.5292,6.9311884e+22,-247.56027,1071.8567,723.4687,3786613000.0,0.4189424,1.6610481e-10,,490.04,4989.643,-251.91074,37700,2,50,9.97966,
-26535830.0,-5458545300000000.0,1233582000.0,-1.0,4999.666,10.0,4899.681182697267,[ 1.394e-03  1.280e+00 -3.474e+00 -2.969e+00],1.0,,378,49.378754,4899.681,16246555,1.0,10.0,4889.7017,50.0,728.46704,True,1.0,68716.10178780556,50.0,698.5289,7.1528806e+18,-236.30794,1.0,116.43804,24494818.0,0.4189424,0.19495642,,490.04,4989.6865,-236.30794,37750,1,50,9.979548,
-inf,-inf,40413052.0,-1.0,4999.6523,10.0,4981.70544213095,[-0.095  1.293 -3.463 -2.892],1.0,,378,1.6168051,4981.705,16271470,7.229385e+20,10.0,282.4579,6.9162174e-20,74.59722,True,7.229385e+20,68793.60995745659,6.9162174e-20,61.79187,inf,-242.94012,7.229385e+20,10.433248,40413052.0,0.4189424,2.7966146e-27,,498.3,300.4048,-263.6314,37800,2,50,4699.2476,
-26424166.0,-5852659000000.0,234601700000.0,-1.0,4999.6523,10.0,4888.11032270381,[-0.095  1.293 -3.463 -2.892],1.0,,379,9427.008,4888.1104,16295918,1.0,10.0,4888.1104,50.0,425088.44,True,1.0,68870.39672017097,50.0,699.6719,7577123400000.0,-251.59021,1.0,59555.195,24383162.0,0.4189424,0.032197963,,488.96,4999.6523,-251.59021,37850,1,50,,
-5.0324594e+20,-5.0324594e+20,2801849.0,-1.0,4999.6323,10.0,4997.086971037328,[-0.069  1.215 -3.442 -2.984],1.0,,379,0.11214297,4997.087,16320907,6695.794,10.0,117.518654,0.007467374,4.117275,True,6695.794,68953.66223335266,0.007467374,16.788683,6.079943e+28,-249.98744,6695.794,0.57972777,2801849.0,0.4189424,1.1647056e-10,,499.78,120.063965,-260.37863,37900,2,50,4879.5684,
-26857294.0,-1.6151463e+20,153721770000.0,-1.0,4999.6543,10.0,4980.296121660563,[-0.069  1.215 -3.442 -2.984],1.0,,380,6501.558,4980.296,16345813,1.0,10.0,780.7175,50.0,272862.6,True,1.0,69036.36507368088,50.0,113.76102,6.262606e+27,-242.89644,1.0,38129.66,24816288.0,0.4189424,0.012322459,,498.12,800.0757,-242.89644,37950,1,50,4199.5786,
-inf,-inf,9971848.0,-1.0,4999.672,10.0,4414.350428080827,[-0.114  1.146 -3.442 -3.078],1.0,,380,0.39894512,4414.35,16367912,54563180.0,10.0,1724.7427,9.163689e-07,15.422691,True,54563180.0,69111.93373012543,9.163689e-07,711.7689,inf,-238.4198,54563180.0,2.233034,9971848.0,0.4189424,1.6737405e-14,,441.98,2310.0642,-241.39915,38000,2,50,2689.6077,
-23869446.0,-5.4902717e+16,532516100000.0,-1.0,4999.623,10.0,4636.311052570191,[-0.114  1.146 -3.442 -3.078],1.0,,381,28986.865,4636.311,16391118,1.0,10.0,1806.7325,50.0,937017.94,True,1.0,69193.70423173904,50.0,577.1388,7.236382e+20,-263.52707,1.0,138517.58,21828472.0,0.4189424,0.037005384,,464.12,2170.0444,-263.52707,38050,1,50,2829.5786,
-1.2728097e+22,-1.2728097e+22,53068050.0,-1.0,4999.6367,10.0,3743.2262659090893,[-0.173  1.162 -3.437 -3.085],1.0,,381,2.4533165,3743.2266,16409873,22449.012,10.0,1793.5826,0.0022272696,77.266426,True,22449.012,69264.33845686913,0.0022272696,942.2369,3.8892374e+31,-235.63173,22449.012,11.086469,53068050.0,0.4189424,2.5058786e-09,,375.1,3049.9932,-235.22595,38100,2,50,1949.6436,
-15289323.0,-508774300000000.0,126517430000.0,-1.0,4999.6426,10.0,3529.434322794679,[-0.173  1.162 -3.437 -3.085],1.0,,382,11942.183,3529.434,16427564,1.0,10.0,1529.7666,50.0,245774.69,True,1.0,69330.49859595299,50.0,889.62805,6.2111176e+16,-231.83507,1.0,39170.625,13248344.0,0.4189424,0.041792065,,353.82,2999.9749,-231.83507,38150,1,50,1999.6677,
-inf,-inf,3790482400.0,-1.0,4999.654,10.0,4457.777567757736,[-0.137  1.242 -3.433 -2.996],1.0,,382,151.66277,4457.778,16449882,1602120.6,10.0,4457.778,3.1208638e-05,7582.003,True,1602120.6,69405.36164045334,3.1208638e-05,871.2831,inf,-246.98836,1602120.6,1061.4772,3790482400.0,0.4189424,1.6886648e-13,,446.36,4999.654,-254.06906,38200,2,50,,
-22547712.0,-6.036271e+23,74316205000000.0,-1.0,4999.6797,10.0,4481.1439970921465,[-0.137  1.242 -3.433 -2.996],1.0,,383,4177974.5,4481.1436,16472313,1.0,10.0,1381.4722,50.0,93042950.0,True,1.0,69492.13822031021,50.0,652.71735,8.747018e+34,-247.09364,1.0,15229043.0,20506690.0,0.4189424,0.09681131,,448.62,1900.0078,-247.09364,38250,1,50,3099.6719,
-inf,-inf,208984.94,-1.0,4999.6597,10.0,4999.492689914853,[-0.077  1.323 -3.423 -2.924],1.0,,383,0.008360738,4999.4927,16497313,2562253600.0,10.0,0.29052734,1.9514072e-08,0.22600162,True,2562253600.0,69593.08319878578,1.9514072e-08,0.10134042,inf,-236.10469,2562253600.0,0.037775803,208984.94,0.4189424,1.2987188e-17,,500.0,0.45751953,-242.92795,38300,2,50,4999.202,
-27031992.0,-3.9851484e+24,155070160000000.0,-1.0,4999.627,10.0,4999.100016236108,[-0.077  1.323 -3.423 -2.924],1.0,,384,6203973.0,4999.1,16522312,1.0,10.0,19.61956,50.0,309993860.0,True,1.0,69702.79205274582,50.0,2.8045638,3.8126747e+36,-230.59067,1.0,43398560.0,24991008.0,0.4189424,0.1987106,,499.98,20.146484,-230.59067,38350,1,50,4979.4805,
-inf,-inf,508973570.0,-1.0,4999.659,10.0,4407.739855815468,[-0.133  1.23  -3.419 -2.985],1.0,,384,20.361927,4407.74,16544386,8062957600.0,10.0,1608.1964,6.2011987e-09,882.0304,True,8062957600.0,69796.93431162834,6.2011987e-09,617.5652,inf,-239.64429,8062957600.0,124.518265,508973570.0,0.4189424,1.8273556e-17,,441.48,2200.1157,-245.3292,38400,2,50,2799.5435,
-23509834.0,-3665478000000000.0,1669136600000.0,-1.0,4999.6875,10.0,4594.174817804697,[-0.133  1.23  -3.419 -2.985],1.0,,385,161445.94,4594.1743,16567380,1.0,10.0,1624.5178,50.0,6281612.5,True,1.0,69887.76457595825,50.0,601.9683,3.222444e+18,-247.97665,1.0,895410.94,21468806.0,0.4189424,0.04865899,,459.88,2030.0305,-247.97665,38450,1,50,2969.657,
-inf,-inf,3652565.5,-1.0,4999.6787,10.0,4993.313468589586,[-0.077  1.258 -3.422 -2.982],1.0,,385,0.14612958,4993.314,16592350,19850264.0,10.0,303.78122,2.518858e-06,1.7279506,True,19850264.0,69996.20298099518,2.518858e-06,43.397446,inf,-237.2468,19850264.0,0.3327017,3652565.5,0.4189424,8.543329e-12,,499.4,310.14648,-238.38222,38500,2,50,4689.532,
-26199654.0,-305899920000000.0,287459740000.0,-1.0,4999.6636,10.0,4861.6946844312915,[-0.077  1.258 -3.422 -2.982],1.0,,386,13270.019,4861.695,16616665,1.0,10.0,4861.695,50.0,427834.47,True,1.0,70102.63262653351,50.0,722.8888,2.2421789e+16,-252.22012,1.0,63365.438,24158644.0,0.4189424,0.10406643,,486.3,4999.6636,-252.22012,38550,1,50,,
-3545688400000.0,-971350300000.0,1909338800.0,-1.0,4999.655,10.0,4899.693860648804,[-0.033  1.288 -3.421 -2.949],1.0,,386,76.4035,4899.694,16641167,18.617132,10.0,4889.7124,2.6856983,3771.6206,True,18.617132,70209.16418910027,2.6856983,698.53033,225618100000.0,-243.3567,18.617132,527.898,2248140000.0,0.4189424,8.385566e-05,,490.04,4989.6733,-246.42628,38600,2,50,9.981331,
-27035602.0,-1803512800000.0,35568275000.0,-1.0,4999.6064,10.0,4999.463640015468,[-0.029  1.26  -3.422 -2.978],1.0,,387,1423.0582,4999.464,16666167,1.0,10.0,0.27319336,50.0,45165.04,True,1.0,70316.43103790283,50.0,0.109048784,750387000000.0,-233.82533,1.0,6505.256,24994636.0,0.4189424,0.12200433,,500.0,0.41601562,-233.82533,38650,1,50,4999.1904,
-7.377923e+18,-7.377923e+18,14504035.0,-1.0,4999.6147,10.0,4899.46618829303,[-0.019  1.163 -3.406 -3.055],1.0,,387,0.6005732,4899.4663,16690668,5092.9287,10.0,4899.4663,0.009817534,26.068878,True,5092.9287,70421.67076396942,0.009817534,699.92377,1.3068127e+25,-241.00758,5092.9287,3.6495461,14504035.0,0.4189424,2.6025397e-11,,490.02,4999.6147,-248.19098,38700,2,50,,
-27035662.0,-2.0615467e+23,2844252000000.0,-1.0,4999.6196,10.0,4999.468661730737,[-0.019  1.163 -3.406 -3.055],1.0,,388,113804.24,4999.469,16715668,1.0,10.0,0.22205079,50.0,5616213.5,True,1.0,70523.6016793251,50.0,0.09453175,1.0203044e+34,-254.19547,1.0,786088.56,24994688.0,0.4189424,0.037405044,,500.0,0.37304688,-254.19547,38750,1,50,4999.2466,
-inf,-inf,85272570.0,-1.0,4999.6514,10.0,4773.298330103906,[-0.101  1.194 -3.423 -2.968],1.0,,388,3.411496,4773.2983,16739550,307800540000000.0,10.0,1593.7046,1.6244285e-13,116.5406,True,307800540000000.0,70614.96955990791,1.6244285e-13,447.41537,inf,-246.92937,307800540000000.0,16.721766,85272570.0,0.4189424,9.550595e-22,,477.64,1820.0576,-264.882,38800,2,50,3179.5938,
-25449094.0,-66963150000000.0,3436816100.0,-1.0,4999.683,10.0,4825.705371527594,[-0.101  1.194 -3.423 -2.968],1.0,,389,148.13031,4825.705,16763697,1.0,10.0,1166.0378,50.0,2305.264,True,1.0,70711.3076748848,50.0,347.32565,1076337600000000.0,-239.7095,1.0,452.45364,23408066.0,0.4189424,0.0054710624,,482.94,1340.0156,-239.7095,38850,1,50,3659.6675,
-3.714643e+17,-3.714643e+17,944280500.0,-1.0,4999.658,10.0,4429.164733015673,[-0.151  1.218 -3.423 -2.937],1.0,,389,37.781876,4429.1646,16785873,1879.963,10.0,1639.4391,0.026596269,1773.0717,True,1879.963,70803.76659727097,0.026596269,674.4598,3.312563e+22,-229.16101,1879.963,248.08708,944280500.0,0.4189424,8.7454705e-10,,443.52,2209.9324,-229.84947,38900,2,50,2789.7258,
-21649618.0,-152528720000.0,7367970000.0,-1.0,4999.657,10.0,4366.174811233211,[-0.151  1.218 -3.423 -2.937],1.0,,390,743.07666,4366.175,16807732,1.0,10.0,1426.7517,50.0,21727.373,True,1.0,70885.64613556862,50.0,738.3338,5058580500.0,-246.67612,1.0,3344.1028,19608618.0,0.4189424,0.048538856,,437.18,2060.2341,-246.67612,38950,1,50,2939.423,
-1.4868935e+19,-1.4868935e+19,199350980.0,-1.0,4999.6787,10.0,4779.72197491106,[-0.111  1.249 -3.425 -2.9  ],1.0,,390,12.972568,4779.7217,16831647,3780.6846,10.0,1310.1514,0.013225118,565.7573,True,3780.6846,70957.32783722878,0.013225118,421.4937,5.307409e+25,-246.46353,3780.6846,79.26869,199350980.0,0.4189424,3.1809883e-08,,478.3,1530.1082,-248.06873,39000,2,50,3469.5706,
-26126874.0,-4994091000000000.0,124795700000.0,-1.0,4999.693,10.0,4901.5457905793455,[-0.111  1.249 -3.425 -2.9  ],1.0,,391,5412.685,4901.5454,16856166,1.0,10.0,1021.9973,50.0,232120.28,True,1.0,71039.40290808678,50.0,246.35165,5.9869997e+18,-242.90524,1.0,32757.846,24085838.0,0.4189424,0.021559373,,490.38,1120.1445,-242.90524,39050,1,50,3879.5483,
-1.4048781e+20,-1.4048781e+20,116677120.0,-1.0,4999.702,10.0,4208.005758151903,[-0.163  1.241 -3.422 -2.867],1.0,,391,4.6895638,4208.006,16877239,9808.95,10.0,4208.006,0.0050973855,123.94708,True,9808.95,71107.39878869057,0.0050973855,982.5759,4.7379668e+27,-234.51459,9808.95,18.47623,116677120.0,0.4189424,7.496483e-09,,421.46,4999.702,-232.10466,39100,2,50,,
-18990600.0,-2.9603897e+16,63554507000.0,-1.0,4999.6567,10.0,4034.203170472829,[-0.163  1.241 -3.422 -2.867],1.0,,392,4432.1553,4034.2034,16897448,1.0,10.0,1904.5714,50.0,117719.016,True,1.0,71165.95824766159,50.0,821.4647,2.1039062e+20,-243.56332,1.0,17319.387,16949600.0,0.4189424,0.05918679,,404.18,2870.025,-243.56332,39150,1,50,2129.6318,
-inf,-inf,2278434800.0,-1.0,4999.6445,10.0,4850.108175806753,[-0.103  1.254 -3.424 -2.857],1.0,,392,127.39609,4850.108,16921712,14612797.0,10.0,1180.6154,3.4216584e-06,4268.722,True,14612797.0,71246.8489511013,3.4216584e-06,350.4864,inf,-250.84982,14612797.0,658.4333,2278434800.0,0.4189424,1.0820564e-11,,485.28,1330.1516,-254.84253,39200,2,50,3669.493,
-25296346.0,-7.64312e+19,1352704300000.0,-1.0,4999.675,10.0,4717.53578214518,[-0.103  1.254 -3.424 -2.857],1.0,,393,61725.87,4717.536,16945311,1.0,10.0,4717.536,50.0,1216631.6,True,1.0,71320.83244609833,50.0,1000.0915,1.4023793e+27,-239.95967,1.0,241408.88,23255326.0,0.4189424,0.10804368,,471.98,4999.675,-239.95967,39250,1,50,,
-6.047274e+21,-6.047274e+21,18145868.0,-1.0,4999.6743,10.0,4999.491257022008,[-0.041  1.257 -3.424 -2.862],1.0,,393,0.7259734,4999.4917,16970311,6403.815,10.0,0.22660156,0.0078078457,20.268415,True,6403.815,71408.3900051117,0.0078078457,0.10049996,8.7789727e+30,-243.74767,6403.815,2.8810365,18145868.0,0.4189424,1.0127312e-05,,500.0,0.40966797,-245.63338,39300,2,50,4999.2646,
-26535934.0,-6116795000000.0,2697242600.0,-1.0,4999.6533,10.0,4899.692512286955,[-0.041  1.257 -3.424 -2.862],1.0,,394,107.935715,4899.6924,16994813,1.0,10.0,4889.7124,50.0,4853.065,True,1.0,71484.55389595032,50.0,698.5304,8974216000000.0,-237.66069,1.0,679.0685,24494930.0,0.4189424,0.28262302,,490.04,4989.6733,-237.66069,39350,1,50,9.979991,
-18269512000.0,-5.2646384e+23,4.6174807e+16,-1.0,4999.6616,10.0,4899.483099263698,[ 0.02   1.255 -3.424 -2.876],1.0,,394,1847615500.0,4899.483,17019314,4.977424,10.0,4899.483,10.045357,84803674000.0,True,4.977424,71542.19332122803,10.045357,699.92615,6.6537395e+34,-247.32481,4.977424,11897648000.0,40857056.0,0.4189424,1.0324715,,490.02,4999.6616,-247.04877,39400,2,50,,
-12742592.0,-234334010000.0,15033908000.0,-1.0,4999.5923,10.0,3121.7132372611773,[-0.229  1.267 -3.429 -2.858],1.0,,395,1624.94,3121.7134,17034972,1.0,10.0,3121.7134,50.0,41657.535,True,1.0,71585.83308267593,50.0,978.03876,11545973000.0,-217.96022,1.0,6324.8857,10701653.0,0.4189424,0.015687486,,313.16,4999.5923,-217.96022,39450,1,50,,
-1000868240000000.0,-485981660000000.0,211108220.0,-1.0,4999.658,10.0,2790.7273307215037,[-0.284  1.277 -3.429 -2.83 ],1.0,,395,19.945753,2790.7275,17048976,291.83344,10.0,1150.876,0.17133062,723.2614,True,291.83344,71630.12374567986,0.17133062,769.0182,5.6698215e+16,-212.3983,291.83344,106.979744,220484700.0,0.4189424,3.280451e-07,,280.08,3359.807,-212.15462,39500,2,50,1639.8513,
-10837648.0,-1.4221525e+24,774143400000000.0,-1.0,4999.3003,10.0,2845.925805386985,[-0.281  1.263 -3.429 -2.845],1.0,,396,217245970.0,2845.926,17063256,1.0,10.0,1126.2267,50.0,8413245000.0,True,1.0,71669.84962010384,50.0,835.26,4.85676e+35,-239.2258,1.0,1183246300.0,8796952.0,0.4189424,10.911655,,285.6,3279.601,-239.2258,39550,1,50,1719.6992,
-inf,-inf,7076.3447,-1.0,4999.6777,10.0,4111.417831452399,[-0.189  1.338 -3.427 -2.807],1.0,,396,0.00028310888,4111.418,17083849,3.2549135e+16,10.0,1631.7976,1.5361391e-15,0.013171342,True,3.2549137e+16,71731.06599998474,1.536139e-15,815.89307,inf,-233.1154,3.2549135e+16,0.0018423987,7076.3447,0.4189424,1.4114191e-25,,411.86,2520.0576,-250.70607,39600,2,50,2479.62,
-19546792.0,-3323956300000000.0,109855940000.0,-1.0,4999.673,10.0,4105.40370250819,[-0.189  1.338 -3.427 -2.807],1.0,,397,7224.4927,4105.404,17104412,1.0,10.0,1595.6344,50.0,112290.58,True,1.0,71794.04686546326,50.0,807.11597,2.6522032e+18,-224.40678,1.0,22945.922,17505776.0,0.4189424,0.16758664,,411.26,2489.9036,-224.40678,39650,1,50,2509.7693,
-inf,-inf,4510067.0,-1.0,4999.688,10.0,4732.929430569219,[-0.128  1.351 -3.426 -2.803],1.0,,397,0.23874706,4732.929,17128092,15010015.0,10.0,4722.948,3.3311092e-06,4.4481697,True,15010015.0,71861.52167105675,3.3311092e-06,755.61304,inf,-257.89493,15010015.0,0.6599501,4510067.0,0.4189424,9.889352e-14,,473.6,4989.707,-258.48337,39700,2,50,9.981104,
-25616424.0,-4.146669e+16,131188360000.0,-1.0,4999.6885,10.0,4847.9572019125535,[-0.128  1.351 -3.426 -2.803],1.0,,398,6346.564,4847.9575,17152348,1.0,10.0,718.2829,50.0,88509.84,True,1.0,71942.28033065796,50.0,269.63162,4.1277693e+20,-244.82216,1.0,18186.527,23575388.0,0.4189424,0.08866841,,485.12,870.01416,-244.82216,39750,1,50,4129.6743,
-1.4241087e+24,-1.4241087e+24,10458845.0,-1.0,4999.663,10.0,4999.510339925103,[-0.071  1.369 -3.43  -2.784],1.0,,398,0.41842473,4999.5103,17177348,38568.246,10.0,0.30625,0.0012964032,5.2258916,True,38568.246,72013.4334204197,0.0012964032,0.0869337,4.8687183e+35,-260.08865,38568.246,0.9603424,10458845.0,0.4189424,5.977043e-07,,500.0,0.45898438,-261.17383,39800,2,50,4999.204,
-26536162.0,-417124800000000.0,242054050.0,-1.0,4999.6523,10.0,4899.515584196492,[-0.071  1.369 -3.43  -2.784],1.0,,399,9.704973,4899.5156,17201849,1.0,10.0,4899.5156,50.0,166.45851,True,1.0,72083.09449744225,50.0,699.9308,4.1769914e+16,-249.51123,1.0,24.768509,24495158.0,0.4189424,0.059040662,,490.02,4999.6523,-249.51123,39850,1,50,,
-2.458417e+24,-2.458417e+24,304737800.0,-1.0,4999.6616,10.0,4954.700530920194,[-0.123  1.382 -3.433 -2.753],1.0,,399,12.192305,4954.7,17226632,77998.23,10.0,975.5171,0.0006410402,195.14496,True,77998.23,72152.57181620598,0.0006410402,165.33754,1.4509082e+36,-246.35051,77998.23,36.608753,304737800.0,0.4189424,9.999077e-10,,495.66,1020.4783,-250.03168,39900,2,50,3979.1833,
-25446548.0,-3.2558946e+20,607916900000.0,-1.0,4999.699,10.0,4779.717098339697,[-0.123  1.382 -3.433 -2.753],1.0,,400,38907.867,4779.7173,17250545,1.0,10.0,4779.7173,50.0,1431618.9,True,1.0,72229.70050859451,50.0,748.2057,2.5448162e+28,-240.91324,1.0,201917.4,23405506.0,0.4189424,0.1483603,,478.26,4999.699,-240.91324,39950,1,50,,
-inf,-inf,180009520.0,-1.0,4999.668,10.0,4999.505195335471,[-0.056  1.277 -3.437 -2.743],1.0,,400,7.2016845,4999.506,17275545,25125094.0,10.0,0.27182618,1.9900424e-06,231.82526,True,25125094.0,72323.18458247185,1.9900424e-06,0.100996844,inf,-246.77202,25125094.0,33.722588,180009520.0,0.4189424,3.723633e-10,,500.0,0.4345703,-248.04134,40000,2,50,4999.2334,
-27036088.0,-4.0391144e+17,469392260.0,-1.0,4999.7036,10.0,4999.5041695041045,[-0.056  1.277 -3.437 -2.743],1.0,,401,18.779774,4999.504,17300545,1.0,10.0,0.30987304,50.0,713.72345,True,1.0,72399.43268895149,50.0,0.11600413,3.916396e+22,-243.95735,1.0,99.44966,24995042.0,0.4189424,0.10724214,,500.0,0.50927734,-243.95735,40050,1,50,4999.1943,
-inf,-inf,99263980.0,-1.0,4999.678,10.0,4848.7540753377825,[-0.119  1.278 -3.437 -2.741],1.0,,401,3.9712756,4848.754,17324803,6787858.5,10.0,1649.0988,7.3660935e-06,77.10625,True,6787858.5,72481.82970166206,7.3660935e-06,341.55716,inf,-238.61664,6787858.5,12.663103,99263980.0,0.4189424,3.6016346e-14,,485.16,1800.023,-238.44777,40100,2,50,3199.6553,
-25777530.0,-36112035000000.0,44880216000.0,-1.0,4999.641,10.0,4862.7250981341085,[-0.119  1.278 -3.437 -2.741],1.0,,402,2642.84,4862.725,17349131,1.0,10.0,1073.3574,50.0,78123.97,True,1.0,72566.21966004372,50.0,300.73688,312291130000000.0,-242.2574,1.0,11113.592,23736536.0,0.4189424,0.110258736,,486.56,1210.2734,-242.2574,40150,1,50,3789.3677,
-637969000000000.0,-159727170000000.0,10843665.0,-1.0,4999.6943,10.0,4999.504543798649,[-0.072  1.308 -3.435 -2.712],1.0,,402,0.43382618,4999.5044,17374131,69.20903,10.0,0.24865234,0.72244906,6.4987674,True,69.20903,72655.73223996162,0.72244906,0.094747804,6124560000000000.0,-251.37097,69.20903,1.2478911,17053330.0,0.4189424,4.774662e-09,,500.0,0.43847656,-252.19096,40200,2,50,4999.256,
-27036026.0,-2344639000000000.0,27341763000.0,-1.0,4999.66,10.0,4999.501178620241,[-0.07   1.284 -3.436 -2.736],1.0,,403,1093.8732,4999.5015,17399131,1.0,10.0,0.2316504,50.0,25384.047,True,1.0,72752.92144823074,50.0,0.09361107,1.3196876e+18,-245.17903,1.0,4036.325,24995012.0,0.4189424,0.30094245,,500.0,0.390625,-245.17903,40250,1,50,4999.2695,
-990285460000.0,-960174750000.0,15250114.0,-1.0,4999.6616,10.0,4999.456351238574,[-0.007  1.286 -3.435 -2.731],1.0,,403,0.6101129,4999.456,17424131,11.719287,10.0,0.48564452,4.2664714,12.843347,True,11.719287,72857.8742761612,4.2664714,0.14086388,221317380000.0,-257.37985,11.719287,1.7891175,14803703.0,0.4189424,0.0006962684,,500.0,0.69091797,-257.6823,40300,2,50,4998.9707,
-27035630.0,-24354704000000.0,12691901000.0,-1.0,4999.6484,10.0,4999.463274641435,[-0.008  1.292 -3.432 -2.725],1.0,,404,507.79922,4999.463,17449131,1.0,10.0,0.24301758,50.0,10150.836,True,1.0,72958.69309186935,50.0,0.09547004,142248080000000.0,-251.09212,1.0,1592.3126,24994630.0,0.4189424,0.22470869,,500.0,0.42822266,-251.09212,40350,1,50,4999.22,
-1.761695e+19,-1.761695e+19,526853540.0,-1.0,4999.629,10.0,4899.649039178491,[ 0.038  1.37  -3.43  -2.639],1.0,,404,21.08853,4899.649,17473633,4263.25,10.0,4889.668,0.011728141,823.02136,True,4263.25,73045.17823457718,0.011728141,698.52405,7.450777e+25,-239.62192,4263.25,118.248566,526853540.0,0.4189424,1.0790262e-12,,490.04,4989.648,-253.3994,40400,2,50,9.980722,
