InitialBound,InitialReturnMax,MinTargetPdf,ESSRenyiArithmetic,StdIW,Inner Iteration,Weights,LearnableVariance,ReturnStepMaxmin,WReturnMean,InitialReturnMean,MaxIW,VarianceInitializer,EpThisIter,OptimizationReturnMax,Iteration,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,TimeElapsed,ReturnStepMax,StdWReturnMean,DivergenceHarmonic,ReturnMeanIW,MinBehavPdf,OptimizationReturnMin,MeanD2-0,EpRewMean,TimestepsSoFar,Bound,EpisodesSoFar,Epsilon,MinIW,EmpiricalD2Arithmetic,EpLenMean,Penalization,MeanIW,OptimizationReturnMean,InitialReturnMin,MeanEntropy
-24630098.0,4999.6553,-247.96472,50.0,251.1688,1,[-0.027  0.632 -3.596 -2.992],,10.0,22589104.0,4675.8936,1575.9442,-1.0,50,4989.675,396,851.54376,1.0,50.0,10260.317619800568,10.0,,4790167600.0,1121266400.0,-247.96472,,1.0,4675.893226871379,16032258,-142378220000.0,39550,1e-07,0.13445021,1.0,467.86,True,77.637375,4665.9126,9.980271,0.4189424
-4967445000000.0,4999.6274,-255.09282,3.0861096,31.529385,2,[ 0.004  0.636 -3.596 -2.992],,10.0,125259330.0,4797.6416,225.765,-1.0,50,4999.6274,396,978.39655,16.201628,3.0861096,10271.357983350754,10.0,,5254431600000.0,128032540.0,-252.57237,,16.201628,4797.641752695291,16056252,-4678476000000.0,39600,1e-07,0.00065163296,16.201628,479.88,True,5.3417664,4797.6416,,0.4189424
-27035334.0,4999.6357,-244.35739,50.0,58.55772,1,[ 0.004  0.632 -3.596 -2.992],,10.0,24994352.0,4999.4355,371.9624,-1.0,50,0.43359375,397,0.113223754,1.0,50.0,10283.55444264412,10.0,,5589569500.0,530193630.0,-244.35739,,1.0,4999.435076899408,16081252,-153118150000.0,39650,1e-07,0.045095693,1.0,500.0,True,21.212996,0.23299804,4999.202,0.4189424
-inf,4999.626,-237.16042,0.00044343737,50.861443,2,[-0.029  0.582 -3.599 -3.008],,10.0,315207550.0,4519.708,354.75574,-1.0,50,4999.626,397,1001.31934,112755.49,0.00044343737,10295.436734437943,10.0,,inf,315207550.0,-238.65074,,112755.49,4519.708069859628,16103868,-inf,39700,1e-07,3.357037e-09,112755.49,452.32,True,12.630667,4519.708,,0.4189424
-23195738.0,4999.6074,-249.64764,50.0,1324603.4,1,[-0.029  0.582 -3.599 -3.008],,10.0,21154784.0,4539.6904,8737138.0,-1.0,50,2860.0598,398,738.9166,1.0,50.0,10308.05905675888,10.0,,1.8431038e+34,6353483000000.0,-249.64764,,1.0,4539.6901355607415,16126587,-2.7707737e+23,39750,1e-07,0.052767277,1.0,454.38,True,370055.0,2400.1426,2139.5476,0.4189424
-inf,4999.632,-262.32904,0.0005276305,3.7787108,2,[ 0.025  0.608 -3.6   -2.991],,10.0,25998534.0,4899.659,25.467325,-1.0,50,4989.6504,398,698.52545,94763.29,0.0005276305,10319.918851613998,10.0,,inf,25998534.0,-261.0061,,94763.29,4899.659567151136,16151089,-inf,39800,1e-07,5.564911e-06,94763.29,490.04,True,1.0567012,4889.678,9.981504,0.4189424
-27035130.0,4999.6123,-241.01396,50.0,1868992.1,1,[ 0.025  0.608 -3.6   -2.991],,10.0,24994172.0,4999.417,10692559.0,-1.0,50,0.6201172,399,0.12881574,1.0,50.0,10331.762566566467,10.0,,1.6953219e+34,11454388000000.0,-241.01396,,1.0,4999.417227242973,16176089,-2.6573767e+23,39850,1e-07,0.8300671,1.0,500.0,True,458289.56,0.4250586,4998.992,0.4189424
-inf,4999.531,-259.49298,1.2602004e-05,24.260473,2,[ 0.082  0.659 -3.608 -3.229],,10.0,89895150.0,4899.4736,173.31676,-1.0,50,4989.552,399,698.49927,3967623.0,1.2602004e-05,10343.271035194397,10.0,,inf,89895150.0,-249.78268,,3967623.0,4899.473569918116,16200591,-inf,39900,1e-07,9.128837e-13,3967623.0,490.04,True,3.606039,4889.4946,9.979119,0.4189424
-27033154.0,4999.551,-240.18745,50.0,6275.5234,1,[ 0.082  0.659 -3.608 -3.229],,10.0,24992248.0,4999.2246,38741.504,-1.0,50,0.78515625,400,0.19989079,1.0,50.0,10357.500624418259,10.0,,1.1238178e+24,48383054000.0,-240.18745,,1.0,4999.224769707542,16225591,-2.1635368e+18,39950,1e-07,0.8716567,1.0,500.0,True,1936.1458,0.45911133,4998.7656,0.4189424
-inf,4999.541,-262.31604,,11.587504,2,[-0.008  0.618 -3.617 -3.305],,10.0,43671196.0,4812.1396,82.846725,-1.0,50,4999.541,400,813.1682,inf,,10368.660630941391,10.0,,inf,43671196.0,-235.80576,,inf,4812.139444974485,16249660,-inf,40000,1e-07,,inf,481.38,True,1.7677845,4812.1396,,0.4189424
-26317578.0,4999.58,-237.10268,50.0,14.581283,1,[-0.008  0.618 -3.617 -3.305],,10.0,24276652.0,4910.567,97.86487,-1.0,50,2229.941,401,403.71542,1.0,50.0,10381.532039165497,10.0,,16248849000.0,182203100.0,-237.10268,,1.0,4910.5668546014,16274221,-260337530000.0,40050,1e-07,0.010684721,1.0,491.22,True,7.3299456,2140.9277,2769.6392,0.4189424
-471789270000000.0,4999.6025,-236.73122,0.4963516,6.5084662,2,[-0.039  0.62  -3.617 -3.308],,10.0,68436450.0,4321.2393,35.087006,-1.0,50,3250.0193,401,949.8912,100.73505,0.4963516,10392.299797534943,10.0,,5.267889e+16,66714776.0,-236.96799,,100.73505,4321.239275892466,16295852,-468428930000000.0,40100,1e-07,4.069885e-06,100.73505,432.62,True,2.7795784,2571.656,1749.5833,0.4189424
-21044422.0,4999.5425,-238.38058,50.0,275.87305,1,[-0.039  0.62  -3.617 -3.309],,10.0,19003526.0,4221.8496,1407.3745,-1.0,50,4989.5557,402,1086.0558,1.0,50.0,10403.906963825226,10.0,,1509449700000.0,1845907000.0,-238.38058,,1.0,4221.848937516324,16316988,-2509249400000.0,40150,1e-07,0.18086733,1.0,422.72,True,114.99882,4211.8623,9.986808,0.4189424
-3.6973312e+17,4999.617,-244.73254,0.07721896,41.762257,2,[-0.005  0.596 -3.615 -3.356],,10.0,297743600.0,4796.1426,226.4965,-1.0,50,4989.636,402,977.2954,647.5094,0.07721896,10415.895492076874,10.0,,3.2818672e+22,297743600.0,-241.01251,,647.5094,4796.14284761003,16340975,-3.6973312e+17,40200,1e-07,8.6518384e-08,647.5094,479.74,True,11.95377,4786.162,9.981041,0.4189424
-26297606.0,4999.5435,-233.60898,50.0,18396.371,1,[-0.005  0.596 -3.615 -3.356],,10.0,24256708.0,4917.6826,97298.09,-1.0,50,1260.1602,403,270.3875,1.0,50.0,10427.855871915817,10.0,,2.2122582e+21,116586630000.0,-233.60898,,1.0,4917.682567870515,16365572,-9.599166e+16,40250,1e-07,0.16707088,1.0,491.94,True,4666.584,1178.2992,3739.3833,0.4189424
-inf,4999.543,-254.16245,2.1091966e-05,86.887024,2,[-0.014  0.494 -3.607 -3.428],,10.0,315282850.0,4211.3857,620.79425,-1.0,50,4999.543,403,1444.0765,2370570.8,2.1091966e-05,10439.194266080856,10.0,,inf,315282850.0,-239.90082,,2370570.8,4211.386180890722,16386648,-inf,40300,1e-07,2.6673113e-16,2370570.8,421.52,True,12.63663,4211.3857,,0.4189424
-19518308.0,4999.503,-244.95967,50.0,1228336.5,1,[-0.014  0.494 -3.607 -3.428],,10.0,17477456.0,3929.3826,8650382.0,-1.0,50,4999.503,404,1427.3782,1.0,50.0,10449.565876245499,10.0,,2.0033577e+25,1132165700000.0,-244.95967,,1.0,3929.3825602761126,16406321,-9.1345535e+18,40350,1e-07,0.17763448,1.0,393.46,True,222486.42,3929.3826,,0.4189424
-2.3440559e+20,4999.5303,-266.1778,0.018404648,2.0856879,2,[ 0.037  0.467 -3.608 -3.45 ],,10.0,11526631.0,4899.333,14.328664,-1.0,50,4989.5503,404,698.47906,2716.705,0.018404648,10460.76697063446,10.0,,1.3191991e+28,11526631.0,-264.89856,,2716.705,4899.3332485018445,16430823,-2.3440559e+20,40400,1e-07,3.9534785e-07,2716.705,490.04,True,0.47884646,4889.353,9.980208,0.4189424
-26572490.0,4999.4604,-254.73343,50.0,326614080.0,1,[ 0.037  0.467 -3.608 -3.45 ],,10.0,24531664.0,4927.6704,2332961000.0,-1.0,50,3569.8604,405,499.7245,1.0,50.0,10473.487043619156,10.0,,1.9622455e+26,1166181300000000.0,-254.73343,,1.0,4927.670882368817,16455467,-2.858874e+19,40450,1e-07,0.065758176,1.0,492.88,True,46662732.0,3498.071,1429.6,0.4189424
-9.193064e+19,4999.484,-246.9628,0.021565069,1084.612,2,[ 0.098  0.47  -3.605 -3.435],,10.0,3913352200.0,4998.8003,7748.788,-1.0,50,1.8149414,405,0.3977582,2318.5645,0.021565069,10485.908985853195,10.0,,2.0291362e+27,3913352200.0,-251.44044,,2318.5645,4998.800470974867,16480467,-9.193064e+19,40500,1e-07,1.6760586e-08,2318.5645,500.0,True,156.5951,1.131582,4997.669,0.4189424
-25559270.0,4999.5327,-232.72232,50.0,14156.494,1,[ 0.098  0.47  -3.605 -3.435],,10.0,23518390.0,4738.03,74598.76,-1.0,50,4599.854,406,1034.149,1.0,50.0,10496.96467924118,10.0,,9339511000000.0,85338240000.0,-232.72232,,1.0,4738.029828755461,16504166,-6322332000000.0,40550,1e-07,0.10456943,1.0,473.98,True,3416.9204,4338.351,399.6785,0.4189424
-238384640000000.0,4999.4556,-263.0003,0.4172604,12.966103,2,[ 0.088  0.523 -3.604 -3.402],,10.0,111981740.0,4599.2173,62.3207,-1.0,50,4999.4556,406,1355.4999,119.82925,0.4172604,10507.50659608841,10.0,,1.4932977e+16,103986380.0,-261.87103,,119.82925,4599.21736028975,16527171,-249386640000000.0,40600,1e-07,2.1220943e-07,119.82925,460.1,True,4.2385263,4599.2173,,0.4189424
-27029804.0,4999.467,-253.3128,50.0,64443356.0,1,[ 0.095  0.525 -3.603 -3.407],,10.0,24988974.0,4998.897,460439900.0,-1.0,50,1.550293,407,0.34084675,1.0,50.0,10521.381344795227,10.0,,4.5613046e+33,236240250000000.0,-253.3128,,1.0,4998.897305386046,16552171,-1.3783079e+23,40650,1e-07,0.99364215,1.0,500.0,True,9454259.0,0.9808105,4997.9165,0.4189424
-inf,4999.2217,-235.22426,2.2893698e-10,0.24039526,2,[ 0.213  0.547 -3.596 -3.372],,10.0,1362060.6,4217.6406,1.3295234,-1.0,50,4169.765,407,1183.3364,218400740000.0,2.2893695e-10,10532.185251235962,10.0,,inf,1362060.6,-230.17426,,218400720000.0,4217.6405792842625,16573287,-inf,40700,1e-07,5.787194e-19,218400720000.0,422.32,True,0.05454365,3388.184,829.45654,0.4189424
-22342634.0,4999.453,-244.49225,50.0,22.882063,1,[ 0.213  0.547 -3.596 -3.372],,10.0,20301816.0,4291.9824,127.850365,-1.0,50,4629.744,408,1371.3873,1.0,50.0,10541.246148824692,10.0,,154441710.0,216941440.0,-244.49225,,1.0,4291.982369330297,16594768,-25578834000.0,40750,1e-07,0.056764994,1.0,429.62,True,13.6512375,3922.2734,369.70874,0.4189424
-684915600000000.0,4999.4287,-241.65921,0.5216893,911.049,2,[ 0.154  0.536 -3.605 -3.358],,10.0,2331905300.0,4824.972,6510.216,-1.0,50,4609.641,408,852.9216,95.84248,0.5216893,10553.242660999298,10.0,,1.4975596e+21,3288838100.0,-240.87239,,95.84248,4824.971796774889,16618901,-7.897455e+16,40800,1e-07,3.656904e-05,95.84248,482.66,True,133.58467,4435.184,389.78754,0.4189424
-21513194.0,4999.4316,-238.04042,50.0,5515.616,1,[ 0.173  0.494 -3.602 -3.374],,10.0,19472402.0,4153.3037,38192.12,-1.0,50,4999.4316,409,1490.795,1.0,50.0,10566.312091350555,10.0,,1412736600000000.0,9806935000.0,-238.04042,,1.0,4153.303799182682,16639689,-76715255000000.0,40850,1e-07,0.014352,1.0,415.76,True,1114.6908,4153.3037,,0.4189424
-1.4245157e+18,4999.412,-243.93867,0.033174973,2.3479648,2,[ 0.185  0.555 -3.607 -3.364],,9.999999,13074848.0,4643.906,16.447458,-1.0,50,4989.4316,409,1107.0002,1507.1603,0.033174973,10579.702320575714,9.999999,,4.872479e+23,13074848.0,-238.53842,,1507.1603,4643.905899070108,16662920,-1.4245157e+18,40900,1e-07,2.0603293e-08,1507.1603,464.62,True,0.55888593,4633.9253,9.980443,0.4189424
-25633218.0,4999.3613,-256.29675,50.0,91928.305,1,[ 0.185  0.555 -3.607 -3.364],,10.0,23592472.0,4752.1875,656744.3,-1.0,50,4999.3613,410,1004.5819,1.0,50.0,10592.163939476013,10.0,,27470602000000.0,331201280000.0,-256.29675,,1.0,4752.187667723149,16686691,-11027105000000.0,40950,1e-07,0.022882698,1.0,475.42,True,13265.24,4752.1875,,0.4189424
-1086356800000000.0,4999.49,-249.43161,0.46169448,3.9672167,2,[ 0.156  0.606 -3.61  -3.343],,10.0,26811956.0,4998.9097,23.234304,-1.0,50,1.7407227,410,0.3731206,108.29672,0.46169448,10605.746776103973,10.0,,1.7337682e+17,32558100.0,-247.60703,,108.29672,4998.909752707739,16711691,-849769750000000.0,41000,1e-07,9.72571e-07,108.29672,500.0,True,1.3028908,1.1602343,4997.7495,0.4189424
-26668462.0,4999.4883,-243.92657,50.0,237036160.0,1,[ 0.198  0.61  -3.605 -3.345],,10.0,24627604.0,4958.123,1668055300.0,-1.0,50,1370.6418,411,211.23361,1.0,50.0,10618.898267269135,10.0,,1.4966863e+30,1015384600000000.0,-243.92657,,1.0,4958.123233842032,16736490,-2.4967272e+21,41050,1e-07,0.09555503,1.0,495.98,True,40656610.0,1329.2767,3628.8464,0.4189424
-inf,4999.6245,-251.91647,0.00024093348,1.1317291,2,[ 0.096  0.682 -3.618 -3.351],,10.0,6570671.5,4999.17,7.827535,-1.0,50,1.0141602,411,0.24719067,207526.16,0.00024093348,10633.23964214325,10.0,,inf,6570671.5,-244.52022,,207526.16,4999.170155159511,16761490,-inf,41100,1e-07,5.0281255e-08,207526.16,500.0,True,0.26292315,0.5597949,4998.6104,0.4189424
-26532086.0,4999.4385,-241.80647,50.0,424.42844,1,[ 0.096  0.682 -3.618 -3.351],,10.0,24491274.0,4899.1274,3014.164,-1.0,50,4999.4385,412,699.8754,1.0,50.0,10643.831500530243,10.0,,84294680000.0,2079552000.0,-241.80647,,1.0,4899.127277358875,16785991,-594591200000.0,41150,1e-07,0.08859809,1.0,490.02,True,83.233284,4899.1274,,0.4189424
-3566774000000000.0,4999.543,-240.93997,0.38998294,262.6103,2,[ 0.141  0.771 -3.618 -3.426],,10.0,6284445000.0,4999.0996,1874.2808,-1.0,50,1.2016602,412,0.29092672,128.21074,0.38998294,10654.180126905441,10.0,,1829076100000.0,1120409100.0,-242.751,,128.21074,4999.0996271548975,16810991,-2761258700000.0,41200,1e-07,0.00042095705,128.21074,500.0,True,44.832474,0.7582422,4998.3413,0.4189424
-27033016.0,4999.5225,-251.81778,50.0,57.715553,1,[ 0.094  0.746 -3.624 -3.356],,10.0,24992134.0,4999.214,348.07468,-1.0,50,0.98291016,413,0.21163143,1.0,50.0,10665.971800804138,10.0,,662066700.0,582835900.0,-251.81778,,1.0,4999.2135246860125,16835991,-53095290000.0,41250,1e-07,0.13376674,1.0,500.0,True,23.320803,0.67392576,4998.5396,0.4189424
-3.6934946e+18,4999.5195,-253.30437,0.031756636,2.2832153,2,[ 0.164  0.666 -3.619 -3.29 ],,10.0,17985982.0,4899.1543,12.686746,-1.0,50,4989.537,413,698.4532,1574.4741,0.031756636,10678.916494846344,10.0,,3.2753154e+24,17985982.0,-251.43028,,1574.4741,4899.154156634435,16860493,-3.6934946e+18,41300,1e-07,2.1372447e-08,1574.4741,490.04,True,0.74484885,4889.172,9.982401,0.4189424
-27030062.0,4999.373,-238.83492,50.0,389.8456,1,[ 0.164  0.666 -3.619 -3.29 ],,10.0,24989302.0,4998.93,2118.6594,-1.0,50,1.6166992,414,0.36893898,1.0,50.0,10690.032576322556,10.0,,9.333745e+20,4210465000.0,-238.83492,,1.0,4998.930204967894,16885493,-6.23467e+16,41350,1e-07,0.03456552,1.0,500.0,True,168.49925,1.1738086,4997.7563,0.4189424
-inf,4999.3936,-248.1381,5.1394014e-08,552.43146,2,[ 0.236  0.574 -3.601 -3.25 ],,10.0,1989621500.0,4579.6055,3946.5977,-1.0,50,4669.633,414,1042.9479,972875970.0,5.1394014e-08,10701.173372983932,10.0,,inf,1989621500.0,-246.2437,,972875970.0,4579.6051900441535,16908408,-inf,41400,1e-07,3.995495e-20,972875970.0,458.3,True,79.617004,4249.8447,329.76086,0.4189424
-22613308.0,4999.498,-262.163,50.0,182.06946,1,[ 0.236  0.574 -3.601 -3.25 ],,10.0,20572448.0,4351.1465,1210.9393,-1.0,50,4189.8843,415,1280.6136,1.0,50.0,10708.917417049408,10.0,,3443132000000.0,965885760.0,-262.163,,1.0,4351.146596115142,16930183,-3787867600000.0,41450,1e-07,0.051112596,1.0,435.5,True,47.11708,3541.5325,809.6136,0.4189424
-3.0061978e+18,4999.28,-250.40701,0.035927996,9.708633,2,[ 0.21   0.518 -3.609 -3.253],,10.0,31464374.0,4471.962,62.163048,-1.0,50,4189.744,415,1191.6337,1391.6724,0.035927996,10720.20187997818,10.0,,2.1701842e+24,31464374.0,-241.4929,,1391.6724,4471.961931085741,16952560,-3.0061978e+18,41500,1e-07,1.8084393e-08,1391.6724,447.54,True,2.4792573,3662.4263,809.5355,0.4189424
-22876276.0,4999.4434,-248.92392,50.0,1447.4829,1,[ 0.21   0.518 -3.609 -3.253],,10.0,20835464.0,4363.1724,10259.526,-1.0,50,4579.8003,416,1340.9664,1.0,50.0,10731.029857873917,10.0,,54181226000000.0,7480625000.0,-248.92392,,1.0,4363.17220204333,16974394,-15029285000000.0,41550,1e-07,0.17785144,1.0,436.68,True,316.75888,3943.529,419.64313,0.4189424
-9.252973e+17,4999.374,-262.6362,0.09885342,5.3118434,2,[ 0.194  0.575 -3.616 -3.235],,10.0,29619466.0,4918.6113,33.62873,-1.0,50,3320.2087,416,472.77795,505.7994,0.09885342,10742.230821847916,10.0,,2.0558502e+23,29619466.0,-261.41202,,505.7994,4918.6110840765305,16998995,-9.252973e+17,41600,1e-07,9.170259e-07,505.7994,492.02,True,1.2755302,3239.446,1679.1653,0.4189424
-26603366.0,4999.4136,-242.8942,50.0,8855342000.0,1,[ 0.194  0.575 -3.616 -3.235],,10.0,24562570.0,4940.547,63113120000.0,-1.0,50,2799.8853,417,391.87888,1.0,50.0,10754.024745225906,10.0,,6.4044803e+33,3.4799973e+16,-242.8942,,1.0,4940.546690380848,17023706,-1.6331818e+23,41650,1e-07,0.0036182487,1.0,494.22,True,1393129300.0,2741.0186,2199.5283,0.4189424
-inf,4999.5615,-250.56741,1.8679293e-07,2.24135,2,[ 0.197  0.696 -3.595 -3.256],,10.0,12538532.0,4923.5444,12.955935,-1.0,50,3770.0527,417,527.7195,267676080.0,1.8679293e-07,10765.972843170166,10.0,,inf,12538532.0,-247.23595,,267676080.0,4923.5442167777355,17048330,-inf,41700,1e-07,2.3632025e-19,267676080.0,492.48,True,0.50578,3694.0354,1229.5089,0.4189424
-25558022.0,4999.509,-244.00858,50.0,129.15805,1,[ 0.197  0.696 -3.595 -3.256],,10.0,23517152.0,4728.616,841.56226,-1.0,50,4999.509,418,1075.7963,1.0,50.0,10777.218400001526,10.0,,580860700.0,1081054000.0,-244.00858,,1.0,4728.616421067144,17071981,-50267450000.0,41750,1e-07,0.075128,1.0,473.02,True,43.330074,4728.616,,0.4189424
-10260491000000.0,4999.4775,-257.59982,1.2101251,8.962758,2,[ 0.188  0.79  -3.592 -3.338],,10.0,67284720.0,4999.073,50.424202,-1.0,50,1.0351562,418,0.26902953,41.318043,1.2101251,10789.104893922806,10.0,,5147399700.0,59833304.0,-252.78346,,41.318043,4999.073161179938,17096981,-146478870000.0,41800,1e-07,0.00011224594,41.318043,500.0,True,2.394397,0.63077146,4998.4424,0.4189424
-26918112.0,4999.5815,-244.68199,50.0,3773.8672,1,[ 0.2    0.761 -3.588 -3.276],,10.0,24877174.0,4986.994,24731.79,-1.0,50,600.7378,419,84.02241,1.0,50.0,10801.05076789856,10.0,,1584165100000000.0,27062354000.0,-244.68199,,1.0,4986.994362027032,17121922,-81258080000000.0,41850,1e-07,0.021618668,1.0,498.82,True,1084.0211,588.15063,4398.8438,0.4189424
-1.495839e+21,4999.626,-242.7071,0.005144675,197.26599,2,[ 0.1    0.804 -3.609 -3.218],,10.0,716425200.0,4899.3154,1409.5237,-1.0,50,4999.626,419,699.9023,9718.787,0.005144675,10815.219310998917,10.0,,5.371689e+29,716425200.0,-240.39981,,9718.787,4899.315986113478,17146423,-1.495839e+21,41900,1e-07,8.491001e-09,9718.787,490.02,True,28.689835,4899.3154,,0.4189424
-26033786.0,4999.56,-245.36624,50.0,2510.8752,1,[ 0.1    0.804 -3.609 -3.218],,10.0,23992870.0,4799.486,13285.324,-1.0,50,4999.56,420,978.6729,1.0,50.0,10827.43885231018,10.0,,4939342000000000.0,23706284000.0,-245.36624,,1.0,4799.4863115835315,17170426,-143457830000000.0,41950,1e-07,0.008439939,1.0,480.06,True,948.55347,4799.486,,0.4189424
-1.8168586e+24,4999.547,-255.15855,0.000420848,409.06793,2,[ 0.149  0.737 -3.605 -3.311],,10.0,1564131200.0,4806.1904,2920.8042,-1.0,50,4999.547,420,946.0097,118807.74,0.000420848,10839.978618383408,10.0,,7.925214e+35,1564131200.0,-250.4996,,118807.74,4806.19072489101,17194463,-1.8168586e+24,42000,1e-07,1.3083197e-11,118807.74,480.74,True,62.5995,4806.1904,,0.4189424
-26035188.0,4999.5117,-236.36853,50.0,24728.28,1,[ 0.149  0.737 -3.605 -3.311],,10.0,23994316.0,4806.5527,137539.31,-1.0,50,4999.5117,421,944.12366,1.0,50.0,10851.886454820633,10.0,,3354577000000000.0,187324330000.0,-236.36853,,1.0,4806.552561123584,17218502,-118390310000000.0,42050,1e-07,0.035723746,1.0,480.78,True,7496.966,4806.5527,,0.4189424
-3.5198703e+20,4999.5967,-251.71548,0.0045844666,113.88471,2,[ 0.074  0.784 -3.591 -3.224],,10.0,431591600.0,4999.319,813.18463,-1.0,50,0.9375,421,0.18265104,10906.395,0.0045844666,10863.747304677963,10.0,,2.9744364e+28,431591600.0,-248.01387,,10906.395,4999.31872770086,17243502,-3.5198703e+20,42100,1e-07,2.7123045e-08,10906.395,500.0,True,17.268518,0.65951174,4998.659,0.4189424
-27033676.0,4999.591,-241.48929,50.0,17382.03,1,[ 0.074  0.784 -3.591 -3.224],,10.0,24992736.0,4999.273,88861.69,-1.0,50,0.7446289,422,0.1849216,1.0,50.0,10876.439925193787,10.0,,8.1829994e+21,111664020000.0,-241.48929,,1.0,4999.273479281439,17268502,-1.8462044e+17,42150,1e-07,0.11113367,1.0,500.0,True,4467.785,0.4272949,4998.846,0.4189424
-4.866364e+19,4999.6094,-242.82088,0.016055875,6.7740555,2,[ 0.173  0.855 -3.579 -3.201],,10.0,41778892.0,4899.4443,45.306297,-1.0,50,4989.628,422,698.49475,3114.125,0.016055875,10889.363886117935,10.0,,5.685336e+26,41778892.0,-242.55061,,3114.125,4899.444483381068,17293004,-4.866364e+19,42200,1e-07,9.465492e-10,3114.125,490.04,True,1.7039468,4889.463,9.981224,0.4189424
-26533292.0,4999.545,-244.00731,50.0,548296.56,1,[ 0.173  0.855 -3.579 -3.201],,10.0,24492384.0,4899.2383,3919074.0,-1.0,50,4999.545,423,699.89124,1.0,50.0,10903.337938308716,10.0,,3.6497762e+23,2038428300000.0,-244.00731,,1.0,4899.238226321081,17317505,-1.2329606e+18,42250,1e-07,0.634321,1.0,490.02,True,81563.09,4899.2383,,0.4189424
-inf,4999.5117,-264.10416,6.2400486e-06,1.1532122,2,[ 0.168  0.758 -3.589 -3.28 ],,10.0,6629326.0,4899.314,7.1135798,-1.0,50,4989.5327,423,698.4765,8012758.0,6.2400486e-06,10914.301816940308,10.0,,inf,6629326.0,-253.22324,,8012758.0,4899.314349547718,17342007,-inf,42300,1e-07,9.562332e-15,8012758.0,490.04,True,0.2804175,4889.3354,9.979166,0.4189424
-26531924.0,4999.4834,-249.69064,50.0,2727.2073,1,[ 0.168  0.758 -3.589 -3.28 ],,10.0,24491070.0,4899.306,16574.268,-1.0,50,4989.5034,424,698.4753,1.0,50.0,10928.162074327469,10.0,,7.9953164e+21,25337072000.0,-249.69064,,1.0,4899.306312021338,17366509,-1.8248304e+17,42350,1e-07,0.019224523,1.0,490.04,True,1013.99304,4889.326,9.979839,0.4189424
-inf,4999.4727,-265.00363,1.8859218e-16,0.19647676,2,[ 0.074  0.691 -3.602 -3.326],,10.0,858659.94,4999.2373,1.403871,-1.0,50,0.6064453,424,0.16821606,2.6512235e+17,1.8859218e-16,10941.036425113678,10.0,,inf,858659.94,-248.60693,,2.6512234e+17,4999.2373040981565,17391509,-inf,42400,1e-07,,2.6512234e+17,500.0,True,0.034359645,0.37115234,4998.866,0.4189424
-27033396.0,4999.591,-253.89154,50.0,1750858.1,1,[ 0.074  0.691 -3.602 -3.326],,10.0,24992464.0,4999.246,12484474.0,-1.0,50,1.0556641,425,0.19742784,1.0,50.0,10952.580672502518,10.0,,5.7134412e+23,6966449500000.0,-253.89154,,1.0,4999.246490655449,17416509,-1.5426738e+18,42450,1e-07,0.61992955,1.0,500.0,True,278764.66,0.71133786,4998.535,0.4189424
-inf,4999.5366,-251.3811,6.5166756e-07,1409.2064,2,[ 0.08   0.592 -3.605 -3.402],,10.0,5036701000.0,4899.5215,10066.003,-1.0,50,4979.5747,425,697.08,76726240.0,6.5166756e-07,10965.31423830986,10.0,,inf,5036701000.0,-239.53595,,76726240.0,4899.521599937197,17441012,-inf,42500,1e-07,8.698455e-18,76726240.0,490.06,True,201.55957,4879.5596,19.961737,0.4189424
-26532030.0,4999.494,-247.07901,50.0,18930.264,1,[ 0.08   0.592 -3.605 -3.402],,10.0,24491176.0,4899.317,134353.22,-1.0,50,4989.5117,426,698.4764,1.0,50.0,10977.574026107788,10.0,,3.4000697e+21,92875880000.0,-247.07901,,1.0,4899.316780634225,17465514,-1.1900104e+17,42550,1e-07,0.045966886,1.0,490.04,True,3716.1118,4889.3345,9.98229,0.4189424
-inf,4999.2754,-255.41661,2.5524668e-07,0.19500016,2,[ 0.16   0.562 -3.606 -3.493],,10.0,490203.78,4420.4995,0.929256,-1.0,50,4999.2754,426,1316.8267,195888930.0,2.5524668e-07,10988.173145771027,10.0,,inf,490203.78,-250.50533,,195888930.0,4420.499013760503,17487633,-inf,42600,1e-07,1.5447582e-16,195888930.0,442.38,True,0.056157287,4420.4995,,0.4189424
-24636804.0,4999.2686,-248.9614,50.0,78.02763,1,[ 0.16   0.562 -3.606 -3.493],,10.0,22596142.0,4643.1113,454.4046,-1.0,50,4999.2686,427,1018.6567,1.0,50.0,11000.75525355339,10.0,,89022430000000.0,929513540.0,-248.9614,,1.0,4643.11120239927,17510865,-19254754000000.0,42650,1e-07,0.034534413,1.0,464.64,True,37.33834,4643.1113,,0.4189424
