Penalization,Inner Iteration,Bound,EpLenMean,Iteration,InitialReturnMax,MinTargetPdf,OptimizationReturnMin,MeanEntropy,TimestepsSoFar,DivergenceHarmonic,Epsilon,MaxIW,ReturnStepMaxmin,TimeElapsed,WReturnMean,InitialBound,ESSRenyiHarmonic,Weights,EpThisIter,VarianceInitializer,InitialReturnMin,ESSRenyiArithmetic,ReturnMeanIW,ReturnStepMax,OptimizationReturnMean,InitialReturnStd,MeanD2-0,StdWReturnMean,EmpiricalD2Arithmetic,InitialReturnMean,EmpiricalD2Harmonic,MeanIW,LearnableVariance,MinBehavPdf,EpisodesSoFar,StdIW,OptimizationReturnMax,EpRewMean,MinIW
True,2,-2078383300000000.0,500.0,362,4999.6157,-241.9635,,0.4189424,14261085,1.03701126e+18,1.0,50325.312,10.0,61490.4680352211,22484378.0,-25970950000000.0,2.7930777,[ 2.750e-03  9.265e-01 -3.265e+00 -2.493e+00],50,-1.0,4999.082,2.7930777,29929860000.0,10.0,0.36916992,0.11865136,17.9014,,17.9014,4999.4517,17.9014,1197.4578,,-239.97447,36200,7110.2896,0.5336914,4999.451138129287,0.084311575
True,1,-429068840000000.0,398.8,363,4999.659,-245.96577,,0.4189424,14281025,4.4185335e+16,1.0,81275.75,10.0,61547.55098128319,16556551.0,-18597552.0,50.0,[-0.119  0.903 -3.266 -2.511],50,-1.0,2239.7437,50.0,52080660000.0,10.0,1739.8862,847.9967,1.0,,1.0,3979.6296,1.0,4127.2114,,-245.96577,36250,13699.506,2759.9155,3979.6298500569933,0.27527684
True,2,-inf,492.62,363,4999.658,-256.83707,,0.4189424,14305656,inf,1.0,862.6506,10.0,61613.52341723442,475315460.0,-inf,2.3945393e-07,[-0.063  0.918 -3.269 -2.489],50,-1.0,3009.615,2.3945393e-07,475315460.0,10.0,1914.8779,298.09744,208808450.0,,208808450.0,4924.4927,208808430.0,22.08096,,-252.13625,36300,124.704735,1990.0432,4924.492855598858,1.2223238e-12
True,1,-1.2954008e+21,487.6,364,4999.6646,-254.41563,,0.4189424,14330036,4.028432e+29,1.0,187013620.0,10.0,61682.23079228401,23876072.0,-25917088.0,50.0,[-0.063  0.918 -3.269 -2.489],50,-1.0,3109.5957,50.0,143892830000000.0,10.0,1763.9358,353.21786,1.0,,1.0,4873.5312,1.0,6916098.0,,-254.41563,36350,29967376.0,1890.0688,4873.531470883168,0.02741376
True,2,-3.9429806e+24,490.02,364,4999.67,-267.43393,,0.4189424,14354537,3.732288e+36,1.0,6.028564,10.0,61764.80551290512,12133312.0,-3.9429806e+24,0.00048193266,[-0.017  1.005 -3.266 -2.41 ],50,-1.0,,0.00048193266,12133312.0,10.0,4899.4873,699.92676,103748.94,,103748.94,4899.4873,103748.94,0.5052379,,-256.81418,36400,1.3714516,4999.67,4899.487093566548,3.4258842e-11
True,1,-649408700000000.0,500.0,365,4999.667,-246.76062,,0.4189424,14379537,1.0119409e+17,1.0,269650.72,10.0,61844.28929185867,24994794.0,-27035812.0,50.0,[-0.017  1.005 -3.266 -2.41 ],50,-1.0,4999.1055,50.0,155491240000.0,10.0,0.3738574,0.12904875,1.0,,1.0,4999.4795,1.0,6221.07,,-246.76062,36450,37827.2,0.56152344,4999.479360881682,0.120888755
True,2,-inf,479.78,365,4999.6626,-247.79456,,0.4189424,14403526,inf,1.0,162.0823,10.0,61921.00491642952,118164480.0,-inf,9.106621e-05,[-0.058  1.065 -3.269 -2.309],50,-1.0,,9.106621e-05,118164480.0,10.0,4796.695,979.3173,549051.06,,549051.06,4796.695,549051.06,4.7669344,,-241.92734,36500,24.172218,4999.6626,4796.694896746176,1.3853188e-10
True,1,-2.3958712e+20,496.88,366,4999.668,-248.44981,,0.4189424,14428370,1.3780137e+28,1.0,12035917.0,10.0,61995.32852101326,24714074.0,-26755096.0,50.0,[-0.058  1.065 -3.269 -2.309],50,-1.0,3699.5703,50.0,7283524000000.0,10.0,1268.2974,185.37402,1.0,,1.0,4967.8677,1.0,363586.1,,-248.44981,36550,1816533.6,1300.0977,4967.867671679918,0.1940068
True,2,-4.4880143e+19,500.0,366,4999.647,-238.28085,,0.4189424,14453370,4.835511e+26,1.0,64.198975,10.0,62061.77998185158,57970876.0,-4.4880143e+19,0.03759086,[ 0.004  1.063 -3.268 -2.318],50,-1.0,4999.1104,0.03759086,57970876.0,10.0,0.34391603,0.1233842,1330.1105,,1330.1105,4999.4546,1330.1105,2.3194637,,-240.34921,36600,9.496407,0.5366211,4999.454237033683,0.00067991106
True,1,-21394574000000.0,500.0,367,4999.665,-241.80934,,0.4189424,14478370,109763100000000.0,1.0,11191.121,10.0,62126.317247867584,24994492.0,-27035510.0,50.0,[ 0.004  1.063 -3.268 -2.318],50,-1.0,4999.1436,50.0,11786542000.0,10.0,0.30566406,0.11951521,1.0,,1.0,4999.449,1.0,471.5571,,-241.80934,36650,1904.7491,0.5214844,4999.449245382782,0.02813074
True,2,-2.999524e+17,483.38,367,4999.6206,-250.29295,,0.4189424,14502539,2.15997e+22,1.0,207.68002,10.0,62199.436693668365,200199800.0,-2.999524e+17,0.064068146,[ 0.092  1.126 -3.271 -2.255],50,-1.0,9.9803295,0.064068146,200199800.0,10.0,4822.7847,832.5835,780.41907,,780.41907,4832.765,780.41907,8.019398,,-245.61813,36700,34.12935,4989.64,4832.765063144522,2.46641e-07
True,1,-8073022300000.0,490.48,368,4999.6494,-253.52126,,0.4189424,14527063,15570805000000.0,1.0,8745.494,10.0,62270.486593961716,24494644.0,-26535650.0,50.0,[ 0.092  1.126 -3.271 -2.255],50,-1.0,229.7914,50.0,19441576000.0,10.0,4674.1636,667.7376,1.0,,1.0,4903.9546,1.0,777.9624,,-253.52126,36750,1847.5068,4769.858,4903.954596827482,0.5164553
True,2,-1.4060311e+19,500.0,368,4999.595,-255.70055,,0.4189424,14552063,4.7461526e+25,1.0,180.38597,10.0,62320.00025367737,101963930.0,-1.4060311e+19,0.008604685,[ 0.109  1.058 -3.269 -2.359],50,-1.0,4999.036,0.008604685,101963930.0,10.0,0.3475586,0.1274549,5810.788,,5810.788,4999.3843,5810.788,4.0796595,,-251.4873,36800,25.281614,0.55908203,4999.383721627706,4.550873e-09
True,1,-47403546000000.0,500.0,369,4999.626,-248.98882,,0.4189424,14577063,526390550000000.0,1.0,872704.1,10.0,62381.39870119095,24993694.0,-27034680.0,50.0,[ 0.109  1.058 -3.269 -2.359],50,-1.0,4998.9805,50.0,577934200000.0,10.0,0.38890624,0.15481229,1.0,,1.0,4999.369,1.0,23124.018,,-248.98882,36850,124795.07,0.6455078,4999.369364167781,0.13922706
True,2,-8.0002355e+21,490.04,369,4999.613,-245.89058,,0.4189424,14601565,1.5365665e+31,1.0,2.1291807,10.0,62453.576330661774,1545831.2,-8.0002355e+21,0.00057318556,[ 0.074  1.003 -3.241 -2.119],50,-1.0,9.979997,0.00057318556,1545831.2,10.0,4889.599,698.5142,87231.79,,87231.79,4899.579,87231.79,0.06953345,,-240.82123,36900,0.30782697,4989.633,4899.579022166453,1.1451874e-12
True,1,-1.1141261e+23,480.06,370,4999.6377,-251.20927,,0.4189424,14625568,2.9799278e+33,1.0,151537.58,10.0,62522.05428266525,23994250.0,-26035246.0,50.0,[ 0.074  1.003 -3.241 -2.119],50,-1.0,,50.0,151679190000.0,10.0,4799.6245,978.7012,1.0,,1.0,4799.6245,1.0,6069.406,,-251.20927,36950,22546.113,4999.6377,4799.62424721864,0.07966398
True,2,-inf,426.48,370,4999.6167,-279.4526,,0.4189424,14646892,inf,1.0,6.569694,10.0,62581.159593105316,200204.53,-inf,,[-0.117  1.033 -3.292 -2.27 ],50,-1.0,9.980281,,200204.53,10.0,4248.0005,880.0611,inf,,inf,4257.9805,inf,0.13940294,,-237.12384,37000,0.92014194,4989.636,4257.981030026254,
True,1,-4.4531726e+17,445.72,371,4999.6475,-239.34947,,0.4189424,14669178,4.760712e+22,1.0,951657.7,10.0,62639.991592884064,20273390.0,-22314390.0,50.0,[-0.117  1.033 -3.292 -2.27 ],50,-1.0,2809.744,50.0,441449120000.0,10.0,1641.005,681.34033,1.0,,1.0,4450.7485,1.0,38820.086,,-239.34947,37050,142326.42,2189.9036,4450.748824626265,0.19912338
True,2,-inf,497.42,371,4999.6753,-248.26071,,0.4189424,14694049,inf,1.0,38.000668,10.0,62713.835059165955,27915210.0,-inf,8.462394e-09,[-0.056  1.049 -3.293 -2.272],50,-1.0,3989.448,8.462394e-09,27915210.0,10.0,983.83325,146.68494,5908493300.0,,5908493300.0,4973.2812,5908493300.0,1.1168647,,-247.80028,37100,5.4220877,1010.2273,4973.281400124754,1.9973793e-10
True,1,-4.846936e+20,487.68,372,4999.665,-241.51802,,0.4189424,14718433,5.6397806e+28,1.0,8987.654,10.0,62776.13227725029,24270846.0,-26311864.0,50.0,[-0.056  1.049 -3.293 -2.272],50,-1.0,,50.0,6067806700.0,10.0,4875.515,707.24725,1.0,,1.0,4875.515,1.0,242.97256,,-241.51802,37150,1285.5104,4999.665,4875.515231921917,0.10781311
True,2,-inf,448.96,372,4999.6865,-242.12085,,0.4189424,14740881,inf,1.0,64.98349,10.0,62842.36813354492,47308268.0,-inf,4.1072453e-06,[-0.116  1.037 -3.296 -2.287],50,-1.0,2929.5962,4.1072453e-06,47308268.0,10.0,1554.3259,620.4086,12173609.0,,12173609.0,4483.9224,12173609.0,1.8928816,,-240.46797,37200,9.142534,2070.0903,4483.92213908409,8.297679e-12
True,1,-47905415000.0,431.28,373,4999.6533,-239.03131,,0.4189424,14762445,528672350.0,1.0,579.9344,10.0,62912.45754957199,19429454.0,-21470456.0,50.0,[-0.116  1.037 -3.296 -2.287],50,-1.0,,50.0,977911550.0,10.0,4305.771,943.28796,1.0,,1.0,4305.771,1.0,48.886444,,-239.03131,37250,94.67495,4999.6533,4305.770598240289,0.029758263
True,2,-1.5351985e+20,386.62,373,4999.669,-238.79976,,0.4189424,14781776,5.6577516e+27,1.0,3256141000.0,10.0,62977.55093455315,63588536.0,-152369970000000.0,0.27558136,[-0.151  1.01  -3.306 -2.329],50,-1.0,,0.27558136,2023412200000000.0,10.0,3858.4478,1090.6067,181.43462,,181.43462,3858.4478,181.43462,162335000.0,,-236.87206,37300,525451170.0,4999.669,3858.447746170605,0.10877483
True,1,-3.3020168e+16,490.02,374,4999.6743,-249.86288,,0.4189424,14806277,2.6174332e+20,1.0,375322.44,10.0,63062.811648607254,24494984.0,-26536008.0,50.0,[-0.03   1.036 -3.305 -2.316],50,-1.0,,50.0,280655530000.0,10.0,4899.4985,699.92834,1.0,,1.0,4899.4985,1.0,11228.582,,-249.86288,37350,57002.92,4999.6743,4899.498526937587,0.017306535
True,2,-2.9618301e+19,490.04,374,4999.6826,-246.09425,,0.4189424,14830779,2.10592e+26,1.0,601.43744,10.0,63152.10813379288,319071040.0,-2.9618301e+19,0.016652003,[ 0.024  0.952 -3.315 -2.391],50,-1.0,9.979678,0.016652003,319071040.0,10.0,4889.7124,698.5304,3002.6418,,3002.6418,4899.692,3002.6418,12.781785,,-239.49759,37400,84.15267,4989.703,4899.691995983577,9.519632e-09
True,1,-11449981000000.0,500.0,375,4999.627,-242.42006,,0.4189424,14855779,31324465000000.0,1.0,27360.56,10.0,63246.65964412689,24994584.0,-27035570.0,50.0,[ 0.024  0.952 -3.315 -2.391],50,-1.0,4999.0776,50.0,27212384000.0,10.0,0.38055664,0.10179017,1.0,,1.0,4999.458,1.0,1088.7177,,-242.42006,37450,4041.6287,0.5493164,4999.458231531212,0.16334021
True,2,-4.0345065e+18,490.02,375,4999.6543,-246.58719,,0.4189424,14880280,3.9076185e+24,1.0,46.077385,10.0,63341.03101682663,30155842.0,-4.0345065e+18,0.011968397,[ 0.024  0.857 -3.315 -2.472],50,-1.0,,0.011968397,30155842.0,10.0,4899.505,699.92926,4177.669,,4177.669,4899.505,4177.669,1.2261761,,-240.50177,37500,6.6776905,4999.6543,4899.504823978624,5.4666827e-10
True,1,-9.5454735e+19,500.0,376,4999.711,-249.28,,0.4189424,14905280,2.1872914e+27,1.0,6052.838,10.0,63426.19911766052,24994512.0,-27035566.0,50.0,[ 0.024  0.857 -3.315 -2.472],50,-1.0,4999.116,50.0,9902983000.0,10.0,0.33494142,0.13217711,1.0,,1.0,4999.451,1.0,396.22702,,-249.28,37550,1118.5906,0.59472656,4999.451134402097,0.120855555
True,2,-inf,463.66,376,4999.6484,-261.64545,,0.4189424,14928463,inf,1.0,9.976801,10.0,63510.174280166626,7405116.0,-inf,1.7541502e-21,[-0.065  0.925 -3.295 -2.42 ],50,-1.0,3159.5598,1.7541502e-21,7405116.0,10.0,1472.9751,576.80566,2.850383e+22,,2.850383e+22,4632.535,2.850383e+22,0.29625645,,-254.33179,37600,1.4132844,1840.0886,4632.535046818504,8.265685e-25
True,1,-490690900000.0,489.34,377,4999.6797,-241.62097,,0.4189424,14952930,56766153000.0,1.0,2361.877,10.0,63606.0608625412,24029476.0,-26070502.0,50.0,[-0.065  0.925 -3.295 -2.42 ],50,-1.0,3119.6714,50.0,4414210000.0,10.0,1771.6655,322.9566,1.0,,1.0,4891.3364,1.0,179.28671,,-241.62097,37650,407.6761,1880.0083,4891.336866006159,0.035636637
True,2,-6.50738e+18,482.06,377,4999.7046,-250.11018,,0.4189424,14977033,1.016544e+25,1.0,23.264814,10.0,63694.09245014191,13946760.0,-6.50738e+18,0.016643172,[-0.074  1.022 -3.305 -2.342],50,-1.0,9.979539,0.016643172,13946760.0,10.0,4808.9517,740.7218,3004.235,,3004.235,4818.931,3004.235,0.56954515,,-244.6673,37700,3.2689738,4989.725,4818.931258856465,9.376141e-12
True,1,-2033446700000.0,480.46,378,4999.67,-252.15825,,0.4189424,15001056,869144130000.0,1.0,201928.25,10.0,63782.262748003006,23592912.0,-25633930.0,50.0,[-0.074  1.022 -3.305 -2.342],50,-1.0,199.8001,50.0,130691190000.0,10.0,4602.696,727.2849,1.0,,1.0,4802.496,1.0,5354.064,,-252.15825,37750,28714.135,4799.8696,4802.49617183901,0.0012889457
True,2,-1.2183029e+18,493.42,378,4999.6704,-246.7617,,0.4189424,15025727,3.5631684e+23,1.0,819.0875,10.0,63879.63873171806,551227300.0,-1.2183029e+18,0.016880505,[-0.056  0.947 -3.3   -2.441],50,-1.0,3489.6538,0.016880505,551227300.0,10.0,1443.4722,271.96945,2961.9966,,2961.9966,4933.126,2961.9966,22.065289,,-240.32838,37800,119.16252,1510.0166,4933.126050016976,1.9695896e-09
True,1,-3.4695133e+20,498.12,379,4999.6816,-247.24515,,0.4189424,15050633,2.8897417e+28,1.0,31507844.0,10.0,63969.702176094055,24813060.0,-26854088.0,50.0,[-0.056  0.947 -3.3   -2.441],50,-1.0,4399.4814,50.0,14152403000000.0,10.0,580.84357,97.07518,1.0,,1.0,4980.325,1.0,660130.75,,-247.24515,37850,4411360.5,600.2002,4980.3249858141535,0.19829261
True,2,-2.5888083e+16,490.04,379,4999.6514,-261.4028,,0.4189424,15075135,1.6089115e+20,1.0,16.95765,10.0,64076.31898903847,17231110.0,-2.5888083e+16,0.2558098,[ 0.006  0.951 -3.302 -2.442],50,-1.0,9.980333,0.2558098,17231110.0,10.0,4889.717,698.5309,195.45772,,195.45772,4899.697,195.45772,0.7086146,,-260.76492,37900,2.3926024,4989.671,4899.697058029056,0.007864007
True,1,-334424640000.0,480.04,380,4999.662,-234.20113,,0.4189424,15099137,25734695000.0,1.0,5798.971,10.0,64169.49785089493,23995102.0,-26036116.0,50.0,[ 0.006  0.951 -3.302 -2.442],50,-1.0,,50.0,7012158000.0,10.0,4799.5107,979.696,1.0,,1.0,4799.5107,1.0,280.59412,,-234.20113,37950,1000.4179,4999.662,4799.510419499985,0.24472423
True,2,-inf,499.94,380,4999.6616,-257.88153,,0.4189424,15124134,inf,1.0,591.2463,10.0,64277.651049375534,310819900.0,-inf,0.00020423142,[-0.024  0.842 -3.342 -2.479],50,-1.0,4959.499,0.00020423143,310819900.0,10.0,39.1921,5.599724,244820.3,,244820.3,4998.691,244820.31,12.435951,,-253.42857,38000,82.71313,40.162598,4998.691105097219,1.9104218e-14
True,1,-1.1100504e+16,500.0,381,4999.662,-249.37221,,0.4189424,15149134,2.95809e+19,1.0,49200.047,10.0,64396.068628549576,24994974.0,-27035986.0,50.0,[-0.024  0.842 -3.342 -2.479],50,-1.0,4999.1064,50.0,33600231000.0,10.0,0.39089844,0.11416492,1.0,,1.0,4999.497,1.0,1344.2212,,-249.37221,38050,7073.611,0.55566406,4999.49737651862,0.13164064
True,2,-150446720000.0,500.0,381,4999.6567,-234.75464,,0.4189424,15174134,5431962600.0,1.0,14.112977,10.0,64496.55772995949,22147452.0,-159065930000.0,6.5053782,[ 0.036  0.85  -3.343 -2.495],50,-1.0,4998.9233,6.5053782,24111744.0,10.0,0.56862307,0.1293944,7.6859484,,7.6859484,4999.4917,7.685948,0.9646456,,-233.5928,38100,2.0668647,0.73339844,4999.491975689662,0.029900271
True,1,-2271813600000.0,490.06,382,4999.6484,-249.30812,,0.4189424,15198637,1177320300000.0,1.0,67252.59,10.0,64606.31158733368,24494728.0,-26535730.0,50.0,[ 0.035  0.858 -3.341 -2.484],50,-1.0,19.959007,50.0,57288462000.0,10.0,4879.9126,697.1303,1.0,,1.0,4899.871,1.0,2292.0342,,-249.30812,38150,9661.002,4979.6895,4899.8712878751785,0.004710597
True,2,-8.389091e+19,490.02,382,4999.6626,-258.90723,,0.4189424,15223138,1.6895002e+27,1.0,336.33755,10.0,64699.81070971489,354389400.0,-8.389091e+19,0.005830367,[ 0.019  0.761 -3.343 -2.562],50,-1.0,,0.005830367,354389400.0,10.0,4899.477,699.9253,8575.789,,8575.789,4899.477,8575.789,14.199713,,-250.64168,38200,60.040905,4999.6626,4899.476899394594,2.9702893e-11
True,1,-15782146000000.0,500.0,383,4999.6406,-242.16791,,0.4189424,15248138,59535960000000.0,1.0,40561.117,10.0,64799.91788005829,24994770.0,-27035766.0,50.0,[ 0.019  0.761 -3.343 -2.562],50,-1.0,4999.2236,50.0,34283694000.0,10.0,0.25323242,0.08942521,1.0,,1.0,4999.477,1.0,1371.6278,,-242.16791,38250,5981.3335,0.4169922,4999.476824384429,0.001503898
True,2,-1.8492888e+21,500.0,383,4999.6494,-240.93849,,0.4189424,15273138,8.209989e+29,1.0,60.10541,10.0,64886.451290130615,63158784.0,-1.8492888e+21,0.0036401623,[ 0.073  0.674 -3.345 -2.633],50,-1.0,4998.918,0.0036401623,63158784.0,10.0,0.5066504,0.14853643,13735.651,,13735.651,4999.425,13735.651,2.5269527,,-231.93507,38300,10.944489,0.7314453,4999.4246399299755,5.3765126e-10
True,1,-2.1680462e+23,490.04,384,4999.667,-242.4109,,0.4189424,15297640,1.1283863e+34,1.0,3064156700000.0,10.0,64969.74044632912,24494398.0,-26535412.0,50.0,[ 0.073  0.674 -3.345 -2.633],50,-1.0,9.981107,50.0,1.5433755e+18,10.0,4889.658,698.52264,1.0,,1.0,4899.639,1.0,61753490000.0,,-242.4109,38350,428917820000.0,4989.686,4899.639189464518,0.09435536
True,2,-inf,480.04,384,4999.668,-272.18823,,0.4189424,15321642,inf,1.0,4.4007764,10.0,65045.641641139984,3207100.0,-inf,3.3626002e-10,[ 0.098  0.724 -3.349 -2.389],50,-1.0,,3.3626002e-10,3207100.0,10.0,4799.4517,979.68396,148694450000.0,,148694450000.0,4799.4517,148694450000.0,0.17105986,,-254.99727,38400,0.68587536,4999.668,4799.451629835688,2.9526442e-18
True,1,-889765600000.0,500.0,385,4999.677,-243.94867,,0.4189424,15346642,186152600000.0,1.0,3939.2578,10.0,65145.542154073715,24994814.0,-27035840.0,50.0,[ 0.098  0.724 -3.349 -2.389],50,-1.0,4999.215,50.0,9177627000.0,10.0,0.26646483,0.09751552,1.0,,1.0,4999.4814,1.0,367.18872,,-243.94867,38450,798.6463,0.46191406,4999.481321410369,0.054424018
True,2,-1.4856272e+20,500.0,385,4999.6235,-249.37196,,0.4189424,15371642,5.2986073e+27,1.0,837.87213,10.0,65227.88261270523,465499260.0,-1.4856272e+20,0.011148432,[ 0.083  0.797 -3.362 -2.29 ],50,-1.0,4998.9873,0.011148432,465499260.0,10.0,0.47670898,0.10911732,4484.9355,,4484.9355,4999.464,4484.9355,18.62379,,-240.96152,38500,117.27805,0.63623047,4999.46398910981,2.1401304e-10
True,1,-659365900000.0,480.06,386,4999.6553,-260.5683,,0.4189424,15395645,102967920000.0,1.0,2635.9902,10.0,65313.930889844894,23994952.0,-26035958.0,50.0,[ 0.083  0.797 -3.362 -2.29 ],50,-1.0,,50.0,4450060300.0,10.0,4799.695,978.7155,1.0,,1.0,4799.695,1.0,178.07841,,-260.5683,38550,474.37088,4999.6553,4799.694855242081,0.28072333
True,2,-1.4892062e+18,490.02,386,4999.6396,-268.02682,,0.4189424,15420146,5.3240993e+23,1.0,57.742863,10.0,65383.207018852234,48053430.0,-1.4892062e+18,0.03547294,[ 0.161  0.864 -3.368 -2.218],50,-1.0,,0.03547294,48053430.0,10.0,4899.3843,699.912,1409.5251,,1409.5251,4899.3843,1409.5251,1.9398042,,-256.1037,38600,8.483467,4999.6396,4899.38393837391,4.4025485e-11
True,1,-1.1096125e+19,490.02,387,4999.6787,-255.20723,,0.4189424,15444647,2.955731e+25,1.0,15921173.0,10.0,65455.68853473663,24493822.0,-26534850.0,50.0,[ 0.161  0.864 -3.368 -2.218],50,-1.0,,50.0,8364406000000.0,10.0,4899.3823,699.91174,1.0,,1.0,4899.3823,1.0,334708.38,,-255.20723,38650,2227051.8,4999.6787,4899.382159432381,0.6964315
True,2,-inf,500.0,387,4999.6533,-322.8429,,0.4189424,15469647,inf,1.0,0.30868143,10.0,65523.06998133659,185177.5,-inf,,[-0.024  0.875 -3.372 -2.05 ],50,-1.0,4999.295,,185177.5,10.0,0.1965918,0.09487135,inf,,inf,4999.4917,inf,0.0074084834,,-256.73642,38700,0.043358974,0.35839844,4999.49149547367,
True,1,-1955664800000.0,500.0,388,4999.6377,-236.58983,,0.4189424,15494647,918004240000.0,1.0,130.20102,10.0,65594.12519812584,24994782.0,-27035780.0,50.0,[-0.024  0.875 -3.372 -2.05 ],50,-1.0,4999.1074,50.0,182906510.0,10.0,0.37075195,0.10851466,1.0,,1.0,4999.478,1.0,7.31785,,-236.58983,38750,19.082922,0.53027344,4999.478138554476,0.054073047
True,2,-3.065266e+20,489.98,388,4999.634,-252.25456,,0.4189424,15519146,2.255666e+28,1.0,45.020992,10.0,65655.82248425484,74455870.0,-3.065266e+20,0.011801458,[-0.063  0.851 -3.371 -2.093],50,-1.0,3859.5654,0.011801458,74455870.0,10.0,1038.3562,279.034,4236.7646,,4236.7646,4897.9214,4236.7646,2.9789746,,-252.91418,38800,8.7052145,1140.0684,4897.921543214712,2.4256616e-08
True,1,-96092360000000.0,461.88,389,4999.635,-234.91269,,0.4189424,15542240,2216359100000000.0,1.0,18805.77,10.0,65715.54105758667,21631006.0,-23671996.0,50.0,[-0.063  0.851 -3.371 -2.093],50,-1.0,3059.6338,50.0,8383793000.0,10.0,1554.9078,580.5279,1.0,,1.0,4614.5415,1.0,471.02457,,-234.91269,38850,2640.3972,1940.001,4614.541533504758,0.034194108
True,2,-1.8120557e+19,420.12,389,4999.679,-226.47655,,0.4189424,15563246,7.882534e+25,1.0,411.9008,10.0,65766.41492271423,274239600.0,-1.8120557e+19,0.018266495,[-0.108  0.866 -3.371 -2.053],50,-1.0,2389.762,0.018266495,274239600.0,10.0,1804.2477,825.58765,2737.252,,2737.252,4194.01,2737.252,11.2331295,,-228.82268,38900,59.23937,2609.9172,4194.009721009334,2.6170717e-06
True,1,-175384170000.0,422.3,390,4999.685,-230.66177,,0.4189424,15584361,7156072000.0,1.0,2527.514,10.0,65826.76937890053,18227632.0,-20268660.0,50.0,[-0.108  0.866 -3.371 -2.053],50,-1.0,2289.7698,50.0,2730018300.0,10.0,1925.4186,678.10034,1.0,,1.0,4215.1885,1.0,164.23746,,-230.66177,38950,461.52417,2709.9153,4215.188336409655,0.08349988
True,2,-6.452262e+16,368.84,390,4999.585,-232.28209,,0.4189424,15602803,9.9290995e+20,1.0,367274000.0,10.0,65878.82277464867,33828492.0,-3479235500000.0,0.7146253,[-0.152  0.895 -3.369 -2.019],50,-1.0,2139.7402,0.7146253,212810040000000.0,10.0,1540.1053,900.6675,69.966736,,69.966736,3679.8457,69.966736,20776692.0,,-233.56065,39000,64761640.0,2859.8447,3679.8456062051996,0.14411643
True,1,-3054969600000.0,498.7,391,4999.6533,-233.37112,,0.4189424,15627738,2172412100000.0,1.0,77938.23,10.0,65943.72032952309,24866814.0,-26907824.0,50.0,[-0.028  0.899 -3.369 -2.034],50,-1.0,4459.4165,50.0,46779322000.0,10.0,526.64624,77.406784,1.0,,1.0,4986.063,1.0,1871.7725,,-233.37112,39050,10929.654,540.2368,4986.062786974699,0.04553268
True,2,-6.5275883e+18,491.2,391,4999.6826,-258.63028,,0.4189424,15652298,1.0228856e+25,1.0,22.435774,10.0,66018.62034749985,12574576.0,-6.5275883e+18,0.011121308,[-0.038  0.789 -3.359 -2.092],50,-1.0,2899.5723,0.011121308,12574576.0,10.0,2010.9408,331.8931,4495.874,,4495.874,4910.5127,4495.874,0.50305605,,-256.705,39100,3.1373844,2100.1104,4910.51306509383,1.5889061e-10
True,1,-3.9529814e+19,492.58,392,4999.6807,-241.38426,,0.4189424,15676927,3.7512133e+26,1.0,103589.086,10.0,66104.26296782494,24360800.0,-26401830.0,50.0,[-0.038  0.789 -3.359 -2.092],50,-1.0,3249.2852,50.0,54662033000.0,10.0,1675.4248,328.6859,1.0,,1.0,4924.71,1.0,2191.0679,,-241.38426,39150,14488.845,1750.3955,4924.709858191882,0.015787141
True,2,-inf,426.36,392,4999.62,-238.495,,0.4189424,15698245,inf,1.0,6.809195,10.0,66190.53539586067,11481821.0,-inf,0.00020128301,[-0.094  0.805 -3.371 -2.11 ],50,-1.0,2319.7007,0.000201283,11481821.0,10.0,1936.6858,798.451,248406.48,,248406.48,4256.386,248406.47,0.46218517,,-237.56363,39200,1.2872357,2679.9194,4256.3864276273625,4.2684864e-08
True,1,-6.0325984e+17,394.84,393,4999.6455,-243.42395,,0.4189424,15717987,8.736606e+22,1.0,603932.8,10.0,66264.91886353493,16637616.0,-18678608.0,50.0,[-0.094  0.805 -3.371 -2.11 ],50,-1.0,,50.0,329456600000.0,10.0,3940.6013,1053.2219,1.0,,1.0,3940.6013,1.0,24604.904,,-243.42395,39250,88293.984,4999.6455,3940.601442033431,0.23924497
True,2,-inf,494.08,393,4999.6914,-249.73712,,0.4189424,15742691,inf,1.0,1.0615424,10.0,66353.8825814724,2148670.8,-inf,2.00766e-08,[-0.034  0.813 -3.368 -2.122],50,-1.0,3019.618,2.00766e-08,2148670.8,10.0,1920.088,294.7419,2490461400.0,,2490461400.0,4939.7056,2490461400.0,0.08783372,,-249.09393,39300,0.20650122,1980.0735,4939.705908976734,2.2765587e-10
True,1,-1.2999677e+24,488.06,394,4999.704,-245.47922,,0.4189424,15767094,4.0567584e+35,1.0,395581700.0,10.0,66435.94686722755,24299208.0,-26340258.0,50.0,[-0.034  0.813 -3.368 -2.122],50,-1.0,9.979476,50.0,234638880000000.0,10.0,4869.3486,700.97266,1.0,,1.0,4879.3286,1.0,10112513.0,,-245.47922,39350,56036040.0,4989.7246,4879.328611196802,0.014948333
True,2,-3.6052207e+21,490.02,394,4999.659,-260.48672,,0.4189424,15791595,3.1202786e+30,1.0,23230.531,10.0,66519.99902796745,11663927000.0,-3.6052207e+21,0.004481251,[ 0.026  0.729 -3.38  -2.192],50,-1.0,,0.004481251,11663927000.0,10.0,4899.5063,699.92944,11157.599,,11157.599,4899.5063,11157.599,466.6664,,-256.26367,39400,3252.0054,4999.659,4899.506235387348,7.1868676e-08
