VarianceInitializer,EpLenMean,MinTargetPdf,Bound,MeanIW,TimeElapsed,StdWReturnMean,EpisodesSoFar,ReturnStepMax,ReturnMeanIW,LearnableVariance,ESSRenyiArithmetic,Weights,DivergenceHarmonic,TimestepsSoFar,EpRewMean,Iteration,InitialReturnMin,MinBehavPdf,MaxIW,InitialReturnStd,StdIW,InitialReturnMax,EpThisIter,EmpiricalD2Arithmetic,InitialReturnMean,Inner Iteration,ReturnStepMaxmin,MeanEntropy,InitialBound,ESSRenyiHarmonic,WReturnMean,MeanD2-0,Penalization,MinIW,EmpiricalD2Harmonic
-1,485.04,-257.847,-11335041000.0,5.3682866,3184.1617283821106,,36300,10.0,133451770.0,,100.0,[-0.016  0.925 -3.247 -2.427],60242388.0,15561077,4849.592010157926,363,,-257.847,295.76794,852.2797,29.528734,4999.7075,100,1.0,4849.5923,1,10.0,0.4189424,-25688164.0,100.0,24244924.0,1.0,True,0.32061565,1.0
-1,495.01,-248.73334,-9675799000000.0,3743.3093,3193.9821226596832,,36400,10.0,93561900000.0,,100.0,[ 0.012  0.938 -3.25  -2.422],44084752000000.0,15610578,4949.463348694204,364,,-248.73334,221470.45,497.4398,24108.492,4999.674,100,1.0,4949.4634,1,10.0,0.4189424,-26187856.0,100.0,24744634.0,1.0,True,0.037469022,1.0
-1,495.22,-239.46388,-5348774000000.0,716.78687,3203.7252185344696,,36500,10.0,17910604000.0,,100.0,[ 0.063  1.04  -3.258 -2.37 ],13644292000000.0,15660100,4951.550146254795,365,209.82364,-239.46388,17481.893,476.5615,2599.5767,4999.67,100,1.0,4951.5503,1,10.0,0.4189424,-26188180.0,100.0,24744960.0,1.0,True,0.022486722,1.0
-1,500.0,-250.29909,-2065496100000.0,1888.8728,3213.3234193325043,,36600,10.0,47210200000.0,,100.0,[ 0.041  0.941 -3.277 -2.441],1955764400000.0,15710100,4999.453502739388,366,4999.142,-250.29909,54131.414,0.12016553,7042.94,4999.6836,100,1.0,4999.4536,1,10.0,0.4189424,-26437764.0,100.0,24994536.0,1.0,True,0.042460557,1.0
-1,490.02,-251.79634,-446352130000.0,883.90546,3223.4073016643524,,36700,10.0,22091182000.0,,100.0,[ 0.069  1.029 -3.287 -2.358],86420950000.0,15759102,4899.43890193591,367,,-251.79634,56337.598,699.9198,5669.75,4999.6787,100,1.0,4899.439,1,10.0,0.4189424,-25937614.0,100.0,24494390.0,1.0,True,0.064689316,1.0
-1,495.02,-258.4693,-3341030800000.0,6446.781,3233.2994072437286,,36800,10.0,161113770000.0,,100.0,[ 0.088  1.128 -3.332 -2.298],4854970300000.0,15808604,4949.4973727440265,368,9.9794,-258.4693,532611.1,496.44025,53168.71,4999.673,100,1.0,4949.497,1,10.0,0.4189424,-26187200.0,100.0,24743978.0,1.0,True,0.06716164,1.0
-1,495.02,-243.3428,-749400700000.0,2476.8083,3243.0823695659637,,36900,10.0,61901740000.0,,100.0,[ 0.101  1.057 -3.341 -2.399],226944160000.0,15858106,4949.504507130961,369,9.980186,-243.3428,216373.11,496.44092,21508.225,4999.615,100,1.0,4949.5044,1,10.0,0.4189424,-26187236.0,100.0,24744048.0,1.0,True,0.0005832828,1.0
-1,490.03,-251.29437,-2.8994152e+22,386.208,3253.0007338523865,,37000,10.0,9650861000.0,,100.0,[ 0.138  1.158 -3.302 -2.351],4.036447e+32,15907109,4899.463965906285,370,,-251.29437,10006.584,699.2109,1429.4482,4999.605,100,1.0,4899.464,1,10.0,0.4189424,-25936824.0,100.0,24493642.0,1.0,True,0.035871223,1.0
-1,495.02,-246.05396,-7.4683326e+20,802092.25,3263.0046122074127,,37100,10.0,20048498000000.0,,100.0,[-0.029  0.995 -3.291 -2.262],2.677928e+29,15956611,4949.591465989879,371,9.981633,-246.05396,67802150.0,496.44946,6837254.5,4999.6826,100,1.0,4949.592,1,10.0,0.4189424,-26188148.0,100.0,24744920.0,1.0,True,0.02925759,1.0
-1,490.04,-242.93056,-545891220000.0,454.12936,3273.5329020023346,,37200,10.0,11350186000.0,,100.0,[ 0.05   0.942 -3.298 -2.344],137191930000.0,16005615,4899.646841628066,372,9.980101,-242.93056,24867.26,698.5238,2611.731,4999.6396,100,1.0,4899.647,1,10.0,0.4189424,-25937676.0,100.0,24494474.0,1.0,True,0.06900237,1.0
-1,500.0,-252.35869,-14573484000000.0,614.94696,3283.617835044861,,37300,10.0,15368962000.0,,100.0,[ 0.124  0.901 -3.284 -2.434],101758430000000.0,16055615,4999.405039363566,373,4998.96,-252.35869,19880.438,0.15214308,2548.2014,4999.6577,100,1.0,4999.405,1,10.0,0.4189424,-26437264.0,100.0,24994052.0,1.0,True,0.019529648,1.0
-1,495.01,-248.14961,-6.820048e+20,9931731.0,3293.210561990738,,37400,10.0,248227790000000.0,,100.0,[ 0.104  1.008 -3.285 -2.373],2.2332283e+29,16105116,4949.41526113617,374,,-248.14961,992279230.0,497.435,98729640.0,4999.662,100,1.0,4949.4155,1,10.0,0.4189424,-26187368.0,100.0,24744152.0,1.0,True,0.0484072,1.0
-1,489.52,-262.54343,-86659710000000.0,1200.6254,3302.456257581711,,37500,10.0,30003943000.0,,100.0,[ 0.292  1.028 -3.285 -2.537],3603364600000000.0,16154068,4894.092574894301,375,,-262.54343,77648.59,664.94305,7786.942,4999.616,100,1.0,4894.0923,1,10.0,0.4189424,-25837476.0,100.0,24394288.0,1.0,True,0.029201392,1.0
-1,485.58,-244.29672,-768965600000.0,873.34845,3311.223569393158,,37600,10.0,21782053000.0,,100.0,[ 0.365  0.943 -3.275 -2.591],268061870000.0,16202626,4854.420836988131,376,229.828,-244.29672,58487.156,810.05414,5997.585,4999.599,100,1.0,4854.421,1,10.0,0.4189424,-25664766.0,100.0,24221588.0,1.0,True,0.03464578,1.0
-1,495.01,-251.39273,-1504499000000000.0,8663.425,3321.081179857254,,37700,10.0,216497390000.0,,100.0,[ 0.268  0.994 -3.293 -2.534],1.0864738e+18,16252127,4949.255569777622,377,,-251.39273,200840.45,497.4189,32397.908,4999.6567,100,1.0,4949.2554,1,10.0,0.4189424,-26185768.0,100.0,24742556.0,1.0,True,0.0089845415,1.0
-1,495.02,-252.3084,-1012770200000000.0,59778.9,3330.8740084171295,,37800,10.0,1494031400000.0,,100.0,[ 0.231  0.903 -3.304 -2.611],4.910152e+17,16301629,4949.351704701221,378,9.979247,-252.3084,2688610.0,496.4257,301384.1,4999.6714,100,1.0,4949.3516,1,10.0,0.4189424,-26185740.0,100.0,24742520.0,1.0,True,0.091190375,1.0
-1,494.84,-252.20978,-964942050000000.0,8039.5557,3340.9521265029907,,37900,10.0,199268250000.0,,100.0,[ 0.333  0.935 -3.297 -2.837],4.46912e+17,16351113,4947.101107963152,379,1899.2974,-252.20978,311580.8,369.66336,39608.293,4999.546,100,1.0,4947.101,1,10.0,0.4189424,-26053602.0,100.0,24610458.0,1.0,True,0.012164782,1.0
-1,483.97,-235.72688,-3.6320388e+18,84826.68,3350.957781791687,,38000,10.0,2119058600000.0,,100.0,[ 0.241  0.868 -3.305 -2.887],6.334351e+24,16399510,4838.419963143713,380,,-235.72688,7882754.5,831.30695,784361.0,4999.538,100,1.0,4838.42,1,10.0,0.4189424,-25544518.0,100.0,24101380.0,1.0,True,0.05446722,1.0
-1,476.16,-243.125,-1.7322222e+18,9996912.0,3360.8254523277283,,38100,10.0,249674740000000.0,,100.0,[ 0.235  0.753 -3.303 -2.935],1.4404228e+24,16447126,4759.880772589322,381,9.979313,-243.125,998567400.0,995.13684,99355080.0,4999.52,100,1.0,4759.881,1,10.0,0.4189424,-25089890.0,100.0,23646762.0,1.0,True,0.01746944,1.0
-1,471.54,-256.9972,-3.579248e+16,9113.568,3370.6024329662323,,38200,10.0,227522040000.0,,100.0,[ 0.278  0.819 -3.301 -2.837],6.151097e+20,16494280,4713.626992517129,382,309.80927,-256.9972,450437.6,1002.52783,53546.77,4999.616,100,1.0,4713.627,1,10.0,0.4189424,-24666524.0,100.0,23223342.0,1.0,True,0.09216961,1.0
-1,470.86,-259.1437,-1.1485162e+17,1023.6727,3379.700604915619,,38300,10.0,25573350000.0,,100.0,[ 0.224  0.93  -3.314 -2.845],6.3334414e+21,16541366,4707.292155361239,383,,-259.1437,19117.662,1156.0491,3272.1235,4999.6416,100,1.0,4707.292,1,10.0,0.4189424,-24938248.0,100.0,23495048.0,1.0,True,0.03803585,1.0
-1,495.02,-235.93309,-1.849234e+18,8095.392,3389.5265963077545,,38400,10.0,202299540000.0,,100.0,[ 0.21   0.822 -3.326 -2.905],1.6419937e+24,16590868,4949.264133250336,384,9.980811,-235.93309,302704.97,496.41672,32955.863,4999.578,100,1.0,4949.264,1,10.0,0.4189424,-26184806.0,100.0,24741644.0,1.0,True,0.0024272506,1.0
-1,490.02,-243.0376,-1.4098283e+18,16686.97,3399.6480231285095,,38500,10.0,416925480000.0,,100.0,[ 0.169  0.73  -3.327 -2.978],9.543943e+23,16639870,4899.1222297357635,385,,-243.0376,868638.75,699.8747,93336.07,4999.5557,100,1.0,4899.122,1,10.0,0.4189424,-25934370.0,100.0,24491224.0,1.0,True,0.1281016,1.0
-1,486.09,-242.30362,-1.5504873e+18,1378.893,3409.707848548889,,38600,10.0,34458063000.0,,100.0,[ 0.164  0.644 -3.323 -3.069],1.1543522e+24,16688479,4859.68691882437,386,,-242.30362,42859.387,794.08405,5454.4956,4999.5376,100,1.0,4859.687,1,10.0,0.4189424,-25690264.0,100.0,24247128.0,1.0,True,0.15791906,1.0
-1,455.22,-245.8199,-7.755927e+22,58973.727,3419.115619659424,,38700,10.0,897976430000.0,,100.0,[ 0.271  0.707 -3.32  -3.054],2.888768e+33,16734001,4549.14256118119,387,309.7399,-245.8199,2578322.5,1104.4725,296284.7,4999.413,100,1.0,4549.142,1,10.0,0.4189424,-23357614.0,100.0,21914556.0,1.0,True,0.009927091,1.0
-1,495.86,-247.94023,-1.2521556e+19,58545.754,3428.664246082306,,38800,10.0,1462713000000.0,,100.0,[ 0.178  0.626 -3.334 -3.07 ],7.5284686e+25,16783587,4957.453867057826,388,849.37714,-247.94023,2928897.5,412.87744,363076.94,4999.5713,100,1.0,4957.4536,1,10.0,0.4189424,-26189966.0,100.0,24746814.0,1.0,True,0.044777542,1.0
-1,480.91,-258.2312,-8.5277636e+20,341687.44,3438.1428611278534,,38900,10.0,8536322500000.0,,100.0,[ 0.107  0.565 -3.34  -3.152],3.491941e+29,16831678,4807.793578321219,389,,-258.2312,26899964.0,938.03864,2688501.8,4999.5527,100,1.0,4807.7935,1,10.0,0.4189424,-25437938.0,100.0,23994796.0,1.0,True,0.00045587207,1.0
-1,495.01,-250.2203,-5.0615994e+17,79.39644,3448.184839487076,,39000,10.0,1983828200.0,,100.0,[ 0.03   0.489 -3.337 -3.214],1.23014e+23,16881179,4949.2170592962375,390,,-250.2203,2394.1707,497.41504,304.81516,4999.6035,100,1.0,4949.2173,1,10.0,0.4189424,-26185340.0,100.0,24742170.0,1.0,True,0.25156966,1.0
-1,404.83,-236.8702,-9.029009e+23,2469804.5,3457.585207223892,,39100,10.0,23553424000000.0,,100.0,[-0.024  0.467 -3.336 -3.192],3.9144726e+35,16921662,4043.040638993596,391,529.767,-236.8702,123527360.0,1256.1875,13670978.0,4999.563,100,1.0,4043.0405,1,10.0,0.4189424,-19367326.0,100.0,17924184.0,1.0,True,0.048669387,1.0
-1,494.11,-246.95479,-25770820000.0,146.54979,3468.202143907547,,39200,10.0,3661039600.0,,100.0,[ 0.036  0.484 -3.334 -3.194],234727650.0,16971073,4940.106976731852,392,529.7319,-246.95479,12370.819,465.82922,1229.8313,4999.556,100,1.0,4940.1074,1,10.0,0.4189424,-26064798.0,100.0,24621652.0,1.0,True,0.020953534,1.0
-1,498.59,-255.36465,-14257145000000.0,957.00256,3479.265650033951,,39300,10.0,19527537000.0,,100.0,[ 0.009  0.535 -3.336 -3.17 ],97330100000000.0,17020932,4985.015565349051,393,4059.2449,-255.36465,78987.0,105.03741,7890.1787,4999.622,100,1.0,4985.015,1,10.0,0.4189424,-26304592.0,100.0,24861412.0,1.0,True,0.08554787,1.0
-1,500.0,-251.71323,-86419470000000.0,4170.8594,3489.432916164398,,39400,10.0,104234520000.0,,100.0,[ 0.05   0.491 -3.342 -3.186],3577411000000000.0,17070932,4999.14512276492,394,4997.9756,-251.71323,237117.78,0.27172226,26541.635,4999.5605,100,1.0,4999.145,1,10.0,0.4189424,-26434596.0,100.0,24991452.0,1.0,True,0.048020236,1.0
-1,490.42,-241.13283,-22669960000.0,18.041006,3499.6860876083374,,39500,10.0,444560260.0,,100.0,[ 0.111  0.489 -3.332 -3.178],237197900.0,17119974,4902.948418890388,395,,-241.13283,309.9054,672.468,42.147816,4999.5093,100,1.0,4902.948,1,10.0,0.4189424,-25934232.0,100.0,24491116.0,1.0,True,0.045943048,1.0
-1,500.0,-250.66537,-219790250000000.0,83.2864,3508.828160762787,,39600,10.0,2081539300.0,,100.0,[ 0.061  0.472 -3.345 -3.208],2.3195984e+16,17169974,4999.04954099111,396,4998.258,-250.66537,5702.798,0.2727975,572.58923,4999.5312,100,1.0,4999.0493,1,10.0,0.4189424,-26433624.0,100.0,24990496.0,1.0,True,0.04582962,1.0
-1,484.04,-257.82715,-548396760000.0,293.24585,3518.231503009796,,39700,10.0,7258904000.0,,100.0,[ 0.113  0.455 -3.342 -3.237],140602690000.0,17218378,4838.557329538504,397,449.52588,-257.82715,14073.698,733.5248,1481.2246,4999.607,100,1.0,4838.5576,1,10.0,0.4189424,-25392862.0,100.0,23949694.0,1.0,True,0.0318909,1.0
-1,484.17,-251.07394,-8843628000000.0,50.35395,3528.1546490192413,,39800,10.0,1225769100.0,,100.0,[ 0.061  0.428 -3.346 -3.259],37542204000000.0,17266795,4840.368732555964,398,,-251.07394,1749.1556,835.2599,188.62029,4999.6025,100,1.0,4840.3687,1,10.0,0.4189424,-25569998.0,100.0,24126830.0,1.0,True,0.31247258,1.0
-1,460.58,-254.20036,-26761458000.0,136.49387,3537.3717873096466,,39900,10.0,3227365600.0,,100.0,[ 0.013  0.388 -3.351 -3.26 ],265941700.0,17312853,4603.6630843380335,399,9.979134,-254.20036,7823.159,1151.2739,829.2509,4999.5674,100,1.0,4603.663,1,10.0,0.4189424,-23962288.0,100.0,22519142.0,1.0,True,0.05709509,1.0
-1,495.47,-250.30486,-739483000000.0,24.312405,3546.9835793972015,,40000,10.0,607267800.0,,100.0,[ 0.028  0.445 -3.354 -3.237],262144300000.0,17362400,4953.8091498788635,400,459.68326,-250.30486,397.52588,451.6767,64.25889,4999.55,100,1.0,4953.8096,1,10.0,0.4189424,-26187372.0,100.0,24744238.0,1.0,True,0.06186087,1.0
-1,471.38,-237.58832,-247662280000.0,40.68348,3556.898532629013,,40100,10.0,678012300.0,,100.0,[-0.004  0.493 -3.361 -3.26 ],29290770000.0,17409538,4711.836641164392,401,9.979688,-237.58832,913.9812,893.00604,127.08076,4999.5654,100,1.0,4711.8364,1,10.0,0.4189424,-24442010.0,100.0,22998864.0,1.0,True,0.12385756,1.0
-1,493.68,-248.69382,-6.6701934e+20,54037816.0,3567.0980384349823,,40200,10.0,1350554300000000.0,,100.0,[ 0.024  0.505 -3.361 -3.253],2.1363151e+29,17458906,4935.710776921575,402,2159.3765,-248.69382,3437176800.0,387.17276,362226600.0,4999.5713,100,1.0,4935.711,1,10.0,0.4189424,-25954296.0,100.0,24511144.0,1.0,True,0.30925658,1.0
-1,493.49,-242.2188,-769075100000.0,1090.3276,3576.9033477306366,,40300,10.0,27235779000.0,,100.0,[ 0.016  0.51  -3.365 -3.003],264241510000.0,17508255,4934.082819525256,403,1309.2183,-242.2188,51448.043,461.03595,5385.048,4999.5967,100,1.0,4934.083,1,10.0,0.4189424,-26000894.0,100.0,24557724.0,1.0,True,0.035840586,1.0
-1,490.02,-250.8752,-5.3202385e+17,4961.7256,3586.9880776405334,,40400,10.0,124016075000.0,,100.0,[ 0.011  0.555 -3.381 -2.887],1.3590238e+23,17557257,4899.435482650955,404,,-250.8752,263999.78,699.9194,30849.736,4999.6436,100,1.0,4899.4355,1,10.0,0.4189424,-25937552.0,100.0,24494354.0,1.0,True,0.11477347,1.0
-1,500.0,-249.15446,-9.8232695e+22,10562936.0,3596.928143262863,,40500,10.0,264011540000000.0,,100.0,[ 0.059  0.523 -3.388 -2.909],4.6330596e+33,17607257,4999.320193692163,405,4998.8047,-249.15446,927959400.0,0.19889967,92617224.0,4999.6704,100,1.0,4999.3203,1,10.0,0.4189424,-26436416.0,100.0,24993202.0,1.0,True,0.059231963,1.0
-1,481.93,-244.29976,-94850435000000.0,5893.6094,3606.9873270988464,,40600,10.0,147293850000.0,,100.0,[ 0.163  0.576 -3.378 -2.864],4306436200000000.0,17655450,4818.0813611910635,406,319.76355,-244.29976,435940.03,887.8839,44028.36,4999.574,100,1.0,4818.081,1,10.0,0.4189424,-25445402.0,100.0,24002244.0,1.0,True,0.048014373,1.0
-1,465.28,-248.24266,-177128880000000.0,315.0199,3616.4683814048767,,40700,10.0,5972648000.0,,100.0,[ 0.279  0.618 -3.37  -2.877],1.5063343e+16,17701978,4650.46978711301,407,329.7716,-248.24266,10477.533,1043.243,1183.9814,4999.624,100,1.0,4650.4697,1,10.0,0.4189424,-24158410.0,100.0,22715224.0,1.0,True,0.081304654,1.0
-1,495.01,-251.54015,-975301900000000.0,13224.129,3626.142049074173,,40800,10.0,330466850000.0,,100.0,[ 0.157  0.626 -3.396 -2.873],4.5639697e+17,17751479,4949.218390586734,408,,-251.54015,783840.2,497.4152,84868.97,4999.661,100,1.0,4949.2183,1,10.0,0.4189424,-26185392.0,100.0,24742182.0,1.0,True,0.018343048,1.0
-1,489.2,-256.2039,-27060750000000.0,229.95148,3635.2303082942963,,40900,10.0,5735959600.0,,100.0,[ 0.242  0.717 -3.389 -2.86 ],351464660000000.0,17800399,4890.765161098747,409,9.979782,-256.2039,10098.309,682.7447,1040.8008,4999.583,100,1.0,4890.765,1,10.0,0.4189424,-25828888.0,100.0,24385724.0,1.0,True,0.02949246,1.0
-1,461.4,-245.17853,-1.10921605e+24,307169500.0,3644.4321897029877,,41000,10.0,7666820500000000.0,,100.0,[ 0.346  0.783 -3.37  -2.854],5.9085634e+35,17846539,4611.047411360957,410,,-245.17853,30575448000.0,1076.8489,3042085600.0,4999.4004,100,1.0,4611.0474,1,10.0,0.4189424,-23864422.0,100.0,22421364.0,1.0,True,0.073092625,1.0
-1,470.3,-252.28662,-6.381067e+23,236910.48,3654.0354113578796,,41100,10.0,5919566500000.0,,100.0,[ 0.33   0.873 -3.368 -2.768],1.955089e+35,17893569,4701.291275195885,411,,-252.28662,9750552.0,1112.6533,1309643.5,4999.6006,100,1.0,4701.2915,1,10.0,0.4189424,-24783312.0,100.0,23340138.0,1.0,True,0.0027105222,1.0
-1,451.59,-258.99094,-8779966000000000.0,4956.8276,3662.676334619522,,41200,10.0,122688980000.0,,100.0,[ 0.351  0.765 -3.37  -2.827],3.701494e+19,17938728,4513.195301257862,412,9.980164,-258.99094,316468.2,1204.6887,32966.945,4999.5327,100,1.0,4513.196,1,10.0,0.4189424,-23263336.0,100.0,21820204.0,1.0,True,0.03638389,1.0
-1,485.36,-248.58731,-4.4570003e+21,920548.2,3672.1809623241425,,41300,10.0,23002404000000.0,,100.0,[ 0.296  0.863 -3.397 -2.874],9.538683e+30,17987264,4852.273119045869,413,249.79712,-248.58731,90981976.0,768.9519,9051582.0,4999.534,100,1.0,4852.273,1,10.0,0.4189424,-25578980.0,100.0,24135842.0,1.0,True,0.011757095,1.0
-1,472.82,-253.49657,-3.3187994e+16,92777.17,3681.801418542862,,41400,10.0,2317644000000.0,,100.0,[ 0.298  0.76  -3.397 -2.944],5.2883786e+20,18034546,4726.184908944613,414,,-253.49657,5544011.0,980.8666,566741.56,4999.482,100,1.0,4726.1846,1,10.0,0.4189424,-24742028.0,100.0,23298922.0,1.0,True,0.1155819,1.0
-1,496.28,-246.08423,-5.22632e+20,100703.31,3692.1594371795654,,41500,10.0,2515567000000.0,,100.0,[ 0.226  0.802 -3.43  -3.177],1.311629e+29,18084174,4961.5358570164935,415,2009.4225,-246.08423,6388131.5,305.94193,694012.4,4999.4883,100,1.0,4961.536,1,10.0,0.4189424,-26153544.0,100.0,24710438.0,1.0,True,0.12635441,1.0
-1,496.82,-247.55977,-10899892000.0,30.75045,3701.4446637630463,,41600,10.0,756724200.0,,100.0,[ 0.193  0.683 -3.417 -3.182],49402190.0,18133856,4966.917962700086,416,3018.9492,-247.55977,686.067,230.38045,102.736404,4999.546,100,1.0,4966.918,1,10.0,0.4189424,-26166488.0,100.0,24723350.0,1.0,True,0.08814232,1.0
-1,472.96,-260.22638,-3.3822894e+23,685450.5,3710.892236471176,,41700,10.0,17100720000000.0,,100.0,[ 0.201  0.636 -3.415 -3.223],5.4931693e+34,18181152,4727.369872886461,417,,-260.22638,60836836.0,931.7649,6060293.0,4999.539,100,1.0,4727.37,1,10.0,0.4189424,-24659344.0,100.0,23216212.0,1.0,True,0.11640314,1.0
-1,485.76,-255.63416,-15527027000000.0,398.60843,3721.0246889591217,,41800,10.0,9961050000.0,,100.0,[ 0.116  0.727 -3.422 -3.21 ],115614580000000.0,18229728,4856.46821207299,418,9.981726,-255.63416,20282.443,813.15955,2160.8762,4999.562,100,1.0,4856.4683,1,10.0,0.4189424,-25689656.0,100.0,24246510.0,1.0,True,0.011764274,1.0
-1,450.17,-251.64291,-1.2877499e+17,14542.188,3730.225516796112,,41900,10.0,265781150000.0,,100.0,[ 0.226  0.727 -3.413 -3.269],7.962637e+21,18274745,4498.651342893287,419,,-251.64291,736439.6,1297.1261,79182.55,4999.5557,100,1.0,4498.6514,1,10.0,0.4189424,-23363540.0,100.0,21920398.0,1.0,True,0.049864616,1.0
-1,470.86,-243.22511,-5.8212614e+20,1269752.5,3740.3113565444946,,42000,10.0,31715972000000.0,,100.0,[ 0.132  0.699 -3.432 -3.344],1.6272312e+29,18321831,4706.930249100536,420,,-243.22511,113803950.0,1133.8763,11327601.0,4999.4995,100,1.0,4706.93,1,10.0,0.4189424,-24883978.0,100.0,23440868.0,1.0,True,0.08113611,1.0
-1,495.01,-259.64404,-1.3595624e+21,1209.8489,3751.061133623123,,42100,10.0,30231892000.0,,100.0,[ 0.07   0.78  -3.423 -3.274],8.874904e+29,18371332,4949.26521788172,421,,-259.64404,42211.656,497.4199,5059.6846,4999.6426,100,1.0,4949.265,1,10.0,0.4189424,-26185844.0,100.0,24742652.0,1.0,True,0.04512185,1.0
-1,475.42,-240.33426,-1.6481415e+24,406238.7,3760.9154386520386,,42200,10.0,8714386400000.0,,100.0,[-0.04   0.82  -3.421 -3.229],1.3042531e+36,18418874,4751.801580555564,422,,-240.33426,16221322.0,796.79047,1892346.4,4999.621,100,1.0,4751.802,1,10.0,0.4189424,-24657674.0,100.0,23214494.0,1.0,True,0.0034506612,1.0
-1,490.04,-250.88515,-15345706000000.0,10.119774,3770.6089384555817,,42300,10.0,252384430.0,,100.0,[ 0.018  0.8   -3.42  -3.242],113065750000000.0,18467878,4899.5303663431,423,9.979493,-250.88515,183.79788,698.5072,22.712976,4999.6245,100,1.0,4899.5303,1,10.0,0.4189424,-25936496.0,100.0,24493312.0,1.0,True,0.1992632,1.0
-1,493.05,-245.27415,-330757300000000.0,2202.3147,3780.810425043106,,42400,10.0,51720880000.0,,100.0,[-0.035  0.83  -3.418 -3.227],5.2510777e+16,18517183,4928.91140717876,424,3259.4792,-245.27415,75436.66,268.88812,8890.369,4999.643,100,1.0,4928.911,1,10.0,0.4189424,-25809662.0,100.0,24366466.0,1.0,True,0.11885485,1.0
-1,493.9,-266.07004,-3829657200000.0,678.0098,3790.678144931793,,42500,10.0,16603955000.0,,100.0,[-0.032  0.939 -3.426 -3.168],6980978000000.0,18566573,4938.220795363095,425,9.979309,-266.07004,18019.771,507.9074,2606.825,4999.628,100,1.0,4938.2207,1,10.0,0.4189424,-26087184.0,100.0,24643994.0,1.0,True,0.036647998,1.0
-1,490.61,-254.87608,-8.096886e+19,238.1524,3800.71723651886,,42600,10.0,5950946000.0,,100.0,[-0.025  1.061 -3.415 -3.143],3.1477982e+27,18615634,4905.360627766534,426,,-254.87608,16292.429,659.9725,1735.1007,4999.627,100,1.0,4905.361,1,10.0,0.4189424,-25941316.0,100.0,24498126.0,1.0,True,0.06874384,1.0
-1,472.13,-263.27457,-298388760000000.0,1198.0851,3810.847113132477,,42700,10.0,22858484000.0,,100.0,[-0.083  1.053 -3.419 -3.121],4.2742213e+16,18662847,4717.619607456105,427,9.979715,-263.27457,25981.258,669.30005,3882.7332,4999.662,100,1.0,4717.619,1,10.0,0.4189424,-24147106.0,100.0,22703896.0,1.0,True,0.046430733,1.0
-1,499.39,-249.4652,-10792398000.0,2.6867385,3821.9683032035828,,42800,10.0,67139300.0,,100.0,[-0.036  1.027 -3.428 -3.152],55231310.0,18712786,4993.261572239828,428,4379.5605,-249.4652,30.088537,61.679386,3.5074284,4999.63,100,1.0,4993.2617,1,10.0,0.4189424,-26379656.0,100.0,24936466.0,1.0,True,0.074202895,1.0
-1,485.24,-261.10083,-1.9154062e+19,598784.06,3833.511161327362,,42900,10.0,7603148000000.0,,100.0,[-0.064  0.99  -3.424 -3.111],1.761495e+26,18761310,4850.3804503426245,429,3189.539,-261.10083,40331132.0,416.71234,4082447.5,4999.658,100,1.0,4850.3804,1,10.0,0.4189424,-25143044.0,100.0,23699838.0,1.0,True,0.045924824,1.0
-1,500.0,-244.62405,-37765470000000.0,5385.2896,3844.1958582401276,,43000,10.0,134598844000.0,,100.0,[-0.008  1.012 -3.425 -3.095],679909700000000.0,18811310,4999.438433619609,430,4999.003,-244.62405,173871.3,0.12657039,21774.371,4999.6504,100,1.0,4999.438,1,10.0,0.4189424,-26437588.0,100.0,24994384.0,1.0,True,0.012213885,1.0
-1,485.33,-243.15466,-4265367600000.0,922.0067,3855.173048734665,,43100,10.0,23043293000.0,,100.0,[ 0.008  1.108 -3.427 -3.016],8640943000000.0,18859843,4852.4461610082635,431,,-243.15466,43803.52,836.15424,4539.019,4999.6772,100,1.0,4852.4463,1,10.0,0.4189424,-25688606.0,100.0,24245386.0,1.0,True,0.02591288,1.0
-1,495.02,-263.90082,-2.9574316e+19,14.706747,3865.5867261886597,,43200,10.0,367263420.0,,100.0,[ 0.051  1.171 -3.41  -2.919],4.1993423e+26,18909345,4949.556705178318,432,9.979697,-263.90082,312.0026,496.44617,43.839417,4999.6816,100,1.0,4949.5566,1,10.0,0.4189424,-26187794.0,100.0,24744570.0,1.0,True,0.10524173,1.0
-1,492.7,-255.45789,-3.963582e+19,61957.727,3876.694989681244,,43300,10.0,1282695500000.0,,100.0,[-0.069  1.142 -3.423 -2.904],7.5428884e+26,18958615,4926.193557583789,433,,-255.45789,5391672.5,530.4542,537005.44,4999.6523,100,1.0,4926.194,1,10.0,0.4189424,-25991970.0,100.0,24548764.0,1.0,True,0.08144869,1.0
-1,495.01,-251.04202,-30177782000.0,6.7522407,3886.3885490894318,,43400,10.0,168510850.0,,100.0,[-0.012  1.153 -3.42  -2.881],432377860.0,19008116,4949.480236310142,434,,-251.04202,369.47345,497.44153,36.637238,4999.6797,100,1.0,4949.48,1,10.0,0.4189424,-26188022.0,100.0,24744800.0,1.0,True,0.066844694,1.0
-1,494.15,-246.96126,-357722630000000.0,3212.0146,3896.6474215984344,,43500,10.0,74033320000.0,,100.0,[-0.066  1.183 -3.425 -2.877],6.1412354e+16,19057531,4940.599954343863,435,,-246.96126,183280.75,499.5395,20824.275,4999.708,100,1.0,4940.6,1,10.0,0.4189424,-26102304.0,100.0,24659066.0,1.0,True,0.105357416,1.0
