StdIW,TimeElapsed,MaxIW,MinIW,VarianceInitializer,EpThisIter,ReturnMeanIW,EmpiricalD2Harmonic,ESSRenyiArithmetic,InitialReturnMin,EpRewMean,Iteration,InitialReturnStd,InitialBound,ReturnStepMax,Inner Iteration,MeanD2-0,EpisodesSoFar,MinBehavPdf,Bound,MeanIW,InitialReturnMean,Weights,StdWReturnMean,EpLenMean,TimestepsSoFar,WReturnMean,MeanEntropy,MinTargetPdf,InitialReturnMax,DivergenceHarmonic,LearnableVariance,EmpiricalD2Arithmetic,ESSRenyiHarmonic,Penalization,ReturnStepMaxmin
4553.21,5157.780680179596,36841.266,0.0038358874,-1,100,23920736000.0,1.0,100.0,9.979362,4949.614811793087,438,496.45203,-26188356.0,10.0,1,1.0,43800,-245.69456,-430498050000.0,957.07367,4949.615,[-0.024  1.118 -3.596 -2.88 ],,495.02,18458509,24745150.0,0.4189424,-245.69456,4999.65,79368675000.0,,1.0,100.0,True,10.0
9.472906,5172.139281749725,60.42911,0.03176366,-1,100,145485380.0,1.0,100.0,4999.2246,4999.493134480826,439,0.098620035,-26438130.0,10.0,1,1.0,43900,-274.8101,-9092651000000.0,5.820676,4999.493,[-0.014  1.009 -3.583 -2.94 ],,500.0,18508509,24994930.0,0.4189424,-274.8101,4999.644,39694660000000.0,,1.0,100.0,True,10.0
1358833.4,5185.681280851364,12082655.0,0.11820736,-1,100,5483419700000.0,1.0,100.0,,4838.833151504206,440,720.7158,-25376960.0,10.0,1,1.0,44000,-238.93542,-5.6186126e+21,259441.66,4838.8335,[-0.062  0.988 -3.585 -2.973],,484.07,18556916,23933738.0,0.4189424,-238.93542,4999.68,1.5156905e+31,,1.0,100.0,True,10.0
255894.1,5198.812777996063,1946190.2,0.012784035,-1,100,932825800000.0,1.0,100.0,9.979618,4899.693496507084,441,698.5304,-25938144.0,10.0,1,1.0,44100,-258.3457,-4.540521e+19,37321.97,4899.6934,[-9.478e-04  9.926e-01 -3.587e+00 -2.963e+00],,490.04,18605920,24494942.0,0.4189424,-258.3457,4999.6455,9.898644e+26,,1.0,100.0,True,10.0
18515218.0,5213.311117649078,186125400.0,0.051287595,-1,100,32183702000000.0,1.0,100.0,9.980207,4760.4464398757655,442,887.1691,-24892132.0,10.0,1,1.0,44200,-248.71332,-1.3898279e+21,1995452.0,4760.447,[-0.074  1.078 -3.6   -2.91 ],,476.23,18653543,23448918.0,0.4189424,-248.71332,4999.6665,9.274256e+29,,1.0,100.0,True,10.0
880.8448,5227.51353263855,8637.806,0.06803009,-1,100,3168470000.0,1.0,100.0,4999.1743,4999.484008322554,443,0.10008978,-26438056.0,10.0,1,1.0,44300,-255.68196,-22860485000.0,126.7615,4999.484,[-0.014  1.095 -3.601 -2.912],,500.0,18703543,24994840.0,0.4189424,-255.68196,4999.668,186181730.0,,1.0,100.0,True,10.0
412.2107,5240.881868839264,2654.1523,0.061955336,-1,100,4315750000.0,1.0,100.0,,4899.583472647194,444,699.228,-25938038.0,10.0,1,1.0,44400,-252.51855,-5.197588e+16,172.69707,4899.5835,[ 0.034  1.067 -3.598 -2.94 ],,490.03,18752546,24494836.0,0.4189424,-252.51855,4999.647,1.2970824e+21,,1.0,100.0,True,10.0
322560.8,5254.862711429596,2420373.2,0.13869274,-1,100,1144740500000.0,1.0,100.0,4149.527,4971.503819692168,445,113.738914,-26171988.0,10.0,1,1.0,44500,-249.99374,-6.455676e+23,47081.23,4971.504,[-0.05   1.012 -3.612 -3.012],,497.28,18802274,24728786.0,0.4189424,-249.99374,4999.647,2.0010013e+35,,1.0,100.0,True,10.0
42465.145,5266.475993156433,237617.6,0.03906401,-1,100,207066990000.0,1.0,100.0,2379.5903,4247.791743832594,446,794.3799,-20117988.0,10.0,1,1.0,44600,-263.50092,-6.981313e+17,14704.372,4247.792,[-0.11   0.997 -3.617 -3.016],,425.5,18844824,18674774.0,0.4189424,-263.50092,4999.676,2.3400644e+23,,1.0,100.0,True,10.0
1048.4662,5279.630877256393,8627.004,0.11926906,-1,100,4432999000.0,1.0,100.0,3719.4458,4970.304719770266,447,162.20941,-26173466.0,10.0,1,1.0,44700,-242.70804,-246338830000.0,197.74141,4970.304,[-0.05   1.007 -3.619 -3.026],,497.12,18894536,24730242.0,0.4189424,-242.70804,4999.6846,28095937000.0,,1.0,100.0,True,10.0
2549.4062,5293.166772603989,25554.268,0.19121478,-1,100,7899805000.0,1.0,100.0,,4849.58989141422,448,852.2793,-25688092.0,10.0,1,1.0,44800,-246.19736,-1011859600000.0,316.08475,4849.59,[-0.017  1.015 -3.628 -3.078],,485.04,18943040,24244902.0,0.4189424,-246.19736,4999.6284,483952850000.0,,1.0,100.0,True,10.0
201699580.0,5306.713823795319,2025736400.0,0.03149436,-1,100,540099100000000.0,1.0,100.0,9.981707,4949.57052691483,449,496.4473,-26187922.0,10.0,1,1.0,44900,-252.3235,-2.3744956e+19,21611156.0,4949.571,[ 0.035  1.048 -3.629 -3.067],,495.02,18992542,24744706.0,0.4189424,-252.3235,4999.671,2.7069394e+26,,1.0,100.0,True,10.0
33643.824,5319.657688379288,207380.28,0.0054390994,-1,100,179727580000.0,1.0,100.0,19.967878,4949.687249463301,450,495.45547,-26188080.0,10.0,1,1.0,45000,-251.96242,-61670253000000.0,7191.1636,4949.6875,[-0.006  0.832 -3.748 -3.056],,495.03,19042045,24744878.0,0.4189424,-251.96242,4999.652,1815426300000000.0,,1.0,100.0,True,10.0
74256.47,5333.971924543381,745006.8,0.054002136,-1,100,200089160000.0,1.0,100.0,,4949.513483478017,451,497.44482,-26188340.0,10.0,1,1.0,45100,-239.90614,-202296520000000.0,8004.8667,4949.5137,[-0.022  0.907 -3.753 -2.957],,495.01,19091546,24745134.0,0.4189424,-239.90614,4999.6553,1.961003e+16,,1.0,100.0,True,10.0
57719.64,5347.508838653564,548127.9,0.030044792,-1,100,219602670000.0,1.0,100.0,9.980418,4949.594442434871,452,496.4499,-26188154.0,10.0,1,1.0,45200,-256.55615,-2120721000000.0,8786.219,4949.5947,[ 0.022  0.873 -3.755 -2.986],,495.02,19141048,24744948.0,0.4189424,-256.55615,4999.654,1735320900000.0,,1.0,100.0,True,10.0
5197.439,5359.6787803173065,48177.81,0.03463415,-1,100,27577438000.0,1.0,100.0,9.9808655,4899.72333158615,453,698.5346,-25938460.0,10.0,1,1.0,45300,-256.11993,-2971180000000.0,1103.3586,4899.7236,[ 0.027  0.955 -3.75  -2.892],,490.04,19190052,24495238.0,0.4189424,-256.11993,4999.681,4160162400000.0,,1.0,100.0,True,10.0
5860.951,5373.831586122513,57576.883,0.04245408,-1,100,23926225000.0,1.0,100.0,4999.2676,4999.515256565024,454,0.084273934,-26438362.0,10.0,1,1.0,45400,-256.12347,-178374660000.0,957.2486,4999.515,[ 0.02   1.047 -3.751 -2.807],,500.0,19240052,24995152.0,0.4189424,-256.12347,4999.657,11453213000.0,,1.0,100.0,True,10.0
3421934.0,5386.555987358093,27088614.0,0.05296572,-1,100,12149557000000.0,1.0,100.0,9.981269,4949.582242195816,455,496.4486,-26188044.0,10.0,1,1.0,45500,-267.05502,-1.886153e+18,486074.84,4949.582,[ 0.042  0.992 -3.748 -2.917],,495.02,19289554,24744824.0,0.4189424,-267.05502,4999.678,1.7080528e+24,,1.0,100.0,True,10.0
8615077.0,5399.480673313141,52205110.0,0.17686097,-1,100,60041370000000.0,1.0,100.0,,4949.416274964328,456,497.4351,-26187378.0,10.0,1,1.0,45600,-260.6205,-9.293488e+20,2402248.8,4949.4165,[ 0.166  0.988 -3.731 -2.923],,495.01,19339055,24744164.0,0.4189424,-260.6205,4999.667,4.1468128e+29,,1.0,100.0,True,10.0
9152.8125,5412.827374458313,67875.29,0.02283526,-1,100,34840850000.0,1.0,100.0,,4899.481687867867,457,699.2135,-25937010.0,10.0,1,1.0,45700,-245.85977,-228648670000.0,1394.0598,4899.4814,[ 0.125  0.969 -3.746 -3.168],,490.03,19388058,24493820.0,0.4189424,-245.85977,4999.6333,18034794000.0,,1.0,100.0,True,10.0
7779.0493,5426.013840913773,57093.96,0.056307774,-1,100,70763990000.0,1.0,100.0,,4899.33278768652,458,699.19226,-25935502.0,10.0,1,1.0,45800,-252.5137,-1.1585081e+18,2831.5518,4899.333,[ 0.235  0.926 -3.726 -3.132],,490.03,19437061,24492330.0,0.4189424,-252.5137,4999.5967,6.444356e+23,,1.0,100.0,True,10.0
17756.44,5437.753337860107,172323.53,0.07801355,-1,100,76657566000.0,1.0,100.0,,4856.134189316763,459,813.5217,-25687032.0,10.0,1,1.0,45900,-244.81921,-1.1786451e+16,3071.4062,4856.1343,[ 0.235  0.84  -3.736 -3.223],,485.73,19485634,24243858.0,0.4189424,-244.81921,4999.6064,6.670195e+19,,1.0,100.0,True,10.0
562410.44,5451.235530614853,5324469.0,0.0070529087,-1,100,1891867200000.0,1.0,100.0,9.981332,4949.320631843687,460,496.42236,-26185386.0,10.0,1,1.0,46000,-250.62222,-1.9680887e+19,75697.53,4949.321,[ 0.255  0.963 -3.731 -3.235],,495.02,19535136,24742210.0,0.4189424,-250.62222,4999.6074,1.8598028e+26,,1.0,100.0,True,10.0
233337.48,5464.973936796188,2309466.0,0.0058949045,-1,100,818480900000.0,1.0,100.0,,4894.9590598384275,461,699.81476,-25893496.0,10.0,1,1.0,46100,-258.72192,-1.1036909e+17,32752.314,4894.959,[ 0.255  0.864 -3.747 -3.31 ],,489.62,19584098,24450364.0,0.4189424,-258.72192,4999.537,5.84912e+21,,1.0,100.0,True,10.0
298331.84,5478.113356113434,2986573.8,0.40832537,-1,100,970162800000.0,1.0,100.0,,4899.124071048512,462,699.87494,-25934402.0,10.0,1,1.0,46200,-257.52594,-1.2507459e+18,38828.004,4899.1235,[ 0.194  0.79  -3.76  -3.389],,490.02,19633100,24491238.0,0.4189424,-257.52594,4999.5957,7.51137e+23,,1.0,100.0,True,10.0
33454.09,5491.668342351913,292783.5,0.05545342,-1,100,190383720000.0,1.0,100.0,,4949.246633116959,463,497.41806,-26185632.0,10.0,1,1.0,46300,-256.29156,-5832459300000000.0,7618.261,4949.2466,[ 0.143  0.895 -3.774 -3.346],,495.01,19682601,24742468.0,0.4189424,-256.29156,4999.59,1.633273e+19,,1.0,100.0,True,10.0
1054.2284,5505.0870995521545,9782.839,0.020036759,-1,100,4994900000.0,1.0,100.0,19.963116,4949.409739819347,464,495.4281,-26185276.0,10.0,1,1.0,46400,-242.53358,-12125203000000.0,199.87527,4949.4097,[ 0.128  0.81  -3.765 -3.436],,495.03,19732104,24742106.0,0.4189424,-242.53358,4999.606,70533975000000.0,,1.0,100.0,True,10.0
11989.099,5519.076664686203,120125.11,0.03423692,-1,100,36904080000.0,1.0,100.0,319.7189,4952.271867887424,465,465.5892,-26184914.0,10.0,1,1.0,46500,-259.2712,-3032085700000.0,1477.5819,4952.272,[ 0.22   0.889 -3.765 -3.466],,495.33,19781637,24741770.0,0.4189424,-259.2712,4999.5635,4307638800000.0,,1.0,100.0,True,10.0
10569.9,5532.313440084457,90090.44,0.04842493,-1,100,55266214000.0,1.0,100.0,,4749.599358296646,466,1087.8042,-25185150.0,10.0,1,1.0,46600,-252.88654,-4024262700000.0,2211.3853,4749.5996,[ 0.11   0.88  -3.789 -3.518],,475.09,19829146,23742012.0,0.4189424,-252.88654,4999.548,7564144000000.0,,1.0,100.0,True,10.0
194473.7,5544.54206776619,1938366.1,0.13551714,-1,100,662810660000.0,1.0,100.0,4998.1445,4998.965705263323,467,0.29877412,-26432746.0,10.0,1,1.0,46700,-279.15366,-1170569200000000.0,26529.03,4998.966,[ 0.142  0.84  -3.775 -3.631],,500.0,19879146,24989660.0,0.4189424,-279.15366,4999.467,6.572473e+17,,1.0,100.0,True,10.0
176497.03,5558.191265821457,1636857.1,0.04057554,-1,100,779256460000.0,1.0,100.0,,4849.134675292295,468,851.6143,-25682426.0,10.0,1,1.0,46800,-267.9302,-1.3585102e+20,31182.33,4849.135,[ 0.096  0.787 -3.789 -3.733],,485.05,19927651,24239354.0,0.4189424,-267.9302,4999.4463,8.8625655e+27,,1.0,100.0,True,10.0
602.0042,5570.5248239040375,3655.9143,0.08742704,-1,100,4940793000.0,1.0,100.0,9.97985,4603.363266627089,469,1144.0779,-23942934.0,10.0,1,1.0,46900,-239.94395,-736909200000.0,201.76202,4603.3633,[ 0.178  0.696 -3.778 -3.757],,460.64,19973715,22499868.0,0.4189424,-239.94395,4999.4404,257288470000.0,,1.0,100.0,True,10.0
1746.2727,5582.811357021332,16193.785,0.011603111,-1,100,8922738000.0,1.0,100.0,379.73163,4503.2537041942,470,1124.475,-22986754.0,10.0,1,1.0,47000,-262.43793,-2824729800000.0,382.27496,4503.254,[ 0.16   0.637 -3.788 -3.765],,450.7,20018785,21543738.0,0.4189424,-262.43793,4999.358,3807764300000.0,,1.0,100.0,True,10.0
449.60574,5595.230277299881,3748.0981,0.03669724,-1,100,3003433000.0,1.0,100.0,359.7049,4742.512297385255,471,867.39636,-24686846.0,10.0,1,1.0,47100,-253.90965,-437552800000.0,122.56864,4742.512,[ 0.176  0.687 -3.789 -3.73 ],,474.52,20066237,23243800.0,0.4189424,-253.90965,4999.409,90682786000.0,,1.0,100.0,True,10.0
4079.4817,5607.176650285721,40512.87,0.11279081,-1,100,13915623000.0,1.0,100.0,439.5833,4719.559968392705,472,919.61115,-24562990.0,10.0,1,1.0,47200,-247.79237,-2726178000000.0,558.2159,4719.5596,[ 0.139  0.64  -3.79  -3.75 ],,472.22,20113459,23119930.0,0.4189424,-247.79237,4999.427,3532676100000.0,,1.0,100.0,True,10.0
8056.83,5619.957905054092,72224.2,0.02393772,-1,100,39415640000.0,1.0,100.0,9.980155,4743.836826351606,473,882.1238,-24725086.0,10.0,1,1.0,47300,-246.51816,-6033068500000.0,1588.7052,4743.8364,[ 0.119  0.588 -3.792 -3.778],,474.64,20160923,23282130.0,0.4189424,-246.51816,4999.257,17253720000000.0,,1.0,100.0,True,10.0
1483556.5,5632.6931936740875,14541587.0,0.24080516,-1,100,4657547600000.0,1.0,100.0,9.980499,4871.414055948519,474,686.2118,-25644580.0,10.0,1,1.0,47400,-258.3472,-2.294324e+18,186455.31,4871.4136,[ 0.096  0.641 -3.794 -3.754],,487.32,20209655,24201560.0,0.4189424,-258.3472,4999.3594,2.5279675e+24,,1.0,100.0,True,10.0
342052220.0,5646.981005191803,3435498800.0,0.06437226,-1,100,902242700000000.0,1.0,100.0,9.980529,4948.860157605439,475,496.37625,-26180690.0,10.0,1,1.0,47500,-247.92386,-1.5081258e+21,36107828.0,4948.86,[ 0.087  0.747 -3.81  -3.818],,495.02,20259157,24737606.0,0.4189424,-247.92386,4999.4717,1.092193e+30,,1.0,100.0,True,10.0
1551.5122,5659.380672931671,13735.101,0.12133228,-1,100,6319775000.0,1.0,100.0,9.979948,4358.142531835078,476,1378.6039,-22336982.0,10.0,1,1.0,47600,-252.06584,-92104260000.0,256.47137,4358.1426,[ 0.206  0.784 -3.797 -3.822],,436.19,20302776,20893956.0,0.4189424,-252.06584,4999.3706,3534088200.0,,1.0,100.0,True,10.0
5755282.0,5672.429047346115,48293620.0,0.032676075,-1,100,26951142000000.0,1.0,100.0,799.56665,4645.720611830791,477,984.86273,-23995560.0,10.0,1,1.0,47700,-246.86554,-3.7211554e+23,1174958.4,4645.7207,[ 0.184  0.726 -3.807 -3.816],,464.9,20349266,22552674.0,0.4189424,-246.86554,4999.131,6.651181e+34,,1.0,100.0,True,10.0
5435034600.0,5685.521511077881,54624860000.0,0.4549225,-1,100,1.366472e+16,1.0,100.0,409.64392,4952.823975386466,478,456.6069,-26181984.0,10.0,1,1.0,47800,-245.27986,-1.2603331e+24,546957700.0,4952.824,[ 0.079  0.664 -3.826 -3.833],,495.42,20398808,24738954.0,0.4189424,-245.27986,4999.3857,7.628258e+35,,1.0,100.0,True,10.0
1211.421,5695.473770141602,11199.662,0.094453305,-1,100,3138285600.0,1.0,100.0,379.75287,4027.44908270177,479,1411.5347,-19655642.0,9.999999,1,1.0,47900,-251.90117,-2026235200000.0,221.74799,4027.449,[ 0.152  0.578 -3.84  -3.884],,403.34,20439142,18212776.0,0.4189424,-251.90117,4999.0986,1966019300000.0,,1.0,100.0,True,9.999999
11334377.0,5708.192158699036,96722790.0,0.076229624,-1,100,47448924000000.0,1.0,100.0,,4643.5541069660285,480,1061.3092,-24131954.0,10.0,1,1.0,48000,-246.39749,-9.274699e+20,1919352.1,4643.554,[ 0.092  0.561 -3.848 -3.879],,464.65,20485607,22688972.0,0.4189424,-246.39749,4999.304,4.131261e+29,,1.0,100.0,True,10.0
328.4879,5720.351720094681,2004.6826,0.024521846,-1,100,2959089200.0,1.0,100.0,439.69296,4642.658139986388,481,1032.0757,-24062392.0,10.0,1,1.0,48100,-256.433,-254281830000.0,125.431145,4642.658,[ 0.054  0.511 -3.856 -3.987],,464.57,20532064,22619454.0,0.4189424,-256.433,4999.2344,30336874000.0,,1.0,100.0,True,10.0
10117.469,5733.495679616928,101408.94,0.018598393,-1,100,34658180000.0,1.0,100.0,9.979897,4847.228390142567,482,741.1938,-25487970.0,10.0,1,1.0,48200,-258.10428,-1865739200000000.0,1392.0524,4847.2285,[ 0.062  0.551 -3.853 -3.94 ],,484.94,20580558,24044990.0,0.4189424,-258.10428,4999.3057,1.6717382e+18,,1.0,100.0,True,10.0
19.509068,5747.960029363632,146.97984,0.084126525,-1,100,216000600.0,1.0,100.0,449.58423,4649.559949177401,483,909.1763,-23887992.0,10.0,1,1.0,48300,-252.46143,-32724732000.0,8.980296,4649.5605,[ 0.004  0.548 -3.855 -3.963],,465.27,20627085,22445008.0,0.4189424,-252.46143,4999.3115,507551940.0,,1.0,100.0,True,10.0
21.578268,5758.044139623642,129.49963,0.027522735,-1,100,178336080.0,1.0,100.0,,3474.9947030158746,484,1662.951,-16284013.0,10.0,1,1.0,48400,-240.60667,-19005460000.0,12.446833,3474.9946,[-0.026  0.543 -3.858 -3.957],,348.19,20661904,14840994.0,0.4189424,-240.60667,4999.376,170226050.0,,1.0,100.0,True,10.0
14163.34,5769.56236410141,85593.18,0.18794031,-1,100,125215030000.0,1.0,100.0,,4426.804952467249,485,1439.6995,-23112406.0,10.0,1,1.0,48500,-244.139,-3.2731047e+22,5087.362,4426.805,[ 3.330e-03  5.541e-01 -3.858e+00 -3.953e+00],,442.98,20706202,21669338.0,0.4189424,-244.139,4999.451,5.1446014e+32,,1.0,100.0,True,10.0
71.75073,5779.585076808929,588.9862,0.107232325,-1,100,191447140.0,1.0,100.0,,3547.611636932083,486,1382.0576,-15938662.0,10.0,1,1.0,48600,-249.91461,-31594928000.0,24.676582,3547.6118,[-0.048  0.589 -3.864 -3.948],,355.53,20741755,14495632.0,0.4189424,-249.91461,4999.3945,473595000.0,,1.0,100.0,True,10.0
399.71564,5791.544539928436,3198.7842,0.11203267,-1,100,1448510100.0,1.0,100.0,409.7157,4322.941788963404,487,1230.624,-21645326.0,10.0,1,1.0,48700,-246.12914,-70482920000.0,96.483086,4322.9424,[-0.017  0.587 -3.865 -3.95 ],,432.69,20785024,20202262.0,0.4189424,-246.12914,4999.457,2288554200.0,,1.0,100.0,True,10.0
28005853000.0,5804.907972335815,281475650000.0,0.02744138,-1,100,7.0418604e+16,1.0,100.0,,4666.93494437828,488,1037.7438,-24300158.0,10.0,1,1.0,48800,-247.4623,-3.085646e+20,2821205800.0,4666.935,[ 0.014  0.588 -3.865 -3.955],,466.93,20831717,22857192.0,0.4189424,-247.4623,4999.2812,4.570723e+28,,1.0,100.0,True,10.0
16571.965,5818.134049415588,163591.36,0.06442925,-1,100,53408700000.0,1.0,100.0,,4846.020091252777,489,808.50757,-25580570.0,10.0,1,1.0,48900,-257.26263,-5547393000000.0,2139.0354,4846.02,[ 0.072  0.61  -3.865 -3.959],,484.79,20880196,24137594.0,0.4189424,-257.26263,4999.292,14496465000000.0,,1.0,100.0,True,10.0
101.048134,5831.997054815292,583.8946,0.08574128,-1,100,1036697540.0,1.0,100.0,,4933.226356204501,490,519.5317,-26049660.0,10.0,1,1.0,49000,-247.50124,-32859335000.0,41.53155,4933.226,[ 0.024  0.643 -3.871 -3.936],,493.46,20929542,24606636.0,0.4189424,-247.50124,4999.37,486331460.0,,1.0,100.0,True,10.0
3666223.5,5845.562776565552,36636844.0,0.021355724,-1,100,7940035600000.0,1.0,100.0,399.7179,4773.224269511986,491,706.77454,-24726208.0,10.0,1,1.0,49100,-253.62332,-3.1595063e+20,494780.16,4773.2246,[-2.047e-03  6.072e-01 -3.876e+00 -3.979e+00],,477.58,20977300,23283200.0,0.4189424,-253.62332,4999.3545,4.794065e+28,,1.0,100.0,True,10.0
2952.963,5859.391058444977,19919.912,0.043602996,-1,100,16692420000.0,1.0,100.0,,4793.334882840647,492,871.79443,-25179086.0,10.0,1,1.0,49200,-271.67487,-1.5869862e+16,743.71234,4793.335,[ 0.055  0.584 -3.875 -3.99 ],,479.56,21025256,23736084.0,0.4189424,-271.67487,4999.3477,1.2095206e+20,,1.0,100.0,True,10.0
26798032.0,5872.201910495758,269417730.0,0.0028760172,-1,100,54821197000000.0,1.0,100.0,,4322.491817185974,493,1233.605,-21648674.0,10.0,1,1.0,49300,-237.48158,-1.2481374e+22,2831828.2,4322.4917,[-0.005  0.566 -3.877 -3.984],,432.69,21068525,20205716.0,0.4189424,-237.48158,4999.2656,7.48206e+31,,1.0,100.0,True,10.0
172456.7,5885.496746778488,1733462.0,0.011612676,-1,100,454378700000.0,1.0,100.0,,4749.194529925471,494,1009.3737,-25016668.0,10.0,1,1.0,49400,-242.94202,-457328120000000.0,18186.648,4749.1943,[ 0.057  0.557 -3.875 -3.982],,475.15,21116040,23573684.0,0.4189424,-242.94202,4999.3174,1.0024687e+17,,1.0,100.0,True,10.0
14254.539,5896.372927188873,97804.19,0.00978363,-1,100,71169690000.0,1.0,100.0,9.980398,4291.519607839366,495,1241.4636,-21401346.0,10.0,1,1.0,49500,-242.8612,-2047415100000000.0,3236.2207,4291.5195,[ 0.114  0.535 -3.875 -3.969],,429.7,21159010,19958370.0,0.4189424,-242.8612,4999.3047,2.013096e+18,,1.0,100.0,True,10.0
5500.0566,5904.33612370491,43686.043,0.029179124,-1,100,21098711000.0,1.0,100.0,,3914.20311765843,496,1455.0463,-18881144.0,10.0,1,1.0,49600,-257.12485,-2566891200000.0,1038.6531,3914.2031,[ 0.151  0.583 -3.871 -3.953],,392.07,21198217,17438144.0,0.4189424,-257.12485,4999.3423,3112545800000.0,,1.0,100.0,True,10.0
4769.0186,5914.4037210941315,42947.11,0.035947938,-1,100,19333085000.0,1.0,100.0,,4699.992471177624,497,1007.6404,-24548150.0,10.0,1,1.0,49700,-269.3923,-31046918000000.0,801.7911,4699.9927,[ 0.105  0.617 -3.879 -3.929],,470.27,21245244,23105268.0,0.4189424,-269.3923,4999.1313,462422620000000.0,,1.0,100.0,True,10.0
9053.762,5921.704723358154,90905.16,0.026361546,-1,100,27421534000.0,1.0,100.0,,4819.944908431661,498,823.4653,-25353016.0,10.0,1,1.0,49800,-257.16913,-6.9933106e+22,1100.0859,4819.945,[ 0.047  0.595 -3.885 -3.935],,482.18,21293462,23909964.0,0.4189424,-257.16913,4999.4272,2.348583e+33,,1.0,100.0,True,10.0
702891.56,5927.492870330811,5764507.0,0.052814,-1,100,2913404200000.0,1.0,100.0,9.980392,4552.448512713324,499,962.15356,-23093598.0,10.0,1,1.0,49900,-245.4439,-1.9814745e+19,130780.59,4552.4487,[-0.012  0.578 -3.887 -3.947],,455.59,21339021,21650526.0,0.4189424,-245.4439,4999.467,1.8853998e+26,,1.0,100.0,True,10.0
