EmpiricalD2Harmonic,StdIW,Inner Iteration,InitialReturnMax,MaxIW,VarianceInitializer,MeanIW,InitialReturnMean,ReturnStepMaxmin,EmpiricalD2Arithmetic,Iteration,StdWReturnMean,WReturnMean,ReturnMeanIW,DivergenceHarmonic,MinTargetPdf,MeanD2-0,ReturnStepMax,InitialReturnMin,ESSRenyiHarmonic,EpisodesSoFar,TimestepsSoFar,LearnableVariance,MinBehavPdf,MinIW,InitialBound,EpThisIter,InitialReturnStd,TimeElapsed,Bound,EpLenMean,Penalization,ESSRenyiArithmetic,EpRewMean,MeanEntropy,Weights
1.0,656983.94,1,4999.1406,6603194.0,-1,67254.66,3528.82,10.0,1.0,361,,15354335.0,1279058100000.0,6.6838154e+20,-237.53946,1.0,10.0,,100.0,36100,14301131,,-237.53946,0.23764408,-16797242.0,100,1703.456,7541.13349199295,-3.7304153e+16,353.57,True,100.0,3528.820398437944,0.4189424,[-0.132  1.534 -4.185 -1.62 ]
1.0,164.18364,1,4999.317,1369.0787,-1,47.05292,3752.6057,10.0,1.0,362,,16653652.0,916907600.0,253826340.0,-235.72054,1.0,10.0,89.89881,100.0,36200,14338715,,-235.72054,0.1287797,-18096662.0,100,1603.6222,7552.315464496613,-23906384000.0,375.84,True,100.0,3752.6054876204566,0.4189424,[-0.072  1.526 -4.196 -1.632]
1.0,320155360.0,1,4999.38,3218598700.0,-1,34702580.0,4449.421,10.0,1.0,363,,21591502.0,867026100000000.0,3.035763e+29,-251.00552,1.0,10.0,,100.0,36300,14383237,,-251.00552,0.027750451,-23034552.0,100,1339.4607,7565.825259447098,-7.950713e+20,445.22,True,100.0,4449.421180613712,0.4189424,[-0.066  1.484 -4.199 -1.677]
1.0,44.49938,1,4999.582,340.40607,-1,16.402319,4992.4136,10.0,1.0,364,,24928906.0,409270500.0,507947700.0,-255.9106,1.0,10.0,4309.334,100.0,36400,14433169,,-255.9106,0.017105952,-26372078.0,100,68.65219,7582.20996594429,-32934193000.0,499.32,True,100.0,4992.413640879825,0.4189424,[-0.081  1.402 -4.196 -1.771]
1.0,749.21906,1,4999.5933,6638.6187,-1,135.68912,4964.975,10.0,1.0,365,,24668456.0,3325852000.0,3.7566917e+19,-245.25467,1.0,10.0,4029.2488,100.0,36500,14482833,,-245.25467,0.18837096,-26111634.0,100,132.22331,7596.7827937603,-8845281000000000.0,496.64,True,100.0,4964.974725070964,0.4189424,[-0.121  1.372 -4.197 -1.808]
1.0,954.8907,1,4999.574,5965.1836,-1,310.02597,4632.935,10.0,1.0,366,,21817338.0,4808984600.0,50025350000.0,-246.23999,1.0,10.0,2609.4583,100.0,36600,14529209,,-246.23999,0.040841397,-23260502.0,100,594.3507,7610.757866382599,-327584450000.0,463.76,True,100.0,4632.9348692848,0.4189424,[-0.18   1.372 -4.197 -1.787]
1.0,88330.23,1,4999.6543,818379.75,-1,16184.801,4887.045,10.0,1.0,367,,24374328.0,400676320000.0,1.1693939e+16,-251.18803,1.0,10.0,,100.0,36700,14578092,,-251.18803,0.06643187,-25817542.0,100,700.79913,7624.557430744171,-156463600000000.0,488.83,True,100.0,4887.044962725623,0.4189424,[-0.133  1.353 -4.198 -1.823]
1.0,56849.3,1,4999.634,571443.25,-1,5952.4907,4941.003,10.0,1.0,368,,24627618.0,148757330000.0,2.683258e+18,-243.65071,1.0,10.0,389.90192,100.0,36800,14627512,,-243.65071,0.0019920373,-26070818.0,100,462.71756,7639.4265785217285,-2364146000000000.0,494.2,True,100.0,4941.003018682514,0.4189424,[-0.102  1.269 -4.207 -1.91 ]
1.0,38507.797,1,4999.6416,382013.2,-1,6527.159,4712.217,10.0,1.0,369,,22471970.0,101441250000.0,5.83947e+19,-256.65823,1.0,10.0,3099.5056,100.0,36900,14674670,,-256.65823,0.11236479,-23915174.0,100,516.7057,7652.750636339188,-1.1028281e+16,471.58,True,100.0,4712.2165621108015,0.4189424,[-0.157  1.286 -4.209 -1.885]
1.0,170.0288,1,4999.6436,1543.1533,-1,35.005527,4983.6865,10.0,1.0,370,,24847018.0,873635500.0,3303690000.0,-247.64891,1.0,10.0,4069.5764,100.0,37000,14724516,,-247.64891,0.048733294,-26290224.0,100,99.44022,7664.383764743805,-83823770000.0,498.46,True,100.0,4983.68642977694,0.4189424,[-0.096  1.289 -4.211 -1.9  ]
1.0,56432.6,1,4999.6484,364463.9,-1,13074.216,4895.733,10.0,1.0,371,,24027630.0,288845400000.0,5.3412203e+19,-246.73933,1.0,10.0,3779.6187,100.0,37100,14773500,,-246.73933,0.04918301,-25470840.0,100,243.77731,7674.428235769272,-1.0547522e+16,489.84,True,100.0,4895.733111366495,0.4189424,[-0.129  1.243 -4.211 -1.927]
1.0,849408.5,1,4999.6855,8537348.0,-1,88028.38,4949.515,10.0,1.0,372,,24745148.0,2200251400000.0,1.610417e+25,-252.01132,1.0,10.0,,100.0,37200,14823001,,-252.01132,0.21483773,-26188380.0,100,497.44495,7686.16096162796,-5.7915406e+18,495.01,True,100.0,4949.514701312761,0.4189424,[-0.07   1.232 -4.213 -1.943]
1.0,40904.04,1,4999.6787,386268.62,-1,7223.674,4999.497,10.0,1.0,373,,24994966.0,180553910000.0,288253840000.0,-255.65923,1.0,10.0,4999.3105,100.0,37300,14873001,,-255.65923,0.017522832,-26438194.0,100,0.06677344,7699.331460952759,-955392260000.0,500.0,True,100.0,4999.496572548587,0.4189424,[-0.009  1.223 -4.212 -1.956]
1.0,23.578753,1,4999.671,114.39119,-1,15.33677,4899.548,10.0,1.0,374,,24495480.0,382809700.0,1.0802412e+25,-244.65517,1.0,10.0,,100.0,37400,14922003,,-244.65517,0.098099075,-25938702.0,100,699.9354,7712.357570886612,-4.743322e+18,490.02,True,100.0,4899.547837165078,0.4189424,[ 0.012  1.125 -4.189 -2.027]
1.0,479517.78,1,4999.6836,4000641.8,-1,88489.73,4753.1763,10.0,1.0,375,,22983056.0,1231448300000.0,2.2264358e+21,-240.41649,1.0,10.0,,100.0,37500,14969566,,-240.41649,0.08205494,-24426284.0,100,624.8013,7726.993214130402,-6.8098467e+16,475.63,True,100.0,4753.1757755836215,0.4189424,[-0.107  1.116 -4.182 -1.99 ]
1.0,1700.2766,1,4999.707,12740.94,-1,589.30194,4899.5596,10.0,1.0,376,,24495594.0,14729384000.0,162717380000.0,-251.40202,1.0,10.0,,100.0,37600,15018568,,-251.40202,0.029807344,-25938836.0,100,699.937,7740.537959575653,-596893560000.0,490.02,True,100.0,4899.55929377624,0.4189424,[-0.051  1.138 -4.182 -1.976]
1.0,13.707462,1,4999.7197,106.578766,-1,6.745784,4949.677,10.0,1.0,377,,24745768.0,168326860.0,3982375300000.0,-243.53664,1.0,10.0,9.979204,100.0,37700,15068070,,-243.53664,0.06378171,-26189018.0,100,496.4583,7755.350755691528,-2880230000000.0,495.02,True,100.0,4949.676647233936,0.4189424,[-0.027  1.04  -4.189 -2.049]
1.0,11177.908,1,4999.6875,84294.47,-1,2239.3926,4882.983,10.0,1.0,378,,24135368.0,54567400000.0,2736309200000000.0,-247.91423,1.0,10.0,,100.0,37800,15116917,,-247.91423,0.055020195,-25578600.0,100,540.228,7771.2969381809235,-75547745000000.0,488.47,True,100.0,4882.982782404758,0.4189424,[-0.08   1.044 -4.186 -2.016]
1.0,8046.3447,1,4999.711,76788.47,-1,1591.384,4533.4326,10.0,1.0,379,,20981230.0,20034847000.0,19687446000000.0,-229.85255,1.0,10.0,2859.756,100.0,37900,15162301,,-229.85255,0.038644265,-22424472.0,100,655.15,7783.366218090057,-6423629500000.0,453.84,True,100.0,4533.432230933995,0.4189424,[-0.103  0.956 -4.15  -2.093]
1.0,53167.76,1,4999.7173,414165.53,-1,9391.9,4987.879,10.0,1.0,380,,24882652.0,233123840000.0,3.306172e+27,-257.1844,1.0,10.0,4579.5186,100.0,38000,15212188,,-257.1844,0.00043934546,-26325900.0,100,60.979435,7799.300768375397,-8.298373e+19,498.87,True,100.0,4987.8787060700215,0.4189424,[-0.059  0.992 -4.149 -2.066]
1.0,35193.297,1,4999.707,221153.02,-1,12080.35,4462.742,10.0,1.0,381,,20476142.0,170802140000.0,4.4147425e+21,-246.82613,1.0,10.0,,100.0,38100,15256872,,-246.82613,0.052915633,-21919382.0,100,748.38153,7814.108263492584,-9.5891905e+16,446.84,True,100.0,4462.742358987674,0.4189424,[-0.118  0.997 -4.148 -2.088]
1.0,5070.761,1,4999.698,49439.363,-1,930.798,4896.48,10.0,1.0,382,,24464188.0,23263640000.0,5.424047e+17,-244.32501,1.0,10.0,,100.0,38200,15305846,,-244.32501,0.25500935,-25907426.0,100,699.0505,7826.7992606163025,-1062914140000000.0,489.74,True,100.0,4896.48028871974,0.4189424,[-0.056  1.005 -4.148 -2.083]
1.0,3297.5608,1,4999.6914,19066.389,-1,905.5421,4822.7793,10.0,1.0,383,,23606904.0,16966408000.0,8203929000000.0,-254.5993,1.0,10.0,,100.0,38300,15354098,,-254.5993,0.052460603,-25050136.0,100,589.66046,7841.235154867172,-4150644700000.0,482.52,True,100.0,4822.7796769084,0.4189424,[-0.097  1.069 -4.139 -1.984]
1.0,38955.004,1,4999.697,388005.34,-1,5472.0513,4998.2656,10.0,1.0,384,,24982824.0,136773310000.0,9.423886e+32,-252.17618,1.0,10.0,4869.559,100.0,38400,15404086,,-252.17618,0.08913506,-26426060.0,100,12.935656,7855.0916159152985,-4.4303873e+22,499.88,True,100.0,4998.2655817185305,0.4189424,[-0.059  1.112 -4.135 -2.095]
1.0,99595.375,1,4999.7217,855406.7,-1,22776.812,4635.226,10.0,1.0,385,,21789256.0,342694850000.0,1.4438465e+24,-252.79503,1.0,10.0,3089.7244,100.0,38500,15450485,,-252.79503,0.022728194,-23232504.0,100,551.3069,7866.335758686066,-1.7341697e+18,463.99,True,100.0,4635.225616021671,0.4189424,[-0.115  1.041 -4.135 -2.181]
1.0,8289.509,1,4999.693,76405.12,-1,1886.7496,4924.0923,10.0,1.0,386,,24509610.0,47158730000.0,2.7170966e+20,-252.74043,1.0,10.0,,100.0,38600,15499736,,-252.74043,0.20101613,-25952844.0,100,512.7617,7877.722911119461,-2.3789177e+16,492.51,True,100.0,4924.0926383002125,0.4189424,[-0.053  1.05  -4.134 -2.178]
1.0,327011.16,1,4999.711,2111989.2,-1,75821.99,4716.7305,10.0,1.0,387,,22732082.0,819187000000.0,7.3580956e+30,-252.25615,1.0,10.0,,100.0,38700,15546934,,-252.25615,0.16554323,-24175324.0,100,696.08606,7891.744463682175,-3.9148207e+21,471.98,True,100.0,4716.730577823751,0.4189424,[-0.085  0.965 -4.149 -2.262]
1.0,10.086962,1,4999.715,70.50233,-1,5.657028,4899.7075,10.0,1.0,388,,24496072.0,140899620.0,3886493000.0,-247.97589,1.0,10.0,,100.0,38800,15595937,,-247.97589,0.0679388,-25939318.0,100,699.2455,7904.873456954956,-90113200000.0,490.03,True,100.0,4899.707227914519,0.4189424,[-0.024  0.96  -4.153 -2.276]
1.0,48487.266,1,4999.706,482630.0,-1,7384.7524,4820.0083,10.0,1.0,389,,23765334.0,132704620000.0,5.7636073e+17,-242.3829,1.0,10.0,,100.0,38900,15644156,,-242.3829,0.1386504,-25208574.0,100,729.96967,7919.468607187271,-1095791900000000.0,482.19,True,100.0,4820.008110251936,0.4189424,[-0.059  0.916 -4.156 -2.305]
1.0,27.698141,1,4999.7075,258.1703,-1,9.807472,4949.5986,10.0,1.0,390,,24745990.0,244886500.0,78479505000000.0,-250.88823,1.0,10.0,,100.0,39000,15693657,,-250.88823,0.06268756,-26189232.0,100,497.45343,7931.688000202179,-12785421000000.0,495.01,True,100.0,4949.598971908549,0.4189424,[-0.011  0.917 -4.144 -2.267]
1.0,5561499.0,1,4999.6978,55658604.0,-1,619707.8,4744.8228,10.0,1.0,391,,23111302.0,15327170000000.0,1.7356867e+25,-253.37874,1.0,10.0,,100.0,39100,15741132,,-253.37874,0.10991606,-24554536.0,100,773.2796,7943.16526722908,-6.0126183e+18,474.75,True,100.0,4744.822602040378,0.4189424,[-0.07   0.933 -4.149 -2.256]
1.0,7121.2915,1,4999.7026,68039.12,-1,1513.5,3908.3005,10.0,1.0,392,,16059737.0,14491725000.0,33777650000000.0,-230.6717,1.0,10.0,,100.0,39200,15780298,,-230.6717,0.09392728,-17502968.0,100,885.9605,7955.497945070267,-8402183000000.0,391.66,True,100.0,3908.300358936804,0.4189424,[-0.126  0.906 -4.143 -2.259]
1.0,45204.496,1,4999.695,447519.16,-1,6054.388,4775.4155,10.0,1.0,393,,23047346.0,146991970000.0,3368126000000000.0,-251.6625,1.0,10.0,2819.741,100.0,39300,15828081,,-251.6625,0.04730678,-24490580.0,100,492.70203,7970.479177951813,-83903890000000.0,477.83,True,100.0,4775.415447418285,0.4189424,[-0.078  0.935 -4.143 -2.232]
1.0,79872.73,1,4999.7124,775512.44,-1,14644.381,4257.464,10.0,1.0,394,,18927886.0,227316660000.0,6.1305903e+21,-251.53085,1.0,10.0,,100.0,39400,15870716,,-251.53085,0.084794104,-20371124.0,100,895.48206,7985.5518918037415,-1.1300078e+17,426.35,True,100.0,4257.463955439189,0.4189424,[-0.109  0.901 -4.14  -2.348]
1.0,15652925.0,1,4999.712,143230850.0,-1,2589008.0,4948.2974,10.0,1.0,395,,24548414.0,33304097000000.0,1.2034813e+33,-249.91125,1.0,10.0,3309.6853,100.0,39500,15920209,,-249.91125,0.025841804,-25991658.0,100,250.53061,7999.152354717255,-5.0066706e+22,494.93,True,100.0,4948.297674708688,0.4189424,[-0.051  0.923 -4.139 -2.341]
1.0,8033.9214,1,4999.6875,80749.16,-1,812.75104,4849.6934,10.0,1.0,396,,24245938.0,20312807000.0,432938880.0,-238.9452,1.0,10.0,,100.0,39600,15968713,,-238.9452,0.08769157,-25689166.0,100,852.29755,8013.047838687897,-50341640000.0,485.04,True,100.0,4849.693268648605,0.4189424,[ 0.008  0.933 -4.137 -2.324]
1.0,11545.572,1,4999.7334,113489.47,-1,1631.9918,4949.5664,10.0,1.0,397,,24745664.0,40792343000.0,8917930500000000.0,-250.77121,1.0,10.0,,100.0,39700,16018214,,-250.77121,0.063407145,-26188920.0,100,497.45013,8024.992819070816,-136331146000000.0,495.01,True,100.0,4949.566509040269,0.4189424,[ 0.051  0.907 -4.135 -2.361]
1.0,35154490.0,1,4999.6826,284692130.0,-1,7369932.0,4999.558,10.0,1.0,398,,24995582.0,184212100000000.0,7.1904184e+32,-240.8718,1.0,10.0,4999.3457,100.0,39800,16068214,,-240.8718,0.02605005,-26438810.0,100,0.07084468,8041.359121322632,-3.869914e+22,500.0,True,100.0,4999.558126352724,0.4189424,[ 0.124  0.984 -4.119 -2.297]
1.0,9363900.0,1,4999.712,94110984.0,-1,941362.0,4949.6562,10.0,1.0,399,,24745562.0,23529525000000.0,7456530300000000.0,-267.82132,1.0,10.0,9.979808,100.0,39900,16117716,,-267.82132,0.010191388,-26188808.0,100,496.45615,8054.126759529114,-148152380000000.0,495.02,True,100.0,4949.656098408182,0.4189424,[ 0.022  1.199 -4.159 -2.234]
1.0,942676.9,1,4999.6724,8689540.0,-1,165904.03,4899.705,10.0,1.0,400,,24495058.0,4146757600000.0,1.9516546e+34,-249.59775,1.0,10.0,9.979523,100.0,40000,16166720,,-249.59775,0.047741145,-25938280.0,100,698.53204,8065.409217834473,-2.016155e+23,490.04,True,100.0,4899.7052144239615,0.4189424,[ 0.111  1.268 -4.16  -2.178]
1.0,17.54809,1,4999.703,155.3222,-1,6.077029,4999.501,10.0,1.0,401,,24995008.0,151893380.0,1342192700000000.0,-245.5267,1.0,10.0,4999.204,100.0,40100,16216720,,-245.5267,0.07442742,-26438250.0,100,0.08887161,8077.318666934967,-52873312000000.0,500.0,True,100.0,4999.500848788035,0.4189424,[-0.058  1.302 -4.081 -2.014]
1.0,252771.61,1,4999.642,2084837.5,-1,43314.555,4948.2188,10.0,1.0,402,,24511194.0,823670100000.0,2.3287362e+21,-240.76286,1.0,10.0,4069.5464,100.0,40200,16266218,,-240.76286,0.07960808,-25954400.0,100,162.24275,8089.4737684726715,-6.964381e+16,494.98,True,100.0,4948.218924468113,0.4189424,[-0.113  1.275 -4.091 -2.009]
1.0,103764.52,1,4999.6396,1029395.6,-1,15308.227,4949.4946,10.0,1.0,403,,24744940.0,382611320000.0,3.926599e+33,-254.63551,1.0,10.0,,100.0,40300,16315719,,-254.63551,0.04036558,-26188144.0,100,497.44287,8101.844234228134,-9.043261e+22,495.01,True,100.0,4949.494240504558,0.4189424,[-0.056  1.293 -4.09  -1.99 ]
1.0,13096.578,1,4999.6787,113569.16,-1,2837.1335,4841.248,10.0,1.0,404,,23761672.0,59981267000.0,7.235413e+17,-249.81038,1.0,10.0,,100.0,40400,16364152,,-249.81038,0.054238316,-25204898.0,100,569.1984,8115.111984014511,-1227655300000000.0,484.33,True,100.0,4841.248263240399,0.4189424,[-0.109  1.21  -4.098 -2.066]
1.0,133.45293,1,4999.664,1339.488,-1,20.537169,4899.626,10.0,1.0,405,,24495262.0,512818620.0,3.028776e+16,-261.46063,1.0,10.0,,100.0,40500,16413155,,-261.46063,0.016724998,-25938480.0,100,699.2341,8128.163655996323,-251162900000000.0,490.03,True,100.0,4899.625897296281,0.4189424,[-0.056  1.209 -4.091 -2.034]
1.0,57058.32,1,4999.6826,398092.53,-1,13955.631,4845.85,10.0,1.0,406,,23834202.0,272505060000.0,2.8104051e+22,-245.01135,1.0,10.0,9.981061,100.0,40600,16461633,,-245.01135,0.104815446,-25277430.0,100,593.24634,8141.366353034973,-2.4194085e+17,484.78,True,100.0,4845.849999322387,0.4189424,[-0.119  1.215 -4.089 -2.032]
1.0,69738.05,1,4999.6943,700788.2,-1,8189.607,4949.635,10.0,1.0,407,,24745352.0,204692770000.0,2235285500000000.0,-247.51921,1.0,10.0,9.979868,100.0,40700,16511135,,-247.51921,0.031959098,-26188588.0,100,496.45404,8153.084849834442,-68437435000000.0,495.02,True,100.0,4949.634886263387,0.4189424,[-0.057  1.226 -4.089 -2.036]
1.0,3124.1782,1,4999.669,31403.521,-1,319.64648,4949.5557,10.0,1.0,408,,24745558.0,7989335000.0,108706770000.0,-251.43147,1.0,10.0,,100.0,40800,16560636,,-251.43147,0.33861697,-26188780.0,100,497.44907,8163.961161613464,-483817520000.0,495.01,True,100.0,4949.555780046161,0.4189424,[ 5.707e-06  1.165e+00 -4.145e+00 -2.111e+00]
1.0,1065.1327,1,4999.6704,8748.698,-1,315.31042,4949.546,10.0,1.0,409,,24745460.0,7880893000.0,23484785000.0,-251.17563,1.0,10.0,,100.0,40900,16610137,,-251.17563,0.064244695,-26188682.0,100,497.44812,8172.7734842300415,-229045390000.0,495.01,True,100.0,4949.546094196831,0.4189424,[ 0.059  1.147 -4.155 -2.116]
1.0,1099.4927,1,4999.627,7735.793,-1,304.34818,4999.4673,10.0,1.0,410,,24994674.0,7607142000.0,219047260000.0,-252.23402,1.0,10.0,4999.117,100.0,41000,16660137,,-252.23402,0.040519856,-26437872.0,100,0.08741735,8185.919363737106,-683042000000.0,500.0,True,100.0,4999.467397026488,0.4189424,[ 0.083  1.254 -4.161 -2.058]
1.0,3583.0374,1,4999.624,35375.875,-1,611.8665,4999.4526,10.0,1.0,411,,24994528.0,15293210000.0,1293667500000.0,-244.88336,1.0,10.0,4999.1875,100.0,41100,16710137,,-244.88336,0.06608207,-26437724.0,100,0.101217784,8200.772583007812,-1656734700000.0,500.0,True,100.0,4999.452852828023,0.4189424,[ 0.035  1.334 -4.127 -1.981]
1.0,3455.1008,1,4999.5615,34763.71,-1,433.082,4899.581,10.0,1.0,412,,24493820.0,10822794000.0,3.8749156e+19,-235.64912,1.0,10.0,9.980579,100.0,41200,16759141,,-235.64912,0.09437552,-25936980.0,100,698.51434,8215.886592626572,-8983278400000000.0,490.04,True,100.0,4899.581310556099,0.4189424,[-0.034  1.39  -4.133 -1.894]
1.0,12363162.0,1,4999.5625,123397384.0,-1,1446355.6,4893.9326,10.0,1.0,413,,24230028.0,26855208000000.0,5.619162e+31,-252.43848,1.0,10.0,109.88066,100.0,41300,16808098,,-252.43848,0.08184846,-25673188.0,100,528.6296,8227.06602716446,-1.0817806e+22,489.57,True,100.0,4893.932965887333,0.4189424,[-0.127  1.421 -4.097 -1.825]
1.0,12394.464,1,4999.4194,121760.14,-1,2264.912,4688.022,10.0,1.0,414,,22447434.0,36991740000.0,469780900000000.0,-241.56998,1.0,10.0,,100.0,41400,16855022,,-241.56998,0.057694115,-23890510.0,100,685.48016,8235.711680412292,-31314074000000.0,469.24,True,100.0,4688.022059121357,0.4189424,[-0.191  1.509 -4.091 -1.764]
1.0,33547678.0,1,4999.4053,331642430.0,-1,4274101.0,4598.35,10.0,1.0,415,,22423902.0,106795400000000.0,7.572528e+28,-251.53699,1.0,10.0,,100.0,41500,16901031,,-251.53699,0.113613,-23866970.0,100,1130.962,8247.70846939087,-3.97097e+20,460.09,True,100.0,4598.350333228346,0.4189424,[-0.14   1.542 -4.094 -1.749]
1.0,23552.94,1,4999.5137,219525.75,-1,3912.4014,4840.642,10.0,1.0,416,,23749774.0,86103610000.0,2.5554752e+19,-246.49884,1.0,10.0,9.980677,100.0,41600,16949466,,-246.49884,0.12532903,-25192904.0,100,563.8794,8260.06141591072,-7295176400000000.0,484.35,True,100.0,4840.641935101581,0.4189424,[-0.149  1.458 -4.095 -1.842]
1.0,62428240.0,1,4999.558,413050660.0,-1,15096174.0,4386.139,10.0,1.0,417,,19869872.0,268595200000000.0,3.2146566e+32,-257.005,1.0,10.0,9.983147,100.0,41700,16993391,,-257.005,0.021452397,-21313026.0,100,794.7695,8269.555166482925,-2.5874378e+22,439.25,True,100.0,4386.138986979833,0.4189424,[-0.206  1.433 -4.097 -1.85 ]
1.0,1814.5243,1,4999.492,16715.99,-1,309.71848,4778.325,10.0,1.0,418,,23453652.0,4880769500.0,10443279000.0,-241.94958,1.0,10.0,,100.0,41800,17041197,,-241.94958,0.08248175,-24896770.0,100,788.2008,8283.865171670914,-152352800000.0,478.06,True,100.0,4778.325248560576,0.4189424,[-0.145  1.515 -4.099 -1.777]
1.0,67335.46,1,4999.5225,503681.66,-1,21398.99,4847.051,10.0,1.0,419,,24081828.0,533820470000.0,3.9600732e+20,-256.07333,1.0,10.0,9.983903,100.0,41900,17089682,,-256.07333,0.03670508,-25524964.0,100,766.76514,8294.50733423233,-2.8718125e+16,484.85,True,100.0,4847.050584444406,0.4189424,[-0.105  1.491 -4.105 -1.817]
1.0,764.21686,1,4999.3174,7594.9717,-1,100.41748,4137.129,10.0,1.0,420,,19332076.0,2451459300.0,93662790.0,-240.13872,1.0,10.0,9.983457,100.0,42000,17131095,,-240.13872,0.036461696,-20775088.0,100,1488.7045,8305.412506341934,-16416569000.0,414.13,True,100.0,4137.128926459353,0.4189424,[-0.133  1.579 -4.107 -1.734]
1.0,137.42267,1,4999.4014,1328.4558,-1,23.357521,4717.3325,10.0,1.0,421,,23224648.0,581657540.0,7302009600000.0,-251.87328,1.0,10.0,99.91525,100.0,42100,17178287,,-251.87328,0.012066431,-24667714.0,100,985.6089,8324.127758026123,-3899970800000.0,471.92,True,100.0,4717.332255566514,0.4189424,[-0.098  1.547 -4.113 -1.774]
1.0,132015660.0,1,4999.3857,1321878100.0,-1,15154013.0,4576.936,10.0,1.0,422,,22334808.0,378609820000000.0,8.759328e+27,-265.65652,1.0,10.0,9.982482,100.0,42200,17224083,,-265.65652,0.01717395,-23777864.0,100,1177.4825,8337.741389036179,-1.3505458e+20,457.96,True,100.0,4576.936164446994,0.4189424,[-0.155  1.562 -4.115 -1.752]
1.0,46875.516,1,4999.5166,469626.2,-1,5820.484,4945.0376,10.0,1.0,423,,24480660.0,109479140000.0,1.0070862e+19,-254.55978,1.0,10.0,4139.495,100.0,42300,17273552,,-254.55978,0.016094584,-25923794.0,100,165.1315,8352.2937707901,-4579722000000000.0,494.69,True,100.0,4945.03716697268,0.4189424,[-0.151  1.481 -4.122 -1.847]
1.0,34882.844,1,4999.552,333951.16,-1,7156.1206,4850.632,10.0,1.0,424,,24243454.0,178851460000.0,1.4180685e+19,-254.25706,1.0,10.0,9.979311,100.0,42400,17322068,,-254.25706,0.18711622,-25686608.0,100,845.4737,8367.002271175385,-5434560000000000.0,485.16,True,100.0,4850.63195279747,0.4189424,[-0.092  1.47  -4.123 -1.863]
1.0,5494873.5,1,4999.413,55016880.0,-1,623530.2,4658.627,10.0,1.0,425,,22830632.0,15580767000000.0,5.674552e+25,-250.12679,1.0,10.0,99.92545,100.0,42500,17368676,,-250.12679,0.0044138497,-24273704.0,100,1061.9926,8378.260075330734,-1.0870358e+19,466.08,True,100.0,4658.626856966456,0.4189424,[-0.072  1.538 -4.136 -1.76 ]
1.0,9960138000.0,1,4999.039,100106290000.0,-1,1004523200.0,2511.616,10.0,1.0,426,,9665183.0,2.5091414e+16,1.0822866e+35,-242.13937,1.0,10.0,99.90776,100.0,42600,17393879,,-242.13937,0.42250696,-11108023.0,100,1832.2034,8386.597419261932,-4.7466106e+23,252.03,True,100.0,2511.61576435646,0.4189424,[-0.01   1.617 -4.144 -1.687]
1.0,10161240.0,1,4999.4575,66834548.0,-1,2136306.2,4725.8657,10.0,1.0,427,,23345628.0,53318350000000.0,5.9323207e+25,-247.44614,1.0,10.0,9.9815235,100.0,42700,17441155,,-247.44614,0.01776188,-24788726.0,100,1005.8926,8400.930361747742,-1.1114745e+19,472.76,True,100.0,4725.865850214917,0.4189424,[-0.017  1.524 -4.156 -1.77 ]
1.0,22578.746,1,4999.6465,160187.52,-1,5292.8945,4851.6465,10.0,1.0,428,,24153504.0,132281330000.0,68014234000000.0,-245.77298,1.0,10.0,9.979961,100.0,42800,17489682,,-245.77298,0.028845336,-25596712.0,100,784.24146,8413.268961191177,-12034224000000.0,485.27,True,100.0,4851.646271542468,0.4189424,[-0.029  1.436 -4.163 -1.858]
1.0,182050.27,1,4999.6846,1809349.1,-1,24644.338,4923.8164,10.0,1.0,429,,24553234.0,615898300000.0,176803050000000.0,-250.51418,1.0,10.0,9.979885,100.0,42900,17538928,,-250.51418,0.01763549,-25996464.0,100,556.1185,8423.719861745834,-19805654000000.0,492.46,True,100.0,4923.816206610126,0.4189424,[ 0.014  1.386 -4.122 -1.955]
1.0,502141820.0,1,4999.686,5046750700.0,-1,50503584.0,4899.587,10.0,1.0,430,,24494874.0,1262353600000000.0,1.6671984e+27,-254.9735,1.0,10.0,,100.0,43000,17587931,,-254.9735,0.065541804,-25938106.0,100,699.22845,8438.39681172371,-5.8928827e+19,490.03,True,100.0,4899.586893645849,0.4189424,[-0.02   1.328 -4.116 -2.06 ]
1.0,14827460.0,1,4999.591,105724670.0,-1,2766147.2,4949.5386,10.0,1.0,431,,24744386.0,69137740000000.0,1.8456493e+27,-253.85312,1.0,10.0,9.981354,100.0,43100,17637433,,-253.85312,0.23378132,-26187562.0,100,496.44415,8453.335911512375,-6.1998813e+19,495.02,True,100.0,4949.538306991826,0.4189424,[ 0.092  1.366 -4.076 -2.062]
1.0,15091.464,1,4999.615,106773.03,-1,3209.8105,4721.101,10.0,1.0,432,,23515328.0,80128340000.0,3898469000000.0,-242.0728,1.0,10.0,,100.0,43200,17684659,,-242.0728,0.023684122,-24958516.0,100,1107.4879,8466.211715221405,-2929568500000.0,472.26,True,100.0,4721.101418856212,0.4189424,[ 0.236  1.36  -4.044 -1.861]
1.0,285522.12,1,4999.6177,2644182.0,-1,45548.61,4950.7715,10.0,1.0,433,,24743916.0,1138400300000.0,1.2292798e+23,-259.54306,1.0,10.0,139.90047,100.0,43300,17734174,,-259.54306,0.0005590407,-26187108.0,100,483.5107,8482.04938173294,-5.0598687e+17,495.15,True,100.0,4950.771071726448,0.4189424,[ 0.173  1.321 -4.081 -1.955]
