InitialBound,LearnableVariance,EmpiricalD2Harmonic,MinBehavPdf,EmpiricalD2Arithmetic,ESSRenyiArithmetic,Penalization,StdIW,MaxIW,InitialReturnMean,MinIW,TimestepsSoFar,EpThisIter,InitialReturnStd,InitialReturnMax,VarianceInitializer,Inner Iteration,DivergenceHarmonic,StdWReturnMean,WReturnMean,EpLenMean,InitialReturnMin,Bound,ReturnMeanIW,TimeElapsed,ESSRenyiHarmonic,ReturnStepMaxmin,MeanD2-0,EpRewMean,EpisodesSoFar,MinTargetPdf,Weights,ReturnStepMax,Iteration,MeanEntropy,MeanIW
-24511266.0,,1.0,-242.25354,1.0,100.0,True,4568.596,43767.445,4744.257,0.07101697,14675209,100,748.3806,4999.673,-1,1,1705657900000.0,,23068044.0,474.76,,-1898460300000.0,13646180000.0,16600.04932284355,100.0,10.0,1.0,4744.256726968749,35700,-242.25354,[-0.131  1.264 -3.86  -2.198],10.0,357,0.4189424,849.718
-26059854.0,,1.0,-270.47958,1.0,100.0,True,201167.73,1824486.4,4936.0083,0.1731176,14724579,100,502.44574,4999.6787,-1,1,4.6665275e+21,,24616628.0,493.7,,-9.858789e+16,697508950000.0,16623.78560614586,100.0,10.0,1.0,4936.008454477944,35800,-270.47958,[-0.09   1.295 -3.859 -2.163],10.0,358,0.4189424,30296.072
-26188272.0,,1.0,-243.36458,1.0,100.0,True,12200.923,121916.31,4949.604,0.002170468,14774081,100,496.45078,4999.6836,-1,1,341660530000.0,,24745042.0,495.02,9.981481,-887263300000.0,43692016000.0,16650.753376722336,100.0,10.0,1.0,4949.604055075702,35900,-243.36458,[-0.033  1.273 -3.867 -2.175],10.0,359,0.4189424,1748.1296
-26437782.0,,1.0,-239.16217,1.0,100.0,True,880.58905,6170.5244,4999.4565,0.011346093,14824081,100,0.10830814,4999.656,-1,1,2.9027801e+29,,24994566.0,500.0,4999.1133,-7.7754704e+20,5235230000.0,16674.380336284637,100.0,10.0,1.0,4999.456584919591,36000,-239.16217,[-0.021  1.385 -3.864 -2.122],10.0,360,0.4189424,209.46759
-25138510.0,,1.0,-248.9304,1.0,100.0,True,74468030.0,578349950.0,4811.0283,0.021089537,14872212,100,741.1374,4999.6855,-1,1,1.3214784e+36,,23695280.0,481.31,,-1.6590321e+24,241573940000000.0,16695.61419892311,100.0,10.0,1.0,4811.028500375368,36100,-248.9304,[-0.125  1.338 -3.876 -2.17 ],10.0,361,0.4189424,14978644.0
-26187668.0,,1.0,-250.13759,1.0,100.0,True,3.1402316,20.288837,4949.5454,0.123220414,14921714,100,496.44495,4999.6406,-1,1,470106300.0,,24744462.0,495.02,9.980778,-31362626000.0,71945810.0,16718.692441940308,100.0,10.0,1.0,4949.545863808791,36200,-250.13759,[-0.064  1.4   -3.868 -2.082],10.0,362,0.4189424,2.888646
-26164248.0,,1.0,-264.06873,1.0,100.0,True,106943.016,1074919.5,4947.146,0.12825806,14971193,100,496.7786,4999.6465,-1,1,9.406614e+23,,24721040.0,494.79,9.9797125,-1.399699e+18,271814720000.0,16741.509325504303,100.0,10.0,1.0,4947.1457084152225,36300,-264.06873,[-0.106  1.446 -3.877 -2.085],10.0,363,0.4189424,10876.99
-24752924.0,,1.0,-260.49985,1.0,100.0,True,23301.502,141572.2,4796.056,0.08478116,15019186,100,554.58435,4999.6426,-1,1,6.8750087e+19,,23309720.0,479.93,679.86365,-1.1966242e+16,105829960000.0,16765.94836330414,100.0,10.0,1.0,4796.056394739175,36400,-260.49985,[-0.165  1.453 -3.879 -2.066],10.0,364,0.4189424,6420.8887
-26187544.0,,1.0,-242.13756,1.0,100.0,True,5161764.5,51885860.0,4949.4346,0.18422088,15068687,100,497.43695,4999.626,-1,1,8.026581e+22,,24744346.0,495.01,,-4.0887807e+17,13311135000000.0,16790.57764816284,100.0,10.0,1.0,4949.434731173176,36500,-242.13756,[-0.104  1.45  -3.878 -2.081],10.0,365,0.4189424,532573.44
-26187660.0,,1.0,-242.8232,1.0,100.0,True,5216.6714,47839.37,4951.2124,0.09114308,15118206,100,479.53854,4999.622,-1,1,3.609058e+20,,24744466.0,495.19,179.86475,-2.7416443e+16,27271338000.0,16817.267097234726,100.0,10.0,1.0,4951.212926784304,36600,-242.8232,[-0.044  1.468 -3.878 -2.081],10.0,366,0.4189424,1091.1627
-26004796.0,,1.0,-248.59303,1.0,100.0,True,220197.34,1583062.5,4929.8906,0.157289,15167517,100,507.67358,4999.704,-1,1,3.1125756e+24,,24561554.0,493.11,,-2.5461743e+18,778328000000.0,16839.54351425171,100.0,10.0,1.0,4929.890557060095,36700,-248.59303,[-0.115  1.373 -3.878 -2.12 ],10.0,367,0.4189424,34710.305
-25687928.0,,1.0,-239.88289,1.0,100.0,True,19240316.0,193374480.0,4849.572,0.005206523,15216021,100,852.2761,4999.6465,-1,1,1.4922683e+17,,24244720.0,485.04,,-605879760000000.0,48384157000000.0,16862.662436008453,100.0,10.0,1.0,4849.57189659653,36800,-239.88289,[-0.054  1.371 -3.877 -2.109],10.0,368,0.4189424,1935761.9
-26187010.0,,1.0,-256.88205,1.0,100.0,True,16595.963,166782.28,4949.384,0.078894615,15265522,100,497.43185,4999.583,-1,1,23888902000000.0,,24743838.0,495.01,,-7108854000000.0,55347814000.0,16885.76902127266,100.0,10.0,1.0,4949.383828774591,36900,-256.88205,[-0.017  1.465 -3.88  -2.035],10.0,369,0.4189424,2214.4524
-25798774.0,,1.0,-242.43793,1.0,100.0,True,3393435.0,33647570.0,4904.9624,0.0119189415,15314582,100,544.9671,4999.51,-1,1,1.3109868e+31,,24355644.0,490.6,1159.5405,-5.2250853e+21,10035650000000.0,16909.66568827629,100.0,10.0,1.0,4904.962245209293,37000,-242.43793,[-0.054  1.528 -3.924 -1.944],10.0,370,0.4189424,401565.62
-24155240.0,,1.0,-245.74121,1.0,100.0,True,762160.44,7563670.5,4635.714,0.36995098,15360960,100,1105.5719,4999.4746,-1,1,1.7995378e+25,,22712132.0,463.78,229.88118,-6.121654e+18,3021144600000.0,16930.85473370552,100.0,10.0,1.0,4635.71381136319,37100,-245.74121,[ 0.031  1.585 -3.92  -1.872],10.0,371,0.4189424,122978.33
-25332620.0,,1.0,-244.50848,1.0,100.0,True,128959.38,1077448.4,4806.453,0.030928591,15409037,100,887.41095,4999.509,-1,1,1.2841693e+19,,23889492.0,480.77,,-5172052000000000.0,686979400000.0,16953.905621767044,100.0,10.0,1.0,4806.453334062913,37200,-244.50848,[ 0.049  1.481 -3.931 -1.937],10.0,372,0.4189424,27487.023
-23117408.0,,1.0,-236.94777,1.0,100.0,True,1789871.4,13547633.0,4494.142,0.05457537,15454007,100,1215.3269,4999.4253,-1,1,2.9576762e+25,,21674330.0,449.7,,-7.847935e+18,9104369000000.0,16974.625668764114,100.0,10.0,1.0,4494.14193841097,37300,-236.94777,[ 0.015  1.566 -3.915 -1.854],10.0,373,0.4189424,367527.12
-26435980.0,,1.0,-250.85619,1.0,100.0,True,63.172043,430.4843,4999.282,0.11723378,15504007,100,0.12491794,4999.5557,-1,1,5437954600.0,,24992822.0,500.0,4998.945,-106868120000.0,448926800.0,16996.96043777466,100.0,10.0,1.0,4999.282203271513,37400,-250.85619,[ 0.021  1.491 -3.917 -1.954],10.0,374,0.4189424,17.962473
-25770676.0,,1.0,-237.98212,1.0,100.0,True,1080128.4,10846368.0,4879.469,0.09741292,15552812,100,719.93616,4999.541,-1,1,4.6365416e+24,,24327528.0,488.05,,-3.1074e+18,3067186800000.0,17021.90405201912,100.0,10.0,1.0,4879.469343251343,37500,-237.98212,[ 0.143  1.474 -3.941 -1.948],10.0,375,0.4189424,122744.18
-25938888.0,,1.0,-242.58727,1.0,100.0,True,22.439438,213.40456,4902.764,0.08899644,15601847,100,677.19684,4999.6196,-1,1,97555810000.0,,24495696.0,490.35,9.979931,-450902750000.0,148434880.0,17049.751814365387,100.0,10.0,1.0,4902.764386583632,37600,-242.58727,[-0.074  1.448 -4.002 -2.053],10.0,376,0.4189424,5.9593353
-26310164.0,,1.0,-238.65892,1.0,100.0,True,1805.7534,13818.769,4986.2607,0.1730859,15651721,100,64.71435,4999.5996,-1,1,15028935000000.0,,24866982.0,498.74,4459.475,-5604233000000.0,9570309000.0,17073.706980228424,100.0,10.0,1.0,4986.2606082029115,37700,-238.65892,[-0.13   1.471 -4.018 -2.05 ],10.0,377,0.4189424,396.80215
-25937052.0,,1.0,-243.08086,1.0,100.0,True,24607.822,247339.72,4899.3877,0.075587936,15700723,100,699.91254,4999.59,-1,1,313660350000000.0,,24493876.0,490.02,,-25621202000000.0,62550847000.0,17100.300652503967,100.0,10.0,1.0,4899.38765327492,37800,-243.08086,[-0.088  1.509 -4.03  -2.027],10.0,378,0.4189424,2502.7832
-26195832.0,,1.0,-249.67958,1.0,100.0,True,50678.215,372890.66,4958.9434,0.13652167,15750320,100,401.926,4999.574,-1,1,847187600000000.0,,24752664.0,495.97,959.8303,-42272746000000.0,268305270000.0,17124.993049383163,100.0,10.0,1.0,4958.943541526926,37900,-249.67958,[-0.031  1.53  -4.025 -2.015],10.0,379,0.4189424,10735.78
-26437276.0,,1.0,-250.53596,1.0,100.0,True,781.0638,4470.1704,4999.408,0.018067485,15800320,100,0.10688947,4999.615,-1,1,168789330000000.0,,24994084.0,500.0,4999.157,-18756609000000.0,7309943000.0,17150.17491030693,100.0,10.0,1.0,4999.408480325212,38000,-250.53596,[ 2.052e-03  1.425e+00 -4.010e+00 -2.071e+00],10.0,380,0.4189424,292.46924
-25686488.0,,1.0,-241.86957,1.0,100.0,True,231887.89,2295413.0,4849.433,0.031716198,15848824,100,852.25183,4999.5483,-1,1,5.072625e+16,,24243336.0,485.04,,-325805750000000.0,780371700000.0,17174.986451864243,100.0,10.0,1.0,4849.433285860895,38100,-241.86957,[ 0.078  1.492 -3.97  -2.01 ],10.0,381,0.4189424,31224.35
-24311400.0,,1.0,-248.75131,1.0,100.0,True,7385147.5,57548204.0,4677.6436,0.056209918,15895621,100,993.953,4999.4766,-1,1,5.43294e+34,,22868292.0,467.97,99.90051,-3.363612e+23,42250550000000.0,17197.974274635315,100.0,10.0,1.0,4677.6438541791595,38200,-248.75131,[ 0.093  1.572 -3.98  -1.916],10.0,382,0.4189424,1690740.0
-11731006.0,,1.0,-230.92982,1.0,100.0,True,1762959.4,17131564.0,2567.9663,0.37988168,15921379,100,1921.8801,4999.1963,-1,1,9.440522e+27,,10288075.0,257.58,89.922615,-1.401967e+20,4285551600000.0,17212.29198884964,100.0,10.0,1.0,2567.9665343421857,38300,-230.92982,[ 0.205  1.782 -3.903 -1.933],10.0,383,0.4189424,265085.47
-22860484.0,,1.0,-252.71918,1.0,100.0,True,4618629.0,44992630.0,4422.025,0.26102486,15965627,100,1364.961,4999.3945,-1,1,5.7202802e+23,,21417424.0,442.48,,-1.0914124e+18,15218500000000.0,17235.01393842697,100.0,10.0,1.0,4422.024911574937,38400,-252.71918,[ 0.162  1.697 -3.923 -2.013],10.0,384,0.4189424,705410.56
-25960644.0,,1.0,-243.46834,1.0,100.0,True,1384.1287,7161.429,4916.85,0.20323674,16014806,100,584.8556,4999.5864,-1,1,22821028000000.0,,24517470.0,491.79,9.980525,-6910798000000.0,16737227000.0,17259.979963302612,100.0,10.0,1.0,4916.850147715542,38500,-243.46834,[ 0.156  1.63  -3.941 -2.117],10.0,385,0.4189424,669.7459
-22915380.0,,1.0,-249.64133,1.0,100.0,True,56111.062,554301.4,4410.1797,0.14179824,16058934,100,1422.192,4999.406,-1,1,1.6759391e+18,,21472314.0,441.28,,-1868359800000000.0,237719490000.0,17280.77849960327,100.0,10.0,1.0,4410.179586564681,38600,-249.64133,[ 0.126  1.655 -3.932 -1.999],10.0,386,0.4189424,9516.697
-19683540.0,,1.0,-254.45366,1.0,100.0,True,7666061.0,45710930.0,3928.8928,0.059280787,16098273,100,1674.6143,4999.3105,-1,1,8.113266e+30,,18240532.0,393.39,9.9795685,-4.1101483e+21,48530224000000.0,17300.100207805634,100.0,10.0,1.0,3928.8926332813253,38700,-254.45366,[ 0.075  1.719 -3.96  -1.908],10.0,387,0.4189424,2164996.8
-24118822.0,,1.0,-253.96799,1.0,100.0,True,531166.1,4508211.5,4560.845,0.24455999,16143899,100,1369.0793,4999.5234,-1,1,1.2870539e+23,,22675688.0,456.26,,-5.1772244e+17,2423995200000.0,17321.934675216675,100.0,10.0,1.0,4560.8451200212385,38800,-253.96799,[ 0.079  1.63  -3.982 -1.993],10.0,388,0.4189424,97828.24
-25965850.0,,1.0,-253.25484,1.0,100.0,True,136205.95,1336045.5,4920.6323,0.004043599,16193114,100,556.8202,4999.6035,-1,1,6.199801e+17,,24522666.0,492.15,489.78928,-1136872500000000.0,555757700000.0,17346.733150959015,100.0,10.0,1.0,4920.632012807707,38900,-253.25484,[ 0.052  1.563 -4.    -2.093],10.0,389,0.4189424,22241.57
-26014478.0,,1.0,-258.33542,1.0,100.0,True,2721.005,23227.695,4927.1973,0.15459548,16242394,100,542.22235,4999.6377,-1,1,63262274000.0,,24571274.0,492.8,,-381712660000.0,18727498000.0,17369.197907686234,100.0,10.0,1.0,4927.196882045056,39000,-258.33542,[ 0.091  1.412 -3.805 -2.114],10.0,390,0.4189424,764.06616
-26187518.0,,1.0,-247.50568,1.0,100.0,True,15821.401,150854.67,4949.5317,0.075523384,16291896,100,496.44348,4999.627,-1,1,98770985000000.0,,24744320.0,495.02,9.981482,-14408982000000.0,66336430000.0,17393.762901067734,100.0,10.0,1.0,4949.5315589917145,39100,-247.50568,[ 0.115  1.301 -3.839 -2.153],10.0,391,0.4189424,2654.041
-26186922.0,,1.0,-258.33456,1.0,100.0,True,14035.645,98192.98,4950.8506,0.14216356,16341412,100,482.517,4999.5947,-1,1,5415642400000000.0,,24743744.0,495.16,149.86713,-106293410000000.0,91098956000.0,17418.19771695137,100.0,10.0,1.0,4950.850641569269,39200,-258.33456,[ 0.144  1.38  -3.837 -2.06 ],10.0,392,0.4189424,3644.8784
-26033216.0,,1.0,-258.87274,1.0,100.0,True,17461488.0,129425940.0,4938.0347,0.0077213235,16390804,100,453.7371,4999.5522,-1,1,2.1206671e+21,,24590062.0,493.92,709.88904,-6.65212e+16,64647135000000.0,17442.167153835297,100.0,10.0,1.0,4938.034688006051,39300,-258.87274,[ 0.179  1.459 -3.837 -1.97 ],10.0,393,0.4189424,2589707.5
-26436484.0,,1.0,-264.2846,1.0,100.0,True,50095770000.0,503533340000.0,4999.333,0.054028507,16440804,100,0.123878755,4999.5503,-1,1,2.2157374e+36,,24993330.0,500.0,4998.957,-2.1481295e+24,1.2768575e+17,17464.137496471405,100.0,10.0,1.0,4999.333338891438,39400,-264.2846,[ 0.148  1.361 -3.839 -2.042],10.0,394,0.4189424,5108561400.0
-26436516.0,,1.0,-248.59433,1.0,100.0,True,7964.909,63197.254,4999.333,0.014928273,16490804,100,0.17199339,4999.6094,-1,1,149693300000.0,,24993328.0,500.0,4998.8574,-590740260000.0,32382292000.0,17487.950634241104,100.0,10.0,1.0,4999.332937322576,39500,-248.59433,[ 0.325  1.225 -3.817 -2.151],10.0,395,0.4189424,1295.6935
-26022072.0,,1.0,-245.43202,1.0,100.0,True,52466.688,477152.78,4928.643,0.04401343,16540100,100,536.07336,4999.593,-1,1,6.2139724e+18,,24578896.0,492.96,,-3597711800000000.0,274219630000.0,17512.39257287979,100.0,10.0,1.0,4928.643252407088,39600,-245.43202,[ 0.372  1.329 -3.778 -2.118],10.0,396,0.4189424,11050.144
-25528072.0,,1.0,-252.55492,1.0,100.0,True,16751893.0,117789720.0,4839.01,0.6564167,16588501,100,817.87463,4999.532,-1,1,6.8352654e+26,,24084932.0,484.01,,-3.7729104e+19,62553590000000.0,17542.51074886322,100.0,10.0,1.0,4839.00970525661,39700,-252.55492,[ 0.408  1.238 -3.775 -2.196],10.0,397,0.4189424,3314302.5
-26437718.0,,1.0,-251.75114,1.0,100.0,True,16402.93,161365.06,4999.451,0.026173564,16638501,100,0.12517598,4999.651,-1,1,541772170000000.0,,24994508.0,500.0,4998.9033,-33655770000000.0,64452560000.0,17569.02015542984,100.0,10.0,1.0,4999.4508903352,39800,-251.75114,[ 0.223  1.181 -3.828 -2.346],10.0,398,0.4189424,2578.7705
-25937804.0,,1.0,-242.91162,1.0,100.0,True,13254.038,121860.516,4899.557,0.012161813,16687504,100,699.2242,4999.6904,-1,1,1043121600000000.0,,24494572.0,490.03,,-46660743000000.0,49245280000.0,17595.51455807686,100.0,10.0,1.0,4899.556944813088,39900,-242.91162,[ 0.217  1.091 -3.829 -2.432],10.0,399,0.4189424,1970.1787
-25686160.0,,1.0,-252.6409,1.0,100.0,True,2710.3254,14980.461,4849.4946,0.051170338,16736009,100,851.67755,4999.6484,-1,1,52543336000.0,,24242954.0,485.05,,-355851080000.0,25042221000.0,17619.90729546547,100.0,10.0,1.0,4849.494685266995,40000,-252.6409,[ 0.447  1.006 -3.788 -2.398],10.0,400,0.4189424,1002.1047
-25196302.0,,1.0,-250.01752,1.0,100.0,True,6625.265,63568.637,4759.2456,0.003483142,16783613,100,1050.0828,4999.6494,-1,1,849931900.0,,23753094.0,476.04,,-68743315000.0,26669634000.0,17644.2594769001,100.0,10.0,1.0,4759.245763513482,40100,-250.01752,[ 0.407  1.056 -3.801 -2.291],10.0,401,0.4189424,1067.1809
-26186346.0,,1.0,-257.93448,1.0,100.0,True,15482.409,118935.94,4949.416,0.01974298,16833115,100,496.43192,4999.6006,-1,1,6608650600000000.0,,24743164.0,495.02,9.980872,-117403940000000.0,85468330000.0,17670.348452806473,100.0,10.0,1.0,4949.416144803873,40200,-257.93448,[ 0.416  1.082 -3.783 -2.171],10.0,402,0.4189424,3419.911
-26185912.0,,1.0,-244.2142,1.0,100.0,True,3764.6138,21849.053,4949.2705,0.04878984,16882616,100,497.42038,4999.6533,-1,1,25004756000000.0,,24742700.0,495.01,,-7245721000000.0,29156913000.0,17694.076023101807,100.0,10.0,1.0,4949.270093078807,40300,-244.2142,[ 0.415  1.174 -3.779 -2.087],10.0,403,0.4189424,1166.6573
-25939058.0,,1.0,-252.05748,1.0,100.0,True,912172.75,9170985.0,4921.834,0.120090835,16931845,100,521.04425,4999.497,-1,1,3.58382e+18,,24495936.0,492.29,1039.8679,-2734115500000000.0,2213707300000.0,17717.863367795944,100.0,10.0,1.0,4921.833858746551,40400,-252.05748,[ 0.366  1.234 -3.789 -1.989],10.0,404,0.4189424,99955.42
-26436332.0,,1.0,-245.68846,1.0,100.0,True,9169.585,55194.008,4999.3135,0.039232463,16981845,100,0.17166395,4999.631,-1,1,1.9444833e+16,,24993132.0,500.0,4998.792,-201310250000000.0,68831896000.0,17743.87855696678,100.0,10.0,1.0,4999.3131508160195,40500,-245.68846,[ 0.323  1.143 -3.778 -2.062],10.0,405,0.4189424,2754.0835
-25421586.0,,1.0,-254.05975,1.0,100.0,True,200994.52,1991613.4,4823.274,0.012872119,17030091,100,845.257,4999.5513,-1,1,1.8627886e+20,,23978434.0,482.46,,-1.9696952e+16,716188940000.0,17770.3134868145,100.0,10.0,1.0,4823.274312645038,40600,-254.05975,[ 0.524  1.128 -3.734 -2.205],10.0,406,0.4189424,28661.633
-25444222.0,,1.0,-250.07283,1.0,100.0,True,13560.889,129336.414,4845.5327,0.13375859,17078561,100,722.3987,4999.597,-1,1,298497070000000.0,,24001044.0,484.7,369.7226,-24991953000000.0,58672955000.0,17796.095687627792,100.0,10.0,1.0,4845.532362123591,40700,-250.07283,[ 0.542  1.225 -3.74  -2.128],10.0,407,0.4189424,2366.3892
-22877984.0,,1.0,-263.9614,1.0,100.0,True,1020447.56,6289860.5,4421.984,0.0045748022,17122810,100,1371.4869,4999.406,-1,1,4.398287e+34,,21434918.0,442.49,19.971354,-3.0263415e+23,5870366000000.0,17818.045108556747,100.0,10.0,1.0,4421.983886397109,40800,-263.9614,[ 0.549  1.346 -3.758 -2.105],10.0,408,0.4189424,234909.94
-6558754.0,,1.0,-246.4151,1.0,100.0,True,750.21344,4906.4517,1783.8339,0.114061594,17140754,100,1390.6058,4999.161,-1,1,3.9555794e+18,,5115849.0,179.44,119.924904,-2869716200000000.0,1931524500.0,17827.103257894516,100.0,10.0,1.0,1783.8340973821357,40900,-246.4151,[ 0.963  1.509 -3.565 -2.226],10.0,409,0.4189424,227.69736
-19501360.0,,1.0,-264.07153,1.0,100.0,True,2184280.5,17667826.0,3932.5962,0.010952132,17180129,100,1610.2533,4999.5234,-1,1,2.8618427e+32,,18058230.0,393.75,,-2.4412906e+22,8797101000000.0,17849.22190761566,100.0,10.0,1.0,3932.596517817525,41000,-264.07153,[ 0.772  1.435 -3.706 -2.256],10.0,410,0.4189424,470379.2
-25235018.0,,1.0,-247.7088,1.0,100.0,True,8512.435,79315.51,4773.343,0.020899251,17227874,100,1003.5198,4999.5713,-1,1,7.492242e+17,,23791854.0,477.45,,-1249196200000000.0,57052545000.0,17873.948985099792,100.0,10.0,1.0,4773.34298572276,41100,-247.7088,[ 0.365  1.575 -3.949 -2.328],10.0,411,0.4189424,2282.942
-25183768.0,,1.0,-242.86392,1.0,100.0,True,136407.1,1371281.2,4769.4077,0.13986585,17275582,100,996.66486,4999.593,-1,1,563708400000000.0,,23740592.0,477.08,,-34615962000000.0,352130100000.0,17898.59783267975,100.0,10.0,1.0,4769.407813415643,41200,-242.86392,[ 0.368  1.662 -3.956 -2.239],10.0,412,0.4189424,14092.176
-24496592.0,,1.0,-243.03914,1.0,100.0,True,3497633.5,35055270.0,4643.4917,0.01658067,17322033,100,1221.2394,4999.5527,-1,1,5.180333e+21,,23053440.0,464.51,,-1.038776e+17,9892133000000.0,17923.27409005165,100.0,10.0,1.0,4643.49161661439,41300,-243.03914,[ 0.539  1.494 -3.893 -2.201],10.0,413,0.4189424,395871.3
-26130678.0,,1.0,-244.28511,1.0,100.0,True,44231.957,443860.38,4959.2705,0.08142384,17371635,100,305.25424,4999.5176,-1,1,1.5485282e+16,,24687544.0,496.02,2139.4897,-179715290000000.0,136470130000.0,17947.39568042755,100.0,10.0,1.0,4959.270366502885,41400,-244.28511,[ 0.52   1.405 -3.906 -2.286],10.0,414,0.4189424,5461.308
-25500242.0,,1.0,-262.11908,1.0,100.0,True,47871.332,463800.94,4830.5845,0.23540555,17419953,100,850.0331,4999.525,-1,1,4.092069e+20,,24057104.0,483.18,9.979235,-2.919251e+16,208426170000.0,17972.30636382103,100.0,10.0,1.0,4830.5846721635035,41500,-262.11908,[ 0.502  1.49  -3.915 -2.197],10.0,415,0.4189424,8395.954
-24270848.0,,1.0,-256.4215,1.0,100.0,True,19533.611,190326.1,4648.8677,0.010868228,17466461,100,1102.6205,4999.4688,-1,1,439435900000000.0,,22827744.0,465.08,,-30331988000000.0,81330380000.0,17997.543964147568,100.0,10.0,1.0,4648.867858185381,41600,-256.4215,[ 0.489  1.6   -3.929 -2.14 ],10.0,416,0.4189424,3263.9219
-23929098.0,,1.0,-255.91615,1.0,100.0,True,28114.137,224389.0,4587.23,0.01269152,17512356,100,1201.3751,4999.491,-1,1,3.8007035e+25,,22485982.0,458.95,9.980897,-8.896578e+18,228455270000.0,18021.540199518204,100.0,10.0,1.0,4587.229887381973,41700,-255.91615,[ 0.563  1.516 -3.906 -2.19 ],10.0,417,0.4189424,9159.857
-21998112.0,,1.0,-247.88403,1.0,100.0,True,2425065.8,24032896.0,4303.3765,0.010175229,17555422,100,1426.8811,4999.4185,-1,1,2.1195282e+23,,20555040.0,430.66,,-6.6436004e+17,8527546000000.0,18042.354625701904,100.0,10.0,1.0,4303.376633765642,41800,-247.88403,[ 0.559  1.616 -3.91  -2.116],10.0,418,0.4189424,354206.16
-24685136.0,,1.0,-246.94194,1.0,100.0,True,4499.0,25814.496,4667.5728,0.012996456,17602115,100,1206.5356,4999.5884,-1,1,99634880000000.0,,23241962.0,466.93,,-14442250000000.0,37238850000.0,18063.750376224518,100.0,10.0,1.0,4667.572761419453,41900,-246.94194,[ 0.54   1.524 -3.945 -2.191],10.0,419,0.4189424,1492.5413
-25686032.0,,1.0,-260.11945,1.0,100.0,True,28080.734,204620.52,4851.255,0.058359943,17650638,100,841.55817,4999.525,-1,1,1.1178213e+18,,24242894.0,485.23,9.980195,-1525923000000000.0,174063170000.0,18086.768339157104,100.0,10.0,1.0,4851.254883726136,42000,-260.11945,[ 0.469  1.44  -3.959 -2.249],10.0,420,0.4189424,6965.054
-25350868.0,,1.0,-255.9429,1.0,100.0,True,474.4404,4741.0776,4817.879,0.0402168,17698830,100,834.1268,4999.532,-1,1,398626080.0,,23907726.0,481.92,,-30741254000.0,1928750700.0,18111.735759735107,100.0,10.0,1.0,4817.879084540156,42100,-255.9429,[ 0.441  1.52  -3.946 -2.157],10.0,421,0.4189424,77.20024
-20392366.0,,1.0,-246.43637,1.0,100.0,True,14299.022,142861.22,3993.555,0.05917234,17738805,100,1732.3079,4999.291,-1,1,107449880000000.0,,18949370.0,399.75,,-15006302000000.0,48796020000.0,18129.990744829178,100.0,10.0,1.0,3993.5548684203723,42200,-246.43637,[ 0.671  1.578 -3.867 -2.152],10.0,422,0.4189424,1982.231
-24316484.0,,1.0,-239.28186,1.0,100.0,True,1036.9025,8645.717,4651.1367,0.05670093,17785336,100,1113.6715,4999.543,-1,1,107698430.0,,22873338.0,465.31,,-21541102000.0,6564797000.0,18151.090739250183,100.0,10.0,1.0,4651.136756436733,42300,-239.28186,[ 0.596  1.519 -3.919 -2.215],10.0,423,0.4189424,267.7948
-24155684.0,,1.0,-252.60268,1.0,100.0,True,237128.25,1802295.2,4629.55,0.018895887,17831652,100,1131.3073,4999.462,-1,1,1.1940505e+18,,22712586.0,463.16,129.87436,-1577863300000000.0,988433900000.0,18172.71658349037,100.0,10.0,1.0,4629.549743816303,42400,-252.60268,[ 0.54   1.529 -3.953 -2.109],10.0,424,0.4189424,39564.824
-25935574.0,,1.0,-256.44165,1.0,100.0,True,7519.9478,52049.727,4900.7217,0.026638528,17880669,100,689.4769,4999.506,-1,1,2.2331407e+18,,24492448.0,490.17,,-2156570000000000.0,59557850000.0,18198.370226860046,100.0,10.0,1.0,4900.721433193425,42500,-256.44165,[ 0.496  1.456 -3.989 -2.194],10.0,425,0.4189424,2383.1006
-24028672.0,,1.0,-257.4816,1.0,100.0,True,160974.62,1222400.2,4599.0117,0.06643187,17926680,100,1197.7644,4999.513,-1,1,2.2526074e+23,,22585544.0,460.11,129.86557,-6.8491734e+17,872275050000.0,18217.859490156174,100.0,10.0,1.0,4599.011429683944,42600,-257.4816,[ 0.541  1.554 -3.985 -2.13 ],10.0,426,0.4189424,34923.38
-20695590.0,,1.0,-245.43799,1.0,100.0,True,1705660.0,17146208.0,4097.2827,0.050719474,17967694,100,1569.9521,4999.4946,-1,1,2.1197074e+17,,19252476.0,410.14,129.9332,-668778200000000.0,4378363700000.0,18234.661377429962,100.0,10.0,1.0,4097.282908706399,42700,-245.43799,[ 0.535  1.638 -3.989 -2.038],10.0,427,0.4189424,175763.8
-25687168.0,,1.0,-248.67924,1.0,100.0,True,23500.021,188545.52,4888.7686,0.005997794,18016594,100,586.516,4999.475,-1,1,1.3373202e+17,,24244058.0,489.0,889.7748,-527888560000000.0,165711890000.0,18255.73313164711,100.0,10.0,1.0,4888.768556462141,42800,-248.67924,[ 0.466  1.57  -4.035 -2.102],10.0,428,0.4189424,6662.976
-25936270.0,,1.0,-243.86235,1.0,100.0,True,7518.767,54577.617,4899.506,0.12847352,18065598,100,698.50366,4999.643,-1,1,3.5045518e+17,,24493064.0,490.04,9.979911,-854407600000000.0,62037990000.0,18276.705145597458,100.0,10.0,1.0,4899.505764970259,42900,-243.86235,[ 0.409  1.492 -4.07  -2.174],10.0,429,0.4189424,2482.233
