MaxIW,InitialReturnMean,EpThisIter,InitialReturnMax,InitialReturnMin,MeanIW,EpisodesSoFar,Weights,MinIW,ReturnMeanIW,Bound,StdIW,TimeElapsed,EpLenMean,EpRewMean,Iteration,TimestepsSoFar,J_sample_variance,InitialBound,InitialReturnStd,EmpiricalD2
1.0,5.483627e-07,100,4.3319073,-2.971479,1.0,42500,[-1.279  0.015 -0.009 -0.176  0.136],1.0,-2.0599494,-35.393314,,15939.373348712921,264.16,-124.66471676964528,425,8053771,2.4577713,-35.393314,1.5598696,1.0
1.0,-2.8610229e-08,100,4.8517017,-2.7231503,1.0,42600,[-1.279  0.015 -0.009 -0.176  0.136],1.0,-2.1878135,-35.52117,,15993.399383068085,263.31,-121.92977965502202,426,8080102,2.9235165,-35.52117,1.7012588,1.0
3.077481,-2.479553e-07,100,4.092665,-13.319699,0.9777591,42700,[-1.279  0.015 -0.009 -0.176  0.136],0.3453448,-1.8185698,-35.18179,0.2705927,16047.00592637062,256.99,-127.14309321168888,427,8105801,4.406314,-35.224255,2.4540718,1.1166883
1.0,-3.2901764e-07,100,5.660822,-9.029203,1.0,42800,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.5623858,-35.897747,,16107.233361005783,288.46,-131.64836391835405,428,8134647,3.591874,-35.897747,1.885724,1.0
1.0,-1.1920929e-07,100,4.68285,-2.8690438,1.0,42900,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.2529104,-35.586246,,16166.103450775146,283.86,-129.13901390194653,429,8163033,2.7243414,-35.586246,1.6422843,1.0
1.0,-1.1920929e-07,100,4.2919455,-4.7071557,1.0,43000,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.2262802,-35.560337,,16219.64482831955,259.47,-122.6888947714137,430,8188980,3.1270401,-35.560337,1.7594799,1.0
1.0,4.1007996e-07,100,4.4081903,-8.575063,1.0,43100,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.5159101,-35.850895,,16276.817679166794,279.51,-117.79082975370682,431,8216931,3.5764852,-35.850895,1.8816803,1.0
1.0,4.005432e-07,100,4.201433,-3.0928845,1.0,43200,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.1860952,-35.519444,,16336.98188996315,295.02,-129.43559342839615,432,8246433,2.9108467,-35.519444,1.6975683,1.0
1.0,5.2452087e-08,100,4.0077677,-2.9443107,1.0,43300,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.3864982,-35.719883,,16392.555881500244,268.58,-118.2093124748266,433,8273291,2.7935457,-35.719883,1.6630125,1.0
1.0,-1.8119812e-07,100,5.158859,-3.071701,1.0,43400,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.499874,-35.83321,,16453.88705921173,297.76,-122.05654974333427,434,8303067,3.8094442,-35.83321,1.9419963,1.0
1.0,2.813339e-07,100,4.493763,-12.358553,1.0,43500,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.5190256,-35.85544,,16515.218832731247,299.26,-128.06232933134342,435,8332993,3.9651308,-35.85544,1.9812825,1.0
1.0,5.9604645e-07,100,4.1015706,-3.0864677,1.0,43600,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.0479448,-35.381283,,16573.191665887833,282.27,-125.31207142517988,436,8361220,2.891723,-35.381283,1.6919829,1.0
1.0,1.7642975e-07,100,4.429465,-3.0005875,1.0,43700,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-1.6420043,-34.97534,,16624.892839193344,254.78,-126.61878343097177,437,8386698,3.3467972,-34.97534,1.8202553,1.0
1.0,-1.9073486e-08,100,4.3305287,-3.063151,1.0,43800,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-1.7709599,-35.104347,,16677.93503165245,264.52,-124.82042867241755,438,8413150,3.0281215,-35.104347,1.7314272,1.0
1.0,-2.5272368e-07,100,4.133348,-8.63269,1.0,43900,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-1.7938347,-35.13018,,16731.32308292389,257.0,-125.52348767223575,439,8438850,4.4736395,-35.13018,2.1044958,1.0
1.0,3.9577483e-07,100,4.442235,-2.9116745,1.0,44000,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.0853631,-35.418713,,16786.261344194412,268.25,-130.2565262270557,440,8465675,2.4378617,-35.418713,1.5535389,1.0
1.0,-9.536743e-09,100,4.7840266,-12.010136,1.0,44100,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-2.572804,-35.909233,,16843.560856580734,282.78,-124.29505423252374,441,8493953,4.969866,-35.909233,2.2181451,1.0
1.0,2.6226044e-07,100,4.8750505,-3.309536,1.0,44200,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-1.0957727,-34.42915,,16894.5735039711,246.36,-128.186199260998,442,8518589,3.3150811,-34.42915,1.8116097,1.0
1.0,2.1219253e-07,100,4.757074,-2.9416933,1.0,44300,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-1.8354722,-35.168835,,16945.527402877808,249.71,-124.33531388251957,443,8543560,3.134339,-35.168835,1.7615322,1.0
1.0,4.2915346e-08,100,4.396701,-3.5129437,1.0,44400,[-1.281  0.01  -0.005 -0.174  0.134],1.0,-1.6916543,-35.024994,,17002.785772800446,280.02,-129.48949345145544,444,8571562,3.8637245,-35.024994,1.955783,1.0
3.8132088,-5.340576e-07,100,4.6782646,-12.440035,1.0215777,44500,[-1.281  0.01  -0.005 -0.174  0.134],0.36449832,-2.9628081,-36.32587,0.3210866,17060.921276807785,286.08,-126.74384384510495,445,8600170,3.8631825,-36.363792,2.33898,1.1288204
1.0,3.0517577e-07,100,4.6212645,-2.8497415,1.0,44600,[-1.281e+00  6.010e-03 -7.933e-04 -1.715e-01  1.331e-01],1.0,-1.9975903,-35.330944,,17115.383439540863,264.53,-123.37334858029337,446,8626623,2.7338235,-35.330944,1.6451399,1.0
1.0,-9.059906e-08,100,4.2527885,-2.6629558,1.0,44700,[-1.281e+00  6.010e-03 -7.933e-04 -1.715e-01  1.331e-01],1.0,-2.4299972,-35.763336,,17177.920714855194,305.16,-132.1883807359182,447,8657139,2.9120538,-35.763336,1.6979202,1.0
2.140771,-1.04904174e-07,100,4.128866,-2.9357524,0.98273396,44800,[-1.281e+00  6.010e-03 -7.933e-04 -1.715e-01  1.331e-01],0.3160454,-2.5978649,-35.958584,0.26376516,17242.505447864532,311.19,-125.64177577073806,448,8688258,2.9149125,-35.986153,1.6969819,1.1704682
1.0,4.2915346e-08,100,3.6924756,-2.9937696,1.0,44900,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-1.7716119,-35.10499,,17293.287420272827,250.7,-121.74757486000995,449,8713328,2.8568122,-35.10499,1.6817385,1.0
1.0,3.1471254e-07,100,4.577405,-12.1302395,1.0,45000,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-2.5003953,-35.839947,,17347.55430841446,266.64,-126.38594545465632,450,8739992,5.6484756,-35.839947,2.3647392,1.0
1.0,2.0503998e-07,100,3.4536562,-3.286377,1.0,45100,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-1.8494333,-35.182774,,17401.2342004776,261.68,-122.55609795925912,451,8766160,2.9830165,-35.182774,1.7184837,1.0
1.0,-3.0517577e-07,100,4.4814563,-3.1235766,1.0,45200,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-2.3528967,-35.686264,,17457.124574184418,275.02,-118.35994275386139,452,8793662,3.0475004,-35.686264,1.7369586,1.0
1.0,2.6226044e-07,100,3.585731,-8.990659,1.0,45300,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-2.231161,-35.56788,,17516.15207052231,291.11,-120.20256118692312,453,8822773,4.2962284,-35.56788,2.0623448,1.0
1.0,2.5749208e-07,100,3.9802413,-2.8453894,1.0,45400,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-1.8612028,-35.19458,,17571.805818796158,274.33,-128.46633082109787,454,8850206,2.4679186,-35.19458,1.5630865,1.0
1.0,-4.7683715e-09,100,4.1152334,-3.4509802,1.0,45500,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-1.9008638,-35.23427,,17631.7966902256,289.86,-129.71880003026993,455,8879192,3.373828,-35.23427,1.8275913,1.0
1.0,5.4121017e-07,100,4.8792377,-3.2556977,1.0,45600,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-1.9630858,-35.29645,,17688.21684217453,272.07,-125.28357528576818,456,8906399,3.0670378,-35.29645,1.7425176,1.0
1.0,1.8119812e-07,100,4.390372,-2.9130988,1.0,45700,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-1.0525079,-34.38591,,17736.885362386703,240.5,-127.52342282365025,457,8930449,2.7592058,-34.38591,1.6527594,1.0
1.0,1.8596648e-07,100,4.251654,-2.9880552,1.0,45800,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],1.0,-2.0146406,-35.34802,,17794.777423620224,277.07,-123.4553489110532,458,8958156,3.1541326,-35.34802,1.7670856,1.0
2.5600393,,100,4.660464,-3.0004702,0.9974369,45900,[-1.282e+00  9.063e-03  1.685e-04 -1.779e-01  1.308e-01],0.33652145,-2.5156095,-35.878223,0.3167516,17854.30998826027,293.98,-123.25969317925728,459,8987554,2.7036333,-35.909035,1.649532,1.1706278
1.0,1.9073487e-07,100,4.1350284,-2.929574,1.0,46000,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.912625,-35.246002,,17906.55943131447,253.41,-122.87611747170156,460,9012895,2.6021821,-35.246002,1.6050421,1.0
1.0,4.7683717e-08,100,3.8253636,-3.2116833,1.0,46100,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.2549133,-34.588284,,17953.953213214874,234.82,-123.2336472586855,461,9036377,3.557494,-34.588284,1.8766776,1.0
1.0,-7.8201293e-07,100,4.731163,-10.2330475,1.0,46200,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.7925186,-35.12926,,18005.2843542099,248.08,-124.70843673723104,462,9061185,4.535639,-35.12926,2.1190286,1.0
1.0,9.536743e-08,100,4.617036,-2.962479,1.0,46300,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.619947,-34.953327,,18056.841789007187,254.64,-126.405839746964,463,9086649,3.35377,-34.953327,1.8221505,1.0
1.0,-9.536743e-07,100,4.3253574,-3.1333637,1.0,46400,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.7959851,-35.129337,,18109.224075078964,262.67,-121.83398587863798,464,9112916,3.1756012,-35.129337,1.7730892,1.0
1.0,-1.0967255e-07,100,4.376831,-2.896729,1.0,46500,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.9609116,-35.294277,,18156.172075748444,256.75,-123.52466146111874,465,9138591,2.3262475,-35.294277,1.5175589,1.0
1.0,-8.201599e-07,100,4.6092443,-3.00737,1.0,46600,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.5197201,-34.853096,,18203.02914071083,258.23,-128.19552165126504,466,9164414,2.8420084,-34.853096,1.6773756,1.0
1.0,-2.7179718e-07,100,5.7451143,-9.262835,1.0,46700,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-2.6967576,-36.032585,,18253.05786538124,273.84,-126.37169702671925,467,9191798,3.6263936,-36.032585,1.8947638,1.0
1.0,-6.2465665e-07,100,4.476287,-7.3700733,1.0,46800,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.7325317,-35.067516,,18297.81961607933,248.35,-126.41802927189381,468,9216633,3.1924605,-35.067516,1.7777897,1.0
1.0,-6.2465665e-07,100,4.4121714,-3.2557955,1.0,46900,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.7265838,-35.05995,,18343.99583363533,254.28,-121.80047215237748,469,9242061,3.103429,-35.05995,1.7528249,1.0
1.0,4.196167e-07,100,3.8875258,-3.0638437,1.0,47000,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.5531625,-34.886543,,18389.55038332939,252.59,-128.12349180739074,470,9267320,3.052018,-34.886543,1.7382456,1.0
1.0,5.2928925e-07,100,3.7657056,-5.436713,1.0,47100,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.6267793,-34.961,,18435.98341345787,254.21,-121.964681282537,471,9292741,3.4094584,-34.961,1.8372164,1.0
1.0,2.2649765e-07,100,4.348206,-7.420663,1.0,47200,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.4941676,-34.829178,,18478.750208854675,234.0,-120.122685123492,472,9316141,3.757601,-34.829178,1.9287367,1.0
1.0,3.004074e-07,100,3.782822,-2.842712,1.0,47300,[-1.283  0.012 -0.002 -0.184  0.128],1.0,-1.6505176,-34.983894,,18526.400535821915,262.17,-131.84273917334798,473,9342358,2.4808433,-34.983894,1.5671742,1.0
2.151069,1.04904174e-07,100,3.5060122,-3.314858,1.0531725,47400,[-1.283  0.012 -0.002 -0.184  0.128],0.37889096,-1.3618726,-34.72092,0.24356371,18568.276471853256,232.31,-117.60550159492063,474,9365589,3.1371891,-34.747498,1.736748,1.1110098
1.0,-3.862381e-07,100,3.6000924,-3.0439854,1.0,47500,[-1.283  0.015 -0.003 -0.19   0.128],1.0,-1.6546192,-34.988014,,18610.34335422516,230.24,-113.75131797685643,475,9388613,2.2607486,-34.988014,1.4960418,1.0
1.0,3.004074e-07,100,4.7439756,-12.108295,1.0,47600,[-1.283  0.015 -0.003 -0.19   0.128],1.0,-1.5562229,-34.892647,,18653.88248848915,236.82,-121.89297837295406,476,9412295,4.99524,-34.892647,2.2238002,1.0
1.0,2.9087067e-07,100,3.436984,-2.9472756,1.0,47700,[-1.283  0.015 -0.003 -0.19   0.128],1.0,-0.67628026,-34.009647,,18692.008195877075,210.97,-123.58194811642741,477,9433392,2.5982614,-34.009647,1.6038325,1.0
1.0,7.152558e-08,100,4.4961905,-2.8647528,1.0,47800,[-1.283  0.015 -0.003 -0.19   0.128],1.0,-1.6388584,-34.97222,,18735.321821928024,237.92,-124.98258655014601,478,9457184,2.8086224,-34.97222,1.6674939,1.0
2.2660081,7.05719e-07,100,4.502512,-8.650078,1.0290347,47900,[-1.283  0.015 -0.003 -0.19   0.128],0.48097962,-1.5866991,-34.937637,0.23465934,18779.596406698227,247.45,-123.09812448354161,479,9481929,3.2342298,-34.96564,1.9538285,1.0834106
1.0,1.2874604e-07,100,3.8640075,-8.418389,1.0,48000,[-1.284e+00  1.115e-02  1.265e-03 -1.889e-01  1.263e-01],1.0,-0.7428075,-34.078556,,18818.929823875427,216.37,-123.65825431928846,480,9503566,3.9577985,-34.078556,1.9794495,1.0
1.0,-2.3841858e-08,100,4.502792,-11.446604,1.0,48100,[-1.284e+00  1.115e-02  1.265e-03 -1.889e-01  1.263e-01],1.0,-0.69062203,-34.03165,,18856.455573558807,205.89,-125.12370289047227,481,9524155,7.8058257,-34.03165,2.779886,1.0
1.0,-1.0967255e-07,100,4.4319825,-9.842442,1.0,48200,[-1.284e+00  1.115e-02  1.265e-03 -1.889e-01  1.263e-01],1.0,-2.1136603,-35.449562,,18906.251525878906,273.22,-124.0308191111506,482,9551477,4.491226,-35.449562,2.1086285,1.0
1.0,,100,4.5616374,-3.2837768,1.0,48300,[-1.284e+00  1.115e-02  1.265e-03 -1.889e-01  1.263e-01],1.0,-1.6279513,-34.961315,,18952.8875541687,254.69,-120.3838742929497,483,9576946,3.1687117,-34.961315,1.7711648,1.0
2.2450423,-9.059906e-08,100,4.628414,-13.423713,0.9996904,48400,[-1.284e+00  1.115e-02  1.265e-03 -1.889e-01  1.263e-01],0.4460069,-2.1310015,-35.49698,0.26216486,18998.84742331505,250.65,-117.53536674910282,484,9602011,4.728735,-35.534084,2.4937563,1.1179223
1.0,-1.4305115e-07,100,3.912577,-9.82761,1.0,48500,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.1128395,-34.44826,,19037.208359479904,216.32,-119.59610556832108,485,9623643,3.4412663,-34.44826,1.8457663,1.0
1.0,1.3828277e-07,100,4.0347476,-10.09387,1.0,48600,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.6846818,-35.020542,,19082.74565243721,246.9,-123.41492673242651,486,9648333,4.3433065,-35.020542,2.0736136,1.0
1.0,2.813339e-07,100,3.9786854,-3.2737231,1.0,48700,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.7080156,-35.041374,,19131.78135895729,269.59,-128.16617834493988,487,9675292,3.3125093,-35.041374,1.810907,1.0
1.0,-4.816055e-07,100,4.275013,-3.0501943,1.0,48800,[-1.283  0.008  0.004 -0.185  0.126],1.0,-2.188852,-35.522213,,19179.785730600357,264.99,-120.38789594894635,488,9701791,3.2467496,-35.522213,1.7928419,1.0
1.0,9.059906e-08,100,4.2523327,-3.069396,1.0,48900,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.694408,-35.02778,,19228.197072029114,267.91,-127.61693489809348,489,9728582,3.2656462,-35.02778,1.7980517,1.0
1.0,1.2874604e-07,100,4.6513553,-3.161282,1.0,49000,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.3209206,-34.654324,,19272.54097723961,240.53,-125.3360995098184,490,9752635,3.6887982,-34.654324,1.910997,1.0
1.0,-2.813339e-07,100,4.3287616,-8.877432,1.0,49100,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.9149919,-35.25127,,19320.24432516098,264.14,-122.72061600108995,491,9779049,3.4940515,-35.25127,1.8598684,1.0
1.0,4.053116e-07,100,3.7750802,-3.0925512,1.0,49200,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.2922764,-34.625664,,19363.433213949203,237.03,-126.02826323847715,492,9802752,2.731295,-34.625664,1.644379,1.0
1.0,-1.2874604e-07,100,4.2172184,-3.0200953,1.0,49300,[-1.283  0.008  0.004 -0.185  0.126],1.0,-1.44173,-34.77508,,19406.43251824379,242.26,-125.5541827829415,493,9826978,2.8393312,-34.77508,1.6765852,1.0
2.869141,3.1471254e-07,100,4.1726475,-3.316534,1.0396539,49400,[-1.283  0.008  0.004 -0.185  0.126],0.35149664,-1.7999824,-35.160114,0.27369326,19456.248911857605,271.68,-120.56255512361084,494,9854146,3.3241673,-35.187958,1.8083799,1.1400874
1.0,-1.14440915e-07,100,4.3454957,-3.4340591,1.0,49500,[-1.283  0.011  0.003 -0.19   0.124],1.0,-1.3566136,-34.68999,,19501.310150146484,248.02,-123.9668818778023,495,9878948,3.9147906,-34.68999,1.9686652,1.0
1.0,4.6253206e-07,100,4.200656,-2.5855784,1.0,49600,[-1.283  0.011  0.003 -0.19   0.124],1.0,-1.4919691,-34.82535,,19545.449926376343,247.28,-125.61850486098237,496,9903676,2.7560768,-34.82535,1.651822,1.0
2.3615613,8.106232e-08,100,3.4433434,-2.6192312,1.0229548,49700,[-1.283  0.011  0.003 -0.19   0.124],0.24145791,-0.75037414,-34.12263,0.30234194,19583.845643043518,210.92,-120.01380218978049,497,9924768,2.3681428,-34.158356,1.4574081,1.1538095
1.0,2.3841858e-08,100,3.7915454,-2.9578443,1.0,49800,[-1.283  0.015  0.003 -0.197  0.123],1.0,-1.4062072,-34.739586,,19627.193504333496,231.46,-124.5670434313013,498,9947914,2.5793996,-34.739586,1.5980005,1.0
1.0,-1.2397766e-07,100,3.8724327,-13.337168,1.0,49900,[-1.283  0.015  0.003 -0.197  0.123],1.0,-1.0096672,-34.346836,,19666.312905311584,216.69,-120.5971779254719,499,9969583,4.7588305,-34.346836,2.1705396,1.0
