Weights,StdIW,MeanEntropy,OptimizationReturnMin,VarianceInit,MaxIW,MinIWNorm,OptimizationReturnMean,TimestepsSoFar,Bound,EpisodesSoFar,ESSRenyi,MinIW,StdIWNorm,MeanIWNorm,ESSClassic,InitialBound,TimeElapsed,InitialReturnMax,EmpiricalD2,ReturnMeanIW,ReturnStepMax,MeanIW,Iteration,J_sample_variance,OptimizationReturnMax,ReturnStepMaxmin,MaxIWNorm,EpLenMean,EpRewMean,InitialReturnMean,EpThisIter,InitialReturnMin,LearnableVariance,InitialReturnStd
[-1.455  1.652 -2.48  -1.608 -2.656],3.5494878,-1.251724,,-1,19.706057,0.00019101813,284.10718,5200941,1409.1953,43300,7.980885,0.009550907,0.07098976,0.033463765,9.090407,940.27466,31041.15004849434,1809.8242,6.2649693,2193.81,10.0,1.6731882,866,4756466.0,840.18604,10.0,0.3941211,126.4,1253.7453358278656,1253.7454,50,969.6382,True,184.27185
[-1.444  1.652 -2.482 -1.614 -2.671],0.38217834,-1.2391347,,-1,2.1183665,0.007802796,301.5031,5207398,919.7092,43350,42.590527,0.39013982,0.0076435674,0.021293154,44.292538,848.1917,31069.553077936172,2499.7783,1.17397,1388.8364,10.0,1.0646576,867,1276681.5,1520.1154,10.0,0.042367328,129.14,1281.166066645067,1281.1661,50,979.66296,True,273.44647
[-1.444  1.653 -2.484 -1.622 -2.658],1.5378747,-1.2427825,,-1,7.974916,0.0037664883,359.21704,5213893,1193.2122,43400,23.268644,0.18832442,0.030757492,0.029244442,23.739967,914.65326,31097.120242595673,2159.8408,2.1488144,1741.5925,10.0,1.4622223,868,1980757.0,1230.3091,10.0,0.15949832,129.9,1288.7487666649693,1288.7488,50,929.5317,True,303.01544
[-1.437  1.652 -2.483 -1.629 -2.662],2.8911402,-1.2366211,,-1,18.311981,0.003872743,307.62335,5220330,1301.2888,43450,22.52194,0.19363716,0.057822797,0.031466592,11.424005,923.85864,31123.35905790329,2039.8209,2.2200575,1827.7117,10.0,1.5733296,869,2437523.0,1070.2783,10.0,0.3662396,128.74,1277.1659940354261,1277.1659,50,969.54266,True,238.86397
[-1.442  1.659 -2.478 -1.615 -2.656],2.0178905,-1.2356408,,-1,8.118505,0.0010539661,279.99374,5226579,1231.9122,43500,12.466523,0.052698307,0.04035781,0.028875489,16.929506,929.53015,31144.95766234398,1789.821,4.010741,1852.7563,10.0,1.4437746,870,2632242.8,830.27844,10.0,0.16237009,124.98,1239.5363582888397,1239.5364,50,959.5426,True,219.42418
[-1.438  1.665 -2.481 -1.612 -2.655],92.55639,-1.2317984,,-1,661.6594,5.1609086e-06,358.208,5233218,8305.463,43550,0.19818695,0.00025804545,1.8511277,0.28146258,1.1298283,974.6221,31167.318732261658,1979.7954,252.28705,13752.101,10.0,14.073129,871,186623280.0,1020.4707,10.0,13.233189,132.78,1317.532695817624,1317.5327,50,959.3247,True,255.64206
[-1.457  1.67  -2.481 -1.594 -2.651],0.35751545,-1.2195467,,-1,2.0739489,0.0067310673,362.02975,5239978,1017.5322,43600,42.87762,0.33655336,0.007150309,0.021654038,45.08418,915.6845,31194.849418878555,2459.734,1.1661094,1477.5964,10.0,1.0827019,872,1353110.1,1480.0408,10.0,0.041478977,135.2,1341.722779513705,1341.7228,50,979.69305,True,328.4181
[-1.456  1.668 -2.48  -1.599 -2.638],4.8387227,-1.2130159,,-1,23.766495,0.0005038416,239.52106,5246125,1633.2483,43650,5.529599,0.025192082,0.09677446,0.04212458,7.9646163,916.04517,31220.774468421936,1749.8154,9.042247,2544.6106,10.0,2.1062293,873,5491789.0,770.21436,10.0,0.47532988,122.94,1219.1221212384417,1219.1221,50,979.6011,True,171.22423
[-1.444  1.664 -2.481 -1.615 -2.632],0.24242614,-1.2017864,,-1,1.7281711,0.013308476,355.3792,5252651,959.88074,43700,47.80921,0.6654238,0.004848523,0.020637441,47.384556,910.4525,31249.033197402954,2219.7983,1.0458236,1353.0715,10.0,1.0318719,874,1106856.1,1280.2445,10.0,0.034563422,130.52,1294.933038854804,1294.933,50,939.55383,True,294.33627
[-1.443  1.664 -2.471 -1.613 -2.621],1.6217774,-1.1971921,,-1,8.092947,0.0052741216,260.50595,5258952,1149.1938,43750,25.98,0.2637061,0.032435544,0.028013118,21.36147,867.1809,31270.78009390831,2209.7227,1.9245574,1680.1564,10.0,1.4006559,875,2064427.5,1220.3124,10.0,0.16185893,126.02,1249.916211212103,1249.9161,50,989.4103,True,252.30437
[-1.445  1.67  -2.47  -1.602 -2.616],0.28783953,-1.2076291,,-1,1.8293068,0.009516521,313.1465,5265167,879.81824,43800,45.71517,0.47582608,0.0057567903,0.021258615,46.58393,825.7313,31295.594515800476,2349.7212,1.0937288,1305.4478,10.0,1.0629307,876,1023655.8,1430.1528,10.0,0.036586136,124.3,1232.7148713457009,1232.7148,50,919.56836,True,229.66034
[-1.446  1.671 -2.473 -1.599 -2.627],0.5768507,-1.212098,,-1,2.8914351,0.005814515,370.82776,5271871,999.3511,43850,38.604534,0.29072577,0.0115370145,0.022018306,39.229572,935.62683,31320.45992040634,2279.774,1.2951846,1448.7357,10.0,1.1009153,877,1306749.2,1320.1066,10.0,0.057828702,134.08,1330.4951793138594,1330.4951,50,959.66736,True,319.26898
[-1.444  1.675 -2.473 -1.597 -2.631],0.6110933,-1.2208118,,-1,4.1023016,0.008733449,273.15558,5278436,1003.3246,43900,38.733685,0.43667245,0.012221866,0.02315797,39.107376,883.61206,31342.48470067978,2419.7466,1.2908661,1479.5045,10.0,1.1578984,878,1529766.1,1390.1776,10.0,0.08204603,131.3,1302.7245338031773,1302.7245,50,1029.569,True,253.29597
[-1.439  1.671 -2.472 -1.602 -2.64 ],9.338342,-1.2393342,,-1,64.24096,2.2457414e-05,317.598,5284873,1360.8738,43950,2.9445453,0.0011228707,0.18676683,0.04758682,3.0480864,849.3452,31365.774881362915,2469.7573,16.98055,3123.624,10.0,2.3793414,879,22887326.0,1510.2355,10.0,1.2848191,128.74,1277.119843043771,1277.1199,50,959.52185,True,231.99445
[-1.449  1.668 -2.464 -1.59  -2.658],7.926854,-1.2263955,,-1,56.62418,3.6874244e-05,379.95758,5291572,1685.6803,44000,2.2698226,0.0018437122,0.15853707,0.038819883,2.8283167,979.6804,31387.735475063324,2019.815,22.028154,3327.6353,10.0,1.9409941,880,76446260.0,1070.25,10.0,1.1324836,133.98,1329.5225697420176,1329.5225,50,949.565,True,266.90616
[-1.454  1.657 -2.463 -1.597 -2.645],11.05459,-1.235596,,-1,78.581085,0.00012416161,459.18835,5298017,1559.98,44050,2.424022,0.006208081,0.2210918,0.04896985,2.3382056,960.09607,31413.232194185257,1839.7078,20.626877,3007.172,10.0,2.4484925,881,20570532.0,1020.1533,10.0,1.5716217,128.9,1278.7428409841723,1278.7429,50,819.55444,True,223.18532
[-1.459  1.645 -2.469 -1.602 -2.655],68.05378,-1.2326661,,-1,486.81924,8.2162137e-07,380.3355,5304568,4987.9155,44100,0.21537206,4.1081068e-05,1.3610755,0.21171749,1.1812339,924.1395,31436.895086050034,2169.7507,232.1564,10714.04,10.0,10.585876,882,119866440.0,1250.1348,10.0,9.736384,131.02,1299.9514455950575,1299.9514,50,919.61597,True,259.27216
[-1.463  1.629 -2.469 -1.614 -2.652],0.9698837,-1.2369254,,-1,4.7957253,0.006686019,380.68375,5311371,1249.1906,44150,32.140816,0.33430094,0.019397674,0.025554698,31.722279,939.9105,31462.96008849144,2369.7769,1.5556543,1761.1371,10.0,1.277735,883,1926663.8,1400.0925,10.0,0.095914505,136.06,1350.3680169071251,1350.3679,50,969.68427,True,293.07874
[-1.468  1.635 -2.467 -1.601 -2.656],7.888893,-1.2723271,,-1,46.32811,0.00091931626,367.49118,5317408,2223.5786,44200,9.067905,0.045965813,0.15777786,0.056587763,5.6986265,862.8629,31484.354970932007,1929.8052,5.5139527,3008.463,10.0,2.8293884,884,8134761.5,1100.1813,10.0,0.9265622,120.74,1197.115068483177,1197.1151,50,829.6239,True,245.72469
[-1.434  1.61  -2.394 -1.572 -2.691],0.3557801,-1.2757686,,-1,2.0648143,0.007424787,370.55023,5324060,1006.0305,44250,43.876095,0.37123936,0.0071156025,0.020982554,44.842964,949.52734,31505.970168828964,2139.7842,1.1395727,1401.6719,10.0,1.0491277,885,1161542.5,1190.1855,10.0,0.041296285,133.04,1320.1488129182562,1320.1488,50,949.59863,True,279.1353
[-1.436  1.607 -2.396 -1.574 -2.695],0.14965004,-1.2772864,,-1,1.2643888,0.013943164,350.83078,5330563,945.62006,44300,48.882145,0.6971582,0.0029930007,0.020216178,48.92757,933.5856,31525.07076692581,2059.8105,1.0228684,1306.446,10.0,1.010809,886,995701.1,1120.286,10.0,0.025287775,130.06,1290.3553243262525,1290.3553,50,939.52454,True,245.86423
[-1.436  1.609 -2.399 -1.576 -2.696],42.782726,-1.2706419,,-1,305.42566,1.8382274e-05,402.6046,5337175,7184.812,44350,0.31515005,0.0009191137,0.8556547,0.14907193,1.4729196,943.251,31547.700674295425,2129.8164,158.65459,11831.346,10.0,7.453598,887,1040602430.0,1220.275,10.0,6.108513,132.24,1312.1459881432124,1312.146,50,909.5414,True,283.50543
[-1.449  1.623 -2.399 -1.548 -2.69 ],0.24004292,-1.27037,,-1,1.6207464,0.009410532,1036.9209,5343460,792.51807,44400,45.664417,0.4705266,0.0048008584,0.021314465,47.585842,740.9967,31573.53662800789,2919.7388,1.0949445,1321.6947,10.0,1.0657232,888,189653.23,2709.9492,10.0,0.032414928,125.7,1246.710328535838,1246.7103,50,209.78943,True,352.6405
[-1.448  1.621 -2.396 -1.551 -2.689],5.504316,-1.2596555,,-1,38.64084,0.00027481568,437.30237,5349746,1485.5219,44450,6.66757,0.0137407845,0.11008629,0.037851065,5.286064,895.3511,31601.775766849518,2029.7451,7.498984,2448.2493,10.0,1.8925532,889,14963320.0,1220.1343,10.0,0.7728168,125.72,1246.9132332530814,1246.9133,50,809.6109,True,244.0828
[-1.456  1.617 -2.398 -1.548 -2.679],0.99861497,-1.2558111,,-1,6.5052576,0.0019723393,429.0125,5355990,984.87244,44500,29.235258,0.09861697,0.019972302,0.023964722,29.506144,873.0964,31628.256703853607,2109.637,1.7102637,1462.7316,10.0,1.1982362,890,1145485.5,1300.1533,10.0,0.13010515,124.88,1238.4962318275539,1238.4962,50,809.4837,True,269.37637
[-1.454  1.612 -2.4   -1.557 -2.675],0.7839261,-1.2578864,,-1,4.545864,0.0050528836,443.99707,5362359,1078.864,44550,33.63868,0.25264418,0.015678521,0.022568751,33.724342,986.4393,31654.268933534622,1599.8047,1.4863842,1416.6901,10.0,1.1284375,891,1053242.4,780.2681,10.0,0.09091728,127.38,1263.5336354295323,1263.5336,50,819.53656,True,195.17201
[-1.455  1.616 -2.396 -1.548 -2.677],0.45420325,-1.2602993,,-1,2.631833,0.004070813,395.5998,5368436,895.6433,44600,40.867676,0.20354064,0.009084065,0.021753624,42.575653,824.08435,31679.000202655792,2199.7742,1.2234608,1317.0814,10.0,1.0876813,892,901813.75,1390.2775,10.0,0.05263666,121.54,1205.0965274190314,1205.0966,50,809.4967,True,252.49503
[-1.454  1.613 -2.399 -1.553 -2.679],0.5375179,-1.2441984,,-1,3.4956264,0.008890358,379.1636,5374531,898.71906,44650,42.322662,0.44451788,0.010750357,0.021036226,39.645985,848.48694,31702.945379018784,2079.7869,1.1814002,1290.2607,10.0,1.0518115,893,903985.44,1250.2339,10.0,0.06991253,121.9,1208.7165830007266,1208.7166,50,829.553,True,233.93272
[-1.46   1.617 -2.415 -1.554 -2.663],0.4034629,-1.2338289,,-1,2.181335,0.009822379,281.08548,5380936,999.5198,44700,43.30757,0.49111897,0.008069258,0.021892838,44.01985,901.8436,31724.667241811752,2129.7954,1.1545326,1395.8905,10.0,1.094642,894,1267642.2,1140.1459,10.0,0.0436267,128.1,1270.7350355845342,1270.7351,50,989.64954,True,223.52461
[-1.457  1.616 -2.416 -1.558 -2.653],0.30325425,-1.2342539,,-1,1.694665,0.0113227265,288.50183,5387328,954.9009,44750,45.551807,0.56613636,0.006065085,0.020650875,46.029602,918.2947,31748.499898195267,2019.7487,1.0976512,1321.4146,10.0,1.0325438,895,1133805.2,1040.125,10.0,0.0338933,127.84,1268.1254745320582,1268.1255,50,979.62366,True,233.35036
[-1.46   1.616 -2.415 -1.559 -2.653],0.36367404,-1.2254672,,-1,2.1573577,0.008096759,309.7379,5393526,954.12866,44800,45.677692,0.40483797,0.0072734803,0.020777378,44.54156,924.5032,31772.425194740295,1759.7698,1.0946262,1273.0249,10.0,1.0388689,896,1002099.2,840.2035,10.0,0.043147154,123.96,1229.3041968275577,1229.3042,50,919.5663,True,220.03499
[-1.458  1.615 -2.414 -1.563 -2.644],0.40764546,-1.2229128,,-1,2.1784112,0.009119906,361.98257,5399984,967.9686,44850,43.117447,0.45599532,0.008152909,0.02067205,43.269604,936.68365,31794.113037109375,1989.7762,1.1596234,1339.0963,10.0,1.0336025,897,1047883.06,1070.4358,10.0,0.043568224,129.16,1281.323025449035,1281.3231,50,919.34045,True,263.36456
[-1.459  1.619 -2.417 -1.56  -2.642],2.8165011,-1.2186241,,-1,18.651306,0.0006563714,404.24548,5406154,1190.9374,44900,9.306497,0.03281857,0.056330018,0.027750399,9.764829,898.1086,31815.514429330826,1879.7576,5.372591,1945.6027,10.0,1.38752,898,7837573.0,1060.3109,10.0,0.3730261,123.4,1223.6921463199685,1223.6921,50,819.44666,True,254.30545
[-1.459  1.63  -2.415 -1.554 -2.638],2.355444,-1.2315514,,-1,13.897509,0.0020370982,1094.2004,5412176,1272.9891,44950,16.316948,0.10185491,0.04710888,0.03200431,15.78956,844.28235,31831.520894289017,2019.7161,3.0642986,1885.3628,10.0,1.6002158,899,6899363.0,1919.809,10.0,0.27795017,120.44,1194.1074630131334,1194.1074,50,99.90715,True,323.68814
[-1.463  1.637 -2.413 -1.542 -2.65 ],3.5773816,-1.1958616,,-1,22.93745,0.00056259456,527.9084,5417865,1382.76,45000,11.485503,0.028129729,0.07154763,0.033175346,8.847767,857.3043,31847.19350028038,1559.7903,4.353314,1946.4454,10.0,1.6587671,900,6726019.0,960.2307,10.0,0.458749,113.78,1127.4679665371846,1127.468,50,599.5596,True,198.07854
[-1.465  1.631 -2.415 -1.548 -2.615],1.003227,-1.206787,,-1,4.5177383,0.0032040607,808.4016,5423957,1000.5322,45050,32.72751,0.16020304,0.020064538,0.023456614,28.873516,851.32324,31864.918809890747,2059.7498,1.5277667,1441.4967,10.0,1.1728307,901,1135733.8,1660.0688,10.0,0.09035476,121.84,1208.082463261683,1208.0824,50,399.68085,True,295.46222
[-1.468  1.637 -2.427 -1.542 -2.626],4.868231,-1.2277383,,-1,33.89331,0.0011136387,795.2187,5429983,1076.5292,45100,13.790855,0.05568194,0.09736462,0.034935206,5.7029433,839.8739,31887.30045056343,2049.7444,3.6255908,1752.5339,10.0,1.7467602,902,4665709.5,1650.063,10.0,0.6778662,120.52,1194.900016113232,1194.9,50,399.68134,True,396.71643
[-1.474  1.644 -2.432 -1.53  -2.647],0.9934307,-1.2230959,,-1,4.581972,0.0013068399,1032.4536,5436146,1093.1017,45150,26.953978,0.065341994,0.019868614,0.025811603,31.39673,858.6533,31906.787974834442,2099.4902,1.8550137,1588.3785,10.0,1.2905803,903,1340158.4,1909.6482,10.0,0.09163944,123.26,1222.2956740895404,1222.2957,50,189.842,True,354.72098
[-1.469  1.642 -2.438 -1.539 -2.642],0.87663066,-1.2160482,,-1,5.7368107,0.0034466034,1110.4807,5442749,993.8484,45200,32.651516,0.17233017,0.017532613,0.024156222,32.748505,860.04126,31935.368349075317,2599.5762,1.5313225,1551.0297,10.0,1.2078111,904,992357.2,2399.7559,10.0,0.114736214,132.06,1310.3010419575796,1310.301,50,199.82033,True,423.06677
[-1.462  1.638 -2.433 -1.545 -2.635],1.9145074,-1.2188877,,-1,11.655232,0.00074849476,622.3844,5448910,1112.177,45250,16.71094,0.03742474,0.038290147,0.026182882,15.930432,903.24316,31962.659110307693,1839.6365,2.992052,1663.3363,10.0,1.3091441,905,2955639.5,1240.1433,10.0,0.23310465,123.22,1221.8775802223452,1221.8776,50,599.49316,True,230.54826
[-1.455  1.638 -2.435 -1.553 -2.638],0.13727766,-1.2245036,,-1,1.2669277,0.012078767,830.0673,5455160,821.12195,45300,48.877262,0.60393834,0.002745553,0.020523284,49.120907,784.198,31993.167072296143,2629.6777,1.0229706,1281.797,10.0,1.026164,906,344201.12,2220.0737,10.0,0.025338553,125.0,1239.6714451358257,1239.6714,50,409.60406,True,330.88416
[-1.455  1.638 -2.432 -1.551 -2.643],0.7107141,-1.2307738,,-1,4.102685,0.004608171,1013.272,5461277,913.79706,45350,37.117474,0.23040855,0.014214281,0.022912102,36.104336,821.6862,32024.136509895325,2259.7742,1.3470744,1368.0748,10.0,1.1456051,907,596198.4,2059.9556,10.0,0.0820537,122.34,1213.0905770603142,1213.0906,50,199.8186,True,300.36984
[-1.459  1.646 -2.44  -1.549 -2.65 ],1.9249502,-1.2397429,,-1,9.438781,0.0014994437,814.6167,5467400,1338.0012,45400,13.981525,0.07497218,0.038499005,0.031415075,19.985315,907.74603,32053.940633773804,1769.8418,3.5761478,1917.7006,10.0,1.5707538,908,2843441.0,1370.1669,10.0,0.18877561,122.46,1214.291706835934,1214.2917,50,399.67493,True,245.78624
[-1.449  1.643 -2.441 -1.558 -2.659],0.19867049,-1.2473134,,-1,1.4284588,0.013634692,450.10468,5473699,888.5797,45450,48.14896,0.6817346,0.0039734095,0.020454992,48.181923,871.9232,32087.285519123077,2179.7769,1.038444,1273.3169,10.0,1.0227495,909,749204.75,1380.4099,10.0,0.028569175,125.98,1249.4716877348294,1249.4717,50,799.367,True,263.00516
[-1.447  1.643 -2.443 -1.557 -2.666],0.22668462,-1.2527314,,-1,1.8542356,0.014619393,480.1925,5480149,958.96106,45500,47.763477,0.73096967,0.0045336927,0.020795267,47.7313,928.1114,32122.75496006012,2029.777,1.0468249,1318.6656,10.0,1.0397635,910,787473.4,1230.2903,10.0,0.037084714,129.0,1279.6791972109784,1279.6792,50,799.4867,True,283.9595
[-1.449  1.644 -2.445 -1.555 -2.672],1.3221508,-1.2456092,,-1,6.0979843,0.00077326497,1055.4912,5486477,1092.6635,45550,23.428299,0.03866325,0.026443018,0.025434384,24.028233,896.83105,32156.10632443428,2069.7275,2.1341712,1616.3705,10.0,1.2717193,911,1882642.8,1869.9004,10.0,0.12195969,126.56,1255.3183447850388,1255.3184,50,199.82709,True,326.56934
[-1.442  1.64  -2.443 -1.564 -2.665],1.1573408,-1.2454253,,-1,7.723813,0.0054823724,406.30206,5492557,1049.7279,45600,30.637405,0.27411863,0.023146812,0.02425539,26.16869,887.0213,32185.26788210869,1839.8062,1.631992,1456.8191,10.0,1.2127695,912,1190213.9,1040.4232,10.0,0.15447626,121.6,1205.6850218616898,1205.685,50,799.38293,True,218.7982
[-1.441  1.644 -2.44  -1.556 -2.664],6.7455373,-1.2414392,,-1,43.410263,0.00037215502,815.4328,5498734,1401.2007,45650,3.8217075,0.01860775,0.13491075,0.043082282,4.6270213,877.0074,32216.322459220886,2009.7374,13.083158,2660.289,10.0,2.154114,913,36983030.0,1600.0662,10.0,0.86820525,123.54,1225.1041044434276,1225.104,50,409.67133,True,292.19962
[-1.447  1.635 -2.438 -1.56  -2.66 ],0.9610044,-1.2421745,,-1,4.8786926,0.0023897125,672.5412,5505196,847.7052,45700,32.47251,0.11948563,0.019220088,0.023039505,29.482376,804.09607,32251.49301791191,2759.7053,1.5397639,1440.8359,10.0,1.1519753,914,937336.9,2150.1553,10.0,0.097573854,129.24,1282.0910605838678,1282.0911,50,609.5499,True,330.59628
[-1.451  1.632 -2.444 -1.561 -2.661],0.59368485,-1.2465693,,-1,2.7916834,0.0030245627,469.9393,5511594,995.9518,45750,36.86176,0.15122814,0.011873698,0.020438422,37.3831,947.1816,32285.01691222191,1859.8267,1.3564193,1371.1235,10.0,1.021921,915,979432.7,1060.4529,10.0,0.055833668,127.96,1269.3130034284516,1269.313,50,799.3737,True,243.78687
[-1.447  1.631 -2.443 -1.568 -2.666],0.53720236,-1.2562988,,-1,2.6624866,0.0063446998,291.42575,5517850,997.05774,45800,40.064255,0.317235,0.010744046,0.021889798,40.29305,894.55255,32311.057543754578,1999.7572,1.2479953,1383.9984,10.0,1.0944899,916,1222151.6,1050.2623,10.0,0.05324973,125.12,1240.9206158711058,1240.9207,50,949.4949,True,229.0731
[-1.443  1.631 -2.443 -1.571 -2.675],0.49514645,-1.2502902,,-1,2.3421156,0.0032658326,395.56027,5524627,1063.4963,45850,39.702076,0.16329163,0.009902928,0.022034528,41.597843,950.28467,32338.05703997612,2279.7197,1.25938,1506.6155,10.0,1.1017264,917,1323375.8,1330.1362,10.0,0.04684231,135.54,1345.143755642344,1345.1438,50,949.5835,True,321.72726
[-1.442  1.626 -2.442 -1.575 -2.669],0.70097274,-1.2534058,,-1,4.2062054,0.007268959,320.63724,5530979,1072.5929,45900,33.562454,0.36344796,0.014019454,0.024618931,37.756294,887.7816,32362.92410326004,2149.8179,1.4897599,1527.0789,10.0,1.2309467,918,1462265.2,1210.3142,10.0,0.0841241,127.04,1260.1408937414637,1260.1409,50,939.50366,True,239.6558
[-1.439  1.623 -2.447 -1.586 -2.672],0.86232424,-1.2526824,,-1,4.32745,0.004805307,396.30215,5537159,988.2633,45950,32.844772,0.24026535,0.017246483,0.022388425,31.37926,898.4048,32392.65304017067,1889.7765,1.5223123,1392.116,10.0,1.1194211,919,1102587.4,1060.355,10.0,0.08654899,123.6,1225.7236164511007,1225.7236,50,829.42145,True,236.85384
[-1.433  1.622 -2.445 -1.59  -2.672],0.3016524,-1.2481202,,-1,2.072189,0.008949136,309.72003,5543507,898.99426,46000,46.33106,0.4474568,0.0060330476,0.020763824,46.10749,864.4729,32422.580797195435,2279.8027,1.0791897,1309.2048,10.0,1.0381912,920,1062492.8,1330.1765,10.0,0.04144378,126.96,1259.346267658732,1259.3462,50,949.6262,True,241.42014
[-1.43   1.62  -2.443 -1.593 -2.667],1.1233672,-1.2347542,,-1,5.9149284,0.0035108288,297.34793,5549943,982.63116,46050,25.45226,0.17554145,0.022467345,0.023509232,26.132488,840.50903,32454.485683441162,2519.7275,1.9644622,1594.3278,10.0,1.1754616,921,3055639.0,1540.137,10.0,0.11829857,128.72,1276.9384980651464,1276.9385,50,979.5906,True,330.58832
[-1.434  1.617 -2.435 -1.589 -2.654],1.1280185,-1.2139416,,-1,7.0005155,0.0055495524,350.59598,5555995,1069.4069,46100,30.51233,0.27747762,0.02256037,0.02452106,27.078629,893.6133,32487.108598709106,1769.769,1.6386819,1461.8029,10.0,1.2260531,922,1290812.6,920.21875,10.0,0.14001031,121.04,1200.146233818614,1200.1461,50,849.5503,True,172.29163
[-1.441  1.625 -2.44  -1.582 -2.633],0.44367626,-1.2160513,,-1,1.9914702,0.0015041713,455.7344,5562523,1015.8188,46150,38.627525,0.07520857,0.008873524,0.022310555,43.170906,917.78564,32518.610149383545,2179.7617,1.2944138,1445.3613,10.0,1.1155277,923,1102963.4,1340.1647,10.0,0.039829403,130.56,1295.3314283824432,1295.3315,50,839.59705,True,329.5628
[-1.438  1.621 -2.441 -1.59  -2.635],0.30925548,-1.2313393,,-1,1.8669121,0.00998687,321.2547,5568828,929.04236,46200,45.019753,0.4993435,0.006185109,0.021135475,46.05583,878.38116,32544.284513950348,2149.8035,1.1106236,1321.4548,10.0,1.0567738,924,1106572.2,1220.3201,10.0,0.037338242,126.1,1250.7380770539849,1250.7379,50,929.4834,True,279.61542
[-1.44   1.621 -2.445 -1.586 -2.65 ],4.628082,-1.2300261,,-1,31.568916,0.00037213927,275.7485,5575006,1455.6415,46250,8.447552,0.018606964,0.09256163,0.039646886,7.751222,908.41455,32574.799634218216,1829.7915,5.9188747,2226.6902,10.0,1.9823442,925,3854285.8,880.19617,10.0,0.6313783,123.56,1225.3438317130751,1225.3439,50,949.59534,True,190.56909
[-1.438  1.609 -2.442 -1.597 -2.649],0.08258261,-1.2268221,,-1,1.1881511,0.017267393,256.91562,5580840,853.3548,46300,49.57212,0.86336964,0.0016516519,0.020222537,49.66868,843.06287,32604.030600309372,1809.8224,1.0086315,1168.1752,10.0,1.011127,926,880933.56,910.2046,10.0,0.023763021,116.68,1156.5334160601199,1156.5333,50,899.6178,True,183.08871
