Weights,ESSClassic,StdIW,EpRewMean,ReturnStepMax,VarianceInit,MeanIW,TimestepsSoFar,EpisodesSoFar,MinIW,InitialReturnMax,TimeElapsed,InitialReturnMin,Iteration,ReturnStepMaxmin,MeanEntropy,StdIWNorm,OptimizationReturnMean,OptimizationReturnMin,OptimizationReturnMax,MaxIWNorm,ESSRenyi,EmpiricalD2,MinIWNorm,MaxIW,ReturnMeanIW,Bound,InitialReturnMean,EpThisIter,MeanIWNorm,J_sample_variance,InitialBound,LearnableVariance,EpLenMean,InitialReturnStd
[-1.554  2.2   -2.602 -2.008 -2.85 ],8.6174555,4.250705,1384.6280189390036,10.0,-1,1.9397327,6155719,45750,0.035605162,2359.8513,5780.617203950882,89.90158,915,10.0,-1.4312613,0.0850141,1294.7264,,2269.9497,0.532779,7.9731345,6.2710595,0.0007121032,26.638948,2847.9302,1824.3645,1384.6279,50,0.03879465,34462090.0,975.88983,True,139.5,420.44608
[-1.546  2.201 -2.602 -2.011 -2.85 ],47.208942,0.25599015,1533.701164739353,10.0,-1,1.0528122,6163439,45800,0.70414215,2319.8835,5787.60745549202,289.7431,916,10.0,-1.4289684,0.005119803,1243.958,,2030.1404,0.03887149,47.39135,1.0550449,0.0140828425,1.9435745,1582.042,1169.3156,1533.7013,50,0.021056242,298415.78,1131.8855,True,154.4,425.64633
[-1.548  2.204 -2.607 -2.011 -2.848],10.118181,3.6124737,1488.2441323933626,10.0,-1,1.8195686,6170932,45850,0.046216182,2929.8406,5794.021802902222,89.90309,917,10.0,-1.4265128,0.07224947,1398.3411,,2839.9375,0.40680495,7.9715376,6.2723155,0.0009243236,20.340248,3027.34,1756.4191,1488.244,50,0.036391374,38205284.0,980.7809,True,149.86,504.13818
[-1.552  2.197 -2.603 -2.012 -2.845],3.8500624,6.866289,1562.9067835945577,10.0,-1,1.9832177,6178798,45900,0.00849461,2729.862,5800.073260068893,99.8996,918,10.0,-1.4234586,0.13732578,1463.0072,,2629.9624,0.9669215,5.234638,9.551759,0.0001698922,48.346077,2913.7075,1452.3954,1562.9069,50,0.03966435,83379510.0,1090.0809,True,157.32,428.29556
[-1.56   2.195 -2.611 -2.009 -2.842],34.244556,0.76893544,1560.2947557204584,10.0,-1,1.1336275,6186651,45950,0.2299269,3039.7305,5806.901032447815,89.91383,919,10.0,-1.4251736,0.015378708,1470.381,,2949.8167,0.06281281,33.14471,1.5085363,0.004598538,3.1406407,1828.9286,1182.2722,1560.2947,50,0.022672549,2150766.8,1033.7979,True,157.06,482.5128
[-1.564  2.194 -2.611 -2.009 -2.844],2.7190588,12.651222,1441.2531202831578,10.0,-1,3.0338821,6193909,46000,0.0017598749,2339.854,5813.66666841507,189.81775,920,10.0,-1.428058,0.25302446,1251.4354,,2150.0361,1.7662593,2.7285004,18.325085,3.5197496e-05,88.312965,4157.4136,2422.522,1441.2532,50,0.060677644,211617380.0,1035.9783,True,145.16,421.1273
[-1.571  2.201 -2.615 -1.999 -2.847],49.48949,0.10338137,1413.0804245945706,10.0,-1,1.0178854,6201026,46050,0.80192345,2909.7183,5819.537825584412,89.91484,921,10.0,-1.4334604,0.0020676274,1323.1656,,2819.8035,0.026847,49.42842,1.0115638,0.016038468,1.34235,1448.2101,941.32654,1413.0803,50,0.020357706,492743.9,909.1025,True,142.34,649.02075
[-1.571  2.201 -2.615 -1.998 -2.852],48.190323,0.20237038,1480.4817244479657,10.0,-1,1.0443001,6208480,46100,0.6649843,2549.8857,5825.864009380341,89.90624,922,10.0,-1.4406313,0.0040474073,1390.5753,,2459.9795,0.03023684,48.63077,1.0281556,0.013299685,1.511842,1549.6818,1101.8542,1480.4816,50,0.020886002,367215.78,1038.8285,True,149.08,509.93716
[-1.571  2.202 -2.615 -2.    -2.86 ],26.82804,1.0516692,1378.8421863489837,10.0,-1,1.1315981,6215426,46150,0.07598615,1949.7118,5832.606588840485,89.91924,923,10.0,-1.4366593,0.021033384,1288.923,,1859.7926,0.09908961,29.093704,1.7185849,0.0015197229,4.9544806,1579.8851,1137.178,1378.8422,50,0.022631962,2120813.8,1041.1421,True,138.92,390.9994
[-1.568  2.201 -2.619 -2.006 -2.856],26.333586,1.230665,1521.476519713982,10.0,-1,1.2981611,6223085,46200,0.13959773,2709.8325,5838.44159245491,89.90906,924,10.0,-1.437486,0.024613297,1431.5675,,2619.9233,0.11637838,24.387512,2.0502295,0.0027919544,5.818919,2015.5217,1343.4675,1521.4766,50,0.025963223,4216896.0,1052.1196,True,153.18,408.8572
[-1.571  2.197 -2.625 -2.005 -2.856],26.669502,1.154405,1533.6560061982068,10.0,-1,1.2342511,6230805,46250,0.07150468,2969.8335,5843.840362548828,189.81958,925,10.0,-1.4332161,0.023088098,1343.8365,,2780.014,0.116600975,28.371042,1.7623603,0.0014300937,5.830049,1861.7511,1178.8779,1533.6559,50,0.024685023,2366334.8,1019.26575,True,154.4,513.8253
[-1.574  2.201 -2.625 -2.    -2.852],4.011904,9.696952,1413.8335590559086,10.0,-1,2.8640974,6237926,46300,0.0030391964,3179.7178,5848.759416103363,89.91424,926,10.0,-1.4673263,0.19393903,1323.9194,,3089.8035,1.3051536,4.4809804,11.158273,6.0783925e-05,65.25768,4357.6567,2517.954,1413.8336,50,0.05728195,164585020.0,863.0902,True,142.42,554.78564
[-1.578  2.192 -2.614 -2.    -2.886],42.73363,0.44536698,1539.6489594738784,10.0,-1,1.08005,6245676,46350,0.23670655,2909.8386,5854.365215778351,749.4431,927,10.0,-1.4662378,0.00890734,790.2059,,2160.3955,0.04938729,40.231014,1.2428223,0.004734131,2.4693646,1700.2963,1138.4286,1539.6489,50,0.021600999,1163465.0,1035.6503,True,155.0,442.78598
[-1.575  2.192 -2.615 -2.002 -2.885],44.285957,0.37862822,1383.037863684707,10.0,-1,1.0540819,6252643,46400,0.4387506,3009.7402,5860.926337957382,189.82916,928,10.0,-1.4641821,0.0075725643,1193.2086,,2819.9111,0.043704256,43.648136,1.1455243,0.008775012,2.1852129,1468.4154,910.4699,1383.038,50,0.021081638,770998.5,861.73553,True,139.34,501.92685
[-1.577  2.192 -2.616 -2.    -2.883],30.411283,0.9698236,1401.253390388049,10.0,-1,1.20839,6259701,46450,0.21507502,2699.8682,5867.717488527298,369.67258,929,10.0,-1.467152,0.01939647,1031.5808,,2330.1956,0.09027863,29.673922,1.6849812,0.0043015,4.5139318,1710.1167,1103.0999,1401.2533,50,0.024167798,1744152.0,933.62244,True,141.16,433.9281
[-1.582  2.193 -2.618 -1.996 -2.886],4.689141,7.958377,1517.8974827465424,10.0,-1,2.560177,6267342,46500,0.010690022,2459.8354,5875.600729465485,199.8178,930,10.0,-1.4661422,0.15916753,1318.0797,,2260.0176,0.8495496,3.165598,15.794805,0.00021380043,42.47748,3699.9421,2006.6815,1517.8973,50,0.051203538,91355170.0,1091.8414,True,152.82,398.8742
[-1.59   2.19  -2.619 -1.995 -2.885],48.744698,0.1647691,1376.8530899458697,10.0,-1,1.0267522,6274278,46550,0.68537515,2109.7788,5881.1383447647095,99.89281,931,10.0,-1.469604,0.003295382,1276.9603,,2009.886,0.029811187,48.699368,1.0267074,0.013707503,1.4905593,1409.1514,1038.8794,1376.8531,50,0.020535046,220032.48,1011.4286,True,138.72,403.41208
[-1.591  2.191 -2.621 -1.994 -2.889],48.957428,0.14842965,1407.6616422157088,10.0,-1,1.0171334,6281368,46600,0.7533649,2909.7651,5887.723327875137,189.81131,932,10.0,-1.4680178,0.002968593,1217.8503,,2719.9539,0.029187016,48.88428,1.0228237,0.015067298,1.4593508,1425.8005,916.09546,1407.6616,50,0.020342667,335206.16,903.6754,True,141.8,501.98154
[-1.592  2.192 -2.621 -1.994 -2.887],36.973343,0.65799797,1581.1097793371537,10.0,-1,1.1085427,6289325,46650,0.31987643,2789.6082,5894.055038452148,569.5685,933,10.0,-1.4734979,0.013159959,1011.5413,,2220.0396,0.059487607,38.169147,1.3099585,0.0063975286,2.9743805,1737.6738,1184.6643,1581.1097,50,0.022170851,1108266.4,1097.9354,True,159.14,384.18637
[-1.59   2.193 -2.624 -1.996 -2.892],48.468796,0.18677458,1547.113680401949,10.0,-1,1.0508277,6297112,46700,0.6842171,2449.849,5901.383341550827,369.68762,934,10.0,-1.4676512,0.0037354915,1177.4261,,2080.1616,0.03037348,48.47306,1.0315008,0.013684342,1.518674,1603.4326,1172.4749,1547.1138,50,0.021016555,426957.47,1122.7874,True,155.74,467.56967
[-1.59   2.194 -2.625 -1.995 -2.887],42.20981,0.47928908,1399.8773145283294,10.0,-1,1.1156555,6304163,46750,0.3117677,2149.855,5907.291115522385,89.9081,935,10.0,-1.4615587,0.009585782,1309.9691,,2059.9468,0.04939251,41.850616,1.1947255,0.0062353536,2.4696255,1578.0267,1171.0178,1399.8773,50,0.022313112,598794.6,1027.5115,True,141.02,417.90585
[-1.593  2.195 -2.636 -2.    -2.881],3.6487918,8.904746,1560.084672733175,10.0,-1,2.4984207,6312015,46800,0.0024021384,2899.7437,5913.624087572098,569.4768,936,10.0,-1.4810078,0.17809492,990.6079,,2330.2668,1.0928413,2.7140088,18.422932,4.8042766e-05,54.642063,4595.5527,2439.7969,1560.0847,50,0.049968414,156459060.0,1057.8344,True,157.04,377.66162
[-1.586  2.2   -2.644 -2.003 -2.9  ],27.8803,1.2778206,1429.2382189731784,10.0,-1,1.4345939,6319213,46850,0.116834015,2839.812,5920.5267107486725,379.693,937,10.0,-1.4866972,0.025556412,1049.5453,,2460.1191,0.12828305,20.347412,2.457315,0.0023366802,6.4141526,2090.3157,1319.269,1429.2382,50,0.02869188,3664659.5,937.36816,True,143.96,447.57184
[-1.583  2.203 -2.643 -2.001 -2.906],11.759304,2.7142105,1507.893998042303,10.0,-1,1.5051211,6326804,46900,0.02577661,2669.8076,5927.177180528641,99.8999,938,10.0,-1.4904819,0.054284204,1407.9943,,2569.9077,0.3222639,16.791218,2.9777472,0.00051553216,16.113195,2044.4502,1246.484,1507.894,50,0.030102424,11587018.0,1045.4697,True,151.82,554.088
[-1.582  2.208 -2.644 -1.995 -2.909],41.458916,0.48572093,1536.5038699996908,10.0,-1,1.0701369,6334538,46950,0.31107342,2429.7612,5934.845251321793,189.81195,939,10.0,-1.4913331,0.009714418,1346.6919,,2239.9492,0.059149254,39.40925,1.2687377,0.006221468,2.9574628,1675.7637,1201.7289,1536.5039,50,0.021402739,879451.44,1115.657,True,154.68,436.6587
[-1.583  2.206 -2.645 -1.997 -2.91 ],15.9008465,2.0561414,1425.057942847743,10.0,-1,1.4040782,6341715,47000,0.15499064,2999.5735,5940.849525213242,89.90844,940,10.0,-1.4880885,0.041122828,1335.1495,,2909.665,0.27898595,24.800323,2.0161028,0.003099813,13.949297,1771.3065,1033.6122,1425.058,50,0.028081562,4745847.5,905.5166,True,143.54,540.7209
[-1.583  2.209 -2.639 -1.991 -2.907],1.3969554,23.052748,1482.0450749766812,10.0,-1,3.9082496,6349177,47050,0.00047378652,3739.5396,5947.3297555446625,289.74023,941,10.0,-1.4944634,0.46105495,1192.3048,,3449.7993,3.3017774,0.59379315,84.20441,9.475731e-06,165.08887,13155.585,7212.0312,1482.045,50,0.078164995,6475416000.0,834.3377,True,149.24,499.23553
[-1.594  2.208 -2.639 -1.984 -2.913],13.338996,2.2172868,1414.440713808227,10.0,-1,1.3374614,6356301,47100,0.07611385,2989.4268,5953.887116193771,89.90981,942,10.0,-1.4955337,0.044345737,1324.5309,,2899.5168,0.29857987,20.942495,2.38749,0.001522277,14.928994,1883.9956,1083.9415,1414.4408,50,0.026749225,8737392.0,896.6568,True,142.48,530.14276
[-1.59   2.208 -2.645 -1.991 -2.914],45.81169,0.310207,1446.0379953532415,10.0,-1,1.0259364,6363583,47150,0.4631919,2489.6396,5960.389932632446,179.83426,943,10.0,-1.4961631,0.0062041394,1266.2039,,2309.8054,0.032805838,44.471565,1.124314,0.009263838,1.6402919,1515.3616,1058.125,1446.038,50,0.020518728,411432.78,1014.8197,True,145.64,397.00336
[-1.59   2.207 -2.646 -1.994 -2.915],46.638515,0.2783673,1376.8408248049395,10.0,-1,1.0368712,6370519,47200,0.47402963,2609.7698,5966.03893494606,99.89931,944,10.0,-1.4987098,0.0055673462,1276.9415,,2509.8704,0.03858917,45.21522,1.1058223,0.009480593,1.9294584,1470.642,995.30066,1376.841,50,0.020737424,803499.44,924.8154,True,138.72,576.6784
[-1.591  2.206 -2.645 -1.993 -2.918],26.895088,1.1245543,1438.46862989994,10.0,-1,1.2132902,6377763,47250,0.16547084,2859.6167,5972.607106924057,9.980406,945,10.0,-1.4829816,0.022491084,1428.4883,,2849.6362,0.10359788,27.063976,1.8474742,0.0033094166,5.179894,1876.2526,1203.0315,1438.4686,50,0.024265803,5461892.5,943.16846,True,144.88,588.6887
[-1.59   2.209 -2.646 -1.99  -2.902],2.9059043,12.582585,1306.0247931063561,10.0,-1,3.1255558,6384345,47300,0.014348127,2519.8086,5978.898649215698,89.9187,946,10.0,-1.4810781,0.25165173,1216.1061,,2429.89,1.7774565,2.786892,17.941133,0.00028696255,88.872826,4394.308,2545.665,1306.0248,50,0.06251111,256285300.0,869.58105,True,131.64,532.775
[-1.581  2.205 -2.643 -1.999 -2.9  ],41.544716,0.4867142,1507.8780106966806,10.0,-1,1.0788671,6391936,47350,0.39362192,2499.8196,5985.409012079239,379.68433,947,10.0,-1.4831034,0.009734284,1128.1937,,2120.1353,0.05076215,39.40879,1.2687525,0.007872438,2.5381076,1679.3564,1191.6509,1507.8779,50,0.02157734,858409.44,1074.8965,True,151.82,417.17987
[-1.583  2.204 -2.643 -2.    -2.902],37.900887,0.6984037,1475.6781668488638,10.0,-1,1.2361026,6399366,47400,0.12454634,2779.8445,5991.855568647385,189.82495,948,10.0,-1.48511,0.013968075,1285.8533,,2590.0195,0.06197797,31.198269,1.602653,0.0024909268,3.0988986,1840.4602,1230.9221,1475.6781,50,0.02472205,1247841.9,994.19495,True,148.6,454.58777
[-1.579  2.202 -2.644 -2.005 -2.904],27.300531,1.0887228,1349.0481374072351,10.0,-1,1.1939745,6406163,47450,0.20651068,2529.884,5997.857319116592,89.905624,949,10.0,-1.4898272,0.021774458,1259.1425,,2439.9785,0.10722431,29.644447,1.6866565,0.0041302135,5.3612156,1596.9452,1027.8635,1349.0481,50,0.023879487,2459401.5,910.8595,True,135.94,489.05502
[-1.584  2.202 -2.646 -2.002 -2.909],45.155064,0.34921893,1503.0948532090283,10.0,-1,1.0661219,6413730,47500,0.51197696,2519.8203,6004.353363752365,89.901695,950,10.0,-1.4937242,0.006984378,1413.1931,,2429.9187,0.047075048,44.490936,1.1238244,0.010239539,2.3537524,1586.5958,1123.9172,1503.0948,50,0.021322438,457125.78,1066.6492,True,151.34,424.0165
[-1.586  2.204 -2.648 -2.    -2.913],25.605194,1.2842407,1484.4946321140974,10.0,-1,1.3157148,6421204,47550,0.071912296,3119.8389,6009.861954689026,99.90393,951,10.0,-1.5015444,0.025684811,1384.5906,,3019.935,0.14694712,24.020016,2.0815973,0.0014382459,7.3473563,2029.6244,1249.9897,1484.4946,50,0.026314296,3084309.5,944.1227,True,149.48,516.3187
[-1.584  2.2   -2.649 -2.006 -2.92 ],4.861665,4.519849,1609.5000370379682,10.0,-1,1.4833499,6429303,47600,0.013255416,2469.8784,6016.77121257782,949.26337,952,10.0,-1.5023202,0.090396956,660.2367,,1520.615,0.6252167,6.690861,7.4728794,0.00026510833,31.260838,2590.5913,1421.1453,1609.5001,50,0.029666997,18107712.0,1181.7046,True,161.98,347.08105
[-1.575  2.2   -2.649 -2.009 -2.921],44.12899,0.3896392,1642.148407529284,10.0,-1,1.0682391,6437565,47650,0.37373337,2919.837,6023.404705762863,179.82382,953,10.0,-1.5036747,0.0077927844,1462.3246,,2740.0132,0.047050685,42.861435,1.1665498,0.0074746674,2.3525343,1752.6185,1206.3944,1642.1484,50,0.021364784,417888.66,1136.4178,True,165.24,443.92804
[-1.574  2.199 -2.652 -2.013 -2.923],47.086285,0.25707042,1539.7413003103168,10.0,-1,1.0334176,6445315,47700,0.42923394,2529.892,6030.8154356479645,9.980025,954,10.0,-1.5075716,0.005141408,1529.7614,,2519.912,0.03329463,46.974438,1.0644087,0.008584678,1.6647315,1605.534,1153.4524,1539.7415,50,0.020668352,352996.3,1101.5511,True,155.0,405.34003
[-1.576  2.202 -2.665 -2.017 -2.927],48.05096,0.20365846,1516.0783871281515,10.0,-1,1.0112135,6452947,47750,0.5037724,2919.8086,6037.6666531562805,959.19476,955,10.0,-1.5068253,0.004073169,556.8836,,1960.6138,0.03245633,48.068687,1.0401782,0.010075447,1.6228166,1537.3802,1021.59503,1516.0785,50,0.020224271,1086009.8,1010.35254,True,152.64,315.4834
[-1.575  2.2   -2.668 -2.018 -2.926],49.5516,0.097094275,1499.9074850320142,10.0,-1,1.0206848,6460498,47800,0.85695946,3129.7883,6044.394024848938,99.888916,956,10.0,-1.5011512,0.0019418853,1400.0186,,3029.8994,0.025103392,49.374325,1.0126721,0.017139189,1.2551696,1535.3608,989.8417,1499.9077,50,0.020413697,245717.12,957.81226,True,151.02,407.72116
[-1.576  2.2   -2.667 -2.018 -2.92 ],17.93175,1.6108413,1538.6976666880798,10.0,-1,1.2045544,6468243,47850,0.06384445,2429.7483,6051.00630736351,959.3629,957,10.0,-1.4976798,0.032216825,579.3347,,1470.3854,0.19422275,20.456745,2.4441817,0.001276889,9.711138,1917.5194,1259.5758,1538.6976,50,0.02409109,2802368.0,1117.853,True,154.9,314.79596
[-1.57   2.198 -2.666 -2.023 -2.917],45.98192,0.32206318,1474.1151663260562,10.0,-1,1.0894967,6475665,47900,0.64768434,2379.7815,6056.6859493255615,1179.4274,958,10.0,-1.4979216,0.006441264,294.6878,,1200.3541,0.045637388,45.87029,1.0900302,0.0129536865,2.2818694,1604.0977,1173.7524,1474.1151,50,0.021789933,1759131.1,1061.9248,True,148.44,234.14532
[-1.572  2.203 -2.678 -2.027 -2.917],35.632523,0.73608553,1499.3245491951125,10.0,-1,1.1592077,6483213,47950,0.35365957,2639.8857,6063.2106902599335,89.91367,959,10.0,-1.4945503,0.014721711,1409.4108,,2549.9722,0.08668839,36.817627,1.3580452,0.0070731915,4.3344197,1692.6832,1159.8358,1499.3246,50,0.023184154,897364.56,1042.083,True,150.96,383.76163
[-1.57   2.202 -2.679 -2.031 -2.913],38.157074,0.59256876,1536.3318986495703,10.0,-1,1.0636452,6490946,48000,0.3286187,3139.8433,6070.459936618805,1199.4666,960,10.0,-1.4978715,0.011851376,336.8654,,1940.3767,0.0829666,42.19403,1.1850017,0.006572374,4.14833,1632.4661,1040.4574,1536.3319,50,0.021272905,1856241.4,992.4951,True,154.66,317.70764
[-1.567  2.2   -2.679 -2.034 -2.917],38.04357,0.59480053,1533.1375124609224,10.0,-1,1.0609903,6498663,48050,0.24381176,2529.8743,6076.345669269562,1149.2781,961,10.0,-1.4966354,0.0118960105,383.85947,,1380.5962,0.06811614,39.54198,1.2644789,0.004876235,3.4058073,1617.8286,1125.0914,1533.1375,50,0.021219807,1684621.5,1094.9504,True,154.34,294.10184
[-1.569  2.2   -2.681 -2.036 -2.916],2.5592887,11.673448,1574.5513579884284,10.0,-1,2.711335,6506587,48100,0.002005053,2979.8535,6082.47478723526,1209.5372,962,10.0,-1.4997025,0.2334689,365.01413,,1770.3163,1.6652399,1.6338784,30.602034,4.010106e-05,83.262,5601.7827,2746.621,1574.5513,50,0.05422669,138749620.0,1058.4257,True,158.48,376.53375
[-1.578  2.196 -2.681 -2.034 -2.919],26.564749,1.1186644,1517.7596441540604,10.0,-1,1.1910168,6514227,48150,0.23424947,2649.7786,6088.723622083664,1129.4905,963,10.0,-1.4846225,0.022373287,388.26913,,1520.2881,0.16068324,30.856213,1.6204193,0.0046849893,8.0341625,1794.8406,1210.6105,1517.7595,50,0.023820335,2059104.8,1058.8046,True,152.8,314.62524
[-1.579  2.202 -2.692 -2.038 -2.904],14.909446,2.1740143,1553.7669767123089,10.0,-1,1.417092,6522047,48200,0.018099915,2489.8574,6094.79402089119,1169.5999,964,10.0,-1.4757894,0.043480285,384.16714,,1320.2576,0.26495802,14.344527,3.4856498,0.0003619983,13.247902,2318.6614,1513.511,1553.7668,50,0.02834184,5634814.5,1122.511,True,156.4,297.67532
[-1.583  2.199 -2.691 -2.039 -2.895],17.849972,1.7624214,1535.9920213023593,10.0,-1,1.313221,6529778,48250,0.024092713,2279.8745,6101.459811210632,1159.7024,965,10.0,-1.478163,0.03524843,376.2896,,1120.1721,0.19219474,16.471209,3.0356,0.00048185425,9.609737,2114.9268,1426.9182,1535.9921,50,0.026264418,3911400.8,1141.1061,True,154.62,275.1994
[-1.577  2.199 -2.692 -2.043 -2.897],31.957119,0.9102749,1563.1634793416524,10.0,-1,1.2114441,6537645,48300,0.2203495,2769.884,6108.8342707157135,1129.1409,966,10.0,-1.4803569,0.018205497,434.0226,,1640.7432,0.07745301,29.7128,1.6827765,0.00440699,3.8726506,1890.6802,1268.3291,1563.1635,50,0.024228882,2220889.8,1083.4054,True,157.34,301.03156
[-1.576  2.203 -2.692 -2.04  -2.899],48.10318,0.20239273,1579.7627559830837,10.0,-1,1.0192207,6545595,48350,0.67868316,2829.8965,6116.296589612961,1179.2178,967,10.0,-1.4771761,0.0040478543,400.54495,,1650.6787,0.033214353,48.014305,1.0413563,0.013573663,1.6607177,1615.1118,1114.9265,1579.7627,50,0.020384414,1643442.4,1089.6104,True,159.0,372.53384
[-1.577  2.204 -2.693 -2.038 -2.896],47.988766,0.21191314,1546.3819993689942,10.0,-1,1.035133,6553378,48400,0.56696206,2639.847,6122.263027429581,1169.3345,968,10.0,-1.4779841,0.004238263,377.04758,,1470.5125,0.030616943,47.09616,1.0616577,0.011339241,1.5308472,1591.5363,1120.4161,1546.3821,50,0.020702662,1564095.5,1089.1472,True,155.66,258.11658
[-1.576  2.203 -2.693 -2.041 -2.897],9.493586,2.9106874,1627.389420249209,10.0,-1,1.4091228,6561566,48450,0.043446615,2909.8667,6128.572090625763,1209.2422,969,10.0,-1.4766338,0.058213744,418.1472,,1700.6245,0.4099292,17.187254,2.9091325,0.0008689323,20.49646,2272.4937,1412.856,1627.3894,50,0.028182456,4796809.5,1123.3857,True,163.76,407.90085
[-1.583  2.207 -2.698 -2.035 -2.896],3.17485,11.270359,1527.937521183612,10.0,-1,2.9346735,6569257,48500,0.007152234,2599.8623,6134.572475910187,1149.1892,970,10.0,-1.4973933,0.2254072,378.74832,,1450.6731,1.5869492,2.703412,18.495146,0.00014304469,79.347466,4336.139,2399.5396,1527.9375,50,0.05869346,19011998.0,1077.6282,True,153.82,300.5615
[-1.575  2.208 -2.703 -2.044 -2.916],2.4671466,11.13861,1562.5828647144285,10.0,-1,2.5376492,6577121,48550,0.018767107,2249.8625,6141.24557518959,1139.5593,971,10.0,-1.5012637,0.22277221,423.02356,,1110.3032,1.5852271,2.321848,21.534573,0.00037534215,79.26136,4080.4038,2272.0444,1562.583,50,0.05075298,28700434.0,1172.8953,True,157.28,241.57515
[-1.567  2.21  -2.704 -2.049 -2.92 ],23.683884,1.3973366,1620.2013773051053,10.0,-1,1.3256125,6585273,48600,0.20279473,3179.874,6148.085516214371,1159.3811,972,10.0,-1.5051278,0.027946733,460.82028,,2020.4929,0.19026718,30.198513,1.6557107,0.0040558944,9.513359,2022.5209,1313.8203,1620.2013,50,0.026512248,2609919.2,1069.4312,True,163.04,356.20554
[-1.57   2.213 -2.703 -2.041 -2.924],27.606766,1.0138503,1529.358578407988,10.0,-1,1.1257013,6592971,48650,0.1564325,2389.865,6154.8223469257355,189.80397,973,10.0,-1.5085878,0.020277007,1339.5547,,2200.061,0.0926568,29.02305,1.7227687,0.00312865,4.63284,1740.7177,1197.408,1529.3586,50,0.022514027,2353312.2,1115.4219,True,153.96,367.61096
[-1.566  2.212 -2.703 -2.046 -2.928],44.071148,0.39841983,1622.7835597129504,10.0,-1,1.0862569,6601136,48700,0.15590847,3389.8748,6161.939947605133,1139.2317,974,10.0,-1.5241184,0.007968396,483.55188,,2250.643,0.042584375,43.757984,1.1426486,0.0031181693,2.1292188,1809.6016,1181.9761,1622.7836,50,0.021725135,2053529.0,1035.6401,True,163.3,364.00085
[-1.566  2.211 -2.703 -2.048 -2.943],25.224258,1.089305,1507.983280872555,10.0,-1,1.0991207,6608727,48750,0.11981134,2319.8809,6168.523998498917,1179.6232,975,10.0,-1.5307616,0.0217861,328.3601,,1140.2577,0.14655644,30.875683,1.6193974,0.0023962269,7.327822,1671.0817,1159.7496,1507.9834,50,0.021982413,1868783.1,1106.1681,True,151.82,217.76822
