MinIW,ESSClassic,EpLenMean,MeanEntropy,OptimizationReturnMean,OptimizationReturnMax,J_sample_variance,Bound,MeanIW,EpThisIter,ReturnStepMax,ReturnMeanIW,OptimizationReturnMin,StdIW,InitialReturnMax,MaxIW,InitialReturnMean,ReturnStepMaxmin,Weights,MeanIWNorm,StdIWNorm,Iteration,ESSRenyi,MaxIWNorm,MinIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnMin,InitialBound,LearnableVariance,InitialReturnStd,TimeElapsed,VarianceInit,EpRewMean,EpisodesSoFar
0.10955464,24.701208,169.52,-0.108535744,1685.0089,3239.553,6595751.5,1323.3998,1.1858191,50,10.0,2077.9321,,1.2000774,3239.553,6.134526,1685.0089,10.0,[-0.591  1.349 -1.439 -2.399 -1.485],0.02371638,0.024001548,70,27.650677,0.122690514,0.0021910928,1.808274,406174,,1123.9017,True,540.6702,2130.792370557785,-1,1685.008845138179,3500
0.3187104,38.527496,168.92,-0.10579972,609.3948,1930.2384,1988864.1,1291.6082,1.0971814,50,10.0,1890.3071,,0.5987178,2999.8179,3.2736192,1678.9744,10.0,[-0.598  1.367 -1.443 -2.419 -1.527],0.021943629,0.011974355,71,37.658585,0.06547238,0.006374208,1.3277185,414620,1069.5795,1159.3906,True,496.98618,2159.9612753391266,-1,1678.974253332416,3550
0.34094012,42.437454,182.9,-0.093215115,809.5581,2190.574,1836478.0,1374.937,1.0609204,50,10.0,1982.8275,,0.44785994,3199.8054,2.0825267,1818.7896,10.0,[-0.591  1.359 -1.446 -2.446 -1.525],0.02121841,0.008957199,72,41.561172,0.041650534,0.006818802,1.203046,423765,1009.23145,1264.567,True,483.75052,2198.155546426773,-1,1818.789563347699,3600
0.00017313962,1.6564445,168.76,-0.1521357,467.63477,2290.0735,1986229000.0,6808.2637,3.5498636,50,10.0,10894.376,,19.177523,3499.8174,137.05888,1677.3785,10.0,[-0.599  1.371 -1.44  -2.438 -1.512],0.07099726,0.38355047,73,1.1004274,2.7411776,3.4627924e-06,45.436893,432203,1209.7439,1071.1925,True,491.89038,2242.8112182617188,-1,1677.3786244666817,3650
0.1310504,17.051489,164.9,-0.14132899,578.9786,2379.7026,6515253.0,1573.6138,1.5983286,50,10.0,2596.3901,,2.221789,3439.4993,14.978687,1638.7751,10.0,[-0.617  1.399 -1.448 -2.341 -1.571],0.03196657,0.044435777,74,16.96369,0.29957375,0.0026210079,2.9474719,440448,1059.7966,1043.0364,True,507.56552,2286.9192340373993,-1,1638.7752153806425,3700
0.0022098734,1.0909765,166.06,-0.03803813,470.64984,1240.2004,12536068000.0,24066.582,18.441912,50,10.0,37579.17,,123.478905,2419.896,882.643,1650.3455,10.0,[-0.629  1.416 -1.453 -2.289 -1.56 ],0.36883822,2.4695783,75,0.048106913,17.65286,4.4197466e-05,1039.3517,448751,1179.6956,1231.2072,True,349.11215,2319.0715641975403,-1,1650.3454048085641,3750
0.018465074,9.487638,173.2,-0.04782361,1711.7646,4039.781,103643720.0,2149.876,1.83272,50,10.0,4010.9536,,3.7871354,4049.7612,19.028332,1721.7449,10.0,[-0.613  1.431 -1.44  -2.291 -1.457],0.036654398,0.07574271,76,7.1026616,0.38056663,0.00036930147,7.0396147,457411,9.980272,1020.30554,True,518.9089,2352.27627491951,-1,1721.7447803624248,3800
0.03932257,5.922036,179.86,0.019946806,1778.3264,3369.8003,387048860.0,3686.1074,2.3701618,50,10.0,5489.191,,6.4662614,3379.7808,45.901882,1788.3068,10.0,[-0.581  1.412 -1.452 -2.314 -1.467],0.047403235,0.12932523,77,5.270314,0.9180376,0.0007864514,9.487101,466404,9.980393,1202.9114,True,573.637,2389.2973675727844,-1,1788.3066388088819,3850
0.6128689,46.798775,199.74,0.02703477,747.4269,2800.0435,2131301.5,1354.4192,1.0362382,50,10.0,2084.0986,,0.27101964,4039.672,1.7834477,1987.0554,10.0,[-0.574  1.411 -1.428 -2.308 -1.399],0.020724766,0.005420393,78,45.97473,0.035668954,0.012257378,1.087554,476391,1239.6287,1287.3638,True,512.25665,2430.932984828949,-1,1987.0554864416156,3900
0.3620023,42.673153,190.74,0.020141358,1897.1154,3919.4639,1368114.6,1395.0653,1.1430378,50,10.0,2151.8694,,0.4736327,3919.4639,2.4627473,1897.1154,10.0,[-0.571  1.41  -1.412 -2.323 -1.392],0.022860754,0.009472653,79,40.232567,0.049254946,0.0072400463,1.2427742,485928,,1218.2444,True,690.05615,2475.572616815567,-1,1897.1154262454409,3950
0.0005432953,3.3556108,179.66,0.003998833,536.5998,2789.5886,92318750.0,3710.8215,4.255986,50,10.0,7568.3794,,15.867704,4039.2876,82.87564,1786.2987,10.0,[-0.58   1.409 -1.408 -2.311 -1.399],0.085119724,0.31735408,80,1.6446592,1.6575128,1.0865905e-05,30.401436,494911,1249.699,1086.6736,True,482.3767,2518.8549695014954,-1,1786.2987710718849,4000
0.035211682,12.6865425,185.36,-0.0014638901,1833.3109,3519.6936,50613956.0,1575.1897,1.2592769,50,10.0,2744.2566,,2.1596446,3529.6746,14.098381,1843.292,10.0,[-0.537  1.388 -1.421 -2.335 -1.415],0.02518554,0.04319289,81,13.673567,0.2819676,0.00070423365,3.6566904,504179,9.981061,1231.9343,True,591.3451,2566.016940832138,-1,1843.2919949161537,4050
0.18938403,31.69626,189.5,-0.009472847,1874.7356,4009.8176,6020275.0,1371.0126,1.0959712,50,10.0,2231.3342,,0.83284664,4019.7988,3.8644924,1884.7166,10.0,[-0.507  1.36  -1.416 -2.341 -1.42 ],0.021919424,0.016656931,82,32.7475,0.07728985,0.0037876805,1.526834,513654,9.981127,1188.467,True,590.60254,2609.682106256485,-1,1884.7166159844262,4100
0.28448474,35.141125,192.98,0.0155105395,639.89703,2379.9036,2707643.2,1442.6948,1.1275555,50,10.0,2166.4277,,0.73320127,3659.459,4.8039722,1919.4525,10.0,[-0.492  1.352 -1.431 -2.342 -1.428],0.02255111,0.014664026,83,38.35027,0.09607945,0.0056896945,1.3037719,523303,1279.5554,1285.6155,True,497.84204,2656.004518032074,-1,1919.4524367777274,4150
0.1223877,30.584213,206.14,-0.0027976038,981.6331,2459.723,3309826.0,1673.7842,1.187922,50,10.0,2476.3232,,0.94649154,3529.1807,4.1514106,2051.0908,10.0,[-0.493  1.355 -1.424 -2.351 -1.403],0.02375844,0.018929832,84,29.007261,0.08302821,0.002447754,1.7237064,533610,1069.4578,1439.8188,True,485.83966,2709.6375544071198,-1,2051.090842179428,4200
0.0001330354,1.2504437,217.56,0.0089692725,725.90045,2690.288,8008637000.0,11552.546,7.64366,50,10.0,23811.555,,47.72596,4129.6787,341.3374,2165.291,10.0,[-0.484  1.33  -1.426 -2.367 -1.422],0.15287319,0.9545192,85,0.17022099,6.826748,2.6607079e-06,293.7358,544488,1439.3905,1450.0095,True,676.54987,2767.575225830078,-1,2165.290966033571,4250
0.046633366,20.270765,190.92,-0.009458098,1898.8961,3609.6519,10894507.0,1565.19,1.2359357,50,10.0,2499.4836,,1.4967616,3609.6519,9.469485,1898.8961,10.0,[-0.531  1.353 -1.418 -2.323 -1.41 ],0.024718711,0.029935231,86,22.390053,0.1893897,0.0009326673,2.2331345,554034,,1273.686,True,625.2557,2823.74161195755,-1,1898.896097971806,4300
0.37910983,41.201153,192.94,0.007499259,709.4164,1979.9363,2336696.5,1458.6979,1.0720315,50,10.0,2065.6582,,0.49541107,3189.6157,2.4264,1919.096,10.0,[-0.527  1.375 -1.423 -2.31  -1.428],0.02144063,0.009908221,87,41.423557,0.048527997,0.0075821965,1.2070427,563681,1209.6794,1366.6381,True,468.76144,2892.871854543686,-1,1919.095849461082,4350
0.01429666,4.4322367,186.02,0.0155392485,630.4433,1850.2693,82881450.0,2059.6792,1.5098265,50,10.0,3701.8672,,4.8411045,3069.6592,33.992428,1849.8333,10.0,[-0.533  1.384 -1.422 -2.306 -1.411],0.030196529,0.09682208,88,5.24114,0.67984855,0.0002859332,9.539909,572982,1219.3899,1318.1527,True,420.1118,2938.5313658714294,-1,1849.833184192329,4400
0.05150116,25.176218,184.42,-0.013763517,574.3085,1890.1887,3612028.8,1547.856,1.2252673,50,10.0,2329.8274,,1.2166612,3149.7961,5.8806314,1833.9158,10.0,[-0.505  1.363 -1.431 -2.348 -1.403],0.024505343,0.024333224,89,24.337416,0.11761262,0.0010300231,2.0544498,582203,1259.6074,1288.3552,True,336.78415,2990.5492770671844,-1,1833.915921127802,4450
0.002603624,1.4736443,191.64,0.05576298,596.7547,1990.4724,953272500.0,6397.8228,4.7369456,50,10.0,11117.788,,27.182598,3299.7822,194.64072,1906.0646,10.0,[-0.498  1.379 -1.456 -2.358 -1.433],0.09473892,0.5436519,90,0.73313546,3.8928142,5.207248e-05,68.20022,591785,1309.3098,1334.5253,True,440.37946,3043.067380666733,-1,1906.064473753354,4500
0.008904776,2.4176176,182.84,0.11390668,1818.067,3129.7627,1051182200.0,3449.6592,2.510344,50,10.0,6184.096,,11.136854,3129.7627,79.57477,1818.067,10.0,[-0.507  1.409 -1.458 -2.312 -1.363],0.05020689,0.22273707,91,1.965071,1.5914953,0.0001780955,25.444374,600927,,1275.9758,True,544.8917,3087.240075111389,-1,1818.066783544933,4550
0.17680645,31.372253,200.14,0.08452584,631.2547,2040.013,3991199.0,1798.1018,1.3098199,50,10.0,2576.696,,1.0092968,3399.7336,4.360298,1990.9753,10.0,[-0.536  1.448 -1.475 -2.294 -1.305],0.026196402,0.020185936,92,28.599512,0.08720596,0.003536129,1.7482816,610934,1359.7207,1402.1243,True,488.47513,3142.4083757400513,-1,1990.9754145039665,4600
0.016883716,2.101565,211.1,0.1550582,1750.8878,3729.2788,1626088400.0,5017.5225,4.079019,50,10.0,9045.303,,19.473541,4078.9697,138.37778,2100.5789,10.0,[-0.549  1.469 -1.48  -2.291 -1.334],0.08158038,0.38947085,93,1.5383698,2.7675555,0.0003376743,32.501938,621489,349.691,1394.0806,True,717.8474,3193.9165155887604,-1,2100.578737810541,4650
0.3951039,45.10611,202.0,0.16794606,1279.9409,3469.5767,1523617.9,1372.6252,1.0491683,50,10.0,2149.928,,0.3455846,4199.2046,1.9178698,2009.5687,10.0,[-0.536  1.454 -1.455 -2.312 -1.264],0.020983366,0.006911692,94,43.776886,0.038357396,0.007902077,1.1421553,631589,729.62787,1282.2451,True,605.71454,3259.1225147247314,-1,2009.5687697815156,4700
0.30063,28.769762,184.46,0.19272766,1824.177,3649.6785,6019103.0,1539.2688,1.2816272,50,10.0,2386.536,,1.1009587,3659.6602,5.714321,1834.1587,10.0,[-0.532  1.458 -1.459 -2.318 -1.251],0.025632543,0.022019176,95,27.985437,0.11428642,0.0060126,1.7866435,640812,9.981691,1200.287,True,673.63165,3328.1036610603333,-1,1834.1586484426318,4750
0.0010307283,3.3825362,204.28,0.2503979,1842.4772,3929.574,1303268500.0,5215.2227,2.7529647,50,10.0,8135.6597,,10.220066,4119.4146,71.80629,2032.3176,10.0,[-0.551  1.485 -1.484 -2.324 -1.226],0.055059295,0.20440133,96,2.9844656,1.4361258,2.0614567e-05,16.753418,651026,189.84055,1318.8141,True,692.27954,3390.5662755966187,-1,2032.3177062646857,4800
0.2293594,41.103596,202.06,0.22759873,910.9137,2900.1943,3034958.8,1476.9717,1.0679231,50,10.0,2248.9985,,0.49682954,3999.4329,2.905936,2010.1523,10.0,[-0.542  1.524 -1.487 -2.371 -1.169],0.021358458,0.00993659,97,40.255314,0.05811872,0.004587188,1.242072,661129,1099.2385,1317.4299,True,545.83563,3449.4720191955566,-1,2010.1521981728865,4850
0.42907178,41.605373,202.7,0.2154141,2006.5433,3648.9736,1509368.1,1513.028,1.0749881,50,10.0,2214.3704,,0.4828692,3658.9534,2.594789,2016.5231,10.0,[-0.538  1.514 -1.5   -2.366 -1.191],0.021499764,0.009657384,98,40.82675,0.05189578,0.008581435,1.2246872,671264,9.979717,1382.7737,True,605.29364,3508.1687264442444,-1,2016.5229966411287,4900
0.05081611,13.299805,219.66,0.23351942,946.3741,2839.4607,25743984.0,2125.8862,1.3649335,50,10.0,3336.6567,,2.2673733,4079.2034,15.261509,2186.1167,10.0,[-0.542  1.514 -1.513 -2.39  -1.204],0.027298672,0.045347467,99,17.02622,0.30523017,0.0010163222,2.936647,682247,1239.7427,1479.5776,True,719.34,3568.57368850708,-1,2186.1167673592136,4950
0.1492722,30.83566,209.86,0.2095641,1718.3696,3239.9497,3631598.5,1656.8062,1.2012049,50,10.0,2459.8765,,0.9469725,3609.6782,5.3212132,2088.0984,10.0,[-0.505  1.465 -1.512 -2.357 -1.185],0.024024101,0.01893945,100,30.305471,0.106424265,0.002985444,1.649867,692740,369.72858,1462.8838,True,586.01013,3632.2798721790314,-1,2088.0982661202925,5000
0.0054666656,2.9680653,212.96,0.14533795,1929.35,4039.718,1341372200.0,4905.199,2.7509005,50,10.0,8388.153,,10.950516,4229.552,74.72838,2119.1836,10.0,[-0.502  1.449 -1.512 -2.373 -1.209],0.055018,0.21901034,101,2.2119966,1.4945675,0.00010933331,22.604013,703388,189.83365,1386.6038,True,725.10565,3705.5771884918213,-1,2119.1837236653732,5050
0.6325276,48.2814,223.76,0.14396614,2017.5381,4789.7627,914588.7,1423.7598,1.0429541,50,10.0,2310.9604,,0.19677214,4999.594,1.4821117,2227.3699,10.0,[-0.511  1.496 -1.536 -2.346 -1.274],0.02085908,0.003935443,102,47.634007,0.029642234,0.012650551,1.0496702,714576,209.83154,1361.4143,True,830.8606,3783.516906261444,-1,2227.3696250766866,5100
0.07567877,27.76169,200.9,0.12306981,1998.6017,4359.504,7358551.5,1467.8037,1.1650147,50,10.0,2431.701,,1.0426998,4359.504,5.0346823,1998.6017,10.0,[-0.512  1.496 -1.543 -2.359 -1.275],0.023300292,0.020853996,103,30.683432,0.10069364,0.0015135754,1.6295439,724621,,1243.5132,True,754.6137,3848.61452794075,-1,1998.6016185452477,5150
0.07677956,20.39727,223.86,0.13234723,2038.294,3699.373,9345856.0,2014.422,1.4780766,50,10.0,3056.5535,,1.7806424,3889.234,10.851492,2228.1548,10.0,[-0.502  1.478 -1.541 -2.376 -1.296],0.029561535,0.035612848,104,20.891727,0.21702984,0.0015355912,2.3932917,735814,189.86087,1554.5198,True,655.22144,3915.8096554279327,-1,2228.1547118660883,5200
0.0024783763,1.3278248,222.26,0.17274305,2212.0989,4308.8584,9915959000.0,8494.549,5.424249,50,10.0,15696.232,,32.840492,4308.8584,235.19162,2212.0989,10.0,[-0.485  1.477 -1.546 -2.346 -1.287],0.10848499,0.65680975,105,0.53696704,4.703832,4.9567523e-05,93.115585,746927,,1465.783,True,777.7412,3978.680010318756,-1,2212.0989370879547,5250
0.33778176,43.188328,217.58,0.16044569,1995.4347,4269.475,1762157.9,1462.6866,1.0469743,50,10.0,2281.0771,,0.41579524,4439.3223,2.34785,2165.282,10.0,[-0.464  1.513 -1.571 -2.332 -1.246],0.020939486,0.008315904,106,44.137066,0.046957,0.006755635,1.1328347,757806,169.84715,1396.3687,True,879.9459,4046.842057466507,-1,2165.2817758894016,5300
0.006571683,6.8865275,235.4,0.15409288,2183.6008,3609.5193,99843160.0,2871.9448,2.0044708,50,10.0,4719.243,,5.015406,3769.358,33.524376,2343.4395,10.0,[-0.459  1.511 -1.575 -2.319 -1.258],0.040089417,0.10030812,107,6.245281,0.6704875,0.00013143366,8.006044,769576,159.83856,1690.5675,True,712.6418,4109.520775794983,-1,2343.4395112266193,5350
0.29719904,39.843025,270.62,0.15689236,2176.5872,4479.7466,4822656.0,2051.3213,1.0670085,50,10.0,3036.2004,,0.5387334,4999.442,2.4324615,2696.2822,10.0,[-0.449  1.562 -1.616 -2.413 -1.265],0.021340169,0.010774667,108,38.651684,0.04864923,0.0059439805,1.2936047,783107,519.6951,1830.3535,True,992.1041,4178.759893894196,-1,2696.2823203141497,5400
0.30835402,41.520466,243.8,0.16670227,1478.1531,4049.5361,2383314.5,1653.8878,1.0728354,50,10.0,2585.8088,,0.48482847,4999.075,2.4940593,2427.6921,10.0,[-0.438  1.542 -1.627 -2.416 -1.262],0.021456707,0.009696568,109,43.163074,0.049881186,0.0061670803,1.1583976,795297,949.53906,1561.8269,True,699.83813,4242.05304312706,-1,2427.6921786633407,5450
0.024509408,4.2901435,251.48,0.21658461,1375.1401,3440.3696,184069390.0,2856.5493,2.0587692,50,10.0,5496.4087,,6.7201138,4569.4863,44.32606,2504.2568,10.0,[-0.442  1.541 -1.634 -2.43  -1.252],0.041175384,0.13440229,110,4.494325,0.8865212,0.00049018813,11.12514,807871,1129.1167,1712.7986,True,720.7136,4299.494698762894,-1,2504.2568343789526,5500
0.49691448,44.881187,256.42,0.22671406,2164.0322,4329.8447,2141528.2,1871.6943,1.0417861,50,10.0,2742.4446,,0.3518283,4719.4785,2.2122107,2553.6663,10.0,[-0.432  1.513 -1.636 -2.451 -1.202],0.020835722,0.007036566,111,44.06482,0.04424421,0.009938289,1.1346921,820692,389.6339,1736.2286,True,856.22516,4362.518253564835,-1,2553.666277356101,5550
0.24067798,35.289593,261.82,0.2502859,2398.2844,4789.455,5694546.0,2059.5225,1.2100235,50,10.0,3122.5178,,0.78123695,4999.2856,3.1914766,2608.115,10.0,[-0.433  1.516 -1.641 -2.471 -1.192],0.024200467,0.015624738,112,33.177555,0.063829534,0.0048135594,1.5070429,833783,209.8305,1742.2134,True,904.4708,4434.904542684555,-1,2608.1150383117847,5600
0.6164033,47.118107,241.54,0.25445554,2045.0992,3889.853,1099461.5,1753.9065,1.0516399,50,10.0,2522.315,,0.26008296,4249.5957,1.9801046,2404.8418,10.0,[-0.442  1.536 -1.659 -2.478 -1.169],0.021032795,0.005201659,113,45.877754,0.03960209,0.012328065,1.0898528,845860,359.74258,1668.79,True,774.5963,4499.860020875931,-1,2404.841701478765,5650
0.018042741,3.7247112,244.4,0.30405787,1644.0422,3650.1296,752595500.0,4470.1113,2.1972327,50,10.0,7381.1255,,7.7446957,4439.5273,54.813225,2433.4397,10.0,[-0.443  1.53  -1.654 -2.489 -1.164],0.043944653,0.1548939,114,3.4887998,1.0962645,0.0003608548,14.331576,858080,789.3977,1664.491,True,713.713,4556.274526357651,-1,2433.4397679287226,5700
0.36576116,42.202778,206.58,0.3020446,2055.525,4999.367,3594743.8,1530.2634,1.1295327,50,10.0,2477.188,,0.48551008,4999.367,2.322493,2055.525,10.0,[-0.462  1.546 -1.658 -2.46  -1.115],0.022590654,0.009710201,115,41.811005,0.04644986,0.007315223,1.1958574,868409,,1189.6091,True,981.95416,4602.751242876053,-1,2055.524943988654,5750
0.0745603,20.998648,232.46,0.30543518,2294.094,4319.233,20802838.0,1938.4272,1.2079134,50,10.0,3075.2393,,1.4195452,4339.195,7.943141,2314.056,10.0,[-0.472  1.585 -1.68  -2.479 -1.117],0.024158265,0.028390905,116,21.854069,0.15886281,0.001491206,2.2879035,880032,19.961695,1562.4854,True,887.3568,4653.207612991333,-1,2314.0559359044223,5800
0.25586164,37.850452,242.66,0.3237799,896.87665,3479.6196,4483591.5,1740.0707,1.1202377,50,10.0,2735.5576,,0.63467985,4998.9663,3.2277148,2416.2234,10.0,[-0.474  1.571 -1.688 -2.52  -1.114],0.022404753,0.012693596,117,37.825146,0.0645543,0.005117233,1.321872,892165,1519.3468,1550.377,True,752.2496,4703.557156324387,-1,2416.223476790522,5850
0.0263985,10.25959,241.4,0.30540362,2223.706,4529.6616,67873416.0,2515.2249,1.7898613,50,10.0,4412.6084,,3.5226588,4709.505,20.044655,2403.5493,10.0,[-0.469  1.549 -1.693 -2.515 -1.095],0.035797227,0.070453174,118,9.241267,0.4008931,0.00052796997,5.4105134,904235,179.84308,1587.8389,True,750.147,4757.394560575485,-1,2403.5492217589403,5900
0.14986038,27.958794,249.18,0.30521014,771.98987,3289.8374,18272814.0,2496.9268,1.3784033,50,10.0,3823.5022,,1.2238687,4999.3696,6.9063644,2481.522,10.0,[-0.459  1.534 -1.723 -2.584 -1.114],0.027568066,0.024477374,119,21.303839,0.13812728,0.0029972077,2.3469949,916694,1709.5323,1615.6057,True,715.1905,4815.866934537888,-1,2481.5221031247197,5950
0.04287386,6.72647,253.78,0.35272485,1137.7156,3349.6455,67694160.0,2783.329,1.8425725,50,10.0,4778.1123,,4.673499,4739.2803,33.06116,2527.3503,10.0,[-0.462  1.513 -1.728 -2.62  -1.114],0.03685145,0.093469985,120,8.466905,0.66122323,0.0008574772,5.905346,929383,1389.6348,1706.4832,True,776.1218,4867.518865346909,-1,2527.350413165981,6000
0.22939765,21.894606,213.64,0.39120546,2126.014,3749.5447,21549656.0,1861.3978,1.2586493,50,10.0,2799.5208,,1.4260378,3749.5447,8.414816,2126.014,10.0,[-0.465  1.506 -1.719 -2.652 -1.066],0.025172982,0.028520757,121,23.962317,0.1682963,0.004587953,2.0866096,940065,,1476.5737,True,828.9451,4912.720379829407,-1,2126.0138680896266,6050
0.053001862,21.767721,225.24,0.37710658,1852.2269,3499.9275,11115231.0,2092.9614,1.3192881,50,10.0,3129.4436,,1.5024712,3889.6526,7.9277687,2241.9521,10.0,[-0.462  1.503 -1.759 -2.644 -1.028],0.026385766,0.030049426,122,21.124634,0.15855537,0.0010600372,2.366905,951327,389.7252,1568.2446,True,628.43604,4962.414995670319,-1,2241.9520822964464,6100
0.3851473,43.631634,217.34,0.38000742,1973.1182,3809.7905,1305197.5,1544.2377,1.0402256,50,10.0,2279.8916,,0.397412,3999.6523,2.0585542,2162.9802,10.0,[-0.468  1.477 -1.757 -2.672 -1.042],0.020804513,0.00794824,123,44.33928,0.04117108,0.0077029457,1.1276683,962194,189.86194,1470.22,True,664.4205,5008.052154779434,-1,2162.9801248461863,6150
0.119648375,32.59534,205.58,0.34724337,1625.7241,3489.9568,3382141.0,1672.0536,1.1838756,50,10.0,2522.045,,0.86508954,3909.5933,3.799323,2045.3606,10.0,[-0.477  1.495 -1.755 -2.667 -1.039],0.023677511,0.01730179,124,31.734047,0.07598646,0.0023929675,1.5755948,972473,419.6365,1368.1992,True,563.1918,5038.650420665741,-1,2045.360633602709,6200
0.3789136,43.989002,203.12,0.3358921,2010.7919,4419.6143,1481682.8,1310.3955,1.0447555,50,10.0,2127.9062,,0.38620305,4429.595,2.099656,2020.7727,10.0,[-0.483  1.518 -1.771 -2.686 -1.072],0.020895107,0.007724061,125,44.038486,0.041993123,0.007578272,1.1353705,982629,9.980812,1253.5442,True,662.37317,5079.361549139023,-1,2020.772579638176,6250
0.5873828,46.63141,237.72,0.32740805,977.4534,3549.9998,2969311.2,1602.7239,1.039901,50,10.0,2499.9624,,0.27949658,4939.312,1.7743243,2366.7659,10.0,[-0.48   1.52  -1.765 -2.669 -1.083],0.020798018,0.0055899317,126,45.4578,0.035486486,0.011747655,1.0999212,994515,1389.3123,1511.252,True,637.4935,5121.508289813995,-1,2366.765772877346,6300
0.71322775,47.298264,228.86,0.31672296,2048.6492,4769.6597,949123.6,1609.7095,1.1012024,50,10.0,2515.0552,,0.26318797,4999.4346,1.8137978,2278.4243,10.0,[-0.477  1.517 -1.758 -2.683 -1.092],0.022024047,0.0052637598,127,45.74085,0.036275957,0.014264555,1.0931149,1005958,229.77509,1412.4966,True,700.4396,5161.113254547119,-1,2278.4242896552964,6350
0.1611594,35.975082,230.94,0.29892284,2289.2239,4989.411,7469114.0,1755.1937,1.1248746,50,10.0,2814.3345,,0.7023494,4999.3916,4.0583916,2299.2043,10.0,[-0.484  1.53  -1.761 -2.706 -1.102],0.022497494,0.014046988,128,33.42091,0.08116783,0.0032231878,1.4960694,1017505,9.98026,1433.2842,True,849.4042,5189.273643016815,-1,2299.2042178966203,6400
0.021102257,6.854046,220.14,0.25099564,2191.0437,4459.5815,189874050.0,2198.3574,1.4601638,50,10.0,4023.1914,,3.6635163,4459.5815,24.870014,2191.0437,10.0,[-0.481  1.544 -1.763 -2.69  -1.12 ],0.029203279,0.073270336,129,8.958449,0.49740028,0.00042204512,5.581323,1028512,,1418.6216,True,768.607,5214.76953291893,-1,2191.0439122092466,6450
0.016590966,12.914069,240.66,0.19933183,746.65936,2290.0996,13551813.0,2526.771,1.6208901,50,10.0,3923.4922,,2.7467973,3939.6736,14.959971,2396.2334,10.0,[-0.463  1.553 -1.787 -2.711 -1.168],0.032417804,0.05493595,130,11.93417,0.29919943,0.00033181932,4.1896505,1040545,1649.574,1713.8619,True,564.3857,5247.15482211113,-1,2396.2333883355186,6500
0.09446365,7.5326905,223.46,0.20813473,854.842,3569.9683,18153088.0,1903.1768,1.6693038,50,10.0,3665.1104,,3.9635808,4939.382,27.570194,2224.2556,10.0,[-0.476  1.562 -1.787 -2.713 -1.22 ],0.033386074,0.07927161,131,11.788469,0.5514039,0.001889273,4.2414327,1051718,1369.4136,1368.7296,True,550.2877,5284.229953289032,-1,2224.2555767494714,6550
