MinVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,BatchSize,VarVanillaIw,ESSClassic,MaxNormIw,IterType,AvgVanillaIw,Delta,VarDiscRet,VarNormIw,AvgNormIw,AvgEpLen,eRenyi2,AvgRet,VarRet,MaxVanillaIw,ESSRenyi,AvgDiscRet
1.0,-849.603,100,0.00333333,62.0365,-849.603,-852.360322233,500,,299.999969474,0.00333333,2,1.0,1.0,3590.50784367,5.43914e-20,0.00333333,500.0,1.0,-852.360322233,3590.50784367,1.0,500.0,-852.360322233
1.0,-851.228,100,0.0025,61.2948,-851.228,-856.102867973,500,,400.0,0.0025,2,1.0,1.0,3485.80399106,5.4346e-20,0.0025,500.0,1.0,-856.102867973,3485.80399106,1.0,500.0,-856.102867973
1.0,-850.852,100,0.002,60.6657,-850.852,-849.345763005,500,,500.000006643,0.002,1,1.0,1.0,3404.61946224,5.43187e-20,0.002,500.0,1.0,-849.345763005,3404.61946224,1.0,500.0,-849.345763005
1.0,-853.652,100,0.01,66.5698,-853.652,-853.652387123,500,,100.0,0.01,2,1.0,1.0,4476.30159248,3.50449e-18,0.01,500.0,1.0,-853.652387123,4476.30159248,1.0,500.0,-853.652387123
1.0,-854.305,100,0.005,61.4234,-854.305,-854.956623554,500,,200.000000102,0.005,2,1.0,1.0,3144.73294426,2.1793e-19,0.005,500.0,1.0,-854.956623554,3144.73294426,1.0,500.0,-854.956623554
1.0,-851.471,100,0.00333333,58.7888,-851.471,-845.805582641,500,,299.999969474,0.00333333,2,1.0,1.0,2802.58013954,5.43914e-20,0.00333333,500.0,1.0,-845.805582641,2802.58013954,1.0,500.0,-845.805582641
1.0,-854.035,100,0.0025,57.3125,-854.035,-861.725066275,500,,400.0,0.0025,2,1.0,1.0,2718.84833823,5.4346e-20,0.0025,500.0,1.0,-861.725066275,2718.84833823,1.0,500.0,-861.725066275
1.0,-853.809,100,0.002,56.727,-853.809,-852.905685652,500,,500.000006643,0.002,1,1.0,1.0,2979.63762291,5.43187e-20,0.002,500.0,1.0,-852.905685652,2979.63762291,1.0,500.0,-852.905685652
1.0,-848.547,100,0.01,63.9095,-848.547,-848.546799778,500,,100.0,0.01,2,1.0,1.0,4125.68783091,3.50449e-18,0.01,500.0,1.0,-848.546799778,4125.68783091,1.0,500.0,-848.546799778
1.0,-845.914,100,0.005,61.5953,-845.914,-843.281125853,500,,200.000000102,0.005,2,1.0,1.0,3524.90503587,2.1793e-19,0.005,500.0,1.0,-843.281125853,3524.90503587,1.0,500.0,-843.281125853
1.0,-846.37,100,0.00333333,59.613,-846.37,-847.28132064,500,,299.999969474,0.00333333,2,1.0,1.0,3102.97762556,5.43914e-20,0.00333333,500.0,1.0,-847.28132064,3102.97762556,1.0,500.0,-847.28132064
1.0,-848.828,100,0.0025,59.2257,-848.828,-856.202248163,500,,400.0,0.0025,2,1.0,1.0,3330.38817771,5.4346e-20,0.0025,500.0,1.0,-856.202248163,3330.38817771,1.0,500.0,-856.202248163
1.0,-849.455,100,0.002,59.8876,-849.455,-851.961112777,500,,500.000006643,0.002,1,1.0,1.0,3933.34538902,5.43187e-20,0.002,500.0,1.0,-851.961112777,3933.34538902,1.0,500.0,-851.961112777
1.0,-848.38,100,0.01,59.0989,-848.38,-848.380082604,500,,100.0,0.01,2,1.0,1.0,3527.96408126,3.50449e-18,0.01,500.0,1.0,-848.380082604,3527.96408126,1.0,500.0,-848.380082604
1.0,-850.531,100,0.005,56.5927,-850.531,-852.68124022,500,,200.000000102,0.005,2,1.0,1.0,2932.86762979,2.1793e-19,0.005,500.0,1.0,-852.68124022,2932.86762979,1.0,500.0,-852.68124022
1.0,-851.931,100,0.00333333,57.0972,-851.931,-854.73318321,500,,299.999969474,0.00333333,2,1.0,1.0,3397.00324865,5.43914e-20,0.00333333,500.0,1.0,-854.73318321,3397.00324865,1.0,500.0,-854.73318321
1.0,-848.347,100,0.0025,56.3393,-848.347,-837.592462501,500,,400.0,0.0025,2,1.0,1.0,2789.8998925,5.4346e-20,0.0025,500.0,1.0,-837.592462501,2789.8998925,1.0,500.0,-837.592462501
