EmpiricalD2Harmonic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,Weights,StdIW,EpLenMean,OptimizationReturnMean,MeanEntropy,EpRewMean,InitialReturnMin,InitialBound,MeanD2-0,MaxIW,Bound,Penalization,ReturnStepMax,ReturnMeanIW,MeanIW,EpisodesSoFar,MinIW,DivergenceHarmonic,InitialReturnMean,WReturnMean,ReturnStepMaxmin,OptimizationReturnMin,Epsilon,Iteration,EmpiricalD2Arithmetic,VarianceInitializer,EpThisIter,StdWReturnMean,Inner Iteration,OptimizationReturnMax,TimeElapsed,InitialReturnStd,MinTargetPdf,MinBehavPdf,ESSRenyiArithmetic
621.70026,4999.367,0.017693413,1862049,,[-0.189  1.947 -3.159 -2.386],0.9192729,402.09090909090907,4007.3828,0.41894197,4017.3626773403976,9.980025,-7.684423e+16,621.70026,3.120332,-7.684423e+16,True,10.0,8735345.0,0.5468803,5588,3.0532306e-06,3.119438e+20,4017.363,8735345.0,10.0,,1.0,254,621.70026,-1.0,11,,2,4989.387,5246.260496854782,1880.112,-251.5897,-249.7939,0.017693413
1.0,4999.333,11.0,1866796,,[-0.189  1.947 -3.159 -2.386],342882.72,431.54545454545456,4022.9758,0.41894197,4312.8311511540505,289.85544,-25229502.0,1.0,1193209.1,-5.0417852e+23,True,10.0,2722379900000.0,108925.05,5599,0.93452346,1.3428713e+34,4312.8315,20878626.0,10.0,,1.0,255,1.0,-1.0,11,,1,4709.4775,5263.354066848755,1509.3412,-224.2974,-224.2974,11.0
937.9955,4999.4023,0.011727136,1871811,,[-0.095  1.914 -3.186 -2.458],0.43055007,455.90909090909093,4417.4966,0.41894197,4557.413544718022,139.91708,-1.6564333e+17,937.9955,1.4653629,-1.6564333e+17,True,10.0,1175208.4,0.18014081,5610,2.6836519e-08,1.4494042e+21,4557.4136,1175208.4,10.0,,1.0,255,937.9955,-1.0,11,,2,4859.4854,5280.899827480316,1396.935,-222.96082,-220.51384,0.011727136
1.0,4999.3633,11.0,1877002,,[-0.095  1.914 -3.186 -2.458],474.20023,471.90909090909093,1856.714,0.41894197,4716.342792229385,2859.629,-27016584.0,1.0,1598.0283,-5351003000000000.0,True,9.999999,6944065500.0,293.2669,5621,0.9971963,1.512601e+18,4716.3433,22665650.0,9.999999,,1.0,256,1.0,-1.0,11,,1,2139.7344,5296.324147701263,649.43036,-240.12794,-240.12794,11.0
1679666.6,4999.301,6.5489185e-06,1882011,,[-0.144  2.014 -3.187 -2.4  ],0.82677585,455.3636363636364,2840.268,0.41894197,4549.9338878483395,1709.6659,-inf,1679666.5,2.876252,-inf,True,10.0,6539299.0,0.26175773,5632,3.1770528e-12,inf,4549.934,6539299.0,10.0,,1.0,256,1679666.5,-1.0,11,,2,3289.6348,5312.636014461517,970.4133,-225.77545,-219.62534,6.548919e-06
1.0,4999.0527,11.0,1885494,,[-0.144  2.014 -3.187 -2.4  ],4173.361,316.6363636363636,3011.0576,0.41894197,3160.967550356629,149.90994,-18760808.0,1.0,14553.718,-1.9454306e+19,True,10.0,55498375000.0,2223.281,5643,0.99698716,1.999837e+25,3160.9678,14410446.0,10.0,,1.0,257,1.0,-1.0,11,,1,4849.1426,5323.412904500961,2102.0771,-224.64494,-224.64494,11.0
1063975000.0,4998.4214,1.0338589e-08,1887916,,[-0.119  2.104 -3.191 -2.317],0.27586234,220.1818181818182,1952.1997,0.41894197,2192.0105402767963,239.81079,-inf,1063974900.0,0.9626082,-inf,True,10.0,136047.64,0.0904025,5654,1.265194e-08,inf,2192.0105,136047.64,10.0,,1.0,257,1063974900.0,-1.0,11,,2,4758.6104,5331.703454017639,1389.1248,-240.60092,-232.24034,1.03385895e-08
1.0,4998.7466,11.0,1890611,,[-0.119  2.104 -3.191 -2.317],91.92095,245.0,2341.113,0.41894197,2441.0156297623307,99.90264,-13909696.0,1.0,278.84213,-1.647214e+20,True,9.999999,931696450.0,57.019516,5665,0.26808068,1.4340672e+27,2441.0156,9559882.0,9.999999,,1.0,258,1.0,-1.0,11,,1,4898.8438,5338.658097267151,1897.7155,-204.31021,-204.31021,11.0
11063967000000.0,4999.454,9.942185e-13,1894984,,[-0.196  2.04  -3.197 -2.392],0.19874643,397.54545454545456,3100.2288,0.41894197,3969.9736256523206,869.745,-inf,11063967000000.0,0.69312906,-inf,True,10.0,413938.44,0.090025894,5676,1.2914637e-21,inf,3969.9736,413938.44,10.0,,1.0,258,11063967000000.0,-1.0,11,,2,4129.709,5350.417474746704,1426.7218,-253.7763,-250.00829,9.942185e-13
1.0,4999.3047,11.0,1900242,,[-0.196  2.04  -3.197 -2.392],52.79247,478.0,2208.6943,0.41894197,4778.0681114810295,2569.3738,-27668608.0,1.0,183.39447,-515858330000.0,True,10.0,645031400.0,25.869392,5687,0.3921079,14023278000.0,4778.0684,23317768.0,10.0,,1.0,259,1.0,-1.0,11,,1,2429.931,5366.257513999939,698.4505,-246.13115,-246.13115,11.0
770.7324,4999.3296,0.0142721385,1904292,,[-0.149  2.023 -3.23  -2.376],3.377853,368.1818181818182,3577.5115,0.41894197,3677.4147689310344,99.9035,-7.951453e+17,770.7324,11.649299,-7.951453e+17,True,10.0,30528008.0,2.2364173,5698,0.09117368,3.3401028e+22,3677.4148,30528008.0,10.0,,1.0,259,770.7324,-1.0,11,,2,4899.4263,5379.461316108704,1891.1797,-238.67348,-238.51453,0.0142721385
1.0,4998.8203,11.0,1909038,,[-0.149  2.023 -3.23  -2.376],8.98575,431.45454545454544,3410.0818,0.41894197,4309.693617082096,899.6118,-24377478.0,1.0,32.249763,-633810400000.0,True,10.0,96359010.0,4.0514607,5709,0.28752962,21224163000.0,4309.694,20027494.0,10.0,,1.0,260,1.0,-1.0,11,,1,4099.2085,5393.7033886909485,1205.8334,-213.92706,-213.92706,11.0
8.714282,4998.9834,1.2622956,1914109,,[-0.088  2.027 -3.224 -2.387],100573860000.0,461.0,3908.1218,0.41894197,4607.815705762611,699.694,-95928450000.0,8.714282,350034950000.0,-3.0963947e+24,True,10.0,7.995635e+17,31997299000.0,5720,1.7064648,5.0664e+35,4607.816,19222686.0,10.0,,1.0,260,8.714282,-1.0,11,,2,4299.2896,5409.149164438248,1235.8567,-247.26028,-247.17136,1.2622956
1.0,4999.272,11.0,1917727,,[-0.337  2.029 -3.229 -2.369],1534805.2,328.90909090909093,3130.344,0.41894197,3280.20479928358,149.86057,-17353654.0,1.0,4723268.0,-7.788268e+21,True,10.0,9666276000000.0,747625.1,5731,0.29768836,3.2045616e+30,3280.2048,13002910.0,10.0,,1.0,261,1.0,-1.0,11,,1,4849.4116,5420.557770252228,1497.7206,-194.28908,-194.28908,11.0
1748883300.0,4998.676,6.289728e-09,1921037,,[-0.425  2.062 -3.238 -2.288],14.01978,300.90909090909093,2989.2656,0.41894197,2999.2458853246294,9.980519,-inf,1748883300.0,48.86684,-inf,True,9.999998,36826050.0,4.5438485,5742,5.932154e-16,inf,2999.2458,36826050.0,9.999998,,1.0,261,1748883300.0,-1.0,11,,2,4988.6953,5431.483068943024,1471.0836,-204.5304,-198.99202,6.289728e-09
1.0,4258.794,11.0,1923555,,[-0.425  2.062 -3.238 -2.288],593.8183,228.9090909090909,2178.6787,0.41894197,2278.585665705191,99.90689,-10903766.0,1.0,2088.5195,-782492700000.0,True,9.999998,2465083000.0,215.10278,5753,0.74846274,61036190000.0,2278.5857,7746425.5,9.999998,,1.0,262,1.0,-1.0,11,,1,4158.887,5438.9974682331085,1598.2717,-183.33495,-183.33495,11.0
858.9947,4998.3604,0.012805667,1927388,,[-0.482  2.043 -3.246 -2.306],11.194451,348.45454545454544,2615.0679,0.41894197,3474.617320015164,859.54956,-2.046202e+16,858.9947,36.997112,-2.046202e+16,True,9.999999,92451960.0,5.813559,5764,2.1443446e-05,2.213608e+19,3474.6174,92451960.0,9.999999,,1.0,262,858.9947,-1.0,11,,2,4138.8105,5451.154123067856,1116.8413,-205.44177,-200.06673,0.012805667
1.0,4379.2163,11.0,1930926,,[-0.482  2.043 -3.246 -2.306],133.78224,321.6363636363636,1056.3081,0.41894197,3205.655767000509,2149.3477,-14099940.0,1.0,452.6814,-511281000000.0,True,10.0,705896060.0,67.41332,5775,0.36498317,23390937000.0,3205.6555,10761501.0,10.0,,1.0,263,1.0,-1.0,11,,1,2229.8687,5462.079993486404,696.61456,-193.56697,-193.56697,11.0
4091.015,4999.191,0.0026888193,1935094,,[-0.421  2.056 -3.241 -2.312],605.27997,378.90909090909093,3040.4294,0.41894197,3780.04220297774,739.613,-1.5517391e+18,4091.0146,2106.0889,-1.5517391e+18,True,10.0,3600319700.0,192.03192,5786,1.7621142e-05,1.2721913e+23,3780.0427,3600319700.0,10.0,,1.0,263,4091.0146,-1.0,11,,2,4259.578,5476.636223554611,1160.1782,-205.49725,-206.35419,0.0026888195
1.0,4678.9243,11.0,1938377,,[-0.421  2.056 -3.241 -2.312],13807.694,298.45454545454544,2963.939,0.41894197,2973.9198401315157,9.981057,-14235631.0,1.0,46716.914,-5.215208e+17,True,10.0,92547660000.0,6507.7314,5797,1.2713726,1.8727207e+22,2973.92,10424608.0,10.0,,1.0,264,1.0,-1.0,11,,1,4668.9434,5487.515778303146,1257.1433,-183.1635,-183.1635,11.0
39323624.0,4999.1094,2.7973007e-07,1942535,,[-0.351  2.019 -3.242 -2.41 ],0.22925162,378.0,3771.968,0.41894197,3771.967801769284,,-inf,39323624.0,0.79240006,-inf,True,10.0,123585.56,0.09015364,5808,1.1641764e-11,inf,3771.968,123585.56,10.0,,1.0,264,39323624.0,-1.0,11,,2,4999.1094,5500.608460187912,1388.1838,-236.16197,-229.03613,2.7973007e-07
1.0,4999.0557,11.0,1946719,,[-0.351  2.019 -3.242 -2.41 ],65931516.0,380.3636363636364,2624.2039,0.41894197,3793.8532555800602,1169.6495,-19724296.0,1.0,230515540.0,-9.245784e+23,True,9.999999,358712380000000.0,26033554.0,5819,0.24382222,4.5169946e+34,3793.8533,15373915.0,9.999999,,1.0,265,1.0,-1.0,11,,1,3829.4062,5514.041454315186,990.2484,-216.12242,-216.12242,11.0
508444670.0,4999.014,2.1634605e-08,1949701,,[-0.449  2.037 -3.276 -2.342],0.4523847,271.09090909090907,2681.1797,0.41894197,2701.147028316506,19.967228,-inf,508444670.0,1.3799763,-inf,True,9.999998,62934.43,0.22099389,5830,9.376807e-15,inf,2701.147,62934.43,9.999998,,1.0,265,508444670.0,-1.0,11,,2,4979.047,5522.331905126572,1609.9031,-211.13913,-204.20999,2.1634605e-08
1.0,4999.3945,11.0,1953675,,[-0.449  2.037 -3.276 -2.342],148.7906,361.27272727272725,3592.958,0.41894197,3602.938044382977,9.979957,-18910064.0,1.0,525.83325,-336803820000.0,True,10.0,1313355600.0,86.66199,5841,0.16679578,5945722400.0,3602.9377,14559094.0,10.0,,1.0,266,1.0,-1.0,11,,1,4989.4146,5534.316556453705,1256.1569,-233.16,-233.16,11.0
634.24243,4998.866,0.017343527,1956816,,[-0.501  2.003 -3.281 -2.34 ],9.572242,285.54545454545456,2506.072,0.41894197,2845.842283349145,339.7702,-5722264000000000.0,634.24243,33.258255,-5338591000000000.0,True,10.0,76629530.0,3.9173203,5852,2.1596607e-07,1.5061947e+18,2845.842,79456400.0,10.0,,1.0,266,634.24243,-1.0,11,,2,4659.096,5543.979808807373,1082.134,-230.2033,-231.97476,0.017343527
1.0,4059.5361,11.0,1960217,,[-0.502  2.008 -3.281 -2.334],177.43718,309.1818181818182,3071.3423,0.41894197,3081.324724743769,9.982458,-13571650.0,1.0,615.0053,-173982450000.0,True,10.0,870470400.0,88.465965,5863,0.024908388,3641350700.0,3081.3245,10702832.0,10.0,,1.0,267,1.0,-1.0,11,,1,4049.5537,5554.17698597908,1099.2134,-199.53923,-199.53923,11.0
737.8174,3709.413,0.014908838,1963373,,[-0.563  1.992 -3.284 -2.337],6.1699414,286.90909090909093,689.00854,0.41894197,2858.6145015717125,2169.606,-1431706800000000.0,737.8174,21.581871,-1333075700000000.0,True,10.0,13280047.0,2.0826323,5874,1.3714567e-05,3.097439e+17,2858.6147,13759782.0,10.0,,1.0,267,737.8174,-1.0,11,,2,1539.8071,5563.347083568573,451.62988,-165.73927,-165.66458,0.014908838
1.0,3649.328,11.0,1966428,,[-0.56   1.987 -3.284 -2.343],5180491.5,277.72727272727275,747.2,0.41894197,2766.7285746086204,2019.5286,-10179407.0,1.0,18195872.0,-3.703347e+23,True,10.0,8354611000000.0,1908257.9,5885,11.684191,2.551827e+34,2766.7288,7861078.0,10.0,,1.0,268,1.0,-1.0,11,,1,1629.7993,5573.146167039871,454.1929,-161.98643,-161.98643,11.0
13468542000000.0,4049.332,8.1671795e-13,1969726,,[-0.458  2.048 -3.276 -2.307],0.03803436,299.8181818181818,1587.9996,0.41894197,2987.5554320086912,1399.5558,-inf,13468541000000.0,0.12349523,-inf,True,9.999999,206874.66,0.018856423,5896,3.6046156e-15,inf,2987.5554,206874.66,9.999999,,1.0,268,13468541000000.0,-1.0,11,,2,2649.7764,5582.995428085327,880.119,-184.7074,-183.66162,8.16718e-13
1.0,4569.0117,11.0,1972466,,[-0.458  2.048 -3.276 -2.307],25586068.0,249.0909090909091,2370.3997,0.41894197,2480.295524082561,109.89567,-11383675.0,1.0,89069864.0,-1.2663058e+25,True,9.999999,48844465000000.0,8160465.5,5907,1.8907676,1.2142331e+37,2480.2954,7749607.0,9.999999,,1.0,269,1.0,-1.0,11,,1,4459.116,5590.741919755936,1264.0178,-175.30568,-175.30568,11.0
21353314000.0,4999.2773,5.1514254e-10,1976021,,[-0.561  1.982 -3.251 -2.298],0.09817789,323.1818181818182,1062.5586,0.41894197,3222.154538400013,2159.596,-inf,21353314000.0,0.34151238,-inf,True,10.0,775940.56,0.031046616,5918,5.4747284e-21,inf,3222.1545,775940.56,10.0,,1.0,269,21353314000.0,-1.0,11,,2,2839.6814,5600.853267192841,812.0991,-203.84502,-203.30783,5.1514254e-10
1.0,3519.4233,11.0,1978829,,[-0.561  1.982 -3.251 -2.298],86854030.0,255.27272727272728,1872.6747,0.41894197,2542.2415583776997,669.5669,-9076701.0,1.0,233592510.0,-9.0317807e+24,True,10.0,338329740000000.0,48249756.0,5929,0.017604843,1.7545859e+37,2542.2417,6920486.5,10.0,,1.0,270,1.0,-1.0,11,,1,2849.8564,5609.3163249492645,676.3832,-141.22058,-141.22058,11.0
43692274000000.0,4998.873,2.5176074e-13,1982555,,[-0.45   2.031 -3.253 -2.268],0.786732,338.72727272727275,3367.525,0.41894197,3377.5044265374454,9.979407,-inf,43692274000000.0,2.736656,-inf,True,10.0,92.18735,0.24879096,5940,1.1597584e-24,inf,3377.5042,92.18735,10.0,,1.0,270,43692274000000.0,-1.0,11,,2,4988.8936,5619.612853765488,1259.3573,-215.80148,-205.21854,2.5176074e-13
1.0,4189.32,11.0,1985599,,[-0.45   2.031 -3.253 -2.268],141.06651,276.72727272727275,2626.754,0.41894197,2756.676967650984,129.92303,-12664173.0,1.0,419.67883,-450281870000.0,True,10.0,955037700.0,71.72299,5951,0.03694896,21630405000.0,2756.677,9608996.0,10.0,,1.0,271,1.0,-1.0,11,,1,4059.3967,5626.650342941284,1417.6484,-171.9787,-171.9787,11.0
1369.3528,4998.96,0.0080329925,1989076,,[-0.51   2.015 -3.255 -2.273],0.54540664,316.09090909090907,891.77386,0.41894197,3151.040033665672,2259.266,-2.5338757e+16,1369.3528,1.9003325,-2.5338757e+16,True,9.999999,4338734.0,0.17573711,5962,1.3015239e-05,3.39286e+19,3151.0398,4338734.0,9.999999,,1.0,271,1369.3528,-1.0,11,,2,2739.6938,5634.729221820831,882.78705,-225.35124,-220.4885,0.0080329925
1.0,4338.7676,11.0,1992876,,[-0.51   2.015 -3.255 -2.273],37.397404,345.45454545454544,2134.2502,0.41894197,3443.938302176325,1309.6882,-15763636.0,1.0,91.75055,-84114960000.0,True,10.0,408873060.0,30.504444,5973,0.19737493,652472800.0,3443.9382,12486582.0,10.0,,1.0,272,1.0,-1.0,11,,1,3029.0793,5643.394869804382,791.1203,-196.50566,-196.50566,11.0
634.042,4649.152,0.017349008,1995769,,[-0.465  2.049 -3.259 -2.247],1.2368834,263.0,2509.4104,0.41894197,2619.302715722226,109.892105,-1.6721342e+16,634.042,4.3432717,-1.6721342e+16,True,9.999999,5810827.0,0.5071048,5984,5.414789e-05,1.9749736e+19,2619.3025,5810827.0,9.999999,,1.0,272,634.042,-1.0,11,,2,4539.26,5650.359479665756,1322.7457,-187.87224,-182.96034,0.017349008
1.0,4999.2905,11.0,1999211,,[-0.465  2.049 -3.259 -2.247],6821.7305,312.90909090909093,2721.2788,0.41894197,3121.1136486467726,399.83505,-16467743.0,1.0,24046.338,-8.524049e+18,True,10.0,50761847000.0,2711.7478,5995,0.12834421,3.8385957e+24,3121.1135,12116966.0,10.0,,1.0,273,1.0,-1.0,11,,1,4599.4556,5659.19077706337,1541.3029,-211.0973,-211.0973,11.0
41585844.0,4999.0493,2.645131e-07,2003425,,[-0.389  2.008 -3.279 -2.335],0.7987438,383.09090909090907,1951.6108,0.41894197,3821.0581860097564,1869.4475,-inf,41585844.0,2.7810462,-inf,True,10.0,943369.25,0.2553019,6006,5.1111503e-14,inf,3821.0579,943369.25,10.0,,1.0,273,41585844.0,-1.0,11,,2,3129.6018,5670.744764328003,899.0013,-246.14517,-236.54666,2.645131e-07
1.0,4998.617,11.0,2007073,,[-0.389  2.008 -3.279 -2.335],220.17622,331.6363636363636,3186.708,0.41894197,3306.596046636312,119.888115,-16885138.0,1.0,759.6156,-169145340000.0,True,10.0,1111348700.0,93.43894,6017,0.091232136,1492480900.0,3306.5962,12535528.0,10.0,,1.0,274,1.0,-1.0,11,,1,4878.729,5680.125475645065,1265.6819,-231.75415,-231.75415,11.0
257.1762,4998.895,0.04277223,2011098,,[-0.445  2.023 -3.281 -2.313],3.4281647,365.90909090909093,1289.8231,0.41894197,3649.293885950142,2359.4707,-118993250000000.0,257.1762,11.987035,-62390430000000.0,True,9.999999,27947550.0,1.1657653,6028,8.168403e-07,205709090000000.0,3649.2937,2524829.5,9.999999,,1.0,274,257.1762,-1.0,11,,2,2639.4243,5691.452102899551,761.8482,-221.16394,-220.97575,0.04277223
1.0,4479.0273,11.0,2015087,,[-0.439  1.993 -3.282 -2.345],2304.0728,362.6363636363636,706.08044,0.41894197,3615.734976971541,2909.6545,-16892218.0,1.0,8127.354,-2793677900000000.0,True,10.0,16311443000.0,857.117,6039,0.11063962,6.399213e+17,3615.735,13399860.0,10.0,,1.0,275,1.0,-1.0,11,,1,1569.3728,5701.98420381546,571.24524,-180.28479,-180.28479,11.0
32274.46,4369.462,0.00034082675,2019158,,[-0.388  1.925 -3.266 -2.435],0.11030467,370.09090909090907,550.9314,0.41894197,3690.404321368885,3139.473,-1.9342203e+21,32274.46,0.38430092,-1.9342203e+21,True,10.0,607512.2,0.035525907,6050,1.6096431e-09,3.38699e+29,3690.404,607512.2,10.0,,1.0,275,32274.46,-1.0,11,,2,1229.989,5711.637063503265,416.35086,-210.88564,-205.76987,0.00034082675
1.0,4999.505,11.0,2023419,,[-0.388  1.925 -3.266 -2.435],408.74545,387.3636363636364,1056.4012,0.41894197,3865.7877835029444,2809.3865,-20012724.0,1.0,1453.4237,-730826800000.0,True,9.999999,2460300000.0,224.76503,6061,0.010065588,28022436000.0,3865.7876,15661559.0,9.999999,,1.0,276,1.0,-1.0,11,,1,2190.1184,5723.156563043594,846.90265,-226.4227,-226.4227,11.0
1966.7736,4999.3555,0.005592916,2027372,,[-0.449  1.931 -3.272 -2.43 ],165.92162,359.3636363636364,1215.1321,0.41894197,3584.9281513164156,2369.796,-2.1952586e+17,1966.7734,583.6273,-2.1952586e+17,True,9.999999,620836400.0,66.39762,6072,2.5129074e-07,2.5458289e+21,3584.9282,620836400.0,9.999999,,1.0,276,1966.7734,-1.0,11,,2,2629.5596,5732.07882642746,931.2457,-215.30302,-215.2702,0.0055929166
1.0,4999.4185,11.0,2031048,,[-0.449  1.931 -3.272 -2.43 ],2549233.8,334.1818181818182,1163.5704,0.41894197,3333.1573759221315,2169.587,-16352311.0,1.0,8873916.0,-1.5501266e+21,True,10.0,11755680000000.0,812617.94,6083,1.5808733,1.2693177e+29,3333.1577,12001309.0,10.0,,1.0,277,1.0,-1.0,11,,1,2829.8315,5740.860596179962,944.124,-198.05528,-198.05528,11.0
84382640.0,4999.395,1.3035857e-07,2034358,,[-0.562  1.964 -3.272 -2.387],90.67975,300.90909090909093,1049.8354,0.41894197,2999.46248283164,1949.627,-inf,84382640.0,315.43,-inf,True,10.0,716712960.0,28.675459,6094,8.6118375e-14,inf,2999.4624,716712960.0,10.0,,1.0,277,84382640.0,-1.0,11,,2,3049.768,5747.400763750076,834.47375,-191.3981,-194.27507,1.3035857e-07
1.0,3239.599,11.0,2037335,,[-0.562  1.964 -3.272 -2.387],14561626000.0,270.6363636363636,596.1594,0.41894197,2695.9645762887158,2099.8052,-9254314.0,1.0,50654044000.0,-4.093458e+24,True,10.0,4.199192e+16,4606138400.0,6105,9.3121805,5.020299e+36,2695.9646,7427343.0,10.0,,1.0,278,1.0,-1.0,11,,1,1139.794,5752.6424036026,398.8962,-153.58304,-153.58304,11.0
8558857000.0,4259.3457,1.2852183e-09,2040382,,[-0.68   1.923 -3.274 -2.384],2.4652411e-09,277.0,949.8406,0.41894197,2759.602796161728,1809.7622,-inf,8558857000.0,7.904706e-09,-inf,True,10.0,0.009312777,1.2976739e-09,6116,2.8602044e-20,inf,2759.603,0.009312777,10.0,,1.0,278,8558857000.0,-1.0,11,,2,2449.5835,5757.587509155273,643.41736,-213.77066,-203.01942,1.2852183e-09
1.0,3269.759,11.0,2042857,,[-0.68   1.923 -3.274 -2.384],73174376.0,225.0,750.0336,0.41894197,2239.688218409978,1489.6545,-7122845.5,1.0,254570200.0,-4.5461287e+19,True,10.0,88055190000000.0,23172588.0,6127,5.945251,5.96668e+26,2239.6882,5261704.0,10.0,,1.0,279,1.0,-1.0,11,,1,1780.1045,5762.092237234116,495.4802,-136.64543,-136.64543,11.0
24092160000.0,3879.2695,4.5658008e-10,2045961,,[-0.56   1.94  -3.276 -2.417],0.022076791,282.1818181818182,771.7974,0.41894197,2811.3757576299986,2039.5784,-inf,24092160000.0,0.07679702,-inf,True,10.0,43633.56,0.0069840834,6138,6.4406675e-16,inf,2811.376,43633.56,10.0,,1.0,279,24092160000.0,-1.0,11,,2,1839.6912,5769.650018453598,615.7657,-186.78055,-169.71164,4.5658008e-10
1.0,3259.555,11.0,2048967,,[-0.56   1.94  -3.276 -2.417],1085774100.0,273.27272727272725,522.65765,0.41894197,2722.321259385264,2199.6636,-9395237.0,1.0,3790122000.0,-7.6004585e+23,True,9.999999,1938754100000000.0,359985600.0,6149,0.94666547,1.6887305e+35,2722.3213,7545688.5,9.999999,,1.0,280,1.0,-1.0,11,,1,1059.8914,5777.997567653656,366.95435,-148.77634,-148.77634,11.0
340184500000000.0,4999.178,3.2335395e-14,2053022,,[-0.439  1.969 -3.277 -2.425],0.14761207,368.6363636363636,1127.1288,0.41894197,3676.687113698664,2549.5583,-inf,340184500000000.0,0.51346934,-inf,True,9.999999,457156.94,0.04667903,6160,4.992121e-22,inf,3676.6873,457156.94,9.999999,,1.0,280,340184500000000.0,-1.0,11,,2,2449.6199,5789.6011872291565,710.28625,-218.40636,-199.89479,3.2335395e-14
1.0,4999.13,11.0,2056742,,[-0.439  1.969 -3.277 -2.425],1296595.8,338.1818181818182,2082.484,0.41894197,3372.1945915362576,1289.7106,-16701834.0,1.0,4173806.8,-2.5740116e+20,True,10.0,6600818400000.0,602141.5,6171,0.23705737,3.500719e+27,3372.1946,12351330.0,10.0,,1.0,281,1.0,-1.0,11,,1,3709.4194,5799.180729150772,989.76404,-243.66565,-243.66565,11.0
2174556000.0,4999.294,5.0585043e-09,2061464,,[-0.383  2.039 -3.272 -2.338],0.05105415,429.27272727272725,1056.1066,0.41894197,4285.571708372757,3229.465,-inf,2174556000.0,0.1784985,-inf,True,10.0,189244.22,0.017194973,6182,6.7434685e-20,inf,4285.572,189244.22,10.0,,1.0,281,2174556000.0,-1.0,11,,2,1769.8289,5811.804266214371,638.7072,-242.75488,-237.16377,5.0585043e-09
1.0,4999.1104,11.0,2065169,,[-0.383  2.039 -3.272 -2.338],275.77374,336.8181818181818,3228.5493,0.41894197,3358.4257233329195,129.8764,-17679034.0,1.0,972.542,-2039344500000.0,True,10.0,1691862100.0,111.49548,6193,0.3165711,219383190000.0,3358.4258,13328568.0,10.0,,1.0,282,1.0,-1.0,11,,1,4869.234,5821.213670492172,1431.6235,-188.3411,-188.3411,11.0
1143.8423,4309.387,0.00961671,2068319,,[-0.444  2.046 -3.276 -2.329],0.89325154,286.3636363636364,1763.6062,0.41894197,2853.0629934995923,1089.4568,-4.4383256e+16,1143.8423,2.694701,-4.4383256e+16,True,10.0,3660182.8,0.5930226,6204,6.8056136e-07,1.884908e+20,2853.0627,3660182.8,10.0,,1.0,282,1143.8423,-1.0,11,,2,3219.9304,5829.310066699982,818.56824,-164.27928,-162.97987,0.00961671
1.0,4788.9395,11.0,2071908,,[-0.444  2.046 -3.276 -2.329],131.16902,326.27272727272725,952.5909,0.41894197,3252.0891321077843,2299.4983,-14959885.0,1.0,469.79572,-256359810000.0,True,10.0,987498800.0,92.96162,6215,0.83084005,4091703300.0,3252.089,10967531.0,10.0,,1.0,283,1.0,-1.0,11,,1,2489.4412,5838.6274626255035,625.65704,-177.91298,-177.91298,11.0
1240.5939,4999.1357,0.008866721,2075194,,[-0.395  2.077 -3.277 -2.306],0.32281977,298.72727272727275,2979.2546,0.41894197,2979.2547131131137,,-2.0497317e+17,1240.5939,0.9782973,-2.0497317e+17,True,9.999999,1722829.8,0.23724818,6226,2.1406971e-07,2.219874e+21,2979.2546,1722829.8,9.999999,,1.0,283,1240.5939,-1.0,11,,2,4999.1357,5845.437008142471,1746.456,-232.42561,-227.6503,0.008866721
1.0,4998.7285,11.0,2078896,,[-0.395  2.077 -3.277 -2.306],2197.5122,336.54545454545456,2865.9482,0.41894197,3355.6444048180756,489.69608,-16958008.0,1.0,7705.869,-1039217070000.0,True,10.0,14796914000.0,762.6199,6237,0.007585394,55466664000.0,3355.6443,12608203.0,10.0,,1.0,284,1.0,-1.0,11,,1,4509.032,5854.877987384796,1160.971,-210.128,-210.128,11.0
3801.363,4998.8843,0.0028936989,2082692,,[-0.339  2.1   -3.287 -2.294],0.5194348,345.09090909090907,2604.9421,0.41894197,3444.5251362012555,839.58295,-1.034114e+19,3801.3633,1.6962364,-1.034114e+19,True,9.999999,4448266.0,0.38802493,6248,8.367782e-09,5.6514316e+24,3444.5251,4448266.0,9.999999,,1.0,284,3801.3633,-1.0,11,,2,4159.3013,5864.119625091553,1724.186,-208.25986,-206.48215,0.0028936986
