Penalization,MinTargetPdf,InitialReturnMax,Weights,TimestepsSoFar,MinBehavPdf,StdWReturnMean,LearnableVariance,Iteration,InitialReturnMin,ReturnStepMaxmin,EpRewMean,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,OptimizationReturnMean,ESSRenyiHarmonic,InitialReturnMean,EpLenMean,EmpiricalD2Arithmetic,StdIW,MeanD2-0,InitialReturnStd,WReturnMean,InitialBound,MeanIW,OptimizationReturnMax,ESSRenyiArithmetic,ReturnStepMax,ReturnMeanIW,Epsilon,MinIW,VarianceInitializer,Inner Iteration,MaxIW,EpisodesSoFar,OptimizationReturnMin,TimeElapsed,MeanEntropy,Bound
True,-26.382366,299.85977,[-1.182 -0.596 -2.233 -6.166],11049,-17.317879,,,32,89.8911,9.999575,185.30004908605414,903513.56,11,inf,95.40896,1.21746925e-05,185.30006,19.545454545454547,903513.56,49.205143,903513.56,68.12804,126383.75,-inf,15.578909,209.96867,1.21746925e-05,9.999575,126383.75,1.0,4.273421e-09,-1.0,2,171.17915,704,,59.92128372192383,0.41894197,-inf
True,-15.885658,329.83527,[-1.182 -0.596 -2.233 -6.166],11285,-15.885658,,,33,109.84721,9.999868,204.38664952336788,1.0,11,2.4270686e+23,94.53944,11.0,204.38666,21.454545454545453,1.0,12874.6875,1.0,74.630974,47343.688,-66281.695,5896.1387,219.98805,11.0,9.999868,291047680.0,1.0,2.5406785,-1.0,1,45185.89,715,,61.01899290084839,0.41894197,-9329927000000000.0
True,-34.32062,459.7987,[-1.055 -0.142 -2.329 -6.029],11578,-22.995337,,,33,69.87137,9.999519,256.19033384135906,453818460000000.0,11,inf,186.31898,2.4238768e-14,256.19034,26.636363636363637,453818500000000.0,0.303364,453818500000000.0,144.21104,975.1879,-inf,0.13891165,389.92734,2.4238766e-14,9.999519,975.1879,1.0,1.0218166e-18,-1.0,2,0.9459656,726,,62.06078886985779,0.41894197,-inf
True,-23.043507,399.7546,[-1.055 -0.142 -2.329 -6.029],11840,-23.043507,,,34,99.85696,9.999465,227.97684823000824,1.0,11,1.1669975e+21,128.11989,11.0,227.97685,23.818181818181817,1.0,8267.787,1.0,96.91192,61365.363,-89183.64,2699.79,299.89764,11.0,9.999465,403283900.0,1.0,0.27674508,-1.0,1,28840.254,737,,62.995760440826416,0.41894197,-950309600000000.0
True,-30.724478,399.78003,[-1.033  0.105 -2.28  -5.597],12118,-20.306751,,,34,119.799286,9.999974,242.4955247938766,74296264.0,11,inf,122.69624,1.480559e-07,242.49551,25.272727272727273,74296264.0,2.4667473,74296264.0,100.27083,49578.766,-inf,1.1104993,279.98074,1.480559e-07,9.999974,49578.766,1.0,4.8971677e-12,-1.0,2,8.38378,748,,63.921141386032104,0.41894197,-inf
True,-19.82619,449.74283,[-1.033  0.105 -2.28  -5.597],12398,-19.82619,,,35,89.87033,9.999734,244.33156919502207,1.0,11,50564310000000.0,154.46124,11.0,244.33156,25.454545454545453,1.0,185.16989,1.0,107.36878,71225.98,-106436.375,89.73313,359.8725,11.0,9.999734,9555705.0,1.0,0.7204337,-1.0,1,566.4938,759,,64.82753133773804,0.41894197,-250386060000.0
True,-50.374763,819.7085,[-0.966  0.326 -2.296 -5.504],12778,-38.18128,,,35,9.979207,9.999982,335.18370019790996,25845471000.0,11,inf,325.2045,4.2560647e-10,335.18372,34.54545454545455,25845471000.0,0.507909,25845471000.0,183.81544,4500.2207,-inf,0.2130836,809.7293,4.2560647e-10,9.999982,4500.2207,1.0,1.0701784e-15,-1.0,2,1.7151773,770,,66.06656765937805,0.41894197,-inf
True,-28.342659,669.72687,[-0.966  0.326 -2.296 -5.504],13209,-28.342659,,,36,189.71533,9.999994,381.52756945640516,1.0,11,1.5612228e+33,191.81221,11.0,381.52756,39.18181818181818,1.0,22710240.0,1.0,146.8327,167123.12,-245202.73,7289222.5,480.01154,11.0,9.999994,940829300000.0,1.0,50.65652,-1.0,1,79102910.0,781,,67.66682481765747,0.41894197,-3.0851118e+21
True,-65.75682,609.65344,[-0.845  0.531 -2.351 -5.56 ],13735,-31.706257,,,36,349.50287,9.999454,467.8255750783648,7.5083905e+22,11,inf,118.32272,1.4650277e-22,467.8256,47.81818181818182,7.508391e+22,7.62597e-10,7.508391e+22,83.36482,8.6753105e-05,-inf,2.4120583e-10,260.15057,1.4650277e-22,9.999454,8.6753105e-05,1.0,9.074671e-36,-1.0,2,2.6527494e-09,792,,69.38228702545166,0.41894197,-inf
True,-19.085543,599.6145,[-0.845  0.531 -2.351 -5.56 ],14131,-19.085543,,,37,,9.999854,349.68046556714904,1.0,11,3.890057e+16,349.68045,11.0,349.68045,36.0,1.0,10813.561,1.0,171.7183,151763.62,-214350.97,4082.424,599.6145,11.0,9.999854,652511900.0,1.0,0.7395285,-1.0,1,38085.332,803,,70.73444533348083,0.41894197,-12344919000000.0
True,-42.406166,689.67706,[-0.933  0.443 -2.346 -5.548],14574,-37.966408,,,37,59.886772,9.999899,392.40889188130024,20569.174,11,2.9126438e+29,332.5221,0.00053478085,392.4089,40.27272727272727,20569.174,0.11176821,20569.174,176.66965,3097.076,-4.46867e+19,0.05969943,629.7903,0.00053478085,9.999899,3097.076,1.0,4.8404866e-07,-1.0,2,0.3322132,814,,72.25413465499878,0.41894197,-4.46867e+19
True,-24.984734,479.71564,[-0.933  0.443 -2.346 -5.548],14950,-24.984734,,,38,199.68307,9.999612,331.51136043506807,1.0,11,4.2548174e+30,131.82828,11.0,331.51135,34.18181818181818,1.0,474168.94,1.0,89.4299,117897.5,-157957.44,150824.47,280.03256,11.0,9.999612,27811625000.0,1.0,0.47362235,-1.0,1,1650267.9,825,,73.4426257610321,0.41894197,-8.263257e+19
True,-35.76698,479.64578,[-1.077  0.31  -2.323 -5.395],15323,-28.248514,,,38,159.72165,9.999877,328.8177707431915,283791.62,11,2.5060208e+37,169.09613,3.8760834e-05,328.81778,33.90909090909091,283791.62,0.5037294,283791.62,94.426895,7914.595,-2.0048257e+23,0.16411544,319.92413,3.8760834e-05,9.999877,7914.595,1.0,8.7429775e-08,-1.0,2,1.7567861,836,,74.54983305931091,0.41894197,-2.0048257e+23
True,-29.724113,509.80814,[-1.077  0.31  -2.323 -5.395],15672,-29.724113,,,39,139.8026,9.999326,307.0232101794056,1.0,11,1.4481143e+21,167.22061,11.0,307.02322,31.727272727272727,1.0,216156.73,1.0,94.97106,103282.766,-148526.02,69939.266,370.00555,11.0,9.999326,11099960000.0,1.0,0.013339011,-1.0,1,753343.2,847,,75.75821495056152,0.41894197,-1721713100000000.0
True,-18.810242,399.7468,[-1.137  0.093 -2.307 -5.502],15954,-19.228647,,,39,89.85787,9.99991,246.14895113306875,4420.412,11,1.3817604e+26,156.29108,0.0024884557,246.14894,25.636363636363637,4420.412,34.262012,4420.412,92.441635,1180703.4,-3.2698613e+17,10.872456,309.88892,0.0024884557,9.99991,1180703.4,1.0,3.54835e-05,-1.0,2,119.21831,858,,77.00251507759094,0.41894197,-3.2698613e+17
True,-19.227005,459.7895,[-1.137  0.093 -2.307 -5.502],16260,-19.227005,,,40,119.82083,9.999937,267.95650135264947,1.0,11,6790825400000000.0,148.13567,11.0,267.9565,27.818181818181817,1.0,119.55985,1.0,99.974976,81795.69,-118596.766,101.268684,339.96866,11.0,9.999937,8121796.0,1.0,0.34281895,-1.0,1,335.5654,869,,78.4971992969513,0.41894197,-3032658700000.0
True,-26.780396,429.75916,[-1.018  0.181 -2.383 -5.974],16555,-17.509207,,,40,89.86224,9.999859,257.9569183818566,82927.305,11,2.465567e+33,168.09467,0.0001326463,257.9569,26.818181818181817,82927.305,0.084627695,82927.305,104.58888,1796.1833,-1.5964367e+21,0.041282836,339.8969,0.0001326463,9.999859,1796.1833,1.0,4.6019184e-09,-1.0,2,0.2229702,880,,79.76427626609802,0.41894197,-1.5964367e+21
True,-24.906322,499.70453,[-1.018  0.181 -2.383 -5.974],16922,-24.906322,,,41,139.80655,9.999897,323.3797750549575,1.0,11,4.5668933e+29,183.57323,11.0,323.37976,33.36363636363637,1.0,704.44525,1.0,103.57315,115301.875,-158769.55,444.03702,359.89798,11.0,9.999897,82445560.0,1.0,1.6365758,-1.0,1,2247.1257,891,,81.3426284790039,0.41894197,-2.9375146e+19
True,-43.141,539.73,[-0.88   0.36  -2.376 -5.868],17310,-21.852873,,,41,9.97922,9.999755,342.4453313586608,19455319000000.0,11,inf,332.4661,5.653981e-13,342.4453,35.27272727272727,19455319000000.0,0.2761772,19455319000000.0,155.22922,1375.0804,-inf,0.12509352,529.75073,5.653981e-13,9.999755,1375.0804,1.0,1.9954044e-20,-1.0,2,0.89832884,902,,82.82710146903992,0.41894197,-inf
True,-24.897747,399.59485,[-0.88   0.36  -2.376 -5.868],17623,-24.897747,,,42,179.68863,9.998764,274.2388815805621,1.0,11,1126881400000.0,94.55025,11.0,274.2389,28.454545454545453,1.0,930.6593,1.0,70.99601,80247.4,-108043.29,404.67557,219.90622,11.0,9.998764,19987288.0,1.0,0.22151034,-1.0,1,3300.1106,913,,83.97313570976257,0.41894197,-29526772000.0
True,-50.750603,739.6904,[-0.602  0.138 -2.304 -6.212],18013,-40.697296,,,42,159.74257,9.999863,344.28271482669726,3012997.0,11,inf,184.54015,3.65085e-06,344.2827,35.45454545454545,3012997.0,0.24620526,3012997.0,170.98602,6174.66,-inf,0.12095434,579.9479,3.65085e-06,9.999863,6174.66,1.0,1.2433139e-09,-1.0,2,0.8313806,924,,85.53141975402832,0.41894197,-inf
True,-25.540215,439.76996,[-0.602  0.138 -2.304 -6.212],18294,-25.540215,,,43,,9.999914,245.24127381798337,1.0,11,7.895274e+27,245.24126,11.0,245.24126,25.545454545454547,1.0,309106.84,1.0,120.11648,74571.25,-108237.15,97958.12,439.76996,11.0,9.999914,11971339000.0,1.0,0.10303918,-1.0,1,1075438.4,935,,86.58644390106201,0.41894197,-2.9914223e+18
True,-36.030193,619.80054,[-0.732 -0.074 -2.283 -6.196],18627,-27.85752,,,43,189.74539,9.999296,292.50973307662207,5618.584,11,1.1275114e+26,102.764336,0.0019577886,292.50974,30.272727272727273,5618.584,0.2530444,5618.584,121.28825,9618.246,-7.100802e+17,0.10334659,430.05515,0.0019577886,9.999296,9618.246,1.0,7.967194e-08,-1.0,2,0.8966405,946,,88.21106505393982,0.41894197,-7.100802e+17
True,-21.565163,329.79865,[-0.732 -0.074 -2.283 -6.196],18836,-21.565163,,,44,,9.999093,179.82180676068535,1.0,11,2.7190808e+29,179.8218,11.0,179.8218,19.0,1.0,187933.69,1.0,103.6122,43071.37,-62005.117,60155.69,329.79865,11.0,9.999093,4379163000.0,1.0,0.23626436,-1.0,1,654431.0,957,,89.13022327423096,0.41894197,-9.873061e+18
True,-23.311024,359.7948,[-0.878 -0.371 -2.143 -5.848],19051,-18.64004,,,44,49.91983,9.999733,185.2986415758528,520676.97,11,inf,135.37881,2.1126343e-05,185.29865,19.545454545454547,520677.0,0.19361946,520677.0,97.609116,295.21912,-inf,0.075365104,309.87497,2.1126341e-05,9.999733,295.21912,1.0,1.0034418e-06,-1.0,2,0.6831669,968,,90.17747354507446,0.41894197,-inf
True,-19.023438,349.80463,[-0.878 -0.371 -2.143 -5.848],19272,-19.023438,,,45,29.94537,9.999991,190.74198785748487,1.0,11,2.071216e+25,160.79662,11.0,190.74199,20.09090909090909,1.0,55521.926,1.0,78.65182,42568.617,-63869.273,30392.807,319.85925,11.0,9.999991,1126916600.0,1.0,0.29614007,-1.0,1,164348.22,979,,91.27919030189514,0.41894197,-9.694085e+16
True,-62.587967,419.74078,[-0.812  0.069 -2.204 -5.629],19551,-25.951223,,,45,59.901363,9.9998455,243.425686919477,4.3844242e+20,11,inf,183.52434,2.5088813e-20,243.42569,25.363636363636363,4.3844242e+20,1.0377101,4.3844242e+20,97.50631,2534.1123,-inf,0.434178,359.83942,2.5088813e-20,9.9998455,2534.1123,1.0,1.5056725e-32,-1.0,2,3.5091686,990,,92.81038928031921,0.41894197,-inf
True,-15.9875345,369.81384,[-0.812  0.069 -2.204 -5.629],19864,-15.9875345,,,46,189.74529,9.99921,274.30685909867185,1.0,11,137825690000000.0,84.56158,11.0,274.30685,28.454545454545453,1.0,631.7955,1.0,62.589947,79161.76,-102968.836,281.92523,180.06856,11.0,9.99921,23951766.0,1.0,0.37847427,-1.0,1,2263.908,1001,,93.97333025932312,0.41894197,-279519200000.0
True,-43.14055,539.63696,[-0.739  0.293 -2.211 -5.546],20220,-24.163246,,,46,69.88255,9.999634,313.3466846612166,282077250000000.0,11,inf,243.46413,3.899641e-14,313.3467,32.36363636363637,282077250000000.0,0.31016403,282077250000000.0,151.01276,739.2191,-inf,0.14541145,469.7544,3.899641e-14,9.999634,739.2191,1.0,2.5668895e-24,-1.0,2,0.8982648,1012,,95.5292866230011,0.41894197,-inf
True,-21.325996,489.71695,[-0.739  0.293 -2.211 -5.546],20613,-21.325996,,,47,49.90766,9.999258,347.0040543855852,1.0,11,33049640000.0,297.0964,11.0,347.00403,35.72727272727273,1.0,11.468807,1.0,119.73441,134748.14,-176495.73,11.164469,439.8093,11.0,9.999258,1746760.2,1.0,0.9766916,-1.0,1,30.991114,1023,,96.75142669677734,0.41894197,-7591308300.0
True,-29.808563,429.6931,[-0.693  0.399 -2.22  -5.5  ],20987,-21.923378,,,47,49.916103,9.99934,329.690489779274,24444.658,11,1.04294605e+30,279.77438,0.00044999606,329.69046,34.0,24444.658,1.5680137,24444.658,99.02374,90256.414,-3.282394e+19,0.7614218,379.777,0.00044999606,9.99934,90256.414,1.0,4.196667e-10,-1.0,2,5.5213895,1034,,98.11367321014404,0.41894197,-3.282394e+19
True,-23.131338,509.71924,[-0.693  0.399 -2.22  -5.5  ],21389,-23.131338,,,48,,9.998804,355.1220506775964,1.0,11,62075783000000.0,355.12207,11.0,355.12207,36.54545454545455,1.0,352.46246,1.0,129.55568,142896.34,-188123.88,222.77486,509.71924,11.0,9.998804,41658496.0,1.0,0.52925354,-1.0,1,958.01227,1045,,99.51454854011536,0.41894197,-356382970000.0
True,-33.02363,729.7235,[-0.71   0.278 -2.197 -5.511],21678,-30.491724,,,48,,9.999771,252.48667151206226,111.65735,11,2243693900000000.0,252.48668,0.09851568,252.48668,26.272727272727273,111.65735,0.32281077,111.65735,187.98871,6919.9126,-4571956000000.0,0.29273614,729.7235,0.09851568,9.999771,6838.177,1.0,5.784363e-06,-1.0,2,0.954957,1056,,100.83578753471375,0.41894197,-4390778300000.0
True,-35.581375,619.71344,[-0.718  0.282 -2.199 -5.507],21985,-35.581375,,,49,9.979975,9.999752,268.88521361143523,1.0,11,2.183485e+37,258.90524,11.0,268.88522,27.90909090909091,1.0,128432.94,1.0,201.82773,113033.69,-179887.03,46923.246,609.73346,11.0,9.999752,17123879000.0,1.0,0.88103616,-1.0,1,448866.4,1067,,102.44464182853699,0.41894197,-3.1239204e+23
True,-32.52006,469.74884,[-0.879  0.111 -2.182 -5.423],22357,-32.1304,,,49,209.78113,9.999914,327.9542055912903,596821.6,11,inf,118.17307,1.8430968e-05,327.9542,33.81818181818182,596821.6,0.19059636,596821.6,89.11003,13935.091,-inf,0.07285622,259.9677,1.8430968e-05,9.999914,13935.091,1.0,6.9146586e-07,-1.0,2,0.6736309,1078,,104.08452248573303,0.41894197,-inf
True,-20.792488,359.7763,[-0.879  0.111 -2.182 -5.423],22629,-20.792488,,,50,49.90825,9.9988165,237.06099108108873,1.0,11,1.0064214e+21,187.15274,11.0,237.06099,24.727272727272727,1.0,152.5214,1.0,89.22098,64158.3,-86690.78,104.44729,309.86804,11.0,9.9988165,7501417.0,1.0,1.5755541,-1.0,1,536.38135,1089,,105.13502049446106,0.41894197,-714822300000000.0
True,-26.722286,379.74597,[-0.842  0.348 -2.229 -5.373],22945,-23.125587,,,50,189.69211,9.999028,276.9912778307282,190531340.0,11,inf,87.299164,5.773328e-08,276.99127,28.727272727272727,190531340.0,2.742367,190531340.0,59.251476,88356.99,-inf,1.4437437,190.05386,5.773328e-08,9.999028,88356.99,1.0,2.353588e-09,-1.0,2,9.120716,1100,,106.59582877159119,0.41894197,-inf
True,-26.032604,479.7447,[-0.842  0.348 -2.229 -5.373],23319,-26.032604,,,51,229.77075,9.999114,329.68037388901735,1.0,11,43034694000.0,99.909615,11.0,329.6804,34.0,1.0,59.48136,1.0,76.28874,114509.125,-154573.88,26.704119,249.97394,11.0,9.999114,3543992.0,1.0,0.7929323,-1.0,1,211.002,1111,,107.88797211647034,0.41894197,-8314916400.0
True,-37.421204,649.7965,[-0.775  0.453 -2.241 -5.381],23780,-30.555687,,,51,99.84535,9.999669,408.7718153704003,80896.41,11,2.3893457e+33,308.92648,0.00013597637,408.77185,41.90909090909091,80896.41,1.63724,80896.41,145.2714,23393.09,-3.592835e+21,0.59565157,549.9512,0.00013597637,9.999669,23393.09,1.0,1.7821855e-12,-1.0,2,5.7505865,1122,,109.63182330131531,0.41894197,-3.592835e+21
True,-28.249846,629.61017,[-0.775  0.453 -2.241 -5.381],24249,-28.249846,,,52,329.61322,9.999798,415.9750732212959,1.0,11,5236884000000000.0,86.36185,11.0,415.97507,42.63636363636363,1.0,267.4577,1.0,104.67213,183991.53,-252997.22,155.28647,299.99695,11.0,9.999798,44817130.0,1.0,0.7517275,-1.0,1,971.09625,1133,,111.2970175743103,0.41894197,-4993751000000.0
True,-38.385635,599.7299,[-0.688  0.532 -2.252 -5.42 ],24754,-32.001003,,,52,309.59366,9.999002,448.7549933204577,182363.92,11,1.1350069e+33,139.16133,6.0318947e-05,448.75497,45.90909090909091,182363.92,81.83599,182363.92,100.64587,2648734.5,-2.1093746e+21,25.904264,290.13626,6.0318947e-05,9.999002,2648734.5,1.0,1.8730908e-08,-1.0,2,284.69235,1144,,112.9990484714508,0.41894197,-2.1093746e+21
True,-28.066925,709.7516,[-0.688  0.532 -2.252 -5.42 ],25224,-28.066925,,,53,39.92817,9.999442,416.92737126103924,1.0,11,2059891000000000.0,376.9992,11.0,416.92737,42.72727272727273,1.0,14494.79,1.0,156.5896,198348.75,-286039.8,5280.9097,669.8234,11.0,9.999442,682883400.0,1.0,0.15294485,-1.0,1,50918.918,1155,,114.5808539390564,0.41894197,-3980635400000.0
True,-35.075047,669.7555,[-0.602  0.61  -2.259 -5.468],25754,-30.347467,,,53,339.4906,9.99991,471.49984916209684,110349.14,11,1.7004748e+31,132.00926,9.96836e-05,471.49988,48.18181818181818,110349.13,0.023964258,110349.13,101.035675,1678.0752,-3.2200357e+20,0.008597846,330.2649,9.968361e-05,9.99991,1678.0752,1.0,1.884622e-09,-1.0,2,0.0842521,1166,,116.38677430152893,0.41894197,-3.2200357e+20
True,-32.61095,509.7616,[-0.602  0.61  -2.259 -5.468],26244,-32.61095,,,54,359.6109,9.999209,435.1693528359629,1.0,11,4.6063495e+18,75.55846,11.0,435.16934,44.54545454545455,1.0,534.4763,1.0,57.006256,192622.1,-237857.16,281.92923,150.1507,11.0,9.999209,51918716.0,1.0,0.6745103,-1.0,1,1794.4171,1177,,117.88252925872803,0.41894197,-97085860000000.0
True,-45.48106,829.63586,[-0.523  0.705 -2.266 -5.463],26807,-34.033257,,,54,349.62344,9.999774,501.5479491047999,1590442.8,11,inf,151.9245,6.916313e-06,501.54794,51.18181818181818,1590442.8,0.8180203,1590442.8,143.01816,74245.32,-inf,0.36992633,480.01242,6.916313e-06,9.999774,74245.32,1.0,2.2659501e-13,-1.0,2,2.576722,1188,,119.77279138565063,0.41894197,-inf
True,-21.655598,579.8005,[-0.523  0.705 -2.266 -5.463],27176,-21.655598,,,55,,9.998787,325.26215073558575,1.0,11,1.1265614e+18,325.26218,11.0,325.26218,33.54545454545455,1.0,1555.2122,1.0,201.91904,146566.77,-205086.08,830.3723,579.8005,11.0,9.998787,231471940.0,1.0,0.06720187,-1.0,1,5469.055,1199,,121.01738262176514,0.41894197,-62112525000000.0
True,-105.42785,1989.3043,[-0.436  0.796 -2.271 -5.468],28216,-87.91127,,,55,359.65625,9.999893,935.1952365144044,72840070000.0,11,inf,575.539,1.5101578e-10,935.19525,94.54545454545455,72840070000.0,1.330533,72840070000.0,502.54004,225425.89,-inf,0.4429223,1629.6481,1.5101578e-10,9.999893,225425.89,1.0,3.415506e-21,-1.0,2,4.6454873,1210,,124.83655786514282,0.41894197,-inf
True,-35.805813,899.76025,[-0.436  0.796 -2.271 -5.468],28768,-35.805813,,,56,9.980203,9.999909,491.6139078407951,1.0,11,7.1638495e+21,481.6337,11.0,491.6139,50.18181818181818,1.0,26583.107,1.0,212.14178,286688.38,-427615.94,10912.291,889.78,11.0,9.999909,2623244800.0,1.0,1.047782,-1.0,1,94261.03,1221,,126.58251404762268,0.41894197,-1.1928064e+16
True,-99.46327,1619.5586,[-0.545  0.738 -2.274 -5.49 ],29460,-84.619644,,,56,379.68237,9.9999075,618.8529464085018,26185740.0,11,inf,239.17056,4.2007596e-07,618.85297,62.90909090909091,26185740.0,1.1371762,26185740.0,331.01575,107279.055,-inf,0.38068256,1239.8762,4.2007596e-07,9.9999075,107279.055,1.0,1.2793477e-13,-1.0,2,3.9745572,1232,,128.78932762145996,0.41894197,-inf
True,-35.400665,769.80774,[-0.545  0.738 -2.274 -5.49 ],29957,-35.400665,,,57,349.61493,9.999587,441.5308479534137,1.0,11,3.040012e+18,91.91591,11.0,441.53085,45.18181818181818,1.0,32035.807,1.0,121.9167,209813.17,-312971.8,11058.55,420.1928,11.0,9.999587,1825541100.0,1.0,6.0026784,-1.0,1,112200.65,1243,,130.5084400177002,0.41894197,-179866230000000.0
True,-46.899742,629.8666,[-0.633  0.65  -2.267 -5.49 ],30479,-34.60571,,,57,49.91701,9.9998045,464.2966345776946,1004916.94,11,5.411168e+36,414.3796,1.0946178e-05,464.2966,47.45454545454545,1004916.94,0.45871457,1004916.94,154.63745,387.2886,-1.6065183e+23,0.14513141,579.9496,1.0946178e-05,9.9998045,387.2886,1.0,9.588668e-15,-1.0,2,1.5957142,1254,,132.64971947669983,0.41894197,-1.6065183e+23
True,-62.226254,1389.5374,[-0.633  0.65  -2.267 -5.49 ],31116,-62.226254,,,58,369.67514,9.999871,568.8019326375709,1.0,11,175191160000.0,199.1268,11.0,568.80194,57.90909090909091,1.0,15546.359,1.0,276.44977,399960.12,-736069.44,5829.3003,1019.8622,11.0,9.999871,946174850.0,1.0,0.35854006,-1.0,1,54704.977,1265,,134.80578780174255,0.41894197,-141628500000.0
True,-28.684101,559.7582,[-0.643  0.543 -2.26  -5.554],31565,-26.25383,,,58,29.942406,9.999275,397.87524147931197,2959.3787,11,2.7282502e+23,367.93283,0.0037169964,397.87527,40.81818181818182,2959.3787,2.079218,2959.3787,128.77997,125163.72,-2.848958e+16,0.7320442,529.8158,0.0037169964,9.999275,125163.72,1.0,7.8718285e-06,-1.0,2,7.286525,1276,,136.85808944702148,0.41894197,-2.848958e+16
True,-34.289673,709.7615,[-0.643  0.543 -2.26  -5.554],32071,-34.289673,,,59,339.45673,9.999926,449.64966830004306,1.0,11,2.5647716e+19,110.19296,11.0,449.6497,46.0,1.0,29856.096,1.0,104.35024,213073.81,-300767.3,11983.543,370.30475,11.0,9.999926,1601649400.0,1.0,0.09281033,-1.0,1,105227.09,1287,,139.24298429489136,0.41894197,-444113300000000.0
True,-44.686234,789.77045,[-0.562  0.637 -2.268 -5.557],32602,-39.39942,,,59,69.87358,9.999866,472.48913102225373,950673.2,11,1.4059527e+37,402.61554,1.1570748e-05,472.48914,48.27272727272727,950673.2,0.4800154,950673.2,169.80803,1179.4409,-4.0712724e+23,0.15334384,719.89685,1.1570748e-05,9.999866,1179.4409,1.0,4.767461e-14,-1.0,2,1.671237,1298,,141.69657683372498,0.41894197,-4.0712724e+23
True,-65.187325,1719.5753,[-0.562  0.637 -2.268 -5.557],33230,-65.187325,,,60,369.591,9.999888,560.5818472105747,1.0,11,6.261927e+20,190.99088,11.0,560.5819,57.09090909090909,1.0,41258.516,1.0,373.4697,453731.62,-968467.6,13404.978,1349.9844,11.0,9.999888,2605432800.0,1.0,0.8039395,-1.0,1,143869.14,1309,,144.37164545059204,0.41894197,-1.2880699e+16
True,-67.348595,1109.5431,[-0.669  0.575 -2.263 -5.567],33808,-58.196083,,,60,359.56323,9.999993,515.1136387211038,398096.62,11,inf,155.5504,2.7631482e-05,515.1137,52.54545454545455,398096.62,1.7023813,398096.62,205.42558,124206.45,-inf,0.539722,749.97986,2.7631482e-05,9.999993,124206.45,1.0,1.8264569e-13,-1.0,2,5.923112,1320,,147.09070205688477,0.41894197,-inf
True,-27.261517,659.7567,[-0.669  0.575 -2.263 -5.567],34295,-27.261517,,,61,109.83685,9.999352,432.38266208795505,1.0,11,8.690626e+18,322.5458,11.0,432.38263,44.27272727272727,1.0,511812.7,1.0,141.82422,207068.89,-282840.7,163521.28,549.91986,11.0,9.999352,20030118000.0,1.0,1.0153061,-1.0,1,1781994.5,1331,,149.04303193092346,0.41894197,-223395860000000.0
True,-42.739372,819.8064,[-0.589  0.669 -2.27  -5.549],34875,-38.10623,,,61,379.6729,9.999864,517.0334407759233,988978.0,11,1.5557947e+37,137.36053,1.1122594e-05,517.03345,52.72727272727273,988978.0,0.008087664,988978.0,126.02835,1125.4193,-4.6146818e+23,0.0025886637,440.13348,1.1122594e-05,9.999864,1125.4193,1.0,2.0012482e-08,-1.0,2,0.028163703,1342,,151.21825218200684,0.41894197,-4.6146818e+23
