VarVanillaIw,renyi2,VarRet,VarJ,VarDiscRet,ESSRenyi,AvgDiscRet,MinVanillaIw,EpsThisIter,AvgVanillaIw,MinNormIw,SamplesThisIter,AvgEpLen,ESSClassic,IterType,VarNormIw,BatchSize,AvgNormIw,MaxNormIw,MaxVanillaIw,VanillaAvgRet,AvgRet,delta,Bound,J
0.144616,inf,58.6736535394,180.213,58.6736535394,,-57.5508784912,0.0358168,593,0.980177,3.42338e-07,50000,84.3170320405,3.58973301903,1,1.32115e-11,100,9.36856e-06,6.89298e-05,7.21172,-57.5508784912,-57.5508784912,0.1,-65.8989,-10108.1
0.104274,inf,50.960155367,132.675,50.960155367,,-56.8994471267,0.0274938,601,0.971581,2.61582e-07,50000,83.1946755408,3.70617602532,1,9.43899e-12,100,9.24385e-06,5.47152e-05,5.75087,-56.8994471267,-56.8994471267,0.1,-65.2743,-10047.2
0.112192,inf,57.8226095141,120.835,57.8226095141,,-57.7453932213,0.0191741,591,0.966833,1.86425e-07,50000,84.6023688663,3.85447074342,1,1.06057e-11,100,9.40026e-06,4.35976e-05,4.48408,-57.7453932213,-57.7453932213,0.1,-66.6049,-10170.7
0.119809,inf,58.2340839278,132.04,58.2340839278,,-57.5371469034,0.00442645,593,0.965781,4.29387e-08,50000,84.3170320405,3.6117821762,1,1.1274e-11,100,9.36856e-06,5.32431e-05,5.48869,-57.5371469034,-57.5371469034,0.1,-65.8951,-10127.6
0.0829846,inf,47.4512599126,92.9976,47.4512599126,,-57.8380566211,0.0162129,591,0.962245,1.58385e-07,50000,84.6023688663,3.69703715902,1,7.91966e-12,100,9.40026e-06,2.94723e-05,3.01689,-57.8380566211,-57.8380566211,0.1,-66.6904,-10240.2
0.0632849,inf,61.1384348001,114.291,61.1384348001,,-57.7919789031,0.0484054,591,0.980801,4.6393e-07,50000,84.6023688663,3.54578029859,1,5.81325e-12,100,9.40026e-06,3.52458e-05,3.67746,-57.7919789031,-57.7919789031,0.1,-70.3822,-10238.7
0.0941723,inf,52.2115680601,108.96,52.2115680601,,-57.4609594417,0.010504,595,0.96748,1.01373e-07,50000,84.0336134454,3.56204598594,1,8.77123e-12,100,9.33707e-06,4.46482e-05,4.62632,-57.4609594417,-57.4609594417,0.1,-66.1543,-10156.7
0.144356,inf,54.9574971911,159.404,54.9574971911,,-57.8257909667,0.00876644,589,0.960747,8.6065e-08,50000,84.8896434635,3.49701514987,1,1.39137e-11,100,9.43218e-06,7.92316e-05,8.0704,-57.8257909667,-57.8257909667,0.1,-65.3564,-10154.5
0.100487,inf,46.156855012,97.5175,46.156855012,,-56.8728039191,0.0138951,602,0.954067,1.34404e-07,50000,83.0564784053,3.64557947172,1,9.40187e-12,100,9.2285e-06,3.28437e-05,3.39547,-56.8728039191,-56.8728039191,0.1,-64.718,-10048.6
0.11299,inf,52.688309139,117.433,52.688309139,,-57.5642129811,0.0175706,593,0.965883,1.70426e-07,50000,84.3170320405,3.63723993336,1,1.06301e-11,100,9.36856e-06,4.92509e-05,5.07768,-57.5642129811,-57.5642129811,0.1,-65.8654,-10148.8
0.110464,inf,48.7512796435,120.439,48.7512796435,,-57.1359698481,0.017585,599,0.960078,1.69877e-07,50000,83.4724540902,3.64568268053,1,1.03088e-11,100,9.27472e-06,5.50522e-05,5.69877,-57.1359698481,-57.1359698481,0.1,-65.4886,-10077.6
0.0969903,inf,49.1143746137,108.303,49.1143746137,,-57.2901666476,0.0151532,597,0.962703,1.46475e-07,50000,83.7520938023,3.78814485774,1,9.06254e-12,100,9.30579e-06,4.34976e-05,4.49992,-57.2901666476,-57.2901666476,0.1,-65.7452,-10123.6
0.00820352,inf,484.731715877,233.379,484.731715877,,-58.9583561676,0.16634,582,0.997143,1.59236e-06,50000,85.910652921,3.31089695692,1,7.51785e-13,100,9.54563e-06,1.53087e-05,1.59915,-58.9583561676,-58.9583561676,0.1,-109.7,-10509.5
