Bound,InitialReturnMean,TimeElapsed,MinD2w0t,Weights,TimestepsSoFar,MeanIW,Iteration,InitialReturnStd,MeanEntropy,ReturnStepMax,StdIW,J_sample_variance,EpRewMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIW,EpisodesSoFar,StdD2w0t,MeanD2w0t,MaxD2w0t,ReturnMeanIW,InitialReturnMax,EmpiricalD2,EntropyCoefficient,MaxIW,EpThisIter
577.4402,-4.5776366e-07,13051.017548084259,inf,[-11.416  45.849  64.814 -27.667 -87.337],8210162,1.0,329,2.3595114,-85.91318,100.0,,5.6235275,-107.78795271828687,15.96,-4.113556,85.87076,577.4402,1.0,32900,nan,nan,-inf,577.4402,7.2649994,nan,,1.0,100
567.0922,7.3242186e-06,13053.713422298431,inf,[-11.416  45.849  64.814 -27.667 -87.337],8211784,1.0,330,2.7420895,-85.91318,100.0,,7.5950274,-107.82618839884343,16.22,-4.457733,86.05351,567.0922,1.0,33000,nan,nan,-inf,567.0922,7.738884,nan,,1.0,100
562.38135,6.8664554e-07,13056.38772058487,inf,[-11.416  45.849  64.814 -27.667 -87.337],8213421,1.0,331,2.6046278,-85.91318,100.0,,6.852613,-108.05782362900669,16.37,-4.220688,86.18553,562.38135,1.0,33100,nan,nan,-inf,562.38135,7.566948,nan,,1.0,100
562.9133,-5.7983398e-06,13059.05796456337,inf,[-11.416  45.849  64.814 -27.667 -87.337],8215057,1.0,332,2.7246804,-85.91318,100.0,,7.4988627,-108.08588648179882,16.36,-4.070694,86.18522,562.9133,1.0,33200,nan,nan,-inf,562.9133,8.3471985,nan,,1.0,100
572.1041,5.1116945e-06,13061.686934232712,inf,[-11.416  45.849  64.814 -27.667 -87.337],8216666,1.0,333,2.532831,-85.91318,100.0,,6.4800262,-107.7835128437861,16.09,-4.2801895,85.96089,572.1041,1.0,33300,nan,nan,-inf,572.1041,5.2703705,nan,,1.0,100
554.6317,1.0681152e-05,13064.826744318008,inf,[-11.416  45.849  64.814 -27.667 -87.337],8218324,1.0,334,2.8404622,-85.91318,100.0,,8.149729,-108.13138020375204,16.58,-4.366951,86.12107,554.6317,1.0,33400,nan,nan,-inf,554.6317,8.957733,nan,,1.0,100
576.6542,-3.0517579e-06,13067.478224277496,inf,[-11.416  45.849  64.814 -27.667 -87.337],8219922,1.0,335,2.7758276,-85.91318,100.0,,7.783037,-107.79581136843056,15.98,-4.329117,85.87504,576.6542,1.0,33500,nan,nan,-inf,576.6542,7.4457474,nan,,1.0,100
572.8916,-5.1879883e-06,13070.110696554184,inf,[-11.416  45.849  64.814 -27.667 -87.337],8221534,1.0,336,2.6378648,-85.91318,100.0,,7.0286403,-108.16269052352703,16.12,-4.144226,85.94958,572.8916,1.0,33600,nan,nan,-inf,572.8916,9.664932,nan,,1.0,100
567.4106,5.569458e-06,13072.768872261047,inf,[-11.416  45.849  64.814 -27.667 -87.337],8223154,1.0,337,2.7579622,-85.91318,100.0,,7.683193,-107.73561473811591,16.2,-3.916214,86.09744,567.4106,1.0,33700,nan,nan,-inf,567.4106,7.7861786,nan,,1.0,100
558.3166,1.4801026e-05,13075.432786464691,inf,[-11.416  45.849  64.814 -27.667 -87.337],8224797,1.0,338,2.7420502,-85.91318,100.0,,7.5947733,-107.72598606865418,16.43,-4.292778,86.18865,558.3166,1.0,33800,nan,nan,-inf,558.3166,7.755272,nan,,1.0,100
546.7518,4.7302246e-06,13078.212533473969,inf,[-11.416  45.849  64.814 -27.667 -87.337],8226473,1.0,339,2.8901737,-85.91318,100.0,,8.4374695,-107.92208145341395,16.76,-4.7735596,86.476746,546.7518,1.0,33900,nan,nan,-inf,546.7518,7.449417,nan,,1.0,100
553.89764,-6.5612794e-06,13081.141495466232,inf,[-11.416  45.849  64.814 -27.667 -87.337],8228134,1.0,340,2.6822824,-85.91318,100.0,,7.267298,-108.21800879923549,16.61,-4.0948715,86.35728,553.89764,1.0,34000,nan,nan,-inf,553.89764,7.7374954,nan,,1.0,100
567.9308,-3.8146973e-06,13084.138398647308,inf,[-11.416  45.849  64.814 -27.667 -87.337],8229757,1.0,341,2.9252787,-85.91318,100.0,,8.643695,-108.0599336850305,16.23,-4.0354156,86.05412,567.9308,1.0,34100,nan,nan,-inf,567.9308,8.8895645,nan,,1.0,100
574.3822,-1.4419556e-05,13086.720273971558,inf,[-11.416  45.849  64.814 -27.667 -87.337],8231360,1.0,342,2.5748587,-85.91318,100.0,,6.696878,-107.75727586313178,16.03,-4.218918,85.92891,574.3822,1.0,34200,nan,nan,-inf,574.3822,6.4811783,nan,,1.0,100
571.41736,-1.1444092e-06,13089.41320848465,inf,[-11.416  45.849  64.814 -27.667 -87.337],8232973,1.0,343,2.552364,-85.91318,100.0,,6.5803757,-107.96023972403248,16.13,-4.0814133,85.99004,571.41736,1.0,34300,nan,nan,-inf,571.41736,9.263588,nan,,1.0,100
570.3477,-2.8991699e-06,13092.026577711105,inf,[-11.416  45.849  64.814 -27.667 -87.337],8234582,1.0,344,2.765274,-85.91318,100.0,,7.72394,-107.45026318874818,16.09,-4.3939285,85.99758,570.3477,1.0,34400,nan,nan,-inf,570.3477,8.594078,nan,,1.0,100
536.4117,1.3885498e-05,13094.78381061554,inf,[-11.416  45.849  64.814 -27.667 -87.337],8236286,1.0,345,2.9805999,-85.91318,100.0,,8.973729,-107.90608106135477,17.04,-5.0537567,86.50338,536.4117,1.0,34500,nan,nan,-inf,536.4117,7.891716,nan,,1.0,100
553.3292,4.7302246e-06,13097.471007347107,inf,[-11.416  45.849  64.814 -27.667 -87.337],8237940,1.0,346,2.804007,-85.91318,100.0,,7.9418736,-107.5807590803771,16.54,-4.537697,86.3604,553.3292,1.0,34600,nan,nan,-inf,553.3292,8.175957,nan,,1.0,100
547.62006,6.790161e-06,13100.586422920227,inf,[-11.416  45.849  64.814 -27.667 -87.337],8239610,1.0,347,2.7892377,-85.91318,100.0,,7.858416,-107.64645724151671,16.7,-5.0051804,86.465004,547.62006,1.0,34700,nan,nan,-inf,547.62006,6.5699997,nan,,1.0,100
560.5534,8.392334e-06,13103.254518032074,inf,[-11.416  45.849  64.814 -27.667 -87.337],8241255,1.0,348,2.631965,-85.91318,100.0,,6.997214,-108.31002427873013,16.45,-4.062294,86.20211,560.5534,1.0,34800,nan,nan,-inf,560.5534,9.198601,nan,,1.0,100
577.81104,-3.7384034e-06,13105.835304021835,inf,[-11.416  45.849  64.814 -27.667 -87.337],8242848,1.0,349,2.659648,-85.91318,100.0,,7.1451607,-107.62827810867802,15.93,-4.2041397,85.87912,577.81104,1.0,34900,nan,nan,-inf,577.81104,8.140884,nan,,1.0,100
569.86554,2.2888183e-07,13108.459172487259,inf,[-11.416  45.849  64.814 -27.667 -87.337],8244468,1.0,350,2.5829902,-85.91318,100.0,,6.73922,-108.20113067689459,16.2,-3.866188,85.833984,569.86554,1.0,35000,nan,nan,-inf,569.86554,7.607872,nan,,1.0,100
553.7946,-1.5258789e-07,13111.175893068314,inf,[-11.416  45.849  64.814 -27.667 -87.337],8246127,1.0,351,2.9583225,-85.91318,100.0,,8.840059,-108.04599353574051,16.59,-4.3383713,86.352776,553.7946,1.0,35100,nan,nan,-inf,553.7946,8.164497,nan,,1.0,100
574.48944,5.340576e-07,13113.863898992538,inf,[-11.416  45.849  64.814 -27.667 -87.337],8247734,1.0,352,2.8741684,-85.91318,100.0,,8.344279,-108.07966196304174,16.07,-3.7912064,85.71257,574.48944,1.0,35200,nan,nan,-inf,574.48944,9.357399,nan,,1.0,100
566.9256,-1.2969971e-06,13116.52968287468,inf,[-11.416  45.849  64.814 -27.667 -87.337],8249359,1.0,353,2.7873755,-85.91318,100.0,,7.8479085,-108.02151597059446,16.25,-3.986351,86.07517,566.9256,1.0,35300,nan,nan,-inf,566.9256,8.538254,nan,,1.0,100
582.47754,2.4414062e-06,13119.535096645355,inf,[-11.416  45.849  64.814 -27.667 -87.337],8250935,1.0,354,2.5592358,-85.91318,100.0,,6.615841,-107.17894836924974,15.76,-4.340843,85.748055,582.47754,1.0,35400,nan,nan,-inf,582.47754,8.589386,nan,,1.0,100
570.3695,9.231568e-06,13122.19763469696,inf,[-11.416  45.849  64.814 -27.667 -87.337],8252549,1.0,355,2.7856927,-85.91318,100.0,,7.8384743,-107.83586179554874,16.14,-4.386421,85.871956,570.3695,1.0,35500,nan,nan,-inf,570.3695,7.669182,nan,,1.0,100
581.47736,-2.7465821e-06,13124.781259059906,inf,[-11.416  45.849  64.814 -27.667 -87.337],8254137,1.0,356,2.2943785,-85.91318,100.0,,5.3173275,-107.92474232812063,15.88,-3.8781357,85.787895,581.47736,1.0,35600,nan,nan,-inf,581.47736,5.5945587,nan,,1.0,100
569.35187,-5.722046e-06,13127.42550444603,inf,[-11.416  45.849  64.814 -27.667 -87.337],8255757,1.0,357,2.6436887,-85.91318,100.0,,7.059672,-108.10268714826138,16.2,-3.8927002,86.022156,569.35187,1.0,35700,nan,nan,-inf,569.35187,8.357132,nan,,1.0,100
566.8718,-3.5095215e-06,13130.258570432663,inf,[-11.416  45.849  64.814 -27.667 -87.337],8257382,1.0,358,2.5442345,-85.91318,100.0,,6.5384793,-108.01216841670313,16.25,-4.0868454,86.07848,566.8718,1.0,35800,nan,nan,-inf,566.8718,8.204491,nan,,1.0,100
561.4638,6.1035155e-07,13132.915015220642,inf,[-11.416  45.849  64.814 -27.667 -87.337],8259025,1.0,359,2.8447742,-85.91318,100.0,,8.174448,-108.33439141661458,16.43,-4.0966415,86.19633,561.4638,1.0,35900,nan,nan,-inf,561.4638,7.0655975,nan,,1.0,100
553.343,6.4849855e-06,13135.558033704758,inf,[-11.416  45.849  64.814 -27.667 -87.337],8260690,1.0,360,2.6326818,-85.91318,100.0,,7.0010066,-108.40634141707363,16.65,-3.8640137,86.344406,553.343,1.0,36000,nan,nan,-inf,553.343,9.158798,nan,,1.0,100
585.65076,3.6621093e-06,13138.183099985123,inf,[-11.416  45.849  64.814 -27.667 -87.337],8262270,1.0,361,2.4987833,-85.91318,100.0,,6.3070135,-108.0743999718126,15.8,-3.8560104,85.6373,585.65076,1.0,36100,nan,nan,-inf,585.65076,7.2359543,nan,,1.0,100
584.68146,-3.5095215e-06,13140.83736371994,inf,[-11.416  45.849  64.814 -27.667 -87.337],8263848,1.0,362,2.3291516,-85.91318,100.0,,5.479758,-107.73980850444737,15.78,-3.3680267,85.71502,584.68146,1.0,36200,nan,nan,-inf,584.68146,7.935272,nan,,1.0,100
558.36945,9.231568e-06,13143.625590324402,inf,[-11.416  45.849  64.814 -27.667 -87.337],8265496,1.0,363,2.8391438,-85.91318,100.0,,8.1421585,-108.11042174627153,16.48,-4.1078796,85.95763,558.36945,1.0,36300,nan,nan,-inf,558.36945,7.9963684,nan,,1.0,100
559.55865,-3.7384034e-06,13146.725376844406,inf,[-11.416  45.849  64.814 -27.667 -87.337],8267140,1.0,364,2.9148614,-85.91318,100.0,,8.582239,-108.03990989597054,16.44,-4.354637,86.15424,559.55865,1.0,36400,nan,nan,-inf,559.55865,7.202965,nan,,1.0,100
575.1811,8.239746e-06,13149.668745994568,inf,[-11.416  45.849  64.814 -27.667 -87.337],8268741,1.0,365,2.797138,-85.91318,100.0,,7.902977,-107.75093822163015,16.01,-3.4844818,85.62709,575.1811,1.0,36500,nan,nan,-inf,575.1811,7.444626,nan,,1.0,100
557.0428,1.5258789e-07,13152.37516784668,inf,[-11.416  45.849  64.814 -27.667 -87.337],8270388,1.0,366,2.752411,-85.91318,100.0,,7.652306,-107.7791797220836,16.47,-4.5477905,86.09817,557.0428,1.0,36600,nan,nan,-inf,557.0428,8.847168,nan,,1.0,100
552.3322,-3.1280517e-06,13155.501018285751,inf,[-11.416  45.849  64.814 -27.667 -87.337],8272051,1.0,367,3.1015425,-85.91318,100.0,,9.716718,-108.05710672180292,16.63,-4.664139,86.37443,552.3322,1.0,36700,nan,nan,-inf,552.3322,8.286606,nan,,1.0,100
574.1466,-3.967285e-06,13158.157749176025,inf,[-11.416  45.849  64.814 -27.667 -87.337],8273660,1.0,368,2.2458446,-85.91318,100.0,,5.0947733,-108.17014866261707,16.09,-3.778839,85.981995,574.1466,1.0,36800,nan,nan,-inf,574.1466,5.865822,nan,,1.0,100
568.2582,1.3961792e-05,13161.095140218735,inf,[-11.416  45.849  64.814 -27.667 -87.337],8275282,1.0,369,2.772286,-85.91318,100.0,,7.7632284,-108.04920222948462,16.22,-3.9318466,86.04207,568.2582,1.0,36900,nan,nan,-inf,568.2582,9.200142,nan,,1.0,100
553.6202,-8.239746e-06,13163.736245393753,inf,[-11.416  45.849  64.814 -27.667 -87.337],8276943,1.0,370,2.6805675,-85.91318,100.0,,7.2580285,-108.16029179011737,16.61,-4.1961517,86.342476,553.6202,1.0,37000,nan,nan,-inf,553.6202,6.3952255,nan,,1.0,100
563.7695,1.5258789e-06,13166.98219537735,inf,[-11.416  45.849  64.814 -27.667 -87.337],8278574,1.0,371,2.846267,-85.91318,100.0,,8.183044,-107.87249512367192,16.31,-4.2636414,86.05896,563.7695,1.0,37100,nan,nan,-inf,563.7695,8.558426,nan,,1.0,100
559.6943,-8.010864e-06,13169.710135936737,inf,[-11.416  45.849  64.814 -27.667 -87.337],8280208,1.0,372,2.8157446,-85.91318,100.0,,8.008548,-107.31425211342017,16.34,-4.34536,86.21663,559.6943,1.0,37200,nan,nan,-inf,559.6943,8.778099,nan,,1.0,100
574.5793,8.239746e-06,13172.99251627922,inf,[-11.416  45.849  64.814 -27.667 -87.337],8281811,1.0,373,2.7446046,-85.91318,100.0,,7.608931,-107.78838987705069,16.03,-4.1662292,85.90744,574.5793,1.0,37300,nan,nan,-inf,574.5793,9.423096,nan,,1.0,100
559.22845,-3.8146973e-07,13175.75947189331,inf,[-11.416  45.849  64.814 -27.667 -87.337],8283452,1.0,374,2.7726967,-85.91318,100.0,,7.765524,-107.75311186372173,16.41,-4.4886703,86.1094,559.22845,1.0,37400,nan,nan,-inf,559.22845,6.6635513,nan,,1.0,100
556.262,-4.5776366e-07,13178.678726434708,inf,[-11.416  45.849  64.814 -27.667 -87.337],8285114,1.0,375,2.8616655,-85.91318,100.0,,8.271864,-108.75402443812578,16.62,-3.885109,86.26746,556.262,1.0,37500,nan,nan,-inf,556.262,9.585785,nan,,1.0,100
556.94946,4.5776366e-07,13181.698203325272,inf,[-11.416  45.849  64.814 -27.667 -87.337],8286766,1.0,376,2.768039,-85.91318,100.0,,7.739426,-108.13774784514148,16.52,-4.2996597,86.2723,556.94946,1.0,37600,nan,nan,-inf,556.94946,8.834579,nan,,1.0,100
560.08496,-2.2888183e-07,13184.427862644196,inf,[-11.416  45.849  64.814 -27.667 -87.337],8288413,1.0,377,2.597258,-85.91318,100.0,,6.813894,-108.36965623461855,16.47,-4.070305,86.24172,560.08496,1.0,37700,nan,nan,-inf,560.08496,7.1610947,nan,,1.0,100
564.7172,-9.613037e-06,13187.526721715927,inf,[-11.416  45.849  64.814 -27.667 -87.337],8290049,1.0,378,2.629934,-85.91318,100.0,,6.9864163,-108.43205692766003,16.36,-3.8773499,86.09154,564.7172,1.0,37800,nan,nan,-inf,564.7172,9.105682,nan,,1.0,100
582.0046,-1.5258789e-06,13190.261440753937,inf,[-11.416  45.849  64.814 -27.667 -87.337],8291638,1.0,379,2.1207843,-85.91318,100.0,,4.5431747,-108.09796238863501,15.89,-3.6656723,85.79184,582.0046,1.0,37900,nan,nan,-inf,582.0046,5.063492,nan,,1.0,100
554.9593,1.5563965e-05,13193.316748857498,inf,[-11.416  45.849  64.814 -27.667 -87.337],8293290,1.0,380,2.7740607,-85.91318,100.0,,7.7731414,-107.74544493570303,16.52,-4.148445,86.31362,554.9593,1.0,38000,nan,nan,-inf,554.9593,6.642624,nan,,1.0,100
559.94006,-5.569458e-06,13195.96562218666,inf,[-11.416  45.849  64.814 -27.667 -87.337],8294929,1.0,381,2.6542091,-85.91318,100.0,,7.115994,-107.74047387916744,16.39,-4.166992,86.116684,559.94006,1.0,38100,nan,nan,-inf,559.94006,7.7073593,nan,,1.0,100
596.2348,1.0681152e-06,13198.962149858475,inf,[-11.416  45.849  64.814 -27.667 -87.337],8296484,1.0,382,2.1730342,-85.91318,100.0,,4.7697706,-108.05345182516683,15.55,-3.3221207,85.536674,596.2348,1.0,38200,nan,nan,-inf,596.2348,7.6184235,nan,,1.0,100
564.21454,6.790161e-06,13201.752697229385,inf,[-11.416  45.849  64.814 -27.667 -87.337],8298116,1.0,383,2.883082,-85.91318,100.0,,8.396139,-108.03259079518193,16.32,-4.08815,86.12583,564.21454,1.0,38300,nan,nan,-inf,564.21454,8.130615,nan,,1.0,100
569.73627,1.6784668e-06,13204.811458587646,inf,[-11.416  45.849  64.814 -27.667 -87.337],8299734,1.0,384,2.6337466,-85.91318,100.0,,7.006707,-108.02323055325972,16.18,-3.9980774,86.02606,569.73627,1.0,38400,nan,nan,-inf,569.73627,9.102074,nan,,1.0,100
555.19574,-1.6021728e-06,13207.599478960037,inf,[-11.416  45.849  64.814 -27.667 -87.337],8301393,1.0,385,2.9624748,-85.91318,100.0,,8.864873,-108.3186472578177,16.59,-3.9411926,86.29848,555.19574,1.0,38500,nan,nan,-inf,555.19574,9.229866,nan,,1.0,100
557.44696,1.9073486e-06,13210.732213020325,inf,[-11.416  45.849  64.814 -27.667 -87.337],8303042,1.0,386,2.8316045,-85.91318,100.0,,8.099002,-108.00743456302384,16.49,-4.403679,86.270294,557.44696,1.0,38600,nan,nan,-inf,557.44696,7.3788376,nan,,1.0,100
561.10406,-5.1879883e-06,13213.70215845108,inf,[-11.416  45.849  64.814 -27.667 -87.337],8304684,1.0,387,2.6180177,-85.91318,100.0,,6.9232416,-108.19105854481036,16.42,-4.0906296,86.21735,561.10406,1.0,38700,nan,nan,-inf,561.10406,7.537636,nan,,1.0,100
571.66364,8.392334e-07,13216.598663568497,inf,[-11.416  45.849  64.814 -27.667 -87.337],8306299,1.0,388,2.6070344,-85.91318,100.0,,6.865291,-108.16298093196036,16.15,-3.7993164,85.98096,571.66364,1.0,38800,nan,nan,-inf,571.66364,8.551361,nan,,1.0,100
591.53143,-6.2561035e-06,13219.568564653397,inf,[-11.416  45.849  64.814 -27.667 -87.337],8307864,1.0,389,2.0470166,-85.91318,100.0,,4.232613,-107.98617806812479,15.65,-3.3130646,85.55379,591.53143,1.0,38900,nan,nan,-inf,591.53143,6.171959,nan,,1.0,100
576.9764,-6.6375733e-06,13222.533102035522,inf,[-11.416  45.849  64.814 -27.667 -87.337],8309464,1.0,390,2.3949568,-85.91318,100.0,,5.793761,-108.01228481396049,16.0,-3.935257,85.86832,576.9764,1.0,39000,nan,nan,-inf,576.9764,7.800461,nan,,1.0,100
575.94196,-6.1035157e-06,13225.606980800629,inf,[-11.416  45.849  64.814 -27.667 -87.337],8311059,1.0,391,2.6970696,-85.91318,100.0,,7.347686,-107.43054132900652,15.95,-4.473297,85.88686,575.94196,1.0,39100,nan,nan,-inf,575.94196,7.886894,nan,,1.0,100
570.6679,7.6293944e-08,13228.240882873535,inf,[-11.416  45.849  64.814 -27.667 -87.337],8312674,1.0,392,2.8097062,-85.91318,100.0,,7.9742346,-107.9705304179182,16.15,-3.608696,85.99385,570.6679,1.0,39200,nan,nan,-inf,570.6679,9.247673,nan,,1.0,100
572.8265,1.3732911e-06,13231.417404174805,inf,[-11.416  45.849  64.814 -27.667 -87.337],8314284,1.0,393,2.7954507,-85.91318,100.0,,7.8934474,-107.99877518180858,16.1,-3.9101715,85.97686,572.8265,1.0,39300,nan,nan,-inf,572.8265,8.514984,nan,,1.0,100
580.58057,-3.7384034e-06,13234.168977499008,inf,[-11.416  45.849  64.814 -27.667 -87.337],8315873,1.0,394,2.776314,-85.91318,100.0,,7.785768,-107.83564077676556,15.89,-4.037468,85.80523,580.58057,1.0,39400,nan,nan,-inf,580.58057,8.607948,nan,,1.0,100
576.8033,6.1035155e-07,13237.334042549133,inf,[-11.416  45.849  64.814 -27.667 -87.337],8317472,1.0,395,2.4552963,-85.91318,100.0,,6.089377,-107.90420995143205,15.99,-4.0265884,85.86375,576.8033,1.0,39500,nan,nan,-inf,576.8033,7.0108795,nan,,1.0,100
583.9007,-7.476807e-06,13239.946783542633,inf,[-11.416  45.849  64.814 -27.667 -87.337],8319049,1.0,396,2.5293643,-85.91318,100.0,,6.4623117,-107.51904465193397,15.77,-3.817047,85.74856,583.9007,1.0,39600,nan,nan,-inf,583.9007,6.6397552,nan,,1.0,100
568.7293,6.027222e-06,13243.278267383575,inf,[-11.416  45.849  64.814 -27.667 -87.337],8320670,1.0,397,2.4367063,-85.91318,100.0,,5.9974976,-108.06225325693379,16.21,-3.9412231,86.026184,568.7293,1.0,39700,nan,nan,-inf,568.7293,7.6583176,nan,,1.0,100
562.8994,-5.264282e-06,13246.006001472473,inf,[-11.416  45.849  64.814 -27.667 -87.337],8322302,1.0,398,2.8784838,-85.91318,100.0,,8.369377,-107.78063672240658,16.32,-3.9967346,85.97256,562.8994,1.0,39800,nan,nan,-inf,562.8994,8.246788,nan,,1.0,100
577.2082,4.577637e-06,13249.053020238876,inf,[-11.416  45.849  64.814 -27.667 -87.337],8323897,1.0,399,2.2903023,-85.91318,100.0,,5.2984753,-107.66949346936227,15.95,-3.970543,85.87876,577.2082,1.0,39900,nan,nan,-inf,577.2082,7.1587753,nan,,1.0,100
558.9218,-3.2043456e-06,13251.759276390076,inf,[-11.416  45.849  64.814 -27.667 -87.337],8325541,1.0,400,2.6547818,-85.91318,100.0,,7.119093,-107.91654808010472,16.44,-4.2132263,86.1582,558.9218,1.0,40000,nan,nan,-inf,558.9218,7.2958755,nan,,1.0,100
567.6615,-6.2561035e-06,13254.817185401917,inf,[-11.416  45.849  64.814 -27.667 -87.337],8327163,1.0,401,2.7027845,-85.91318,100.0,,7.3787947,-107.93209713477906,16.22,-4.2440186,85.92119,567.6615,1.0,40100,nan,nan,-inf,567.6615,7.8270493,nan,,1.0,100
558.95996,5.41687e-06,13257.61279129982,inf,[-11.416  45.849  64.814 -27.667 -87.337],8328807,1.0,402,2.774304,-85.91318,100.0,,7.7745357,-107.92788130894607,16.44,-4.5880966,86.09152,558.95996,1.0,40200,nan,nan,-inf,558.95996,7.249031,nan,,1.0,100
559.7812,-3.1280517e-06,13260.731952905655,inf,[-11.416  45.849  64.814 -27.667 -87.337],8330454,1.0,403,2.7266698,-85.91318,100.0,,7.5098515,-108.31084415283351,16.47,-3.8459473,86.21845,559.7812,1.0,40300,nan,nan,-inf,559.7812,8.508423,nan,,1.0,100
565.13794,7.5531007e-06,13263.47987151146,inf,[-11.416  45.849  64.814 -27.667 -87.337],8332087,1.0,404,2.678214,-85.91318,100.0,,7.245264,-108.28529994206487,16.33,-4.070198,86.00607,565.13794,1.0,40400,nan,nan,-inf,565.13794,7.432411,nan,,1.0,100
558.38104,1.0681152e-06,13266.739342689514,inf,[-11.416  45.849  64.814 -27.667 -87.337],8333731,1.0,405,2.6366043,-85.91318,100.0,,7.021886,-107.8146577001772,16.44,-4.68589,86.17061,558.38104,1.0,40500,nan,nan,-inf,558.38104,8.576897,nan,,1.0,100
564.3711,1.5258789e-07,13269.68881559372,inf,[-11.416  45.849  64.814 -27.667 -87.337],8335360,1.0,406,2.847957,-85.91318,100.0,,8.192796,-107.83564581404784,16.29,-3.9972687,85.82621,564.3711,1.0,40600,nan,nan,-inf,564.3711,7.3763046,nan,,1.0,100
558.96844,7.095337e-06,13272.911187887192,inf,[-11.416  45.849  64.814 -27.667 -87.337],8337007,1.0,407,2.8141303,-85.91318,100.0,,7.9992847,-108.154429533902,16.47,-4.1739426,86.216515,558.96844,1.0,40700,nan,nan,-inf,558.96844,8.31958,nan,,1.0,100
584.30054,-3.5858154e-06,13275.57153081894,inf,[-11.416  45.849  64.814 -27.667 -87.337],8338582,1.0,408,2.3566904,-85.91318,100.0,,5.610071,-107.43624499354932,15.75,-4.008255,85.72322,584.30054,1.0,40800,nan,nan,-inf,584.30054,5.852249,nan,,1.0,100
567.03094,-7.6293944e-08,13278.834691762924,inf,[-11.416  45.849  64.814 -27.667 -87.337],8340200,1.0,409,2.5265913,-85.91318,100.0,,6.448162,-107.5093586045828,16.18,-4.4592514,86.01767,567.03094,1.0,40900,nan,nan,-inf,567.03094,7.34227,nan,,1.0,100
570.584,6.790161e-06,13281.531688213348,inf,[-11.416  45.849  64.814 -27.667 -87.337],8341815,1.0,410,2.508178,-85.91318,100.0,,6.3544984,-107.95522930252868,16.15,-4.230591,85.98244,570.584,1.0,41000,nan,nan,-inf,570.584,7.3376617,nan,,1.0,100
567.606,4.119873e-06,13284.738311290741,inf,[-11.416  45.849  64.814 -27.667 -87.337],8343434,1.0,411,2.7540824,-85.91318,100.0,,7.6615586,-107.6937712951249,16.19,-4.2261963,86.09028,567.606,1.0,41100,nan,nan,-inf,567.606,8.182205,nan,,1.0,100
566.7625,6.5612794e-06,13287.568514585495,inf,[-11.416  45.849  64.814 -27.667 -87.337],8345057,1.0,412,2.7090929,-85.91318,100.0,,7.4133496,-107.83671966714255,16.23,-4.4700165,86.088905,566.7625,1.0,41200,nan,nan,-inf,566.7625,8.044403,nan,,1.0,100
550.58203,2.9754638e-06,13290.506775856018,inf,[-11.416  45.849  64.814 -27.667 -87.337],8346725,1.0,413,2.713976,-85.91318,100.0,,7.4400797,-108.08654962431274,16.68,-4.5548096,86.42337,550.58203,1.0,41300,nan,nan,-inf,550.58203,6.706238,nan,,1.0,100
550.2981,-4.7302246e-06,13293.406840085983,inf,[-11.416  45.849  64.814 -27.667 -87.337],8348394,1.0,414,2.7966604,-85.91318,100.0,,7.9002776,-108.10513142556438,16.69,-4.8186264,86.32326,550.2981,1.0,41400,nan,nan,-inf,550.2981,7.665512,nan,,1.0,100
551.04205,6.866455e-06,13296.203335762024,inf,[-11.416  45.849  64.814 -27.667 -87.337],8350060,1.0,415,3.0965824,-85.91318,100.0,,9.6856985,-108.02566436244776,16.66,-4.2869034,86.161095,551.04205,1.0,41500,nan,nan,-inf,551.04205,8.303032,nan,,1.0,100
556.60156,2.8991699e-06,13299.138843774796,inf,[-11.416  45.849  64.814 -27.667 -87.337],8351705,1.0,416,2.9486756,-85.91318,100.0,,8.782512,-107.54197206473296,16.45,-4.476303,86.27809,556.60156,1.0,41600,nan,nan,-inf,556.60156,8.308342,nan,,1.0,100
569.57513,-2.670288e-06,13301.865318775177,inf,[-11.416  45.849  64.814 -27.667 -87.337],8353318,1.0,417,2.599012,-85.91318,100.0,,6.82305,-107.61170660514621,16.13,-4.1330795,85.85041,569.57513,1.0,41700,nan,nan,-inf,569.57513,7.557663,nan,,1.0,100
581.8396,-1.0223389e-05,13305.264033317566,inf,[-11.416  45.849  64.814 -27.667 -87.337],8354909,1.0,418,2.4998758,-85.91318,100.0,,6.312531,-108.22413761028336,15.91,-3.6186523,85.75395,581.8396,1.0,41800,nan,nan,-inf,581.8396,9.272064,nan,,1.0,100
562.18085,-3.1280517e-06,13307.967254161835,inf,[-11.416  45.849  64.814 -27.667 -87.337],8356543,1.0,419,2.5003607,-85.91318,100.0,,6.314954,-107.79256456255696,16.34,-4.3589783,86.18962,562.18085,1.0,41900,nan,nan,-inf,562.18085,7.783554,nan,,1.0,100
569.3467,-3.2806397e-06,13310.951531410217,inf,[-11.416  45.849  64.814 -27.667 -87.337],8358160,1.0,420,2.6253912,-85.91318,100.0,,6.962327,-107.87269860923965,16.17,-4.412941,86.01604,569.3467,1.0,42000,nan,nan,-inf,569.3467,7.6483765,nan,,1.0,100
