EpLenMean,EpisodesSoFar,Weights,InitialReturnMax,TimestepsSoFar,ESSClassic,MaxIWNorm,InitialBound,StdIWNorm,EntropyCoefficient,EpRewMean,Iteration,MinIW,ReturnStepMax,ESSRenyi,InitialReturnMin,ReturnMeanIW,MeanIW,MinIWNorm,InitialReturnMean,ReturnStepMaxmin,EpThisIter,MeanIWNorm,TimeElapsed,MaxIW,EmpiricalD2,MeanEntropy,Bound,InitialReturnStd,J_sample_variance,StdIW
50.93,37100,[ 0.753  0.52   3.358 -2.564 41.862],36.538445,2030868,100.0,0.01,9.62615e-06,9.313226e-10,,-135.8984375611534,371,1.0,100.0,100.0,-9.423096,9.62615e-06,1.0,0.01,9.57489e-06,93.72885,100,0.009999999,4477.835317373276,1.0,1.0,43.281235,9.62615e-06,8.121094,66.61835,
52.26,37200,[ 0.753  0.52   3.358 -2.564 41.862],26.541504,2036094,57.307854,0.04532771,9.3877316e-07,0.008902894,,-137.83422287768013,372,0.07003287,100.0,37.53512,-8.044624,0.5272906,1.0314883,0.00070032873,9.155273e-07,93.97686,100,0.010314885,4488.840181112289,4.532771,2.6641717,43.35886,0.5272906,6.7450156,116.69987,0.8902895
53.93,37300,[ 0.753  0.52   3.358 -2.564 41.94 ],27.266956,2041487,1.8549018,1.5342599,-6.303191e-06,0.15247357,,-138.99204861611176,373,0.0014995271,100.0,7.9733746e-07,-8.154747,24.559855,2.096142,1.4995271e-05,-6.3705443e-06,94.31412,100,0.020961422,4500.3021941185,153.426,125417410.0,43.5595,24.559855,7.450642,69627.414,15.247356
51.73,37400,[ 0.753  0.52   3.358 -2.564 42.139],38.44338,2046660,40.83207,0.1257573,-3.4943223e-06,0.013502285,,-137.62859201164937,374,0.07288853,100.0,56.890667,-8.072571,0.4177697,1.121669,0.0007288853,-3.4713746e-06,94.15618,100,0.011216689,4512.183298826218,12.57573,1.7577575,43.48382,0.4177697,6.856184,92.34267,1.3502284
53.38,37500,[ 0.753  0.52   3.358 -2.564 42.065],41.40607,2051998,91.87038,0.022844778,2.8833747e-06,0.0030007854,,-138.23099647006867,375,0.32454473,100.0,90.62456,-8.54039,0.19094816,1.0087597,0.0032454473,2.822876e-06,93.82216,100,0.010087597,4523.713288068771,2.284478,1.1034536,43.51435,0.19094816,8.465918,90.5337,0.30007857
50.59,37600,[ 0.753  0.52   3.358 -2.564 42.094],30.473862,2057057,35.206726,0.08646858,7.7039e-06,0.014150245,,-136.1120422052979,376,0.016425863,100.0,3.7056437,-8.568481,0.34138638,1.0430661,0.00016425863,7.743835e-06,93.92902,100,0.010430661,4534.6520574092865,8.646858,26.985865,43.628,0.34138638,7.612705,105.69191,1.4150245
46.32,37700,[ 0.753  0.52   3.358 -2.564 42.211],21.340874,2061689,2.3522153,0.7540547,1.0803342e-06,0.07571669,,-133.8019647442961,377,4.1059344e-08,100.0,,-7.7083206,10.6002035,1.1751653,4.1059345e-10,1.1444092e-06,93.65156,100,0.011751655,4544.706393957138,75.40547,inf,43.936787,10.6002035,6.4014554,9924.949,7.57167
51.68,37800,[ 0.753  0.52   3.358 -2.564 42.516],34.34261,2066857,69.78034,0.046932593,-4.6640635e-06,0.006661539,,-137.59902050070394,378,0.24976146,100.0,62.695873,-7.950569,0.4689039,1.0122701,0.0024976146,-4.615784e-06,93.797646,100,0.0101227,4556.389809370041,4.6932592,1.5950013,43.99715,0.4689039,7.470513,100.016426,0.66615397
59.91,37900,[ 0.753  0.52   3.358 -2.564 42.576],24.564178,2072848,6.6568356,0.38269943,-2.30968e-06,0.038654283,,-144.45417526826685,379,0.00162166,100.0,0.0047458643,-8.221619,5.298212,1.0322627,1.62166e-05,-2.4414062e-06,94.67848,100,0.010322627,4568.538675546646,38.269943,21070.977,44.155334,5.298212,7.772772,4540.6797,3.865428
49.93,38000,[ 0.753  0.52   3.358 -2.564 42.734],45.026108,2077841,11.877297,0.33169562,3.9562583e-06,0.035122186,,-135.63259732441952,380,0.00033806788,100.0,12.4231,-8.446518,3.1819937,1.2894263,3.3806787e-06,3.967285e-06,93.78574,100,0.012894262,4579.620809316635,33.169563,8.0495205,44.016586,3.1819937,7.7492485,1354.0382,3.512219
55.47,38100,[ 0.753  0.52   3.358 -2.564 42.598],32.12665,2083388,1.0164069,85.35446,3.5762787e-07,8.4920635,,-139.6564237849469,381,2.4390674e-17,100.0,2.1195792e-09,-9.5731125,684.83185,86.05289,2.4390674e-19,4.196167e-07,94.186165,100,0.8605289,4591.5218143463135,8535.446,47179180000.0,43.667564,684.83185,8.00043,47246172.0,849.20636
54.63,38200,[ 0.753  0.52   3.358 -2.564 42.246],21.112473,2088851,100.0,0.01,1.3835728e-05,9.313226e-10,,-140.784468387603,382,1.0,100.0,100.0,-7.9953156,1.3835728e-05,1.0,0.01,1.3885498e-05,94.26059,100,0.009999999,4604.0998747348785,1.0,1.0,43.667564,1.3835728e-05,6.2767487,39.795525,
56.82,38300,[ 0.753  0.52   3.358 -2.564 42.246],29.460129,2094533,75.85046,0.027764669,-3.1292439e-06,0.0060423445,,-140.31180257580561,383,0.16698869,100.0,66.50351,-9.711525,0.24787179,1.0708536,0.0016698869,-3.1280517e-06,94.31451,100,0.010708536,4615.92312169075,2.7764668,1.5036801,43.71857,0.24787179,7.6125975,94.54877,0.60423446
56.11,38400,[ 0.753  0.52   3.358 -2.564 42.299],31.300945,2100144,33.074806,0.13343967,-8.150935e-06,0.01780002,,-141.9524684254471,384,0.02401519,100.0,12.246602,-8.038673,1.1855578,1.2513373,0.0002401519,-8.049011e-06,94.26425,100,0.012513374,4627.8248295784,13.343968,8.16553,43.81605,1.1855578,7.2248836,639.8409,1.7800022
54.6,38500,[ 0.753  0.52   3.358 -2.564 42.4  ],26.020187,2105604,75.1758,0.04341913,-4.8801303e-06,0.005937598,,-140.42507650558986,385,0.2157403,100.0,68.60894,-8.683685,0.39860573,1.0332662,0.002157403,-4.9591063e-06,94.20502,100,0.010332662,4639.980508089066,4.341913,1.457536,43.874245,0.39860573,7.032281,63.413864,0.59375983
61.04,38600,[ 0.753  0.52   3.358 -2.564 42.453],27.077126,2111708,25.091648,0.20850387,1.5944242e-06,0.023593223,,-144.12392627137407,386,0.013376718,100.0,5.9162025,-10.202621,2.95785,1.3654844,0.00013376719,1.6021728e-06,94.60073,100,0.013654842,4652.987819433212,20.850388,16.902735,43.96967,2.95785,8.639147,573.825,2.3593223
60.64,38700,[ 0.753  0.52   3.358 -2.564 42.553],22.353546,2117772,53.27915,0.051164534,-9.760261e-07,0.009488647,,-144.09701175480077,387,0.029838175,100.0,56.190594,-9.1638565,0.6376963,1.0132755,0.00029838172,-9.155273e-07,94.58608,100,0.010132755,4665.872470617294,5.1164536,1.7796572,43.90606,0.6376963,7.322309,138.70793,0.94886476
50.18,38800,[ 0.753  0.52   3.358 -2.564 42.486],28.839893,2122790,12.687417,0.24910325,8.940697e-07,0.029252259,,-135.16477992427275,388,0.00027259294,100.0,2.1730826,-8.961815,7.611809,1.1150842,2.7259293e-06,8.392334e-07,93.873146,100,0.011150841,4676.409751653671,24.910326,46.01758,43.730175,7.611809,8.033602,5366.6895,2.9252262
56.64,38900,[ 0.753  0.52   3.358 -2.564 42.309],42.111366,2128454,37.52031,0.11296617,-1.3101846e-05,0.014963548,,-139.83389085929878,389,0.0014743544,100.0,22.501783,-9.760132,1.9813454,1.1595738,1.4743544e-05,-1.3122559e-05,94.06428,100,0.011595738,4688.004203557968,11.2966175,4.4440923,43.62494,1.9813454,8.281575,399.29456,1.4963548
55.43,39000,[ 0.753  0.52   3.358 -2.564 42.205],31.98972,2133997,66.83531,0.053868864,-5.2154064e-06,0.0079355985,,-140.31800565677776,390,0.19363564,100.0,64.349236,-8.908508,0.5763149,1.1265349,0.0019363564,-5.1879883e-06,94.220245,100,0.01126535,4699.61119222641,5.3868866,1.5540199,43.683796,0.5763149,8.139565,173.73964,0.79355985
47.82,39100,[ 0.753  0.52   3.358 -2.564 42.261],21.096123,2138779,25.613201,0.114557505,3.054738e-07,0.021162879,,-134.9648818243064,391,0.008351353,100.0,11.693017,-7.4711227,2.8973637,1.2418205,8.351353e-05,3.0517577e-07,93.6392,100,0.012418205,4709.234913349152,11.45575,8.552113,43.534954,2.8973637,5.844657,258.61795,2.1162882
58.49,39200,[ 0.753  0.52   3.358 -2.564 42.119],36.3099,2144628,18.119104,0.12677361,-1.0997057e-05,0.016635956,,-144.40704069736995,392,4.3006075e-06,100.0,2.0048354,-7.992752,3.9274387,0.7825729,4.3006075e-08,-1.1062622e-05,94.158554,100,0.0078257285,4720.086790084839,12.6773615,49.87941,43.38988,3.9274387,7.233548,2150.7761,1.6635957
55.55,39300,[ 0.753  0.52   3.358 -2.564 41.97 ],29.25698,2150183,76.56472,0.028163623,-3.784895e-06,0.005550241,,-140.6559585687764,393,0.16347796,100.0,65.10392,-8.880661,0.34658498,1.0032088,0.0016347795,-3.890991e-06,94.23021,100,0.010032088,4731.226229429245,2.8163624,1.5360057,43.448826,0.34658498,7.251328,80.24339,0.5550241
56.21,39400,[ 0.753  0.52   3.358 -2.564 42.027],44.865868,2155804,79.28813,0.035951536,-4.425645e-06,0.0053421864,,-140.04017229406927,394,0.28990194,100.0,80.76331,-9.438858,0.24149142,1.045234,0.0028990193,-4.4250487e-06,94.01732,100,0.010452339,4742.233022928238,3.5951538,1.238186,43.40336,0.24149142,9.119751,105.63187,0.53421867
55.29,39500,[ 0.753  0.52   3.358 -2.564 41.983],36.393654,2161333,98.73208,0.0133836735,1.6093254e-06,0.0011423483,,-138.20307053330617,395,0.74020016,100.0,98.48867,-10.104462,0.02885437,1.008054,0.0074020014,1.4495849e-06,94.23484,100,0.010080541,4752.795480966568,1.3383673,1.0153452,43.390045,0.02885437,8.7627125,78.0431,0.11423481
59.22,39600,[ 0.753  0.52   3.358 -2.564 41.971],23.241318,2167255,7.216482,0.30777285,5.973503e-06,0.031243619,,-143.4471618630261,396,2.2151895e-07,100.0,1.1068183,-9.636269,5.1665893,0.871342,2.2151894e-09,6.027222e-06,94.42098,100,0.0087134205,4763.772683143616,30.777285,90.34906,43.20719,5.1665893,7.1261253,3835.622,3.1243618
55.53,39700,[ 0.753  0.52   3.358 -2.564 41.791],31.524185,2172808,nan,,-4.0084124e-06,,,-139.87433748308217,397,,100.0,,-8.654121,,,,-3.967285e-06,93.97026,100,,4774.25341796875,,inf,40.70709,,8.035909,,
50.27,39800,[ 0.753  0.52   3.358 -2.564 39.291],25.4654,2177835,5.7623663,0.47071934,4.835427e-06,0.065752536,,-135.72821972128787,398,0.002665793,100.0,7.217784e-06,-8.318474,8.948705,1.6259259,2.665793e-05,4.7302246e-06,93.96025,100,0.016259259,4783.559450387955,47.071934,13854668.0,40.906498,8.948705,7.2491627,4533.221,6.5752544
59.95,39900,[ 0.753  0.52   3.358 -2.564 39.489],24.005447,2183830,100.0,0.01,7.972121e-06,9.313226e-10,,-143.7235644093746,399,1.0,100.0,100.0,-8.860245,7.972121e-06,1.0,0.01,7.93457e-06,94.59943,100,0.009999999,4795.017474889755,1.0,1.0,40.906498,7.972121e-06,7.36779,54.832657,
59.81,40000,[ 0.753  0.52   3.358 -2.564 39.489],28.22778,2189811,14.862835,0.23520562,1.66893e-06,0.025079332,,-143.09985576306426,400,0.0003985739,100.0,0.18465416,-9.71154,1.5765984,1.0478696,3.985739e-06,1.6784668e-06,94.560745,100,0.010478694,4806.32697224617,23.520563,541.5529,41.030437,1.5765984,8.050908,674.8793,2.5079334
53.36,40100,[ 0.753  0.52   3.358 -2.564 39.609],28.072563,2195147,48.64084,0.06434875,1.3113022e-05,0.011392288,,-138.9193442583905,401,0.017475104,100.0,38.411068,-8.716019,1.2269374,1.1086707,0.00017475104,1.3198853e-05,94.066864,100,0.011086707,4817.150802850723,6.4348755,2.6034162,40.937252,1.2269374,8.117239,291.39804,1.1392288
63.5,40200,[ 0.753  0.52   3.358 -2.564 39.517],25.971085,2201497,45.903713,0.08100383,4.798174e-06,0.009661477,,-145.9395569610825,402,0.021967744,100.0,26.016893,-9.47142,0.861501,0.8899872,0.00021967744,4.653931e-06,94.77643,100,0.008899872,4829.001234531403,8.100383,3.8436565,41.016563,0.861501,8.295969,124.76415,0.9661477
54.52,40300,[ 0.753  0.52   3.358 -2.564 39.6  ],34.31222,2206949,93.186325,0.016951561,-2.0563602e-06,0.0027622234,,-138.6403053826632,403,0.4159915,100.0,93.30663,-8.980576,0.095014185,1.0215132,0.004159915,-1.9836425e-06,93.98558,100,0.010215131,4839.336778879166,1.6951561,1.0717351,40.996063,0.095014185,8.470189,71.71374,0.27622232
60.82,40400,[ 0.753  0.52   3.358 -2.564 39.574],55.13732,2213031,31.26942,0.1307305,-9.804964e-06,0.015005601,,-142.9152205029466,404,0.009060019,100.0,17.535816,-10.3337555,0.44086993,1.0121347,9.060019e-05,-9.841919e-06,94.33854,100,0.010121348,4850.711049556732,13.07305,5.702615,41.081177,0.44086993,10.190092,568.09393,1.50056
53.93,40500,[ 0.753  0.52   3.358 -2.564 39.664],28.457035,2218424,88.226715,0.031222967,1.4610589e-05,0.0034469762,,-139.2894459432057,405,0.47403628,100.0,89.74984,-7.922859,0.08404674,0.9436027,0.0047403625,1.4533996e-05,94.1735,100,0.009436025,4861.51043176651,3.1222968,1.1142081,41.11037,0.08404674,6.8668833,49.10177,0.34469765
49.77,40600,[ 0.753  0.52   3.358 -2.564 39.694],26.661339,2223401,100.0,0.01,8.255243e-06,9.313226e-10,,-135.59819510232066,406,1.0,100.0,100.0,-8.974304,8.255243e-06,1.0,0.01,8.239746e-06,93.82373,100,0.009999999,4870.977895736694,1.0,1.0,41.11037,8.255243e-06,7.687645,59.696857,
64.07,40700,[ 0.753  0.52   3.358 -2.564 39.694],25.691994,2229808,100.0,0.01,7.8082085e-06,9.313226e-10,,-146.66874973798022,407,1.0,100.0,100.0,-9.784103,7.8082085e-06,1.0,0.01,7.858276e-06,94.75968,100,0.009999999,4883.090669393539,1.0,1.0,41.11037,7.8082085e-06,7.6297116,58.800507,
53.6,40800,[ 0.753  0.52   3.358 -2.564 39.694],27.185452,2235168,100.0,0.01,2.8163195e-06,9.313226e-10,,-138.09694924074233,408,1.0,100.0,100.0,-8.895348,2.8163195e-06,1.0,0.01,2.9373168e-06,93.936676,100,0.009999999,4893.202302455902,1.0,1.0,41.11037,2.8163195e-06,7.061219,50.364464,
50.9,40900,[ 0.753  0.52   3.358 -2.564 39.694],24.255005,2240258,91.16838,0.02021898,5.0216913e-06,0.0030838295,,-137.24659813710676,409,0.20593229,100.0,90.09507,-7.637108,0.1139961,0.99081403,0.0020593228,5.1116945e-06,93.86527,100,0.009908141,4902.837357282639,2.021898,1.1099386,41.078922,0.1139961,6.4352865,59.651386,0.30838293
53.46,41000,[ 0.753  0.52   3.358 -2.564 39.662],21.951668,2245604,82.53628,0.024385026,5.595386e-06,0.004510534,,-139.48452014195348,410,0.142407,100.0,80.57938,-8.129852,0.1582374,0.9805777,0.00142407,5.569458e-06,93.84046,100,0.009805777,4913.587436199188,2.4385026,1.2410123,41.03425,0.1582374,6.291816,63.09442,0.4510534
59.8,41100,[ 0.753  0.52   3.358 -2.564 39.616],38.932526,2251584,43.951157,0.0857453,-7.4990094e-06,0.01243217,,-143.14997503933114,411,0.003897706,100.0,22.798632,-9.764732,1.8191413,1.1009022,3.897706e-05,-7.476807e-06,94.40169,100,0.011009022,4924.727564573288,8.57453,4.386228,40.93445,1.8191413,8.20684,481.603,1.2432171
54.88,41200,[ 0.753  0.52   3.358 -2.564 39.514],33.925133,2257072,51.61064,0.06952294,1.1648983e-05,0.010180469,,-140.67322024894747,412,0.027683629,100.0,47.911537,-8.001175,0.27879375,1.0513865,0.00027683628,1.1787414e-05,93.873436,100,0.010513864,4935.126226425171,6.952294,2.08718,40.847748,0.27879375,7.75884,135.44797,1.0180467
58.85,41300,[ 0.753  0.52   3.358 -2.564 39.432],30.47614,2262957,96.48896,0.018066332,-8.1956387e-07,0.0018956475,,-143.00655189362757,413,0.67377996,100.0,95.68725,-8.66391,0.058395147,0.99375504,0.0067377994,-8.010864e-07,94.34041,100,0.009937551,4946.5595490932465,1.8066332,1.0450714,40.87193,0.058395147,7.891295,71.08376,0.18956475
55.59,41400,[ 0.753  0.52   3.358 -2.564 39.451],25.25399,2268516,76.78987,0.029928945,-1.1995435e-06,0.0055816188,,-141.2217430527431,414,0.15211686,100.0,70.81621,-8.105843,0.12267727,1.0152509,0.0015211686,-1.1444092e-06,94.34906,100,0.010152508,4957.488360643387,2.9928946,1.412106,40.921684,0.12267727,7.4855447,96.13444,0.5581619
55.77,41500,[ 0.753  0.52   3.358 -2.564 39.502],25.631447,2274093,59.096752,0.043703623,2.488494e-06,0.008480789,,-140.25956330069295,415,0.04755883,100.0,52.45978,-8.373161,0.22676404,1.0193872,0.00047558828,2.4414062e-06,94.21103,100,0.010193872,4967.90634727478,4.3703623,1.9062222,40.843998,0.22676404,7.7533126,90.308365,0.84807897
55.93,41600,[ 0.753  0.52   3.358 -2.564 39.427],31.695164,2279686,84.2894,0.029448424,4.1127205e-06,0.003951394,,-139.5785249873876,416,0.25744313,100.0,82.30342,-9.915527,0.10081339,0.91525096,0.0025744312,4.0817263e-06,94.245964,100,0.009152508,4978.605704784393,2.9448423,1.2150164,40.88737,0.10081339,8.547554,60.45336,0.3951394
57.63,41700,[ 0.753  0.52   3.358 -2.564 39.466],44.71788,2285449,96.5476,0.015681338,4.544854e-06,0.0018832776,,-140.6498918428688,417,0.58829594,100.0,96.342445,-9.40358,0.04260321,0.9959202,0.0058829593,4.577637e-06,94.44731,100,0.009959202,4989.551790475845,1.5681338,1.0379641,40.90525,0.04260321,8.96573,93.892845,0.18832774
60.24,41800,[ 0.753  0.52   3.358 -2.564 39.483],42.04161,2291473,48.93182,0.081186034,-1.1697412e-06,0.01114502,,-141.8203471774651,418,0.01625352,100.0,25.622408,-10.518532,1.1378285,1.0909412,0.0001625352,-1.1825562e-06,94.581345,100,0.010909412,5000.678745985031,8.118604,3.902834,40.800877,1.1378285,9.840568,494.40118,1.1145021
51.7,41900,[ 0.753  0.52   3.358 -2.564 39.385],28.022339,2296643,46.85081,0.08475215,-3.2931566e-06,0.011795198,,-137.5363684376675,419,0.01068672,100.0,35.85789,-8.007584,1.966791,1.1074281,0.0001068672,-3.2043456e-06,94.00813,100,0.01107428,5010.609719514847,8.475215,2.7887864,40.704117,1.966791,7.2642436,342.5008,1.1795198
58.32,42000,[ 0.753  0.52   3.358 -2.564 39.288],25.412842,2302475,86.69035,0.0288071,-9.52743e-06,0.0039067958,,-143.57161232175764,420,0.3881611,100.0,79.57037,-8.252678,0.28103647,0.9970629,0.003881611,-9.613037e-06,94.39698,100,0.009970629,5022.572585582733,2.8807101,1.2567492,40.749245,0.28103647,7.1089954,73.098915,0.39067957
56.52,42100,[ 0.753  0.52   3.358 -2.564 39.329],23.59671,2308127,41.525673,0.066755325,3.2037497e-06,0.012663857,,-141.69040734571604,421,0.0068593966,100.0,29.697453,-8.636436,0.53193426,1.0671897,6.859397e-05,3.2806397e-06,94.23705,100,0.010671896,5034.013288974762,6.6755323,3.3672922,40.6444,0.53193426,6.471521,132.39162,1.2663856
50.06,42200,[ 0.753  0.52   3.358 -2.564 39.228],50.555927,2313133,96.91021,0.015703728,6.5416098e-06,0.0017634615,,-135.1759354466473,422,0.6187034,100.0,96.71196,-9.207001,0.03673646,0.98761505,0.0061870343,6.5231325e-06,93.61836,100,0.009876152,5043.610897302628,1.5703728,1.0339983,40.625946,0.03673646,8.999198,88.09802,0.17634614
57.59,42300,[ 0.753  0.52   3.358 -2.564 39.209],25.07161,2318892,3.4167626,0.8290679,-1.3440847e-05,0.08465995,,-140.43464337505378,423,0.00049930613,100.0,0.008069556,-9.670273,13.102444,1.5923352,4.9930613e-06,-1.3427734e-05,94.5766,100,0.015923351,5054.193326473236,82.90679,12392.256,40.780495,13.102444,8.523426,16593.256,8.465994
58.62,42400,[ 0.753  0.52   3.358 -2.564 39.36 ],43.349854,2324754,26.521742,0.11582124,-1.1101365e-06,0.017066333,,-144.03011433077359,424,0.028985977,100.0,0.21596952,-8.075386,2.9903593,1.0253257,0.00028985977,-1.1444092e-06,94.08648,100,0.010253256,5066.255328655243,11.582125,463.02832,40.89383,2.9903593,8.05271,1420.5532,1.7066333
56.48,42500,[ 0.753  0.52   3.358 -2.564 39.477],29.03381,2330402,1.3702928,4.4263554,3.196299e-06,0.44125402,,-141.71298586551174,425,9.106782e-06,100.0,4.8677816e-08,-8.53064,52.498043,5.201056,9.106782e-08,3.1661987e-06,94.17804,100,0.05201055,5076.801317453384,442.63556,2054323800.0,41.109356,52.498043,6.872705,288991.5,44.125404
51.34,42600,[ 0.753  0.52   3.358 -2.564 39.69 ],21.551086,2335536,100.0,0.01,-7.4207783e-06,9.313226e-10,,-137.32018910390835,426,1.0,100.0,100.0,-8.813477,-7.4207783e-06,1.0,0.01,-7.400513e-06,93.82552,100,0.009999999,5087.505994319916,1.0,1.0,41.109356,-7.4207783e-06,6.7731586,46.33907,
51.02,42700,[ 0.753  0.52   3.358 -2.564 39.69 ],32.65143,2340638,84.953255,0.03494833,-4.827976e-06,0.0042467345,,-136.76470477235372,427,0.31620416,100.0,83.43607,-8.34465,0.28856868,1.0090758,0.0031620415,-4.7302246e-06,93.967636,100,0.010090757,5097.105030059814,3.494833,1.1985223,41.15227,0.28856868,7.9282136,120.7467,0.42467344
49.14,42800,[ 0.753  0.52   3.358 -2.564 39.73 ],21.286285,2345552,97.18008,0.017218377,7.599592e-07,0.0016930952,,-135.59189614843007,428,0.61676407,100.0,96.623955,-8.768845,0.039623618,0.9939209,0.0061676404,6.8664554e-07,93.92111,100,0.00993921,5107.378171443939,1.7218378,1.03494,41.16869,0.039623618,6.5464797,42.536972,0.16930953
53.27,42900,[ 0.753  0.52   3.358 -2.564 39.748],26.457176,2350879,24.477581,0.14607592,1.3284385e-05,0.020238955,,-139.24259863244652,429,3.9003942e-05,100.0,8.41659,-8.44696,1.7976273,1.1522174,3.9003942e-07,1.3275147e-05,93.90268,100,0.011522171,5117.553303480148,14.607593,11.881296,41.027256,1.7976273,6.924682,265.5848,2.0238957
50.81,43000,[ 0.753  0.52   3.358 -2.564 39.605],24.068771,2355960,48.604626,0.06990109,3.5464764e-06,0.00977993,,-137.233976385731,430,0.0021528297,100.0,28.301134,-8.361107,1.1934189,0.95106995,2.1528296e-05,3.5858154e-06,93.96627,100,0.0095107,5127.039184808731,6.990109,3.5334272,40.910065,1.1934189,6.4510765,207.5466,0.977993
54.21,43100,[ 0.753  0.52   3.358 -2.564 39.494],26.569496,2361381,22.832031,0.114818685,-5.5506825e-06,0.013860369,,-138.576394893655,431,0.0002934217,100.0,0.11482023,-9.088913,0.7767269,0.7539257,2.934217e-06,-5.645752e-06,94.315285,100,0.007539257,5136.973207950592,11.481869,870.9267,40.748997,0.7767269,8.034811,229.3564,1.386037
47.05,43200,[ 0.753  0.52   3.358 -2.564 39.327],20.129509,2366086,100.0,0.01,7.987022e-06,9.313226e-10,,-133.90272972313204,432,1.0,100.0,100.0,-7.645439,7.987022e-06,1.0,0.01,8.010864e-06,93.7359,100,0.009999999,5146.028862476349,1.0,1.0,40.748997,7.987022e-06,5.6892877,32.69494,
52.37,43300,[ 0.753  0.52   3.358 -2.564 39.327],35.55724,2371323,1.6234567,2.678562,-2.592802e-06,0.26640496,,-137.29974998354166,433,1.2721054e-07,100.0,0.0070043243,-8.582474,12.4666195,3.4222906,1.2721054e-09,-2.5177003e-06,93.756546,100,0.03422291,5155.865497112274,267.8562,14276.895,40.51657,12.4666195,8.216895,22359.723,26.640497
51.49,43400,[ 0.753  0.52   3.358 -2.564 39.1  ],32.042545,2376472,70.477875,0.034709442,-8.940697e-08,0.006514197,,-136.87111518296086,434,0.068380296,100.0,61.038166,-8.6050415,0.6646794,1.0064993,0.00068380294,-3.8146972e-08,93.91059,100,0.010064992,5166.31893157959,3.4709444,1.6383193,40.45212,0.6646794,8.500073,165.56377,0.6514197
50.11,43500,[ 0.753  0.52   3.358 -2.564 39.031],25.923058,2381483,65.416336,0.04029777,-7.599592e-06,0.0068844017,,-136.87233927060953,435,0.0145732295,100.0,48.49402,-7.485237,0.45143738,0.9468338,0.0001457323,-7.5531007e-06,94.05101,100,0.009468337,5176.237011194229,4.029777,2.06211,40.360374,0.45143738,6.728913,105.66104,0.6884402
50.35,43600,[ 0.753  0.52   3.358 -2.564 38.944],29.15818,2386518,5.3480372,0.5125716,3.8444996e-06,0.052714195,,-136.77117681254464,436,4.4008826e-05,100.0,0.55068547,-7.8255844,5.615889,1.2530258,4.4008826e-07,3.8146973e-06,93.81126,100,0.012530258,5185.485546350479,51.25716,181.59187,40.171886,5.615889,7.2037997,4822.5845,5.2714205
67.16,43700,[ 0.753  0.52   3.358 -2.564 38.753],30.96283,2393234,100.0,0.01,-1.0088086e-05,9.313226e-10,,-148.24664105824073,437,1.0,100.0,100.0,-10.342705,-1.0088086e-05,1.0,0.01,-1.0070801e-05,94.92574,100,0.009999999,5196.7313821315765,1.0,1.0,40.171886,-1.0088086e-05,8.598371,74.67876,
56.27,43800,[ 0.753  0.52   3.358 -2.564 38.753],21.608192,2398861,37.520226,0.09278849,8.940697e-08,0.015716327,,-142.48821166506067,438,0.004294237,100.0,9.385043,-7.5298386,0.7508601,1.2179068,4.294237e-05,1.5258789e-07,94.3921,100,0.012179069,5205.936935186386,9.278849,10.6552515,40.265816,0.7508601,6.1794205,193.2535,1.5716326
53.69,43900,[ 0.753  0.52   3.358 -2.564 38.848],35.142204,2404230,99.36548,0.013069652,4.813075e-06,0.0007993408,,-139.3921161239412,439,0.7664605,100.0,99.182816,-8.364517,0.011508048,1.0002718,0.0076646046,4.8065185e-06,93.838684,100,0.010002718,5215.196626186371,1.3069652,1.0082392,40.277435,0.011508048,6.99299,51.095177,0.079934075
56.38,44000,[ 0.753  0.52   3.358 -2.564 38.856],20.490807,2409868,4.5403085,0.5735014,-7.942319e-06,0.07716862,,-142.96468261625358,440,0.0028937792,100.0,1.2723083e-11,-7.6984024,9.969344,1.6829585,2.8937791e-05,-8.010864e-06,94.51317,100,0.016829586,5224.665680170059,57.35014,7859730400000.0,40.453365,9.969344,6.2269645,11860.78,7.7168627
58.14,44100,[ 0.753  0.52   3.358 -2.564 39.036],22.459236,2415682,12.546473,0.25044194,-1.0475516e-05,0.028885696,,-143.10063791429377,441,0.00022985558,100.0,3.6103866e-06,-8.287041,3.4371161,1.0940949,2.2985557e-06,-1.0528564e-05,94.58691,100,0.01094095,5235.696465730667,25.044195,27697866.0,40.60939,3.4371161,6.9980364,1231.4576,2.8885696
58.13,44200,[ 0.753  0.52   3.358 -2.564 39.191],39.765305,2421495,2.728392,0.7443775,2.9206276e-06,0.07409108,,-141.72413778578542,442,1.7016826e-05,100.0,0.24639866,-9.091591,14.884973,1.24087,1.7016825e-07,2.9754638e-06,94.30395,100,0.012408699,5245.682884454727,74.43775,405.84637,40.43655,14.884973,9.377492,27649.816,7.409109
52.69,44300,[ 0.753  0.52   3.358 -2.564 39.016],26.174702,2426764,11.046732,0.2640083,-2.4735928e-06,0.028063444,,-136.4970677542355,443,0.0058968384,100.0,0.12975682,-9.508888,5.177149,0.98895586,5.8968384e-05,-2.5558472e-06,93.81944,100,0.009889557,5254.193381071091,26.400833,770.67236,40.581154,5.177149,7.660598,4866.8916,2.806344
55.14,44400,[ 0.753  0.52   3.358 -2.564 39.163],26.768166,2432278,26.628988,0.12658514,3.8444996e-06,0.015580303,,-140.5679348336461,444,0.020433897,100.0,1.8900185,-8.368645,1.9516968,0.9386226,0.00020433897,3.8146973e-06,93.90457,100,0.009386226,5263.186906814575,12.658515,52.909534,40.70218,1.9516968,6.950148,251.27666,1.5580304
