EpRewMean,InitialReturnStd,MinD2w0t,InitialBound,EpThisIter,MeanEntropy,ReturnStepMax,MeanD2w0t,ReturnStepMaxmin,InitialReturnMin,MeanIW,Iteration,Bound,InitialReturnMean,J_sample_variance,TimeElapsed,InitialReturnMax,ReturnMeanIW,MaxIW,TimestepsSoFar,EpisodesSoFar,StdIW,EpLenMean,EmpiricalD2,Weights,StdD2w0t,MinIW,MaxD2w0t
-107.09533202769695,1.9947491,,616.9942,100,-0.5879044,100.0,69359.484,85.04463,-4.3606873,67.19996,408,35324.258,-2.0599366e-06,123347680000.0,3417.464729309082,5.5438766,35324.258,6957.0864,653928,40800,679.07965,14.97,30893360.0,[-0.383  1.153  0.113  0.211 -2.003],2847713.0,1.3994487e-08,265961700.0
-106.66492480844995,1.9872981,,610.83777,100,-0.60029095,100.0,153328.19,85.18213,-3.7305908,1.8558984,409,1099.2421,5.0354006e-06,24961162.0,3427.8858501911163,6.809204,1099.2421,90.52363,655433,40900,8.685746,15.05,19095536.0,[-0.4    1.125  0.103  0.21  -2.007],8435126.0,1.8907609e-07,974974400.0
-106.94755898452468,2.085902,,612.89185,100,-0.60102326,100.0,0.23091868,85.145584,-3.6842651,1.4322294,410,857.0671,-1.2588501e-05,3805934.8,3436.659005880356,6.163025,857.0671,23.651814,656937,41000,3.5049963,15.04,40.02772,[-0.413  1.128  0.121  0.188 -2.019],2.5738227,0.0010362221,102.42271
-107.47740824726584,2.0227308,,598.7741,100,-0.59886104,100.0,nan,85.45959,-3.3447342,8.622903,411,4587.589,3.6621093e-06,2003441700.0,3444.060940504074,8.674759,4587.589,870.87866,658479,41100,85.278885,15.42,inf,[-0.424  1.116  0.121  0.19  -2.02 ],nan,5.8482385e-29,inf
-107.58749275484205,2.2655058,,598.0462,100,-0.60278714,100.0,0.033525914,85.46717,-4.268097,1.0521195,412,626.30927,1.0681152e-06,41704.324,3453.648904323578,7.2703705,626.30927,2.8927126,660024,41200,0.37026432,15.45,1.2104084,[-0.408  1.13   0.165  0.244 -2.018],0.18878777,0.2570509,1.747544
-107.79749096974227,2.1826599,,577.09094,100,-0.60133404,100.0,0.1223457,85.84594,-4.5157776,1.2198634,413,698.0829,-9.155273e-07,1110206.4,3460.862402677536,7.3930435,698.0829,25.346653,661621,41300,1.9330102,15.97,12.044953,[-0.414  1.129  0.169  0.243 -2.022],1.3916804,0.0018413506,78.341484
-107.28703654714008,2.375523,,583.5015,100,-0.61725223,100.0,280.40057,85.73714,-3.815689,4.3216515,414,2231.5298,2.7465821e-06,372343500.0,3467.7054109573364,8.640831,2231.5298,398.95236,663196,41400,38.9501,15.75,88015.23,[-0.41   1.136  0.167  0.236 -2.02 ],28977.594,2.2022805e-06,6038882.0
-107.16231906084299,2.101661,,605.4587,100,-0.6249489,100.0,0.31478146,85.30479,-3.7865982,1.251383,415,746.45197,6.5612794e-06,3008814.0,3476.525459051132,6.2234955,746.45197,29.66022,664719,41500,3.1047316,15.23,39.621204,[-0.409  1.115  0.15   0.232 -2.036],7.6121917,0.00049753225,555.08374
-107.56342841167763,2.0625951,,600.11694,100,-0.60960275,100.0,0.09879248,85.43903,-3.968254,1.2439494,416,736.3454,-7.93457e-06,3065942.5,3484.4471316337585,9.726006,736.3454,132.10869,666259,41600,3.1233788,15.4,9.212349,[-0.408  1.117  0.144  0.219 -2.044],1.3927271,0.018084414,141.53743
-107.44276933926659,1.9807224,,595.92926,100,-0.60893697,100.0,0.044850845,85.51851,-3.3358612,1.1374464,417,671.71246,1.7547608e-06,226255.52,3492.768043279648,4.5530624,671.71246,5.8258896,667807,41700,0.87190336,15.48,2.1522372,[-0.418  1.13   0.144  0.24  -2.028],0.27594703,0.17079777,9.281464
-107.85812079375707,2.4179964,,567.6642,100,-0.6115878,100.0,0.7216521,86.05128,-4.190407,1.5659809,418,870.7246,-5.7983398e-06,6004052.5,3499.499167442322,9.880043,870.7246,41.78541,669428,41800,4.7930517,16.21,161.79323,[-0.418  1.135  0.139  0.248 -2.028],30.49176,0.0005302212,5718.3623
-108.23250642150398,2.0895517,,585.6384,100,-0.6152994,100.0,0.037343055,85.70778,-3.1705704,1.0892538,419,634.3532,8.239746e-06,114037.1,3507.822452068329,6.929306,634.3532,3.6035757,671010,41900,0.64481795,15.82,1.6820776,[-0.412  1.143  0.156  0.258 -2.031],0.21571456,0.030877974,4.2240806
-107.67453996369359,2.0228825,,586.02454,100,-0.6171745,100.0,15.375425,85.70028,-3.9812317,1.5580933,420,886.78503,-7.476807e-06,14380614.0,3514.5303518772125,4.9849777,886.78503,69.333015,672584,42000,7.0144386,15.74,1932.807,[-0.415  1.152  0.159  0.264 -2.034],423.07602,0.00022560633,52515.473
-108.35877683549403,2.2816515,,576.77466,100,-0.6081047,100.0,30.125015,85.892746,-4.4652405,5.47979,421,2920.135,-9.689331e-06,414374940.0,3523.1114377975464,9.830353,2920.135,553.8255,674189,42100,39.56634,16.05,6710.478,[-0.409  1.152  0.18   0.255 -2.036],1275.2579,0.00015187137,159556.3
-107.44485958426314,1.9835627,,603.9006,100,-0.6093789,100.0,0.034357723,85.3243,-3.8252487,1.013714,422,611.5897,3.0517579e-06,53325.418,3532.5374386310577,5.024048,611.5897,2.6452842,675719,42200,0.40507123,15.3,1.2104995,[-0.4    1.159  0.162  0.265 -2.027],0.19504604,0.14913826,1.6657795
-107.7301125556381,2.152495,,600.6124,100,-0.60815835,100.0,897167360.0,85.36994,-3.5415726,4.4483914,423,2462.9407,8.621216e-06,236602600.0,3539.293168067932,8.87265,2462.9407,285.14206,677260,42300,29.336191,15.41,441085260000.0,[-0.405  1.161  0.163  0.261 -2.028],121170590000.0,2.0007959e-10,22442160000000.0
-107.16682366278384,2.166039,,609.56036,100,-0.6044924,100.0,2.961187,85.211754,-3.9899292,2.5044987,424,1435.0896,,37257250.0,3547.1365156173706,7.5710144,1435.0896,180.46384,678774,42400,11.2141485,15.14,587.92236,[-0.429  1.143  0.157  0.224 -2.027],72.9613,7.822456e-05,6805.888
-107.70873643738736,2.2345538,,591.34375,100,-0.6069491,100.0,0.04791617,85.596725,-3.603592,1.0873927,425,638.1928,6.8664554e-07,195936.0,3555.5799939632416,6.836052,638.1928,5.130316,680336,42500,0.8078075,15.62,2.2050853,[-0.438  1.148  0.138  0.224 -2.023],0.30182362,0.02608769,6.328656
-107.28999444411532,2.124083,,595.0919,100,-0.602543,100.0,6243328000000000.0,85.53339,-4.095009,4.1723394,426,2261.925,1.5258789e-07,436169200.0,3562.7239167690277,6.4877014,2261.925,402.5514,681884,42600,39.45384,15.48,3.08486e+18,[-0.427  1.149  0.134  0.232 -2.026],inf,2.3288446e-13,3.0787916e+20
-107.50395110718605,2.3572593,,589.77136,100,-0.6049185,100.0,nan,85.62511,-4.2464676,26.34223,427,14004.011,-2.1362305e-06,18577740000.0,3571.505956172943,7.0824585,14004.011,2975.811,683447,42700,259.69714,15.63,inf,[-0.482  1.151  0.169  0.23  -2.022],nan,,inf
-107.65592385671576,2.6434743,,558.3407,100,-0.6062631,100.0,0.07904232,86.24711,-4.2480392,1.1886647,428,654.7087,-1.6021728e-06,863413.44,3580.3258159160614,9.329628,654.7087,14.212704,685089,42800,1.8267653,16.42,6.083132,[-0.47   1.112  0.221  0.253 -2.024],0.6160911,0.002868026,26.06615
-107.52257884088495,2.2333272,,592.0175,100,-0.6077194,100.0,6.2782464,85.563126,-3.8256378,1.2591766,429,723.57446,-3.5095215e-06,5511215.0,3587.058409690857,5.7618713,723.57446,44.830997,686647,42900,4.4870386,15.58,1832.985,[-0.465  1.119  0.219  0.248 -2.025],227.51585,4.981563e-05,20196.84
-107.83266244751708,2.5746286,,573.9916,100,-0.6088213,100.0,6.2479577,85.940254,-4.3891525,1.7092091,430,923.4618,-6.5612794e-06,17475638.0,3594.7199392318726,9.5905075,923.4618,86.29596,688252,43000,8.188368,16.05,1404.9246,[-0.465  1.106  0.232  0.241 -2.027],413.739,7.295365e-05,82123.07
-107.85441492632378,2.6461942,,565.6435,100,-0.608822,100.0,0.25740433,86.14484,-4.3183594,1.3198875,431,721.61896,1.3427734e-05,2509619.0,3602.7088582515717,7.695938,721.61896,27.695091,689878,43100,3.129872,16.26,27.71658,[-0.462  1.115  0.254  0.247 -2.028],5.7633166,0.00091100665,615.19476
-107.95287606262775,2.1404111,,573.00824,100,-0.60968447,100.0,0.07417875,85.93579,-3.6506119,1.1493917,432,650.4917,1.2512207e-05,597752.56,3610.2878654003143,5.920822,650.4917,12.648918,691487,43200,1.464276,16.09,4.290309,[-0.475  1.12   0.238  0.248 -2.028],0.5566111,0.010823451,20.848867
-107.3685149460323,2.383766,,583.925,100,-0.6146971,100.0,0.047856737,85.72854,-3.6850052,1.1339147,433,655.596,5.4931643e-06,619372.94,3618.2070438861847,7.113144,655.596,21.66855,693062,43300,1.4719727,15.75,2.8071356,[-0.472  1.116  0.227  0.24  -2.029],0.32346132,0.0085998215,18.682081
-107.81306327334883,2.482221,,580.45605,100,-0.6146849,100.0,0.062376834,85.7831,-4.1211014,1.1011845,434,634.52386,1.5640258e-05,573537.75,3626.4137241840363,9.653145,634.52386,25.880424,694651,43400,1.3965806,15.89,4.253025,[-0.469  1.106  0.227  0.227 -2.034],0.5677539,0.017444184,25.507034
-108.02658559751868,2.4062228,,561.79834,100,-0.61277765,100.0,0.035983283,86.17547,-3.5134888,1.0539992,435,590.67737,-3.0517577e-07,46256.418,3634.5175800323486,8.148521,590.67737,2.9714196,696289,43500,0.40827218,16.38,1.1655362,[-0.471  1.102  0.235  0.229 -2.034],0.19628504,0.2511217,1.6665428
-108.18723533134927,2.098797,,586.6664,100,-0.6160286,100.0,595.30634,85.67328,-3.834877,2.2599661,436,1222.102,-2.3651123e-06,52293196.0,3641.3446612358093,5.857109,1222.102,146.05873,697868,43600,14.542101,15.79,190753.1,[-0.46   1.096  0.231  0.225 -2.032],25875.6,3.7159246e-08,3127491.8
-107.52031591436565,2.3403678,,576.83246,100,-0.6100949,100.0,0.36699402,85.85736,-4.31559,1.5295346,437,837.8931,3.8146973e-06,6725725.5,3649.0947098731995,8.341324,837.8931,68.29594,699462,43700,5.2068653,15.94,61.462162,[-0.469  1.079  0.231  0.237 -2.035],11.189177,0.003772555,2223.3726
-107.99374126233306,2.3498826,,581.8708,100,-0.608655,100.0,0.14435074,85.762245,-4.8950653,1.2045314,438,687.8024,2.2125244e-06,1096860.9,3657.365310907364,8.888756,687.8024,13.240876,701050,43800,1.9727179,15.88,12.348364,[-0.456  1.087  0.231  0.258 -2.029],2.4923,0.0014415429,246.17508
-107.69920544596285,2.199522,,581.5326,100,-0.618847,100.0,80.03723,85.76238,-4.5190964,1.8185359,439,1007.06085,6.027222e-06,47736376.0,3665.114550590515,5.4079666,1007.06085,135.82243,702635,43900,13.310861,15.85,15950.272,[-0.467  1.085  0.241  0.25  -2.028],3805.7896,2.6417121e-05,586839.1
-106.93942046129641,2.3709402,,586.2556,100,-0.62177694,100.0,3.0900016,85.696365,-4.2140656,1.9508258,440,1087.1335,-1.1291504e-05,36043108.0,3673.3675513267517,10.385544,1087.1335,115.822296,704199,44000,11.444876,15.64,496.48874,[-0.473  1.078  0.226  0.26  -2.038],61.432697,1.766766e-06,4713.096
-108.54968136654878,2.5427504,,545.82697,100,-0.62231064,100.0,0.32384667,86.49718,-4.6021576,1.2542267,441,676.1867,6.942749e-06,3987448.0,3682.7224836349487,9.120888,676.1867,40.08235,705886,44100,3.967016,16.87,27.504395,[-0.477  1.069  0.218  0.27  -2.041],5.593151,0.002696571,315.84387
-108.91391465997744,2.7161732,,549.5215,100,-0.62628436,100.0,4.0037264e+16,86.39841,-4.7179794,12.77707,442,6224.3794,-6.790161e-06,3745937200.0,3690.4626784324646,11.350235,6224.3794,1306.2806,707568,44200,128.02776,16.82,1.995967e+19,[-0.487  1.073  0.213  0.258 -2.041],inf,5.095471e-17,1.2343021e+21
-108.34193855834894,2.328107,,573.4404,100,-0.6379894,100.0,5973.775,85.96875,-3.7659225,2.3573396,443,1284.1263,-2.2125244e-06,28038596.0,3700.3386092185974,8.583115,1284.1263,265.40308,709181,44300,10.274505,16.13,2722424.0,[-0.462  1.106  0.194  0.264 -2.045],914477.5,9.194525e-07,195413000.0
-108.4192321608789,2.1337874,,565.03613,100,-0.6394004,100.0,1151079000000.0,86.13519,-4.125824,7.856267,444,4180.2266,-8.163453e-06,1479444600.0,3709.289510011673,6.669815,4180.2266,739.067,710816,44400,72.85005,16.35,181642050000000.0,[-0.458  1.129  0.202  0.282 -2.057],108632010000000.0,2.2645256e-12,1.4015708e+16
-107.32591222326923,2.0028672,,570.4934,100,-0.6391482,100.0,3.0552263,86.03571,-3.47686,1.5584147,445,850.93335,1.5258789e-07,4125436.5,3718.7071521282196,8.435867,850.93335,40.528313,712423,44500,4.054555,16.07,637.57544,[-0.483  1.119  0.176  0.245 -2.058],187.35461,0.0009812841,30152.066
-108.11005374065958,2.2931187,,578.3424,100,-0.6382426,100.0,1.8134247,85.868355,-4.019745,1.7348609,446,947.1988,1.6021728e-06,14201762.0,3727.017062664032,7.9739685,947.1988,71.517914,714021,44600,7.6177535,15.98,628.5627,[-0.476  1.128  0.183  0.266 -2.058],60.5023,7.447086e-06,9205.916
-107.64855556467812,2.1949015,,597.0757,100,-0.6428369,100.0,4.8162966,85.466324,-4.0615463,1.7594336,447,985.4958,1.5258789e-07,29612202.0,3735.9897725582123,8.604256,985.4958,107.51424,715569,44700,10.513078,15.48,1148.9695,[-0.435  1.132  0.189  0.264 -2.057],154.31128,2.103895e-06,27609.441
-107.96933376603178,2.2190645,,584.2275,100,-0.6416023,100.0,123.94686,85.732124,-3.6391525,1.8731501,448,1076.8464,3.3569336e-06,37186670.0,3743.96035861969,7.1390686,1076.8464,162.55087,717151,44800,10.982399,15.82,37461.03,[-0.437  1.118  0.172  0.261 -2.062],7203.7466,2.29133e-05,1110844.9
-107.32470084504786,2.2045848,,591.375,100,-0.642519,100.0,0.3930214,85.60568,-4.2866516,1.2715217,449,737.08887,-4.196167e-06,4182954.8,3751.8312034606934,7.1260834,737.08887,54.785164,718708,44900,3.893117,15.57,114.16892,[-0.433  1.113  0.194  0.263 -2.061],23.206722,0.0030961423,4230.412
-107.74946093560638,2.056418,,598.49457,100,-0.64141667,100.0,922.5237,85.44956,-3.3804855,3.1812725,450,1820.9004,4.119873e-06,169276510.0,3759.0908908843994,7.048706,1820.9004,309.00012,720254,45000,23.412018,15.46,163109.62,[-0.416  1.123  0.19   0.275 -2.061],47078.43,5.7786758e-05,6559422.0
-107.59087942907087,1.989624,,595.0038,100,-0.64506626,100.0,6.6344614,85.50485,-4.4833145,3.4337497,451,1885.298,-1.6021728e-06,131152824.0,3767.8163769245148,5.253937,1885.298,216.95784,721806,45100,21.776903,15.52,1060.6765,[-0.422  1.125  0.182  0.253 -2.06 ],268.95697,2.8084029e-05,26353.254
-107.58801785456679,2.23941,,583.86975,100,-0.64280677,100.0,178.56548,85.72002,-4.42852,1.6375059,452,905.0509,4.043579e-06,21787400.0,3776.5595848560333,7.145729,905.0509,93.76999,723384,45200,9.2061405,15.78,73475.71,[-0.417  1.114  0.165  0.234 -2.064],21753.625,3.3175647e-06,4474396.0
-107.27758070452846,2.1095893,,594.15344,100,-0.6382343,100.0,0.048349377,85.534134,-4.7749863,1.0739486,453,637.0827,-8.087158e-06,186199.78,3785.2150599956512,6.350357,637.0827,6.8288784,724934,45300,0.7724703,15.5,2.2119176,[-0.4    1.125  0.152  0.245 -2.062],0.31447926,0.026629928,6.8517904
-107.4527520995818,2.31132,,594.66223,100,-0.6384152,100.0,0.08216994,85.521286,-4.238327,1.1297308,454,667.0943,-4.043579e-06,567144.06,3792.7053508758545,7.2659607,667.0943,15.580295,726485,45400,1.3626842,15.51,4.097937,[-0.407  1.125  0.147  0.252 -2.057],0.73879266,0.023510795,21.501442
-107.50467543278566,2.3079515,,586.38434,100,-0.6428104,100.0,1.4877765,85.679306,-4.3615723,1.6851548,455,954.0153,1.1367798e-05,10886157.0,3800.2594904899597,7.698799,954.0153,61.375843,728056,45500,6.1884513,15.71,411.8143,[-0.414  1.128  0.154  0.245 -2.057],127.65889,0.00083346,23596.719
-107.48860987550167,2.2245617,,597.95215,100,-0.64795303,100.0,1.4821343,85.437645,-3.9417953,1.5291647,456,891.87305,4.5013426e-06,11204700.0,3807.9371695518494,7.1026535,891.87305,88.81183,729600,45600,6.009305,15.44,148.55092,[-0.422  1.118  0.162  0.23  -2.062],32.323074,0.0005157499,1892.886
-107.67951971565248,2.0516586,,609.7397,100,-0.6475109,100.0,0.041888047,85.1951,-3.683113,1.0697678,457,649.2472,4.7302246e-06,238373.52,3815.568572282791,5.939949,649.2472,6.12407,731120,45700,0.8659887,15.2,2.0310192,[-0.428  1.123  0.168  0.218 -2.067],0.25125283,0.10143609,3.9126823
-108.1687127420455,2.3511596,,575.3664,100,-0.64502317,100.0,6.8960094e+19,85.89218,-3.8832397,4.077676,458,2193.1199,1.2969971e-06,202062240.0,3822.9785566329956,10.305595,2193.1199,287.3198,732726,45800,27.457918,16.06,3.36769e+22,[-0.427  1.117  0.166  0.219 -2.066],inf,9.478605e-18,3.3676754e+24
-107.74573329635898,2.365086,,581.78046,100,-0.64551073,100.0,1.1948005e+22,85.76361,-4.013527,3.8012578,459,2065.8228,-1.8310546e-06,206682900.0,3832.388345718384,8.333282,2065.8228,274.40836,734311,45900,27.26983,15.85,5.398813e+24,[-0.418  1.115  0.166  0.266 -2.064],inf,6.2257405e-17,3.9456202e+26
-107.35578854633421,2.2714937,,589.3951,100,-0.6494131,100.0,0.56481713,85.634636,-5.1273117,1.5592642,460,882.773,8.850097e-06,8088733.5,3841.741816520691,8.02993,882.773,49.19582,735873,46000,5.4147887,15.62,135.16975,[-0.413  1.107  0.131  0.231 -2.064],11.899426,0.0005117478,701.012
-107.68501250372111,2.1601462,,600.80426,100,-0.64795,100.0,5746.1826,85.39738,-4.0930634,2.837247,461,1636.5382,-2.8991699e-06,72474080.0,3850.037623167038,6.451195,1636.5382,340.3223,737413,46100,15.116774,15.4,2621200.0,[-0.424  1.096  0.136  0.232 -2.068],835262.06,3.3578124e-07,181297820.0
-107.8704249228383,2.3153973,,572.14685,100,-0.6648097,100.0,10178.324,85.96645,-3.5397644,1.9506589,462,1040.8223,-4.653931e-06,24210594.0,3858.435162782669,7.0876846,1040.8223,77.63663,739023,46200,9.780775,16.1,3807285.0,[-0.433  1.08   0.132  0.196 -2.067],1389353.4,0.00015357778,288789570.0
-107.40677293527985,2.254433,,591.8273,100,-0.6494718,100.0,3103747700000.0,85.574974,-4.398636,153.29604,463,80888.23,2.670288e-06,650251860000.0,3866.1426677703857,7.0867004,80888.23,15696.8125,740580,46300,1541.5566,15.57,1514410400000000.0,[-0.462  1.067  0.123  0.172 -2.084],386362780000000.0,9.2339385e-14,7.832916e+16
-107.62010587253053,2.1571786,,590.8288,100,-0.64823985,100.0,0.09563086,85.57933,-3.617279,1.2338107,464,710.8252,-3.4332274e-06,1469711.9,3875.7332575321198,8.757637,710.8252,29.815868,742142,46400,2.3267117,15.62,16.69555,[-0.422  1.082  0.144  0.162 -2.068],2.759018,0.010038746,524.1725
-107.16866615136378,2.053583,,610.9573,100,-0.64745724,100.0,1327933.9,85.18793,-3.8846207,1.7767062,465,1044.4735,-7.5531007e-06,33612116.0,3882.4574177265167,6.1154404,1044.4735,120.91338,743653,46500,10.403579,15.11,474709900.0,[-0.436  1.073  0.141  0.153 -2.067],93125800.0,1.1767969e-07,12374350000.0
-107.19715272420817,2.0882986,,592.4086,100,-0.6447606,100.0,2259.1145,85.54957,-4.2492905,4.815512,466,2696.2756,3.1280517e-06,548068300.0,3890.0787014961243,5.9639587,2696.2756,677.02795,745206,46600,42.687325,15.53,392378.56,[-0.43   1.082  0.131  0.135 -2.066],77866.98,1.212377e-06,10275522.0
-107.30554792468882,2.3389711,,592.9895,100,-0.6416135,100.0,0.045416914,85.565186,-3.880127,1.0818872,467,638.57574,9.918213e-07,168555.88,3900.1446175575256,9.835022,638.57574,5.572297,746759,46700,0.7396385,15.53,2.0772774,[-0.435  1.084  0.131  0.107 -2.064],0.29674894,0.040581666,10.335314
-107.09313434465206,2.0471163,,620.7323,100,-0.6432514,100.0,0.05649581,84.9765,-3.482933,1.1352904,468,698.9556,-9.994506e-06,546715.4,3907.0623166561127,7.0112305,698.9556,16.272858,748248,46800,1.2933502,14.89,3.4323754,[-0.439  1.09   0.126  0.115 -2.061],0.41773942,0.02431872,23.128445
-107.18880243813655,2.0854673,,597.58606,100,-0.62921095,100.0,6.292261e+17,85.44618,-3.3064117,28.3099,469,15527.773,1.15966795e-05,23679609000.0,3914.4060955047607,6.0030975,15527.773,3465.9946,749789,46900,282.84085,15.41,3.1423476e+20,[-0.425  1.091  0.135  0.12  -2.062],inf,1.2403405e-14,2.0342604e+22
-106.85069606582667,2.090266,,607.7711,100,-0.6295871,100.0,818.0974,85.24907,-4.4731674,1.730533,470,1002.2183,4.348755e-06,13655574.0,3924.5366060733795,8.3534775,1002.2183,60.56238,751303,47000,6.790453,15.14,353617.2,[-0.403  1.112  0.111  0.152 -2.048],112212.92,2.1910485e-07,24300238.0
-107.6442973099571,1.9860431,,596.1711,100,-0.62866217,100.0,3598696800000.0,85.4864,-3.520172,2.8832707,471,1661.114,-3.4332274e-06,101797710.0,3933.4598910808563,4.6692276,1661.114,363.99585,752853,47100,18.132341,15.5,957632500000000.0,[-0.398  1.127  0.126  0.174 -2.048],263094030000000.0,1.3059971e-13,3.5214254e+16
-107.83655677695991,1.8136122,,591.58575,100,-0.6337883,100.0,90619060000000.0,85.60298,-3.7185745,49.945316,472,27005.508,-4.272461e-06,70480700000.0,3942.0358242988586,6.154442,27005.508,5022.7666,754416,47200,494.19,15.63,4.3276292e+16,[-0.396  1.138  0.143  0.216 -2.048],9135458000000000.0,6.42303e-15,1.285331e+18
-108.18257198545024,2.045556,,579.9581,100,-0.6352665,100.0,nan,85.81474,-3.6320496,383.8037,473,199557.11,-1.5258789e-06,3973659800000.0,3951.591597557068,7.1319275,199557.11,39359.176,756011,47300,3862.186,15.95,inf,[-0.402  1.124  0.168  0.231 -2.053],nan,,inf
-107.98343254709248,2.2378206,,589.8224,100,-0.6354948,100.0,0.037217908,85.57735,-3.4734879,1.0511723,474,617.0453,6.866455e-06,178386.19,3957.1275956630707,5.598778,617.0453,4.5411034,757580,47400,0.8019564,15.69,1.8474414,[-0.393  1.143  0.235  0.296 -2.054],0.21323714,0.051686693,3.453845
-108.18968479568264,2.139162,,584.16644,100,-0.6381363,100.0,0.07838711,85.75003,-3.4478226,1.1641853,475,675.442,-1.1444092e-06,752357.6,3963.1633520126343,5.548477,675.442,11.3931465,759165,47500,1.5932224,15.85,4.728177,[-0.38   1.146  0.235  0.301 -2.054],0.64337075,0.02994022,41.06848
-108.30187039003718,2.603732,,564.8207,100,-0.62915057,100.0,1075913700000.0,86.13131,-4.351433,39.00131,476,19883.572,-2.4414062e-06,37920020000.0,3970.6598682403564,8.432793,19883.572,3926.9546,760799,47600,385.8258,16.34,493149650000000.0,[-0.384  1.154  0.236  0.318 -2.057],201800030000000.0,5.3533448e-14,4.493332e+16
-107.22566215696659,2.2781067,,608.53076,100,-0.63279676,100.0,0.07928472,85.213745,-3.4013367,1.1562842,477,696.7494,7.476807e-06,1029605.5,3981.330493450165,7.797943,696.7494,24.380783,762316,47700,1.8129984,15.17,9.000492,[-0.381  1.181  0.235  0.299 -2.048],1.0142181,0.00017236613,94.761795
-108.0695099665951,2.1432788,,574.0049,100,-0.634997,100.0,2.5432043e+32,85.91399,-3.8590088,92.1942,478,46478.574,-1.15966795e-05,213404880000.0,3989.2566707134247,6.193245,46478.574,9463.162,763924,47800,925.5677,16.08,1.2711783e+35,[-0.37   1.188  0.234  0.315 -2.052],inf,4.5524253e-21,1.2711686e+37
-108.09225826658411,2.3424003,,585.7433,100,-0.63871956,100.0,0.047000214,85.71541,-4.7164,1.1090552,479,645.73145,3.5858154e-06,395212.44,3997.9401772022247,6.6620636,645.73145,8.373191,765504,47900,1.1986867,15.8,3.276543,[-0.398  1.171  0.266  0.273 -2.054],0.3313011,0.08203462,15.841323
-107.79222705590324,2.362593,,587.9184,100,-0.6462248,100.0,10858488.0,85.67186,-3.7885132,2.3006783,480,1322.5184,4.653931e-06,76830610.0,4004.5076146125793,7.970703,1322.5184,263.51242,767075,48000,15.797032,15.71,2546186800.0,[-0.409  1.165  0.265  0.264 -2.058],1133493800.0,1.1764889e-08,195785980000.0
-107.9717902652731,2.6304667,,573.0967,100,-0.6611364,100.0,nan,85.97313,-3.8432617,15.867251,481,8140.486,-2.8991699e-06,6410299400.0,4012.4398653507233,9.167664,8140.486,1608.6653,768684,48100,157.74612,16.09,inf,[-0.408  1.161  0.286  0.278 -2.065],nan,,inf
-108.51328008428358,2.2946956,,572.3175,100,-0.6609023,100.0,0.056407582,85.98271,-3.5662537,1.1749775,482,662.9777,1.5258789e-06,435561.78,4021.2365605831146,9.114403,662.9777,8.54659,770302,48200,1.2852827,16.18,4.2540984,[-0.389  1.149  0.26   0.343 -2.08 ],0.5000583,0.021190682,46.59844
-108.42279247874019,2.564366,,571.433,100,-0.6673005,100.0,0.04547625,85.98048,-3.3284302,1.0553205,483,602.23267,2.2125244e-06,142929.81,4028.2872183322906,11.027794,602.23267,4.6066203,771921,48300,0.7092893,16.19,1.7213814,[-0.388  1.159  0.258  0.353 -2.08 ],0.2713876,0.0152737275,5.1259975
-107.91209390385566,2.3574505,,573.1789,100,-0.66753757,100.0,425.43143,85.93889,-3.8995895,1.744454,484,939.71234,-7.6293945e-06,19196894.0,4035.5235455036163,9.728325,939.71234,91.95891,773529,48400,9.016479,16.08,179143.64,[-0.392  1.158  0.26   0.345 -2.086],51426.17,1.6335473e-06,10495170.0
-108.46247654589153,2.2639115,,574.8721,100,-0.6645393,100.0,0.110034026,85.89933,-5.0245667,1.1528339,485,662.3935,-9.155274e-06,585957.2,4042.6685919761658,8.224449,662.3935,19.404896,775140,48500,1.4081016,16.11,6.053775,[-0.394  1.181  0.271  0.366 -2.087],1.9161187,0.0028731278,133.85577
-107.75927738034255,2.3216145,,580.6045,100,-0.6660727,100.0,526471000000000.0,85.82471,-4.120613,3.7531607,486,1987.0409,1.2207031e-06,227060130.0,4049.975081205368,8.144035,1987.0409,299.4739,776728,48600,29.646563,15.88,2.6253111e+17,[-0.385  1.179  0.277  0.378 -2.083],7.273638e+16,3.557896e-14,1.1260193e+19
-108.20725995104931,2.4784687,,552.34467,100,-0.66724443,100.0,0.09156258,86.376976,-4.329582,1.1867813,487,643.2359,2.0599366e-06,1224113.5,4059.6432626247406,6.135849,643.2359,15.62477,778393,48700,2.275487,16.65,12.6409,[-0.418  1.156  0.295  0.365 -2.085],1.0382078,0.010553783,72.310455
-108.17477466247041,2.399961,,559.4615,100,-0.6657782,100.0,nan,86.2192,-4.002739,91.46303,488,46275.16,1.5258789e-06,210915660000.0,4067.1554334163666,10.677422,46275.16,14377.059,780039,48800,917.15704,16.46,inf,[-0.411  1.167  0.296  0.371 -2.086],nan,7.1509337e-38,inf
-108.51582743107976,2.3943267,,557.73364,100,-0.66459876,100.0,9759.223,86.26899,-4.344864,4.7272305,489,2378.6829,2.5939942e-06,350499260.0,4076.97630238533,8.770538,2378.6829,798.76355,781694,48900,38.814163,16.55,1628633.0,[-0.388  1.192  0.25   0.351 -2.085],357144.2,1.7869655e-07,35665830.0
