MinIWNorm,InitialReturnMean,ReturnStepMaxmin,InitialReturnMin,MinIW,InitialReturnMax,Iteration,TimeElapsed,MaxIWNorm,Weights,EpRewMean,EntropyCoefficient,MeanEntropy,InitialReturnStd,J_sample_variance,MeanIWNorm,TimestepsSoFar,ReturnStepMax,InitialBound,EpThisIter,ReturnMeanIW,EpLenMean,ESSRenyi,ESSClassic,StdIWNorm,MaxIW,EpisodesSoFar,EmpiricalD2,MeanIW,Bound,StdIW
0.01,-4.310608e-06,93.7586,-8.206917,1.0,42.880108,376,4311.262685060501,0.01,[ -2.204   9.357 -10.398  -6.358  54.797],-135.5972268993056,,56.21816,7.897569,63.001617,0.009999999,1947948,100.0,-4.261732e-06,100,-4.261732e-06,49.02,nan,100.0,9.313226e-10,1.0,37600,nan,1.0,-4.261732e-06,
0.01,-4.5776366e-07,94.542244,-9.695816,1.0,30.095741,377,4323.7014327049255,0.01,[ -2.204   9.357 -10.398  -6.358  54.797],-143.3862146837647,,56.21816,8.352475,70.46854,0.009999999,1953930,100.0,-4.7683716e-07,100,-4.7683716e-07,59.82,nan,100.0,9.313226e-10,1.0,37700,nan,1.0,-4.7683716e-07,
,-1.197815e-05,94.222176,-7.6623764,,26.020393,378,4335.035984277725,,[ -2.204   9.357 -10.398  -6.358  54.797],-140.9213321115864,,50.300285,7.4794464,,,1959465,100.0,-1.1950731e-05,100,,55.35,nan,nan,,,37800,nan,,,
0.01,-7.781982e-06,94.374626,-10.000343,1.0,33.058968,379,4346.974243879318,0.01,[ -2.204   9.357 -10.398  -6.358  48.882],-140.11480601534342,,50.300285,8.834858,78.843155,0.009999999,1965209,100.0,-7.726252e-06,100,-7.726252e-06,57.44,nan,100.0,9.313226e-10,1.0,37900,nan,1.0,-7.726252e-06,
0.0003640277,-6.1035155e-07,93.78778,-8.304192,0.036402773,27.709827,380,4358.191257238388,0.059529893,[ -2.204   9.357 -10.398  -6.358  48.882],-137.95765932352384,,50.41666,7.4185023,135.03523,0.009031068,1970332,100.0,-6.92904e-07,100,0.5209778,51.23,nan,40.222736,0.011009594,5.9529896,38000,nan,0.90310687,0.5209778,1.1009595
0.00048385232,-1.14440915e-07,93.91915,-8.22406,0.048385233,38.638515,381,4370.04972076416,0.06972825,[ -2.204   9.357 -10.398  -6.358  48.998],-139.9021792873345,,50.52817,7.9822254,720.8158,0.010516825,1975704,100.0,-8.940697e-08,100,2.0449443,53.72,nan,41.5653,0.01246966,6.9728246,38100,nan,1.0516825,2.0449443,1.246966
0.000104871375,-1.44577025e-05,94.30847,-10.0542145,0.010487137,35.85426,382,4382.531221151352,1.0242232,[ -2.204   9.357 -10.398  -6.358  49.106],-139.8726979749516,,50.65691,8.211314,2502.3213,0.027884115,1981387,100.0,-1.4370307e-05,100,2.185172,56.83,nan,5.8708982,0.11165203,102.42232,38200,nan,2.7884116,2.185172,11.165201
2.2512704e-06,-1.1825562e-06,93.982735,-7.9352493,0.00022512705,31.194107,383,4394.075522661209,0.7210654,[ -2.204   9.357 -10.398  -6.358  49.24 ],-138.10374703865187,,50.50005,7.875673,41687.773,0.013853836,1986548,100.0,-1.1622906e-06,100,20.172247,51.61,nan,3.5149536,0.072583884,72.106544,38300,nan,1.3853836,20.172247,7.258389
0.0007142149,-6.2561035e-06,93.943115,-8.514168,0.0714215,33.055923,384,4405.86625623703,0.053415816,[ -2.204   9.357 -10.398  -6.358  49.082],-137.90044830224778,,50.427715,7.430054,109.09677,0.009787231,1991748,100.0,-6.3478947e-06,100,0.46237704,52.0,nan,56.656513,0.008560454,5.341582,38400,nan,0.978723,0.46237704,0.8560454
0.01,2.2125244e-06,94.369156,-8.650688,1.0,25.156494,385,4417.850021839142,0.01,[ -2.204   9.357 -10.398  -6.358  49.01 ],-139.80163808492674,,50.427715,7.336486,54.3677,0.009999999,1997227,100.0,2.2649765e-06,100,2.2649765e-06,54.79,nan,100.0,9.313226e-10,1.0,38500,nan,1.0,2.2649765e-06,
0.01,-4.234314e-06,93.95676,-8.418594,1.0,28.145481,386,4428.526001691818,0.01,[ -2.204   9.357 -10.398  -6.358  49.01 ],-135.40743084755826,,50.427715,7.3133545,54.025406,0.009999999,2002131,100.0,-4.2691827e-06,100,-4.2691827e-06,49.04,nan,100.0,9.313226e-10,1.0,38600,nan,1.0,-4.2691827e-06,
0.0011998643,-4.272461e-06,94.000725,-8.225426,0.11998644,52.70835,387,4439.954978227615,0.051791348,[ -2.204   9.357 -10.398  -6.358  49.01 ],-140.23869870878787,,50.500626,8.664054,121.28182,0.010624661,2007586,100.0,-4.3958426e-06,100,0.76864433,54.55,nan,59.581738,0.008750793,5.179135,38700,nan,1.0624663,0.76864433,0.87507933
0.006435412,-3.1280517e-06,93.99979,-8.277977,0.6435412,25.69152,388,4451.033205032349,0.013359547,[ -2.204   9.357 -10.398  -6.358  49.083],-137.7975628754354,,50.48949,6.532886,41.487446,0.009998531,2012713,100.0,-3.054738e-06,100,0.017986394,51.27,nan,98.43218,0.0012618671,1.3359547,38800,nan,0.9998531,0.017986394,0.12618671
0.0009106418,-4.348755e-06,94.15441,-7.941414,0.091064185,30.342579,389,4462.98050069809,0.043342344,[ -2.204   9.357 -10.398  -6.358  49.07 ],-141.4342882764744,,50.573025,7.710889,157.1718,0.008738453,2018216,100.0,-4.351139e-06,100,1.0624197,55.03,nan,57.60084,0.0074971938,4.3342347,38900,nan,0.8738453,1.0624197,0.7497193
0.01,-5.0354006e-06,93.94933,-10.169052,1.0,41.91803,390,4474.7314212322235,0.01,[ -2.204   9.357 -10.398  -6.358  49.155],-136.59575713788655,,50.573025,8.992683,81.6852,0.009999999,2023625,100.0,-5.107373e-06,100,-5.107373e-06,54.09,nan,100.0,9.313226e-10,1.0,39000,nan,1.0,-5.107373e-06,
4.3680833e-15,8.392334e-07,94.31034,-8.493805,4.3680833e-13,28.23819,391,4486.47668671608,11.392832,[ -2.204   9.357 -10.398  -6.358  49.155],-140.16295636815676,,50.908813,8.198141,647410.1,0.11583064,2029190,100.0,8.940697e-07,100,80.01605,55.65,nan,1.033637,1.1334,1139.2832,39100,nan,11.583063,80.01605,113.340004
6.1226725e-05,6.3323973e-06,94.2131,-8.95845,0.006122673,23.335434,392,4498.672080039978,0.10311537,[ -2.204   9.357 -10.398  -6.358  49.492],-140.6292343803986,,51.04089,6.9281583,622.707,0.009601744,2034780,100.0,6.3106418e-06,100,2.0637174,55.9,nan,24.364262,0.016917532,10.311538,39200,nan,0.9601744,2.0637174,1.6917533
7.742644e-06,3.8146973e-06,93.94691,-7.9500732,0.00077426445,20.688828,393,4509.252557754517,0.18689455,[ -2.204   9.357 -10.398  -6.358  49.62 ],-138.02373862075626,,51.2001,6.1127663,176.52823,0.009332576,2039901,100.0,3.8072467e-06,100,1.0814427,51.21,nan,16.085716,0.021315685,18.689455,39300,nan,0.9332576,1.0814427,2.1315684
0.00029318928,4.043579e-06,94.440056,-9.1074295,0.029318929,24.103416,394,4521.962469100952,0.13883367,[ -2.204   9.357 -10.398  -6.358  49.782],-142.19810765536522,,51.28205,7.850404,184.42482,0.009956553,2045696,100.0,4.1127205e-06,100,0.9160968,57.95,nan,31.819376,0.014574495,13.883368,39400,nan,0.9956551,0.9160968,1.4574496
0.0019696876,3.7765503e-06,94.15575,-9.773079,0.19696876,34.549114,395,4534.204203128815,0.022162285,[ -2.204   9.357 -10.398  -6.358  49.866],-141.9062306404087,,51.23741,8.569203,108.901634,0.009096738,2051541,100.0,3.7401915e-06,100,0.22858384,58.45,nan,83.94298,0.0039785635,2.2162285,39500,nan,0.90967387,0.22858384,0.39785635
0.0010238114,8.69751e-06,94.292336,-9.64801,0.10238114,31.52451,396,4546.309396505356,0.04540264,[ -2.204   9.357 -10.398  -6.358  49.817],-139.8722437494465,,51.309914,9.600106,178.09361,0.010165662,2057273,100.0,8.6426735e-06,100,1.5093797,57.32,nan,61.580944,0.008029448,4.540264,39600,nan,1.016566,1.5093797,0.8029448
0.0025618523,-3.890991e-06,93.92011,-8.012787,0.25618523,29.79329,397,4557.997980356216,0.02097915,[ -2.204   9.357 -10.398  -6.358  49.888],-139.388780500145,,51.262135,6.7083235,51.551743,0.009729464,2062540,100.0,-3.8444996e-06,100,0.18624656,52.67,nan,86.10516,0.003908417,2.097915,39700,nan,0.97294635,0.18624656,0.39084172
6.3611394e-11,-7.095337e-06,93.70479,-8.081795,6.3611396e-09,24.215942,398,4568.740405082703,1.46284,[ -2.204   9.357 -10.398  -6.358  49.844],-139.0803618793088,,50.999844,6.2918267,14660.914,0.022572076,2067793,100.0,-7.033348e-06,100,8.579188,52.53,nan,2.2595997,0.14845432,146.284,39800,nan,2.2572076,8.579188,14.845431
2.3361437e-05,-3.890991e-06,93.46023,-7.9004745,0.0023361437,30.855667,399,4580.318164587021,0.31717095,[ -2.204   9.357 -10.398  -6.358  49.58 ],-135.5056483119014,,50.84692,6.962623,3492.4678,0.012136328,2072685,100.0,-3.9041042e-06,100,5.7835784,48.92,nan,10.545282,0.035347592,31.717094,39900,nan,1.213633,5.7835784,3.5347593
0.0067298617,2.2888183e-07,93.52231,-6.801811,0.6729862,29.670303,400,4590.712384939194,0.028583573,[ -2.204   9.357 -10.398  -6.358  49.432],-134.55056295801845,,50.82524,5.8969145,50.032646,0.010430821,2077373,100.0,2.3841858e-07,100,0.10867527,46.88,nan,94.28518,0.0025680196,2.8583574,40000,nan,1.0430822,0.10867527,0.25680196
0.01,-3.0517577e-07,93.752594,-6.7813263,1.0,21.987106,401,4601.391831874847,0.01,[ -2.204   9.357 -10.398  -6.358  49.408],-137.4411370854261,,50.82524,5.6810217,32.60001,0.009999999,2082390,100.0,-2.8312206e-07,100,-2.8312206e-07,50.17,nan,100.0,9.313226e-10,1.0,40100,nan,1.0,-2.8312206e-07,
1.8743322e-05,3.5858154e-06,94.28987,-8.460709,0.0018743322,16.7753,402,4613.054044246674,0.39700434,[ -2.204   9.357 -10.398  -6.358  49.408],-140.8832775074351,,50.987194,6.814882,2184.816,0.013068017,2087992,100.0,3.6209822e-06,100,2.1206875,56.02,nan,8.4861765,0.04291381,39.700436,40200,nan,1.3068019,2.1206875,4.2913814
1.0828329e-05,1.4724731e-05,94.18051,-9.119553,0.0010828329,34.874214,403,4625.440250873566,0.42348847,[ -2.204   9.357 -10.398  -6.358  49.566],-140.8804375595735,,51.1562,8.207225,7574.1147,0.0124538,2093691,100.0,1.4692545e-05,100,9.848205,56.99,nan,7.031254,0.045284964,42.348846,40300,nan,1.24538,9.848205,4.5284963
0.01,-2.8991699e-06,93.862724,-7.792694,1.0,52.839554,404,4637.653950452805,0.01,[ -2.204   9.357 -10.398  -6.358  49.736],-140.23659526081835,,51.1562,8.208401,68.058426,0.009999999,2099105,100.0,-2.8982759e-06,100,-2.8982759e-06,54.14,nan,100.0,9.313226e-10,1.0,40400,nan,1.0,-2.8982759e-06,
0.01,2.2125244e-06,94.45241,-8.680145,1.0,18.30072,405,4649.823078870773,0.01,[ -2.204   9.357 -10.398  -6.358  49.736],-144.28140041710182,,51.1562,6.5304074,43.076992,0.009999999,2105056,100.0,2.2128224e-06,100,2.2128224e-06,59.51,nan,100.0,9.313226e-10,1.0,40500,nan,1.0,2.2128224e-06,
0.0005858277,5.4931643e-06,93.852036,-7.969345,0.05858277,25.944206,406,4660.305844783783,0.06943547,[ -2.204   9.357 -10.398  -6.358  49.736],-136.463049135031,,51.259594,6.4914007,351.5236,0.010202021,2110046,100.0,5.491078e-06,100,1.8613584,49.9,nan,46.955997,0.010843235,6.9435472,40600,nan,1.0202022,1.8613584,1.0843235
0.000106361666,7.476807e-06,94.14923,-7.3159485,0.010636167,25.437012,407,4671.397690296173,0.32524532,[ -2.204   9.357 -10.398  -6.358  49.839],-138.11321103855812,,51.4055,7.0278044,2343.6663,0.012332583,2115158,100.0,7.5139105e-06,100,4.1386247,51.12,nan,11.451684,0.034293316,32.524532,40700,nan,1.2332582,4.1386247,3.429332
0.0014250752,-7.133484e-06,94.080345,-7.926674,0.14250752,34.837727,408,4682.701112031937,0.032165464,[ -2.204   9.357 -10.398  -6.358  49.984],-137.54128003739027,,51.46799,7.313736,101.195724,0.009397563,2120332,100.0,-7.0929527e-06,100,0.1122648,51.74,nan,71.81898,0.0058867284,3.2165465,40800,nan,0.93975633,0.1122648,0.5886728
5.99566e-07,-7.171631e-06,93.71665,-7.278366,5.9956605e-05,21.639297,409,4692.498727083206,0.13752958,[ -2.204   9.357 -10.398  -6.358  50.046],-136.6346080022441,,51.634705,6.3706727,60.4933,0.00757912,2125222,100.0,-7.1823597e-06,100,0.75133175,48.9,nan,16.261316,0.017199034,13.752958,40900,nan,0.757912,0.75133175,1.7199033
3.5927227e-12,-5.340576e-07,94.18801,-8.925713,3.5927228e-10,28.644241,410,4704.2465562820435,0.33326706,[ -2.204   9.357 -10.398  -6.358  50.215],-141.87967214261596,,51.44949,7.8204603,1055.0339,0.010039552,2131018,100.0,-5.662441e-07,100,1.1858245,57.96,nan,7.914956,0.034244016,33.326706,41000,nan,1.0039554,1.1858245,3.4244013
0.01,2.670288e-06,93.663895,-8.011543,1.0,26.932777,411,4714.2034504413605,0.01,[ -2.204   9.357 -10.398  -6.358  50.031],-136.86806734660647,,51.44949,6.9530497,48.83323,0.009999999,2136062,100.0,2.6077032e-06,100,2.6077032e-06,50.44,nan,100.0,9.313226e-10,1.0,41100,nan,1.0,2.6077032e-06,
1.1856761e-05,-1.7547608e-06,94.88405,-11.3381195,0.0011856762,26.440304,412,4726.238389015198,0.13027,[ -2.204   9.357 -10.398  -6.358  50.031],-144.61265739023477,,51.56245,9.063846,802.3664,0.008691455,2142402,100.0,-1.6726553e-06,100,1.538871,63.4,nan,24.9427,0.015077078,13.027001,41200,nan,0.86914545,1.538871,1.507708
,-6.713867e-06,93.833145,-7.8799286,,18.357002,413,4735.747358083725,4.4164446e-12,[ -2.204   9.357 -10.398  -6.358  50.143],-135.5763298338735,,53.7904,6.5512376,6.404618e-20,4.494434e-14,2147291,100.0,-6.7055225e-06,100,-2.566396e-11,48.89,nan,1.0355163,4.3937588e-13,4.4164447e-10,41300,nan,4.4944343e-12,-2.566396e-11,4.3937593e-11
7.238806e-05,3.6621093e-06,93.94494,-8.756645,0.007238806,26.706047,414,4746.054758787155,0.10967951,[ -2.204   9.357 -10.398  -6.358  52.371],-136.57449940447327,,53.66827,7.7850366,318.03925,0.010813317,2152442,100.0,3.6209822e-06,100,1.1627902,51.51,nan,29.531418,0.016703775,10.967952,41400,nan,1.0813318,1.1627902,1.6703775
0.0004915881,-6.790161e-06,94.55272,-7.8080215,0.04915881,39.76677,415,4757.308652639389,0.04378071,[ -2.204   9.357 -10.398  -6.358  52.251],-145.0431953939719,,53.59608,7.824001,131.68097,0.010808382,2158418,100.0,-6.839633e-06,100,0.44783127,59.76,nan,65.91704,0.007771961,4.3780713,41500,nan,1.0808383,0.44783127,0.7771961
0.004496019,-8.544922e-06,94.212006,-7.3992767,0.44960192,23.211151,416,4767.137587547302,0.01604152,[ -2.204   9.357 -10.398  -6.358  52.179],-139.4403276348648,,53.62428,7.372862,56.849907,0.0097707445,2163780,100.0,-8.538365e-06,100,0.08684166,53.62,nan,95.71409,0.0020675755,1.604152,41600,nan,0.97707444,0.08684166,0.20675753
8.971771e-34,4.7302246e-06,94.15067,-8.185707,8.9717714e-32,37.367817,417,4777.734901428223,0.5174023,[ -2.204   9.357 -10.398  -6.358  52.203],-141.92341898301794,,53.15332,7.7401752,61.336258,0.0057831835,2169470,100.0,4.693866e-06,100,0.5070009,56.9,nan,1.241029,0.051589854,51.74023,41700,nan,0.5783184,0.5070009,5.158986
0.0067214724,7.2479247e-06,94.28152,-9.193916,0.6721473,25.143394,418,4788.181183576584,0.012729497,[ -2.204   9.357 -10.398  -6.358  51.731],-139.99384167079702,,53.159176,8.531011,73.90976,0.00994497,2175006,100.0,7.275492e-06,100,0.030130563,55.36,nan,98.671074,0.0011541395,1.2729497,41800,nan,0.994497,0.030130563,0.11541394
0.00616115,-7.2479247e-06,93.79872,-7.9963455,0.61611503,23.9926,419,4798.279367208481,0.02291093,[ -2.204   9.357 -10.398  -6.358  51.744],-137.99033641271242,,53.18692,7.270782,60.475098,0.010604732,2180312,100.0,-7.2419643e-06,100,0.03999865,53.06,nan,93.53492,0.0027880468,2.291093,41900,nan,1.0604732,0.03999865,0.2788047
1.1256202e-05,-6.4849854e-07,94.045074,-7.668274,0.0011256202,34.98933,420,4808.622442960739,0.19543913,[ -2.204   9.357 -10.398  -6.358  51.766],-141.31054882749245,,53.0596,6.4141173,929.3026,0.014598238,2185806,100.0,-5.811453e-07,100,1.771924,54.94,nan,26.033628,0.024606526,19.543913,42000,nan,1.459824,1.771924,2.4606526
5.156348e-09,3.2043456e-06,94.176254,-8.405777,5.156348e-07,28.438255,421,4819.19057559967,0.85451126,[ -2.204   9.357 -10.398  -6.358  51.637],-139.89529739375175,,52.85305,6.571017,59387.168,0.021602307,2191159,100.0,3.2484531e-06,100,23.755524,53.53,nan,5.54426,0.08916461,85.451126,42100,nan,2.1602306,23.755524,8.916461
0.0019651246,-3.3569336e-06,94.22449,-7.6295166,0.19651246,22.45681,422,4830.409249544144,0.096711375,[ -2.204   9.357 -10.398  -6.358  51.433],-145.29229429550924,,52.91612,6.446588,71.607346,0.010370303,2197087,100.0,-3.3080578e-06,100,0.31196892,59.28,nan,41.707756,0.012259943,9.671138,42200,nan,1.0370303,0.31196892,1.2259943
0.0035128486,-4.8065185e-06,94.161575,-7.766884,0.35128486,33.65623,423,4840.506754398346,0.017449409,[ -2.204   9.357 -10.398  -6.358  51.497],-140.13600242117678,,52.88444,7.8706594,83.16882,0.009601321,2202482,100.0,-4.708767e-06,100,0.20793825,53.95,nan,92.11206,0.0028096645,1.744941,42300,nan,0.9601321,0.20793825,0.28096646
0.0014256462,2.3269654e-06,94.34884,-8.448906,0.14256462,34.007603,424,4850.940541267395,0.030496662,[ -2.204   9.357 -10.398  -6.358  51.465],-141.12591138373045,,52.84066,8.590814,83.025826,0.00921407,2208127,100.0,2.3245811e-06,100,0.04713871,56.45,nan,76.526665,0.005103083,3.0496664,42400,nan,0.921407,0.04713871,0.51030827
8.704927e-05,-2.1362305e-06,93.61916,-7.930313,0.008704928,33.735374,425,4860.17072892189,0.10397963,[ -2.204   9.357 -10.398  -6.358  51.417],-133.5708662193579,,52.968895,7.6839085,213.78049,0.01099943,2212768,100.0,-2.0563602e-06,100,0.8539711,46.41,nan,36.554302,0.014491122,10.397964,42500,nan,1.099943,0.8539711,1.4491122
,-4.653931e-06,94.452896,-8.90078,,29.885437,426,4871.209629774094,1.0136199e-15,[ -2.204   9.357 -10.398  -6.358  51.551],-142.937819022262,,55.30361,7.501395,4.1761395e-27,1.733818e-17,2218664,100.0,-4.723668e-06,100,-1.0980578e-14,58.96,nan,2.4841607,1.0863038e-16,1.01361987e-13,42600,nan,1.733818e-15,-1.0980578e-14,1.0863037e-14
1.31073775e-05,-1.0681152e-06,93.99084,-9.981247,0.0013107378,21.183739,427,4881.532667636871,0.3920021,[ -2.204   9.357 -10.398  -6.358  53.886],-139.83495310385086,,55.47115,7.857735,6477.4395,0.012735542,2224237,100.0,-1.1771917e-06,100,4.935527,55.73,nan,8.669664,0.041335564,39.20021,42700,nan,1.2735542,4.935527,4.133556
0.0018430381,2.5177003e-06,94.04555,-8.307838,0.18430382,24.576103,428,4891.10906791687,0.029576313,[ -2.204   9.357 -10.398  -6.358  54.055],-137.15772185206623,,55.520176,6.346273,53.924564,0.010547868,2229269,100.0,2.5182962e-06,100,0.085994974,50.32,nan,81.88067,0.004961868,2.9576313,42800,nan,1.0547868,0.085994974,0.4961868
2.584227e-06,-7.93457e-06,93.81143,-7.29126,0.00025842272,22.384216,429,4900.326526880264,0.082342565,[ -2.204   9.357 -10.398  -6.358  54.1  ],-135.44523296366825,,55.355415,6.4810553,159.40404,0.009452804,2234040,100.0,-7.905066e-06,100,0.79529375,47.71,nan,30.073277,0.014414243,8.234257,42900,nan,0.9452804,0.79529375,1.4414243
0.01,7.6293944e-08,94.06505,-8.481941,1.0,29.419899,430,4910.594000577927,0.01,[ -2.204   9.357 -10.398  -6.358  53.939],-139.62924414395755,,55.355415,7.381393,55.035313,0.009999999,2239405,100.0,1.4901161e-08,100,1.4901161e-08,53.65,nan,100.0,9.313226e-10,1.0,43000,nan,1.0,1.4901161e-08,
0.004558519,-9.918213e-07,93.88802,-8.979301,0.4558519,25.873825,431,4920.927638292313,0.025026036,[ -2.204   9.357 -10.398  -6.358  53.939],-139.21472252744823,,55.394596,7.9898524,74.375046,0.009802061,2244821,100.0,-9.23872e-07,100,0.15784967,54.16,nan,89.04856,0.003437476,2.5026038,43100,nan,0.98020613,0.15784967,0.34374762
0.0035769169,4.5776366e-07,94.243515,-7.380371,0.3576917,23.962486,432,4931.478413581848,0.026029117,[ -2.204   9.357 -10.398  -6.358  53.973],-142.52636062017325,,55.363346,6.5802517,56.156082,0.009632616,2250374,100.0,4.246831e-07,100,0.055031113,55.53,nan,89.87529,0.003233071,2.6029117,43200,nan,0.96326166,0.055031113,0.32330713
0.01,5.8364867e-06,93.37593,-7.409355,1.0,30.489056,433,4939.840745449066,0.01,[ -2.204   9.357 -10.398  -6.358  53.942],-131.67865012867114,,55.363346,6.5920987,43.894714,0.009999999,2254779,100.0,5.9604645e-06,100,5.9604645e-06,44.05,nan,100.0,9.313226e-10,1.0,43300,nan,1.0,5.9604645e-06,
0.0034179126,-1.5258789e-07,93.95438,-8.15477,0.34179127,34.51172,434,4949.737948894501,0.031681042,[ -2.204   9.357 -10.398  -6.358  53.942],-138.89880718089697,,55.4064,6.8661127,79.97275,0.009772157,2260037,100.0,-1.937151e-07,100,0.4687997,52.58,nan,81.75948,0.0046157218,3.1681042,43400,nan,0.97721565,0.4687997,0.4615722
0.0014388572,-6.1035155e-07,94.21022,-8.321739,0.14388572,19.912758,435,4960.344863414764,0.051478952,[ -2.204   9.357 -10.398  -6.358  53.989],-137.79901572757745,,55.34139,7.026269,120.2439,0.01048564,2265301,100.0,-5.662441e-07,100,0.4202826,52.64,nan,65.54321,0.0076027107,5.1478953,43500,nan,1.048564,0.4202826,0.7602711
0.01,2.2125244e-06,94.11284,-9.550362,1.0,28.700752,436,4970.485219955444,0.01,[ -2.204   9.357 -10.398  -6.358  53.92 ],-136.91834972904041,,55.34139,7.4818964,56.544212,0.009999999,2270539,100.0,2.1345913e-06,100,2.1345913e-06,52.38,nan,100.0,9.313226e-10,1.0,43600,nan,1.0,2.1345913e-06,
0.0064414297,7.5531007e-06,94.279274,-8.477531,0.644143,25.736084,437,4981.6925439834595,0.015455782,[ -2.204   9.357 -10.398  -6.358  53.92 ],-142.33313786878375,,55.35323,7.582473,63.09969,0.010050621,2276383,100.0,7.5772405e-06,100,0.015830107,58.44,nan,97.5815,0.0015822754,1.5455782,43700,nan,1.0050622,0.015830107,0.15822753
0.01,2.0599366e-06,93.95589,-7.622528,1.0,27.148613,438,4991.501489639282,0.01,[ -2.204   9.357 -10.398  -6.358  53.935],-139.2389202502096,,55.35323,6.5197988,42.93715,0.009999999,2281600,100.0,2.0451844e-06,100,2.0451844e-06,52.17,nan,100.0,9.313226e-10,1.0,43800,nan,1.0,2.0451844e-06,
0.0020421438,8.926391e-06,94.6123,-9.601372,0.2042144,25.372902,439,5002.769788265228,0.062015217,[ -2.204   9.357 -10.398  -6.358  53.935],-143.31123590364848,,55.28417,8.871503,148.76248,0.01039468,2287649,100.0,8.940697e-06,100,1.0216734,60.49,nan,60.82112,0.008342764,6.201522,43900,nan,1.039468,1.0216734,0.83427644
4.9481445e-05,-1.3122559e-05,93.88335,-9.355835,0.004948145,23.123245,440,5013.171393632889,0.15431342,[ -2.204   9.357 -10.398  -6.358  53.869],-137.85391763346013,,55.41526,7.867144,889.82086,0.007695538,2293015,100.0,-1.3113022e-05,100,2.9430158,53.66,nan,18.570993,0.01611428,15.431341,44000,nan,0.76955366,2.9430158,1.611428
0.0032877396,6.065369e-06,94.274704,-8.044685,0.32877398,27.265568,441,5024.261927604675,0.02753988,[ -2.204   9.357 -10.398  -6.358  53.996],-140.07124974949838,,55.44928,6.742862,50.194313,0.009307322,2298502,100.0,6.005168e-06,100,0.18311803,54.87,nan,87.6776,0.0034892194,2.753988,44100,nan,0.9307322,0.18311803,0.34892192
,-5.340576e-06,94.436295,-9.126846,,39.200935,442,5036.1496295928955,,[ -2.204   9.357 -10.398  -6.358  54.034],-142.5330664029862,,52.60387,8.092676,,,2304467,100.0,-5.3197145e-06,100,,59.65,nan,nan,,,44200,nan,,,
0.0018982374,-2.822876e-06,94.61654,-10.132599,0.18982375,24.042717,443,5046.848680496216,0.031530574,[ -2.204   9.357 -10.398  -6.358  51.186],-141.57226308077074,,52.656845,7.7381573,103.05222,0.009558536,2310372,100.0,-2.8312206e-06,100,0.5235589,59.05,nan,75.6025,0.0054299533,3.1530576,44300,nan,0.9558537,0.5235589,0.54299533
0.0002315932,-5.264282e-06,94.67709,-8.679306,0.023159321,18.506516,444,5058.988141298294,0.057988517,[ -2.204   9.357 -10.398  -6.358  51.24 ],-144.74427636163057,,52.721664,6.189456,56.42565,0.009044387,2316460,100.0,-5.3048134e-06,100,0.3425992,60.88,nan,53.09278,0.00850122,5.798852,44400,nan,0.9044388,0.3425992,0.85012203
0.0050694738,4.577637e-06,94.56693,-9.383797,0.5069474,19.954979,445,5069.818842172623,0.018772544,[ -2.204   9.357 -10.398  -6.358  51.306],-141.47607178778097,,52.74984,7.315969,66.19547,0.009850886,2322329,100.0,4.544854e-06,100,0.077196434,58.69,nan,94.59036,0.0023557823,1.8772545,44500,nan,0.9850885,0.077196434,0.23557822
1.2847417e-08,-6.1035155e-07,94.06663,-8.73349,1.2847418e-06,45.278023,446,5080.062172174454,0.9551545,[ -2.204   9.357 -10.398  -6.358  51.33 ],-139.3500245416308,,52.57185,7.720802,187207.31,0.015441702,2327785,100.0,-6.556511e-07,100,41.820126,54.56,nan,2.5638916,0.09519305,95.51545,44600,nan,1.54417,41.820126,9.519304
,-4.577637e-06,94.50275,-8.477547,,19.264313,447,5091.545123577118,6.851046e-30,[ -2.204   9.357 -10.398  -6.358  51.152],-142.1409576938588,,51.15705,6.401207,,6.8525696e-32,2333463,100.0,-4.5895576e-06,100,-3.8020123e-29,56.78,nan,nan,,6.851046e-28,44700,nan,6.852569e-30,-3.8020123e-29,
0.0031164761,2.5177003e-06,94.04203,-8.87944,0.31164762,24.782959,448,5100.99795794487,0.034355223,[ -2.204   9.357 -10.398  -6.358  49.741],-135.77968284536473,,51.19965,6.6780744,62.889565,0.009854424,2338487,100.0,2.503395e-06,100,0.22503184,50.24,nan,84.726326,0.0041840207,3.4355226,44800,nan,0.9854424,0.22503184,0.41840205
2.4229198e-06,5.1116945e-06,94.300766,-8.129051,0.000242292,22.297874,449,5112.234904766083,1.9387616,[ -2.204   9.357 -10.398  -6.358  49.781],-140.04820126090294,,51.37256,6.503724,86919.61,0.030991953,2343952,100.0,5.066395e-06,100,31.733654,54.65,nan,2.397181,0.19775605,193.87616,44900,nan,3.0991955,31.733654,19.775604
5.7976926e-05,-7.400513e-06,94.20995,-8.574135,0.0057976926,23.442413,450,5123.249494075775,0.12265871,[ -2.204   9.357 -10.398  -6.358  49.951],-141.10431106509333,,51.488056,7.589079,195.09438,0.008670099,2349607,100.0,-7.4990094e-06,100,1.1608042,56.55,nan,29.658937,0.013352133,12.265871,45000,nan,0.8670098,1.1608042,1.3352134
