LearnableVariance,InitialReturnStd,InitialReturnMean,EmpiricalD2,VarianceInit,MeanIWNorm,MeanIW,MaxIWNorm,OptimizationReturnMean,EpLenMean,MinIWNorm,InitialReturnMin,OptimizationReturnMin,Iteration,ESSClassic,StdIWNorm,OptimizationReturnMax,InitialReturnMax,Bound,InitialBound,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,StdIW,ReturnMeanIW,ReturnStepMax,Weights,MaxIW,J_sample_variance,MeanEntropy,ESSRenyi
True,38.600792,-108.09836,1.349345,-1,0.009694254,0.9694254,0.026961891,160.46951,150.43,0.0019102327,-268.56787,,351,73.80103,0.005775975,209.97597,-58.591908,-114.336365,-117.05061,35100,0.19102328,0.8624122,-108.09835099309683,6516270,2643.9713156223297,100,0.5775975,-103.9373,0.8624122,[-0.768  0.904 -1.85 ],2.6961892,79134.164,-0.4132882,74.11003
True,31.398586,-104.41922,2.3239088,-1,0.008166468,0.8166468,0.05763145,144.95377,146.15,7.26717e-05,-249.37299,,352,48.05421,0.008490705,190.11151,-59.261467,-93.354576,-112.73164,35200,0.0072671697,0.8631463,-104.41921849012375,6530885,2649.421739578247,100,0.8490706,-80.68279,0.8631463,[-0.777  0.901 -1.832],5.7631454,59644.273,-0.4422302,43.03095
True,36.62566,-107.84419,1.2801979,-1,0.009654216,0.9654216,0.027595505,165.94359,150.43,0.0026163121,-273.78778,,353,80.085655,0.0048141833,204.72366,-69.06412,-114.773094,-116.970436,35300,0.26163122,0.8626863,-107.84418689623475,6545928,2654.9631662368774,100,0.48141834,-104.44711,0.8626863,[-0.801  0.908 -1.861],2.7595506,77908.29,-0.4457094,78.11292
True,44.230816,-111.15499,8.530762,-1,0.0060491366,0.60491365,0.027964458,190.93973,153.76,9.4754956e-05,-302.09473,,354,57.5323,0.0051971693,232.89285,-69.20188,-93.482796,-121.224815,35400,0.009475496,0.8618956,-111.15499580860138,6561304,2660.834509372711,100,0.519717,-64.07139,0.8618956,[-0.78   0.907 -1.865],2.7964458,45287.67,-0.39020813,11.722282
True,41.78444,-107.08853,2.9033923,-1,0.0085663255,0.8566326,0.0765166,281.7485,148.99,0.00078268297,-388.83704,,355,46.51436,0.009185857,329.8611,-58.97592,-107.6707,-120.04976,35500,0.0782683,0.8647854,-107.08852493360638,6576203,2667.0812289714813,100,0.9185858,-85.58561,0.8647854,[-0.776  0.917 -1.809],7.65166,195506.5,-0.34034598,34.44247
True,42.679256,-109.55018,2.4229286,-1,0.0074727554,0.74727553,0.041293968,198.67911,152.24,0.00042044764,-308.22928,,356,55.30156,0.006718282,249.30142,-58.92785,-96.8784,-119.82448,35600,0.042044766,0.8570992,-109.55016965955495,6591427,2673.7762825489044,100,0.67182815,-80.88566,0.8570992,[-0.766  0.912 -1.759],4.129397,70842.94,-0.33645913,41.27237
True,35.741516,-106.44057,6.1964707,-1,0.0064907526,0.64907527,0.053009376,191.25392,147.79,1.2496727e-05,-297.6945,,357,29.89449,0.0099397525,228.8565,-68.83798,-88.38865,-116.36372,35700,0.0012496727,0.8610055,-106.44057018771768,6606206,2679.260129928589,100,0.9939752,-63.687237,0.8610055,[-0.731  0.905 -1.755],5.3009377,81521.61,-0.38620007,16.138218
True,36.499798,-107.954285,4.487278,-1,0.008617632,0.86176324,0.09022077,140.39769,149.97,0.00018947318,-248.35199,,358,33.390026,0.012171644,179.78287,-68.569115,-110.323685,-116.23268,35800,0.018947318,0.860641,-107.95429262593389,6621203,2685.1076669692993,100,1.2171644,-92.78739,0.860641,[-0.684  0.909 -1.805],9.022078,79990.4,-0.4098304,22.285225
True,44.19515,-111.98905,3.2145193,-1,0.007653624,0.7653624,0.03131934,237.47997,155.06,0.00020142102,-349.469,,359,59.637177,0.0062965006,279.88202,-69.58699,-100.76555,-123.638016,35900,0.020142103,0.85579085,-111.98905740320683,6636709,2691.5627250671387,100,0.62965006,-79.88002,0.85579085,[-0.685  0.922 -1.829],3.131934,98908.62,-0.3557878,31.10885
True,39.871872,-108.48311,2.9391515,-1,0.007400881,0.7400882,0.039496236,164.97131,150.3,0.00042642406,-273.4544,,360,52.154633,0.007088543,214.23439,-59.22002,-98.21706,-117.59824,36000,0.042642407,0.8636747,-108.4831007939577,6651739,2697.7567908763885,100,0.7088543,-82.59009,0.8636747,[-0.681  0.92  -1.775],3.9496236,56729.223,-0.37391934,34.023426
True,28.151154,-102.857796,8.149199,-1,0.005066092,0.50660914,0.058962695,90.01357,143.83,0.00015152345,-192.87137,,361,32.551376,0.007292473,133.30188,-59.569496,-69.06909,-109.28684,36100,0.0151523445,0.8596725,-102.85779214963317,6666122,2703.4876544475555,100,0.72924733,-50.716225,0.8596725,[-0.728  0.922 -1.793],5.89627,16217.71,-0.32690424,12.271146
True,34.04867,-102.60416,4.0746737,-1,0.008380488,0.83804876,0.10521692,148.53275,143.46,0.00017302111,-251.1369,,362,29.474747,0.01296333,190.98473,-60.152176,-96.31485,-110.97538,36200,0.01730211,0.8571506,-102.60415547251701,6680468,2709.6381821632385,100,1.2963331,-79.41684,0.8571506,[-0.695  0.93  -1.746],10.521692,90641.97,-0.33766523,24.541843
True,42.415257,-104.725136,5.501999,-1,0.0063818013,0.6381802,0.03793966,298.66013,145.61,0.00021988693,-403.38528,,363,44.16974,0.0071748975,344.49713,-58.88814,-96.2394,-118.1713,36300,0.021988694,0.8636465,-104.7251303525269,6695029,2716.692558526993,100,0.7174898,-64.69959,0.8636465,[-0.71   0.944 -1.757],3.793966,116341.195,-0.32888868,18.175213
True,31.529951,-104.25787,4.822628,-1,0.007856315,0.7856314,0.10673784,160.03459,145.64,8.3735475e-05,-264.29245,,364,27.5853,0.012728971,195.33932,-68.95312,-94.22926,-113.067604,36400,0.008373547,0.86920285,-104.25786128178238,6709593,2722.7748715877533,100,1.2728972,-74.88263,0.86920285,[-0.747  0.933 -1.748],10.673784,102970.95,-0.3232267,20.735582
True,37.790874,-101.10611,3.7903693,-1,0.007410193,0.74101937,0.040912893,167.04459,141.05,2.4731182e-05,-268.1507,,365,45.40671,0.008125295,209.26228,-58.888412,-86.76503,-110.044464,36500,0.0024731182,0.8678058,-101.10611256033182,6723698,2728.039005279541,100,0.8125295,-69.36306,0.8678058,[-0.761  0.948 -1.742],4.0912895,62583.062,-0.38934007,26.382654
True,51.79445,-113.94947,1.3684573,-1,0.009729235,0.9729236,0.036488794,242.2744,156.83,0.0019453786,-356.22388,,366,73.31578,0.0058695814,297.2044,-59.019466,-122.49042,-125.823616,36600,0.19453786,0.8615332,-113.94947849735618,6739381,2733.8676064014435,100,0.58695817,-108.59993,0.8615332,[-0.758  0.943 -1.808],3.6488795,145423.03,-0.41314757,73.07499
True,39.563854,-106.62525,3.2608228,-1,0.008300974,0.83009744,0.054563027,194.08124,148.02,0.00025543346,-300.70648,,367,48.795525,0.008503408,241.7203,-58.986176,-103.62699,-116.6488,36700,0.025543347,0.8586942,-106.62525123178959,6754183,2739.889598608017,100,0.8503409,-85.52672,0.8586942,[-0.754  0.947 -1.832],5.4563026,95816.516,-0.42431715,30.667107
True,34.167015,-102.36151,5.3202953,-1,0.006891164,0.68911636,0.046639394,151.11218,142.81,0.00034971963,-253.4737,,368,45.060894,0.007609103,194.1133,-59.360397,-89.735886,-110.81064,36800,0.034971964,0.8662148,-102.36151053443551,6768464,2746.0696849823,100,0.76091033,-70.24734,0.8662148,[-0.731  0.957 -1.843],4.6639395,46022.434,-0.3853357,18.79595
True,43.942524,-105.45694,1.5106437,-1,0.009344615,0.93446153,0.028739685,300.68445,146.84,0.0014750639,-406.1414,,369,72.19999,0.0057984963,347.45575,-58.685623,-110.15981,-118.994995,36900,0.14750639,0.86167276,-105.45695502519608,6783148,2751.9623050689697,100,0.57984966,-93.52044,0.86167276,[-0.722  0.968 -1.804],2.8739686,180734.34,-0.36848024,66.196945
True,36.833103,-101.024734,3.4291542,-1,0.0076598777,0.7659877,0.06493319,145.46841,140.83,0.00025797175,-246.49313,,370,36.985798,0.009998239,186.66534,-59.82778,-88.58791,-109.24116,37000,0.025797175,0.8629887,-101.02472270831466,6797231,2757.502268075943,100,0.99982387,-73.372734,0.8629887,[-0.7    0.97  -1.787],6.493319,59713.31,-0.36982468,29.16171
True,41.414066,-102.8381,1.898215,-1,0.008920064,0.8920064,0.042165913,246.58356,142.53,0.00074492086,-349.42166,,371,55.385517,0.008005856,289.97556,-59.446114,-101.65251,-114.48548,37100,0.07449209,0.8615968,-102.83809675335884,6811484,2763.3888409137726,100,0.80058557,-85.60524,0.8615968,[-0.649  0.966 -1.789],4.2165914,142551.38,-0.39150932,52.68107
True,45.443054,-100.19967,3.9886222,-1,0.006698885,0.66988844,0.028837053,296.95535,138.86,0.00046804754,-397.15503,,372,58.59447,0.005631231,337.55603,-59.599003,-92.21301,-113.43819,37200,0.046804756,0.86321664,-100.19967962294817,6825370,2769.7317254543304,100,0.5631231,-65.77369,0.86321664,[-0.652  0.975 -1.81 ],2.8837054,100152.69,-0.33604375,25.071314
True,40.666645,-104.11833,7.9430785,-1,0.006097287,0.6097287,0.05004785,145.79337,144.68,0.00019842347,-249.9117,,373,38.737534,0.007667749,190.43556,-59.47613,-81.43751,-112.448715,37300,0.019842347,0.8630085,-104.1183266672492,6839838,2775.614027261734,100,0.76677483,-57.95958,0.8630085,[-0.644  0.98  -1.755],5.004785,39020.2,-0.30394077,12.589577
True,42.124172,-105.22391,1.3936862,-1,0.009406641,0.9406641,0.052844908,204.45744,145.64,0.002659687,-309.68137,,374,66.162125,0.006727155,250.21365,-59.467716,-109.123505,-115.546616,37400,0.2659687,0.859256,-105.2239073395729,6854402,2781.681480884552,100,0.6727155,-96.93708,0.859256,[-0.696  0.974 -1.723],5.284491,108760.875,-0.29686078,71.75217
True,35.215565,-99.87585,9.612148,-1,0.006401028,0.64010286,0.044606622,161.31398,139.1,2.7577777e-05,-261.18982,,375,33.531067,0.009012295,202.86375,-58.32606,-91.7801,-108.58218,37500,0.0027577777,0.8619777,-99.87584979265928,6868312,2787.592440366745,100,0.90122956,-64.78747,0.8619777,[-0.675  0.968 -1.716],4.4606624,50657.96,-0.34279007,10.4035015
True,42.740166,-108.68809,3.4035358,-1,0.00829528,0.82952803,0.053322647,186.14723,149.43,3.205386e-05,-294.8353,,376,42.36995,0.009674457,235.60846,-59.226845,-106.48831,-118.51593,37600,0.003205386,0.86489123,-108.6880860169232,6883255,2793.4443349838257,100,0.96744573,-88.35725,0.86489123,[-0.714  0.956 -1.762],5.332265,92275.87,-0.4079399,29.38121
True,36.771564,-99.2974,6.959639,-1,0.0064530903,0.6453091,0.03524229,216.70108,138.86,0.00016193095,-315.99847,,377,45.0257,0.0071304576,256.35742,-59.641037,-89.39873,-109.83067,37700,0.016193096,0.85701966,-99.29739219173788,6897141,2798.9878787994385,100,0.71304584,-61.61074,0.85701966,[-0.715  0.956 -1.827],3.524229,69877.664,-0.41249698,14.368561
True,36.95001,-104.06221,4.1499043,-1,0.008497828,0.84978276,0.08397501,162.0244,145.48,0.0005468269,-266.0866,,378,37.473866,0.010976769,207.30571,-58.7809,-104.41707,-112.931755,37800,0.05468269,0.8654877,-104.06220894485712,6911689,2804.095725297928,100,1.0976769,-86.34862,0.8654877,[-0.699  0.97  -1.831],8.397501,85566.18,-0.41267785,24.096941
True,44.18838,-106.54348,5.067475,-1,0.0073911343,0.73911345,0.055058982,224.34848,147.35,0.00010850167,-330.89197,,379,41.662743,0.008746016,271.92078,-58.971188,-100.27949,-117.57321,37900,0.010850167,0.8622,-106.54348379611969,6926424,2809.9661326408386,100,0.8746016,-75.4504,0.8622,[-0.664  0.959 -1.832],5.5058985,101432.06,-0.41156062,19.733694
True,27.800737,-94.29758,9.864287,-1,0.0074422364,0.7442237,0.050263032,106.4071,132.28,8.984674e-06,-200.70468,,380,37.045082,0.009701817,142.33792,-58.366768,-88.24231,-100.98773,38000,0.00089846744,0.85959315,-94.29757978275418,6939652,2815.0085492134094,100,0.9701817,-67.230225,0.85959315,[-0.663  0.974 -1.831],5.0263033,36671.98,-0.40106493,10.13758
True,42.76934,-102.88055,5.425476,-1,0.008151323,0.8151323,0.06899958,178.44525,142.39,8.8114204e-05,-281.3258,,381,32.756866,0.011678873,222.19704,-59.128765,-98.56084,-112.258064,38100,0.008811421,0.86867297,-102.88054484382272,6953891,2820.7857644557953,100,1.1678873,-76.71809,0.86867297,[-0.627  0.987 -1.82 ],6.8999586,109372.59,-0.41853,18.431562
True,41.297188,-101.76244,7.521695,-1,0.0060933186,0.6093319,0.04094945,166.33041,141.88,7.729376e-05,-268.09283,,382,46.32564,0.006558834,208.91013,-59.18271,-85.3754,-110.69885,38200,0.0077293757,0.8644609,-101.76243167623878,6968079,2826.028608560562,100,0.65588343,-60.866608,0.8644609,[-0.624  1.001 -1.837],4.094945,40056.92,-0.37513223,13.294875
True,44.70903,-105.518425,8.89175,-1,0.0055569736,0.55569744,0.04095882,164.82416,146.39,9.643161e-05,-270.3426,,383,40.062958,0.006796958,210.9636,-59.378994,-80.630455,-114.529854,38300,0.009643162,0.85983986,-105.5184367749095,6982718,2830.865659236908,100,0.67969584,-53.759266,0.85983986,[-0.589  0.991 -1.794],4.0958824,40399.33,-0.36195856,11.24638
True,38.789997,-100.67546,6.199103,-1,0.0057964586,0.57964593,0.058270868,184.62048,139.43,4.2163505e-05,-285.29596,,384,28.600574,0.009158466,226.08707,-59.208893,-81.25928,-110.185326,38400,0.0042163506,0.8551998,-100.6754568232596,6996661,2836.8086864948273,100,0.91584665,-57.58162,0.8551998,[-0.598  1.008 -1.781],5.827087,58654.496,-0.40601528,16.131367
True,34.5662,-94.75457,7.61416,-1,0.0070048277,0.7004828,0.087791085,150.4147,132.57,1.3481606e-05,-245.16928,,385,25.894497,0.011850017,195.69617,-49.473118,-85.7522,-102.92687,38500,0.0013481607,0.8629056,-94.75456763848662,7009918,2842.7924711704254,100,1.1850019,-63.201714,0.8629056,[-0.541  1.007 -1.825],8.779109,63554.105,-0.4570618,13.133425
True,30.3999,-96.0801,3.9819593,-1,0.0073608174,0.7360817,0.050954618,115.976364,134.32,0.00041210934,-212.05647,,386,42.27206,0.00860186,152.36961,-59.686863,-83.17021,-103.14865,38600,0.041210935,0.86117953,-96.08010148882866,7023350,2848.051477909088,100,0.860186,-69.06503,0.86117953,[-0.56   0.994 -1.876],5.095462,35890.625,-0.39316764,25.113264
True,28.359583,-95.00649,13.834943,-1,0.0044035474,0.44035476,0.0533096,100.64794,132.7,6.617634e-06,-195.65443,,387,24.934366,0.0076405406,136.80289,-58.85155,-63.53151,-101.5283,38700,0.0006617634,0.85842097,-95.00649188682436,7036620,2852.9947469234467,100,0.7640541,-39.27339,0.85842097,[-0.556  0.992 -1.812],5.3309603,14692.831,-0.4727175,7.2280746
True,45.598248,-98.11793,1.3474584,-1,0.009642468,0.9642468,0.035203658,283.33304,136.47,0.0021431104,-381.451,,388,73.827835,0.005741138,322.63718,-58.813816,-108.20282,-110.83297,38800,0.21431105,0.86306983,-98.11794078871608,7050267,2858.310336828232,100,0.57411385,-93.4432,0.86306983,[-0.599  1.001 -1.892],3.520366,166453.16,-0.46639007,74.2138
True,33.720406,-96.84009,4.223151,-1,0.0075929565,0.75929564,0.08365732,141.90521,135.25,0.000208208,-238.7453,,389,34.16739,0.010539634,179.37497,-59.37033,-89.503876,-104.79827,38900,0.0208208,0.86379945,-96.84009557753801,7063792,2863.7021584510803,100,1.0539634,-73.14958,0.86379945,[-0.589  0.995 -1.885],8.365732,55041.72,-0.45973852,23.679
True,42.05199,-100.10888,4.048844,-1,0.0082694655,0.82694656,0.049897745,179.26611,139.15,0.0002775483,-279.375,,390,42.325882,0.009653058,219.45142,-59.92359,-103.81998,-109.42139,39000,0.027754832,0.85696316,-100.10888096779586,7077707,2869.402883052826,100,0.9653059,-85.081604,0.85696316,[-0.549  0.986 -1.879],4.9897747,85117.68,-0.43566966,24.698408
True,34.798676,-98.84219,2.0733023,-1,0.008227697,0.82276964,0.0313435,176.2163,138.26,0.00039738102,-275.05847,,391,55.177444,0.0074155917,215.4968,-59.56167,-96.90122,-108.01081,39100,0.039738104,0.8656277,-98.84219244912266,7091533,2875.0058283805847,100,0.7415592,-83.69936,0.8656277,[-0.561  0.998 -1.855],3.1343503,69262.9,-0.4636922,48.232235
True,55.55031,-100.18718,1.827903,-1,0.009268658,0.9268658,0.043596514,311.30417,139.44,0.0015182942,-411.49136,,392,61.51542,0.0073310845,352.60724,-58.88411,-108.028824,-113.90355,39200,0.15182942,0.8621911,-100.18718122810125,7105477,2880.231274843216,100,0.73310846,-89.48428,0.8621911,[-0.556  0.989 -1.883],4.3596516,202155.98,-0.4491056,54.707497
True,44.287346,-100.1565,1.0132322,-1,0.010041348,1.0041348,0.012836601,271.34824,139.32,0.0075378143,-371.50476,,393,98.731995,0.0011379484,312.52783,-58.976936,-112.322426,-112.53999,39300,0.75378144,0.86650187,-100.15650417134165,7119409,2885.593289375305,100,0.11379483,-99.85727,0.86650187,[-0.551  0.981 -1.868],1.28366,143661.53,-0.4453825,98.69405
True,37.18581,-100.45745,1.4646336,-1,0.009449251,0.944925,0.053615026,196.25177,139.46,0.0012723348,-296.70923,,394,63.382412,0.0071822046,236.45395,-60.255272,-105.054375,-110.34776,39400,0.12723349,0.8665452,-100.45745722457767,7133355,2891.2908017635345,100,0.7182204,-93.08492,0.8665452,[-0.555  0.981 -1.864],5.3615026,105417.56,-0.43499485,68.27646
True,49.911602,-104.60906,3.7068348,-1,0.007525535,0.75255346,0.031600382,246.24422,144.84,0.00020182866,-350.85327,,395,54.179295,0.0069207237,291.35623,-59.497032,-94.831215,-116.30415,39500,0.020182867,0.86788356,-104.60905457481742,7147839,2897.2182626724243,100,0.69207245,-72.31445,0.86788356,[-0.559  0.988 -1.854],3.1600385,104275.31,-0.38038102,26.977194
True,36.378143,-100.54774,2.7173438,-1,0.009291738,0.9291739,0.05701696,143.11371,139.91,0.00056568754,-243.66144,,396,47.118286,0.009843624,184.20753,-59.453903,-101.09679,-108.669785,39600,0.056568757,0.8631443,-100.54773747459053,7161830,2903.3898906707764,100,0.9843625,-87.70811,0.8631443,[-0.54   0.987 -1.799],5.7016964,77707.52,-0.34849438,36.800644
True,30.823198,-94.481735,4.1889663,-1,0.008127201,0.8127202,0.05404412,172.90317,131.91,0.00034404665,-267.38492,,397,39.327892,0.010094511,208.38884,-58.996082,-88.48091,-103.39457,39700,0.034404665,0.85965216,-94.48174011021852,7175021,2908.7284619808197,100,1.0094512,-70.23905,0.85965216,[-0.56   0.995 -1.767],5.4044123,84890.875,-0.33906898,23.872238
True,36.007015,-98.51517,7.764095,-1,0.0068379086,0.683791,0.09594915,123.53072,137.62,2.6297612e-06,-222.04588,,398,23.809355,0.012232081,162.73878,-59.3071,-84.16402,-105.91669,39800,0.00026297613,0.8626448,-98.51516157776118,7188783,2914.1696650981903,100,1.2232082,-63.5403,0.8626448,[-0.579  1.01  -1.758],9.594915,48930.566,-0.3595144,12.879802
True,26.04906,-94.23549,1.2553332,-1,0.009581999,0.9582,0.02666481,99.28093,131.76,0.0027750172,-193.51642,,399,83.5547,0.004251005,134.68312,-58.833294,-96.810875,-100.68604,39900,0.27750173,0.8558243,-94.23548945829272,7201959,2919.36039185524,100,0.4251005,-89.58357,0.8558243,[-0.565  0.993 -1.778],2.666481,37374.668,-0.33259976,79.660126
True,32.015293,-98.73095,3.337034,-1,0.008207234,0.82072335,0.048801858,140.35275,137.89,0.00041040903,-239.08371,,400,45.31148,0.009016556,180.28278,-58.80094,-93.60338,-106.70042,40000,0.041040905,0.8629709,-98.73095473274589,7215748,2925.4586095809937,100,0.9016556,-79.045135,0.8629709,[-0.571  0.992 -1.752],4.880186,59328.074,-0.32629102,29.96673
True,25.591465,-93.812126,12.519736,-1,0.00675096,0.675096,0.03501202,90.965775,131.59,0.00026291262,-184.7779,,401,40.932453,0.008109725,124.95699,-59.8209,-83.09377,-99.97139,40100,0.026291264,0.8614745,-93.81213040590286,7228907,2930.392844438553,100,0.81097245,-61.300304,0.8614745,[-0.589  1.005 -1.745],3.501202,22395.707,-0.32659552,7.9873886
True,29.969585,-97.78635,5.679445,-1,0.006996682,0.6996683,0.04678468,113.63654,136.93,0.00030798002,-211.42288,,402,43.63363,0.0079522785,151.50171,-59.92117,-82.582146,-104.83377,40200,0.030798003,0.86577356,-97.78634366899729,7242600,2936.0593848228455,100,0.7952278,-65.787,0.86577356,[-0.616  1.024 -1.746],4.678468,32486.312,-0.28998128,17.607355
True,30.940676,-93.81036,8.198004,-1,0.0067898203,0.67898196,0.04207537,127.95364,131.43,0.00018043292,-221.764,,403,41.711063,0.008026489,163.05225,-58.71176,-82.52662,-101.20249,40300,0.018043293,0.8595779,-93.8103631104529,7255743,2941.0947258472443,100,0.80264896,-61.361347,0.8595779,[-0.632  1.038 -1.709],4.207537,35633.89,-0.27133176,12.1980915
True,22.846521,-91.060394,7.691993,-1,0.006713092,0.67130923,0.053586844,70.95344,128.37,3.477317e-05,-162.01382,,404,35.142307,0.009119862,102.312645,-59.70118,-76.424355,-96.460846,40400,0.003477317,0.8595646,-91.06038715749979,7268580,2946.253628015518,100,0.9119863,-61.44648,0.8595646,[-0.596  1.021 -1.69 ],5.3586845,15925.119,-0.26225758,13.000531
True,29.453505,-94.24408,6.318488,-1,0.007415684,0.74156845,0.10041645,116.99089,131.73,7.491118e-05,-211.23499,,405,27.762445,0.011962004,151.44104,-59.79394,-84.48158,-101.285255,40500,0.007491118,0.86534905,-94.24408623695373,7281753,2951.4943401813507,100,1.1962004,-66.782486,0.86534905,[-0.524  1.017 -1.681],10.041645,50869.76,-0.25753304,15.8265705
True,37.84816,-97.94292,5.013849,-1,0.006164605,0.61646056,0.027929416,168.84827,136.27,0.00028890907,-266.7912,,406,55.751816,0.0054919105,208.17429,-58.616917,-77.9767,-106.83596,40600,0.028890908,0.8554909,-97.94292209103703,7295380,2956.544226884842,100,0.54919106,-58.06374,0.8554909,[-0.547  1.001 -1.676],2.7929416,37560.082,-0.21278383,19.944757
True,31.0711,-100.04163,11.632519,-1,0.0064841937,0.64841944,0.051037353,105.30668,139.64,4.8792423e-05,-205.3483,,407,32.057114,0.009439865,145.89226,-59.45604,-84.742035,-106.88656,40700,0.0048792423,0.8642117,-100.04162079438566,7309344,2962.0812854766846,100,0.9439866,-61.39634,0.8642117,[-0.568  1.013 -1.632],5.1037354,32024.412,-0.23711053,8.59659
True,24.404913,-88.386406,11.827976,-1,0.006586905,0.6586905,0.06158528,99.58029,124.93,3.158696e-05,-187.96669,,408,26.634512,0.010932132,128.10956,-59.85714,-79.86698,-94.65196,40800,0.003158696,0.86089694,-88.38640473619104,7321837,2966.3399362564087,100,1.0932132,-58.318592,0.86089694,[-0.496  1.021 -1.656],6.1585283,28646.316,-0.28406867,8.454532
True,26.538244,-92.92422,13.394851,-1,0.0055133495,0.551335,0.044589672,122.74767,130.74,3.84927e-05,-215.67189,,409,35.93343,0.007361765,156.27539,-59.396503,-76.81461,-100.11328,40900,0.0038492703,0.8582853,-92.92421771869063,7334911,2970.7393436431885,100,0.73617655,-50.503376,0.8582853,[-0.486  1.    -1.703],4.458967,23069.873,-0.31434625,7.465555
True,34.064293,-95.87661,1.5073107,-1,0.009302259,0.93022597,0.03238014,191.23418,134.37,0.0031092975,-287.11078,,410,74.32514,0.005467323,226.86789,-60.24289,-100.36132,-105.44697,41000,0.31092975,0.8626751,-95.87661711975932,7348348,2975.466117620468,100,0.54673237,-88.61154,0.8626751,[-0.564  1.008 -1.733],3.2380142,85022.445,-0.28570578,66.34332
True,27.82236,-96.75998,2.020649,-1,0.0089708585,0.8970859,0.033740867,133.3212,136.1,0.0012099128,-230.08118,,411,64.67124,0.006630445,170.72186,-59.359314,-94.70395,-104.42935,41100,0.12099129,0.8636812,-96.75998479992151,7361958,2979.377196073532,100,0.6630445,-83.80197,0.8636812,[-0.545  1.005 -1.705],3.3740869,52044.05,-0.2507134,49.48905
True,32.178165,-97.989525,5.361159,-1,0.007918652,0.7918652,0.056954596,129.0019,137.2,0.0002462436,-226.99142,,412,34.4597,0.01092068,167.76404,-59.22738,-88.31183,-105.5559,41200,0.02462436,0.8569617,-97.98951694697142,7375678,2982.5471160411835,100,1.092068,-70.792496,0.8569617,[-0.569  1.01  -1.67 ],5.69546,57902.586,-0.24890138,18.652683
True,32.82787,-99.628944,3.6522934,-1,0.008359895,0.83598953,0.07392963,118.278595,138.63,0.0002470355,-217.90753,,413,37.354706,0.010826111,158.13017,-59.777363,-88.877426,-106.892525,41300,0.024703551,0.8635847,-99.62894156560301,7389541,2986.6315104961395,100,1.0826111,-74.99601,0.8635847,[-0.548  0.993 -1.668],7.392963,57650.414,-0.26928625,27.380056
True,28.285355,-96.6711,7.3743486,-1,0.00753789,0.753789,0.06603895,119.31404,134.59,4.7220055e-05,-215.98514,,414,34.32684,0.010426219,156.98134,-59.0038,-93.184456,-103.870605,41400,0.0047220057,0.8597654,-96.67109055161477,7403000,2990.9433150291443,100,1.042622,-73.63366,0.8597654,[-0.561  1.008 -1.688],6.603895,43967.48,-0.30161655,13.56052
True,27.328728,-94.832184,11.384832,-1,0.006203462,0.62034625,0.072841905,112.401024,132.78,6.900627e-05,-207.23322,,415,30.065628,0.00946116,157.80539,-49.42782,-79.48442,-101.73996,41500,0.0069006276,0.8630017,-94.83218817010521,7416278,2995.2037522792816,100,0.94611603,-56.17661,0.8630017,[-0.618  1.021 -1.721],7.2841907,30741.889,-0.3105349,8.783616
True,24.050901,-93.35454,10.276059,-1,0.006087326,0.6087326,0.06336737,111.223366,131.25,6.8061265e-05,-204.57791,,416,28.563755,0.009626716,145.02864,-59.54927,-75.2323,-100.173805,41600,0.006806127,0.8651693,-93.35453963518142,7429403,2999.340966463089,100,0.96267176,-53.372265,0.8651693,[-0.625  1.041 -1.729],6.336737,30695.02,-0.32463074,9.731357
True,32.15897,-92.750725,5.788164,-1,0.0071710525,0.71710527,0.07599619,148.43648,129.95,0.00031245887,-241.1872,,417,34.39915,0.009902932,182.04337,-59.143837,-84.227394,-100.7903,41700,0.031245887,0.86827517,-92.75072199180723,7442398,3003.6528124809265,100,0.99029315,-64.8853,0.86827517,[-0.625  1.061 -1.744],7.599619,52540.4,-0.31577766,17.276634
True,26.509874,-90.55379,9.639237,-1,0.005427918,0.54279184,0.0365059,112.60626,126.79,5.63993e-05,-203.16006,,418,36.39045,0.007176302,144.16545,-58.994614,-69.26821,-97.325806,41800,0.0056399303,0.8664608,-90.55379495248198,7455077,3007.9960646629333,100,0.7176302,-48.24309,0.8664608,[-0.633  1.077 -1.735],3.6505902,19634.197,-0.31573412,10.374265
True,26.356659,-88.30145,8.249253,-1,0.006842255,0.68422544,0.044821166,115.61249,124.5,0.0001639938,-203.91394,,419,37.06181,0.008916472,144.634,-59.279938,-78.44008,-95.09859,41900,0.01639938,0.86032224,-88.3014538487792,7467527,3011.7761738300323,100,0.8916473,-58.91769,0.86032224,[-0.608  1.095 -1.735],4.4821167,31675.549,-0.31178606,12.12231
True,22.926607,-84.70033,9.128039,-1,0.0070512076,0.7051208,0.07836947,129.8318,119.39,1.0077598e-05,-214.53214,,420,34.83868,0.009643342,165.1166,-49.415546,-81.46076,-91.8514,42000,0.0010077598,0.8704367,-84.70033363550901,7479466,3015.1666235923767,100,0.96433425,-59.855484,0.8704367,[-0.633  1.113 -1.731],7.836947,40657.242,-0.3191833,10.9552555
