OptimizationReturnMin,InitialReturnMean,VarianceInit,TimeElapsed,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MinIWNorm,EmpiricalD2,MeanIW,StdIW,OptimizationReturnMean,ESSClassic,MeanIWNorm,Weights,Iteration,EpisodesSoFar,MinIW,MaxIW,StdIWNorm,InitialReturnStd,TimestepsSoFar,EpRewMean,ReturnStepMaxmin,Bound,EpLenMean,InitialReturnMax,MaxIWNorm,ReturnStepMax,InitialBound,ESSRenyi,LearnableVariance,EpThisIter,ReturnMeanIW,J_sample_variance
,-86.74162,-1,5330.382299900055,198.39693,-0.5032141,-248.48044,0.0021499551,1.3125436,0.9563782,0.57664305,161.73882,73.338394,0.009563783,[-0.11   1.13  -1.901],349,34900,0.21499552,3.2961185,0.00576643,32.13786,6220502,-86.7416234074533,0.86501753,-89.789,121.27,-50.083515,0.032961186,0.86501753,-95.02431,76.18794,True,100,-80.29984,67952.125
,-87.74973,-1,5338.985196590424,114.94937,-0.46313486,-166.27855,0.00023614823,6.287502,0.90091616,1.123149,78.52882,39.15125,0.009009162,[-0.104  1.134 -1.922],350,35000,0.023614824,5.3050604,0.0112314895,23.204525,6232813,-87.74973463624715,0.85908675,-86.61492,123.11,-51.329178,0.053050604,0.85908675,-93.29234,15.904568,True,100,-72.716866,32953.902
,-84.99072,-1,5348.381628274918,221.50009,-0.4571559,-272.4701,9.5786636e-05,4.1140323,0.8216469,0.9524367,187.4794,42.66761,0.0082164705,[-0.056  1.134 -1.882],351,35100,0.009578664,5.4809036,0.009524366,32.56497,6244802,-84.9907162323594,0.8695202,-88.37828,119.89,-50.97,0.054809034,0.8695202,-94.07305,24.307053,True,100,-69.95651,84746.29
,-86.70602,-1,5358.642001628876,162.71638,-0.46936902,-212.83076,0.00035251412,4.056545,0.8453283,1.2337126,126.124756,31.949005,0.008453283,[-0.078  1.122 -1.876],352,35200,0.035251413,8.628921,0.012337126,26.408346,6257015,-86.70601058363914,0.8628001,-85.42993,122.13,-50.114384,0.086289205,0.8628001,-93.80037,24.651522,True,100,-71.14128,62841.51
,-83.382774,-1,5368.124662160873,168.20412,-0.43419543,-218.4744,0.0003778815,5.538921,0.77404904,0.91160643,135.09161,41.893513,0.0077404906,[-0.087  1.136 -1.888],353,35300,0.03778815,4.5925574,0.009116065,26.159174,6268828,-83.38277186393738,0.86428165,-82.30435,118.13,-50.27028,0.045925573,0.86428165,-90.66525,18.054058,True,100,-65.1651,44310.703
,-83.81997,-1,5378.766695261002,136.8393,-0.49939778,-186.68549,2.2146594e-05,10.946678,0.6196399,1.0485722,102.86552,25.882347,0.0061963983,[-0.085  1.149 -1.853],354,35400,0.0022146595,7.9127226,0.010485722,26.211988,6280660,-83.81997164279223,0.8650358,-68.76556,118.32,-49.84619,0.07912722,0.8650358,-90.042816,9.135191,True,100,-48.176785,27141.016
,-90.02502,-1,5389.549958944321,166.00815,-0.50286853,-216.20387,0.00031961972,5.8377943,0.8328898,1.2733269,126.178856,29.96481,0.008328899,[-0.09   1.134 -1.918],355,35500,0.031961974,7.145814,0.012733268,30.796492,6293332,-90.02501124069094,0.86323404,-87.27726,126.72,-50.195724,0.07145814,0.86323404,-97.231804,17.129757,True,100,-69.86454,65877.18
,-85.45979,-1,5400.334517717361,189.46455,-0.5079956,-240.09511,9.842701e-05,3.493814,0.7680458,1.4310174,154.63531,22.363928,0.0076804594,[-0.092  1.149 -1.922],356,35600,0.009842701,12.874284,0.014310173,29.372023,6305373,-85.45979369714856,0.86140645,-77.23971,120.41,-50.63055,0.12874283,0.86140645,-93.46297,28.622017,True,100,-62.280384,93984.06
,-85.86063,-1,5409.324133634567,174.12643,-0.50463665,-224.52463,0.0005392412,3.6491652,0.88672584,1.0788982,138.66402,40.315895,0.008867259,[-0.075  1.137 -1.927],357,35700,0.053924117,6.42646,0.010788982,32.14846,6317402,-85.8606161481142,0.8568075,-87.538055,120.29,-50.398186,0.064264596,0.8568075,-93.344765,27.403528,True,100,-73.241234,64333.6
,-88.71303,-1,5419.5164959430695,172.2974,-0.5255051,-223.89108,5.466874e-05,5.56653,0.8484988,1.2493373,135.17805,31.565779,0.0084849885,[-0.104  1.148 -1.924],358,35800,0.005466874,7.1469173,0.012493372,32.187412,6329825,-88.71302630364895,0.8555678,-85.958694,124.23,-51.59369,0.07146917,0.8555678,-96.176056,17.964512,True,100,-68.350784,72586.44
,-87.84986,-1,5428.818641901016,228.38727,-0.46984598,-279.1352,0.0002802286,5.248417,0.60414183,0.6256791,191.28535,48.249283,0.006041418,[-0.094  1.162 -1.944],359,35900,0.02802286,3.7377849,0.0062567904,36.34964,6342202,-87.84985812410713,0.86265385,-71.71854,123.77,-50.747932,0.03737785,0.86265385,-97.15436,19.053364,True,100,-50.402443,45088.29
,-91.11085,-1,5438.258779287338,241.16026,-0.5223688,-291.95886,1.6610937e-05,7.673776,0.74886084,1.0155625,200.848,35.222126,0.007488609,[-0.126  1.164 -1.889],360,36000,0.0016610937,5.4114428,0.010155625,39.166733,6354933,-91.1108557203412,0.8622644,-88.30335,127.31,-50.798595,0.054114427,0.8622644,-100.84282,13.031394,True,100,-61.34428,96577.45
,-85.09305,-1,5447.6184067726135,244.60605,-0.5475458,-294.88705,0.00018242962,3.3555365,0.7904758,1.2916607,209.794,27.247568,0.007904757,[-0.176  1.16  -1.941],361,36100,0.018242963,12.230612,0.012916607,32.241188,6366924,-85.09305046901108,0.8590323,-78.46667,119.91,-50.281006,0.122306116,0.8590323,-94.922615,29.801495,True,100,-60.46074,146434.84
,-85.48358,-1,5457.766328334808,142.18439,-0.5499263,-192.47467,4.328006e-05,6.84242,0.6810619,1.1180317,106.99107,27.064678,0.00681062,[-0.188  1.172 -1.966],362,36200,0.004328006,6.9605765,0.011180317,27.200163,6378961,-85.48358622699976,0.85896003,-74.42233,120.37,-50.290283,0.06960576,0.85896003,-91.899414,14.614712,True,100,-57.63981,35354.273
,-84.89164,-1,5468.266647577286,139.87656,-0.62625915,-190.77618,1.2029756e-05,14.11064,0.4652649,0.7076636,105.884544,30.180357,0.0046526487,[-0.172  1.186 -1.969],363,36300,0.0012029756,4.7234645,0.007076636,27.507582,6390965,-84.89163347795606,0.8600328,-61.608166,120.04,-50.89962,0.047234643,0.8600328,-91.25084,7.086851,True,100,-37.72036,15556.5205
,-92.34351,-1,5478.371514081955,239.0376,-0.6079118,-289.4098,0.0008798915,2.8601158,0.96403253,1.0608196,197.06628,45.230938,0.009640325,[-0.169  1.173 -2.045],364,36400,0.08798915,7.4935336,0.010608196,43.747093,6403791,-92.34351339176297,0.86179745,-97.66736,128.26,-50.3722,0.07493533,0.86179745,-101.99052,34.96362,True,100,-81.35248,136147.81
,-88.900215,-1,5488.255186080933,254.9773,-0.59919006,-305.17056,0.005854014,1.0461612,0.9817758,0.21498804,216.27032,95.424225,0.009817759,[-0.144  1.178 -2.027],365,36500,0.5854014,1.8597811,0.0021498804,35.195026,6416297,-88.9002229489386,0.86455494,-98.035255,125.06,-50.19327,0.018597811,0.86455494,-99.072586,95.58756,True,100,-87.63077,93680.69
,-86.2683,-1,5498.562589645386,175.247,-0.5692968,-225.98987,0.00070790004,2.75347,0.7998308,1.0756555,139.72156,35.604523,0.007998307,[-0.149  1.178 -2.018],366,36600,0.07079001,9.830689,0.010756554,30.336943,6428399,-86.26830530807376,0.86036193,-76.60309,121.02,-50.742874,0.098306894,0.86036193,-93.8013,36.31781,True,100,-64.10315,64029.945
,-86.69471,-1,5508.5205063819885,257.9273,-0.5364919,-307.666,0.0004536942,3.8479266,0.74718493,0.7170647,220.97127,52.056175,0.007471849,[-0.124  1.183 -1.988],367,36700,0.04536942,4.537725,0.0071706465,33.93072,6440627,-86.69471094280482,0.8583908,-84.17354,122.28,-49.73867,0.045377247,0.8583908,-96.95024,25.988022,True,100,-64.056145,78791.98
,-92.31579,-1,5518.645401477814,315.30487,-0.52834904,-365.6966,0.001035499,1.4326037,0.934005,0.7634965,273.3808,59.944347,0.009340051,[-0.112  1.172 -1.955],368,36800,0.103549905,6.305607,0.007634965,47.64663,6453479,-92.3157943059504,0.85404664,-95.955,128.52,-50.391716,0.06305607,0.85404664,-104.505684,69.80297,True,100,-81.36475,171151.6
,-84.04307,-1,5528.016193628311,180.62311,-0.5182112,-230.91309,0.00015575546,6.105286,0.75262266,1.0487379,146.87003,33.9941,0.0075262277,[-0.113  1.166 -1.947],369,36900,0.015575547,7.7840133,0.010487379,25.798704,6465429,-84.0430635908246,0.8598417,-80.3143,119.5,-50.289978,0.077840135,0.8598417,-91.740166,16.37925,True,100,-61.295624,55754.22
,-89.34264,-1,5538.246335983276,204.31393,-0.53374314,-254.75037,1.6129508e-05,5.6522355,0.72545815,0.9007655,165.40771,39.343807,0.0072545814,[-0.11   1.152 -1.937],370,37000,0.0016129509,3.722452,0.009007655,30.895374,6477942,-89.34265078246594,0.85876757,-86.892685,125.13,-50.436428,0.03722452,0.85876757,-97.83432,17.692116,True,100,-66.7042,57949.52
,-86.39267,-1,5549.022339344025,216.71027,-0.6039753,-267.03735,4.881353e-05,7.352409,0.67859423,0.86597914,180.64468,38.04414,0.0067859436,[-0.089  1.164 -1.953],371,37100,0.004881353,4.6005144,0.008659791,32.966236,6490148,-86.39266071617604,0.8648461,-78.81349,122.06,-50.32708,0.046005145,0.8648461,-95.29391,13.600985,True,100,-54.67748,62414.145
,-87.23546,-1,5559.837170600891,200.80508,-0.5980242,-251.45956,0.0002030924,4.989501,0.81917346,0.99528116,164.2241,40.384754,0.008191734,[-0.094  1.154 -2.023],372,37200,0.02030924,6.1669245,0.0099528115,30.90526,6502387,-87.23545206844807,0.86341363,-88.46621,122.39,-50.654472,0.06166924,0.86341363,-95.61744,20.042084,True,100,-69.74321,72831.805
,-83.165726,-1,5569.631720542908,193.49847,-0.6112303,-243.35983,0.005457065,1.089591,0.9689729,0.28104433,160.1941,92.24027,0.00968973,[-0.095  1.167 -2.017],373,37300,0.5457065,2.0533788,0.0028104433,25.791124,6514152,-83.16572421267628,0.8671809,-89.61429,117.65,-49.861362,0.020533787,0.8671809,-91.27771,91.77756,True,100,-81.146706,58800.85
,-88.223625,-1,5578.712835788727,249.13138,-0.62679297,-299.96725,2.856078e-05,6.1689715,0.5330127,0.6005702,211.74364,44.06145,0.0053301263,[-0.087  1.166 -2.03 ],374,37400,0.002856078,2.6454015,0.006005702,38.635487,6526562,-88.22362141281366,0.8631875,-68.73442,124.1,-50.835884,0.026454015,0.8631875,-98.22253,16.210157,True,100,-43.899715,44643.23
,-82.88541,-1,5588.962769269943,145.01064,-0.63253826,-195.2652,0.00016583357,10.5537405,0.6252325,0.7090978,112.37978,43.739532,0.006252325,[-0.068  1.153 -2.046],375,37500,0.016583357,3.212102,0.007090978,25.54372,6538292,-82.88541360303759,0.8610184,-69.937195,117.3,-50.254562,0.032121018,0.8610184,-89.394264,9.475313,True,100,-48.79224,22744.934
,-93.11945,-1,5599.3030834198,237.0996,-0.650978,-288.66595,8.5809865e-05,4.1072807,0.82753533,0.8887887,195.54648,46.43568,0.008275352,[-0.092  1.14  -2.051],376,37600,0.008580986,4.5948834,0.008887886,37.58325,6551278,-93.11944976195693,0.86218286,-91.04117,129.86,-51.56636,0.045948833,0.86218286,-102.74165,24.34701,True,100,-71.54041,91861.87
,-92.407715,-1,5608.996757507324,280.19275,-0.62817395,-331.57977,0.0003522814,2.9175446,0.8125821,1.0046035,239.17206,39.549725,0.008125821,[-0.063  1.131 -2.07 ],377,37700,0.03522814,8.880996,0.010046034,46.343594,6564161,-92.40772652089596,0.85897857,-94.481735,128.83,-51.38704,0.08880995,0.85897857,-103.46039,34.2754,True,100,-75.60288,136134.14
,-90.23828,-1,5618.910401582718,258.5733,-0.6228927,-309.11414,0.0005066299,3.6201005,0.8307098,0.96245974,218.87585,42.69213,0.008307098,[-0.049  1.122 -2.047],378,37800,0.050662987,5.813236,0.009624597,37.6091,6576814,-90.23828044116497,0.8632926,-91.71158,126.53,-50.540848,0.05813236,0.8632926,-100.542076,27.623543,True,100,-72.10698,113935.98
,-81.241066,-1,5629.569954395294,183.2927,-0.61004025,-233.66232,0.00076734467,1.899953,0.87264425,0.8282632,152.42125,52.607494,0.008726442,[-0.043  1.132 -2.042],379,37900,0.07673447,4.3027854,0.008282632,24.727057,6588304,-81.24106805995106,0.8688689,-81.85509,114.9,-50.36962,0.04302785,0.8688689,-89.02981,52.63288,True,100,-71.11918,58225.46
,-85.97718,-1,5639.643675327301,158.05731,-0.6268326,-209.07462,0.00014089985,6.005203,0.7062673,1.085627,123.097435,29.737318,0.007062672,[-0.056  1.14  -2.029],380,38000,0.014089986,7.176821,0.010856269,28.089699,6600448,-85.97717943862081,0.86509484,-72.21321,121.44,-51.0173,0.07176821,0.86509484,-92.946335,16.652227,True,100,-55.134937,46878.547
,-88.186,-1,5649.484735250473,344.87216,-0.68887013,-395.14993,0.00011793554,2.7995446,0.7372722,0.75257546,306.96396,48.972935,0.0073727216,[-0.064  1.127 -2.046],381,38100,0.011793554,3.7383125,0.0075257546,44.672855,6612836,-88.18600062981248,0.86428106,-86.1319,123.88,-50.27776,0.037383124,0.86428106,-101.357666,35.720097,True,100,-64.09328,138094.3
,-94.22604,-1,5660.132321596146,366.79764,-0.690058,-416.8385,0.0007452199,1.8707876,0.91381145,0.8138712,322.61243,55.765347,0.009138115,[-0.072  1.128 -2.108],382,38200,0.07452199,4.7851086,0.008138712,54.298275,6625897,-94.22604514941573,0.8579768,-97.83067,130.61,-50.040863,0.047851086,0.8579768,-108.12066,53.453423,True,100,-78.826065,229358.55
,-91.7469,-1,5671.224385499954,266.90613,-0.6922553,-316.88403,0.0012578231,1.8552117,0.891291,0.8228617,225.13713,53.98567,0.008912909,[-0.078  1.136 -2.109],383,38300,0.12578231,5.47361,0.008228617,44.94339,6638706,-91.74690692648292,0.85972774,-91.23763,128.09,-49.977905,0.054736096,0.85972774,-102.30971,53.902203,True,100,-76.85045,119854.484
,-88.31585,-1,5681.601361751556,202.46458,-0.72357345,-253.1572,0.0005759153,2.4482782,0.80827695,0.98582375,164.84135,40.19983,0.00808277,[-0.069  1.128 -2.111],384,38400,0.057591535,6.491278,0.009858238,33.985916,6651187,-88.3158430993557,0.86919314,-80.54401,124.81,-50.692608,0.06491278,0.86919314,-96.75442,40.84503,True,100,-67.340195,72265.05
,-97.19631,-1,5691.621598482132,361.20975,-0.69848096,-411.85074,0.0017368719,1.3958317,0.9178723,0.5054674,314.65442,76.73037,0.009178723,[-0.082  1.122 -2.143],385,38500,0.17368719,3.3092437,0.0050546746,49.642067,6664665,-97.19631569936871,0.86239725,-103.23372,134.78,-50.64098,0.033092435,0.86239725,-110.924675,71.64188,True,100,-87.014305,174225.98
,-87.29439,-1,5702.481780052185,225.98761,-0.68759984,-276.707,0.00029299626,3.5213554,0.8187499,1.0553521,189.41261,37.57324,0.008187499,[-0.088  1.119 -2.117],386,38600,0.029299628,6.735594,0.010553519,31.668003,6676985,-87.29438363611698,0.85869825,-86.32622,123.2,-50.7194,0.06735594,0.85869825,-96.51795,28.398155,True,100,-69.01794,98003.82
,-89.22751,-1,5710.770975828171,281.0656,-0.6856416,-331.2854,0.00017227426,3.7164466,0.7355327,0.82529134,242.05789,44.26823,0.007355327,[-0.105  1.129 -2.107],387,38700,0.017227426,5.1068554,0.008252914,36.8248,6689463,-89.22751624673604,0.85906434,-81.978264,124.78,-50.219803,0.05106855,0.85906434,-100.27036,26.907423,True,100,-60.689766,105326.93
,-93.309746,-1,5721.535613059998,247.0802,-0.63860315,-306.83698,0.00045908793,4.6626205,0.68599755,0.67425066,213.5272,50.86352,0.0068599754,[-0.096  1.118 -2.105],388,38800,0.045908794,3.4009585,0.0067425063,42.285908,6702455,-93.30974962368607,0.8590534,-77.44818,129.92,-59.756775,0.034009583,0.8590534,-103.53764,21.447166,True,100,-55.362972,71640.695
,-89.59392,-1,5732.796525716782,366.0091,-0.6535932,-416.61404,0.00040976843,2.039007,0.8301057,0.695469,327.02014,58.757107,0.008301057,[-0.071  1.122 -2.058],389,38900,0.040976845,3.873242,0.0069546904,45.42287,6715028,-89.59391874343157,0.86255956,-93.12454,125.73,-50.604942,0.038732417,0.86255956,-103.48106,49.04348,True,100,-73.29457,174438.0
,-90.88602,-1,5743.785253047943,200.49219,-0.6878037,-250.69003,9.518499e-05,3.3748062,0.7836963,0.7819326,159.80402,50.11265,0.007836964,[-0.073  1.114 -2.073],390,39000,0.009518499,3.7279255,0.007819327,39.661,6727732,-90.88601709663868,0.8578198,-80.83141,127.04,-50.197845,0.037279256,0.8578198,-99.242355,29.63133,True,100,-65.480286,57714.312
,-93.61812,-1,5754.435820102692,366.8233,-0.6707093,-416.90945,0.0009778428,1.8870173,0.867563,0.71879816,323.29135,59.295998,0.008675629,[-0.054  1.121 -2.107],391,39100,0.09778428,4.193913,0.0071879816,46.31284,6740756,-93.61811040714383,0.8627978,-95.96898,130.24,-50.086143,0.04193913,0.8627978,-107.51508,52.993687,True,100,-76.87887,195274.19
,-95.42724,-1,5763.7640743255615,293.37906,-0.62423545,-344.08136,0.0003815924,2.312231,0.8190908,0.6423064,248.65411,61.922474,0.008190908,[-0.041  1.127 -2.09 ],392,39200,0.03815924,3.2600765,0.006423064,48.00841,6754057,-95.42723461449147,0.8633801,-90.8885,133.01,-50.70229,0.032600764,0.8633801,-106.89661,43.248272,True,100,-73.448135,111184.234
,-99.82082,-1,5775.092751264572,306.16226,-0.6800464,-357.42432,4.4411136e-05,6.0010905,0.5658018,0.80224997,257.6035,33.21775,0.0056580175,[-0.03   1.128 -2.043],393,39300,0.0044411137,5.6339316,0.008022499,52.439026,6767889,-99.82081131085754,0.86454403,-84.87698,138.32,-51.262054,0.056339316,0.86454403,-111.734955,16.663637,True,100,-55.690758,89499.02
,-98.27864,-1,5786.834712028503,365.78458,-0.67380023,-416.71667,0.0013028192,1.8218856,0.92606896,0.7567048,318.43802,59.96365,0.009260689,[ 0.007  1.125 -2.099],394,39400,0.13028193,4.3004413,0.007567048,64.97751,6781392,-98.27865538746119,0.86423445,-106.71919,135.03,-50.932095,0.043004412,0.86423445,-112.16921,54.888187,True,100,-87.9701,222003.73
,-94.83412,-1,5797.444853067398,266.6513,-0.7139067,-317.9748,0.00060080906,1.90427,0.8293263,0.733674,223.14067,56.09696,0.008293262,[ 0.002  1.133 -2.093],395,39500,0.060080905,4.304528,0.0073367395,42.736366,6794666,-94.8341228312254,0.8566138,-95.48596,132.74,-51.323498,0.043045282,0.8566138,-105.43328,52.51356,True,100,-80.85962,97644.664
,-94.967705,-1,5806.869248151779,343.0029,-0.69251204,-393.2819,0.0018879216,1.6470809,0.9105983,0.664055,298.3142,65.28236,0.009105983,[-0.011  1.136 -2.133],396,39600,0.18879217,5.0582457,0.0066405493,59.53668,6807865,-94.9677009499073,0.86335146,-99.40492,131.99,-50.278984,0.050582454,0.86335146,-108.077095,60.71347,True,100,-82.5805,173297.47
,-89.93318,-1,5816.237069129944,211.01373,-0.6885042,-261.8758,7.289051e-05,5.3074965,0.77343744,1.1053467,171.9426,32.86849,0.0077343737,[-0.024  1.133 -2.111],397,39700,0.0072890506,6.73855,0.011053467,37.37279,6820487,-89.93318784415722,0.86394143,-83.95563,126.22,-50.862064,0.0673855,0.86394143,-98.66238,18.841274,True,100,-63.84531,86022.73
,-82.38291,-1,5826.46360206604,354.13947,-0.7015153,-404.27072,5.242971e-05,4.7049837,0.65115225,0.70755965,321.88782,45.85561,0.006511522,[-0.029  1.121 -2.107],398,39800,0.0052429712,3.5689282,0.007075596,38.13195,6832078,-82.38290744900704,0.85884035,-81.88974,115.91,-50.131256,0.035689283,0.85884035,-95.8586,21.254059,True,100,-52.65965,123866.42
,-94.33208,-1,5836.171274423599,346.59543,-0.70517313,-397.1214,0.0008383888,2.4131844,0.8176065,0.7813147,302.78934,52.26861,0.008176064,[-0.048  1.133 -2.12 ],399,39900,0.08383888,4.843934,0.007813145,48.190266,6845241,-94.33208048835397,0.8671358,-91.87843,131.63,-50.525978,0.04843934,0.8671358,-107.56945,41.439022,True,100,-71.314926,172917.84
,-97.52339,-1,5848.845416545868,364.64572,-0.7070083,-415.57452,0.0001585546,2.7382708,0.7106488,0.8826882,318.05112,39.327003,0.0071064876,[-0.077  1.138 -2.124],400,40000,0.01585546,5.776134,0.008826882,60.90035,6858771,-97.52339305207133,0.861969,-83.90776,135.3,-50.928802,0.057761338,0.861969,-111.37588,36.519398,True,100,-60.985054,179242.81
,-90.664764,-1,5860.286437749863,257.64233,-0.70485693,-308.92688,0.0002628103,3.4166021,0.84632707,1.0109327,218.26213,41.206257,0.00846327,[-0.082  1.147 -2.126],401,40100,0.026281029,6.886497,0.010109327,38.559464,6871394,-90.6647704513371,0.8616826,-91.003265,126.23,-51.284554,0.06886497,0.8616826,-100.96233,29.268845,True,100,-71.96919,123968.586
,-89.21191,-1,5871.519367218018,348.62613,-0.7220672,-399.50577,0.00023498946,4.3966312,0.6722944,0.76172304,310.29385,43.78793,0.0067229434,[-0.077  1.157 -2.124],402,40200,0.023498947,4.1974344,0.0076172296,48.677795,6883918,-89.21190117955207,0.8585105,-87.125595,125.24,-50.87963,0.041974343,0.8585105,-102.528755,22.744686,True,100,-59.20261,133740.75
,-89.969444,-1,5882.289147377014,364.9202,-0.717313,-414.91058,0.0002435395,3.989953,0.75922656,0.69910824,324.94116,54.1154,0.0075922655,[-0.087  1.168 -2.141],403,40300,0.024353951,3.7269068,0.0069910823,52.057743,6896456,-89.96944566071033,0.86272216,-92.984276,125.38,-49.99038,0.037269067,0.86272216,-103.7998,25.062952,True,100,-65.35833,158666.58
,-88.45127,-1,5890.832165002823,299.53558,-0.6946397,-349.75934,0.00023203071,4.097624,0.7498462,0.7682855,261.30807,48.78557,0.007498462,[-0.096  1.158 -2.136],404,40400,0.023203071,4.235355,0.0076828552,44.467365,6908816,-88.45128091976046,0.86369795,-88.65656,123.6,-50.22376,0.042353548,0.86369795,-100.109924,24.404388,True,100,-65.05645,115313.95
,-91.90084,-1,5901.895134925842,203.37949,-0.6965327,-253.92093,0.0008857359,2.8336148,0.909666,1.0915325,162.0201,40.986557,0.00909666,[-0.111  1.149 -2.114],405,40500,0.08857359,7.4145527,0.010915325,36.953777,6921685,-91.90083085373044,0.862847,-95.14702,128.69,-50.541435,0.074145526,0.862847,-100.36485,35.29061,True,100,-80.89922,89442.234
,-92.02358,-1,5912.159003973007,353.8285,-0.6825239,-404.0872,0.0012229077,1.7955524,0.7589417,0.6018007,312.0636,61.396202,0.0075894166,[-0.092  1.156 -2.115],406,40600,0.122290775,3.4594574,0.0060180067,53.637047,6934538,-92.02358107700944,0.86246264,-89.951996,128.53,-50.258694,0.034594573,0.86246264,-105.49316,55.69317,True,100,-71.90301,128513.39
,-87.260185,-1,5921.862754583359,163.3354,-0.7062648,-213.56625,0.0001437687,9.01854,0.63729113,0.9350693,126.30606,31.717434,0.0063729114,[-0.088  1.15  -2.101],407,40700,0.01437687,5.0165434,0.009350693,32.087276,6946789,-87.260193451792,0.8615192,-75.45593,122.51,-50.230846,0.050165433,0.8615192,-94.37907,11.088269,True,100,-54.077324,34835.95
,-86.975136,-1,5931.091376781464,277.9338,-0.69797087,-327.97137,0.00029523502,4.639899,0.72948873,0.79856354,240.99623,45.48877,0.007294887,[-0.079  1.136 -2.125],408,40800,0.029523501,5.5065403,0.007985636,35.649723,6959016,-86.97513955146074,0.8639582,-92.25342,122.27,-50.03756,0.0550654,0.8639582,-97.90752,21.552195,True,100,-68.70461,95528.445
,-95.985886,-1,5942.583925008774,334.92035,-0.66429955,-385.15497,0.00062590843,2.7972062,0.90687066,0.76910084,289.16907,58.165123,0.009068706,[-0.078  1.125 -2.117],409,40900,0.062590845,3.614844,0.0076910085,60.643085,6972354,-95.98589923381806,0.86255825,-98.94977,133.38,-50.234634,0.03614844,0.86255825,-108.824394,35.749958,True,100,-77.47757,182242.77
,-92.15094,-1,5952.723032474518,287.9873,-0.66797054,-338.45306,0.00036277747,2.8256943,0.7190914,0.86081094,246.30212,41.10146,0.0071909134,[-0.075  1.132 -2.083],410,41000,0.03627775,5.935948,0.008608109,42.416817,6985271,-92.15093145936727,0.8624035,-81.6415,129.17,-50.465748,0.059359476,0.8624035,-103.43269,35.389534,True,100,-62.67707,111047.805
,-88.52097,-1,5963.722939491272,248.6185,-0.65375483,-299.49432,0.0037752993,1.174729,0.9538383,0.4077143,210.97336,84.551575,0.009538382,[-0.11   1.131 -2.087],411,41100,0.37752995,2.3605645,0.004077143,38.273308,6997745,-88.52097149893642,0.8699757,-91.60335,124.74,-50.875824,0.023605645,0.8699757,-98.50412,85.126015,True,100,-80.78313,92837.164
,-89.76841,-1,5974.314522743225,345.47955,-0.64697886,-395.5227,0.0007363678,2.8552399,0.82750213,0.82740265,305.75427,50.006012,0.008275021,[-0.114  1.128 -2.073],412,41200,0.07363678,4.1444488,0.008274026,46.802486,7010326,-89.7684136545658,0.8646413,-92.05991,125.81,-50.043167,0.041444488,0.8646413,-102.95249,35.023327,True,100,-69.78216,177218.16
,-90.20972,-1,5984.233569383621,365.88425,-0.6511289,-416.2633,0.00061485503,2.1587584,0.8114008,0.68011886,326.0536,58.73423,0.008114007,[-0.114  1.138 -2.066],413,41300,0.061485507,3.6074355,0.0068011885,44.66115,7022910,-90.20971792802214,0.8602657,-95.64739,125.84,-50.37906,0.036074355,0.8602657,-104.08515,46.32292,True,100,-75.2606,165802.16
,-88.763855,-1,5992.763845682144,298.06464,-0.6523744,-348.60513,0.0038318245,1.1821166,0.98556215,0.40111208,259.84128,85.78981,0.009855622,[-0.087  1.141 -2.07 ],414,41400,0.38318247,2.1925812,0.00401112,43.96603,7035288,-88.76385058388114,0.87084126,-98.60237,123.78,-50.54048,0.02192581,0.87084126,-100.384026,84.594025,True,100,-85.968315,133201.72
,-90.23047,-1,6002.572387456894,158.17679,-0.6458056,-208.81015,0.00014847062,8.115596,0.5573239,0.6702779,118.57968,40.876053,0.0055732387,[-0.101  1.14  -2.071],415,41500,0.014847062,3.2672694,0.0067027784,32.345356,7047992,-90.23047357037663,0.864538,-65.17722,127.04,-50.63337,0.032672692,0.864538,-97.19081,12.321954,True,100,-45.34869,22355.227
,-94.694084,-1,6013.057775020599,240.02559,-0.6568833,-290.84222,0.0008247815,1.5476556,0.91757554,0.597447,196.14813,70.227165,0.009175755,[-0.052  1.142 -2.065],416,41600,0.08247815,3.5977163,0.0059744697,43.309036,7061192,-94.69408529117703,0.8614856,-96.7148,132.0,-50.816635,0.035977162,0.8614856,-104.38882,64.61386,True,100,-84.654076,89434.73
,-86.003265,-1,6021.5391709804535,290.72784,-0.70324564,-341.6189,0.00016927852,3.6412296,0.8019072,1.0956434,255.61565,34.882496,0.008019072,[-0.069  1.138 -2.076],417,41700,0.016927851,5.9892063,0.0109564345,39.465588,7073287,-86.00326438620687,0.8580958,-87.64488,120.95,-50.891037,0.059892062,0.8580958,-97.390564,27.46325,True,100,-65.915634,165375.05
,-102.22707,-1,6031.780367851257,342.89557,-0.74279827,-394.29303,0.00092202757,1.6908655,0.90163535,0.6377448,292.06598,66.65326,0.009016353,[-0.082  1.131 -2.122],418,41800,0.09220276,2.686935,0.006377448,67.11957,7087366,-102.22706406772137,0.85996497,-104.57611,140.79,-51.39747,0.02686935,0.85996497,-115.37016,59.141308,True,100,-87.4857,166134.94
,-97.95608,-1,6041.317358493805,365.10742,-0.7736818,-415.6532,0.0009833539,1.4692111,0.9098251,0.70562166,317.6971,62.44188,0.009098251,[-0.092  1.13  -2.162],419,41900,0.0983354,4.5210137,0.007056216,61.533936,7100926,-97.95607395783067,0.8645836,-97.506836,135.6,-50.54579,0.045210138,0.8645836,-111.81118,68.063736,True,100,-80.71292,204503.95
