StdD2w0t,TimeElapsed,InitialReturnMax,Weights,EpisodesSoFar,MinIW,InitialReturnMin,EmpiricalD2,Iteration,InitialBound,MaxIW,InitialReturnMean,EpRewMean,ReturnStepMaxmin,EpLenMean,InitialReturnStd,Bound,MeanIW,TimestepsSoFar,ReturnStepMax,MaxD2w0t,EpThisIter,StdIW,MeanD2w0t,ReturnMeanIW,J_sample_variance,MinD2w0t
0.39808744,7250.62225985527,-2.4754,[-1.136 -1.731 -0.768 -1.067 -0.275],43700,1.0,-8.851073,1.0,437,-39.344086,1.0,-6.0107503,-116.9644605608346,99.0,98.73,1.4037578,-39.344086,1.0,3386233,100.0,1.0,100,,0.19746,-6.0107493,1.9904402,
0.3903341,7270.324484825134,-1.9172328,[-1.136 -1.731 -0.768 -1.067 -0.275],43800,1.0,-9.044292,1.0,438,-39.5057,1.0,-6.172365,-116.15080603091552,99.0,93.77,1.4273394,-39.5057,1.0,3395610,100.0,1.0,100,,0.18754,-6.172365,2.0578768,
0.3998725,7290.793159008026,-2.1923852,[-1.136 -1.731 -0.768 -1.067 -0.275],43900,1.0,-8.622101,1.0,439,-39.495983,1.0,-6.162648,-118.74220816925623,99.0,99.92,1.4290748,-39.495983,1.0,3405602,100.0,1.0,100,,0.19984,-6.1626477,2.0628834,
0.3971579,7310.57558131218,-2.9650445,[-1.136 -1.731 -0.768 -1.067 -0.275],44000,1.0,-10.243743,1.0,440,-39.211967,1.0,-5.87863,-116.68927739085342,99.0,98.12,1.4664179,-39.211967,1.0,3415414,100.0,1.0,100,,0.19624,-5.87863,2.1721025,
0.39450863,7330.507890701294,-1.723592,[-1.136 -1.731 -0.768 -1.067 -0.275],44100,1.0,-8.986921,1.0,441,-39.03514,1.0,-5.7018065,-114.64828679331517,99.00001,96.41,1.4876021,-39.03514,1.0,3425055,100.0,1.0,100,,0.19282,-5.701806,2.235313,
0.40161833,7349.745556592941,-2.100039,[-1.136 -1.731 -0.768 -1.067 -0.275],44200,0.7488357,-8.636496,1.0180708,442,-39.17651,1.5714691,-5.843174,-115.14026775827774,99.0,98.58,1.3986424,-39.161934,0.9988817,3434913,100.0,1.0429357,100,0.13138017,0.19901787,-5.814667,1.905739,
0.39656854,7370.28884935379,-2.0530057,[-1.136 -1.732 -0.765 -1.066 -0.275],44300,1.0,-8.776606,1.0,443,-39.215294,1.0,-5.881958,-116.82375524550235,99.0,97.74,1.3641056,-39.215294,1.0,3444687,100.0,1.0,100,,0.19548,-5.881958,1.8795799,
0.40350372,7391.814543008804,-2.801807,[-1.136 -1.732 -0.765 -1.066 -0.275],44400,1.0,-8.591437,1.0,444,-39.57932,1.0,-6.2459846,-116.92669435912566,99.000015,102.36,1.2206091,-39.57932,1.0,3454923,100.0,1.0,100,,0.20472,-6.2459846,1.5049359,
0.39563298,7411.880337715149,-2.3561473,[-1.136 -1.732 -0.765 -1.066 -0.275],44500,1.0,-9.099007,1.0,445,-39.404705,1.0,-6.0713696,-116.4086163931803,99.000046,97.14,1.5070347,-39.404705,1.0,3464637,100.0,1.0,100,,0.19428,-6.0713696,2.2940946,
0.4102775,7432.381495714188,-3.212918,[-1.136 -1.732 -0.765 -1.066 -0.275],44600,0.46267286,-8.387751,1.0350122,446,-39.43535,1.4887319,-6.102011,-118.3199913701428,99.0,102.3,1.3114601,-39.40898,0.9729818,3474867,100.0,1.0674778,100,0.17191741,0.20806956,-6.052423,1.6832209,
0.3952379,7451.29666018486,-2.6175966,[-1.136 -1.73  -0.767 -1.069 -0.274],44700,1.0,-9.030535,1.0,447,-39.183773,1.0,-5.850438,-115.0180185198616,99.0,96.88,1.4821707,-39.183773,1.0,3484555,100.0,1.0,100,,0.19376,-5.850438,2.2190204,
0.38823968,7470.235115289688,-2.324914,[-1.136 -1.73  -0.767 -1.069 -0.274],44800,0.99987435,-10.016371,1.0,448,-39.44885,1.0000633,-6.115513,-116.5957535983331,99.0,92.47,1.3651122,-39.44884,0.9999983,3493802,100.0,1.0,100,3.1904947e-05,0.18494,-6.115504,1.8823532,
0.39617193,7490.323218584061,-2.0561821,[-1.136 -1.73  -0.767 -1.069 -0.274],44900,1.0,-8.688677,1.0,449,-39.313393,1.0,-5.9800563,-116.97887639408114,99.0,97.48,1.5409094,-39.313393,1.0,3503550,100.0,1.0,100,,0.19496,-5.980056,2.3983855,
0.39631692,7509.508266210556,-1.7305146,[-1.136 -1.73  -0.767 -1.069 -0.274],45000,1.0,-9.371222,1.0,450,-39.422108,1.0,-6.088771,-118.10298416707505,99.000015,97.57,1.617966,-39.422108,1.0,3513307,100.0,1.0,100,,0.19514,-6.0887704,2.6442568,
0.3904,7529.011689662933,-1.7665142,[-1.136 -1.73  -0.767 -1.069 -0.274],45100,1.0,-10.294756,1.0,451,-39.104862,1.0,-5.7715273,-116.02804283800157,99.0,93.8,1.4841421,-39.104862,1.0,3522687,100.0,1.0,100,,0.1876,-5.771527,2.224927,
0.40457875,7548.702966213226,-2.2311184,[-1.136 -1.73  -0.767 -1.069 -0.274],45200,0.6976482,-9.797288,1.0184343,452,-39.35133,1.4081933,-6.017995,-117.07730356679181,99.00002,100.43,1.3684916,-39.32923,0.99441904,3532730,100.0,1.0428393,100,0.12628129,0.20282593,-5.9881077,1.7853509,
0.3921388,7568.252378463745,-2.2808192,[-1.138 -1.733 -0.768 -1.067 -0.276],45300,0.62008804,-9.862114,1.0172255,453,-39.184464,1.4801328,-5.8511295,-116.29620805883215,99.0,92.84,1.6020719,-39.1698,0.99732906,3542014,100.0,1.0303792,100,0.12914912,0.18725449,-5.822344,2.4692206,
0.39635792,7588.459457159042,-3.149464,[-1.137 -1.732 -0.77  -1.069 -0.276],45400,0.60934526,-10.079494,1.0134643,454,-39.43773,1.3130624,-6.1043935,-118.34840349456027,99.0,95.55,1.5792457,-39.425663,1.0117574,3551569,100.0,1.0299187,100,0.110325575,0.1926489,-6.080476,2.4963694,
0.38864455,7606.820501565933,-2.8613079,[-1.139 -1.731 -0.772 -1.066 -0.282],45500,1.0,-9.316745,1.0,455,-39.260902,1.0,-5.9275665,-114.48243531521172,99.0,92.72,1.3794233,-39.260902,1.0,3560841,100.0,1.0,100,,0.18544,-5.9275665,1.9220287,
0.39921936,7626.057244300842,-2.3071222,[-1.139 -1.731 -0.772 -1.066 -0.282],45600,0.668476,-10.194286,1.0243905,456,-39.10024,1.5637925,-5.766903,-116.74412589782233,99.0,96.04,1.4559325,-39.07306,0.97953844,3570445,100.0,1.0531348,100,0.14467746,0.19464414,-5.716638,2.126622,
0.40834832,7648.125423908234,-3.1764545,[-1.139 -1.732 -0.768 -1.066 -0.282],45700,1.0,-9.144892,1.0,457,-39.29116,1.0,-5.957823,-117.2611321272644,99.0,105.73,1.3532325,-39.29116,1.0,3581018,100.0,1.0,100,,0.21146,-5.957823,1.8497353,
0.39736044,7667.458219766617,-2.214094,[-1.139 -1.732 -0.768 -1.066 -0.282],45800,1.0,-8.855606,1.0,458,-39.474148,1.0,-6.1408124,-115.27960936647396,99.0,98.25,1.32341,-39.474148,1.0,3590843,100.0,1.0,100,,0.1965,-6.1408124,1.7691052,
0.40630075,7688.084251642227,-1.9967511,[-1.139 -1.732 -0.768 -1.066 -0.282],45900,1.0,-9.357029,1.0,459,-39.31621,1.0,-5.9828753,-118.42928750654328,99.00001,104.29,1.3259507,-39.31621,1.0,3601272,100.0,1.0,100,,0.20858,-5.9828753,1.7759045,
0.40019244,7709.167770624161,-2.782323,[-1.139 -1.732 -0.768 -1.066 -0.282],46000,0.999361,-9.285601,1.0000061,460,-39.33856,1.0004836,-6.0052223,-119.43602944729764,99.0,100.13,1.4398882,-39.338516,1.0000033,3611285,100.0,1.0000114,100,0.00022065171,0.2002601,-6.0051804,2.0941997,
0.41130558,7730.393412828445,-1.419457,[-1.139 -1.732 -0.768 -1.066 -0.282],46100,0.5755606,-10.191218,1.0343515,461,-39.246746,1.8893671,-5.913411,-116.40535488629516,99.0,101.91,1.6494534,-39.220795,0.99477017,3621476,100.0,1.0721519,100,0.1898681,0.20808195,-5.861889,2.7833107,
0.3975511,7750.686593055725,-2.4514556,[-1.14  -1.732 -0.765 -1.068 -0.283],46200,0.9999832,-9.543291,1.0,462,-39.352036,1.0000111,-6.0187006,-116.78781548775738,99.00001,98.39,1.6016574,-39.352036,1.0,3631315,100.0,1.0,100,5.14055e-06,0.19678,-6.0186996,2.591216,
0.3944945,7769.247402667999,-3.0224872,[-1.14  -1.732 -0.765 -1.068 -0.283],46300,0.6989633,-9.282363,1.011312,463,-39.3757,1.2470936,-6.042368,-116.61443859387118,99.0,94.9,1.2986718,-39.363697,0.97573495,3640805,100.0,1.0208921,100,0.10158283,0.19093972,-6.0177727,1.7296427,
0.39136142,7788.306619167328,-3.1255786,[-1.14  -1.732 -0.767 -1.069 -0.283],46400,1.0,-9.443064,1.0,464,-39.345715,1.0,-6.0123777,-116.60824087328567,99.0,94.41,1.39483,-39.345715,1.0,3650246,100.0,1.0,100,,0.18882,-6.0123777,1.9652029,
0.39515513,7807.44771027565,-2.4616587,[-1.14  -1.732 -0.767 -1.069 -0.283],46500,1.0,-8.835353,1.0,465,-39.176773,1.0,-5.843439,-115.63302574837549,99.0,96.83,1.4637264,-39.176773,1.0,3659929,100.0,1.0,100,,0.19366,-5.8434386,2.1641364,
0.39336315,7826.78591966629,-2.925225,[-1.14  -1.732 -0.767 -1.069 -0.283],46600,1.0,-9.195499,1.0,466,-39.436604,1.0,-6.1032667,-116.0085770272525,99.00001,95.67,1.4354427,-39.436604,1.0,3669496,100.0,1.0,100,,0.19134,-6.1032662,2.0813088,
0.396005,7846.222432851791,-2.6022444,[-1.14  -1.732 -0.767 -1.069 -0.283],46700,1.0,-9.419521,1.0,467,-39.424362,1.0,-6.0910277,-118.45431553423617,99.0,97.38,1.5305349,-39.424362,1.0,3679234,100.0,1.0,100,,0.19476,-6.0910277,2.366199,
0.40297422,7867.365225315094,-1.4296067,[-1.14  -1.732 -0.767 -1.069 -0.283],46800,1.0,-10.108901,1.0,468,-39.408096,1.0,-6.0747633,-117.76969217424144,99.0,102.0,1.5787257,-39.408096,1.0,3689434,100.0,1.0,100,,0.204,-6.0747623,2.51755,
0.40127957,7888.544637203217,-2.5692792,[-1.14  -1.732 -0.767 -1.069 -0.283],46900,1.0,-9.030877,1.0,469,-39.07914,1.0,-5.7458057,-116.23484701169136,99.0,100.85,1.4542056,-39.07914,1.0,3699519,100.0,1.0,100,,0.2017,-5.7458057,2.1360748,
0.38943863,7907.475623846054,-2.7225146,[-1.14  -1.732 -0.767 -1.069 -0.283],47000,1.0,-9.250687,1.0,470,-39.21521,1.0,-5.8818755,-115.09080106478285,99.0,93.21,1.5462184,-39.21521,1.0,3708840,100.0,1.0,100,,0.18642,-5.8818755,2.4149408,
0.39934948,7928.818691968918,-2.2129192,[-1.14  -1.732 -0.767 -1.069 -0.283],47100,0.9998851,-8.716916,1.0,471,-39.3447,1.0001076,-6.011365,-115.40717881258212,99.0,99.56,1.4914219,-39.344696,1.0000019,3718796,100.0,1.0,100,3.478819e-05,0.19912,-6.0113587,2.2467809,
0.40130657,7948.647860050201,-2.1687598,[-1.14  -1.732 -0.767 -1.069 -0.283],47200,0.6853267,-9.178043,1.0172584,472,-39.24568,1.5300024,-5.9123464,-117.63496810311497,99.0,98.12,1.5971805,-39.230083,0.9930582,3728608,100.0,1.0490701,100,0.12931174,0.19829021,-5.880794,2.601757,
0.3948765,7968.5848088264465,-1.8719053,[-1.141 -1.733 -0.764 -1.07  -0.283],47300,1.0,-8.953299,1.0,473,-39.264748,1.0,-5.9314117,-116.63039416059343,99.0,96.65,1.6126032,-39.264748,1.0,3738273,100.0,1.0,100,,0.1933,-5.9314117,2.6267564,
0.4093945,7989.538357973099,-2.3801513,[-1.141 -1.733 -0.764 -1.07  -0.283],47400,0.73586076,-9.337927,1.0134904,474,-39.117462,1.4090064,-5.784128,-117.09376497873563,99.0,104.39,1.51382,-39.10472,1.003233,3748712,100.0,1.029156,100,0.110106505,0.21028945,-5.758874,2.278871,
0.39428306,8009.2651081085205,-2.9998457,[-1.141 -1.733 -0.762 -1.07  -0.282],47500,1.0,-9.3736725,1.0,475,-39.316296,1.0,-5.9829617,-116.69129620799336,99.00001,96.27,1.4941849,-39.316296,1.0,3758339,100.0,1.0,100,,0.19254,-5.982961,2.2551398,
0.40118873,8029.820295095444,-2.8091917,[-1.141 -1.733 -0.762 -1.07  -0.282],47600,1.0,-9.34871,1.0,476,-39.472195,1.0,-6.1388597,-118.60164174248051,99.0,100.79,1.5059571,-39.472195,1.0,3768418,100.0,1.0,100,,0.20158,-6.1388597,2.290815,
0.40537196,8050.159202814102,-2.9724534,[-1.141 -1.733 -0.762 -1.07  -0.282],47700,0.61835873,-8.554886,1.0180405,477,-39.282597,1.2837112,-5.9492607,-117.81329073690502,99.0,100.82,1.3303454,-39.266865,0.99392724,3778500,100.0,1.0356866,100,0.1151483,0.203717,-5.918196,1.7833505,
0.39715788,8071.519462585449,-2.7944372,[-1.14  -1.732 -0.764 -1.069 -0.283],47800,0.9992397,-9.0279255,1.0,478,-39.509094,1.0005383,-6.1757574,-118.45569456911602,99.00001,98.12,1.4405762,-39.509037,0.999996,3788312,100.0,1.0000001,100,0.00024139912,0.19624,-6.1757026,2.0961747,
0.39703622,8091.341788053513,-2.739688,[-1.14  -1.732 -0.764 -1.069 -0.283],47900,1.0,-10.068857,1.0,479,-39.29004,1.0,-5.9567046,-116.39924599433115,99.000015,98.04,1.4478929,-39.29004,1.0,3798116,100.0,1.0,100,,0.19608,-5.9567046,2.1175692,
0.40935358,8113.026602506638,-2.5793748,[-1.14  -1.732 -0.764 -1.069 -0.283],48000,0.74312985,-8.596613,1.0100753,480,-39.33525,1.2227068,-6.0019155,-118.23739995692326,99.00001,105.03,1.3930023,-39.30764,0.99939483,3808619,100.0,1.0212641,100,0.08743902,0.21109313,-5.967409,1.9030068,
0.38258237,8131.381268978119,-2.2139888,[-1.139 -1.735 -0.765 -1.072 -0.284],48100,0.64681864,-9.466787,1.0229309,481,-39.384453,1.6130275,-6.0511165,-115.19855891725383,99.0,86.58,1.5036678,-39.360832,0.98526126,3817277,100.0,1.040748,100,0.14404374,0.1750797,-6.0073314,2.1345627,
0.39605474,8151.24153470993,-3.1583514,[-1.14  -1.736 -0.763 -1.071 -0.285],48200,1.0,-10.560694,1.0,482,-39.458317,1.0,-6.1249804,-117.46028016409632,99.0,97.4,1.6985801,-39.458317,1.0,3827017,100.0,1.0,100,,0.1948,-6.1249804,2.9143178,
0.40834713,8171.453909873962,-2.7245882,[-1.14  -1.736 -0.763 -1.071 -0.285],48300,0.76067185,-12.212174,1.0174435,483,-39.223312,1.4523958,-5.889977,-114.85515619656819,99.0,103.1,1.5767002,-39.20664,0.9810099,3837327,100.0,1.0494046,100,0.10920605,0.20810957,-5.8593864,2.2648327,
0.39495462,8191.042340040207,-2.4203396,[-1.14  -1.737 -0.761 -1.07  -0.285],48400,1.0,-8.868645,1.0,484,-39.00258,1.0,-5.6692424,-116.28882224757865,99.0,96.69,1.5415258,-39.00258,1.0,3846996,100.0,1.0,100,,0.19338,-5.6692424,2.400305,
0.40806705,8212.027778148651,-1.880241,[-1.14  -1.737 -0.761 -1.07  -0.285],48500,0.62744606,-9.363848,1.0172457,485,-39.193478,1.573034,-5.8601403,-119.0787159506947,99.0,102.98,1.475472,-39.17909,1.0012232,3857294,100.0,1.032818,100,0.1252086,0.20781712,-5.8315463,2.1829343,
0.4023051,8232.142120361328,-2.7949436,[-1.14  -1.736 -0.763 -1.07  -0.285],48600,0.4962159,-8.981827,1.0215948,486,-39.51445,1.2972102,-6.1811132,-116.84940991869313,99.0,98.65,1.3862803,-39.497627,0.96542984,3867159,100.0,1.0505675,100,0.12554614,0.19944346,-6.1469483,1.8519845,
0.39486915,8251.816700696945,-2.9990644,[-1.14  -1.734 -0.765 -1.071 -0.284],48700,1.0,-9.695042,1.0,487,-39.42174,1.0,-6.088408,-114.66969536929369,99.0,96.64,1.5017468,-39.42174,1.0,3876823,100.0,1.0,100,,0.19328,-6.088407,2.2780235,
0.40263993,8271.434846401215,-2.254888,[-1.14  -1.734 -0.765 -1.071 -0.284],48800,0.6376671,-9.043354,1.0253509,488,-39.00365,1.392964,-5.6703157,-117.43211206357786,99.0,98.4,1.4017385,-38.984165,0.9957915,3886663,100.0,1.0442591,100,0.13816287,0.19929323,-5.631619,1.9832588,
0.39216268,8290.676324129105,-2.2050314,[-1.14  -1.733 -0.767 -1.073 -0.284],48900,0.6777594,-11.196758,1.0143628,489,-39.397945,1.3397942,-6.064608,-115.45852190841333,99.0,92.7,1.5000819,-39.356594,0.9778302,3895933,100.0,1.0284448,100,0.117829725,0.18709256,-6.0131803,2.1640592,
0.39961252,8311.0586810112,-1.6853442,[-1.141 -1.737 -0.766 -1.077 -0.287],49000,0.9999847,-8.949219,1.000006,490,-39.243744,1.0000073,-5.9104095,-118.22552082037407,99.00001,99.74,1.5441965,-39.243744,1.0,3905907,100.0,1.0000132,100,4.706304e-06,0.1994801,-5.910408,2.4086285,
0.39895216,8331.387231111526,-1.6191758,[-1.141 -1.737 -0.766 -1.077 -0.287],49100,1.0,-9.131685,1.0,491,-39.172615,1.0,-5.8392773,-116.17333322197413,99.0,99.31,1.5718127,-39.172615,1.0,3915838,100.0,1.0,100,,0.19862,-5.8392773,2.4955506,
0.40080673,8351.925605773926,-2.5739012,[-1.141 -1.737 -0.766 -1.077 -0.287],49200,0.71610165,-8.981413,1.0173463,492,-39.328327,1.4055289,-5.9949913,-114.3921383646244,99.0,98.2,1.4186873,-39.313053,0.99134403,3925658,100.0,1.0330157,100,0.12452106,0.19814375,-5.9650445,2.046054,
0.3969181,8372.710307598114,-2.5907512,[-1.141 -1.737 -0.764 -1.076 -0.287],49300,1.0,-8.314376,1.0,493,-39.143036,1.0,-5.8097005,-117.74655105581161,99.0,97.97,1.2885836,-39.143036,1.0,3935455,100.0,1.0,100,,0.19594,-5.8097,1.6772199,
0.39888152,8393.346927404404,-2.5529456,[-1.141 -1.737 -0.764 -1.076 -0.287],49400,0.9998785,-9.037922,1.0000058,494,-39.245056,1.0001241,-5.911722,-118.32613823686566,99.0,99.25,1.5345534,-39.245052,1.0000014,3945380,100.0,1.0000163,100,3.9254322e-05,0.19850011,-5.9117174,2.3786337,
0.3962254,8413.568886041641,-3.0929163,[-1.141 -1.737 -0.764 -1.076 -0.287],49500,1.0,-9.09886,1.0,495,-39.429504,1.0,-6.096168,-117.5915926527766,99.0,97.52,1.3833477,-39.429504,1.0,3955132,100.0,1.0,100,,0.19504,-6.096168,1.9329807,
0.39851454,8432.71335887909,-2.616426,[-1.141 -1.737 -0.764 -1.076 -0.287],49600,0.73171175,-9.103975,1.0205333,496,-38.867157,1.4728581,-5.5338225,-115.67729869897396,99.0,96.01,1.4319229,-38.849483,0.9939955,3964733,100.0,1.0515505,100,0.1452915,0.19427165,-5.4986634,2.0932684,
0.4041897,8453.894219398499,-1.9418868,[-1.142 -1.737 -0.761 -1.077 -0.287],49700,1.0,-9.409421,1.0,497,-39.175545,1.0,-5.8422103,-115.85894173191087,99.0,102.84,1.45219,-39.175545,1.0,3975017,100.0,1.0,100,,0.20568,-5.84221,2.1301575,
0.3941434,8473.736871957779,-2.723271,[-1.142 -1.737 -0.761 -1.077 -0.287],49800,1.0,-8.609931,1.0,498,-39.212067,1.0,-5.8787317,-115.9208284990674,99.0,96.18,1.53366,-39.212067,1.0,3984635,100.0,1.0,100,,0.19236,-5.8787317,2.3758721,
0.40726098,8495.344791173935,-2.06237,[-1.142 -1.737 -0.761 -1.077 -0.287],49900,1.0,-8.892124,1.0,499,-39.375507,1.0,-6.0421705,-117.48738345641259,99.0,104.97,1.3797188,-39.375507,1.0,3995132,100.0,1.0,100,,0.20994,-6.04217,1.9228526,
