MinIW,EpisodesSoFar,EpRewMean,TimestepsSoFar,StdD2w0t,EpLenMean,ReturnStepMaxmin,InitialReturnMax,Bound,MaxD2w0t,EpThisIter,ReturnMeanIW,InitialReturnStd,MinD2w0t,MeanD2w0t,TimeElapsed,InitialBound,StdIW,InitialReturnMin,MaxIW,InitialReturnMean,EmpiricalD2,Iteration,J_sample_variance,ReturnStepMax,MeanIW,Weights
0.8563019,33000,-94.3284107077284,5266680,0.4418386,367.63,99.0,-3.2037566,-360.54123,1.0037637,100,-29.345245,13.62159,,0.73632795,10878.650780200958,-360.59677,0.03455368,-75.618675,1.12062,-29.453579,1.0025033,330,186.06123,100.0,0.9957881,[-0.918 -0.654 -0.477 -0.198 -0.064]
0.91050243,33100,-90.69560480328731,5304970,0.4237991,382.9,99.0,-3.3620782,-360.4961,1.0021219,100,-29.32939,11.903923,,0.76634073,10937.045350790024,-360.54285,0.025587585,-75.34711,1.0968049,-29.399649,1.001341,331,139.25128,100.0,1.0023606,[-0.917 -0.654 -0.477 -0.199 -0.064]
0.9221299,33200,-90.23563150510667,5343684,0.41822413,387.14,99.0,-3.0119648,-360.78363,1.0010147,100,-29.62497,14.167917,,0.7745925,10996.538431882858,-360.79678,0.020351546,-72.10447,1.0621364,-29.653591,1.0007197,332,202.96477,100.0,0.9996522,[-0.919 -0.655 -0.477 -0.199 -0.065]
0.81975275,33300,-90.27851564004038,5381054,0.4360833,373.7,99.0,-7.076205,-360.9041,1.0085005,100,-29.606329,14.223565,,0.7501111,11052.285373926163,-361.08948,0.060272586,-72.44697,1.2082599,-29.946295,1.0060943,333,190.3966,100.0,0.99248713,[-0.919 -0.654 -0.477 -0.199 -0.065]
0.90974474,33400,-89.53580041807908,5419440,0.4225652,383.86,99.0,1.3420218,-360.5776,1.0015624,100,-29.410805,12.819037,,0.76822954,11109.433992624283,-360.61227,0.027050396,-61.020554,1.138542,-29.469091,1.0011642,334,164.64178,100.0,1.0001882,[-0.919 -0.656 -0.477 -0.199 -0.067]
0.8711959,33500,-81.00609200285834,5459378,0.40147743,399.38,99.0,4.1694274,-359.61066,1.0040854,100,-28.413671,14.033582,,0.79985344,11170.58640241623,-359.7063,0.037974067,-63.22873,1.16783,-28.5631,1.0023904,335,193.1813,100.0,0.99163985,[-0.919 -0.656 -0.477 -0.199 -0.068]
0.8796109,33600,-90.91976163721047,5496769,0.43459928,373.91,99.0,-3.1189685,-360.2314,1.0021197,100,-29.061825,13.714304,,0.7483938,11226.902648687363,-360.2753,0.030237705,-66.01659,1.1128119,-29.132122,1.0014145,336,185.03017,100.0,0.99841017,[-0.921 -0.658 -0.478 -0.2   -0.068]
0.93232316,33700,-90.67253974742509,5537377,0.39075264,406.08,99.0,-6.6714993,-358.99707,1.001062,100,-27.838285,12.1394615,,0.81250954,11288.789888620377,-359.01294,0.018366376,-57.16388,1.0726893,-27.86976,1.0008225,337,148.46455,100.0,0.99948764,[-0.922 -0.658 -0.478 -0.199 -0.068]
0.72654545,33800,-90.72845359415545,5577984,0.3925341,406.07,99.0,2.8010304,-358.81363,1.0132542,100,-27.528273,11.612281,,0.8161385,11350.092780351639,-358.98578,0.07109384,-57.245483,1.2504555,-27.84259,1.0091181,338,133.93425,100.0,0.98443985,[-0.922 -0.658 -0.478 -0.199 -0.068]
0.8451485,33900,-80.04409507904957,5617921,0.40175298,399.37,99.0,-2.5039272,-359.56363,1.0048783,100,-28.347815,14.461696,,0.80035156,11410.75035905838,-359.65228,0.040982284,-68.60339,1.1534646,-28.509092,1.0035359,339,204.75201,100.0,0.9966458,[-0.923 -0.656 -0.478 -0.199 -0.069]
0.8667775,34000,-88.18808087021982,5656659,0.41836593,387.38,99.0,-1.5106747,-362.06693,1.0039928,100,-30.884264,11.914704,,0.7759121,11469.062914609909,-362.1114,0.035948716,-65.56948,1.1638919,-30.968185,1.0027419,340,142.32326,100.0,0.99905205,[-0.925 -0.655 -0.479 -0.199 -0.071]
0.8720814,34100,-85.95325386596518,5696141,0.40800038,394.82,99.0,6.5318575,-358.51154,1.0027412,100,-27.301264,13.541056,,0.7904815,11528.588862657547,-358.61255,0.031960156,-69.594795,1.1142684,-27.469353,1.0017031,341,179.71368,100.0,0.99554235,[-0.926 -0.654 -0.478 -0.199 -0.071]
0.97202176,34200,-90.96253590104988,5736046,0.40146104,399.05,99.0,-3.8444753,-359.68372,1.000244,100,-28.536861,13.373648,,0.7981575,11589.009164333344,-359.69083,0.009677584,-65.84711,1.0397958,-28.54763,1.0001669,342,180.86009,100.0,1.0000426,[-0.929 -0.655 -0.48  -0.199 -0.072]
0.8968508,34300,-86.35651330551404,5775953,0.4018146,399.07,99.0,-1.7502724,-360.25204,1.0028335,100,-29.059687,13.348372,,0.79899096,11648.937304735184,-360.30612,0.030916015,-67.113365,1.1050825,-29.162922,1.0018554,343,178.23224,100.0,0.9951391,[-0.929 -0.654 -0.48  -0.199 -0.072]
0.93929636,34400,-80.97570114744211,5817527,0.37445897,415.74,99.0,2.9384692,-359.4203,1.0008385,100,-28.26213,11.807985,,0.83176595,11711.21072602272,-359.44235,0.01828348,-65.30747,1.067348,-28.299152,1.0006168,344,141.58534,100.0,0.9974543,[-0.93  -0.653 -0.48  -0.199 -0.072]
0.8570022,34500,-84.4328474105481,5858536,0.38444817,410.09,99.0,0.06825702,-360.06772,1.0027878,100,-28.893538,14.180425,,0.82104963,11772.834925413132,-360.11316,0.03179325,-68.480515,1.1111637,-28.969965,1.0019405,345,202.36685,100.0,0.99534905,[-0.93  -0.653 -0.481 -0.199 -0.072]
0.92694205,34600,-81.8953033745785,5897837,0.4102836,393.01,99.0,-8.485868,-360.59094,1.000995,100,-29.434736,11.337115,,0.78634393,11832.326191663742,-360.6018,0.02164921,-66.35506,1.0940803,-29.458612,1.000731,346,129.09195,100.0,0.99821883,[-0.93  -0.651 -0.48  -0.199 -0.072]
0.96105987,34700,-86.49138297104895,5936482,0.41900346,386.45,99.0,-1.7242612,-360.19778,1.0002646,100,-29.048285,12.402415,,0.77297086,11889.41040635109,-360.21393,0.009564538,-69.15293,1.0374372,-29.07074,1.0001758,347,154.82364,100.0,0.9985948,[-0.93  -0.652 -0.481 -0.198 -0.072]
0.88347596,34800,-86.95577288013641,5974704,0.4248906,382.22,99.0,-10.447285,-361.0204,1.0034043,100,-29.839037,13.145227,,0.76541334,11947.84145784378,-361.0731,0.034002423,-77.74409,1.1513436,-29.929893,1.0023307,348,169.76262,100.0,0.9987033,[-0.931 -0.652 -0.481 -0.198 -0.072]
0.89410734,34900,-91.50916708093428,6012759,0.42678088,380.55,99.0,2.491363,-359.5505,1.0021105,100,-28.372938,14.331889,,0.7617594,12005.94720005989,-359.58432,0.027662938,-73.07279,1.1007872,-28.44112,1.001505,349,206.87245,100.0,0.9936984,[-0.932 -0.651 -0.481 -0.197 -0.072]
0.8672802,35000,-88.94629696091079,6050202,0.43404582,374.43,99.0,-1.9828548,-359.82922,1.0023937,100,-28.660591,12.167536,,0.749505,12062.747652769089,-359.86407,0.028301602,-67.763,1.1128395,-28.720898,1.0015109,350,149.17322,100.0,1.0012497,[-0.932 -0.65  -0.481 -0.197 -0.074]
0.89487356,35100,-87.5915813050831,6090644,0.3934432,404.42,99.0,-2.5171387,-359.2586,1.0016248,100,-28.072716,11.894052,,0.8093138,12122.274731397629,-359.35455,0.024849027,-66.34719,1.0776088,-28.21138,1.0008856,351,140.36137,100.0,0.9941691,[-0.932 -0.649 -0.48  -0.197 -0.074]
0.8560933,35200,-87.93105639014853,6130203,0.40686366,395.59,99.0,-4.123206,-360.67456,1.0023055,100,-29.483255,13.521325,,0.79194844,12181.777534723282,-360.72632,0.03334639,-69.029236,1.1673522,-29.583132,1.0015843,352,182.58325,100.0,0.995424,[-0.934 -0.649 -0.482 -0.197 -0.074]
0.8406326,35300,-88.27031309085736,6167518,0.43567422,373.15,99.0,-1.3601999,-361.82428,1.0037109,100,-30.62569,15.942348,,0.7472381,12239.375992536545,-361.92712,0.033348426,-68.8164,1.1172172,-30.78395,1.0021507,353,252.65462,100.0,0.99476576,[-0.936 -0.649 -0.483 -0.197 -0.073]
0.8082998,35400,-89.02048601127868,6205543,0.42815474,380.25,99.0,1.6057422,-357.90375,1.008388,100,-26.651333,13.3274765,,0.7629477,12296.962018251419,-358.02332,0.05496245,-64.25706,1.2009526,-26.880116,1.0060233,354,175.06418,100.0,0.9856133,[-0.94  -0.65  -0.484 -0.197 -0.073]
0.87997425,35500,-87.39215192668392,6246116,0.39170283,405.73,99.0,-1.6535429,-358.45715,1.0034739,100,-27.252365,12.365331,,0.8126238,12356.914058208466,-358.52362,0.037621114,-58.61029,1.1432664,-27.380417,1.002547,355,153.85287,100.0,0.99399096,[-0.939 -0.651 -0.485 -0.197 -0.074]
0.92051876,35600,-92.30275499397416,6283850,0.43047744,377.34,99.0,3.8883812,-362.0098,1.0010885,100,-30.848005,13.940763,,0.7550319,12413.829898118973,-362.0325,0.02098791,-70.53894,1.0769649,-30.889305,1.0008016,356,196.00154,100.0,0.9978905,[-0.94  -0.65  -0.486 -0.197 -0.074]
0.85061365,35700,-85.14589770773183,6323177,0.41052207,393.27,99.0,-0.6925201,-357.90292,1.004688,100,-26.69182,12.91356,,0.7880203,12472.1019282341,-358.00684,0.043082014,-63.965576,1.1561519,-26.863655,1.0033418,357,166.69485,100.0,0.99264354,[-0.94  -0.65  -0.486 -0.197 -0.075]
0.8668339,35800,-86.11055188228866,6362909,0.40456057,397.32,99.0,0.8646679,-359.5635,1.0034689,100,-28.36761,12.868836,,0.7958138,12532.701522350311,-359.62054,0.037184898,-64.19661,1.1595645,-28.477345,1.0026338,358,166.08809,100.0,0.9920836,[-0.942 -0.649 -0.487 -0.197 -0.077]
0.7580663,35900,-93.85082370678971,6400847,0.42964074,379.38,99.0,-3.9358196,-361.6852,1.0106305,100,-30.40063,15.252151,,0.76194805,12590.162065982819,-361.8906,0.06890652,-82.69217,1.2418797,-30.747412,1.0074415,359,221.0563,100.0,0.9904126,[-0.942 -0.649 -0.487 -0.197 -0.078]
0.84521717,36000,-90.24475936268789,6440009,0.41259167,391.62,99.0,-0.70924556,-360.33032,1.0036235,100,-29.146227,12.890297,,0.7842889,12649.098440170288,-360.3788,0.034446176,-73.31738,1.1185149,-29.235628,1.0025271,360,166.21579,100.0,0.9977567,[-0.944 -0.648 -0.487 -0.197 -0.08 ]
0.8588837,36100,-80.13792430521264,6477958,0.42836303,379.49,99.0,-0.5429834,-359.93057,1.0041218,100,-28.742165,14.237392,,0.7601473,12706.830655097961,-359.98822,0.037545912,-65.05212,1.1442468,-28.845024,1.0027874,361,200.83746,100.0,0.9998619,[-0.944 -0.65  -0.487 -0.198 -0.081]
0.8242239,36200,-80.96249272409376,6515183,0.4372649,372.25,99.0,-1.1847525,-359.94766,1.0065061,100,-28.717201,14.907391,,0.7464163,12763.487602710724,-360.03796,0.049192168,-81.56471,1.1489524,-28.894773,1.0044919,362,214.44699,100.0,0.9915532,[-0.945 -0.649 -0.487 -0.197 -0.081]
0.9413376,36300,-86.15669757090971,6553681,0.4210259,384.98,99.0,-3.7655308,-359.9406,1.0009971,100,-28.784742,13.785736,,0.7702636,12821.37899184227,-359.9534,0.017607873,-65.80568,1.0690225,-28.81021,1.0006907,363,192.05956,100.0,0.9980433,[-0.946 -0.649 -0.487 -0.197 -0.083]
0.9519617,36400,-87.48759513575482,6592681,0.4143503,390.0,99.0,-2.7134988,-358.66217,1.0006111,100,-27.510447,10.846743,,0.78018486,12879.987725496292,-358.6702,0.014088961,-58.665897,1.046198,-27.527014,1.0004636,364,118.49481,100.0,0.9997005,[-0.946 -0.649 -0.487 -0.198 -0.083]
0.97999305,36500,-87.76666716284703,6629164,0.4441577,364.83,99.0,-3.977568,-359.74042,1.0000949,100,-28.595932,15.420489,,0.7296699,12935.78242611885,-359.74222,0.0055760434,-66.89287,1.0211112,-28.599022,1.0000633,365,239.67328,100.0,0.99960446,[-0.946 -0.649 -0.487 -0.198 -0.083]
0.80249953,36600,-94.63786682478386,6665566,0.44605613,364.02,99.0,-1.6175647,-362.58496,1.0061799,100,-31.344328,14.068484,,0.72981125,12990.410025596619,-362.6836,0.046805438,-69.73241,1.1986098,-31.5404,1.0040396,366,191.88872,100.0,0.99490047,[-0.946 -0.649 -0.487 -0.198 -0.083]
0.9349318,36700,-89.41518797286307,6704541,0.4146805,389.75,99.0,-3.2403884,-359.712,1.0005567,100,-28.559584,13.244425,,0.77967536,13050.939733028412,-359.72327,0.015413245,-59.16271,1.0505353,-28.580072,1.0004046,367,176.9635,100.0,0.9991664,[-0.946 -0.651 -0.487 -0.199 -0.084]
0.9210978,36800,-88.03763103996664,6743764,0.41139424,392.23,99.0,-3.5019112,-358.669,1.0012221,100,-27.50376,12.467648,,0.7848364,13110.455117702484,-358.70126,0.021811483,-61.80316,1.0633289,-27.558064,1.0008287,368,154.656,100.0,0.9981375,[-0.947 -0.651 -0.487 -0.198 -0.084]
0.8280333,36900,-88.273218979862,6783252,0.40849563,394.88,99.0,0.9942358,-360.99103,1.0060244,100,-29.757902,13.34379,,0.7917233,13170.323607206345,-361.10168,0.049641,-65.16938,1.1768228,-29.958487,1.004391,369,171.12148,100.0,0.99341565,[-0.947 -0.651 -0.488 -0.198 -0.084]
0.92730975,37000,-86.58974999336793,6824403,0.38184273,411.51,99.0,-5.0775156,-358.2389,1.0011663,100,-27.064846,12.396868,,0.8234353,13234.590347766876,-358.28796,0.02201862,-69.76832,1.081825,-27.144783,1.0008224,370,152.65297,100.0,0.9981472,[-0.948 -0.653 -0.489 -0.199 -0.086]
0.9092594,37100,-87.37870364624251,6863730,0.41002154,393.27,99.0,-6.0111327,-358.4192,1.0017191,100,-27.250134,13.676634,,0.7870636,13296.074875354767,-358.46164,0.024159638,-78.13425,1.0973668,-27.318459,1.0011897,371,185.14343,100.0,0.9978344,[-0.95  -0.653 -0.49  -0.198 -0.086]
0.88802505,37200,-81.12669273432053,6903505,0.4036298,397.75,99.0,-8.33188,-359.0945,1.0017387,100,-27.925568,13.989773,,0.7960803,13357.698768138885,-359.13095,0.028834477,-78.19555,1.1157689,-27.987757,1.0012879,372,194.07397,100.0,1.0019927,[-0.951 -0.654 -0.49  -0.198 -0.085]
0.9221799,37300,-82.52967090493837,6942611,0.41306454,391.06,99.0,13.108247,-357.5302,1.0016065,100,-26.367937,12.206465,,0.7826068,13417.739814519882,-357.5523,0.025001487,-58.378235,1.1098057,-26.409128,1.0011106,373,150.48242,100.0,0.9992581,[-0.951 -0.654 -0.49  -0.199 -0.086]
0.8514304,37400,-81.58624043811201,6980763,0.4260883,381.52,99.0,-1.9324986,-359.58978,1.005837,100,-28.390398,14.312203,,0.7646039,13475.79754781723,-359.65607,0.042097855,-72.052605,1.1691349,-28.512863,1.0037334,374,201.68138,100.0,0.99611217,[-0.951 -0.653 -0.49  -0.199 -0.086]
0.9061959,37500,-86.73730088856512,7021402,0.3903495,406.39,99.0,-7.0290933,-359.19397,1.001675,100,-28.029245,12.538473,,0.81332123,13537.718793869019,-359.21292,0.026323467,-73.07502,1.0915966,-28.069727,1.0012535,375,157.17409,100.0,0.99860764,[-0.954 -0.653 -0.49  -0.199 -0.085]
0.92940056,37600,-82.41231942393746,7061122,0.40423205,397.2,99.0,-2.8549263,-358.9868,1.0005792,100,-27.835945,13.439302,,0.7945828,13597.39460515976,-358.994,0.013722252,-74.85095,1.0487063,-27.850796,1.0004126,376,181.8084,100.0,0.999511,[-0.954 -0.653 -0.49  -0.198 -0.085]
0.9039087,37700,-85.74848229905886,7100215,0.4133021,390.93,99.0,-4.4782286,-358.02112,1.0019311,100,-26.853203,14.498494,,0.78246063,13655.750978946686,-358.05075,0.024908228,-76.84482,1.1048329,-26.907576,1.0013452,377,211.47984,100.0,0.9976084,[-0.954 -0.653 -0.49  -0.199 -0.085]
0.9157285,37800,-76.69503073299606,7140985,0.3882682,407.7,99.0,5.7656355,-357.87308,1.0021634,100,-26.693474,14.361471,,0.8160161,13716.567883968353,-357.927,0.02729749,-69.07469,1.0833035,-26.783798,1.0012993,378,204.22325,100.0,0.99791515,[-0.955 -0.653 -0.49  -0.199 -0.085]
0.71065086,37900,-90.07917156276112,7177949,0.44110125,369.64,99.0,-1.1500915,-360.30646,1.0142415,100,-29.03344,12.960038,,0.7427535,13773.086567401886,-360.4847,0.06996946,-57.893154,1.330404,-29.341528,1.0088086,379,163.40341,100.0,0.9916989,[-0.957 -0.655 -0.491 -0.199 -0.085]
0.8082857,38000,-88.20324976521917,7218133,0.39790258,401.84,99.0,-3.1881952,-359.5428,1.0045904,100,-28.347116,13.942999,,0.80507374,13834.271723747253,-359.5922,0.039759573,-85.36927,1.1115158,-28.449,1.0032912,380,192.82773,100.0,0.99565595,[-0.96  -0.653 -0.491 -0.199 -0.086]
0.909099,38100,-79.23823783877039,7258797,0.38995996,406.64,99.0,-2.8469882,-357.12967,1.0020202,100,-25.960388,12.546327,,0.8138419,13895.518653154373,-357.18677,0.023930073,-65.38045,1.0862179,-26.043587,1.0013137,381,156.97987,100.0,0.99809617,[-0.962 -0.653 -0.492 -0.198 -0.087]
0.9208432,38200,-84.23806473063192,7297510,0.41817826,387.13,99.0,2.6450727,-360.63614,1.0007259,100,-29.479118,15.226436,,0.77445924,13955.123899698257,-360.6815,0.016479993,-71.04767,1.0537533,-29.538294,1.0004367,382,231.46645,100.0,0.9982659,[-0.965 -0.653 -0.493 -0.198 -0.087]
0.9303423,38300,-78.86848330219505,7336991,0.40783495,394.81,99.0,3.6302922,-359.43448,1.0016596,100,-28.265377,13.647724,,0.79011846,14015.986008167267,-359.4799,0.022163551,-71.01589,1.0865296,-28.336708,1.0010854,383,183.77773,100.0,0.99939674,[-0.966 -0.653 -0.493 -0.198 -0.088]
0.8552381,38400,-85.94113180658775,7374955,0.42803124,379.64,99.0,4.073636,-358.39514,1.0033377,100,-27.219395,13.118554,,0.76018494,14074.270947217941,-358.44104,0.0345872,-63.510956,1.1528039,-27.297861,1.0022097,384,171.05673,100.0,0.99841154,[-0.968 -0.654 -0.494 -0.197 -0.088]
0.9032777,38500,-82.62750481871677,7413035,0.42649683,380.8,99.0,3.8618398,-359.18414,1.0024917,100,-28.010363,13.665551,,0.7622923,14132.054911375046,-359.2241,0.025918098,-75.80464,1.1053206,-28.080915,1.0016456,385,183.50612,100.0,1.0005058,[-0.968 -0.653 -0.494 -0.197 -0.088]
0.8448718,38600,-80.61961300035364,7451771,0.41836765,387.36,99.0,4.5975623,-357.6927,1.0035877,100,-26.500162,12.665797,,0.77582765,14189.795216083527,-357.75415,0.039536323,-65.539154,1.1553192,-26.610977,1.002624,386,157.67752,100.0,0.9939133,[-0.97  -0.653 -0.494 -0.197 -0.088]
0.8118193,38700,-85.78369315576096,7488489,0.4426276,367.18,99.0,0.13147306,-359.84387,1.0053712,100,-28.622633,12.652755,,0.73593634,14245.549209594727,-359.92932,0.04458375,-70.05131,1.1656083,-28.786139,1.0037514,387,154.90453,100.0,0.99647343,[-0.97  -0.654 -0.494 -0.196 -0.089]
0.9215953,38800,-80.71513236348228,7528556,0.39919803,400.67,99.0,-1.3203998,-358.19873,1.0013701,100,-27.034801,11.282311,,0.8017493,14305.5326025486,-358.2291,0.022309728,-57.882885,1.0869938,-27.08591,1.0009016,388,127.3663,100.0,0.9994175,[-0.97  -0.654 -0.493 -0.196 -0.09 ]
0.9028431,38900,-87.06239418781686,7568005,0.4083003,394.49,99.0,-2.0638463,-360.6761,1.0020275,100,-29.51196,13.027417,,0.7895005,14366.002788543701,-360.70746,0.025739875,-64.651276,1.117184,-29.564276,1.0012081,389,171.93044,100.0,0.9950601,[-0.972 -0.654 -0.494 -0.197 -0.09 ]
0.95667917,39000,-79.24408897359811,7609058,0.3833538,410.53,99.0,-4.0786033,-358.83066,1.0003015,100,-27.68273,13.878719,,0.8211558,14426.883143424988,-358.8406,0.010624862,-64.99074,1.0373569,-27.69742,1.0002366,390,194.41629,100.0,0.99936515,[-0.972 -0.653 -0.494 -0.197 -0.091]
0.85563934,39100,-78.19054260304735,7647603,0.4210094,385.45,99.0,-1.2884936,-359.35617,1.0043802,100,-28.149668,13.2893305,,0.77227545,14483.714922428131,-359.43073,0.041826624,-70.06199,1.1605116,-28.287529,1.0030727,391,176.4545,100.0,0.99461806,[-0.972 -0.653 -0.494 -0.197 -0.091]
0.87064505,39200,-88.52871822992914,7687836,0.39684388,402.33,99.0,-3.5487497,-361.03302,1.0025005,100,-29.825335,14.097107,,0.8054277,14544.59469628334,-361.16083,0.033142794,-71.27532,1.0881702,-30.017633,1.001541,392,197.12376,100.0,0.99288654,[-0.972 -0.653 -0.494 -0.197 -0.09 ]
0.9431932,39300,-81.64528057987904,7727449,0.4057737,396.13,99.0,0.70563775,-358.5683,1.0005344,100,-27.419077,13.657641,,0.7924233,14604.624924898148,-358.5786,0.014462972,-66.243,1.0767002,-27.43541,1.0003939,393,188.2792,100.0,0.99908173,[-0.975 -0.653 -0.496 -0.197 -0.091]
0.8730828,39400,-83.36908878014772,7766212,0.41791797,387.63,99.0,1.6163871,-360.51,1.0028027,100,-29.32193,14.729049,,0.77620196,14662.885220527649,-360.57053,0.033069335,-65.73852,1.1316615,-29.42735,1.0021207,394,213.6149,100.0,0.99597186,[-0.976 -0.653 -0.496 -0.197 -0.091]
0.8463322,39500,-90.31037524517583,7803891,0.43173808,376.79,99.0,4.33307,-361.13272,1.00483,100,-29.928871,14.632043,,0.7549977,14720.17506480217,-361.1949,0.043580063,-73.60034,1.1515596,-30.051706,1.0034041,395,212.59454,100.0,0.9932721,[-0.977 -0.653 -0.496 -0.197 -0.093]
0.90359324,39600,-87.84636573321859,7841639,0.43035063,377.48,99.0,-8.8981085,-360.7457,1.0016977,100,-29.585993,13.14735,,0.75537413,14778.06140756607,-360.76483,0.02313297,-66.980446,1.0784342,-29.621634,1.0009941,396,174.55103,100.0,0.9994053,[-0.978 -0.653 -0.496 -0.197 -0.094]
0.85456175,39700,-86.16140610227818,7881166,0.40731114,395.27,99.0,-1.4033661,-357.58224,1.003277,100,-26.409512,12.168826,,0.7912875,14838.600616931915,-357.6318,0.03043523,-67.40241,1.1316849,-26.48863,1.001838,397,145.47914,100.0,0.9980425,[-0.979 -0.652 -0.496 -0.197 -0.094]
0.8998539,39800,-92.43976863349734,7918247,0.43795294,370.81,99.0,-0.039962772,-359.73093,1.0014135,100,-28.568804,12.19714,,0.7419628,14894.672481060028,-359.7619,0.023693085,-58.78592,1.0889233,-28.61872,1.0008162,398,149.81633,100.0,0.99540234,[-0.978 -0.652 -0.496 -0.197 -0.095]
0.8553857,39900,-86.04964390014004,7956958,0.41901416,387.11,99.0,0.028045535,-358.99066,1.0059054,100,-27.753351,13.595171,,0.775915,14953.418815612793,-359.0923,0.049269192,-81.58506,1.1780484,-27.949097,1.0038029,399,174.84064,100.0,0.9977889,[-0.979 -0.653 -0.497 -0.198 -0.095]
0.8056328,40000,-84.37410972536344,7997812,0.38714427,408.54,99.0,-1.8737402,-358.46613,1.0036465,100,-27.27459,11.022305,,0.8182211,15015.47162103653,-358.51587,0.031667396,-61.826866,1.1072123,-27.372692,1.0025116,400,121.61502,100.0,0.99783015,[-0.982 -0.655 -0.498 -0.198 -0.096]
0.8513657,40100,-90.95416908145435,8034218,0.44576243,364.06,99.00001,-1.7191488,-360.70743,1.0050706,100,-29.505621,12.9738455,,0.7294784,15070.297070503235,-360.77206,0.04943405,-65.03839,1.2101141,-29.628862,1.0034909,401,165.6694,100.0,1.0028139,[-0.984 -0.655 -0.499 -0.198 -0.096]
0.8806741,40200,-82.10638230294803,8074087,0.4023172,398.69,99.0,0.48988426,-360.7486,1.0024056,100,-29.579115,12.688368,,0.7981067,15130.10230064392,-360.7736,0.029435469,-67.930374,1.1142453,-29.630405,1.0016328,402,163.8614,100.0,0.99953985,[-0.985 -0.655 -0.498 -0.198 -0.096]
0.9262231,40300,-87.88377439128634,8112186,0.42607814,380.99,99.0,1.7184253,-359.70816,1.0012937,100,-28.549221,13.785632,,0.76234233,15188.3732047081,-359.7239,0.02015564,-72.39719,1.084111,-28.58072,1.000828,403,190.51866,100.0,0.99932915,[-0.984 -0.654 -0.498 -0.198 -0.097]
0.8489429,40400,-89.84138584792078,8149608,0.43444425,374.22,99.0,-3.6259449,-358.12222,1.0036285,100,-26.941103,12.492365,,0.74936706,15244.367042064667,-358.17334,0.040115707,-59.319843,1.1653816,-27.030157,1.0023614,404,155.9902,100.0,0.9964672,[-0.985 -0.654 -0.497 -0.198 -0.097]
0.9144211,40500,-91.67228521233201,8187868,0.42413455,382.6,99.0,-8.873498,-360.6871,1.0015775,100,-29.518486,11.75826,,0.765665,15301.953178405762,-360.7148,0.021725118,-59.433807,1.0657707,-29.57163,1.001053,405,138.36905,100.0,0.9972345,[-0.985 -0.653 -0.497 -0.198 -0.097]
0.94272107,40600,-83.92109728090628,8228104,0.39648265,402.36,99.0,-7.444271,-358.4364,1.0004286,100,-27.287487,11.508921,,0.80485666,15361.137125253677,-358.44595,0.012302415,-60.653503,1.038733,-27.30277,1.000319,406,133.78595,100.0,0.9975261,[-0.985 -0.652 -0.497 -0.197 -0.098]
0.93555015,40700,-89.51481175175267,8268155,0.3993188,400.51,99.0,-2.963732,-358.87106,1.0004995,100,-27.720388,13.839714,,0.8011868,15421.42628455162,-358.88208,0.015383691,-78.24295,1.0401129,-27.738894,1.0003794,407,192.72614,100.0,0.9963261,[-0.985 -0.652 -0.497 -0.197 -0.097]
0.9124996,40800,-85.06027827122296,8307884,0.40421972,397.29,99.0,-4.0269427,-359.17508,1.0012816,100,-28.011824,14.34996,,0.7949887,15480.63226723671,-359.22635,0.023852935,-71.396,1.0851046,-28.083164,1.000922,408,204.60869,100.0,0.9974487,[-0.985 -0.652 -0.497 -0.197 -0.098]
0.92155033,40900,-85.21949078699339,8348319,0.39356884,404.35,99.0,-7.3376026,-358.29916,1.0015227,100,-27.135002,13.179574,,0.80920565,15540.481690645218,-358.32022,0.025160084,-71.40567,1.085826,-27.17704,1.0011146,409,175.71997,100.0,0.99558914,[-0.987 -0.653 -0.498 -0.197 -0.099]
0.906668,41000,-77.68904262063752,8389023,0.38934156,407.04,99.0,2.678578,-358.85437,1.0022993,100,-27.67191,14.155522,,0.8147014,15601.502121210098,-358.91702,0.02889993,-73.0942,1.0924993,-27.773842,1.001371,410,196.51859,100.0,1.0006295,[-0.987 -0.653 -0.498 -0.198 -0.099]
0.7532392,41100,-90.06791016888411,8425867,0.44213414,368.44,99.0,-0.95744157,-361.30856,1.0098145,100,-30.012274,14.021336,,0.739892,15658.00376200676,-361.49237,0.06506293,-60.858646,1.2103511,-30.349197,1.0069106,411,191.16017,100.0,0.990053,[-0.99  -0.653 -0.499 -0.197 -0.099]
0.81549764,41200,-93.65236743959609,8463260,0.43556654,373.93,99.0,-4.089739,-358.87332,1.0072889,100,-27.616425,12.254873,,0.750138,15714.655173301697,-359.01852,0.055409826,-62.545467,1.1851696,-27.875341,1.0053167,412,143.7848,100.0,0.9868264,[-0.991 -0.654 -0.499 -0.198 -0.102]
0.85830796,41300,-87.05633437884742,8505406,0.364392,421.46,99.0,-5.3511977,-358.86685,1.0033596,100,-27.67606,11.683192,,0.8441111,15779.182363986969,-358.92642,0.035392083,-63.238182,1.1571589,-27.783236,1.002698,413,137.12817,100.0,0.9928292,[-0.99  -0.654 -0.499 -0.197 -0.104]
0.88048416,41400,-90.78261147735968,8541032,0.45312634,356.26,99.0,0.99135584,-360.96808,1.0029379,100,-29.7723,14.563491,,0.71336055,15833.388016462326,-361.10193,0.03631372,-82.78614,1.12073,-29.95873,1.0019969,414,203.0555,100.0,0.99759597,[-0.99  -0.654 -0.499 -0.198 -0.105]
