MaxNormIw,Bound,ESSClassic,MaxVanillaIw,MinVanillaIw,AvgDiscRet,MinNormIw,AvgEpLen,ESSRenyi,VarVanillaIw,AvgVanillaIw,VarJ,VarRet,J,VanillaAvgRet,AvgNormIw,eRenyi2,AvgRet,VarNormIw,VarDiscRet,BatchSize
0.01,-250.86572,100.0,1.0,1.0,1.1368683772161603e-13,0.01,202.91,100.0,,1.0,1459.7637,2152434.39410334,1.9073486e-05,2019.2008334335883,0.009999998,1.0,1.1368683772161603e-13,3.5044917e-18,2152434.39410334,100
0.01,-257.72653,100.0,1.0,1.0,2.5011104298755527e-14,0.01,194.76,100.0,,1.0,1417.8766,2030680.5635052456,9.536743e-07,1937.5076893839062,0.009999998,1.0,2.5011104298755527e-14,3.5044917e-18,2030680.5635052456,100
0.01,-244.1091,100.0,1.0,1.0,-1.1823431123048067e-13,0.01,210.94,100.0,,1.0,1402.0836,1985695.4885305816,1.9073486e-06,2099.501236507711,0.009999998,1.0,-1.1823431123048067e-13,3.5044917e-18,1985695.4885305816,100
0.01,-255.67566,100.0,1.0,1.0,3.1832314562052486e-13,0.01,197.18,100.0,,1.0,1482.4617,2219891.6361647677,1.335144e-05,1962.0397488037215,0.009999998,1.0,3.1832314562052486e-13,3.5044917e-18,2219891.6361647677,100
0.01,-247.83458,100.0,1.0,1.0,-1.1823431123048067e-13,0.01,206.49,100.0,,1.0,1465.2115,2168530.2660538587,7.6293945e-06,2055.221617408195,0.009999998,1.0,-1.1823431123048067e-13,3.5044917e-18,2168530.2660538587,100
0.01,-264.08554,100.0,1.0,1.0,-4.0245140553452075e-13,0.01,187.19,100.0,,1.0,1347.2339,1833372.892085589,-9.536743e-06,1862.1412331181916,0.009999998,1.0,-4.0245140553452075e-13,3.5044917e-18,1833372.892085589,100
0.01,-241.54912,100.0,1.0,1.0,1.8644641386345028e-13,0.01,213.99,100.0,,1.0,1460.5345,2154708.382864499,-1.5258789e-05,2129.898666382465,0.009999998,1.0,1.8644641386345028e-13,3.5044917e-18,2154708.382864499,100
0.01,-260.91922,100.0,1.0,1.0,3.637978807091713e-13,0.01,190.94,100.0,,1.0,1430.2925,2066400.6870496143,3.8146973e-06,1899.6295473296707,0.009999998,1.0,3.637978807091713e-13,3.5044917e-18,2066400.6870496143,100
0.01,-273.43884,100.0,1.0,1.0,1.8189894035458565e-14,0.01,176.11,100.0,,1.0,1380.9071,1926166.0040137672,-1.4305115e-06,1750.947928442394,0.009999998,1.0,1.8189894035458565e-14,3.5044917e-18,1926166.0040137672,100
0.01,-237.93765,100.0,1.0,1.0,1.3642420526593923e-14,0.01,218.22,100.0,,1.0,1548.4781,2422004.503152377,,2172.8336598125006,0.009999998,1.0,1.3642420526593923e-14,3.5044917e-18,2422004.503152377,100
0.01,-257.5331,100.0,1.0,1.0,-4.547473508864641e-15,0.01,195.01,100.0,,1.0,1322.5961,1766929.9302733962,-6.67572e-06,1939.8859593002987,0.009999998,1.0,-4.547473508864641e-15,3.5044917e-18,1766929.9302733962,100
0.01,-249.0362,100.0,1.0,1.0,5.093170329928399e-13,0.01,205.09,100.0,,1.0,1464.484,2166377.1032881937,-1.04904175e-05,2040.7959373698989,0.009999998,1.0,5.093170329928399e-13,3.5044917e-18,2166377.1032881937,100
0.01,-229.09842,100.0,1.0,1.0,1.4551915228366852e-13,0.01,228.75,100.0,,1.0,1488.7188,2238670.0751922303,,2277.890817086448,0.009999998,1.0,1.4551915228366852e-13,3.5044917e-18,2238670.0751922303,100
0.01,-282.84195,100.0,1.0,1.0,8.981260180007667e-14,0.01,164.93,100.0,,1.0,1317.187,1752506.4839704377,1.9073486e-05,1639.2509167369326,0.009999998,1.0,8.981260180007667e-14,3.5044917e-18,1752506.4839704377,100
0.01,-251.40463,100.0,1.0,1.0,7.048583938740194e-14,0.01,202.27,100.0,,1.0,1397.7653,1973482.6506262855,-3.8146973e-06,2012.8040268954212,0.009999998,1.0,7.048583938740194e-14,3.5044917e-18,1973482.6506262855,100
0.01,-244.23653,100.0,1.0,1.0,-4.661160346586257e-13,0.01,210.77,100.0,,1.0,1480.8611,2215100.561102762,3.8146973e-06,2097.8970498982685,0.009999998,1.0,-4.661160346586257e-13,3.5044917e-18,2215100.561102762,100
0.01,-255.8176,100.0,1.0,1.0,5.275069270282983e-13,0.01,197.03,100.0,,1.0,1420.2742,2037554.459845037,-1.04904175e-05,1960.418272128076,0.009999998,1.0,5.275069270282983e-13,3.5044917e-18,2037554.459845037,100
0.01,-248.028,100.0,1.0,1.0,-4.2064129956997933e-13,0.01,206.27,100.0,,1.0,1409.1285,2005700.1396596804,-2.0980835e-05,2052.8947411287627,0.009999998,1.0,-4.2064129956997933e-13,3.5044917e-18,2005700.1396596804,100
0.01,-234.32841,100.0,1.0,1.0,2.0008883439004421e-13,0.01,222.54,100.0,,1.0,1513.1697,2312810.757311714,-3.0994415e-06,2215.699888406993,0.009999998,1.0,2.0008883439004421e-13,3.5044917e-18,2312810.757311714,100
0.01,-246.82465,100.0,1.0,1.0,-8.86757334228605e-14,0.01,207.71,100.0,,1.0,1422.0741,2042722.050433017,1.335144e-05,2067.1971117117723,0.009999998,1.0,-8.86757334228605e-14,3.5044917e-18,2042722.050433017,100
0.01,-260.99496,100.0,1.0,1.0,-4.865796654485166e-13,0.01,190.86,100.0,,1.0,1484.9601,2227380.199642726,,1898.850552446965,0.009999998,1.0,-4.865796654485166e-13,3.5044917e-18,2227380.199642726,100
0.01,-239.76521,100.0,1.0,1.0,3.865352482534945e-13,0.01,216.1,100.0,,1.0,1491.3263,2246519.386636568,-3.8146973e-06,2151.0955400183943,0.009999998,1.0,3.865352482534945e-13,3.5044917e-18,2246519.386636568,100
0.01,-241.66884,100.0,1.0,1.0,7.958078640513122e-14,0.01,213.8,100.0,,1.0,1496.2058,2261244.6988952584,-8.583069e-06,2128.5322472040825,0.009999998,1.0,7.958078640513122e-14,3.5044917e-18,2261244.6988952584,100
0.01,-247.51657,100.0,1.0,1.0,-2.5011104298755527e-14,0.01,206.88,100.0,,1.0,1304.359,1718537.8624324838,3.8146973e-06,2058.869460604725,0.009999998,1.0,-2.5011104298755527e-14,3.5044917e-18,1718537.8624324838,100
0.01,-283.60025,100.0,1.0,1.0,1.6370904631912708e-13,0.01,164.03,100.0,,1.0,1249.3646,1576678.8373044191,-3.8146973e-06,1630.1352506792155,0.009999998,1.0,1.6370904631912708e-13,3.5044917e-18,1576678.8373044191,100
0.01,-263.72318,100.0,1.0,1.0,1.2505552149377764e-13,0.01,187.62,100.0,,1.0,1350.5786,1842487.650033876,-3.8146973e-06,1866.2166077827603,0.009999998,1.0,1.2505552149377764e-13,3.5044917e-18,1842487.650033876,100
0.01,-286.83557,100.0,1.0,1.0,-3.524291969370097e-14,0.01,160.18,100.0,,1.0,1174.1713,1392604.2833499662,2.2888184e-05,1591.3320799300732,0.009999998,1.0,-3.524291969370097e-14,3.5044917e-18,1392604.2833499662,100
0.01,-232.43935,100.0,1.0,1.0,-5.707079253625124e-13,0.01,224.8,100.0,,1.0,1490.553,2244189.9502543556,,2238.1944852723614,0.009999998,1.0,-5.707079253625124e-13,3.5044917e-18,2244189.9502543556,100
0.01,-262.82394,100.0,1.0,1.0,1.20508047984913e-13,0.01,188.7,100.0,,1.0,1440.2979,2095411.8471550671,,1877.1450449327126,0.009999998,1.0,1.20508047984913e-13,3.5044917e-18,2095411.8471550671,100
0.01,-255.35587,100.0,1.0,1.0,2.2737367544323207e-14,0.01,197.59,100.0,,1.0,1418.2725,2031815.015075809,3.8146973e-06,1965.9042359070195,0.009999998,1.0,2.2737367544323207e-14,3.5044917e-18,2031815.015075809,100
0.01,-256.30066,100.0,1.0,1.0,2.2509993868879974e-13,0.01,196.41,100.0,,1.0,1483.823,2223970.657729624,-1.1444092e-05,1954.328748602485,0.009999998,1.0,2.2509993868879974e-13,3.5044917e-18,2223970.657729624,100
0.01,-257.83896,100.0,1.0,1.0,3.183231456205249e-14,0.01,194.62,100.0,,1.0,1375.8779,1912161.6225742144,-9.536743e-06,1936.2070665169356,0.009999998,1.0,3.183231456205249e-14,3.5044917e-18,1912161.6225742144,100
0.01,-265.97073,100.0,1.0,1.0,-1.5916157281026243e-13,0.01,184.97,100.0,,1.0,1325.4131,1774464.7037979376,9.536743e-06,1839.512368734724,0.009999998,1.0,-1.5916157281026243e-13,3.5044917e-18,1774464.7037979376,100
0.01,-235.024,100.0,1.0,1.0,4.547473508864641e-15,0.01,221.7,100.0,,1.0,1515.0579,2318586.506951496,-9.536743e-06,2207.4007552142725,0.009999998,1.0,4.547473508864641e-15,3.5044917e-18,2318586.506951496,100
0.01,-236.73196,100.0,1.0,1.0,5.456968210637569e-13,0.01,219.68,100.0,,1.0,1483.3658,2222600.393858571,-9.536743e-06,2187.1040727817253,0.009999998,1.0,5.456968210637569e-13,3.5044917e-18,2222600.393858571,100
0.01,-246.69109,100.0,1.0,1.0,5.138645065017044e-13,0.01,207.89,100.0,,1.0,1387.8055,1945458.8545598078,7.6293945e-06,2068.781536202055,0.009999998,1.0,5.138645065017044e-13,3.5044917e-18,1945458.8545598078,100
0.01,-232.84248,100.0,1.0,1.0,-3.8198777474462985e-13,0.01,224.28,100.0,,1.0,1525.904,2351902.026300813,-5.722046e-06,2233.2996092716094,0.009999998,1.0,-3.8198777474462985e-13,3.5044917e-18,2351902.026300813,100
0.01,-243.40607,100.0,1.0,1.0,4.1154635255225004e-13,0.01,211.76,100.0,,1.0,1546.2714,2415106.083926415,-3.8146973e-06,2107.7191675314343,0.009999998,1.0,4.1154635255225004e-13,3.5044917e-18,2415106.083926415,100
0.01,-258.31525,100.0,1.0,1.0,1.1368683772161604e-14,0.01,194.06,100.0,,1.0,1479.7527,2211785.6962486906,7.6293945e-06,1930.7421314161577,0.009999998,1.0,1.1368683772161604e-14,3.5044917e-18,2211785.6962486906,100
0.01,-272.85168,100.0,1.0,1.0,1.659827830735594e-13,0.01,176.79,100.0,,1.0,1362.7343,1875802.5562305348,9.536743e-06,1757.9499748891249,0.009999998,1.0,1.659827830735594e-13,3.5044917e-18,1875802.5562305348,100
0.01,-265.15298,100.0,1.0,1.0,3.6493474908638745e-13,0.01,185.95,100.0,,1.0,1335.6033,1801854.5797435797,-5.722046e-06,1849.3142234040415,0.009999998,1.0,3.6493474908638745e-13,3.5044917e-18,1801854.5797435797,100
0.01,-254.99516,100.0,1.0,1.0,2.0463630789890885e-14,0.01,198.05,100.0,,1.0,1339.5903,1812628.6806138505,3.8146973e-06,1970.190936397663,0.009999998,1.0,2.0463630789890885e-14,3.5044917e-18,1812628.6806138505,100
0.01,-255.36206,100.0,1.0,1.0,1.2278178473934532e-13,0.01,197.57,100.0,,1.0,1466.7723,2173152.454468214,3.4332275e-05,1965.8314779811853,0.009999998,1.0,1.2278178473934532e-13,3.5044917e-18,2173152.454468214,100
0.01,-270.5477,100.0,1.0,1.0,4.61568561149761e-13,0.01,179.53,100.0,,1.0,1296.3562,1697514.7880043648,9.536743e-06,1785.3233641729544,0.009999998,1.0,4.61568561149761e-13,3.5044917e-18,1697514.7880043648,100
0.01,-241.10037,100.0,1.0,1.0,2.6147972675971685e-13,0.01,214.51,100.0,,1.0,1408.0593,2002657.6419370463,1.66893e-06,2135.285662146296,0.009999998,1.0,2.6147972675971685e-13,3.5044917e-18,2002657.6419370463,100
0.01,-262.74753,100.0,1.0,1.0,-1.2732925824820997e-13,0.01,188.81,100.0,,1.0,1424.8981,2050843.0582205213,1.9073486e-06,1878.0296302834938,0.009999998,1.0,-1.2732925824820997e-13,3.5044917e-18,2050843.0582205213,100
0.01,-258.3421,100.0,1.0,1.0,-9.663381206337362e-14,0.01,194.03,100.0,,1.0,1418.1245,2031390.881941193,7.6293945e-06,1930.4222707154374,0.009999998,1.0,-9.663381206337362e-14,3.5044917e-18,2031390.881941193,100
0.01,-259.08963,100.0,1.0,1.0,-2.5465851649641993e-13,0.01,193.16,100.0,,1.0,1412.3286,2014820.6440955813,-1.1444092e-05,1921.4136518141895,0.009999998,1.0,-2.5465851649641993e-13,3.5044917e-18,2014820.6440955813,100
0.01,-233.65079,100.0,1.0,1.0,3.183231456205249e-14,0.01,223.35,100.0,,1.0,1564.5197,2472446.2317840303,1.1444092e-05,2223.8007685901484,0.009999998,1.0,3.183231456205249e-14,3.5044917e-18,2472446.2317840303,100
0.01,-246.02592,100.0,1.0,1.0,-6.8212102632969615e-15,0.01,208.67,100.0,,1.0,1350.0646,1841085.0203627243,1.04904175e-05,2076.3748345569425,0.009999998,1.0,-6.8212102632969615e-15,3.5044917e-18,1841085.0203627243,100
0.01,-235.36465,100.0,1.0,1.0,-3.092281986027956e-13,0.01,221.29,100.0,,1.0,1468.1124,2177125.2512969007,2.861023e-06,2203.190665449803,0.009999998,1.0,-3.092281986027956e-13,3.5044917e-18,2177125.2512969007,100
0.01,-255.16797,100.0,1.0,1.0,9.549694368615746e-14,0.01,197.8,100.0,,1.0,1428.9231,2062445.9901500214,-7.1525574e-06,1968.0101995293846,0.009999998,1.0,9.549694368615746e-14,3.5044917e-18,2062445.9901500214,100
0.01,-266.6832,100.0,1.0,1.0,-4.411049303598702e-13,0.01,184.13,100.0,,1.0,1450.3438,2124744.5046906658,2.861023e-06,1831.2427610108464,0.009999998,1.0,-4.411049303598702e-13,3.5044917e-18,2124744.5046906658,100
0.01,-256.8262,100.0,1.0,1.0,6.821210263296962e-14,0.01,195.82,100.0,,1.0,1459.0393,2150298.5148351425,,1948.4348875658068,0.009999998,1.0,6.821210263296962e-14,3.5044917e-18,2150298.5148351425,100
0.01,-259.88742,100.0,1.0,1.0,-7.73070496506989e-14,0.01,192.18,100.0,,1.0,1472.0453,2188805.446121625,,1911.9269152691027,0.009999998,1.0,-7.73070496506989e-14,3.5044917e-18,2188805.446121625,100
0.01,-226.49905,100.0,1.0,1.0,-1.4551915228366852e-13,0.01,231.86,100.0,,1.0,1531.6393,2369615.2681938303,-1.335144e-05,2308.680395383938,0.009999998,1.0,-1.4551915228366852e-13,3.5044917e-18,2369615.2681938303,100
0.01,-239.13693,100.0,1.0,1.0,-4.320099833421409e-14,0.01,216.81,100.0,,1.0,1519.6508,2332665.1814268194,-1.4305115e-05,2158.6149781701115,0.009999998,1.0,-4.320099833421409e-14,3.5044917e-18,2332665.1814268194,100
0.01,-269.55377,100.0,1.0,1.0,-4.831690603168681e-13,0.01,180.72,100.0,,1.0,1313.2731,1742107.2911512079,-1.1444092e-05,1796.9128677675526,0.009999998,1.0,-4.831690603168681e-13,3.5044917e-18,1742107.2911512079,100
0.01,-252.19925,100.0,1.0,1.0,8.185452315956354e-14,0.01,201.34,100.0,,1.0,1363.6875,1878427.860446653,1.5258789e-05,2003.410328729041,0.009999998,1.0,8.185452315956354e-14,3.5044917e-18,1878427.860446653,100
0.01,-234.65945,100.0,1.0,1.0,3.797140379901975e-13,0.01,222.15,100.0,,1.0,1540.1969,2396168.140892272,-1.1444092e-05,2211.816351329343,0.009999998,1.0,3.797140379901975e-13,3.5044917e-18,2396168.140892272,100
