Inner Iteration,MinIW,MeanIW,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Arithmetic,ESSRenyiHarmonic,InitialReturnMin,Iteration,MeanD2-0,EpLenMean,ReturnMeanIW,TimeElapsed,InitialReturnMax,MinTargetPdf,StdIW,DivergenceHarmonic,EpisodesSoFar,EmpiricalD2Harmonic,MeanEntropy,MinBehavPdf,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,ReturnStepMax,InitialReturnStd,InitialBound,Bound,InitialReturnMean,MaxIW
10,0.10358166,1.0265373,89.206604,229.48708275509426,1.1209933,89.206604,,9,1.1209933,23.96,52747.414,2172.8837757110596,999.6995,-127.401886,0.46134943,1.7102367,9000,1.1209933,1.3463588,-126.38117,100,128348,9.999997,9.999997,184.96904,-70358.016,-65883.0,229.48709,2.3386974
1,0.37812936,1.0799161,100.0,230.5768151331838,1.0,100.0,,10,1.0,24.07,66322.02,2198.453570127487,959.5027,-120.520134,0.30921078,1.2872151,9100,1.0,1.3339187,-120.520134,100,130755,9.999998,9.999998,166.94217,-90288.2,-76819.875,230.5768,1.9212666
2,0.23627733,1.0461509,92.19609,246.07276735402917,1.0846447,92.19609,,10,1.0846447,25.62,62637.305,2229.8031330108643,829.4979,-119.425804,0.49289587,1.8059881,9200,1.0846447,1.3339187,-119.743225,100,133317,9.999997,9.999997,168.55249,-81740.8,-71930.62,246.07277,2.403822
3,0.21156669,0.9891106,91.672714,251.77048509524727,1.0908371,91.672714,,10,1.0908371,26.19,61202.23,2256.9602909088135,769.588,-95.961296,0.48355553,1.9673257,9300,1.0908371,1.3339187,-95.72055,100,135936,9.999998,9.999998,162.09181,-75107.6,-69551.28,251.7705,2.3006043
4,0.26885083,1.0869471,89.97575,237.08332023080828,1.1114105,89.97575,,10,1.1114105,24.72,58742.848,2286.9256870746613,589.7124,-78.332344,0.6049017,1.6514828,9400,1.1114105,1.3339187,-77.97095,100,138408,9.999999,9.999999,148.36691,-66143.4,-63234.438,237.08331,4.188827
5,0.22314377,1.0000653,94.00453,257.9754345209734,1.0637785,94.00453,9.979358,10,1.0637785,26.81,61355.93,2312.8378024101257,959.7809,-114.58904,0.5258719,1.725264,9500,1.0637785,1.3339187,-113.89252,100,141089,10.0,10.0,166.78659,-74594.875,-73516.516,257.97543,3.1037002
6,0.09091945,0.95805657,90.85395,268.4672202415688,1.1006676,90.85395,,10,1.1006676,27.86,64326.832,2339.9309232234955,979.5109,-134.97153,0.49056712,1.931716,9600,1.1006676,1.3339187,-134.0673,100,143875,9.999998,9.999998,194.65039,-79601.336,-77728.92,268.4672,2.4106264
7,0.252023,1.0316659,92.19109,237.67873552208286,1.0847034,92.19109,9.97948,10,1.0847034,24.78,52189.87,2366.0710020065308,679.6185,-96.12892,0.5677347,1.7456839,9700,1.0847034,1.3339187,-95.61306,100,146353,9.999997,9.999997,151.28635,-60157.797,-58323.19,237.67873,3.2543254
8,0.16215813,1.0452687,91.05972,260.9718783300075,1.0981804,91.05972,9.98025,10,1.0981804,27.11,62331.36,2393.522942304611,829.73535,-106.86338,0.57615817,1.874897,9800,1.0981804,1.3339187,-106.43304,100,149064,9.999995,9.999995,160.83968,-75700.83,-71805.73,260.97186,2.8686583
9,0.20596215,1.1010003,91.51115,233.2820402708213,1.0927631,91.51115,,10,1.0927631,24.34,57752.02,2420.225170135498,789.6522,-112.34848,0.48984423,1.4780633,9900,1.0927631,1.3339187,-111.77756,100,151498,10.0,10.0,157.7852,-69552.03,-65371.066,233.28204,2.3409288
10,0.2548032,1.1485221,94.54462,231.9859478012009,1.0577017,94.54462,19.970085,10,1.0577017,24.21,55661.58,2445.972239971161,699.7414,-97.478195,0.5963948,1.7513137,10000,1.0577017,1.3339187,-97.10678,100,153919,9.999995,9.999995,149.49596,-64612.934,-62173.953,231.98596,2.6895251
1,0.54214144,1.0244101,100.0,248.2742709824422,1.0,100.0,,11,1.0,25.84,80774.71,2472.4564435482025,759.5831,-103.193825,0.18197256,1.1116242,10100,1.0,1.3235438,-103.193825,100,156503,9.999998,9.999998,161.23882,-93436.82,-86888.52,248.27428,1.5007312
2,0.47846735,1.0484213,96.46033,266.7568905263582,1.0366956,96.46033,,11,1.0366956,27.69,90516.97,2503.0879232883453,869.6814,-120.941,0.3183068,1.1929878,10200,1.0366956,1.3235438,-120.99325,100,159272,9.999996,9.999996,181.43335,-112727.484,-98819.695,266.75687,1.8774621
3,0.36488852,1.0437528,96.19373,280.1636359672409,1.0395688,96.19373,,11,1.0395688,29.03,84690.516,2535.948153734207,929.6432,-119.05427,0.42352077,1.4752582,10300,1.0395688,1.3235438,-118.73782,100,162175,10.0,10.0,170.38043,-104104.93,-95240.43,280.16364,2.4207907
4,0.23149174,1.0362751,92.49502,275.9669918352826,1.0811393,92.49502,9.9813595,11,1.0811393,28.61,73045.24,2566.7959311008453,669.5927,-91.0316,0.5530375,1.7844096,10400,1.0811393,1.3235438,-91.278694,100,165036,10.0,10.0,147.37419,-90379.46,-79064.61,275.96698,2.860823
5,0.23952256,1.1009061,89.5487,252.0635108024472,1.1167108,89.5487,9.979522,11,1.1167108,26.22,73607.695,2596.8225100040436,609.8349,-84.12762,0.5146822,1.5015805,10500,1.1167108,1.3235438,-84.01979,100,167658,10.0,10.0,162.47316,-87168.77,-78187.86,252.06349,2.3880012
6,0.16837095,1.0638143,95.13178,256.07367264941166,1.0511734,95.13178,,11,1.0511734,26.62,67127.26,2624.452679157257,689.6394,-94.844826,0.5261328,1.5375638,10600,1.0511734,1.3235438,-94.19307,100,170320,9.999996,9.999996,158.74057,-74358.38,-73054.37,256.07367,2.387136
7,0.1550467,1.008437,91.842,298.4616744088513,1.0888264,91.842,,11,1.0888264,30.86,70089.43,2650.4655709266663,779.7594,-100.106964,0.66740894,2.2257607,10700,1.0888264,1.3235438,-99.41236,100,173406,9.999997,9.999997,174.35132,-81836.7,-79206.24,298.46167,3.4647667
8,0.16838379,1.0854652,87.02995,311.16003735775564,1.1490297,87.02995,9.979557,11,1.1490297,32.13,90749.71,2677.6603951454163,769.72284,-106.28523,0.6223282,1.8298788,10800,1.1490297,1.3235438,-105.81312,100,176619,10.0,10.0,171.53212,-109165.87,-98804.65,311.16003,2.7670088
9,0.14444225,1.0018399,91.525665,304.743847249548,1.0925897,91.525665,,11,1.0925897,31.49,89142.305,2706.948229074478,789.734,-106.4303,0.48568696,1.6422668,10900,1.0925897,1.3235438,-105.91676,100,179768,10.0,10.0,177.92288,-100941.19,-97175.086,304.74384,2.127768
10,0.18453315,1.0657269,92.890114,291.25188012559175,1.0765408,92.890114,,11,1.0765408,30.14,83751.09,2735.283332824707,799.7261,-105.70234,0.5797253,1.6646008,11000,1.0765408,1.3235438,-105.55066,100,182782,9.999999,9.999999,162.38809,-93680.8,-92044.25,291.2519,3.343263
1,0.51813656,1.0253556,100.0,303.6516781304735,1.0,100.0,,12,1.0,31.38,118406.15,2759.2784626483917,779.69476,-109.56886,0.1730048,1.1129372,11100,1.0,1.315235,-109.56886,100,185920,10.0,10.0,188.23328,-133745.97,-124851.805,303.65167,1.5244398
2,0.2789002,1.0614214,96.74533,287.25638226383126,1.0336416,96.74533,19.960743,12,1.0336416,29.74,86090.25,2788.9973306655884,739.5856,-104.27735,0.43890712,1.3566719,11200,1.0336416,1.315235,-104.16699,100,188894,9.999993,9.999993,158.33757,-95001.46,-92493.445,287.25638,2.945112
3,0.28307188,1.0327793,94.13784,325.6480923625304,1.0622721,94.13784,9.985907,12,1.0622721,33.58,107412.3,2815.7957530021667,879.63635,-122.83916,0.47602993,1.4375159,11300,1.0622721,1.315235,-122.372734,100,192252,9.999999,9.999999,173.08386,-118737.65,-116736.14,325.64807,2.758846
4,0.17801978,1.0422523,94.635735,321.74876953388684,1.0566833,94.635735,,12,1.0566833,33.19,96750.01,2842.1013507843018,859.7126,-108.25986,0.503444,1.7756946,11400,1.0566833,1.315235,-107.73162,100,195571,9.999999,9.999999,165.86139,-110367.08,-106648.59,321.74878,2.9847198
5,0.21279538,0.96725154,88.42689,358.53968215076156,1.1308777,88.42689,9.979165,12,1.1308777,36.87,108174.29,2867.470856666565,1319.5729,-160.41309,0.5572469,1.8330662,11500,1.1308777,1.315235,-159.58334,100,199258,9.999999,9.999999,205.68413,-135130.38,-131868.28,358.53967,3.0379913
6,0.18421525,1.0704484,92.96045,340.84258980486015,1.0757263,92.96045,9.984275,12,1.0757263,35.1,108308.016,2893.6283781528473,819.72534,-105.86444,0.637864,1.5316739,11600,1.0757263,1.315235,-105.73161,100,202768,9.999998,9.999998,171.70818,-121131.25,-116666.016,340.8426,4.4409127
7,0.20549443,0.99333864,93.451744,334.2407216863147,1.070071,93.451744,,12,1.070071,34.44,108820.93,2924.3725049495697,839.6682,-100.7393,0.6161043,1.7640167,11700,1.070071,1.315235,-100.51248,100,206212,10.0,10.0,189.13301,-123457.664,-118232.22,334.24075,4.1191607
8,0.17666137,1.0296309,90.579124,331.0490619915388,1.1040071,90.579124,9.979415,12,1.1040071,34.12,101526.18,2953.4286019802094,1049.7002,-126.48075,0.56201154,1.8128341,11800,1.1040071,1.315235,-126.264435,100,209624,9.999999,9.999999,210.60378,-124775.125,-116436.67,331.04907,2.869326
9,0.24841124,1.082095,92.011505,311.0503255433642,1.0868206,92.011505,9.980369,12,1.0868206,32.12,102754.016,2982.830888271332,1069.5208,-135.90207,0.5309429,1.605089,11900,1.0868206,1.315235,-135.69919,100,212836,9.999999,9.999999,190.82693,-124837.25,-117319.016,311.05032,2.778268
10,0.19998512,1.0534443,92.7145,331.83846513239735,1.0785799,92.7145,9.983197,12,1.0785799,34.2,102905.64,3010.07115650177,839.79065,-101.69426,0.56023204,1.5659125,12000,1.0785799,1.315235,-100.92189,100,216256,10.0,10.0,158.89128,-112489.37,-111775.33,331.83847,2.768862
1,0.4653626,1.0532918,100.0,299.9583711414039,1.0,100.0,9.981361,13,1.0,31.01,108591.16,3035.3184089660645,999.56287,-121.871574,0.24950896,1.220015,12100,1.0,1.3024436,-121.871574,100,219357,9.999996,9.999996,189.03793,-135751.97,-119682.52,299.95837,1.9277489
2,0.24850602,1.0420729,93.03629,329.8430331588543,1.0748494,93.03629,9.97952,13,1.0748494,34.0,107733.19,3066.3100259304047,809.6373,-100.27397,0.52180785,1.5977314,12200,1.0748494,1.3024436,-99.7292,100,222757,9.999999,9.999999,176.90865,-119826.55,-116060.7,329.84305,3.0664997
3,0.24416475,0.9924991,92.82774,341.0465202295945,1.0772642,92.82774,,13,1.0772642,35.12,111698.305,3094.6643483638763,889.5977,-123.38361,0.46805012,1.6311226,12300,1.0772642,1.3024436,-123.40621,100,226269,10.0,10.0,176.1539,-128190.29,-121856.42,341.0465,2.6669261
4,0.25887895,1.111009,92.23727,347.44725435813757,1.0841604,92.23727,,13,1.0841604,35.76,126827.89,3125.886803150177,1249.5171,-144.9361,0.5280106,1.4859724,12400,1.0841604,1.3024436,-144.85202,100,229845,9.999999,9.999999,196.86308,-159891.97,-145956.0,347.44727,3.1853971
5,0.3140404,1.0580897,94.321594,326.34791327581604,1.0602026,94.321594,9.979622,13,1.0602026,33.65,116933.3,3155.845246553421,749.73096,-96.57468,0.40205634,1.3028969,12500,1.0602026,1.3024436,-96.71211,100,233210,9.999999,9.999999,147.3568,-129548.12,-123381.64,326.34793,2.608916
6,0.36481613,1.0709224,96.13909,325.05309826966527,1.0401596,96.13909,19.971401,13,1.0401596,33.52,117144.22,3184.063932657242,1139.688,-149.5242,0.4016184,1.3030114,12600,1.0401596,1.3024436,-149.01987,100,236562,9.999999,9.999999,191.17354,-135921.11,-132045.67,325.0531,2.336593
7,0.24344304,0.9656814,95.17811,364.4332643307014,1.0506618,95.17811,,13,1.0506618,37.46,126295.55,3211.863394498825,1209.7219,-152.17935,0.44826394,1.4854084,12700,1.0506618,1.3024436,-151.66893,100,240308,9.999999,9.999999,193.28596,-145556.25,-144221.27,364.43323,2.805618
8,0.32332757,1.0952556,94.18666,328.8517370733418,1.0617214,94.18666,9.981403,13,1.0617214,33.9,113072.984,3235.164503097534,1019.6498,-126.18477,0.47048607,1.4127433,12800,1.0617214,1.3024436,-125.79614,100,243698,9.999999,9.999999,182.76582,-134748.1,-125492.83,328.85175,2.358992
9,0.12888192,1.1270344,93.72999,334.64098008180366,1.0668944,93.72999,,13,1.0668944,34.48,125953.66,3265.9298977851868,839.4713,-104.60574,0.50689065,1.4675101,12900,1.0668944,1.3024436,-104.40199,100,247146,10.0,10.0,181.12962,-146101.11,-134533.61,334.641,3.167778
10,0.17569093,1.0292469,93.547386,328.14367000702447,1.068977,93.547386,9.980729,13,1.068977,33.83,107285.65,3296.9383687973022,879.6088,-114.13112,0.45266172,1.5515038,13000,1.068977,1.3024436,-113.78964,100,250529,9.999999,9.999999,188.2503,-125300.59,-116971.5,328.14368,2.5754247
1,0.5233889,1.0406588,100.0,328.8436102926851,1.0,100.0,9.980994,14,1.0,33.9,131150.9,3325.6700444221497,819.7296,-103.186325,0.22977307,1.2038186,13100,1.0,1.304184,-103.186325,100,253919,9.999999,9.999999,195.72728,-153200.7,-138560.67,328.8436,1.6747105
2,0.15062535,0.9860082,93.110374,431.02394912654324,1.0739942,93.110374,9.980493,14,1.0739942,44.12,174908.84,3355.9041833877563,1279.471,-154.98969,0.49933204,1.6855811,13200,1.0739942,1.304184,-154.60048,100,258331,9.999998,9.999998,230.02853,-198730.78,-196269.67,431.024,2.9218805
3,0.25072655,1.0517241,92.58317,363.7437908376341,1.08011,92.58317,,14,1.08011,37.39,135250.45,3375.7240142822266,959.34564,-126.13626,0.5050782,1.4709924,13300,1.08011,1.304184,-125.95653,100,262070,9.999997,9.999997,196.39182,-151893.14,-146469.03,363.74377,2.774212
4,0.24913247,1.067604,94.57174,364.83614402119895,1.0573983,94.57174,,14,1.0573983,37.5,138146.6,3405.42902135849,1039.4785,-135.37598,0.58301663,1.5517943,13400,1.0573983,1.304184,-135.78731,100,265820,10.0,10.0,218.20694,-163742.1,-151674.5,364.83612,3.7318141
5,0.36864364,1.0975704,92.10653,340.33911906872197,1.0856993,92.10653,9.98142,14,1.0856993,35.05,136679.31,3435.2373480796814,799.83484,-107.52746,0.35690758,1.252311,13500,1.0856993,1.304184,-107.41788,100,269325,10.0,10.0,184.83617,-153088.47,-143874.45,340.33914,2.0397549
6,0.30848363,1.0405263,97.51451,366.43640618490025,1.0254884,97.51451,,14,1.0254884,37.66,142613.52,3463.947731733322,1209.5479,-154.06241,0.40952215,1.5034604,13600,1.0254884,1.304184,-153.59445,100,273091,10.0,10.0,244.96597,-177082.25,-160642.64,366.43637,2.1596272
7,0.1377941,1.0569727,90.201805,371.72967200889684,1.1086253,90.201805,,14,1.1086253,38.19,139039.17,3493.8724427223206,1229.7494,-151.76434,0.45193845,1.4679537,13700,1.1086253,1.304184,-150.8378,100,276910,10.0,10.0,208.2495,-168873.25,-157454.17,371.72968,2.3437703
8,0.2995817,1.0343455,95.43862,350.73933762370643,1.0477939,95.43862,9.984592,14,1.0477939,36.09,130424.33,3523.83122587204,949.5023,-125.47623,0.4316991,1.4473675,13800,1.0477939,1.304184,-125.38785,100,280519,10.0,10.0,200.41206,-142827.25,-141325.27,350.73935,2.2263288
9,0.2348647,0.9960907,93.896095,374.33526200218773,1.065007,93.896095,,14,1.065007,38.45,135391.64,3550.6095974445343,1729.3971,-226.77051,0.4472261,1.5258155,13900,1.065007,1.304184,-226.66803,100,284364,9.999999,9.999999,215.25699,-178961.78,-172521.47,374.33524,2.2486572
10,0.24888171,1.0382768,93.107796,381.3241276497125,1.074024,93.107796,,14,1.074024,39.15,149286.62,3575.4702441692352,1139.4651,-156.40738,0.41839355,1.3741449,14000,1.074024,1.304184,-156.44925,100,288279,10.0,10.0,195.1299,-168630.45,-164583.42,381.3241,2.3999004
1,0.5903687,1.021972,100.0,386.81803399297263,1.0,100.0,9.979888,15,1.0,39.7,181372.42,3606.808204650879,919.49176,-123.89946,0.19139518,1.118444,14100,1.0,1.2977751,-123.89946,100,292249,9.999999,9.999999,206.57886,-200800.27,-190358.81,386.81805,1.5658085
2,0.42803234,1.0377427,96.63571,393.72651718494785,1.0348141,96.63571,,15,1.0348141,40.39,170064.25,3642.4688017368317,1269.4958,-156.9073,0.3701791,1.218647,14200,1.0348141,1.2977751,-156.55353,100,296288,10.0,10.0,195.56012,-192205.31,-187944.92,393.72653,2.859012
3,0.4629616,1.0204785,97.23551,331.8485936021942,1.0284308,97.23551,,15,1.0284308,34.2,124825.91,3673.6495926380157,789.6725,-104.24202,0.3390825,1.2307476,14300,1.0284308,1.2977751,-103.82952,100,299708,9.999999,9.999999,177.94481,-134924.08,-131778.72,331.8486,2.0086675
4,0.30205578,1.0557953,95.712326,370.73371343483603,1.0447975,95.712326,,15,1.0447975,38.09,152318.92,3709.3640100955963,1049.5955,-140.46567,0.4035233,1.3201203,14400,1.0447975,1.2977751,-140.0243,100,303517,10.0,10.0,208.79382,-180564.33,-165040.27,370.7337,2.7844856
5,0.3727843,1.0414164,94.411545,385.6290447614322,1.0591925,94.411545,,15,1.0591925,39.58,178156.9,3752.2102670669556,859.5586,-105.198044,0.39760166,1.2384307,14500,1.0591925,1.2977751,-105.437454,100,307475,10.0,10.0,210.71184,-200410.45,-186420.5,385.62903,3.2398827
6,0.3269193,1.0502498,96.75164,398.42613886993104,1.0335742,96.75164,19.968025,15,1.0335742,40.86,157624.47,3791.9559161663055,1339.6007,-169.35056,0.45372736,1.3507844,14600,1.0335742,1.2977751,-169.01239,100,311561,9.999998,9.999998,223.22266,-184155.06,-178586.16,398.42615,2.7915473
7,0.26649415,1.0650634,94.25516,401.51709053375737,1.0609499,94.25516,,15,1.0609499,41.17,169297.8,3831.772037267685,1179.3267,-152.47314,0.45543978,1.3478485,14700,1.0609499,1.2977751,-152.38377,100,315678,9.999999,9.999999,212.50081,-189044.0,-185526.03,401.51706,2.7025042
8,0.27486968,0.9685209,96.01886,403.2225544008642,1.0414621,96.01886,,15,1.0414621,41.34,168394.31,3868.592247724533,1079.6007,-143.80504,0.35851097,1.4699538,14800,1.0414621,1.2977751,-143.65921,100,319812,9.999999,9.999999,216.19077,-185055.89,-182596.67,403.22256,2.0208263
9,0.2826187,0.97381216,92.69042,415.7140993607056,1.0788602,92.69042,,15,1.0788602,42.59,167610.25,3898.319301366806,979.78796,-124.49666,0.4203917,1.5079955,14900,1.0788602,1.2977751,-124.10632,100,324071,9.999999,9.999999,190.37132,-181041.2,-179458.3,415.7141,2.007289
10,0.3333621,1.0133238,94.21396,409.5205028807587,1.0614139,94.21396,,15,1.0614139,41.97,175694.83,3932.190806388855,1009.6353,-131.50119,0.39770046,1.2696251,15000,1.0614139,1.2977751,-131.43463,100,328268,9.999998,9.999998,194.92671,-192139.78,-187238.64,409.52054,3.0499108
1,0.48324385,1.0393032,100.0,413.6148305209641,1.0,100.0,9.984851,16,1.0,42.38,201494.9,3967.2142355442047,1439.4222,-176.02878,0.23068021,1.1324157,15100,1.0,1.295971,-176.02878,100,332506,9.999998,9.999998,227.9102,-243844.03,-223654.5,413.61484,1.7757155
2,0.38803676,1.0067108,96.70874,395.82460899006554,1.0340327,96.70874,,16,1.0340327,40.6,174667.39,4004.128428220749,1179.5242,-146.15005,0.3211607,1.221428,15200,1.0340327,1.295971,-145.94456,100,336566,10.0,10.0,200.32338,-195550.36,-190121.0,395.82462,2.0988593
3,0.44470304,1.0458455,96.57316,411.11132973046057,1.0354844,96.57316,19.960052,16,1.0354844,42.13,180497.56,4041.8309137821198,989.4544,-121.88609,0.4031708,1.2417,15300,1.0354844,1.295971,-121.5659,100,340779,10.0,10.0,175.06992,-196750.03,-191461.89,411.11133,2.3143446
4,0.41542694,1.0511278,96.76646,362.1301476057678,1.0334159,96.76646,,16,1.0334159,37.23,144663.94,4077.9419441223145,759.60956,-99.874886,0.36038697,1.2205012,15400,1.0334159,1.295971,-99.856064,100,344502,9.999999,9.999999,175.17667,-153938.31,-151070.61,362.13016,2.1203299
5,0.2429087,1.0507653,96.26934,381.73546015777595,1.0387523,96.26934,,16,1.0387523,39.19,160376.3,4111.49281167984,1129.7103,-136.22238,0.3773235,1.2435361,15500,1.0387523,1.295971,-135.97273,100,348421,9.999999,9.999999,209.37892,-179887.77,-174679.9,381.73547,2.354901
6,0.35705099,1.049583,96.3456,387.43326011207796,1.0379301,96.3456,9.97923,16,1.0379301,39.76,147627.45,4142.566506624222,1329.5729,-163.21086,0.48656785,1.3767444,15600,1.0379301,1.295971,-162.7114,100,352397,9.999999,9.999999,206.64531,-174090.86,-168473.97,387.43323,2.8805232
7,0.3784064,1.0923834,94.23129,380.1329593024726,1.0612186,94.23129,,16,1.0612186,39.03,161075.0,4170.37829208374,1279.4531,-175.97632,0.5105158,1.4257125,15700,1.0612186,1.295971,-176.08717,100,356300,9.999999,9.999999,233.775,-193013.6,-180719.78,380.13293,2.814322
8,0.41803405,1.0541639,94.59739,379.7318265859161,1.0571116,94.59739,,16,1.0571116,38.99,157501.1,4200.777971982956,859.406,-114.893524,0.38840085,1.2171929,15800,1.0571116,1.295971,-115.17334,100,360199,9.999999,9.999999,183.26804,-173051.03,-165690.62,379.7318,2.2662938
9,0.3352137,1.0170469,97.38227,379.6242569658219,1.026881,97.38227,,16,1.026881,38.98,147805.38,4226.903393030167,899.69116,-110.986374,0.42943478,1.3219033,15900,1.026881,1.295971,-110.62949,100,364097,10.0,10.0,176.4544,-161509.67,-157158.77,379.62427,3.6134956
10,0.29612765,0.98010737,94.68207,407.9212890955716,1.0561662,94.68207,,16,1.0561662,41.81,156629.73,4254.568340063095,1039.6967,-130.71277,0.43191972,1.6989878,16000,1.0561662,1.295971,-130.41196,100,368278,9.999999,9.999999,213.76102,-172676.44,-170790.64,407.92133,2.209897
1,1.0,1.0,100.0,447.3169495617949,1.0,100.0,9.981077,17,1.0,45.75,247195.19,4281.8055374622345,1329.4854,-164.08612,,1.0000122,16100,1.0,1.2829599,-164.08612,100,372853,9.999999,9.999999,217.03165,-264959.66,-264959.66,447.31696,1.0
2,0.71618515,1.0028218,100.0,402.3228430788703,1.0,100.0,9.979658,17,1.0,41.25,187731.28,4284.841890335083,929.67303,-129.78557,0.12553383,1.0424554,16200,1.0,1.2829599,-129.78557,100,376978,10.0,10.0,186.84834,-205462.47,-196600.22,402.32285,1.324239
3,0.42524606,1.0312834,98.56751,431.91225733015244,1.014533,98.56751,,17,1.014533,44.21,203961.52,4311.866644382477,1199.5776,-157.08736,0.33506307,1.2405986,16300,1.014533,1.2829599,-156.90005,100,381399,9.999999,9.999999,212.56381,-231023.86,-220070.0,431.91226,2.0922406
4,0.39514703,1.036432,95.22199,436.3185645476308,1.0501776,95.22199,9.980246,17,1.0501776,44.65,216876.06,4341.722992658615,1039.5186,-124.616295,0.39856115,1.1921576,16400,1.0501776,1.2829599,-124.30854,100,385864,9.999999,9.999999,200.73544,-237369.33,-228734.12,436.3186,2.7927616
5,0.252562,1.072341,97.6066,450.4089248555068,1.0245209,97.6066,89.91797,17,1.0245209,46.06,217885.28,4350.223192453384,1559.4943,-191.0213,0.37194857,1.1808776,16500,1.0245209,1.2829599,-190.4466,100,390470,10.0,10.0,205.10439,-248511.34,-244446.77,450.40894,2.832459
6,0.39101452,0.9742431,97.07285,424.21904260915676,1.0301541,97.07285,,17,1.0301541,43.44,189500.66,4369.311394691467,1209.5754,-154.87883,0.31080276,1.2005728,16600,1.0301541,1.2829599,-154.74509,100,394814,9.999999,9.999999,201.44504,-209803.36,-205612.4,424.21902,1.862127
