MinBehavPdf,EpLenMean,EmpiricalD2Harmonic,ReturnStepMax,ESSRenyiHarmonic,EmpiricalD2Arithmetic,InitialReturnStd,EpRewMean,MinTargetPdf,StdIW,MeanIW,Iteration,Inner Iteration,ESSRenyiArithmetic,TimeElapsed,InitialBound,InitialReturnMean,EpisodesSoFar,MeanEntropy,MinIW,InitialReturnMax,MaxIW,TimestepsSoFar,ReturnMeanIW,MeanD2-0,EpThisIter,ReturnStepMaxmin,DivergenceHarmonic,InitialReturnMin,Bound
-228.03532,96.73,1.0,10.0,100.0,1.0,366.49652,957.0028356085187,-228.03531,0.10074441,0.99320626,253,10,100.0,55197.072959423065,-1086819.8,957.00275,253000,1.1099412,0.717246,1909.5455,1.257961,19942230,1034928.2,1.0,100,10.0,1.0383458,,-1072271.5
-307.35873,104.83,1.0,10.0,100.0,1.0,448.429,1037.9936129763023,-307.35873,,1.0,254,1,100.0,55233.85030579567,-1355031.4,1037.9937,253100,1.1100025,1.0,2759.151,1.0,19952713,1278519.1,1.0,100,10.0,0.9999896,,-1355031.4
-333.5207,97.23,1.0,9.999999,100.0,1.0,430.74536,962.0104409157799,-333.5207,1.1687247e-05,0.99999815,254,2,100.0,55252.31239557266,-1194326.1,962.0105,253200,1.1100025,0.9999695,2879.295,1.0000305,19962436,1111002.9,1.0,100,9.999999,0.9999902,,-1194323.5
-276.44025,98.91,1.0,10.0,100.0,1.0,411.71878,978.8136255714148,-276.44025,1.8322155e-05,1.0000007,254,3,100.0,55275.604521512985,-1193425.2,978.8136,253300,1.1100025,0.99993896,2559.3713,1.000061,19972327,1127591.8,1.0,100,10.0,0.99998975,9.980869,-1193425.2
-287.28528,99.92,1.0,9.999999,100.0,1.0,395.77866,988.8956540438265,-287.28525,1.762381e-05,1.0000012,254,4,100.0,55293.96064162254,-1195845.6,988.8956,253400,1.1100025,0.9999695,2469.4202,1.000061,19982319,1134558.4,1.0,100,9.999999,0.99999,,-1195845.6
-279.6057,108.42,1.0,10.0,100.0,1.0,393.7044,1073.8795321746325,-279.6057,1.7921546e-05,0.99999917,254,5,100.0,55311.38926434517,-1368523.5,1073.8795,253500,1.1100025,0.99993896,2449.481,1.000061,19993161,1308219.4,1.0,100,10.0,0.99998903,9.9799,-1368520.9
-304.80896,104.13,1.0,9.999999,100.0,1.0,421.45523,1030.9810742262366,-304.80896,1.45262475e-05,1.0000005,254,6,100.0,55336.6603372097,-1312676.6,1030.981,253600,1.1100025,0.99993896,2678.9663,1.0000305,20003574,1240544.9,1.0,100,9.999999,0.9999893,,-1312674.6
-280.0986,92.37,1.0,10.0,100.0,1.0,424.8667,913.4141093523982,-280.09857,1.576212e-05,1.0000014,254,7,100.0,55358.12075424194,-1081717.6,913.4141,253700,1.1100025,0.99993896,2579.4846,1.000061,20012811,1014837.4,1.0,100,10.0,0.99999034,9.983289,-1081709.6
-229.5209,98.87,1.0,10.0,100.0,1.0,379.12344,978.3953555900089,-229.5209,1.6515389e-05,1.000001,254,8,100.0,55378.77283644676,-1151839.8,978.3953,253800,1.1100025,0.99993896,2249.294,1.000061,20022698,1100991.9,1.0,100,10.0,0.9999902,,-1151839.8
-220.13428,99.95,1.0,10.0,100.0,1.0,371.62955,989.2132258931949,-220.13428,2.8869312e-05,0.99999696,254,9,100.0,55396.95798492432,-1156432.5,989.2132,253900,1.1100025,0.9999237,1989.5349,1.000061,20032693,1116643.5,1.0,100,10.0,0.9999896,,-1156425.2
-221.21153,99.78,1.0,9.999999,100.0,1.0,346.2272,987.510084278475,-221.21155,5.534402e-05,1.0000076,254,10,100.0,55429.66952466965,-1136454.9,987.5101,254000,1.1100025,0.9998779,2029.5286,1.0001373,20042671,1095052.5,1.0,100,9.999999,0.99998975,,-1136449.6
-269.6324,105.21,1.0,10.0,100.0,1.0,423.02814,1041.7986180578496,-269.6324,1.51961685e-05,1.0000005,255,1,100.0,55461.409781217575,-1327084.8,1041.7986,254100,1.1100025,0.99993896,2499.4646,1.0000305,20053192,1264292.8,1.0,100,10.0,0.9999893,,-1327080.4
-299.591,105.0,1.0,9.999999,100.0,1.0,458.25195,1039.690234277788,-299.591,2.7251286e-05,0.99999297,255,2,100.0,55490.83750009537,-1369706.1,1039.6903,254200,1.1100025,0.99993896,2799.45,1.0000916,20063692,1290936.4,1.0,100,9.999999,0.99998915,,-1369700.0
-218.79047,98.09,1.0,9.999999,100.0,1.0,349.8864,970.6106356704045,-218.7905,2.9727807e-05,0.9999992,255,3,100.0,55518.94459247589,-1097411.9,970.6106,254300,1.1100025,0.99993896,1809.542,1.0000916,20073501,1064502.6,1.0,100,9.999999,0.99998987,,-1097411.9
-265.00873,104.46,1.0,10.0,100.0,1.0,427.86975,1034.300285784715,-265.00873,3.134839e-05,1.000001,255,4,100.0,55537.192645311356,-1311679.2,1034.3003,254400,1.1100025,0.9998474,2419.4534,1.0000916,20083947,1252844.6,1.0,100,10.0,0.9999894,9.979369,-1311676.8
-217.62872,100.68,1.0,10.0,100.0,1.0,394.34604,996.4944801263551,-217.62872,3.1398777e-05,1.0000014,255,5,100.0,55567.269505262375,-1187103.2,996.49445,254500,1.1100025,0.99993896,1959.5881,1.0001221,20094015,1148510.1,1.0,100,10.0,0.9999896,,-1187103.2
-227.07933,91.81,1.0,10.0,100.0,1.0,364.59454,907.8117963650382,-227.07935,3.510289e-05,0.9999974,255,6,100.0,55587.351502895355,-998858.25,907.81177,254600,1.1100025,0.99993896,2039.5576,1.0001221,20103196,957049.4,1.0,100,10.0,0.9999906,,-998856.7
-327.5028,101.85,1.0,10.0,100.0,1.0,484.26074,1008.2049197968928,-327.50284,4.172935e-05,0.99999845,255,7,100.0,55614.59181714058,-1334883.0,1008.20483,254700,1.1100025,0.99990845,2889.344,1.0000916,20113381,1250974.6,1.0,100,10.0,0.9999896,,-1334877.9
-210.62462,100.47,1.0,10.0,100.0,1.0,327.8436,994.3978830806008,-210.62459,4.916328e-05,1.0000018,255,8,100.0,55641.64431667328,-1133732.0,994.39795,254800,1.1100025,0.9998779,1929.7303,1.0001831,20123428,1096304.4,1.0,100,10.0,0.9999894,9.982235,-1133730.4
-245.92172,104.85,1.0,10.0,100.0,1.0,363.36578,1038.1852970629582,-245.92169,5.04548e-05,0.99999547,255,9,100.0,55671.573917388916,-1260713.1,1038.1854,254900,1.1100025,0.9998779,2249.4204,1.0001373,20133913,1209859.6,1.0,100,10.0,0.9999894,,-1260713.1
-221.24762,103.62,1.0,10.0,100.0,1.0,339.42145,1025.8969026424334,-221.24753,5.7260084e-05,1.000005,255,10,100.0,55688.25196170807,-1204709.9,1025.8969,255000,1.1100025,0.9998474,1919.696,1.0001831,20144275,1167672.1,1.0,100,10.0,0.99998915,19.970592,-1204709.9
-239.17227,100.29,1.0,10.0,100.0,1.0,400.59814,992.5975347306536,-239.17227,,1.0,256,1,100.0,55708.279104709625,-1193468.5,992.5975,255100,1.1100025,1.0,2179.4663,1.0,20154304,1145728.8,1.0,100,10.0,0.9999901,,-1193468.5
-317.26434,100.6,1.0,10.0,100.0,1.0,390.95895,995.6916284656238,-317.26434,,1.0,256,2,100.0,55729.342534303665,-1222995.6,995.6916,255200,1.1100025,1.0,2799.1162,1.0,20164364,1144250.8,1.0,100,10.0,0.99998987,,-1222995.6
-257.21622,100.43,1.0,9.999999,100.0,1.0,363.5071,993.9987442409065,-257.21622,1.2342699e-05,0.99999756,256,3,100.0,55749.08847784996,-1173779.9,993.9988,255300,1.1100025,0.99993896,2309.5537,1.0000305,20174407,1120164.4,1.0,100,9.999999,0.99999034,9.981558,-1173773.2
-245.59883,104.14,1.0,10.0,100.0,1.0,371.3936,1031.0719187999393,-245.59882,1.3515873e-05,0.9999995,256,4,100.0,55771.85944700241,-1256050.1,1031.0719,255400,1.1100025,0.9999695,2339.4688,1.0000305,20184821,1201042.1,1.0,100,10.0,0.9999896,,-1256048.8
-247.75299,98.9,1.0,10.0,100.0,1.0,363.1383,978.6957364843107,-247.75299,1.1606945e-05,1.0000012,256,5,100.0,55799.7525703907,-1139670.0,978.6957,255500,1.1100025,0.9999695,2229.4014,1.0000305,20194711,1089717.5,1.0,100,10.0,0.99998975,9.979215,-1139670.0
-243.38126,107.55,1.0,10.0,100.0,1.0,435.93054,1065.1858525673842,-243.38123,1.4444251e-05,1.0000015,256,6,100.0,55820.08056664467,-1375527.8,1065.1859,255600,1.1100025,0.9999695,2249.6414,1.000061,20205466,1324661.9,1.0,100,10.0,0.9999888,9.986284,-1375525.4
-311.78735,100.57,1.0,10.0,100.0,1.0,466.07724,995.3950286205367,-311.78735,1.4970769e-05,0.9999988,256,7,100.0,55847.465848207474,-1284565.9,995.3951,255700,1.1100025,0.99993896,2759.4478,1.0000305,20215523,1208035.6,1.0,100,10.0,0.9999896,,-1284564.4
-257.3523,97.34,1.0,10.0,100.0,1.0,439.7015,963.1095860445848,-257.3523,2.6258005e-05,1.0000026,256,8,100.0,55871.78936314583,-1178304.9,963.1096,255800,1.1100025,0.99993896,2389.5342,1.0000763,20225257,1120914.5,1.0,100,10.0,0.99999046,,-1178300.6
-194.95683,97.72,1.0,10.0,100.0,1.0,355.54636,966.9052954079733,-194.95676,3.3042932e-05,1.0000049,256,9,100.0,55904.93333864212,-1093517.0,966.9054,255900,1.1100025,0.99993896,1789.634,1.0001221,20235029,1061327.1,1.0,100,10.0,0.99999,,-1093516.2
-252.9771,97.72,1.0,9.999999,100.0,1.0,368.01434,966.9062426305484,-252.9771,3.1439024e-05,1.0000023,256,10,100.0,55922.73429083824,-1115909.1,966.90625,256000,1.1100025,0.99990845,2129.2598,1.0000916,20244801,1070343.5,1.0,100,9.999999,0.99998987,,-1115909.1
-292.72614,99.26,1.0,10.0,100.0,1.0,424.37726,982.3032982564438,-292.72614,4.579918e-06,0.9999998,257,1,100.0,55942.349885225296,-1214498.6,982.30334,256100,1.1100025,0.99998474,2629.353,1.0000153,20254727,1145015.8,1.0,100,10.0,0.99999,,-1214498.6
-263.21997,106.62,1.0,10.0,100.0,1.0,421.44238,1055.8949174882932,-263.21997,1.008567e-05,0.99999964,257,2,100.0,55959.49917316437,-1355816.8,1055.8949,256200,1.1100025,0.9999695,2509.441,1.0000305,20265389,1292526.9,1.0,100,10.0,0.9999894,9.980246,-1355816.8
-195.7685,101.92,1.0,10.0,100.0,1.0,304.153,1008.88644171357,-195.76848,1.5497793e-05,0.99999833,257,3,100.0,55976.564371585846,-1143269.9,1008.8865,256300,1.1100025,0.99993896,1809.5363,1.000061,20275581,1110358.1,1.0,100,10.0,0.9999896,169.91516,-1143267.1
-226.65906,97.15,1.0,10.0,100.0,1.0,389.18143,961.222912209684,-226.65904,1.2571081e-05,1.000003,257,4,100.0,55998.787264585495,-1118881.1,961.2229,256400,1.1100025,0.9999695,2079.5337,1.0000305,20285296,1075416.2,1.0,100,10.0,0.99998975,,-1118878.5
-275.7907,106.66,1.0,10.0,100.0,1.0,404.5591,1056.2929988981887,-275.7907,1.6686836e-05,0.99999756,257,5,100.0,56028.67213344574,-1345772.4,1056.293,256500,1.1100025,0.99993896,2569.4485,1.0000305,20295962,1279416.6,1.0,100,10.0,0.99998903,,-1345769.5
-280.62442,108.22,1.0,10.0,100.0,1.0,424.38812,1071.8818408094921,-280.62445,1.2701088e-05,1.0000004,257,6,100.0,56050.29244685173,-1379429.2,1071.8818,256600,1.1100025,0.99993896,2239.2476,1.0000305,20306784,1329034.4,1.0,100,10.0,0.99998915,149.8809,-1379429.0
-244.88141,91.85,1.0,10.0,100.0,1.0,395.18515,908.220793533047,-244.88144,1.658256e-05,0.9999997,257,7,100.0,56068.73031067848,-1027904.9,908.22076,256700,1.1100025,0.99993896,2159.5618,1.000061,20315969,981032.4,1.0,100,10.0,0.9999907,,-1027904.2
-383.11084,110.45,1.0,10.0,100.0,1.0,493.72076,1094.1956340791623,-383.11084,1.4925551e-05,0.999999,257,8,100.0,56092.008283376694,-1571218.1,1094.1957,256800,1.1100025,0.99993896,3599.264,1.0000305,20327014,1441019.2,1.0,100,10.0,0.99998903,,-1571218.1
-256.8111,103.73,1.0,9.999999,100.0,1.0,390.9363,1026.9837281617752,-256.8111,1.3361681e-05,0.99999803,257,9,100.0,56106.400832891464,-1264887.8,1026.9836,256900,1.1100025,0.9999695,2389.0398,1.0000305,20337387,1207524.1,1.0,100,9.999999,0.99998915,19.961163,-1264886.5
-279.75,100.36,1.0,10.0,100.0,1.0,404.18503,993.3021631574989,-279.75,1.5204097e-05,0.99999917,257,10,100.0,56127.60199928284,-1209324.5,993.3022,257000,1.1100025,0.99993896,2429.1826,1.0000305,20347423,1150013.5,1.0,100,10.0,0.9999896,,-1209319.8
-225.67535,103.6,1.0,10.0,100.0,1.0,346.30298,1025.6888960304075,-225.67535,,1.0,258,1,100.0,56144.84464907646,-1214587.6,1025.689,257100,1.1100025,1.0,2059.3887,1.0,20357783,1171963.4,1.0,100,10.0,0.99998987,,-1214587.6
-251.04909,102.44,1.0,10.0,100.0,1.0,456.52164,1014.0928636452605,-251.04909,6.3076136e-06,0.9999992,258,2,100.0,56160.142164468765,-1287198.6,1014.0929,257200,1.1100025,0.9999695,2239.4197,1.0000305,20368027,1236794.6,1.0,100,10.0,0.9999896,,-1287197.0
-268.76105,102.24,1.0,10.0,100.0,1.0,381.2765,1012.0851188255662,-268.76108,1.3014777e-05,0.9999992,258,3,100.0,56176.69888973236,-1226100.2,1012.0851,257300,1.1100025,0.99993896,2369.2285,1.000061,20378251,1169685.2,1.0,100,10.0,0.99998987,,-1226100.1
-324.49503,95.44,1.0,10.0,100.0,1.0,402.83374,944.1183980379471,-324.49506,9.862694e-06,0.99999833,258,4,100.0,56193.56683731079,-1129591.1,944.11835,257400,1.1100025,0.99993896,2749.212,1.0000305,20387795,1053629.1,1.0,100,10.0,0.9999902,9.979965,-1129591.1
-244.71313,98.24,1.0,10.0,100.0,1.0,419.32117,972.1146271331556,-244.71313,9.796393e-06,1.0000004,258,5,100.0,56206.850915670395,-1179669.5,972.1146,257500,1.1100025,0.9999695,2419.4377,1.0000305,20397619,1120838.1,1.0,100,10.0,0.99998987,,-1179669.5
-241.6081,100.33,1.0,10.0,100.0,1.0,341.626,993.0023770302895,-241.6081,9.311429e-06,0.99999774,258,6,100.0,56220.81678152084,-1152718.0,993.00244,257600,1.1100025,0.9999695,2229.5488,1.0000153,20407652,1102757.9,1.0,100,10.0,0.99998987,109.93557,-1152716.9
-311.00272,102.03,1.0,10.0,100.0,1.0,380.6376,1010.0021116196834,-311.00272,1.188119e-05,1.0000005,258,7,100.0,56237.3762345314,-1239855.6,1010.00214,257700,1.1100025,0.9999695,2729.3057,1.0000305,20417855,1164989.6,1.0,100,10.0,0.9999894,,-1239855.6
-268.50903,102.21,1.0,10.0,100.0,1.0,375.73972,1011.8101479178912,-268.50903,1.2401342e-05,0.99999785,258,8,100.0,56252.962423324585,-1230263.8,1011.8102,257800,1.1100025,0.99993896,2549.4155,1.0000305,20428076,1164938.0,1.0,100,10.0,0.99998975,19.96455,-1230260.2
-243.78644,102.11,1.0,10.0,100.0,1.0,321.73715,1010.801258465561,-243.78644,1.31915085e-05,1.0000002,258,9,100.0,56272.07738876343,-1166223.5,1010.8013,257900,1.1100025,0.9999695,2019.4338,1.0000458,20438287,1125234.4,1.0,100,10.0,0.99998987,9.981964,-1166220.8
-234.42169,100.3,1.0,9.999999,100.0,1.0,461.73135,992.703380596071,-234.42169,1.5604346e-05,1.0,258,10,100.0,56295.60459160805,-1248612.8,992.70337,258000,1.1100025,0.99993896,2229.5122,1.0000305,20448317,1198654.5,1.0,100,9.999999,0.9999896,,-1248611.9
-267.8392,101.62,1.0,9.999999,100.0,1.0,394.72113,1005.9067782881538,-267.8392,2.2642045e-05,0.99999774,259,1,100.0,56314.47274184227,-1225520.4,1005.9068,258100,1.1100025,0.99993896,2399.5298,1.000061,20458479,1167643.0,1.0,100,9.999999,0.9999895,,-1225510.2
-337.16946,94.19,1.0,10.0,100.0,1.0,411.40997,931.6067487772071,-337.1695,3.5185414e-05,1.0000052,259,2,100.0,56336.81889605522,-1116435.9,931.6066,258200,1.1100025,0.99993896,2808.8123,1.0001068,20467898,1037144.56,1.0,100,10.0,0.9999902,69.958664,-1116435.9
-211.06677,95.99,1.0,10.0,100.0,1.0,330.90747,949.6049917389662,-211.06677,3.3800792e-05,0.99999857,259,3,100.0,56350.35884642601,-1042010.25,949.605,258300,1.1100025,0.99993896,1749.5518,1.0000916,20477497,1011246.8,1.0,100,10.0,0.9999901,9.980174,-1042010.2
-235.2508,90.78,1.0,10.0,100.0,1.0,368.9414,897.5367384766713,-235.2508,3.1758045e-05,1.0000032,259,4,100.0,56369.156088113785,-983499.7,897.5366,258400,1.1100025,0.99993896,2039.5625,1.0001068,20486575,941692.2,1.0,100,10.0,0.99999094,,-983499.7
-271.10947,103.61,1.0,10.0,100.0,1.0,431.03876,1025.8040303888154,-271.1094,4.357895e-05,0.99999666,259,5,100.0,56383.531297922134,-1292599.4,1025.8041,258500,1.1100025,0.9998474,2329.4465,1.0001526,20496936,1238059.4,1.0,100,10.0,0.9999894,9.979505,-1292595.6
-322.53857,99.51,1.0,10.0,100.0,1.0,477.1441,984.8054533262531,-322.5386,4.4962373e-05,0.9999988,259,6,100.0,56401.75200033188,-1284315.4,984.8055,258600,1.1100025,0.9998474,2939.3274,1.0001221,20506887,1197484.0,1.0,100,10.0,0.9999902,,-1284315.2
-246.75934,99.03,1.0,10.0,100.0,1.0,365.1395,979.9887635453508,-246.75934,2.1097929e-05,1.0000007,259,7,100.0,56419.76576113701,-1143658.8,979.98883,258700,1.1100025,0.99993896,2229.341,1.000061,20516790,1093702.0,1.0,100,10.0,0.9999902,,-1143651.8
-219.50047,96.19,1.0,10.0,100.0,1.0,388.2669,951.6152559944672,-219.50047,2.7049093e-05,0.999999,259,8,100.0,56441.48478913307,-1103193.9,951.61523,258800,1.1100025,0.9999237,2159.5723,1.000061,20526409,1056321.6,1.0,100,10.0,0.9999902,9.982386,-1103193.9
-232.65149,98.47,1.0,10.0,100.0,1.0,422.39005,974.4015042839487,-232.65149,2.7639235e-05,1.0000026,259,9,100.0,56455.91466617584,-1182890.2,974.40155,258900,1.1100025,0.99993896,2339.579,1.000061,20536256,1127878.5,1.0,100,10.0,0.99998987,,-1182890.2
-263.04483,105.17,1.0,10.0,100.0,1.0,413.33572,1041.392136219477,-263.04486,2.6381369e-05,1.000003,259,10,100.0,56471.466531038284,-1308490.9,1041.3921,259000,1.1100025,0.99993896,2299.4336,1.000061,20546773,1255350.9,1.0,100,10.0,0.9999893,,-1308490.9
-254.46245,98.31,1.0,9.999999,100.0,1.0,361.42886,972.8135909410069,-254.46245,5.117565e-06,1.0000001,260,1,100.0,56482.956166267395,-1122572.1,972.8136,259100,1.1100025,0.9999695,2129.4783,1.0000153,20556604,1076996.0,1.0,100,9.999999,0.9999902,9.98049,-1122571.0
-295.44702,96.39,1.0,10.0,100.0,1.0,335.63492,953.5934568685526,-295.44702,1.3880384e-05,0.9999988,260,2,100.0,56496.95319604874,-1090429.0,953.5934,259200,1.1100025,0.99993896,2609.4917,1.0000305,20566243,1021985.6,1.0,100,10.0,0.99999046,9.981017,-1090422.9
-244.76553,102.72,1.0,10.0,100.0,1.0,370.05737,1016.898112665981,-244.76552,2.024755e-05,0.9999968,260,3,100.0,56521.18008995056,-1220082.1,1016.8981,259300,1.1100025,0.99993896,2209.459,1.000061,20576515,1171019.0,1.0,100,10.0,0.9999894,9.981724,-1220081.8
-219.98462,99.47,1.0,9.999999,100.0,1.0,379.87057,984.3972314766347,-219.98462,2.0900105e-05,0.99999976,260,4,100.0,56533.24230790138,-1157641.8,984.3973,259400,1.1100025,0.99993896,2099.6062,1.0000458,20586462,1113335.2,1.0,100,9.999999,0.9999896,,-1157640.5
-293.70374,103.25,1.0,10.0,100.0,1.0,390.5096,1022.1945500471994,-293.7037,2.6539072e-05,1.0000001,260,5,100.0,56548.24692416191,-1272244.6,1022.1945,259500,1.1100025,0.99993896,2729.2727,1.000061,20596787,1197380.5,1.0,100,10.0,0.9999893,,-1272244.6
-262.83472,100.25,1.0,10.0,100.0,1.0,380.54822,992.1994565377846,-262.83472,2.2841781e-05,1.0000004,260,6,100.0,56559.844376802444,-1177007.9,992.1995,259600,1.1100025,0.99993896,2179.2578,1.000061,20606812,1129275.4,1.0,100,10.0,0.9999896,,-1177006.0
-222.53549,102.34,1.0,9.999999,100.0,1.0,385.65298,1013.0980165285014,-222.53549,2.447788e-05,0.9999994,260,7,100.0,56575.18892788887,-1216092.1,1013.098,259700,1.1100025,0.99993896,2019.6536,1.000061,20617046,1175092.5,1.0,100,9.999999,0.9999894,69.95715,-1216087.8
-242.499,98.25,1.0,10.0,100.0,1.0,403.57516,972.2063092965819,-242.499,3.2672193e-05,0.9999968,260,8,100.0,56596.28736281395,-1151927.4,972.2063,259800,1.1100025,0.99990845,2089.4004,1.0000687,20626871,1108049.2,1.0,100,10.0,0.99998975,9.980443,-1151924.9
-216.70973,97.28,1.0,9.999999,100.0,1.0,338.2593,962.5029228953615,-216.70978,0.075700164,0.99868494,260,9,100.0,56613.11796665192,-1077849.9,962.50287,259900,1.1100025,0.7762618,1919.3998,1.1635836,20636599,1033286.25,1.0,100,9.999999,1.0184044,9.985457,-1070652.0
-203.7212,102.07,1.0060486,10.0,99.39878,1.0060486,329.15924,1010.3878240935334,-203.68338,0.15359592,1.0110034,260,10,99.39878,56633.16883468628,-1160147.1,1010.3879,260000,1.1100025,0.5621659,1729.6091,1.4428318,20646806,1129525.6,1.0060486,100,10.0,1.0369399,,-1160142.1
-235.81653,100.39,1.0,10.0,100.0,1.0,352.96475,993.6065434396812,-235.81653,8.181623e-06,0.9999992,261,1,100.0,56647.42169499397,-1156564.5,993.60657,260100,1.1100022,0.9999695,2109.5503,1.0000305,20656845,1111837.0,1.0,100,10.0,1.0000154,139.91058,-1156563.5
-238.39801,101.71,1.0,10.0,100.0,1.0,426.2504,1006.795810140056,-238.39801,1.471599e-05,0.9999989,261,2,100.0,56663.44796156883,-1244843.5,1006.7958,260200,1.1100022,0.99993896,2219.586,1.0000305,20667016,1195327.5,1.0,100,10.0,1.0000157,,-1244841.8
-261.07364,106.31,1.0,9.999999,100.0,1.0,328.06616,1052.7841236798313,-261.07367,1.3225726e-05,0.99999946,261,3,100.0,56683.444100379944,-1272401.4,1052.7842,260300,1.1100022,0.99993896,2369.3936,1.0000305,20677647,1215977.9,1.0,100,9.999999,1.0000163,429.89026,-1272401.4
-285.07263,101.65,1.0,10.0,100.0,1.0,415.05673,1006.2032368233521,-285.07263,1.1643318e-05,0.9999986,261,4,100.0,56696.15346479416,-1247496.6,1006.2032,260400,1.1100022,0.9999695,2499.3247,1.0000305,20687812,1184714.5,1.0,100,10.0,1.0000159,,-1247495.9
-244.21365,105.52,1.0,10.0,100.0,1.0,369.63156,1044.895257700776,-244.21365,1.5113933e-05,0.9999974,261,5,100.0,56710.308623313904,-1277939.1,1044.8953,260500,1.1100022,0.99993896,2219.478,1.0000305,20698364,1228425.2,1.0,100,10.0,1.0000159,9.981287,-1277934.6
-276.91266,104.75,1.0,10.0,100.0,1.0,361.7158,1037.1856673391126,-276.91266,1.899307e-05,0.99999756,261,6,100.0,56730.29596710205,-1273455.5,1037.1857,260600,1.1100022,0.99993896,2579.3591,1.000061,20708839,1206587.1,1.0,100,10.0,1.0000156,,-1273453.8
-219.28778,98.58,1.0,10.0,100.0,1.0,344.76,975.5164106539046,-219.28778,1.6153786e-05,0.9999974,261,7,100.0,56748.46481823921,-1111894.8,975.5164,260700,1.1100022,0.99993896,2029.6398,1.000061,20718697,1070489.0,1.0,100,10.0,1.0000151,,-1111891.2
-197.62895,96.93,1.0,10.0,100.0,1.0,342.161,959.0057648961623,-197.62894,1.7710827e-05,1.0000007,261,8,100.0,56765.70886850357,-1068595.9,959.0058,260800,1.1100022,0.99993896,1779.4159,1.0000458,20728390,1036765.44,1.0,100,10.0,1.0000151,9.982695,-1068588.4
-252.63474,106.8,1.0,10.0,100.0,1.0,446.2711,1057.6837965655507,-252.63474,1.8852941e-05,1.0000008,261,9,100.0,56786.08138632774,-1371473.1,1057.6838,260900,1.1100022,0.99993896,2309.5317,1.000061,20739070,1317856.6,1.0,100,10.0,1.0000165,9.981155,-1371465.1
-193.01773,93.0,1.0,10.0,100.0,1.0,378.65927,919.715161646327,-193.01773,0.07907806,0.99264985,261,10,100.0,56802.318477630615,-1020375.1,919.71515,261000,1.1100022,0.79860884,1759.6042,1.1568385,20748370,980071.94,1.0,100,10.0,1.0210716,,-1011516.1
-298.3406,99.43,1.0,10.0,100.0,1.0,415.33124,983.9928240129493,-298.3406,,1.0,262,1,100.0,56828.59185671806,-1206047.6,983.9929,261100,1.1100465,1.0,2549.0747,1.0,20758313,1140741.9,1.0,100,10.0,1.0000173,,-1206047.6
-304.03827,101.82,1.0,10.0,100.0,1.0,396.5149,1007.8822540128634,-304.03827,2.6464691e-05,0.9999983,262,2,100.0,56840.87518262863,-1244653.1,1007.88226,261200,1.1100465,0.99990845,2669.1196,1.000061,20768495,1173047.8,1.0,100,10.0,1.0000173,9.979877,-1244649.2
-292.65936,110.37,1.0,10.0,100.0,1.0,434.56143,1093.3801396275164,-292.65942,4.7928806e-05,1.0000035,262,3,100.0,56863.40807032585,-1455406.8,1093.3801,261300,1.1100465,0.9998779,2659.4797,1.0000916,20779532,1384321.0,1.0,100,10.0,1.000019,,-1455406.2
-295.45142,92.87,1.0,10.0,100.0,1.0,396.9872,918.4284304265678,-295.45145,4.643972e-05,1.0000027,262,4,100.0,56878.02775859833,-1072189.5,918.42847,261400,1.1100465,0.9998779,2659.434,1.0000763,20788819,1001106.7,1.0,100,10.0,1.0000162,,-1072189.5
-281.07452,95.84,1.0,10.0,100.0,1.0,477.11606,948.0944776917221,-281.07446,4.1901218e-05,1.0000066,262,5,100.0,56889.52614426613,-1199213.1,948.09454,261500,1.1100465,0.9998932,2689.2158,1.0001373,20798403,1126529.2,1.0,100,10.0,1.0000167,,-1199213.0
-245.50076,102.75,1.0,10.0,100.0,1.0,404.39056,1017.1972922131405,-245.5008,4.6310324e-05,1.000007,262,6,100.0,56904.22410464287,-1250445.0,1017.1973,261600,1.1100465,0.9998779,2279.436,1.0001526,20808678,1198224.5,1.0,100,10.0,1.0000176,9.980592,-1250445.0
-310.5284,111.4,1.0,10.0,100.0,1.0,487.8302,1103.6894329287372,-310.52847,5.6333763e-05,0.99999785,262,7,100.0,56917.20867872238,-1537685.4,1103.6895,261700,1.1100465,0.9998474,2849.1501,1.0001831,20819818,1456099.0,1.0,100,10.0,1.0000196,9.979269,-1537685.2
-247.21341,100.94,1.0,10.0,100.0,1.0,389.24316,999.1074141281321,-247.21335,5.042063e-05,1.0000012,262,8,100.0,56934.91179037094,-1196599.9,999.1074,261800,1.1100465,0.9998779,2159.6196,1.0001221,20829912,1149724.1,1.0,100,10.0,1.0000178,129.9467,-1196599.1
-236.19017,107.11,1.0,9.999999,100.0,1.0,380.00858,1060.7897895776746,-236.1902,4.4461973e-05,0.9999957,262,9,100.0,56946.9243414402,-1310661.8,1060.7898,261900,1.1100465,0.9998779,2019.572,1.0001373,20840623,1269669.1,1.0,100,9.999999,1.0000181,9.981742,-1310661.6
-302.5289,102.82,1.0,10.0,100.0,1.0,456.5589,1017.9037212977813,-302.52884,4.994296e-05,0.9999968,262,10,100.0,56962.72846674919,-1318350.9,1017.9037,262000,1.1100465,0.9998779,2709.3286,1.0001526,20850905,1244575.2,1.0,100,10.0,1.0000176,,-1318350.2
