MinBehavPdf,DivergenceHarmonic,InitialBound,MeanIW,InitialReturnMin,MinTargetPdf,InitialReturnMean,EmpiricalD2Arithmetic,InitialReturnStd,ReturnStepMax,EpThisIter,TimeElapsed,TimestepsSoFar,StdIW,MeanEntropy,MeanD2-0,ESSRenyiHarmonic,MinIW,Inner Iteration,Iteration,MaxIW,EpLenMean,EpisodesSoFar,Bound,ReturnStepMaxmin,InitialReturnMax,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Harmonic,ReturnMeanIW
-201.83527,1.0000058,-732408.75,1.0,,-201.83527,774.801,1.0,317.2073,10.0,100,3992.4132471084595,3128125,,1.1356242,1.0,100.0,1.0,1,473,1.0,78.51,47300,-732408.75,10.0,1769.5709,100.0,774.8009901442969,1.0,700937.06
-196.55966,1.0000058,-727190.8,0.9999997,,-196.55966,789.8097,1.0,276.35916,10.0,100,3997.6659660339355,3136126,6.3758475e-06,1.1356242,1.0,100.0,0.9999695,1,474,1.0000153,80.01,47400,-727190.25,10.0,1639.5596,100.0,789.8097354790715,1.0,700173.2
-242.92015,1.0000057,-756581.25,0.9999995,9.979216,-242.92015,754.331,1.0,364.08347,10.0,100,4007.8624110221863,3143772,5.80783e-06,1.1356242,1.0,100.0,0.9999695,1,475,1.0000153,76.46,47500,-756579.5,10.0,2339.5127,100.0,754.3311116058419,1.0,701570.44
-190.90625,1.0000058,-696335.5,1.0000004,,-190.90625,738.5228,1.0,350.10425,10.0,100,4017.6021797657013,3151260,5.9033036e-06,1.1356242,1.0,100.0,0.9999695,1,476,1.0000153,74.88,47600,-696335.06,10.0,1679.4171,100.0,738.5228435958928,1.0,667988.5
-210.82306,1.0000062,-787225.75,0.99999726,,-210.82306,788.1145,1.0,363.45145,9.999999,100,4025.8078660964966,3159244,9.966496e-06,1.1356242,1.0,100.0,0.9999695,1,477,1.0000305,79.84,47700,-787222.75,9.999999,1839.3977,100.0,788.1145272492956,1.0,753218.4
-213.0433,1.0000056,-665211.75,0.99999857,,-213.0433,726.0351,1.0,317.88263,10.0,100,4036.2318007946014,3166607,8.393824e-06,1.1356242,1.0,100.0,0.9999695,1,478,1.0000153,73.63,47800,-665210.3,10.0,1919.6311,100.0,726.03504760158,1.0,628174.75
-220.43298,1.0000063,-777649.0,0.9999978,,-220.43298,793.7074,1.0,337.70514,9.999999,100,4043.2892718315125,3174647,9.848773e-06,1.1356242,1.0,100.0,0.9999695,1,479,1.0000305,80.4,47900,-777645.6,9.999999,1829.316,100.0,793.7074519911389,1.0,744012.94
-227.88858,1.0000061,-778328.8,0.9999997,9.980343,-227.88858,779.4045,1.0,356.9255,9.999999,100,4051.0909826755524,3182544,6.9561147e-06,1.1356242,1.0,100.0,0.9999695,1,480,1.0000305,78.97,48000,-778327.75,9.999999,2079.5122,100.0,779.4044615845543,1.0,734866.06
-291.1217,1.0000061,-782178.0,0.99999964,9.980458,-291.1217,781.305,1.0,333.84442,10.0,100,4058.5235526561737,3190460,6.855892e-06,1.1356242,1.0,100.0,0.9999695,1,481,1.0000305,79.16,48100,-782177.75,10.0,2449.2075,100.0,781.3049151926446,1.0,721889.2
-186.02919,1.0000062,-768710.8,1.0,9.980832,-186.02919,784.20416,1.0,353.13348,10.0,100,4065.762600183487,3198405,6.5672093e-06,1.1356242,1.0,100.0,0.9999695,1,482,1.0000153,79.45,48200,-768709.94,10.0,1699.5852,100.0,784.2040944575945,1.0,739678.44
-198.10468,1.0000058,-737055.5,1.0000001,9.979317,-198.10468,761.61884,1.0,357.7206,9.999999,100,4077.9710590839386,3206124,5.8602977e-06,1.1356242,1.0,100.0,0.9999695,1,483,1.0000153,77.19,48300,-737055.0,9.999999,1699.4951,100.0,761.6187243893021,1.0,708026.56
-222.24844,1.0000062,-788736.94,0.99999833,,-222.24844,791.00446,1.0,349.9431,10.0,100,4086.1578714847565,3214137,9.924515e-06,1.1356242,1.0,100.0,0.9999695,1,484,1.0000305,80.13,48400,-788733.9,10.0,2009.6095,100.0,791.0043813507207,1.0,748145.0
-301.55896,1.0000061,-821561.56,0.999997,,-301.55896,777.62354,1.0,373.12106,9.999999,100,4093.9740760326385,3222016,1.2786657e-05,1.1356242,1.0,100.0,0.99993896,1,485,1.0000153,78.79,48500,-821554.44,9.999999,2779.4707,100.0,777.6234867475249,1.0,743910.44
-189.18123,1.0160344,-694905.6,1.0012219,,-189.18123,765.21704,1.0,289.75278,9.999999,100,4108.978018760681,3229771,0.06460214,1.1356242,1.0,100.0,0.84579307,1,486,1.1472931,77.55,48600,-690953.06,9.999999,1589.4819,100.0,765.2170348206905,1.0,665358.5
-184.5794,1.0000081,-770761.06,0.9999998,9.979888,-184.5794,804.70703,1.0,311.73337,10.0,100,4123.811287403107,3237921,1.5184569e-06,1.1356643,1.0,100.0,0.99998474,1,487,1.0,81.5,48700,-770760.94,10.0,1609.3282,100.0,804.7070636113443,1.0,744731.0
-200.52307,1.0000079,-784994.25,0.99999976,,-200.52307,792.1125,1.0,353.56744,10.0,100,4131.335407495499,3245945,4.6351415e-06,1.1356643,1.0,100.0,0.99998474,1,488,1.0000153,80.24,48800,-784994.25,10.0,1799.412,100.0,792.1124962940052,1.0,752452.2
-230.66707,1.0000072,-747767.3,0.9999997,9.980785,-230.66707,762.3159,1.0,356.1841,10.0,100,4137.559401750565,3253671,6.9861626e-06,1.1356643,1.0,100.0,0.9999695,1,489,1.0000305,77.26,48900,-747765.94,10.0,1989.349,100.0,762.3159620722165,1.0,707991.3
-203.33331,1.000008,-787361.25,0.9999992,,-203.33331,790.4217,1.0,358.58542,9.999999,100,4145.468729496002,3261678,6.0552334e-06,1.1356643,1.0,100.0,0.9999695,1,490,1.0000153,80.07,49000,-787360.25,9.999999,1839.5814,100.0,790.4217532808485,1.0,753349.0
-198.7644,1.000008,-748320.6,0.99999994,9.981252,-198.7644,786.0186,1.0,311.2196,10.0,100,4155.987233877182,3269641,5.117412e-06,1.1356643,1.0,100.0,0.99998474,1,491,1.0000305,79.63,49100,-748320.6,10.0,1829.453,100.0,786.0186081191252,1.0,714682.9
-230.5549,1.0000077,-729270.56,1.0,,-230.5549,762.0132,1.0,320.32162,10.0,100,4161.829809188843,3277364,,1.1356643,1.0,100.0,1.0,1,492,1.0,77.23,49200,-729270.56,10.0,2139.3887,100.0,762.0131241466129,1.0,683269.94
-181.04324,1.000008,-745054.0,0.99999917,,-181.04324,783.7145,1.0,324.72964,10.0,100,4167.345467090607,3285304,5.6986028e-06,1.1356643,1.0,100.0,0.9999695,1,493,1.0000153,79.4,49300,-745053.1,10.0,1589.617,100.0,783.7144975014583,1.0,719656.9
-201.55417,1.0065132,-717429.8,1.0022124,,-201.55417,755.4185,1.0,335.26782,9.999999,100,4174.261893033981,3292961,0.05922814,1.1356643,1.0,100.0,0.8031549,1,494,1.120357,76.57,49400,-714721.25,9.999999,1849.2098,100.0,755.4184843368272,1.0,680241.44
-248.39514,0.99998426,-831571.9,0.9999986,9.979533,-248.39514,789.40314,1.0,398.07047,10.0,100,4195.320866346359,3300958,6.5993404e-06,1.1356671,1.0,100.0,0.9999695,1,495,1.0000153,79.97,49500,-831568.44,10.0,2229.4534,100.0,789.4030822896749,1.0,781613.8
-216.7901,0.9999844,-766058.4,0.99999297,,-216.7901,786.216,1.0,334.73102,9.999999,100,4203.677688837051,3308923,3.440788e-05,1.1356671,1.0,100.0,0.9998932,1,496,1.0000916,79.65,49600,-766052.4,9.999999,1889.402,100.0,786.2159928402451,1.0,730174.44
-257.8005,1.0501266,-784556.6,1.005128,,-257.8005,769.8131,1.0,372.56503,10.0,100,4214.307016134262,3316724,0.1270315,1.1356671,1.0,100.0,0.6364539,1,497,1.3680482,78.01,49700,-765801.6,10.0,2299.4294,100.0,769.8131344368044,1.0,711345.94
-294.75174,1.0000045,-774840.4,0.99999785,,-294.75174,761.30975,1.0,366.02533,9.999999,100,4227.219713449478,3324440,1.0211526e-05,1.1356205,1.0,100.0,0.99993896,1,498,1.0000305,77.16,49800,-774835.1,9.999999,2469.1313,100.0,761.3097370478785,1.0,713561.75
-202.96658,1.0000045,-720282.3,0.9999992,,-202.96658,756.2111,1.0,339.88968,10.0,100,4237.371588945389,3332105,7.867478e-06,1.1356205,1.0,100.0,0.9999695,1,499,1.0000305,76.65,49900,-720280.94,10.0,1809.3424,100.0,756.2110695600634,1.0,687378.75
