ReturnStepMax,InitialBound,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,MinBehavPdf,MinIW,StdIW,DivergenceHarmonic,Inner Iteration,InitialReturnMin,MinTargetPdf,MeanEntropy,ESSRenyiHarmonic,MaxIW,EpRewMean,MeanD2-0,MeanIW,Iteration,InitialReturnMax,EpLenMean,EpThisIter,Bound,ESSRenyiArithmetic,InitialReturnMean,EpisodesSoFar,TimeElapsed
10.0,-637186.0,10.0,379.63647,2963961,603177.06,1.0,1.0,-210.0013,0.9999695,1.0873789e-05,1.0000083,1,,-210.0013,1.1207896,100.0,1.0000153,677.535785261511,1.0,0.99999803,477,1839.4781,68.78,100,-637184.44,100.0,677.53577,47700,7885.221156835556
9.999998,-538517.94,9.999998,315.2173,2970446,506701.1,1.0,1.0,-204.00476,0.99998474,7.5512476e-06,1.000008,1,,-204.00476,1.1207896,100.0,1.0000153,638.2313467105379,1.0,1.0000001,478,1779.2449,64.85,100,-538517.8,100.0,638.2314,47800,7904.2772216796875
10.0,-684655.7,10.0,420.6325,2977263,627762.44,1.0,1.0,-270.54865,0.9999695,7.6812885e-06,1.0000083,1,,-270.54865,1.1207896,100.0,1.0000153,671.4399374967008,1.0,0.9999992,479,2379.2202,68.17,100,-684654.75,100.0,671.43994,47900,7921.3660707473755
10.0,-712460.5,10.0,401.4911,2984611,686101.3,1.0,1.0,-187.943,0.9999695,7.933134e-06,1.0000088,1,,-187.943,1.1207896,100.0,1.0000153,724.505018307415,1.0,0.9999992,480,1619.4332,73.48,100,-712459.2,100.0,724.50494,48000,7942.057610034943
10.0,-574729.75,10.0,373.45978,2991024,537707.9,1.0,1.0,-217.43713,0.99993896,1.4339817e-05,1.0000077,1,,-217.43713,1.1207896,100.0,1.0000381,631.0619682296459,1.0,0.9999984,481,1919.1836,64.13,100,-574726.25,100.0,631.06195,48100,7969.015964269638
10.0,-698016.4,10.0,331.1734,2998601,668296.4,1.0,1.0,-193.82336,1.0,,1.0000092,1,,-193.82336,1.1207896,100.0,1.0,747.4092334972053,1.0,1.0,482,1719.6189,75.77,100,-698016.4,100.0,747.40924,48200,7994.102934837341
10.0,-626012.56,10.0,391.87634,3005344,594535.25,1.0,1.0,-194.11568,0.9999695,7.623236e-06,1.0000086,1,,-194.11568,1.1207896,100.0,1.0000153,664.056350050717,1.0,0.99999815,483,1769.6553,67.43,100,-626009.94,100.0,664.05634,48300,8010.391808271408
10.0,-758055.9,10.0,378.03867,3013096,727990.9,1.0,1.0,-181.90562,0.9999695,7.550043e-06,1.0000092,1,9.982211,-181.90562,1.1207896,100.0,1.0000305,764.9045950948058,1.0,0.99999917,484,1729.5305,77.52,100,-758054.44,100.0,764.9046,48400,8036.605454683304
10.0,-628432.5,10.0,421.85443,3019421,553643.44,1.0,1.0,-286.91248,0.67385197,0.10267576,1.0328469,1,,-286.91248,1.1207896,100.0,1.3361126,622.2490740434006,1.0,0.9920047,485,2509.1843,63.25,100,-617951.5,100.0,622.249,48500,8058.754107236862
10.0,-684714.5,10.0,370.2601,3026688,650342.3,1.0,1.0,-196.3088,0.9999695,9.783648e-06,1.0000135,1,9.982926,-196.3088,1.1207851,100.0,1.0000305,716.4158772136784,1.0,0.9999976,486,1849.2676,72.67,100,-684712.75,100.0,716.41595,48600,8096.676436185837
10.0,-646517.6,10.0,401.3186,3033407,598793.06,1.0,1.0,-237.3544,1.0,,1.0000099,1,,-237.3544,1.1207851,100.0,1.0,661.6165359411481,1.0,1.0,487,2179.1074,67.19,100,-646517.6,100.0,661.6166,48700,8116.459757804871
9.999998,-591891.75,9.999998,348.91458,3040159,563879.4,1.0,1.0,-184.56906,0.99998474,6.7152932e-06,1.0000099,1,,-184.56906,1.1207851,100.0,1.0000305,664.9353168453026,1.0,0.9999983,488,1669.4583,67.52,100,-591890.8,100.0,664.9353,48800,8135.425220251083
9.999999,-616577.94,9.999999,381.36987,3046876,582944.75,1.0,1.0,-205.69954,1.0,,1.0000099,1,,-205.69954,1.1207851,100.0,1.0,661.4392001154001,1.0,1.0,489,1829.3292,67.17,100,-616577.94,100.0,661.4392,48900,8161.53276348114
10.0,-771054.5,10.0,443.24112,3054222,721109.25,1.0,1.0,-255.08647,1.0,,1.0000105,1,,-255.08647,1.1207851,100.0,1.0,724.3249382356903,1.0,1.0,490,2229.23,73.46,100,-771054.5,100.0,724.32495,49000,8178.321267127991
10.0,-645232.7,10.0,378.45123,3061212,617562.94,1.0,1.0,-187.57529,0.99993896,2.454335e-05,1.0000103,1,,-187.57529,1.1207851,100.0,1.000061,688.7257702661507,1.0,0.99999785,491,1659.0771,69.9,100,-645227.1,100.0,688.72577,49100,8196.965478658676
10.0,-664968.06,10.0,387.51654,3068207,625191.56,1.0,1.0,-225.16681,0.9999695,7.690727e-06,1.0000103,1,,-225.16681,1.1207851,100.0,1.0000153,689.2209643164633,1.0,0.99999845,492,1989.3182,69.95,100,-664965.0,100.0,689.221,49200,8245.370419979095
10.0,-651070.56,10.0,371.51105,3075212,614436.0,1.0,1.0,-209.99025,0.9999695,6.4867054e-06,1.0000105,1,9.979213,-209.99025,1.1207851,100.0,1.0000153,690.2297488856067,1.0,0.9999997,493,1909.1671,70.05,100,-651069.0,100.0,690.22974,49300,8267.248981952667
10.0,-670704.75,10.0,425.91345,3081919,617575.7,1.0,1.0,-258.90143,1.0,,1.0000097,1,,-258.90143,1.1207851,100.0,1.0,660.4342714832777,1.0,1.0,494,2299.184,67.07,100,-670704.75,100.0,660.4343,49400,8291.691848039627
10.0,-702346.9,10.0,409.95636,3089000,655047.9,1.0,1.0,-229.54504,0.99998474,2.7517212e-06,1.0000105,1,,-229.54504,1.1207851,100.0,1.0000153,697.8421563465241,1.0,0.99999994,495,2169.3706,70.81,100,-702346.9,100.0,697.84216,49500,8311.102128505707
9.999999,-593847.0,9.999999,368.41397,3095702,571247.7,1.0,1.0,-171.33752,1.0,,1.0000099,1,,-171.33752,1.1207851,100.0,1.0,659.9385505969649,1.0,1.0,496,1499.5308,67.02,100,-593847.0,100.0,659.93854,49600,8330.74103808403
10.0,-557798.4,10.0,326.37128,3102270,524524.75,1.0,1.0,-194.50684,0.9999695,5.7798193e-06,1.0000094,1,,-194.50684,1.1207851,100.0,1.0000153,646.5351781275706,1.0,0.9999989,497,1819.4915,65.68,100,-557797.2,100.0,646.5352,49700,8348.36795091629
10.0,-537386.25,10.0,312.58228,3108809,511989.3,1.0,1.0,-171.48643,1.0,,1.0000093,1,9.980084,-171.48643,1.1207851,100.0,1.0,643.6471231396546,1.0,1.0,498,1589.638,65.39,100,-537386.25,100.0,643.64716,49800,8372.747896671295
9.999999,-526271.56,9.999999,324.19638,3115225,503673.0,1.0,1.0,-170.44077,0.9999695,7.014502e-06,1.0000094,1,,-170.44077,1.1207851,100.0,1.0000153,631.3242630066841,1.0,0.99999994,499,1499.4852,64.16,100,-526270.94,100.0,631.3243,49900,8386.53201174736
