ESSRenyiHarmonic,InitialReturnMax,EmpiricalD2Arithmetic,TimeElapsed,InitialReturnMin,ESSRenyiArithmetic,DivergenceHarmonic,MaxIW,ReturnStepMaxmin,MinBehavPdf,MeanIW,Iteration,EpRewMean,EpThisIter,StdIW,InitialReturnStd,InitialBound,TimestepsSoFar,MinTargetPdf,Bound,InitialReturnMean,MinIW,ReturnStepMax,EpLenMean,EmpiricalD2Harmonic,Inner Iteration,ReturnMeanIW,MeanEntropy,EpisodesSoFar,MeanD2-0
100.0,1659.2333,1.0,8825.858264923096,,100.0,1.0000118,1.0000305,9.999999,-196.75616,0.99999964,475,777.7003340340732,100,1.2058678e-05,311.6514,-729613.75,3081486,-196.75616,-729611.75,777.7003,0.9999695,9.999999,78.8,1.0,1,701942.4,1.1245772,47500,1.0
100.0,1919.4333,1.0,8848.117043733597,9.979099,100.0,1.0000113,1.0000153,10.0,-210.53564,0.9999998,476,738.6285470448827,100,3.887338e-06,360.1025,-712274.0,3088975,-210.53564,-712273.1,738.6286,0.9999695,10.0,74.89,1.0,1,675245.06,1.1245772,47600,1.0
100.0,1749.2544,1.0,8865.914125680923,9.980316,100.0,1.000012,1.0000153,10.0,-195.0648,1.0000001,477,768.4023092456015,100,5.117565e-06,308.49896,-716366.94,3096762,-195.0648,-716366.4,768.4023,0.9999695,10.0,77.87,1.0,1,685613.1,1.1245772,47700,1.0
100.0,1979.4075,1.0,8883.266241312027,,100.0,1.0000116,1.0000458,9.999999,-228.25526,1.0000005,478,731.2468820181463,100,1.9137127e-05,365.06613,-707373.4,3104177,-228.25526,-707369.8,731.2468,0.99993896,9.999999,74.15,1.0,1,667991.7,1.1245772,47800,1.0
100.0,1439.3992,1.0,8902.240314722061,,100.0,1.0000111,1.0000305,9.999999,-164.61908,0.99999946,479,707.2162186038285,100,9.851571e-06,320.79245,-623885.75,3111352,-164.61908,-623884.1,707.21625,0.9999695,9.999999,71.75,1.0,1,603060.94,1.1245772,47900,1.0
100.0,2199.2668,1.0,8921.66974568367,,100.0,1.0000114,1.0,9.999999,-240.55103,1.0,480,730.6184825157196,100,,350.98978,-705608.94,3118761,-240.55103,-705608.94,730.6184,1.0,9.999999,74.09,1.0,1,656997.25,1.1245772,48000,1.0
100.0,2169.491,1.0,8937.045395851135,9.979209,100.0,1.000012,1.0,9.999999,-246.11307,1.0,481,789.3047606349028,100,,408.49146,-837171.6,3126757,-246.11307,-837171.6,789.30475,1.0,9.999999,79.96,1.0,1,789867.3,1.1245772,48100,1.0
100.0,2319.2798,1.0,8953.14745759964,,100.0,1.0000118,1.0000153,10.0,-281.45837,0.99999917,482,760.3107480403518,100,6.816979e-06,362.65546,-763653.25,3134463,-281.45837,-763651.5,760.3108,0.9999695,10.0,77.06,1.0,1,709589.6,1.1245772,48200,1.0
100.0,2299.0913,1.0,8979.91001033783,,100.0,1.0000119,1.0,9.999999,-256.09662,1.0,483,762.3062353640371,100,,381.67786,-779913.56,3142189,-256.09662,-779913.56,762.3063,1.0,9.999999,77.26,1.0,1,726788.75,1.1245772,48300,1.0
100.0,1519.6705,1.0,8991.327017784119,39.93755,100.0,1.0000114,1.0000153,10.0,-166.60205,0.99999815,484,751.3317397074808,100,6.683475e-06,306.55814,-681687.7,3149805,-166.60205,-681686.1,751.3317,0.9999695,10.0,76.16,1.0,1,658475.7,1.1245772,48400,1.0
100.0,1999.4564,1.0,9011.697164297104,,100.0,1.0000126,1.0,10.0,-219.41287,1.0,485,810.0148645943207,100,,387.6945,-846611.06,3158008,-219.41287,-846611.06,810.0149,1.0,10.0,82.03,1.0,1,806431.1,1.1245772,48500,1.0
100.0,1779.3739,1.0,9021.432272911072,,100.0,1.0000112,1.0000763,9.999999,-192.64816,0.9999988,486,711.5215056168086,100,2.6280932e-05,316.40628,-638197.2,3165226,-192.64816,-638194.3,711.5215,0.99993896,9.999999,72.18,1.0,1,606372.94,1.1245772,48600,1.0
100.0,1549.2095,1.0,9040.605187654495,,100.0,1.0000116,1.0,10.0,-182.41574,1.0,487,767.8009959046844,100,,334.95953,-725837.8,3173007,-182.41574,-725837.8,767.80096,1.0,10.0,77.81,1.0,1,701716.25,1.1245772,48700,1.0
100.0,2029.3706,1.0,9051.239684581757,,100.0,1.0000118,1.0000153,10.0,-230.00558,1.0000001,488,763.0217781665198,100,4.764138e-06,381.90594,-769445.6,3180740,-230.00558,-769445.4,763.0218,0.99998474,10.0,77.33,1.0,1,728054.2,1.1245772,48800,1.0
100.0,1779.312,1.0,9064.94931769371,,100.0,1.0000124,1.0000305,10.0,-185.47389,0.99999845,489,795.5906315822276,100,1.02167505e-05,348.69318,-786370.6,3188799,-185.47389,-786369.4,795.59064,0.9999695,10.0,80.59,1.0,1,754550.2,1.1245772,48900,1.0
100.0,1559.5148,1.0,9080.760382652283,9.980142,100.0,1.0000107,1.000061,9.999999,-168.74457,0.9999959,490,704.4345490710001,100,2.8745779e-05,309.00214,-616153.8,3195946,-168.74457,-616150.94,704.4345,0.99990845,9.999999,71.47,1.0,1,591707.44,1.1245772,49000,1.0
100.0,1739.3398,1.0,9095.641579151154,9.9802685,100.0,1.0000108,1.0000305,10.0,-198.43057,0.9999993,491,706.6291665933644,100,9.608121e-06,367.66193,-664905.6,3203115,-198.43057,-664904.25,706.62915,0.9999695,10.0,71.69,1.0,1,634498.6,1.1245772,49100,1.0
100.0,1609.6426,1.0,9108.757363796234,,100.0,1.0000113,1.0000153,10.0,-178.25418,1.0,492,745.9053775264318,100,7.3636998e-06,328.27676,-690180.6,3210677,-178.25418,-690179.7,745.9054,0.9999695,10.0,75.62,1.0,1,664139.5,1.1245772,49200,1.0
100.0,2669.2861,1.0,9124.04129576683,9.98035,100.0,1.0000122,1.0000153,10.0,-282.72845,0.9999995,493,791.0144355091859,100,4.947171e-06,410.16724,-865551.25,3218690,-282.72845,-865551.2,791.0145,0.99998474,10.0,80.13,1.0,1,793940.94,1.1245772,49300,1.0
100.0,1829.4636,1.0,9137.66970038414,,100.0,1.0000113,1.0000153,10.0,-200.57106,0.9999987,494,741.6319631927031,100,6.2964627e-06,372.41257,-722347.25,3226209,-200.57106,-722345.56,741.63196,0.9999695,10.0,75.19,1.0,1,688707.4,1.1245772,49400,1.0
100.0,1539.6752,1.0,9150.457819700241,,100.0,1.0000116,1.0000153,10.0,-172.35806,0.9999974,495,738.538063317,100,1.0581468e-05,368.24872,-704871.1,3233697,-172.35806,-704868.3,738.538,0.9999695,10.0,74.88,1.0,1,681042.75,1.1245772,49500,1.0
100.0,1779.1682,1.0,9165.530397176743,9.979648,100.0,1.0000116,1.0000305,9.999999,-201.52429,1.0,496,746.6213464301056,100,7.291712e-06,351.07327,-712509.9,3241266,-201.52429,-712509.4,746.6214,0.9999695,9.999999,75.69,1.0,1,680695.3,1.1245772,49600,1.0
100.0,2229.3132,1.0,9180.402125597,9.981564,100.0,1.0000126,1.0000153,10.0,-271.47308,0.99999946,497,807.9898195276063,100,8.279212e-06,377.76422,-845502.4,3249449,-271.47308,-845500.9,807.98987,0.9999695,10.0,81.83,1.0,1,795551.8,1.1245772,49700,1.0
100.0,1549.6091,1.0,9197.018135547638,,100.0,1.0000116,1.0000381,9.999998,-172.27893,0.9999946,498,739.1236227729049,100,1.5845497e-05,312.313,-667977.06,3256943,-172.27893,-667972.25,739.12366,0.9999542,9.999998,74.94,1.0,1,643838.25,1.1245772,49800,1.0
100.0,1589.3105,1.0,9214.916723966599,,100.0,1.0000112,1.0,10.0,-183.60037,1.0,499,730.727300371279,100,,336.87268,-672832.06,3264353,-183.60037,-672832.06,730.72736,1.0,10.0,74.1,1.0,1,647445.56,1.1245772,49900,1.0
