LearnableVariance,VarianceInit,EpRewMean,InitialReturnMax,EpLenMean,StdIW,MeanIWNorm,StdIWNorm,MaxIWNorm,ReturnMeanIW,EpThisIter,TimeElapsed,InitialReturnMin,Iteration,EpisodesSoFar,EmpiricalD2,OptimizationReturnMean,MinIW,Bound,InitialReturnStd,ReturnStepMax,Weights,InitialReturnMean,InitialBound,TimestepsSoFar,OptimizationReturnMin,MinIWNorm,OptimizationReturnMax,ESSRenyi,MeanEntropy,J_sample_variance,MeanIW,ESSClassic,ReturnStepMaxmin,MaxIW
True,-1,179.92693890036134,259.89413,19.0,1.9984056,0.15127861,0.18167323,0.6617875,352.18494,11,1058.7802047729492,89.93601,645,7095,2.433545,89.99094,0.34679234,202.4699,47.67095,10.0,[-2.014 -0.053 -1.565  0.146 -4.039],179.92694,83.95467,137102,,0.031526577,169.95813,4.5201545,-2.6220698,154400.11,1.6640645,4.5041265,10.0,7.2796626
True,-1,240.82321444359675,399.8919,25.09090909090909,0.1981622,0.09331827,0.018014744,0.120547414,252.37166,11,1062.3242771625519,69.96213,646,7106,1.0430541,170.86108,0.5723845,101.55638,89.05937,9.999999,[-2.005 -0.063 -1.552  0.148 -4.041],240.8232,93.153336,137378,,0.052034955,329.92978,10.545954,-2.6207192,19927.008,1.0265008,10.604792,9.999999,1.3260216
True,-1,225.35840054527887,349.891,23.545454545454547,0.5730222,0.10825927,0.05209293,0.20571797,272.2628,11,1064.6404039859772,159.93262,647,7117,1.2185457,65.42578,0.5305323,129.63538,59.277203,9.999984,[-2.005 -0.06  -1.555  0.146 -4.04 ],225.3584,96.1526,137637,,0.048230212,189.95837,9.027154,-2.6200895,47640.727,1.1908519,8.931902,9.999984,2.2628975
True,-1,189.01428406001426,269.8676,19.90909090909091,10.748807,0.37271947,0.9771643,3.4558723,871.063,11,1067.1706471443176,89.94287,648,7128,16.814333,99.07142,0.008119412,462.42392,46.3857,9.999995,[-2.01  -0.065 -1.558  0.151 -4.039],189.0143,89.35908,137856,,0.0007381284,179.92474,0.6542038,-2.6209369,2317684.0,4.099914,1.3971107,9.999995,38.014595
True,-1,188.10903166730978,249.92862,19.818181818181817,0.60662985,0.11817562,0.05514817,0.22691333,241.73238,11,1069.7945790290833,149.94638,649,7139,1.4155563,38.162647,0.4643608,131.92566,31.276873,9.999997,[-2.014 -0.056 -1.567  0.153 -4.04 ],188.10902,95.816765,138074,,0.04221462,99.98224,7.7707963,-2.6185215,43636.668,1.2999316,9.032871,9.999997,2.4960465
True,-1,228.08262265332863,299.92572,23.818181818181817,2.5559106,0.17453758,0.2323555,0.8767559,422.596,11,1071.9211373329163,159.95038,650,7150,2.2566078,68.13224,0.33184463,256.21985,48.94844,9.999996,[-2.005 -0.049 -1.562  0.147 -4.037],228.08261,117.32771,138336,,0.030167695,139.97534,4.874573,-2.61838,125785.6,1.9199134,3.9678783,9.999996,9.644315
True,-1,187.21886406575913,279.95966,19.727272727272727,10.687477,0.36570504,0.9715888,3.4322586,681.25397,11,1074.152651309967,79.95242,651,7161,16.220118,107.26645,0.0064897244,264.89136,58.48039,9.999998,[-2.006 -0.058 -1.56   0.157 -4.037],187.21889,83.83692,138553,,0.000589975,200.00723,0.6781702,-2.6172829,907737.44,4.0227556,1.365044,9.999998,37.754845
True,-1,235.37291947059305,549.9232,24.545454545454547,0.38055307,0.109185964,0.03459573,0.17178313,285.71432,11,1076.3721477985382,149.92093,652,7172,1.181878,85.451996,0.6799048,64.94554,111.21922,9.999997,[-1.994 -0.061 -1.555  0.146 -4.036],235.37291,32.300323,138823,,0.061809532,400.0023,9.307221,-2.6173165,54181.414,1.2010456,9.996414,9.999997,1.8896145
True,-1,221.72622409847807,349.8885,23.181818181818183,0.48065606,0.110870935,0.043696005,0.20380914,281.38715,11,1078.5236179828644,159.94272,653,7183,1.2480956,61.783504,0.7321229,137.04176,63.624092,9.999996,[-1.995 -0.064 -1.553  0.151 -4.036],221.72621,92.52135,139078,,0.06655663,189.94577,8.813427,-2.617674,53960.355,1.2195802,9.521109,9.999996,2.2419004
True,-1,191.7519744716058,289.95074,20.181818181818183,0.77655137,0.11687493,0.07059558,0.25369167,261.1358,11,1080.633142709732,159.93231,654,7194,1.5839299,31.819666,0.2820243,126.38185,39.50853,9.999998,[-1.997 -0.065 -1.555  0.155 -4.037],191.75197,84.68058,139300,,0.025638573,130.01843,6.9447517,-2.618014,54592.7,1.285624,8.059504,9.999998,2.7906084
True,-1,209.93272087784754,269.9607,22.0,4.6871514,0.23517388,0.42610466,1.4538524,561.008,11,1082.3293838500977,169.91489,655,7205,7.09314,40.017834,0.013661068,295.5052,36.68307,9.999999,[-1.995 -0.07  -1.551  0.154 -4.037],209.93271,110.24313,139542,,0.0012419153,100.04581,1.5507941,-2.6247473,265117.06,2.5869126,2.5683675,9.999999,15.992376
True,-1,230.84651322639505,529.93335,24.09090909090909,0.41521344,0.100807145,0.03774668,0.16760123,265.34933,11,1084.0809864997864,159.94194,656,7216,1.1383778,70.90457,0.61008424,56.55739,99.39851,9.999999,[-1.992 -0.056 -1.558  0.141 -4.044],230.8465,35.155655,139807,,0.055462204,369.9914,9.662873,-2.62134,60921.605,1.1088786,9.647357,9.999999,1.8436134
True,-1,195.3778344883559,279.8366,20.545454545454547,16.68145,0.5163011,1.5164955,5.310895,1343.9891,11,1085.5491316318512,79.94938,657,7227,30.718622,115.42846,0.016025769,771.2528,50.319073,9.999999,[-1.99  -0.052 -1.56   0.136 -4.04 ],195.37784,92.04132,140033,,0.001456888,199.88724,0.35808897,-2.6222186,8094597.0,5.679311,1.1425806,9.999999,58.41984
True,-1,200.8420254936269,299.89188,21.09090909090909,18.654179,0.61198413,1.6958344,5.948456,1309.78,11,1088.1912837028503,79.95227,658,7238,26.802912,120.88976,0.03492955,736.4496,53.496418,9.999996,[-2.003 -0.063 -1.56   0.154 -4.041],200.84203,90.099625,140265,,0.003175414,219.9396,0.41040316,-2.6250005,4954676.5,6.7318254,1.2674738,9.999996,65.433014
True,-1,239.89941540821837,399.91736,25.0,0.28423524,0.0998187,0.025839569,0.15083298,265.85162,11,1089.7834825515747,179.91699,659,7249,1.1294864,59.98242,0.6554212,108.90207,56.40626,10.0,[-2.019 -0.077 -1.561  0.174 -4.044],239.89941,92.22014,140540,,0.059583746,220.00037,9.738939,-2.6260047,48783.496,1.0980055,10.309173,10.0,1.6591628
True,-1,199.91636088788093,329.8677,21.0,0.7842644,0.11040893,0.07129677,0.3101562,243.44345,11,1091.535388469696,89.93428,660,7260,1.2835817,109.982086,0.40649295,105.43652,62.075245,9.999999,[-2.016 -0.073 -1.56   0.171 -4.045],199.91637,78.104645,140771,,0.036953904,239.93343,8.56977,-2.62597,24670.441,1.2144983,7.7629037,9.999999,3.4117181
True,-1,238.0639210479386,489.71454,24.818181818181817,1.0629497,0.12692977,0.096631795,0.41621703,292.402,11,1093.093584537506,159.8944,661,7271,1.4222636,78.169525,0.29715633,76.73569,92.38089,10.0,[-2.012 -0.079 -1.556  0.174 -4.045],238.06392,57.22484,141044,,0.027014213,329.82013,7.73415,-2.625733,57323.438,1.3962276,6.9638786,10.0,4.5783873
True,-1,231.72578218337213,409.87003,24.181818181818183,0.11476455,0.0954429,0.010433141,0.120716825,244.30933,11,1094.830834388733,89.94585,662,7282,1.0399183,141.77994,0.862529,89.96344,87.764565,9.999999,[-2.012 -0.078 -1.554  0.177 -4.045],231.72577,80.37126,141310,,0.07841173,319.9242,10.577754,-2.6275632,19440.494,1.0498719,10.870111,9.999999,1.327885
True,-1,213.53389125192243,269.83273,22.363636363636363,0.33899614,0.097316615,0.030817831,0.16049768,229.86354,11,1096.7619922161102,169.90941,663,7293,1.1052547,43.624485,0.30732912,125.10846,33.89414,9.999999,[-2.014 -0.074 -1.551  0.174 -4.046],213.53389,113.89156,141556,,0.027939012,99.923325,9.952457,-2.627448,38230.734,1.0704827,9.997421,9.999999,1.7654744
True,-1,189.0013086309136,269.9449,19.90909090909091,1.6394702,0.1429826,0.14904276,0.5980027,292.79623,11,1098.9507849216461,79.95386,664,7304,1.9835935,109.047455,0.35730952,152.40154,49.425,9.99999,[-2.015 -0.07  -1.554  0.171 -4.046],189.00131,89.31757,141775,,0.032482684,189.99103,5.545491,-2.6258216,50098.535,1.5728085,5.271824,9.99999,6.578029
True,-1,189.01271409777158,269.80457,19.90909090909091,0.59090656,0.1135576,0.053718776,0.25733507,240.30396,11,1100.3043365478516,79.94711,665,7315,1.2567474,109.065605,0.36917534,128.61182,44.786736,9.999998,[-2.01  -0.061 -1.558  0.166 -4.045],189.0127,89.380775,141994,,0.033561397,189.85745,8.752753,-2.6252425,21736.549,1.2491335,8.988548,9.999998,2.8306856
True,-1,223.54743819398706,269.9654,23.363636363636363,0.694614,0.13574123,0.06314673,0.23091497,331.9788,11,1102.3527455329895,169.87411,666,7326,1.6841835,53.673317,0.326239,202.60327,30.829082,9.999996,[-2.005 -0.055 -1.556  0.161 -4.044],223.54745,123.856125,142251,,0.02965809,100.09128,6.531355,-2.623047,73830.75,1.4931535,9.043001,9.999996,2.5400646
True,-1,222.63408428496615,289.8357,23.272727272727273,0.53829265,0.11053442,0.048935693,0.22648117,267.6845,11,1103.9879994392395,149.94258,667,7337,1.3369575,72.6915,0.3589299,143.9303,42.63182,9.999996,[-2.002 -0.061 -1.548  0.168 -4.042],222.63408,115.60517,142507,,0.032629993,139.89311,8.227636,-2.6251485,39746.418,1.2158786,9.197325,9.999996,2.4912927
True,-1,230.80200677724076,489.8332,24.09090909090909,0.1456729,0.09688909,0.013242991,0.11304824,254.05421,11,1105.4239315986633,149.93642,668,7348,1.039098,80.86559,0.7653061,69.66914,90.167366,10.0,[-2.003 -0.068 -1.547  0.172 -4.044],230.802,49.91913,142772,,0.06957328,339.8968,10.586104,-2.6249676,41926.973,1.06578,10.798268,10.0,1.2435306
True,-1,233.55700793550844,309.91968,24.363636363636363,0.77743614,0.110577755,0.07067601,0.29945037,304.57077,11,1107.1429960727692,159.93527,669,7359,1.4912434,73.621735,0.33182105,164.81404,53.973553,9.999994,[-2.001 -0.066 -1.547  0.169 -4.044],233.55702,119.11158,143040,,0.030165551,149.9844,7.3763947,-2.626864,59699.168,1.2163554,7.8096414,9.999994,3.293954
True,-1,187.1903403020705,239.85666,19.727272727272727,0.43616802,0.11298943,0.039651636,0.2009941,229.03589,11,1108.7017414569855,79.96109,670,7370,1.2273777,107.22925,0.7160725,130.90851,42.432487,9.999997,[-1.993 -0.069 -1.535  0.168 -4.046],187.19034,98.6174,143257,,0.0650975,159.89557,8.962196,-2.6265876,15294.661,1.2428838,9.793852,9.999997,2.210935
True,-1,217.19920380104514,349.9317,22.727272727272727,2.0004904,0.14920038,0.18186279,0.61929244,418.04208,11,1110.7361969947815,159.91953,671,7381,2.8871622,57.27968,0.23340823,198.47452,70.57504,9.999996,[-1.996 -0.064 -1.54   0.166 -4.046],217.1992,87.97836,143507,,0.021218931,190.01218,3.8099694,-2.627923,220300.61,1.6412044,4.425213,9.999996,6.8122168
True,-1,209.00273917036296,269.9599,21.90909090909091,9.101511,0.4119065,0.8274101,2.9234655,868.53406,11,1112.2410311698914,169.88512,672,7392,9.892176,39.117622,0.05205827,554.9929,30.88599,9.999998,[-1.99  -0.061 -1.539  0.157 -4.047],209.00275,109.313446,143748,,0.00473257,100.07478,1.11199,-2.6301355,703395.6,4.530971,2.1847036,9.999998,32.15812
True,-1,209.9301580693671,349.8653,22.0,0.1888659,0.094245024,0.017169628,0.1277985,225.94394,11,1114.0392050743103,89.94392,673,7403,1.0244473,119.98624,0.65853524,95.1779,69.138725,10.0,[-2.012 -0.065 -1.56   0.166 -4.049],209.93016,80.73386,143990,,0.059866842,259.9214,10.737497,-2.625706,19326.162,1.0366952,10.64664,10.0,1.4057834
True,-1,217.18486882617373,359.8945,22.727272727272727,0.15107898,0.09671516,0.013734453,0.12228989,229.83458,11,1115.9954476356506,89.943954,674,7414,1.0452255,127.24092,0.8840521,93.96272,71.6017,9.999998,[-2.017 -0.065 -1.564  0.167 -4.045],217.18488,84.28502,144240,,0.08036838,269.95056,10.524045,-2.6267352,15951.591,1.0638667,10.782551,9.999998,1.3451887
True,-1,214.45539286473237,319.81036,22.454545454545453,0.96550983,0.1200247,0.08777362,0.32435718,275.5231,11,1117.281790971756,149.91516,675,7425,1.6230012,64.54023,0.18046778,125.06996,48.098095,10.0,[-2.016 -0.064 -1.567  0.165 -4.046],214.45538,96.3576,144487,,0.016406164,169.8952,6.7775674,-2.6267006,48533.39,1.3202717,7.1670833,10.0,3.567929
True,-1,217.19916868956204,279.929,22.727272727272727,0.331642,0.09879401,0.030149274,0.17097309,231.382,11,1119.802345275879,89.93592,676,7436,1.0905644,127.26325,0.5966245,123.43197,51.535404,9.999998,[-2.018 -0.068 -1.562  0.172 -4.046],217.19917,113.828545,144737,,0.05423859,189.99307,10.08652,-2.623989,14852.808,1.0867343,10.062843,9.999998,1.8807039
True,-1,180.8496017101906,209.94057,19.09090909090909,1.0625143,0.12503533,0.096592225,0.39096123,246.50888,11,1121.5464437007904,159.92111,677,7447,1.6838639,20.928492,0.45498544,145.90862,14.439434,9.999999,[-2.017 -0.072 -1.562  0.174 -4.043],180.84961,103.32394,144947,,0.041362315,50.019455,6.5325947,-2.6242743,54399.496,1.3753885,6.888837,9.999999,4.3005733
True,-1,211.72496712491576,329.9364,22.181818181818183,0.6728326,0.120992966,0.0611666,0.29143837,290.5874,11,1123.946671962738,159.9134,678,7458,1.2084867,51.81156,0.554443,156.65044,56.697884,9.999999,[-2.007 -0.063 -1.559  0.17  -4.043],211.72496,89.88787,145191,,0.05040391,170.023,9.102293,-2.6243916,60392.164,1.3309227,8.760968,9.999999,3.205822
True,-1,181.73852948613268,269.92722,19.181818181818183,0.75793433,0.12835692,0.068903126,0.27253437,267.0207,11,1126.023027896881,89.95015,679,7469,1.4367187,91.78838,0.457066,147.54437,42.58909,9.99999,[-2.002 -0.06  -1.556  0.165 -4.043],181.73853,82.06131,145402,,0.041551456,179.97707,7.6563354,-2.6252513,32315.963,1.4119259,8.539287,9.99999,2.997878
True,-1,221.7522978086845,459.91367,23.181818181818183,0.750048,0.13890587,0.068186186,0.26498184,324.28452,11,1128.03413438797,149.93558,680,7480,1.3062098,71.81672,0.4296618,130.18158,83.20339,9.999998,[-1.992 -0.056 -1.553  0.165 -4.044],221.7523,51.917923,145657,,0.039060164,309.9781,8.421311,-2.627801,65196.863,1.5279645,8.8640785,9.999998,2.9148002
True,-1,229.00726758869084,369.86804,23.90909090909091,2.140667,0.15270196,0.19460608,0.7519449,474.23102,11,1130.0008277893066,159.96217,681,7491,2.52479,69.0451,0.28844425,257.20654,61.549175,9.999998,[-1.98  -0.061 -1.538  0.168 -4.047],229.00726,92.42445,145920,,0.026222205,209.90587,4.3567977,-2.6287823,339316.84,1.6797217,4.191849,9.999998,8.271394
True,-1,187.1789821510234,269.82077,19.727272727272727,3.0090842,0.20198768,0.27355307,1.0018888,422.70728,11,1131.983021736145,79.95314,682,7502,4.2603908,107.22583,0.041022807,217.04749,60.13329,10.0,[-1.97  -0.053 -1.531  0.165 -4.048],187.17897,87.54106,146137,,0.0037293462,189.86763,2.5819228,-2.6268034,152579.95,2.2218642,3.881241,10.0,11.020776
True,-1,192.65884614914202,349.8918,20.272727272727273,1.3549957,0.12914516,0.12318143,0.3854092,299.81216,11,1133.7403242588043,69.96099,683,7513,2.0722651,122.69785,0.23600619,113.81525,89.952446,10.0,[-1.965 -0.041 -1.532  0.16  -4.046],192.65884,63.45273,146360,,0.02145511,279.93082,5.308201,-2.6274416,112222.68,1.4205966,5.759839,10.0,4.239501
True,-1,218.09666109639275,489.81317,22.818181818181817,0.7752255,0.13932775,0.07047505,0.2906534,347.33755,11,1135.4912588596344,79.95441,684,7524,1.529713,138.14226,0.5139425,123.6279,103.69821,9.999999,[-1.974 -0.045 -1.539  0.158 -4.046],218.09668,37.22116,146611,,0.046722043,409.85876,7.1908913,-2.6254878,55732.574,1.532605,8.7589655,9.999999,3.1971874
True,-1,239.90757071761865,509.95807,25.0,0.17767102,0.0947679,0.01615191,0.11845829,251.20102,11,1137.3267230987549,89.93083,685,7535,1.0308484,149.97675,0.7804683,60.003983,115.12904,9.999999,[-1.973 -0.037 -1.541  0.154 -4.044],239.90756,51.593063,146886,,0.07095166,420.02722,10.670822,-2.6229527,29618.457,1.0424469,10.6894865,9.999999,1.3030412
True,-1,198.09848588722062,269.81412,20.818181818181817,2.8151863,0.16594578,0.25592604,0.939744,389.92624,11,1138.3438532352448,79.95001,686,7546,3.2686815,118.14847,0.113534376,209.79034,60.853165,9.999999,[-1.975 -0.035 -1.544  0.152 -4.042],198.0985,98.46301,147115,,0.010321307,189.8641,3.3652713,-2.6226723,252219.16,1.8254037,3.2559185,9.999999,10.337184
True,-1,209.0020415841084,369.86377,21.90909090909091,0.50330883,0.099215366,0.04575535,0.23043273,253.83513,11,1140.3478043079376,79.95391,687,7557,1.0973653,129.04813,0.5982325,110.759155,69.18401,9.999997,[-1.977 -0.047 -1.534  0.158 -4.042],209.00204,72.42079,147356,,0.054384775,289.90985,10.02401,-2.6214683,48219.168,1.0913689,9.070821,9.999997,2.53476
True,-1,188.09999397359098,279.9162,19.818181818181817,7.9672904,0.43664268,0.72429913,2.1621456,842.49396,11,1141.9670896530151,79.94893,688,7568,11.547715,108.15107,0.08355117,491.23666,61.01038,9.999995,[-1.977 -0.052 -1.531  0.162 -4.04 ],188.09999,84.7341,147574,,0.007595561,199.96727,0.95256937,-2.6221662,1396380.0,4.8030696,2.9320912,9.999995,23.783602
True,-1,214.47223514318765,279.9253,22.454545454545453,0.7547005,0.12793237,0.06860914,0.27586266,297.76584,11,1144.1764810085297,149.94212,689,7579,1.6520514,64.53012,0.29213527,164.90309,43.972813,9.999997,[-1.976 -0.055 -1.533  0.154 -4.041],214.47223,111.10297,147821,,0.026557753,129.98317,6.658388,-2.6244776,55437.133,1.407256,8.542964,9.999997,3.0344892
True,-1,226.27195915997288,419.9208,23.636363636363637,0.08496465,0.09186595,0.007724059,0.10086489,231.03613,11,1146.3186249732971,89.943405,690,7590,1.0090823,136.32855,0.79922026,75.2675,85.29868,10.0,[-1.972 -0.047 -1.534  0.151 -4.043],226.27196,71.20595,148081,,0.07265639,329.97742,10.900993,-2.6274495,18765.506,1.0105253,10.922783,10.0,1.1095138
True,-1,196.2654711386477,259.9342,20.636363636363637,0.4229294,0.10286638,0.03844813,0.19439802,231.04214,11,1148.0411384105682,159.93051,691,7601,1.2300938,36.334957,0.5307594,124.583275,31.402342,9.999997,[-1.971 -0.048 -1.533  0.152 -4.046],196.26547,100.278404,148308,,0.048250854,100.00369,8.942408,-2.6292448,40033.35,1.1315302,9.651642,9.999997,2.1383781
True,-1,216.26047519125984,329.91425,22.636363636363637,0.39965257,0.1041511,0.036332056,0.16897982,241.80652,11,1149.744535446167,159.9358,692,7612,1.1515206,56.324673,0.55086154,111.07323,46.939358,9.999996,[-1.976 -0.05  -1.533  0.151 -4.048],216.26048,94.43159,148557,,0.05007832,169.97844,9.552587,-2.6263769,40011.02,1.1456622,9.806641,9.999996,1.858778
True,-1,184.47817388954087,359.9334,19.454545454545453,7.4211607,0.2476357,0.674651,2.3804252,564.54517,11,1151.2679870128632,89.93613,693,7623,8.997464,94.542046,0.035246212,165.85867,68.00449,9.999999,[-1.973 -0.048 -1.532  0.148 -4.045],184.47818,51.563965,148771,,0.003204201,269.99728,1.2225667,-2.6291509,943218.44,2.7239926,1.3060741,9.999999,26.184677
True,-1,251.73037376004012,469.85052,26.181818181818183,1.2742792,0.1340692,0.11584357,0.4707693,346.81247,11,1153.3883023262024,99.93672,694,7634,1.5043724,151.79366,0.63041383,134.00508,102.57491,9.999999,[-1.976 -0.054 -1.528  0.163 -4.048],251.73038,78.22658,149059,,0.05731035,369.91382,7.3120193,-2.626345,51098.758,1.4747611,6.2979627,9.999999,5.178462
True,-1,197.20217999310398,259.91504,20.727272727272727,1.0252823,0.11002577,0.09320748,0.34841582,230.7907,11,1155.463984489441,169.93849,695,7645,1.4891994,27.263689,0.29145968,113.663666,33.58009,9.999996,[-1.98  -0.047 -1.534  0.157 -4.045],197.2022,101.222206,149287,,0.026496336,89.97655,7.3865194,-2.6283224,47585.64,1.2102834,6.4040976,9.999996,3.832574
True,-1,229.9129947068365,419.89575,24.0,7.845993,0.2787547,0.7132721,2.5266232,1150.4974,11,1157.0731513500214,79.95192,696,7656,11.159933,149.96107,0.037127044,632.5072,91.24366,10.0,[-1.979 -0.045 -1.532  0.159 -4.047],229.913,74.85622,149551,,0.003375186,339.94385,0.985669,-2.6314352,8099209.5,3.0663016,1.4574635,10.0,27.792856
True,-1,157.2059218276909,209.94789,16.727272727272727,4.2757325,0.26807937,0.38870296,1.305107,368.59845,11,1159.1703119277954,89.936584,697,7667,5.524407,67.26934,0.07963851,186.37526,40.920288,9.999998,[-1.984 -0.031 -1.544  0.142 -4.05 ],157.20592,79.677536,149735,,0.0072398647,120.01131,1.991164,-2.6293054,116687.35,2.9488726,3.5456765,9.999998,14.356176
True,-1,178.10820800237153,269.88696,18.818181818181817,0.62471306,0.12205768,0.0567921,0.24663584,239.31606,11,1161.2430818080902,99.92555,698,7678,1.3498813,78.182655,0.6028826,123.52394,47.82151,9.999998,[-1.987 -0.041 -1.541  0.157 -4.048],178.1082,78.445854,149942,,0.054807514,169.96141,8.148865,-2.6303992,26153.865,1.3426343,9.042379,9.999998,2.712994
True,-1,193.5691228382411,339.93497,20.363636363636363,0.5300523,0.119352095,0.048186578,0.21636266,266.44788,11,1163.0219142436981,79.954315,699,7689,1.3888924,113.614815,0.7124429,118.509995,61.38159,9.999999,[-1.988 -0.048 -1.536  0.16  -4.049],193.56914,68.03982,150166,,0.06476754,259.98065,7.91998,-2.6322014,38841.293,1.312873,9.458283,9.999999,2.3799891
True,-1,204.48661167477403,349.8855,21.454545454545453,1.2415086,0.12976521,0.11286442,0.3905016,331.84476,11,1164.6368598937988,159.9164,700,7700,1.9504856,44.570217,0.28202692,151.39903,57.41234,10.0,[-1.985 -0.057 -1.53   0.165 -4.051],204.48662,75.28284,150402,,0.025638811,189.9691,5.6396213,-2.6362584,93875.445,1.4274173,6.262524,10.0,4.2955174
True,-1,199.90949837964646,279.85553,21.0,3.2548156,0.22676772,0.29589236,0.96567124,541.507,11,1166.6232974529266,69.9652,701,7711,4.643868,129.9443,0.045072466,318.80554,51.491894,9.999984,[-1.982 -0.051 -1.532  0.156 -4.055],199.90948,96.56602,150633,,0.004097497,209.89032,2.368715,-2.6379135,363414.84,2.4944448,4.0702,9.999984,10.622383
