OptimizationReturnMean,LearnableVariance,TimestepsSoFar,StdIW,OptimizationReturnMin,ReturnMeanIW,EpLenMean,ReturnStepMax,InitialReturnStd,EpThisIter,Bound,MeanIWNorm,J_sample_variance,ReturnStepMaxmin,ESSClassic,OptimizationReturnMax,MeanIW,InitialReturnMin,MaxIWNorm,Iteration,MinIWNorm,InitialBound,InitialReturnMean,InitialReturnMax,MaxIW,TimeElapsed,ESSRenyi,EpisodesSoFar,VarianceInit,Weights,MeanEntropy,EpRewMean,MinIW,EmpiricalD2,StdIWNorm
234.6438,True,1484840,0.2857971,,1166.4106,110.45454545454545,10.0,209.21368,11,575.38794,0.09793511,996521.94,10.0,10.276719,690.16296,1.0772862,859.7506,0.1506877,1213,0.062569804,522.051,1094.3944,1549.9136,1.6575646,4470.11518573761,10.3156805,13343,-1,[-0.889  1.324 -1.285 -2.406 -2.74 ],-1.3189083,1094.3944011288716,0.6882678,1.0663378,0.025981555
178.2715,True,1486015,0.16726182,,1140.4141,106.81818181818181,9.999999,170.77698,11,641.1428,0.09702938,1020419.0,9.999999,10.736331,450.17407,1.0673232,879.74634,0.1256187,1214,0.07258631,566.9122,1058.0177,1329.9204,1.3818057,4474.277540206909,10.643132,13354,-1,[-0.888  1.324 -1.288 -2.412 -2.738],-1.3272716,1058.0178235084522,0.7984494,1.0335304,0.01520562
325.5963,True,1487264,1.6213113,,2123.1816,113.54545454545455,10.0,275.2169,11,1170.5444,0.15210985,3815987.8,10.0,5.673235,760.2406,1.6732082,799.68066,0.45836732,1215,0.041240025,549.23785,1125.277,1559.9213,5.0420403,4479.444726705551,4.0219955,13365,-1,[-0.887  1.321 -1.285 -2.414 -2.746],-1.2977287,1125.276956488774,0.45364028,2.7349608,0.14739193
245.54515,True,1488524,0.57619226,,1462.4799,114.54545454545455,10.0,395.88412,11,533.5954,0.1073984,2041799.2,10.0,8.886175,1440.1635,1.1813824,889.7523,0.22302134,1216,0.054050796,274.9192,1135.2975,2329.9158,2.4532347,4484.081920862198,9.437312,13376,-1,[-0.884  1.324 -1.287 -2.393 -2.717],-1.3098722,1135.297481783957,0.5945587,1.1655861,0.052381113
374.58362,True,1490047,0.78248256,,1840.1216,138.45454545454547,10.0,301.50308,11,874.4204,0.11341626,2476701.0,10.0,7.894467,1050.034,1.2475789,999.86536,0.26477924,1217,0.020922044,617.47345,1374.4491,2049.8994,2.9125714,4488.686633825302,6.7588205,13387,-1,[-0.881  1.323 -1.289 -2.397 -2.729],-1.3069416,1374.4490250708602,0.23014247,1.6275029,0.07113479
366.49866,True,1491418,0.23195842,,1426.793,124.63636363636364,10.0,299.6126,11,753.10425,0.10302537,1235269.9,10.0,10.557702,850.1896,1.133279,869.72034,0.14560388,1218,0.08027794,601.10016,1236.219,1719.9099,1.6016426,4493.384478092194,9.776517,13398,-1,[-0.884  1.32  -1.288 -2.396 -2.726],-1.3132899,1236.2190083818452,0.88305736,1.1251451,0.02108713
339.2155,True,1492737,0.050250098,,1213.2229,119.9090909090909,10.0,363.61447,11,514.2868,0.09294936,978841.94,10.0,10.973494,1040.2054,1.0224429,849.70557,0.098870575,1219,0.08453982,491.02527,1188.921,1889.911,1.0875763,4499.018352508545,10.967283,13409,-1,[-0.886  1.326 -1.292 -2.389 -2.732],-1.3100587,1188.9210605946996,0.929938,1.0029831,0.00456819
344.66977,True,1494073,0.33436188,,1312.5299,121.45454545454545,10.0,218.27928,11,728.65955,0.10040305,1082969.9,10.0,10.076446,680.1742,1.1044334,859.7457,0.16442116,1220,0.059449263,635.7624,1204.4155,1539.9199,1.8086327,4503.595873117447,10.4340925,13420,-1,[-0.887  1.327 -1.292 -2.39  -2.729],-1.2999704,1204.4155225870481,0.65394187,1.0542364,0.030396536
225.5985,True,1495289,0.5605451,,1373.5203,110.54545454545455,10.0,272.77597,11,618.388,0.11175201,1433814.1,10.0,9.106458,940.2472,1.229272,869.67346,0.22538641,1221,0.041746043,426.9145,1095.2719,1809.9207,2.4792504,4507.737228155136,8.617163,13431,-1,[-0.886  1.323 -1.295 -2.393 -2.719],-1.314514,1095.2719750068984,0.45920646,1.2765223,0.05095865
212.93901,True,1496480,0.33309186,,1174.4674,108.27272727272727,10.0,136.65578,11,671.96106,0.09947248,997266.8,10.0,10.067089,430.2787,1.0941974,859.63,0.1490147,1222,0.03476852,596.2388,1072.569,1289.9087,1.6391616,4511.286411762238,9.88385,13442,-1,[-0.89   1.326 -1.296 -2.388 -2.733],-1.3147573,1072.569005018637,0.38245374,1.1129266,0.03028108
397.38193,True,1497830,4.7443647,,3397.0762,122.72727272727273,10.0,376.31146,11,1552.5387,0.2401436,10592943.0,10.0,2.6030974,1330.1863,2.6415794,819.73456,1.5277357,1223,0.000575657,423.2057,1217.1165,2149.921,16.805092,4515.833126306534,2.0377986,13453,-1,[-0.89   1.323 -1.295 -2.391 -2.734],-1.3170207,1217.1164804213495,0.006332227,5.3979816,0.43130592
274.64493,True,1499133,2.9868155,,2211.651,118.45454545454545,10.0,371.23175,11,1045.0088,0.19111861,4424006.5,10.0,3.6442125,1370.1582,2.1023047,899.75977,0.92615825,1224,0.023305314,336.182,1174.4047,2269.918,10.18774,4520.184520721436,5.678535,13464,-1,[-0.891  1.337 -1.295 -2.38  -2.736],-1.3094952,1174.4046842222117,0.25635844,1.9371194,0.27152866
625.6119,True,1500778,0.5399485,,1840.2993,149.54545454545453,10.0,620.6197,11,701.3795,0.111794166,2129904.5,10.0,9.222086,1870.2219,1.2297359,859.695,0.18833928,1225,0.021583654,477.21826,1485.3069,2729.917,2.071732,4526.275016307831,8.617948,13475,-1,[-0.879  1.322 -1.293 -2.391 -2.728],-1.2927822,1485.3068427950975,0.23742019,1.2764059,0.049086228
545.622,True,1502357,0.40524086,,1726.6932,143.54545454545453,10.0,292.3598,11,970.7658,0.108912155,1391070.0,10.0,9.870638,1030.2063,1.1980336,879.71985,0.18042342,1226,0.044322327,720.0548,1425.3418,1909.9261,1.9846575,4530.960206031799,9.575561,13486,-1,[-0.881  1.321 -1.294 -2.397 -2.712],-1.3139029,1425.3418089156485,0.48754558,1.1487578,0.03684008
311.92737,True,1503668,0.12572789,,1236.0236,119.18181818181819,10.0,530.0138,11,190.16626,0.09509878,1221102.0,10.0,10.843365,1920.1897,1.0460865,869.71454,0.11390102,1227,0.07445179,151.40149,1181.642,2789.9043,1.2529112,4535.333806037903,10.673946,13497,-1,[-0.883  1.325 -1.295 -2.394 -2.733],-1.3103019,1181.6419197163793,0.81896967,1.0305467,0.011429808
321.85886,True,1505155,0.17317154,,1407.21,135.1818181818182,10.0,325.7523,11,591.9158,0.09536939,1387678.0,10.0,10.708213,1160.0629,1.0490632,1019.8561,0.12357925,1228,0.069214635,536.72656,1341.715,2179.919,1.3593717,4539.400466680527,10.723666,13508,-1,[-0.881  1.321 -1.294 -2.394 -2.729],-1.3065183,1341.7149285248158,0.76136094,1.0257686,0.015742866
241.95827,True,1506422,0.22426926,,1211.7579,115.18181818181819,10.0,251.7808,11,490.91956,0.09569745,1078683.8,10.0,10.522396,990.1975,1.0526719,899.7234,0.11972271,1229,0.060847104,443.7821,1141.6818,1889.9209,1.3169497,4543.5546905994415,10.311046,13519,-1,[-0.885  1.326 -1.297 -2.398 -2.725],-1.3053633,1141.6816613317988,0.66931814,1.0668172,0.020388115
203.80548,True,1507581,1.2098312,,1499.1024,105.36363636363636,9.999999,148.3891,11,770.6164,0.12575677,1640942.5,9.999999,6.232669,600.2477,1.3833245,839.66846,0.3595505,1230,0.01947597,511.74976,1043.4739,1439.9161,3.9550555,4547.3466918468475,5.8603454,13530,-1,[-0.884  1.327 -1.298 -2.399 -2.724],-1.3013783,1043.4739142187927,0.21423566,1.8770225,0.10998465
146.4726,True,1508710,83.787926,,30603.416,102.63636363636364,10.0,141.23358,11,18074.227,2.4386203,1162008200.0,10.0,1.022648,500.20776,26.824823,869.71484,26.52542,1231,6.787725e-05,510.31006,1016.18744,1369.9226,291.7796,4551.852246999741,0.017932354,13541,-1,[-0.89   1.329 -1.297 -2.393 -2.72 ],-1.2975909,1016.1874373767696,0.0007466497,613.41644,7.617085
346.53543,True,1510026,0.3117479,,1307.9116,119.63636363636364,10.0,301.96655,11,625.33356,0.10028139,1093169.6,10.0,10.186416,930.24927,1.1030952,839.67456,0.1483406,1232,0.05683001,532.62225,1186.2101,1769.9238,1.6317465,4556.595953941345,10.085463,13552,-1,[-0.884  1.346 -1.298 -2.386 -2.717],-1.2907095,1186.2099730816417,0.6251301,1.0906788,0.028340722
253.71274,True,1511427,0.93454206,,1773.9125,127.36363636363636,10.0,256.08185,11,849.6164,0.12016101,2312439.2,10.0,7.3338118,880.103,1.3217711,1009.81226,0.2620049,1233,0.017227827,565.62756,1263.5249,1889.9153,2.8820539,4561.02033162117,6.271244,13563,-1,[-0.882  1.347 -1.298 -2.386 -2.71 ],-1.2845318,1263.5249678957246,0.18950608,1.754038,0.084958375
448.31583,True,1512899,0.10959669,,1401.6012,133.8181818181818,10.0,330.59378,11,724.6574,0.095144674,1083323.9,10.0,10.880683,930.19745,1.0465913,879.7342,0.114307925,1234,0.08005665,659.6885,1328.0499,1809.9316,1.2573872,4566.125782966614,10.722854,13574,-1,[-0.901  1.371 -1.296 -2.392 -2.703],-1.2787653,1328.0499843560394,0.88062316,1.0258464,0.0099633355
405.61227,True,1514324,0.5038081,,1439.3246,129.54545454545453,10.0,387.61768,11,508.42035,0.10143098,1345715.4,10.0,9.137018,1450.2213,1.1157407,879.69885,0.21104334,1235,0.047714084,424.93115,1285.311,2329.9202,2.3214767,4570.566574335098,9.39644,13585,-1,[-0.903  1.373 -1.296 -2.39  -2.698],-1.2764328,1285.311143050038,0.5248549,1.1706562,0.045800734
482.89053,True,1515812,0.6892683,,1885.2458,135.27272727272728,10.0,495.68927,11,670.416,0.120314434,2793696.5,10.0,8.65296,1810.2068,1.3234588,859.70905,0.21044677,1236,0.036701985,356.6679,1342.5996,2669.9158,2.3149145,4575.723167181015,7.2452855,13596,-1,[-0.903  1.377 -1.297 -2.389 -2.695],-1.2876419,1342.5995916604786,0.40372184,1.5182287,0.062660754
213.72487,True,1517070,2.472669,,1897.4785,114.36363636363636,10.0,245.81049,11,753.2566,0.15512602,2941103.5,10.0,3.54862,910.1483,1.7063862,919.76086,0.7688323,1237,0.014075856,457.74713,1133.4857,1829.9092,8.457155,4579.433110237122,3.8364527,13607,-1,[-0.903  1.369 -1.302 -2.389 -2.707],-1.2815416,1133.485731917549,0.1548344,2.867232,0.22478808
269.17245,True,1518389,0.12019668,,1275.9819,119.9090909090909,10.0,163.14828,11,741.1826,0.09833364,1118724.2,10.0,10.86583,500.0963,1.08167,919.80347,0.117068514,1238,0.082975484,664.6432,1188.976,1419.8998,1.2877536,4584.511055469513,10.573651,13618,-1,[-0.903  1.359 -1.3   -2.395 -2.7  ],-1.2868043,1188.9758889022653,0.91273034,1.0403218,0.010926971
508.31427,True,1519938,1.5601918,,2405.5144,140.8181818181818,10.0,393.8444,11,1186.1683,0.15560593,4786538.0,10.0,6.0081644,1320.1698,1.711665,889.75305,0.46336353,1239,0.016035397,581.99945,1398.0675,2209.9229,5.0969987,4589.819438457489,4.9271026,13629,-1,[-0.899  1.354 -1.299 -2.398 -2.706],-1.2597002,1398.0673809310176,0.17638935,2.2325494,0.14183563
255.59222,True,1521176,6.20294,,2992.9043,112.54545454545455,10.0,214.93973,11,1012.68616,0.21604271,13343451.0,10.0,1.4079319,760.2221,2.3764696,859.6927,1.9920722,1240,0.0045183366,517.09174,1115.285,1619.9148,21.912794,4595.157378435135,1.0038054,13640,-1,[-0.895  1.34  -1.29  -2.375 -2.679],-1.2671982,1115.284932315473,0.0497017,10.958299,0.5639036
272.82108,True,1522510,5.418764,,4351.4473,121.27272727272727,10.0,197.16899,11,2512.847,0.294155,16740051.0,10.0,2.891277,530.13684,3.2357047,929.77454,1.688537,1241,0.013291138,663.48773,1202.5956,1459.9114,18.573906,4599.964229822159,0.9457353,13651,-1,[-0.905  1.339 -1.283 -2.379 -2.686],-1.2861764,1202.5956191502348,0.14620252,11.631162,0.49261492
389.2993,True,1523884,0.7441952,,1528.3131,124.9090909090909,10.0,268.3341,11,800.367,0.11775537,1478838.9,10.0,8.270143,850.26324,1.2953091,849.6591,0.26394427,1242,0.045654558,611.2206,1238.9585,1699.9224,2.9033868,4604.1428282260895,8.179957,13662,-1,[-0.889  1.328 -1.288 -2.408 -2.705],-1.2787043,1238.9583631961887,0.5022001,1.3447503,0.06765412
210.05922,True,1525127,3.9046762,,2321.0813,113.0,10.0,213.84055,11,1251.6466,0.20978731,4937331.5,10.0,2.8475037,600.1179,2.30766,909.79407,1.2764661,1243,0.006868223,562.28143,1119.8533,1509.912,14.041127,4608.893965244293,2.9901018,13673,-1,[-0.886  1.329 -1.288 -2.408 -2.698],-1.2826672,1119.853259571716,0.07555045,3.6788046,0.35497054
425.56213,True,1526574,0.15164186,,1419.1431,131.54545454545453,10.0,383.66476,11,646.31744,0.10059776,1217195.8,10.0,10.797234,1160.1672,1.1065751,879.74695,0.123704925,1244,0.07881302,552.0209,1305.3091,2039.9142,1.3607541,4614.098647117615,10.450859,13684,-1,[-0.88   1.311 -1.292 -2.43  -2.702],-1.2830777,1305.3090684539434,0.8669432,1.0525451,0.013785625
370.99103,True,1528016,4.24866,,3765.4797,131.0909090909091,10.0,334.71384,11,2038.1522,0.21292391,17610850.0,10.0,2.5637677,1080.1195,2.3421628,929.79553,1.3695756,1245,0.0059636296,558.5763,1300.7866,2009.915,15.065331,4618.813506126404,2.030941,13695,-1,[-0.882  1.315 -1.291 -2.426 -2.702],-1.3076946,1300.7865670893561,0.065599926,5.4162083,0.38624188
171.84335,True,1529261,15.688661,,7670.512,113.18181818181819,10.0,175.63358,11,4268.7705,0.5045272,91331860.0,10.0,1.2234056,470.07483,5.549799,949.83716,5.0092144,1246,0.0011438376,597.3433,1121.6805,1419.912,55.101357,4624.002395868301,0.26134333,13706,-1,[-0.877  1.321 -1.291 -2.425 -2.727],-1.278621,1121.680498077291,0.012582214,42.090225,1.426242
283.72595,True,1530563,0.21537286,,1240.6254,118.36363636363636,10.0,316.00653,11,554.49194,0.09652415,1109830.8,10.0,10.565286,930.1753,1.0617657,889.7512,0.14263095,1247,0.07122279,501.42493,1173.4772,1819.9265,1.5689404,4628.071288347244,10.553143,13717,-1,[-0.86   1.314 -1.287 -2.426 -2.698],-1.2755084,1173.4771867930049,0.78345066,1.0423435,0.019579353
435.59082,True,1532054,0.3201606,,1433.8569,135.54545454545453,10.0,381.85175,11,644.17444,0.09718338,1296174.0,10.0,10.094571,1130.1637,1.069017,909.7445,0.13322917,1248,0.05427857,592.04944,1345.3354,2039.9082,1.4655209,4632.913267374039,10.009387,13728,-1,[-0.858  1.31  -1.286 -2.428 -2.694],-1.2733768,1345.3353321592685,0.59706426,1.0989684,0.029105507
327.3631,True,1533437,0.395272,,1509.7954,125.72727272727273,10.0,224.5056,11,860.27625,0.113227606,1531891.4,10.0,9.993487,770.12335,1.2455035,919.79095,0.19363078,1249,0.06686366,623.1119,1247.154,1689.9143,2.1299386,4637.540066957474,10.15399,13739,-1,[-0.861  1.313 -1.282 -2.425 -2.692],-1.2823011,1247.1540305990686,0.7355003,1.083318,0.035933815
150.0766,True,1534526,1.1928855,,1327.7349,99.0,9.999999,183.42761,11,664.31354,0.13240045,1625748.9,9.999999,6.583428,590.2169,1.4564049,829.7062,0.40588784,1250,0.036621332,455.44147,979.7828,1419.9231,4.464766,4641.237971067429,6.871349,13750,-1,[-0.865  1.32  -1.284 -2.421 -2.701],-1.2800282,979.7827777091697,0.40283462,1.6008502,0.10844414
427.40598,True,1535964,13.051947,,5289.6255,130.72727272727272,10.0,478.0868,11,2826.96,0.47339356,24082838.0,10.0,1.5105065,1740.1887,5.2073293,869.7317,4.2155623,1251,0.0024272196,333.36072,1297.1377,2609.9204,46.371185,4646.26828122139,1.6847479,13761,-1,[-0.873  1.327 -1.287 -2.415 -2.699],-1.2811935,1297.1376689061262,0.026699414,6.5291667,1.1865407
228.25986,True,1537282,0.57908154,,1543.7826,119.81818181818181,10.0,216.39235,11,793.6997,0.11784673,1788386.9,10.0,9.17008,730.1102,1.2963141,959.8047,0.21498494,1252,0.043521035,564.02216,1188.0646,1689.9149,2.3648343,4651.087933063507,7.6138177,13772,-1,[-0.855  1.303 -1.287 -2.437 -2.7  ],-1.2822698,1188.0645785173756,0.47873136,1.4447417,0.052643776
496.4455,True,1538807,0.17401901,,1423.9027,138.63636363636363,10.0,537.23016,11,531.15717,0.09606795,1251778.9,10.0,10.709583,1510.1328,1.0567474,879.77484,0.12161505,1253,0.0707179,493.68854,1376.2203,2389.9077,1.3377656,4655.518315076828,10.749745,13783,-1,[-0.852  1.305 -1.287 -2.436 -2.701],-1.2874289,1376.2203389144797,0.7778969,1.02328,0.015819909
254.6254,True,1540077,0.090740785,,1251.129,115.45454545454545,10.0,349.71426,11,420.94525,0.09907318,1191410.8,10.0,10.924263,1320.1385,1.0898049,889.7687,0.11777128,1254,0.09116416,328.33185,1144.394,2209.9072,1.2954841,4660.655920982361,10.6289625,13794,-1,[-0.852  1.303 -1.288 -2.438 -2.706],-1.2927111,1144.3940894363964,1.0028057,1.0349082,0.008249163
341.005,True,1541486,2.5555243,,2868.111,128.0909090909091,10.0,347.7931,11,1732.434,0.18289733,10853671.0,10.0,4.2089696,980.13965,2.0118706,929.78174,0.83086985,1255,0.026378714,565.5015,1270.7866,1909.9214,9.139568,4665.964218854904,4.242409,13805,-1,[-0.852  1.302 -1.285 -2.444 -2.712],-1.2472682,1270.786732614852,0.29016584,2.5928664,0.2323204
259.22116,True,1542706,0.35852063,,1188.3739,110.9090909090909,10.0,188.60345,11,615.90405,0.09677832,948064.1,10.0,9.8794775,610.1826,1.0645615,839.71924,0.14476717,1256,0.030537741,563.5287,1098.9403,1449.9019,1.5924387,4669.838752508163,9.621952,13816,-1,[-0.854  1.299 -1.289 -2.44  -2.666],-1.2469485,1098.9404283617303,0.33591515,1.1432191,0.03259279
224.63657,True,1543910,21.390718,,8707.301,109.45454545454545,10.0,203.26521,11,4984.839,0.80934864,69202750.0,10.0,1.6241196,770.1665,8.902835,859.7606,6.736894,1257,0.009397496,482.50677,1084.3972,1629.9271,74.105835,4673.859398841858,0.28758562,13827,-1,[-0.856  1.299 -1.292 -2.442 -2.666],-1.1841885,1084.3971655603816,0.10337245,38.249477,1.9446106
268.24142,True,1545239,0.2006123,,1257.1792,120.81818181818181,10.0,279.05063,11,586.511,0.09693266,1150148.5,10.0,10.623924,850.1076,1.0662593,929.8133,0.12541904,1258,0.06260694,540.7753,1198.0547,1779.9209,1.3796093,4678.46451997757,10.565189,13838,-1,[-0.874  1.308 -1.307 -2.471 -2.603],-1.1767771,1198.0547028863084,0.6886763,1.041155,0.018237483
317.31973,True,1546633,0.62322766,,1614.3245,126.72727272727273,10.0,271.6198,11,861.0131,0.120073795,1805558.2,10.0,8.996893,970.0764,1.3208117,939.84314,0.27055135,1259,0.066314,551.8784,1257.163,1909.9196,2.9760647,4681.969633817673,9.6421175,13849,-1,[-0.877  1.312 -1.31  -2.467 -2.596],-1.1755334,1257.1628838973716,0.729454,1.1408283,0.056657065
337.44894,True,1547972,0.7763369,,1706.0933,121.72727272727273,10.0,228.04736,11,947.0832,0.13319479,1906920.0,10.0,8.588627,730.2276,1.4651427,869.69293,0.28134423,1260,0.048123203,616.33203,1207.1418,1599.9205,3.0947866,4686.530090808868,6.66489,13860,-1,[-0.872  1.302 -1.31  -2.477 -2.594],-1.1679724,1207.141865001238,0.5293552,1.6504399,0.07057608
310.9801,True,1549315,1.8735174,,2567.0752,122.0909090909091,10.0,256.42484,11,1660.1923,0.20399113,5155425.0,10.0,6.4815693,650.0997,2.2439024,899.8051,0.6024627,1261,0.0432734,638.4449,1210.7852,1549.9048,6.6270895,4691.193649530411,4.381258,13871,-1,[-0.87   1.307 -1.311 -2.471 -2.587],-1.1564182,1210.785268128967,0.4760074,2.5106945,0.17031977
236.4289,True,1550565,1.1780748,,1614.063,113.63636363636364,10.0,199.54474,11,896.873,0.12178276,1976550.0,10.0,6.202871,630.11127,1.3396103,889.8057,0.42161557,1262,0.019826816,564.9681,1126.2345,1519.917,4.637771,4695.341143846512,6.7369385,13882,-1,[-0.872  1.298 -1.309 -2.476 -2.575],-1.1536717,1126.2345738764016,0.21809497,1.6327891,0.10709772
422.83173,True,1551954,0.14427036,,1296.1516,126.27272727272727,10.0,388.67868,11,511.8913,0.09348512,978859.0,10.0,10.78767,1270.155,1.0283364,829.75604,0.12659088,1263,0.07655721,477.14435,1252.5878,2099.9111,1.3924997,4700.5657386779785,10.754063,13893,-1,[-0.871  1.306 -1.31  -2.464 -2.573],-1.1509963,1252.5877852298645,0.8421293,1.0228692,0.013115485
293.78824,True,1553245,0.8840887,,1390.2509,117.36363636363636,10.0,330.8978,11,528.7832,0.09874081,1357889.2,10.0,6.616378,1090.2135,1.0861489,869.6957,0.2813135,1264,0.01532015,439.73956,1163.4839,1959.9092,3.0944486,4705.66988825798,7.7639947,13904,-1,[-0.873  1.31  -1.311 -2.462 -2.57 ],-1.1526442,1163.483883809416,0.16852164,1.4167964,0.08037169
226.47256,True,1554462,1.2869575,,1475.3164,110.63636363636364,10.0,209.219,11,737.535,0.12661876,1685732.9,10.0,5.9338155,650.1814,1.3928062,869.73914,0.38675773,1265,0.03760508,534.94385,1096.2118,1519.9205,4.254335,4709.252162456512,6.3661604,13915,-1,[-0.868  1.305 -1.325 -2.478 -2.572],-1.1478723,1096.2117308429604,0.41365588,1.7278861,0.11699614
132.79364,True,1555576,1.7403738,,1620.5295,101.27272727272727,9.999999,105.01979,11,909.59454,0.15377867,2424968.5,9.999999,5.3435917,300.1339,1.6915653,869.77185,0.49590263,1266,0.014458813,570.5492,1002.5655,1169.9058,5.454929,4713.347233295441,4.0619373,13926,-1,[-0.875  1.308 -1.322 -2.471 -2.567],-1.1479914,1002.5654860753086,0.15904693,2.7080674,0.1582158
358.29736,True,1556839,0.31130123,,1458.1753,114.81818181818181,10.0,209.75044,11,831.68585,0.118228436,1205490.2,10.0,10.403887,830.16223,1.3005128,779.7623,0.1592647,1267,0.062760055,543.55566,1138.0597,1609.9246,1.7519116,4718.246949195862,9.905462,13937,-1,[-0.878  1.301 -1.322 -2.473 -2.567],-1.1366017,1138.059680475891,0.6903606,1.1104984,0.028300112
412.85245,True,1558173,0.26671845,,1343.7122,121.27272727272727,10.0,345.75415,11,599.32465,0.09982166,1098292.6,10.0,10.38713,1120.1829,1.0980381,789.7351,0.14568114,1268,0.064767115,497.3036,1202.5875,1909.918,1.6024926,4721.08958530426,9.874669,13948,-1,[-0.876  1.294 -1.322 -2.477 -2.556],-1.1394033,1202.587497666327,0.7124382,1.1139613,0.024247132
288.28796,True,1559392,0.119398706,,1163.6716,110.81818181818181,10.0,217.05421,11,572.5446,0.095810585,860670.8,10.0,10.860606,780.1824,1.0539165,809.74243,0.123712584,1269,0.082354724,510.91187,1098.0304,1589.9248,1.3608384,4724.916811704636,10.851326,13959,-1,[-0.874  1.295 -1.325 -2.48  -2.558],-1.1320797,1098.0303702242986,0.9059019,1.013701,0.010854429
424.64685,True,1560794,0.11220871,,1306.7998,127.45454545454545,10.0,374.21997,11,552.0624,0.09402938,1000281.3,10.0,10.872046,1180.1621,1.0343231,839.7636,0.10909054,1270,0.075102925,518.5035,1264.4105,2019.9258,1.1999959,4730.120399713516,10.744107,13970,-1,[-0.873  1.295 -1.324 -2.481 -2.551],-1.1275638,1264.4104381024629,0.8261321,1.0238171,0.010200791
270.08908,True,1561971,1.0922084,,1572.7206,107.0,9.999999,200.50624,11,811.5914,0.13227415,1672339.8,9.999999,7.0356045,700.1714,1.4550157,789.75195,0.3282375,1271,0.0081884265,509.6504,1059.841,1489.9233,3.6106124,4733.882127523422,5.7478085,13981,-1,[-0.875  1.298 -1.325 -2.479 -2.547],-1.1145824,1059.841010842905,0.090072684,1.913773,0.099291675
