InitialReturnMin,InitialReturnStd,J_sample_variance,EmpiricalD2,TimestepsSoFar,InitialReturnMax,EpRewMean,OptimizationReturnMax,ESSClassic,MeanEntropy,InitialReturnMean,MinIWNorm,MaxIW,Iteration,MeanIWNorm,EpLenMean,MinIW,OptimizationReturnMean,MeanIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,VarianceInit,ReturnMeanIW,Bound,MaxIWNorm,Weights,StdIWNorm,InitialBound,ESSRenyi,ReturnStepMaxmin
579.7676,81.64719,859166.0,2.0822203,41801,809.723,700.6842263787737,229.95544,6.469493,-0.66867083,700.6842,0.03721164,4.623208,70,0.13787656,71.0909090909091,0.40932804,120.91665,1.516642,770,,True,51.820802450180054,10.0,1.2691745,11,-1,989.7274,558.2589,0.42029166,[-1.731  1.219 -2.036 -1.26  -2.094],0.115379505,401.67416,5.282822,10.0
559.66986,152.43587,14267079.0,25.674044,42616,1099.814,730.70026501542,540.1441,1.7757306,-0.7153646,730.70026,0.0015826222,39.524235,71,0.44230613,74.0909090909091,0.017408844,171.03041,4.865367,781,,True,52.49995017051697,10.0,11.089018,11,-1,3702.7458,1644.8867,3.5931125,[-1.756  1.216 -2.054 -1.254 -2.088],1.0080925,324.5671,0.4284483,10.0
619.7733,130.14946,914661.5,1.6355449,43454,1019.81836,751.5756771487078,400.04504,6.5263696,-0.7407605,751.5756,0.05602076,4.877637,72,0.12643853,76.18181818181819,0.61622834,131.80238,1.3908236,792,,True,53.36460566520691,9.999999,1.1515062,11,-1,1071.3782,589.75946,0.44342154,[-1.78   1.19  -2.037 -1.233 -2.134],0.10468238,374.9828,6.7255874,9.999999
529.89795,115.84176,453304.4,1.1710743,44215,899.89545,681.6126778082714,369.9975,10.011396,-0.7118914,681.6127,0.06395419,1.8071659,73,0.108522184,69.18181818181819,0.70349604,151.71474,1.1937441,803,,True,54.07906532287598,10.0,0.3751242,11,-1,789.24036,429.62888,0.1642878,[-1.781  1.193 -2.025 -1.205 -2.16 ],0.034102198,349.30426,9.393085,10.0
579.8454,122.12878,980072.6,1.9884713,45012,979.84766,714.3604558482045,400.00226,8.438439,-0.7293943,714.3604,0.02030502,3.2252655,74,0.1402757,72.45454545454545,0.22335522,134.51505,1.5430325,814,,True,54.82296133041382,10.0,0.85015124,11,-1,1126.4323,616.20044,0.29320598,[-1.776  1.191 -2.021 -1.211 -2.131],0.077286474,352.52774,5.531888,10.0
579.8213,118.52421,6677341.5,9.674782,45821,939.87384,725.2577096517581,360.05255,1.8134351,-0.7860126,725.25775,0.002950549,29.713177,75,0.33945855,73.54545454545455,0.032456037,145.43642,3.734044,825,,True,55.56774425506592,10.0,8.404367,11,-1,2608.2617,1528.72,2.7011979,[-1.761  1.203 -2.02  -1.212 -2.148],0.76403344,378.18634,1.1369766,10.0
589.7698,144.77057,417513.25,1.0153381,46624,1109.7251,719.76509855058,519.9553,10.916965,-0.7858655,719.7651,0.07895703,1.142455,76,0.09221699,73.0,0.8685273,129.99535,1.0143869,836,,True,56.4877188205719,9.999998,0.08846796,11,-1,730.32825,317.40433,0.103859544,[-1.785  1.188 -2.016 -1.186 -2.205],0.008042541,309.972,10.83383,9.999998
589.83484,234.97076,1713471.6,2.1284118,47541,1269.8362,823.4254667825123,680.00134,6.5798383,-0.827581,823.4254,0.02302334,4.1674814,77,0.13382551,83.36363636363636,0.25325674,233.59064,1.4720803,847,,True,57.149474143981934,10.0,1.2065436,11,-1,1431.0104,746.9021,0.37886196,[-1.788  1.189 -2.018 -1.183 -2.205],0.109685786,354.50745,5.168173,10.0
429.7563,135.78732,576967.56,1.901987,48284,999.6616,665.2263579287993,569.90533,7.754766,-0.7986446,665.2264,0.034402516,3.8900793,78,0.14612007,67.54545454545455,0.37842765,235.47008,1.6073207,858,,True,57.96485185623169,9.999999,1.0397792,11,-1,1039.043,529.9395,0.35364357,[-1.784  1.196 -2.015 -1.21  -2.247],0.09452537,296.07687,5.783426,9.999999
559.75433,271.85568,3422057.2,5.6368046,49124,1479.8108,753.4123487775864,920.05646,2.4503083,-0.78051174,753.41235,0.0058575794,16.321482,79,0.23533402,76.36363636363636,0.06443337,193.65802,2.5886743,869,,True,58.89265418052673,10.0,4.83551,11,-1,1907.2815,609.8872,1.4837711,[-1.795  1.188 -2.013 -1.202 -2.218],0.43959174,206.956,1.9514602,10.0
569.8108,85.51069,488885.0,1.1310498,49869,839.8568,667.0571000918799,270.04602,10.165675,-0.7564681,667.0571,0.05857592,1.630821,80,0.104928285,67.72727272727273,0.6443351,97.246315,1.154211,880,,True,59.7224600315094,9.999999,0.3306621,11,-1,770.5898,440.7558,0.14825645,[-1.772  1.19  -2.014 -1.235 -2.199],0.030060187,356.91946,9.725478,9.999999
419.73785,188.82462,2369361.8,4.37719,50614,1189.7543,667.0293419905801,770.0164,2.523623,-0.81827575,667.02936,0.0048657274,19.976583,81,0.28376776,67.72727272727273,0.053523,247.29146,3.1214454,891,,True,60.45372200012207,9.999999,5.720693,11,-1,1710.6914,791.5036,1.8160532,[-1.771  1.192 -2.019 -1.242 -2.175],0.520063,227.68353,2.5130277,9.999999
209.83493,165.35492,239619.4,1.499406,51342,839.723,651.5951938226922,629.88806,5.7840915,-0.80898666,651.5952,0.057578735,5.9034343,82,0.14808752,66.18181818181819,0.63336605,441.76025,1.6289628,902,,True,61.24955224990845,10.0,1.546887,11,-1,849.0295,469.32565,0.5366759,[-1.781  1.202 -1.995 -1.209 -2.237],0.1406261,341.50696,7.3362384,10.0
579.5702,199.2396,492574.75,1.1024292,52214,1219.8181,782.4807103063905,640.2479,10.399088,-0.79653054,782.48065,0.06265003,1.44354,83,0.09998329,79.27272727272727,0.68915033,202.91054,1.0998161,913,,True,62.074877977371216,10.0,0.2643792,11,-1,850.06714,377.11224,0.1312309,[-1.781  1.205 -1.97  -1.189 -2.228],0.024034476,332.03302,9.977965,10.0
419.81708,245.30756,1015127.3,2.4780312,53062,1179.7686,760.716314011687,759.9515,6.7868304,-0.816711,760.7164,0.0051782755,4.939939,84,0.16143401,77.0909090909091,0.05696103,340.89923,1.775774,924,,True,62.69437861442566,10.0,1.3991317,11,-1,1338.4635,652.6603,0.44908538,[-1.775  1.202 -1.968 -1.196 -2.215],0.1271938,325.0579,4.4390078,10.0
439.81024,156.57945,441404.6,1.3983482,53821,979.85657,679.8006595556636,540.0463,8.813892,-0.8013912,679.8007,0.051004417,2.5382056,85,0.115307085,69.0,0.56104857,239.99042,1.268378,935,,True,63.43413186073303,9.999999,0.6316853,11,-1,877.235,449.35748,0.23074597,[-1.788  1.19  -1.968 -1.176 -2.236],0.05742594,317.96466,7.866424,9.999999
569.6979,109.67382,2506497.0,5.5305195,54617,949.8495,713.4232190708638,380.1516,3.7673092,-0.8094412,713.4232,0.0067312266,11.171515,86,0.22264853,72.36363636363636,0.07404349,143.72536,2.4491336,946,,True,64.06209206581116,10.0,3.3934915,11,-1,1791.4487,966.57587,1.0155923,[-1.807  1.201 -1.977 -1.168 -2.22 ],0.30849928,362.66818,1.9889632,10.0
389.73407,241.85706,459278600.0,348.9202,55387,1039.616,689.7519205561566,649.8819,1.2263159,-0.8262119,689.7519,0.0003458189,172.64896,87,1.5853847,70.0,0.0038040078,300.01782,17.439232,957,,True,64.92747473716736,9.999999,49.232887,11,-1,13299.108,6128.0166,15.69536,[-1.797  1.225 -1.986 -1.173 -2.228],4.4757175,305.84833,0.03152583,9.999999
189.8974,158.64136,572827.3,3.5634649,55926,739.7213,479.80091867501875,549.8239,6.7575,-0.8438125,479.80087,0.024643088,5.3465023,88,0.21939492,49.0,0.27107397,289.90353,2.4133441,968,,True,65.84943008422852,9.999994,1.9122169,11,-1,1057.9146,542.2662,0.4860457,[-1.845  1.235 -2.005 -1.122 -2.245],0.17383792,206.64072,3.0868833,9.999994
179.85109,311.4948,149656.78,1.0059348,56482,999.8292,495.28738510694296,819.97815,10.929706,-0.8476348,495.28738,0.07618123,1.1355737,89,0.090658315,50.54545454545455,0.8379935,315.4363,0.99724144,979,,True,66.61575627326965,9.999999,0.07997597,11,-1,503.20584,132.90042,0.10323398,[-1.865  1.259 -2.047 -1.115 -2.263],0.0072705415,126.07599,10.9351015,9.999999
189.87117,316.3505,180427.36,1.0989187,57251,1419.6523,688.8465315784332,1229.7811,10.147476,-0.8270875,688.8465,0.050250135,1.7163843,90,0.100209,69.9090909090909,0.5527515,498.97537,1.1022989,990,,True,67.25269842147827,9.999998,0.31950176,11,-1,756.0418,206.48315,0.15603495,[-1.869  1.262 -2.056 -1.117 -2.267],0.029045617,164.60522,10.00984,9.999998
189.8615,208.28485,5821414.5,5.7074156,57750,1009.799,443.429088989875,819.9375,5.307058,-0.9314163,443.42908,0.0035045233,10.658699,91,0.34103128,45.36363636363637,0.038549755,253.56761,3.7513442,1001,,True,67.9057514667511,9.999998,3.8853347,11,-1,2170.5989,1279.7501,0.9689727,[-1.867  1.255 -2.06  -1.114 -2.246],0.35321224,70.5361,1.9273171,9.999998
369.76038,220.37657,345521.5,1.2962769,58411,1199.8407,590.7012111161705,830.0803,8.275899,-0.91168165,590.7012,0.051607713,3.0618403,92,0.12655848,60.09090909090909,0.5676848,220.94081,1.3921432,1012,,True,68.93561506271362,9.999999,0.7987079,11,-1,783.57135,279.1171,0.27834913,[-1.903  1.242 -2.075 -1.113 -2.35 ],0.07260981,147.6307,8.485841,9.999999
189.85855,255.63069,495716.4,1.349177,59007,1029.7351,531.618003383106,839.8766,8.439761,-0.92413914,531.61804,0.050575573,3.3898385,93,0.122404926,54.18181818181818,0.5563313,341.75946,1.346454,1023,,True,69.77965021133423,9.999998,0.7415948,11,-1,762.29254,320.611,0.30816713,[-1.904  1.255 -2.092 -1.116 -2.331],0.0674177,151.36316,8.153118,9.999998
199.87234,210.25423,222895.61,1.3164881,59624,909.8423,550.7100917046896,709.97,9.236425,-0.9212086,550.7101,0.026509037,1.8175678,94,0.09999765,56.09090909090909,0.2915994,350.83777,1.0999742,1034,,True,70.61280655860901,10.0,0.48064846,11,-1,673.6539,288.15433,0.16523345,[-1.914  1.236 -2.084 -1.101 -2.343],0.043695316,214.72855,8.355563,10.0
369.73102,132.47939,262080.86,1.101456,60289,779.6048,594.3310491475427,409.87378,9.969447,-0.9117381,594.331,0.07449424,2.1059732,95,0.1061295,60.45454545454545,0.81943667,224.6,1.1674243,1045,,True,71.10977530479431,9.999998,0.37534332,11,-1,710.86115,408.72174,0.19145212,[-1.918  1.23  -2.088 -1.109 -2.34 ],0.03412212,306.4429,9.986781,9.999998
389.79218,104.669876,404609.1,1.4873173,60978,809.81824,616.155756424031,420.02606,9.329954,-0.9296033,616.1557,0.062317558,3.0567987,96,0.13417408,62.63636363636363,0.6854931,226.36354,1.4759151,1056,,True,71.80263757705688,10.0,0.6244333,11,-1,909.2864,544.584,0.2778908,[-1.904  1.217 -2.066 -1.102 -2.331],0.056766666,317.11057,7.3958664,10.0
189.87457,208.87733,458308.8,1.6225024,61780,979.7711,718.9053765406836,789.89655,6.1585584,-0.9182372,718.9054,0.029394345,4.3781657,97,0.113876246,72.9090909090909,0.3233378,529.0308,1.2526386,1067,,True,72.6399393081665,10.0,1.1106406,11,-1,927.12976,466.2723,0.39801508,[-1.898  1.198 -2.026 -1.081 -2.349],0.100967325,357.10095,6.7796507,10.0
189.88187,226.30566,162444.53,1.2663083,62450,819.85425,598.8867497542577,629.9724,9.597998,-0.9247025,598.8868,0.031360473,1.8135993,98,0.10020523,60.90909090909091,0.3449652,409.0049,1.1022575,1078,,True,73.33720684051514,10.0,0.4212762,11,-1,708.74194,368.05487,0.16487268,[-1.881  1.196 -2.021 -1.094 -2.337],0.038297836,296.13547,8.686668,10.0
379.78912,155.75278,918904.44,2.2211285,63133,869.7466,610.7307537013627,489.95746,6.5945277,-0.886683,610.7307,0.024858916,4.208732,99,0.14888144,62.09090909090909,0.27344808,230.94164,1.6376957,1089,,True,73.8661241531372,10.0,1.3385593,11,-1,1144.6787,666.01685,0.38261202,[-1.881  1.193 -2.025 -1.104 -2.344],0.12168721,289.5555,4.9524374,10.0
199.83398,211.16248,229259.66,1.1175342,63769,989.60693,567.9913674707528,789.77295,9.817394,-0.8805348,567.99133,0.046895288,1.8939767,100,0.098326184,57.81818181818182,0.51584816,368.15738,1.0815879,1100,,True,74.63417387008667,9.999999,0.37539062,11,-1,665.3911,279.07535,0.1721797,[-1.86   1.198 -2.013 -1.118 -2.306],0.03412642,202.55481,9.8431,9.999999
569.8433,150.97475,531084.4,1.1053563,64587,1009.75525,733.4410843868288,439.91193,10.148498,-0.8983214,733.4411,0.06609771,1.9356502,101,0.10409174,74.36363636363636,0.72707474,163.59776,1.1450092,1111,,True,75.36385011672974,9.999998,0.3316659,11,-1,857.1622,465.13464,0.17596821,[-1.843  1.192 -1.997 -1.119 -2.299],0.03015145,360.56433,9.951542,9.999998
379.72107,217.04974,449190.9,1.4917703,65307,1039.7806,644.3106025150275,660.0596,6.984238,-0.9230112,644.3106,0.009530445,3.2251713,102,0.11917185,65.45454545454545,0.104834884,264.58954,1.3108903,1122,,True,76.11405539512634,9.999999,0.9940101,11,-1,879.4882,410.5215,0.2931974,[-1.832  1.186 -1.966 -1.112 -2.317],0.09036455,260.3461,7.3737893,9.999999
189.89389,248.85103,130246.27,1.0806581,66087,1169.7706,698.8698418633015,979.8767,10.666714,-0.9315552,698.8699,0.07099752,1.466613,103,0.099151805,70.9090909090909,0.7809727,508.97595,1.0906699,1133,,True,76.97773957252502,9.999999,0.19279139,11,-1,770.4121,321.36267,0.13332847,[-1.834  1.185 -1.976 -1.127 -2.342],0.017526492,266.90344,10.178983,9.999999
569.8341,196.16632,8693798.0,5.8638577,66959,1269.8225,782.5151563362505,699.9884,2.0145705,-0.9623976,782.5151,0.000789371,13.188606,104,0.15709876,79.27272727272727,0.008683081,212.68105,1.7280861,1144,,True,77.62222719192505,9.999999,3.6495862,11,-1,1892.1155,756.62354,1.1989642,[-1.84   1.183 -1.974 -1.125 -2.35 ],0.33178055,313.6021,1.8758981,9.999999
409.80508,176.90157,237143.86,1.028606,67817,1089.7817,769.7983263423084,679.9767,10.862492,-0.97284085,769.7984,0.072727636,1.2074248,105,0.093217164,78.0,0.800004,359.99326,1.0253887,1155,,True,78.43178844451904,10.0,0.115368225,11,-1,798.34644,390.20248,0.10976589,[-1.849  1.159 -1.969 -1.112 -2.381],0.01048802,367.36978,10.694084,10.0
559.6118,125.89909,672516.9,1.3663136,68553,969.8528,658.8589950788869,410.24097,7.7868767,-1.0096264,658.85895,0.0341556,3.6737902,106,0.12534656,66.9090909090909,0.3757116,99.24717,1.3788121,1166,,True,79.04541850090027,9.999998,0.8857008,11,-1,864.77246,446.14252,0.33398095,[-1.854  1.161 -1.971 -1.117 -2.392],0.08051826,300.71713,8.05086,9.999998
579.8639,164.01932,727768.8,1.3757914,69378,1109.698,739.8070527627839,529.8341,8.542576,-1.0453317,739.80707,0.019033171,2.5810635,107,0.11496542,75.0,0.20936488,159.94316,1.2646196,1177,,True,79.83352780342102,10.0,0.6782746,11,-1,956.71954,476.06796,0.23464215,[-1.851  1.161 -1.966 -1.127 -2.429],0.06166132,330.02393,7.995398,10.0
429.82434,155.40381,3257162.0,3.6797895,70141,999.7622,683.4275418431633,569.93787,2.709325,-0.98944557,683.4275,0.007319852,9.9256315,108,0.14037684,69.36363636363636,0.080518365,253.60321,1.5441452,1188,,True,80.5411627292633,9.999999,2.7011738,11,-1,1328.3589,620.1563,0.90233016,[-1.827  1.153 -1.938 -1.123 -2.464],0.24556127,314.2409,2.9893014,9.999999
419.79062,250.05193,4385391.5,8.792255,70960,1369.6816,734.3220542998441,949.891,1.752865,-0.94944453,734.322,0.008218687,28.061306,109,0.31224406,74.45454545454545,0.09040555,314.53143,3.434684,1199,,True,81.36261248588562,9.999999,7.888894,11,-1,2196.7988,697.0482,2.551028,[-1.844  1.15  -1.937 -1.139 -2.408],0.71717227,228.53363,1.251101,9.999999
589.79767,166.89806,1371585.2,2.660621,71804,1119.8076,757.096458032696,530.00995,6.0176272,-0.92981,757.0965,0.011081909,5.1106715,110,0.16982727,76.72727272727273,0.121901,167.29883,1.8680997,1210,,True,82.14465236663818,9.999999,1.6998303,11,-1,1252.0936,577.59015,0.46460652,[-1.859  1.183 -1.958 -1.162 -2.368],0.15453003,343.5802,4.134373,9.999999
549.72723,113.94341,693126.44,1.4499766,72522,969.74493,642.4959002273577,420.0177,7.8588343,-0.9786595,642.49585,0.042230003,3.2491608,111,0.12155113,65.27272727272727,0.46453002,92.76867,1.3370625,1221,,True,82.86993646621704,9.999999,0.84531426,11,-1,893.58984,462.38135,0.29537827,[-1.87   1.169 -1.973 -1.172 -2.349],0.076846756,284.39392,7.5863295,9.999999
599.7796,227.39555,535043.5,1.0731603,73464,1409.7592,846.1803789994756,809.97955,10.524055,-0.96356213,846.1804,0.059886068,1.3014345,112,0.09534489,85.63636363636364,0.6587467,246.40074,1.0487938,1232,,True,83.65416526794434,9.999999,0.22303712,11,-1,906.0964,366.80127,0.11831223,[-1.882  1.169 -1.991 -1.176 -2.398],0.020276105,325.59235,10.2501,9.999999
539.6336,105.00154,370330.72,1.0757535,74219,899.7886,676.1374972380895,360.15497,10.048271,-0.96216273,676.13745,0.07153852,1.9538035,113,0.09430575,68.63636363636364,0.78692377,136.50389,1.0373632,1243,,True,84.3179259300232,10.0,0.3192581,11,-1,716.6792,372.0547,0.1776185,[-1.884  1.169 -2.    -1.184 -2.383],0.029023463,343.8685,10.225391,10.0
409.78656,79.55713,2305804300.0,3269.512,74855,759.8635,567.9556457928255,350.07697,1.0673039,-1.0125946,567.9556,8.4953674e-05,988.75183,114,8.446583,57.81818181818182,0.0009344904,158.16908,92.91241,1254,,True,84.9231424331665,9.999999,283.44138,11,-1,47200.633,31156.125,89.886536,[-1.89   1.174 -2.012 -1.177 -2.381],25.7674,287.35748,0.0033644165,9.999999
509.7475,162.38875,383575.44,1.0901359,75578,1119.8005,647.0445577571638,610.05304,10.406522,-0.9989636,647.0445,0.058635514,1.6457971,115,0.100509524,65.72727272727273,0.6449906,137.29706,1.1056049,1265,,True,85.85563921928406,10.0,0.26402825,11,-1,716.39685,284.6489,0.14961793,[-1.952  1.159 -2.063 -1.154 -2.432],0.02400257,233.53082,10.090485,10.0
519.69226,66.83243,770860.44,2.274964,76310,719.7941,655.2485508065603,200.10187,7.3342977,-1.0148484,655.2486,0.006678687,3.5765412,116,0.14301634,66.54545454545455,0.073465556,135.55629,1.5731797,1276,,True,86.4993827342987,10.0,1.1121864,11,-1,1013.289,612.38086,0.32514012,[-1.948  1.155 -2.068 -1.158 -2.418],0.101107866,389.447,4.8352413,10.0
489.75394,160.71364,398674.06,1.1798459,77053,1029.8304,665.2613757020207,540.07654,9.556526,-1.0204482,665.2614,0.054546677,2.123028,117,0.10302004,67.54545454545455,0.60001343,175.50743,1.1332204,1287,,True,87.16683053970337,9.999999,0.44042185,11,-1,758.08704,345.0132,0.19300255,[-1.969  1.15  -2.078 -1.168 -2.434],0.040038347,284.97125,9.323251,9.999999
399.82898,192.42432,1537912.9,3.2047987,77849,1019.81836,713.4584358971383,619.9894,3.9634783,-1.0276097,713.45844,0.0042928695,10.272282,118,0.22264919,72.36363636363636,0.047221564,313.62946,2.449141,1298,,True,87.7754487991333,10.0,3.2632818,11,-1,1493.0608,818.886,0.9338438,[-1.972  1.159 -2.087 -1.165 -2.439],0.296662,336.86554,3.4323528,10.0
379.74655,126.24896,5783515.5,9.464783,78477,769.87036,560.6990399527482,390.1238,3.4640644,-1.0156196,560.69904,0.0010496555,18.446365,119,0.31786662,57.09090909090909,0.011546209,180.9525,3.4965327,1309,,True,88.52022910118103,10.0,5.157191,11,-1,2126.0325,1251.4067,1.6769423,[-1.98   1.17  -2.087 -1.134 -2.447],0.46883556,276.40558,1.1622031,10.0
379.76578,148.29033,508774.0,1.8217163,79250,899.8829,692.5289170361419,520.11707,8.529748,-1.0321445,692.52893,0.030679272,2.7842011,120,0.13973801,70.27272727272727,0.337472,312.76315,1.5371181,1320,,True,89.26824188232422,9.999999,0.8271987,11,-1,1041.6714,593.1577,0.25310922,[-2.005  1.164 -2.094 -1.102 -2.435],0.07519988,360.22516,6.038262,9.999999
379.7494,157.29509,1052132.2,3.0879705,79911,889.8436,590.7274142304713,510.09424,4.487749,-1.0484185,590.7274,0.034445617,8.566724,121,0.16626409,60.09090909090909,0.37890178,210.97803,1.8289051,1331,,True,89.9780535697937,9.999999,2.2031415,11,-1,1088.4928,511.0625,0.7787931,[-2.017  1.183 -2.132 -1.105 -2.451],0.20028561,262.1309,3.56221,9.999999
199.85101,164.81012,19547308.0,14.216267,80535,759.8117,557.0835837940807,559.9607,1.3254428,-1.0076293,557.08356,0.00930274,30.5606,122,0.2912041,56.72727272727273,0.10233014,357.23257,3.203245,1342,,True,90.66289496421814,9.999998,8.654165,11,-1,2139.1926,1081.2842,2.7782364,[-2.019  1.179 -2.113 -1.078 -2.467],0.7867423,276.50455,0.7737615,9.999998
359.79254,187.58743,263444.1,1.1005298,81285,1119.73,671.6380412125048,759.93744,10.384945,-1.0138729,671.638,0.0635582,1.5813447,123,0.09522769,68.18181818181819,0.69914013,311.8455,1.0475044,1353,,True,91.51658940315247,9.999999,0.25492355,11,-1,740.5191,306.7451,0.14375861,[-2.029  1.154 -2.112 -1.08  -2.427],0.023174867,258.15036,9.995186,9.999999
499.77664,176.03395,40269800.0,8.511877,82123,1039.6174,751.5875461897897,539.8408,1.4386258,-0.94805753,751.5875,0.007402515,37.02837,124,0.36881924,76.18181818181819,0.08142766,251.8109,4.0570116,1364,,True,92.10700464248657,9.999999,10.459056,11,-1,4000.2124,2880.1672,3.3662155,[-2.03   1.148 -2.104 -1.078 -2.433],0.95082325,367.68335,1.2923119,9.999999
199.83417,150.5684,541382.44,2.0152142,82747,749.80304,557.0822184223151,549.9689,5.894072,-0.96170837,557.0822,0.02950732,4.31317,125,0.13345459,56.72727272727273,0.32458052,357.24805,1.4680005,1375,,True,92.91811347007751,9.999998,1.3663309,11,-1,819.14197,426.0836,0.39210638,[-2.013  1.154 -2.118 -1.095 -2.367],0.124211915,280.19916,5.458477,9.999998
349.7869,145.23714,2591074.2,5.7662945,83450,879.62524,628.858084451536,529.8384,2.1049898,-0.92990845,628.8581,0.0017480028,15.652511,126,0.1917999,63.90909090909091,0.01922803,279.07117,2.1097987,1386,,True,93.57081580162048,10.0,4.3369985,11,-1,1375.1638,595.1624,1.4229555,[-2.014  1.165 -2.098 -1.08  -2.381],0.3942726,304.03494,1.9076376,10.0
519.74927,118.60316,612988.94,1.5967908,84170,909.8588,644.3848774568255,390.10956,8.466365,-0.93367463,644.3848,0.019829636,3.027668,127,0.12247491,65.45454545454545,0.218126,124.63561,1.3472239,1397,,True,94.3162841796875,9.999999,0.7369927,11,-1,888.2239,463.65582,0.27524257,[-2.01   1.16  -2.106 -1.108 -2.349],0.066999346,308.39725,6.8888173,9.999999
