LearnableVariance,Bound,InitialReturnStd,EpRewMean,VarianceInit,EmpiricalD2,OptimizationReturnMean,MinIWNorm,TimeElapsed,MeanIW,InitialReturnMin,ESSClassic,ReturnStepMax,Weights,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,InitialBound,MaxIW,J_sample_variance,StdIW,OptimizationReturnMax,ESSRenyi,TimestepsSoFar,InitialReturnMean,StdIWNorm,OptimizationReturnMin,Iteration,EpLenMean,EpThisIter,MeanEntropy,MinIW,MeanIWNorm,EpisodesSoFar,MaxIWNorm
True,-7.3625183,86.060715,124.46320927582657,-1,1.0617181,84.52656,0.085900426,103.32182312011719,1.1385382,39.93665,10.348064,9.999998,[-1.249 -2.12   0.077 -1.448 -3.494],137.19653,9.999998,379.9193,-15.831284,1.9627135,10698.352,0.2857728,339.98267,10.360565,9563,124.4632,0.025979346,,69,13.454545454545455,11,-2.0785344,0.9449046,0.10350347,759,0.1784285
True,75.63373,64.311386,160.82881702927227,-1,1.1434772,110.908615,0.067440696,104.51078033447266,1.183918,49.920204,9.636892,9.999982,[-1.253 -2.112  0.073 -1.445 -3.497],190.11855,9.999982,289.92447,53.76712,2.275289,11703.072,0.44526464,240.00427,9.619781,9751,160.82881,0.040478602,,70,17.09090909090909,11,-2.0882998,0.74184763,0.10762891,770,0.20684446
True,72.4855,54.79044,107.19411922096988,-1,1.6386802,57.275204,0.03938221,105.6980369091034,1.6594373,49.91891,8.229915,9.99974,[-1.271 -2.104  0.058 -1.443 -3.507],171.7175,9.99974,209.92075,29.675743,3.6430824,14248.713,0.9627414,160.00183,6.712719,9880,107.194115,0.08752195,,71,11.727272727272727,11,-2.1054695,0.4332043,0.15085794,781,0.3311893
True,64.91834,61.701046,105.373579126188,-1,1.3901203,65.44017,0.07937371,106.8745481967926,1.4061011,39.93341,9.963627,9.999923,[-1.301 -2.085  0.023 -1.43  -3.524],165.02446,9.999923,229.92444,20.468353,2.1172001,20654.86,0.45348823,189.99103,7.9129844,10007,105.37358,0.041226204,,72,11.545454545454545,11,-2.0865068,0.8731108,0.12782736,792,0.19247274
True,175.79286,55.454662,127.18737662351104,-1,5.9310317,67.2742,0.0039899945,107.8626127243042,2.6662493,59.913174,1.6831582,9.999831,[-1.282e+00 -2.090e+00 -1.933e-04 -1.441e+00 -3.505e+00],400.555,9.999831,249.92444,34.896667,22.406944,390312.34,6.2729626,190.01126,1.854652,10158,127.18738,0.5702692,,73,13.727272727272727,11,-2.0775042,0.043889936,0.24238628,803,2.036995
True,104.734085,62.3821,119.9202974042791,-1,1.7614238,69.99399,0.08268434,109.40852952003479,1.6909251,49.92631,8.500672,9.999968,[-1.28  -2.086  0.009 -1.41  -3.496],222.32675,9.999968,239.93797,31.317337,3.9281504,46977.965,0.9168732,190.01166,6.244948,10301,119.920296,0.08335211,,74,13.0,11,-2.074788,0.9095277,0.15372047,814,0.3571046
True,88.67442,56.09343,139.9247479125824,-1,1.3307644,80.01173,0.013368737,110.71220207214355,1.2097378,59.913013,9.052559,9.999935,[-1.274 -2.052 -0.018 -1.373 -3.494],186.62468,9.999935,229.9353,55.01551,2.0708046,16166.025,0.5610968,170.0223,8.265925,10466,139.92474,0.051008802,,75,15.0,11,-2.1196263,0.1470561,0.109976165,825,0.18825497
True,389.61542,55.902775,111.73751590478373,-1,11.536002,61.813534,0.00017258449,112.24223709106445,4.0004444,49.92399,2.521918,9.999971,[-1.272 -2.034 -0.039 -1.351 -3.539],678.0113,9.999971,229.93872,26.827019,24.481318,1764314.9,7.334856,180.01474,0.95353657,10600,111.73752,0.66680515,,76,12.181818181818182,11,-2.126011,0.0018984294,0.36367676,836,2.2255745
True,42.34427,65.76421,121.73570360867797,-1,1.4551135,61.812923,0.044004247,113.73096203804016,1.2469362,59.92278,8.403893,9.999963,[-1.259 -1.99  -0.063 -1.374 -3.545],180.4066,9.999963,309.93988,7.2828217,2.5652668,40597.746,0.6930513,250.0171,7.5595474,10745,121.735695,0.063004665,,77,13.181818181818182,11,-2.1348906,0.4840467,0.11335785,847,0.23320608
True,2206.2432,58.216545,125.37324080511817,-1,48.127018,75.451775,0.00964257,115.05892419815063,17.088959,49.92147,1.0689847,9.999915,[-1.274 -1.982 -0.06  -1.352 -3.554],2872.1384,9.999915,259.93347,29.386452,181.78906,43915052.0,52.08668,210.012,0.22856185,10894,125.37324,4.735153,,78,13.545454545454545,11,-1.9907335,0.10606827,1.5535419,858,16.52628
True,53.02919,43.771847,105.37393090156411,-1,1.3070506,55.45425,0.03335048,116.79228687286377,1.2774758,49.919678,9.246406,9.999687,[-1.306 -1.995 -0.13  -1.294 -3.41 ],141.6548,9.999687,209.9248,27.854065,2.3501112,10858.015,0.556328,160.00513,8.4158945,11021,105.37393,0.05057528,,79,11.545454545454545,11,-2.0265257,0.36685526,0.11613417,869,0.21364649
True,225.27264,31.994385,103.55418217101342,-1,19.733679,43.646328,0.00029566075,117.8884015083313,6.7174363,59.90785,2.1291993,9.99932,[-1.327 -1.973 -0.158 -1.265 -3.445],487.62955,9.99932,159.93341,44.494858,46.235806,203064.19,13.711243,100.02556,0.5574227,11146,103.55418,1.2464767,,80,11.363636363636363,11,-2.1066978,0.0032522683,0.610676,880,4.203255
True,36.853386,61.245644,113.55564870110751,-1,1.0521619,63.628452,0.05808088,119.46938681602478,1.0584666,49.9272,9.914228,9.999929,[-1.39  -1.95  -0.246 -1.274 -3.526],127.734215,9.999929,239.9284,24.956215,1.7265096,10442.796,0.35028124,190.0012,10.454664,11282,113.55566,0.03184375,,81,12.363636363636363,11,-2.1141381,0.6388897,0.09622423,891,0.15695542
True,63.661545,51.959835,130.82939693805125,-1,1.2809861,60.9207,0.07139678,120.58144998550415,1.332965,69.90871,9.679568,9.999963,[-1.42  -1.922 -0.202 -1.281 -3.533],163.93993,9.999963,239.9307,42.229126,2.2994108,12530.734,0.4923215,170.02199,8.587134,11437,130.8294,0.0447565,,82,14.090909090909092,11,-2.1357095,0.7853646,0.12117865,902,0.20903735
True,112.06326,46.001163,115.36915846625602,-1,1.376448,35.463993,0.023100326,121.82352781295776,1.6738652,79.90517,8.666458,9.999711,[-1.378 -1.921 -0.181 -1.3   -3.555],207.34187,9.999711,219.92075,34.158043,2.8938608,34398.12,0.8685755,140.01558,7.991584,11575,115.36916,0.07896142,,83,12.545454545454545,11,-2.2159522,0.25410357,0.15216957,913,0.26307827
True,22.735771,69.974106,106.28247257579363,-1,1.1272601,66.34866,0.047356673,123.14573431015015,1.1204232,39.93381,9.781233,9.999944,[-1.33  -1.916 -0.152 -1.313 -3.635],132.48898,9.999944,279.93414,2.9099426,2.0595226,12619.357,0.3954995,240.00034,9.758174,11703,106.28247,0.0359545,,84,11.636363636363637,11,-2.2450843,0.5209234,0.10185664,924,0.18722934
True,36.2004,56.585873,107.192119813476,-1,1.2311872,57.27275,0.05731557,125.31480717658997,1.3468087,49.91937,9.049158,9.999871,[-1.322 -1.896 -0.15  -1.295 -3.664],146.80217,9.999871,269.92972,7.5139694,2.7225106,15669.593,0.6253351,220.01035,8.934465,11832,107.192116,0.056848645,,85,11.727272727272727,11,-2.287079,0.6304712,0.122437164,935,0.24750097
True,38.96414,75.135025,120.83137720768359,-1,1.1754178,70.90175,0.043171994,126.89172840118408,1.184698,49.929634,10.035003,9.999998,[-1.334 -1.884 -0.089 -1.317 -3.706],147.03223,9.999998,269.93054,21.152924,1.765831,17018.072,0.36737722,220.00092,9.358375,11976,120.83139,0.03339793,,86,13.090909090909092,11,-2.2893064,0.47489193,0.107699804,946,0.16053009
True,44.607864,61.470795,121.73903267274149,-1,1.2975001,81.8033,0.047039755,128.53119373321533,1.322934,39.935738,7.199648,9.999886,[-1.334 -1.873 -0.108 -1.296 -3.708],153.94014,9.999886,259.9234,25.755959,4.055733,12936.267,0.96115744,219.98767,8.477841,12121,121.73902,0.08737796,,87,13.181818181818182,11,-2.27347,0.5174373,0.12026674,957,0.36870304
True,135.59076,59.31447,140.82726247075996,-1,1.8810321,70.9168,0.017990578,129.84162664413452,1.5981698,69.91046,7.3725905,9.999982,[-1.316 -1.884 -0.087 -1.319 -3.692],262.1662,9.999982,249.9206,48.53798,4.1261926,56213.78,1.121014,180.01013,5.847853,12287,140.82726,0.101910375,,88,15.090909090909092,11,-2.3679175,0.19789636,0.14528817,968,0.37510842
True,-2.4730988,102.55062,124.46279696878801,-1,1.2707134,64.55277,0.03596234,131.0567831993103,0.9650515,59.91002,7.4697704,9.9999895,[-1.377 -1.875 -0.103 -1.299 -3.787],176.49213,9.9999895,429.9278,-34.298553,2.9409537,107403.164,0.663435,370.01776,8.656554,12435,124.4628,0.060312264,,89,13.454545454545455,11,-2.3715916,0.39558572,0.08773195,979,0.26735944
True,37.223663,85.54664,160.82593401192597,-1,1.048807,80.92411,0.07973179,132.46775913238525,1.0466642,79.901825,10.801691,9.999995,[-1.377 -1.895 -0.1   -1.322 -3.791],173.33864,9.999995,359.92236,27.915802,1.3457543,19639.11,0.14181907,280.02054,10.488107,12623,160.82593,0.012892644,,90,17.09090909090909,11,-2.363167,0.8770497,0.0951513,990,0.1223413
True,32.496086,61.027275,128.10303143898952,-1,1.1013422,68.19194,0.05821265,133.62913250923157,1.0492147,59.91109,10.263352,9.999902,[-1.372 -1.881 -0.088 -1.318 -3.782],140.97797,9.999902,279.92828,24.732674,1.5779419,13923.034,0.28109276,220.0172,9.987813,12775,128.10303,0.025553886,,91,13.818181818181818,11,-2.3603132,0.64033914,0.09538316,1001,0.14344926
True,5.4640045,111.88774,140.82904007309637,-1,1.1991935,80.92221,0.038141,134.83111667633057,1.3694628,59.90683,9.081073,9.999999,[-1.365 -1.867 -0.085 -1.307 -3.779],179.32448,9.999999,429.9391,-17.936493,2.6236432,30046.295,0.6295221,370.03226,9.172832,12941,140.82904,0.057229284,,92,15.090909090909092,11,-2.3822095,0.41955099,0.124496624,1012,0.23851302
True,91.13689,74.28331,139.01237694996493,-1,1.504184,99.0784,0.028649572,136.2811541557312,1.3490103,39.933975,8.325229,9.999962,[-1.372 -1.884 -0.081 -1.326 -3.801],217.91672,9.999962,279.9306,35.641167,2.4249256,43213.133,0.7646463,239.99663,7.312935,13105,139.01239,0.0695133,,93,14.909090909090908,11,-2.398684,0.31514528,0.1226373,1023,0.22044778
True,28.03421,77.62274,134.46267945329933,-1,1.0537969,94.530525,0.07611636,137.80955290794373,1.1027108,39.932148,10.4818735,9.999987,[-1.36  -1.888 -0.075 -1.346 -3.818],145.5188,9.999987,309.92255,20.016197,1.5303192,9398.413,0.24516588,269.9904,10.438444,13264,134.46268,0.022287808,,94,14.454545454545455,11,-2.375984,0.8372799,0.10024645,1034,0.13911994
True,70.99708,31.861275,98.09954155362935,-1,1.6357144,28.192743,0.03842711,138.82954812049866,1.4617424,69.9068,9.337735,9.999123,[-1.35  -1.883 -0.071 -1.341 -3.795],151.25179,9.999123,169.92899,35.349113,2.7102172,15369.578,0.61673725,100.02219,6.72489,13383,98.09954,0.056067023,,95,10.818181818181818,11,-2.4108884,0.4226982,0.13288568,1045,0.2463834
True,464.78845,58.230495,130.82638095606447,-1,21.661371,70.9071,0.00042391976,140.20022583007812,7.3186855,59.91929,1.3685542,9.999876,[-1.35  -1.863 -0.059 -1.316 -3.83 ],894.33405,9.999876,249.9292,38.533897,68.5384,1697144.2,19.415464,190.00992,0.50781643,13538,130.82639,1.7650424,,96,14.090909090909092,11,-2.4504764,0.004663117,0.665335,1056,6.230764
True,43.279594,87.84609,135.37155693863605,-1,1.0805216,75.45762,0.061193798,141.99046754837036,1.0253074,59.913937,10.430651,9.999963,[-1.371 -1.781 -0.102 -1.274 -3.869],150.73277,9.999963,279.93246,31.999641,1.6346979,19304.883,0.2395456,220.01852,10.180268,13698,135.37157,0.021776874,,97,14.545454545454545,11,-2.4567575,0.67313176,0.093209766,1067,0.14860891
True,100.93869,79.35514,153.5580825476784,-1,1.9772717,83.64672,0.013655442,143.4573676586151,1.2666087,69.91136,5.501038,9.999968,[-1.363 -1.793 -0.1   -1.286 -3.876],246.29613,9.999968,279.93344,50.18582,4.9467206,105526.766,1.2663693,210.02208,5.5632215,13878,153.55809,0.11512449,,98,16.363636363636363,11,-2.4207742,0.15020986,0.11514625,1078,0.44970188
True,4263.2803,73.16438,124.46771568157679,-1,175.53688,84.53427,0.00075739226,145.59049034118652,21.053322,39.93345,1.2293886,9.999957,[-1.327 -1.764 -0.101 -1.282 -3.84 ],5681.8022,9.999957,289.93625,17.401672,208.03227,245575970.0,59.352215,250.0028,0.062664896,14026,124.46772,5.395656,,99,13.454545454545455,11,-2.3903449,0.008331315,1.9139385,1089,18.912025
True,61.97638,83.04705,146.28515160949416,-1,1.1403984,96.36612,0.06401473,147.71247720718384,1.3153849,49.91903,10.365685,9.999921,[-1.365 -1.874 -0.092 -1.338 -3.809],192.08397,9.999921,329.93243,24.449532,2.0148757,18923.83,0.32539165,280.0134,9.645752,14198,146.28516,0.029581057,,100,15.636363636363637,11,-2.4299667,0.70416206,0.119580455,1100,0.18317051
True,39.467613,43.27736,109.91664534065558,-1,1.0803081,59.98955,0.07369949,149.37476778030396,1.1256986,49.927094,10.010639,9.999912,[-1.37  -1.873 -0.089 -1.347 -3.849],120.039795,9.999912,209.92395,32.397087,2.012123,5590.3315,0.35389066,159.99686,10.182281,14330,109.91665,0.03217188,,101,12.0,11,-2.4216006,0.8106944,0.102336235,1111,0.18292029
True,208.26459,50.50744,126.28011357901633,-1,9.816688,56.371803,0.00015488383,150.45470094680786,3.7126,69.90831,2.9488246,9.999965,[-1.371 -1.856 -0.085 -1.337 -3.841],497.42944,9.999965,249.92732,33.988342,21.254393,321235.75,6.1345587,180.01901,1.1205409,14480,126.28012,0.5576872,,102,13.636363636363637,11,-2.6101143,0.0017037222,0.33750913,1122,1.9322176
True,6.215439,100.17179,138.10502247825153,-1,1.0950744,98.17278,0.07873884,152.3021833896637,1.1332601,39.932243,10.54598,9.9999895,[-1.392 -1.832 -0.111 -1.347 -4.029],160.7642,9.9999895,399.9396,-9.5824585,1.6493444,19631.11,0.23513836,360.00735,10.044979,14643,138.10503,0.021376213,,103,14.818181818181818,11,-2.61697,0.8661272,0.10302365,1133,0.1499404
True,81.15646,44.320175,159.92386260500902,-1,1.0671589,60.002796,0.068011515,153.88936018943787,1.1095246,99.92107,10.644378,9.999913,[-1.386 -1.819 -0.113 -1.342 -4.036],172.68274,9.999913,239.92856,71.32437,1.3701395,15292.862,0.20280108,140.00749,10.307743,14830,159.92386,0.018436462,,104,17.0,11,-2.6203547,0.7481266,0.100865886,1144,0.124558136
True,49.082565,77.82878,142.64782387069604,-1,1.1430447,92.724525,0.05718032,155.19481706619263,1.1929353,49.923294,9.813127,9.999989,[-1.378 -1.804 -0.107 -1.338 -4.039],175.39493,9.999989,319.93738,24.50312,2.228409,16313.523,0.4148729,270.0141,9.623421,14998,142.64781,0.03771572,,105,15.272727272727273,11,-2.6221917,0.6289835,0.10844868,1155,0.20258264
True,69.578865,86.45521,159.9233834834157,-1,1.1060874,100.00878,0.06592704,156.6647458076477,1.0912833,59.91462,10.244594,9.999981,[-1.373 -1.812 -0.1   -1.352 -4.041],182.18169,9.999981,289.93808,52.856674,1.6248596,17506.363,0.29633296,230.02347,9.944964,15185,159.92339,0.02693936,,106,17.0,11,-2.6196294,0.7251975,0.09920759,1166,0.14771451
True,99.45233,86.00932,131.73564501718965,-1,4.751662,81.818886,0.0031299924,157.86772656440735,2.153535,49.916756,1.9882095,9.99999,[-1.365 -1.806 -0.093 -1.357 -4.039],356.9789,9.99999,319.92633,13.5950165,16.61183,566109.4,4.5848637,270.00958,2.3149796,15341,131.73564,0.4168058,,107,14.181818181818182,11,-2.5880055,0.034429915,0.1957759,1177,1.5101664
True,52.41546,58.514027,133.55174826342332,-1,1.0631825,73.633224,0.038682144,159.12323784828186,1.0401725,59.918526,10.199778,9.999898,[-1.397 -1.822 -0.097 -1.344 -4.007],143.77007,9.999898,239.92596,44.953224,1.506574,10417.835,0.2913501,180.00745,10.346295,15499,133.55174,0.026486374,,108,14.363636363636363,11,-2.5972893,0.42550358,0.09456113,1188,0.13696128
True,56.34893,41.84323,106.28110710374652,-1,1.1410562,56.35952,0.07436024,160.54027104377747,1.1739545,49.921593,10.555572,9.999284,[-1.402 -1.813 -0.101 -1.334 -4.016],123.38058,9.999284,169.93274,43.52929,1.5325255,6903.3135,0.24088623,120.01115,9.640191,15627,106.281105,0.021898748,,109,11.636363636363637,11,-2.598518,0.8179626,0.10672314,1199,0.13932051
True,65.188156,37.617027,121.7320182606537,-1,1.1340089,71.816925,0.0708203,161.72787165641785,1.1595485,49.915092,10.740982,9.9997635,[-1.408 -1.817 -0.114 -1.338 -4.017],143.80511,9.9997635,199.92113,47.906258,1.4841647,7199.4126,0.18006594,150.00604,9.7001,15772,121.73201,0.016369632,,110,13.181818181818182,11,-2.6078758,0.7790233,0.10541351,1210,0.13492407
True,1207.0828,43.033825,151.7391588751475,-1,36.872787,71.83312,1.9183215e-06,162.90863680839539,9.985158,79.90604,1.3834528,9.999737,[-1.41  -1.824 -0.106 -1.339 -4.027],1700.2588,9.999737,219.93768,70.52178,92.815125,8441647.0,26.325846,140.03165,0.29832298,15950,151.73915,2.3932588,,111,16.181818181818183,11,-2.8559828,2.1101536e-05,0.9077416,1221,8.437738
True,40.766556,61.717445,129.01352954442814,-1,1.0743415,79.092896,0.0783004,164.75807547569275,1.1200603,49.92063,10.7452345,9.999965,[-1.332 -1.79  -0.123 -1.338 -4.275],144.08723,9.999965,269.9397,29.33168,1.5173132,7462.7417,0.17246647,220.01907,10.23883,16103,129.01353,0.01567877,,112,13.909090909090908,11,-2.8507156,0.8613044,0.101823665,1232,0.13793758
True,153.93643,93.991066,151.74093714303538,-1,2.9159575,101.81421,0.03719888,166.05017828941345,1.5074025,49.926727,3.3275795,10.0,[-1.326 -1.787 -0.109 -1.344 -4.27 ],412.4355,10.0,409.93887,0.36097717,8.622307,851066.6,2.2889233,360.01215,3.7723458,16281,151.74094,0.20808394,,113,16.181818181818183,11,-2.8947773,0.40918767,0.13703658,1243,0.7838461
True,72.204765,53.27996,147.19369505609734,-1,1.0874333,67.27386,0.07026138,168.0289659500122,1.1301614,79.91983,10.483366,9.9999,[-1.291 -1.829 -0.116 -1.368 -4.314],164.59578,9.9999,239.927,58.59478,1.7145145,12517.114,0.25088936,160.00717,10.115562,16454,147.1937,0.022808123,,114,15.727272727272727,11,-2.903444,0.7728752,0.10274196,1254,0.15586495
True,25.246147,55.345787,109.00748627296629,-1,1.0914963,59.082996,0.07513927,168.97944021224976,1.1279031,49.92449,10.694404,9.999826,[-1.279 -1.829 -0.105 -1.37  -4.322],121.665634,9.999826,249.92195,16.717697,1.375446,6761.7275,0.19066338,199.99747,10.0779085,16585,109.00749,0.017333036,,115,11.909090909090908,11,-2.9043953,0.82653195,0.102536656,1265,0.12504055
True,104.18732,84.330444,137.1948423492237,-1,2.8490763,87.2731,0.006913082,170.26105093955994,2.5060942,49.921734,3.8975463,9.999993,[-1.281 -1.827 -0.106 -1.363 -4.323],328.53345,9.999993,359.92935,4.282135,10.149712,75711.34,3.383031,310.00763,3.8609004,16747,137.19484,0.30754828,,116,14.727272727272727,11,-2.9522707,0.076043904,0.22782677,1276,0.92270106
True,1383.6906,37.853973,98.09702911042513,-1,272.50317,58.162197,1.979075e-05,171.58484292030334,23.762358,39.934834,1.0258747,9.999358,[-1.257 -1.841 -0.107 -1.355 -4.371],2602.3726,9.999358,199.91957,24.271828,258.06296,30602586.0,74.09344,159.98474,0.0403665,16866,98.09704,6.7357674,,117,10.818181818181818,11,-2.963141,0.00021769824,2.1602144,1287,23.46027
True,70.77052,46.96012,113.55536356051279,-1,1.4796852,63.635746,0.030818932,173.62956380844116,1.3489417,49.919613,7.8292074,9.999811,[-1.251 -1.799 -0.105 -1.313 -4.382],165.06505,9.999811,209.91937,36.0375,2.880287,12731.202,0.85845625,159.99976,7.434014,17002,113.55537,0.07804148,,118,12.363636363636363,11,-2.973883,0.33900824,0.12263107,1298,0.26184428
True,196.1017,50.830315,122.64819204476022,-1,11.683963,72.730705,0.0017570718,174.78939652442932,4.292709,49.91749,1.6343415,9.999652,[-1.268 -1.779 -0.103 -1.3   -4.393],448.46445,9.999652,199.93134,48.818657,36.149708,280503.0,10.27612,150.01385,0.9414614,17148,122.64819,0.9341928,,119,13.272727272727273,11,-2.9990242,0.01932779,0.3902463,1309,3.2863371
True,45.23156,57.81534,121.73991371877032,-1,1.0704682,61.82512,0.082704015,176.5690393447876,1.261058,59.914803,10.366227,9.9999075,[-1.244 -1.742 -0.06  -1.282 -4.418],148.36284,9.9999075,269.93192,22.060959,2.0607257,10137.03,0.311811,210.01712,10.275878,17293,121.7399,0.028346457,,120,13.181818181818182,11,-3.0002675,0.90974414,0.114641644,1320,0.18733871
True,373.47546,75.30027,128.10089229685016,-1,13.177794,78.18213,0.0035214564,178.04276204109192,3.9576712,49.918762,1.6974349,9.999943,[-1.243 -1.728 -0.047 -1.281 -4.419],735.3252,9.999943,269.93402,28.42115,32.91927,2512994.0,9.264979,220.01526,0.83473754,17445,128.10089,0.8422709,,121,13.818181818181818,11,-2.9958744,0.03873602,0.3597883,1331,2.992661
True,2.933197,98.79881,121.74080813606402,-1,1.1705718,81.80781,0.044662375,179.676602602005,1.160691,39.933,9.446378,9.999997,[-1.204 -1.732 -0.031 -1.305 -4.415],150.73314,9.999997,369.93546,-14.866898,2.0907962,23064.588,0.47071326,330.00244,9.397117,17590,121.740814,0.042792115,,122,13.181818181818182,11,-3.0095196,0.4912861,0.105517365,1342,0.19007239
True,33.096252,70.38854,120.82958274426007,-1,1.0529124,80.89436,0.060310654,180.78924584388733,1.0700206,39.93521,10.594673,9.999912,[-1.205 -1.724 -0.027 -1.297 -4.428],131.58937,9.999912,259.93243,24.843163,1.4985049,9998.226,0.20929143,219.99722,10.447213,17734,120.82958,0.019026496,,123,13.090909090909092,11,-3.014047,0.66341716,0.097274594,1353,0.13622773
True,-3.8004684,87.05981,118.1014241017569,-1,1.0122507,68.18377,0.084400095,181.6761133670807,1.030671,49.917656,10.949558,9.999992,[-1.195 -1.722 -0.023 -1.299 -4.433],122.496506,9.999992,339.93793,-7.4289627,1.1474994,12022.257,0.069953725,290.02026,10.866874,17875,118.10143,0.0063594314,,124,12.818181818181818,11,-3.0065851,0.92840105,0.09369738,1364,0.104318134
True,82.410706,29.880219,107.18919282817787,-1,1.2371998,37.272396,0.06275653,182.49616956710815,1.4381925,69.916794,8.162034,9.999322,[-1.197 -1.724 -0.027 -1.299 -4.426],148.10284,9.999322,159.93524,48.129192,3.9310207,12739.196,0.8480497,90.01845,8.891046,18004,107.189186,0.07709543,,125,11.727272727272727,11,-3.0087888,0.6903218,0.13074479,1375,0.35736552
True,45.661484,69.33522,134.4651118621443,-1,1.0765977,74.54856,0.063508525,183.4533679485321,1.0785838,59.91655,10.4794655,9.999966,[-1.199 -1.704 -0.023 -1.294 -4.428],149.08542,9.999966,269.9262,34.78826,1.5273674,13324.448,0.24038622,210.00966,10.217373,18163,134.4651,0.021853294,,126,14.454545454545455,11,-3.0115674,0.69859374,0.098053075,1386,0.13885158
