EmpiricalD2,TimestepsSoFar,InitialReturnStd,LearnableVariance,InitialReturnMax,Bound,ReturnMeanIW,StdIWNorm,MeanIW,ReturnStepMaxmin,EpLenMean,StdIW,Iteration,MaxIW,InitialReturnMean,MinIW,MaxIWNorm,InitialBound,OptimizationReturnMean,TimeElapsed,EpRewMean,MeanIWNorm,ESSRenyi,OptimizationReturnMin,ESSClassic,InitialReturnMin,VarianceInit,OptimizationReturnMax,Weights,ReturnStepMax,J_sample_variance,MinIWNorm,MeanEntropy,EpisodesSoFar,EpThisIter
1.5439353,5461248,874.36865,,4999.3545,2727.6145,3488.421,0.0071098804,1.1190403,10.0,304.61,0.71098804,359,4.1771784,3035.9226,0.09924356,0.041771784,2423.6294,3035.9226,9871.663779497147,3035.922665873948,0.011190401,64.769554,,71.24149,,-1.0,4999.3545,[-0.607  2.258 -3.16  -2.87 ],10.0,7420060.0,0.0009924356,0.4189424,35900,100
1.0997432,5491955,832.32446,,4999.3975,2505.5938,3147.7031,0.0029884106,1.0288802,10.0,307.07,0.29884106,360,2.0964456,3060.6125,0.47109362,0.020964455,2448.3137,3050.6318,9926.497575759888,3060.6123660305034,0.010288802,90.93031,,92.220055,9.98039,-1.0,4989.417,[-0.595  2.253 -3.168 -2.9  ],10.0,1782345.5,0.004710936,0.4189424,36000,100
1.435078,5521331,877.2576,,4999.3857,2484.0664,3217.5664,0.0069956756,1.0906763,10.0,293.76,0.69956756,361,3.6191456,2927.4277,0.14842685,0.036191456,2315.1304,2917.4482,9969.566125631332,2927.428046891457,0.010906763,69.682625,,70.85147,9.980091,-1.0,4989.406,[-0.601  2.268 -3.166 -2.894],10.0,6302395.5,0.0014842685,0.4189424,36100,100
1.0839132,5550559,652.7613,,4999.3506,2399.973,3037.438,0.0028278118,1.0422317,10.0,292.28,0.28278118,362,2.0074706,2912.5144,0.41276634,0.020074707,2300.2212,2912.5144,10021.70018029213,2912.514236923628,0.010422316,92.25831,,93.14317,,-1.0,4999.3506,[-0.607  2.262 -3.168 -2.853],10.0,1325888.6,0.004127663,0.4189424,36200,100
1.8526531,5580949,793.8868,,4999.518,2556.1821,3389.6155,0.01242112,1.1141374,10.0,303.9,1.2421119,363,9.328584,3029.0032,0.13934535,0.09328584,2416.6895,1089.3862,10073.862836360931,3029.0031253561656,0.011141374,53.976643,,44.584682,1939.6168,-1.0,3059.9014,[-0.608  2.277 -3.169 -2.883],10.0,8545592.0,0.0013934535,0.4189424,36300,100
5.9026732,5611758,777.51416,,4999.4575,3118.998,4606.621,0.029886605,1.3386334,10.0,308.09,2.9886608,364,24.354935,3070.5881,0.01940761,0.24354935,2458.2822,3070.5881,10135.588339328766,3070.5882916653472,0.013386334,16.941477,,16.70957,,-1.0,4999.4575,[-0.625  2.319 -3.169 -2.872],10.0,149982430.0,0.00019407608,0.4189424,36400,100
1.0548525,5643104,709.1618,,4999.5205,2551.0647,3179.9478,0.002270178,1.0168258,10.0,313.46,0.2270178,365,1.6666378,3124.4968,0.556561,0.016666377,2512.183,974.8352,10194.283054113388,3124.4968814010076,0.010168258,94.79999,,95.25209,2149.6616,-1.0,2849.859,[-0.598  2.325 -3.195 -2.92 ],10.0,5469916.5,0.00556561,0.4189424,36500,100
3.8321989,5673642,855.2602,,4999.3716,2623.8262,3822.4558,0.021997774,1.2814561,10.0,305.38,2.1997774,366,11.500461,3043.6138,0.01653158,0.11500461,2431.318,3043.6138,10252.753123521805,3043.613577414272,0.012814561,26.094679,,25.33701,,-1.0,4999.3716,[-0.603  2.32  -3.217 -2.913],10.0,48194980.0,0.00016531578,0.4189424,36600,100
54.520756,5702950,873.5544,,4999.609,5681.823,10203.115,0.26257864,4.1747603,10.0,293.08,26.257862,367,261.23956,2920.6953,0.0011954987,2.6123955,2308.3706,2910.7156,10302.788729190826,2920.6954501842056,0.041747604,1.8341639,,2.465486,9.979748,-1.0,4989.629,[-0.627  2.333 -3.228 -2.871],10.0,3774272300.0,1.1954987e-05,0.4189424,36700,100
1.0291072,5733090,800.94556,,4999.318,2422.7478,3043.8838,0.0015482588,1.0107216,10.0,301.4,0.15482588,368,1.4084393,3003.738,0.6764711,0.014084392,2391.4487,3003.738,10354.130682468414,3003.73800731948,0.0101072155,97.17161,,97.70727,,-1.0,4999.318,[-0.65   2.381 -3.205 -2.796],10.0,999167.25,0.006764711,0.4189424,36800,100
68.699066,5764048,767.4085,,4999.422,3780.9585,8856.015,0.26689428,3.3364604,10.0,309.58,26.689428,369,268.61697,3085.5293,0.0006072474,2.6861696,2473.2275,2975.6387,10408.192447185516,3085.529144467479,0.033364605,1.4556239,,1.5387175,109.89003,-1.0,4889.5317,[-0.649  2.393 -3.202 -2.804],10.0,4319193000.0,6.0724738e-06,0.4189424,36900,100
13.669996,5793746,954.5529,,4999.4688,3660.784,5924.6655,0.06057696,1.6982224,10.0,296.98,6.057697,370,58.094242,2959.7163,0.006600047,0.5809424,2347.409,2959.7163,10457.182425022125,2959.7164237565976,0.016982224,7.315291,,7.2864714,,-1.0,4999.4688,[-0.687  2.356 -3.217 -2.817],10.0,726332500.0,6.6000466e-05,0.4189424,37000,100
1.4429325,5822036,763.8661,,4999.2983,2381.2148,3116.7065,0.0068266187,1.1107384,10.0,282.9,0.6826619,371,3.9855855,2818.748,0.20851943,0.039855853,2206.4614,2818.748,10499.681473493576,2818.7481137135355,0.011107385,69.303314,,72.58286,,-1.0,4999.2983,[-0.649  2.329 -3.231 -2.863],10.0,4438336.5,0.0020851942,0.4189424,37100,100
3.8024354,5851684,659.15204,,4999.469,3169.4326,4363.422,0.022051271,1.4705026,10.0,296.48,2.205127,372,16.957172,2954.6106,0.028483605,0.16957173,2342.3032,1034.9196,10545.625386238098,2954.610582509503,0.014705025,26.298935,,30.781336,1919.6909,-1.0,3079.7783,[-0.663  2.324 -3.226 -2.854],10.0,15659966.0,0.00028483605,0.4189424,37200,100
1.44953,5880774,751.3108,,4999.5806,2529.9468,3267.1594,0.0066617816,1.1101826,10.0,290.9,0.6661782,373,3.1028028,2898.9204,0.21109836,0.031028027,2286.599,2898.9204,10594.445725440979,2898.9201934763305,0.011101825,68.98788,,73.525406,,-1.0,4999.5806,[-0.637  2.301 -3.224 -2.89 ],10.0,5284817.5,0.0021109835,0.4189424,37300,100
2.0476801,5911914,774.1962,,4999.601,2759.7114,3635.9292,0.012753882,1.1416705,10.0,311.4,1.2753882,374,8.368256,3103.9204,0.07798327,0.08368255,2491.5962,1154.2406,10652.604242801666,3103.9201990875026,0.011416704,48.83575,,44.484623,1949.6796,-1.0,3049.9214,[-0.627  2.315 -3.224 -2.881],10.0,9460185.0,0.00077983266,0.4189424,37400,100
1.0409663,5942390,815.19696,,4999.463,2452.2434,3076.966,0.001957743,1.0106292,10.0,304.76,0.19577432,375,1.5854509,3037.4966,0.644589,0.015854508,2425.19,1077.7572,10703.538443565369,3037.4966872589675,0.010106291,96.06459,,96.38317,1959.7395,-1.0,3039.7234,[-0.651  2.337 -3.271 -2.87 ],10.0,4718073.0,0.00644589,0.4189424,37500,100
1.3465514,5970891,1034.5442,,4999.5527,2435.3555,3145.895,0.0060605677,1.0884992,10.0,285.01,0.6060568,376,3.245634,2840.0393,0.10246178,0.03245634,2227.722,2840.0393,10752.170080423355,2840.039439237071,0.010884992,74.26378,,76.33551,,-1.0,4999.5527,[-0.648  2.335 -3.258 -2.88 ],10.0,5670727.0,0.0010246177,0.4189424,37600,100
1.1472125,6000785,798.96857,,4999.5186,2406.166,3062.0027,0.003957617,1.0187731,10.0,298.94,0.3957617,377,2.479731,2979.215,0.37434596,0.024797311,2366.9014,2969.2346,10804.945571422577,2979.214993558551,0.010187732,87.16781,,86.8879,9.980322,-1.0,4989.538,[-0.642  2.335 -3.272 -2.913],10.0,2576936.5,0.0037434595,0.4189424,37700,100
1.3782518,6031297,685.9613,,4999.4775,2571.2183,3290.0623,0.0064041964,1.0599964,10.0,305.12,0.64041966,378,3.366374,3041.031,0.23119271,0.03366374,2428.7222,1741.4414,10856.351860523224,3041.0308827226568,0.0105999615,72.55568,,73.258835,1299.5895,-1.0,3699.8882,[-0.649  2.348 -3.267 -2.901],10.0,4247668.0,0.002311927,0.4189424,37800,100
2.8033109,6061375,837.6593,,4999.6113,2812.5854,3837.8064,0.01638547,1.2871059,10.0,300.78,1.638547,379,8.486902,2997.7366,0.03411189,0.08486902,2385.4116,2997.7366,10912.825831413269,2997.7365376790444,0.012871058,35.672104,,38.158466,,-1.0,4999.6113,[-0.632  2.339 -3.274 -2.899],10.0,28784216.0,0.0003411189,0.4189424,37900,100
7.5494576,6091866,676.5266,,4999.352,3616.3054,5298.6587,0.03746026,1.6005185,10.0,304.91,3.7460258,380,26.658722,3038.8027,0.012689836,0.26658723,2426.5098,939.2707,10971.660017251968,3038.802962722916,0.016005183,13.245985,,15.436922,2099.5322,-1.0,2899.8198,[-0.648  2.367 -3.283 -2.86 ],10.0,54117724.0,0.00012689836,0.4189424,38000,100
1.5651213,6124060,899.40326,,4999.576,2776.5322,3542.5747,0.00789341,1.0469242,10.0,321.94,0.789341,381,5.9017243,3209.6772,0.15407838,0.05901724,2597.3567,3209.6772,11033.846762895584,3209.6772152970725,0.010469244,63.89281,,63.756863,,-1.0,4999.576,[-0.612  2.367 -3.278 -2.851],10.0,12061883.0,0.0015407838,0.4189424,38100,100
5.4869585,6156657,852.95245,,4999.3833,3424.1284,4858.3887,0.028726416,1.4548076,10.0,325.97,2.8726418,382,20.801168,3249.5818,0.012606343,0.20801169,2637.285,3249.5818,11088.469370603561,3249.581780896485,0.014548075,18.225033,,20.412382,,-1.0,4999.3833,[-0.597  2.367 -3.276 -2.867],10.0,113676856.0,0.00012606343,0.4189424,38200,100
2.9458334,6188267,807.18274,,4999.5024,3045.373,4096.3096,0.019286696,1.3234277,10.0,316.1,1.9286697,383,11.862475,3151.1062,0.045645133,0.118624754,2538.7944,3151.1062,11143.768055200577,3151.1060130397486,0.013234276,33.94625,,32.01221,,-1.0,4999.5024,[-0.587  2.347 -3.29  -2.928],10.0,40527956.0,0.00045645132,0.4189424,38300,100
1.9732307,6219712,723.1899,,4999.4946,2649.246,3509.3691,0.011916172,1.0961429,10.0,314.45,1.1916171,384,6.7285156,3134.3994,0.099773705,0.06728516,2522.0889,3134.3994,11197.349902629852,3134.3996428394858,0.010961429,50.67831,,45.833996,,-1.0,4999.4946,[-0.612  2.381 -3.293 -2.907],10.0,15252545.0,0.000997737,0.4189424,38400,100
2.30336,6251250,854.29333,,4999.618,3026.5269,3955.8428,0.01267936,1.2073954,10.0,315.38,1.267936,385,7.4917436,3143.7007,0.043159284,0.074917436,2531.3745,3143.7007,11254.674838781357,3143.700490024166,0.012073955,43.414837,,47.555702,,-1.0,4999.618,[-0.592  2.378 -3.312 -2.917],10.0,21419094.0,0.00043159284,0.4189424,38500,100
3.6248224,6283971,841.6711,,4999.62,3371.1934,4536.9985,0.019180426,1.336364,10.0,327.21,1.9180425,386,14.599863,3261.9653,0.028966736,0.14599863,2649.6394,3261.9653,11312.575204372406,3261.965363023828,0.013363639,27.587559,,32.679752,,-1.0,4999.62,[-0.574  2.395 -3.313 -2.935],10.0,63310720.0,0.00028966734,0.4189424,38600,100
3.766938,6317068,684.8322,,4999.4653,3286.4626,4474.8647,0.022276668,1.3214824,10.0,330.97,2.2276669,387,15.091222,3299.8518,0.030929284,0.15091221,2687.5452,1420.0981,11372.377650976181,3299.852131939475,0.013214823,26.54676,,26.03016,1879.7539,-1.0,3119.7114,[-0.595  2.412 -3.309 -2.898],10.0,32306828.0,0.00030929284,0.4189424,38700,100
1.2778256,6350566,873.04645,,4999.4556,2928.4949,3620.6511,0.005014904,1.0695938,10.0,334.98,0.5014904,388,2.8553708,3339.912,0.2796089,0.028553708,2727.6064,3329.9316,11432.647823095322,3339.912147944271,0.010695938,78.25794,,81.97862,9.980841,-1.0,4989.4746,[-0.599  2.438 -3.302 -2.852],10.0,4440914.5,0.002796089,0.4189424,38800,100
1.1020945,6383272,947.7917,,4999.405,2674.0562,3316.8525,0.0034356222,1.0145344,10.0,327.06,0.34356222,389,2.7180157,3260.8147,0.37930617,0.027180156,2648.5154,3260.8147,11495.544602155685,3260.814964944882,0.010145344,90.73632,,89.71208,,-1.0,4999.405,[-0.591  2.44  -3.299 -2.876],10.0,2553473.5,0.0037930615,0.4189424,38900,100
2.2213495,6417419,709.17487,,4999.471,3189.563,4102.158,0.011915862,1.1750008,10.0,341.47,1.1915863,390,7.6234207,3404.82,0.030925827,0.07623421,2792.5122,1285.1118,11554.881865501404,3404.8198749336416,0.011750008,45.01768,,49.29923,2119.708,-1.0,2879.7632,[-0.59   2.431 -3.29  -2.886],10.0,11949781.0,0.00030925826,0.4189424,39000,100
473.95297,6451893,941.55634,,4999.5503,32296.4,45626.832,0.6995739,10.4494295,10.0,344.74,69.95739,391,520.9129,3437.848,0.00048551723,5.209129,2825.5303,3437.848,11614.96066570282,3437.8477169597063,0.104494296,0.2109914,,2.1824033,,-1.0,4999.5503,[-0.581  2.389 -3.28  -2.901],10.0,99087790000.0,4.8551724e-06,0.4189424,39100,100
14.109712,6486060,863.8755,,4999.5166,4392.4233,6692.449,0.058371536,1.7438681,10.0,341.67,5.8371534,392,42.90242,3406.8682,0.009496566,0.4290242,2794.555,3286.992,11676.718307256699,3406.868159880273,0.01743868,7.087317,,8.194001,119.87659,-1.0,4879.64,[-0.591  2.478 -3.281 -2.845],10.0,492809700.0,9.496566e-05,0.4189424,39200,100
1.1066115,6522441,1049.649,,4999.4995,3219.7905,3863.9148,0.0032044954,1.0602236,10.0,363.81,0.32044953,393,2.22946,3629.1677,0.46463218,0.0222946,3016.857,3629.1677,11745.425579309464,3629.1679304421086,0.010602235,90.36595,,91.62936,,-1.0,4999.4995,[-0.551  2.467 -3.282 -2.855],10.0,2927674.2,0.0046463218,0.4189424,39300,100
251.98157,6558052,1084.5101,,4999.5327,10914.684,20634.531,0.46354938,5.2970934,10.0,356.11,46.35494,394,466.29846,3551.661,0.0006785772,4.6629844,2939.3457,3551.661,11811.689850091934,3551.661108865979,0.05297092,0.39685443,,1.288988,,-1.0,4999.5327,[-0.559  2.489 -3.319 -2.859],10.0,33518963000.0,6.7857723e-06,0.4189424,39400,100
1.917554,6599073,763.26276,,4999.5117,3743.6958,4591.6006,0.014268531,1.0803322,10.0,410.21,1.4268534,395,13.648834,4093.7832,0.17079593,0.13648833,3481.4702,3953.8743,11879.953116416931,4093.7829202170337,0.010803321,52.14977,,36.43795,139.9083,-1.0,4859.6035,[-0.509  2.507 -3.323 -2.889],10.0,48125628.0,0.0017079593,0.4189424,39500,100
1.059122,6637255,1099.0881,,4999.4062,3231.5974,3861.7373,0.0022934156,1.013023,10.0,381.82,0.22934157,396,1.5917976,3809.1582,0.44792685,0.015917975,3196.8582,3799.1777,11946.540989637375,3809.158251723186,0.010130229,94.41783,,95.124504,9.980673,-1.0,4989.426,[-0.518  2.544 -3.321 -2.881],10.0,1959643.2,0.0044792686,0.4189424,39600,100
37.600876,6674267,989.6584,,4999.5024,4957.0977,8711.765,0.12393866,2.3126926,10.0,370.12,12.3938675,397,118.947556,3691.6882,0.00048166083,1.1894755,3079.3767,3681.7068,12005.601453065872,3691.688185631447,0.023126926,2.6595125,,3.364787,9.981237,-1.0,4989.521,[-0.52   2.537 -3.325 -2.884],10.0,2176242400.0,4.816608e-06,0.4189424,39700,100
1.4465799,6711893,1141.1781,,4999.467,3385.254,4121.699,0.0071102176,1.0835074,10.0,376.26,0.7110218,398,4.551969,3753.357,0.24848442,0.04551969,3141.0493,3753.357,12071.619522333145,3753.3564585827385,0.010835074,69.12857,,69.899376,,-1.0,4999.467,[-0.513  2.481 -3.306 -2.929],10.0,10398736.0,0.002484844,0.4189424,39800,100
46.12493,6749856,1141.3063,,4999.5034,6205.385,10363.92,0.1558467,2.7846644,10.0,379.63,15.584671,399,152.1522,3788.1108,0.00036174344,1.521522,3175.7993,3788.1108,12135.521899938583,3788.11092832956,0.027846646,2.168025,,3.0938675,,-1.0,4999.5034,[-0.51   2.505 -3.32  -2.922],10.0,3263458000.0,3.6174342e-06,0.4189424,39900,100
1.1523905,6786305,1138.6122,,4999.5645,3144.25,3801.571,0.003707112,1.0365157,10.0,364.49,0.3707112,400,2.239618,3635.7915,0.33708927,0.02239618,3023.4722,3635.7915,12191.864058494568,3635.7916003422165,0.0103651555,86.77614,,88.6592,,-1.0,4999.5645,[-0.539  2.527 -3.311 -2.856],10.0,3484387.2,0.0033708927,0.4189424,40000,100
28.607769,6823845,989.5264,,4999.497,6034.178,9309.198,0.11103076,2.2341394,10.0,375.4,11.103076,401,111.16867,3744.1707,0.00050203304,1.1116867,3131.8596,3744.1707,12253.655065059662,3744.1705455279875,0.022341395,3.495554,,3.8913164,,-1.0,4999.497,[-0.529  2.522 -3.318 -2.856],10.0,2628865500.0,5.0203303e-06,0.4189424,40100,100
4.165989,6862981,1075.7032,,4999.4585,3819.2358,5068.999,0.026191069,1.219557,10.0,391.36,2.6191068,402,21.424822,3905.2039,0.047590453,0.21424821,3292.8975,3905.2039,12325.549838066101,3905.2039143130737,0.012195571,24.003904,,17.818521,,-1.0,4999.4585,[-0.49   2.529 -3.301 -2.867],10.0,166178130.0,0.00047590453,0.4189424,40200,100
1.3635792,6903368,962.0595,,4999.55,3544.8667,4259.8843,0.0066163377,1.0798833,10.0,403.87,0.6616338,403,3.5826502,4029.8213,0.22854765,0.0358265,3417.504,4029.8213,12397.158016204834,4029.821354236607,0.010798833,73.33641,,72.70668,,-1.0,4999.55,[-0.483  2.538 -3.298 -2.82 ],10.0,7114699.5,0.0022854765,0.4189424,40300,100
222.16902,6941804,973.7856,,4999.455,13633.169,22759.791,0.442192,5.4340544,10.0,384.36,44.219193,404,444.09958,3834.1794,0.0005196589,4.4409957,3221.8733,3824.1978,12469.624981164932,3834.17907577624,0.054340545,0.45010775,,1.4877048,9.981315,-1.0,4989.4736,[-0.497  2.548 -3.336 -2.831],10.0,36142584000.0,5.196589e-06,0.4189424,40400,100
1.6167606,6980484,1185.9985,,4999.45,3702.4336,4480.991,0.0070488406,1.175842,10.0,386.8,0.70488405,405,3.4935932,3859.8872,0.07122102,0.034935933,3247.5823,3849.9065,12532.482023239136,3859.8875168188883,0.011758421,61.852077,,73.56369,9.980849,-1.0,4989.469,[-0.459  2.582 -3.337 -2.811],10.0,9498916.0,0.00071221014,0.4189424,40500,100
4.33365,7017927,1382.5834,,4999.3804,3906.7798,5181.4233,0.024059983,1.240617,10.0,374.43,2.4059982,406,18.363108,3735.9937,0.017493455,0.18363108,3123.6968,3726.0144,12599.895940065384,3735.9936096039683,0.012406171,23.075235,,21.003538,9.979478,-1.0,4989.401,[-0.45   2.603 -3.348 -2.808],10.0,125363660.0,0.00017493454,0.4189424,40600,100
16.351591,7056692,1448.8278,,4999.4443,4855.896,7331.8774,0.07206183,1.6999383,10.0,387.65,7.206183,407,70.39604,3868.9133,0.003568188,0.7039604,3256.6086,3868.9133,12664.274322986603,3868.913273258795,0.016999383,6.115613,,5.2715254,,-1.0,4999.4443,[-0.428  2.589 -3.363 -2.837],10.0,1282421200.0,3.568188e-05,0.4189424,40700,100
5.731101,7097573,1438.6432,,4999.4546,4341.1934,5807.0356,0.030026576,1.370999,10.0,408.81,3.0026577,408,22.04235,4081.434,0.023028284,0.2204235,3469.1277,4071.453,12733.77212190628,4081.433593167052,0.013709989,17.448654,,17.251368,9.980735,-1.0,4989.4736,[-0.413  2.577 -3.341 -2.899],10.0,222062690.0,0.00023028284,0.4189424,40800,100
12.247751,7137986,1429.344,,4999.5327,4966.12,7109.0264,0.07608209,1.7465988,10.0,404.13,7.6082087,409,75.596924,4034.3787,0.0028347382,0.7559692,3422.0632,4034.3787,12801.655176401138,4034.378718339191,0.017465988,8.164764,,5.0062933,,-1.0,4999.5327,[-0.408  2.618 -3.357 -2.878],10.0,878780500.0,2.8347382e-05,0.4189424,40900,100
1.2524647,7183073,1003.1356,,4999.52,4083.6194,4768.8813,0.0049908664,1.0440283,10.0,450.87,0.49908665,410,2.9739733,4503.6436,0.16584836,0.029739732,3891.3298,4503.6436,12877.335806369781,4503.643532909665,0.0104402825,79.842575,,81.39867,,-1.0,4999.52,[-0.374  2.588 -3.35  -2.892],10.0,7181082.5,0.0016584835,0.4189424,41000,100
1.889597,7226557,1272.4144,,4999.422,4189.587,5031.2725,0.009953994,1.113543,10.0,434.84,0.9953994,411,6.7682004,4342.8823,0.0761739,0.067682005,3730.5806,4342.8823,12952.239423751831,4342.8821275451555,0.01113543,52.921337,,55.58451,,-1.0,4999.422,[-0.365  2.596 -3.377 -2.885],10.0,26900374.0,0.000761739,0.4189424,41100,100
2.0493429,7271127,1272.3735,,4999.499,4306.399,5182.9546,0.0112980595,1.1563095,10.0,445.7,1.129806,412,10.103936,4452.7715,0.09039053,0.10103936,3840.46,4332.865,13035.325730323792,4452.771291408335,0.011563093,48.79613,,51.159164,119.905716,-1.0,4879.5933,[-0.347  2.565 -3.394 -2.883],10.0,32346244.0,0.0009039053,0.4189424,41200,100
7.6041307,7314980,1472.2068,,4999.491,4777.232,6465.713,0.033719756,1.4016379,10.0,438.53,3.371976,413,28.673742,4381.009,0.0034746286,0.2867374,3768.6987,4381.009,13107.830470085144,4381.008691213677,0.014016378,13.150747,,14.732782,,-1.0,4999.491,[-0.33   2.582 -3.411 -2.879],10.0,289985250.0,3.4746285e-05,0.4189424,41300,100
1.657591,7360156,1207.2843,,4999.59,4235.7666,5024.116,0.007971461,1.1212345,10.0,451.76,0.7971461,414,4.424417,4514.293,0.091080695,0.04424417,3901.9712,4514.293,13186.520722866058,4514.293485644208,0.011212346,60.328514,,66.42509,,-1.0,4999.59,[-0.315  2.564 -3.392 -2.92 ],10.0,16579243.0,0.00091080694,0.4189424,41400,100
1.932789,7405634,1195.4181,,4999.4585,4241.6636,5092.921,0.010477007,1.1161805,10.0,454.78,1.0477008,415,6.5412416,4544.15,0.043261148,0.06541242,3931.8433,4544.15,13260.161968708038,4544.149508771414,0.011161804,51.738705,,53.161503,,-1.0,4999.4585,[-0.305  2.571 -3.407 -2.898],10.0,29032112.0,0.00043261147,0.4189424,41500,100
160.04832,7451635,1148.7316,,4999.6777,10117.816,17864.453,0.2067882,3.5970483,10.0,460.01,20.678816,416,191.9212,4597.3403,0.0006007125,1.919212,3985.0073,4487.4404,13338.570741653442,4597.340384092488,0.03597049,0.6248113,,2.9369402,109.900055,-1.0,4889.778,[-0.289  2.575 -3.436 -2.877],10.0,10329694000.0,6.0071247e-06,0.4189424,41600,100
1.006518,7498058,1091.5532,,4999.5405,4070.961,4685.2695,0.0007436403,1.0113665,10.0,464.23,0.07436403,417,1.2296466,4639.512,0.8426289,0.012296465,4027.1956,4639.512,13410.692616224289,4639.511953993343,0.010113665,99.35242,,99.46227,,-1.0,4999.5405,[-0.299  2.553 -3.463 -2.951],10.0,1341425.5,0.008426289,0.4189424,41700,100
5.0414944,7546755,589.747,,4999.5483,4727.333,6102.1855,0.03148784,1.2616665,10.0,486.97,3.1487842,418,29.347801,4867.4883,0.031441994,0.293478,4255.171,4757.5957,13489.97744846344,4867.487893804048,0.012616665,19.835388,,13.83377,109.89186,-1.0,4889.6562,[-0.302  2.566 -3.449 -2.964],10.0,238493800.0,0.00031441994,0.4189424,41800,100
5.768019,7591906,1255.2468,,4999.569,4811.58,6282.17,0.029337382,1.3952435,10.0,451.51,2.9337382,419,25.797018,4511.862,0.013629537,0.25797018,3899.5417,4501.8823,13577.805702924728,4511.861632561811,0.013952434,17.336975,,18.44601,9.979724,-1.0,4989.5894,[-0.295  2.6   -3.438 -2.938],10.0,218435710.0,0.00013629536,0.4189424,41900,100
5.9611135,7636946,1298.36,,4999.5425,5192.2173,6687.212,0.025776185,1.41741,10.0,450.4,2.5776186,420,18.544622,4500.8574,0.029083505,0.18544622,3888.541,4500.8574,13649.513652563095,4500.857399917535,0.014174099,16.775389,,23.217518,,-1.0,4999.5425,[-0.316  2.609 -3.467 -2.895],10.0,170443740.0,0.00029083504,0.4189424,42000,100
1.2493747,7683014,1225.0752,,4999.5713,4187.324,4871.7476,0.0050767334,1.0579536,10.0,460.68,0.5076734,421,3.6141658,4604.5996,0.32547107,0.036141656,3992.2793,4604.5996,13729.916600465775,4604.599559383693,0.010579536,80.04004,,81.28304,,-1.0,4999.5713,[-0.303  2.592 -3.45  -2.937],10.0,7459236.0,0.0032547107,0.4189424,42100,100
199.18394,7728577,1231.281,,4999.4805,12364.066,21005.736,0.3695578,4.780135,10.0,455.63,36.955784,422,368.6416,4553.311,0.00083104166,3.686416,3941.0027,4553.311,13802.264833450317,4553.311281177339,0.047801353,0.5020485,,1.6455445,,-1.0,4999.4805,[-0.318  2.596 -3.455 -2.931],10.0,33900007000.0,8.310416e-06,0.4189424,42200,100
1.1448168,7773186,1337.9325,,4999.4,4024.2986,4679.4346,0.0035766752,1.0295388,10.0,446.09,0.35766754,423,2.34454,4457.3403,0.30686086,0.023445401,3845.041,4457.3403,13864.587307691574,4457.340157657575,0.010295387,87.35023,,89.23068,,-1.0,4999.4,[-0.31   2.638 -3.471 -2.872],10.0,5299417.5,0.0030686085,0.4189424,42300,100
1.2682924,7816424,1387.7805,,4999.42,3908.7285,4598.293,0.0041718856,1.0555073,10.0,432.38,0.41718856,424,2.526377,4320.4062,0.16399169,0.02526377,3708.1045,4210.515,13922.336117506027,4320.406079717104,0.010555073,78.84617,,86.48857,109.890755,-1.0,4889.5293,[-0.305  2.633 -3.5   -2.88 ],10.0,6518417.5,0.0016399169,0.4189424,42400,100
1.0142808,7858179,1644.0642,,4999.4385,3608.171,4224.831,0.001066262,1.0109112,10.0,417.55,0.1066262,425,1.3054366,4171.935,0.770128,0.013054366,3559.6313,4171.935,13974.647256851196,4171.9349923786385,0.010109111,98.592026,,98.89973,,-1.0,4999.4385,[-0.289  2.633 -3.511 -2.881],10.0,3111737.5,0.00770128,0.4189424,42500,100
2.3896708,7900523,1468.5641,,4999.412,4194.7646,5141.293,0.014089298,1.3023573,10.0,423.44,1.4089298,426,9.232981,4230.7227,0.09418891,0.09232981,3618.422,4130.8223,14038.940800666809,4230.722509938836,0.013023574,41.846767,,46.075363,99.90044,-1.0,4899.5117,[-0.292  2.649 -3.524 -2.891],10.0,41957370.0,0.0009418891,0.4189424,42600,100
1.7163975,7943431,1436.0168,,4999.474,4305.588,5107.781,0.008062736,1.1178124,10.0,429.08,0.8062737,427,4.380214,4287.304,0.06395735,0.043802142,3674.9966,4287.304,14109.997329473495,4287.304352048279,0.011178124,58.261562,,65.77788,,-1.0,4999.474,[-0.279  2.657 -3.544 -2.86 ],10.0,18721554.0,0.0006395735,0.4189424,42700,100
1.7012295,7987719,1360.3975,,4999.567,4171.574,4970.2295,0.010644831,1.0981688,10.0,442.88,1.0644832,428,5.8913937,4425.535,0.024398638,0.058913935,3813.2153,4425.535,14178.555087804794,4425.5351864784325,0.010981688,58.781017,,51.557228,,-1.0,4999.567,[-0.283  2.672 -3.626 -2.899],10.0,27921614.0,0.00024398637,0.4189424,42800,100
1.1334243,8031613,1435.8566,,4999.435,3898.1274,4550.0,0.003298905,1.0257006,10.0,438.94,0.32989052,429,1.8303177,4386.185,0.27842173,0.018303176,3773.8818,4386.185,14253.131629228592,4386.1851324058425,0.010257006,88.22821,,90.62548,,-1.0,4999.435,[-0.304  2.659 -3.668 -2.891],10.0,5034873.0,0.0027842172,0.4189424,42900,100
