InitialReturnMax,ReturnMeanIW,MaxIW,J_sample_variance,EpLenMean,InitialReturnMin,MaxIWNorm,ReturnStepMax,EmpiricalD2,ESSClassic,Weights,OptimizationReturnMin,StdIWNorm,EpisodesSoFar,MeanEntropy,StdIW,MinIWNorm,LearnableVariance,InitialReturnMean,MeanIWNorm,MinIW,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,Bound,ESSRenyi,EpThisIter,VarianceInit,Iteration,OptimizationReturnMax,MeanIW,InitialReturnStd,EpRewMean,InitialBound,TimeElapsed
4999.66,5418.7974,3.8129942,15698874.0,498.35,3449.667,0.03812994,10.0,1.8645332,64.579185,[-0.003  0.518 -2.646 -2.587],,0.008029887,35500,0.4189424,0.80298877,0.00043053197,,4982.5967,0.010842421,0.0430532,10.0,15504628,1532.9296,4582.6724,53.63273,100,-1.0,355,1549.9932,1.0842423,154.52928,4982.596495602341,4370.2656,24410.49782705307
4999.6655,6289.1025,46.47681,355471550.0,492.21,19.96526,0.46476808,10.0,4.3398695,7.9303083,[ 0.008  0.52  -2.613 -2.562],,0.046333164,35600,0.4189424,4.633317,0.0007039538,,4921.101,0.0135981105,0.07039538,10.0,15553849,4901.1357,5013.472,23.042168,100,-1.0,356,4979.7,1.3598113,535.15564,4921.101020696819,4308.7695,24481.504560709
4999.6216,9143.347,55.07974,349767460.0,488.27,1989.529,0.5507974,10.0,21.711132,8.344986,[-0.015  0.549 -2.588 -2.593],,0.06063049,35700,0.4189424,6.063049,1.0845578e-05,,4880.826,0.018294718,0.0010845579,10.0,15602676,2891.297,6290.2007,4.605932,100,-1.0,357,3010.0925,1.829472,430.8912,4880.826242644643,4268.5005,24553.095442295074
4999.6333,8544.594,56.38433,871807600.0,492.72,9.979763,0.5638433,10.0,10.39076,7.8598647,[-0.003  0.6   -2.608 -2.563],,0.058864407,35800,0.4189424,5.8864403,1.4149975e-05,,4926.299,0.017192375,0.0014149975,10.0,15651948,4916.319,6570.7744,9.623935,100,-1.0,358,4989.6533,1.7192377,544.9363,4926.298717295397,4313.971,24627.81181526184
4999.634,6225.908,22.63544,39145184.0,500.0,4998.507,0.2263544,10.0,3.8438973,20.081484,[ 0.018  0.53  -2.601 -2.528],,0.02484519,35900,0.4189424,2.484519,3.0846186e-05,,4999.2466,0.01245422,0.0030846186,10.0,15701948,0.7394873,5025.387,26.015263,100,-1.0,359,1.1269531,1.2454219,0.23049575,4999.246309742559,4386.919,24701.511768102646
4999.6436,5756.2627,10.804662,54408612.0,495.39,379.7823,0.10804661,10.0,2.9303207,34.82728,[ 0.038  0.49  -2.547 -2.508],,0.015826704,36000,0.4189424,1.5826703,0.0002615897,,4953.014,0.011569571,0.026158972,10.0,15751487,4573.2324,4708.0674,34.125957,100,-1.0,360,4619.8613,1.1569573,459.62723,4953.014501441084,4340.6855,24772.66282391548
4999.6597,8023.849,20.70926,284903940.0,495.02,9.981445,0.2070926,10.0,9.251471,18.72018,[ 0.035  0.444 -2.549 -2.488],,0.033631567,36100,0.4189424,3.3631566,0.00015196287,,4949.2495,0.016140267,0.015196287,10.0,15800989,4939.2686,6161.3696,10.8090925,100,-1.0,361,4989.678,1.6140268,496.41522,4949.249812304378,4336.9194,24846.578383922577
4999.574,8154.3726,73.30397,1392707800.0,471.74,,0.7330397,10.0,15.071482,4.804327,[ 0.051  0.454 -2.528 -2.419],,0.07422365,36200,0.4189424,7.422366,4.324113e-05,,4715.84,0.016674394,0.004324113,10.0,15848163,4715.84,5777.2227,6.635048,100,-1.0,362,4999.574,1.6674395,1061.3259,4715.840176237625,4103.5195,24919.429903507233
4999.5967,7970.719,60.62297,687124740.0,490.23,809.5471,0.60622966,10.0,8.654207,6.473071,[ 0.039  0.441 -2.518 -2.501],,0.062200498,36300,0.4189424,6.2200503,4.8912927e-05,,4901.1577,0.016363673,0.0048912927,10.0,15897186,4091.6108,6169.3853,11.555074,100,-1.0,363,4190.05,1.6363672,573.6216,4901.158090294326,4288.8345,24993.96265912056
4999.621,25488.688,376.9152,35868807000.0,478.51,9.979442,3.769152,10.0,132.81401,1.805579,[ 0.065  0.402 -2.514 -2.504],,0.3777362,36400,0.4189424,37.77362,7.4981613e-06,,4783.43,0.051221643,0.0007498161,10.0,15945037,4773.451,18431.94,0.7529326,100,-1.0,364,4989.6416,5.1221642,909.93866,4783.43030636788,4171.104,25064.639222621918
4999.522,5927.0757,16.61791,114227250.0,469.34,359.79648,0.1661791,10.0,3.114653,23.449871,[ 0.076  0.436 -2.51  -2.431],,0.023553357,36500,0.4189424,2.3553355,0.0010439953,,4691.4746,0.013036173,0.10439953,10.0,15991971,4331.678,4846.441,32.106304,100,-1.0,365,4639.7256,1.3036171,1009.36597,4691.47475815167,4079.1606,25135.20910000801
4999.5557,7541.714,58.924713,782066700.0,455.28,449.7077,0.5892471,10.0,11.341394,7.077861,[ 0.095  0.4   -2.507 -2.401],,0.06135097,36600,0.4189424,6.135097,6.0930357e-05,,4549.9634,0.016932178,0.006093036,10.0,16037499,4100.256,5479.6113,8.817258,100,-1.0,366,4549.848,1.6932179,1170.2292,4549.963381648661,3937.6453,25208.222232580185
4999.6,8880.854,63.913815,1091523800.0,454.75,409.7068,0.6391381,10.0,18.497143,6.4208446,[ 0.102  0.406 -2.546 -2.502],,0.07315253,36700,0.4189424,7.315253,9.072893e-05,,4544.4404,0.01916178,0.009072893,10.0,16082974,4134.7334,6247.3545,5.4062405,100,-1.0,367,4589.8936,1.9161781,1098.6063,4544.44048024217,3932.117,25268.782272338867
4999.5293,5507.2007,9.942004,40560076.0,476.46,459.63568,0.09942004,10.0,2.2020931,40.766243,[ 0.083  0.362 -2.536 -2.497],,0.013804785,36800,0.4189424,1.3804785,0.0013717675,,4762.496,0.011452369,0.13717675,10.0,16130620,4302.861,4598.559,45.41134,100,-1.0,368,4539.8936,1.145237,904.28735,4762.496522989112,4150.1816,25325.641453266144
4999.5576,8265.882,128.51778,1200055600.0,471.24,459.60278,1.2851777,10.0,19.216005,2.8229058,[ 0.087  0.337 -2.545 -2.497],,0.13008067,36900,0.4189424,13.008068,0.00031698606,,4710.072,0.022170678,0.031698607,10.0,16177744,4250.4697,5581.7197,5.203995,100,-1.0,369,4539.955,2.217068,965.45386,4710.072145521651,4097.7534,25386.400238990784
4999.556,4423.9526,1.3728805,2077105.5,437.36,,0.013728804,10.0,1.0212455,98.04025,[ 0.086  0.291 -2.538 -2.468],,0.001439447,37000,0.4189424,0.1439447,0.0069353324,,4370.1045,0.010181112,0.69353324,10.0,16221480,4370.1045,3805.164,97.91965,100,-1.0,370,4999.556,1.0181112,1303.2025,4370.104073672554,3757.786,25438.198171138763
4999.5947,7678.9224,30.29143,192884130.0,442.46,419.57617,0.3029143,10.0,7.199269,15.962887,[ 0.089  0.287 -2.552 -2.463],,0.038879883,37100,0.4189424,3.887988,9.4372626e-05,,4421.2964,0.016945135,0.009437263,10.0,16265726,4001.72,6035.971,13.8903,100,-1.0,371,4580.0186,1.6945137,1293.8451,4421.296234486657,3808.9731,25492.579288244247
4999.5957,214523.53,4255.342,3763231300000.0,467.42,439.6963,42.553417,10.0,6771.1777,1.0210735,[ 0.064  0.268 -2.546 -2.459],,4.2335925,37200,0.4189424,423.35925,3.1863245e-09,,4672.0376,0.4299977,3.1863246e-07,10.0,16312468,4232.341,164137.22,0.014768479,100,-1.0,372,4559.8994,42.999775,1008.44415,4672.037081011538,4059.714,25547.07582807541
4999.6445,6399.597,18.744362,184241200.0,429.08,409.77014,0.18744361,10.0,6.159014,19.442743,[ 0.06   0.234 -2.559 -2.571],,0.029129148,37300,0.4189424,2.912915,2.5718027e-05,,4287.657,0.014310483,0.0025718028,10.0,16355376,3877.8872,4879.9585,16.236364,100,-1.0,373,4589.8745,1.4310482,1536.4208,4287.657334388688,3675.3284,25599.68322300911
4999.609,5808.3286,7.058235,39521416.0,429.57,409.78842,0.07058235,10.0,2.6010897,48.64464,[ 0.037  0.243 -2.564 -2.598],,0.013104007,37400,0.4189424,1.3104006,0.00062116963,,4292.9185,0.012753482,0.062116966,10.0,16398333,3883.13,4820.7783,38.445427,100,-1.0,374,4589.8203,1.2753482,1550.5687,4292.918290983444,3680.5938,25650.04803133011
4999.5874,4663.4204,3.1520343,8149492.5,439.45,429.77243,0.03152034,10.0,1.2004132,80.3088,[ 0.04   0.256 -2.573 -2.557],,0.0052483454,37500,0.4189424,0.5248346,0.0019849553,,4391.945,0.010599064,0.19849554,10.0,16442278,3962.1726,3992.54,83.30465,100,-1.0,375,4569.815,1.0599065,1463.5192,4391.944942992631,3779.623,25708.35981297493
4999.6274,5108.855,6.5220995,40887164.0,437.23,,0.065221,10.0,2.36502,43.727932,[ 0.036  0.267 -2.587 -2.58 ],,0.012355538,37600,0.4189424,1.2355539,0.0005209657,,4370.0205,0.010891679,0.05209657,10.0,16486001,4370.0205,4167.1807,42.28294,100,-1.0,376,4999.6274,1.0891678,1544.145,4370.019866388324,3757.693,25765.71632528305
4999.583,5325.333,6.591514,20646428.0,472.74,,0.06591514,10.0,1.7883899,59.137463,[ 0.039  0.297 -2.595 -2.596],,0.009411685,37700,0.4189424,0.9411686,0.0011530303,,4725.713,0.011322337,0.11530303,10.0,16533275,4725.713,4506.4717,55.916218,100,-1.0,377,4999.583,1.1322337,1032.8243,4725.712937100817,4113.3916,25825.9874355793
4999.5894,5151.629,4.051704,19670796.0,461.84,39.925835,0.04051704,10.0,1.7793895,60.502262,[ 0.056  0.298 -2.597 -2.608],,0.008867678,37800,0.4189424,0.88676775,0.0013527515,,4616.3555,0.010975123,0.13527516,10.0,16579459,4576.43,4334.8296,56.19905,100,-1.0,378,4959.6636,1.0975125,1157.5317,4616.355592978333,4004.0332,25888.574379444122
4999.558,4750.0,1.4779391,2520518.5,459.43,369.66486,0.014779391,10.0,1.0457174,96.10313,[ 0.07   0.314 -2.614 -2.632],,0.0020590066,37900,0.4189424,0.2059007,0.0042669033,,4592.0767,0.010225112,0.42669034,10.0,16625402,4222.4116,4123.8413,95.628136,100,-1.0,379,4629.893,1.0225112,1174.0472,4592.076762521096,3979.7583,25942.096244096756
4999.556,33257.656,614.42285,93865750000.0,475.03,9.982059,6.1442285,10.0,333.60492,1.179269,[ 0.069  0.309 -2.64  -2.626],,0.6109569,38000,0.4189424,61.095684,3.4397756e-06,,4748.456,0.066741034,0.00034397756,10.0,16672905,4738.474,22073.754,0.29975578,100,-1.0,380,4989.574,6.674104,960.4207,4748.456325908881,4136.1377,25996.09652876854
4999.6025,5035.175,4.001049,9396470.0,485.99,,0.04001049,10.0,1.2994727,75.32349,[ 0.059  0.329 -2.654 -2.516],,0.005963088,38100,0.4189424,0.59630877,0.002806485,,4858.7056,0.010418249,0.2806485,10.0,16721504,4858.7056,4337.16,76.95429,100,-1.0,381,4999.6025,1.0418249,799.19006,4858.705237969234,4246.382,26051.49168419838
4999.571,5228.473,4.9654846,16925724.0,485.73,409.68982,0.049654845,10.0,1.8515033,59.872913,[ 0.055  0.32  -2.67  -2.53 ],,0.008710636,38200,0.4189424,0.8710636,0.0003242957,,4855.8887,0.010640112,0.03242957,10.0,16770077,4446.199,4395.29,54.010166,100,-1.0,382,4589.881,1.0640113,755.12195,4855.8889303893675,4243.569,26105.994500160217
4999.5957,91091.25,1751.5961,732761100000.0,486.08,109.83168,17.51596,10.0,1805.5876,1.091154,[ 0.045  0.34  -2.665 -2.529],,1.7421455,38300,0.4189424,174.21457,7.5547284e-08,,4859.648,0.18298267,7.5547287e-06,10.0,16818685,4749.817,65072.297,0.05538363,100,-1.0,383,4889.764,18.298264,793.67096,4859.648248914482,4247.3257,26167.660239458084
4999.58,5307.511,6.319713,33262722.0,470.09,,0.06319713,10.0,2.1833532,48.764023,[ 0.088  0.281 -2.658 -2.467],,0.011273852,38400,0.4189424,1.1273853,0.0007401117,,4698.834,0.010998528,0.07401117,10.0,16865694,4698.834,4402.735,45.80111,100,-1.0,384,4999.58,1.0998528,1045.7819,4698.8339484651515,4086.513,26223.888699769974
4999.5137,10916.601,81.37685,2014184600.0,463.82,,0.81376845,10.0,15.239913,6.279154,[ 0.074  0.288 -2.658 -2.436],,0.0894414,38500,0.4189424,8.944139,5.241486e-05,,4636.2656,0.023151066,0.0052414862,10.0,16912076,4636.2656,8526.233,6.561717,100,-1.0,385,4999.5137,2.3151069,1199.5381,4636.265632698673,4023.9521,26276.841625213623
4999.6133,4739.524,1.648258,2233043.8,467.04,409.71497,0.016482579,10.0,1.0516635,95.994064,[ 0.048  0.256 -2.661 -2.408],,0.0020570476,38600,0.4189424,0.20570478,0.0060127336,,4668.7583,0.010069655,0.60127336,10.0,16958780,4259.044,4111.5806,95.08745,100,-1.0,386,4589.8984,1.0069655,1132.5525,4668.758480888451,4056.4336,26332.739896059036
4999.628,5024.489,2.386303,4402111.5,482.11,9.979696,0.023863029,10.0,1.1837184,88.03088,[ 0.053  0.258 -2.665 -2.411],,0.0038279654,38700,0.4189424,0.38279656,0.0034105794,,4819.7114,0.010381368,0.34105796,10.0,17006991,4809.732,4358.284,84.479546,100,-1.0,387,4989.6484,1.038137,806.5254,4819.711387167599,4207.385,26401.682682037354
4999.612,5260.9746,10.680897,35053424.0,473.64,39.92373,0.10680897,10.0,1.6544418,47.7825,[ 0.051  0.271 -2.676 -2.41 ],,0.011688436,38800,0.4189424,1.1688436,0.0017246541,,4735.0127,0.011181053,0.17246541,10.0,17054355,4695.089,4473.371,60.443344,100,-1.0,388,4959.688,1.1181054,1050.6737,4735.012797513095,4122.6875,26466.755314826965
4999.629,4917.8765,2.376237,4037128.0,481.37,,0.02376237,10.0,1.134594,88.98543,[ 0.061  0.247 -2.702 -2.386],,0.0035622118,38900,0.4189424,0.3562212,0.0023604536,,4812.3267,0.0101250075,0.23604536,10.0,17102492,4812.3267,4265.642,88.13726,100,-1.0,389,4999.629,1.0125009,905.762,4812.326393269346,4199.9995,26536.088233709335
4999.608,20803.389,285.7092,16921496000.0,484.22,449.70233,2.857092,10.0,83.09193,2.1233249,[ 0.061  0.259 -2.705 -2.395],,0.28444025,39000,0.4189424,28.444023,3.0822614e-06,,4840.774,0.041894756,0.00030822615,10.0,17150914,4391.072,15221.76,1.2034863,100,-1.0,390,4549.906,4.189475,781.4403,4840.773764499208,4228.449,26606.100669145584
4999.6177,7967.5146,75.609146,1415543600.0,483.53,9.980767,0.7560914,10.0,14.756377,4.6305485,[ 0.032  0.286 -2.708 -2.346],,0.07502264,39100,0.4189424,7.502263,3.4901994e-05,,4834.1846,0.016531182,0.0034901996,10.0,17199267,4824.2036,5615.325,6.776731,100,-1.0,391,4989.6367,1.6531181,832.934,4834.184262938947,4221.8584,26675.89135503769
4999.575,11323.43,244.02672,2706704000.0,439.2,,2.440267,10.0,33.724854,2.4911726,[ 0.046  0.242 -2.712 -2.362],,0.24525583,39200,0.4189424,24.525587,7.177358e-05,,4389.77,0.039201196,0.0071773585,10.0,17243187,4389.77,7767.495,2.9651723,100,-1.0,392,4999.575,3.9201193,1485.7195,4389.7698201133435,3777.4497,26742.713933944702
4999.5093,4804.244,2.9051275,8192696.0,443.47,9.980128,0.029051274,10.0,1.305535,82.29598,[ 0.067  0.198 -2.716 -2.362],,0.0048379474,39300,0.4189424,0.48379478,0.0020733953,,4432.049,0.010430733,0.20733953,10.0,17287534,4422.069,4104.616,76.596954,100,-1.0,393,4989.5293,1.0430732,1436.8015,4432.048718252929,3819.7358,26810.982238054276
4999.5107,5001.7764,3.3106217,7849584.0,456.72,469.80356,0.033106215,10.0,1.2927536,80.11795,[ 0.073  0.208 -2.727 -2.357],,0.005338141,39400,0.4189424,0.53381413,0.0026154097,,4564.632,0.010715804,0.26154098,10.0,17333206,4094.828,4305.581,77.35426,100,-1.0,394,4529.707,1.0715804,1166.328,4564.631873860576,3952.3193,26880.67657661438
4999.5107,6544.1675,30.307106,231180940.0,440.06,409.711,0.30307105,10.0,6.3860474,14.8810835,[ 0.069  0.211 -2.743 -2.388],,0.032820202,39500,0.4189424,3.2820203,3.556971e-05,,4397.7925,0.013722889,0.003556971,10.0,17377212,3988.0813,4996.8154,15.659139,100,-1.0,395,4589.8,1.3722888,1370.2457,4397.792255847589,3785.48,26948.686572551727
4999.575,5430.0566,11.541809,59429310.0,474.26,,0.11541809,10.0,2.263991,35.730762,[ 0.055  0.23  -2.736 -2.349],,0.015191906,39600,0.4189424,1.5191908,0.0004830411,,4740.958,0.011327442,0.04830411,10.0,17424638,4740.958,4508.7246,44.169785,100,-1.0,396,4999.575,1.1327442,965.39777,4740.957968757625,4128.637,27022.183478832245
4999.59,5513.199,9.622314,49366304.0,449.54,9.980309,0.096223146,10.0,2.8298664,41.940052,[ 0.068  0.216 -2.743 -2.367],,0.013872244,39700,0.4189424,1.3872243,0.0004513292,,4493.046,0.011790246,0.04513292,10.0,17469592,4483.0654,4483.138,35.337357,100,-1.0,397,4989.6094,1.1790246,1341.7101,4493.046194930781,3880.724,27092.861658334732
4999.59,6413.3276,32.1727,305545630.0,441.45,,0.32172698,10.0,8.5348215,13.00189,[ 0.067  0.235 -2.756 -2.338],,0.034642015,39800,0.4189424,3.4642017,1.6914506e-05,,4412.1797,0.013392185,0.0016914506,10.0,17513737,4412.1797,4624.464,11.716706,100,-1.0,398,4999.59,1.3392186,1461.8203,4412.179546741472,3799.857,27162.37708234787
4999.5586,6988.5034,45.109924,560041100.0,486.14,,0.45109925,10.0,8.576855,8.597806,[ 0.063  0.268 -2.761 -2.312],,0.047076803,39900,0.4189424,4.7076797,4.8362806e-05,,4860.1123,0.014438513,0.004836281,10.0,17562351,4860.1123,5195.2515,11.659286,100,-1.0,399,4999.5586,1.4438514,772.04913,4860.112912595843,4247.7944,27238.698140144348
4999.547,15351.308,222.92621,10357085000.0,480.44,429.6861,2.229262,10.0,54.875484,2.0261366,[ 0.084  0.262 -2.764 -2.376],,0.22161339,40000,0.4189424,22.161339,0.00025327867,,4802.712,0.031869493,0.025327869,10.0,17610395,4373.026,10815.387,1.8223073,100,-1.0,400,4569.861,3.1869495,811.3941,4802.711894694531,4190.395,27314.655973672867
4999.539,5224.3203,9.67856,39373972.0,420.95,469.75705,0.0967856,10.0,2.5307546,42.58943,[ 0.098  0.214 -2.773 -2.355],,0.013842015,40100,0.4189424,1.3842014,0.00026360338,,4205.351,0.0119221425,0.026360337,10.0,17652490,3735.5945,4250.227,39.51391,100,-1.0,401,4529.782,1.1922143,1431.2881,4205.351092526812,3593.0352,27382.86053085327
4999.6426,5153.7476,5.5302324,21590856.0,447.16,569.7573,0.055302322,10.0,1.9824191,53.56328,[ 0.104  0.237 -2.785 -2.406],,0.009999867,40200,0.4189424,0.99998665,0.0012365952,,4467.8193,0.010739822,0.12365952,10.0,17697206,3898.0618,4291.5986,50.44342,100,-1.0,402,4429.8853,1.0739821,1116.4226,4467.818938168432,3855.4907,27457.13172340393
4999.579,6320.182,11.752713,84442200.0,444.61,,0.11752713,10.0,4.5645986,35.48258,[ 0.092  0.24  -2.797 -2.374],,0.018071463,40300,0.4189424,1.8071465,0.00019258488,,4443.523,0.013401779,0.019258488,10.0,17741667,4443.523,5011.9634,21.907732,100,-1.0,403,4999.579,1.3401779,1377.6105,4443.522968210403,3831.2021,27530.359305620193
4999.587,5466.492,3.9522247,16815344.0,486.17,,0.039522246,10.0,1.76991,66.345665,[ 0.086  0.274 -2.801 -2.39 ],,0.007966864,40400,0.4189424,0.79668635,0.0010748337,,4860.4385,0.011185955,0.10748337,10.0,17790284,4860.4385,4651.8716,56.50005,100,-1.0,404,4999.587,1.1185956,793.17114,4860.438424659048,4248.1167,27610.66923546791
4999.602,16566.732,184.135,7098159600.0,487.31,499.6086,1.84135,10.0,89.14676,3.0724242,[ 0.077  0.287 -2.795 -2.369],,0.18625548,40500,0.4189424,18.625547,1.3277993e-05,,4871.721,0.033160884,0.0013277994,10.0,17839015,4372.1123,10785.321,1.1217458,100,-1.0,405,4499.9937,3.3160877,659.1375,4871.721141517818,4259.3975,27686.174361228943
4999.6025,5830.594,7.2469172,40322776.0,478.81,449.71497,0.07246917,10.0,2.7197335,43.06413,[ 0.056  0.246 -2.811 -2.231],,0.013685825,40600,0.4189424,1.3685826,0.00032866767,,4786.737,0.011902436,0.03286677,10.0,17886896,4337.022,4820.7734,36.76831,100,-1.0,406,4549.8877,1.1902437,902.89014,4786.73691041259,4174.413,27761.944120645523
4999.626,5450.8657,4.486248,17427868.0,485.97,,0.04486248,10.0,1.6493071,65.561905,[ 0.049  0.281 -2.791 -2.285],,0.008116297,40700,0.4189424,0.8116298,0.0010516488,,4858.6953,0.011198607,0.10516488,10.0,17935493,4858.6953,4664.483,60.63152,100,-1.0,407,4999.626,1.1198609,800.3454,4858.695677310141,4246.3687,27838.103335380554
4999.6416,5372.088,9.819516,59688172.0,478.58,,0.09819516,10.0,2.9952314,34.58273,[ 0.039  0.277 -2.789 -2.247],,0.015243203,40800,0.4189424,1.5243204,0.00025665725,,4784.6323,0.011083063,0.025665725,10.0,17983351,4784.6323,4312.347,33.386402,100,-1.0,408,4999.6416,1.1083062,969.96844,4784.632688397976,4172.303,27913.77238368988
4999.6074,6068.8955,7.722694,37194012.0,500.0,4998.621,0.07722694,10.0,3.4731088,39.72852,[ 0.053  0.305 -2.787 -2.244],,0.0149523225,40900,0.4189424,1.4952323,3.7372167e-05,,4999.2607,0.012139588,0.0037372168,10.0,18033351,0.6396289,4927.751,28.792648,100,-1.0,409,0.9863281,1.2139586,0.19597574,4999.260706894554,4386.9365,27979.559814214706
4999.59,6659.5044,9.954893,44782170.0,500.0,4998.347,0.09954893,10.0,2.750869,42.74086,[ 0.063  0.348 -2.764 -2.288],,0.015418584,41000,0.4189424,1.5418586,0.00051169004,,4999.21,0.0133212125,0.051169008,10.0,18083351,0.86312014,5643.9224,36.35215,100,-1.0,410,1.2426758,1.3321213,0.27599972,4999.210272255001,4386.888,28042.42373561859
4999.616,8719.155,41.076237,76763350.0,500.0,4998.387,0.41076237,10.0,10.726077,12.270061,[ 0.056  0.308 -2.753 -2.23 ],,0.046635345,41100,0.4189424,4.6635346,1.0015785e-05,,4999.211,0.017440729,0.0010015785,10.0,18133351,0.82407224,6713.747,9.323073,100,-1.0,411,1.2290039,1.7440729,0.26425996,4999.211207972083,4386.8857,28110.098544359207
4999.6562,29463.332,435.32782,48557314000.0,495.01,,4.353278,10.0,107.688324,1.7796274,[ 0.049  0.291 -2.748 -2.123],,0.43854657,41200,0.4189424,43.85466,5.5673056e-05,,4949.302,0.059030905,0.0055673057,10.0,18182852,4949.302,23108.998,0.9286058,100,-1.0,412,4999.6562,5.9030914,497.42358,4949.301749570517,4336.9707,28159.05802631378
4999.64,4636.713,2.2214768,3618498.5,450.99,9.980294,0.022214767,10.0,1.1133386,90.729004,[ 0.01   0.264 -2.756 -2.035],,0.0033579925,41300,0.4189424,0.33579925,0.0044603017,,4507.5864,0.010504846,0.4460302,10.0,18227951,4497.6064,3990.6155,89.81994,100,-1.0,413,4989.6597,1.0504847,1186.3584,4507.586645456733,3895.2585,28216.972646713257
4999.626,5947.372,5.7952332,24323576.0,476.76,9.980212,0.05795233,10.0,2.36613,61.378937,[ 0.012  0.251 -2.765 -2.035],,0.009636411,41400,0.4189424,0.96364117,0.0002668232,,4766.026,0.012148227,0.026682321,10.0,18275627,4756.0454,5005.477,42.263103,100,-1.0,414,4989.646,1.2148226,917.7717,4766.025527822695,4153.6987,28277.39778137207
4999.646,5075.6885,1.6346519,12602563.0,498.25,3449.5303,0.016346518,10.0,1.0789616,93.91606,[ 0.026  0.258 -2.757 -2.015],,0.0025876102,41500,0.4189424,0.25876102,0.0037088727,,4981.662,0.010166619,0.37088728,10.0,18325452,1532.1318,4439.6436,92.6817,100,-1.0,415,1550.1157,1.016662,155.53075,4981.661983901395,4369.333,28344.92653942108
4999.594,8416.777,30.995586,279521020.0,491.96,1429.743,0.30995587,10.0,11.348872,11.829611,[ 0.031  0.252 -2.768 -2.013],,0.046089448,41600,0.4189424,4.608945,8.9827896e-05,,4918.6626,0.016882056,0.00898279,10.0,18374648,3488.9197,6353.9795,8.811448,100,-1.0,416,3569.851,1.6882057,472.3324,4918.662982707201,4306.3403,28419.683042764664
4999.593,5247.5366,4.168205,12171731.0,490.86,389.72528,0.041682046,10.0,1.4626199,67.88785,[ 0.04   0.266 -2.76  -1.935],,0.0074957376,41700,0.4189424,0.74957377,0.0022069365,,4907.743,0.010898727,0.22069366,10.0,18423734,4518.0176,4507.001,68.37046,100,-1.0,417,4609.8677,1.0898727,641.1567,4907.742912608771,4295.42,28478.693954229355
4999.6655,16714.19,122.214714,6548508000.0,482.73,,1.2221471,10.0,79.30823,4.3595176,[ 0.05   0.246 -2.752 -1.925],,0.16106328,41800,0.4189424,16.106327,2.736019e-06,,4826.103,0.03438704,0.0002736019,10.0,18472007,4826.103,11261.061,1.2609032,100,-1.0,418,4999.6655,3.4387045,852.8538,4826.10342941649,4213.772,28530.89135336876
4999.6123,7703.3545,44.450634,570578500.0,495.01,,0.44450632,10.0,9.825815,9.629565,[ 0.07   0.274 -2.75  -1.845],,0.0475221,41900,0.4189424,4.7522097,0.00010115319,,4949.2324,0.015512641,0.01011532,10.0,18521508,4949.2324,5783.951,10.177273,100,-1.0,419,4999.6123,1.5512642,497.4166,4949.231982693747,4336.907,28577.602179050446
4999.5674,5281.6665,3.8476975,14151133.0,487.6,,0.038476974,10.0,1.548677,68.520805,[ 0.092  0.307 -2.752 -1.946],,0.007345868,42000,0.4189424,0.73458683,0.001183731,,4874.8613,0.010837836,0.1183731,10.0,18570268,4874.8613,4519.66,64.57124,100,-1.0,420,4999.5674,1.0837836,736.49097,4874.861110710841,4262.5415,28625.004707336426
4999.584,7043.4136,15.015834,96238740.0,494.42,929.3841,0.15015833,10.0,5.2455263,26.205105,[ 0.113  0.301 -2.752 -1.926],,0.023743536,42100,0.4189424,2.3743536,0.00020921804,,4942.955,0.014148981,0.020921804,10.0,18619710,4013.5713,5641.007,19.063864,100,-1.0,421,4070.2,1.4148983,419.02573,4942.9552446628795,4330.633,28673.381390810013
4999.6504,4998.575,1.4816253,1871096.4,494.73,1059.4313,0.0148162525,10.0,1.0430523,96.7787,[ 0.1    0.309 -2.752 -2.01 ],,0.0018434057,42200,0.4189424,0.18434057,0.0061740195,,4946.1655,0.010104061,0.61740196,10.0,18669183,3886.7346,4373.203,95.87247,100,-1.0,422,3940.2192,1.0104061,413.1117,4946.165729462634,4333.8364,28714.66059923172
4999.6333,17155.658,224.14378,12882028000.0,495.01,,2.2414377,10.0,63.277054,2.269244,[ 0.096  0.306 -2.75  -2.015],,0.22590625,42300,0.4189424,22.590626,0.000106737934,,4949.128,0.034423362,0.010673794,10.0,18718684,4949.128,12284.784,1.5803517,100,-1.0,423,4999.6333,3.442336,497.40613,4949.1276440314805,4336.8,28757.648361444473
4999.5815,4997.594,2.3479066,2072427.5,495.01,,0.023479065,10.0,1.0636467,93.40122,[ 0.075  0.24  -2.737 -1.933],,0.0026837853,42400,0.4189424,0.26837853,0.0059730792,,4949.1206,0.010096992,0.5973079,10.0,18768185,4949.1206,4366.0874,94.01618,100,-1.0,424,4999.5815,1.0096992,497.40536,4949.120379326876,4336.7993,28804.5649766922
4999.632,7163.988,38.33204,472873700.0,475.54,,0.3833204,10.0,7.6475105,10.171737,[ 0.078  0.234 -2.732 -1.934],,0.049763404,42500,0.4189424,4.976341,4.689986e-05,,4753.8735,0.016745616,0.004689986,10.0,18815739,4753.8735,5470.6494,13.076151,100,-1.0,425,4999.632,1.6745617,968.709,4753.873509367874,4141.546,28840.891446113586
