OptimizationReturnMin,OptimizationReturnMax,EpThisIter,InitialReturnMax,MaxIWNorm,StdIW,EpisodesSoFar,InitialReturnStd,MeanEntropy,ESSClassic,OptimizationReturnMean,InitialBound,MeanIW,InitialReturnMin,LearnableVariance,ReturnStepMaxmin,EpLenMean,Iteration,StdIWNorm,Bound,ReturnStepMax,VarianceInit,J_sample_variance,InitialReturnMean,MinIWNorm,ESSRenyi,MaxIW,EpRewMean,ReturnMeanIW,MeanIWNorm,TimestepsSoFar,TimeElapsed,Weights,MinIW,EmpiricalD2
,4559.8633,100,4999.591,0.12924479,1.747481,28300,653.44025,0.4189424,35.98309,4448.0337,4275.4395,1.3101299,439.72772,,10.0,488.87,283,0.01747481,5170.5337,10.0,-1.0,62634920.0,4887.7617,0.0002897503,31.833662,12.924479,4887.761516465095,6255.8013,0.013101298,12410904,19422.626350402832,[ 0.044  0.197 -3.031 -1.502],0.028975032,3.1413288
,10.759277,100,4999.6553,0.067900114,1.1054044,28400,1.0492043,0.4189424,48.21466,10.316289,4386.882,1.0666143,4988.896,,10.0,500.0,284,0.011054044,4514.1587,10.0,-1.0,28601612.0,4999.2124,0.0007235888,56.010193,6.790012,4999.21218966263,5332.3447,0.010666143,12460904,19504.31153702736,[ 0.064  0.19  -2.997 -1.531],0.072358884,1.7853893
,0.734375,100,4999.634,0.0583574,1.0001864,28500,0.12465139,0.4189424,61.97694,0.49267578,4387.064,1.2769461,4998.8994,,10.0,500.0,285,0.010001864,5446.6934,10.0,-1.0,41158412.0,4999.392,0.00029616157,42.680935,5.83574,4999.392052238918,6383.968,0.012769461,12510904,19583.853294610977,[ 0.049  0.199 -3.    -1.512],0.029616158,2.3429666
,4519.8867,100,4999.6025,0.013075807,0.106640756,28600,473.61777,0.4189424,98.88603,4459.0615,4326.4536,1.0047488,479.71573,,10.0,493.96,286,0.0010664075,4336.07,10.0,-1.0,682008.2,4938.778,0.007623843,98.75336,1.3075807,4938.777639365933,4952.2466,0.010047488,12560300,19662.790914297104,[ 0.04   0.24  -3.009 -1.551],0.7623843,1.0126238
,4539.908,100,4999.6475,0.16274118,2.2802548,28700,567.5339,0.4189424,24.427042,4459.2764,4306.6865,1.2963898,459.73947,,10.0,491.98,287,0.022802548,5067.1895,10.0,-1.0,100194700.0,4919.0156,0.00064159033,29.475605,16.274118,4919.015592266709,6195.0454,0.012963897,12609498,19743.94761657715,[ 0.041  0.236 -3.007 -1.551],0.064159036,3.392636
,4999.65,100,4999.65,0.063392274,1.2271246,28800,577.08813,0.4189424,48.039707,4906.629,4294.2993,1.1799214,,,10.0,490.75,288,0.012271246,4793.9604,10.0,-1.0,38377944.0,4906.629,0.00027868384,33.88419,6.3392277,4906.628627901443,5845.89,0.0117992135,12658573,19826.49967288971,[ 0.023  0.25  -3.029 -1.515],0.027868384,2.9512289
,2349.8594,100,4999.5913,0.06489312,1.0191076,28900,233.78317,0.4189424,54.670418,2326.113,4363.523,1.1191944,2649.732,,10.0,497.66,289,0.010191076,4779.4185,10.0,-1.0,14700129.0,4975.845,0.0014962805,57.11205,6.489312,4975.844866131547,5589.663,0.011191944,12708339,19906.318518400192,[ 0.041  0.26  -3.028 -1.492],0.14962806,1.750944
,0.90966797,100,4999.659,0.28887606,3.6824503,29000,0.16252628,0.4189424,16.822826,0.59542966,4387.014,1.6560913,4998.7495,,10.0,500.0,290,0.036824506,6254.1123,10.0,-1.0,69223910.0,4999.345,3.7595175e-05,9.143171,28.887606,4999.344943262277,8279.171,0.016560914,12758339,19983.311021089554,[ 0.047  0.269 -2.988 -1.461],0.0037595176,10.937124
,0.81152344,100,4999.6323,0.062066678,1.0384117,29100,0.15854417,0.4189424,54.5967,0.49878907,4386.9917,1.1386993,4998.821,,10.0,500.0,291,0.010384117,4775.1064,10.0,-1.0,32727890.0,4999.3193,8.2496816e-05,44.52463,6.206668,4999.319514238749,5692.77,0.0113869915,12808339,20057.261171102524,[ 0.077  0.284 -2.959 -1.54 ],0.008249681,2.2459478
,1.0751953,100,4999.6167,0.08714298,1.1320207,29200,0.18513049,0.4189424,49.684,0.75810546,4386.973,1.1248887,4998.5415,,10.0,500.0,292,0.011320206,4804.51,10.0,-1.0,31935252.0,4999.3,0.00130703,55.87387,8.714298,4999.299634605381,5623.687,0.011248886,12858339,20130.67803668976,[ 0.059  0.324 -2.973 -1.573],0.130703,1.7897453
,4999.599,100,4999.599,0.69634086,7.181192,29300,749.7155,0.4189424,5.370082,4870.8784,4258.5557,1.7106957,,,10.0,487.18,293,0.071811914,6666.548,10.0,-1.0,1303207200.0,4870.8784,0.00024507547,11.845759,69.63409,4870.878809255672,8445.644,0.01710696,12907057,20197.28873038292,[ 0.041  0.303 -2.949 -1.531],0.024507549,8.441839
,4999.658,100,4999.658,0.032837395,0.6397499,29400,922.584,0.4189424,76.34882,4759.3564,4147.0254,1.1494365,,,10.0,476.08,294,0.006397499,4582.3794,10.0,-1.0,8763741.0,4759.3564,0.0024042556,71.14957,3.2837396,4759.3564325071875,5308.318,0.011494365,12954665,20257.702432632446,[ 0.019  0.265 -2.945 -1.55 ],0.24042557,1.4054899
,4529.9214,100,4999.673,0.060596295,0.9728231,29500,671.933,0.4189424,59.038696,4358.1006,4215.5195,1.1679262,469.75146,,10.0,482.91,295,0.009728231,4859.9697,10.0,-1.0,20512898.0,4827.852,0.0011999405,52.25555,6.0596294,4827.852134067565,5707.043,0.011679262,13002956,20330.315688848495,[ 0.014  0.255 -2.952 -1.57 ],0.119994044,1.9136723
,4999.659,100,4999.659,0.025486268,0.5041907,29600,718.29346,0.4189424,81.57062,4863.248,4250.9165,1.0607337,,,10.0,486.42,296,0.0050419066,4516.907,10.0,-1.0,6882336.5,4863.248,0.0013029391,73.2622,2.548627,4863.247527323887,5232.3027,0.010607337,13051598,20397.165221452713,[ 0.021  0.24  -2.968 -1.6  ],0.13029392,1.3649604
,2050.0134,100,4999.595,0.982471,12.9615755,29700,203.95573,0.4189424,4.844383,2029.3337,4366.5923,2.9245553,2949.5818,,10.0,497.96,297,0.12961574,10235.275,10.0,-1.0,788611900.0,4978.9155,1.0640543e-05,2.01119,98.2471,4978.915371314725,14552.989,0.029245554,13101394,20465.487795829773,[ 0.03   0.257 -2.97  -1.616],0.0010640543,49.721806
,4999.647,100,4999.647,0.02783979,0.50160617,29800,849.94165,0.4189424,81.35864,4782.8574,4170.5283,1.0479144,,,10.0,478.42,298,0.005016062,4400.483,10.0,-1.0,7167173.0,4782.8574,0.0017746886,76.00803,2.783979,4782.857295235902,5102.8354,0.010479143,13149236,20531.626690149307,[ 0.015  0.278 -2.976 -1.521],0.17746887,1.3156503
,1659.9355,100,4999.713,0.5921056,6.5076127,29900,201.10144,0.4189424,7.474743,1630.6299,4358.07,1.8496506,3339.7773,,10.0,497.13,299,0.06507613,6941.006,10.0,-1.0,156330260.0,4970.4077,8.177476e-06,7.06041,59.210564,4970.407271199825,9245.501,0.018496508,13198949,20599.97124004364,[ 0.019  0.305 -2.985 -1.559],0.0008177476,14.163484
,700.17285,100,4999.618,0.14653072,1.9041135,30000,69.64188,0.4189424,31.161537,692.9268,4380.047,1.2811109,4299.4453,,10.0,499.31,300,0.019041134,5172.3984,10.0,-1.0,32440884.0,4992.372,0.00015398418,25.384888,14.653071,4992.372169284779,6387.73,0.0128111085,13248880,20668.691051244736,[ 0.044  0.249 -2.968 -1.543],0.015398418,3.9393516
,4989.6436,100,4999.624,0.28551495,3.1584537,30100,698.5175,0.4189424,15.437142,4889.6235,4287.2773,1.3494852,9.980507,,10.0,490.04,301,0.031584535,5288.3516,10.0,-1.0,251663140.0,4899.6035,0.0003545525,20.351822,28.551497,4899.604009833205,6645.669,0.013494852,13297884,20735.721494674683,[ 0.03   0.29  -2.963 -1.538],0.03545525,4.913565
,4999.611,100,4999.611,0.8471259,8.707081,30200,923.9841,0.4189424,4.9232492,4782.838,4170.513,1.9813507,,,10.0,478.4,302,0.08707081,5183.415,10.0,-1.0,669386500.0,4782.838,0.0012618345,8.871926,84.71259,4782.838019893474,7239.1772,0.019813506,13345724,20801.84133028984,[ 0.015  0.313 -2.953 -1.496],0.12618345,11.271509
,3599.8103,100,4999.654,0.050753854,0.8748955,30300,946.40497,0.4189424,62.274532,3090.4346,3877.9482,1.1240723,1399.8435,,10.0,449.4,303,0.008748955,4485.373,10.0,-1.0,13766740.0,4490.2783,0.0019682425,58.984524,5.0753856,4490.278261053587,5282.6636,0.0112407245,13390664,20863.707446813583,[-0.01   0.298 -2.955 -1.491],0.19682425,1.69536
,4999.6226,100,4999.6226,0.107735954,1.390453,30400,1031.6302,0.4189424,41.768646,4498.4907,3886.164,1.1776142,,,10.0,450.19,304,0.013904529,4420.609,10.0,-1.0,48847748.0,4498.4907,0.0010375814,43.054665,10.773596,4498.490382991179,5353.8047,0.011776141,13435683,20925.792224168777,[-0.003  0.293 -2.952 -1.447],0.103758134,2.3226287
,3939.9287,100,4999.604,3.5619683,38.13398,30500,744.7054,0.4189424,2.0556502,3645.67,4093.0212,5.524552,1059.6753,,10.0,470.82,305,0.38133976,16552.785,10.0,-1.0,22836610000.0,4705.345,2.4433814e-06,0.3100624,356.19684,4705.345301286634,27549.342,0.055245522,13482765,20990.39950275421,[-0.007  0.321 -2.959 -1.423],0.00024433815,322.51572
,4999.5586,100,4999.5586,28.707537,285.5754,30600,859.01263,0.4189424,1.047361,4739.881,4127.5625,29.380241,,,10.0,474.21,306,2.8557544,96220.13,10.0,-1.0,2059010000000.0,4739.881,1.9464038e-07,0.014761457,2870.7537,4739.880964741359,146618.06,0.2938024,13530186,21055.79013967514,[-0.008  0.397 -2.966 -1.367],1.9464038e-05,6774.399
,4999.626,100,4999.626,0.6389334,7.318091,30700,710.4429,0.4189424,6.8482075,4878.079,4265.7524,1.984224,,,10.0,487.92,307,0.07318091,7065.4463,10.0,-1.0,1087794400.0,4878.079,0.00018533066,7.524802,63.89334,4878.078863332604,9297.659,0.01984224,13578978,21123.67703652382,[ 0.013  0.304 -2.965 -1.418],0.018533066,13.289386
,4999.603,100,4999.603,0.055730566,1.0237501,30800,912.32275,0.4189424,56.64318,4648.035,4035.711,1.1701434,,,10.0,465.05,308,0.0102375,4775.762,10.0,-1.0,27204044.0,4648.035,0.00047540021,38.743237,5.5730567,4648.035236839571,5759.509,0.011701435,13625483,21187.861119031906,[-0.01   0.371 -2.934 -1.508],0.047540024,2.5810957
,4989.6196,100,4999.6006,0.16724424,2.4112782,30900,558.6173,0.4189424,22.594475,4887.3965,4285.053,1.3027542,9.981186,,10.0,489.86,309,0.024112783,5111.335,10.0,-1.0,146642660.0,4897.3774,7.188072e-05,20.555576,16.724424,4897.377205637453,6461.902,0.013027541,13674469,21255.19623708725,[ 0.005  0.377 -2.898 -1.494],0.007188072,4.86486
,0.74072266,100,4999.624,0.023118049,0.41421795,31000,0.13690856,0.4189424,86.56118,0.47799805,4387.035,1.0512596,4998.8833,,10.0,500.0,310,0.0041421796,4576.7827,10.0,-1.0,27895288.0,4999.3613,0.00077769265,81.36471,2.311805,4999.361243544352,5255.6187,0.010512598,13724469,21323.6917719841,[ 0.019  0.347 -2.891 -1.526],0.077769265,1.2290341
,1310.093,100,4999.6133,5.342484,53.11124,31100,130.326,0.4189424,1.224931,1296.7267,4373.9214,5.9145074,3689.5203,,10.0,498.7,311,0.5311124,14243.177,10.0,-1.0,483152740.0,4986.247,0.00042656428,0.54063314,534.2484,4986.247045864841,22570.984,0.059145078,13774339,21391.990047454834,[ 0.027  0.341 -2.903 -1.501],0.04265643,184.96832
,4979.6416,100,4999.6064,0.06676481,1.1827617,31200,932.6249,0.4189424,53.622665,4581.291,3988.9312,1.2717992,19.965046,,10.0,460.41,312,0.011827616,5146.6533,10.0,-1.0,36492444.0,4601.256,0.00057474186,40.912025,6.676481,4601.2559617039915,6103.9707,0.012717993,13820380,21455.722701072693,[-0.012  0.347 -2.905 -1.496],0.05747419,2.4442692
,3479.891,100,4999.577,0.019338293,0.26117316,31300,492.61157,0.4189424,93.70973,3356.021,4263.3857,1.0080596,1519.686,,10.0,487.73,313,0.0026117316,4325.336,10.0,-1.0,3472121.5,4875.7065,0.0039978563,92.521736,1.9338293,4875.706850938369,4961.922,0.010080596,13869153,21522.73626947403,[ 9.367e-05  3.216e-01 -2.903e+00 -1.512e+00],0.39978564,1.0808271
,4999.6826,100,4999.6826,0.11745727,1.865371,31400,771.74744,0.4189424,31.38259,4822.802,4210.4683,1.261515,,,10.0,482.42,314,0.01865371,5181.908,10.0,-1.0,88823080.0,4822.802,0.000720617,37.21349,11.745728,4822.801739777965,6185.6865,0.012615152,13917395,21588.665272951126,[ 2.371e-03  3.311e-01 -2.902e+00 -1.510e+00],0.0720617,2.6871977
,3769.8127,100,4999.615,0.28765222,3.7545986,31500,692.64844,0.4189424,13.570039,3576.8076,4194.2847,1.4877225,1229.8025,,10.0,480.81,315,0.03754599,5469.116,10.0,-1.0,203696220.0,4806.61,0.00013609929,10.697554,28.765223,4806.61005798782,7341.2637,0.014877224,13965476,21654.8799598217,[ 0.01   0.279 -2.902 -1.434],0.01360993,9.347932
,3709.8794,100,4999.607,0.06714722,1.2665001,31600,576.5027,0.4189424,45.184196,3536.75,4214.153,1.1498617,1289.7275,,10.0,482.82,316,0.012665003,4725.334,10.0,-1.0,24762798.0,4826.477,0.0002615647,39.46559,6.7147217,4826.477340946726,5700.0366,0.011498616,14013758,21721.13980102539,[ 2.437e-03  3.216e-01 -2.909e+00 -1.396e+00],0.026156472,2.5338528
,4989.6177,100,4999.601,0.064769045,0.83094823,31700,562.25085,0.4189424,63.130398,4881.5684,4279.228,1.0873245,9.98364,,10.0,489.29,317,0.008309483,4467.4233,10.0,-1.0,12398072.0,4891.552,0.0038678723,73.990234,6.476905,4891.5514833030165,5179.282,0.010873244,14062687,21788.502329826355,[ 0.005  0.361 -2.914 -1.393],0.38678724,1.3515297
,4999.596,100,4999.596,0.027045023,0.51541495,31800,703.7738,0.4189424,81.68409,4771.389,4159.0664,1.0884573,,,10.0,477.38,318,0.005154149,4353.3306,10.0,-1.0,4601748.5,4771.389,0.004653623,80.07153,2.7045023,4771.3896578332215,5037.6226,0.010884574,14110425,21853.87295818329,[-0.006  0.381 -2.906 -1.41 ],0.46536228,1.2488832
,4989.603,100,4999.588,0.04235731,0.7487303,31900,910.75146,0.4189424,68.38939,4647.9087,4045.5715,1.1012939,9.985052,,10.0,466.05,319,0.007487303,4482.428,10.0,-1.0,14907570.0,4657.8936,0.0011278897,55.669926,4.235731,4657.893701675392,5303.1,0.011012939,14157030,21917.41861319542,[-0.013  0.386 -2.913 -1.401],0.112788975,1.7963021
,4999.584,100,4999.584,0.061178453,0.9141904,32000,616.113,0.4189424,60.354786,4879.958,4267.6367,1.127969,,,10.0,488.12,320,0.009141904,4674.492,10.0,-1.0,21342676.0,4879.958,0.0011922551,56.09041,6.1178455,4879.957783484136,5492.0815,0.01127969,14205842,21984.199258327484,[-1.515e-03  3.926e-01 -2.908e+00 -1.390e+00],0.11922551,1.782836
,2619.8347,100,4999.6465,0.086288795,1.6053109,32100,313.75085,0.4189424,39.40684,2562.737,4330.219,1.2945929,2379.8118,,10.0,494.36,321,0.016053108,5322.221,10.0,-1.0,27544286.0,4942.549,0.0006322503,29.213245,8.62888,4942.5487424342755,6455.1304,0.012945929,14255278,22055.516899108887,[ 2.484e-03  3.718e-01 -2.914e+00 -1.411e+00],0.06322503,3.4231048
,3339.717,100,4999.5825,0.027360717,0.44251743,32200,332.27634,0.4189424,85.05252,3306.108,4353.652,1.0555773,1659.8655,,10.0,496.67,322,0.004425174,4583.2974,10.0,-1.0,5364201.0,4965.9736,0.002717663,79.99394,2.7360718,4965.973396766275,5267.9194,0.010555771,14304945,22140.01584291458,[ 0.012  0.368 -2.913 -1.468],0.2717663,1.2500947
,1269.9365,100,4999.608,0.111239105,1.3408775,32300,154.69481,0.4189424,43.855732,1247.9025,4365.249,1.1850849,3729.6714,,10.0,497.84,323,0.013408775,4964.552,10.0,-1.0,22684798.0,4977.5737,0.0007347083,42.350323,11.123911,4977.573860294635,5905.4727,0.011850848,14354729,22217.80094051361,[ 0.022  0.352 -2.946 -1.439],0.07347083,2.361257
,4999.6465,100,4999.6465,0.034813423,0.51866835,32400,976.74835,0.4189424,79.704956,4800.0063,4187.6772,1.0278682,,,10.0,480.1,324,0.0051866835,4261.229,10.0,-1.0,7810008.5,4800.0063,0.0028975522,81.705605,3.4813423,4800.006177059836,4938.6504,0.01027868,14402739,22295.464246988297,[ 0.022  0.32  -2.959 -1.456],0.28975523,1.2239063
,1010.1128,100,4999.624,0.2512409,2.7829401,32500,100.47779,0.4189424,16.869398,999.7405,4376.925,1.253641,3989.5112,,10.0,499.0,325,0.0278294,4900.6455,10.0,-1.0,33260546.0,4989.252,0.00012066995,20.487087,25.12409,4989.251710464525,6253.4746,0.012536409,14452639,22373.65013360977,[ 0.031  0.3   -2.961 -1.439],0.012066996,4.8811235
,4989.6123,100,4999.5923,0.03052414,0.6370521,32600,587.42645,0.4189424,74.18376,4894.3,4291.958,1.0798984,9.979957,,10.0,490.52,326,0.0063705207,4579.9946,10.0,-1.0,10530757.0,4904.28,0.0007543628,64.24553,3.0524142,4904.279860717608,5343.9336,0.010798983,14501691,22446.040400743484,[ 0.029  0.259 -2.97  -1.461],0.07543628,1.5565286
,4989.621,100,4999.603,0.061354987,1.1818637,32700,496.4371,0.4189424,49.786964,4939.487,4337.1445,1.1768389,9.981849,,10.0,495.02,327,0.011818635,4931.9546,10.0,-1.0,35454624.0,4949.4688,0.0006266096,45.80402,6.135499,4949.468822475503,5836.706,0.011768389,14551193,22528.97377514839,[ 0.04   0.281 -2.961 -1.479],0.06266096,2.1832144
,0.5854492,100,4999.6074,0.38895613,4.0246296,32800,0.13905199,0.4189424,10.250644,0.3309717,4387.029,1.360147,4999.022,,10.0,500.0,328,0.040246293,5242.3735,10.0,-1.0,46698880.0,4999.353,0.00020023005,15.456844,38.895615,4999.352885952573,6799.8486,0.013601468,14601193,22616.893591165543,[ 0.039  0.242 -2.964 -1.473],0.020023005,6.469626
,4989.614,100,4999.595,6.1372743,61.051,32900,713.1116,0.4189424,1.3895385,4858.4595,4256.1177,7.2471395,9.981511,,10.0,486.95,329,0.61051,29837.508,10.0,-1.0,93631730000.0,4868.4404,6.702141e-06,1.230786,613.7274,4868.440631548896,35356.875,0.0724714,14649888,22702.73926138878,[ 0.039  0.245 -2.957 -1.393],0.0006702141,81.24889
,2390.1106,100,4999.5977,0.05520975,1.0334829,33000,237.78377,0.4189424,55.981663,2365.9182,4363.0815,1.1654925,2609.487,,10.0,497.62,330,0.010334829,4890.4233,10.0,-1.0,15515115.0,4975.4053,0.00020471145,42.98007,5.520975,4975.405020690339,5824.424,0.011654926,14699650,22782.427051782608,[ 0.014  0.331 -2.748 -1.443],0.020471146,2.32666
,0.70458984,100,4999.5156,0.10104348,1.7149571,33100,0.16264816,0.4189424,35.025898,0.45294434,4386.9507,1.2591507,4998.811,,10.0,500.0,331,0.017149571,5290.8423,10.0,-1.0,40017844.0,4999.2637,0.0009218655,37.19484,10.104348,4999.2639726299,6294.839,0.012591506,14749650,22869.691149950027,[ 0.031  0.31  -2.732 -1.41 ],0.092186555,2.688545
,3309.83,100,4999.5713,0.14075972,2.2195823,33200,337.56,0.4189424,26.65175,3265.174,4342.595,1.3379482,1689.7412,,10.0,495.59,332,0.022195823,5184.9673,10.0,-1.0,59860316.0,4954.9155,2.1334357e-05,17.601994,14.075973,4954.91546951768,6644.445,0.01337948,14799209,22952.52458524704,[ 0.014  0.305 -2.731 -1.445],0.0021334358,5.6811748
,4979.61,100,4999.5723,0.026349964,0.49282795,33300,502.57776,0.4189424,82.32626,4920.5425,4328.1846,1.063654,19.962193,,10.0,494.14,333,0.0049282797,4582.851,10.0,-1.0,6380808.5,4940.505,0.0027883658,79.75811,2.6349964,4940.504704065177,5268.483,0.010636538,14848623,23025.081791877747,[ 0.036  0.268 -2.725 -1.429],0.27883658,1.253791
,290.53564,100,4999.6157,0.32750347,3.7949796,33400,28.87377,0.4189424,11.897004,287.2864,4384.041,1.3945462,4709.08,,10.0,499.72,334,0.037949797,5151.403,10.0,-1.0,44786140.0,4996.3667,5.9733855e-05,11.32304,32.750347,4996.36646772336,6971.107,0.01394546,14898595,23096.28174471855,[ 0.037  0.271 -2.752 -1.46 ],0.0059733856,8.831551
,4150.009,100,4999.6094,0.6331521,6.564405,33500,481.76602,0.4189424,6.340373,4079.2544,4316.531,1.7079556,849.6008,,10.0,492.99,335,0.06564406,6644.7046,10.0,-1.0,751752640.0,4928.8555,0.0003429655,10.642811,63.315212,4928.8553348790665,8521.658,0.017079554,14947894,23165.722769737244,[ 0.059  0.252 -2.753 -1.51 ],0.03429655,9.396014
,2670.1138,100,4999.593,0.4078823,4.9858737,33600,265.63412,0.4189424,9.655246,2643.0256,4360.1816,1.6299394,2329.479,,10.0,497.34,336,0.049858734,6245.466,10.0,-1.0,193630420.0,4972.5044,3.6730555e-05,10.464379,40.78823,4972.504361992216,8138.348,0.016299393,14997628,23233.9082403183,[ 0.067  0.19  -2.752 -1.469],0.0036730554,9.556229
,4509.796,100,4999.6655,0.054937147,0.99580264,33700,652.30206,0.4189424,54.77365,4378.314,4255.852,1.0958809,489.86987,,10.0,486.95,337,0.009958026,4516.628,10.0,-1.0,20529990.0,4868.1836,0.000371525,43.622837,5.493715,4868.183653004011,5443.7344,0.0109588085,15046323,23308.529049873352,[ 0.044  0.181 -2.755 -1.527],0.037152503,2.2923772
,4509.987,100,4999.6343,0.03282605,0.52862465,33800,480.038,0.4189424,79.740265,4440.543,4317.8623,1.0487443,489.64737,,10.0,493.13,338,0.0052862465,4474.5312,10.0,-1.0,6240135.0,4930.19,0.0023721806,78.45621,3.2826052,4930.190064638295,5165.837,0.010487443,15095636,23397.208196878433,[ 0.062  0.186 -2.755 -1.525],0.23721805,1.2745965
,4989.612,100,4999.5933,0.069852345,1.284498,33900,883.4537,0.4189424,46.371765,4795.445,4193.1035,1.1944375,9.981641,,10.0,480.67,339,0.012844979,4863.927,10.0,-1.0,42476416.0,4805.4263,0.00071978505,40.86803,6.9852343,4805.426362212133,5821.757,0.011944375,15143703,23466.05420398712,[ 0.06   0.18  -2.757 -1.546],0.07197851,2.4469004
,4989.6816,100,4999.6616,0.43845123,4.6681824,34000,785.09894,0.4189424,8.668947,4851.4277,4249.0767,1.4382083,9.980011,,10.0,486.25,340,0.04668182,5195.101,10.0,-1.0,549133950.0,4861.4077,0.00010699803,10.816246,43.845123,4861.407634389523,7056.9653,0.014382083,15192328,23527.71813058853,[ 0.068  0.179 -2.766 -1.49 ],0.010699803,9.245352
,2070.1777,100,4999.5703,1.7281137,17.235956,34100,231.31981,0.4189424,2.310468,2038.3723,4355.445,2.6507044,2929.3926,,10.0,496.87,341,0.17235954,8179.9624,10.0,-1.0,1345682200.0,4967.765,9.622364e-06,1.4584551,172.81137,4967.765022594464,13250.24,0.026507042,15242015,23603.867553949356,[ 0.039  0.199 -2.766 -1.471],0.0009622364,68.565704
,1.0961914,100,4999.5254,12.021718,119.56961,34200,0.20237648,0.4189424,1.0829265,0.7691895,4386.884,12.510789,4998.429,,10.0,500.0,342,1.1956961,50613.812,10.0,-1.0,3950038800.0,4999.198,1.9358567e-06,0.26373264,1202.1719,4999.1984067562,62537.004,0.12510788,15292015,23681.02842092514,[ 0.056  0.259 -2.692 -1.483],0.00019358567,379.17188
,4979.62,100,4999.582,0.1268716,1.7318122,34300,1044.7288,0.4189424,34.336227,4695.1846,4102.8257,1.2523167,19.961788,,10.0,471.7,343,0.01731812,4990.7227,10.0,-1.0,76387440.0,4715.147,0.0001937241,29.573242,12.6871605,4715.146754181227,6116.7007,0.012523166,15339185,23753.652384996414,[ 0.093  0.191 -2.689 -1.453],0.019372411,3.3814352
,4479.831,100,4999.6,0.054788392,0.855238,34400,445.6947,0.4189424,64.26161,4434.606,4342.051,1.1468202,519.7692,,10.0,495.53,344,0.008552379,4853.297,10.0,-1.0,15142930.0,4954.375,0.0025748827,62.52067,5.4788394,4954.374774084668,5627.7036,0.011468202,15388738,23825.146688699722,[ 0.067  0.199 -2.699 -1.486],0.25748828,1.599471
,3669.983,100,4999.548,0.02990217,0.5450306,34500,509.84814,0.4189424,78.980705,3563.2466,4280.4946,1.0565068,1329.565,,10.0,489.42,345,0.005450306,4446.4404,10.0,-1.0,5831232.5,4892.811,0.0017815807,76.9511,2.990217,4892.811293303333,5144.462,0.010565067,15437680,23895.465748786926,[ 0.055  0.181 -2.7   -1.466],0.17815807,1.2995266
,4559.8496,100,4999.586,0.50002193,6.2715244,34600,739.35114,0.4189424,8.415474,4407.693,4235.107,1.9010844,439.73627,,10.0,484.88,346,0.06271524,6865.679,10.0,-1.0,827695100.0,4847.429,2.6674381e-05,5.691747,50.002197,4847.429132456803,9432.271,0.019010846,15486168,23961.43217086792,[ 0.051  0.169 -2.701 -1.475],0.0026674382,17.569298
,4559.896,100,4999.614,0.013168051,0.099176876,34700,676.0476,0.4189424,99.030945,4444.046,4271.4385,1.0025864,439.7179,,10.0,488.48,347,0.0009917688,4286.3354,10.0,-1.0,869957.25,4883.764,0.008195989,98.85004,1.3168051,4883.763821739134,4902.212,0.010025864,15535016,24037.13448047638,[ 0.051  0.198 -2.739 -1.597],0.8195989,1.0116334
,2380.1064,100,4999.6343,0.06742296,1.0953584,34800,244.02115,0.4189424,51.286674,2347.012,4354.212,1.123918,2619.5278,,10.0,496.76,348,0.010953584,4706.0156,10.0,-1.0,15222209.0,4966.54,0.0010113193,50.35828,6.742296,4966.539953126691,5568.8916,0.01123918,15584692,24108.002303361893,[ 0.051  0.201 -2.744 -1.605],0.10113193,1.9857707
,4469.771,100,4999.5986,0.3896609,4.4219546,34900,584.964,0.4189424,12.818413,4359.0693,4276.573,1.6955829,529.82776,,10.0,489.0,349,0.044219546,6592.1577,10.0,-1.0,393899230.0,4888.8965,3.0199168e-05,12.996899,38.96609,4888.896727655346,8290.64,0.016955828,15633592,24177.911085367203,[ 0.038  0.196 -2.743 -1.562],0.0030199168,7.6941433
,4589.955,100,4999.6064,0.03583948,0.5944936,35000,654.8912,0.4189424,75.77371,4435.832,4233.1587,1.051388,409.65143,,10.0,484.7,350,0.0059449365,4358.912,10.0,-1.0,7603154.0,4845.483,0.001585907,76.08247,3.583948,4845.483038201789,5060.9155,0.01051388,15682062,24242.813800811768,[ 0.062  0.19  -2.729 -1.606],0.1585907,1.3143631
,4979.6133,100,4999.576,0.07513335,1.0024394,35100,880.64056,0.4189424,53.79782,4799.985,4207.627,1.0817058,19.962742,,10.0,482.12,351,0.010024392,4463.4814,10.0,-1.0,26002368.0,4819.9478,0.0017187777,56.451836,7.5133357,4819.947960711586,5278.448,0.010817058,15730274,24315.474455595016,[ 0.072  0.184 -2.717 -1.615],0.17187777,1.7714216
,4989.5845,100,4999.5645,0.703107,8.209994,35200,869.79456,0.4189424,4.7317195,4810.753,4208.414,1.8296928,9.979825,,10.0,482.2,352,0.08209994,6424.2285,10.0,-1.0,1696676400.0,4820.733,2.4115034e-05,5.979013,70.3107,4820.73313624166,8928.395,0.018296925,15778494,24387.678894996643,[ 0.057  0.189 -2.723 -1.595],0.0024115033,16.725168
,4969.5645,100,4999.517,0.03533076,0.5563856,35300,1009.4366,0.4189424,77.83675,4659.3247,4076.9636,1.0426809,29.952866,,10.0,469.14,353,0.0055638556,4239.337,10.0,-1.0,8846511.0,4689.277,0.0022906575,76.999756,3.533076,4689.277039313878,4937.134,0.010426807,15825408,24452.990336179733,[ 0.082  0.145 -2.746 -1.531],0.22906575,1.2987055
