EpLenMean,J_sample_variance,MinIWNorm,EmpiricalD2,MeanEntropy,OptimizationReturnMin,ReturnStepMax,MinIW,EpThisIter,OptimizationReturnMax,StdIWNorm,TimestepsSoFar,Weights,InitialReturnMax,TimeElapsed,MeanIWNorm,VarianceInit,Bound,InitialBound,LearnableVariance,InitialReturnStd,MeanIW,InitialReturnMin,EpisodesSoFar,StdIW,MaxIW,ESSClassic,EpRewMean,ReturnMeanIW,Iteration,ESSRenyi,InitialReturnMean,ReturnStepMaxmin,OptimizationReturnMean,MaxIWNorm
485.28,3062913300.0,7.0365622e-06,43.92073,0.4189424,,10.0,0.00070365623,100,4999.5977,0.1100964,14467659,[ 0.599  3.026 -4.516 -3.801],4999.5977,22396.004153966904,0.024592891,-1.0,8079.0854,4239.4854,,838.67664,2.4592888,,35600,11.009641,106.19318,4.752544,4851.80868480381,12137.117,356,2.2768292,4851.8086,10.0,4851.8086,1.0619317
480.32,363764320.0,4.931294e-05,9.566297,0.4189424,,10.0,0.0049312944,100,4999.6084,0.037884526,14515691,[ 0.583  3.098 -4.515 -3.771],4999.6084,22451.713975667953,0.014799032,-1.0,5372.2954,4189.823,,966.0467,1.4799032,,35700,3.7884521,31.20327,13.2393265,4802.148133906944,7266.18,357,10.453366,4802.148,10.0,4802.148,0.3120327
495.01,156793130000.0,3.900461e-07,838.18506,0.4189424,,10.0,3.900461e-05,100,4999.6655,0.7880425,14565192,[ 0.44   3.016 -4.636 -3.746],4999.6655,22520.543773174286,0.08366057,-1.0,24048.893,4337.0737,,497.43402,8.366057,,35800,78.80425,792.33704,1.114487,4949.40571501298,41776.76,358,0.119305395,4949.406,10.0,4949.406,7.9233704
490.18,11221346.0,0.004800241,1.1360137,0.4189424,,10.0,0.4800241,100,4999.649,0.0065037953,14614210,[ 0.391  2.93  -4.68  -3.539],4999.649,22605.516029834747,0.01099756,-1.0,4724.6147,4288.694,,688.816,1.099756,,35900,0.65037954,5.9990983,74.088524,4901.023353206792,5377.26,359,88.02711,4901.024,10.0,4901.024,0.059990983
480.58,12093487.0,0.0026063537,1.3843619,0.4189424,,10.0,0.26063538,100,4999.6763,0.006625888,14662268,[ 0.416  2.965 -4.599 -3.577],4999.6763,22681.38707256317,0.010476652,-1.0,4322.6963,4192.4795,,954.3283,1.0476651,,36000,0.66258883,4.4230027,71.42936,4804.812423020663,5043.16,360,72.23545,4804.8125,10.0,4804.8125,0.044230025
490.16,2868588.5,0.0054838513,1.1054364,0.4189424,,10.0,0.54838514,100,4989.649,0.0030669183,14711284,[ 0.454  2.975 -4.602 -3.615],4999.6294,22753.87678337097,0.010257182,-1.0,4387.165,4288.487,,690.1763,1.0257183,9.980494,36100,0.30669188,2.433711,91.79345,4900.814358718574,5030.964,361,90.462006,4900.8145,10.0,4890.834,0.02433711
490.17,703019.06,0.008041145,1.0096109,0.4189424,,10.0,0.8041145,100,4989.6753,0.0009216802,14760301,[ 0.431  2.981 -4.59  -3.636],4999.6567,22824.965212345123,0.010106377,-1.0,4335.5527,4288.584,,689.4857,1.0106378,9.981459,36200,0.09216803,1.2699239,99.17516,4900.914362739237,4950.8184,362,99.04806,4900.9146,10.0,4890.9326,0.012699239
480.33,147050510.0,0.00078973424,2.9985154,0.4189424,,10.0,0.07897343,100,4999.6426,0.02403141,14808334,[ 0.418  2.981 -4.553 -3.633],4999.6426,22902.2809817791,0.013125521,-1.0,5368.6953,4189.9956,,965.58057,1.3125522,,36300,2.4031408,16.712666,22.97707,4802.32474091209,6429.017,363,33.34984,4802.325,10.0,4802.325,0.16712666
500.0,29633716.0,0.0028749565,1.29077,0.4189424,,10.0,0.28749564,100,0.5830078,0.006060654,14858334,[ 0.252  2.813 -4.412 -3.487],4999.6597,22986.975105285645,0.010834799,-1.0,4721.0986,4387.0884,,0.12470819,1.0834799,4999.0767,36400,0.60606533,4.091645,76.16762,4999.418880297688,5416.7803,364,77.47313,4999.419,10.0,0.3422705,0.040916447
490.02,2107178600.0,0.00047947222,7.5450826,0.4189424,,10.0,0.047947224,100,4999.7036,0.0913252,14907336,[ 0.198  2.816 -4.4   -3.512],4999.7036,23057.487342596054,0.019779377,-1.0,8110.4844,4287.125,,699.92316,1.9779376,,36500,9.132521,87.17735,4.480593,4899.461667833193,9792.469,365,13.253665,4899.462,10.0,4899.462,0.8717735
480.2,3022057200.0,8.6793756e-05,26.819975,0.4189424,,10.0,0.008679376,100,4999.688,0.10933308,14955356,[ 0.005  2.773 -4.432 -3.504],4999.688,23119.65382194519,0.02787452,-1.0,10592.223,4188.797,,971.939,2.787452,,36600,10.933308,80.95722,6.103263,4801.131362336888,13763.379,366,3.7285643,4801.1313,10.0,4801.1313,0.8095722
490.02,55995388.0,0.00030097013,2.6837008,0.4189424,,10.0,0.030097015,100,4999.6567,0.014791331,15004358,[-0.034  2.587 -4.388 -3.432],4999.6567,23199.205799102783,0.0126059875,-1.0,5197.9404,4287.199,,699.93286,1.2605988,,36700,1.4791332,11.320953,42.073933,4899.529763779067,6201.0605,367,37.26198,4899.53,10.0,4899.53,0.11320953
485.03,417706300.0,0.00014587441,10.647043,0.4189424,,10.0,0.0145874405,100,4999.6753,0.040590934,15052861,[ 0.051  2.495 -4.289 -3.367],4999.6753,23265.098443984985,0.016680159,-1.0,6193.819,4237.177,,852.8498,1.668016,,36800,4.0590935,30.835756,14.446996,4849.508947944895,8191.8486,368,9.392279,4849.509,10.0,4849.509,0.30835757
495.02,13223271.0,0.0027689072,1.4578738,0.4189424,,10.0,0.27689072,100,4989.738,0.0071720215,15102363,[ 0.09   2.433 -4.333 -3.397],4999.717,23342.20344543457,0.010782789,-1.0,4601.0107,4337.2705,,496.45154,1.078279,9.979161,36900,0.71720225,4.1314707,69.32861,4949.608844090813,5340.3623,369,68.59304,4949.609,10.0,4939.63,0.041314706
500.0,68391110.0,0.00010923712,14.447317,0.4189424,,10.0,0.010923712,100,0.48535156,0.04704111,15152363,[ 0.116  2.397 -4.302 -3.399],4999.658,23420.928814172745,0.016459603,-1.0,5901.534,4387.174,,0.095084675,1.6459602,4999.173,37000,4.704111,28.549835,10.907489,4999.50453966975,8228.9795,370,6.9217005,4999.505,10.0,0.33171874,0.28549835
490.03,285934400.0,3.514881e-05,6.4495344,0.4189424,,10.0,0.0035148808,100,4999.677,0.033590868,15201366,[ 0.114  2.427 -4.36  -3.331],4999.677,23482.969468832016,0.015071254,-1.0,5860.793,4287.2773,,699.2319,1.5071254,,37100,3.3590865,29.87849,16.757252,4899.610243453396,7415.869,371,15.504995,4899.6104,10.0,4899.6104,0.2987849
500.0,1222785000.0,6.9479747e-06,201.21358,0.4189424,,10.0,0.0006947975,100,0.60058594,0.6352529,15251366,[ 0.254  2.303 -4.238 -3.218],4999.6504,23558.122331619263,0.06959935,-1.0,26108.602,4387.129,,0.11528182,6.9599366,4999.05,37200,63.52528,638.8618,1.186138,4999.458863386457,34794.484,372,0.49698436,4999.4585,10.0,0.4090869,6.388618
485.04,74623870.0,0.0001582167,3.1828802,0.4189424,,10.0,0.015821671,100,4999.7007,0.017069206,15299870,[ 0.164  2.475 -4.175 -3.257],4999.7007,23637.296328306198,0.012156022,-1.0,4828.0317,4237.2227,,852.27386,1.2156022,,37300,1.7069207,9.717447,33.650623,4849.558837358488,5920.477,373,31.418085,4849.5586,10.0,4849.5586,0.09717447
490.03,4282841.5,0.0024744873,1.1709791,0.4189424,,10.0,0.24744874,100,4999.6533,0.003860634,15348873,[ 0.18   2.501 -4.198 -3.221],4999.6533,23717.19131231308,0.0102833435,-1.0,4383.799,4287.217,,699.2227,1.0283344,,37400,0.38606343,2.2961798,87.64667,4899.546805837099,5046.412,374,85.39862,4899.547,10.0,4899.547,0.022961797
485.04,1247967200.0,0.00010325963,8.669279,0.4189424,,10.0,0.010325963,100,4999.6304,0.0702578,15397377,[ 0.177  2.481 -4.185 -3.225],4999.6304,23789.692378282547,0.017020235,-1.0,6557.8545,4237.1963,,852.2676,1.7020236,,37500,7.0257792,69.391556,5.543378,4849.523299255426,8360.769,375,11.534985,4849.5234,10.0,4849.5234,0.69391555
495.02,51293050.0,0.00053753884,2.8479972,0.4189424,,10.0,0.053753883,100,4989.7036,0.014233254,15446879,[ 0.047  2.705 -4.198 -3.411],4999.683,23850.69287800789,0.012576887,-1.0,5213.264,4337.2183,,496.44574,1.2576888,9.979318,37600,1.4233253,8.821927,43.845356,4949.552161013081,6246.639,376,35.112392,4949.5527,10.0,4939.5728,0.08821927
490.04,29936852.0,0.0018369829,1.8877414,0.4189424,,10.0,0.1836983,100,4989.6997,0.010803983,15495883,[ 0.083  2.613 -4.387 -3.374],4999.68,23917.740354299545,0.010952037,-1.0,4529.6055,4287.3623,,698.53076,1.0952036,9.980382,37700,1.0803983,6.6306124,50.680485,4899.695570897039,5370.9214,377,52.973354,4899.696,10.0,4889.7153,0.06630612
495.02,16803592.0,0.0009983976,1.6496135,0.4189424,,10.0,0.09983976,100,4989.7,0.008104026,15545385,[ 0.034  2.623 -4.373 -3.341],4999.6816,23992.527378559113,0.010773149,-1.0,4549.051,4337.2593,,496.44962,1.0773151,9.981495,37800,0.81040263,4.1457763,63.862293,4949.59274163981,5335.515,378,60.620262,4949.593,10.0,4939.6113,0.04145776
490.02,145496420.0,0.00039118849,4.4139714,0.4189424,,10.0,0.03911885,100,4999.6846,0.023941303,15594387,[ 0.011  2.725 -4.344 -3.454],4999.6846,24045.860394001007,0.012810465,-1.0,5017.717,4287.173,,699.92957,1.2810466,,37900,2.3941302,19.959635,22.25816,4899.507086412272,6304.197,379,22.655334,4899.5073,10.0,4899.5073,0.19959635
500.0,30305492.0,3.7227088e-05,1.5165409,0.4189424,,10.0,0.003722709,100,0.5932617,0.0072215497,15644387,[-0.043  2.798 -4.412 -3.454],4999.6724,24127.100756168365,0.010956914,-1.0,4723.7876,4387.1587,,0.10815894,1.0956916,4999.079,38000,0.722155,5.097304,69.71584,4999.491147714851,5477.8623,380,65.93954,4999.491,10.0,0.41208985,0.05097304
500.0,264678560.0,3.4455738e-06,99.088715,0.4189424,,10.0,0.0003445574,100,0.5576172,0.20926918,15694387,[-3.447e-04  2.862e+00 -4.405e+00 -3.487e+00],4999.7114,24199.239937782288,0.032380268,-1.0,10092.855,4387.14,,0.110427715,3.2380266,4999.154,38100,20.92692,207.4061,2.338165,4999.476664748346,16188.263,381,1.0091966,4999.4766,10.0,0.32290038,2.074061
475.08,13690069.0,0.0016948488,1.3758099,0.4189424,,10.0,0.16948488,100,4999.687,0.0069796406,15741895,[ 0.009  2.917 -4.4   -3.421],4999.687,24275.960463523865,0.010796853,-1.0,4425.0283,4137.448,,1088.3016,1.0796853,,38200,0.6979641,4.5600557,70.526855,4749.782339638399,5143.265,382,72.68446,4749.782,10.0,4749.782,0.045600556
465.5,10203930.0,0.0024479963,1.3173838,0.4189424,,10.0,0.24479963,100,4999.62,0.0057936073,15788445,[-2.343e-03  2.997e+00 -4.446e+00 -3.509e+00],4999.62,24351.112270355225,0.010526633,-1.0,4233.443,4041.47,,1260.4954,1.0526633,,38300,0.5793607,3.6355166,76.75103,4653.795750938444,4936.2544,383,75.90803,4653.796,10.0,4653.796,0.036355164
485.04,558905900.0,1.9704325e-05,15.134846,0.4189424,,10.0,0.0019704325,100,4999.6914,0.046974882,15836949,[-0.04   3.075 -4.528 -3.562],4999.6914,24429.38989686966,0.017036539,-1.0,5986.5835,4237.261,,852.28033,1.7036537,,38400,4.6974874,36.969654,11.624235,4849.59586075653,8368.781,384,6.6072693,4849.5957,10.0,4849.5957,0.36969653
480.06,6032784.0,0.002850895,1.2099441,0.4189424,,10.0,0.28508952,100,4999.688,0.0044300733,15884955,[ 0.054  2.972 -4.519 -3.551],4999.688,24508.85229086876,0.010548741,-1.0,4398.7925,4187.3574,,978.71497,1.0548741,,38500,0.44300732,2.409387,85.0074,4799.691995106638,5072.3447,385,82.648445,4799.6924,10.0,4799.6924,0.02409387
485.05,29314404.0,0.0016647174,1.7466773,0.4189424,,10.0,0.16647175,100,4999.677,0.010608503,15933460,[ 0.104  3.005 -4.514 -3.593],4999.677,24577.45096898079,0.0111028375,-1.0,4584.0293,4237.333,,851.7077,1.1102837,,38600,1.0608501,7.0294237,52.275677,4849.66598569553,5393.3003,386,57.25156,4849.6655,10.0,4849.6655,0.07029424
490.02,14186085.0,0.0018847873,1.4564066,0.4189424,,10.0,0.18847874,100,4999.6313,0.007314689,15982462,[ 0.16   3.054 -4.482 -3.603],4999.6313,24647.76424884796,0.011820726,-1.0,5070.539,4287.088,,699.9164,1.1820726,,38700,0.7314689,4.6016545,72.31098,4899.414646682566,5809.506,387,68.66215,4899.4146,10.0,4899.4146,0.046016544
495.01,195084160.0,0.00027422406,4.764424,0.4189424,,10.0,0.027422408,100,4999.6357,0.027771244,16031963,[ 0.245  2.997 -4.425 -3.552],4999.6357,24731.144336223602,0.012827998,-1.0,5032.534,4337.061,,497.43228,1.2827998,,38800,2.7771244,25.696016,17.584702,4949.388525222513,6369.0967,388,20.988897,4949.388,10.0,4949.388,0.25696015
490.04,1789924.4,0.0056241527,1.0400872,0.4189424,,10.0,0.5624153,100,4989.6514,0.0022551955,16080967,[ 0.269  2.874 -4.559 -3.389],4999.631,24797.264627695084,0.010187238,-1.0,4370.571,4287.3027,,698.52155,1.0187238,9.979449,38900,0.22551954,1.8883183,95.32828,4899.6303101596595,4995.051,389,96.14578,4899.6304,10.0,4889.6504,0.018883182
485.15,1030076.44,0.0072594094,1.0142112,0.4189424,,10.0,0.72594094,100,4999.646,0.0010762531,16129482,[ 0.284  2.907 -4.537 -3.415],4999.646,24869.3928899765,0.010107216,-1.0,4284.7207,4238.2983,,846.0632,1.0107217,,39000,0.10762532,1.2464911,98.87883,4850.627668781833,4901.3853,390,98.59879,4850.6274,10.0,4850.6274,0.012464911
485.17,8669408.0,0.0028920302,1.3068035,0.4189424,,10.0,0.28920302,100,4999.673,0.005584016,16177999,[ 0.285  2.932 -4.537 -3.435],4999.673,24943.47535419464,0.010531894,-1.0,4424.6997,4238.4575,,844.93854,1.0531894,,39100,0.5584016,2.7920547,78.05714,4850.789800576514,5124.6904,391,76.5226,4850.7896,10.0,4850.7896,0.027920546
485.05,6703752.0,0.0039024304,1.2691336,0.4189424,,10.0,0.39024305,100,4999.6274,0.0048246286,16226504,[ 0.28   2.917 -4.551 -3.396],4999.6274,25012.368910312653,0.010632284,-1.0,4467.3447,4237.289,,851.6988,1.0632284,,39200,0.48246285,2.630644,82.925026,4849.615788492625,5157.1665,392,78.793915,4849.6157,10.0,4849.6157,0.026306441
485.03,578184500.0,0.000109576,9.412509,0.4189424,,10.0,0.010957601,100,4999.68,0.04778488,16275007,[ 0.277  2.89  -4.543 -3.398],4999.68,25083.67319893837,0.016778965,-1.0,6357.58,4237.0635,,852.8301,1.6778964,,39300,4.778488,34.982117,10.976276,4849.397243033839,8236.207,393,10.62416,4849.397,10.0,4849.397,0.34982115
470.34,5621772.5,0.0033762727,1.197447,0.4189424,,10.0,0.3376273,100,4999.6724,0.0040129535,16322041,[ 0.366  2.864 -4.377 -3.317],4999.6724,25150.093492507935,0.01067518,-1.0,4352.2383,4089.8035,,1176.2941,1.0675179,,39400,0.40129536,2.514647,87.61849,4702.135970438214,5022.301,394,83.51101,4702.136,10.0,4702.136,0.02514647
490.13,5215697.5,0.00249655,1.219778,0.4189424,,10.0,0.24965501,100,4999.5796,0.0043145465,16371054,[ 0.39   2.865 -4.384 -3.339],4999.5796,25223.706758260727,0.010524852,-1.0,4500.847,4288.108,,692.2554,1.0524852,,39500,0.43145466,2.328795,85.61277,4900.429055445219,5177.116,395,81.98213,4900.429,10.0,4900.429,0.023287948
474.23,309677980.0,0.00017860212,6.14367,0.4189424,,10.0,0.017860211,100,4999.586,0.039949074,16418477,[ 0.376  2.848 -4.46  -3.34 ],4999.586,25297.04217839241,0.014712849,-1.0,5176.535,4128.75,,1082.0059,1.4712847,,39600,3.9949076,32.24276,11.943736,4741.0722335238725,6694.262,396,16.276917,4741.072,10.0,4741.072,0.3224276
492.75,93676670.0,0.000490925,3.8775308,0.4189424,,10.0,0.049092498,100,4999.6226,0.019216148,16467752,[ 0.4    2.905 -4.371 -3.328],4999.6226,25377.741423368454,0.013573135,-1.0,5526.619,4314.2104,,544.20874,1.3573135,,39700,1.9216148,13.6626625,33.28513,4926.536509854149,6732.378,397,25.789608,4926.536,10.0,4926.536,0.13662662
444.11,41844300.0,0.0007082674,2.4846146,0.4189424,,10.0,0.07082674,100,4999.576,0.013767989,16512163,[ 0.45   2.889 -4.333 -3.369],4999.576,25461.335961580276,0.0128863,-1.0,4574.369,3826.7605,,1507.3652,1.28863,,39800,1.376799,7.0926414,46.695744,4439.081010553183,5539.5493,398,40.247692,4439.081,10.0,4439.081,0.07092641
448.73,17745658.0,0.00113329,1.6287671,0.4189424,,10.0,0.113329,100,4999.5713,0.007821528,16557036,[ 0.498  2.907 -4.31  -3.341],4999.5713,25548.57134437561,0.010565667,-1.0,4073.5881,3872.9902,,1439.8958,1.0565667,,39900,0.7821529,4.069522,64.59902,4485.310119541637,4855.0503,399,61.39613,4485.31,10.0,4485.31,0.040695217
472.13,2014357.6,0.0070558432,1.0351567,0.4189424,,10.0,0.70558435,100,4879.6763,0.0023486125,16604249,[ 0.459  2.882 -4.259 -3.352],4999.5527,25639.49443101883,0.010353192,-1.0,4209.0737,4107.355,,1027.0048,1.0353192,119.87668,40000,0.23486128,1.8547299,95.10581,4719.672818775789,4832.062,400,96.60373,4719.673,10.0,4599.7964,0.018547298
454.55,399439700.0,0.00030841643,7.631937,0.4189424,,10.0,0.030841643,100,4999.592,0.040257387,16649704,[ 0.453  2.905 -4.21  -3.376],4999.592,25724.601979494095,0.015516251,-1.0,5157.9194,3931.2068,,1342.8761,1.5516253,,40100,4.0257387,33.975674,12.933953,4543.529398329224,6849.519,401,13.102834,4543.5293,10.0,4543.5293,0.33975673
441.3,3014714.8,0.006580423,1.0216799,0.4189424,,10.0,0.6580423,100,4989.517,0.0015848626,16693834,[ 0.365  2.965 -4.131 -3.365],4999.497,25797.627372980118,0.010211592,-1.0,3910.0742,3798.5012,,1490.5642,1.0211592,9.979904,40200,0.15848625,1.5051913,97.64788,4410.811690253581,4528.987,402,97.87801,4410.8115,10.0,4400.8315,0.0150519125
455.22,23520890.0,0.0009985712,1.5487905,0.4189424,,10.0,0.09985712,100,4999.52,0.009201353,16739356,[ 0.391  2.939 -4.169 -3.341],4999.52,25873.012942790985,0.011248419,-1.0,4539.938,3938.0793,,1366.12,1.1248422,,40300,0.9201354,5.271139,59.910908,4550.393514123313,5301.965,403,64.56651,4550.3936,10.0,4550.3936,0.05271139
475.97,45913464.0,0.00085209263,2.3269007,0.4189424,,10.0,0.085209265,100,4999.5083,0.013293711,16786953,[ 0.363  2.856 -4.171 -3.289],4999.5083,25947.717578411102,0.011349413,-1.0,4535.278,4146.0596,,1050.3386,1.1349412,,40400,1.329371,7.844787,42.15898,4758.371316897236,5469.31,404,42.97562,4758.371,10.0,4758.371,0.07844787
476.29,459834660.0,0.00017693527,8.6800785,0.4189424,,10.0,0.017693527,100,4989.576,0.04291338,16834582,[ 0.407  2.769 -4.242 -3.245],4999.5557,26022.1896545887,0.014124439,-1.0,4832.8545,4149.346,,1040.9844,1.4124439,9.979474,40500,4.2913384,30.936382,9.774327,4761.66390834347,6636.8643,405,11.520633,4761.664,10.0,4751.6846,0.3093638
447.75,234742600.0,4.1713298e-05,7.4596376,0.4189424,,10.0,0.00417133,100,4999.5376,0.03025938,16879357,[ 0.403  2.812 -4.255 -3.214],4999.5376,26090.066076993942,0.013812728,-1.0,4834.2056,3863.3364,,1493.0065,1.3812729,,40600,3.0259383,19.66536,17.244013,4475.652531773849,6506.583,406,13.405477,4475.6523,10.0,4475.6523,0.19665359
460.6,302725340.0,0.0001522869,6.501295,0.4189424,,10.0,0.01522869,100,4989.5464,0.03547675,16925417,[ 0.419  2.766 -4.243 -3.239],4999.526,26156.1171438694,0.014996228,-1.0,5169.3057,3991.8184,,1251.1886,1.499623,9.979503,40700,3.547675,29.554209,15.1593485,4604.132645638567,6730.5625,407,15.381551,4604.133,10.0,4594.1533,0.2955421
431.51,20500386.0,0.0021380181,1.3789378,0.4189424,,10.0,0.21380182,100,4999.5747,0.008343608,16968568,[ 0.479  2.79  -4.213 -3.201],4999.5747,26219.73113656044,0.011112452,-1.0,4424.4224,3700.3208,,1578.1246,1.1112452,,40800,0.8343608,6.8031116,63.94877,4312.641196714678,5143.459,408,72.519585,4312.641,10.0,4312.641,0.06803112
478.82,5265096000.0,4.6955978e-05,43.897324,0.4189424,,10.0,0.004695598,100,4999.5415,0.14437895,17016450,[ 0.397  2.771 -4.271 -3.188],4999.5415,26294.168698310852,0.020362042,-1.0,5844.5493,4174.51,,940.734,2.0362043,,40900,14.437896,145.44609,1.950211,4786.826228111786,9901.454,409,2.2780433,4786.8267,10.0,4786.8267,1.4544609
453.82,505983260.0,8.686667e-05,11.148106,0.4189424,,10.0,0.008686667,100,4999.472,0.044621058,17061832,[ 0.502  2.758 -4.312 -3.092],4999.472,26361.350979089737,0.01643185,-1.0,5890.128,3923.72,,1268.4934,1.6431851,,41000,4.462106,33.615395,11.941638,4536.028249411573,7934.549,410,8.970134,4536.0283,10.0,4536.0283,0.33615392
466.65,6521320400.0,1.8121192e-07,78.846146,0.4189424,,10.0,1.8121193e-05,100,4999.548,0.16065559,17108497,[ 0.467  2.643 -4.434 -2.924],4999.548,26422.931284189224,0.028484454,-1.0,8580.551,4052.469,,1151.7101,2.8484454,,41100,16.065561,158.71332,3.0477679,4664.786178701444,14017.642,411,1.2682928,4664.786,10.0,4664.786,1.5871332
470.48,1479556400.0,0.00025440182,17.330706,0.4189424,,10.0,0.025440183,100,4989.605,0.07659873,17155545,[ 0.31   2.551 -4.46  -2.917],4999.585,26490.455206632614,0.023516865,-1.0,8756.43,4091.1836,,1170.744,2.3516865,9.980089,41200,7.659874,53.42475,8.613829,4703.505020325435,11305.534,412,5.7701054,4703.505,10.0,4693.525,0.5342475
477.57,22099330.0,0.0010850962,1.7726091,0.4189424,,10.0,0.108509615,100,4999.602,0.009145097,17203302,[ 0.396  2.364 -4.157 -2.787],4999.602,26557.721759319305,0.011153694,-1.0,4622.548,4161.979,,977.795,1.1153696,,41300,0.9145097,5.231771,59.799225,4774.303102536235,5437.7915,413,56.414017,4774.303,10.0,4774.303,0.05231771
487.7,912185150.0,1.5916052e-05,13.676404,0.4189424,,10.0,0.0015916051,100,4999.5684,0.06005839,17252072,[ 0.294  2.351 -4.238 -2.779],4999.5684,26627.06356859207,0.021158332,-1.0,8208.851,4263.62,,725.543,2.1158338,,41400,6.00584,40.13532,11.0409355,4875.940083558931,10473.308,414,7.3118634,4875.94,10.0,4875.94,0.40135318
486.44,1564973.8,0.005829381,1.0436231,0.4189424,,10.0,0.5829381,100,4999.53,0.0020060928,17300716,[ 0.419  2.204 -4.219 -2.594],4999.53,26697.4524435997,0.010272648,-1.0,4363.6104,4250.8047,,738.6581,1.027265,,41500,0.20060928,1.5492215,96.326485,4863.119653713706,4989.138,415,95.82004,4863.1196,10.0,4863.1196,0.015492215
460.56,107985340.0,0.00021767073,3.5054717,0.4189424,,10.0,0.021767074,100,4999.4854,0.020865683,17346772,[ 0.427  2.232 -4.22  -2.626],4999.4854,26762.364062070847,0.012132267,-1.0,4334.8936,3991.1836,,1229.8491,1.2132267,,41600,2.0865684,15.453436,25.266018,4603.493583198476,5481.315,416,28.52683,4603.4937,10.0,4603.4937,0.15453435
447.34,7381441.5,0.0018699187,1.1895939,0.4189424,,10.0,0.18699187,100,4999.4604,0.0044594468,17391506,[ 0.427  2.269 -4.283 -2.608],4999.4604,26826.893337726593,0.010533023,-1.0,4100.037,3858.6858,,1437.4945,1.0533022,,41700,0.4459447,2.8780007,84.79974,4470.992224534151,4767.8706,417,84.0623,4470.992,10.0,4470.992,0.028780006
486.28,5584487.0,0.0029727318,1.1934246,0.4189424,,10.0,0.2972732,100,4999.537,0.004452616,17440134,[ 0.45   2.233 -4.301 -2.593],4999.537,26898.00705242157,0.010603326,-1.0,4475.0938,4249.208,,763.0742,1.0603328,,41800,0.44526157,2.7614224,85.009575,4861.524199210973,5144.0117,418,83.79247,4861.5244,10.0,4861.5244,0.027614223
454.69,149596450000.0,8.416978e-06,241.70952,0.4189424,,10.0,0.0008416978,100,4999.5845,0.7697684,17485603,[ 0.479  2.202 -4.28  -2.58 ],4999.5845,26964.908000946045,0.090759374,-1.0,35387.816,3932.5588,,1349.6436,9.075939,,41900,76.97685,770.97095,1.3710938,4544.880545511747,44907.586,419,0.41371974,4544.881,10.0,4544.881,7.709709
432.67,7625190.0,0.0033870935,1.2290169,0.4189424,,10.0,0.33870935,100,4999.459,0.004416651,17528870,[ 0.644  2.003 -4.151 -2.472],4999.459,27029.34397792816,0.010143479,-1.0,3862.1162,3711.5981,,1534.1301,1.0143479,,42000,0.4416651,2.6911933,84.06266,4323.90396632501,4540.9253,420,81.365845,4323.904,10.0,4323.904,0.026911933
449.81,210563170.0,0.00025673455,6.2580605,0.4189424,,10.0,0.025673455,100,4989.501,0.028805774,17573851,[ 0.6    1.994 -4.185 -2.476],4999.482,27095.0613553524,0.012628371,-1.0,4581.7188,3883.3315,,1298.7987,1.2628372,9.981194,42100,2.8805776,23.94999,16.120901,4495.640783168258,6113.478,421,15.979392,4495.641,10.0,4485.6597,0.23949988
469.37,1835438000.0,4.1156536e-06,14.555162,0.4189424,,10.0,0.00041156536,100,4989.6313,0.085393436,17620788,[ 0.498  1.93  -4.18  -2.47 ],4999.6113,27169.711411476135,0.023511639,-1.0,9333.141,4079.94,,1131.1372,2.3511639,9.98001,42200,8.539344,67.82742,7.046637,4692.264571701899,11669.235,422,6.8704147,4692.2646,10.0,4682.284,0.6782742
486.04,44485260.0,0.00020127547,2.398531,0.4189424,,10.0,0.020127548,100,4999.562,0.013441229,17669392,[ 0.28   1.903 -4.199 -2.488],4999.562,27247.264452457428,0.01331744,-1.0,5428.9385,4247.1206,,799.42725,1.331744,,42300,1.344123,7.930801,49.53738,4859.439425877839,6377.2485,423,41.69219,4859.4395,10.0,4859.4395,0.07930801
453.88,1436859800.0,2.0791294e-05,18.966156,0.4189424,,10.0,0.0020791295,100,4999.537,0.0754008,17714780,[ 0.416  1.91  -4.152 -2.505],4999.537,27319.49897456169,0.016753625,-1.0,4925.425,3924.6958,,1380.1064,1.6753628,,42400,7.5400805,74.818016,4.7047553,4537.012203711747,7592.069,424,5.2725496,4537.012,10.0,4537.012,0.74818015
484.78,1220770.1,0.00722584,1.0192114,0.4189424,,10.0,0.722584,100,4999.438,0.0015048162,17763258,[ 0.555  1.979 -4.161 -2.497],4999.438,27396.348237276077,0.010108054,-1.0,4275.8037,4234.0312,,805.5222,1.0108055,,42500,0.15048161,1.4930501,97.83174,4846.3349640115075,4893.961,425,98.115074,4846.335,10.0,4846.335,0.014930501
471.43,4982799000.0,6.9216394e-06,19.269543,0.4189424,,10.0,0.00069216394,100,4999.537,0.1404515,17810401,[ 0.567  1.962 -4.157 -2.484],4999.537,27470.513905525208,0.023969453,-1.0,9181.186,4100.239,,1046.9944,2.396945,,42600,14.045151,141.0923,2.8300576,4712.554991057624,11869.073,426,5.1895366,4712.5547,10.0,4712.5547,1.410923
495.13,1889608700.0,2.9050232e-05,20.62876,0.4189424,,10.0,0.0029050233,100,4879.67,0.088634335,17859914,[ 0.33   2.002 -4.28  -2.501],4999.5596,27553.07405281067,0.020294461,-1.0,7209.3916,4338.1743,,485.49387,2.029446,119.88962,42700,8.863434,86.047,4.981488,4950.492625264087,9990.475,427,4.8476014,4950.4927,10.0,4830.603,0.86046994
