EpisodesSoFar,OptimizationReturnMin,OptimizationReturnMax,InitialBound,EpLenMean,TimeElapsed,VarianceInit,InitialReturnMean,ReturnMeanIW,StdIW,EpRewMean,OptimizationReturnMean,Weights,ESSRenyi,ReturnStepMax,InitialReturnMax,ReturnStepMaxmin,EmpiricalD2,StdIWNorm,J_sample_variance,InitialReturnStd,MinIW,LearnableVariance,EpThisIter,MaxIWNorm,MeanIWNorm,InitialReturnMin,ESSClassic,MeanEntropy,MeanIW,Bound,MinIWNorm,TimestepsSoFar,Iteration,MaxIW
35000,,4649.4917,4016.4307,463.29,19009.663606882095,-1.0,4628.7314,5725.0146,1.8832872,4628.731490691009,4278.8086,[-0.132  1.13  -3.646 -1.525],29.794708,10.0,4999.415,10.0,3.3563006,0.018832872,74371970.0,803.931,0.046044283,,100,0.13516776,0.01236017,349.9234,30.10613,0.4189424,1.2360171,4603.2666,0.00046044282,12898178,350,13.516777
35100,,4359.6587,3919.781,453.65,19056.80686378479,-1.0,4532.088,7390.937,6.589832,4532.087999038177,3892.282,[-0.124  1.151 -3.648 -1.496],5.549979,10.0,4999.465,10.0,18.018085,0.0658983,805135550.0,980.18195,0.0012582237,,100,0.62527454,0.015787931,639.80597,5.4282894,0.4189424,1.578793,4791.834,1.2582236e-05,12943543,351,62.52746
35200,,4999.4717,4109.532,472.46,19103.904829502106,-1.0,4721.8403,5582.4985,0.96488655,4721.84058982373,4721.8403,[-0.114  1.125 -3.665 -1.548],48.195404,10.0,4999.4717,10.0,2.0748866,0.009648864,24467586.0,899.5486,0.030285355,,100,0.055698328,0.011650065,,59.313564,0.4189424,1.1650066,4700.502,0.00030285353,12990789,352,5.569833
35300,,4999.447,4238.5376,485.32,19152.64314889908,-1.0,4850.8423,5391.4136,0.4527551,4850.842281584022,4850.8423,[-0.096  1.104 -3.644 -1.555],71.804855,10.0,4999.447,10.0,1.3926635,0.004527551,5647022.5,588.97974,0.15655632,,100,0.029799692,0.011016977,,85.55131,0.4189424,1.1016977,4668.8257,0.0015655631,13039321,353,2.9799693
35400,,3909.8171,4179.431,479.4,19202.355798482895,-1.0,4791.756,5159.344,0.5642602,4791.755942388827,3701.9639,[-0.084  1.117 -3.661 -1.565],75.09091,10.0,4999.6094,10.0,1.331719,0.0056426018,6323997.5,688.94293,0.19504717,,100,0.03512865,0.010944146,1089.7922,78.99989,0.4189424,1.0944147,4452.7207,0.0019504717,13087261,354,3.512865
35500,,4999.4424,4050.2373,466.52,19248.99907898903,-1.0,4662.5415,4693.6445,0.19824792,4662.541438165532,4662.5415,[-0.088  1.137 -3.673 -1.558],96.471344,10.0,4999.4424,10.0,1.0365772,0.0019824791,1728847.5,1002.9963,0.6453136,,100,0.017396968,0.010130477,,96.311615,0.4189424,1.0130477,4070.2427,0.006453136,13133913,355,1.7396969
35600,,4359.6143,4173.779,478.83,19296.349287748337,-1.0,4786.0913,5955.8687,1.7744968,4786.091134981657,4146.1973,[-0.093  1.147 -3.674 -1.562],36.55636,10.0,4999.508,10.0,2.7355022,0.017744966,55502130.0,777.1136,0.069869675,,100,0.13562836,0.01243648,639.8937,32.939213,0.4189424,1.243648,4943.144,0.0006986967,13181796,356,13.562837
35700,,4979.519,4030.321,464.69,19344.900265216827,-1.0,4642.63,4787.1436,0.39422122,4642.6299733477645,4622.668,[-0.115  1.14  -3.663 -1.561],87.1741,10.0,4999.481,10.0,1.1471297,0.0039422126,4468847.0,807.0424,0.4034037,,100,0.023070458,0.01030308,19.9617,87.22946,0.4189424,1.030308,4131.3354,0.004034037,13228265,357,2.307046
35800,,4869.6177,4096.109,471.17,19391.703006982803,-1.0,4708.4185,6115.8555,3.2134478,4708.418543641099,4578.5483,[-0.112  1.143 -3.65  -1.548],15.900395,10.0,4999.488,10.0,6.2891517,0.03213448,166023470.0,835.9646,0.023052718,,100,0.23803173,0.013627358,129.87027,15.24258,0.4189424,1.3627357,4580.294,0.00023052718,13275382,358,23.803173
35900,,4999.5024,3911.395,452.88,19436.617288827896,-1.0,4523.707,5287.0693,1.7112113,4523.70692657337,4523.707,[-0.134  1.131 -3.65  -1.571],40.403522,10.0,4999.5024,10.0,2.4750316,0.017112114,69134910.0,929.5953,0.078856364,,100,0.15170047,0.011431518,,30.856764,0.4189424,1.143152,4323.7666,0.00078856363,13320670,359,15.170048
36000,,2070.1099,4145.209,476.08,19485.282696962357,-1.0,4757.5264,6288.3936,1.5100158,4757.525754749279,1828.0906,[-0.12   1.118 -3.67  -1.596],24.575537,10.0,4999.545,10.0,4.069087,0.015100159,24723652.0,522.0653,0.0032188722,,100,0.076442294,0.01318193,2929.435,43.248577,0.4189424,1.3181932,5053.2295,3.218872e-05,13368278,360,7.6442294
36100,,4999.547,3984.5195,460.12,19530.880428552628,-1.0,4596.8364,4697.4365,0.3010272,4596.836700368701,4596.8364,[-0.115  1.065 -4.052 -1.553],91.73608,10.0,4999.547,10.0,1.0900837,0.0030102718,2907418.5,835.45795,0.39729184,,100,0.019098481,0.010146073,,91.9095,0.4189424,1.0146073,4058.1343,0.0039729183,13414290,361,1.9098482
36200,,4889.6675,4149.098,476.5,19576.91864180565,-1.0,4761.419,6163.763,2.1934345,4761.418913374522,4651.5073,[-0.114  1.067 -4.07  -1.569],26.790667,10.0,4999.579,10.0,3.7326431,0.021934344,111465700.0,615.133,0.025362259,,100,0.11839216,0.013302312,109.91144,26.889599,0.4189424,1.3302313,4980.7563,0.0002536226,13461940,362,11.839216
36300,,4999.529,4007.5833,462.45,19624.682631015778,-1.0,4619.898,5314.9463,0.8992228,4619.898153439953,4619.898,[-0.129  1.118 -4.049 -1.562],62.238308,10.0,4999.529,10.0,1.6067275,0.008992228,15172265.0,723.4993,0.18512143,,100,0.055395648,0.011848793,,63.45371,0.4189424,1.1848794,4538.796,0.0018512143,13508185,363,5.539565
36400,,4999.55,3808.3198,442.66,19668.485993146896,-1.0,4420.6377,4529.9746,0.4170294,4420.637610379567,4420.6377,[-0.126  1.039 -4.017 -1.514],86.412384,10.0,4999.55,10.0,1.1572416,0.004170294,2700508.0,790.7785,0.369776,,100,0.026320253,0.010529672,,86.4411,0.4189424,1.0529672,3871.2732,0.00369776,13552451,364,2.6320252
36500,,4989.577,3941.1055,455.87,19712.897829771042,-1.0,4553.424,4633.287,0.23548467,4553.424221569361,4543.4443,[-0.132  1.034 -4.014 -1.517],93.77234,10.0,4999.557,10.0,1.0664126,0.0023548468,2108953.2,733.4387,0.5387014,,100,0.016317552,0.010079917,9.979797,94.82473,0.4189424,1.0079917,4000.963,0.0053870142,13598038,365,1.6317552
36600,,4829.64,3759.3252,437.78,19757.94384121895,-1.0,4371.643,4510.1655,0.36515984,4371.643256114604,4201.728,[-0.13   1.045 -4.01  -1.519],89.50862,10.0,4999.555,10.0,1.1172109,0.0036515982,2458581.5,811.3637,0.43942273,,100,0.025506653,0.010432902,169.91495,89.08643,0.4189424,1.0432901,3862.9565,0.004394227,13641816,366,2.5506654
36700,,2249.864,3920.5098,453.85,19801.956691026688,-1.0,4532.8364,11282.65,10.77324,4532.836422685095,1783.0743,[-0.128  1.012 -4.025 -1.503],5.015075,10.0,4999.626,10.0,19.93988,0.10773241,630952000.0,626.07404,0.012305753,,100,1.0290451,0.022938753,2749.762,4.3370147,0.4189424,2.2938752,8548.361,0.00012305753,13687201,367,102.90451
36800,,4999.5464,4027.8013,464.36,19847.17671942711,-1.0,4640.118,5028.1895,0.6170207,4640.11834093342,4640.118,[-0.085  0.902 -4.015 -1.397],69.368355,10.0,4999.5464,10.0,1.4415795,0.006170207,10451352.0,916.01624,0.1349002,,100,0.03397174,0.010630104,,74.798874,0.4189424,1.0630103,4293.0063,0.0013490019,13733637,368,3.3971744
36900,,2419.92,4172.1816,478.81,19897.23596596718,-1.0,4784.502,7219.998,4.2961864,4784.50127232786,2204.8533,[-0.078  0.89  -4.018 -1.414],10.838371,10.0,4999.568,10.0,9.226479,0.04296186,56386880.0,471.00116,0.02280986,,100,0.338749,0.016846502,2579.648,13.327119,0.4189424,1.68465,5360.0703,0.0002280986,13781518,369,33.8749
37000,,4999.5415,3891.2954,450.88,19941.529275655746,-1.0,4503.6123,4738.0234,0.348432,4503.611933821294,4503.6123,[-0.097  0.872 -4.05  -1.345],84.482666,10.0,4999.5415,10.0,1.1836748,0.00348432,4040416.8,795.58704,0.3093122,,100,0.017786447,0.010266682,,89.671646,0.4189424,1.0266682,4071.8428,0.0030931218,13826606,370,1.7786448
37100,,4999.5454,3988.1953,460.51,19985.713227033615,-1.0,4600.512,6623.409,2.3348794,4600.512535781593,4600.512,[-0.087  0.861 -4.041 -1.337],16.02846,10.0,4999.5454,10.0,6.238903,0.023348793,132945016.0,722.89355,0.013579748,,100,0.16005537,0.0137093635,,25.636791,0.4189424,1.3709363,5093.977,0.00013579747,13872657,371,16.005537
37200,,2080.0474,4321.7446,493.57,20037.22458267212,-1.0,4934.0645,6769.041,1.2627711,4934.064192855489,2014.5447,[-0.06   0.807 -4.06  -1.323],41.24567,10.0,4999.567,10.0,2.424497,0.012627711,22865988.0,273.00888,0.05860581,,100,0.06734666,0.013582017,2919.5195,53.63622,0.4189424,1.3582017,5815.611,0.0005860581,13922014,372,6.7346663
37300,,4839.695,4307.4478,492.1,20086.657160282135,-1.0,4919.765,5251.394,0.6779827,4919.765304523039,4759.908,[-0.038  0.76  -4.034 -1.272],72.73955,10.0,4999.552,10.0,1.3747679,0.0067798267,11201200.0,500.72534,0.23081222,,100,0.034488037,0.010634648,159.85689,71.10176,0.4189424,1.0634648,4533.4487,0.002308122,13971224,373,3.448804
37400,,4419.7065,4328.1553,494.15,20135.045555591583,-1.0,4940.474,5515.999,0.9212764,4940.474065733783,4360.6167,[-0.029  0.71  -4.025 -1.245],56.830578,10.0,4999.564,10.0,1.7596161,0.009212764,17219136.0,447.6944,0.06549185,,100,0.039929353,0.011195305,579.8574,59.623676,0.4189424,1.1195304,4703.7544,0.0006549185,14020639,374,3.9929352
37500,,4989.55,4321.0474,493.47,20185.90105199814,-1.0,4933.3623,7304.6816,3.1053774,4933.362174351022,4923.3813,[-0.036  0.765 -4.058 -1.262],13.671767,10.0,4999.531,10.0,7.3143435,0.031053776,243058290.0,500.47812,0.011016361,,100,0.20217736,0.014738155,9.980951,18.383747,0.4189424,1.4738154,5648.673,0.000110163615,14069986,375,20.217737
37600,,1050.002,4364.1816,497.74,20235.358063459396,-1.0,4976.506,5124.308,0.3329642,4976.50554060376,1026.9078,[-0.036  0.699 -4.074 -1.269],88.43814,10.0,4999.5996,10.0,1.1307338,0.003329642,16746400.0,139.05913,0.32348692,,100,0.02129836,0.010266777,3949.5977,90.48313,0.4189424,1.0266777,4473.188,0.003234869,14119760,376,2.129836
37700,,770.14746,4367.872,498.12,20284.581264019012,-1.0,4980.194,5802.5547,1.7758974,4980.194223618951,750.7558,[-0.027  0.684 -4.064 -1.257],44.205166,10.0,4999.586,10.0,2.2621791,0.017758973,26555854.0,107.79089,0.14743958,,100,0.11236965,0.011956548,4229.4385,31.1906,0.4189424,1.1956549,4881.59,0.0014743959,14169572,377,11.236965
37800,,4999.621,4235.3105,484.98,20332.594885110855,-1.0,4847.6367,5275.8555,0.49541688,4847.636727838137,4847.6367,[-0.041  0.654 -4.025 -1.257],80.27108,10.0,4999.621,10.0,1.2457787,0.0049541686,6711907.5,578.1302,0.24416573,,100,0.02590366,0.010781305,,82.565895,0.4189424,1.0781305,4592.411,0.0024416572,14218070,378,2.5903661
37900,,4999.621,4166.032,478.04,20380.516197681427,-1.0,4778.3584,6254.0693,3.0136056,4778.3584362129195,4778.3584,[-0.036  0.663 -4.03  -1.284],18.875242,10.0,4999.621,10.0,5.2979455,0.03013605,172742200.0,777.50055,0.04528325,,100,0.2243816,0.013929988,,17.604782,0.4189424,1.3929987,4844.662,0.0004528325,14265874,379,22.43816
38000,,1989.959,4151.031,476.66,20440.215527534485,-1.0,4763.3555,6976.489,3.4049544,4763.355337077854,1753.7025,[-0.059  0.677 -4.042 -1.288],12.4127,10.0,4999.612,10.0,8.056265,0.034049544,64328620.0,487.84174,0.0066400766,,100,0.29209837,0.014326777,3009.6528,15.041212,0.4189424,1.4326779,5238.4927,6.640077e-05,14313540,380,29.209837
38100,,2259.93,4182.2617,479.71,20498.312031030655,-1.0,4794.5864,7647.211,5.877522,4794.586234436301,2054.9082,[-0.042  0.636 -4.034 -1.32 ],7.1330676,10.0,4999.608,10.0,14.019214,0.058775224,195577440.0,507.8863,0.0021859042,,100,0.5393186,0.01538224,2739.678,6.4103045,0.4189424,1.538224,5354.5312,2.1859041e-05,14361511,381,53.93186
38200,,4989.6123,4305.9053,491.93,20549.030832529068,-1.0,4918.228,5362.6953,1.2548954,4918.227981579575,4908.245,[-0.03   0.682 -4.028 -1.286],55.18083,10.0,4999.595,10.0,1.8122237,0.012548954,32147476.0,522.8843,0.10116487,,100,0.10262201,0.011160257,9.982801,44.162827,0.4189424,1.1160258,4538.3936,0.0010116487,14410704,382,10.262201
38300,,4999.58,4290.4004,490.44,20599.923263072968,-1.0,4902.7207,5435.8984,0.65593415,4902.720938301221,4902.7207,[-0.044  0.689 -4.037 -1.271],67.606636,10.0,4999.58,10.0,1.4791447,0.0065593407,11278483.0,524.2503,0.11041684,,100,0.03291267,0.011005555,,73.7888,0.4189424,1.1005555,4691.193,0.0011041684,14459748,383,3.2912674
38400,,4999.5503,4314.2837,492.8,20644.065861463547,-1.0,4926.6006,7075.1807,3.573286,4926.60053305416,4926.6006,[-0.032  0.669 -4.06  -1.235],20.08449,10.0,4999.5503,10.0,4.978966,0.035732858,322836350.0,504.0669,0.016809642,,100,0.329142,0.014260169,,13.73827,0.4189424,1.426017,5708.8804,0.00016809642,14509028,384,32.9142
38500,,4999.564,4264.648,487.81,20693.08211183548,-1.0,4876.9673,13089.929,25.906748,4876.967342537641,4876.9673,[-0.018  0.651 -4.047 -1.163],1.8341644,10.0,4999.564,10.0,54.52074,0.2590675,7755923500.0,716.2988,0.073198706,,100,2.607482,0.034826346,,1.7750539,0.4189424,3.4826336,8568.678,0.00073198706,14557809,385,260.7482
38600,,4999.5312,4075.9858,469.17,20747.78057861328,-1.0,4688.301,5636.5225,1.0824287,4688.30104544841,4688.301,[-0.048  0.611 -4.06  -1.132],38.93957,10.0,4999.5312,10.0,2.5680816,0.010824286,30063246.0,726.64343,0.043180082,,100,0.0570512,0.011498853,,53.019066,0.4189424,1.1498853,4655.2734,0.0004318008,14604726,386,5.70512
38700,,1550.1958,4276.977,489.1,20805.414405345917,-1.0,4889.2944,4921.0835,0.19393961,4889.294363915853,1439.9403,[-0.031  0.615 -4.059 -1.153],96.30204,10.0,4999.55,10.0,1.0383996,0.0019393961,12356561.0,347.13113,0.5835621,,100,0.01610668,0.010052669,3449.354,96.411606,0.4189424,1.0052669,4297.1206,0.0058356207,14653636,387,1.6106681
38800,,4869.651,4325.8457,493.92,20860.026212215424,-1.0,4938.1646,5170.2065,0.3661754,4938.1645014269425,4808.253,[-0.031  0.622 -4.054 -1.15 ],80.46046,10.0,4999.5625,10.0,1.2428465,0.003661754,3504169.8,489.45117,0.08644871,,100,0.020179572,0.010457082,129.91158,89.07742,0.4189424,1.0457082,4487.575,0.000864487,14703028,388,2.0179572
38900,,740.08203,4370.1406,498.34,20915.77125144005,-1.0,4982.4565,5866.98,2.0341747,4982.456470382298,722.99945,[-0.02   0.632 -4.049 -1.159],33.75244,10.0,4999.539,10.0,2.9627488,0.020341747,27590744.0,101.21404,0.08771008,,100,0.17328054,0.011748203,4259.457,25.012415,0.4189424,1.1748202,4813.0225,0.0008771008,14752862,389,17.328054
39000,,4989.509,4330.0073,494.33,20972.80362200737,-1.0,4942.3174,5487.0986,0.47129443,4942.317522248957,4932.335,[-0.019  0.657 -4.091 -1.13 ],70.77239,10.0,4999.491,10.0,1.4129803,0.0047129444,5876836.0,498.20105,0.030259652,,100,0.025371237,0.011088219,9.982258,84.698425,0.4189424,1.108822,4759.2524,0.0003025965,14802295,390,2.5371237
39100,,4989.5493,4337.112,495.02,21031.591727733612,-1.0,4949.4272,5769.2715,1.0642157,4949.427302177858,4939.446,[-0.005  0.68  -4.076 -1.156],52.58935,10.0,4999.531,10.0,1.9015256,0.010642156,28812136.0,496.43298,0.20558572,,100,0.06582937,0.011644539,9.981601,54.4886,0.4189424,1.1644541,4924.9146,0.002055857,14851797,391,6.582937
39200,,1990.095,4362.998,497.62,21089.032363414764,-1.0,4975.3154,11398.299,8.733601,4975.315241093124,1965.8618,[-0.023  0.68  -4.076 -1.133],2.477659,10.0,4999.5483,10.0,40.36068,0.08733601,352697060.0,201.74329,0.002437068,,100,0.6397199,0.022803215,3009.4534,6.3821106,0.4189424,2.2803216,7508.2446,2.4370678e-05,14901559,392,63.971992
39300,,4989.588,4337.1504,495.02,21147.914689064026,-1.0,4949.4707,6301.036,2.5677295,4949.4704625071,4939.488,[ 1.135e-03  5.604e-01 -4.092e+00 -1.098e+00],26.055103,10.0,4999.5703,10.0,3.8380196,0.025677292,166157900.0,496.43723,0.025218613,,100,0.22907588,0.012688851,9.982645,19.627089,0.4189424,1.2688851,5101.4487,0.00025218612,14951061,393,22.907589
39400,,4989.5806,4275.392,488.89,21202.591727495193,-1.0,4887.7114,6458.643,2.4065661,4887.71116457132,4877.7285,[-0.013  0.517 -4.107 -1.105],22.028421,10.0,4999.563,10.0,4.53959,0.02406566,146108110.0,582.26666,0.032447,,100,0.13457921,0.013042783,9.982283,22.703989,0.4189424,1.3042784,5154.017,0.00032447,14999950,394,13.457922
39500,,430.26416,4382.7275,499.58,21256.273442029953,-1.0,4995.0503,8909.766,5.8311934,4995.049979219353,425.7248,[-0.007  0.599 -4.09  -1.132],7.728583,10.0,4999.5894,10.0,12.938983,0.058311936,73335740.0,42.78704,0.004658488,,100,0.5041958,0.017821796,4569.325,8.542903,0.4189424,1.7821796,6707.1943,4.658488e-05,15049908,395,50.419582
39600,,4999.5835,4264.979,487.83,21310.725421190262,-1.0,4877.3,6658.5786,3.4473946,4877.300255309051,4877.3,[ 0.014  0.483 -4.067 -1.081],19.06791,10.0,4999.5835,10.0,5.2444134,0.034473944,296718300.0,724.53656,0.018978728,,100,0.32729208,0.013776883,,13.771216,0.4189424,1.3776886,5256.321,0.00018978727,15098691,396,32.72921
39700,,0.4638672,4387.0156,500.0,21376.767993211746,-1.0,4999.3296,12366.111,17.394373,4999.329613059564,0.27396485,[ 0.027  0.469 -4.031 -1.008],1.7162751,10.0,4999.5195,10.0,58.265717,0.17394373,154454030.0,0.09913711,0.0001564965,,100,1.740126,0.024735982,4999.0557,1.9821923,0.4189424,2.4735982,7692.2,1.564965e-06,15148691,397,174.0126
39800,,2189.9248,4341.948,495.53,21445.200531959534,-1.0,4954.2583,8566.42,8.008316,4954.2584686955315,2144.6917,[ 0.046  0.554 -4.07  -0.998],13.9127865,10.0,4999.4917,10.0,7.1876326,0.08008316,334447550.0,274.34067,0.14026812,,100,0.80649984,0.017235879,2809.567,4.4270973,0.4189424,1.7235876,6924.831,0.0014026811,15198244,398,80.64999
39900,,4679.565,4330.593,494.39,21514.869209766388,-1.0,4942.903,5611.9424,0.9079922,4942.902952603702,4622.973,[ 1.140e-03  5.598e-01 -4.064e+00 -1.025e+00],55.93783,10.0,4999.4946,10.0,1.7876989,0.009079921,18652054.0,471.00836,0.14142695,,100,0.06427891,0.011310628,319.9298,60.81052,0.4189424,1.1310627,4793.2534,0.0014142694,15247683,399,6.427891
40000,,4989.5737,4337.1123,495.02,21578.976123809814,-1.0,4949.4307,7766.097,5.4854593,4949.430594467993,4939.448,[-0.008  0.54  -4.056 -1.039],7.8298492,10.0,4999.556,10.0,12.771638,0.054854583,756995300.0,496.43323,0.0012387173,,100,0.51513773,0.015612421,9.98263,7.493533,0.4189424,1.5612421,5577.83,1.2387173e-05,15297185,400,51.513775
40100,,4989.504,4305.061,491.85,21646.764811754227,-1.0,4917.3706,746050.6,1467.5569,4917.370745491939,4907.389,[ 0.01   0.574 -4.018 -1.005],0.00024182086,10.0,4999.4854,10.0,413529.25,14.67557,54153007000000.0,537.57544,2.2565332e-07,,100,147.50812,1.4924517,9.9813795,1.0236279,0.4189424,149.24516,352297.47,2.2565332e-09,15346370,401,14750.812
40200,,1939.8401,4332.7666,494.65,21710.489741563797,-1.0,4945.0723,5953.9985,2.062199,4945.07238194508,1885.4633,[ 0.089  0.375 -4.012 -0.813],25.190971,10.0,4999.449,10.0,3.9696763,0.020621995,27874438.0,261.372,0.020362202,,100,0.1443871,0.0121229645,3059.6091,25.682957,0.4189424,1.2122967,4734.039,0.00020362201,15395835,402,14.43871
40300,,4999.323,4042.2676,465.66,21771.34454393387,-1.0,4654.557,5653.091,1.0617841,4654.557174592143,4654.557,[ 0.132  0.383 -3.977 -0.789],43.882797,10.0,4999.323,10.0,2.2787974,0.010617841,30100390.0,1080.6803,0.06159088,,100,0.06246653,0.0117845535,,55.1939,0.4189424,1.1784555,4728.798,0.00061590876,15442401,403,6.246653
40400,,4989.507,4121.3716,473.55,21834.92099261284,-1.0,4733.681,4921.465,0.56550217,4733.680904077125,4723.701,[ 0.157  0.415 -4.003 -0.851],76.91274,10.0,4999.4863,10.0,1.3001747,0.005655021,9049971.0,972.4208,0.27127472,,100,0.025724012,0.010301577,9.979727,76.84369,0.4189424,1.0301577,4223.278,0.002712747,15489756,404,2.5724013
40500,,4999.425,4259.2773,487.29,21901.61448907852,-1.0,4871.58,70615.77,133.45462,4871.579976571926,4871.58,[ 0.142  0.397 -4.026 -0.852],0.08049211,10.0,4999.425,10.0,1242.3578,1.3345463,449561300000.0,664.66016,1.0849199e-05,,100,13.41813,0.1414318,,1.110648,0.4189424,14.143181,49033.906,1.0849198e-07,15538485,405,1341.813
40600,,4859.5093,3881.8113,449.76,21961.788160562515,-1.0,4494.1045,13128.293,14.370256,4494.104832924506,4354.2573,[ 0.179  0.54  -4.044 -0.895],1.3241419,10.0,4999.3564,10.0,75.52061,0.14370257,4929778700.0,1120.5321,0.0007643425,,100,1.2994114,0.026668964,139.84735,3.3294868,0.4189424,2.6668963,7807.3022,7.643424e-06,15583461,406,129.94115
40700,,4989.4443,4168.5605,478.27,22020.552127838135,-1.0,4780.8623,5292.9346,0.7131611,4780.862462862732,4770.8823,[ 0.236  0.62  -4.086 -1.046],63.638157,10.0,4999.4243,10.0,1.5713843,0.007131611,13540589.0,799.47906,0.050836712,,100,0.04077617,0.0110382615,9.979904,70.55069,0.4189424,1.1038263,4525.3843,0.0005083671,15631288,407,4.077617
40800,,4999.381,4056.8318,467.1,22081.56715464592,-1.0,4669.129,31247.922,55.053696,4669.128268825428,4669.129,[ 0.3    0.586 -4.127 -1.013],0.33331856,10.0,4999.381,10.0,300.0133,0.55053693,76520460000.0,1128.3774,0.0009217005,,100,5.5368214,0.06321258,,1.3012059,0.4189424,6.321258,20642.398,9.217005e-06,15677998,408,553.6821
40900,,4999.2417,3774.971,439.04,22142.238038778305,-1.0,4387.2505,4860.2563,1.1964203,4387.250497199779,4387.2505,[ 0.259  0.674 -4.122 -0.996],51.1875,10.0,4999.2417,10.0,1.953602,0.011964204,37912040.0,1382.5309,0.10393502,,100,0.08158217,0.010999525,,45.806526,0.4189424,1.0999526,4004.465,0.0010393502,15721902,409,8.158217
41000,,4889.374,3552.027,416.83,22203.01637172699,-1.0,4164.31,5809.2085,1.8389299,4164.310097343846,4054.4194,[ 0.22   0.682 -4.119 -0.971],25.846695,10.0,4999.2646,10.0,3.8689666,0.018389298,84716490.0,1457.4943,0.005692136,,100,0.1191301,0.012552138,109.890656,31.783146,0.4189424,1.255214,4604.868,5.692136e-05,15763585,410,11.91301
41100,,4769.4272,3944.9158,456.01,22270.431612968445,-1.0,4557.209,4739.39,0.38897917,4557.209332617982,4327.283,[ 0.238  0.656 -4.125 -0.997],85.66636,10.0,4999.3535,10.0,1.1673194,0.0038897917,4682580.5,1059.1211,0.3058834,,100,0.022133054,0.010253059,229.92618,87.41809,0.4189424,1.0253059,4077.853,0.003058834,15809186,411,2.2133055
41200,,4869.4897,4126.513,474.09,22340.924538612366,-1.0,4738.811,11915.501,13.195928,4738.811088440282,4608.9097,[ 0.219  0.665 -4.147 -1.017],7.4023514,10.0,4999.391,10.0,13.509221,0.13195926,4172589000.0,938.62213,0.0226505,,100,1.3082074,0.024062973,129.9016,3.218196,0.4189424,2.4062972,9665.007,0.000226505,15856595,412,130.82074
41300,,4989.379,4209.541,482.34,22410.309667110443,-1.0,4821.835,5744.7446,1.5306525,4821.834924402805,4811.8535,[ 0.123  0.543 -4.126 -0.919],40.957882,10.0,4999.36,10.0,2.4415326,0.015306525,58751100.0,745.6274,0.076638445,,100,0.09371088,0.011892682,9.981042,37.6434,0.4189424,1.1892682,4788.0103,0.0007663844,15904829,413,9.371088
41400,,4589.4863,4066.9377,468.15,22479.49131846428,-1.0,4679.2305,19041.19,26.855772,4679.230587733128,4269.3677,[ 0.136  0.492 -4.112 -0.839],1.473232,10.0,4999.349,10.0,67.87797,0.26855776,15352749000.0,971.6707,0.0017992387,,100,2.6843991,0.038441285,409.86304,2.0077612,0.4189424,3.8441281,13996.627,1.7992386e-05,15951644,414,268.4399
41500,,4989.4287,4209.8765,482.36,22551.099505901337,-1.0,4822.1763,14114.05,18.712896,4822.176456056465,4812.195,[ 0.128  0.36  -4.135 -0.784],1.3819484,10.0,4999.41,10.0,72.3616,0.18712895,8807352000.0,762.0143,0.0006366238,,100,1.8844573,0.028604088,9.981325,2.2831984,0.4189424,2.8604093,8905.48,6.3662383e-06,15999880,415,188.44574
41600,,4679.5806,3923.5789,453.83,22615.507403850555,-1.0,4535.883,26235.48,49.06558,4535.883135586444,4216.023,[ 0.22   0.337 -4.063 -0.808],0.29605916,10.0,4999.4404,10.0,337.77032,0.49065584,53256565000.0,1162.4338,0.00015089873,,100,4.93435,0.053595275,319.86,1.1790931,0.4189424,5.359528,14982.235,1.5089873e-06,16045263,416,493.43503
41700,,4299.6206,4113.273,472.74,22684.745714187622,-1.0,4725.57,12837.956,12.168366,4725.56972253606,4025.8022,[ 0.261  0.232 -4.055 -0.798],1.8491788,10.0,4999.388,10.0,54.07806,0.121683665,2770428400.0,939.722,3.5853045e-05,,100,1.1820956,0.026374964,699.7676,4.4872518,0.4189424,2.6374962,8335.256,3.5853046e-07,16092537,417,118.209564
41800,,4989.5146,4199.8164,481.34,22757.30598258972,-1.0,4812.127,4869.306,0.1841905,4812.127091540862,4802.1455,[ 0.2    0.267 -4.159 -0.767],96.21202,10.0,4999.4966,10.0,1.0393711,0.0018419048,1679160.8,888.2859,0.37925524,,100,0.014148313,0.010106607,9.981936,96.78537,0.4189424,1.0106609,4245.058,0.0037925523,16140671,418,1.4148313
41900,,4989.4697,4250.902,486.45,22830.675068855286,-1.0,4863.208,45704.684,85.56125,4863.207705243218,4853.2266,[ 0.205  0.281 -4.17  -0.78 ],0.16974035,10.0,4999.4507,10.0,589.13513,0.8556125,184071000000.0,655.41296,0.0008991669,,100,8.603678,0.09166847,9.980801,1.1348249,0.4189424,9.166846,30842.748,8.991669e-06,16189316,419,860.3678
42000,,4419.518,4270.32,488.44,22903.440534353256,-1.0,4882.6113,7018.179,3.7211015,4882.611061205276,4302.795,[ 0.158  0.179 -4.203 -0.603],14.677562,10.0,4999.334,10.0,6.813121,0.037211012,273280300.0,552.30676,0.009638547,,100,0.3290025,0.014393321,579.8159,13.01446,0.4189424,1.4393321,5419.9805,9.638547e-05,16238160,420,32.90025
