AvgDiscRet,MinVanillaIw,VarDiscRet,ESSClassic,VanillaAvgRet,eRenyi2,VarRet,J,MaxNormIw,VarVanillaIw,MinNormIw,AvgNormIw,ESSRenyi,AvgVanillaIw,VarJ,EpsThisIter,Delta,AvgRet,MaxVanillaIw,IterType,VarNormIw,AvgEpLen,BatchSize,Bound
87.2776481402,1.0,65.7069786394,400.0,87.2776481402,1.0,65.7069786394,90.198,0.0025,,0.0025,0.0025,500.0,1.0,5.56945,100,0.1,87.2776481402,1.0,2,5.4346e-20,500.0,500,75.484
90.9028619343,1.0,13.2831940157,500.000006643,90.9028619343,1.0,13.2831940157,90.339,0.002,,0.002,0.002,500.0,1.0,5.24639,100,0.1,90.9028619343,1.0,1,5.43187e-20,500.0,500,77.1222
94.3807624212,1.0,6.01010918676,100.0,94.3807624212,1.0,6.01010918676,94.3808,0.01,,0.01,0.01,500.0,1.0,2.43926,100,0.1,94.3807624212,1.0,2,3.50449e-18,500.0,500,65.273
91.0240041395,1.0,10.6435057092,200.000000102,91.0240041395,1.0,10.6435057092,92.7024,0.005,,0.005,0.005,500.0,1.0,3.32573,100,0.1,91.0240041395,1.0,2,2.1793e-19,500.0,500,72.1201
87.8125166968,1.0,36.3607505704,299.999969474,87.8125166968,1.0,36.3607505704,91.0724,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.96852,100,0.1,87.8125166968,1.0,2,5.43914e-20,500.0,500,74.267
92.018821485,1.0,15.4749361145,400.0,92.018821485,1.0,15.4749361145,91.309,0.0025,,0.0025,0.0025,500.0,1.0,4.74475,100,0.1,92.018821485,1.0,2,5.4346e-20,500.0,500,76.7551
89.6375980617,1.0,11.806874291,500.000006643,89.6375980617,1.0,11.806874291,90.9748,0.002,,0.002,0.002,500.0,1.0,4.56014,100,0.1,89.6375980617,1.0,1,5.43187e-20,500.0,500,77.9574
90.7178166304,1.0,10.1820892359,100.0,90.7178166304,1.0,10.1820892359,90.7178,0.01,,0.01,0.01,500.0,1.0,3.17494,100,0.1,90.7178166304,1.0,2,3.50449e-18,500.0,500,62.2816
92.2796295537,1.0,6.45187875082,200.000000102,92.2796295537,1.0,6.45187875082,91.4987,0.005,,0.005,0.005,500.0,1.0,2.97382,100,0.1,92.2796295537,1.0,2,2.1793e-19,500.0,500,70.504
91.1205542329,1.0,9.56928006983,299.999969474,91.1205542329,1.0,9.56928006983,91.3727,0.00333333,,0.00333333,0.00333333,500.0,1.0,3.0142,100,0.1,91.1205542329,1.0,2,5.43914e-20,500.0,500,74.2305
92.5834744343,1.0,4.08276727689,400.0,92.5834744343,1.0,4.08276727689,91.6754,0.0025,,0.0025,0.0025,500.0,1.0,2.84595,100,0.1,92.5834744343,1.0,2,5.4346e-20,500.0,500,76.8299
90.3872749732,1.0,25.4800405781,500.000006643,90.3872749732,1.0,25.4800405781,91.4178,0.002,,0.002,0.002,500.0,1.0,3.43366,100,0.1,90.3872749732,1.0,1,5.43187e-20,500.0,500,78.1395
