VarDiscRet,VarNormIw,Bound,AvgEpLen,MinNormIw,AvgRet,eRenyi2,AvgNormIw,AvgVanillaIw,BatchSize,MinVanillaIw,VanillaAvgRet,ESSClassic,VarRet,AvgDiscRet,VarJ,J,ESSRenyi,VarVanillaIw,MaxNormIw,MaxVanillaIw
1185517.8843378206,3.5044917e-18,-91.57263,475.19,0.01,-1.5370460459962487e-12,nan,0.009999998,1.0,100,1.0,4749.952882769658,100.0,1185517.8843378206,-1.5370460459962487e-12,1083.3572,-2.670288e-05,nan,,0.01,1.0
1826874.9687799332,3.5044917e-18,-113.67526,460.42,0.01,-4.5474735088646414e-14,nan,0.009999998,1.0,100,1.0,4602.014717646634,100.0,1826874.9687799332,-4.5474735088646414e-14,1344.8444,9.536743e-07,nan,,0.01,1.0
1406550.014342595,3.5044917e-18,-99.74453,470.24,0.01,-3.54702933691442e-13,nan,0.009999998,1.0,100,1.0,4700.345901343269,100.0,1406550.014342595,-3.54702933691442e-13,1180.0358,2.861023e-06,nan,,0.01,1.0
2465359.803654745,3.5044917e-18,-132.05406,445.17,0.01,-5.638867150992155e-13,nan,0.009999998,1.0,100,1.0,4449.261052564006,100.0,2465359.803654745,-5.638867150992155e-13,1562.276,-1.1444092e-05,nan,,0.01,1.0
1198764.4848468532,3.5044917e-18,-92.08276,475.05,0.01,4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4748.553408000023,100.0,1198764.4848468532,4.0017766878008843e-13,1089.3928,1.1444092e-05,nan,,0.01,1.0
2063278.8591086187,3.5044917e-18,-120.806564,455.13,0.01,-6.09361450187862e-13,nan,0.009999998,1.0,100,1.0,4549.037153571351,100.0,2063278.8591086187,-6.09361450187862e-13,1429.2117,-1.5258789e-05,nan,,0.01,1.0
939538.3609975546,3.5044917e-18,-81.52087,480.35,0.01,5.093170329928399e-13,nan,0.009999998,1.0,100,1.0,4801.65422926341,100.0,939538.3609975546,5.093170329928399e-13,964.4392,-1.4305115e-06,nan,,0.01,1.0
1642958.0557476871,3.5044917e-18,-107.80148,465.07,0.01,-1.2732925824820997e-13,nan,0.009999998,1.0,100,1.0,4648.611865632189,100.0,1642958.0557476871,-1.2732925824820997e-13,1275.3542,-2.861023e-06,nan,,0.01,1.0
1853764.014072627,3.5044917e-18,-114.50877,460.12,0.01,4.5474735088646414e-14,nan,0.009999998,1.0,100,1.0,4599.0168267960535,100.0,1853764.014072627,4.5474735088646414e-14,1354.7053,-1.9073486e-05,nan,,0.01,1.0
2437635.1902130004,3.5044917e-18,-131.3094,445.49,0.01,2.6375346351414917e-13,nan,0.009999998,1.0,100,1.0,4452.450226232824,100.0,2437635.1902130004,2.6375346351414917e-13,1553.4666,1.1444092e-05,nan,,0.01,1.0
1392543.5157744524,3.5044917e-18,-99.24664,470.39,0.01,1.7280399333685637e-13,nan,0.009999998,1.0,100,1.0,4701.831785100829,100.0,1392543.5157744524,1.7280399333685637e-13,1174.1458,1.1444092e-05,nan,,0.01,1.0
1800807.9939014905,3.5044917e-18,-112.86132,460.71,0.01,2.2737367544323206e-13,nan,0.009999998,1.0,100,1.0,4604.874118589436,100.0,1800807.9939014905,2.2737367544323206e-13,1335.2152,1.7166138e-05,nan,,0.01,1.0
1629997.8978488916,3.5044917e-18,-107.37546,465.21,0.01,-7.003109203651548e-13,nan,0.009999998,1.0,100,1.0,4649.980634307698,100.0,1629997.8978488916,-7.003109203651548e-13,1270.314,-2.861023e-06,nan,,0.01,1.0
1785646.8604730174,3.5044917e-18,-112.38528,460.89,0.01,-1.0913936421275138e-13,nan,0.009999998,1.0,100,1.0,4606.717595723645,100.0,1785646.8604730174,-1.0913936421275138e-13,1329.5829,-1.5258789e-05,nan,,0.01,1.0
1854671.738050441,3.5044917e-18,-114.5368,460.11,0.01,5.456968210637569e-13,nan,0.009999998,1.0,100,1.0,4598.89409959977,100.0,1854671.738050441,5.456968210637569e-13,1355.0369,-1.9073486e-06,nan,,0.01,1.0
1510339.6730454515,3.5044917e-18,-103.359116,466.58,0.01,3.3651303965598344e-13,nan,0.009999998,1.0,100,1.0,4663.687858258728,100.0,1510339.6730454515,3.3651303965598344e-13,1222.7986,7.6293945e-06,nan,,0.01,1.0
2035282.7545313612,3.5044917e-18,-119.98417,455.44,0.01,1.8189894035458565e-14,nan,0.009999998,1.0,100,1.0,4552.120935761928,100.0,2035282.7545313612,1.8189894035458565e-14,1419.4822,-9.536743e-06,nan,,0.01,1.0
1169060.0393918941,3.5044917e-18,-90.93477,475.37,0.01,-8.094502845779061e-13,nan,0.009999998,1.0,100,1.0,4751.76381552364,100.0,1169060.0393918941,-8.094502845779061e-13,1075.811,-6.67572e-06,nan,,0.01,1.0
939147.6996098391,3.5044917e-18,-81.503914,480.36,0.01,1.6370904631912708e-13,nan,0.009999998,1.0,100,1.0,4801.764232072881,100.0,939147.6996098391,1.6370904631912708e-13,964.23865,1.4305115e-06,nan,,0.01,1.0
1390320.011362485,3.5044917e-18,-99.1674,470.42,0.01,2.2737367544323206e-13,nan,0.009999998,1.0,100,1.0,4702.152124231506,100.0,1390320.011362485,2.2737367544323206e-13,1173.2079,-6.67572e-06,nan,,0.01,1.0
1628137.4385464883,3.5044917e-18,-107.31419,465.23,0.01,-1.2732925824820997e-13,nan,0.009999998,1.0,100,1.0,4650.196541079633,100.0,1628137.4385464883,-1.2732925824820997e-13,1269.589,-2.670288e-05,nan,,0.01,1.0
493662.8889324015,3.5044917e-18,-59.091743,490.03,0.01,-5.184119800105691e-13,nan,0.009999998,1.0,100,1.0,4898.615104058372,100.0,493662.8889324015,-5.184119800105691e-13,699.08954,-4.7683716e-06,nan,,0.01,1.0
1421480.4914731015,3.5044917e-18,-100.27254,470.08,0.01,-4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4698.765100693415,100.0,1421480.4914731015,-4.638422979041934e-13,1186.2822,-1.9073486e-05,nan,,0.01,1.0
1409364.4751368063,3.5044917e-18,-99.84427,470.21,0.01,-3.092281986027956e-13,nan,0.009999998,1.0,100,1.0,4700.093558857938,100.0,1409364.4751368063,-3.092281986027956e-13,1181.2158,1.1444092e-05,nan,,0.01,1.0
731469.1319375089,3.5044917e-18,-71.92989,485.06,0.01,-5.275069270282983e-13,nan,0.009999998,1.0,100,1.0,4848.81604347059,100.0,731469.1319375089,-5.275069270282983e-13,850.97266,5.722046e-06,nan,,0.01,1.0
2064187.2472669221,3.5044917e-18,-120.833115,455.12,0.01,-9.913492249324919e-13,nan,0.009999998,1.0,100,1.0,4548.928675999489,100.0,2064187.2472669221,-9.913492249324919e-13,1429.5262,2.2888184e-05,nan,,0.01,1.0
1155709.7648187801,3.5044917e-18,-90.41405,475.51,0.01,-4.4565240386873483e-13,nan,0.009999998,1.0,100,1.0,4753.147275537819,100.0,1155709.7648187801,-4.4565240386873483e-13,1069.6506,2.861023e-06,nan,,0.01,1.0
2426531.6895607575,3.5044917e-18,-131.01001,445.61,0.01,-4.547473508864641e-13,nan,0.009999998,1.0,100,1.0,4453.648182172594,100.0,2426531.6895607575,-4.547473508864641e-13,1549.9246,7.6293945e-06,nan,,0.01,1.0
953805.4613055203,3.5044917e-18,-82.13749,480.2,0.01,-2.3646862246096135e-13,nan,0.009999998,1.0,100,1.0,4800.126203116213,100.0,953805.4613055203,-2.3646862246096135e-13,971.7342,-4.7683716e-07,nan,,0.01,1.0
967168.8494674048,3.5044917e-18,-82.71087,480.06,0.01,-6.002665031701327e-13,nan,0.009999998,1.0,100,1.0,4798.726494372841,100.0,967168.8494674048,-6.002665031701327e-13,978.5178,8.583069e-06,nan,,0.01,1.0
2006904.1583234696,3.5044917e-18,-119.14473,455.79,0.01,3.0013325158506633e-13,nan,0.009999998,1.0,100,1.0,4555.636515692949,100.0,2006904.1583234696,3.0013325158506633e-13,1409.5514,,nan,,0.01,1.0
1838215.8979959686,3.5044917e-18,-114.027534,460.29,0.01,6.821210263296962e-13,nan,0.009999998,1.0,100,1.0,4600.681484205594,100.0,1838215.8979959686,6.821210263296962e-13,1349.0121,8.583069e-06,nan,,0.01,1.0
1391640.3623212154,3.5044917e-18,-99.21447,470.4,0.01,-4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4701.965359986698,100.0,1391640.3623212154,-4.638422979041934e-13,1173.7648,,nan,,0.01,1.0
1637317.6299472314,3.5044917e-18,-107.6163,465.13,0.01,-3.8198777474462985e-13,nan,0.009999998,1.0,100,1.0,4649.178329430414,100.0,1637317.6299472314,-3.8198777474462985e-13,1273.1632,-1.5258789e-05,nan,,0.01,1.0
2649259.476679668,3.5044917e-18,-136.89066,440.3,0.01,1.0186340659856797e-12,nan,0.009999998,1.0,100,1.0,4400.452987098574,100.0,2649259.476679668,1.0186340659856797e-12,1619.4957,-7.6293945e-06,nan,,0.01,1.0
1638260.6167284888,3.5044917e-18,-107.64725,465.12,0.01,6.639311322942376e-13,nan,0.009999998,1.0,100,1.0,4649.088568977464,100.0,1638260.6167284888,6.639311322942376e-13,1273.5297,2.002716e-05,nan,,0.01,1.0
2174960.12325094,3.5044917e-18,-124.032974,451.2,0.01,2.1827872842550277e-13,nan,0.009999998,1.0,100,1.0,4509.646850512752,100.0,2174960.12325094,2.1827872842550277e-13,1467.3822,3.8146973e-06,nan,,0.01,1.0
1196847.3055337893,3.5044917e-18,-92.009125,475.07,0.01,-2.7284841053187846e-14,nan,0.009999998,1.0,100,1.0,4748.744528963346,100.0,1196847.3055337893,-2.7284841053187846e-14,1088.5214,-9.536743e-06,nan,,0.01,1.0
1181802.747795319,3.5044917e-18,-91.42901,475.23,0.01,9.185896487906575e-13,nan,0.009999998,1.0,100,1.0,4750.34581367085,100.0,1181802.747795319,9.185896487906575e-13,1081.6583,-1.9073486e-06,nan,,0.01,1.0
1810473.1407777176,3.5044917e-18,-113.16381,460.6,0.01,2.7284841053187846e-14,nan,0.009999998,1.0,100,1.0,4603.761229978912,100.0,1810473.1407777176,2.7284841053187846e-14,1338.7936,-4.7683716e-06,nan,,0.01,1.0
718971.2192133934,3.5044917e-18,-71.31276,485.19,0.01,-4.3655745685100554e-13,nan,0.009999998,1.0,100,1.0,4850.12150137239,100.0,718971.2192133934,-4.3655745685100554e-13,843.67145,4.7683716e-06,nan,,0.01,1.0
2465328.1452537454,3.5044917e-18,-132.05322,445.17,0.01,-3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4449.2327296668445,100.0,2465328.1452537454,-3.637978807091713e-14,1562.266,-3.0517578e-05,nan,,0.01,1.0
1353815.6565135017,3.5044917e-18,-97.85685,470.81,0.01,-7.09405867382884e-13,nan,0.009999998,1.0,100,1.0,4706.05875006156,100.0,1353815.6565135017,-7.09405867382884e-13,1157.7035,4.7683716e-06,nan,,0.01,1.0
774740.1762416575,3.5044917e-18,-74.02691,482.86,0.01,7.73070496506989e-13,nan,0.009999998,1.0,100,1.0,4826.724542882212,100.0,774740.1762416575,7.73070496506989e-13,875.78125,-4.7683716e-06,nan,,0.01,1.0
967174.6653114232,3.5044917e-18,-82.71113,480.06,0.01,-1.6825651982799173e-12,nan,0.009999998,1.0,100,1.0,4798.74128293966,100.0,967174.6653114232,-1.6825651982799173e-12,978.52075,-2.861023e-06,nan,,0.01,1.0
938627.8415753262,3.5044917e-18,-81.481346,480.36,0.01,1.546140993013978e-13,nan,0.009999998,1.0,100,1.0,4801.745631743231,100.0,938627.8415753262,1.546140993013978e-13,963.9717,4.7683716e-07,nan,,0.01,1.0
1626286.147905036,3.5044917e-18,-107.253136,465.25,0.01,1.191438059322536e-12,nan,0.009999998,1.0,100,1.0,4650.390120758771,100.0,1626286.147905036,1.191438059322536e-12,1268.867,-1.04904175e-05,nan,,0.01,1.0
953796.5929198789,3.5044917e-18,-82.1371,480.2,0.01,-2.0008883439004421e-13,nan,0.009999998,1.0,100,1.0,4800.103996182442,100.0,953796.5929198789,-2.0008883439004421e-13,971.7296,3.8146973e-06,nan,,0.01,1.0
1365088.4132333205,3.5044917e-18,-98.26341,470.69,0.01,-2.2737367544323206e-13,nan,0.009999998,1.0,100,1.0,4704.869637854104,100.0,1365088.4132333205,-2.2737367544323206e-13,1162.5135,1.04904175e-05,nan,,0.01,1.0
1639216.5288155645,3.5044917e-18,-107.678665,465.11,0.01,1.8189894035458565e-14,nan,0.009999998,1.0,100,1.0,4649.015897602609,100.0,1639216.5288155645,1.8189894035458565e-14,1273.9012,,nan,,0.01,1.0
1420537.9450300008,3.5044917e-18,-100.23926,470.09,0.01,1.2732925824820997e-13,nan,0.009999998,1.0,100,1.0,4698.871337769352,100.0,1420537.9450300008,1.2732925824820997e-13,1185.8889,1.1444092e-05,nan,,0.01,1.0
1409353.1879818272,3.5044917e-18,-99.84388,470.21,0.01,6.366462912410498e-14,nan,0.009999998,1.0,100,1.0,4700.074779416551,100.0,1409353.1879818272,6.366462912410498e-14,1181.211,-9.536743e-06,nan,,0.01,1.0
731471.5766682563,3.5044917e-18,-71.93002,485.06,0.01,4.092726157978177e-13,nan,0.009999998,1.0,100,1.0,4848.823382504926,100.0,731471.5766682563,4.092726157978177e-13,850.974,4.2915344e-06,nan,,0.01,1.0
1138476.8958288378,3.5044917e-18,-89.73744,475.7,0.01,7.639755494892597e-13,nan,0.009999998,1.0,100,1.0,4755.023414874938,100.0,1138476.8958288378,7.639755494892597e-13,1061.646,-7.6293945e-06,nan,,0.01,1.0
1180837.4243871772,3.5044917e-18,-91.39167,475.24,0.01,-1.1186784831807017e-12,nan,0.009999998,1.0,100,1.0,4750.497617164809,100.0,1180837.4243871772,-1.1186784831807017e-12,1081.2166,-1.9073486e-06,nan,,0.01,1.0
1855609.3513146704,3.5044917e-18,-114.56575,460.1,0.01,3.3651303965598344e-13,nan,0.009999998,1.0,100,1.0,4598.808671038215,100.0,1855609.3513146704,3.3651303965598344e-13,1355.3794,-3.8146973e-06,nan,,0.01,1.0
877631.0289009766,3.5044917e-18,-78.78935,481.04,0.01,-5.547917680814862e-13,nan,0.009999998,1.0,100,1.0,4808.520864302922,100.0,877631.0289009766,-5.547917680814862e-13,932.12384,,nan,,0.01,1.0
1584173.529175632,3.5044917e-18,-105.85538,465.74,0.01,-1.0504663805477321e-12,nan,0.009999998,1.0,100,1.0,4655.283616609135,100.0,1584173.529175632,-1.0504663805477321e-12,1252.3304,2.861023e-06,nan,,0.01,1.0
1490915.1321997193,3.5044917e-18,-102.69232,467.15,0.01,3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4669.379546331206,100.0,1490915.1321997193,3.637978807091713e-14,1214.9098,-1.1444092e-05,nan,,0.01,1.0
1640133.8393237416,3.5044917e-18,-107.708786,465.1,0.01,2.091837814077735e-13,nan,0.009999998,1.0,100,1.0,4648.889453928636,100.0,1640133.8393237416,2.091837814077735e-13,1274.2576,3.8146973e-06,nan,,0.01,1.0
1854683.3302997646,3.5044917e-18,-114.537186,460.11,0.01,-5.002220859751106e-13,nan,0.009999998,1.0,100,1.0,4598.908020432168,100.0,1854683.3302997646,-5.002220859751106e-13,1355.0411,-3.0517578e-05,nan,,0.01,1.0
1391627.475937621,3.5044917e-18,-99.21398,470.4,0.01,-3.8198777474462985e-13,nan,0.009999998,1.0,100,1.0,4701.983688946533,100.0,1391627.475937621,-3.8198777474462985e-13,1173.7594,2.002716e-05,nan,,0.01,1.0
1395844.9405082173,3.5044917e-18,-99.36423,470.36,0.01,-6.821210263296962e-13,nan,0.009999998,1.0,100,1.0,4701.598118841824,100.0,1395844.9405082173,-6.821210263296962e-13,1175.5366,3.8146973e-06,nan,,0.01,1.0
1407464.2337026803,3.5044917e-18,-99.776955,470.23,0.01,1.546140993013978e-13,nan,0.009999998,1.0,100,1.0,4700.282534019823,100.0,1407464.2337026803,1.546140993013978e-13,1180.4192,-7.6293945e-06,nan,,0.01,1.0
1378117.1544699862,3.5044917e-18,-98.73124,470.55,0.01,2.1827872842550277e-13,nan,0.009999998,1.0,100,1.0,4703.470993747182,100.0,1378117.1544699862,2.1827872842550277e-13,1168.048,7.6293945e-06,nan,,0.01,1.0
1597702.8049636737,3.5044917e-18,-106.30644,465.56,0.01,1.3642420526593923e-13,nan,0.009999998,1.0,100,1.0,4653.498884255162,100.0,1597702.8049636737,1.3642420526593923e-13,1257.6669,-1.2397766e-05,nan,,0.01,1.0
1407456.5070731477,3.5044917e-18,-99.77667,470.23,0.01,4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4700.268392979499,100.0,1407456.5070731477,4.0017766878008843e-13,1180.416,3.8146973e-06,nan,,0.01,1.0
1640123.2728192173,3.5044917e-18,-107.708466,465.1,0.01,2.3646862246096135e-13,nan,0.009999998,1.0,100,1.0,4648.874464524193,100.0,1640123.2728192173,2.3646862246096135e-13,1274.2535,-1.6212463e-05,nan,,0.01,1.0
