VarNormIw,AvgEpLen,ESSRenyi,EpsThisIter,AvgVanillaIw,MinNormIw,ESSClassic,VarDiscRet,Delta,AvgRet,J,AvgDiscRet,AvgNormIw,MinVanillaIw,BatchSize,VanillaAvgRet,eRenyi2,MaxVanillaIw,Bound,VarVanillaIw,MaxNormIw,VarJ,IterType,VarRet
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2297.2353332,0.9,-467.346793883,-467.347,-467.346793883,0.01,1.0,500,-467.346793883,1.0,1.0,-487.843,,0.01,47.6892,2,2297.2353332
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2384.94417731,0.9,-477.253979272,-472.3,-477.253979272,0.005,1.0,500,-477.253979272,1.0,1.0,-489.126,,0.005,48.3965,2,2384.94417731
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1940.11909157,0.9,-465.252205714,-469.951,-465.252205714,0.00333333,1.0,500,-465.252205714,1.0,1.0,-483.689,,0.00333333,47.0399,2,1940.11909157
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2280.72543321,0.9,-474.709428363,-471.141,-474.709428363,0.0025,1.0,500,-474.709428363,1.0,1.0,-483.038,,0.0025,47.2048,2,2280.72543321
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1785.24518332,0.9,-465.409030094,-469.994,-465.409030094,0.002,1.0,500,-465.409030094,1.0,1.0,-480.636,,0.002,46.2749,1,1785.24518332
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1961.7507005,0.9,-468.064216368,-468.064,-468.064216368,0.01,1.0,500,-468.064216368,1.0,1.0,-487.235,,0.01,44.0696,2,1961.7507005
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2203.48777732,0.9,-472.104328441,-470.084,-472.104328441,0.005,1.0,500,-472.104328441,1.0,1.0,-484.707,,0.005,45.4519,2,2203.48777732
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2304.96223316,0.9,-466.567683211,-468.912,-466.567683211,0.00333333,1.0,500,-466.567683211,1.0,1.0,-480.852,,0.00333333,46.267,2,2304.96223316
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2004.55616377,0.9,-467.7218691,-468.615,-467.7218691,0.0025,1.0,500,-467.7218691,1.0,1.0,-478.955,,0.0025,45.8461,2,2004.55616377
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2188.81699667,0.9,-465.892094206,-468.07,-465.892094206,0.002,1.0,500,-465.892094206,1.0,1.0,-477.318,,0.002,46.0007,1,2188.81699667
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2398.37446804,0.9,-473.962505665,-473.962,-473.962505665,0.01,1.0,500,-473.962505665,1.0,1.0,-495.452,,0.01,48.7277,2,2398.37446804
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1714.79218826,0.9,-462.281798101,-468.122,-462.281798101,0.005,1.0,500,-462.281798101,1.0,1.0,-483.318,,0.005,45.4986,2,1714.79218826
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2341.03041628,0.9,-470.898534199,-469.048,-470.898534199,0.00333333,1.0,500,-470.898534199,1.0,1.0,-481.455,,0.00333333,46.4148,2,2341.03041628
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1903.53814073,0.9,-473.766292257,-470.227,-473.766292257,0.0025,1.0,500,-473.766292257,1.0,1.0,-480.972,,0.0025,45.728,2,1903.53814073
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2060.9195734,0.9,-470.787809253,-470.339,-470.787809253,0.002,1.0,500,-470.787809253,1.0,1.0,-479.95,,0.002,45.6175,1,2060.9195734
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2328.09993994,0.9,-469.573708744,-469.574,-469.573708744,0.01,1.0,500,-469.573708744,1.0,1.0,-490.178,,0.01,48.0085,2,2328.09993994
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2632.42774017,0.9,-478.539132595,-474.056,-478.539132595,0.005,1.0,500,-478.539132595,1.0,1.0,-488.988,,0.005,49.755,2,2632.42774017
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2005.09267934,0.9,-463.883786003,-470.666,-463.883786003,0.00333333,1.0,500,-463.883786003,1.0,1.0,-482.857,,0.00333333,48.3223,2,2005.09267934
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2353.14597235,0.9,-463.58224689,-468.895,-463.58224689,0.0025,1.0,500,-463.58224689,1.0,1.0,-479.453,,0.0025,48.4055,2,2353.14597235
