ESSRenyi,MaxNormIw,VarNormIw,renyi2,MinNormIw,ESSClassic,AvgRet,VarDiscRet,VarJ,MinVanillaIw,AvgDiscRet,VarVanillaIw,J,VarRet,Bound,delta,VanillaAvgRet,MaxVanillaIw,AvgNormIw,AvgVanillaIw,SamplesThisIter,EpsThisIter,AvgEpLen,BatchSize,IterType
,4.06047e-05,1.00915e-11,inf,9.89881e-08,3.73021412081,-56.4771418755,47.3021246951,106.353,0.0104709,-56.4771418755,0.112917,-9966.43,47.3021246951,-64.2822,0.1,-56.4771418755,4.29516,9.15248e-06,0.968149,50000,607,82.3723228995,100,1
,1.45527e-05,7.61131e-13,inf,1.55645e-06,3.34382211296,-58.1691221938,171.742083273,146.573,0.163744,-58.1691221938,0.00842409,-10399.0,171.742083273,-97.2606,0.1,-58.1691221938,1.531,9.46432e-06,0.995683,50000,587,85.1788756388,100,1
,5.56921e-05,1.08158e-11,inf,2.21359e-07,3.85524284603,-57.2229414188,62.8780806886,145.577,0.0231226,-57.2229414188,0.118015,-10069.8,62.8780806886,-65.9155,0.1,-57.2229414188,5.81746,9.30579e-06,0.97206,50000,597,83.7520938023,100,1
,6.5418e-05,7.7055e-12,inf,1.29269e-07,3.69847535333,-57.3591103301,56.2393735447,134.809,0.0134627,-57.3591103301,0.0835748,-10142.0,56.2393735447,-67.6599,0.1,-57.3591103301,6.81294,9.3214e-06,0.970775,50000,596,83.8926174497,100,1
,7.76528e-05,1.36215e-11,inf,1.07317e-07,3.81418545195,-56.8330712724,54.0029355772,187.092,0.0113896,-56.8330712724,0.153428,-9984.27,54.0029355772,-64.1661,0.1,-56.8330712724,8.24133,9.24385e-06,0.981054,50000,601,83.1946755408,100,1
,3.22962e-05,9.84356e-12,inf,1.8647e-07,3.60508163752,-57.8762822479,44.2786309675,98.3314,0.0189416,-57.8762822479,0.101571,-10231.2,44.2786309675,-65.8159,0.1,-57.8762822479,3.28065,9.43218e-06,0.958122,50000,589,84.8896434635,100,1
,6.17696e-05,9.08827e-12,inf,2.39974e-07,3.60064421237,-57.8634350891,55.3880295785,141.497,0.024684,-57.8634350891,0.0961579,-10213.8,55.3880295785,-67.6459,0.1,-57.8634350891,6.3537,9.43218e-06,0.970206,50000,589,84.8896434635,100,1
,5.31004e-05,9.49238e-12,inf,1.13074e-07,3.59941241203,-57.4733581559,55.4275462695,128.125,0.0117032,-57.4733581559,0.101687,-10142.0,55.4275462695,-66.2402,0.1,-57.4733581559,5.49594,9.36856e-06,0.969655,50000,593,84.3170320405,100,1
,3.7016e-05,9.73367e-12,inf,2.30339e-07,3.61605433051,-57.4034494701,51.1545879151,108.16,0.0237194,-57.4034494701,0.103216,-10133.3,51.1545879151,-65.7456,0.1,-57.4034494701,3.81175,9.35279e-06,0.963112,50000,594,84.1750841751,100,1
,3.8788e-05,1.05161e-11,inf,1.11933e-07,3.59310364898,-57.5784373935,51.9161347752,109.538,0.0114124,-57.5784373935,0.109317,-10152.1,51.9161347752,-65.8433,0.1,-57.5784373935,3.95471,9.38439e-06,0.956806,50000,592,84.4594594595,100,1
,7.29081e-05,1.32041e-11,inf,1.53483e-07,3.58292923543,-57.3331676107,59.2001581303,196.904,0.0161677,-57.3331676107,0.146517,-10068.1,59.2001581303,-65.3616,0.1,-57.3331676107,7.68006,9.33707e-06,0.983556,50000,595,84.0336134454,100,1
,6.94415e-05,1.18374e-11,inf,8.22491e-08,3.63759763039,-57.0960485366,62.3124996251,195.882,0.00869564,-57.0960485366,0.132312,-10030.8,62.3124996251,-65.8572,0.1,-57.0960485366,7.34157,9.27472e-06,0.980552,50000,599,83.4724540902,100,1
,6.01874e-05,1.07142e-11,inf,3.10876e-07,3.64623409278,-57.7596697206,57.4419459782,150.5,0.0321631,-57.7596697206,0.114684,-10177.2,57.4419459782,-66.2096,0.1,-57.7596697206,6.22696,9.40026e-06,0.972546,50000,591,84.6023688663,100,1
,5.90141e-05,1.18474e-11,inf,1.19402e-07,3.54878174992,-57.3086296579,55.2126664345,148.875,0.012523,-57.3086296579,0.130321,-10082.9,55.2126664345,-65.7621,0.1,-57.3086296579,6.18945,9.3214e-06,0.977637,50000,596,83.8926174497,100,1
,6.61766e-05,1.38687e-11,inf,7.27386e-08,3.543774556,-57.888677802,63.1835762641,162.972,0.00750572,-57.888677802,0.14767,-10158.0,63.1835762641,-65.6368,0.1,-57.888677802,6.8286,9.43218e-06,0.973284,50000,589,84.8896434635,100,1
,5.69798e-05,9.39263e-12,inf,1.11103e-07,3.60435109551,-56.9717376073,51.7925469999,118.298,0.0115102,-56.9717376073,0.100808,-10057.0,51.7925469999,-65.4566,0.1,-56.9717376073,5.90304,9.25926e-06,0.959248,50000,600,83.3333333333,100,1
,6.6019e-05,1.31991e-11,inf,8.04465e-08,3.62800412773,-57.1774218334,62.3641334149,167.726,0.00839498,-57.1774218334,0.143738,-10029.6,62.3641334149,-65.3742,0.1,-57.1774218334,6.88941,9.3214e-06,0.972733,50000,596,83.8926174497,100,1
,3.96402e-05,4.25202e-12,inf,9.92949e-07,3.5988897007,-56.8205829324,64.2970432001,125.682,0.10566,-56.8205829324,0.0481464,-10086.7,64.2970432001,-71.5824,0.1,-56.8205829324,4.21813,9.24385e-06,0.983642,50000,601,83.1946755408,100,1
,2.2974e-05,1.05016e-12,inf,1.54599e-06,3.42531059167,-57.7272065336,150.69517828,150.573,0.164215,-57.7272065336,0.0118486,-10307.1,150.69517828,-92.9202,0.1,-57.7272065336,2.4403,9.38438e-06,0.996809,50000,592,84.4594594595,100,1
,5.20976e-05,8.66943e-12,inf,2.47375e-07,3.68015968853,-57.6668150617,51.145805665,119.154,0.0256272,-57.6668150617,0.0930423,-10197.8,51.145805665,-66.5223,0.1,-57.6668150617,5.39713,9.38438e-06,0.972189,50000,592,84.4594594595,100,1
,5.32512e-05,9.557e-12,inf,1.11816e-07,3.7894809653,-57.4857638678,49.2817248634,121.613,0.0115413,-57.4857638678,0.101819,-10155.9,49.2817248634,-65.8092,0.1,-57.4857638678,5.49645,9.36856e-06,0.966998,50000,593,84.3170320405,100,1
,1.64144e-05,6.24145e-13,inf,1.74471e-06,3.40378323281,-57.973428305,271.033902552,181.683,0.185168,-57.973428305,0.00703025,-10358.4,271.033902552,-107.903,0.1,-57.973428305,1.74207,9.40026e-06,0.99766,50000,591,84.6023688663,100,1
,1.84122e-05,5.57445e-13,inf,1.66707e-06,3.43733300603,-57.7733354874,264.21840117,179.013,0.177231,-57.7733354874,0.00630047,-10328.6,264.21840117,-107.733,0.1,-57.7733354874,1.95746,9.38439e-06,0.99768,50000,592,84.4594594595,100,1
