VarJ,VarRet,EpsThisIter,VarVanillaIw,AvgNormIw,VanillaAvgRet,ESSClassic,VarNormIw,MaxNormIw,AvgDiscRet,MaxVanillaIw,Delta,AvgVanillaIw,ESSRenyi,AvgEpLen,AvgRet,MinNormIw,IterType,J,eRenyi2,Bound,VarDiscRet,BatchSize,MinVanillaIw
18.6366,363.2241004,100,0.000182671,0.01,4655.38711931,99.9818743511,1.83301e-08,0.0101747,4655.38711931,1.01571,0.1,0.99828,99.9889981931,500.0,4655.38711931,0.00945163,1,4655.53,1.00011,3252.69,363.2241004,100,0.943537
18.6084,354.657108531,100,7.66281e-05,0.01,4655.2077847,99.9924164417,7.66356e-09,0.010281,4655.2077847,1.02805,0.1,0.999951,99.9940994883,500.0,4655.2077847,0.00974089,1,4655.29,1.00006,3252.79,354.657108531,100,0.974041
19.9099,403.188749572,100,5.04371e-05,0.01,4652.40390927,99.9949998809,5.04218e-09,0.0102193,4652.40390927,1.02209,0.1,1.00015,99.9967695326,500.0,4652.40390927,0.009773,1,4652.46,1.00003,3248.45,403.188749572,100,0.977448
17.41,309.570781678,100,3.34637e-05,0.01,4655.91241718,99.9966888437,3.34654e-09,0.0101313,4655.91241718,1.0131,0.1,0.999975,99.9979615627,500.0,4655.91241718,0.00968906,1,4655.95,1.00002,3252.39,309.570781678,100,0.968882
18.6397,355.55824889,100,7.78488e-05,0.01,4653.66018061,99.9923197423,7.78062e-09,0.0102009,4653.66018061,1.02037,0.1,1.00027,99.9940279713,500.0,4653.66018061,0.00962532,1,4653.72,1.00006,3251.19,355.55824889,100,0.962796
20.8525,449.762678493,100,0.000165343,0.01,4653.44449599,99.9836372342,1.65106e-08,0.0108316,4653.44449599,1.08393,0.1,1.00072,99.9907144586,500.0,4653.44449599,0.00953176,1,4653.56,1.00009,3251.23,449.762678493,100,0.953859
20.3088,420.529220721,100,7.99803e-05,0.01,4652.89243081,99.9920739608,8.01257e-09,0.0101746,4652.89243081,1.01654,0.1,0.999092,99.9948981027,500.0,4652.89243081,0.00966034,1,4652.97,1.00005,3250.24,420.529220721,100,0.965157
17.6118,315.330988943,100,7.79492e-05,0.01,4654.40106574,99.9922622756,7.7912e-09,0.0103062,4654.40106574,1.03086,0.1,1.00024,99.9953748935,500.0,4654.40106574,0.0096039,1,4654.47,1.00005,3250.67,315.330988943,100,0.960619
19.9472,408.244953908,100,6.98478e-05,0.01,4652.24533273,99.9930413806,6.98673e-09,0.0101785,4652.24533273,1.01771,0.1,0.99986,99.9942902011,500.0,4652.24533273,0.00970986,1,4652.32,1.00006,3249.48,408.244953908,100,0.97085
19.6064,390.498397976,100,2.76527e-05,0.01,4653.77017916,99.9972762026,2.76559e-09,0.0101212,4653.77017916,1.01206,0.1,0.999942,99.9980092445,500.0,4653.77017916,0.00984313,1,4653.81,1.00002,3250.6,390.498397976,100,0.984255
15.7419,252.224894361,100,3.50773e-05,0.01,4655.35098682,99.9965140472,3.51424e-09,0.0102072,4655.35098682,1.01978,0.1,0.999075,99.996638411,500.0,4655.35098682,0.00987624,1,4655.39,1.00003,3252.69,252.224894361,100,0.98671
20.7501,444.020406715,100,5.67089e-05,0.01,4653.95114873,99.994376738,5.67216e-09,0.0101464,4653.95114873,1.01453,0.1,0.999887,99.9953152944,500.0,4653.95114873,0.00963871,1,4654.03,1.00005,3251.53,444.020406715,100,0.963762
18.3905,347.110732278,100,7.09898e-05,0.01,4654.65407724,99.9929459768,7.11642e-09,0.0101552,4654.65407724,1.01427,0.1,0.998774,99.9960543282,500.0,4654.65407724,0.009702,1,4654.73,1.00004,3252.65,347.110732278,100,0.96901
22.1359,503.652303244,100,0.000108259,0.01,4648.88777802,99.9892883227,1.08276e-08,0.0102508,4648.88777802,1.025,0.1,0.999919,99.9899278296,500.0,4648.88777802,0.00976067,1,4649.02,1.0001,3246.21,503.652303244,100,0.975988
19.6762,393.613725466,100,5.24767e-05,0.01,4651.81541561,99.9947546855,5.2483e-09,0.0101494,4651.81541561,1.01488,0.1,0.999941,99.9963404087,500.0,4651.81541561,0.00978958,1,4651.87,1.00004,3249.4,393.613725466,100,0.9789
15.6181,247.112587657,100,3.5234e-05,0.01,4654.01094288,99.9965372597,3.52154e-09,0.0101967,4654.01094288,1.01994,0.1,1.00026,99.9976039507,500.0,4654.01094288,0.00988657,1,4654.05,1.00002,3251.24,247.112587657,100,0.988918
19.8686,404.529509064,100,0.000102641,0.01,4650.94635399,99.9898556006,1.02602e-08,0.0102128,4650.94635399,1.02148,0.1,1.00019,99.9933962415,500.0,4650.94635399,0.00957981,1,4651.04,1.00007,3248.68,404.529509064,100,0.958163
19.3539,384.733546628,100,9.13002e-05,0.01,4654.12425966,99.9909788635,9.11458e-09,0.0101997,4654.12425966,1.02084,0.1,1.00085,99.9927406813,500.0,4654.12425966,0.00975342,1,4654.23,1.00007,3251.09,384.733546628,100,0.976168
19.2718,381.764559541,100,5.75243e-05,0.01,4655.16467575,99.9942905409,5.75062e-09,0.0101927,4655.16467575,1.01943,0.1,1.00016,99.9963523288,500.0,4655.16467575,0.00976526,1,4655.23,1.00004,3252.61,381.764559541,100,0.97668
15.0237,232.838296337,100,8.46519e-05,0.01,4657.84637429,99.9916475185,8.45508e-09,0.0102151,4657.84637429,1.02213,0.1,1.0006,99.994528593,500.0,4657.84637429,0.00969002,1,4657.92,1.00005,3255.47,232.838296337,100,0.969582
19.0203,371.058677286,100,0.000155061,0.01,4652.74451391,99.9846959942,1.54854e-08,0.0102664,4652.74451391,1.02732,0.1,1.00067,99.9907502148,500.0,4652.74451391,0.00950337,1,4652.85,1.00009,3249.82,371.058677286,100,0.950973
23.3577,572.379696383,100,0.000144601,0.01,4651.24563194,99.985626733,1.45161e-08,0.0101784,4651.24563194,1.01587,0.1,0.99807,99.9897132966,500.0,4651.24563194,0.00939419,1,4651.4,1.0001,3249.09,572.379696383,100,0.937606
21.0241,457.649771806,100,0.000104212,0.01,4652.83301157,99.9897035912,1.04162e-08,0.0102248,4652.83301157,1.02273,0.1,1.00024,99.9933247254,500.0,4652.83301157,0.00957548,1,4652.95,1.00007,3248.94,457.649771806,100,0.957779
19.4812,387.846090843,100,8.24797e-05,0.01,4651.59605029,99.9918038964,8.26098e-09,0.01017,4651.59605029,1.0162,0.1,0.999213,99.9948027451,500.0,4651.59605029,0.00956954,1,4651.67,1.00005,3249.11,387.846090843,100,0.956201
18.6802,357.696087895,100,5.54397e-05,0.01,4654.57512248,99.9945352192,5.54102e-09,0.0101289,4654.57512248,1.01316,0.1,1.00027,99.9956252105,500.0,4654.57512248,0.00971075,1,4654.64,1.00004,3251.82,357.696087895,100,0.971334
21.373,469.405775458,100,0.000111534,0.01,4652.32931189,99.9889511481,1.11429e-08,0.0102723,4652.32931189,1.02772,0.1,1.00047,99.9922519965,500.0,4652.32931189,0.00968836,1,4652.44,1.00008,3249.54,469.405775458,100,0.969294
21.5761,477.869153595,100,5.94507e-05,0.01,4652.77193138,99.9941268631,5.93486e-09,0.0101491,4652.77193138,1.01578,0.1,1.00086,99.9948146648,500.0,4652.77193138,0.00981383,1,4652.86,1.00005,3250.62,477.869153595,100,0.982228
21.7891,487.149769802,100,9.72255e-05,0.01,4653.74504054,99.9903172064,9.76458e-09,0.0101592,4653.74504054,1.01373,0.1,0.997845,99.9935869515,500.0,4653.74504054,0.0095455,1,4653.84,1.00006,3250.14,487.149769802,100,0.952493
20.0083,414.661886944,100,0.000126011,0.01,4651.63152378,99.9874647973,1.26499e-08,0.0102417,4651.63152378,1.0222,0.1,0.998072,99.9934677577,500.0,4651.63152378,0.00956153,1,4651.73,1.00007,3248.95,414.661886944,100,0.954309
14.9492,228.518990349,100,6.81405e-05,0.01,4654.68418507,99.99328053,6.8029e-09,0.0101921,4654.68418507,1.02004,0.1,1.00082,99.9964000091,500.0,4654.68418507,0.00962011,1,4654.74,1.00004,3251.75,228.518990349,100,0.962798
20.6761,435.113751321,100,7.19144e-05,0.01,4650.57722932,99.9928704314,7.192e-09,0.0102252,4650.57722932,1.02248,0.1,0.999961,99.9946835483,500.0,4650.57722932,0.00971232,1,4650.65,1.00005,3247.81,435.113751321,100,0.971194
19.7531,396.770697757,100,8.1863e-05,0.01,4650.22621796,99.9918852532,8.18139e-09,0.0102118,4650.22621796,1.02148,0.1,1.0003,99.9940398908,500.0,4650.22621796,0.00978496,1,4650.3,1.00006,3247.83,396.770697757,100,0.978789
16.2399,268.378623754,100,4.84471e-05,0.01,4655.09819745,99.9951867837,4.85087e-09,0.0101325,4655.09819745,1.01261,0.1,0.999365,99.9971628994,500.0,4655.09819745,0.00964867,1,4655.14,1.00003,3252.7,268.378623754,100,0.964254
19.4906,387.429456177,100,2.7289e-05,0.01,4654.07184621,99.9973201154,2.72525e-09,0.010153,4654.07184621,1.01598,0.1,1.00067,99.9976516321,500.0,4654.07184621,0.00980831,1,4654.11,1.00002,3251.55,387.429456177,100,0.981487
21.905,491.127053486,100,9.78139e-05,0.01,4652.49236687,99.990306501,9.79894e-09,0.0101418,4652.49236687,1.01327,0.1,0.999104,99.9926930045,500.0,4652.49236687,0.00958769,1,4652.6,1.00007,3249.73,491.127053486,100,0.95791
17.8146,325.172555789,100,9.41433e-05,0.01,4652.69408756,99.9906847865,9.43052e-09,0.0102498,4652.69408756,1.0241,0.1,0.999141,99.9941471665,500.0,4652.69408756,0.00963429,1,4652.78,1.00006,3249.96,325.172555789,100,0.962601
17.5565,317.974356732,100,0.000127097,0.01,4655.81123204,99.9874227602,1.27048e-08,0.010186,4655.81123204,1.0188,0.1,1.00019,99.9938015012,500.0,4655.81123204,0.00936566,1,4655.9,1.00006,3253.32,317.974356732,100,0.936748
18.7577,359.942532879,100,3.28494e-05,0.01,4654.27770565,99.9967627193,3.28226e-09,0.0101293,4654.27770565,1.01334,0.1,1.00041,99.9969840959,500.0,4654.27770565,0.00984126,1,4654.33,1.00003,3251.95,359.942532879,100,0.984527
19.0007,368.853432942,100,6.66083e-05,0.01,4652.55888854,99.9934167583,6.65961e-09,0.0101609,4652.55888854,1.01619,0.1,1.00009,99.9953987331,500.0,4652.55888854,0.00978609,1,4652.63,1.00005,3249.72,368.853432942,100,0.978699
15.6075,246.971778826,100,2.27462e-05,0.01,4655.50877134,99.9977636192,2.27667e-09,0.0101519,4655.50877134,1.01473,0.1,0.99955,99.9978423584,500.0,4655.50877134,0.00985428,1,4655.54,1.00002,3253.32,246.971778826,100,0.984985
23.3875,575.346659608,100,0.000175053,0.01,4653.04815889,99.9826553027,1.75392e-08,0.0102756,4653.04815889,1.02656,0.1,0.999032,99.9876752786,500.0,4653.04815889,0.0094372,1,4653.22,1.00012,3250.75,575.346659608,100,0.942807
20.8242,446.121668321,100,8.71043e-05,0.01,4650.99022578,99.9913717004,8.71816e-09,0.0101802,4650.99022578,1.01756,0.1,0.999556,99.9933366447,500.0,4650.99022578,0.00965599,1,4651.08,1.00007,3248.96,446.121668321,100,0.96517
17.5268,311.601309363,100,3.67451e-05,0.01,4652.92513282,99.9963365854,3.67734e-09,0.0102527,4652.92513282,1.02488,0.1,0.999616,99.9973059426,500.0,4652.92513282,0.0098653,1,4652.97,1.00003,3250.64,311.601309363,100,0.986151
19.8311,399.608076654,100,2.29614e-05,0.01,4650.15575416,99.9977299162,2.2969e-09,0.0101215,4650.15575416,1.01198,0.1,0.999834,99.998021165,500.0,4650.15575416,0.00985967,1,4650.19,1.00002,3247.83,399.608076654,100,0.985803
19.6278,401.4019147,100,0.00011015,0.01,4654.4854483,99.9890574148,1.10363e-08,0.0102229,4654.4854483,1.0213,0.1,0.999035,99.9931101778,500.0,4654.4854483,0.00956085,1,4654.59,1.00007,3252.0,401.4019147,100,0.955163
17.343,305.241039476,100,3.65664e-05,0.01,4653.65604935,99.9963865077,3.65881e-09,0.0101546,4653.65604935,1.01516,0.1,0.999703,99.9971628994,500.0,4653.65604935,0.00983992,1,4653.7,1.00003,3251.11,305.241039476,100,0.983701
19.2893,380.037633518,100,6.86258e-05,0.01,4652.94817674,99.9932217216,6.85467e-09,0.0102841,4652.94817674,1.029,0.1,1.00058,99.9941829251,500.0,4652.94817674,0.00977651,1,4653.03,1.00006,3249.17,380.037633518,100,0.978215
22.5104,530.532291863,100,0.000357279,0.01,4652.73867122,99.9645952026,3.57866e-08,0.0102855,4652.73867122,1.0277,0.1,0.999179,99.9783443628,500.0,4652.73867122,0.00915777,1,4652.99,1.00022,3249.19,530.532291863,100,0.915025
18.1091,331.472991213,100,2.05988e-05,0.01,4652.27152135,99.9979708034,2.05949e-09,0.01008,4652.27152135,1.0081,0.1,1.00009,99.998629112,500.0,4652.27152135,0.00986151,1,4652.3,1.00001,3249.58,331.472991213,100,0.986244
17.9424,326.748036735,100,2.16239e-05,0.01,4655.7834111,99.9978637508,2.1625e-09,0.0101296,4655.7834111,1.01294,0.1,0.999975,99.9985814296,500.0,4655.7834111,0.00987028,1,4655.82,1.00001,3252.89,326.748036735,100,0.987004
19.8472,401.965181179,100,9.08747e-05,0.01,4651.58040618,99.9910495941,9.05235e-09,0.0104747,4651.58040618,1.0495,0.1,1.00194,99.994731227,500.0,4651.58040618,0.00979189,1,4651.66,1.00005,3249.29,401.965181179,100,0.981087
18.9152,373.048945699,100,0.00016052,0.01,4654.32384314,99.9840626782,1.6078e-08,0.0101909,4654.32384314,1.01827,0.1,0.999193,99.9896298673,500.0,4654.32384314,0.00942867,1,4654.46,1.0001,3250.92,373.048945699,100,0.942106
14.3655,209.675282321,100,3.88678e-05,0.01,4654.84219816,99.9961400716,3.8859e-09,0.0101873,4654.84219816,1.01884,0.1,1.00011,99.9975085879,500.0,4654.84219816,0.00983447,1,4654.88,1.00002,3252.68,209.675282321,100,0.983558
19.6557,396.974506541,100,0.000103532,0.01,4651.27168582,99.989727601,1.03767e-08,0.0101921,4651.27168582,1.01805,0.1,0.998865,99.9915011,500.0,4651.27168582,0.00969055,1,4651.38,1.00008,3248.69,396.974506541,100,0.967956
17.0362,301.606628424,100,0.000169503,0.01,4655.42769011,99.9832120621,1.69689e-08,0.010252,4655.42769011,1.02464,0.1,0.999452,99.9884141995,500.0,4655.42769011,0.0093782,1,4655.56,1.00012,3252.5,301.606628424,100,0.937307
17.2509,301.938896089,100,3.57388e-05,0.01,4654.37539002,99.9964396999,3.57647e-09,0.0101185,4654.37539002,1.01148,0.1,0.99964,99.9966026507,500.0,4654.37539002,0.00985217,1,4654.43,1.00003,3250.5,301.938896089,100,0.984862
19.1553,373.855450018,100,5.33011e-05,0.01,4651.78311216,99.9947220133,5.3351e-09,0.0101951,4651.78311216,1.01904,0.1,0.999532,99.9964357693,500.0,4651.78311216,0.009799,1,4651.84,1.00004,3249.59,373.855450018,100,0.979442
20.9491,453.530420313,100,0.000140747,0.01,4653.2647795,99.9860969526,1.40746e-08,0.010354,4653.2647795,1.0354,0.1,1.00001,99.9915726135,500.0,4653.2647795,0.00967198,1,4653.38,1.00008,3250.72,453.530420313,100,0.967204
17.0957,296.02257918,100,1.08256e-05,0.01,4656.17012459,99.9988632969,1.08243e-09,0.010106,4656.17012459,1.01066,0.1,1.00006,99.9996662151,500.0,4656.17012459,0.00991992,1,4656.19,1.0,3253.27,296.02257918,100,0.99205
20.2666,427.533982132,100,8.33688e-05,0.01,4653.48845972,99.9917684733,8.32899e-09,0.0101566,4653.48845972,1.01614,0.1,1.00047,99.9938968569,500.0,4653.48845972,0.0094297,1,4653.58,1.00006,3250.28,427.533982132,100,0.943416
18.484,352.271388682,100,0.000108206,0.01,4654.23151127,99.9892743417,1.08429e-08,0.0101703,4654.23151127,1.01598,0.1,0.998971,99.9943617185,500.0,4654.23151127,0.00955656,1,4654.32,1.00006,3251.86,352.271388682,100,0.954673
15.9238,259.243391386,100,7.70676e-05,0.01,4656.20233183,99.9923198266,7.71004e-09,0.0101682,4656.20233183,1.01661,0.1,0.999788,99.9947431467,500.0,4656.20233183,0.00976503,1,4656.26,1.00005,3253.66,259.243391386,100,0.976296
21.6672,482.367914755,100,0.00014016,0.01,4650.93587462,99.9861512236,1.39833e-08,0.010228,4650.93587462,1.024,0.1,1.00117,99.9902138751,500.0,4650.93587462,0.00965398,1,4651.07,1.0001,3248.23,482.367914755,100,0.966528
18.952,363.910325909,100,3.91148e-05,0.01,4653.80330403,99.996117084,3.91081e-09,0.0102024,4653.80330403,1.02032,0.1,1.00009,99.9974728269,500.0,4653.80330403,0.00984976,1,4653.85,1.00003,3251.16,363.910325909,100,0.98506
20.141,412.877473499,100,3.51293e-05,0.01,4651.60520533,99.9965643656,3.51803e-09,0.0101415,4651.60520533,1.01341,0.1,0.999274,99.9963523288,500.0,4651.60520533,0.00978741,1,4651.66,1.00004,3249.14,412.877473499,100,0.97803
