BatchSize,VarVanillaIw,VarRet,AvgVanillaIw,MaxNormIw,VanillaAvgRet,ESSRenyi,AvgEpLen,ESSClassic,EpsThisIter,VarJ,Bound,AvgNormIw,eRenyi2,VarNormIw,MinVanillaIw,J,MaxVanillaIw,AvgDiscRet,Delta,MinNormIw,IterType,AvgRet,VarDiscRet
500,,58.5707193389,1.0,0.0025,4669.93749596,500.0,500.0,400.0,100,7.53332,4436.56,0.0025,1.0,5.4346e-20,1.0,4670.56,1.0,4669.93749596,0.5,0.0025,2,4669.93749596,58.5707193389
500,8.81364e-05,59.3590086108,1.00002,0.00206061,4670.67987821,499.959770102,500.0,499.955968709,100,7.53207,4461.3,0.002,1.00008,3.52532e-10,0.966803,4670.6,1.03032,4670.67987821,0.5,0.00193357,1,4670.67987821,59.3590086108
500,,74.1102863679,1.0,0.01,4669.62784952,500.0,500.0,100.0,100,8.56557,4201.63,0.01,1.0,3.50449e-18,1.0,4669.63,1.0,4669.62784952,0.5,0.01,2,4669.62784952,74.1102863679
500,,57.5283546906,1.0,0.005,4670.52168994,500.0,500.0,200.000000102,100,8.0846,4339.15,0.005,1.0,2.1793e-19,1.0,4670.07,1.0,4670.52168994,0.5,0.005,2,4670.52168994,57.5283546906
500,,67.8150688878,1.0,0.00333333,4670.35532428,500.0,500.0,299.999969474,100,8.12221,4399.97,0.00333333,1.0,5.43914e-20,1.0,4670.17,1.0,4670.35532428,0.5,0.00333333,2,4670.35532428,67.8150688878
500,,51.3833444077,1.0,0.0025,4670.47658002,500.0,500.0,400.0,100,7.88752,4436.25,0.0025,1.0,5.4346e-20,1.0,4670.25,1.0,4670.47658002,0.5,0.0025,2,4670.47658002,51.3833444077
500,0.00021404,60.690596086,1.0002,0.00208116,4670.46620103,499.907927782,500.0,499.893556749,100,7.82386,4461.01,0.002,1.00018,8.55814e-10,0.937635,4670.33,1.04079,4670.46620103,0.5,0.00187489,1,4670.46620103,60.690596086
500,,58.505410889,1.0,0.01,4670.57173738,500.0,500.0,100.0,100,7.61052,4202.57,0.01,1.0,3.50449e-18,1.0,4670.57,1.0,4670.57173738,0.5,0.01,2,4670.57173738,58.505410889
500,,75.2433186842,1.0,0.005,4668.85299847,500.0,500.0,200.000000102,100,8.18192,4338.79,0.005,1.0,2.1793e-19,1.0,4669.71,1.0,4668.85299847,0.5,0.005,2,4668.85299847,75.2433186842
500,,73.6620740745,1.0,0.00333333,4670.00873306,500.0,500.0,299.999969474,100,8.30405,4399.61,0.00333333,1.0,5.43914e-20,1.0,4669.81,1.0,4670.00873306,0.5,0.00333333,2,4670.00873306,73.6620740745
500,,61.1847437652,1.0,0.0025,4669.83489442,500.0,500.0,400.0,100,8.17686,4435.82,0.0025,1.0,5.4346e-20,1.0,4669.82,1.0,4669.83489442,0.5,0.0025,2,4669.83489442,61.1847437652
500,0.000276993,51.3612144103,1.00076,0.00210345,4671.54896108,499.87444455,500.0,499.861965673,100,7.93337,4460.89,0.002,1.00025,1.10629e-09,0.94507,4670.21,1.05253,4671.54896108,0.5,0.0018887,1,4671.54896108,51.3612144103
500,,77.4020441522,1.0,0.01,4670.78328842,500.0,500.0,100.0,100,8.75374,4202.78,0.01,1.0,3.50449e-18,1.0,4670.78,1.0,4670.78328842,0.5,0.01,2,4670.78328842,77.4020441522
500,,9803.18108068,1.0,0.005,4657.4509635,500.0,498.66,200.000000102,100,70.2519,4333.19,0.005,1.0,2.1793e-19,1.0,4664.12,1.0,4657.4509635,0.5,0.005,2,4657.4509635,9803.18108068
500,,64.0448454034,1.0,0.00333333,4670.25334622,500.0,500.0,299.999969474,100,57.617,4395.96,0.00333333,1.0,5.43914e-20,1.0,4666.16,1.0,4670.25334622,0.5,0.00333333,2,4670.25334622,64.0448454034
500,,60.2652505636,1.0,0.0025,4670.15167695,500.0,500.0,400.0,100,50.0768,4433.16,0.0025,1.0,5.4346e-20,1.0,4667.16,1.0,4670.15167695,0.5,0.0025,2,4670.15167695,60.2652505636
500,0.00522166,70.8433464906,0.995983,0.002233,4669.9810076,497.957974158,500.0,497.387079608,100,28.5216,4458.98,0.002,1.0041,2.10555e-08,0.592916,4668.71,1.11201,4669.9810076,0.5,0.00119061,1,4669.9810076,70.8433464906
500,,52.6334112083,1.0,0.01,4671.03707281,500.0,500.0,100.0,100,7.21852,4203.05,0.01,1.0,3.50449e-18,1.0,4671.04,1.0,4671.03707281,0.5,0.01,2,4671.03707281,52.6334112083
500,,64.5766013152,1.0,0.005,4670.5391628,500.0,500.0,200.000000102,100,7.62108,4339.87,0.005,1.0,2.1793e-19,1.0,4670.79,1.0,4670.5391628,0.5,0.005,2,4670.5391628,64.5766013152
