EpisodesSoFar,InitialReturnMax,TimeElapsed,MinIWNorm,MinIW,ESSClassic,EpRewMean,StdIWNorm,EmpiricalD2,Bound,EpThisIter,TimestepsSoFar,MaxIWNorm,MaxIW,J_sample_variance,Iteration,ESSRenyi,InitialBound,MeanIWNorm,InitialReturnMin,Weights,InitialReturnStd,EpLenMean,ReturnMeanIW,InitialReturnMean,MeanIW,StdIW
48000,21.93729,34567.967988967896,0.0010732798,0.10732798,59.58974,-46.81694948559273,0.008193511,1.7613999,-0.25895882,100,20418222,0.056175202,5.6175203,137.78313,480,56.773026,-1.5470543,0.009949698,-46.411583,[-0.716 -0.162 -0.067 -0.205 -0.567],14.319941,412.42,1.7942548,-1.4495849e-06,0.99496996,0.819351
48100,19.70128,34619.18034172058,7.8931786e-05,0.007893179,16.264542,-44.33739787773371,0.036629748,6.0513277,0.6082115,100,20461397,0.32813373,32.813374,1536.1212,481,16.5253,-1.7805991,0.016143588,-53.417953,[-0.717 -0.169 -0.065 -0.206 -0.568],10.889358,431.75,4.988385,-4.196167e-07,1.6143591,3.6629748
48200,21.202353,34668.80926847458,3.8394314e-06,0.00038394317,1.2221166,-44.37448657835899,0.70678633,362.86664,69.97786,100,20504012,7.1088395,710.884,952587.1,482,0.27558333,-1.5884675,0.07861668,-47.65404,[-0.708 -0.165 -0.071 -0.198 -0.574],11.512271,426.15,100.23668,6.1035155e-07,7.8616667,70.678635
48300,25.23756,34724.67691111565,0.0024216755,0.24216756,74.83253,-28.540815782635622,0.0056979842,1.3895035,-0.39720726,100,20551138,0.03249239,3.2492392,116.83974,483,71.968155,-0.8717848,0.009825323,-26.153524,[-0.691 -0.172 -0.06  -0.191 -0.559],9.971471,471.26,0.6304276,-7.2479247e-07,0.98253226,0.5697984
48400,27.212057,34779.63673186302,4.2103715e-05,0.0042103715,2.611328,-26.782109268760923,0.094117984,22.735695,6.479919,100,20598012,0.9427791,94.277916,15476.755,484,4.3983703,-0.9321057,0.015411648,-27.96316,[-0.684 -0.17  -0.057 -0.194 -0.557],9.461198,468.74,10.92438,-3.2424927e-07,1.5411649,9.411799
48500,20.768911,34833.79531335831,0.00037384994,0.037384994,29.583359,-33.1174582120239,0.015378586,4.5071774,1.2111444,100,20644049,0.122170314,12.2170315,283.18634,485,22.186834,-1.0521443,0.009967871,-31.564335,[-0.696 -0.166 -0.068 -0.191 -0.562],8.709102,460.37,3.4448593,3.0517577e-07,0.99678713,1.5378586
48600,24.706385,34887.26881670952,8.6766895e-06,0.000867669,1.9352795,-30.782754787665553,0.19050914,155.55878,24.856548,100,20689532,1.9149905,191.49905,183022.39,486,0.64284384,-1.3909495,0.026762776,-41.728516,[-0.699 -0.172 -0.075 -0.19  -0.571],11.5233755,454.83,42.20493,9.250641e-07,2.676278,19.050913
48700,22.042923,34936.22731637955,1.0123719e-07,1.0123719e-05,1.039605,-42.74935499053401,2.253343,882.8738,48.583675,100,20731207,22.651108,2265.1108,904979.8,487,0.113266475,-1.5860978,0.23095682,-47.582924,[-0.712 -0.155 -0.083 -0.192 -0.581],12.888327,416.75,95.71169,-1.14440915e-07,23.095684,225.33432
48800,29.592918,34981.55052447319,0.00032126083,0.032126084,27.922142,-64.43070216150096,0.01772535,4.102495,1.7176616,100,20769263,0.110757746,11.075775,752.79913,488,24.37541,-1.3360909,0.011032356,-40.08275,[-0.694 -0.151 -0.094 -0.186 -0.589],14.784701,380.56,4.423864,7.8201293e-07,1.1032357,1.7725352
48900,22.737976,35029.622824668884,0.00018984135,0.018984135,16.014744,-48.9100678089182,0.031189203,5.855275,4.0267997,100,20810056,0.25761437,25.761438,2173.1482,489,17.078617,-1.4172817,0.013619553,-42.518463,[-0.708 -0.152 -0.098 -0.18  -0.589],13.796689,407.93,7.456293,4.959106e-07,1.3619553,3.1189206
49000,18.958601,35079.56064796448,0.0004594172,0.04594172,36.694397,-46.28125083872114,0.013989937,2.9947064,-0.13652802,100,20852771,0.091887,9.1887,286.37338,490,33.392254,-0.93867564,0.010651103,-28.16026,[-0.705 -0.162 -0.09  -0.184 -0.593],10.392838,427.15,1.4878703,-4.959106e-07,1.0651103,1.3989937
49100,36.762768,35130.63304257393,9.768847e-08,9.768847e-06,1.0609498,-36.166758774043835,3.8964093,9685.812,518.6483,100,20896696,39.16602,3916.602,47457212.0,491,0.01032438,-1.8477883,0.40348566,-55.433647,[-0.699 -0.155 -0.094 -0.183 -0.591],12.324607,439.25,700.5012,2.2888183e-07,40.348564,389.6409
49200,43.6661,35169.17971086502,0.00017439302,0.017439302,17.952862,-75.75041772032169,0.029108942,7.9737563,4.8610883,100,20929365,0.21242473,21.242474,9454.661,492,12.541141,-1.5656843,0.0136163775,-46.97055,[-0.688 -0.124 -0.09  -0.18  -0.595],15.63623,326.69,9.282245,8.9645386e-07,1.3616377,2.9108944
49300,34.565174,35208.71045780182,1.961345e-08,1.961345e-06,1.0036243,-65.9437903231255,25.130909,185899.62,3648.8162,100,20963539,252.57973,25257.973,1893753700.0,493,0.0005379247,-1.6095276,2.530371,-48.28585,[-0.7   -0.125 -0.085 -0.187 -0.601],16.037806,341.74,4342.7817,9.63211e-07,253.03705,2513.0906
49400,33.799454,35248.62273263931,1.487108e-06,0.0001487108,1.0761421,-75.4547245293123,0.9022808,1384.5106,157.7539,100,20995993,9.071493,907.1493,5690334.5,494,0.07222769,-2.1644127,0.09410789,-64.93235,[-0.691 -0.094 -0.084 -0.166 -0.573],18.589746,324.54,238.28954,-7.4386594e-07,9.410789,90.22807
49500,26.732998,35294.9321205616,1.703008e-08,1.703008e-06,1.0125087,-52.662964495085596,6.982777,27170.393,554.9049,100,21035399,70.183815,7018.382,65773796.0,495,0.003680477,-1.557656,0.7062158,-46.72962,[-0.683 -0.116 -0.084 -0.162 -0.552],14.523377,394.06,811.6599,-1.7547608e-06,70.6216,698.2779
49600,21.367304,35344.6188519001,0.0019773587,0.19773588,72.26947,-42.597507792225954,0.0059003946,1.4694431,-0.63267887,100,21077268,0.030025713,3.0025713,145.10481,496,68.05299,-1.6578763,0.009525317,-49.736294,[-0.707 -0.14  -0.099 -0.168 -0.576],13.065618,418.69,1.3770088,4.196167e-07,0.95253164,0.5900395
49700,27.895874,35395.667145729065,0.0005958205,0.059582047,18.131886,-41.119980316042344,0.027765676,3.0076566,0.89782643,100,21120332,0.2616508,26.165081,697.6272,497,33.248478,-1.4032764,0.0130668925,-42.098278,[-0.707 -0.148 -0.1   -0.169 -0.573],13.927912,430.64,3.3314712,-1.335144e-07,1.3066893,2.7765675
49800,33.326275,35440.79248571396,8.0291924e-05,0.008029193,19.698944,-52.47133826869758,0.020685295,5.1138606,1.1236215,100,21158508,0.18541533,18.541533,1298.0562,498,19.554699,-1.4739602,0.010245251,-44.21881,[-0.689 -0.142 -0.099 -0.169 -0.568],15.058279,381.76,4.456813,1.2397766e-07,1.024525,2.0685296
49900,21.186033,35493.28096938133,0.0013749544,0.13749544,64.06632,-40.773121567122516,0.007501468,1.8346884,0.39802217,100,21202379,0.034758437,3.475844,161.97977,499,54.50517,-1.5468838,0.010016369,-46.406525,[-0.694 -0.149 -0.093 -0.17  -0.578],11.670469,438.71,2.493287,1.9073487e-07,1.0016369,0.75014675
