InitialReturnMin,MaxIWNorm,EpisodesSoFar,Bound,StdIW,InitialReturnMax,Iteration,MeanIW,MaxIW,TimestepsSoFar,EpThisIter,StdIWNorm,EmpiricalD2,MinIW,MinIWNorm,ReturnMeanIW,InitialReturnMean,J_sample_variance,EpRewMean,InitialReturnStd,ESSClassic,InitialBound,EpLenMean,MeanIWNorm,Weights,ESSRenyi,TimeElapsed
-3.6703415,0.022275401,40600,-0.19701332,0.32734025,8.147781,406,1.0121399,2.2275403,677238,100,0.0032734026,1.1556145,0.3339635,0.003339635,0.09494752,1.4190674e-05,9.241513,-107.94550449271682,2.650067,90.5308,-0.27157855,16.34,0.010121398,[-0.498  0.258 -1.069  0.673 -1.233],86.53405,2209.7504847049713
-4.513672,0.5743065,40700,0.7142947,6.087171,9.611977,407,1.506436,57.43065,678866,100,0.06087171,14.630847,0.004914365,4.9143648e-05,1.939831,6.713867e-06,261.0425,-107.67497176010693,2.6888318,5.7710476,-0.32039252,16.28,0.01506436,[-0.496  0.258 -1.069  0.683 -1.233],6.834874,2214.0979146957397
-4.6677322,0.026549088,40800,-0.035949945,0.41687015,8.171799,408,0.93945235,2.654909,680560,100,0.004168702,1.2684565,0.2618143,0.0026181429,0.2708351,-1.6021728e-06,10.343089,-108.22165048723426,3.112429,83.54895,-0.27239493,16.94,0.009394524,[-0.498  0.27  -1.09   0.685 -1.231],78.835976,2220.437391281128
-4.1574936,0.22281292,40900,1.6848228,3.5352523,7.9129257,409,1.476962,22.281292,682228,100,0.03535252,3.7704394,0.0077517875,7.751787e-05,2.19699,-7.781982e-06,251.29675,-108.56826916365904,2.505386,14.8603735,-0.26377198,16.68,0.014769618,[-0.504  0.261 -1.091  0.673 -1.231],26.522108,2225.0759966373444
-3.9580002,0.023721334,41000,-0.14321475,0.38833377,7.239662,410,0.98797137,2.3721335,683913,100,0.0038833376,1.178972,0.26936802,0.00269368,0.11881392,-7.6293946e-07,11.551685,-108.59776874789887,2.7244737,86.61777,-0.24132283,16.85,0.009879714,[-0.529  0.223 -1.129  0.666 -1.241],84.81966,2231.9969742298126
-4.130295,17.951546,41100,49.74509,178.57687,9.045937,411,18.88883,1795.1547,685569,100,1.7857685,6076.286,4.099477e-07,4.0994768e-09,73.24961,7.93457e-06,557687.3,-108.14341082705356,2.8084252,1.1064397,-0.30152333,16.56,0.18888833,[-0.528  0.22  -1.126  0.67  -1.24 ],0.016457422,2236.621506690979
-3.8782654,0.010000851,41200,-0.2963327,3.45405e-05,8.8903885,412,0.9999987,1.0000851,687208,100,3.4542907e-07,1.0,0.9998867,0.009998866,1.3619661e-05,3.967285e-06,7.1324487,-108.28622774371405,2.6572735,100.0,-0.29634234,16.39,0.009999986,[-0.471  0.245 -1.141  0.683 -1.237],100.0,2243.439696073532
-4.15464,0.01,41300,-0.31699207,,9.509743,413,1.0,1.0,688879,100,9.313226e-10,1.0,1.0,0.01,-6.2584877e-07,-6.1035155e-07,7.0634117,-108.25344356701635,2.644386,100.0,-0.31699207,16.71,0.009999999,[-0.471  0.245 -1.141  0.683 -1.237],100.0,2248.214059829712
-4.048378,0.053035725,41400,0.018690825,0.8769538,7.555359,414,0.8615074,5.3035727,690502,100,0.008769537,2.25431,0.10798514,0.0010798514,0.3968204,1.0681152e-06,12.601248,-108.03902099510657,2.6291795,49.11156,-0.25184423,16.23,0.008615074,[-0.471  0.245 -1.141  0.683 -1.237],44.359474,2252.603256702423
-4.370041,0.03621401,41500,-0.058477283,0.57764673,7.5119324,415,1.0516778,3.6214008,692164,100,0.0057764677,1.37582,0.237394,0.00237394,0.23522764,4.8828124e-06,17.0409,-107.97309891280156,3.0251434,76.82328,-0.25039285,16.62,0.010516777,[-0.469  0.251 -1.15   0.68  -1.237],72.68392,2257.5511651039124
-4.411751,0.010003848,41600,-0.29733,0.0001633771,8.922028,416,0.9999992,1.0003848,693847,100,1.6338106e-06,1.0,0.999477,0.00999477,7.09407e-05,-8.392334e-07,9.163321,-108.04206943485437,3.01186,100.0,-0.2974018,16.83,0.009999992,[-0.469  0.255 -1.154  0.674 -1.237],100.0,2262.3748836517334
-4.4785843,0.08354492,41700,0.4843109,1.1823224,8.956062,417,1.0191207,8.354492,695500,100,0.011823223,2.5176497,0.13969295,0.0013969295,0.9580001,7.705688e-06,57.000694,-108.46359256884698,2.8539915,42.62712,-0.29852772,16.53,0.010191206,[-0.469  0.255 -1.154  0.674 -1.237],39.719585,2266.6346411705017
-4.568802,0.010001027,41800,-0.31143647,4.153891e-05,9.343292,418,1.0000008,1.0001028,697197,100,4.1532266e-07,1.0,0.99989957,0.009998996,6.6068023e-06,-2.2125244e-06,10.282144,-108.18373508732722,3.1904988,99.99999,-0.3114453,16.97,0.010000008,[-0.463  0.26  -1.147  0.695 -1.242],100.0,2271.435159444809
-4.314308,0.53348035,41900,1.9933857,6.6604247,8.364143,419,1.7746457,53.348038,698847,100,0.06660425,33.311214,0.0010063336,1.0063336e-05,3.6025317,2.5177003e-06,447.75186,-108.3507235673166,2.6085017,6.6287637,-0.27880228,16.5,0.017746458,[-0.463  0.26  -1.147  0.695 -1.242],3.001992,2275.4501345157623
-4.2297134,0.01,42000,-0.36302638,,10.89093,420,1.0,1.0,700517,100,9.313226e-10,1.0,1.0,0.01,4.636124e-06,4.653931e-06,8.015591,-108.56545404748171,2.8169904,100.0,-0.36302638,16.7,0.009999999,[-0.476  0.241 -1.133  0.694 -1.245],100.0,2282.844961643219
-4.3132477,0.01,42100,-0.28526527,,8.557747,421,1.0,1.0,702188,100,9.313226e-10,1.0,1.0,0.01,-7.0258975e-06,-7.019043e-06,8.753897,-108.55295830561285,2.9438677,100.0,-0.28526527,16.71,0.009999999,[-0.476  0.241 -1.133  0.694 -1.245],100.0,2286.9702315330505
-4.139389,0.022762593,42200,-0.29714155,0.33032775,10.373085,422,1.0027539,2.2762594,703864,100,0.0033032773,1.0981016,0.44903255,0.004490325,0.06519154,2.3651123e-06,12.577663,-108.10276394806304,3.1712377,90.21056,-0.34576717,16.76,0.010027537,[-0.476  0.241 -1.133  0.694 -1.245],91.06625,2291.461043357849
-4.6345673,0.046910036,42300,-0.021378428,0.675087,9.059395,423,1.0671037,4.691004,705568,100,0.0067508696,1.4762346,0.15109499,0.0015109498,0.34552824,-2.3651123e-06,17.362255,-108.21307544138466,2.9829822,71.41699,-0.3019822,17.04,0.010671036,[-0.475  0.243 -1.137  0.696 -1.245],67.739914,2295.742825984955
-4.0121155,0.01,42400,-0.31300533,,9.389954,424,1.0,1.0,707226,100,9.313226e-10,1.0,1.0,0.01,-6.8619847e-06,-6.866455e-06,7.1887336,-108.48895917622102,2.6677418,100.0,-0.31300533,16.58,0.009999999,[-0.473  0.246 -1.13   0.707 -1.245],100.0,2300.799779653549
-4.1516113,0.104317434,42500,0.3567297,1.1580951,10.198936,425,1.0093541,10.431744,708934,100,0.0115809515,2.5928555,0.021609671,0.00021609671,0.9041524,1.2969971e-06,32.823505,-108.75670997639182,3.1103792,43.16968,-0.33996326,17.08,0.01009354,[-0.473  0.246 -1.13   0.707 -1.245],38.56752,2305.126866579056
-4.158058,0.01,42600,-0.2807516,,8.422554,426,1.0,1.0,710601,100,9.313226e-10,1.0,1.0,0.01,2.4959445e-07,2.2888183e-07,7.7317204,-108.00236926111515,2.7666593,100.0,-0.2807516,16.67,0.009999999,[-0.49   0.228 -1.163  0.717 -1.239],100.0,2312.535525083542
-4.238785,0.023248417,42700,-0.16477035,0.45620775,7.859131,427,0.9786368,2.3248417,712291,100,0.004562077,1.2888149,0.25821796,0.0025821796,0.13263486,7.6293946e-07,9.808811,-108.23539763083235,2.991477,82.14826,-0.26197028,16.9,0.009786367,[-0.49   0.228 -1.163  0.717 -1.239],77.59066,2317.4169795513153
-4.352707,0.037277155,42800,-0.082717806,0.5614264,8.0750885,428,0.94317496,3.7277157,713966,100,0.005614264,1.4081241,0.21069175,0.0021069176,0.2366907,-1.2512207e-05,15.183,-108.10014722274109,2.8258483,73.83755,-0.26918215,16.75,0.00943175,[-0.49   0.232 -1.167  0.713 -1.239],71.01647,2322.546447277069
-3.955246,0.01,42900,-0.31213436,,9.364052,429,1.0,1.0,715620,100,9.313226e-10,1.0,1.0,0.01,7.1525574e-07,7.6293946e-07,8.233863,-108.2444655189189,2.8550875,100.0,-0.31213436,16.54,0.009999999,[-0.488  0.236 -1.17   0.706 -1.239],100.0,2327.7149658203125
-3.8941727,0.030046025,43000,-0.11459936,0.5687667,6.632347,430,0.9746491,3.0046027,717268,100,0.005687667,1.3708203,0.2618053,0.002618053,0.14424355,-2.3651123e-06,8.986624,-108.07646429201718,2.6620116,74.59665,-0.2210806,16.48,0.009746489,[-0.488  0.236 -1.17   0.706 -1.239],72.94902,2331.504653453827
-4.425209,0.01,43100,-0.31097168,,9.32917,431,1.0,1.0,718947,100,9.313226e-10,1.0,1.0,0.01,6.7055225e-07,6.8664554e-07,8.579289,-108.184987689125,2.9143605,100.0,-0.31097168,16.79,0.009999999,[-0.484  0.242 -1.173  0.706 -1.238],100.0,2336.4475820064545
-4.3303833,0.01,43200,-0.28160292,,8.44812,432,1.0,1.0,720602,100,9.313226e-10,1.0,1.0,0.01,1.1101365e-06,1.1444092e-06,7.5424576,-108.08114865375386,2.732587,100.0,-0.28160292,16.55,0.009999999,[-0.484  0.242 -1.173  0.706 -1.238],100.0,2340.886151075363
-4.447647,0.61468655,43300,1.1473466,6.131429,7.900757,433,1.2946073,61.46866,722283,100,0.061314292,17.04382,0.004125582,4.125582e-05,2.2346003,5.0354006e-06,532.9541,-108.08419799617022,2.8898664,4.267862,-0.26335353,16.81,0.012946073,[-0.484  0.242 -1.173  0.706 -1.238],5.8672295,2345.005328655243
-4.3969803,0.01,43400,-0.25437683,,7.6314545,434,1.0,1.0,723917,100,9.313226e-10,1.0,1.0,0.01,4.9993396e-06,4.9591063e-06,7.3901625,-108.04035101635534,2.7048588,100.0,-0.25437683,16.34,0.009999999,[-0.5    0.244 -1.192  0.688 -1.252],100.0,2351.804668188095
-4.0667267,0.03678949,43500,-0.009603143,0.6540383,5.0088882,435,1.0297599,3.6789494,725556,100,0.006540383,1.4752336,0.16562083,0.0016562083,0.19318871,9.460449e-06,8.701749,-108.30053667402808,2.2214196,71.255585,-0.1669535,16.39,0.010297599,[-0.5    0.244 -1.192  0.688 -1.252],67.78587,2356.0955719947815
-4.1258087,0.28115657,43600,0.73814785,3.2808948,6.212364,436,1.5212479,28.115658,727161,100,0.032808945,9.140226,0.0030172598,3.0172598e-05,1.3642052,2.0599366e-06,74.71359,-107.70257266804344,2.6331668,17.694698,-0.20707674,16.05,0.015212479,[-0.501  0.239 -1.188  0.693 -1.252],10.940648,2360.6346428394318
-3.8943787,0.07117029,43700,0.124834776,1.3460381,7.954796,437,1.2500551,7.1170297,728753,100,0.01346038,2.3114502,0.10248716,0.0010248716,0.52796936,6.1035157e-06,33.251823,-107.7947172937807,2.7302659,46.307835,-0.26515374,15.92,0.012500551,[-0.525  0.22  -1.188  0.662 -1.265],43.262882,2366.405859231949
-4.0207596,3.4248028,43800,11.4641,34.132927,8.636002,438,4.174084,342.4803,730388,100,0.34132925,643.49963,0.00010814268,1.0814268e-06,18.7665,3.890991e-06,32812.83,-107.92332004309999,2.5254023,1.4734274,-0.28786284,16.35,0.04174083,[-0.525  0.216 -1.179  0.668 -1.265],0.15540025,2371.5740694999695
-4.409096,0.021794347,43900,-0.15654394,0.35787344,8.241272,439,1.0476228,2.1794348,732059,100,0.0035787344,1.1723475,0.41464087,0.0041464088,0.1408973,-4.5776366e-07,11.81941,-108.02271610375723,2.878546,89.55004,-0.27470952,16.71,0.010476227,[-0.543  0.188 -1.161  0.654 -1.264],85.298935,2378.229135990143
-4.128113,0.1939442,44000,0.85933447,2.0662549,8.741745,440,1.0781442,19.39442,733711,100,0.020662544,4.9034534,0.004141694,4.1416937e-05,1.5045843,-2.7465821e-06,269.49234,-108.5673541854848,2.897205,21.399801,-0.2913943,16.52,0.010781442,[-0.542  0.187 -1.159  0.66  -1.264],20.393791,2382.4924342632294
-4.124962,0.020131895,44100,-0.06893642,0.3564139,8.466278,441,0.93886465,2.0131896,735372,100,0.0035641394,1.1904213,0.26611987,0.0026611986,0.23897205,-1.0910034e-05,8.128356,-108.46772363690917,2.7209027,87.40395,-0.28222018,16.61,0.009388646,[-0.521  0.187 -1.152  0.685 -1.262],84.00387,2389.353797197342
-3.9938202,0.053882584,44200,-0.119314194,0.6402943,6.8482895,442,0.9499646,5.3882585,736992,100,0.006402943,1.3628747,0.21688265,0.0021688265,0.14718068,3.7384034e-06,9.707835,-107.64126226096774,2.7752635,68.76151,-0.22827262,16.2,0.009499647,[-0.521  0.189 -1.142  0.682 -1.262],73.37431,2394.1174035072327
-4.435951,0.036181986,44300,-0.12718329,0.5643138,8.561768,443,0.97256935,3.6181986,738692,100,0.0056431387,1.4137514,0.15907437,0.0015907437,0.21215174,-1.0223389e-05,10.441044,-108.2254302261801,2.983196,74.81296,-0.28540248,17.0,0.009725694,[-0.519  0.193 -1.148  0.682 -1.262],70.733795,2398.787391424179
-4.221451,0.010000547,44400,-0.277631,2.1810778e-05,8.329117,444,0.9999998,1.0000547,740381,100,2.1809073e-07,1.000004,0.99993575,0.009999357,6.80238e-06,8.392334e-07,6.402468,-108.00355316423239,2.5176337,100.00001,-0.27763638,16.89,0.009999998,[-0.515  0.197 -1.155  0.689 -1.263],99.999596,2403.2229936122894
-3.6557846,0.010000982,44500,-0.27909482,4.508561e-05,8.373161,445,0.9999913,1.0000982,742044,100,4.5085443e-07,1.0,0.9998201,0.0099982,1.058355e-05,8.392334e-07,7.6302533,-108.49414193211025,2.7484453,100.000015,-0.27910456,16.63,0.009999912,[-0.515  0.197 -1.155  0.689 -1.263],100.0,2407.9918847084045
-4.21463,0.03249688,44600,0.24738124,0.6808727,9.035843,446,0.9752311,3.2496881,743764,100,0.0068087266,2.2381845,0.04136371,0.00041363708,0.6979856,-5.0354006e-06,16.626278,-107.85979797551916,2.7853127,67.22983,-0.30119973,17.2,0.009752311,[-0.515  0.197 -1.155  0.689 -1.263],44.67907,2412.6473355293274
-3.5954437,0.024878839,44700,-0.20457178,0.41096273,7.6732254,447,1.035173,2.487884,745386,100,0.004109627,1.1688684,0.45436075,0.0045436076,0.07195649,-3.2806397e-06,7.661909,-108.54537875047293,2.3938472,86.385,-0.25577748,16.22,0.010351731,[-0.523  0.189 -1.147  0.678 -1.262],85.552826,2417.3168063163757
-4.3928833,0.06290217,44800,0.017852575,0.97388405,8.775429,448,1.058693,6.290217,747071,100,0.009738839,2.050551,0.18056741,0.001805674,0.4367256,-5.9509275e-06,23.526073,-108.43457202279275,2.8161938,54.165234,-0.29252023,16.85,0.0105869295,[-0.521  0.192 -1.15   0.679 -1.262],48.76738,2422.1613087654114
-4.294052,0.01000045,44900,-0.29835725,1.2542593e-05,8.950821,449,1.0000014,1.000045,748684,100,1.2544987e-07,1.0,0.99995965,0.0099995965,3.4496188e-06,-2.2888183e-07,7.3845673,-107.8266712154587,2.7038238,100.0,-0.29836097,16.13,0.010000015,[-0.517  0.203 -1.151  0.672 -1.261],100.0,2426.511538505554
-4.5080566,0.01,45000,-0.24849083,,7.4546585,450,1.0,1.0,750376,100,9.313226e-10,1.0,1.0,0.01,-2.1904707e-06,-2.2125244e-06,7.203655,-108.09044453776085,2.6705089,100.0,-0.24849083,16.92,0.009999999,[-0.517  0.203 -1.151  0.672 -1.261],100.0,2431.0094130039215
-3.7830276,0.01,45100,-0.23573148,,7.071594,451,1.0,1.0,751995,100,9.313226e-10,1.0,1.0,0.01,-1.1663884e-05,-1.1672973e-05,6.729766,-107.85879637181762,2.5811758,100.0,-0.23573148,16.19,0.009999999,[-0.517  0.203 -1.151  0.672 -1.261],100.0,2435.5459337234497
-4.239853,0.027598085,45200,-0.23338091,0.42198405,9.635475,452,0.96398264,2.7598085,753712,100,0.0042198403,1.1889272,0.34444806,0.0034444805,0.11682987,5.7983398e-06,10.035802,-108.56171380580935,3.0119698,83.91896,-0.3211767,17.17,0.009639827,[-0.517  0.203 -1.151  0.672 -1.261],84.10944,2440.1355497837067
-3.8940659,0.05727755,45300,0.1503914,1.0878056,8.292366,453,1.0571724,5.727755,755350,100,0.010878056,2.4709306,0.045215614,0.00045215612,0.5848891,-5.0354006e-06,30.099674,-108.14645486500234,2.6572406,48.572147,-0.2764173,16.38,0.010571724,[-0.518  0.199 -1.148  0.673 -1.261],40.47058,2444.794874191284
-3.7961273,0.010000056,45400,-0.26312736,2.285199e-06,7.8937607,454,1.0000001,1.0000056,756947,100,2.2875678e-08,1.0,0.9999932,0.009999932,-1.9911677e-06,-2.1362305e-06,5.1842628,-108.04608676755299,2.265484,100.0,-0.2631275,15.97,0.01,[-0.514  0.222 -1.126  0.656 -1.269],100.0,2451.2871277332306
-3.623726,0.035634276,45500,0.10454598,0.6958714,7.6265717,455,0.95399076,3.5634274,758544,100,0.0069587138,1.6476941,0.13615783,0.0013615782,0.43086803,1.4343262e-05,12.851286,-107.81108900568874,2.5613384,65.27113,-0.25420472,15.97,0.009539908,[-0.514  0.222 -1.126  0.656 -1.269],60.690876,2455.4188601970673
-4.042427,0.010009548,45600,-0.31437784,0.00027049158,9.433441,456,1.0000116,1.0009547,760192,100,2.7049298e-06,1.0,0.99944085,0.009994408,7.022917e-05,-2.2888183e-07,7.201985,-108.31309468131093,2.6701858,100.0,-0.31444833,16.48,0.010000117,[-0.503  0.231 -1.128  0.67  -1.271],100.0,2460.3746089935303
-3.8117218,0.21462318,45700,0.6411445,2.422494,9.020752,457,1.0346837,21.462318,761843,100,0.024224939,8.346416,0.0057270336,5.7270336e-05,1.5098479,-9.307862e-06,135.383,-108.11327454543238,2.6839278,15.428206,-0.30070108,16.51,0.0103468355,[-0.503  0.231 -1.128  0.67  -1.271],11.98119,2464.844432115555
-3.9250565,0.039430514,45800,-0.009284705,0.62120205,7.2630997,458,1.0057043,3.9430516,763492,100,0.0062120203,1.354732,0.20826209,0.0020826207,0.27250654,-4.9591063e-06,9.343236,-107.90206395696316,2.4942727,72.38369,-0.2421083,16.49,0.010057043,[-0.498  0.227 -1.153  0.666 -1.263],73.81534,2472.2864079475403
-4.6888504,0.022085203,45900,-0.21220464,0.352928,9.333466,459,0.9419866,2.2085204,765195,100,0.0035292802,1.1526581,0.3061432,0.003061432,0.12181493,9.689331e-06,10.881174,-107.79266240286621,3.019839,87.69062,-0.3111058,17.03,0.009419866,[-0.491  0.227 -1.158  0.682 -1.264],86.756,2478.0557742118835
-3.833252,0.010000311,46000,-0.1999745,1.2759e-05,5.999237,460,0.99999887,1.0000311,766818,100,1.2758643e-07,1.0,0.99997514,0.009999751,8.009374e-08,-1.3732911e-06,5.055969,-108.05205058280814,2.2372725,99.999985,-0.19997597,16.23,0.0099999895,[-0.49   0.23  -1.161  0.68  -1.264],100.0,2482.9677238464355
-4.26178,0.018663032,46100,-0.20386997,0.27292323,8.751221,461,0.9371709,1.8663032,768440,100,0.0027292322,1.1261334,0.32804805,0.0032804804,0.10568824,-6.408691e-06,9.293085,-107.82568537333835,2.8304503,92.18211,-0.29171374,16.22,0.009371709,[-0.49   0.23  -1.161  0.68  -1.264],88.79942,2487.2064611911774
-4.1619797,0.059950236,46200,-0.032784313,0.84848887,8.640984,462,0.8940298,5.9950237,770077,100,0.008484889,1.8627272,0.028757868,0.00028757867,0.36032793,-1.0681152e-05,10.226534,-108.02338445317217,2.8636198,52.61172,-0.28804347,16.37,0.008940297,[-0.487  0.231 -1.161  0.69  -1.265],53.684727,2491.775714159012
-4.2845,0.08737432,46300,0.33100766,1.233535,8.642303,463,0.9673014,8.7374325,771764,100,0.01233535,3.0778255,0.009405254,9.405254e-05,0.8364019,-3.8146973e-06,43.81009,-108.32181226276398,3.1589394,38.077538,-0.2880806,16.87,0.009673015,[-0.479  0.243 -1.164  0.7   -1.263],32.49047,2497.365247964859
-3.6346588,0.01,46400,-0.24349359,,7.3046494,464,1.0,1.0,773414,100,9.313226e-10,1.0,1.0,0.01,-5.26011e-06,-5.264282e-06,7.67023,-108.4731045038131,2.7556357,100.0,-0.24349359,16.5,0.009999999,[-0.483  0.257 -1.139  0.677 -1.262],100.0,2503.7606184482574
-4.6492233,0.03841716,46500,-0.018469155,0.6376232,7.8450546,465,1.072854,3.841716,775096,100,0.006376232,1.3516028,0.20482904,0.0020482903,0.2855488,-1.0528564e-05,16.333668,-107.9364693104003,3.0632324,73.89775,-0.2615124,16.82,0.010728541,[-0.483  0.257 -1.139  0.677 -1.262],73.98624,2507.869390487671
-3.7589035,0.019604057,46600,-0.21745771,0.35106447,8.218895,466,0.96851975,1.9604058,776729,100,0.003510645,1.1361908,0.2932125,0.002932125,0.0745658,-7.2479247e-06,6.7894526,-108.55118279987501,2.4531233,88.386986,-0.27397045,16.33,0.009685197,[-0.482  0.252 -1.142  0.688 -1.267],88.01339,2512.9805359840393
-4.37912,0.018592754,46700,-0.2393134,0.24190696,8.296555,467,0.98455185,1.8592755,778367,100,0.0024190696,1.0693197,0.48999938,0.0048999935,0.04666308,-2.2888185e-06,7.0727158,-107.82634037841333,2.5414715,94.306725,-0.27655414,16.38,0.0098455185,[-0.479  0.254 -1.147  0.694 -1.268],93.5174,2517.9811198711395
-4.020096,0.03742292,46800,-0.1640194,0.6842906,9.913422,468,1.1300092,3.7422924,780020,100,0.006842906,1.2800709,0.26075315,0.0026075314,0.2098495,1.0681152e-06,15.858145,-108.43511430346047,2.7729099,73.16868,-0.33044633,16.53,0.011300092,[-0.478  0.256 -1.149  0.693 -1.268],78.120674,2522.3423676490784
-4.4976273,0.022885123,46900,-0.18912554,0.33504277,6.8624954,469,1.0582366,2.2885125,781690,100,0.0033504276,1.0948172,0.5165313,0.005165313,0.050223462,2.822876e-06,8.901835,-108.16503426110572,2.753646,90.88938,-0.22874704,16.7,0.010582366,[-0.478  0.259 -1.15   0.685 -1.27 ],91.339455,2526.634445667267
-3.7759323,0.03303522,47000,-0.1607708,0.5984167,7.36705,470,0.97010535,3.303522,783284,100,0.0059841666,1.3888932,0.26711312,0.0026711312,0.12863475,2.9754638e-06,9.4654255,-107.91264139017774,2.3526728,72.436844,-0.24556538,15.94,0.009701055,[-0.477  0.261 -1.153  0.684 -1.27 ],71.99977,2531.5137679576874
-4.1627274,0.01,47100,-0.262199,,7.86586,471,1.0,1.0,784933,100,9.313226e-10,1.0,1.0,0.01,-3.6619604e-06,-3.6621093e-06,6.149484,-108.20222927572085,2.467385,100.0,-0.262199,16.49,0.009999999,[-0.476  0.266 -1.159  0.684 -1.27 ],100.0,2536.3289589881897
-3.6114044,0.23631097,47200,1.9053289,3.357553,8.372154,472,1.2220801,23.631098,786568,100,0.033575527,7.995368,0.0004712738,4.712738e-06,2.6944346,-6.790161e-06,372.46368,-108.52568563028179,2.4608264,11.698295,-0.2790786,16.35,0.0122208,[-0.476  0.266 -1.159  0.684 -1.27 ],12.507241,2540.697443962097
-4.5644226,0.084554315,47300,0.1876303,1.2702949,8.58049,473,1.1506448,8.455432,788236,100,0.012702948,1.9836786,0.0752755,0.00075275503,0.59046465,9.07898e-06,24.819538,-107.91359333282578,2.8227422,45.069744,-0.2860073,16.68,0.011506448,[-0.491  0.237 -1.203  0.676 -1.271],50.411392,2547.26376414299
-3.6092224,0.01,47400,-0.27899665,,8.369858,474,1.0,1.0,789814,100,9.313226e-10,1.0,1.0,0.01,-1.3560057e-06,-1.3732911e-06,6.4269657,-107.70678824965078,2.5224385,100.0,-0.27899665,15.78,0.009999999,[-0.507  0.218 -1.213  0.66  -1.276],100.0,2552.9868767261505
-4.1778107,0.0100003015,47500,-0.24428025,1.1115421e-05,7.328354,475,1.0000006,1.0000302,791442,100,1.1117304e-07,1.0,0.99997693,0.009999769,-1.7806888e-06,-5.1116945e-06,7.6296463,-107.67832904412988,2.7483306,99.99999,-0.2442836,16.28,0.010000006,[-0.507  0.218 -1.213  0.66  -1.276],100.0,2557.242729663849
-3.6349106,0.010004134,47600,-0.25556117,0.00017308188,7.6684265,476,0.99999774,1.0004134,793061,100,1.7308193e-06,1.0,0.9996144,0.009996144,5.3036958e-05,2.8991699e-06,6.9280825,-108.2940544288609,2.6188996,100.0,-0.25561133,16.19,0.0099999765,[-0.507  0.218 -1.213  0.66  -1.276],100.0,2561.591663837433
-4.005501,0.01,47700,-0.26065415,,7.819763,477,1.0,1.0,794706,100,9.313226e-10,1.0,1.0,0.01,4.6640635e-06,4.653931e-06,8.113875,-107.86525354164606,2.8342083,100.0,-0.26065415,16.45,0.009999999,[-0.507  0.218 -1.213  0.66  -1.276],100.0,2566.6388807296753
-4.096672,0.045665827,47800,-0.09463549,0.67470944,6.6550827,478,1.0361596,4.5665827,796352,100,0.006747094,1.4726754,0.2493903,0.002493903,0.17457113,2.7465821e-06,9.47016,-108.53389422255597,2.517664,70.22402,-0.22183338,16.46,0.010361595,[-0.507  0.218 -1.213  0.66  -1.276],67.903625,2570.5556321144104
-4.205597,0.01,47900,-0.23055226,,6.916519,479,1.0,1.0,797997,100,9.313226e-10,1.0,1.0,0.01,-1.6074628e-06,-1.6021728e-06,6.310258,-107.85113391990991,2.499431,100.0,-0.23055226,16.45,0.009999999,[-0.507  0.221 -1.219  0.655 -1.276],100.0,2575.1055476665497
-4.122177,2.5219831,48000,10.531088,25.09779,7.918358,480,2.985631,252.19832,799637,100,0.25097787,321.53336,9.387825e-05,9.387824e-07,15.263984,-2.0599366e-06,20715.006,-107.86467252279412,2.728373,1.3953997,-0.2639473,16.4,0.02985631,[-0.507  0.221 -1.219  0.655 -1.276],0.31100973,2579.234456539154
-3.8313904,0.01,48100,-0.28773013,,8.631729,481,1.0,1.0,801266,100,9.313226e-10,1.0,1.0,0.01,-5.8040023e-06,-5.7983398e-06,7.1026635,-108.20291977159746,2.6517234,100.0,-0.28773013,16.29,0.009999999,[-0.51   0.22  -1.264  0.661 -1.291],100.0,2585.481860637665
-3.4916687,0.42936283,48200,1.662225,4.272937,8.051315,482,0.9865944,42.936283,802862,100,0.04272937,41.077316,0.00045572603,4.55726e-06,3.382297,-2.0599366e-06,1161.8312,-108.29097486213804,2.4450357,5.061361,-0.26837924,15.96,0.009865943,[-0.51   0.22  -1.264  0.661 -1.291],2.4344337,2589.5364055633545
-4.574768,0.01,48300,-0.23689485,,7.1067505,483,1.0,1.0,804515,100,9.313226e-10,1.0,1.0,0.01,-3.1366944e-06,-3.1280517e-06,8.294883,-107.72233670309971,2.8656473,100.0,-0.23689485,16.53,0.009999999,[-0.511  0.214 -1.301  0.684 -1.282],100.0,2597.4503672122955
-4.279518,0.09758946,48400,-0.022799522,1.1544832,7.759239,484,1.109133,9.758946,806145,100,0.011544832,2.201189,0.0597289,0.000597289,0.3609312,1.1291504e-05,18.142637,-108.28360348687077,2.7202616,47.99736,-0.25863007,16.3,0.01109133,[-0.511  0.214 -1.301  0.684 -1.282],45.429993,2601.647050857544
-4.2805634,0.022001514,48500,-0.22052786,0.338526,8.947571,485,0.96572495,2.2001514,807785,100,0.0033852595,1.18216,0.3231299,0.0032312989,0.1037535,1.0147095e-05,11.209258,-107.95717374783818,3.03265,89.05679,-0.29824224,16.4,0.00965725,[-0.511  0.216 -1.309  0.675 -1.282],84.59092,2606.7692453861237
-4.030136,0.01,48600,-0.330615,,9.918549,486,1.0,1.0,809433,100,9.313226e-10,1.0,1.0,0.01,3.2903627e-06,3.2806397e-06,9.620389,-108.5410021050512,3.0861278,100.0,-0.330615,16.48,0.009999999,[-0.511  0.219 -1.312  0.672 -1.282],100.0,2611.515782356262
