Iteration,InitialBound,EpThisIter,ESSRenyi,ESSClassic,InitialReturnStd,StdIW,EpLenMean,EpisodesSoFar,MinIWNorm,Bound,EmpiricalD2,StdIWNorm,InitialReturnMin,MaxIW,MeanIW,Weights,ReturnMeanIW,EpRewMean,J_sample_variance,InitialReturnMean,MaxIWNorm,MeanIWNorm,InitialReturnMax,MinIW,TimeElapsed,TimestepsSoFar
317,-1.0149423,100,44.604633,49.938995,8.621244,0.9144547,460.34,31700,0.0009514433,-0.18449044,2.2419195,0.009144546,-30.448252,5.584174,0.9133396,[-0.497 -0.398  0.011 -0.348 -0.971],1.3351859,-24.380467852017482,246.7835,-5.245209e-07,0.05584174,0.009133396,29.086233,0.09514433,24617.829244613647,13115701
318,-1.2823268,100,26.698238,18.771648,9.760459,3.00148,476.87,31800,0.0005167801,0.20182061,3.7455654,0.030014802,-38.46977,26.315687,1.442889,[-0.499 -0.395  0.011 -0.342 -0.969],2.683565,-14.939138255055816,402.6118,-1.1920929e-06,0.26315686,0.014428888,28.442919,0.051678017,24688.821006298065,13163388
319,-0.76770514,100,39.18901,56.975937,7.441689,0.92497224,491.48,31900,0.0010143562,0.21977198,2.5517359,0.009249722,-23.031155,4.235564,1.0644337,[-0.501 -0.394  0.006 -0.338 -0.968],1.446116,-6.240969711546422,110.47602,5.7220458e-08,0.04235564,0.010644337,14.002336,0.10143562,24761.207033395767,13212536
320,-0.92180246,100,8.989631,8.034037,7.899848,5.839165,494.66,32000,9.989476e-05,2.465008,11.123927,0.05839165,-26.780937,49.183952,1.7258542,[-0.503 -0.397  0.003 -0.341 -0.964],5.5394526,-6.926059548547368,999.4307,-6.4849854e-07,0.4918395,0.017258542,27.654057,0.009989476,24834.181112766266,13262002
321,-1.1692511,100,31.454205,36.925068,8.659207,1.1464809,495.91,32100,0.0002682881,0.58860826,3.1792252,0.011464808,-21.326946,8.860622,0.87720084,[-4.990e-01 -4.063e-01 -5.987e-05 -3.411e-01 -9.718e-01],2.6734273,-5.7524100838051515,274.84958,-1.5258789e-07,0.08860622,0.008772008,35.077526,0.02682881,24906.36704349518,13311593
322,-0.9566363,100,2.5622642,2.7822134,9.138028,7.80146,494.16,32200,5.2942763e-05,4.686077,39.02798,0.0780146,-23.2384,78.24681,1.3197699,[-4.917e-01 -4.066e-01  1.720e-04 -3.454e-01 -9.672e-01],10.66241,-9.682087999095009,12758.944,-2.5749208e-07,0.7824681,0.013197696,28.69908,0.0052942764,24978.529885292053,13361009
323,-1.0023537,100,95.09685,95.92252,7.8690805,0.2119022,492.47,32300,0.0051301764,-0.8858805,1.0515596,0.002119022,-30.07058,1.6506546,1.0277809,[-0.489 -0.407 -0.004 -0.338 -0.959],0.14198777,-8.1122150955634,70.90489,-1.0585785e-06,0.016506545,0.0102778105,16.004967,0.51301765,25050.709431886673,13410256
324,-0.9760544,100,65.36037,60.435905,8.466534,0.90125793,492.98,32400,0.002146615,0.072187066,1.5299792,0.00901258,-29.281647,5.373805,1.1138995,[-0.49  -0.408 -0.004 -0.337 -0.959],1.279492,-10.256623462882745,72.43419,5.340576e-07,0.05373805,0.011138994,19.976469,0.2146615,25122.674419403076,13459554
325,-0.95705974,100,22.588932,35.27622,9.145294,1.1325176,494.32,32500,0.0001359109,0.9264846,4.4269466,0.011325176,-28.71179,7.1538906,0.83609176,[-0.49  -0.413 -0.002 -0.341 -0.954],2.940168,-9.579828752657418,361.54514,1.9073487e-07,0.0715389,0.008360917,22.437397,0.01359109,25196.037650108337,13508986
326,-1.215557,100,0.17814247,1.6040599,8.10418,67.52111,496.27,32600,2.2078753e-07,42.74527,561.34845,0.6752111,-36.466698,675.03516,8.621072,[-0.488 -0.415 -0.004 -0.337 -0.949],71.545204,-10.942148570021773,524969.25,-1.5258789e-07,6.7503514,0.08621072,15.866886,2.2078753e-05,25269.01283788681,13558613
327,-0.63139194,100,18.822771,22.74315,7.8962045,1.5559078,500.0,32700,0.00010169612,1.82179,5.312714,0.015559076,-18.941757,12.344834,0.84419084,[-0.517 -0.422 -0.002 -0.344 -0.947],3.2771058,-10.806424165017399,354.38574,,0.12344834,0.008441909,16.914871,0.010169612,25342.304740667343,13608613
328,-1.5962197,100,43.364822,52.37634,9.099975,1.0171167,495.22,32800,0.0009998282,-0.18979406,2.3060167,0.010171167,-47.88655,4.8673487,1.0666624,[-0.513 -0.413 -0.005 -0.342 -0.947],2.2341552,-12.722778382738193,270.50186,-1.0681152e-06,0.048673484,0.010666625,18.966364,0.09998283,25413.714956998825,13658135
329,-0.8067351,100,15.873606,17.87315,7.716213,2.4190187,498.41,32900,0.00018205543,1.2739182,6.299766,0.024190186,-21.308847,21.358067,1.1284887,[-0.508 -0.413 -0.001 -0.343 -0.946],3.2987678,-8.191600939013476,274.48126,-7.4386594e-07,0.21358067,0.011284887,24.20203,0.018205544,25486.702108860016,13707976
330,-1.1593657,100,68.435814,72.46885,8.305525,0.5681961,489.18,33000,0.0019108714,-0.72133315,1.4612232,0.0056819613,-34.780994,2.8556247,0.9218532,[-5.077e-01 -4.073e-01  5.894e-04 -3.458e-01 -9.477e-01],0.6801214,-11.45348794624196,79.18654,6.7710874e-07,0.028556246,0.009218532,21.954445,0.19108714,25558.48734807968,13756894
331,-0.72641444,100,40.926254,47.943558,9.006106,0.9733923,492.79,33100,0.00020222248,0.75431836,2.4434192,0.009733923,-21.052486,5.5869126,0.93414825,[-0.512 -0.405 -0.002 -0.345 -0.95 ],1.8898088,-11.237831574709974,170.3754,1.9073486e-08,0.055869125,0.009341482,21.792435,0.020222249,25630.558549404144,13806173
332,-0.7529422,100,17.461992,19.58852,7.8876863,2.5045455,490.58,33200,0.00012411912,1.1708872,5.726723,0.025045453,-22.588268,14.958141,1.2361486,[-0.506 -0.412 -0.001 -0.347 -0.948],2.9727213,-9.514817621132135,378.89316,1.335144e-07,0.1495814,0.012361485,20.184814,0.012411912,25702.188012123108,13855231
333,-0.7381816,100,28.178566,40.339962,7.783921,1.2609111,494.25,33300,0.0004673182,0.45285928,3.5487967,0.01260911,-22.145447,7.0474772,1.036837,[-0.51  -0.413  0.003 -0.349 -0.947],1.8434643,-11.293143410327062,151.04744,,0.07047477,0.010368369,21.925682,0.046731822,25774.856575489044,13904656
334,-1.6711676,100,50.855114,46.539562,9.689202,1.15621,485.49,33400,0.0006971823,0.1855607,1.9663706,0.0115621,-50.135048,5.25268,1.0787767,[-5.075e-01 -4.176e-01 -5.692e-04 -3.519e-01 -9.495e-01],2.5289955,-10.197079259491522,196.98534,6.294251e-07,0.052526798,0.010787766,20.185232,0.069718234,25846.125878334045,13953205
335,-1.418897,100,36.885796,33.860928,9.474476,1.2179639,482.96,33500,0.00057393685,-0.013798952,2.7110708,0.012179639,-42.566936,9.111417,0.87147474,[-0.516 -0.424 -0.001 -0.355 -0.955],2.3224633,-14.638148499221206,178.06877,9.536743e-07,0.09111416,0.008714748,16.565,0.057393685,25917.045790433884,14001501
336,-1.7229418,100,74.80727,76.16138,9.573503,0.54104185,492.66,33600,0.0015932524,-1.1398029,1.3367685,0.0054104184,-51.688248,2.924097,0.9670694,[-0.516 -0.425 -0.004 -0.352 -0.952],0.85223985,-8.808429107148763,108.16036,-4.7683715e-09,0.02924097,0.009670693,30.582844,0.15932524,25988.47223353386,14050767
337,-0.69689226,100,3.6219842,3.6047666,7.5622234,6.934409,498.32,33700,1.2129321e-06,8.528241,27.609177,0.0693441,-17.312992,68.66155,1.3409735,[-0.518 -0.431 -0.004 -0.357 -0.956],12.190017,-5.306933773202684,11900.328,-1.0681152e-06,0.6866155,0.013409733,20.906738,0.00012129322,26062.07130599022,14100599
338,-0.9196284,100,5.8187437,3.086301,7.8266344,8.367836,470.99,33800,6.8315367e-06,4.366863,17.18584,0.083678365,-27.588844,84.203705,1.4932748,[-0.504 -0.433 -0.004 -0.365 -0.958],8.1792555,-14.199060013903809,7380.7476,-1.5258789e-07,0.842037,0.014932748,17.898273,0.0006831537,26131.383666038513,14147698
339,-0.9343562,100,45.453827,48.38212,7.149721,1.1521053,493.13,33900,0.0011674137,-0.07747412,2.2000349,0.0115210535,-23.546692,6.981062,1.1154099,[-0.516 -0.429 -0.004 -0.356 -0.956],1.3084106,-6.901879792595223,79.7931,-3.1471254e-07,0.06981062,0.011154098,28.030678,0.116741374,26201.768821954727,14197011
340,-0.53149104,100,28.003193,33.979816,6.379182,1.3078517,491.27,34000,7.604421e-05,0.7054006,3.5710213,0.013078516,-15.944684,9.29407,0.93827605,[-0.52  -0.423 -0.002 -0.356 -0.956],1.709764,-10.822708241052634,192.3951,-1.707077e-06,0.0929407,0.00938276,13.772635,0.007604421,26269.62019085884,14246138
341,-0.7924876,100,29.898245,42.622364,7.88465,1.1559031,495.61,34100,0.00041982761,0.518319,3.344678,0.011559031,-23.774624,6.498312,0.9962512,[-0.522 -0.422 -0.003 -0.35  -0.973],1.9676566,-10.808762522436908,136.01945,-1.7166138e-07,0.06498312,0.00996251,21.539297,0.041982763,26337.636085748672,14295699
342,-0.7493471,100,7.3067327,8.5793295,7.957045,3.5642784,497.6,34200,0.00010144891,3.4307926,13.6860075,0.035642784,-22.48042,34.007126,1.091883,[-0.521 -0.424  0.001 -0.355 -0.974],6.2029734,-6.6280199566526585,1900.152,1.9073487e-07,0.34007126,0.010918829,17.7894,0.010144891,26405.928097963333,14345459
343,-1.2574625,100,10.668755,15.116706,9.06727,3.1493084,478.97,34300,3.5900262e-05,1.6863766,9.373165,0.031493083,-37.723866,24.25143,1.3290236,[-5.158e-01 -4.255e-01 -7.457e-04 -3.614e-01 -9.895e-01],5.5361757,-14.199207406641905,967.891,-2.7656554e-07,0.2425143,0.013290236,16.137604,0.0035900264,26471.452615499496,14393356
344,-1.677112,100,36.024635,36.334835,9.677023,1.681948,495.3,34400,0.00070906134,-0.18741417,2.7758782,0.01681948,-50.313347,10.897375,1.2706423,[-0.519 -0.433  0.003 -0.362 -0.985],2.6068158,-7.302547238319644,389.28256,-4.005432e-07,0.10897375,0.012706423,21.021736,0.07090613,26538.77866458893,14442886
345,-0.83700675,100,4.0509667,4.00673,7.411698,5.0551467,500.0,34500,2.6396372e-05,3.2941184,24.685467,0.050551474,-25.110195,50.811165,1.0327816,[-5.179e-01 -4.280e-01 -7.309e-06 -3.566e-01 -9.898e-01],7.452741,-6.374993036470162,4265.603,-2.2411346e-07,0.50811166,0.010327816,18.327957,0.0026396373,26606.89177918434,14492886
346,-1.6919972,100,78.47111,75.389015,9.566311,0.57812405,489.84,34600,0.002369513,-1.2955441,1.2743543,0.0057812408,-50.759895,3.621732,1.0118368,[-0.512 -0.429  0.007 -0.361 -0.99 ],0.6145053,-11.044735143255918,103.02249,-5.722046e-07,0.03621732,0.010118368,23.551811,0.2369513,26673.420992851257,14541870
347,-1.0858055,100,12.782789,8.338093,10.258511,3.428043,469.8,34700,0.00027787924,0.70162535,7.823019,0.034280427,-32.57418,33.36797,1.0339159,[-0.508 -0.425  0.008 -0.358 -0.99 ],3.7385879,-18.04644887797899,1569.1014,7.5340273e-07,0.33367968,0.010339158,21.394733,0.027787924,26737.918855905533,14588850
348,-0.83483344,100,24.198767,29.539536,7.568526,1.5668991,500.0,34800,0.00033574822,0.09567642,4.132442,0.01566899,-25.045021,9.659337,1.0145421,[-0.515 -0.426  0.007 -0.353 -0.995],1.7927612,-10.050426884954824,282.3859,7.1525574e-07,0.096593365,0.010145421,18.278599,0.033574823,26807.34823155403,14638850
349,-0.8759272,100,60.744976,69.26893,7.8297896,0.7318617,500.0,34900,0.0015910419,-0.087720394,1.6462266,0.007318617,-26.277767,3.6163776,1.098777,[-0.522 -0.423  0.01  -0.354 -0.997],1.0361391,-8.013882080931273,102.23295,-1.6498566e-06,0.036163773,0.010987772,21.3723,0.1591042,26876.877199172974,14688850
350,-1.1507638,100,5.139496,8.595766,8.833276,4.5915875,495.17,35000,5.377803e-05,3.021943,19.45716,0.045915868,-27.230923,39.401337,1.4080627,[-0.526 -0.424  0.007 -0.355 -1.   ],8.097991,-12.482672213869058,2471.018,-5.722046e-07,0.39401335,0.014080628,34.522896,0.005377803,26944.71726989746,14738367
351,-1.3467416,100,89.61415,87.56899,8.377287,0.40449673,490.64,35100,0.0052072895,-1.1521446,1.1158952,0.0040449672,-40.40222,2.508792,1.0735875,[-0.526 -0.432  0.003 -0.364 -1.001],0.27049768,-11.556913262659515,77.340904,-8.392334e-07,0.02508792,0.010735875,14.727698,0.52072895,27011.315238714218,14787431
352,-1.0406057,100,9.459683,15.575679,7.3589473,2.6586134,497.66,35200,6.2243445e-05,1.3856504,10.571178,0.026586132,-31.218182,21.296988,1.1419442,[-0.527 -0.431  0.003 -0.365 -0.999],4.769009,-10.963055787309507,1352.4088,5.483627e-07,0.21296987,0.011419442,15.587041,0.006224345,27079.86891222,14837197
353,-1.7438678,100,55.664448,46.882767,10.078585,1.0911651,469.62,35300,0.0012225346,-1.3068678,1.7964787,0.010911651,-52.31608,8.116523,1.0251311,[-0.518 -0.425  0.003 -0.367 -1.005],1.0304887,-16.690963923776298,252.79674,1.3923645e-06,0.081165224,0.010251311,20.701488,0.12225346,27144.57496237755,14884159
354,-1.7347195,100,64.18323,60.10196,10.615013,0.9107952,461.87,35400,0.0018626486,-0.55469584,1.5580394,0.009107952,-52.041573,6.3975186,1.117865,[-5.146e-01 -4.282e-01  7.885e-04 -3.691e-01 -1.004e+00],1.6106057,-19.887322837715374,128.89127,-5.340576e-07,0.063975185,0.01117865,21.988049,0.18626487,27210.162759780884,14930346
355,-1.7690045,100,71.232124,69.0121,10.711521,0.70496625,464.01,35500,0.0014619154,-0.82684064,1.4038609,0.007049663,-53.070118,3.9003837,1.0520463,[-5.209e-01 -4.245e-01 -8.969e-04 -3.661e-01 -1.004e+00],1.2691572,-20.543860690407246,132.91446,-4.386902e-07,0.039003838,0.010520463,19.375618,0.14619155,27273.327410936356,14976747
356,-1.0205648,100,0.14127411,1.0303123,9.733362,542.96436,473.97,35600,1.344077e-06,511.54736,707.8438,5.429643,-28.053415,5457.743,55.399345,[-5.253e-01 -4.278e-01  1.700e-04 -3.679e-01 -1.009e+00],538.6998,-15.28149449694681,29134794.0,-2.2888183e-07,54.57743,0.5539936,30.616934,0.0001344077,27338.732996702194,15024144
357,-0.9507533,100,2.896648,4.5926814,7.665072,8.845725,475.42,35700,8.771147e-05,3.2168446,34.522663,0.08845725,-28.522583,87.14103,1.9407775,[-0.528 -0.407  0.006 -0.358 -1.012],8.803086,-17.042339576357165,8291.409,-4.005432e-07,0.87141025,0.019407773,22.293766,0.008771148,27404.986439943314,15071686
358,-0.75009894,100,83.80888,82.72362,7.5133977,0.48530784,484.83,35800,0.0025018943,-0.35863942,1.1931909,0.0048530786,-22.502975,2.6814446,1.0619541,[-0.526 -0.407  0.001 -0.351 -1.017],0.4607185,-14.647607536291757,89.31717,3.1471254e-07,0.026814446,0.010619543,19.312788,0.25018942,27472.07078742981,15120169
359,-0.58399004,100,50.13609,48.204796,6.4521294,1.3168733,497.34,35900,0.0011929602,-0.25819343,1.9945712,0.013168734,-17.51969,9.321785,1.2704114,[-0.525 -0.402  0.002 -0.348 -1.021],0.566571,-8.595661354691082,61.137062,-3.4809113e-07,0.09321785,0.012704113,16.819038,0.11929602,27540.082114219666,15169903
360,-0.8455873,100,12.343601,12.277916,7.90435,3.1714313,493.98,36000,0.0001020918,3.10057,8.101363,0.031714313,-19.3583,28.951763,1.1864876,[-5.246e-01 -4.025e-01  4.766e-04 -3.449e-01 -1.021e+00],5.5073576,-6.828052781650107,1554.4304,6.4849854e-07,0.2895176,0.011864875,25.367634,0.01020918,27606.33447933197,15219301
361,-0.73699427,100,0.47106308,2.521064,7.4605756,20.89298,494.41,36100,1.4165583e-06,12.852959,212.2858,0.20892979,-22.109797,205.81323,3.3599818,[-0.515 -0.399 -0.001 -0.338 -1.014],23.590973,-11.556277996559274,61034.137,-9.584427e-07,2.0581322,0.033599813,19.297188,0.00014165584,27674.121425151825,15268742
362,-1.6658447,100,61.252354,61.351006,9.701031,0.7807948,479.81,36200,0.00083945104,-0.5352806,1.6325903,0.007807947,-49.975357,5.1451073,0.9837366,[-0.51  -0.398 -0.008 -0.342 -1.004],1.5932175,-8.624442411442985,68.13152,6.2465665e-07,0.051451072,0.009837367,15.040354,0.0839451,27740.02334213257,15316723
363,-0.77971435,100,5.554513,8.687885,7.8988733,5.5709963,494.57,36300,5.2450814e-05,2.8357527,18.003378,0.055709966,-23.391426,42.90281,1.718406,[-0.508 -0.397 -0.009 -0.338 -1.004],6.14411,-9.016685780105897,2357.8452,-2.193451e-07,0.4290281,0.01718406,15.401227,0.0052450816,27807.878962993622,15366180
364,-1.6866663,100,2.2605677,3.6570187,11.520568,7.793738,450.34,36400,2.723875e-05,11.976964,44.236675,0.077937394,-50.599964,74.93373,1.5184462,[-0.504 -0.399 -0.006 -0.346 -1.007],23.195087,-27.36110433582075,50139.84,-5.245209e-07,0.7493373,0.015184463,29.85091,0.002723875,27870.841249465942,15411214
365,-1.3445922,100,10.388601,7.0836544,9.069984,5.130332,485.08,36500,6.4720014e-05,-0.06403303,9.625935,0.05130332,-40.337776,45.77284,1.4165376,[-0.495 -0.41  -0.004 -0.345 -1.009],4.1076584,-6.4392804508048895,1602.4412,2.670288e-07,0.4577284,0.014165375,16.875832,0.006472002,27938.046897411346,15459722
366,-1.0233752,100,67.23931,71.345566,9.149058,0.65519017,467.96,36600,0.0022644554,-0.7721077,1.4872252,0.006551902,-30.701206,3.6823986,1.0338436,[-0.497 -0.405 -0.005 -0.349 -1.009],0.47591522,-19.177625361642555,123.18734,-1.4781951e-06,0.036823984,0.010338435,18.031862,0.22644556,28003.010310649872,15506518
367,-1.6223339,100,68.985756,60.847286,10.915922,0.9064798,461.06,36700,0.0014292991,-0.86603165,1.4495746,0.009064797,-48.670006,6.1825914,1.1300503,[-0.498 -0.406 -0.006 -0.347 -1.009],1.0872301,-16.647461101978166,126.63081,-1.5258789e-07,0.061825912,0.011300503,25.427908,0.14292991,28066.638783931732,15552624
368,-1.1016197,100,20.95632,25.091347,8.863881,2.1495712,480.68,36800,0.000392205,0.6733053,4.77183,0.021495711,-33.048584,11.953348,1.2440785,[-0.498 -0.406 -0.005 -0.346 -1.01 ],3.07974,-9.484306758009481,526.2089,-3.6239624e-07,0.11953348,0.012440784,25.029434,0.0392205,28132.17530322075,15600692
369,-1.6680903,100,0.6308937,1.9944935,10.252487,31.251799,456.99,36900,1.9273516e-06,19.804485,158.50531,0.31251797,-50.042755,303.70572,4.458267,[-0.497 -0.411 -0.009 -0.35  -1.011],40.805576,-22.713660247972403,141111.31,1.5830993e-06,3.0370572,0.04458267,22.691505,0.00019273517,28195.151802778244,15646391
370,-1.8621763,100,72.02847,73.41061,11.87502,0.58328664,484.29,37000,0.002341537,-1.1665462,1.3883399,0.0058328663,-55.865288,3.0057538,0.9691862,[-0.5   -0.417 -0.002 -0.348 -1.011],1.0276159,-5.161752265348494,95.1801,5.7220458e-08,0.030057536,0.009691861,26.10331,0.23415372,28261.914829969406,15694820
371,-0.95115364,100,39.1767,46.440834,7.5444202,1.0712305,496.7,37100,0.00025571935,0.46977937,2.5525377,0.010712305,-28.534609,6.7391253,0.9975073,[-4.998e-01 -4.152e-01 -3.825e-04 -3.458e-01 -1.012e+00],1.9894055,-5.5842735588448384,70.40393,3.8146972e-08,0.067391254,0.009975072,15.287647,0.025571937,28330.088914871216,15744490
372,-0.7825628,100,26.006071,26.867605,8.135981,1.7356473,500.0,37200,0.00025010336,1.1903714,3.8452559,0.017356474,-20.86005,12.963659,1.0520129,[-0.5   -0.413 -0.004 -0.342 -1.014],2.7249217,-4.287387640913625,195.90172,-1.1825562e-06,0.12963659,0.01052013,23.476847,0.025010336,28398.7200050354,15794490
373,-0.6111752,100,22.397543,32.995403,7.1461926,1.488935,498.06,37300,0.00014090167,1.3747433,4.4647756,0.014889349,-18.335266,7.6044254,1.0448408,[-4.952e-01 -4.152e-01  7.883e-04 -3.446e-01 -1.017e+00],2.6661582,-7.209555885997646,206.52466,4.6730042e-07,0.076044254,0.010448409,16.180462,0.014090167,28467.483271598816,15844296
374,-1.5773503,100,72.992226,78.181076,9.019663,0.5286756,486.02,37400,0.0015249654,-1.101716,1.370009,0.005286756,-47.320465,2.7789943,1.0007455,[-5.011e-01 -4.181e-01  1.400e-04 -3.517e-01 -1.020e+00],0.74452955,-10.92186007006487,100.52444,-1.4305115e-06,0.027789943,0.010007455,20.961853,0.15249655,28533.48654103279,15892898
375,-1.2694991,100,53.922935,55.745483,8.716939,0.9211876,490.61,37500,0.00092533574,-0.52882075,1.8544984,0.0092118755,-38.08501,5.5265455,1.0338894,[-5.055e-01 -4.148e-01  8.474e-04 -3.500e-01 -1.024e+00],1.1999846,-9.55663807899317,80.412094,1.2493133e-06,0.055265453,0.010338895,21.99767,0.09253357,28600.390782356262,15941959
376,-1.0425591,100,43.405563,47.887184,7.8825426,1.1377822,500.0,37600,0.0004231961,0.21182358,2.303852,0.011377823,-31.27674,6.368388,1.090678,[-0.504 -0.418  0.003 -0.35  -1.024],1.7942647,-7.09584108785378,77.94921,-1.0299683e-06,0.06368388,0.01090678,20.268217,0.04231961,28667.789581298828,15991959
377,-1.6902889,100,56.937004,55.793938,8.920272,0.87131256,492.12,37700,0.0010186902,-1.239811,1.756327,0.008713126,-50.70868,4.939741,0.97887343,[-0.506 -0.413  0.003 -0.351 -1.025],1.0002701,-7.932401373898253,138.41315,1.4781952e-07,0.04939741,0.009788734,18.811934,0.101869024,28735.368666410446,16041171
378,-1.0742698,100,0.28727126,1.1671909,8.898707,33.032204,487.64,37800,4.5314196e-06,20.923243,348.10306,0.33032203,-32.228123,332.22275,3.5896978,[-0.512 -0.415  0.004 -0.351 -1.025],40.966473,-12.560774132926918,164776.25,1.153946e-06,3.3222275,0.035896983,24.927967,0.00045314198,28802.56267642975,16089935
379,-0.8207802,100,0.6882412,1.9468119,6.8884015,24.663086,496.29,37900,4.1897115e-06,10.940151,145.2979,0.24663089,-24.623402,240.99944,3.4751902,[-5.350e-01 -4.117e-01 -7.903e-04 -3.545e-01 -1.027e+00],20.8338,-6.153597290329868,44473.426,-2.2888183e-07,2.4099944,0.034751907,16.799925,0.00041897115,28870.513238191605,16139564
380,-1.34759,100,45.58996,49.881832,8.961195,1.0578281,471.82,38000,0.0011581267,-0.32741475,2.1934655,0.010578281,-40.427696,8.0295,1.0553311,[-0.524 -0.418 -0.003 -0.365 -1.018],1.6684135,-16.676554235897857,169.37161,-4.7683717e-08,0.080295,0.01055331,18.888292,0.115812674,28934.809671878815,16186746
381,-1.1656094,100,65.782715,70.479416,8.468753,0.62968665,481.78,38100,0.0013654674,-0.54498714,1.5201561,0.006296866,-34.968266,3.3555522,0.9729557,[-0.521 -0.417 -0.005 -0.361 -1.017],0.8921457,-10.830725049759378,80.227264,-4.386902e-07,0.033555523,0.009729557,20.232765,0.13654675,28999.92975139618,16234924
382,-1.3734798,100,40.956463,37.040726,9.013348,1.5652151,476.27,38200,0.00044100443,0.20852876,2.441617,0.015652152,-41.20438,9.678157,1.20056,[-0.521 -0.416 -0.003 -0.36  -1.017],2.354683,-16.45239498320957,307.21338,-3.8146973e-07,0.09678157,0.0120056,19.701872,0.044100445,29064.199273586273,16282551
383,-1.6084342,100,84.459404,85.40073,9.647311,0.42529574,481.56,38300,0.003358078,-1.2375939,1.1840007,0.0042529576,-48.25304,2.2406454,1.0286231,[-0.528 -0.419 -0.006 -0.362 -1.021],0.51257306,-9.986136199064312,106.68269,6.1035155e-07,0.022406453,0.01028623,17.743725,0.3358078,29130.272080421448,16330707
384,-1.7342455,100,78.68623,78.88221,9.459877,0.5709619,481.22,38400,0.0034911763,-1.1848071,1.2708703,0.0057096193,-52.02733,4.189829,1.1035002,[-0.524 -0.416 -0.005 -0.361 -1.02 ],0.7702566,-13.91447327285521,115.6889,-1.3732911e-06,0.041898288,0.011035001,20.046272,0.34911764,29196.744075775146,16378829
385,-0.89358217,100,69.9333,65.4886,8.550322,0.8335897,476.75,38500,0.0016130145,-0.122888505,1.429934,0.008335897,-26.807426,3.6432903,1.1482961,[-0.525 -0.421 -0.004 -0.364 -1.019],0.9456542,-15.31489007023262,111.63236,-1.2779236e-06,0.036432903,0.01148296,16.907108,0.16130145,29262.08137178421,16426504
386,-0.68049914,100,54.29522,56.484623,7.408538,0.837922,493.36,38600,0.0015675297,-0.112048805,1.8417828,0.00837922,-20.414967,4.772494,0.9546571,[-0.524 -0.426 -0.003 -0.365 -1.022],0.8114719,-4.984714933909232,77.28526,-1.9073487e-07,0.047724936,0.0095465705,17.98627,0.15675297,29330.5437104702,16475840
387,-1.369343,100,70.72312,72.26715,10.391314,0.591559,472.98,38700,0.0020029086,-1.0403812,1.4139647,0.0059155896,-41.08029,3.2968605,0.95492953,[-0.521 -0.425 -0.002 -0.367 -1.021],0.587908,-20.761405951291337,116.49354,1.7166138e-07,0.032968603,0.009549295,20.609966,0.20029086,29395.49537920952,16523138
388,-0.9869808,100,43.65688,44.32455,8.287707,1.2130609,489.14,38800,0.001085132,0.10175288,2.2905898,0.012130608,-29.609453,7.634314,1.0823628,[-5.204e-01 -4.253e-01 -5.624e-04 -3.652e-01 -1.021e+00],1.5955195,-12.04993124630888,163.95314,1.001358e-06,0.07634314,0.010823628,19.372375,0.108513206,29459.60648751259,16572052
389,-1.732241,100,55.867603,52.967365,12.649853,0.9789573,446.01,38900,0.0013189291,0.014049768,1.7899461,0.009789572,-51.967205,6.261525,1.0388868,[-0.523 -0.425 -0.003 -0.369 -1.021],2.3315945,-22.21662198621948,172.34518,-6.9618227e-07,0.06261525,0.010388868,21.055782,0.13189292,29516.600810289383,16616653
390,-1.1816303,100,31.809853,24.584305,9.215527,1.9381942,478.28,39000,0.00031572874,0.4283247,3.14368,0.01938194,-35.44892,14.945241,1.1066121,[-5.238e-01 -4.288e-01 -5.094e-04 -3.684e-01 -1.021e+00],2.5234063,-15.359983470370302,234.44476,5.722046e-07,0.1494524,0.01106612,20.075882,0.031572875,29578.38738846779,16664481
391,-0.9955983,100,0.038245674,1.066169,8.224724,147.87195,481.66,39100,3.2724085e-07,70.50601,2614.6748,1.4787195,-29.867952,1486.6042,15.350637,[-5.308e-01 -4.393e-01  2.771e-04 -3.740e-01 -1.021e+00],121.41483,-14.928839991501475,1455172.6,1.14440915e-07,14.866042,0.15350637,17.119068,3.2724085e-05,29641.20357775688,16712647
392,-1.3601906,100,61.69242,65.14098,8.23238,0.73753047,480.24,39200,0.0011815506,-0.525954,1.6209446,0.0073753046,-40.805702,4.698362,1.0082067,[-5.484e-01 -4.207e-01 -1.013e-04 -3.711e-01 -1.021e+00],1.20579,-19.606473468983484,44.031002,-4.959106e-07,0.04698362,0.010082066,17.832,0.11815506,29703.739114761353,16760671
393,-1.2828984,100,0.60717213,4.3477974,7.923726,20.052685,488.0,39300,1.0153903e-05,21.011492,164.69794,0.20052685,-38.48697,147.23965,4.275232,[-0.551 -0.421 -0.001 -0.368 -1.022],37.475536,-9.067750570337752,63528.137,5.340576e-07,1.4723965,0.042752314,18.324488,0.0010153903,29767.33429479599,16809471
394,-0.80143094,100,13.228918,18.662615,7.9705324,1.9631634,496.04,39400,8.6280685e-05,2.0691786,7.559197,0.019631634,-19.832617,16.818068,0.94036746,[-0.55  -0.424 -0.006 -0.362 -1.021],4.2726316,-12.476468782126794,1693.8324,-1.2397766e-07,0.16818067,0.009403675,24.042921,0.0086280685,29832.14463186264,16859075
