TimestepsSoFar,ReturnStepMaxmin,MaxIW,InitialReturnStd,InitialReturnMean,RewardCompression,EmpiricalD2,InitialReturnMax,EpThisIter,EpRewMean,StdIW,Bound,TimeElapsed,EpLenMean,ReturnStepMax,Iteration,Weights,ReturnMeanIW,MinIW,MeanEntropy,MeanIW,ESSRenyi,ESSClassic,InitialBound,EpisodesSoFar,InitialReturnMin
3800000,1.0,0.14150345577198978,1.52587890625e-05,-86.60204315185547,0.99,14.851789474487305,-86.6020278930664,100,-200.0,,-23.37938690185547,1930.2416214942932,200.0,1.0,190,[-0.003 -0.127  0.049  0.393  0.704  1.037 -0.04   0.072 -0.032],-12.254486083984375,0.14150345577198978,1.0982108116149902,0.14150345577198978,6.7331953048706055,1.0,-89.48876,19000,-86.6020278930664
3820000,1.0,0.444949264934131,1.52587890625e-05,-86.60204315185547,0.99,24.986902236938477,-86.6020278930664,100,-200.0,,-52.96339797973633,1939.3974525928497,200.0,1.0,191,[-0.037 -0.058  0.014  0.393  0.704  1.037  0.021 -0.058  0.037],-38.53350830078125,0.444949264934131,1.0935379266738892,0.444949264934131,4.002096652984619,1.0,-89.48876,19100,-86.6020278930664
3840000,1.0,0.11848594203683203,1.52587890625e-05,-86.60204315185547,0.99,9.855463981628418,-86.6020278930664,100,-200.0,,-19.323566436767578,1949.7873175144196,200.0,1.0,192,[-0.013 -0.114  0.046  0.388  0.705  1.041  0.004  0.079 -0.083],-10.261122703552246,0.11848594203683203,1.0986263751983643,0.11848594203683203,10.146656036376953,1.0,-89.48876,19200,-86.6020278930664
3860000,1.0,0.5816632009289545,1.52587890625e-05,-86.60204315185547,0.99,16.81940269470215,-86.6020278930664,100,-200.0,,-62.21213150024414,1959.1782901287079,200.0,1.0,193,[-0.016 -0.056 -0.009  0.388  0.705  1.041  0.008 -0.024  0.016],-50.37321090698242,0.5816632009289545,1.0913535356521606,0.5816632009289545,5.94551420211792,1.0,-89.48876,19300,-86.6020278930664
3880000,1.0,0.08801981894251937,1.52587890625e-05,-86.60204315185547,0.99,9.399291038513184,-86.6020278930664,100,-200.0,,-16.47292137145996,1969.4338431358337,200.0,1.0,194,[-0.106  0.016  0.009  0.392  0.708  1.034  0.121 -0.093 -0.028],-7.622694969177246,0.08801981894251937,1.0985883474349976,0.08801981894251937,10.639100074768066,1.0,-89.48876,19400,-86.6020278930664
3900000,1.0,0.4906733636074723,1.52587890625e-05,-86.60204315185547,0.99,31.394821166992188,-86.6020278930664,100,-200.0,,-58.667991638183594,1980.1107621192932,200.0,1.0,195,[-0.047 -0.032 -0.002  0.392  0.708  1.034  0.01  -0.009 -0.002],-42.493309020996094,0.4906733636074723,1.091362714767456,0.4906733636074723,3.185238838195801,1.0,-89.48876,19500,-86.6020278930664
3920000,1.0,0.09214878358100581,1.52587890625e-05,-86.60204315185547,0.99,8.771340370178223,-86.6020278930664,100,-200.0,,-16.529752731323242,1990.5797145366669,200.0,1.0,196,[ 0.026 -0.068 -0.039  0.391  0.709  1.034 -0.146  0.081  0.065],-7.980271339416504,0.09214878358100581,1.0985426902770996,0.09214878358100581,11.400766372680664,1.0,-89.48876,19600,-86.6020278930664
3940000,1.0,0.5508486304840619,1.52587890625e-05,-86.60204315185547,0.99,33.588417053222656,-86.6020278930664,100,-200.0,,-64.43482208251953,2001.4181399345398,200.0,1.0,197,[-0.016 -0.041 -0.025  0.391  0.709  1.033 -0.021  0.004  0.016],-47.70460510253906,0.5508486304840619,1.0920108556747437,0.5508486304840619,2.9772167205810547,1.0,-89.48876,19700,-86.6020278930664
3960000,1.0,0.11453372769909995,1.52587890625e-05,-86.60204315185547,0.99,12.865253448486328,-86.6020278930664,100,-200.0,,-20.273038864135742,2011.4167683124542,200.0,1.0,198,[-0.097 -0.006  0.022  0.393  0.706  1.034  0.107  0.003 -0.11 ],-9.918852806091309,0.11453372769909995,1.0986299514770508,0.11453372769909995,7.772874355316162,1.0,-89.48876,19800,-86.6020278930664
3980000,1.0,0.49867834422630675,1.52587890625e-05,-86.60204315185547,0.99,31.408954620361328,-86.6020278930664,100,-200.0,,-59.36488342285156,2021.588452577591,200.0,1.0,199,[-0.031 -0.015 -0.035  0.394  0.706  1.033 -0.003  0.013 -0.011],-43.18655776977539,0.49867834422630675,1.0902584791183472,0.49867834422630675,3.183805465698242,1.0,-89.48876,19900,-86.6020278930664
4000000,1.0,0.058289163217315115,1.52587890625e-05,-86.60204315185547,0.99,6.747103214263916,-86.6020278930664,100,-200.0,,-12.546306610107422,2032.2966101169586,200.0,1.0,200,[-0.115  0.039 -0.005  0.393  0.706  1.034  0.129 -0.082 -0.046],-5.047959804534912,0.058289163217315115,1.0981202125549316,0.058289163217315115,14.821175575256348,1.0,-89.48876,20000,-86.6020278930664
4020000,1.0,0.3259833004601537,1.52587890625e-05,-86.60204315185547,0.99,22.941997528076172,-86.6020278930664,100,-200.0,,-42.05763626098633,2042.10902261734,200.0,1.0,201,[-0.056  0.003 -0.028  0.393  0.706  1.034  0.024 -0.019 -0.005],-28.23081398010254,0.3259833004601537,1.0940277576446533,0.3259833004601537,4.358818531036377,1.0,-89.48876,20100,-86.6020278930664
4040000,1.0,0.13901084933327282,1.52587890625e-05,-86.60204315185547,0.99,11.035323143005371,-86.6020278930664,100,-200.0,,-21.628196716308594,2051.4391310214996,200.0,1.0,202,[ 0.009 -0.065 -0.024  0.393  0.706  1.034 -0.094  0.099 -0.006],-12.038620948791504,0.13901084933327282,1.0985844135284424,0.13901084933327282,9.061809539794922,1.0,-89.48876,20200,-86.6020278930664
4060000,1.0,0.49121607296424824,1.52587890625e-05,-86.60204315185547,0.99,37.07383728027344,-86.6020278930664,100,-200.0,,-60.11713790893555,2059.622720718384,200.0,1.0,203,[-4.333e-02 -8.631e-03 -2.911e-02  3.929e-01  7.060e-01  1.034e+00
  9.066e-03 -1.001e-02  8.940e-04],-42.540306091308594,0.49121607296424824,1.090511679649353,0.49121607296424824,2.697319984436035,1.0,-89.48876,20300,-86.6020278930664
4080000,1.0,0.07167880759252683,1.52587890625e-05,-86.60204315185547,0.99,7.629796028137207,-86.6020278930664,100,-200.0,,-14.181292533874512,2068.9925100803375,200.0,1.0,204,[-0.037 -0.099  0.055  0.393  0.705  1.036  0.019  0.106 -0.125],-6.207530498504639,0.07167880759252683,1.0980398654937744,0.07167880759252683,13.106510162353516,1.0,-89.48876,20400,-86.6020278930664
4100000,1.0,0.3450170013877185,1.52587890625e-05,-86.60204315185547,0.99,21.38565444946289,-86.6020278930664,100,-200.0,,-43.22876739501953,2078.6968886852264,200.0,1.0,205,[-0.039 -0.045  0.003  0.393  0.705  1.036  0.02   0.009 -0.03 ],-29.879173278808594,0.3450170013877185,1.0945634841918945,0.3450170013877185,4.676031589508057,1.0,-89.48876,20500,-86.6020278930664
4120000,1.0,0.11410677935019513,1.52587890625e-05,-86.60204315185547,0.99,10.58428955078125,-86.6020278930664,100,-200.0,,-19.2734375,2089.5389692783356,200.0,1.0,206,[-0.012 -0.007 -0.062  0.392  0.706  1.036 -0.075 -0.03   0.105],-9.881878852844238,0.11410677935019513,1.0984833240509033,0.11410677935019513,9.447965621948242,1.0,-89.48876,20600,-86.6020278930664
4140000,1.0,0.9014923023558659,1.52587890625e-05,-86.60204315185547,0.99,1.8025013208389282,-86.6020278930664,100,-200.0,,-81.94670867919922,2098.8268253803253,200.0,1.0,207,[-5.198e-02 -2.810e-02 -9.904e-04  3.917e-01  7.060e-01  1.036e+00
  3.836e-03  1.297e-02 -1.686e-02],-78.07106018066406,0.9014923023558659,1.0979442596435547,0.9014923023558659,55.47846221923828,1.0,-89.48876,20700,-86.6020278930664
4160000,1.0,0.50066569955604,1.52587890625e-05,-86.60204315185547,0.99,12.564074516296387,-86.6020278930664,100,-200.0,,-53.590938568115234,2109.637841939926,200.0,1.0,208,[-0.047  0.006 -0.039  0.391  0.706  1.036 -0.023 -0.015  0.038],-43.358665466308594,0.50066569955604,1.0952967405319214,0.50066569955604,7.959201335906982,1.0,-89.48876,20800,-86.6020278930664
4180000,1.0,0.14628165369479887,1.52587890625e-05,-86.60204315185547,0.99,11.516244888305664,-86.6020278930664,100,-200.0,,-22.46459197998047,2121.0828738212585,200.0,1.0,209,[-0.036 -0.12   0.075  0.394  0.701  1.038  0.02   0.037 -0.057],-12.668288230895996,0.14628165369479887,1.0978174209594727,0.14628165369479887,8.683385848999023,1.0,-89.48876,20900,-86.6020278930664
4200000,1.0,0.38982802221415447,1.52587890625e-05,-86.60204315185547,0.99,18.44594383239746,-86.6020278930664,100,-200.0,,-46.158058166503906,2130.7077350616455,200.0,1.0,210,[-0.038 -0.064  0.021  0.394  0.701  1.038  0.026 -0.073  0.047],-33.7598991394043,0.38982802221415447,1.09532630443573,0.38982802221415447,5.42124605178833,1.0,-89.48876,21000,-86.6020278930664
4220000,1.0,0.16343936687686997,1.52587890625e-05,-86.60204315185547,0.99,12.879487037658691,-86.6020278930664,100,-200.0,,-24.51409339904785,2141.195957660675,200.0,1.0,211,[-0.229  0.087  0.062  0.398  0.694  1.042 -0.182  0.17   0.012],-14.154180526733398,0.16343936687686997,1.097825527191162,0.16343936687686997,7.764284610748291,1.0,-89.48876,21100,-86.6020278930664
4240000,1.0,0.40182426300796387,1.52587890625e-05,-86.60204315185547,0.99,24.942964553833008,-86.6020278930664,100,-200.0,,-49.21599578857422,2149.038183450699,200.0,1.0,212,[-0.267  0.152  0.034  0.397  0.694  1.042 -0.106  0.043  0.063],-34.798797607421875,0.40182426300796387,1.0944652557373047,0.40182426300796387,4.009146690368652,1.0,-89.48876,21200,-86.6020278930664
4260000,1.0,0.16019602915219336,1.52587890625e-05,-86.60204315185547,0.99,15.040517807006836,-86.6020278930664,100,-200.0,,-25.06866455078125,2160.6626765727997,200.0,1.0,213,[-0.223  0.072  0.07   0.398  0.695  1.04  -0.182  0.176  0.006],-13.87330150604248,0.16019602915219336,1.09787917137146,0.16019602915219336,6.648707389831543,1.0,-89.48876,21300,-86.6020278930664
4280000,1.0,0.41216415346617885,1.52587890625e-05,-86.60204315185547,0.99,20.172372817993164,-86.6020278930664,100,-200.0,,-48.65963363647461,2172.230944633484,200.0,1.0,214,[-0.258  0.144  0.033  0.398  0.695  1.04  -0.115  0.047  0.068],-35.694252014160156,0.41216415346617885,1.094621181488037,0.41216415346617885,4.957274913787842,1.0,-89.48876,21400,-86.6020278930664
4300000,1.0,0.17307146795669423,1.52587890625e-05,-86.60204315185547,0.99,15.13659381866455,-86.6020278930664,100,-200.0,,-26.219404220581055,2182.8450090885162,200.0,1.0,215,[-0.23   0.068  0.081  0.397  0.696  1.04  -0.127  0.167 -0.04 ],-14.988340377807617,0.17307146795669423,1.0980812311172485,0.17307146795669423,6.60650634765625,1.0,-89.48876,21500,-86.6020278930664
4320000,1.0,0.3222693963768967,1.52587890625e-05,-86.60204315185547,0.99,21.00493812561035,-86.6020278930664,100,-200.0,,-41.13941955566406,2194.0912942886353,200.0,1.0,216,[-0.229  0.124  0.024  0.398  0.696  1.04  -0.103  0.043  0.06 ],-27.909183502197266,0.3222693963768967,1.0940277576446533,0.3222693963768967,4.760785102844238,1.0,-89.48876,21600,-86.6020278930664
4340000,1.0,0.09059670168024721,1.52587890625e-05,-86.60204315185547,0.99,7.897337436676025,-86.6020278930664,100,-200.0,,-15.958216667175293,2204.6363582611084,200.0,1.0,217,[-0.22   0.05   0.089  0.398  0.696  1.04  -0.128  0.166 -0.038],-7.845857620239258,0.09059670168024721,1.0984233617782593,0.09059670168024721,12.662495613098145,1.0,-89.48876,21700,-86.6020278930664
4360000,1.0,0.6314432120948916,1.52587890625e-05,-86.60204315185547,0.99,30.762588500976562,-86.6020278930664,100,-200.0,,-70.69525146484375,2215.9992740154266,200.0,1.0,218,[-0.23   0.105  0.044  0.398  0.696  1.039 -0.087  0.053  0.034],-54.684261322021484,0.6314432120948916,1.091734766960144,0.6314432120948916,3.250701665878296,1.0,-89.48876,21800,-86.6020278930664
4380000,1.0,0.0911390738819244,1.52587890625e-05,-86.60204315185547,0.99,9.277548789978027,-86.6020278930664,100,-200.0,,-16.6855525970459,2226.253632545471,200.0,1.0,219,[-0.119 -0.032  0.07   0.398  0.692  1.044 -0.202  0.132  0.069],-7.892828464508057,0.0911390738819244,1.0984818935394287,0.0911390738819244,10.778709411621094,1.0,-89.48876,21900,-86.6020278930664
4400000,1.0,0.7065680713832536,1.52587890625e-05,-86.60204315185547,0.99,19.609811782836914,-86.6020278930664,100,-200.0,,-73.97354125976562,2234.195188999176,200.0,1.0,220,[-0.172  0.023  0.068  0.398  0.692  1.044 -0.099  0.031  0.069],-61.19022750854492,0.7065680713832536,1.0930371284484863,0.7065680713832536,5.099487781524658,1.0,-89.48876,22000,-86.6020278930664
4420000,1.0,0.08398478327574971,1.52587890625e-05,-86.60204315185547,0.99,7.5643463134765625,-86.6020278930664,100,-200.0,,-15.212740898132324,2244.625712633133,200.0,1.0,221,[-0.176  0.13  -0.035  0.396  0.69   1.047  0.065 -0.009 -0.056],-7.273252487182617,0.08398478327574971,1.098610758781433,0.08398478327574971,13.2199125289917,1.0,-89.48876,22100,-86.6020278930664
4440000,1.0,0.5433453581163268,1.52587890625e-05,-86.60204315185547,0.99,39.081321716308594,-86.6020278930664,100,-200.0,,-65.10124206542969,2253.665994167328,200.0,1.0,222,[-0.115  0.091 -0.057  0.396  0.691  1.047 -0.043  0.056 -0.013],-47.054805755615234,0.5433453581163268,1.089362382888794,0.5433453581163268,2.558767080307007,1.0,-89.48876,22200,-86.6020278930664
4460000,1.0,0.07662355116119737,1.52587890625e-05,-86.60204315185547,0.99,8.641207695007324,-86.6020278930664,100,-200.0,,-15.121580123901367,2265.804951906204,200.0,1.0,223,[ 0.025 -0.011 -0.095  0.401  0.692  1.041 -0.171  0.121  0.05 ],-6.6357550621032715,0.07662355116119737,1.0978809595108032,0.07662355116119737,11.572456359863281,1.0,-89.48876,22300,-86.6020278930664
4480000,1.0,0.3591331858711948,1.52587890625e-05,-86.60204315185547,0.99,23.203325271606445,-86.6020278930664,100,-200.0,,-45.00701141357422,2273.7466521263123,200.0,1.0,224,[-0.034  0.025 -0.073  0.401  0.691  1.041 -0.053  0.049  0.004],-31.101661682128906,0.3591331858711948,1.0946006774902344,0.3591331858711948,4.309727191925049,1.0,-89.48876,22400,-86.6020278930664
4500000,1.0,0.12473484639896329,1.52587890625e-05,-86.60204315185547,0.99,9.63573932647705,-86.6020278930664,100,-200.0,,-19.76314353942871,2282.882791519165,200.0,1.0,225,[-0.097  0.067 -0.051  0.402  0.69   1.041  0.085 -0.033 -0.052],-10.802290916442871,0.12473484639896329,1.0984586477279663,0.12473484639896329,10.378030776977539,1.0,-89.48876,22500,-86.6020278930664
4520000,1.0,0.47611895108570257,1.52587890625e-05,-86.60204315185547,0.99,12.058829307556152,-86.6020278930664,100,-200.0,,-51.25728988647461,2293.0196421146393,200.0,1.0,226,[-0.034  0.031 -0.078  0.402  0.69   1.041 -0.032  0.035 -0.002],-41.23286819458008,0.47611895108570257,1.0944982767105103,0.47611895108570257,8.292678833007812,1.0,-89.48876,22600,-86.6020278930664
4540000,1.0,0.13233991754320373,1.52587890625e-05,-86.60204315185547,0.99,9.77457332611084,-86.6020278930664,100,-200.0,,-20.486083984375,2304.1924855709076,200.0,1.0,227,[-0.129  0.058 -0.011  0.4    0.691  1.043  0.054  0.053 -0.107],-11.460906028747559,0.13233991754320373,1.0983232259750366,0.13233991754320373,10.23062515258789,1.0,-89.48876,22700,-86.6020278930664
4560000,1.0,0.40027195479462274,1.52587890625e-05,-86.60204315185547,0.99,30.748884201049805,-86.6020278930664,100,-200.0,,-50.671791076660156,2314.6214327812195,200.0,1.0,228,[-0.065  0.046 -0.062  0.401  0.69   1.042 -0.055  0.071 -0.017],-34.664363861083984,0.40027195479462274,1.0928828716278076,0.40027195479462274,3.252150535583496,1.0,-89.48876,22800,-86.6020278930664
4580000,1.0,0.11550789734441563,1.52587890625e-05,-86.60204315185547,0.99,11.33132553100586,-86.6020278930664,100,-200.0,,-19.72055435180664,2325.4009692668915,200.0,1.0,229,[-0.134  0.132 -0.079  0.4    0.692  1.041  0.048 -0.066  0.018],-10.003218650817871,0.11550789734441563,1.0985976457595825,0.11550789734441563,8.825093269348145,1.0,-89.48876,22900,-86.6020278930664
4600000,1.0,0.3964803325856612,1.52587890625e-05,-86.60204315185547,0.99,37.073734283447266,-86.6020278930664,100,-200.0,,-51.912803649902344,2336.7422075271606,200.0,1.0,230,[-0.085  0.065 -0.061  0.4    0.693  1.041 -0.044  0.046 -0.001],-34.33599853515625,0.3964803325856612,1.0908458232879639,0.3964803325856612,2.6973273754119873,1.0,-89.48876,23000,-86.6020278930664
4620000,1.0,0.09581236986351345,1.52587890625e-05,-86.60204315185547,0.99,10.04274845123291,-86.6020278930664,100,-200.0,,-17.44569206237793,2345.5576248168945,200.0,1.0,231,[-0.136  0.038  0.017  0.4    0.693  1.04   0.061  0.094 -0.155],-8.297545433044434,0.09581236986351345,1.09842848777771,0.09581236986351345,9.957433700561523,1.0,-89.48876,23100,-86.6020278930664
4640000,1.0,0.4115017291758479,1.52587890625e-05,-86.60204315185547,0.99,35.06645202636719,-86.6020278930664,100,-200.0,,-52.731239318847656,2356.17977976799,200.0,1.0,232,[-0.086  0.051 -0.045  0.401  0.693  1.04  -0.022  0.064 -0.042],-35.63688659667969,0.4115017291758479,1.0923963785171509,0.4115017291758479,2.8517284393310547,1.0,-89.48876,23200,-86.6020278930664
4660000,1.0,0.091663701560422,1.52587890625e-05,-86.60204315185547,0.99,9.0484037399292,-86.6020278930664,100,-200.0,,-16.621723175048828,2367.3472995758057,200.0,1.0,233,[-0.089  0.1   -0.092  0.403  0.693  1.037 -0.036 -0.067  0.103],-7.938262462615967,0.091663701560422,1.0986199378967285,0.091663701560422,11.05167293548584,1.0,-89.48876,23300,-86.6020278930664
4680000,1.0,0.3856606153205899,1.52587890625e-05,-86.60204315185547,0.99,34.985069274902344,-86.6020278930664,100,-200.0,,-50.4734992980957,2376.0901210308075,200.0,1.0,234,[-0.091  0.049 -0.039  0.403  0.693  1.037 -0.027  0.03  -0.003],-33.398990631103516,0.3856606153205899,1.08949613571167,0.3856606153205899,2.8583621978759766,1.0,-89.48876,23400,-86.6020278930664
4700000,1.0,0.059981551029720845,1.52587890625e-05,-86.60204315185547,0.99,6.371342658996582,-86.6020278930664,100,-200.0,,-12.4810791015625,2386.7811851501465,200.0,1.0,235,[-0.061  0.075 -0.094  0.405  0.692  1.037 -0.091 -0.058  0.149],-5.194523811340332,0.059981551029720845,1.0978424549102783,0.059981551029720845,15.695279121398926,1.0,-89.48876,23500,-86.6020278930664
4720000,1.0,0.36142477106060766,1.52587890625e-05,-86.60204315185547,0.99,12.976728439331055,-86.6020278930664,100,-200.0,,-41.699066162109375,2397.388726711273,200.0,1.0,236,[-0.08   0.044 -0.045  0.405  0.691  1.037 -0.048  0.007  0.041],-31.30011749267578,0.36142477106060766,1.095193862915039,0.36142477106060766,7.70610237121582,1.0,-89.48876,23600,-86.6020278930664
4740000,1.0,0.194799954623472,1.52587890625e-05,-86.60204315185547,0.99,13.697357177734375,-86.6020278930664,100,-200.0,,-27.55385971069336,2408.396672964096,200.0,1.0,237,[-0.137  0.02   0.036  0.406  0.691  1.036  0.033  0.043 -0.077],-16.870071411132812,0.194799954623472,1.0980201959609985,0.194799954623472,7.300678253173828,1.0,-89.48876,23700,-86.6020278930664
4760000,1.0,0.37193696134154086,1.52587890625e-05,-86.60204315185547,0.99,22.291309356689453,-86.6020278930664,100,-200.0,,-45.83982849121094,2420.745308160782,200.0,1.0,238,[-0.087  0.025 -0.019  0.406  0.691  1.037 -0.076  0.037  0.039],-32.21049499511719,0.37193696134154086,1.0944619178771973,0.37193696134154086,4.486052989959717,1.0,-89.48876,23800,-86.6020278930664
4780000,1.0,0.09626147818711982,1.52587890625e-05,-86.60204315185547,0.99,8.445061683654785,-86.6020278930664,100,-200.0,,-16.725400924682617,2429.7743802070618,200.0,1.0,239,[-0.152  0.04   0.031  0.405  0.691  1.037  0.057  0.005 -0.061],-8.33643913269043,0.09626147818711982,1.0985503196716309,0.09626147818711982,11.841239929199219,1.0,-89.48876,23900,-86.6020278930664
4800000,1.0,0.6708367582006856,1.52587890625e-05,-86.60204315185547,0.99,16.051424026489258,-86.6020278930664,100,-200.0,,-69.66130065917969,2439.1900300979614,200.0,1.0,240,[-0.095  0.033 -0.019  0.405  0.692  1.037 -0.047  0.018  0.029],-58.095821380615234,0.6708367582006856,1.0933090448379517,0.6708367582006856,6.229976654052734,1.0,-89.48876,24000,-86.6020278930664
4820000,1.0,0.10800572887913774,1.52587890625e-05,-86.60204315185547,0.99,10.363198280334473,-86.6020278930664,100,-200.0,,-18.646469116210938,2450.343201160431,200.0,1.0,241,[ 0.017 -0.115  0.017  0.409  0.696  1.028  0.03   0.076 -0.106],-9.353515625,0.10800572887913774,1.0985751152038574,0.10800572887913774,9.649530410766602,1.0,-89.48876,24100,-86.6020278930664
4840000,1.0,0.7764436858207628,1.52587890625e-05,-86.60204315185547,0.99,3.820155620574951,-86.6020278930664,100,-200.0,,-72.88377380371094,2460.0894870758057,200.0,1.0,242,[ 0.01  -0.056 -0.036  0.409  0.696  1.028  0.043 -0.033 -0.01 ],-67.24159240722656,0.7764436858207628,1.0964293479919434,0.7764436858207628,26.176944732666016,1.0,-89.48876,24200,-86.6020278930664
