InitialReturnMean,EpLenMean,ESSRenyi,MaxIW,ReturnMeanIW,Bound,InitialBound,EpRewMean,Weights,InitialReturnMax,InitialReturnStd,MaxIWNorm,MeanEntropy,Iteration,MinIW,ESSClassic,MeanIW,J_sample_variance,MeanIWNorm,StdIW,ReturnStepMaxmin,EpThisIter,EmpiricalD2,EpisodesSoFar,StdIWNorm,TimeElapsed,ReturnStepMax,InitialReturnMin,TimestepsSoFar,MinIWNorm
-0.5326843,500.0,100.0,1.0,-0.5326843,-0.55621874,-0.55621874,-2.710547645216409,[ 0.063 -1.352 -1.471],-0.4158646,0.057147216,0.01,-0.05251403,471,1.0,100.0,1.0,0.003298792,0.010000002,,0.08842989,100,1.0,47100,1.8626451e-09,5404.57047700882,0.08842989,-0.70603263,23550000,0.01
-0.5366364,500.0,100.0,1.0,-0.5366365,-0.55865574,-0.55865574,-2.700566384698567,[ 0.063 -1.352 -1.471],-0.40763098,0.04884897,0.01,-0.05251403,472,1.0,100.0,1.0,0.0024103252,0.010000002,,0.083879866,100,1.0,47200,1.8626451e-09,5415.538606643677,0.083879866,-0.6605778,23600000,0.01
-0.53621066,500.0,100.0,1.0,-0.5362106,-0.55939424,-0.55939424,-2.696387002405898,[ 0.063 -1.352 -1.471],-0.41387978,0.057620395,0.01,-0.05251403,473,1.0,100.0,1.0,0.0033536458,0.010000002,,0.09841088,100,1.0,47300,1.8626451e-09,5427.5350253582,0.09841088,-0.6955085,23650000,0.01
-0.53175,500.0,100.0,1.0,-0.53175,-0.5536105,-0.5536105,-2.6861463508963475,[ 0.063 -1.352 -1.471],-0.4124453,0.057758998,0.01,-0.05251403,474,1.0,100.0,1.0,0.0033697998,0.010000002,,0.08918763,100,1.0,47400,1.8626451e-09,5439.154702425003,0.08918763,-0.6558141,23700000,0.01
-0.5318482,500.0,100.0,1.0,-0.5318483,-0.55549544,-0.55549544,-2.6985662299942574,[ 0.063 -1.352 -1.471],-0.4170558,0.049689446,0.01,-0.05251403,475,1.0,100.0,1.0,0.0024939813,0.010000002,,0.087737516,100,1.0,47500,1.8626451e-09,5449.637485980988,0.087737516,-0.7094135,23750000,0.01
-0.52703786,500.0,100.0,1.0,-0.52703786,-0.549145,-0.549145,-2.664734934099032,[ 0.063 -1.352 -1.471],-0.41445833,0.05396707,0.01,-0.05251403,476,1.0,100.0,1.0,0.0029418631,0.010000002,,0.08724553,100,1.0,47600,1.8626451e-09,5461.163557291031,0.08724553,-0.6632142,23800000,0.01
-0.53408045,500.0,100.0,1.0,-0.53408045,-0.5570207,-0.5570207,-2.701624058530439,[ 0.063 -1.352 -1.471],-0.4327885,0.054883167,0.01,-0.05251403,477,1.0,100.0,1.0,0.0030425878,0.010000002,,0.10407429,100,1.0,47700,1.8626451e-09,5472.213656425476,0.10407429,-0.68820894,23850000,0.01
-0.5289759,500.0,100.0,1.0,-0.52897596,-0.5516511,-0.5516511,-2.6810680201984547,[ 0.063 -1.352 -1.471],-0.38609076,0.055474803,0.01,-0.05251403,478,1.0,100.0,1.0,0.0031085394,0.010000002,,0.1065722,100,1.0,47800,1.8626451e-09,5483.140095949173,0.1065722,-0.6802552,23900000,0.01
-0.5297649,500.0,100.0,1.0,-0.5297648,-0.5520731,-0.5520731,-2.6734386697441397,[ 0.063 -1.352 -1.471],-0.4039386,0.058746707,0.01,-0.05251403,479,1.0,100.0,1.0,0.0034860363,0.010000002,,0.14741172,100,1.0,47900,1.8626451e-09,5493.819662332535,0.14741172,-0.6692505,23950000,0.01
-0.5327679,500.0,100.0,1.0,-0.5327679,-0.5542595,-0.5542595,-2.7036500729792827,[ 0.063 -1.352 -1.471],-0.40866223,0.0484663,0.01,-0.05251403,480,1.0,100.0,1.0,0.002372709,0.010000002,,0.103645094,100,1.0,48000,1.8626451e-09,5504.010806560516,0.103645094,-0.6447471,24000000,0.01
-0.5369856,500.0,100.0,1.0,-0.53698564,-0.5596554,-0.5596554,-2.7005425318190572,[ 0.063 -1.352 -1.471],-0.3979905,0.053634886,0.01,-0.05251403,481,1.0,100.0,1.0,0.0029057583,0.010000002,,0.09597458,100,1.0,48100,1.8626451e-09,5515.253613710403,0.09597458,-0.680094,24050000,0.01
-0.5510774,500.0,100.0,1.0,-0.55107737,-0.57730997,-0.57730997,-2.705269995731637,[ 0.063 -1.352 -1.471],-0.44052523,0.058822673,0.01,-0.05251403,482,1.0,100.0,1.0,0.003495057,0.010000002,,0.11300069,100,1.0,48200,1.8626451e-09,5526.023836374283,0.11300069,-0.78697807,24100000,0.01
-0.5407962,500.0,100.0,1.0,-0.54079616,-0.5629762,-0.5629762,-2.6783293474921464,[ 0.063 -1.352 -1.471],-0.42241558,0.05417584,0.01,-0.05251403,483,1.0,100.0,1.0,0.0029646682,0.010000002,,0.09793651,100,1.0,48300,1.8626451e-09,5537.759153366089,0.09793651,-0.6654008,24150000,0.01
-0.5322845,500.0,100.0,1.0,-0.5322845,-0.5550476,-0.5550476,-2.687367608643311,[ 0.063 -1.352 -1.471],-0.42144096,0.055807266,0.01,-0.05251403,484,1.0,100.0,1.0,0.0031459103,0.010000002,,0.11603286,100,1.0,48400,1.8626451e-09,5549.997693538666,0.11603286,-0.68289185,24200000,0.01
-0.53555995,500.0,100.0,1.0,-0.53556,-0.55769277,-0.55769277,-2.68206314193123,[ 0.063 -1.352 -1.471],-0.44199604,0.050156944,0.01,-0.05251403,485,1.0,100.0,1.0,0.0025411302,0.010000002,,0.09882168,100,1.0,48500,1.8626451e-09,5562.2477107048035,0.09882168,-0.66398203,24250000,0.01
-0.53967196,500.0,100.0,1.0,-0.5396719,-0.5625502,-0.5625502,-2.703978930891361,[ 0.063 -1.352 -1.471],-0.4142388,0.051593777,0.01,-0.05251403,486,1.0,100.0,1.0,0.0026888058,0.010000002,,0.09199857,100,1.0,48600,1.8626451e-09,5576.420710802078,0.09199857,-0.6863477,24300000,0.01
-0.5350746,500.0,100.0,1.0,-0.53507453,-0.55818355,-0.55818355,-2.7079841453423175,[ 0.063 -1.352 -1.471],-0.40586787,0.05369078,0.01,-0.05251403,487,1.0,100.0,1.0,0.0029118182,0.010000002,,0.09921246,100,1.0,48700,1.8626451e-09,5589.361094236374,0.09921246,-0.6932699,24350000,0.01
-0.5385416,500.0,100.0,1.0,-0.53854156,-0.56150395,-0.56150395,-2.711615369645611,[ 0.063 -1.352 -1.471],-0.402766,0.051975183,0.01,-0.05251403,488,1.0,100.0,1.0,0.0027287067,0.010000002,,0.11838378,100,1.0,48800,1.8626451e-09,5601.881021738052,0.11838378,-0.68887126,24400000,0.01
-0.5432865,500.0,100.0,1.0000182,-0.54327273,-0.5675983,-0.567612,-2.7241113138805155,[ 0.063 -1.352 -1.471],-0.41942412,0.059611756,0.010000182,-0.052527476,489,0.9999176,100.000015,0.9999762,0.0035883805,0.009999761,2.0484005e-05,0.10684743,100,1.0,48900,2.0481438e-07,5614.642271518707,0.10684743,-0.7297666,24450000,0.0099991765
-0.538384,500.0,100.0,1.0,-0.538384,-0.5619365,-0.5619365,-2.686097428197246,[ 0.063 -1.352 -1.471],-0.37238556,0.057217177,0.01,-0.052527476,490,1.0,100.0,1.0,0.0033068738,0.010000002,,0.10087794,100,1.0,49000,1.8626451e-09,5626.915620088577,0.10087794,-0.7065743,24500000,0.01
-0.5382601,500.0,100.0,1.0,-0.53826004,-0.5610253,-0.5610253,-2.7114203627080373,[ 0.063 -1.352 -1.471],-0.4075318,0.048420683,0.01,-0.052527476,491,1.0,100.0,1.0,0.0023682448,0.010000002,,0.08497846,100,1.0,49100,1.8626451e-09,5641.554449558258,0.08497846,-0.68295836,24550000,0.01
-0.53391933,500.0,100.0,1.0,-0.5339193,-0.5558827,-0.5558827,-2.704362989316319,[ 0.063 -1.352 -1.471],-0.41717649,0.049313646,0.01,-0.052527476,492,1.0,100.0,1.0,0.0024563996,0.010000002,,0.1158268,100,1.0,49200,1.8626451e-09,5655.367010831833,0.1158268,-0.65890205,24600000,0.01
-0.5257358,500.0,100.0,1.0,-0.52573574,-0.54859644,-0.54859644,-2.6646066122571326,[ 0.063 -1.352 -1.471],-0.4118969,0.058875,0.01,-0.052527476,493,1.0,100.0,1.0,0.0035012779,0.010000002,,0.10935375,100,1.0,49300,1.8626451e-09,5669.035549402237,0.10935375,-0.6858203,24650000,0.01
-0.5289436,500.0,100.0,1.0002604,-0.52892315,-0.5515366,-0.551557,-2.696885149010031,[ 0.063 -1.352 -1.471],-0.42928615,0.051332425,0.010002604,-0.05252754,494,0.99962103,100.0,0.9999614,0.0026615495,0.009999614,0.00012782609,0.09122962,100,1.0,49400,1.2782541e-06,5683.268189430237,0.09122962,-0.6784046,24700000,0.00999621
-0.54082686,500.0,100.0,1.0,-0.54082686,-0.5638229,-0.5638229,-2.677290349028995,[ 0.063 -1.352 -1.471],-0.4135742,0.05368826,0.01,-0.05252754,495,1.0,100.0,1.0,0.0029115449,0.010000002,,0.109976314,100,1.0,49500,1.8626451e-09,5696.881414651871,0.109976314,-0.6898827,24750000,0.01
-0.5417527,500.0,100.0,1.0,-0.5417527,-0.5646533,-0.5646533,-2.702021382074343,[ 0.063 -1.352 -1.471],-0.38602722,0.058214895,0.01,-0.05252754,496,1.0,100.0,1.0,0.0034232058,0.010000002,,0.09336731,100,1.0,49600,1.8626451e-09,5711.941328763962,0.09336731,-0.68701816,24800000,0.01
-0.5344563,500.0,100.0,1.0,-0.5344563,-0.55898035,-0.55898035,-2.6854688468205397,[ 0.063 -1.352 -1.471],-0.38683352,0.056144334,0.01,-0.05252754,497,1.0,100.0,1.0,0.0031840266,0.010000002,,0.11061416,100,1.0,49700,1.8626451e-09,5726.841087818146,0.11061416,-0.7357204,24850000,0.01
-0.5432106,500.0,100.0,1.0,-0.5432107,-0.56728506,-0.56728506,-2.7193057140128145,[ 0.063 -1.352 -1.471],-0.42656583,0.06009424,0.01,-0.05252754,498,1.0,100.0,1.0,0.0036477954,0.010000002,,0.101947084,100,1.0,49800,1.8626451e-09,5741.661331415176,0.101947084,-0.7222321,24900000,0.01
-0.5398277,500.0,100.0,1.0,-0.5398277,-0.5631854,-0.5631854,-2.709077243549928,[ 0.063 -1.352 -1.471],-0.42384294,0.05211018,0.01,-0.05252754,499,1.0,100.0,1.0,0.0027428998,0.010000002,,0.10537179,100,1.0,49900,1.8626451e-09,5757.708599328995,0.10537179,-0.7007299,24950000,0.01
