Iteration,InitialReturnMin,EpThisIter,MaxIWNorm,TimestepsSoFar,ReturnMeanIW,EmpiricalD2,InitialReturnMean,EpRewMean,TimeElapsed,ESSRenyi,MinIWNorm,InitialBound,InitialReturnStd,MeanIW,MinIW,MaxIW,StdIW,MeanIWNorm,J_sample_variance,EpLenMean,Weights,InitialReturnMax,ESSClassic,EpisodesSoFar,ReturnStepMaxmin,Bound,ReturnStepMax,StdIWNorm,MeanEntropy
352,-86.60203,100,0.01,7040000,-86.60203,1.0,-86.60204,-200.0,3698.9361367225647,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35200,1.0,-89.48876,1.0,1.8626451e-09,9.869181e-13
353,-86.60203,100,0.01,7060000,-86.60203,1.0,-86.60204,-200.0,3707.9046437740326,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35300,1.0,-89.48876,1.0,1.8626451e-09,9.868587e-13
354,-86.60203,100,0.01,7080000,-86.60203,1.0,-86.60204,-200.0,3716.538634777069,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35400,1.0,-89.48876,1.0,1.8626451e-09,9.569789e-13
355,-86.60203,100,0.01,7100000,-86.60203,1.0,-86.60204,-200.0,3725.6441864967346,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35500,1.0,-89.48876,1.0,1.8626451e-09,9.790137e-13
356,-86.60203,100,0.01,7120000,-86.60203,1.0,-86.60204,-200.0,3734.952625274658,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35600,1.0,-89.48876,1.0,1.8626451e-09,1.0016937e-12
357,-86.60203,100,0.01,7140000,-86.60203,1.0,-86.60204,-200.0,3744.043868303299,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35700,1.0,-89.48876,1.0,1.8626451e-09,9.6989e-13
358,-86.60203,100,0.01,7160000,-86.60203,1.0,-86.60204,-200.0,3753.060120820999,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35800,1.0,-89.48876,1.0,1.8626451e-09,9.829047e-13
359,-86.60203,100,0.01,7180000,-86.60203,1.0,-86.60204,-200.0,3761.5721826553345,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,35900,1.0,-89.48876,1.0,1.8626451e-09,9.745726e-13
360,-86.60203,100,0.01,7200000,-86.60203,1.0,-86.60204,-200.0,3770.8842618465424,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36000,1.0,-89.48876,1.0,1.8626451e-09,9.774547e-13
361,-86.60203,100,0.01,7220000,-86.60203,1.0,-86.60204,-200.0,3780.7918808460236,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36100,1.0,-89.48876,1.0,1.8626451e-09,9.565858e-13
362,-86.60203,100,0.01,7240000,-86.60203,1.0,-86.60204,-200.0,3790.147920370102,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36200,1.0,-89.48876,1.0,1.8626451e-09,9.484321e-13
363,-86.60203,100,0.01,7260000,-86.60203,1.0,-86.60204,-200.0,3799.4638543128967,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36300,1.0,-89.48876,1.0,1.8626451e-09,9.775798e-13
364,-86.60203,100,0.01,7280000,-86.60203,1.0,-86.60204,-200.0,3807.935865879059,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36400,1.0,-89.48876,1.0,1.8626451e-09,1.0007763e-12
365,-86.60203,100,0.01,7300000,-86.60203,1.0,-86.60204,-200.0,3816.947820186615,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36500,1.0,-89.48876,1.0,1.8626451e-09,9.969701e-13
366,-86.60203,100,0.01,7320000,-86.60203,1.0,-86.60204,-200.0,3826.01189827919,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36600,1.0,-89.48876,1.0,1.8626451e-09,1.0127072e-12
367,-86.60203,100,0.01,7340000,-86.60203,1.0,-86.60204,-200.0,3835.095906019211,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36700,1.0,-89.48876,1.0,1.8626451e-09,9.505895e-13
368,-86.60203,100,0.01,7360000,-86.60203,1.0,-86.60204,-200.0,3844.456040620804,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36800,1.0,-89.48876,1.0,1.8626451e-09,9.73437e-13
369,-86.60203,100,0.01,7380000,-86.60203,1.0,-86.60204,-200.0,3854.356365442276,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,36900,1.0,-89.48876,1.0,1.8626451e-09,9.682332e-13
370,-86.60203,100,0.01,7400000,-86.60203,1.0,-86.60204,-200.0,3863.980851650238,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37000,1.0,-89.48876,1.0,1.8626451e-09,1.0016121e-12
371,-86.60203,100,0.01,7420000,-86.60203,1.0,-86.60204,-200.0,3871.6878781318665,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37100,1.0,-89.48876,1.0,1.8626451e-09,9.829377e-13
372,-86.60203,100,0.01,7440000,-86.60203,1.0,-86.60204,-200.0,3881.335834980011,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37200,1.0,-89.48876,1.0,1.8626451e-09,9.790119e-13
373,-86.60203,100,0.01,7460000,-86.60203,1.0,-86.60204,-200.0,3890.3801321983337,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37300,1.0,-89.48876,1.0,1.8626451e-09,9.70868e-13
374,-86.60203,100,0.01,7480000,-86.60203,1.0,-86.60204,-200.0,3900.4481298923492,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37400,1.0,-89.48876,1.0,1.8626451e-09,9.642369e-13
375,-86.60203,100,0.01,7500000,-86.60203,1.0,-86.60204,-200.0,3909.4198932647705,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37500,1.0,-89.48876,1.0,1.8626451e-09,9.649047e-13
376,-86.60203,100,0.01,7520000,-86.60203,1.0,-86.60204,-200.0,3918.851811647415,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37600,1.0,-89.48876,1.0,1.8626451e-09,1.0019639e-12
377,-86.60203,100,0.01,7540000,-86.60203,1.0,-86.60204,-200.0,3928.6919066905975,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37700,1.0,-89.48876,1.0,1.8626451e-09,9.865507e-13
378,-86.60203,100,0.01,7560000,-86.60203,1.0,-86.60204,-200.0,3937.732494831085,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37800,1.0,-89.48876,1.0,1.8626451e-09,9.807672e-13
379,-86.60203,100,0.01,7580000,-86.60203,1.0,-86.60204,-200.0,3946.533034801483,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,37900,1.0,-89.48876,1.0,1.8626451e-09,9.815373e-13
380,-86.60203,100,0.01,7600000,-86.60203,1.0,-86.60204,-200.0,3954.9641501903534,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38000,1.0,-89.48876,1.0,1.8626451e-09,9.483793e-13
381,-86.60203,100,0.01,7620000,-86.60203,1.0,-86.60204,-200.0,3964.325107574463,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38100,1.0,-89.48876,1.0,1.8626451e-09,9.574535e-13
382,-86.60203,100,0.01,7640000,-86.60203,1.0,-86.60204,-200.0,3973.804141998291,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38200,1.0,-89.48876,1.0,1.8626451e-09,9.524872e-13
383,-86.60203,100,0.01,7660000,-86.60203,1.0,-86.60204,-200.0,3982.1359128952026,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38300,1.0,-89.48876,1.0,1.8626451e-09,9.747967e-13
384,-86.60203,100,0.01,7680000,-86.60203,1.0,-86.60204,-200.0,3991.0483663082123,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38400,1.0,-89.48876,1.0,1.8626451e-09,9.439011e-13
385,-86.60203,100,0.01,7700000,-86.60203,1.0,-86.60204,-200.0,3999.5399537086487,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38500,1.0,-89.48876,1.0,1.8626451e-09,9.469648e-13
386,-86.60203,100,0.01,7720000,-86.60203,1.0,-86.60204,-200.0,4009.0842027664185,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38600,1.0,-89.48876,1.0,1.8626451e-09,9.851668e-13
387,-86.60203,100,0.01,7740000,-86.60203,1.0,-86.60204,-200.0,4018.235882282257,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38700,1.0,-89.48876,1.0,1.8626451e-09,9.76218e-13
388,-86.60203,100,0.01,7760000,-86.60203,1.0,-86.60204,-200.0,4027.1994376182556,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38800,1.0,-89.48876,1.0,1.8626451e-09,9.603872e-13
389,-86.60203,100,0.01,7780000,-86.60203,1.0,-86.60204,-200.0,4035.915556192398,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,38900,1.0,-89.48876,1.0,1.8626451e-09,9.810467e-13
390,-86.60203,100,0.01,7800000,-86.60203,1.0,-86.60204,-200.0,4045.1894636154175,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39000,1.0,-89.48876,1.0,1.8626451e-09,9.850515e-13
391,-86.60203,100,0.01,7820000,-86.60203,1.0,-86.60204,-200.0,4054.3485174179077,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39100,1.0,-89.48876,1.0,1.8626451e-09,9.500131e-13
392,-86.60203,100,0.01,7840000,-86.60203,1.0,-86.60204,-200.0,4062.8518567085266,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39200,1.0,-89.48876,1.0,1.8626451e-09,9.903156e-13
393,-86.60203,100,0.01,7860000,-86.60203,1.0,-86.60204,-200.0,4071.731879711151,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39300,1.0,-89.48876,1.0,1.8626451e-09,1.0038899e-12
394,-86.60203,100,0.01,7880000,-86.60203,1.0,-86.60204,-200.0,4080.847902059555,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39400,1.0,-89.48876,1.0,1.8626451e-09,9.747846e-13
395,-86.60203,100,0.01,7900000,-86.60203,1.0,-86.60204,-200.0,4090.675810813904,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39500,1.0,-89.48876,1.0,1.8626451e-09,9.697524e-13
396,-86.60203,100,0.01,7920000,-86.60203,1.0,-86.60204,-200.0,4098.751718759537,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39600,1.0,-89.48876,1.0,1.8626451e-09,1.0289299e-12
397,-86.60203,100,0.01,7940000,-86.60203,1.0,-86.60204,-200.0,4107.367892503738,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39700,1.0,-89.48876,1.0,1.8626451e-09,9.411801e-13
398,-86.60203,100,0.01,7960000,-86.60203,1.0,-86.60204,-200.0,4115.847847223282,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39800,1.0,-89.48876,1.0,1.8626451e-09,9.706747e-13
399,-86.60203,100,0.01,7980000,-86.60203,1.0,-86.60204,-200.0,4124.871883153915,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,39900,1.0,-89.48876,1.0,1.8626451e-09,9.756422e-13
400,-86.60203,100,0.01,8000000,-86.60203,1.0,-86.60204,-200.0,4133.731915712357,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40000,1.0,-89.48876,1.0,1.8626451e-09,9.621365e-13
401,-86.60203,100,0.01,8020000,-86.60203,1.0,-86.60204,-200.0,4143.199743509293,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40100,1.0,-89.48876,1.0,1.8626451e-09,9.956634e-13
402,-86.60203,100,0.01,8040000,-86.60203,1.0,-86.60204,-200.0,4152.064267158508,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40200,1.0,-89.48876,1.0,1.8626451e-09,9.980252e-13
403,-86.60203,100,0.01,8060000,-86.60203,1.0,-86.60204,-200.0,4160.932506084442,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40300,1.0,-89.48876,1.0,1.8626451e-09,9.655152e-13
404,-86.60203,100,0.01,8080000,-86.60203,1.0,-86.60204,-200.0,4168.9038252830505,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40400,1.0,-89.48876,1.0,1.8626451e-09,9.614621e-13
405,-86.60203,100,0.01,8100000,-86.60203,1.0,-86.60204,-200.0,4177.439721822739,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40500,1.0,-89.48876,1.0,1.8626451e-09,9.96512e-13
406,-86.60203,100,0.01,8120000,-86.60203,1.0,-86.60204,-200.0,4187.951335430145,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40600,1.0,-89.48876,1.0,1.8626451e-09,9.962701e-13
407,-86.60203,100,0.01,8140000,-86.60203,1.0,-86.60204,-200.0,4196.623864412308,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40700,1.0,-89.48876,1.0,1.8626451e-09,9.822731e-13
408,-86.60203,100,0.01,8160000,-86.60203,1.0,-86.60204,-200.0,4206.8239068984985,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40800,1.0,-89.48876,1.0,1.8626451e-09,9.915331e-13
409,-86.60203,100,0.01,8180000,-86.60203,1.0,-86.60204,-200.0,4216.0780572891235,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,40900,1.0,-89.48876,1.0,1.8626451e-09,9.572228e-13
410,-86.60203,100,0.01,8200000,-86.60203,1.0,-86.60204,-200.0,4224.616196632385,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41000,1.0,-89.48876,1.0,1.8626451e-09,1.0073303e-12
411,-86.60203,100,0.01,8220000,-86.60203,1.0,-86.60204,-200.0,4234.3799114227295,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41100,1.0,-89.48876,1.0,1.8626451e-09,9.403074e-13
412,-86.60203,100,0.01,8240000,-86.60203,1.0,-86.60204,-200.0,4243.791926622391,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41200,1.0,-89.48876,1.0,1.8626451e-09,1.0167764e-12
413,-86.60203,100,0.01,8260000,-86.60203,1.0,-86.60204,-200.0,4252.239853143692,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41300,1.0,-89.48876,1.0,1.8626451e-09,9.93604e-13
414,-86.60203,100,0.01,8280000,-86.60203,1.0,-86.60204,-200.0,4261.399792432785,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41400,1.0,-89.48876,1.0,1.8626451e-09,9.741728e-13
415,-86.60203,100,0.01,8300000,-86.60203,1.0,-86.60204,-200.0,4269.851861715317,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41500,1.0,-89.48876,1.0,1.8626451e-09,9.729552e-13
416,-86.60203,100,0.01,8320000,-86.60203,1.0,-86.60204,-200.0,4278.999838352203,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41600,1.0,-89.48876,1.0,1.8626451e-09,9.37578e-13
417,-86.60203,100,0.01,8340000,-86.60203,1.0,-86.60204,-200.0,4287.40798330307,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41700,1.0,-89.48876,1.0,1.8626451e-09,9.66811e-13
418,-86.60203,100,0.01,8360000,-86.60203,1.0,-86.60204,-200.0,4296.5874173641205,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41800,1.0,-89.48876,1.0,1.8626451e-09,9.804546e-13
419,-86.60203,100,0.01,8380000,-86.60203,1.0,-86.60204,-200.0,4305.50782251358,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,41900,1.0,-89.48876,1.0,1.8626451e-09,9.584672e-13
420,-86.60203,100,0.01,8400000,-86.60203,1.0,-86.60204,-200.0,4314.504554986954,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42000,1.0,-89.48876,1.0,1.8626451e-09,9.67857e-13
421,-86.60203,100,0.01,8420000,-86.60203,1.0,-86.60204,-200.0,4324.336497068405,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42100,1.0,-89.48876,1.0,1.8626451e-09,9.923953e-13
422,-86.60203,100,0.01,8440000,-86.60203,1.0,-86.60204,-200.0,4332.907923221588,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42200,1.0,-89.48876,1.0,1.8626451e-09,9.830629e-13
423,-86.60203,100,0.01,8460000,-86.60203,1.0,-86.60204,-200.0,4342.907871961594,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42300,1.0,-89.48876,1.0,1.8626451e-09,9.85525e-13
424,-86.60203,100,0.01,8480000,-86.60203,1.0,-86.60204,-200.0,4352.439800262451,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42400,1.0,-89.48876,1.0,1.8626451e-09,9.894316e-13
425,-86.60203,100,0.01,8500000,-86.60203,1.0,-86.60204,-200.0,4361.483838319778,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42500,1.0,-89.48876,1.0,1.8626451e-09,1.0019042e-12
426,-86.60203,100,0.01,8520000,-86.60203,1.0,-86.60204,-200.0,4370.768976211548,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42600,1.0,-89.48876,1.0,1.8626451e-09,9.686376e-13
