EpisodesSoFar,ReturnStepMax,Weights,InitialReturnMean,EmpiricalD2,MeanIW,TimeElapsed,Iteration,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin,MinIW,ReturnMeanIW,ESSClassic,EpThisIter,StdIWNorm,MinIWNorm,InitialReturnMax,InitialBound,Bound,MaxIW,MeanIWNorm,EpLenMean,EpRewMean,MeanEntropy,ESSRenyi,TimestepsSoFar,StdIW,MaxIWNorm,J_sample_variance
38100,0.8659631,[-0.93   1.324 -1.815],-49.417618,2.0043964,0.82794875,4687.429440498352,381,-76.99121,8.902097,0.8659631,0.059923857,-40.512108,53.490116,100,0.007720391,0.00059923856,-35.868717,-51.983994,-44.145496,3.6307797,0.0082794875,117.15,-82.92978907704354,-0.43746513,49.89033,5377949,0.7720391,0.036307797,1675.8077
38200,0.8691217,[-0.916  1.317 -1.856],-49.71138,22.770357,0.53512186,4695.519985437393,382,-66.9693,6.776875,0.8691217,0.00047941983,-26.919703,21.041555,100,0.010366044,4.794198e-06,-36.29453,-51.94369,-37.571907,7.523627,0.0053512184,116.29,-81.7078474201262,-0.5091295,4.3916745,5389578,1.0366044,0.07523627,3205.4053
38300,0.8610588,[-0.979  1.313 -1.928],-48.507275,5.1323133,0.7578427,4703.234728336334,383,-72.1303,6.1471334,0.8610588,0.019503769,-37.26146,33.41987,100,0.01069668,0.00019503768,-40.35003,-50.911613,-42.708405,8.187665,0.007578427,111.67,-78.30827412739396,-0.50939757,19.484392,5400745,1.0696682,0.08187665,3371.661
38400,0.86128616,[-1.025  1.322 -1.928],-49.492844,6.5345874,0.8047744,4713.296243429184,384,-76.4361,7.0529447,0.86128616,0.0035844482,-40.34179,30.503187,100,0.012147417,3.584448e-05,-35.925888,-52.04071,-46.85487,7.484863,0.008047744,115.9,-81.66524142831564,-0.5401589,15.303185,5412335,1.2147417,0.07484863,4358.748
38500,0.8641002,[-0.977  1.328 -1.959],-49.793873,1.424516,0.95827043,4722.140871047974,385,-78.76132,8.158805,0.8641002,0.2029933,-47.52,74.53214,100,0.0056016035,0.002029933,-36.344566,-52.41925,-50.65347,3.3288088,0.009582704,117.87,-83.5691319526732,-0.5102533,70.19928,5424122,0.5601604,0.033288088,847.3398
38600,0.8636164,[-0.968  1.33  -1.929],-48.780342,20.477018,0.46166557,4731.093291282654,386,-75.667816,8.073242,0.8636164,0.002104435,-22.120413,31.536648,100,0.0068021915,2.104435e-05,-36.179882,-51.302605,-33.53403,3.8281503,0.004616656,113.49,-80.43795110419393,-0.5395874,4.8835235,5435471,0.6802192,0.0382815,1026.3273
38700,0.85938966,[-1.001  1.315 -1.959],-49.335995,8.956495,0.54808396,4740.164701700211,387,-73.058365,6.8608418,0.85938966,0.015619935,-25.577652,32.476353,100,0.007902989,0.00015619934,-35.850636,-51.771282,-32.86581,5.848085,0.005480839,115.1,-80.95839679598808,-0.5448874,11.165082,5446981,0.7902989,0.058480848,1202.3718
38800,0.85903203,[-0.956  1.303 -1.964],-49.155975,8.66889,0.67269516,4747.538174629211,388,-79.10685,7.6376495,0.85903203,0.01963535,-33.265373,42.63688,100,0.0078026475,0.00019635349,-36.100212,-51.79287,-41.02918,5.4353194,0.006726952,113.95,-81.00328669950366,-0.52114236,11.535502,5458376,0.78026474,0.054353192,1600.9904
38900,0.8690597,[-0.972  1.289 -1.94 ],-49.99365,10.563655,0.64498717,4755.618913412094,389,-72.160065,7.355924,0.8690597,0.003561297,-31.229609,35.996803,100,0.008600424,3.5612968e-05,-35.888824,-52.39898,-39.047375,5.138901,0.0064498717,116.95,-82.85520922735333,-0.47510755,9.46642,5470071,0.8600425,0.051389012,1951.4347
39000,0.8684142,[-0.919  1.286 -1.894],-49.671635,16.699093,0.6435937,4763.692722320557,390,-79.66307,7.734381,0.8684142,0.00086127437,-31.184856,30.226545,100,0.0097782845,8.612744e-06,-36.206573,-52.327072,-42.036167,5.708072,0.0064359377,115.87,-82.50453391686082,-0.4608047,5.9883494,5481658,0.97782856,0.05708072,2212.0737
39100,0.85854554,[-0.89   1.302 -1.88 ],-48.899784,20.455883,0.45108807,4771.49812579155,391,-72.98508,7.601578,0.85854554,0.00038284663,-21.127378,29.435617,100,0.0069842143,3.828466e-06,-36.17273,-51.33262,-32.130653,4.328504,0.004510881,113.21,-79.98962286189199,-0.5459329,4.8885694,5492979,0.69842136,0.04328504,993.9157
39200,0.8643646,[-0.925  1.291 -1.965],-48.82143,12.566703,0.6406189,4779.964987277985,392,-74.49985,7.200332,0.8643646,0.006572241,-31.231287,29.010258,100,0.010021248,6.572241e-05,-36.18827,-51.304756,-40.034573,5.5612516,0.0064061894,112.62,-79.63967612907291,-0.5493523,7.9575367,5504241,1.0021249,0.055612516,2459.971
39300,0.8664377,[-0.907  1.274 -1.968],-51.91829,4.988736,0.8211467,4787.4661457538605,393,-75.59036,7.7171245,0.8664377,0.02171232,-43.269623,34.55505,100,0.01130064,0.00021712319,-36.151226,-54.43797,-48.897446,8.107844,0.008211467,124.28,-88.59437628775835,-0.54831034,20.045156,5516669,1.130064,0.08107844,4782.17
39400,0.8628622,[-0.926  1.287 -1.967],-51.26789,5.1109715,0.83052504,4797.480930805206,394,-78.543816,9.24162,0.8628622,0.027136246,-42.074554,41.284813,100,0.009904506,0.00027136246,-40.42878,-53.88601,-47.993473,5.45087,0.008305251,125.34,-89.60027044296265,-0.5245361,19.565752,5529203,0.9904506,0.0545087,2492.3147
39500,0.8676873,[-0.936  1.3   -1.944],-49.278534,6.5095544,0.7928145,4805.409001350403,395,-73.830345,7.9094014,0.8676873,0.008762098,-40.426315,32.378742,100,0.011457324,8.7620974e-05,-36.015038,-51.73954,-46.7053,8.798792,0.007928144,115.01,-81.36663142308593,-0.50831,15.362035,5540704,1.1457325,0.087987915,3957.9224
39600,0.8630358,[-0.903  1.287 -1.927],-49.68523,2.4409437,0.9028429,4814.997215270996,396,-67.34454,6.690704,0.8630358,0.10558942,-45.202896,48.4335,100,0.009315863,0.0010558942,-35.970787,-51.930046,-48.71009,6.8782454,0.009028429,115.7,-81.50092174872756,-0.48079062,40.967762,5552274,0.9315863,0.06878245,2660.5322
39700,0.8629025,[-0.918  1.28  -1.9  ],-49.210255,10.955175,0.65720963,4823.050620794296,397,-72.78085,7.1647515,0.8629025,0.0047668647,-32.800827,25.492096,100,0.011235756,4.7668647e-05,-36.011555,-51.63628,-40.830643,6.644664,0.006572095,113.71,-80.47805977091193,-0.49007124,9.128106,5563645,1.1235757,0.06644664,3653.969
39800,0.86176795,[-0.908  1.262 -1.909],-50.321026,2.258534,0.89034104,4832.236625432968,398,-78.723045,8.28044,0.86176795,0.016119068,-45.354427,46.984608,100,0.0094575705,0.00016119068,-36.34054,-52.94512,-49.29804,5.25387,0.008903411,120.41,-85.48671750634908,-0.4888079,44.27651,5575686,0.94575703,0.0525387,2662.2014
39900,0.8653543,[-0.894  1.271 -1.908],-51.648067,1.531947,0.9250543,4841.311718225479,399,-81.00777,9.873773,0.8653543,0.16686043,-46.604088,61.47317,100,0.0073232865,0.0016686043,-35.804317,-54.34833,-49.946247,4.6175623,0.009250542,128.36,-91.76155803531408,-0.4942716,65.276405,5588522,0.7323287,0.04617562,1303.025
40000,0.8579589,[-0.918  1.276 -1.913],-50.096577,11.966477,0.7095422,4848.463547229767,400,-77.120964,8.551903,0.8579589,0.0029518811,-34.365826,25.331717,100,0.012181872,2.9518811e-05,-36.19113,-52.66727,-43.25854,6.66339,0.0070954226,119.52,-84.7961334554851,-0.5203632,8.356678,5600474,1.2181871,0.0666339,3589.498
40100,0.86375666,[-0.898  1.291 -1.939],-50.564796,8.757155,0.5080796,4857.879944562912,401,-75.35517,8.443178,0.86375666,0.002570888,-25.37278,33.49326,100,0.0071595507,2.570888e-05,-36.36168,-53.076637,-32.80594,3.843683,0.0050807963,120.23,-85.64264150753617,-0.5601678,11.419233,5612497,0.71595514,0.03843683,1565.7106
40200,0.86398673,[-0.953  1.287 -1.979],-50.609665,13.402897,0.72973025,4866.345369815826,402,-75.07305,8.6427,0.86398673,0.011130996,-35.802193,24.343657,100,0.012864476,0.00011130996,-36.078648,-53.112095,-44.9636,7.1451735,0.0072973026,120.63,-85.91595327213406,-0.5599178,7.4610734,5624560,1.2864476,0.07145173,3656.0034
40300,0.8679403,[-0.984  1.274 -1.979],-48.67038,15.200654,0.56576324,4873.993913888931,403,-78.12483,7.5278163,0.8679403,0.014064492,-28.592693,33.439655,100,0.007981998,0.00014064492,-35.996662,-51.274536,-38.7458,6.223976,0.0056576324,113.66,-80.41714846536517,-0.5394395,6.5786643,5635926,0.7981997,0.06223976,2586.1204
40400,0.8682953,[-0.986  1.258 -1.958],-49.935062,9.327192,0.78433627,4882.460795402527,404,-74.875015,8.039741,0.8682953,0.0059174513,-38.252495,25.519554,100,0.013399447,5.9174512e-05,-36.41564,-52.4309,-45.874886,7.8074656,0.007843362,118.56,-83.77784104764461,-0.53894943,10.72134,5647782,1.3399447,0.07807466,4438.316
40500,0.85972726,[-0.974  1.242 -1.958],-51.53463,1.2517682,0.9683151,4890.029952049255,405,-72.94573,8.5049515,0.85972726,0.23526058,-49.69367,78.72096,100,0.005034398,0.0023526058,-36.373886,-53.966156,-52.414116,2.3467824,0.009683151,123.65,-88.20740680158139,-0.5384275,79.88699,5660147,0.5034398,0.023467824,763.85004
40600,0.86145186,[-0.963  1.246 -1.957],-50.88328,1.2676165,0.9771908,4896.280722379684,406,-77.46162,8.667734,0.86145186,0.30755204,-49.620487,78.07109,100,0.0051789624,0.0030755203,-36.216194,-53.465324,-52.527584,3.2833304,0.009771908,122.46,-87.0674687193334,-0.52502555,78.888214,5672393,0.5178963,0.032833304,773.05774
40700,0.86130536,[-0.979  1.244 -1.944],-51.292892,10.817585,0.65998656,4904.404491186142,407,-81.207535,8.666967,0.86130536,0.003099494,-31.589138,27.050026,100,0.010838367,3.099494e-05,-35.681725,-53.999805,-40.492218,7.324948,0.0065998645,124.54,-88.93178129255772,-0.5679789,9.244207,5684847,1.0838368,0.073249474,2190.6458
40800,0.8606357,[-0.92   1.246 -1.987],-50.69205,18.377068,0.46532494,4912.8831615448,408,-75.91986,7.896232,0.8606357,0.008718554,-23.398403,28.897268,100,0.00729913,8.718554e-05,-40.780434,-53.222713,-34.246967,4.5396,0.0046532494,120.63,-85.61230123311282,-0.5683312,5.4415646,5696910,0.729913,0.045395996,1325.9576
40900,0.85867196,[-0.987  1.246 -1.987],-50.808407,3.8050396,0.8635132,4921.423783063889,409,-73.70384,8.931147,0.85867196,0.01786965,-43.810112,32.82329,100,0.01235342,0.00017869649,-35.34291,-53.265205,-48.602463,7.450689,0.008635131,121.22,-86.46245050668716,-0.5698527,26.280935,5709032,1.2353421,0.07450689,4469.378
41000,0.8682852,[-0.988  1.234 -1.989],-50.517445,2.3611028,0.8830902,4929.3891248703,410,-77.88932,8.182514,0.8682852,0.06862037,-44.05955,45.99818,100,0.00956839,0.00068620365,-36.0243,-53.113758,-48.04901,6.6349754,0.008830901,119.71,-85.35841132089496,-0.57177526,42.35309,5721003,0.9568392,0.06634975,2376.528
41100,0.8573641,[-1.015  1.242 -1.991],-50.731182,12.296395,0.7336941,4938.249925374985,411,-82.34921,8.395869,0.8573641,0.0026435596,-35.600025,23.6537,100,0.013181337,2.6435595e-05,-36.35617,-53.47615,-45.22561,10.538619,0.0073369406,123.86,-88.26557485565543,-0.57457435,8.132464,5733389,1.3181336,0.10538619,3675.1453
41200,0.86253524,[-0.992  1.226 -1.993],-52.264473,13.915314,0.6744545,4946.9913539886475,412,-78.16126,8.553923,0.86253524,0.005931421,-34.635094,34.052006,100,0.009386034,5.931421e-05,-35.96171,-54.869843,-44.35399,5.3238163,0.006744546,128.02,-91.38226876631379,-0.5296416,7.1863275,5746191,0.93860334,0.05323816,2435.099
41300,0.86782694,[-0.992  1.239 -1.949],-50.768234,11.885061,0.7560781,4955.407593727112,413,-81.07654,8.844983,0.86782694,0.0019366323,-39.325542,27.51339,100,0.01227223,1.9366324e-05,-40.163788,-53.470776,-48.64251,7.5064583,0.007560781,123.3,-88.07705282151699,-0.55856466,8.413924,5758521,1.227223,0.075064585,5032.8076
41400,0.8611555,[-0.97   1.223 -1.977],-51.221718,12.1790285,0.68179804,4963.746452569962,414,-81.99843,9.814021,0.8611555,0.007599053,-34.398758,31.233154,100,0.010116664,7.599053e-05,-36.1533,-53.954994,-43.93749,6.4349613,0.0068179797,127.65,-91.46388812586665,-0.5335714,8.210835,5771286,1.0116665,0.064349614,2420.1726
41500,0.8616004,[-0.99   1.21  -1.952],-50.533516,14.499406,0.42577866,4972.256725311279,415,-73.27605,8.017763,0.8616004,0.00051934633,-22.62667,25.532118,100,0.007271516,5.193463e-06,-40.416348,-52.976048,-31.927376,5.147949,0.004257786,119.12,-84.78104379549623,-0.5332402,6.8968344,5783198,0.72715163,0.051479492,2112.8132
41600,0.8545317,[-0.979  1.226 -1.952],-50.38286,11.256648,0.5216029,4980.597468614578,416,-78.29415,7.745935,0.8545317,0.0016024126,-25.304585,26.284958,100,0.00873503,1.6024125e-05,-40.730114,-52.992664,-34.060722,5.649041,0.0052160285,119.11,-84.64464195474983,-0.5756509,8.883639,5795109,0.873503,0.05649041,1599.0278
41700,0.8610833,[-0.923  1.218 -1.995],-52.397648,12.501426,0.67088133,4989.879656076431,417,-79.22425,9.827733,0.8610833,0.008098049,-33.794113,31.168379,100,0.00996971,8.098049e-05,-36.542683,-55.038456,-43.131313,4.9034104,0.006708814,129.86,-93.61284892335534,-0.5492873,7.999088,5808095,0.9969711,0.049034104,2395.1306
41800,0.8648733,[-0.958  1.231 -1.968],-51.18134,9.651653,0.7960441,4998.967046737671,418,-81.89142,9.260895,0.8648733,0.0040780115,-40.891724,24.318182,100,0.014043241,4.0780113e-05,-40.412056,-53.91105,-49.372154,8.864156,0.00796044,125.22,-89.59959655806422,-0.57606065,10.360919,5820617,1.404324,0.088641554,6035.534
41900,0.86476946,[-0.947  1.246 -1.995],-51.316113,15.159554,0.49509797,5009.974963188171,419,-80.77783,9.18003,0.86476946,0.0011745647,-24.356983,32.537895,100,0.0071289623,1.1745647e-05,-36.135506,-54.008705,-34.84067,3.9220424,0.0049509797,125.93,-90.04468306705355,-0.64844483,6.5965004,5833210,0.7128962,0.039220423,1205.0396
42000,0.8630147,[-0.905  1.238 -2.067],-50.859253,12.716641,0.68163836,5018.413214683533,420,-79.18142,8.787021,0.8630147,0.0054250187,-37.63011,21.01254,100,0.013215811,5.4250188e-05,-36.187553,-53.498634,-47.042248,9.354357,0.0068163835,122.71,-87.53526901841164,-0.66003656,7.8637114,5845481,1.3215811,0.09354357,6642.0586
42100,0.8593104,[-0.9    1.252 -2.079],-49.82844,20.609324,0.44115856,5026.14220905304,421,-77.62868,7.565856,0.8593104,0.0033144928,-22.101593,32.46406,100,0.0063629826,3.3144926e-05,-36.26126,-52.41607,-33.84875,3.2895865,0.004411585,117.39,-83.08962035551667,-0.660673,4.852173,5857220,0.63629824,0.032895863,1038.9213
42200,0.8698404,[-0.893  1.236 -2.08 ],-49.904617,8.939157,0.77387017,5035.4581751823425,422,-82.67421,8.164553,0.8698404,0.0023835176,-37.591774,24.639824,100,0.013533817,2.3835175e-05,-36.116188,-52.660423,-45.831203,8.739474,0.007738701,122.14,-86.97900798514485,-0.69568586,11.186738,5869434,1.3533815,0.087394744,4368.673
42300,0.8618423,[-0.897  1.223 -2.115],-52.053036,10.805778,0.6454558,5044.426822423935,423,-81.142845,9.236887,0.8618423,0.013758316,-32.014954,38.340714,100,0.0081853205,0.00013758315,-36.099426,-54.757793,-40.906082,4.2254534,0.0064545576,129.65,-92.34329496398568,-0.6489022,9.254309,5882399,0.8185319,0.042254534,1429.9321
42400,0.8620675,[-0.863  1.216 -2.068],-50.11909,1.0946889,0.96602225,5052.791440486908,424,-82.86509,8.432942,0.8620675,0.39364296,-48.825504,88.671326,100,0.0034529099,0.0039364295,-36.11914,-52.881264,-51.71549,1.8527541,0.009660222,121.53,-86.64507085740566,-0.65341216,91.35016,5894552,0.34529102,0.018527541,461.26538
42500,0.8655839,[-0.857  1.213 -2.072],-51.007687,2.5870447,0.8353388,5060.776868581772,425,-78.46123,7.7413945,0.8655839,0.03520396,-41.422184,55.137875,100,0.0075349,0.00035203958,-40.33718,-53.62306,-45.62883,4.4528623,0.008353387,121.65,-86.45585664331912,-0.69780517,38.654144,5906717,0.7534899,0.044528622,1215.2139
42600,0.86307204,[-0.87   1.22  -2.117],-50.568058,7.1330605,0.78196037,5069.821875333786,426,-82.75526,9.30215,0.86307204,0.023339093,-38.10369,16.609808,100,0.017521039,0.00023339092,-40.316063,-53.32657,-45.471058,15.389071,0.007819604,125.76,-90.4945148268342,-0.7017142,14.019228,5919293,1.7521039,0.15389071,7051.7993
42700,0.85560155,[-0.868  1.207 -2.121],-52.801613,13.638114,0.70159745,5078.728729486465,427,-81.66142,9.051191,0.85560155,0.0048993994,-37.433228,27.97874,100,0.0112565225,4.8993992e-05,-36.75837,-55.523647,-47.4857,6.5437994,0.007015975,132.01,-94.7909932820499,-0.7017142,7.332392,5932494,1.1256522,0.065437995,3560.6377
42800,0.8632817,[-0.859  1.193 -2.121],-51.954838,10.79024,0.6188189,5087.1905817985535,428,-75.61911,8.649848,0.8632817,0.011793334,-31.148806,29.023201,100,0.009677187,0.00011793334,-40.471134,-54.475475,-39.42872,7.2983656,0.0061881896,126.33,-90.26277123823762,-0.67957664,9.267634,5945127,0.9677186,0.07298365,2335.156
42900,0.8679085,[-0.809  1.192 -2.098],-50.457138,12.608811,0.71372634,5094.723894357681,429,-81.02992,7.483504,0.8679085,0.0063264114,-36.512825,32.05402,100,0.010391359,6.326411e-05,-40.816734,-53.158142,-46.103767,6.20193,0.007137263,120.52,-85.29410627797246,-0.6698094,7.9309616,5957179,1.0391359,0.0620193,3266.9646
43000,0.8614931,[-0.786  1.179 -2.089],-49.90264,13.676775,0.5178106,5103.179709434509,430,-80.23828,8.6505165,0.8614931,0.0012087394,-25.081362,32.054493,100,0.00753888,1.2087393e-05,-40.732746,-52.57725,-34.972637,5.5149174,0.005178106,119.99,-85.39401320308447,-0.6826448,7.311665,5969178,0.753888,0.05514917,1327.8481
43100,0.85455275,[-0.73   1.173 -2.102],-50.672066,11.017739,0.7996228,5112.089886426926,431,-79.18738,9.765022,0.85455275,0.0065548206,-40.67302,26.933676,100,0.0131703075,6.554821e-05,-36.07066,-53.311638,-49.43457,7.6994777,0.007996228,121.19,-87.26512100890278,-0.6845479,9.076272,5981297,1.3170308,0.07699478,4787.6904
43200,0.8656327,[-0.738  1.159 -2.103],-50.24937,19.312641,0.67124194,5122.0061004161835,432,-74.80517,7.1060653,0.8656327,0.0017196075,-33.885612,29.195122,100,0.010453351,1.7196075e-05,-40.92221,-52.74288,-44.84361,5.7082367,0.0067124194,117.94,-83.54697216153144,-0.6845647,5.1779556,5993091,1.045335,0.057082366,2981.817
43300,0.86471486,[-0.751  1.144 -2.103],-51.546127,10.219165,0.7628875,5130.548048257828,433,-80.20584,8.560087,0.86471486,0.0075397296,-39.588448,27.447517,100,0.012403239,7.539729e-05,-36.38266,-54.21966,-48.13503,9.485506,0.0076288735,126.52,-90.1399089473486,-0.69184667,9.785536,6005743,1.2403239,0.094855055,4866.85
43400,0.8612398,[-0.742  1.157 -2.111],-52.31312,15.026364,0.6756055,5138.7808384895325,434,-79.35683,9.308782,0.8612398,0.002511832,-34.773415,30.475471,100,0.010204389,2.511832e-05,-40.126595,-54.95835,-45.027336,5.773594,0.0067560547,130.44,-93.43235660031438,-0.7093492,6.6549697,6018787,1.0204389,0.05773594,3031.4216
43500,0.8591825,[-0.715  1.169 -2.128],-50.289825,15.854778,0.48363116,5147.212998390198,435,-82.35701,8.732237,0.8591825,0.0026832493,-24.047974,29.481012,100,0.0074799056,2.6832493e-05,-40.78061,-53.03506,-34.978962,3.392201,0.004836312,123.05,-87.61995394334197,-0.7743156,6.3072467,6031092,0.7479906,0.03392201,1422.6459
43600,0.8643992,[-0.674  1.162 -2.193],-50.446945,16.053225,0.4944594,5155.302094221115,436,-80.79947,9.240193,0.8643992,0.0062781605,-25.488968,30.049997,100,0.00754401,6.2781604e-05,-35.85287,-53.140255,-36.280136,4.986767,0.004944594,122.89,-87.34002215594053,-0.77431226,6.229278,6043381,0.75440097,0.049867667,1698.9899
43700,0.8623383,[-0.675  1.175 -2.193],-52.880924,2.8687797,0.9642026,5164.094834089279,437,-82.869415,11.276181,0.8623383,0.029449416,-48.455006,39.627323,100,0.011901208,0.00029449415,-35.605972,-55.643234,-53.133667,7.1199913,0.009642026,139.03,-101.51606697142124,-0.7623802,34.85803,6057284,1.1901208,0.07119991,3142.5625
43800,0.86660755,[-0.681  1.184 -2.181],-51.658966,14.662323,0.58127296,5173.402425765991,438,-82.50654,9.548388,0.86660755,0.0071086725,-29.699997,30.31786,100,0.0088123465,7.1086724e-05,-36.219654,-54.409176,-40.230972,4.5086727,0.00581273,129.2,-93.34448690384626,-0.7686392,6.820202,6070204,0.8812346,0.045086727,2079.2349
43900,0.86531264,[-0.691  1.171 -2.188],-50.506683,12.283167,0.66719633,5182.319038629532,439,-82.841515,7.1713014,0.86531264,0.002601426,-32.406563,39.277153,100,0.008295827,2.601426e-05,-40.367474,-53.268066,-42.08448,5.5186405,0.0066719633,121.68,-86.29575179606677,-0.7499187,8.141223,6082372,0.82958263,0.055186406,1390.3147
44000,0.8590453,[-0.738  1.175 -2.169],-51.721336,9.649959,0.7132805,5191.618021726608,440,-82.79991,9.074656,0.8590453,0.0021430117,-37.978233,32.267128,100,0.010334273,2.1430116e-05,-40.67552,-54.481335,-46.551994,7.213684,0.007132805,129.47,-92.97040005758404,-0.7425325,10.362739,6095319,1.0334274,0.07213684,4245.4165
44100,0.86827576,[-0.733  1.188 -2.161],-51.84633,1.9969306,0.97295684,5200.561781406403,441,-80.10301,9.347443,0.86827576,0.051682763,-50.006424,52.97331,100,0.009167212,0.0005168276,-36.84034,-54.516426,-53.779617,7.13419,0.009729569,128.66,-92.23154417917132,-0.7544787,50.076855,6108185,0.91672117,0.0713419,2072.24
44200,0.8576977,[-0.737  1.181 -2.173],-51.269043,7.824919,0.73711085,5209.113767385483,442,-82.87822,10.745134,0.8576977,0.0070333895,-37.730038,21.96157,100,0.013894899,7.0333896e-05,-36.31428,-54.03165,-45.457893,11.597847,0.007371108,134.03,-96.8944170089066,-0.7625907,12.779685,6121588,1.3894897,0.115978464,5306.5947
44300,0.86107516,[-0.753  1.17  -2.181],-51.371304,13.280444,0.7142313,5218.246747016907,443,-81.432106,9.295217,0.86107516,0.0022446546,-36.643482,30.526922,100,0.010774712,2.2446546e-05,-36.569542,-54.085705,-46.535404,6.1602097,0.0071423133,128.16,-91.93127216994762,-0.7603275,7.5298686,6134404,1.0774711,0.061602097,3216.3914
44400,0.86394,[-0.748  1.183 -2.179],-50.47133,13.770644,0.65561616,5227.004664182663,444,-82.791374,8.117573,0.86394,0.010057173,-33.68036,32.58936,100,0.009429223,0.00010057173,-40.30245,-53.231037,-43.921326,4.6155615,0.0065561617,124.89,-88.62705393642187,-0.7519269,7.2618246,6146893,0.9429223,0.046155613,2545.2095
44500,0.8660325,[-0.776  1.173 -2.171],-51.878418,11.671484,0.58565193,5236.252669334412,445,-82.26128,8.353255,0.8660325,0.0062124697,-29.795925,26.280844,100,0.00980867,6.2124695e-05,-40.600662,-54.620457,-39.163715,7.337679,0.0058565186,127.59,-91.17814589351416,-0.75032514,8.567891,6159652,0.9808669,0.07337679,2463.821
44600,0.863522,[-0.827  1.177 -2.169],-52.376495,6.545306,0.70698076,5245.146540880203,446,-80.1907,9.137843,0.863522,0.014923961,-35.83132,32.258503,100,0.0102450205,0.00014923961,-40.599163,-55.049515,-42.66993,6.073337,0.007069807,130.34,-93.05544974312187,-0.72815883,15.278124,6172686,1.0245022,0.06073337,2643.3765
44700,0.8637283,[-0.844  1.187 -2.147],-50.3033,13.390199,0.54552317,5252.872737169266,447,-75.49031,7.7233725,0.8637283,0.0012844214,-26.923899,21.199675,100,0.010517501,1.2844214e-05,-36.339043,-52.81964,-36.13186,7.1175523,0.0054552313,119.36,-84.65151459693908,-0.7305782,7.468149,6184622,1.0517502,0.07117552,2761.0186
44800,0.8621838,[-0.843  1.201 -2.15 ],-51.17618,11.379392,0.74013364,5262.905960083008,448,-82.63527,9.138363,0.8621838,0.0044041728,-36.97397,33.328686,100,0.010468165,4.4041728e-05,-35.86238,-53.930687,-46.265854,5.309339,0.0074013365,127.3,-91.13245035678148,-0.71155006,8.787816,6197352,1.0468165,0.05309339,2912.3794
44900,0.86056256,[-0.813  1.19  -2.131],-50.906494,5.1867805,0.771594,5271.165561676025,449,-79.47723,7.362525,0.86056256,0.024426017,-39.33419,42.5113,100,0.008972798,0.00024426015,-40.63366,-53.555737,-45.367706,4.7519383,0.007715939,121.82,-86.1551826004684,-0.6825233,19.279783,6209534,0.8972798,0.047519382,2357.1423
45000,0.8694731,[-0.842  1.198 -2.101],-52.347305,12.99887,0.58416736,5280.657730817795,450,-82.330475,9.26942,0.8694731,0.004544299,-31.253365,24.584026,100,0.010231573,4.544299e-05,-40.426594,-55.091652,-41.147827,7.3191514,0.005841673,130.38,-93.5637754239142,-0.7006239,7.6929765,6222572,1.0231574,0.073191516,3324.377
45100,0.86180747,[-0.787  1.199 -2.12 ],-50.83772,15.30177,0.50324965,5290.111820697784,451,-82.87848,9.760139,0.86180747,0.006155506,-24.945414,42.356674,100,0.0058707977,6.155506e-05,-40.49209,-53.600338,-35.75207,3.2253313,0.0050324965,128.29,-92.04156477108597,-0.70544,6.5351915,6235401,0.5870798,0.032253314,806.6206
45200,0.8634194,[-0.792  1.214 -2.124],-50.785885,6.845832,0.74165374,5300.779444932938,452,-82.78471,9.160626,0.8634194,0.02165349,-36.725708,28.523748,100,0.01174029,0.0002165349,-40.958046,-53.54538,-43.94579,9.120668,0.0074165375,124.53,-89.06720089003444,-0.67178005,14.607429,6247854,1.174029,0.091206685,3098.5486
45300,0.8613711,[-0.83   1.21  -2.091],-50.364548,4.6050525,0.6703145,5310.363300323486,453,-81.118935,8.634859,0.8613711,0.004556941,-33.45498,42.033566,100,0.007871703,4.5569406e-05,-36.215973,-53.068516,-39.257523,4.665131,0.0067031453,121.73,-86.91276701390743,-0.68857056,21.715279,6260027,0.7871704,0.04665131,1577.536
45400,0.8623844,[-0.791  1.202 -2.108],-50.792313,3.272685,0.88802963,5318.879658937454,454,-82.85118,9.494869,0.8623844,0.0041867737,-42.669716,33.991886,100,0.01237481,4.1867737e-05,-40.108093,-53.554028,-47.6658,9.167299,0.008880296,124.4,-89.34833537474275,-0.7470648,30.55595,6272467,1.237481,0.091672994,3319.5796
45500,0.8584508,[-0.804  1.208 -2.166],-50.58543,12.595796,0.5520739,5325.7918429374695,455,-82.76509,8.045733,0.8584508,0.004267183,-26.251844,24.273195,100,0.009751212,4.267183e-05,-35.934196,-53.34427,-36.043106,7.997971,0.005520738,123.36,-87.90936754122376,-0.7533295,7.939157,6284803,0.97512114,0.07997971,1952.9291
45600,0.8634964,[-0.77   1.217 -2.172],-50.3555,9.105603,0.709453,5333.906842947006,456,-79.47615,8.402959,0.8634964,0.002170178,-34.195465,22.162361,100,0.013295677,2.170178e-05,-36.485886,-53.004704,-42.18957,8.825403,0.00709453,121.4,-86.13853020444512,-0.7681443,10.982249,6296943,1.3295676,0.08825403,3392.4124
