AvgDiscRet,VanillaAvgRet,MinVanillaIw,Bound,MinNormIw,BatchSize,eRenyi2,MaxNormIw,AvgEpLen,AvgRet,ESSRenyi,VarVanillaIw,VarDiscRet,AvgNormIw,Delta,MaxVanillaIw,VarNormIw,EpsThisIter,J,VarRet,VarJ,IterType,AvgVanillaIw,ESSClassic
-68.9604505058,-68.9604505058,0.0463709,-100.905,0.000236745,200,1.16847,0.00843888,98.22,-68.9604505058,171.164171741,0.167032,2620.67992682,0.005,0.5,1.65291,4.35382e-06,100,-69.0206,2620.67992682,47.438,1,0.979343,170.462026466
-83.7216481192,-83.7216481192,1.0,-125.436,0.01,200,1.0,0.01,115.14,-83.7216481192,200.0,,7268.70968387,0.01,0.5,1.0,3.50449e-18,100,-83.7216,7268.70968387,84.8294,2,1.0,100.0
-65.2957316068,-65.2957316068,0.110191,-102.364,0.000544515,200,1.12193,0.00781695,94.34,-65.2957316068,178.264751997,0.119331,1382.18523274,0.005,0.5,1.58187,2.91397e-06,100,-71.121,1382.18523274,54.5465,1,1.01182,179.215331852
-66.4067393917,-66.4067393917,1.0,-108.107,0.01,200,1.0,0.01,95.66,-66.4067393917,200.0,,1374.47176606,0.01,0.5,1.0,3.50449e-18,100,-66.4067,1374.47176606,36.888,2,1.0,100.0
-74.6082072093,-74.6082072093,0.221855,-98.7901,0.00111811,200,1.05961,0.00880938,105.39,-74.6082072093,188.748880032,0.0805134,3776.64476546,0.005,0.5,1.74795,2.04503e-06,100,-68.4279,3776.64476546,41.1097,1,0.992097,184.946744191
-76.2510584208,-76.2510584208,1.0,-117.965,0.01,200,1.0,0.01,106.41,-76.2510584208,200.0,,5000.47227296,0.01,0.5,1.0,3.50449e-18,100,-76.2511,5000.47227296,70.3596,2,1.0,100.0
-77.331732516,-77.331732516,0.245787,-104.864,0.00120874,200,1.10756,0.0135264,108.37,-77.331732516,180.57698215,0.0987591,4978.32127135,0.005,0.5,2.75048,2.38849e-06,100,-73.8216,4978.32127135,61.3946,1,1.01671,182.638047755
-80.0128919604,-80.0128919604,1.0,-121.727,0.01,200,1.0,0.01,111.71,-80.0128919604,200.0,,6114.02202159,0.01,0.5,1.0,3.50449e-18,100,-80.0129,6114.02202159,77.8003,2,1.0,100.0
-82.6712673742,-82.6712673742,0.00109691,-105.098,5.99017e-06,200,1.25119,0.0104588,114.07,-82.6712673742,159.847664098,0.262064,7298.33107012,0.005,0.5,1.91521,7.81524e-06,100,-72.104,7298.33107012,63.9271,1,0.915593,152.549815781
-81.5412021725,-81.5412021725,1.0,-123.255,0.01,200,1.0,0.01,113.9,-81.5412021725,200.0,,6079.1821235,0.01,0.5,1.0,3.50449e-18,100,-81.5412,6079.1821235,77.5783,2,1.0,100.0
-72.9238203035,-72.9238203035,0.106105,-104.585,0.000537534,200,1.09387,0.00829487,103.14,-72.9238203035,182.837055778,0.0935248,3775.04508345,0.005,0.5,1.63734,2.40032e-06,100,-73.7357,3775.04508345,60.633,1,0.986958,182.559567871
-83.2033106229,-83.2033106229,1.0,-124.917,0.01,200,1.0,0.01,115.13,-83.2033106229,200.0,,7286.85774004,0.01,0.5,1.0,3.50449e-18,100,-83.2033,7286.85774004,84.9352,2,1.0,100.0
-79.9727374713,-79.9727374713,0.403718,-109.806,0.00207813,200,1.06558,0.00929365,111.28,-79.9727374713,187.691754523,0.0454322,6161.60650826,0.005,0.5,1.80547,1.2038e-06,100,-79.3578,6161.60650826,74.2504,1,0.971349,190.855882831
-76.0037726898,-76.0037726898,1.0,-117.717,0.01,200,1.0,0.01,106.09,-76.0037726898,200.0,,4987.592996,0.01,0.5,1.0,3.50449e-18,100,-76.0038,4987.592996,70.2689,2,1.0,100.0
-73.0577652681,-73.0577652681,0.53617,-103.516,0.00267627,200,1.02715,0.00859543,103.27,-73.0577652681,194.713860078,0.0253854,3784.7690852,0.005,0.5,1.72203,6.32469e-07,100,-73.6224,3784.7690852,62.4076,1,1.00171,195.08919766
-74.9233409058,-74.9233409058,1.0,-116.637,0.01,200,1.0,0.01,105.05,-74.9233409058,200.0,,5002.14726047,0.01,0.5,1.0,3.50449e-18,100,-74.9233,5002.14726047,70.3713,2,1.0,100.0
-69.4276533209,-69.4276533209,0.753683,-101.078,0.00372217,200,1.03142,0.00918579,98.98,-69.4276533209,193.907004198,0.0288859,2582.75058905,0.005,0.5,1.85999,7.04531e-07,100,-71.1222,2582.75058905,55.36,1,1.01243,194.544865196
-72.1783552293,-72.1783552293,1.0,-113.892,0.01,200,1.0,0.01,102.54,-72.1783552293,200.0,,3809.00619666,0.01,0.5,1.0,3.50449e-18,100,-72.1784,3809.00619666,61.4078,2,1.0,100.0
-75.1838774736,-75.1838774736,0.0610954,-101.234,0.00029693,200,1.16593,0.010798,105.24,-75.1838774736,171.536581747,0.169469,5006.19896036,0.005,0.5,2.22177,4.00296e-06,100,-69.3842,5006.19896036,48.1118,1,1.02878,172.515263854
-69.4287763815,-69.4287763815,1.0,-111.143,0.01,200,1.0,0.01,99.2,-69.4287763815,200.0,,2582.77118894,0.01,0.5,1.0,3.50449e-18,100,-69.4288,2582.77118894,50.5662,2,1.0,100.0
-78.7335274853,-78.7335274853,0.743376,-103.3,0.00363632,200,1.01963,0.00810101,110.19,-78.7335274853,196.149133621,0.020772,4924.25528463,0.005,0.5,1.6561,4.97033e-07,100,-73.515,4924.25528463,57.9524,1,1.02215,196.120386779
-84.9521631575,-84.9521631575,1.0,-126.666,0.01,200,1.0,0.01,117.22,-84.9521631575,200.0,,7231.00607097,0.01,0.5,1.0,3.50449e-18,100,-84.9522,7231.00607097,84.6091,2,1.0,100.0
-80.492726402,-80.492726402,0.195847,-110.773,0.000942834,200,1.13141,0.0114779,111.89,-80.492726402,176.770708258,0.142747,6124.01426274,0.005,0.5,2.38421,3.30829e-06,100,-79.3984,6124.01426274,74.4628,1,1.03861,176.729927256
-70.2519519968,-70.2519519968,1.0,-111.966,0.01,200,1.0,0.01,100.4,-70.2519519968,200.0,,2591.77406117,0.01,0.5,1.0,3.50449e-18,100,-70.252,2591.77406117,50.6543,2,1.0,100.0
-82.934651439,-82.934651439,0.0644907,-104.352,0.0003293,200,1.19408,0.00911674,114.37,-82.934651439,167.492614826,0.174507,7279.53969697,0.005,0.5,1.78544,4.54992e-06,100,-72.1205,7279.53969697,53.0103,1,0.979209,169.3355808
-75.0191143498,-75.0191143498,1.0,-116.733,0.01,200,1.0,0.01,105.58,-75.0191143498,200.0,,4996.05225443,0.01,0.5,1.0,3.50449e-18,100,-75.0191,4996.05225443,70.3285,2,1.0,100.0
-72.7980189407,-72.7980189407,0.866116,-102.712,0.00425773,200,1.03351,0.0157233,103.56,-72.7980189407,193.514638271,0.0533799,3770.00751161,0.005,0.5,3.19847,1.28997e-06,100,-72.7255,3770.00751161,59.7679,1,1.01711,190.233218668
-76.0963576795,-76.0963576795,1.0,-117.811,0.01,200,1.0,0.01,106.59,-76.0963576795,200.0,,4986.2128255,0.01,0.5,1.0,3.50449e-18,100,-76.0964,4986.2128255,70.2592,2,1.0,100.0
-76.787530065,-76.787530065,0.154686,-104.038,0.000790501,200,1.10696,0.00809099,107.6,-76.787530065,180.674544795,0.0979232,4957.86817358,0.005,0.5,1.58325,2.55736e-06,100,-73.0038,4957.86817358,57.5948,1,0.978402,181.523921983
-70.8364523764,-70.8364523764,1.0,-112.548,0.01,200,1.0,0.01,100.64,-70.8364523764,200.0,,2585.62355751,0.01,0.5,1.0,3.50449e-18,100,-70.8365,2585.62355751,50.5941,2,1.0,100.0
-76.5534828672,-76.5534828672,0.62677,-102.372,0.00314032,200,1.04229,0.0139814,106.83,-76.5534828672,191.885663831,0.074104,5018.469264,0.005,0.5,2.79053,1.86026e-06,100,-72.2582,5018.469264,54.641,1,0.99794,186.213043294
-77.1842126207,-77.1842126207,1.0,-118.898,0.01,200,1.0,0.01,108.1,-77.1842126207,200.0,,4967.4334291,0.01,0.5,1.0,3.50449e-18,100,-77.1842,4967.4334291,70.1267,2,1.0,100.0
-77.3704273658,-77.3704273658,0.0685596,-103.48,0.000354035,200,1.13258,0.00850136,108.56,-77.3704273658,176.588629889,0.124928,4967.99677416,0.005,0.5,1.64631,3.33133e-06,100,-72.0892,4967.99677416,55.7862,1,0.96826,176.58683658
-69.3187934326,-69.3187934326,1.0,-111.023,0.01,200,1.0,0.01,98.93,-69.3187934326,200.0,,2585.41882455,0.01,0.5,1.0,3.50449e-18,100,-69.3188,2585.41882455,50.5921,2,1.0,100.0
-75.3187235351,-75.3187235351,0.475589,-101.063,0.00238519,200,1.05014,0.00845104,105.39,-75.3187235351,190.451311693,0.0419931,4992.62726575,0.005,0.5,1.68507,1.05624e-06,100,-70.8359,4992.62726575,53.1494,1,0.99696,191.931518972
-80.1707079259,-80.1707079259,1.0,-121.885,0.01,200,1.0,0.01,111.25,-80.1707079259,200.0,,6118.24828265,0.01,0.5,1.0,3.50449e-18,100,-80.1707,6118.24828265,77.8271,2,1.0,100.0
-72.9232416508,-72.9232416508,0.681637,-105.256,0.00334817,200,1.04505,0.0103087,102.95,-72.9232416508,191.37835471,0.050644,3801.0577588,0.005,0.5,2.0987,1.2219e-06,100,-75.1026,3801.0577588,64.4412,1,1.01792,190.724758705
-77.6813659075,-77.6813659075,1.0,-119.396,0.01,200,1.0,0.01,107.52,-77.6813659075,200.0,,6203.97222786,0.01,0.5,1.0,3.50449e-18,100,-77.6814,6203.97222786,78.3705,2,1.0,100.0
-71.9386007226,-71.9386007226,0.201318,-103.748,0.00100376,200,1.04023,0.00649996,101.63,-71.9386007226,192.265165512,0.0415824,3815.31576693,0.005,0.5,1.30365,1.03373e-06,100,-73.6637,3815.31576693,66.2362,1,1.00281,192.096605732
-74.3723277967,-74.3723277967,1.0,-116.086,0.01,200,1.0,0.01,105.26,-74.3723277967,200.0,,3771.08333724,0.01,0.5,1.0,3.50449e-18,100,-74.3723,3771.08333724,61.1013,2,1.0,100.0
-68.7755997352,-68.7755997352,0.364384,-100.356,0.00183455,200,1.05581,0.00950988,97.61,-68.7755997352,189.427876916,0.0532753,2613.75421669,0.005,0.5,1.88888,1.35042e-06,100,-70.0477,2613.75421669,49.6269,1,0.993114,189.798936466
-77.6007250333,-77.6007250333,1.0,-119.314,0.01,200,1.0,0.01,109.29,-77.6007250333,200.0,,4954.35573806,0.01,0.5,1.0,3.50449e-18,100,-77.6007,4954.35573806,70.0344,2,1.0,100.0
-72.6650649221,-72.6650649221,0.841137,-103.976,0.00417179,200,1.03788,0.0167577,102.4,-72.6650649221,192.700293968,0.0665912,3808.15848507,0.005,0.5,3.37877,1.63806e-06,100,-73.9259,3808.15848507,60.0245,1,1.00812,187.759138761
-86.9848505014,-86.9848505014,1.0,-128.699,0.01,200,1.0,0.01,119.15,-86.9848505014,200.0,,8373.03820102,0.01,0.5,1.0,3.50449e-18,100,-86.9848,8373.03820102,91.0456,2,1.0,100.0
-72.8233597094,-72.8233597094,0.679998,-107.228,0.00325271,200,1.12599,0.0212052,103.34,-72.8233597094,177.621145971,0.230985,3805.24097887,0.005,0.5,4.43308,5.28519e-06,100,-75.9286,3805.24097887,65.6439,1,1.04528,165.241388245
-79.484705227,-79.484705227,1.0,-121.202,0.01,200,1.0,0.01,110.83,-79.484705227,200.0,,6141.78279089,0.01,0.5,1.0,3.50449e-18,100,-79.4847,6141.78279089,77.9767,2,1.0,100.0
-66.2752842359,-66.2752842359,0.391498,-102.019,0.00194926,200,1.02665,0.0100694,95.98,-66.2752842359,194.808750942,0.030569,1338.79597435,0.005,0.5,2.02237,7.57813e-07,100,-72.1294,1338.79597435,57.1165,1,1.00422,194.144383286
-68.6540048565,-68.6540048565,1.0,-110.358,0.01,200,1.0,0.01,98.31,-68.6540048565,200.0,,2572.73786779,0.01,0.5,1.0,3.50449e-18,100,-68.654,2572.73786779,50.4679,2,1.0,100.0
