Iteration,InitialReturnMean,StdIWNorm,InitialReturnMin,EpLenMean,InitialReturnStd,J_sample_variance,EmpiricalD2,EpThisIter,MaxIWNorm,MeanEntropy,EpisodesSoFar,TimeElapsed,OptimizationReturnMax,OptimizationReturnMean,MeanIWNorm,EpRewMean,Weights,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,MinIW,MaxIW,ESSClassic,ReturnMeanIW,ESSRenyi,Bound,VarianceInit,InitialBound,LearnableVariance,ReturnStepMax,MinIWNorm,StdIW,MeanIW,OptimizationReturnMin
191,449.45035,0.005534885,324.51822,48.47,70.36966,142160.2,1.224686,100,0.029996764,-0.1869911,19100,1395.6323697566986,294.97543,124.93214,0.010768634,449.4503501056153,[-0.207  0.493  0.027  0.029 -0.039 -0.114  0.568 -0.34   0.     0.  0.    -1.596],9.35991,796674,619.49365,0.1667802,2.9996765,79.10279,489.15326,81.65358,283.48346,-1,263.60223,True,9.35991,0.001667802,0.55348855,1.0768634,
192,437.737,0.006965133,313.81927,47.21,66.85454,151324.61,1.3447286,100,0.040424816,-0.18656763,19200,1402.6687002182007,419.82727,123.917725,0.0118197845,437.7370004044814,[-0.205  0.495  0.027  0.027 -0.04  -0.11   0.573 -0.343  0.     0.  0.    -1.606],9.359997,801395,733.64655,0.08716014,4.042482,74.225395,513.34827,74.36445,258.12195,-1,217.64305,True,9.359997,0.0008716014,0.6965133,1.1819786,
193,442.6466,0.006714869,285.8384,47.73,69.67981,133700.56,1.3435416,100,0.035333954,-0.18670613,19300,1411.6988680362701,390.10886,156.80823,0.011573133,442.64662347823077,[-0.203  0.489  0.026  0.033 -0.032 -0.114  0.564 -0.345  0.     0.  0.    -1.606],9.359911,806168,675.94727,0.22580269,3.5333953,74.81414,517.12134,74.430145,282.07166,-1,239.86244,True,9.359911,0.0022580267,0.67148685,1.1573135,
194,465.09677,0.010865188,331.0058,50.17,100.36415,372538.8,1.5896804,100,0.07322306,-0.19348781,19400,1421.2925922870636,599.22125,134.09093,0.012029394,465.0967236277223,[-0.205  0.489  0.026  0.032 -0.035 -0.123  0.573 -0.35   0.     0.  0.    -1.606],9.359946,811185,930.22705,0.19298646,7.322306,55.07196,590.8949,62.905724,239.03876,-1,186.02866,True,9.359946,0.0019298645,1.0865189,1.2029395,
195,444.18164,0.0020336485,312.32147,47.93,76.96806,112273.49,1.0413471,100,0.018803079,-0.19785179,19500,1430.2232084274292,461.7868,131.86017,0.01031259,444.1816554156127,[-0.211  0.491  0.024  0.03  -0.038 -0.116  0.554 -0.348  0.     0.  0.    -1.612],9.359847,815978,774.1083,0.6224611,1.8803079,96.25675,458.2803,96.02946,221.2954,-1,211.94917,True,9.359847,0.006224611,0.20336486,1.0312591,
196,449.34167,0.041307386,303.0312,48.48,91.77769,1033349.75,2.4482641,100,0.4203447,-0.19588344,19600,1439.2907810211182,459.30945,146.31052,0.014057331,449.3417128285582,[-0.214  0.49   0.023  0.033 -0.037 -0.116  0.547 -0.349  0.     0.  0.    -1.617],9.359954,820826,762.34064,0.035085965,42.034473,10.379095,667.6719,40.845264,309.82318,-1,220.63953,True,9.359954,0.00035085963,4.1307387,1.405733,
197,444.85812,0.007153982,285.61725,47.95,75.324326,136742.23,1.331828,100,0.042972725,-0.19584666,19700,1447.9776442050934,394.9978,159.2409,0.0112454435,444.85815053716715,[-0.211  0.492  0.022  0.036 -0.033 -0.106  0.545 -0.351  0.     0.  0.    -1.615],9.359995,825621,680.61505,0.32063213,4.2972727,71.18913,503.70026,75.08477,268.0614,-1,240.67365,True,9.359995,0.0032063213,0.71539825,1.1245444,
198,449.71097,0.0071422965,323.17532,48.55,70.83998,155257.44,1.3657327,100,0.043072835,-0.191878,19800,1455.5643191337585,383.9586,126.53564,0.011256129,449.71095780713483,[-0.213  0.493  0.021  0.036 -0.034 -0.111  0.55  -0.364  0.     0.  0.    -1.615],9.359854,830476,707.1339,0.1415975,4.3072834,71.295044,508.28027,73.22077,260.3636,-1,237.57077,True,9.359854,0.0014159749,0.71422964,1.1256127,
199,461.4581,0.005084746,313.4134,49.77,82.31104,141404.02,1.1983771,100,0.025942592,-0.21206105,19900,1464.0350823402405,447.78522,148.04468,0.011236651,461.45807321156144,[-0.217  0.497  0.02   0.036 -0.033 -0.106  0.541 -0.352  0.     0.  0.    -1.611],9.359985,835453,761.1986,0.3820393,2.5942593,83.00345,518.1146,83.44618,268.12848,-1,233.0985,True,9.359985,0.003820393,0.5084746,1.1236652,
200,443.74475,0.0023961535,293.91028,47.87,75.9882,105792.79,1.0600212,100,0.016958734,-0.22377148,20000,1471.276475429535,418.56726,149.8345,0.01046728,443.7447732221353,[-0.217  0.495  0.02   0.037 -0.032 -0.114  0.543 -0.358  0.     0.  0.    -1.631],9.359908,840240,712.47754,0.5542156,1.6958735,95.020584,466.00827,94.33774,245.94392,-1,230.00153,True,9.359908,0.005542156,0.23961535,1.046728,
201,439.27808,0.0030899695,313.42706,47.4,72.96951,117919.68,1.0821197,100,0.019579634,-0.22481297,20100,1478.3653807640076,431.5326,125.851,0.010385689,439.27805677062724,[-0.216  0.496  0.02   0.035 -0.035 -0.117  0.545 -0.361  0.     0.  0.    -1.643],9.359926,844980,744.95966,0.57981795,1.9579635,91.86792,459.2777,92.41122,226.79448,-1,215.79016,True,9.359926,0.005798179,0.30899698,1.038569,
202,449.77332,0.0057955547,321.26453,48.54,69.118965,138791.56,1.2040354,100,0.044994142,-0.22937149,20200,1485.1990265846252,330.68494,128.50882,0.011084426,449.77334759100137,[-0.215  0.499  0.022  0.034 -0.036 -0.114  0.557 -0.358  0.     0.  0.    -1.644],9.359993,849834,651.94946,0.14617479,4.4994144,78.53127,498.78436,83.05404,284.17197,-1,254.18852,True,9.359993,0.0014617478,0.57955545,1.1084427,
203,458.1737,0.0032624914,304.54926,49.43,89.55626,115212.04,1.0935632,100,0.020861685,-0.23306148,20300,1494.5554795265198,487.79736,153.62447,0.010568337,458.1737254161294,[-0.211  0.503  0.023  0.03  -0.039 -0.109  0.566 -0.354  0.     0.  0.    -1.648],9.3599615,854777,792.3466,0.54533964,2.0861685,91.29931,483.6369,91.44419,235.06137,-1,220.46977,True,9.3599615,0.005453396,0.32624915,1.0568336,
204,440.26028,0.0016475663,312.64075,47.48,75.499504,109094.516,1.0246407,100,0.016118618,-0.23342898,20400,1501.8106639385223,423.49677,127.61949,0.010154894,440.2602384980298,[-0.209  0.503  0.023  0.033 -0.038 -0.111  0.566 -0.359  0.     0.  0.    -1.652],9.359951,859525,736.1375,0.64827466,1.6118618,97.4352,448.56015,97.59519,225.01462,-1,219.41895,True,9.359951,0.0064827465,0.16475666,1.0154893,
205,459.2853,0.0030032299,304.41895,49.54,87.1793,116283.94,1.0839233,100,0.024085896,-0.2377777,20500,1510.8654918670654,581.5532,154.86638,0.010608114,459.28532750722195,[-0.212  0.508  0.023  0.032 -0.038 -0.109  0.566 -0.356  0.     0.  0.    -1.652],9.359895,864479,885.97217,0.4255958,2.4085896,92.57979,487.56348,92.25745,210.84344,-1,193.49368,True,9.359895,0.004255958,0.30032298,1.0608115,
206,451.96832,0.03667955,342.58008,48.71,66.08125,543125.0,2.7758188,100,0.35909215,-0.229659,20600,1518.2309830188751,291.3307,109.38823,0.015855212,451.96831339957544,[-0.213  0.508  0.023  0.028 -0.039 -0.105  0.566 -0.356  0.     0.  0.    -1.657],9.359984,869350,633.91077,0.050408617,35.909214,15.7434435,733.09656,36.025406,416.253,-1,261.79507,True,9.359984,0.00050408614,3.6679554,1.5855212,
207,441.85663,0.0018834884,324.87976,47.65,74.71069,118465.54,1.027008,100,0.015688196,-0.2181453,20700,1527.7667508125305,417.93488,116.97691,0.010292722,441.8566846753103,[-0.217  0.507  0.023  0.026 -0.039 -0.122  0.563 -0.358  0.     0.  0.    -1.649],9.3598995,874115,742.81464,0.7229655,1.5688196,96.75988,453.04037,97.37022,227.20674,-1,219.01231,True,9.3598995,0.0072296546,0.18834884,1.0292722,
208,446.27905,0.008424432,293.89856,48.14,76.17511,242846.44,1.2691531,100,0.08275204,-0.20731047,20800,1536.7717826366425,431.10266,152.3805,0.011453781,446.2790426114479,[-0.22   0.505  0.023  0.028 -0.04  -0.122  0.566 -0.358  0.     0.  0.    -1.637],9.359957,878929,725.0012,0.3542615,8.275205,64.89365,532.0057,78.7927,286.97696,-1,228.7787,True,9.359957,0.0035426149,0.84244335,1.1453781,
209,442.54776,0.60047317,311.94995,47.7,75.05411,136593150.0,97.803894,100,6.0306487,-0.2036239,20900,1544.0721125602722,422.1601,130.59782,0.0705347,442.54777678151544,[-0.235  0.512  0.021  0.029 -0.039 -0.127  0.568 -0.36   0.     0.  0.    -1.626],9.35998,883699,734.11005,0.0005991691,603.0649,1.3610281,3473.3945,1.0224541,1295.3813,-1,222.31479,True,9.35998,5.991691e-06,60.047318,7.053471,
210,448.60382,0.6147116,257.12442,48.36,73.31289,269511680.0,124.32517,100,6.039152,-0.11600442,21000,1554.583741426468,402.6299,191.47937,0.084146604,448.6037892304552,[-0.241  0.521  0.029  0.034 -0.043 -0.111  0.571 -0.314  0.     0.  0.    -1.623],9.35992,888535,659.75433,0.0014250269,603.9152,1.8393642,4437.1685,0.8043423,2230.2664,-1,250.6775,True,9.35992,1.4250269e-05,61.471157,8.41466,
211,427.3348,0.013046919,294.40204,46.11,61.8658,184064.16,1.5904654,100,0.096081056,-0.10969549,21100,1562.851723909378,395.58344,132.9328,0.012002294,427.3348247117756,[-0.233  0.513  0.021  0.03  -0.023 -0.116  0.55  -0.341  0.     0.  0.    -1.535],9.359929,893146,689.9855,0.14319752,9.608106,45.83695,519.62537,62.874676,258.5756,-1,220.3392,True,9.359929,0.0014319752,1.304692,1.2002294,
212,434.3963,0.032713708,295.58197,46.87,72.63614,426467.72,2.5526803,100,0.312172,-0.12650873,21200,1571.2006707191467,384.61835,138.81435,0.014481433,434.39631852541265,[-0.243  0.516  0.018  0.029 -0.025 -0.122  0.54  -0.335  0.     0.  0.    -1.529],9.359758,897833,680.2003,0.06457788,31.2172,16.385036,623.94934,39.17451,297.9203,-1,230.33624,True,9.359758,0.0006457788,3.2713706,1.4481431,
213,437.88113,0.0032687644,275.9229,47.21,82.54787,103452.91,1.1260895,100,0.018333215,-0.12311316,21300,1578.4144093990326,438.41522,161.95819,0.010794328,437.88111435813767,[-0.231  0.523  0.025  0.04  -0.015 -0.115  0.568 -0.324  0.     0.  0.    -1.545],9.3599415,902554,714.33813,0.5213429,1.8333216,91.60012,473.72943,88.802895,246.3184,-1,223.57968,True,9.3599415,0.0052134288,0.32687643,1.0794326,
214,422.63516,0.041022796,296.3897,45.6,73.402405,1569583.5,2.4643795,100,0.4040985,-0.12827836,21400,1585.0583305358887,502.8006,126.24546,0.016029125,422.63517410073206,[-0.236  0.52   0.02   0.04  -0.012 -0.12   0.552 -0.329  0.     0.  0.    -1.542],9.359988,907114,799.1903,0.04749869,40.40985,13.245308,727.3024,40.578163,350.92352,-1,182.87808,True,9.359988,0.0004749869,4.1022797,1.6029124,
215,446.7428,0.0040194727,284.83984,48.22,92.20166,111475.99,1.1148801,100,0.030973928,-0.13682503,21500,1595.4628219604492,563.9562,161.90295,0.01080439,446.7428146871643,[-0.229  0.522  0.02   0.036 -0.013 -0.101  0.549 -0.317  0.     0.  0.    -1.547],9.35995,911936,848.796,0.31530628,3.0973928,87.842545,486.47412,89.69575,217.60641,-1,192.104,True,9.35995,0.0031530627,0.40194735,1.080439,
216,445.77887,0.0031730998,303.5823,48.08,86.60412,122577.69,1.0966251,100,0.025641778,-0.1435258,21600,1603.0146584510803,468.00882,142.19653,0.01052822,445.7788381604036,[-0.231  0.522  0.02   0.034 -0.013 -0.105  0.546 -0.316  0.     0.  0.    -1.556],9.359985,916744,771.5911,0.43720514,2.564178,91.67283,475.32492,91.188866,232.92216,-1,214.30151,True,9.359985,0.0043720515,0.31731,1.052822,
217,429.4283,0.0029392312,294.09332,46.31,74.14398,106346.65,1.0827833,100,0.018721536,-0.15940845,21700,1611.527327299118,476.2751,135.335,0.0106560085,429.42833120388445,[-0.23   0.525  0.02   0.032 -0.016 -0.099  0.545 -0.312  0.     0.  0.    -1.562],9.359991,921375,770.3684,0.4384176,1.8721536,92.92978,455.58728,92.354576,215.10089,-1,198.31781,True,9.359991,0.004384176,0.29392314,1.0656009,
218,439.63644,0.001602887,305.78662,47.39,76.4382,105383.164,1.028675,100,0.015126537,-0.1555247,21800,1618.321070432663,372.43176,133.84987,0.010142402,439.63648515145235,[-0.233  0.526  0.019  0.036 -0.013 -0.099  0.548 -0.313  0.     0.  0.    -1.578],9.359975,926114,678.2184,0.59982264,1.5126537,97.56325,448.8306,97.21244,242.46852,-1,236.17097,True,9.359975,0.0059982263,0.16028869,1.0142401,
219,435.79922,0.032715265,294.68335,47.03,75.03874,269636.16,2.4826837,100,0.29372916,-0.15589094,21900,1625.355271100998,419.72083,141.11586,0.015492499,435.7992006029051,[-0.238  0.529  0.018  0.036 -0.016 -0.101  0.545 -0.314  0.     0.  0.    -1.574],9.359953,930817,714.4042,0.02374793,29.372917,18.317665,629.83044,40.278996,292.13443,-1,221.47795,True,9.359953,0.0002374793,3.2715266,1.5492498,
220,431.31192,0.0015343553,284.6645,46.52,81.38318,92191.98,1.024295,100,0.014444527,-0.16049998,22000,1632.143968820572,478.47998,146.64743,0.010178712,431.31192602677044,[-0.226  0.527  0.023  0.039 -0.008 -0.111  0.577 -0.317  0.     0.  0.    -1.575],9.359974,935469,763.1445,0.6580994,1.4444528,97.77819,439.46942,97.62813,207.76169,-1,202.36856,True,9.359974,0.006580994,0.15343554,1.0178714,
221,426.1755,0.0035635172,315.91037,45.96,65.89595,125385.99,1.1356575,100,0.025939193,-0.15422834,22100,1639.3528826236725,326.21683,110.265114,0.010754764,426.17549496959435,[-0.229  0.528  0.024  0.038 -0.009 -0.113  0.579 -0.316  0.     0.  0.    -1.579],9.359839,940065,642.1272,0.4124054,2.5939193,90.10728,460.10095,88.05471,254.8118,-1,233.53732,True,9.359839,0.0041240538,0.35635173,1.0754764,
222,417.64102,0.0037989533,286.21033,45.05,62.461636,102259.7,1.1330032,100,0.022948252,-0.16712162,22200,1646.2440843582153,308.02618,131.43068,0.010768002,417.64101526671146,[-0.231  0.529  0.024  0.036 -0.008 -0.104  0.576 -0.313  0.     0.  0.    -1.573],9.359981,944570,594.2365,0.22980624,2.2948253,88.930954,444.93164,88.261,255.17537,-1,239.37007,True,9.359981,0.0022980624,0.37989536,1.0768003,
223,440.66965,0.0011237368,304.56348,47.55,90.21245,105959.28,1.0121317,100,0.014037809,-0.17514606,22300,1653.8894090652466,484.98737,136.10619,0.010125736,440.66965402912683,[-0.237  0.531  0.023  0.041 -0.003 -0.104  0.571 -0.311  0.     0.  0.    -1.586],9.359981,949325,789.55084,0.69987166,1.4037809,98.78339,447.77118,98.80137,209.47348,-1,203.80441,True,9.359981,0.0069987164,0.11237367,1.0125736,
224,432.06726,0.040284533,304.66736,46.58,71.07514,937712.0,2.7930915,100,0.40304786,-0.16673882,22400,1660.0411446094513,303.44403,127.39994,0.01426381,432.0672966139489,[-0.235  0.531  0.022  0.042 -0.004 -0.103  0.572 -0.309  0.     0.  0.    -1.594],9.359846,953983,608.1114,0.029097842,40.304787,11.140353,649.9013,35.80262,345.00864,-1,249.63388,True,9.359846,0.0002909784,4.028453,1.4263809,
225,446.79617,0.0041765007,285.32498,48.14,94.31963,118746.62,1.1452671,100,0.03156677,-0.1664655,22500,1667.0271706581116,436.5804,161.47119,0.010642947,446.79616981892985,[-0.231  0.529  0.021  0.035 -0.01  -0.086  0.56  -0.303  0.     0.  0.    -1.586],9.359916,958797,721.9054,0.349647,3.156677,86.655624,482.15536,87.31587,250.3866,-1,230.22456,True,9.359916,0.0034964697,0.4176501,1.0642947,
226,441.0443,0.004302422,276.02084,47.59,86.70103,112068.56,1.1437114,100,0.025125716,-0.16702457,22600,1674.5423140525818,497.51578,165.02344,0.01062901,441.0442707594981,[-0.232  0.532  0.022  0.036 -0.008 -0.084  0.571 -0.308  0.     0.  0.    -1.585],9.359956,963556,773.5366,0.2920315,2.5125716,85.92189,476.72382,87.43464,228.54749,-1,208.9833,True,9.359956,0.002920315,0.43024224,1.062901,
227,436.68573,0.008847681,303.73505,47.12,78.18671,152030.14,1.3946571,100,0.07636389,-0.16766346,22700,1681.4106607437134,491.503,132.95067,0.011576584,436.68572419251046,[-0.229  0.53   0.019  0.033 -0.014 -0.089  0.561 -0.311  0.     0.  0.    -1.586],9.359969,968268,795.23804,0.25073302,7.6363893,63.126747,509.5487,71.70221,227.80637,-1,198.1143,True,9.359969,0.0025073302,0.8847682,1.1576583,
228,458.385,0.002470146,323.53052,49.46,107.86629,134688.64,1.0613674,100,0.018589664,-0.16749528,22800,1690.0373783111572,589.3921,134.85448,0.010315397,458.38501759190336,[-0.226  0.528  0.018  0.031 -0.015 -0.087  0.568 -0.32   0.     0.  0.    -1.587],9.359943,973214,912.9226,0.4643911,1.8589665,94.57678,478.67468,94.21808,196.51947,-1,184.50824,True,9.359943,0.004643911,0.2470146,1.0315398,
229,451.61407,0.0010339912,247.92717,48.73,84.23501,71328.09,1.0139492,100,0.013015876,-0.17069449,22900,1699.1482129096985,496.59045,203.68689,0.010169825,451.6140557102842,[-0.224  0.529  0.018  0.032 -0.014 -0.082  0.569 -0.317  0.     0.  0.    -1.586],9.359997,978087,744.51764,0.7723253,1.3015876,98.97686,457.55737,98.624275,232.64966,-1,228.25876,True,9.359997,0.0077232528,0.10339913,1.0169826,
230,461.9001,0.0027181474,313.80603,49.81,86.373566,122466.21,1.0851457,100,0.019576248,-0.17677304,23000,1708.345921754837,469.9358,148.09401,0.010434422,461.90004485991614,[-0.223  0.526  0.018  0.032 -0.013 -0.084  0.571 -0.318  0.     0.  0.    -1.59 ],9.359967,983068,783.7418,0.22223361,1.9576248,93.64531,488.93982,92.15353,244.0119,-1,226.77753,True,9.359967,0.0022223361,0.27181476,1.0434422,
231,459.24536,0.0054415227,295.98438,49.56,84.67851,135868.75,1.2656109,100,0.029429497,-0.17570354,23100,1715.3257853984833,403.2854,163.26097,0.011364362,459.24535159024714,[-0.224  0.525  0.016  0.028 -0.015 -0.087  0.564 -0.32   0.     0.  0.    -1.596],9.359986,988024,699.2698,0.2513293,2.9429498,81.348976,525.82996,79.01322,289.8277,-1,249.46445,True,9.359986,0.002513293,0.5441523,1.1364363,
232,452.18286,0.0039525647,285.7426,48.79,72.135185,109797.41,1.1583698,100,0.023726286,-0.1806797,23200,1723.2009658813477,338.88623,166.44023,0.010865894,452.1828429095879,[-0.224  0.523  0.013  0.029 -0.016 -0.091  0.56  -0.332  0.     0.  0.    -1.595],9.359984,992903,624.62885,0.3170127,2.3726287,88.31422,492.22708,86.32822,290.54517,-1,264.7942,True,9.359984,0.0031701268,0.39525646,1.0865895,
233,442.90335,0.0042763893,304.15057,47.78,78.854836,121518.56,1.1286083,100,0.032473035,-0.18601477,23300,1732.277680158615,428.29535,138.7528,0.010628711,442.9033895998205,[-0.22   0.519  0.01   0.032 -0.018 -0.093  0.546 -0.337  0.     0.  0.    -1.6  ],9.359892,997681,732.4459,0.43497908,3.2473035,86.0674,472.24017,88.6047,238.80383,-1,223.16962,True,9.359892,0.0043497905,0.42763898,1.0628711,
234,439.21155,0.0014592367,295.89606,47.39,73.554596,97721.58,1.028711,100,0.014987245,-0.18698989,23400,1741.4445009231567,383.30865,143.3155,0.010169156,439.21157624243745,[-0.223  0.523  0.01   0.035 -0.016 -0.093  0.549 -0.332  0.     0.  0.    -1.605],9.359976,1002420,679.2047,0.6554024,1.4987246,97.98243,447.86804,97.20904,241.20226,-1,235.45018,True,9.359976,0.0065540243,0.14592369,1.0169156,
235,447.7437,0.0060373126,313.2937,48.3,78.40456,149193.25,1.3052444,100,0.03538406,-0.18289171,23500,1748.3001067638397,348.58325,134.44998,0.011182863,447.7436812296169,[-0.223  0.521  0.009  0.034 -0.018 -0.097  0.545 -0.335  0.     0.  0.    -1.606],9.359973,1007250,661.87695,0.21111003,3.5384061,77.43164,509.9473,76.614,283.09436,-1,249.1806,True,9.359973,0.0021111001,0.6037313,1.1182864,
236,439.93933,0.08575972,294.13953,47.49,84.29263,6389915.0,12.771141,100,0.77096134,-0.2488098,23600,1755.2847125530243,381.6505,145.79979,0.024070973,439.9393190464023,[-0.223  0.521  0.007  0.029 -0.024 -0.096  0.537 -0.337  0.     0.  0.    -1.602],9.359981,1011999,675.79004,0.0026189843,77.09614,7.302766,1153.9446,7.830154,429.42877,-1,237.2023,True,9.359981,2.6189842e-05,8.575972,2.407097,
237,451.4435,0.020963538,284.8427,48.69,80.17134,544292.1,1.7304139,100,0.21069309,-0.23393777,23700,1762.7105166912079,422.18494,166.60085,0.012162087,451.44355624732634,[-0.224  0.532  0.013  0.011 -0.036 -0.095  0.577 -0.347  0.     0.  0.    -1.668],9.359941,1016868,707.02765,0.022023758,21.06931,25.18212,582.93805,57.789642,303.91977,-1,239.33527,True,9.359941,0.00022023758,2.0963538,1.2162087,
238,450.09097,0.0034118793,284.42468,48.57,96.852516,112301.42,1.1009421,100,0.031201376,-0.23235983,23800,1771.9019408226013,611.2312,165.6663,0.01068494,450.0909844852577,[-0.23   0.534  0.014  0.016 -0.03  -0.101  0.577 -0.342  0.     0.  0.    -1.653],9.35995,1021725,895.6559,0.34956837,3.1201377,90.747154,486.096,90.8313,204.16379,-1,181.3942,True,9.35995,0.0034956837,0.34118795,1.0684941,
239,462.55273,0.008088772,285.28766,49.91,85.58568,148393.31,1.362967,100,0.046759553,-0.24224369,23900,1781.4447016716003,437.6886,177.26508,0.011898017,462.55273126221067,[-0.236  0.533  0.012  0.017 -0.031 -0.106  0.571 -0.348  0.     0.  0.    -1.651],9.359977,1026716,722.97626,0.31687188,4.6759553,68.390785,536.7985,73.36935,283.58438,-1,245.65987,True,9.359977,0.0031687187,0.8088773,1.1898018,
240,448.89944,0.0048030205,314.9502,48.42,93.631744,150004.64,1.1794302,100,0.033882007,-0.24945547,24000,1790.4364476203918,576.6035,133.94931,0.010912393,448.8995103121636,[-0.237  0.538  0.013  0.013 -0.038 -0.101  0.577 -0.342  0.     0.  0.    -1.661],9.359894,1031558,891.5537,0.29671004,3.3882008,83.77128,505.95627,84.786705,215.48386,-1,181.43341,True,9.359894,0.0029671004,0.48030204,1.0912393,
241,452.50967,0.5963798,305.1526,48.81,86.45646,86212504.0,75.30571,100,5.971885,-0.25821406,24100,1797.5133395195007,433.57776,147.35709,0.07685512,452.5096712782747,[-0.233  0.539  0.012  0.013 -0.038 -0.098  0.58  -0.346  0.     0.  0.    -1.668],9.359981,1036439,738.73035,0.0033175887,597.18854,1.6336032,3433.9304,1.3279206,1510.745,-1,230.89055,True,9.359981,3.3175886e-05,59.637985,7.6855135,
